global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
688.3950175725777	-2.494336299009092	6.221713572554373	473887.7002187495	755.9209829809207	-2.920425316210867	571416.5325108414	8.528884027565343	650.8558043327178	-0.5146792495952468	0.2648947299639264	423613.27803358895	663.6117395394454	486.0966577700781	0.882675	19.516197	0.13367742	0.0635929	0.1004081365	0.0365937731	-0.0655993023	-0.0833788965	-0.0014075613	-0.019237692	-0.0213918601	-0.0593461079	-0.0044751992	-0.0803298284	0.0613817501	0.1010981013	0.0790254637	0.0718051769	0.0316293629	-0.0038820924	0.0293418839	-0.012809408	-0.0509952453	0.0637526581	-0.0417127398	0.0152720947	-0.0184990342	-0.028322713	0.0505498503	0.0366861959	0.0859314092	0.1762502315	0.0277918052	-0.0978369265	0.0029658133	0.0581631323	-0.0413339441	-0.0971641262	-0.1048259892	0.0218908665	-0.0174168572	0.0714674744	0.0789547576	-0.0012698141	0.029190873	0.0533314913	0.0436117143	-0.1029122436	-0.0426964387	0.0192718599	0.0569886222	-0.0670649628	-0.0851943783	-0.0035234283	-0.1066272522	0.0469870023	0.0416465867	0.1154400252	0.0418774395	0.0070453331	-0.2884024273	0.1380849666	0.1162964286	-0.0085276688	0.0114307114	-0.1135419723	0.0839287201	-0.0760617422	-0.0265632719	-0.0084837122	-0.1059048387	-0.0423232118	-0.0829725291	-0.0355495009	0.0456629263	0.0247601742	-0.0543056251	0.0135776053	-0.0056860101	-0.0199717089	0.1574888032	-0.0611215635	0.1834704665	0.1591999467	0.0237709681	-0.0100129168	-0.0490013966	-0.0146078599	0.0282966807	0.0259102115	-0.0046833768	-0.0006906677	0.0922764042	0.0671495324	0.0205521433	-0.0399376013	-0.0294390263	0.0241487093	-0.0767478522	0.0225870153	0.1032168714	-0.0264106816	0.0380659069	0.0258733674	-0.1126825222	-0.0680855188	-0.0382914899	0.0931237107	-0.0208403749	0.115944744	0.0071747677	-0.0349577291	0.0173082051	-0.1339553702	0.0694801717	0.0263648623	-0.0611532179	0.0460681363	0.1294694919	0.0466467096	-0.0956396804	0.1003129872	0.0607412226	0.0059244253	-0.00423623	0.00193603	1.7945644612899996e-05	3.7482121609e-06	0.00805284	0.02863594	6.48482320656e-05	0.0008200170596835	0.0186691	0.0290186	0.0008420791459599	0.00034853529481	0.00060665	0.00096812	3.680242225000001e-07	9.372563344e-07	-0.000100992	0.000297886	1.0199384064e-08	8.873606899600001e-08	0.000340753	-0.0002157309999999	4.653986436099999e-08	1.1611260700900001e-07
688.4063591328621	0.0113415602844497	0.0001286309896858	473903.31529456313	756.5322460980483	0.611263117127578	572341.0393861579	0.3736425983605231	650.9188736850728	0.0630693523550007	0.0039777432064792	423695.3801194437	663.937235850966	477.2394976225589	0.899377	19.88549	0.15224462	0.0886640999999999	0.0426093915	-0.0220296661	-0.090220884	0.0144878706	0.0227369986	0.0328651317	-0.0285571595	-0.0452044219	-0.018919111	-0.010703016	0.0132462121	-0.0178154319	-0.0176491176	-0.0367058312	0.1066709982	0.0208028333	0.0621666183	0.08053512	0.0654353634	0.0575936795	0.0432028091	0.0371352176	-0.0064784476	-0.0299667897	-0.1087273053	-0.0775344805	-0.0166577005	-0.0037882837	0.1047888393	-0.0551380584	-0.0098437113	0.0828864096	0.0889394244	-0.0029522461	0.0093850681	-0.0603376159	-0.1086877718	0.0151047027	-0.0596665338	0.0266289755	0.0020148563	0.0080205926	0.0687635713	0.0405138207	-0.0112336704	0.0133257685	-0.0477320523	0.1244185935	0.0582832601	0.2221988824	0.1225787964	0.1536172159	-0.134317972	0.0930725161	0.1926933671	0.036130909	-0.0395932759	-0.0966215038	-0.0492766412	0.1278556612	-0.1068560181	0.0629077065	-0.0389916792	0.0669231293	0.0530560876	-0.0034129736	0.0516362283	-0.0057046448	-0.0896565866	0.0704004765	0.0308672858	-0.0279689197	0.0085409231	-0.008703939	-0.0567803263	0.0389290877	-0.0743435912	0.0121366358	0.0811990574	0.045560139	-0.046389507	0.1340988718	-0.041668536	-0.021272847	-0.0595359345	0.1225474578	-0.0329496409	-0.0900179222	0.0216227987	-0.018454649	-0.0656342954	0.0265080932	0.0678179608	-0.0451613189	0.0785215308	0.1434834278	-0.0005419591	-0.0394994873	0.02023636	-0.180638228	-0.0866626958	-0.0330795198	0.0859372665	0.0233053388	-0.031069014	-0.1010422916	0.014676752	0.0726893409	-0.1648779067	-0.0245778897	-0.0680173742	-0.1416238438	0.1350193776	-0.0782852095	0.0017156004	0.1204975407	0.1984554657	0.099141769	0.0566681795	-0.0011853914	0.00301838	0.00725461	9.110617824400002e-06	5.26293662521e-05	0.00807645	2.3610000000000297e-05	6.52290446025e-05	5.57432100000014e-10	-0.0531312	-0.0718003	0.00515528308009	0.00282292441344	-0.000692302	-0.001298952	4.79282059204e-07	1.6872762983039998e-06	-0.000100992	0.0	1.0199384064e-08	0.0	0.000505123	0.00016437	2.70174969e-08	2.55149245129e-07
690.9632793169864	2.556920184124237	6.537840827981925	477430.2533644837	758.6251750329897	2.0929289349413693	575512.1561938341	4.380351526714815	651.9858929389449	1.067019253872104	1.1385300881337814	425085.60459139326	665.1636510574381	464.6917947143043	0.966059	21.359837	0.09132172	0.0483882	0.0396507386	-0.0844953341	-0.0550192002	-0.0352953254	0.1633460062	-0.0600085474	-0.0195058866	-0.0026859799	-0.0733809192	0.1114490537	0.0546448972	-0.0291195472	-0.0430526873	0.0792375972	0.0699525551	0.0752712016	-0.0428835097	0.0880279042	-0.0040700471	-0.0480730777	-0.127103594	0.1100122753	-0.0705805342	0.1067088634	0.0532554086	0.0191782216	0.0576862498	-0.0300219503	0.0074926939	-0.0078244463	0.0109023043	-0.0143425782	0.0752552551	0.0169813055	-0.0610830362	0.093618296	-0.0364151956	-0.1084018407	-0.0641060365	0.0066963909	0.0291840344	0.000185065	-0.1829204045	-0.0068233278	0.1059921151	-0.1146354716	-0.0994344784	0.0710245656	-0.0155048953	-0.0439019141	0.0046588949	-0.0918682496	-0.1627397022	-0.1222525506	0.0045556382	-0.0104270226	0.0896478178	0.0749972034	0.0717042092	-0.0060661522	0.0683297951	0.1448952015	0.0070741992	-0.0310232041	0.0423450019	0.2107129597	-0.1877722673	-0.0398512094	0.0437837947	0.0597136055	0.0105615912	0.1067460871	0.0525101398	0.0321146909	0.0647350217	-0.0416079106	-0.0597318777	-0.042221072	0.0090263349	0.0232010891	-0.1040126554	0.0809416836	0.0016594464	0.0264377179	-0.0593600559	0.0120002571	-0.0173766472	-0.0966032075	-0.0284401535	0.0079281628	0.0106096081	0.0193911825	-0.1164163904	0.0839420845	0.0267524974	-0.0339511316	-0.0637139801	0.0865487441	-0.1619229171	-0.010270878	0.1919276537	0.0160876536	-0.0472548135	0.001850472	0.0196382525	-0.041422842	-0.036560387	0.1832748785	-0.0298554334	0.0564896128	-0.0114752152	-0.1647865167	0.0276106848	-0.0514034198	-0.1087713471	-0.0228800105	-0.0913330662	0.0979282008	0.0524983198	-0.0082906521	0.0111885	0.00817012	0.00012518253225	6.67508608144e-05	-0.0340661	-0.04214255	0.00116049916921	0.0017759945205025	-0.0318951	0.0212361	0.00045097194321	0.00101729740401	-0.000416883	0.000275419	1.73791435689e-07	7.5855625561e-08	-0.000100992	0.0	1.0199384064e-08	0.0	0.000385083	-0.00012004	1.4409601600000005e-08	1.48288916889e-07
692.2581303340442	1.2948510170577947	1.6766391563756051	479221.3190135864	761.9576468727763	3.332471839786649	580579.4556278985	11.105368562971014	652.2135951101407	0.2277021711958013	0.051848278767282	425382.5736464945	665.3093270174331	483.9571850029308	0.99137	21.919474	0.12192336	0.0614182	0.0705439298	0.0324907308	0.0065842935	-0.146639553	0.063229013	-0.1103178408	-0.0313369171	-0.0290971502	0.0738342557	0.0683363934	0.040154614	-0.0521729835	0.136850746	-0.063784582	0.0481657899	0.0245180212	-0.0438885606	-0.001205982	-0.0852720456	0.0713216546	-0.0256579962	0.0678671978	-0.1175417051	0.0462750631	0.187143676	0.0170324325	-0.0636910104	-0.0730923332	0.0120439735	0.0241016014	-0.0270388424	0.0081915519	-0.0084975864	0.0346610022	0.0016966873	-0.0343366403	0.0184961748	-0.0229968348	0.020013053	-0.0174350822	-0.0845811223	0.0717787356	0.044079672	0.0084849834	-0.0566493621	0.1553375222	-0.0870480964	0.0125625006	-0.0239667787	-0.0286094777	0.0897519715	0.1766045614	0.0040956828	-0.0771432051	0.1581065109	0.1678896721	0.0142551657	-0.0007129141	0.0672386567	-0.0328904616	-0.0677992124	0.0802492433	0.0513926183	-0.0189506992	-0.0629830887	-0.0666204079	-0.0003047829	-0.0841416804	0.0070338245	-0.0609560441	0.0838647487	-0.0158541117	0.0676616559	-0.0005544525	0.0617708394	-0.1326364224	-0.1208975521	-0.0008169693	-0.0884914377	0.0073898789	0.0215973966	-0.0738410863	-0.0785244277	0.0657741343	-0.1004890439	-0.0142631834	-0.0724790847	-0.0559406643	-0.0156866461	-0.0172456331	-0.0641234717	-0.0090993897	0.0430299728	0.0250365242	0.0350370768	0.0103434328	0.1069249	-0.0161078247	-0.0525123011	0.0685283887	-0.0998897316	0.0890042766	-0.0905559171	-0.0441471267	-0.0050943194	0.133154793	-0.0133646606	0.1039268792	-0.0040068199	-0.0261435057	-0.1027518559	0.0033608214	-0.1366277861	-0.0872112291	-0.0842739538	0.2819852071	0.1711981663	0.0966728009	0.0482387676	-0.0153640485	-0.00452565	-0.01571415	2.04815079225e-05	0.0002469345102224	-0.0147954	0.0192707	0.00021890386116	0.00037135987849	0.00799356	0.03988866	0.0015911051965956	6.38970014736e-05	0.000500016	0.000916899	2.5001600025600005e-07	8.407037762010002e-07	-0.000100992	0.0	1.0199384064e-08	0.0	0.000409181	2.409800000000001e-05	5.807136040000006e-10	1.67429090761e-07
690.2993142488982	-1.9588160851459409	3.836960455426469	476513.1432524991	757.5812022922839	-4.376444580492375	573929.2780666224	19.153267166121083	651.8790101568261	-0.334584953314561	0.111947090984507	424946.2438830434	664.8584482305749	492.67125165772217	0.921503	20.374697	0.04490584	0.031709	0.0965106918	0.0911628508	-0.040700091	-0.0992661712	-0.0013540091	0.0192232541	-0.1226500201	-0.0872830215	0.0383053201	-0.0370482984	-0.0074693689	0.0133570099	-0.0103637385	0.0344575926	-0.0303776297	-0.0005391672	-0.0161851986	-0.037235463	-0.004474335	0.0987280835	0.0158458603	-0.0250908049	0.0477375495	0.0688806309	-0.0047064502	0.0939734474	-0.0981163729	0.0164742506	0.0957785601	-0.0893220594	0.0685642142	-0.0876929406	0.0215622869	0.1662407411	-0.1126470872	0.0370974767	-0.0093908233	0.092339736	0.0219376983	-0.0411019005	0.1317668136	-0.1337419765	-0.0964698649	0.0371638727	0.0461507569	-0.0189855373	-0.0910469952	-0.0229272362	-0.1257469435	0.0883486206	0.0344692359	0.0579590813	0.0694769587	0.0254826267	-0.1476674075	0.0606134443	0.0248478807	-0.0094238418	0.1206215251	-0.0786817646	0.1171373402	0.0262534282	0.062230066	-0.1638425128	0.1540109963	-0.1412544824	0.1135520468	0.0324003751	-0.0366957402	-0.0452745447	0.0931357103	-0.050888274	-0.0831995851	0.065648842	0.0345979925	-0.020024839	0.0669420015	0.0077381639	-0.097008144	-0.0811392376	-0.0709138371	-0.0431048094	-0.1373506877	-0.0858985931	-0.0556022715	0.0685046377	-0.0810239025	0.0200497602	-0.0090875105	0.0735969499	-0.0633499372	0.0557001208	-0.024990568	0.1144438026	-0.052388811	-0.1681486634	-0.0073389715	0.0038071479	0.0117055009	-0.0743542945	0.0778058282	-0.105757337	-0.0518170526	0.1274209357	-0.0196530748	0.0885543628	0.054578923	0.0228108533	0.0175125276	0.0620150265	-0.1491947854	0.0268685537	-0.149813265	0.070522702	-0.0614915167	0.0937118198	0.0649560876	0.0953761056	0.0438968002	-0.0223783947	-0.0055556	-0.00102995	3.086469136e-05	1.0607970025e-06	0.0122378	0.0270332	0.00014976374884	0.00073079390224	-0.0084149299999999	-0.0164084899999999	0.00026923854408	7.081104690489832e-05	0.0005087	8.683999999999905e-06	2.5877569e-07	7.541185599999836e-11	-0.000100992	0.0	1.0199384064e-08	0.0	0.000409181	0.0	0.0	1.67429090761e-07
688.6359544878761	-1.6633597610220932	2.766765694587475	474219.4778134282	760.9684921209004	3.3872898286164173	579073.0460007568	11.473732383048237	651.593043748397	-0.2859664084290898	0.081776786749833	424573.4946613005	665.3132281444148	490.8901764414941	0.946621	20.930061	0.09036039	0.0470469	0.0452525751	0.0536776025	-0.1243481698	-0.0032205479	-0.0409899446	0.0714164793	-0.0808667374	-0.016146505	-0.0810480214	0.0851202674	-0.0632904933	-0.0259277303	-0.0058602451	-0.1052534825	0.0324845746	0.0195185126	-0.0095181398	-0.0385693561	0.0901461806	0.04139187	-0.0336683098	-0.003320647	0.0900258017	-0.0261767155	0.0307018969	-0.1471727054	-0.061421565	-0.159140239	-0.0227934996	-0.058534169	-0.204485919	-0.0756226159	0.0351166699	0.1179220535	-0.0308205423	-0.0098253263	-0.0744050627	0.0796697143	-0.1967802947	0.001421107	-0.0029642002	-0.0490265982	-0.1149232917	0.0320052528	-0.0024003528	0.049365046	0.1923048138	0.1760151261	0.1111365892	-0.0386716765	-0.0319511294	-0.157920145	0.0726326589	0.1211365572	0.0028841863	0.0625879641	0.0043508156	-0.0318302764	0.0272888429	0.1107764645	-0.1014926719	-0.0294048535	-0.141142759	0.0522121132	0.0953652865	-0.003390392	-0.0875524925	0.0888431109	-0.0083998324	0.0241330516	0.077614329	-0.0203384056	0.011130085	-0.0068921103	-0.1184464745	0.0221767627	-0.0577373147	-0.0705397359	0.0328419856	-0.1270544704	-0.0115357717	0.0678134833	0.0693225361	-0.0800626207	0.0161950971	-0.2564907576	-0.1274202808	-0.092571399	0.0883438964	0.0389347362	0.037316062	0.0578920204	0.0153515502	0.0323597272	-0.0435696558	0.0604608857	-0.193722338	0.0686963454	-0.0387742709	-0.0469894466	0.0460652426	-0.0477976413	0.1548229983	-0.1048587057	-0.111641052	-0.1491563356	0.0159546313	0.0878357524	-0.0120897993	-0.0006282201	0.0749130421	0.0400758913	-0.1473288136	0.0012803932	0.1121422095	-0.1562878795	0.0913486358	0.0940386689	0.0394798359	-0.0293067317	0.00371081	0.00926641	1.37701108561e-05	8.586635428809999e-05	-0.00669592	-0.01893372	4.48353446464e-05	0.0003584857530384	-0.0476901	-0.03927517	0.0015425389785289	0.00227434563801	5.09982e-05	-0.0004577018	2.60081640324e-09	2.0949093772324002e-07	-0.000100992	0.0	1.0199384064e-08	0.0	0.000409181	0.0	0.0	1.67429090761e-07
687.8902630896453	-0.7456913982308606	0.556055661395496	473193.01405354135	759.4760085624971	-1.4924835584032508	576803.8075820222	2.22750717210403	650.6608514147689	-0.9321923336281088	0.8689825468750193	423359.543563792	664.173184143463	463.20147226368016	1.055144	23.329527	0.13803016	0.0928892	-0.0031013662	-0.0990303339	-0.1272398133	-0.0832388774	0.063198529	0.0085107967	0.0516480516	-0.0256523713	-0.0775312598	0.1284662515	-0.0758917367	0.0091425193	-0.0756564102	0.0794914565	0.0214211107	0.0214007444	0.0608730086	0.0073919986	-0.0838406688	-0.0251527774	-0.1599965659	0.0123755018	0.0776393068	0.1092187742	-0.1081826905	-0.0063432848	0.037199256	0.0740105345	-0.0235319802	-0.0861237507	-0.0977631129	0.0146091436	-0.048026428	0.0801829054	-0.0239386994	-0.0755890601	-0.0209194554	0.0464514234	-0.1521935176	-0.0915755569	-0.1254935163	-0.0583015926	0.1649207377	-0.0790879012	0.1082210601	-0.0347229554	0.1289499289	-0.0936420412	0.1017201965	0.006632383	-0.0195889474	0.0067299394	-0.033487685	-0.1386426362	-0.0606159302	-0.1203069365	0.1134018712	-0.0045109992	0.0530012321	-0.0608586728	-0.025098357	-0.0426647857	0.0051035038	-0.1891017403	0.0014759511	0.0351331453	0.1485285363	-0.0205356211	0.0007923013	-0.0210698935	-0.0189384634	0.1837696076	-0.1299584078	0.1065279675	0.0126303901	0.0483530313	0.0141564291	-0.0525736727	0.0347153722	-0.0880251557	-0.0754897033	0.0376631268	-0.048965825	-0.0618210576	0.1493352775	-0.0760784297	0.0087056225	-0.0602066291	0.0224412892	0.116821655	0.0078848033	0.0679834909	0.1055781567	-0.1297320734	0.015448051	0.0714558099	-0.016738335	0.0064545921	-0.0786398111	0.0693225302	0.0119165128	0.114102174	0.0550571408	0.1368552985	0.0740950044	0.0365776667	0.0371516034	-0.0132088177	-0.0990350957	0.3107904472	0.0833859888	0.0397382698	-0.0840981414	0.0350585062	-0.0085124005	0.0379517075	-0.01918422	0.092661062	0.034995421	-0.0361224311	0.0112124	0.00750159	0.00012571791376	5.627385252810001e-05	-0.0252228	-0.01852688	0.00063618963984	0.0003432452825343	0.0441403	0.0918304	0.00843282236416	0.00194836608409	0.000236923	0.0001859248	5.6132507929e-08	3.4568031255039995e-08	0.000116509	0.000217501	1.3574347081000002e-08	4.7306685001e-08	0.000409181	0.0	0.0	1.67429090761e-07
689.0148929078886	1.1246298182433063	1.2647922280819728	474741.52264886914	759.6975899231103	0.221581360613186	577140.4281349822	0.0490982993711907	649.7126302100335	-0.9482212047354324	0.8991234531099147	422126.5018544397	662.570735876264	464.9324858053761	0.938554	20.75169	0.075310109	0.0410749	-0.0191997291	-0.0767201594	-0.049767636	-0.1363416321	0.0741802306	-0.0883483048	0.0185805693	-0.0487112096	0.0192792583	0.0852721449	0.0123250023	-0.0077705055	-0.0193490494	0.034097298	0.0147377765	0.0976932417	0.1481488445	0.0185972212	-0.0451684456	0.0176496164	-0.0799042141	0.0483467753	0.0630879614	-0.0205565905	0.0674555311	-0.028703597	0.0514758724	-0.1001253192	0.041937735	-0.0145114624	0.1508117927	0.1195659696	0.1222414218	-0.060605908	-0.0197185957	-0.0011441556	0.0715213515	0.0511020303	0.0143431808	0.0081800388	0.0706946384	-0.170870538	0.0604012649	-0.0530742588	0.1108817328	0.1939372047	0.0111839206	0.1008173435	0.047692224	0.0833809111	0.0678078287	-0.188278565	-0.008462858	-0.0801112401	0.0460058151	-0.0132674882	0.0954695606	0.0374992897	-0.0290966325	-0.0286172441	0.1527530475	0.0079553516	0.0549448115	-0.0781916139	-0.0310724269	-0.0690424508	-0.0449155538	-0.1048321583	-0.1310180564	-0.0339197417	-0.0215313402	0.074697541	0.0031727563	-0.0652384109	-0.0463202366	-0.075388013	-0.0200058668	0.0771369538	-0.0233453051	0.1276210358	-0.1232012478	0.0421940176	-0.0577232873	-0.0226869659	0.0006141137	0.0030832637	0.0771338305	-0.0810721127	-0.0400368363	0.0159265376	0.04382923	0.0400130497	-0.000641288	0.1699245496	-0.0049330844	-0.049222629	0.0141005982	-0.0143038239	-0.0673020523	-0.0849119586	0.0497642776	0.0570784998	0.1129339024	-0.07308619	-0.198969316	0.0573226132	-0.1012968998	-0.0775958141	0.0097358079	0.1957727713	0.101760189	0.0811815734	0.0795422623	-0.1342628247	-0.0625764773	-0.0314384117	0.0459749229	0.0912438734	0.030451217	-0.0427992974	0.0112112	-1.200000000001547e-06	0.0001256910054399	1.440000000003713e-12	-0.000383191	0.024839609	1.4683534248100002e-07	0.0006170061752728	0.0301057	-0.0140346	0.00019696999716	0.00090635317249	0.000693303	0.00045638	4.806690498090001e-07	2.0828270440000006e-07	-0.000100992	-0.000217501	1.0199384064e-08	4.7306685001e-08	0.000463994	5.481300000000002e-05	3.004464969000002e-09	2.15290432036e-07
690.4591724791143	1.4442795712257066	2.085943479859911	476733.8688605433	759.5003180919116	-0.1972718311986909	576840.7331817149	0.0389161753844848	650.4001340245443	0.6875038145108192	0.4726614949669269	423020.3343391452	663.2438772430484	472.1906190770421	0.9044660000000002	19.997997	0.027040881	0.0129791	-0.0028800111	-0.0015521671	-0.0079612845	-0.0832363758	0.1189090287	-0.0522962457	-0.0630789688	-0.0206803351	0.0458034452	0.0605138306	-0.0119371053	0.0175591994	0.0074244845	0.0660595905	0.1020498102	0.0261580474	0.0972958493	0.0456674237	-0.0775607883	0.0221486385	-0.0263267313	0.0188845903	0.1020071888	-0.0144305018	0.0753187084	0.143164224	0.0653089834	0.0728784433	0.1868844387	-0.0063472419	0.0606642644	-0.0097163342	-0.0123877756	-0.0474491111	-0.0475260996	0.0199794589	0.0663154743	0.0207362047	-0.0476492371	0.0839049193	-0.0061975659	0.0961767994	-0.0543586704	-0.0577826562	0.0321201356	0.0261956267	-0.0593507297	0.0451684195	0.2038005419	0.1990519754	0.0294314086	-0.0411845124	-0.0591915275	-0.0154086568	-0.059885658	-0.0434253899	0.0016882253	0.1369477978	-0.0647215667	-0.0227471513	0.0407932138	-0.0617699121	-0.1578025769	0.0802238297	-0.0036520917	0.005009092	-0.0596737513	-0.0723697636	-0.093176769	0.0010837189	-0.04250045	0.0630280284	-0.0589526681	0.0462864178	0.0701558551	-0.1540814062	0.0839757688	-0.0689679563	0.0021082829	0.005470893	0.071033102	0.0726196808	-0.0934136144	0.041190894	0.0034403917	0.0234425153	-0.0162298554	0.0250252513	0.0059664153	-0.1019391977	0.0771103672	-0.0150220955	-0.1093510871	-0.0572266129	-0.1132246324	0.0587627088	-0.0101341429	0.0914846648	0.1724808497	-0.0790361771	0.0554171453	0.0707045637	0.146446103	0.0934131229	-0.1373259027	-0.0050755817	-0.1107979448	-0.1155586968	-0.1324798302	-0.0561470727	-0.0266637613	0.059541607	-0.0241488934	-0.0811092819	-0.0965315304	-0.0097572064	-0.0346527014	0.0897877085	0.0258549876	-0.0493116688	0.0112125	1.3000000000009532e-06	0.00012572015625	1.6900000000024782e-12	0.00118243	0.001565621	1.3981407049e-06	2.451169115641e-06	0.0206447	-0.009461	8.951052100000001e-05	0.0004262036380899	0.000566816	-0.000126487	3.212803778560001e-07	1.5998961168999998e-08	3.79672e-05	0.0001389591999999	1.4415082758399996e-09	1.9309659264639995e-08	0.000409181	-5.481300000000002e-05	3.004464969000002e-09	1.67429090761e-07
692.5114702998872	2.0522978207728784	4.211926345149106	479572.13649691147	761.6038216721482	2.1035035802366338	580040.3811856214	4.424727312068336	651.9045074097602	1.5043733852158994	2.2631392821459446	424979.4867811621	664.7319221023762	483.3998683920823	0.963787	21.309603	0.145855345	0.0786088999999999	-0.0102597882	0.1046767498	0.0544834925	-0.0511905475	0.1337032051	-0.0747861939	-0.1356597695	-0.0286236576	0.1137373631	0.0960302475	0.0332125667	-0.0936122139	-0.033667296	0.0187528082	0.0411346141	0.0881704357	0.0044713431	0.0299883541	0.0432572132	0.0949968582	0.1304910885	0.0724537251	-0.1149084021	0.0206521392	0.0145568928	0.0256123745	0.0351629732	-0.0343008187	0.0810700539	0.0242819423	-0.1015677872	-0.0294579795	-0.024760597	-0.1021709752	-0.1625239436	0.1202208594	0.0342984909	0.0517476847	0.1678121507	0.1005633643	-0.0905495941	0.0285107784	-0.1488682335	0.0807983674	0.0250741785	0.0347851586	-0.0574254729	0.1053480618	-0.0819288538	-0.2796140939	0.0651321796	-0.0442300385	-0.0466869318	-0.0092790176	0.0537162798	-0.0395290049	0.0621266957	-0.0371371228	-0.0926443786	0.0711383563	-0.0282859402	0.037952195	-0.1805184094	-0.1006412382	0.0354391972	0.0569639982	0.0624137531	-0.0462937988	-0.0754626763	-0.0065872199	0.021649141	-0.1269631758	0.208779643	0.0017684294	0.1496558627	-0.0404242779	-0.0343784823	0.0444687725	0.097903031	0.0653352679	-0.0682736834	-0.024169271	-0.0482878544	-0.0073162819	0.0723641857	-0.1035894838	-0.1040818824	0.164352037	-0.0428333304	-0.0353616718	-0.016245703	-0.1300270675	0.0336744349	0.2288978733	0.1356455504	-0.0530764725	-0.0538972908	-0.0629960776	-0.0772168942	0.0325379668	0.1177349039	0.1706871815	0.0950104763	-0.0692026127	0.0154370486	-0.0147848136	0.0288405759	-0.0442570946	0.1014943242	-0.2111429316	-0.1165848487	-0.0503624322	0.0315376526	0.0309870179	-0.0046083499	-0.092357736	-0.0856475616	0.0882931893	0.0212145853	-0.0556345156	-0.0089772199999999	-0.0201897199999999	8.059047892839821e-05	0.0004076247936783	0.0104395	0.00925707	0.00010898316025	8.569334498490002e-05	-0.0544517	-0.0750964	0.0056394692929599	0.00296498763289	6.00801e-05	-0.0005067359	3.60961841601e-09	2.5678127234881e-07	-0.000271282	-0.0003092492	7.359392352400002e-08	9.563506770064e-08	0.000398923	-1.0258000000000024e-05	1.0522656400000048e-10	1.59139559929e-07
