global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
799.2268227416291	-2.1033580631094537	4.424115141647553	638763.5141896794	912.5014407189676	-1.773699266645167	832658.8793141915	3.1460090884976037	777.3337577911477	-2.2613686036282843	5.113787961475737	604247.7710017067	806.6294604028532	610.744099560338	0.980307	19.145557	0.15649034	0.0722547999999999	-0.0590928832	-0.0159143466	0.1146751842	-0.0579646828	-5.65907e-05	-0.0880926838	-0.0937050043	0.0424081285	-0.0239534412	0.0312397749	-0.1006995915	0.0857668715	0.1448816716	0.0319962496	-0.0337898856	0.1011308359	0.1340743525	-0.1364374749	-0.0621245626	-0.0760038106	0.0778791468	0.085309438	-0.0713273568	0.0841354735	0.1531837388	0.0339304277	0.0419495603	-0.0147354344	-0.0492260692	0.0579991806	0.0217338447	0.1111808492	0.0340328757	0.1002673251	-0.0004540196	0.0735680971	0.0754255513	-0.0717056058	-0.0790505661	-0.0785072175	0.0615867814	0.0562769985	-0.1285479164	-0.1349099758	0.2129514352	-0.0484552628	0.0944932953	-0.0030578453	-0.0958577305	-0.0423199626	-0.00549138	-0.2261726139	0.0494022607	-0.0273138637	-0.0136100605	-0.0820191449	-0.0437228835	-0.0563360301	0.1204872156	-0.0176427316	-0.0036190384	0.078338886	-0.1386172459	0.1155091993	0.139333966	-0.119685016	-0.0040042446	-0.0087339739	0.0895129077	-0.0585477411	-0.0318813499	-0.0417076356	0.0782078905	-0.0042304812	0.0754226345	0.094030495	-0.0456930368	-0.0226290135	0.0808120966	0.0280379843	-0.0315227541	0.1546715842	0.051754046	0.0552560443	0.054799356	-0.0431451036	0.0009387694	-0.0575086823	-0.0008464834	-0.0229075709	-0.0360633465	0.1109443743	-0.1045812053	-0.0677076026	-0.0615943153	-0.1722397927	-0.0271237382	0.0631019764	-0.0056214182	0.0052083097	-0.013803154	-0.2083321075	-0.0089167035	-0.0899732485	0.1174984868	-0.0528810878	-0.175686613	0.1362807636	0.0335178893	0.0928175321	0.1302531938	0.0947955617	-0.1681890526	-0.066184824	0.0357716009	-0.1180638979	0.0202242431	0.1035676303	0.0723107629	0.0270084943	-0.0307334	-0.03610939	0.001303888046172	0.00094454187556	0.058276	0.04925502	0.003396092176	0.0024260569952004	-0.0088440099999999	0.02865789	0.0008212746592521	7.821651288009824e-05	-0.000608697	-0.0002221509999999	3.7051203780899993e-07	4.935106680099999e-08	-0.000586818	0.00025	6.25e-08	3.443553651240001e-07	7.19908e-05	0.0003772098	1.4228723321604002e-07	5.1826752846399995e-09
799.243724832678	0.0169020910489052	0.0002856806818254	638790.5316844136	912.1685538589954	-0.3328868599721772	832051.4706492111	0.1108136615421359	776.5087597324499	-0.8249980586978154	0.6806217968551641	602965.8539412277	806.5238279473783	603.1044705841427	0.954182	18.635332	0.06792885	0.0316518	-0.1097902839	0.0547612266	0.0548456112	-0.085758027	-0.1006084961	-0.0798085382	-0.0441965154	-0.1148448103	-0.038922189	0.1224663187	0.0171254381	-0.0093021061	0.0344173699	0.1731497345	-0.118265205	-0.1111388471	-0.0171336167	-0.0621180505	-0.1046939208	-0.1571601429	0.1289469591	0.1184178205	0.0288880792	0.0247831538	0.0770885983	-0.0258197501	-0.07543335	0.1413327373	0.0436619914	0.0456991919	-0.0773674591	-0.021404023	-0.0309630026	-0.0563227223	-0.0631520244	-0.0848832711	0.002685174	-0.0210558533	-0.0124575549	0.0065867801	-0.0239975472	-0.0312475256	0.0393455305	-0.0980509139	0.0504240289	0.0814277638	0.0750283437	0.0756354811	-0.0264291606	-0.0472988804	-0.0879512179	0.1210151364	0.0799244215	0.1086953641	0.1278349136	-0.1056510148	-0.0083131387	-0.0364322581	0.0603526987	-0.0592020936	0.1987039248	0.1084693754	-0.0490097386	-0.1546502595	-0.0050873212	-0.0280667783	0.0059751562	0.0013076947	0.1412865093	-0.0155627803	-0.0241263444	-0.0597221403	0.1202876497	-0.0967359746	0.0550562564	-0.1464289415	0.1002301899	-0.0190849058	-0.0201553081	-0.0168554227	-0.094098019	0.0845054541	0.0134032677	0.0210246928	-0.1502687403	-0.1014318151	-0.1252915824	-0.0526349959	-0.0683731009	-0.0478247082	-0.0822107214	0.1434899636	-0.0009097013	0.0273759953	-0.1073365866	0.1959654065	0.0634785143	0.0580980513	0.0331678884	-0.0846399361	0.1055885729	0.0017984689	-0.0281517219	0.023308823	0.0495866119	-0.1193170938	0.06686587	0.0120261266	-0.0043158277	0.1251603754	-0.0571068535	-0.0749962492	0.0139858995	-0.1191489625	-0.0325925608	0.1501626119	0.0698256657	0.1025263906	0.0685692013	0.0200485104	-0.0168895	0.0138439	0.00019165356721	0.00028525521025	0.0706565	0.0123804999999999	0.00499234099225	0.0001532767802499	-0.0025326	0.0063114099999999	3.983389618809875e-05	6.41406276e-06	-0.000823464	-0.000214767	6.78092959296e-07	4.6124864289000026e-08	-0.000586818	0.0	0.0	3.443553651240001e-07	-0.000421103	-0.0004930938	2.4314149559844e-07	1.77327736609e-07
800.0790593853069	0.8353345526288649	0.6977838148156659	640126.5012668774	910.7737812538608	-1.3947726051346765	829508.8806194554	1.9453906200341715	775.8345291568475	-0.6742305756024507	0.4545868690772119	601919.2166320272	804.8806079180192	608.3339352239395	0.953939	18.630598	0.20763445	0.0962405	-0.0881742383	0.1194615177	0.0003603606	-0.0053789914	-0.1777314126	-0.0291516515	-0.0812136249	-0.0114954977	0.0582135748	0.1095944703	-0.0358360886	-0.0212048524	0.1025970058	0.0643647819	-0.067561339	0.0142157778	-0.0142661453	-0.056742038	0.0170832984	-0.2038112918	0.0292197687	0.0241209549	0.0216694809	0.1199822227	0.1073723634	-0.0046065055	0.0524100494	-0.1728989075	0.031245771	-0.1267011621	-0.1027348865	0.0826405961	0.034632249	-0.0973302317	-0.0705045232	0.1455669858	0.0760056932	0.0823978128	-0.0343020044	-0.1443663676	-0.221501877	0.0311240035	0.0146454911	-0.0882730762	-0.0633389416	0.0346713472	0.0629110076	-0.0024806033	-0.0171299194	0.1740938773	0.0459088335	0.0182179247	0.1015114445	-0.1708409009	0.0102471723	0.109576022	-0.0680332535	0.0319663087	0.0343899656	-0.1326427124	0.0844670866	-0.0263280391	-0.0039518298	0.0277734775	-0.1691050166	-0.0376207966	0.017211275	0.0401626475	0.224351376	0.0654684826	-0.0011728564	0.0083218681	0.0904742302	0.0500309804	0.0573916338	0.0009035617	0.1743134861	-0.1534947903	0.1212876011	0.0339052956	0.0403189021	-0.1088935615	0.094574081	0.0512430148	-0.0335901263	0.154021259	-0.1244943572	0.0553346043	0.0187431892	0.0397377536	0.0975723716	0.0926789312	-0.0444412668	-0.01065348	0.0191204984	0.1299075401	-0.1432423553	0.0213932715	-0.0740275397	-0.0024769389	-0.1105225082	0.0074270549	0.0136430959	-0.1194360885	0.1493111049	-0.1670941953	-0.1237726204	-0.0014935159	-0.1027792246	-0.0032811789	0.0917731846	-0.0574172308	-0.021431652	-0.1477592571	0.0198216523	0.0763547429	0.0614586778	0.1014413551	0.0647104904	0.013011472	-0.0106652	0.0062243	3.8741910490000025e-05	0.00011374649104	0.0373524	-0.0333040999999999	0.00139520178576	0.0011091630768099	0.018271	0.0208036	0.0004327897729599	0.000333829441	0.00055769	0.0013811539999999	3.110181361e-07	1.907586371716e-06	0.000455495	0.001042313	1.086416389969e-06	2.07475695025e-07	0.000101479	0.000522582	2.73091946724e-07	1.0297987441e-08
801.8603114734155	1.7812520881086584	3.172859001391456	642979.9591162431	910.5591763724958	-0.2146048813649486	829118.0136761579	0.0460552551056636	778.0438703382415	2.209341181394052	4.881188455803666	605352.2641709103	806.3984560936581	611.2772109981154	0.929524	18.15377	0.20223136	0.0981759	-0.0665352555	0.1105595952	-0.0748942427	-9.55159e-05	-0.1329315721	0.0157045135	-0.0067049057	0.0643964028	0.141971009	0.030370126	-0.0464275275	-0.0142419867	-0.0721168807	-0.022529801	-0.0150786522	-0.0241528602	-0.0280084214	-0.1333589869	0.0220367661	-0.0977583029	0.0524697317	-0.0804732241	0.0938522397	-0.0124609727	-0.0497625227	0.0772286102	-0.191090963	-0.0086701145	0.0751066173	-0.0050675999	0.0336599609	0.1860126197	-0.0168687446	-0.0895749941	-0.0154369317	-0.0082699099	-0.1930642496	0.0271967766	-0.027224408	0.0355226389	-0.000640283	-0.0807403931	0.1333869348	-0.03217486	-0.0279311368	-0.0629902031	0.0721522635	-0.1102449912	0.0522132249	0.0606225126	-0.1151050391	-0.0291377277	0.139365115	-0.0184886401	-0.0343317727	0.054049375	0.0789086614	0.2136991461	-0.0335209146	-0.0687339316	0.026413823	-0.1387089682	0.0717324561	-0.0019971927	0.0319959266	-0.0015687447	0.1193437077	0.079266528	0.1538992061	0.0532129655	-0.0861293357	-0.0277748773	-0.1066422737	0.0862285169	0.0040581858	0.0304592973	0.0870613142	0.0417580117	0.0726817304	0.0511398099	-0.0655713317	-0.0361867758	0.0110517295	0.0900827243	-0.1592522911	-0.0688237788	-0.1798732216	-0.0271927368	-0.0445536029	0.2039045691	-0.0070977988	-0.0843592313	0.1736131802	0.1029627114	0.0346737761	-0.0157167352	0.0901889584	0.0672527863	0.0701042451	-0.1286566543	0.0089732147	0.1283562374	-0.1201141992	-0.0251206687	-0.0934483485	0.0120642433	-0.0007758005	0.0201258988	-0.0191356777	0.0695298988	-0.0080266869	0.0527176849	-0.0425750359	-0.1234821244	0.0436555257	0.128252712	-0.096556231	0.1003129872	0.0607412226	0.0059244253	-0.0307333	-0.0200681	0.00040272863761	0.00094453572889	0.0708514	0.0334989999999999	0.00501992088196	0.0011221830009999	-0.00563416	-0.0239051599999999	0.0005714566746255	3.17437589056e-05	-0.000932459	-0.001490149	8.694797866809999e-07	2.220544042201e-06	-0.000549538	-0.001005033	1.010091331089e-06	3.01992013444e-07	0.000101479	0.0	0.0	1.0297987441e-08
804.2233616674196	2.3630501940040176	5.584006219382426	646775.2154516451	911.1978990569736	0.6387226844777842	830281.6112458427	0.4079666676665071	779.2470511613191	1.2031808230775596	1.4476440930215937	607225.9667436114	807.7005288815983	617.5228347490056	0.944692	18.449997	0.11346884	0.0634622	-0.0100160737	0.0921494417	-0.1221025	0.0348153143	-0.120354857	0.0970515638	0.0413183818	0.0173238822	0.0742655468	-0.0556071434	0.0309134699	-0.0387499868	-0.0925014512	-0.0633827583	0.0339352613	-0.175973593	0.0042382861	-0.0050571227	0.0139573857	-0.0224508767	-0.1017800831	-0.1002932318	0.0851582571	-0.006694735	-0.0351863874	0.0344193086	-0.1216637662	0.0284003237	0.0290998856	-0.0690106244	-0.1658158947	-0.0049288785	0.0401553351	-0.1338324937	-0.0126696608	0.1080476415	-0.004694424	0.1052912553	-0.0680985017	0.1684052359	-0.0483445965	-0.0386776841	-0.1198491463	-0.0119830106	-0.0807723942	-0.0630914537	0.0904343117	-0.0232700414	0.0275768133	-0.0031497771	0.0298459685	0.066545071	-0.0679522534	0.111223574	-0.0264284722	-0.0339386055	0.0128800992	0.0161378326	0.0640582398	-0.0524494426	-0.1576690139	-0.0233988551	-0.1239675791	0.0365914952	-0.0238610087	0.1550747757	-0.0014229228	-0.0847478688	0.0331630996	0.0858245368	0.0132452881	0.1115419471	-0.0781312045	0.1190612816	-0.1214668671	0.0257744046	0.0260195607	-0.0075216056	0.0233288566	-0.0008598552	0.0598598448	-0.0677365839	-0.1715716238	0.0529913168	-0.0609313418	-0.0322308416	-0.1026564725	0.0499197607	-0.0069780391	0.1658037589	-0.0891399561	0.2257691916	-0.0052712647	-0.0712891805	0.099430951	0.0158870605	-0.0364946661	-0.143796087	0.0042308908	0.0570398406	-0.0580957568	0.0533345131	-0.0640013021	0.0935431109	0.0537734088	-0.0397403879	0.039137025	0.0177165656	0.1213334473	-0.0377904874	0.0528913126	0.1489843468	-0.0462086665	0.140709625	-0.0883687951	-0.0511548579	-0.01173281	0.099141769	0.0566681795	-0.0011853914	-0.0307234	9.900000000000186e-06	9.801000000000368e-11	0.00094392730756	0.0227221	-0.0481293	0.0005162938284099	0.00231642951849	-0.0331528	-0.02751864	0.0007572755474496	0.00109910814784	-0.000487371	0.0004450879999999	2.37530491641e-07	1.9810332774399997e-07	-0.000238406	0.000311132	9.6803121424e-08	5.6837420836e-08	0.000101479	0.0	0.0	1.0297987441e-08
806.974745850455	2.751384183035384	7.570114922657288	651208.2404404064	915.2889703618882	4.091071304914635	837753.8992661255	16.736864421895937	780.6359621250618	1.3889109637427737	1.9290736652048803	609392.5053629209	809.0988575066823	631.6272855799488	1.106028	21.600914	0.0720069	0.0486368	0.0802404972	-0.0132006133	-0.134926185	0.0670342152	-0.0329113281	0.1295148019	0.0409551563	0.2184620345	0.0304614303	0.0786557397	0.0715980272	0.0190414554	-0.1323791889	-0.1704865422	0.0838566358	-0.0293662002	0.0412474291	0.030141342	-0.054410102	0.0842955173	-0.0741421249	-0.1294671503	0.0820009287	0.0668884608	-0.0223924822	0.0008431133	0.1037542947	-0.1157932669	0.0091203207	0.1745043975	0.0216305955	0.0127180631	-0.0019925679	-0.208172808	0.0008009695	-0.061119834	0.0117882142	-0.0373526352	-0.0300301862	-0.060349966	0.0440035098	0.0602708939	-0.1118535171	0.0405138974	0.0979045228	-0.0125442242	0.0641172339	0.0061547499	0.1220566739	-0.0901245651	-0.1750354881	0.1354278928	0.0214055613	-0.0351889413	-0.1728421234	-0.1139845308	-0.0756363449	-0.0682647738	0.0366402936	-0.021361468	0.13476492	0.006447273	-0.0820600324	0.0268520227	0.048164415	-0.0443225847	-0.0044491235	0.1300092954	-0.0526839459	0.0674594803	-0.0468068997	0.0900506265	-0.1867082801	0.1355835069	0.1302708097	-0.0126104002	-0.0139216927	-0.0566305831	0.015674884	-0.0451884141	0.0402509697	-0.1026174148	0.061755561	0.0291795708	0.1589885451	-0.0833623176	0.0767858807	-0.0508748758	-0.0965536277	-0.0352515129	-0.0432868317	-0.022730308	-0.0667803277	-0.0042842663	-0.0912598908	0.0470773391	0.0447430018	-0.1465927651	-0.0968306603	0.0333195561	0.1078500755	-0.0254579804	-0.0862689002	0.1820091534	-0.0103916253	0.0531753801	0.0346248444	0.0447026642	0.1101420008	0.0021892695	0.0342045856	0.0428209564	-0.0174554594	-0.0260129573	-0.0407447486	0.1354366529	-0.0484246048	0.0979282008	0.0524983198	-0.0082906521	-0.0307216	1.7999999999997185e-06	3.2399999999989865e-12	0.00094381670656	0.0651409	0.0424188	0.00424333685281	0.00179935459344	-0.0339069	-0.0007540999999999	5.686668099999904e-07	0.0011496778676099	-0.000603522	-0.0001161509999999	3.64238804484e-07	1.3491054800999998e-08	-0.000698899	-0.0004604929999999	2.12053803049e-07	4.88459812201e-07	0.000101479	0.0	0.0	1.0297987441e-08
806.9667296575667	-0.0080161928882489	6.425934842161308e-05	651195.3027742284	914.6465347901895	-0.6424355716986838	836578.2836037014	0.4127234637838147	780.8517423395299	0.2157802144680545	0.0465611009558796	609729.4435146796	810.2758656059857	635.0918756717291	1.17196	22.888588	0.170486245	0.0819027999999999	0.1773293887	-0.0778563541	-0.103451272	0.1135864952	0.055142947	0.1896129774	0.0117247463	0.0439378596	0.111418688	-0.2004582743	0.0901331282	-0.0051252777	0.0940030542	-0.0171127749	0.0276676858	-0.0441630595	-0.1332138722	-0.0111088534	-0.0022265566	0.0861211641	-0.2976441189	-0.1380811611	0.0825658729	0.0392982101	0.0886953516	0.0616956774	-0.0776284268	-0.0472346958	-0.0140262908	0.0891357046	-0.0077661819	0.2072718114	-0.1078013825	0.112071588	-0.0559001687	0.0648794962	-0.1269638224	-0.0258712498	-0.0064654043	0.0409382349	0.0020260768	-0.035419927	0.0196662819	-0.1270276369	-0.1397643977	0.0147379465	-0.0792019207	0.0657745356	-0.1432600229	0.0866844208	-0.0108723007	-0.0983663657	-0.1801648648	-0.0379451297	-0.0449527165	-0.1464395627	0.1254915864	0.0317094018	0.030525043	-0.1161000745	-0.0034558373	-0.0066615174	-0.1021870992	0.0988831414	-0.0271380794	-0.1110805414	0.0361317706	-0.1547501831	-0.1631401812	0.1154420175	0.1366446576	0.156393298	-0.0603998855	0.0648397699	-0.1518681884	0.1744931599	0.0754505257	-0.0399253888	0.109016916	-0.0152790576	-0.030125175	0.0894151355	0.0383388216	-0.0121419481	-0.1117737173	-0.0209480844	-0.2111966804	-0.053133303	-0.1364204831	0.0320234599	0.0209430574	0.0434247152	0.1099004739	-0.0557131642	-0.0849672355	-0.0680991354	-0.1215697346	-0.039373017	0.0644432549	-0.0362310904	0.0429088116	0.0077671879	-0.0267381301	0.0847258631	-0.093441063	0.1315055024	-0.1928624369	-0.085512724	0.0605876416	0.072667835	0.0895024669	0.0383138711	0.0152049851	-0.0007986718	-0.0037635021	0.0625166669	-0.0383646632	0.0966728009	0.0482387676	-0.0153640485	-0.0128446	0.017877	0.000319587129	0.00016498374916	0.0230792	-0.0420617	0.00053264947264	0.00176918660689	-0.0574776	-0.0235707	0.00055557789849	0.00330367450176	0.000387579	0.0009911009999999	1.5021748124099998e-07	9.822811922009995e-07	-2.68501e-05	0.0006720489	4.516497239912101e-07	7.209278700099998e-10	0.000177866	7.6387e-05	5.834973769e-09	3.1636313956e-08
806.7281204696445	-0.2386091879221794	0.0569343445608819	650810.2603564853	915.9826437772348	1.336108987045236	839024.2037011326	1.7851872252630467	780.9712244207404	0.119482081210549	0.0142759677304042	609916.0533732305	810.4735667535219	640.4428633343822	1.133242	22.132406	0.17520907	0.0964957	0.1668906429	-0.0926252399	-0.1276551698	0.1226280677	0.1012364283	0.0866655668	0.1281366145	0.132875931	-0.0553503567	0.0769141009	-0.0538728082	-0.0220699002	-0.0731301659	-0.0753859795	-0.0273248339	0.0966198547	0.1554260873	-0.089998415	0.0001728475	0.1085420278	-0.0275654642	-0.0005033388	0.1186785487	0.0577980515	-0.0928859007	0.070507954	-0.0003886699	0.0170133156	-0.0192249622	0.0834252576	0.033505683	-0.0193086829	-0.0853237928	0.0341784307	0.0046133643	-0.0614668308	-0.0299194247	-0.0186141522	0.142534049	-0.0376488387	-0.0027701414	0.0710988899	-0.110514924	-0.0501159445	-0.0747685021	0.1214852186	0.0681716028	-0.0726091564	0.1247430451	-0.0755985031	-0.0043180219	-0.201161802	0.1314776104	-0.2292092679	0.0631523308	-0.0864574522	-0.0899476535	0.2358689695	-0.0917649708	0.0734515905	-0.0358841584	-0.034189602	-0.0194979431	0.0003107458	-0.1487895451	-0.1571859708	-0.0220805306	0.0544703572	-0.1540775721	0.055107549	-0.0934157546	0.0619130788	-0.0866991525	0.0321501031	0.1414876428	0.0714160629	-0.0910242977	-0.075322148	-0.0928991695	0.0189033035	-0.0449600461	0.0936397562	0.0723531798	-0.1256690873	-0.0319110971	0.0095206954	-0.0958642915	-0.0679752877	-0.0722855146	0.0047977296	-0.1159017087	0.0212207753	-0.0873468588	0.0183045061	0.0726243925	0.0274235292	0.0128500724	-0.0830848605	0.0710828601	-0.0237258221	-0.0764293765	0.1135053543	0.1514259913	-0.2130824637	-0.0160773008	0.1354518758	0.0465687039	0.0459136815	0.0145256976	0.0534629217	0.1603985457	0.0492430595	0.1353633775	-0.0384130861	0.1855738203	0.0567861136	-0.087295937	0.0953761056	0.0438968002	-0.0223783947	-0.0414079	-0.0285633	0.00081586210689	0.0017146141824099	0.0858858	0.0628065999999999	0.00737637064164	0.0039446690035599	0.00954656	0.06702416	0.0044922380237056	9.11368078336e-05	0.000473791	8.621200000000001e-05	2.24477911681e-07	7.4325089440000025e-09	-2.57192e-05	1.1308999999999996e-06	1.2789348099999993e-12	6.614772486399998e-10	-7.10913e-05	-0.0002489573	6.197973722329e-08	5.053972935689999e-09
805.511312183496	-1.2168082861485343	1.480622405239734	648848.4740555775	915.1405609555464	-0.8420828216883365	837482.2463060322	0.7091034785825907	779.7873779185704	-1.183846502170013	1.4014925407001748	608068.3547611193	809.5351450909952	630.9844905230729	0.982565	19.189661	0.205062965	0.100706	0.0914559203	-0.0746057278	-0.1336115791	0.0934089038	0.0668098858	0.0603383526	0.1216669971	-0.0107814133	-0.0367256957	0.0383259728	0.0685148263	-0.147622138	0.143688351	0.1186679523	0.0169971395	0.0488907689	0.0162691047	0.0077352466	-0.1319271007	0.0051273708	-0.0571851978	-0.0965144619	0.0113894867	0.0050452664	0.0410123266	-0.0064416414	0.0168309582	0.0029017401	-0.143395644	0.0741369505	-0.0999151889	0.0372834875	0.0180493493	-0.0461655406	0.0881124051	0.0182323219	0.1325312863	-0.0307609658	0.0832295022	-0.1455577506	-0.0108830985	0.130022686	0.026398789	0.1068421102	0.0128681431	0.1486771601	-0.0473419078	0.0067397014	-0.0214944421	-0.0671974807	-0.0934342036	0.0994481336	-0.0720326147	-0.0423383928	0.020881864	-0.1132399817	0.0100549245	0.0052184805	-0.0753812132	-0.0098915083	-0.0838655297	-0.0598403588	-0.0950300112	-0.0540974491	-0.1256429911	0.0047976801	-0.0165561031	0.0509156483	-0.0979846552	0.0717056096	-0.020475918	0.0078965499	-0.0509963045	-0.1112620844	0.0249196169	0.0276934493	0.1403742708	-0.1656233683	-0.0731145604	-0.1926407769	0.0644700586	0.1392550336	0.092805429	0.0294681501	-0.0317105685	0.0799005488	0.0553803162	-0.0366838871	0.0541690678	-0.0126901191	-0.0909051795	0.0212394211	-0.0943776422	-0.0315635571	-0.1078141429	0.0070862601	-0.034464031	0.0072963325	-0.0818850805	0.0284627247	0.0393160119	-0.1716040643	-0.0643658039	-0.0754263576	-0.0107030111	-0.0463553082	-0.0134291835	-0.0258945742	0.0175808751	0.0011846771	0.0806010248	-0.0592020666	0.0460749738	0.033004539	0.1586477137	-0.1171133788	-0.0519027562	0.0940386689	0.0394798359	-0.0293067317	-0.0324745	0.0089333999999999	7.980563555999989e-05	0.00105459315025	0.128162	0.0422762	0.016425498244	0.00178727708644	0.0434176	0.03387104	0.0011472473506816	0.00188508798976	-0.000929047	-0.001402838	8.63128328209e-07	1.967954454244e-06	-0.000689267	-0.0006635478	4.402956828848401e-07	4.7508899728900003e-07	-0.000404352	-0.0003332607	1.1106269416449001e-07	1.6350053990400001e-07
804.5177911987189	-0.993520984777092	0.9870839471924427	647248.8763552655	912.0798688956633	-3.060692059883195	831889.6872447303	9.367835885432036	778.4735634107749	-1.3138145077955414	1.7261085608940407	606021.0889294697	807.7162104674279	627.8485707363245	1.034239	20.198868	0.2912573	0.153537	0.1062323849	-0.0736700886	-0.1198111429	0.170602888	0.045328757	0.083478505	-0.1042948399	-0.0008685014	-0.0549681562	0.1097124259	-0.1369771236	0.0320634447	0.1160020886	-0.0703864638	-0.018344319	-0.1435275137	0.0557246175	0.0776627473	-0.0263927842	-0.092050431	-0.0800192313	-0.0432755741	-0.0076024257	-0.0021608732	-0.0526671452	-0.1024063132	0.0424708198	-0.0106448329	0.0932906064	0.1594664048	0.0830569782	0.0921192414	0.0018814094	-0.1165584169	0.007463476	-0.0880281407	0.0056882724	0.0210967878	-0.0253911212	-0.082164975	0.121154487	0.0181636817	-0.1138584264	0.1609685478	-0.0700178929	0.0014306027	-0.078980021	-0.0314864021	-0.041299837	-0.1162974865	-0.1054893064	-0.082030927	-0.0279337948	0.0556421905	-0.0370600851	0.1076928013	-0.0574783259	0.1071899342	0.0705335061	0.0532023327	0.1082376185	0.0687404692	0.0824440803	0.0081298146	-0.0509669678	0.023379635	0.1678423765	-0.2222899903	-0.0030894531	0.1693206718	0.0584768612	-0.0071800756	0.0018807146	0.0411097378	0.0949910034	0.0117284577	-0.0308268839	0.0231940635	-0.0194739936	-0.0448310343	-0.1691420985	0.0889145848	0.1655406331	0.1674432742	0.0332415989	-0.0306401979	0.0371965914	0.0608211747	-0.1088015136	-0.0690705966	-0.0238995939	-0.143623407	-0.1121645606	-0.0086800299	0.0666612653	0.0185230003	0.0475093329	0.0136462278	-0.0665318641	0.0089543257	0.0526463288	0.1154700743	-0.0116632929	-0.0762735553	0.1508601605	0.00977549	-0.0210814549	-0.0144321738	0.1065357188	-0.1054300388	-0.1646909853	0.1185445966	-0.001575861	0.0885082692	0.0285157849	0.1265543543	0.1046204655	0.092661062	0.034995421	-0.0361224311	-0.0249168	0.0075577	5.711882929000006e-05	0.00062084692224	0.013943	-0.114219	0.000194407249	0.013045979961	0.0103255	-0.0330921	0.00109508708241	0.0001066159502499	0.000751988	0.001681035	5.654859521439999e-07	2.825878671225e-06	0.000114883	0.00080415	6.466572225e-07	1.3198103689000002e-08	-0.000161767	0.000242585	5.8847482225000014e-08	2.6168562289e-08
