global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
777.6174100235517	2.2966105076407075	5.274419823805708	604688.8363717365	841.6262357842643	12.27429039555136	150.6582047143244	708334.72076039	729.5808571093935	1.6632560456179135	2.766420673284539	532288.2270604772	727.188935267914	632.8701634466487	1.17141	23.958805	0.2308140507	0.139353	-0.0138617085	0.0531914419	0.1498843972	0.1822990417	0.0407791121	-0.0694700658	0.0305436811	0.1444001398	-0.0185435326	-0.001573526	0.0734530226	0.0018114283	-0.0049645077	0.075301035	0.1027384904	-0.07150922	-0.0760092595	-0.0690943596	0.0465357108	-0.0599439842	-0.1025083623	0.0288139718	-0.1117280905	0.039951033	0.077523374	0.0507486066	0.0339296665	0.0066522126	0.1178169969	-0.0600117993	0.1116433825	-0.1451021847	-0.0780682893	0.0254006759	-0.0454694894	0.0366869059	0.047498533	-0.1713743978	0.00835879	-0.0452519075	0.0809274085	0.0263827001	-0.0463250746	-0.0676319835	-0.0922010949	-0.090425384	-0.089079399	-0.1477677826	0.1022017764	0.157457297	-0.0434934405	-0.0978911556	0.1228704467	0.1197572006	0.0229949346	-0.0514188665	0.1287076165	-0.1780133845	-0.0090303624	-0.0426083109	0.1245195647	0.0293679356	-0.1038555273	0.0114214564	-0.0284037144	0.1069468429	0.0327876235	0.0008620642	-0.0946000628	0.0267013027	-0.1372470727	0.0717654561	0.0629192861	-0.0019261503	0.0627674197	0.1077752631	-0.007220696	0.0830679908	0.0795354279	-0.0939844333	-0.0687835283	0.0511805877	-0.0175857983	0.0547302242	-0.1440574381	0.0737575203	-0.0740495604	0.0597778258	-0.2052134067	-0.076014991	-0.0548030307	-0.1165874512	0.091351785	-0.0172136545	0.2133092479	-0.1233631182	0.032784214	0.0423260736	-0.0621832669	-0.0042910821	0.0715182787	-0.0046437908	0.0552338135	-0.1231688664	-0.1106938661	-0.0207819718	-0.0918189276	-0.0023773421	-0.1217949025	0.0698641586	0.1003129872	0.0607412226	0.0059244253	6.3876e-05	-7.000000000083112e-10	4.080143376e-09	4.900000000116356e-19	0.0911795	0.1155147	0.0083137012202499	0.01334364591609	0.0536097	0.0773693	0.00287399993409	0.00598600858249	-0.000434159	0.000758601	1.88494037281e-07	5.75475477201e-07	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.000269261	0.0	7.250148612100003e-08	0.0	0.0	0.0
775.3414233992321	-2.275986624319557	5.180115114081534	601154.3228387473	839.3401263143169	-2.286109469947405	5.226296508583205	704491.8476413334	728.6787432722341	-0.9021138371593906	0.8138093751944395	530972.7108968025	727.2753424725871	628.7456624147006	1.15329	23.588198	0.154195454	0.105538	0.109149551	-0.0118085091	0.0358097865	0.1178550743	0.1857295042	0.0847365878	0.0430509182	0.1041437547	-0.0454193633	0.1240293169	-0.0408375629	-0.0780009924	0.0827537203	-0.1088879728	-0.0538836793	-0.0117007175	-0.0174372434	0.0727736164	0.0428693595	-0.0272919106	0.1079130301	-0.2215118578	0.0263584503	-0.0474589515	0.0489815743	-0.1797911047	-0.1748288701	0.0424292172	0.0805249043	0.0232454521	0.0236616369	0.0041832248	0.0932434087	-0.1441665083	-0.0098999007	0.0993751796	0.0045515612	-0.0052052424	0.0119461626	0.0824978419	0.1703376384	-0.0922543026	0.0534984936	0.1233912207	0.1306508724	0.0782808547	0.0270238877	-0.1379302588	0.084469986	0.0249681473	0.0029142346	-0.0301949951	0.0880787869	0.1604581966	0.0243750863	0.0264113688	0.1216881283	0.0041984024	-0.0107669476	0.0244728599	-0.0566227885	0.0733400701	0.0503361502	-0.0374820166	0.1116018465	-0.0162325691	-0.0092110808	0.0275764854	0.1986415285	-0.1063397618	0.0119660601	0.1002179582	-0.0306881557	0.1510257501	-0.1362700252	0.0507478642	0.0535821056	0.0967562458	-0.0808991868	0.0711249233	-0.1295485573	-0.0515813216	-0.0240059671	0.086761285	0.1082088022	-0.0642820256	0.0634038972	-0.0355658329	-0.0275083028	0.0074074447	-0.0073027874	-0.1505775502	0.0358569873	-0.169888034	0.1600486765	0.0890975884	0.0572498756	-0.0072438696	0.0563590333	0.0905682148	-0.0468178879	0.0004305863	0.0319565021	0.0052960564	-0.009413108	-0.0468117697	-0.0421041529	-0.090654246	0.0170283097	-0.0006448388	0.099141769	0.0566681795	-0.0011853914	0.00357633	0.003512454	1.27901362689e-05	1.2337333102116e-05	-0.0064682	-0.0976477	4.183761124000001e-05	0.00953507331529	0.0124118	-0.0411979	0.00015405277924	0.00169726696441	-0.000670907	-0.000236748	4.50116202649e-07	5.6049615504e-08	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.000269261	0.0	7.250148612100003e-08	0.0	0.0	0.0
772.3876114997338	-2.953811899498305	8.725004737617786	596582.6223982637	840.9475799434585	1.6074536291416734	2.5839071698407365	707192.8322127596	728.5491660703747	-0.1295772018594334	0.0167902512417203	530783.8873818384	727.3150606430123	625.3513144172648	1.154238	23.607588	0.11250242	0.0573346	-0.0203915449	0.0040330432	0.1624822809	-0.1445579026	0.1092364924	0.0013530263	-0.0266523406	0.295337707	0.1540522609	-0.0111526385	-0.169486801	0.0967699761	-0.0485114494	0.015587478	-0.0826598801	0.0993066123	-0.188210049	-0.0070334663	0.0131313914	-0.0787778793	-0.121092162	-0.021274424	0.0072973013	0.1824436341	0.0510712803	0.0605167798	-0.060131676	-0.1218572341	0.0663379297	0.0960993686	0.0868667977	-0.0558969735	0.1526901437	-0.0571946997	-0.0152113249	0.0885814767	0.0441888018	0.0158555678	0.0923249189	0.072798703	-0.0519768298	-0.0850821835	0.1034945648	0.0033568126	-0.0522119841	0.0846991305	-0.0824559933	0.0366023625	0.1236609639	0.0216227202	0.0568328825	-0.0835605699	-0.0447892433	0.0706621468	-0.1165603181	0.0817343914	-0.0713414942	-0.2019660951	-0.0688005307	0.008447775	-0.1524326575	-0.0374196879	0.0419038918	0.095332916	0.2354961236	0.0589027012	0.1296503744	-0.0822674192	-0.0155069498	0.1301027547	0.0431514833	0.1222366636	-0.1806803009	0.0258547022	-0.0213810482	0.1086294171	0.1917447733	-0.0142490171	-0.0592138975	0.0708970559	-0.0165250359	-0.0521503821	-0.0368459793	-0.0013533327	0.0806094414	-9.5026e-05	-0.0705301685	0.0053235216	-0.0937273837	0.0718159332	-0.0047236082	-0.039170851	0.1099515434	0.0561319498	-0.0624463161	-0.0417815785	-0.0037461475	-0.0227692154	0.1369406305	-0.0239520507	-0.0727767467	0.0670458429	0.074206739	-0.0059774396	-0.0737103272	-0.0499647197	-0.1548135648	-0.0319804842	-0.0372779578	0.1067979374	0.0979282008	0.0524983198	-0.0082906521	-0.00449703	-0.00807336	2.02232788209e-05	6.51791416896e-05	0.0192535	0.0257217	0.00037069726225	0.00066160585089	0.026107	0.0136952	0.000681575449	0.00018755850304	0.00030545	0.000976357	9.329970250000001e-08	9.53272991449e-07	8.82998e-05	0.0001877492	7.796854680040001e-09	3.5249762100640006e-08	-0.000405398	-0.000136137	1.6434753840400004e-07	1.8533282769e-08	0.0	0.0
770.1354351758101	-2.2521763239236634	5.072298194042306	593108.5885134344	821.5717855789699	-19.375794364488684	375.4214072549514	674980.1988594169	728.535900095163	-0.0132659752116524	0.0001759860983161	530764.5577274694	725.8996799114052	606.2159468197539	1.224446	25.043566	0.1188047865	0.0694503	-0.0384606494	-0.0181227089	-0.2122376164	-0.0699387686	0.0149398404	0.0066973317	-0.0442542818	-0.1867292949	0.0640621472	-0.0172587833	-0.0036743122	0.225771368	0.0724437128	-0.1126893948	0.0069645634	-0.0361004824	-0.0615904249	-0.0260334618	0.0019046386	0.0009385148	0.0633153252	0.1284627901	0.120464656	0.071764011	-0.0124600183	-0.0751672863	0.117236099	-0.0823987096	-0.0331372514	-0.062530745	-0.0025177324	0.0777256691	0.0733178398	0.0449512444	-0.0903219385	0.0742925077	-0.1532922632	-0.1289028703	-0.0271468555	0.0570589751	0.0207360781	0.0177408202	0.0158459739	0.0639042917	-0.0407051891	-0.0360695013	-0.0662135465	0.0438506295	-0.0362993479	0.1110018149	-0.0289294998	0.0743568508	-0.1897254457	-0.0252224975	0.1320113819	-0.115048997	-0.1175045998	-0.07230929	0.2017009312	0.1173953883	-0.025218985	0.0289974121	-0.0054781823	-0.0158383103	0.0213988265	0.0148629561	0.0207894368	0.110959146	-0.1157431531	0.1309730326	0.126051966	-0.1889231398	-0.0313670497	0.0213696646	-0.08737713	-0.0992697539	0.106070207	0.1095556665	0.0239389401	-0.0202851366	-0.0551828177	-0.0540175914	0.1108165079	0.0613473602	-0.0284144159	0.0495699107	-0.068080938	-0.0055377063	0.0706876854	0.1052247442	-0.1683336558	0.1542851048	-0.0973016991	0.0280855988	0.0201180521	-0.141801998	0.0205619979	-0.041386534	0.0154487043	-0.0351598704	0.0230547472	-0.075572672	0.0971692776	-0.0175127289	0.2399164613	-0.026752524	-0.0712923257	0.0173665615	-0.0058232745	0.0659605575	0.0966728009	0.0482387676	-0.0153640485	5.61865e-05	0.0045532165	3.15692278225e-09	2.0731780495872253e-05	0.04973	0.0304765	0.0024730729	0.00092881705225	0.0657382	0.0396311999999999	0.00432151093924	0.0015706320134399	-0.000459355	-0.000764805	2.11007016025e-07	5.84926688025e-07	8.22914e-05	-6.008400000000002e-06	6.77187451396e-09	3.6100870560000016e-11	-0.000517462	-0.0001120639999999	2.67766921444e-07	1.2558340095999998e-08	0.0	0.0
771.3776699633903	1.2422347875801734	1.5431472674743585	595023.5097181491	837.5387478722259	15.966962293256074	254.94388487426127	701471.154187376	726.2615009383964	-2.2743991567666626	5.172891524300906	527455.7677452923	724.8854192251929	621.8103368224054	1.129954	23.110912	0.180999181	0.112234	0.00673686	0.1050227258	-0.0797560324	-0.1467048539	0.1119694761	0.021843455	0.0707240717	-0.0426294006	0.1201066583	0.1642912105	-0.1624353891	-0.010182894	-0.0451033567	-0.1154302698	-0.0018063636	0.2488280691	-0.0623697202	0.1071031638	0.0505369863	0.0802214799	0.0615633788	0.0664701877	0.0243644901	-0.1336339204	-0.1511453667	-0.0258834537	-0.0441756609	-0.0750395928	0.0807359964	0.0586370527	-0.0146521659	0.0559257429	0.0197155778	-0.0205067272	-0.0047249315	-0.0278829663	-0.0032122449	0.0435203102	0.0061619464	0.0386768359	-0.0902240823	-0.1432180422	-0.0190425326	0.0793716178	-0.0249511436	-0.0792856632	-0.0301538022	0.093107384	-0.0731546947	-0.0541791088	-0.0616954191	0.0243872096	0.0495936569	-0.0154083063	-0.048418037	0.0885731878	0.0474381845	0.080804163	0.0612785473	-0.1657378998	-0.0208754829	0.0348712906	-0.0239896984	0.0117005867	0.1910005469	-0.1921493456	-0.0672442694	-0.1050550882	0.0821828729	0.0326509254	0.0102654521	-0.1042774591	-0.1254294808	-0.0253490223	0.0242864904	-0.081990091	-0.1176950885	0.0229981211	-0.0504156954	0.0587403859	0.0535733618	0.0301675042	0.0479817494	0.0143917843	0.0812312529	-0.1201394763	-0.0104086445	0.000876613	0.0685536819	-0.0431326127	-0.0650947206	-0.0316072915	0.1329814452	-0.0944605883	-0.1663802696	-0.0711511539	-0.0503525061	0.0160290849	-0.0345889415	-0.0041681197	0.0649511369	-0.0858725227	0.0305978588	0.1079154716	0.0005997788	0.0855452296	0.0408961709	-0.0954952143	-0.1315678824	-0.018143128	0.0953761056	0.0438968002	-0.0223783947	4.59005e-05	-1.0286000000000005e-05	2.10685590025e-09	1.0580179600000004e-10	-0.0150896	-0.0648196	0.00022769602816	0.00420158054416	0.0102391	-0.0554990999999999	0.0001048391688099	0.0030801501008099	0.00071805	0.001177405	5.155958025000001e-07	1.386282534025e-06	9.56273e-05	1.3335900000000002e-05	9.14458050529e-09	1.7784622881000002e-10	-0.000494799	2.2663000000000023e-05	2.44826050401e-07	5.136115690000011e-10	0.0	0.0
769.3914043294319	-1.9862656339583964	3.9452511686441514	591963.1330560154	821.800704343128	-15.738043529097922	247.68601412378095	675356.3976588614	727.1172939533958	0.855793014999449	0.7323816845218473	528699.559166109	724.4695894756297	602.9416430870245	1.136181	23.238274	0.1676663087999999	0.0983743	0.0619981155	-0.0497686156	-0.0650910403	-0.1746027751	-0.1305879779	0.1044281458	-0.0688458213	-0.1259223031	0.0626246388	-0.064511148	-0.1082783636	0.2093501564	0.076634744	0.0901507549	-0.0099893802	0.0736821637	-0.0160118377	0.0605771966	-0.0419129724	0.0714934429	0.1852255121	0.1289469404	-0.0248913847	0.0386673005	0.0420222754	0.1263937493	0.2342781873	-0.0411515697	0.0471708788	-0.0598436035	-0.0296240062	-0.0270810024	0.053862174	-0.0485627469	0.0676403859	0.1087136846	0.0482840375	0.1243544267	0.0847592016	-0.1089218032	-0.1169711612	-0.162139314	0.0665063847	0.0186458228	-0.0174402348	-0.0716643453	0.1092729675	-0.0187738793	0.0147735844	0.1938856121	0.0625735343	-0.0220734841	-0.0955073533	-0.1523154071	0.1161378313	-0.0422154641	-0.0548959185	0.0804984665	0.0418787036	0.019145112	0.0022449292	0.0641246173	0.0312014076	-0.0369160352	0.0071428089	-0.1172594486	0.0074396215	0.0271773879	-0.295531144	0.0953884443	0.157668983	-0.012841243	0.088809509	0.045831915	-0.0068488717	-0.0116550367	-0.1109133508	-0.037235645	0.1064151485	0.0756014657	-0.0115946375	0.1411897755	-0.0040550269	-0.1090095554	0.0627407496	-0.0112523638	-0.0802659062	-0.0467375799	-0.0045303996	0.0854533228	-0.0304922901	-0.0290288522	0.0036495622	-0.1430817771	-0.0441043747	-0.0409455071	-0.0899987003	-0.044638143	0.190394413	0.0547481837	-0.1142730975	-0.0649551032	-0.0772058991	0.1022438712	0.0054966152	0.130913181	-0.0872878056	0.0706041331	0.0166739963	0.2076036256	0.0940386689	0.0394798359	-0.0293067317	6.13243e-05	1.5423800000000006e-05	3.76066977049e-09	2.378936064400002e-10	0.0341693	0.0492589	0.00116754106249	0.00242643922921	0.0548206	0.0445814999999999	0.0030052981843599	0.0019875101422499	-0.000477608	-0.001195658	2.2810940166400005e-07	1.429598052964e-06	-9.94494e-05	-0.0001950767	9.89018316036e-09	3.805491888289e-08	-0.000580274	-8.5475e-05	3.36717915076e-07	7.305975625e-09	0.0	0.0
771.6265084512863	2.23510412185442	4.995690435530617	595407.468544723	834.5325082489289	12.731803905800916	162.09883069576748	696444.5073242487	726.6110676420533	-0.506226311342516	0.25626507829545	527963.6436199246	724.3037065466948	615.6888588305831	1.126263	23.035425	0.0747794552999999	0.046618	0.0081238527	-0.0129477988	-0.2412240683	0.024964188	0.0272788421	0.0368554626	-0.0427424445	-0.1311230269	-0.1482395983	0.2039380059	-0.1758396892	-0.0638744537	-0.0175672701	0.0296250504	0.0050928789	0.1193659899	0.057656454	0.169756652	-0.0163442637	0.0997897657	0.0550276578	-0.0086479114	0.0568778822	0.0957706155	-0.1442705557	-0.0065892798	0.1042022008	0.1354509545	-0.0364885299	-0.0249227769	-0.0085066631	-0.0217196008	0.0103933637	-0.0164302569	0.0698802532	0.0729654616	0.1019958692	-0.1268690633	0.0189752124	-0.1329034983	0.096774468	0.0747991429	0.0550404612	-0.1921739123	0.1080300841	0.1225829755	0.0588409892	0.0453010165	-0.1091232318	0.0484410221	-0.1780216629	0.1515599983	0.150383126	-0.0695981456	0.0389641616	0.0934089508	0.0318903775	0.0235638306	0.009390913	0.0261536386	0.0197361645	0.0187649182	-0.0262212307	-0.0520864914	-0.0385074862	-0.2885691656	-0.0458655146	0.0569298846	0.0972381385	-0.0310864524	0.0628529167	-0.0334359918	-0.0127225357	-0.0649774712	0.0689436435	-0.0728382882	0.0616472051	0.0312143541	0.1767119232	0.0171586021	0.0215537672	0.0741316153	-0.0655611428	-0.0512676634	-0.0113519969	0.0833031899	-0.0895957961	-0.0729450145	0.0100822617	-0.1510698279	0.0205684706	0.021474957	0.0477656792	0.0892297134	0.0594710484	0.2905309021	-0.1424173511	-0.066792436	-0.119771094	0.1042508006	0.0163030178	-0.1089948853	-0.0330276224	-0.0192395828	0.0094499995	-0.0602676114	-0.0425590586	0.1786460497	0.0307875736	0.0294114807	0.092661062	0.034995421	-0.0361224311	5.5969e-05	-5.355300000000006e-06	3.132528961e-09	2.8679238090000063e-11	-0.00030845	-0.03447775	9.51414025e-08	0.0011887152450625	0.031161	-0.0236595999999999	0.000971007921	0.0005597766721599	-0.000176879	0.000300729	3.1286180641e-08	9.043793144100001e-08	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.00061228	-3.2006000000000005e-05	3.748867984e-07	1.0243840360000004e-09	0.0	0.0
771.4175781544114	-0.2089302968748825	0.0436518689522265	595085.0798856175	828.5082023428986	-6.024305906030349	36.29226164943215	686425.8413494613	727.8010971777368	1.1900295356834931	1.4161702957990705	529694.4370531174	725.1631313508777	615.541162537711	1.154296	23.608786	0.0342897877	0.0189269	0.0058143838	-0.0550885744	0.0588304758	-0.1636191984	-0.0266407496	0.079437597	-0.0420377308	-0.0401330511	0.1468093348	0.0128876863	-0.0816627497	0.0659404515	0.0564177831	0.0746729092	-0.0949028148	0.0799006678	-0.0102947314	-0.009437617	0.0993729218	0.0378283738	0.111827346	-0.0556653551	0.021847085	0.0452892482	0.0020979894	0.0117662782	0.1183888946	-0.0266636524	0.0707091583	0.1413388081	-0.0069942627	-0.0804651131	-0.0100467532	-0.0078166993	-0.1144171211	-0.0153543542	0.0053052728	-0.2058081162	-0.0919761546	-0.1155115285	-0.0492273913	-0.0427598465	-0.0051579026	-0.0902478149	-0.0498202871	-0.0172070897	-0.0076041223	-0.0323999282	0.1007174952	-0.0382548947	-0.1136818084	-0.0629957428	0.001984684	-0.165168366	-0.0554543212	-0.0808222204	0.0283604554	0.1207521644	-0.0077229025	-0.1613876521	0.0794505802	-0.0287403795	0.0563927619	-0.0110785639	0.0359106617	-0.0620908159	-0.0811848597	-0.0056248805	-0.1453852076	0.0905297291	0.0764876435	0.0061974276	0.1339825083	-0.1348329059	-0.0675959624	-0.0298871452	0.0408175333	0.0984713781	-0.022202713	-0.0476255075	-0.1003656211	0.2089377723	-0.0298023788	0.0738281114	-0.101390002	-0.0956389566	-0.0915469392	0.0040564014	0.003294717	-0.1715650488	-0.0448155651	-0.0603870366	0.0523356978	0.1650238491	0.1137531463	0.0171506546	-0.063813939	0.0109481903	0.0989183324	-0.1792140418	-0.0059168388	-0.0129790569	-0.0954403864	0.0734031964	-0.0448999246	0.0597972352	0.0840491229	-0.0720961695	-0.0242518665	-0.0610156911	0.0912438734	0.030451217	-0.0427992974	6.10067e-05	5.037700000000001e-06	3.72181744489e-09	2.537842129000001e-11	0.0121936	0.01250205	0.00014868388096	0.0001563012542025	0.0407938	0.0096327999999999	0.0016641341184399	9.279083583999994e-05	-0.000276738	-9.9859e-05	7.6583920644e-08	9.971819881e-09	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.000469141	0.0001431389999999	2.20093277881e-07	2.0488773320999996e-08	0.0	0.0
772.7948958482984	1.3773176938869938	1.8970040298941864	597211.9510491824	831.9533244376071	3.445122094708495	11.868866247448649	692146.3340427863	727.7137674280553	-0.0873297496814302	0.0076264851794212	529567.3273043338	725.2225609187227	611.4369287192849	1.057382	21.626598	0.0304408868	0.02133	-0.0826028243	-0.0086671869	-0.1088783309	-0.0078080814	-0.0568398012	-0.0773743043	0.0132165105	-0.1609256573	0.0143288563	0.0512435582	-0.1634409427	-0.1365323552	0.1000177151	-0.0032895159	0.0172382573	0.1548454831	0.0191816542	-0.0366739155	-0.0931638262	0.0057803637	0.2098100301	-0.0042925746	0.0846196622	0.0934061344	-0.0236108882	-0.0584216742	0.0529143373	0.1454992459	0.0514599195	-0.0649210755	0.0814017946	-0.1215748091	-0.0199052349	0.0093173055	0.0313156897	-0.009025833	0.0772311265	-0.0028905945	0.0411777844	-0.0298613217	-0.136273987	0.1070593554	-0.0246103699	-0.0796512071	0.0675960443	-0.1710566253	-0.0178104984	-0.048256338	0.0096222357	0.0381795351	0.1142732581	-0.0090168025	-0.0878692385	0.0683764286	-0.1083231837	0.01220883	-0.0054258498	0.0579990718	-0.046727096	-0.1085404826	-0.0538163623	-0.0160352701	-0.0076509077	0.0942753911	0.0395904368	-0.1912577951	-0.0207450521	0.0745854974	0.0259282725	-0.1025936049	0.1056351289	-0.1391841743	0.163149834	-0.0039206098	-0.0709341405	0.0323453349	-0.016122791	-0.0677897753	0.1430784768	0.0692272398	-0.108992766	0.0361506653	-0.0393901819	-0.0892672503	0.0376024139	-0.0548036333	-0.0986088732	-0.0910185036	0.0257238679	-0.0625457621	0.1263470206	0.0969127445	0.0702867593	-0.0101247282	-0.0193941515	-0.0514752676	0.1514024027	-0.0478978966	-0.0498544422	-0.0895428359	0.0119446322	0.1191656	-0.0476922399	-0.0136697891	-0.0888174959	0.096392055	-0.1241108373	-0.0504589267	-0.0225794239	-0.0925811495	0.0897877085	0.0258549876	-0.0493116688	6.22935e-05	1.2868000000000029e-06	3.88048014225e-09	1.6558542400000069e-12	0.0323237	0.0201300999999999	0.0010448215816899	0.0004052209260099	0.0407983	4.5000000000045e-06	0.00166450128289	2.0250000000040504e-11	-0.000183753	9.298500000000002e-05	3.3765165009e-08	8.646210225000003e-09	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.000582256	-0.0001131149999999	3.39022049536e-07	1.2795003224999988e-08	0.0	0.0
773.7274621165392	0.9325662682407484	0.8696798446604753	598654.1856333006	835.4723226515343	3.518998213927261	12.383348429623256	698014.0019167495	729.1254378317452	1.4116704036898682	1.9928133286539156	531623.9040933341	726.9100219481804	618.4301840797843	1.096833	22.433495	0.0410210445999999	0.0257538	0.0385673399	0.03611998	0.103417887	-0.0881919897	-0.1000358803	0.03426045	0.0723109155	0.0521352407	0.0471869273	-0.1641107686	-0.157766283	-0.0761467179	-0.013898144	0.0258216105	-0.087124162	-0.0446652379	-0.1782070447	0.081624943	0.0074427448	-0.0576442368	-0.1352671239	-0.1070765758	0.0927951619	0.0723913352	0.1461526148	0.0037951033	0.0153047824	-0.0852379823	0.0176485498	0.0517573333	0.1234641877	-0.0246789651	0.0374408412	0.0625829341	0.0191121413	-0.0161143014	0.001226532	0.1860260949	0.0663075655	-0.1898216836	-0.0912777776	-0.015937557	-0.0564339586	0.1170436219	-0.0079771212	0.0601982692	-0.1203055525	-0.078436334	0.0375456965	0.0335095827	-0.0436097518	0.0733981465	-0.020165886	0.0263871468	-0.0845562915	-0.1182916543	0.0338408967	-0.0532198197	0.1892889527	0.0543520372	-0.0128331735	0.0580201608	0.0332210745	-0.0595987156	0.1007950827	-0.032946108	0.1803345019	-0.0013501713	0.0104484946	0.1637440697	-0.0421952399	0.096519914	0.1017861753	-0.0763641058	-0.0885804758	0.0267846182	0.0702032594	-0.0218702709	-0.0478595532	0.0140776548	0.1210538648	-0.0920561514	-0.2125299155	0.0598955553	-0.012246007	0.033282165	0.0308157695	-0.0407736354	-0.0499069025	0.0309382793	-0.024162342	-0.1033402168	-0.1198851352	0.0552867611	-0.0482611057	-0.0818201263	-0.0395062177	0.1520817909	0.0045051207	-0.0876364038	-0.0086800453	-0.1084604313	-0.0622961594	-0.1339669292	0.0805986094	0.1517576132	-0.0820669612	-0.2063397836	-0.0590263943	0.010742502	0.0882931893	0.0212145853	-0.0556345156	6.18489e-05	-4.445999999999991e-07	3.825286431210001e-09	1.976691599999992e-13	0.0131455	-0.0191782	0.0001728041702499	0.00036780335524	0.0408003	1.9999999999950613e-06	0.0016646644800899	3.999999999980245e-12	0.000115223	0.000298976	1.3276339729000001e-08	8.9386648576e-08	-9.94494e-05	0.0	9.89018316036e-09	0.0	-0.000444424	0.0001378319999999	1.9751269177600002e-07	1.8997660223999987e-08	0.0	0.0
