global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
803.5437867476105	-1.413351313048338	1.997561934095461	645682.6172206893	836.5401209376753	0.6332719596922516	699799.3739384204	0.4010333749324647	786.6304198925243	-1.2401310926220503	1.5379251268879603	618787.417500289	779.4814573024943	617.6438026964996	1.0312	18.81641	0.10709442	0.0483197	0.1374154611	0.0890620599	-0.0074599875	0.0264106325	-0.0364625896	0.0842073443	0.0833386512	0.059642415	0.061756074	-0.0208385115	0.1046429741	0.0626229744	0.0374607947	-0.0275709347	-0.1295807222	0.1293808651	-0.1063066273	-0.0156418372	0.0308405266	0.0716787548	0.0736610971	0.0698183908	-0.0884861803	0.0748154277	-0.006387433	-0.0445942051	0.066032885	0.1253565514	0.0285016494	-0.0717536361	0.0747147901	-0.0112858505	-0.0185520562	0.0211380461	-0.0783367329	-0.1667219733	0.0599108045	0.1350449008	-0.1274931474	0.1181481935	0.0924297043	0.083196233	-0.0740016629	0.003951993	0.0633755845	-0.0727916118	0.052587928	0.1037091686	-0.0084370218	0.0765846197	-0.0855167194	-0.0694429869	-0.0006084317	-0.0499841591	0.0282956529	0.052480637	0.0564992165	-0.0838776209	0.0327131427	-0.0196887981	-0.0496441552	-0.0073839075	0.0681756803	-0.05059019	0.2157150954	-0.0730011756	-0.1273864973	-0.088094341	0.0250100641	0.0206084321	-0.0594073639	0.0886321605	0.1757773074	-0.009236544	-0.0076213866	-0.018411117	0.0972061101	0.0532797069	0.0271896008	0.0809420967	-0.0042089542	-0.0582816582	-0.0229540464	0.0046649586	-0.0666039514	-0.0828938498	-0.1303774496	0.023664469	-0.0484018771	0.0475424138	-0.079860249	-0.0328837864	0.0415829888	-0.2487519857	-0.01371304	-0.1044320824	0.0543268553	-0.0006496886	0.0082200043	-0.1448525224	0.0856955442	0.0952282714	0.1037093476	0.042404605	-0.0845888363	-0.1605041274	-0.0005198736	0.0533495197	-0.1283372143	-0.0834492016	-0.0099041312	0.0643091061	0.0094766932	0.0080851749	0.0456337232	-0.0077780975	0.0248147299	0.0802681812	-0.0023706562	-0.0835859703	0.0187205	0.0043887	1.926068769000001e-05	0.00035045712025	0.00434311	0.01013892	0.0001027976987663	1.88626044721e-05	0.0111702	0.0373424	0.0001247733680399	0.0013944548377599	-0.000116769	0.0004683039999999	1.3634999361000002e-08	2.1930863641599998e-07	0.000658037	0.0004292169999999	1.8422723308900003e-07	4.33012693369e-07	0.000407346	0.000206967	1.65930763716e-07	4.2835339089000007e-08
803.9937927082383	0.4500059606277773	0.2025053646005286	646406.0187133776	835.6652073598802	-0.8749135777950414	698336.3387918316	0.76547376861012	786.9400364272349	0.3096165347105852	0.095862398566191	619274.6209320978	779.5523646096676	613.8773710392468	1.022379	18.655445	0.1636987449999999	0.0896620999999999	0.131451744	0.0698225456	0.0615025088	0.0697369931	0.050402804	0.1460154323	0.0039147079	0.0406602042	-0.0275435065	-0.0447261982	-0.0396252679	-0.041439592	0.0741868372	0.0049591473	0.0015992933	0.075390116	-0.118929577	0.1000689922	-0.0776623756	-0.0670184607	-0.0806524579	-0.0293685654	-0.0342731577	0.1036224432	-0.0512901278	-0.0241519047	0.0956653456	0.0262165777	0.1357286619	-0.0294105736	-0.0871503455	0.0507593583	0.0476131705	0.0345061075	-0.0431213769	-0.0503876082	-0.0558378798	0.0343715254	-0.0146743453	0.1128056226	-0.1087193084	-0.0091811528	-0.0108876055	0.0121716222	0.1180171043	0.0301894115	0.0109522753	-0.0334099309	-0.0201206722	-0.0943825602	-0.0157416008	-0.0871279011	0.1005746154	-0.1850473848	0.0200334896	0.0034277778	-0.0713739389	-0.1010452557	-0.0487552431	0.0047409535	0.091933466	0.0510746176	-0.074918946	0.0402746173	0.0573925103	-0.0425546123	0.0202246306	-0.1267149896	-0.0640647868	0.0890658847	0.0423642123	0.0198434282	0.0052065579	-0.083282585	0.083270001	-0.0136393625	0.005939754	0.0368624265	-0.0727820854	0.1080424155	-0.0217705431	-0.0503759435	0.0043328187	-0.0058262875	0.0275728493	-0.0787908163	-0.0689966815	0.1344735824	-0.0505755187	0.1148302758	-0.0279373905	0.0356797966	-0.053516677	0.0038388196	0.0406073406	-0.0090134397	0.029304472	-0.0201785808	-0.0553230677	-0.0444837754	-0.021744232	0.0635575155	0.10015391	0.0190256112	0.1847912005	-0.0882961939	-0.0883263224	0.1197788434	0.0062715379	0.0501849819	-0.1954897033	-0.0087365311	0.0925375426	0.0344995023	0.102276407	0.0526224472	0.0056285105	0.0785574968	-0.0071079182	-0.0882931893	0.021835	0.0031144999999999	9.700110249999997e-06	0.000476767225	-0.00211372	-0.00645683	4.16906536489e-05	4.4678122384e-06	-0.0358696	-0.0470398	0.00128662820416	0.0022127427840399	0.00108604	0.001202809	1.1794828815999998e-06	1.446749490481e-06	0.000143943	-0.000514094	2.64292640836e-07	2.0719587249e-08	-1.75033e-05	-0.0004248493	3.0636551088999997e-10	1.8049692771049002e-07
803.7534811732606	-0.2403115349776499	0.0577496338433142	646019.658498135	836.8561995688378	1.1909922089575955	700328.2987567985	1.4184624417976934	786.525052103318	-0.4149843239168831	0.1722119890967525	618621.657586127	779.4393661296934	610.8500659045179	1.04534	19.074417	0.102472285	0.0485008	0.0729413924	0.0358470444	0.1758485392	-0.0380285679	0.0159299932	0.1239330655	-0.0905693218	0.0548606702	0.0579990107	0.0408016011	0.0676776026	-0.0333242612	0.1015103806	0.0834188106	0.0827942557	0.1241234489	-0.1402169405	0.1179961819	-0.007495732	0.0854390423	-0.0026044791	-0.0410043824	-0.110531996	0.0242205607	0.0130334469	0.0029310916	0.0755993737	0.0265667333	0.0028659423	-0.0476132754	-0.0262008931	0.0754184853	0.1252078064	-0.1734994478	0.1427008403	-0.1256909156	-0.0107654804	-0.0359439213	-0.0311543556	0.025452376	-0.070582296	-0.0393107919	-0.0381611758	-0.0948500272	-0.1205727963	-0.0756604384	-0.0449216904	0.1044232965	-0.0734402261	0.0214872234	0.0721178406	-0.0756456958	-0.0488065967	-0.0755586605	-0.08992557	0.0140799526	0.0092091633	0.1376673807	-0.0165990648	0.0284118793	0.0356656045	0.0023096826	0.0698879828	-0.1168401725	0.0294947218	0.0418207179	0.1001039246	-0.1205243766	-0.1086973725	-0.0478822856	-0.1106815887	0.043156914	0.0747131535	-0.0604057494	0.0917712897	-0.0251546801	0.1418486102	-0.0173046177	0.0152304044	-0.0328418241	-0.0469455932	-0.0646901001	0.0270140392	-0.0370396952	0.2258386058	-0.0568392629	0.0239786196	0.0284623453	-0.0607460115	0.0076464824	-0.0206210536	-0.0252303813	0.0256001531	0.0181713211	0.0214860367	0.0604843126	0.0786463233	0.1660990123	-0.0405901637	-0.0592739562	0.0238985816	0.0637285194	0.0760363118	0.0076603308	-0.1000125762	0.0447684147	-0.0207982099	-0.0281616891	0.132143216	0.0724059907	-0.076309952	0.1508399487	-0.021834045	0.0932427139	-0.1056050847	0.1515804862	-0.0040350702	0.0768132552	-0.0118330366	-0.092661062	0.0295668	0.0077318	5.978073124000001e-05	0.00087419566224	0.0309596	0.03307332	0.0010938444958224	0.00095849683216	-0.0228914	0.0129782	0.00052401619396	0.00016843367524	0.000894357	-0.0001916829999999	7.998744434490001e-07	3.674237248899996e-08	0.000646076	0.000502133	2.52137549689e-07	4.17414197776e-07	0.00026246	0.0002799633	6.88852516e-08	7.837944934689e-08
804.1511094531398	0.3976282798791999	0.1581082489596913	646659.0068347157	840.6176839059889	3.761484337151046	706638.090495469	14.148764418632643	786.90762388547	0.3825717821520129	0.1463611684989672	619223.6085290763	779.6685423345139	604.9847268036493	1.061436	19.368126	0.0794042049999999	0.0448335	0.0444452134	-0.060619255	0.167374252	-0.0283656916	0.0512432397	0.1023427948	-0.1242745095	0.0325525606	-0.0506444559	0.1378297144	0.1328437849	-0.0938035355	-0.0663467968	-0.0543835555	0.0568391283	0.2282775535	-0.0910915502	0.0138919811	-0.2066480964	0.1023047442	0.2211188573	0.0074809305	0.027188097	-0.0444530854	-0.1182114272	-0.1410380026	-0.0177347887	0.0071256028	-0.1945626352	-0.0062851907	-0.0431365456	0.0166394048	0.0397776664	-0.0198729702	0.0165706785	0.1111496472	-0.0896268104	0.0840255328	0.1849894084	-0.0455763798	0.0445025232	0.1162617623	-0.0788919805	0.0149364581	-0.0026135772	-0.0805418847	-0.0134607392	0.0795699173	0.106823046	-0.0103301197	-0.0779178707	-0.0555657246	-0.0911912758	0.0855349195	0.0156527939	-0.0126168508	-0.1209579533	-0.1574733993	-0.0818586654	-0.0640963323	0.1150095085	-0.1304488166	0.0281307392	0.0211848017	-0.0518071197	-0.0125132127	-0.0380781077	-0.0868526855	-0.104033166	0.0928045698	-0.2226730595	-0.0530922895	0.033092713	0.0610705092	-0.1186886854	-0.0406186976	-0.1796366312	-0.0388282976	0.0490322	-0.1047045891	0.0164014176	-0.1633965113	-0.0155552433	0.085454286	-0.0549345615	-0.1106607697	0.1441738538	-0.1197925799	-0.0927267105	-0.0237244187	-0.0036031097	-0.0499365456	0.0981668296	0.0193784268	-0.146135329	-0.0229377775	0.0424396607	0.0906719952	0.0784749569	0.0244000247	-0.0282383757	0.0175634316	-0.0172014962	-0.0757240031	0.0109447215	-0.0899528002	-0.0270150127	0.0072218551	0.0077551551	-0.1205784727	-0.0260621932	-0.0679793214	0.1009142138	0.0606701207	0.0178081101	-0.1307880971	0.0805972698	0.0750362016	-0.0165379384	-0.0966728009	0.0293731	-0.0001937	3.751969000000058e-08	0.0008627790036099	-0.00208392	-0.03304352	0.0010918742139904	4.3427225664e-06	-0.0122466	0.0106448	0.00014997921156	0.0001133117670399	0.0008815719999999	-1.2785000000100038e-05	7.771691911838237e-07	1.6345622500255799e-10	0.00117973	0.0005336539999999	2.84786591716e-07	1.3917628728999998e-06	9.84553e-05	-0.0001640047	9.69344609809e-09	2.689754162209e-08
805.6957581428841	1.5446486897442355	2.3859395747285834	649145.6546894368	843.8846141780019	3.2669302720130418	712141.2420463552	10.672833402195208	788.3583824426227	1.4507585571526531	2.1047003911516486	621508.9391675484	780.8637016541333	609.0698833570858	1.002308	18.289215	0.0451789049999999	0.0227	0.0010187037	-0.097488707	0.1134992574	-0.0489481442	0.0363268302	0.0144890141	-0.1232094983	0.0185179822	-0.0695219603	0.2132341421	-0.0513453359	-0.0729743196	0.0350269284	0.0456923397	0.0309193299	0.0205485159	-0.0135705729	-0.0549250294	-0.2627928394	0.0675203323	0.098232485	0.0230620775	0.0050654906	0.0400365485	0.0061075567	0.2363750156	0.0574058685	-0.0234277746	0.1761948928	0.05022212	0.0791625179	-0.0170204559	-0.1655906556	0.0134384395	0.0509779731	0.0507934974	-0.1200172862	-0.2096031477	0.0290947268	-0.0710051703	-0.1328648534	0.0092203285	-0.1903323516	0.1356032966	-0.1342293441	-0.017852083	-0.3398526546	-0.0234915261	-0.0445735431	-0.039507544	-0.042678732	0.0345655639	0.0037965061	0.0551930568	0.021246929	-0.0049654483	-0.0402000964	0.0657078024	0.0667114179	-0.1845677383	-0.1089452012	-0.0580119521	-0.0192277779	-0.0006618718	0.0003074219	-0.1518863456	-0.0254431069	-0.025700553	-0.0545543275	0.0916338827	-0.208875594	-0.1340925189	-0.0758901172	0.0126682116	-0.0890442943	0.0623637514	0.0969465615	-0.1898023708	-0.1653462484	0.1039776831	0.0104265019	0.1305336553	0.1740131175	0.0537604848	0.0941055621	0.1202539253	-0.0427070271	-0.0638899549	-0.1076579221	-0.1561341505	-0.1106733611	-0.0721227993	-0.0897182658	0.0786042039	0.1870058831	-0.0933872107	0.0888091374	0.0392010672	0.1867379983	-0.0899818291	0.0931418464	-0.0684203409	-0.0686713091	-0.192537045	0.0510106196	-0.0807031272	0.0943662321	-0.0731483954	0.0025026312	-0.0284983769	0.0975009576	-0.0463113428	0.0478891087	0.0162867629	-0.0712081085	0.0118044758	0.2281120356	0.0732270951	-0.0212145853	-0.1003129872	0.0310153	0.0016422	2.6968208399999995e-06	0.00096194883409	0.0110778	0.01316172	0.0001732308733584	0.00012271765284	-0.0175168	-0.0052701999999999	0.0003068382822399	2.7775008039999992e-05	0.000937887	5.63150000001e-05	8.79632024769e-07	3.171379225011262e-09	0.00101069	-0.0001690399999999	2.8574521599999956e-08	1.0214942761000002e-06	0.000375196	0.0002767407	1.40772038416e-07	7.658541503649e-08
807.0521728444824	1.3564147015982826	1.839860842711958	651333.2096930002	843.1689784684181	-0.7156357095838075	710933.9262514757	0.5121344688315197	789.1909458236197	0.8325633809970441	0.6931617833772292	622822.3489699794	782.0817583011823	617.7553844024869	0.995082	18.157354	0.08893222	0.0451134	-0.0480527508	-0.0871601835	0.0293135295	-0.1066592319	-0.0569600904	-0.0398490945	-0.0580370058	-0.0103661136	-0.0257299457	0.1144144439	-0.0874806125	-0.2097960013	-0.0158694644	0.2040857477	-0.0076758851	-0.0681805651	0.050105884	-0.0380055446	-0.0766255551	-0.0338346776	-0.0101963006	-0.0498358777	-0.0557480592	0.066815264	0.030320881	-0.0591250263	0.0387634245	-0.1035944515	0.0131799135	0.0376096402	0.1144560466	0.0555516241	0.0221527404	-0.0669679873	-0.0102278132	-0.0828373558	-0.0333941114	0.1675092582	-0.0641392633	0.0650046935	-0.105071332	-0.0253565782	-0.0170047986	-0.0372150804	-0.0345076277	0.1272103002	0.0569913339	0.131453153	0.1228600877	-0.0837898333	0.0329917289	0.001238585	-0.0177244237	-0.0063177877	0.1055063296	-0.0424394602	0.047231655	0.0143881346	-0.0713669815	-0.088774188	0.0059144373	-0.1161197297	-0.092392033	-0.0707070981	-0.0842441972	0.2023628956	0.0590039735	0.0408470429	-0.0139855672	0.0282142464	-0.073438904	-0.0821594031	-0.0987790607	-0.0281695886	0.0201500844	-0.1044414424	0.0084874218	-0.0604111653	-0.0937032066	-0.0931875194	0.0150507145	-0.032670449	-0.1348629073	-0.0425150185	0.0245686699	0.0357919143	-0.1240604498	-0.1381137766	0.1001157349	0.128486893	0.0022109859	-0.0027528068	0.0006581796	-0.0544445908	-0.0340061331	-0.024729901	0.0981006754	-0.0318141818	0.1417974451	0.1353365101	-0.0972561868	0.1485451115	0.0698958171	0.1242586969	-0.0096004941	0.1186290014	-0.0970280658	-0.0233702369	0.085290124	-0.1152225471	0.0134420099	0.0934234699	0.0430850572	0.0395594925	0.0063565953	0.02978873	-0.0433005874	0.0713867084	-0.0258549876	-0.1035676303	0.0309939	-2.139999999999781e-05	4.579599999999063e-10	0.00096062183721	-0.00708602	-0.01816382	0.0003299243569924	5.02116794404e-05	-0.0500863	-0.0325695	0.00250863744769	0.00106077233025	0.00108707	0.000149183	1.1817211849000005e-06	2.2255567489000033e-08	0.000582924	-0.000427766	1.829837507560001e-07	3.39800389776e-07	0.000188595	-0.000186601	3.5568074025e-08	3.4819933201e-08
807.6497739709598	0.597601126477457	0.3571271063671256	652298.1573953425	844.8604697951376	1.6914913267195288	713789.2134224607	2.861142908367392	790.0185575888299	0.8276117652102357	0.6849412339144023	624129.3213347354	782.5488536342214	620.4962204101499	0.99986	18.244547	0.05840198	0.0271097	-0.0489035954	-0.0980847967	-0.0142464943	-0.1493861384	-0.1083054745	-0.0652131151	0.0048782706	-0.0888095288	0.0491968079	0.1044868785	-0.038638	-0.1303795225	-0.0061969664	0.1515061573	0.0307426917	-0.1747584969	0.0868404049	0.0086430732	0.0236145931	0.0299622947	-0.0334749749	-0.1320405006	0.0054299126	0.0572743924	-0.0220408379	-0.0699586152	-0.0085460578	0.0377593505	0.0143548475	-0.0128336769	0.030943453	0.0365748528	0.1054766426	-0.0230386912	0.0352750477	0.0692312838	-0.0478759691	-0.022837919	-0.042985217	-0.1969766755	0.1517546658	0.0013339011	-0.0157631946	0.0633873883	0.2679517042	0.0266987993	-0.0988886169	-0.0208257718	0.0170089819	0.041501791	-0.1130215422	-0.0203072408	-0.0066052486	0.0554821052	0.1406202029	-0.0270278012	-0.1266163081	-0.1356811896	0.2170301199	-0.1506916384	-0.0658762352	-0.1381262481	0.0804190279	0.0350039672	0.0382240396	0.0621401886	0.0302381884	0.0719721581	-0.0089265439	-0.1028410826	-0.0121747706	-0.0630185798	-0.0823621797	-0.0695951006	0.0319896357	-0.0439631555	-0.062414235	0.0115164258	-0.0346384271	-0.0293135738	0.0027290374	-0.060972914	-0.1652329344	-0.0520767996	0.0958357432	-0.0727541977	0.1239570531	-0.0902847853	0.0515349656	0.0403154605	-0.0231498474	0.0154775901	-0.1040152482	0.008494841	-0.0173327193	-0.1811134838	-0.0622686492	-0.1552426797	0.0249790879	-0.0424992956	-0.0114271026	0.0612093659	-0.0852216031	-0.1654733426	0.0238386461	-0.1055227359	-0.0615828068	-0.1354640174	0.0916461193	0.0161746494	0.0608218627	-0.13102345	0.0302435578	0.0228267716	0.1418787422	-0.1639312888	-0.1240577248	0.0695158277	-0.030451217	-0.1064242213	0.0395327	0.0085387999999999	7.291110543999993e-05	0.0015628343692899	-0.0190119	-0.01192588	0.0001422266137744	0.00036145234161	-0.0718219	-0.0217355999999999	0.0051583853196099	0.0004724363073599	0.000921595	-0.000165475	8.49337344025e-07	2.7381975625000037e-08	0.000671015	8.8091e-05	7.760024281e-09	4.5026113022500004e-07	0.000118127	-7.0468e-05	1.3953988129000001e-08	4.965739024e-09
808.0688859745953	0.4191120036355187	0.175654871591379	652975.3244802236	843.1958550604879	-1.664614734649717	710979.2499911874	2.770942214812949	790.2347853524382	0.2162277636082308	0.0467544457550169	624471.015981014	782.9523302480652	625.8212646120156	0.969793	17.6959	0.0422965	0.0220486	-0.0804361155	-0.0634460045	-0.0365210695	-0.097459268	-0.0333580483	-0.0864545618	0.0275007486	-0.0832326127	0.0621845062	0.025345484	0.0119503036	-0.0101990374	-0.0082615831	-0.0149178872	0.0342947599	-0.0494592707	0.1177664457	-0.0471442257	0.0892075845	0.088770984	-0.0146976505	0.0193079725	0.0888730012	-0.1844598923	-0.1297876048	-0.067750729	0.1402402155	0.0448681527	-0.046028743	-0.0513052221	-0.0746144191	0.1665564844	-0.1083967087	-0.0954204028	-0.0504445843	-0.0065518216	-0.1019054864	-0.05807303	0.0481506935	0.008865866	0.0894772454	-0.0291930818	-0.0536936959	0.0798269714	0.1244318169	0.0778627854	-0.1337018066	-0.0771220644	-0.0409135296	-0.0203170251	0.0269314984	0.0377819021	-0.1490664608	-0.0333055999	-0.1116378269	0.1795459517	0.0375871582	-0.0026226898	-0.0765921776	0.084521518	-0.0145559437	0.101738435	-0.0156489086	0.0329603416	0.0842370349	0.1178428279	0.0113604236	0.1034398612	0.0410885092	-0.1035641096	0.02894709	-0.0805238315	0.0150709537	0.0395766228	-0.0395370028	0.0084974546	-0.0581483558	0.0998135892	-0.1275122007	-0.0928483428	-0.0682749925	-0.221225385	0.0523632969	-0.1345252186	-0.0572370269	-0.0471698377	0.0356310513	0.073055703	-0.1841282569	-0.0677502746	-0.1026713701	0.0394764873	-0.0448885908	0.0477368253	0.0018743416	0.0846008678	-0.1129292975	-0.0587877831	-0.0519582726	-0.0594098119	0.0256618036	-0.0782912406	-0.0621702035	-0.1202727831	-0.0152849814	-0.0255157098	0.1023526785	0.0788742245	0.1372488304	-0.0901031855	-0.0013235995	0.0338591835	-0.0279596095	0.0667153045	-0.0295841347	0.1183455944	-0.0928337575	0.0676152521	-0.034995421	-0.108871781	0.0475884	0.0080557	6.48943024900001e-05	0.00226465581456	-0.00312105	0.01589085	0.0002525191137225	9.7409531025e-06	-0.0600222	0.0117996999999999	0.00360266449284	0.0001392329200899	0.000858033	-6.356199999999997e-05	7.36220629089e-07	4.040127843999996e-09	0.000738458	6.744300000000004e-05	4.548558249000005e-09	5.45320217764e-07	0.000118127	0.0	1.3953988129000001e-08	0.0
807.9872003893631	-0.0816855852322078	0.0066725348347282	652843.3159930408	845.750493715018	2.5546386545300948	715293.8976191968	6.526178655219333	789.3447053863214	-0.8900799661167866	0.79224234608246	623065.0639214185	782.348713405174	632.2558814324698	0.962615	17.564928	0.048231306	0.0230508	-0.0867819638	-0.0326512981	-0.0855119942	0.0180393796	0.0554378303	-0.1127025626	0.0226075499	-0.0830976744	-0.0558880846	-0.0430427049	0.0866321985	-0.036881945	0.0129445019	-0.0258446234	-0.0442902549	0.0270798417	0.0675757488	-0.1071414939	0.0006735364	0.0215439583	-0.0132136567	0.0490584296	0.0777619308	0.0283575467	-0.1354941028	-0.0324551231	-0.078956455	-0.0177536393	0.0373437652	0.0199891337	-0.1072292027	-0.0084847427	0.0457982816	0.0626817829	0.005115683	0.0624171895	-0.0039402266	-0.0900564241	0.0384833097	0.1150302143	-0.106981704	-0.0192684277	-0.026240098	-0.0488696267	0.0051637998	0.0194392197	-0.1203543674	-0.0703206726	0.0546687079	-0.0404114722	0.0155037857	-0.1114661189	0.0073125292	-0.0365873306	-0.0310897914	0.0971209158	0.1712147265	0.0027598748	0.1619976387	-0.044840694	0.1736412809	-0.0480569524	-0.003585705	-0.0417201162	0.0243580106	-0.0572708746	0.0728014894	0.0699142943	0.0708681303	0.0407043882	0.0509930514	-0.0417521856	0.0676601623	0.0118398528	-0.0645841114	-0.0273139492	-0.1271905693	-0.0078780278	0.0384387753	0.0131662588	-0.0734519448	0.0134145803	0.0501656599	0.0051852711	-0.0092887325	-0.0175460906	0.0485959533	0.1392598388	-0.0307124833	0.0868596819	0.0604956453	0.0300371116	0.0448049657	0.1177648663	0.0196117627	-0.0190701238	-0.0185787158	0.0148040985	0.043931092	-0.0752273811	0.0237667451	0.0379133018	0.0230857672	-0.0019806501	0.0531503499	-0.027064407	0.2068315281	0.1839583529	0.0536877024	-0.0945046126	0.0118723288	-0.1942696613	-0.1327883052	-0.0616387816	-0.0823156322	0.1091965593	0.1588818479	0.0656857936	-0.0394798359	-0.1109009027	0.0543367	0.0067482999999999	4.553955288999998e-05	0.00295247696689	0.000156156	0.003277206	1.0740079166436002e-05	2.4384696336e-08	-0.0419205	0.0181017	0.00175732832025	0.0003276715428899	0.00103048	0.000172447	1.0618890304e-06	2.9737967809000017e-08	0.000691305	-4.715299999999997e-05	2.2234054089999973e-09	4.77902603025e-07	0.000300609	0.000182482	9.036577088100003e-08	3.329968032400001e-08
807.5532032958718	-0.4339970934913708	0.1883534771589576	652142.1761534236	843.4360104154348	-2.3144832995832303	711384.3036655054	5.356832944049677	788.0854597593965	-1.2592456269248942	1.5856995489294698	621078.6918841794	781.133802181243	633.1458219782927	0.926936	16.913889	0.041547666	0.0199685	-0.0684398879	-0.0009611859	-0.0985252512	0.0192931373	0.0757224779	-0.0633197692	0.0467091824	-0.0623676267	-0.0816661875	-0.0609578888	0.0204405611	-0.0925027065	0.0608270013	-0.0079279282	0.0024856529	0.0730781155	-0.0035271184	-0.1462286854	0.0020684831	-0.1027356265	-0.1014101572	0.075865621	-0.0350152858	0.0084097004	-0.0498037057	0.04649272	0.0063559388	0.0112770942	0.0330872725	0.0357795425	0.0847890289	-0.1326493945	-0.05688433	-0.0044406592	0.0287711979	-0.0300596433	-0.0696800856	0.1461740886	-0.0467546516	-0.0375935751	-0.0236545705	-0.028084382	-0.0757328875	0.1145144854	-5.87038e-05	-0.0300375072	-0.0119567575	-0.1442531128	-0.1171415161	0.1464045396	0.0625981554	-0.1226703829	-0.0670478969	-0.0716560855	0.041760399	-0.0881104618	0.110894105	0.0393426956	0.1429799759	0.0694324205	-0.0488467807	0.0083292952	0.019958628	-0.0613868074	0.0538750178	-0.0399372631	0.0277453079	0.0153943734	0.1144593792	0.0935548443	0.0795221799	0.0010005846	-0.0211001687	-0.0040933337	-0.0099492574	0.0078184292	0.0804947209	-0.0298273659	-0.0300599241	0.0141000286	-0.1276140149	0.0355984499	0.053021469	0.0253407469	0.0052866432	0.0949860387	-0.1083683428	-0.0805000758	0.0691981597	0.0928406684	-0.0264687057	0.097817366	0.0237968902	-0.1247309432	-0.1048422913	-0.0109917735	-0.0205726537	-0.0289786255	-0.0225387547	-0.0221025929	0.0270384136	-0.1433355019	0.0241050669	-0.0431291246	0.013546743	-0.1353200058	0.1392323743	-0.1325480349	-0.0425007307	0.056725156	-0.067148149	-0.0608099658	-0.1501868087	0.0414247672	0.0029445769	0.1203413771	0.0087889706	0.0637282764	-0.0438968002	-0.1125037874	0.0488891	-0.0054476	2.9676345760000043e-05	0.00239014409881	-0.00714151	-0.007297666	5.3255929047556006e-05	5.10011650801e-05	-0.0532889	-0.0113684	0.00283970686321	0.00012924051856	0.00104103	1.0550000000000012e-05	1.0837434609000002e-06	1.1130250000000026e-10	0.000846953	0.0001556479999999	2.4226299904e-08	7.173293842090001e-07	0.000118127	-0.000182482	1.3953988129000001e-08	3.329968032400001e-08
