global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
736.3014877197985	1.2367248866007683	1.5294884451376838	542139.8808183885	844.8299752507238	5.575153631901003	713737.6870821386	31.082338019298945	709.7352828318163	1.382471416514477	1.9112272174795444	503724.1716963583	719.0931803659433	616.8132004243082	0.961847	19.326138	0.11456765	0.0568602	0.0755579141	-0.0142456943	-0.0661358675	-0.0865387933	-0.0206590721	-0.105697305	-0.0132381485	-0.0457987594	-0.1359739769	0.2034196813	-0.0084206114	-0.0336898302	-0.0257188835	0.0625338326	0.0418704018	0.0777485476	0.0302459447	0.0499274601	0.1058450823	-0.0926704142	0.062426342	0.117926788	0.146846697	0.0018883816	-0.1252225185	0.078085521	0.0385735528	-0.0451793154	0.0986776172	0.056729985	-0.1161824118	-0.0428756801	0.1029739209	-0.0609737318	0.0702983392	0.0656451907	-0.0012797356	0.0155069396	-0.0655193424	-0.0382856495	0.0950989091	-0.0156373335	-0.002438558	0.1064589788	0.0356211843	-0.1031176299	0.1150582324	-0.1685905052	0.0224002227	-0.081575036	0.1419293072	-0.0868879508	0.0198990653	-0.0005732654	-0.0579331624	-0.1315749673	0.0683524209	0.0571734518	0.064890555	0.0002358655	0.0393295478	-0.0020891259	0.0361133844	-0.063640583	-0.1282072126	0.0140250624	0.0640702694	0.0316502959	-0.1063973864	-0.0156814026	-0.0129080912	0.1621507326	0.0681829153	0.0125176044	0.0313557012	-0.2010408832	-0.1440297857	0.1111035816	-0.0862481544	-0.0870303651	-0.0737368951	0.0396625973	-0.0666556331	0.0202841756	-0.1259979717	-0.0416864722	-0.1399100417	0.0542708536	-0.0563760379	0.0857125973	0.0900519924	-0.0485466555	0.0628821888	0.0894797632	0.0914585134	-0.0872037945	-0.0139410426	-0.0008713355	0.180123256	0.0625304572	-0.080020839	0.0599849557	0.0299111532	0.1237023584	0.0250783497	0.0808438778	-0.0041984098	-0.0090326152	0.1017634401	0.0424413822	-0.0237881374	-0.0543145486	-0.0028911415	0.0832484349	-0.0927273921	0.0462074841	0.0245136246	0.1459180686	-0.0699827739	0.099141769	0.0566681795	-0.0011853914	-0.0270522	-0.0075783999999999	0.0007318215248399	5.7432146559999984e-05	0.0573391	0.0394298	0.00328777238881	0.00155470912804	-0.0506809	-0.0307152	0.00094342351104	0.00256855362481	-0.00199567	-0.00057961	3.982698748900001e-06	3.3594775210000017e-07	-0.000283931	-6.8064e-05	4.632708096000001e-09	8.061681276100003e-08	0.000255976	8.921099999999998e-05	6.552371257599999e-08	7.958602520999998e-09
737.7051387856774	1.4036510658788757	1.970236314742904	544208.8717907955	841.9025944297387	-2.927380820985149	708799.978507525	8.569558471071687	710.1865478063853	0.4512649745689714	0.2036400772727344	504364.9326851512	718.9484101486817	619.5506180076392	1.041671	20.930037	0.12832005	0.0777222999999999	0.0951673647	-0.087154763	-0.0339534201	-0.0308211716	0.0268562606	-0.0577222161	0.0668690654	-0.1746192443	0.0462864245	-0.0561370549	-0.0095108845	-0.2046908046	0.1947658309	-0.115997617	0.0724509699	0.1334110181	0.0167275537	0.0773765391	-0.0739311682	-0.0563321002	-0.0243803973	0.0961709335	0.0398862495	-0.0308081013	-0.0482995681	-0.1219345773	0.0086142357	0.0334013828	0.010884798	0.0382306318	-0.0376210674	-0.0142631016	0.0665268384	-0.1142652877	-0.1803298777	0.0426619052	0.0313633112	0.1008117941	-0.0256243431	-0.0838106688	-0.1508826361	0.0256596356	0.0594135211	0.0288339259	0.0982866462	0.0417360433	0.0879740048	-0.1663754532	0.0927074764	0.1011947695	0.0552906988	0.0537003418	0.1071676847	0.1250296474	0.0132193047	0.0030835961	0.0081949514	0.0094875374	-0.1876276613	-0.0572909071	-0.0629494198	0.0507848851	0.0305896391	-0.1522265507	-0.0954074932	-0.0239747279	-0.064722644	0.0244822142	-0.1145868391	-0.0678365636	0.0337341022	-0.0212986694	-0.0764683407	0.0778549381	-0.0336596064	-0.1593896861	-0.0249522553	0.0331499254	-0.0119726375	0.0453462296	0.1657263743	0.161471495	-0.095548007	-0.121936144	0.0063998592	-0.0839627953	0.01778342	-0.074749098	0.0217396625	-0.0663813185	0.0143000901	-0.0564230722	-0.0186796108	0.0788247475	0.0464886191	0.0117141558	-0.1617689738	0.0978533283	-0.0010077871	-0.0974215939	0.0660978665	0.0778853036	0.0368837315	0.0820586223	0.002339481	0.0487232722	-0.0501354174	0.1430739443	-0.0082039944	-0.0297587822	0.0057562229	0.137642426	0.1397718788	-0.040507375	-0.1085804784	-0.0939381411	-0.0209256805	0.0459675178	-0.0142878121	0.0979282008	0.0524983198	-0.0082906521	-0.0194705	0.0075816999999999	0.00037910037025	5.748217488999995e-05	-0.0126456	-0.0699847	0.00015991119936	0.00489785823409	-0.0354069	0.015274	0.000233295076	0.0012536485676099	-0.00145502	0.00054065	2.1170832004e-06	2.9230242250000015e-07	-0.000421915	-0.0001379839999999	1.9039584255999992e-08	1.78012267225e-07	0.000225017	-3.0959e-05	5.0632650289e-08	9.58459681e-10
736.0205246939563	-1.6846140917210732	2.8379246380252168	541726.2127707667	846.5273809433361	4.624786513597428	716608.6066867841	21.38865029635265	710.2511439254216	0.0645961190363095	0.004172658594553	504456.68744737	719.2221143681786	629.30012852096	1.147011	23.046595	0.1141933	0.0786962999999999	0.0599317018	-0.0360682444	0.1664993175	0.0822278667	0.1475685484	-0.0133027733	0.0035777674	-0.1239734376	-0.0091116002	-0.1024442782	0.1644065361	-0.1016367829	0.0713188149	0.0344537145	0.0040925839	0.1011559434	-0.0775246086	-0.0605116163	0.0588706811	0.1395455286	0.0113576552	0.097633135	0.1434729375	-0.0385384439	0.0573564171	0.0362596161	-0.0233256919	-0.06124709	-0.0886149912	-0.0376685254	0.098810686	-0.0356232731	0.0514105017	0.0581628806	-0.0256105862	0.0368740751	0.1123159847	-0.1495639047	-0.0797003276	0.0031528033	-0.1361825393	-0.1408494514	0.0645731561	0.0290626469	0.057271233	-0.0537028518	0.1083543932	0.2134550932	-0.1118415338	0.0640806306	-0.0475029864	-0.0269662674	0.0030661447	-0.0543426189	0.1558578974	0.0118748392	0.0187804659	0.0495575529	-0.0777363066	-0.0269977294	0.0542497367	-0.099492186	-0.0119471468	-0.0535112261	-0.1010840399	0.0973308948	-0.057487811	0.120451711	0.0341270982	-0.1461643275	0.0422143882	0.0035796245	-0.0051741167	0.0013476789	-0.0574098889	-0.0867289635	-0.1490725777	-0.087992036	-0.006130084	0.0127887797	0.030109901	-0.1126005764	0.0338666001	0.0257580834	-0.0716813436	-0.1265254346	0.0159481698	-0.0775712595	0.1230979268	-0.0276625766	-0.0234205239	0.1118293166	0.0050326446	-0.0580672675	0.1597222749	0.1575304	-0.0300688229	0.0350311928	-0.1319390197	0.1275857546	-0.0802132778	-0.0709291803	-0.023870834	-0.0149621548	0.1921059553	0.0401030441	0.1351065713	0.0110815613	0.0838703084	0.0860360638	-0.1125618856	-0.0120812281	-0.0165023045	-0.1565620352	0.0989312449	0.0027052938	-0.0176730325	-0.0198149489	0.067747238	0.0966728009	0.0482387676	-0.0153640485	-0.0194442	2.6300000000003404e-05	0.0003780769136399	6.91690000000179e-10	0.0622689	0.0749145	0.00387741590721	0.00561218231025	-0.0327235	0.0026833999999999	7.200635559999976e-06	0.00107082745225	-0.00122853	0.0002264899999999	1.5092859609e-06	5.129772009999999e-08	-0.000587327	-0.000165412	2.736112974400001e-08	3.449530049290001e-07	0.000564497	0.0003394799999999	3.18656863009e-07	1.1524667039999997e-07
734.3059294286697	-1.7145952652865617	2.939836923743095	539205.1979941025	835.815117892089	-10.712263051247078	698586.9112969666	114.75257967911335	709.580413981808	-0.6707299436136509	0.4498786572599713	503504.363906594	718.6996174596426	612.4655694706885	1.072887	21.557243	0.09786864	0.0629893	-0.0154323283	0.1110686396	0.0351294218	0.0893825461	-0.0369804894	0.0934011896	-0.0528233771	0.0513455404	0.1103236904	-0.0634755538	0.1283067532	0.069188854	0.0678743687	0.1161325431	-0.103249704	0.0306357458	0.02795348	0.0958174611	0.0384289706	0.1603191436	0.0915118603	0.0116931961	0.0528445827	-0.1836041588	-0.0056967773	-0.1040492085	-0.0476302837	0.1113648375	-0.1412541475	0.0142617619	-0.0645427494	0.0313415401	0.0317876036	0.0028382305	0.0205795516	0.0627146199	-0.1101785817	0.0353764628	-0.041560378	0.0740187687	-0.0770914451	-0.0282411419	-0.0927130849	-0.0030548712	0.1542657109	0.1011316257	-0.0531108905	-0.0016237302	-0.1493900615	-0.067766521	0.0040962961	-0.0239526217	0.0862404194	-0.0474166928	-0.0743220626	-0.0730597705	0.0058775503	-0.0597954133	0.0883462366	0.0621906684	-0.0783491383	0.0274077454	-0.0191176476	-0.0436730889	0.1358110858	0.0092796891	-0.0973232713	0.0054519448	-0.0016533577	-0.0693028867	0.1795243795	0.0322694779	0.0306948097	-0.0070370943	-0.0122500122	0.0395938986	-0.0042378362	0.0224912806	-0.121522795	0.0064202585	0.1688701556	-0.1017699419	0.0533576809	-0.0937890246	0.0174431932	-0.1340244735	0.0885547607	-0.007415569	0.0787123611	0.0812032219	0.0094253679	-0.1536406273	0.0131007523	-0.0534783477	0.0781100489	-0.0438257324	0.0577596608	0.050310854	-0.0561051441	0.1253141514	-0.0044837666	0.1489440898	-0.0238173665	-0.0257976675	-0.0366208055	-0.0542817327	-0.0371290796	0.0827723555	0.0771325265	0.0988560711	0.0239510219	-0.0903064758	0.0325428381	-0.1529968338	0.0340618608	0.0466719174	0.0455224153	-0.0219665171	0.0321705826	0.0953761056	0.0438968002	-0.0223783947	-0.00737394	0.01207026	5.43749911236e-05	0.0001456911764675	0.00230632	-0.05996258	5.319111942400001e-06	0.0035955110002564	-0.01957	0.0131535	0.00017301456225	0.0003829849	-0.00118937	3.9160000000000106e-05	1.4146009968999998e-06	1.5335056000000083e-09	-0.000689263	-0.0001019359999999	1.0390948095999993e-08	4.75083483169e-07	0.000677047	0.00011255	4.5839264020900004e-07	1.26675025e-08
732.9598847267074	-1.3460447019623416	1.811836339680889	537230.1926185882	838.3227115530551	2.5075936609661085	702784.9687056668	6.2880259685174105	709.1402604080998	-0.4401535737081303	0.1937351684480385	502879.9089316676	718.1667828270371	611.7120464926056	1.003171	20.156448	0.10374614	0.0524537	-0.0277004436	0.0133781808	-0.0881809973	0.0912815567	-0.0277798855	-0.022548736	-0.1461558594	0.0920115381	0.0215302589	0.0277762473	0.0790595364	-0.0048417744	0.0632346717	-0.0615199705	-0.0865784705	0.0035121849	-0.0707927345	0.0720053046	-0.0282601277	-0.0329146404	0.094913529	-0.0024622904	0.070502906	-0.060483392	0.0939508592	0.0169400961	0.0174290389	0.1143010627	-0.0077471496	0.0704431404	-0.0341828792	-0.0858400666	-0.0853142773	-0.0325172281	0.060538884	0.0645953208	-0.0162160095	0.0223390676	-0.0140139499	-0.0918120631	-0.0269828331	0.0059804277	-0.0183809139	-0.0221284379	0.0989459592	-0.0573598138	-0.031910441	0.0584372354	0.0184621005	-0.1306736265	-0.0834556848	0.0655086931	-0.0509460583	-0.2052471764	-0.0582537626	-0.0315636002	-0.0720790523	-0.0048166326	-0.0325852846	-0.1547224121	0.1831968537	0.025801526	0.0499504673	-0.0724212463	-0.112244984	-0.1044791427	-0.0226421384	0.0247988774	-0.0452626726	0.1203690107	0.0601271096	0.0273696157	-0.017788501	-0.0471405882	0.0699830196	0.0972778082	-0.0424753877	-0.0550930339	-0.1169248167	-0.0083138877	0.0332394666	-0.0289116846	-0.061922227	-0.0563921271	0.0845125154	0.0237730088	0.044319521	-0.0751926544	-0.0276526128	0.0065732608	0.1409230718	-0.1154209053	-0.0019058252	0.0174922339	0.020339687	-0.0260214446	-0.0540680039	-0.0126202002	0.0802533732	0.0307463893	-0.1434662382	-0.0859547841	-0.0723680598	-0.0169331488	-0.0359872614	-0.0037934842	0.0186711931	-0.1732371611	0.0029540336	0.1882074102	-0.0226787295	0.0734802399	0.1169080354	0.0358120087	-0.0202984283	0.1625419151	-0.0493238414	-0.0375828524	0.1588199022	0.0940386689	0.0394798359	-0.0293067317	-0.0195064	-0.01213246	0.00038049964096	0.0001471965856516	0.043172	0.04086568	0.001863821584	0.0016700038018624	-0.0138368	0.0057332	3.286958224000001e-05	0.00019145703424	-0.00126058	-7.121000000000015e-05	1.5890619364000002e-06	5.070864100000021e-09	-0.000205081	0.000484182	2.34432209124e-07	4.2058216561e-08	0.000332143	-0.0003449039999999	1.1031897244900003e-07	1.1895876921599998e-07
732.046526342919	-0.9133583837883634	0.8342235372364913	535892.116730734	841.6173592459426	3.294647692887452	708319.779384114	10.854703420248608	708.9354988025389	-0.2047616055609751	0.0419273151119083	502589.5414624046	718.1172122478487	599.1867207080797	1.024685	20.588728	0.1676097399999999	0.09654	-0.1007555758	-0.0801947258	-0.0400842244	0.0127826886	0.1145444995	0.0300235768	-0.1558485021	0.0283857743	-0.0341077437	-0.076650301	-0.011958081	-0.0052141709	-0.057142859	-0.030408523	-0.0878849143	-0.0018073156	-0.1290687802	-0.0381619964	-0.0139786635	0.0055786496	-0.0441192687	-0.0859383207	0.0669784348	0.1418427388	0.1050740851	0.0004641318	-0.119617869	0.0627698445	0.1291558457	0.0312697237	-0.0471874459	0.0676246245	0.1449113002	0.024750954	-0.1032433214	0.0449634097	-0.0029306801	-0.2088983597	-0.0628975476	0.0125564156	0.0493388676	-0.0297657723	0.0623097514	0.1433404802	0.0140189522	0.0813648525	0.0616156644	0.0135529304	0.11608127	-0.0250545598	-0.109759154	-0.0852722507	0.2200585958	-0.063500011	-0.011161894	-0.0224437992	0.1531895492	-0.063346953	0.0325027009	-0.070700938	0.0922018413	0.1308063597	0.1429916752	0.1342249893	-0.0079958741	-0.2026093425	-0.1420816538	0.1183462737	0.0375106673	0.1078553104	0.0074274936	0.0117435743	-0.0372231114	-0.0281346382	0.0166286025	0.083764874	-0.0666720801	0.0519651553	0.0519465623	-0.0517974844	-0.1038824735	0.104088029	0.0179404008	-0.1685846371	-0.0979001156	-0.1176194218	-0.0319291632	0.0468006652	0.0437540157	-0.0532207009	0.1110133216	0.1911323703	-0.0668028083	0.1270230319	0.0217682882	0.0326933301	-0.0004042144	-0.0475286861	-0.0602282564	0.1345294591	-0.030124697	0.127296189	-0.0276373747	-0.0503624457	-0.0091410138	0.0784419202	-0.0677640451	-0.2399265226	-0.0071775077	-0.2024896987	0.011254558	0.1149783469	0.2704647448	0.0384506932	-0.1082408958	0.1301713669	-0.023620896	-0.0719281818	0.0519085714	0.092661062	0.034995421	-0.0361224311	-0.00999671	0.00950969	9.99342108241e-05	9.04342038961e-05	0.0286313	-0.0145407	0.0008197513396899	0.00021143195649	0.0288467	0.0426835	0.0018218811722499	0.00083213210089	0.00051695	0.00177753	2.672373025e-07	3.1596129009e-06	-0.000445068	-0.000239987	5.7593760169000016e-08	1.9808552462400005e-07	0.000332143	0.0	1.1031897244900003e-07	0.0
731.8083272400505	-0.2381991028685206	0.056738812607368	535543.4278178809	837.0679768602843	-4.549382385658305	700682.7978849694	20.69688009093805	707.7653676379983	-1.1701311645405212	1.3692069422289563	500931.8156277509	716.737806382551	595.150743955161	1.037622	20.848663	0.1694966399999999	0.104258	-0.1495863924	0.0053508585	0.0738314074	-0.0122014882	0.0512970733	0.1510253086	-0.0113468896	0.0647151863	0.0306780176	-0.0728637251	-0.0021893458	-0.1081460946	0.0426510044	0.0009626058	-0.1035525853	-0.1148692077	-0.1471716057	0.0106717552	0.0063979917	0.051695299	0.0491658487	0.0562076591	0.0609570923	-0.0514840719	-0.1202800638	0.1520225866	-0.0811023276	-0.0120881013	-0.0272359788	0.1331701578	0.1353849951	0.0497002891	-0.0898751924	0.0452871589	0.0116075377	0.036832105	0.0913018935	-0.0230948541	-0.027950121	0.0266206641	-0.0629414248	-0.0968548267	-0.021535374	-0.0711914256	0.1091438541	-0.1485611107	-0.0183255206	-0.0016918747	0.2129577531	0.051900133	0.0014860927	0.2175822641	0.0131020616	0.0635203747	0.0612988533	-0.1074582279	0.0351879821	0.1012622227	-0.0240509764	-0.0277329396	-0.0232511373	0.0303616443	0.0059696295	-0.0713263343	0.0272845029	0.0103015255	-0.1642942492	0.0457405633	0.1404775303	0.0548625931	0.0656402479	0.009494897	-0.0596509515	-0.0055502361	-0.0277859774	-0.0556652131	-0.0090815288	-0.0096390368	-0.0269966406	-0.0872181407	-5.7029e-06	-0.0587927594	0.0463293933	0.0856355145	0.1738027051	-0.1146148933	-0.0229445014	-0.0887538542	-0.0212668131	0.0261256706	0.0404332566	-0.0065502665	-0.0066043189	-0.043576948	0.1358891916	-0.0236689001	-0.2585406253	0.0231224351	-0.0148076708	-0.0327505246	-0.0863914805	-0.0330655196	0.0577329379	-0.1368721629	-0.0135781776	-0.0567440265	0.1431855636	0.0672388951	-0.0753304381	-0.097784818	0.0834860739	0.0284796064	-0.053508529	-0.0181209844	-0.1333389582	-0.0263980073	-0.0378221315	0.0648492852	0.0079566626	0.0912438734	0.030451217	-0.0427992974	-0.0127947	-0.00279799	0.00016370434809	7.828748040100001e-06	0.044996	0.0163647	0.002024640016	0.00026780340609	0.00712065	-0.02172605	0.0004720212486025	5.07036564225e-05	-0.00144878	-0.0019657299999999	2.0989634884e-06	3.864094432899999e-06	-0.000689263	-0.0002441949999999	5.963119802499997e-08	4.75083483169e-07	0.000694376	0.000362233	4.821580293760001e-07	1.31212746289e-07
732.6715709657424	0.8632437256918593	0.7451897299463619	536807.6309014088	836.6493151350105	-0.4186617252737505	699982.0765158822	0.1752776402091934	708.1249980935678	0.3596304555694587	0.1293340645730964	501441.0129250154	717.2219260684896	594.4787844173646	1.02908	20.677038	0.09904558	0.061143	-0.099096415	0.1419226314	0.0011017464	-0.0493757183	-0.0651683193	0.1086975735	-0.0491542142	0.0203532093	-0.071278462	0.0171995392	-0.0118463105	0.0156381196	-0.129968975	0.0702001679	0.0444836632	-0.1040649309	0.0289036572	0.1237434287	0.116701247	-0.0220728052	0.029008954	-0.0198505632	-0.00402003	0.0135666552	-0.0735268013	0.084081481	-0.0310663321	0.0098942906	-0.0186356275	0.0167584335	-0.0121646867	-0.0714018077	-0.1035254555	0.0554610765	-0.0661682587	-0.0386096454	-0.1002390605	-0.0472455462	-0.0061936117	0.0151817907	0.076649491	-0.0068061538	-0.0792484859	0.0859566655	0.0365925982	-0.0232471254	-0.1392461961	-0.0027578353	-0.0883488216	-0.0370446367	-0.0486083599	-0.0839216148	-0.1078335173	0.0542861534	0.047570659	0.0473780987	-0.0672730113	0.083871724	-0.0388369049	0.0575705393	-0.0235783322	-0.0553001468	0.0313319892	-0.0265080445	0.1658428013	0.0147888434	-0.096292583	-0.0599555662	0.0528596481	0.0708236703	0.0664981319	0.1022497851	0.0647862799	-0.0420029952	-0.0445676275	0.0155288709	0.051935014	0.0612801285	-0.0040332355	-0.048032492	-0.0743406981	-0.0450501366	-0.030305472	0.0397809021	0.1147081572	0.0038229121	0.0135859123	-0.0055213522	0.0532656425	0.0276422176	0.1145659234	0.0514553197	-0.044718699	-0.0963404399	-0.0422817277	-0.0089370745	0.0311184551	0.0022785377	0.0682160618	0.010496082	0.0397705988	-0.0195083821	0.0368582089	-0.0150941253	-0.0675635731	0.1219529346	-0.0941536298	0.0841143487	-0.0659993903	0.0898242406	0.0603096813	0.0993971011	-0.0747094862	-0.1384869367	0.0272424166	0.0046920371	-0.0433929962	-0.1729534658	-0.0378627361	0.0897877085	0.0258549876	-0.0493116688	0.00308214	0.01587684	9.499586979600002e-06	0.0002520740483855	-0.0100611	-0.0550571	0.0001012257332099	0.00303128426041	-0.00287934	-0.00999999	9.99998000001e-05	8.290598835600001e-06	-0.00144878	0.0	2.0989634884e-06	0.0	-0.000689263	0.0	0.0	4.75083483169e-07	0.000332143	-0.000362233	1.1031897244900003e-07	1.31212746289e-07
734.759340970626	2.087770004883623	4.358783593291764	539871.2891435886	836.2900513546308	-0.3592637803797061	699381.049994731	0.1290704638927176	709.263255523845	1.1382574302772357	1.2956299775813356	503054.3656362831	717.9912378925316	596.3375278773	0.979165	19.674118	0.08867432	0.0442113	-0.0286904958	0.1324894215	-0.0273144043	-0.0974974321	-0.1040185521	0.014381877	0.0519717837	-0.0195913655	-0.0518227109	0.0135694738	0.0088589858	-0.1181539609	0.0273700034	-0.0040538581	-0.0722890755	-0.0227898114	0.0806717692	0.0805137852	0.1132588758	0.1134962171	0.0298850188	0.064424412	0.0476238935	0.0543086747	-0.0049674964	0.0062103669	0.0868483339	-0.1794986131	0.1297360289	0.0180245704	0.0272789889	0.1671344801	0.0496202229	0.0740062487	0.0550103572	0.009840128	0.0696579284	0.03465712	-0.0579215962	-0.0335143261	-0.0946579658	0.1624715319	0.0223804215	-0.0773201479	0.1478561051	-0.0045117778	-0.003935573	-0.0501357973	0.0432202099	-0.1546514913	-0.0559381062	-0.0396241603	-0.0505173961	-0.0104683151	-0.0472809528	-0.1809533888	0.1013139641	0.0306920719	-0.0690773851	0.0905975638	-0.088445885	-0.2033008463	-0.0460940443	0.0439014934	0.1051353509	0.0211637895	0.1261635891	-0.0967882812	-0.0134711788	-0.0847855201	0.0352995287	0.1148716751	-0.0395806756	-0.0054798555	0.0316207018	-0.050886901	0.1103447469	0.0506761229	0.0043221171	0.0268612115	-0.1398529588	0.0083552814	0.0855698838	0.0186977464	-0.1171400816	-0.1529787568	-0.0664631794	-0.0535495896	-0.063011069	-0.0126328552	-0.0321596173	-0.2044349517	0.0571228862	0.032990599	0.0254183721	0.0466898937	-0.0521676818	0.0179421078	0.1147762792	0.0033914887	-0.0377782189	0.0365602907	-0.1357045473	0.0296986917	-0.0045695053	0.1411557039	0.1818150077	-0.1063153885	-0.0479165507	0.0023633061	-0.0591228831	-0.0616601181	-0.0695452493	0.072643056	0.1539235556	-0.0094395133	-0.0749896988	-0.0226730077	-0.1761311653	0.0882931893	0.0212145853	-0.0556345156	0.00515075	0.00206861	2.65302255625e-05	4.2791473321e-06	0.0197983	0.0298594	0.00039197268289	0.00089158376836	-0.0259055	-0.02302616	0.0005302040443456	0.00067109493025	-0.00185926	-0.0004104799999999	3.4568477476e-06	1.6849383039999997e-07	-0.00042534	0.0002639229999999	6.965534992899997e-08	1.8091411560000002e-07	0.000332143	0.0	1.1031897244900003e-07	0.0
735.3575859679523	0.5982449973263329	0.357897076825984	540750.7792406144	843.1144375538807	6.824386199249943	710841.9548117967	46.57224699651309	710.0790060243418	0.8157505004967334	0.665448879060671	504212.1947965172	719.3187447360418	614.2181496529413	1.043397	20.964716	0.0971441	0.0540157	0.0346098223	-0.0023678958	-0.0957241725	0.0119347249	-0.05192363	-0.1281333837	0.0049371355	0.0025409879	-0.0244924634	0.0112239526	-0.0372179481	-0.0565767624	-0.0485698273	-0.0161700393	-0.0354882417	0.0660952056	0.0204639175	0.0888649215	0.0449095937	-0.0681179886	0.0803082939	0.0877918699	-0.0428230173	0.0423300513	0.073749824	0.003756919	0.0808631731	-0.0874179623	0.0214491239	-0.00687144	-0.0350740213	-0.0475606988	-0.1010852886	-0.0672672455	-0.0049603839	0.0192441399	-0.039237265	0.1334406881	-0.1611215149	0.0848410986	0.0016990657	-0.1023597655	0.1052745224	0.0954264683	-0.1786806538	-0.0609006967	-0.100426565	-0.0965316889	0.0978575117	-0.0980818081	0.0188650952	-0.0512536216	0.0588345942	0.007276894	0.0254152771	-0.1221746209	-0.0268785515	0.0290730217	0.0235570678	0.008975952	0.0879034776	0.0507472007	-0.1027392146	0.0923818879	0.0347447832	0.1216495297	-0.0611193004	-0.0038114456	-0.1276082926	0.033004074	0.0265712968	0.0631765338	0.010248006	-0.0167014334	-0.0077710711	-0.1318474668	0.0204935349	-0.0871319967	0.003665779	-0.0039419593	-0.0837084507	-0.0535924448	-0.1197512486	0.0792968511	0.0410273808	-0.0173663572	-0.0397407417	0.0605791863	-0.0241506192	-0.0980867045	-0.0644358889	-0.1854222987	0.0325207145	0.0354485373	0.0465039502	-0.0709851193	0.0549544268	0.0354616377	0.0744593958	0.1377803805	-0.0691089977	-0.0359503665	0.209221892	0.0310653161	-0.056237325	0.0167207634	-0.1459544116	0.0540696202	-0.0249725384	-0.2102231426	0.0530908913	-0.0785645367	-0.0701034573	0.0948923297	-0.1090860468	0.0205684208	0.0258286131	-0.0270858633	0.0426056222	0.0867609543	0.0165379384	-0.0617435365	0.0084705	0.00331975	7.174937025e-05	1.1020740062500004e-05	-0.0100505	-0.0298488	0.00010101255025	0.00089095086144	-0.0191583	0.0067472	4.5524707840000026e-05	0.00036704045889	-0.00103539	0.00082387	1.0720324521e-06	6.787617768999999e-07	-0.000260925	0.000164415	2.7032292225000006e-08	6.8081855625e-08	0.000175861	-0.000156282	3.0927091321e-08	2.442406352400001e-08
