global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
751.4927333716086	-1.1851450897455609	564741.3283103316	1.404568883748013	790.4534400298627	-0.0126702229522379	624816.6408550438	0.0001605345496594	715.9383351972217	0.974546114175496	512567.69980496936	0.9497401286545586	722.4562699823628	529.1375833589871	1.12368	21.202703	0.074839239	0.0409943	0.0440170091	-0.076165026	0.0239616092	0.070708035	-0.0926918335	-0.0358669236	-0.0517417415	0.0492680688	-0.0766089139	0.0603821776	0.0929795987	-0.0005668513	0.0872841869	0.1186860222	-0.0631975322	-0.0200938377	-0.1057596969	-0.0132708665	0.0328702347	-0.0360962469	-0.1280395168	0.0386930261	-0.1306813022	-0.0352519399	0.0129868989	0.1519044054	0.0759522285	0.116245126	0.0630364663	-0.0720424137	-0.0899927686	-0.1327599462	0.046236923	0.0761497642	-0.1394629054	0.0972650269	0.0305084966	-0.0492785906	0.0004169156	0.1119536563	0.000769446	-0.1249548569	-0.0325171178	0.0099380346	0.0840784784	-0.052286783	-0.0403666479	0.075509616	-0.0070425141	0.1190475762	-0.0340112383	0.0498487819	0.0434875788	-0.0587469047	-0.1396241393	-0.000995009	0.0164205636	-0.0987143142	-0.0348074549	0.0355281166	-0.0929826881	0.1721960217	-0.024199602	-0.0235810133	0.036012462	-0.0037625052	-0.0171263319	-0.1312027762	-0.0751456914	-0.0576365144	0.0509701189	0.0426203556	-0.0809336551	-0.1709899118	0.1087071145	-0.0547163032	0.0056235241	-0.1309414389	-0.1436369498	0.0745089723	-0.027571037	0.0299880007	-0.156525305	0.0572500567	-0.0107121505	0.0071719761	0.096054064	-0.0385735725	0.1143834582	0.0149515145	0.0132118441	0.0988347786	0.0216609572	0.0208290283	0.0335793894	-0.1683732684	-0.0651723898	-0.0540070153	-0.0395858066	0.1378145849	-0.049764327	0.0816040845	0.0837586259	0.0362785525	0.1556270995	0.0387362425	0.1204592909	0.0026582782	0.0647029215	0.0461362328	0.0194436348	0.1025263906	0.0685692013	0.0200485104	-0.000627199	-0.005813499	3.933785856010001e-07	3.3796770623001e-05	0.0248392	-0.0242342	0.0006169858566399	0.00058729644964	0.00200298	0.01990078	0.0003960410446084	4.0119288804000005e-06	-0.000817276	-0.000447282	6.67940060176e-07	2.0006118752400002e-07	-0.000378917	0.0	1.43578092889e-07	0.0	0.0	-5.05332e-05	0.0	2.55360430224e-09	0.0	0.0
752.4581291270829	0.9653957554743328	566193.2360894297	0.931988964687858	793.7027256676477	3.249285637784965	629964.0167322531	10.557857155915643	714.8001143999384	-1.1382207972833385	510939.20354616496	1.2955465833683186	721.7676643427089	538.7278224261908	1.123408	21.197573	0.087947756	0.0400569	0.0245307164	0.0917251406	0.0130204071	0.0938407822	-0.0912637869	-0.0042251378	0.0891814878	-0.0772609595	-0.0224290886	-0.0130680461	0.1569443609	-0.0942528146	0.0043075354	0.050765409	-0.0026598621	-0.0333757768	-0.051629622	0.0328594316	-0.051211485	0.0930576323	0.0160180814	-0.0299395805	0.075708798	0.0222841407	-0.1445325922	0.0654838266	0.0823219411	0.1295205496	-0.0723307487	0.0349911489	0.0066152026	0.0600953113	-0.0397699712	0.0488061311	0.0205256418	-0.0667443662	0.0212879889	-0.0752484508	-0.0146649285	0.1069339187	-0.1699016309	0.0053554859	-0.1025087034	-0.0778665693	-0.0218038078	0.0294015425	-0.0493254198	0.1278915827	-0.0851593653	-0.0584724728	-0.0199734168	-0.0227508899	0.0844290165	0.0748789094	0.0379157152	0.0444693041	-0.113303906	0.0623523999	-0.0728276825	-0.063245904	0.0708460591	0.0465822889	0.0225816728	0.0546904694	-0.0395350861	0.1050258699	0.073265703	-0.0267827644	0.0575740635	-0.0727863094	-0.0898156726	0.0097062632	0.0992574241	-0.1165365127	-0.0111066227	-0.0407022219	0.1516573596	-0.0754080191	0.0525557698	0.0352761085	-0.0020088043	0.0774824429	-0.0454122018	-0.0367739219	0.0691426794	-0.0566932086	-0.0464069438	-0.0212086266	-0.0941175276	-0.078822117	-0.1676755005	0.0968440615	-0.0894211069	-0.0972152449	-0.0402389284	0.0232183798	-0.0540614835	0.0195226115	-0.0198511361	-0.0769579627	-0.0490892733	0.1524715281	-0.0613497828	0.1134360557	0.1678048967	-0.0726133713	-0.0931162037	0.1483631581	-0.009208817	-0.003744527	0.0668210418	0.1014413551	0.0647104904	0.013011472	-0.0079431599999999	-0.0073159609999999	6.309379078559842e-05	5.352328535351954e-05	0.0447233	0.0198841	0.00200017356289	0.00039537743281	-0.0176347	-0.01963768	0.0003856384757824	0.00031098264409	-0.000944317	-0.0001270409999999	8.91734596489e-07	1.6139415680999984e-08	9.33563e-05	0.0004722733	8.71539874969e-09	2.2304206989289e-07	0.000222886	0.000222886	4.9678168996e-08	4.9678168996e-08	0.0	0.0
751.7099939471667	-0.7481351799161757	565067.9150000494	0.5597062474282086	788.7976785864663	-4.905047081181351	622201.7777433982	24.05948686860569	715.1700936560168	0.369979256078409	511468.2628599558	0.1368846499283329	721.675142569003	524.6181053874011	1.123492	21.199163	0.139312355	0.0706007	0.0553989883	0.0283676595	-0.0036890763	-0.1182717476	-0.0427234118	-0.0384826129	-0.0603261659	-0.0454706483	0.0899145025	0.0340177713	0.0077938184	0.067379948	0.0518148075	0.0401274875	0.0417613371	-0.087681719	-0.0213923255	0.0079880022	-0.0514547888	-0.0441888252	-0.0749388782	0.0869220313	-0.0298621086	0.0645109862	0.1088470162	-0.0789446625	0.0386857885	-0.0469209536	-0.1337473885	-0.029897532	-0.0039047332	0.0628604797	-0.0181791618	-0.0597062845	-0.0485116831	-0.0688766583	0.0985773349	0.0050429391	0.1229879358	0.1231106872	0.0704052719	-0.0343486654	-0.1657575689	0.0095876418	0.0175277606	-0.0097187564	-0.0218869332	-0.1081858698	0.0351130056	0.0414276607	0.0429834641	0.2016109681	0.0027889586	0.0727373257	-0.1261639341	0.0129533546	-0.0351250998	0.0775790489	0.1290881021	0.0331917108	-0.1182210011	0.0215798969	-0.128904505	0.0905456184	-0.0068372679	0.0229642125	-0.1057899493	-0.0219883658	-0.0222235017	0.0750450754	0.1202536027	-0.0459732525	0.0037193985	0.0327357294	0.0478868598	0.0539675129	-0.0371424859	0.0964855833	-0.0078215532	-0.1052075298	0.0411985432	-0.0485378472	0.0716857574	0.0924975004	0.1140398663	-0.0576789791	0.0275648847	-0.0155569012	0.0207666178	-0.0853543071	-0.0062638993	0.0933462145	-0.098853061	0.0096167983	-0.0484011993	-0.0399887361	-0.0448335445	0.0227675001	0.0221686179	0.158640505	-0.114235909	0.0660802499	0.0411222764	0.055693192	0.1871224252	-0.0339977962	0.0218222596	-0.0719865512	-0.04869295	-0.0234820959	-0.1150481354	0.1003129872	0.0607412226	0.0059244253	0.00518668	0.0131298399999999	2.69016494224e-05	0.0001723926984255	-0.0101698	-0.0548931	0.00010342483204	0.00301325242761	-0.0409389	-0.0233042	0.00054308573764	0.00167599353321	-0.000483872	0.000460445	2.34132112384e-07	2.1200959802500002e-07	-0.000378917	-0.0004722733	1.43578092889e-07	2.2304206989289e-07	0.0001959	-2.6986e-05	3.837681e-08	7.282441960000001e-10	0.0	0.0
752.0418912232208	0.3318972760540646	565567.0061545987	0.1101558018521079	789.69754288252	0.8998642960536927	623622.2092346895	0.8097557513122079	715.0397945899562	-0.1302990660606156	511281.9078472467	0.0169778466162686	721.4415074634701	534.3358417739662	1.070617	20.201466	0.07725651	0.0486483	0.0476989032	-0.109837339	-0.0233855334	0.0253429419	-0.1260879553	-0.0237252256	-0.0767266111	-0.0093690038	-0.0062020237	0.089490729	0.0787329178	0.0480264603	0.0225595022	0.029314995	-0.1638904574	-0.0486139011	0.1668568964	0.0008869765	-0.0189112218	-0.0666049711	0.0768372277	-0.096103434	0.0356413953	-0.0393370071	-0.04278273	-0.1014108973	-0.139408323	0.0196370095	0.0691761313	0.0593688548	0.1495754002	-0.0111655783	0.0548769699	0.0371999189	-0.0316163311	0.0160351774	0.0665274249	-0.1231932533	0.0407442322	0.0020987704	0.0503184569	0.0349443983	0.0454417629	-0.0282238469	0.0045626274	0.1040923128	-0.1372381195	-0.0874091134	0.0755036468	0.0471526257	-0.0147816466	-0.0534379251	0.039004652	-0.0045796222	0.0642689339	-0.0144217731	0.0195959973	-0.0849278234	-0.0481868922	0.077156493	-0.077529845	-0.0137642811	-0.1681918713	0.2524445982	0.0075880269	-0.028694396	-0.0528005412	0.0386053444	-0.0488481972	-0.0953312898	-0.078336885	-0.0074718159	-0.0507284954	-0.0778949081	-0.1346370461	0.0328600979	-0.125986502	0.0284040634	0.0264494934	0.0017870676	-0.0761441923	-0.0242103171	-0.0213779633	0.0115449054	-0.0130514669	0.0111557008	0.0366139892	0.0028737735	0.0096451106	-0.0440926498	-0.000116249	-0.1444796606	0.1658015346	-0.0310794258	0.0554032251	0.1409648356	0.0172417496	-0.0298141983	-0.073563277	-0.0100704179	0.0056452455	0.0386799648	0.1121993837	0.0356385894	0.1995609134	-0.027981039	-0.0017324777	-0.0587895609	-0.0060733731	-0.1135972384	-0.140929775	0.099141769	0.0566681795	-0.0011853914	0.00518052	-6.159999999999846e-06	2.68377874704e-05	3.7945599999998095e-11	0.0292054	0.0393752	0.00085295538916	0.00155040637504	-0.0133442	0.0275947	0.00076146746809	0.00017806767364	-0.000493581	-9.708999999999998e-06	2.43622203561e-07	9.426468099999996e-11	-0.000378917	0.0	1.43578092889e-07	0.0	0.0	-0.0001959	0.0	3.837681e-08	0.0	0.0
752.3203509183553	0.2784596951345293	565985.9104059172	0.0775398018144149	792.0696592389902	2.372116356470201	627374.34508697	5.626936008633462	715.5278342731942	0.4880396832380711	511980.0816196877	0.2381827324151168	722.4307305257768	535.6927452462797	1.023667	19.315569	0.0701454	0.0350532	0.0387428603	0.0194461466	0.0256749551	0.115623892	-0.1157467974	-0.0204539838	-0.003660625	-0.0494662025	-0.0766979522	-0.066193502	0.1179835725	0.1016921621	-0.0113139871	-0.1039339921	0.0249834936	-0.0304886453	0.086124635	-0.0076063831	-0.0367352595	0.0082301231	-0.0298595121	0.0240813315	0.0116113819	0.122450299	-0.1212249495	-0.1302935221	0.2309200288	-0.1131405923	-0.0136817172	-0.0784484092	0.0376559245	-0.0001990371	-0.0863306154	0.0489773325	0.0289768948	-0.0836729247	-0.0316644627	0.0883874265	-0.0776594683	-0.0450053586	-0.0693832051	-0.0172420147	-0.1479660874	0.0072211225	-0.0326511761	-0.0180476941	0.0334100916	0.0899701001	-0.0122346054	-0.0319285539	0.0015133195	-0.0537612928	-0.0343482808	-0.0918995913	-0.0009981614	0.0153449701	0.1631048593	0.1299481179	-0.0718419339	-0.0490461361	-0.1153329452	0.0421869564	0.1364495838	-0.0468687635	0.0074678749	0.0563409969	0.0344868455	-0.0875069888	0.0316409019	-0.0090846548	-0.0413257992	-0.0382859173	0.1636338345	0.1082787707	0.1362408708	0.1305493644	0.0127907688	-0.067366722	0.0295912039	-0.051128434	-0.0578836334	0.0802010642	0.0888702382	-0.0577269658	0.1343107035	-0.0152544238	0.000571098	0.0757184943	-0.1109782743	-0.0088840927	0.0053585755	0.099149101	0.1158264221	-0.0978219264	0.1109423961	-0.0361595232	0.0414279258	0.0465904493	0.0656802089	-0.0211676165	-0.0091105213	-0.086170661	-0.1409338816	0.1222171359	-0.1176342497	0.1087277061	0.1412440657	0.078895687	0.1078652825	0.0895536507	-0.0438531552	0.0979282008	0.0524983198	-0.0082906521	-0.0119417	-0.01712222	0.00014260419889	0.0002931704177284	0.0411433	0.0119379	0.00169277113489	0.00014251345641	-0.0268894	-0.0135452	0.00018347244304	0.00072303983236	-0.000401339	9.224199999999998e-05	1.6107299292100005e-07	8.508586563999995e-09	7.964259999999998e-05	0.0004585595999999	6.342943734759997e-09	2.1027690675216002e-07	0.0	0.0	0.0	0.0	0.0	0.0
752.0122021247331	-0.3081487936221947	565522.3521444905	0.0949556790108139	789.3622692905508	-2.7073899484394133	623092.792179528	7.329960332910769	715.070487015477	-0.4573472577171742	511325.8014005515	0.2091665141414193	721.6447263296793	524.6422242808801	1.046067	19.738228	0.07724227	0.0356046	0.060524655	0.0847868123	0.0336164069	-0.0641611763	-0.0127552487	-0.0086231606	-0.0223121098	-0.0487964874	0.1090027991	-0.0265431622	-0.0091849363	0.0121360517	-0.0102938017	-0.0176705013	-0.0063515067	0.0392841509	0.0760608622	0.0002494248	-0.0677751177	-0.0299499791	-0.0492517005	-0.0431613496	-0.0384370349	0.013727073	0.0858621628	-0.0344281036	0.0868985054	0.044519439	-0.0164756364	-0.0745118045	0.0178254954	-0.0024733066	-0.0129951301	0.0046978879	0.1269307527	-0.0749318873	0.1637353845	0.0460828019	-0.1358240631	-0.0676642017	0.0700407776	0.0262267629	-0.1340330915	-0.0227412927	-0.0419551182	-0.0496860335	-0.0192074427	0.0081682158	-0.1315032355	0.0816957665	0.0506013341	0.027478085	0.0446202095	-0.0345655309	0.0990889375	-0.0076425939	-0.0506254985	0.0870416055	-0.0855961677	-0.0663794672	0.016838046	-0.0343166683	-0.0329514266	0.1288399232	0.0029333624	0.0179086955	-0.0575462714	-0.0144303737	0.0816186995	-0.0101794191	0.0773653562	0.0671480712	0.0136961484	-0.0057994316	-0.068361813	0.1137752282	0.1022956017	0.0980160055	0.0365624914	0.0804224726	0.0852649369	-0.1272647061	-0.0097326196	0.0008462001	0.1853792427	0.001151847	0.002094216	0.0353796966	-0.0426868882	-0.0075659131	-0.0163230859	0.0443636296	0.0069032381	-0.1531345259	-0.1115522393	-0.0816528038	-0.0315160559	-0.0516783503	-0.1005567837	-0.088402195	-0.0530948002	0.0798085807	0.0149037019	0.0324112762	-0.0988667144	0.1149304395	0.0273496111	-0.0916912366	0.0383569024	0.008471486	-0.0126164615	0.0966728009	0.0482387676	-0.0153640485	-0.017889	-0.0059472999999999	0.0003200163209999	3.537037728999999e-05	0.0152111	-0.0259322	0.00023137756321	0.00067247899684	-0.0122442	0.0146452	0.00021448188304	0.00014992043364	-0.000463642	-6.230299999999999e-05	2.14963904164e-07	3.881663808999999e-09	0.000421175	0.0003415324	1.77388380625e-07	1.1664438024976e-07	0.000210516	0.000210516	4.4316986256e-08	4.4316986256e-08	0.0	0.0
752.3820574946817	0.3698553699485956	566078.7604399305	0.1367929946798124	790.2484887311173	0.8862194405664923	624492.6739418148	0.7853848968379865	714.5055930606625	-0.564893954814579	510518.242514969	0.3191051801860556	721.352863613387	531.5394882245706	1.088146	20.532217	0.105509735	0.0549589	0.0565320979	-0.0975095649	-0.0581766907	-0.0316763884	0.0098011654	-0.0439783285	0.0059617319	-0.0076868378	-0.097408738	0.0486650611	-0.0074750276	0.1186709883	0.0103587243	-0.0580067776	0.0285692143	0.0757425539	0.0735500514	0.0172584496	-0.0359424506	0.0707167921	0.1167979275	-0.0787244712	-0.0367740821	0.0478754341	-0.0058034125	-0.135999414	0.0672283435	0.0587446158	-0.0941269028	0.0352271239	-0.0204239467	-0.0160790109	0.0415370476	0.0089837496	0.0918505884	0.0285628223	-0.0139988331	0.1537626501	-0.009756109	0.0144659317	-0.1097186451	-0.1018646853	-0.0451210676	0.0455313271	0.0231792089	-0.0946932436	0.197174629	0.0603561681	0.0729599961	0.0262979516	-0.07075443	-0.0532823791	0.1266923095	-0.0541699916	0.0043956913	-0.1360691418	-0.1433693581	0.0529978349	-0.0890676254	0.0171087316	0.0751756935	0.066589555	-0.0314591966	0.0477308503	-0.0282859795	0.0667037485	0.0090833282	0.0868103558	-0.0734570802	-0.1168573504	-0.0445157367	-0.0576555098	-0.005258774	0.0248662069	-0.0007527523	0.0927789925	-0.0088861466	0.045252678	0.1244909896	-0.0699168473	0.0481588379	0.0002331756	-0.0888487242	-0.0700986716	0.0572402616	0.0458780936	-0.021281331	0.0062974962	-0.0009635494	0.0209970973	0.0128005351	-0.0318902885	-0.1868233144	-0.1645533113	0.0556366968	0.0145040839	-0.0840309491	0.1253105765	0.0247013626	-0.0213815858	0.1621903643	-0.1880883981	-0.0252966391	0.032755367	0.0277403789	0.059429329	0.1309242951	0.0222495319	0.0714603429	-0.1121132279	0.0166469292	0.0953761056	0.0438968002	-0.0223783947	-0.0162279	0.0016610999999999	0.00026334473841	2.759253209999996e-06	0.0590756	0.0438645	0.00348992651536	0.00192409436025	-0.0378408	-0.0255966	0.00065518593156	0.00143192614464	-0.0008039749999999	-0.0003403329999999	6.463758006248392e-07	1.1582655088893193e-07	8.381829999999998e-05	-0.0003373567	7.025507414889997e-09	1.1380954303489e-07	0.000220577	1.0061000000000013e-05	4.8654212929e-08	1.0122372100000022e-10	0.0	0.0
752.5791777122209	0.1971202175392363	566375.4187260027	0.0388563801627158	790.054954556351	-0.1935341747662278	624186.8312190379	0.0374554768024448	715.052772475502	0.5471794148395475	511300.4674249021	0.2994053120241495	721.6902037976186	524.5773456900739	1.10482	20.846838	0.120431685	0.0725543	0.0635616005	-0.0211786641	0.0587739588	0.0809587925	0.0138403108	-0.045522227	-0.0402915965	-0.024285279	-0.0371370196	-0.0580574989	-0.0157423814	-0.0425583665	0.035298798	-0.1032088846	-0.0403737354	-0.0370058073	-0.04703259	-0.0225755577	-0.0347354009	-0.0281384468	-0.0557674617	0.0417469465	-0.0107130638	-0.08013851	-0.1255657055	0.0545895913	0.0433847537	0.0301898699	0.0561812559	-0.1320131063	-0.1929791658	-0.0623799559	0.202432846	-0.1806303395	0.0383066628	-0.0274927508	0.0094478581	-0.0953368121	-0.0450152141	-0.0613309646	0.1651028368	0.118986099	-0.0064828493	0.1641845646	-0.1142410146	0.102161506	-0.1110492043	0.0991473325	0.1138777106	0.0476169508	-0.0955181613	-0.0029084318	0.0235988682	-0.0797711223	-0.0499926083	0.0706567574	-0.0974479727	0.1325701639	0.002141526	0.0127731506	0.0438395847	0.0187580488	-0.0239540817	0.0416613704	0.0354481417	0.0211852434	-0.0015486554	-0.1215444972	-0.0292439129	0.0626833196	-0.0770286433	0.0202046178	-0.0085419643	0.0566862879	0.107908303	0.0416547556	0.1388500811	0.1475887567	-0.0365970635	0.0672887567	0.1234710101	0.0997955818	-0.0704577566	0.024815514	-0.0615130266	0.1323843382	-0.0034842034	-0.0369900891	0.1300957161	-0.0194142958	0.0011377133	-0.1073519478	0.0785751498	-0.0105114534	-0.1423368156	-0.2117296282	0.1149549883	0.1292292049	0.1493764856	-0.0093504385	0.028577278	-0.0232082228	0.1147607288	-0.0681128458	-0.058905246	-0.0342036933	-0.1642287492	-0.0103365099	0.0857614303	-0.0559119581	0.0549201148	0.0940386689	0.0394798359	-0.0293067317	-0.00255396	0.0136739399999999	6.522711681600001e-06	0.0001869766351235	-0.00647843	-0.06555403	4.19700552649e-05	0.0042973308492409	-0.0313452	0.0064956	4.219281936000005e-05	0.0009825215630399	-0.000793126	1.0848999999899986e-05	6.29048851876e-07	1.177008009978299e-10	-0.000378918	-0.0004627363	1.43578850724e-07	2.1412488333769e-07	0.0	-0.000220577	0.0	4.8654212929e-08	0.0	0.0
754.3287208052486	1.7495430930276823	569011.8190316827	3.06090103436087	792.922323473716	2.8673689173649564	628725.8110629563	8.221804508270681	715.5460690237713	0.4932965482693134	512006.17689537175	0.2433414845344191	721.7978259708857	530.1947880084125	1.094884	20.659369	0.0434774799999999	0.0304758	0.0215957302	0.0552844014	0.0623435038	-0.0858472432	0.0576918535	0.0495751981	-0.0844686317	-0.0722759148	0.1128726451	-0.026488582	-0.0089393035	0.0786650138	-0.0463325892	-0.1386851379	0.0480490363	-0.0083929921	-0.0838347118	-0.0345556185	0.008500097	-0.0708327784	-0.0331227745	0.0231426591	0.0039043033	-0.0179136637	0.1635078074	-0.0644945126	-0.11835816	-0.1928908559	-0.0275487049	-0.0193890021	0.1116947955	-0.0502637303	-0.0510773731	0.0240421022	-0.0081116977	-0.048649788	-0.0305206353	-0.0643245859	0.0024961737	-0.1101050526	-0.0198155351	0.1241654772	-0.0572334192	0.111990813	-0.0211154809	-0.1355481174	0.0316306954	0.0711067826	0.048057536	0.0902251742	0.0705322253	-0.1313932535	0.0152156065	-0.0526084628	-0.2356541801	-0.0776364141	0.0279809882	0.0081137124	-0.085335757	-0.0336958407	0.0299736799	0.0585030848	0.0006120293	-0.0047349659	0.0334391321	-0.0520470775	-0.0800967575	0.0230236729	0.0388734775	0.1101966872	0.0989717982	0.0592768128	-0.0744537081	0.102418352	-0.1316668747	0.079692275	-0.0470989525	-0.0126851459	0.0266957275	0.0101564358	-0.0330295768	0.0483110748	0.0187650469	-0.0759494947	-0.0306153567	0.0066481424	-0.0165889552	0.1045248089	0.0228845461	-0.015363925	0.0318867147	-0.0199610848	-0.004064125	0.1009071627	-0.1312024478	-0.0996594385	0.1672124123	0.0375697928	0.1170126019	0.0669445763	-0.07172469	-0.1433631042	0.017517084	-0.0237719978	-0.0653861141	0.0446930071	0.1056610902	0.0037685693	-0.0675032066	0.1335551481	0.0768251403	0.092661062	0.034995421	-0.0361224311	0.00669736	0.00925132	4.48546309696e-05	8.558692174240001e-05	-0.00651411	-3.567999999999974e-05	4.24336290921e-05	1.2730623999999815e-09	-0.0295668	0.0017783999999999	3.162706559999985e-06	0.00087419566224	-0.000223565	0.000569561	4.9981309225e-08	3.24399732721e-07	-0.000378918	0.0	1.43578850724e-07	0.0	-7.86806e-05	-7.86806e-05	6.19063681636e-09	6.19063681636e-09	0.0	0.0
754.0216773955361	-0.3070434097124916	568548.6899823779	0.094275655447873	795.1545104448335	2.2321869711174718	632270.6954807627	4.982658674026591	715.3506067349277	-0.1954622888436006	511726.49055602925	0.0382055063599791	721.5926681428651	547.5668421927553	1.152079	21.738583	0.09889523	0.0673582	-0.0380127819	-0.1124498613	-0.0068068392	0.0184605759	-0.0233676596	0.0598702353	-0.0456547529	0.0064654622	-0.0968307242	0.0750253062	0.0138711152	0.0149998167	-0.0656209492	-0.0221980029	-0.0638661598	0.1029443553	0.0624429948	-0.0251887921	0.0360733861	0.0059042757	0.1046936879	-0.0215033608	-0.1217958832	-0.0286934264	0.0189632944	0.0345946536	0.0110613476	0.060785689	-0.0550825231	-0.1213368413	-0.0765079541	0.0385323342	-0.0516381937	0.1534407758	-0.0084350053	-0.0507044991	-0.0566859753	-0.0302127327	-0.0385044321	-0.1012819915	0.0898230664	-0.166109434	-0.0136260943	0.0818767623	-0.0778407553	-0.1312917761	-0.0112664412	0.024158293	-0.0061272185	-0.0348081581	-0.0371112984	0.0391767589	-0.0022187505	-0.1859008285	0.0058468067	-0.0819156547	0.122103153	0.0029118335	0.0470583246	0.0853443142	0.1054545976	0.0379341452	-0.04821489	-0.215386633	0.0323844114	-0.0326459026	0.0348468628	0.0858659465	-0.0652680405	-0.1054496189	-0.017399564	0.0073594959	-0.0451504378	-0.0605359857	0.0255808736	0.0461347801	-0.0357534621	-0.0297687789	-0.1881878757	0.0103557574	0.0232900246	-0.0225860881	0.0262195879	-0.0895107563	0.0658715832	-0.095862799	-0.0610666581	0.0333951743	0.052136758	0.1248918261	-0.009763906	0.1079076964	0.0360741031	-0.0026914932	0.0097419221	-0.0975606658	-0.0488989456	0.0406604261	0.0864993283	-0.0415108789	-0.0516266267	-0.166427157	-0.0132343347	0.0218486179	0.1568447556	0.1015476119	-0.0402487536	-0.1470930781	0.1856900778	0.0895997022	0.0249318851	0.0912438734	0.030451217	-0.0427992974	-0.00513778	-0.01183514	2.63967833284e-05	0.0001400705388196	0.0582447	0.06475881	0.00339244507809	0.0041937034726161	-0.038709	-0.0091422	8.357982084e-05	0.001498386681	-0.000211439	1.2126e-05	4.470645072100001e-08	1.4703987599999994e-10	-0.000206543	0.000172375	4.2660010849e-08	2.9713140625e-08	0.0	7.86806e-05	0.0	6.19063681636e-09	0.0	0.0
