global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
740.5284255370102	n/a	548382.3490283233	n/a	790.14864891962	n/a	n/a	624334.8873895009	707.4293659747426	n/a	500456.3078434263	n/a	707.4023426858531	559.5585467496912	n/a	n/a	n/a	n/a	-0.0807162797	-0.0500178874	0.0665825036	0.0751096057	-0.0384505561	0.0278595255	-0.1429700316	0.124111949	-0.0609654268	0.0626424552	-0.0236319136	0.0218334789	-0.0811645727	0.0010493149	-0.0487013875	0.0343416769	-0.0577957388	0.0438645359	-0.0885648602	0.0772409908	-0.0773654779	0.1395986044	-0.199140595	0.0613399047	-0.0223675714	0.044009953	-0.0747421386	0.0713691459	-0.0151573946	0.0519941554	-0.0057086479	0.0859272168	-0.100624728	0.0235724706	-0.1043752772	0.1104387261	-0.0947259306	0.0057309484	0.104709753	-0.0741148449	0.0659705858	0.1036944915	-0.0363494179	-0.0580889052	0.1649080042	-0.0116766111	-0.0135521663	-0.0243786704	-0.0389451082	0.1133052654	0.0411664068	-0.0117192687	-0.0036114291	-0.0011855216	-0.1032904388	0.0268969148	0.0194612761	0.0333120419	-0.0091211918	0.0725094713	-0.0416650126	0.0840944759	-0.0359017548	-0.0032590145	0.0941544559	-0.0039620458	0.0019888888	-0.0079250373	0.1082440187	-0.0746437049	0.0895808351	-0.0300526544	0.0367895272	-0.1430596226	0.0362711896	-0.0595763445	0.0210814478	-0.0348427811	0.0448385348	-0.0189327349	0.0449252672	-0.0366625993	0.0104321409	-0.0174225286	0.1514140547	-0.0943532976	-0.0121478076	0.0753309004	-0.1755466651	-0.0037496757	-0.0099083568	0.0360982279	0.0517567829	-0.1005987096	-0.0768478547	0.0051133769	0.0892726069	0.077434511	-0.1090456399	0.0500583913	0.0172337608	-0.1113399944	-0.0244120799	0.1147017419	0.1146833673	0.1146527451	0.0099001	n/a	9.801198001e-05	n/a	0.0454031	n/a	0.00206144148961	n/a	0.0591929	n/a	0.00350379941041	n/a	-0.000303391	n/a	9.2046098881e-08	n/a	0.000157516	n/a	n/a	2.4811290255999998e-08	-0.000484373	n/a	n/a	2.3461720312900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.4690665236623	-1.0593590133479438	546814.5003453764	1.122241519161529	782.4638611506147	-7.684787769005311	59.05596305465362	612249.6940067284	707.4775106718422	0.0481446970995875	500524.4281064266	0.002317911858811	707.5971492827825	558.0304222420792	1.095724	24.937895	0.042509705	0.0261729	-0.085996463	-0.0523263704	0.0886135717	0.1119720098	-0.0174925922	0.0215688516	0.0067145228	-0.0993234767	0.1304003085	0.0922062832	-0.0083443478	0.0581225387	-0.0671914967	-0.0789386751	0.0426329632	-0.1399521685	-0.0012325469	-0.0923302152	-0.139051087	0.0376686854	-0.0658639624	-0.0136796053	0.0283853422	0.1068267225	-0.1026583998	-0.0645719487	0.0775731565	0.1056888797	-0.0340231134	0.0735772487	-0.1320502938	-0.1816913695	0.0042616577	-0.0094025773	-0.0244017351	-0.0574343087	-0.0098821008	-0.0025029815	0.0604858854	-0.0600427299	0.0824616849	0.0134791279	0.0276296589	0.0191650598	0.0078283479	-0.0329255242	0.0022045554	0.0800785731	0.0089442283	-0.0987761728	-0.0211295874	-0.0390088696	0.043604984	0.1483034819	0.0061741821	0.1049801563	-0.0813699093	0.0056327137	-0.0412281025	0.0610939635	-0.0564434782	-0.1224376846	0.0497508367	-0.0333835399	-0.0951451273	-0.0148293292	0.113863697	-0.0344379171	0.0216097228	-0.0087218172	0.115203453	0.0374994406	0.1071519964	-0.0593431867	0.0982665892	-0.0442141979	-0.0741899127	-0.1607435593	-0.0351405188	0.019414277	0.0704090005	0.0364186294	0.0443034467	-0.0134342003	0.0796291448	-0.007436755	-0.0671166125	0.0457086579	0.0331567177	0.0466431686	0.050510877	0.0048002861	0.0250549581	-0.0141665333	0.1505539284	-0.0139430911	0.0663508857	0.0612086541	-0.0806917429	-0.0914410687	-0.0214054364	-0.0181042642	-0.1013148619	0.1146527451	0.1144874327	0.1142120884	0.00520275	-0.00469735	2.70686075625e-05	2.20650970225e-05	0.0204479	-0.0249552	0.00041811661441	0.00062276200704	0.0592488	5.589999999999762e-05	0.0035104203014399	3.1248099999997333e-09	-0.000211212	9.2179e-05	4.461050894400001e-08	8.496968041000002e-09	5.05959e-05	-0.0001069200999999	1.1431907784009998e-08	2.55994509681e-09	-0.000427447	5.6926e-05	3.240569476e-09	1.8271093780900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6982870475575	-0.7707794761047353	545675.1592869957	0.5941010007842902	786.0700447471386	3.60618359652392	13.004560131838192	617906.1152487685	707.1694788912084	-0.3080317806337689	500088.6718752633	0.0948835778804103	707.2220292345932	557.2560946247229	1.010988	23.009378	0.06153562252	0.0391413	-0.0873041449	-0.0396140317	0.0880491724	0.0823769065	0.0095322836	-0.0448568272	-0.1117561592	0.0082016197	-0.126619612	0.1054143442	-0.029734684	0.037551519	-0.0820095298	-0.0763394957	-0.0333972265	0.0749538029	0.0229423596	0.0261776377	-0.0763887637	-0.0429503341	-0.0768788097	-0.0719369993	-0.1058882948	0.0538102931	-0.0558890335	-0.0532452584	-0.0038091186	0.1021522703	-0.087088818	-0.1005945618	-0.0593033823	-0.1516905399	-0.0178641244	-0.0012917972	0.1020712166	-0.0664325554	-0.0560764414	-0.0517709146	-0.1448770793	0.0120854341	-0.0540889228	0.0764141991	0.0131668637	0.0401430736	0.0132249746	0.0713710419	0.0261540739	-0.0559166783	-0.0513320556	-0.0911040285	0.114846278	0.025134679	-0.0900662011	-0.0188801806	-0.0702409705	0.0562411166	0.1093969546	0.0117415014	-0.0330500841	0.1147895279	-0.0087213089	0.0468113044	-0.0408149264	0.0800005034	0.0596633282	-0.0815947846	0.0536120219	-0.0592648483	-0.0159181	0.0563021494	0.0778291021	-0.0216883573	0.0335054293	-0.1067879758	0.07701611	0.0540772554	-0.0397030907	-0.1958398747	-0.0247788907	0.0652679698	0.0131699512	0.1049277474	0.0383894652	0.0068857632	-0.111784229	-0.123223005	-0.0037418546	0.036137599	0.0272210828	0.0471480066	-0.0995126543	0.0013032331	0.1082484965	0.083980827	0.1264839481	0.0142837088	0.0586665371	-0.0610720554	-0.0499388262	-0.0406380978	-0.1067665723	0.0383369325	0.071306549	0.1145547726	0.1140958982	0.1133324686	-9.97252e-06	-0.00521272252	9.94511551504e-11	2.717247607051515e-05	-0.0163283	-0.0367762	0.00026661338089	0.00135248888644	0.0592906	4.180000000000156e-05	0.00351537524836	1.7472400000001303e-09	5.11277e-05	0.0002623397	2.61404170729e-09	6.882211819609e-08	6.50292e-05	1.4433300000000005e-05	2.083201488900001e-10	4.2287968526400015e-09	-0.000314122	0.000113325	1.2842555625e-08	9.867263088400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.7236129955586	-0.9746740519989316	544236.1291712207	0.949989507640016	785.4350875730227	-0.6349571741159252	0.4031706129612813	616908.2767908417	706.9423851305177	-0.2270937606907637	499767.5358940252	0.0515715761446738	707.1986870449923	554.7607044477229	0.972882	22.142097	0.14552045248	0.0815082	-0.1017260398	-0.0556716829	0.0942297633	0.0751023297	-0.0115719163	-0.0526111738	-0.045958724	-0.1449236008	0.0449471418	0.0776750846	-0.0401836171	0.0107179229	-0.054514986	-0.0845315587	-0.0334465768	-0.0875305793	-0.0513103838	0.0460009878	-0.0335635459	0.0682796944	-0.0092429454	0.0077869732	-0.0638969365	-0.0430210038	-0.0128783574	-0.0073762045	-0.1100026179	-0.005746435	-0.0226978736	-0.0414451378	0.0766163622	-0.01440327	0.0880589404	-0.1018372036	-0.1896008556	-0.0039642172	-0.0843510174	-0.0080918208	-0.0445568386	-0.0690098133	0.0947465624	0.0237005599	-0.0038089223	0.1098322176	-0.0120423079	-0.0841513596	-0.0269951394	0.0679571259	-0.0238407599	0.0747180302	-0.0111090776	-0.0592224293	0.0038182532	-0.1968880213	0.0417787381	-0.1173838693	0.1065246119	0.0045508227	-0.0211775103	0.1374336862	-0.0109238806	-0.0383679411	0.055595512	-0.0807844039	-0.0065844172	-0.0240553826	0.0114706534	-0.0459078968	0.0604627325	0.00194056	0.0561713903	-0.0312328785	0.0260509509	-0.0238970182	0.0076116289	-0.0325395657	0.0584167375	-0.0300904725	-0.0003002863	0.0901227703	0.1336342182	-0.0721871094	0.0861510211	-0.0785950214	-0.0091947107	0.0066075099	0.0315132351	0.0062090979	-0.0896952779	-0.0583228535	-0.0114969103	0.1952596256	-0.0591312712	-0.0224061372	0.0739559539	0.0271479202	-0.0710063737	-0.1224593853	0.0103523313	-0.0285389062	0.0751670869	0.0319840723	-0.0166771322	0.1144078661	0.1135094328	0.1120172664	-2.26e-05	-1.262748e-05	5.1076e-10	1.5945325115040002e-10	0.0559619	0.0722902	0.00313173425161	0.00522587301604	0.0828595	0.0235689	0.00686569674025	0.00055549304721	-0.000338722	-0.0003898497	1.1473259328400001e-07	1.5198278859009005e-07	0.000354032	0.0002890028	8.352261840784e-08	1.25338657024e-07	0.0	0.000314122	9.867263088400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.5167425042958	0.7931295087372519	545406.9789591564	0.6290544176297944	785.1717280519446	-0.2633595210780868	0.0693582373424792	616494.6425320768	706.5801418880584	-0.3622432424592716	499255.4969105487	0.1312201667074066	706.5902869123966	553.7212184997873	0.959043	21.827147	0.1717578515	0.0915348	-0.0983863996	-0.0314755278	0.0996161058	0.0743525306	0.0137122652	-0.0593481207	-0.1003146527	-0.0673207825	-0.0771435642	-0.0402982381	-0.0572452845	0.0210143967	-0.0597201626	-0.1170842812	-0.0823145586	0.0438347379	-0.0012694601	0.0151448498	0.0225969849	-0.0990625229	0.124164308	-0.0411054044	0.1573318947	-0.0554699278	0.0689692768	-0.1159596384	-0.0813991358	-0.0731012761	0.095572168	0.0052533284	-0.1306560071	-0.1309669556	0.0202543629	-0.0182303071	0.03275458	0.0057736182	-0.0450601108	0.0454969405	0.0354764128	-0.0814877671	-0.1138002324	0.0019748533	-0.0426664803	-0.0888119988	0.0791110625	-0.0077615392	0.1466753839	-0.1404014333	0.0160497293	-0.0329354883	0.1024255691	0.0755607399	0.055510059	0.0226768407	0.0773345579	-0.0262183672	0.0750659915	0.0305885112	-0.0074275021	0.1381335003	0.0016504183	0.0184332873	0.0081296199	0.0350936283	-0.0422763485	0.0059605696	0.0404562885	-0.1585908379	-0.1466593934	-0.0453238413	-0.0574754735	-0.006344038	-0.1074582663	0.0990205773	0.0153539537	-0.0399872523	-0.0178020244	0.0578332593	-0.0250821787	-0.1563799857	0.0057257454	-0.1209496126	0.2089929212	0.0074165244	0.0160022156	-0.0347164443	0.0513951249	-0.0180779541	-0.0345701972	0.1075525485	0.0246254406	-0.0344429461	0.0309107669	0.0568344232	-0.0278112405	-0.0485557478	0.0961191295	-0.0261498041	0.038423412	-0.0267123819	-0.1235426746	0.0712299174	-0.1384349758	0.1142120884	0.1127290384	0.1102715368	1.06615e-05	3.32615e-05	1.1366758224999999e-10	1.10632738225e-09	-0.0226621	-0.078624	0.00051357077641	0.006181733376	0.0594129	-0.0234466	0.0035298926864099	0.00054974305156	9.15799e-05	0.0004303019	8.386878084009998e-09	1.8515972514361e-07	-6.42259e-05	-0.0004182579	1.7493967091241e-07	4.12496623081e-09	-0.00054452	-0.00054452	2.965020304000001e-07	2.965020304000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6470933671968	0.1303508629009684	545599.5285398084	0.016991347459027	783.6595038082975	-1.512224243647097	2.286822163074034	614122.217909067	707.5505373026491	0.970395414590712	500627.7628372674	0.9416672606586796	707.0698086615829	562.1087097145399	0.979	22.281351	0.099085936	0.0722138999999999	-0.0862340855	-0.0145156744	0.0884941013	0.0665240094	0.01650105	-0.0158191188	-0.0174569837	-0.0025257417	-0.0521815535	-0.0778557869	-0.0399931396	0.0069756139	0.0440874634	-0.0985075411	-0.037806684	-0.034883159	-0.1541896445	0.0235478064	0.0342765507	-0.1081916494	0.1115412895	0.1003483397	-0.1756893536	0.0391408136	0.1182754336	-0.1288643028	-0.0880124037	-0.0765057283	0.0725760455	-0.0677578837	-0.1138800663	0.0967143071	-0.1295317727	-0.1094688639	0.0160983688	-0.1682836335	0.0749719294	0.0090356509	0.0642826881	-0.0016291454	0.0110825341	0.1217064424	-0.1024209357	0.1257730346	0.024752614	-0.0422808999	0.0178861828	-0.0391010208	-0.0310519867	0.0741640405	-0.0195159063	0.0183045235	-0.1510466917	0.1103198648	-0.0961963051	0.16004852	-0.1599759109	0.0378443804	-0.0058982324	0.0873260065	0.0314664075	0.0522669046	-0.0437732292	-0.0427059072	0.0334056053	0.1778833104	-0.0677551301	-0.1446241188	0.0549332862	-0.038065643	-0.0155469165	-0.0766712372	0.0401193098	-0.1560918352	-0.0354817153	0.1063470715	0.0763107815	0.1021635813	-0.0144222278	0.0252013649	-0.0654040579	-0.1847382869	-0.0838542711	-0.070902741	-0.1887143698	-0.0265322747	0.0498357071	0.0060649797	-0.0387350021	0.0688327841	0.1910310051	-0.0256442221	-0.0059818416	-0.2032391353	0.0747851852	-0.0016626055	0.0216728486	0.0475608526	0.0032778044	0.0208752515	-0.1737479468	0.0059206829	0.0163746257	0.1139675232	0.1117560484	0.1081019891	-1.08565e-05	-2.1518e-05	1.1786359225e-10	4.63024324e-10	0.0481964	0.0708585	0.00232289297296	0.00502092702225	0.0594562	4.330000000000306e-05	0.00353503971844	1.874890000000265e-09	-0.000132378	-0.0002239578999999	1.7523934884e-08	5.015714097240999e-08	-6.62444e-06	5.760146e-05	3.3179281941315996e-09	4.38832053136e-11	-0.000262827	0.000281693	7.935094624900005e-08	6.907803192899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.1442811748263	-0.5028121923704703	544856.9798311011	0.2528201007963988	784.154768012105	0.495264203807551	0.2452866315731274	614898.7001961182	707.3313754269211	-0.2191618757279911	500317.67466334	0.0480319277726114	707.2533270550359	556.2248790050186	1.034438	23.543089	0.1007081055	0.0617078	-0.0812739402	-0.011533002	0.0716380783	0.0988327673	0.0272867562	0.0697740428	0.0407000618	0.0527865828	-0.0183111028	0.0353144056	-0.0254973923	0.0077464197	-0.078887759	-0.0608917864	0.0211147895	0.0153043189	-0.0128286737	0.0099039592	0.0682544555	0.0338133624	-0.009757699	-0.0327749074	0.0756446439	0.0580451062	0.0364310937	-0.1050634655	0.1846342867	0.1429413109	0.0723064551	0.029914086	0.0930109855	0.0931291367	0.0469784418	-0.0315091549	-0.0569021051	0.0438344778	0.0035979527	-0.0570648518	0.1223348618	-0.0214512189	-0.1085846684	0.0725907237	-0.0358476042	-0.0787981116	-0.1613644067	0.1211479681	-0.1048038043	-0.1792001168	-0.0871604842	-0.0307431748	-0.1059525729	0.0170476086	0.0919008565	0.1453656077	0.1130991263	-0.0832378796	-0.0097608	0.0342162588	0.0011735322	0.0657736413	-0.0590238384	-0.0096185343	-0.0421865968	-0.0282714417	0.0078224694	0.0126424794	0.1026145732	0.0423243438	-0.0661986547	0.0824454523	0.004153857	0.0700544637	0.0317230671	0.0151190903	-0.0246407138	-0.0636600851	-0.1558060725	0.0208782346	-0.0523462316	0.0539508392	0.03190755	-0.0290512506	-0.0980294835	-0.0619887716	0.0493792825	0.1090700767	0.1670029529	-0.0284246961	-0.031665156	0.0404150765	0.0624882468	-0.1207205649	-0.0233473712	-0.0009076454	-0.0475080809	-0.2052514766	0.0322385272	0.2029105696	0.1174088143	0.0085277032	0.0042943225	0.0147724441	0.0602395036	0.1136742748	0.110592125	0.105516962	-0.00372861	-0.0037177535	1.39025325321e-05	1.382169108676225e-05	-0.00961308	-0.0578094799999999	9.24113070864e-05	0.0033419359778703	0.0594908	3.4600000000002684e-05	0.00353915528464	1.1971600000001855e-09	0.000170058	0.000302436	2.8919723364000006e-08	9.1467534096e-08	0.000211038	0.00021766244	4.73769377867536e-08	4.4537037444000006e-08	0.0	0.000262827	6.907803192899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.8780669202623	-0.2662142545640336	544464.0416419831	0.070870029333084	784.4986184313145	0.3438504192095024	0.1182331107905505	615438.0823206413	706.6798130936756	-0.6515623332454652	499396.3582341123	0.4245334741042746	706.3140946373876	551.5099576255817	0.970145	22.079823	0.12357489369	0.0620997	-0.0871574934	-0.0240722609	0.0507109573	0.0805918602	0.0204052171	0.0094429149	-0.0190543101	0.0699434106	-0.0245368935	0.0517194065	-0.0541866671	0.0209579779	-0.0267312598	-0.0710723676	-0.0432371454	0.1059549268	0.0293631128	0.0005137735	-0.0165582465	-0.0024163407	-0.081929805	-0.0409190939	-0.0572095044	0.0231665047	0.0853505457	-0.0409876066	-0.0069849764	-0.0891147336	-0.038718938	-0.0905681204	0.040924053	0.0079142355	-0.0007552193	0.0582217746	-0.0213790908	-0.0262549308	-0.0029955186	0.0516589247	-0.025446915	-0.0106463717	0.0397959991	0.0993479722	-0.0233280845	-0.0463837749	0.1148654298	0.024825681	-0.1388159237	0.0681070348	0.0691501987	-0.0751509943	-0.0877116265	-0.0199473611	-0.0976501384	0.0526052173	0.1279514803	0.0350287756	-0.0241925833	0.0437495178	-0.0127297263	0.0866197767	0.0076746775	0.060954482	-0.0520891365	0.0476706787	0.0444032217	-0.0309434572	0.0056254236	0.0135180206	0.0647702667	0.0302202699	0.0018558768	0.0018007736	-0.0091820736	-0.053583377	0.0021495983	0.0417202586	-0.0513019693	-0.0185839912	0.0803161362	-0.0476032296	-0.0120086196	-0.0056647774	0.0932712527	-0.0550518059	-0.0117158549	-0.0566227911	-0.01825422	-0.147680313	0.0061962364	-0.0258562524	0.0825366539	-0.0899231061	0.0551259393	-0.081404263	0.0394404756	0.1095013727	0.0251088899	-0.0441243255	0.0123910291	-0.0963135964	0.0340503808	-0.0086066764	0.0349566968	0.1133324686	0.1092392569	0.1025263906	7.903689999999998e-06	0.0037365136899999	6.246831561609996e-11	1.3961534555557414e-05	0.0385115	0.04812458	0.0014831356322499	0.0023159752001764	0.0660183	0.0065274999999999	0.00435841593489	4.260825624999998e-05	-0.000397925	-0.000567983	1.58344305625e-07	3.22604688289e-07	-0.000147679	-0.000358717	1.2867788608900002e-07	2.1809087041000006e-08	-0.000377026	-0.000377026	1.4214860467599998e-07	1.4214860467599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.1999997618815	0.3219328416191729	544939.2396484418	0.1036407545129954	783.6809122343977	-0.817706196916788	0.6686434244761169	614155.7722005378	706.9612002994991	0.281387205823421	499794.1387289085	0.0791787596011123	706.9448442783739	553.0969900851582	0.932949	21.233265	0.0528951511099999	0.0262214	-0.0838475007	-0.0406409903	0.0616486699	0.1054239327	-0.0208479897	0.0231029508	0.0273992048	-0.050251664	0.0497827688	0.0576909143	-0.0374066909	0.0520662809	-0.0973793275	-0.0580941176	-0.0602011019	-0.0450432754	0.0013649506	-0.0367671792	-0.0565187239	0.0327434085	-0.0387711518	-0.0559486526	0.1409523953	0.1960231961	-0.0473373722	0.1232216565	0.0126744192	0.0190992199	0.0686214521	-0.2017814686	0.0462279213	0.058992055	0.0496233121	0.0896575207	-0.0111778717	-0.2404433282	0.0546970636	0.1171425189	0.0761074713	-0.0711925737	-0.0208826194	-0.0407697946	0.1289822543	-0.0084610132	-0.0279568883	0.0365960014	0.0584677407	-0.018588084	-0.0772964417	-0.0720005984	-0.1727441525	-0.0845883005	-0.0047946899	-0.0285613155	0.0389751502	-0.0443250845	-0.0535436581	0.0235333826	-0.0354493271	0.0770414558	-0.0497579728	-0.0446161781	0.0558197905	-0.0069381658	-0.0554475787	-0.0417280803	0.1675599034	-0.0089370233	0.0152716875	0.0540792091	-0.0536008641	0.2118986694	0.0184974209	-0.0174266701	-0.0105720404	0.0211859393	0.111305145	0.0127554559	0.1555204464	0.0701750476	-0.0778205889	0.0225140917	-0.0446716808	-0.1381264807	-0.0206388513	0.054493081	0.0258647486	0.0014557577	-0.0389196578	0.1177607428	-0.1189120943	-0.0934283899	-0.1002973482	-0.0344460904	0.1046582956	-0.049397603	-0.0262842634	-0.1490865377	-0.0015081911	0.0119321816	0.0444433641	0.0974111657	-0.0183350511	0.1129422506	0.1076997553	0.099141769	1.00848e-05	2.1811100000000026e-06	1.0170319104e-10	4.757240832100011e-12	0.0180517	-0.0204597999999999	0.00032586387289	0.0004186034160399	0.0721572999999999	0.0061389999999998	0.0052066759432899	3.7687320999998704e-05	-0.000179051	0.0002188739999999	3.2059260601e-08	4.790582787599999e-08	9.003939999999998e-05	0.0002377184	5.651003769855999e-08	8.107093552359998e-09	-0.000307735	6.929099999999997e-05	4.801242680999996e-09	9.470083022500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.7663828629386	0.566383101057113	545775.76844839	0.3207898171630718	786.7195931390437	3.038680904645957	9.233581640259974	618927.7182288625	706.2916221345165	-0.6695781649825676	498847.8554974066	0.4483349190214225	706.157378636611	555.8223171510148	0.929523	21.155294	0.06971619919	0.0324937	-0.0739967088	-0.0257483974	0.0535783219	0.0769971991	0.018310457	-0.0294168499	-0.0551408703	0.0051541935	-0.0404330254	0.0935860511	-0.0478547168	0.0567815315	-0.0735249525	-0.0552655265	-0.0503241446	0.1115274472	0.0319842212	-0.0079746912	-0.0328463587	-0.0145503256	-0.0574311793	-0.0248057132	-0.0174075292	0.044098851	0.0453800515	0.1075516442	0.0331842305	0.0228785335	0.0582005308	0.1410006009	0.092195689	-0.0875429087	0.0784269422	0.2212871197	0.036868418	-0.0800178682	-0.0613879178	-0.1546754499	0.0168617756	0.0367727761	-0.0036098012	-0.0829252935	-0.0156445915	-0.0334309781	-0.0288065261	0.0673485504	-0.0310947345	-0.0719372108	0.0585831975	0.1020826945	0.0534760014	0.1217018883	-0.0140860574	0.008751629	0.0174683637	-0.0230246988	0.0072798913	0.0409954836	-0.0324159372	0.1053974799	-0.0213392544	0.0696554061	-0.0294648105	0.0475386434	0.0356324517	-0.0818163779	0.0492040555	0.0100122388	0.0297168521	0.0358830553	-0.0035409064	0.0373755423	-0.063124728	-0.0162219595	0.0613785431	-0.0101627756	-0.0097033466	0.0446154459	0.0060209801	0.0878118617	0.0293540154	0.1954976651	0.0262243129	-0.0585720055	0.073101156	-0.0534864185	0.0021122699	0.0824930374	0.1642876867	0.0023317587	-0.0094542882	-0.1420553019	0.1957636452	0.1544292108	-0.004946147	0.094568139	0.0549241727	-0.0643678248	0.0144576644	0.1559939355	-0.020266857	-0.0201262669	0.0363870734	0.1125037874	0.1059762505	0.0953761056	5.26561e-06	-4.8191900000000005e-06	2.77266486721e-11	2.322459225610001e-11	-0.00126581	-0.01931751	1.6022749561e-06	0.0003731661926	0.0594863	-0.0126709999999998	0.00353861988769	0.0001605542409999	-0.000369938	-0.000190887	1.36854123844e-07	3.6437846769e-08	-0.000165796	-0.0002558353999999	6.545175189316e-08	2.7488313616000004e-08	0.0	0.000307735	9.470083022500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
