global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
792.5660671659726	n/a	n/a	628160.9708229371	878.9871237605112	n/a	772618.3637367762	n/a	766.6882167924595	n/a	587810.8217684013	n/a	764.7598334075784	615.3357449949431	n/a	n/a	n/a	n/a	-0.0501354862	0.0888905565	-0.0664671504	0.0855846137	-0.0010240354	0.0545206746	-0.133025731	0.0349981934	-0.0458022473	0.1304020049	-0.0296227158	0.0034364132	-0.0135869624	0.1133523501	-0.2675582651	0.3170942834	-0.0164439537	0.0312587743	-0.2247285649	0.0949957319	-0.1336488542	0.0189026818	0.0504076938	0.0924131711	-0.0536452921	0.1125666385	-0.0402243197	0.0212754867	-0.0042802418	0.0644102398	-0.0794032181	0.0850984834	-0.0345776323	0.018606086	-0.0836756266	0.0108504224	-0.1124746153	0.1440503993	-0.0159420804	0.0373353808	-0.0547704274	0.000408417	-0.1188750447	0.0455483089	-0.000794865	-0.0123826623	0.0346482198	0.0127644025	-0.0096059578	-0.0064574526	0.0487228583	-0.0292217819	0.1665859625	0.0088346361	0.0639491872	-0.1007210976	0.0977052075	-0.1371465075	-0.1085262497	-0.0325693937	0.0319688839	0.0382255575	0.0126297459	-0.1512882633	0.009073076	0.0368618	0.0514480157	-0.0532580116	-0.0251097703	0.0496697046	0.0309027433	0.0163236879	0.0038633622	0.0121004238	0.0715474883	-0.0366284412	0.1598607471	0.0013600305	-0.0279560588	0.0716618511	-0.0589267477	0.057570408	-0.1172311887	0.0181588116	-0.0107377606	0.0859173217	-0.0034462344	0.0373570563	-0.1027753057	0.1030788336	-0.0916873448	0.1362488338	-0.0117698637	0.1377353579	-0.006609058	0.0277670306	-0.0135018285	0.0129500568	0.0549797998	-0.0308050926	0.1461394873	0.0096301495	0.0676816356	-0.0235355252	0.0427459206	-0.086773953	-0.0302090846	0.0669139792	0.0201378425	0.152839688	-0.039370872	-0.0366329201	0.1293992143	0.0220815778	-0.0218040113	-0.0627035605	-0.1053475984	0.1912434944	0.114068304	-0.0267119656	-0.0994724749	-0.1224523986	0.1826628373	0.0728731996	0.089861474	0.1064712143	-0.0941825223	0.1147017419	0.1146833673	0.1146527451	6.77176e-05	n/a	4.585673349760001e-09	n/a	0.0504104	n/a	0.00254120842816	n/a	-0.0544808	n/a	n/a	0.00296815756864	0.00294567	n/a	8.6769717489e-06	n/a	-0.000493845	n/a	n/a	2.4388288402500004e-07	-0.00116679	n/a	n/a	1.3613989041e-06
792.1494855315759	-0.4165816343967208	0.1735402581166431	627500.8074279404	874.6424679730553	-4.344655787455849	764999.4467819971	18.87603391147361	766.3655121645893	-0.3227046278701664	587316.0982352933	0.1041382768488225	764.3681351788487	609.7809476161362	1.088083	19.650042	0.1958430114	0.126455	-0.0883120977	0.0545500224	0.0004063689	-0.0177155195	0.001602944	-0.038842516	-0.0459849959	-0.0578769029	-0.0271531676	0.0422834086	0.139374135	0.1380833381	0.0354515647	0.0603540442	0.0745206719	-0.0625368814	-0.0038451313	0.1652265869	-0.063756977	0.0295619004	0.1527391338	0.050966306	0.0402643449	0.0768602449	-0.0195459783	-0.0013168211	-0.176108515	-0.0412756153	0.1378426739	-0.0737040557	-0.0439311542	-0.0978157368	0.0907358511	-0.1060133059	0.0830663213	-0.1393438638	-0.0707375006	0.0228985462	-0.0897522411	0.0590585461	0.0116893199	-0.021273142	0.1144150156	0.226062011	0.1040563121	0.0675910135	-0.0062094361	0.0756529804	0.0395277371	0.0876090553	-0.0339314832	0.0821276553	0.0082657849	-0.0520012766	0.0011205366	0.074034131	-0.1023695847	-0.0929168141	0.0366266751	-0.1353323697	-0.1139705147	-0.0685571666	0.07310635	-0.1224894271	-0.059863719	-0.0232469737	0.0152532377	-0.1281958866	-0.1450659007	-0.0590563534	-0.059174949	0.01141552	0.0289850305	0.033501957	0.0107036945	-0.0957205071	0.0993899348	0.0064616557	-0.02462654	-0.1512849354	0.1788020878	0.134835206	0.0792950883	0.0001524594	-0.0924602652	0.072321701	0.1163999181	-0.0225897101	0.1565317174	-0.0008374461	-0.0830945208	-0.023200386	0.0643999259	0.1464834203	0.1425763205	0.0246923384	0.0615028506	-0.0857964507	-0.1345104844	-0.0874948677	0.0626759296	0.0028421714	-0.0022480559	0.12859316	0.0828325026	0.017054216	0.1324689566	0.0545166702	-0.0307592169	0.0166358714	0.0287495278	-0.0175351044	0.0522619523	-0.0158456671	-0.1028928978	-0.045197556	-0.0465708289	-0.0650943438	-0.0871385704	-0.2058080595	-0.0826868032	0.0474796846	0.0656663991	0.2179467002	0.1168898407	0.0476147478	0.0261073694	0.1146527451	0.1144874327	0.1142120884	0.000126129	5.84114e-05	1.5908524641e-08	3.411891649959999e-09	-0.039112	-0.0895224	0.001529748544	0.00801426010176	-0.0443322	0.0101486	0.00010299408196	0.00196534395684	0.0013185	-0.00162717	1.73844225e-06	2.6476822089e-06	-0.000646797	-0.0001529519999999	2.3394314303999978e-08	4.1834635920900004e-07	-0.00130894	-0.0001421499999999	2.0206622499999987e-08	1.7133239235999998e-06
791.6513448108882	-0.4981407206877293	0.2481441776072903	626711.8517408877	878.5368047476513	3.894336774596013	771826.9172962129	15.16585891397088	766.5171307732248	0.1516186086355446	587548.5117688171	0.0229882024845784	765.0115944857703	618.5001551692836	1.029206	18.586769	0.1249920599	0.0925643	-0.0820187821	-4.9308e-05	0.008448835	0.0084751063	-0.00149202	-0.2064957333	-0.0594366841	0.032728626	-0.0548316263	0.0234394717	0.0394251011	0.0033577038	-0.0464172613	-0.0724888021	-0.0114089277	-0.0230998146	-0.129102896	0.0306775202	0.0085365116	0.1335635034	0.0147231108	-0.1475393578	0.0089252219	0.0564897503	0.0192941226	0.0066961007	-0.1999714499	-0.0751473398	-0.0327308256	0.1090064127	0.0195512486	0.0538610624	0.1557047609	-0.0122032574	0.0764752798	-0.10312164	-0.1302364223	0.0213449818	-0.0164577593	0.0639850953	-0.1502628862	0.031885085	0.0630819936	-0.0347610418	0.0213517248	0.0046107776	-0.0345109377	-0.0380438101	-0.0335080889	-0.0507820271	0.0254398481	-0.0204924519	-0.0497599517	-0.0863562393	0.0937886412	0.050859526	-0.0699032555	0.1096681222	-0.0933624593	0.1088800971	0.0241072554	0.0684322199	-0.0971469818	-0.0630593129	0.0848976369	0.1378595549	0.000599371	0.0160774071	-0.0667075838	0.0434963218	-0.0620368922	0.0837909013	0.0881208045	-0.0249950009	-0.114191419	-0.0205005634	0.147512943	0.0859480324	-0.0391226022	-0.0272333167	0.1030021796	0.0059964846	-0.1129724082	-0.1064047448	-0.1254157584	0.2057253412	-0.0134789475	-0.0149515804	-0.0339057192	-0.0392646643	0.1400379092	-0.0957237365	0.0432469857	0.0437469494	0.039834391	-0.0549162213	-0.0015712978	-0.0033415436	0.0553884998	0.0224673658	-0.1330799754	0.0495581457	-0.0477900404	-0.0531537155	0.0958270425	-0.0842817822	0.1541336768	-0.0065326414	-0.0683554582	-0.0460023051	0.1105359941	0.0326406519	0.0872924419	0.0455806558	-0.009348665	0.0884899673	0.0482953086	-0.0426776306	0.0386830707	0.1174657582	0.177673619	-0.0282477726	-0.0227783367	0.0203729755	-0.1537662308	0.0103431055	-0.035521454	0.1145547726	0.1140958982	0.1133324686	9.75691e-05	-2.8559900000000004e-05	9.51972927481e-09	8.156678880100003e-10	0.0503471	0.0894591	0.00253483047841	0.00800293057281	-0.0222653	0.0220669	0.00048694807561	0.0004957435840899	0.00139414	7.564000000000008e-05	1.9436263396000003e-06	5.721409600000013e-09	-0.000499807	0.0001469899999999	2.1606060099999983e-08	2.49807037249e-07	-0.00135506	-4.611999999999997e-05	2.127054399999997e-09	1.8361876036e-06
789.7110302128629	-1.9403145980253385	3.764820739310231	623643.5112398611	872.8070405329345	-5.729764214716852	761792.1300038595	32.83019795624982	764.800568456035	-1.7165623171898687	584919.9095106742	2.9465861887962514	763.49043802007	608.2116710041844	1.031626	18.630463	0.0984539928	0.0689443	-0.0621572633	0.0354799698	-0.0718962371	-0.0569098772	0.0891419266	-0.024961163	0.0546318924	-0.0794248711	-0.1703800477	-0.0556753787	-0.0151347993	0.1132459034	0.0608568221	0.0098721527	0.0552423306	-0.0067824643	0.1461945277	-0.0285295603	0.1384773063	0.2885369353	0.1037393948	-0.1044361288	0.0426916382	-0.1282777276	-0.0228152411	-0.0567474388	-0.0039686153	0.0014641104	0.0411335864	0.1031635227	0.1161348543	0.0054664353	0.0162980516	0.0414155148	-0.0302108673	0.0266149793	-0.0064662179	-0.0185435397	-0.0638778136	0.0065256908	-0.036779184	0.0324684167	-0.0431545548	0.0518726224	-0.0437997361	-0.0330724917	-0.0545481672	0.1333096829	0.0437442552	0.0120872599	-0.0781278314	-0.0246968681	-0.1061827126	0.0889580237	0.0810449547	-0.0582864163	-0.0498543302	0.1296798397	0.0390055561	-0.0953535148	-0.0573229852	0.010400212	-0.149614066	-0.0287765874	0.0344593868	0.1020158716	0.0517281642	-0.1182353412	0.0912647933	0.0764442814	0.0152291992	0.0872361038	-0.0985141139	0.0211183223	-0.0947536994	-0.0599106609	-0.0370076624	-0.0162501476	-0.0220248688	0.0039285827	-0.0302164728	-0.0940013825	0.0506871933	-0.0893633452	-0.119156898	-0.0461009189	-0.0321896504	-0.1360713185	0.0567553962	-0.0383124414	0.0751973499	0.0714860404	-0.1142016231	0.1214267867	-0.0033582739	0.0603013237	0.0756974485	-0.0393616614	0.0309333933	0.1622150885	0.0249257436	-0.0443443931	0.2058227967	0.0290922746	0.0551820805	0.0515317516	0.1673707817	-0.0694312775	0.2085900595	-0.0279254334	-0.0907358343	0.099743348	0.1398768566	0.1483332074	-0.10518921	0.1345771696	-0.0234336144	0.0170655664	-0.0182839499	-0.0523925208	-0.0354014131	-0.0279314029	-0.0129861645	0.0057709067	-0.0733986561	0.0211448036	0.0294956027	0.1144078661	0.1135094328	0.1120172664	7.642629999999998e-05	-2.114280000000001e-05	5.840979331689997e-09	4.4701799184000037e-10	-0.0169742	-0.0673213	0.0002881234656399	0.00453215743369	-0.0148752	0.0073900999999999	5.461357800999998e-05	0.00022127157504	0.00170919	0.0003150499999999	2.9213304561e-06	9.925650249999993e-08	-0.000500206	-3.98999999999994e-07	1.5920099999999522e-13	2.50206042436e-07	-0.00119608	0.0001589799999999	2.527464039999999e-08	1.4306073664e-06
790.3734122464424	0.6623820335795472	0.4387499584089763	624690.1307860848	873.4826388816582	0.6755983487237245	762971.9204276653	0.4564331287982232	764.423938655327	-0.376629800707974	584343.9579893231	0.1418500067813282	763.1139811952139	610.8378908106937	1.118196	20.193871	0.1487776245	0.0943582	-0.0811478253	-0.0894248927	-0.1061347281	0.0336925719	-0.0713240634	-0.0940474414	0.1507194942	0.06599214	-0.0497547064	0.0640848868	-0.0945167403	-0.1103252873	0.0638748701	0.1030215354	-0.139179494	-0.1729396457	0.04777177	0.1453585457	0.0459600652	0.0900119964	0.0984295585	0.0630602391	0.1048081321	-0.2025987058	-0.0353949642	-0.0833477336	-0.0480685018	-0.0897155891	0.0158207175	-0.0063450754	0.0775600635	0.1563936513	0.101377778	-0.1343620675	0.0777595171	0.1888523749	0.0173365306	-0.0946338288	-0.0109033355	0.0502205129	0.0857268932	0.1373360501	-0.0373154213	0.0584894737	-0.0687212045	-0.0570406305	0.0646925023	-0.1110269776	0.0742161072	-0.0539205766	-0.0707903206	-0.1052179215	-0.0329467668	-0.0372692418	0.033760874	0.0067039543	0.039102395	0.0029637463	0.0524242142	0.0738248193	0.0094082265	0.2470002567	-0.004819151	-0.1005502247	-0.0121055264	-0.0935319133	-0.0512101024	0.1649419525	0.0566725895	0.0449406221	0.0717719449	-0.116289335	-0.0638830178	0.1675596504	-0.1703129211	0.0378926044	-0.0870596038	-0.0836544745	-0.0815491903	0.1514982043	0.0018806203	-0.0125326238	0.0588478526	-0.3255860236	-0.0726510336	0.0002164693	-0.1533568965	-0.0388507362	-0.0091349213	0.1330923713	0.0361580698	-0.0244637749	0.1098022647	-0.117981085	-0.0116811286	-0.0096243258	-0.0386712093	0.0163697751	-0.151718472	0.0940997256	0.0702691193	0.0073340917	-0.048266227	0.1126162429	0.0055299519	0.0290936147	-0.0783785613	-0.0112351761	0.0323025794	-0.0118198831	0.093527321	-0.0254432528	-0.0581274108	0.0160263906	0.098671831	-0.0906670056	0.1800230591	-0.0661369648	0.0057176191	-0.0043500465	-0.0449012619	0.0126573139	0.1052871209	-0.0002562977	0.0408508731	-0.0748933869	-0.0693953039	0.1142120884	0.1127290384	0.1102715368	7.320179999999998e-05	-3.2245000000000028e-06	5.358503523239997e-09	1.0397400250000016e-11	0.0594084	0.0763826	0.00352935799056	0.0058343015827599	-0.0374947	-0.0226195	0.00051164178025	0.0014058525280899	0.00259705	0.00088786	6.7446687025e-06	7.882953796000001e-07	-0.000588702	-8.849599999999997e-05	7.831542015999996e-09	3.46570044804e-07	-0.00117699	1.909000000000004e-05	3.6442810000000136e-10	1.3853054601e-06
789.9634136215992	-0.4099986248431833	0.1680988723733013	624042.1948606898	868.2170938941417	-5.265544987516478	753800.9221299889	27.725964015559903	764.0375974232446	-0.3863412320823727	583753.450276284	0.1492595476069257	762.3388344035747	608.009262365813	1.105905	19.971895	0.1116677082	0.0535767	-0.0480392154	0.0155134329	-0.1577179256	0.0945635718	0.1003328783	0.0731980291	0.116884244	0.020162758	-0.2533017486	-0.005996022	-0.0770524054	-0.1219523842	0.0853474946	0.3063910935	-0.1634502335	0.1107611617	0.061817326	0.1034260695	0.1094342125	-0.0369790828	-0.0130796315	0.0164422494	-0.1087673542	-0.1971804075	-0.1077961146	0.1169452339	0.1539537982	0.0464862933	-0.0130042108	0.0328535187	0.0704259006	0.1173874219	0.0528359049	-0.0394036589	-0.1145698741	0.1644245981	0.1583769659	-0.016397687	0.0902403394	0.0158419	-0.0033201473	-0.047278134	0.075593457	0.0395741428	0.067662407	-0.0320765934	-0.0283913373	-0.036876684	0.0434727345	0.1593318199	0.0969017324	0.0989199514	0.0080269138	0.0360055593	-0.1080374517	-0.0604848593	0.1484428026	-0.1258154417	-0.0185342894	0.0213274884	0.0911709824	0.000989492	-0.0835600846	0.0877533361	0.0874985515	0.0013564252	-0.166939991	-0.0182502989	-0.1153566069	0.1401831062	0.0647347471	0.0035788052	0.0413408844	0.1115376206	-0.0696215411	0.0191298534	-0.0539316834	-0.2415497406	-0.0962141279	0.2183077041	-0.1799369099	0.0173243029	-0.0185532362	-0.0046698088	-0.0595126524	-0.0380056606	-0.0148228177	-0.0290643687	-0.0130932363	-0.0137643223	-0.1409495518	-0.0830499195	-0.0453101931	-0.0190874012	-0.1292025469	-0.0470014193	-0.0141324216	0.0395754439	-0.0700648365	0.0483603475	-0.1385337291	-0.1058943778	-0.0198245406	-0.1224128353	-0.0785407355	-0.1199737514	-0.061987101	-0.1122025207	-0.0135162271	0.0886763964	-0.1228417275	-0.117193774	0.012807835	0.0369347769	-0.1382386031	-0.133930329	-0.0922564594	-0.0302521114	0.0423500656	0.0884196957	-0.0380138783	0.0326353692	0.1816992009	0.0234293714	-0.0360773092	-0.0089038288	0.0123151755	0.1139675232	0.1117560484	0.1081019891	0.00999921	0.0099260082	9.99842006241e-05	9.852563878646724e-05	0.0308839	-0.0285245	0.00095381527921	0.00081364710025	-0.0512563	-0.0137615999999999	0.0001893816345599	0.0026272082896899	0.00338176	0.00078471	1.14363006976e-05	6.157697841000002e-07	-0.0008150339999999	-0.0002263319999999	5.122617422395474e-08	6.64280421155837e-07	-0.00135506	-0.00017807	3.17089249e-08	1.8361876036e-06
791.5957249509604	1.6323113293611868	2.664440275960885	626623.7917606366	877.5467739641899	9.329680070048198	770088.340494957	87.04293020945455	763.5057406380233	-0.5318567852212936	582941.0159872165	0.2828716399859293	762.1016857653732	608.4269543238413	1.110826	20.06077	0.07047549	0.0331762	-0.0755607858	-0.0434762339	-0.188763509	0.1328215843	-0.1120299628	-0.1331074457	0.0991039009	0.1180312627	0.0114967959	0.0271488839	0.12472461	-0.00150719	0.0730272959	0.1932885327	-0.1003248415	-0.0634692115	-0.037735571	0.0680371107	0.1136071594	-0.111042421	0.03616376	-0.0968821198	0.1089265593	-0.2915249547	0.023970461	0.2147503489	0.0196463048	0.0499361268	0.1542740666	0.0308218597	0.0438044645	-0.0831650107	0.1466557244	-0.0440412355	0.0148499728	-0.1457570438	0.0665721251	0.0616967035	-0.1244276124	-0.0785927266	-0.147518172	-0.1104830469	-0.1234674291	-0.0366455136	-0.0491142242	0.1015989093	-0.0015353474	-0.0062519928	-0.0113328231	0.03909582	0.0314714084	0.0515341418	0.1324499058	0.0354528708	0.0074022646	0.0125188485	-0.0008056578	0.0015085958	-0.0219559059	0.0440293409	0.0327313773	0.095337023	0.0612768748	0.1533398143	0.0854468967	-0.0618495203	0.1337918047	-0.0857214699	0.0966639886	-0.0913168777	-0.000119842	-0.1344509632	0.0043906138	0.0473732347	-0.1502335745	0.1491991447	0.0077516487	-0.2892884701	-0.1440141436	-0.2056745034	-0.1313296547	0.0489566165	0.0204262165	0.0541266669	-0.0612676187	-0.0794509368	0.0755580588	-0.083388367	-0.0955246362	-0.0536546575	0.0974243733	-0.0196229536	-0.0486225661	0.1340986909	0.0844185497	-0.0408820736	-0.1276846052	0.0467649957	-0.0070950912	0.0731195503	0.1367010823	-0.0346736189	-0.0504470025	-0.0282273703	0.0668127532	0.0757846072	-0.0623937672	0.0540657324	-0.0905951132	-0.1339336258	-0.0004127649	0.0228640276	-0.0497475551	-0.0897024327	0.0499392169	0.0840908327	-0.0079081494	0.0677996702	0.0597538252	-0.0373030941	-0.061589116	0.0414908759	0.0229223363	-0.0332084348	-0.0267308412	-0.0621409484	-0.0675492365	0.1136742748	0.110592125	0.105516962	0.011691	0.00169179	0.000136679481	2.862153404100001e-06	0.0144457	-0.0164382	0.00020867824849	0.00027021441924	-0.0640567	-0.0128003999999999	0.0001638502401599	0.0041032608148899	0.00377449	0.00039273	1.42467747601e-05	1.5423685289999998e-07	-0.000900506	-8.547200000010003e-05	7.305462784017099e-09	8.109110560360001e-07	-0.00104236	0.0003126999999999	9.778128999999997e-08	1.0865143696e-06
792.222934884387	0.6272099334265704	0.3933923005889628	627617.1785568317	872.2234711894998	-5.323302774690092	760773.7836938603	28.337552431023227	765.1815416721512	1.6758010341278575	585502.79171577	2.808309105983997	762.8615472719375	613.2265924719276	1.057987	19.106524	0.16483861	0.0810873	-0.0290014327	0.0756184226	-0.157372828	0.1087274371	-0.0584590237	0.019976093	-0.0063845813	0.0241705606	-0.1153652753	0.1013420896	0.1219698893	-0.0445865303	0.1942021802	0.1168711156	-0.0950795696	-0.0063374337	-0.0503605883	-0.0859442671	0.1790789663	0.0693635	-0.0947823075	0.2610373777	-0.012603055	-0.0490310931	-0.1022312026	0.0429559471	0.1155385445	-0.1711107895	-0.0199698042	-0.0371720117	0.0948487436	0.001452121	0.0214586377	-0.072501381	-0.0762746438	0.0791512897	-0.0432447273	0.0883967903	-0.0844432232	0.1058289575	0.0034696523	0.0397343962	-0.0362498893	0.0124696161	0.0502168749	0.0660592379	0.0077574506	-0.2124166917	-0.0478090194	-0.0472681927	0.0168473255	0.094380454	0.0310036193	0.026854261	0.0911743963	0.1216110663	0.0531489732	0.0056100371	-0.0196659386	-0.1086414367	-0.0775775683	-0.1283188552	0.1367844581	0.0648910589	-0.0198649337	0.0817683867	-0.0949372131	0.0597003988	0.028284382	0.0031486563	-0.0459957985	-0.0058066078	0.0737910169	0.0701057591	0.0272697446	-0.0585696558	-0.002184304	-0.2167527858	-0.0655969043	0.1530494524	0.0445329613	0.0164685065	-0.1757076179	-0.0224040077	-0.0103978391	0.0268072016	0.126544424	-0.1253336833	-0.0864524156	0.1593278394	-0.0911983742	0.0549443499	0.0597891032	0.0500656769	0.0243732307	-0.1568959131	0.048531345	-0.1360218836	-0.0040510977	-0.0467640508	-0.0093658606	-0.0006504915	-0.0922813334	-0.0749603234	-0.0607481261	0.1306499282	-0.1580010739	-0.0077333667	-0.0516661156	-0.1129273169	0.0639629204	-0.0436542214	0.1957877073	0.011579504	0.0307042414	0.0416453377	-0.0231461778	-0.0480174263	-0.0630002364	0.0441871791	0.0931096731	0.0693551582	-0.0812658446	-0.0150940769	0.1160274603	0.0875137753	0.013997505	0.1133324686	0.1092392569	0.1025263906	0.00011369	-0.01157731	1.29254161e-08	0.0001340341068361	0.0724734999999999	0.0580277999999999	0.0052524082022499	0.0033672255728399	-0.050759	0.0132976999999999	0.0001768288252899	0.002576476081	0.00279136	-0.00098313	7.7916906496e-06	9.665445969e-07	-0.000498784	0.000401722	1.6138056528400005e-07	2.48785478656e-07	-0.0007884959999999	0.0002538640000001	6.444693049605077e-08	6.217259420158423e-07
792.9564072453114	0.733472360924452	0.5379817042400896	628779.8637913922	874.0785506567918	1.855079467291944	764013.3127182777	3.4413198299681618	766.239152187097	1.05761051494585	587122.4383444012	1.118540001324026	763.9056711996951	609.6966345918961	1.069677	19.317642	0.1198720599999999	0.0821019	-0.0877281375	0.1131475925	-0.0745347735	0.0408326058	-0.1017070377	-0.0082719032	-0.0676503458	0.0301233611	-0.060650823	0.1837522457	0.1109850271	0.0437247478	0.1083125746	0.0069365046	0.0673796283	-0.1363044442	-0.0745132929	0.0469652792	-0.0341537174	-0.0227040402	0.0216236601	0.0136596818	-0.1841957276	0.0557720574	-0.0557169393	0.0818344032	-0.0943374824	-0.0590655344	0.0460341248	-0.0301164669	-0.108220833	0.0877173785	-0.0224763535	0.0423532201	-0.1532843518	-0.0344643111	0.0666497737	0.121815968	0.1325915847	0.0678967179	0.0894883757	-0.027939837	0.1182005543	0.034214708	-0.0693444528	0.036169538	0.0378588237	-0.1497178661	0.0526537465	0.0884810745	-0.0085028044	0.074517267	-0.012378708	-0.0279460032	-0.1033832989	-0.0729992021	-0.0891795803	-0.0163346814	0.079354145	0.0662817419	0.0904792658	0.0271936036	-0.0066813007	0.0486873387	0.0224610384	-0.0742591815	-0.0271457457	-0.0178447487	-0.0976735335	0.0274902641	-0.0769601128	-0.0798940293	-0.1626517584	0.0449992777	0.0566027696	-0.0811346553	0.1457818964	-0.0883292814	-0.0901147824	0.0398906853	0.1019209086	0.1710599876	-0.0236926344	0.0624668923	0.0804514733	0.0402536556	0.0014049669	0.0382101046	0.0028227521	-0.0334330673	-0.1273835733	0.0150964784	-0.0462201948	-0.0761693499	-0.1142220135	-0.0026423776	0.1061508131	0.0096661898	0.0557293417	0.0808584008	-0.0045471937	-0.1405082827	-0.1185655328	0.1053429731	0.0189986252	-0.0368619092	0.0676189336	-0.0170967188	-0.0305847876	-0.0976292589	-0.049745438	0.0270660557	-0.1889793727	0.047745871	0.0743285203	-0.0103172046	-0.1283546248	-0.0702756428	-0.096288505	0.0356726915	0.0089791618	0.0682221085	-0.0381815574	0.0782309864	-0.1029678427	0.0166347257	0.0828645459	0.1129422506	0.1076997553	0.099141769	0.00014228	2.859e-05	2.02435984e-08	8.173880999999996e-10	-0.00614937	-0.0786228699999999	3.78147513969e-05	0.0061815556870368	-0.0334659	0.0172931	0.0002990513076099	0.00111996646281	0.0026234	-0.0001679599999999	6.882227560000001e-06	2.82105616e-08	-0.000641912	-0.000143128	2.0485624384000022e-08	4.1205101574400003e-07	-0.000621034	0.0001674619999998	2.80435214439665e-08	3.8568322915600003e-07
