global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
672.8808043056018	-0.082856601164849	452768.5768029536	0.0068652163565908	762.3852268085083	-5.245379875787648	27.514010041318045	581231.2340558606	622.7059654784426	0.7023994442098456	387762.7194424394	0.4933649792262999	624.0826050139485	552.2830205754395	1.159109	25.899853	0.13892402	0.0717206	-0.0122923296	0.1228012541	-0.011264623	0.1228440353	-0.0582364081	0.0682565355	-0.0038649626	0.0557602288	-0.0272822524	0.0478614236	-0.1079926877	0.0707329791	-0.1310537509	-0.0142285737	-0.0179005783	0.0476615359	-0.1367379216	-0.0401401721	0.0134235062	0.0630856575	-0.1037985597	-0.0085455026	-0.0081672295	-0.0196196795	0.0592341694	-0.0409039782	-0.1204373625	-0.0683244858	-0.0372568299	-0.0761242168	0.0261980989	-0.0177411389	0.0045701274	-0.0634474111	0.0421581769	0.0650920667	-0.0158649408	-0.0061541712	-0.0691782694	-0.0762259858	-0.1202684978	-0.0878178558	0.0782533446	0.0382574201	0.0740556431	-0.1637314223	-0.1453227757	-0.0219789699	0.0476986868	-0.0245878917	-0.0703046241	-0.0137213308	0.1321362226	0.0800448709	0.0378938191	-0.0081449596	0.033783888	-0.1947922578	-0.0584864623	-0.0566459075	-0.0846062155	0.0422878818	-0.0626652985	-0.1916420653	-0.041677845	0.0864157817	-0.0021461655	0.1214924628	0.0359059707	-0.0079944619	-0.0608451738	0.0601035256	-0.0383887573	0.0563561832	-0.062042757	-0.0123075282	0.0896971241	-0.000454799	-0.1433370781	0.1383379808	-0.0187911145	0.1275666061	0.0430345135	-0.0500390472	0.0833584439	0.0568841218	-0.0679387951	0.0051524343	0.118565616	0.0321746903	-0.0629896583	-0.0447868066	0.1092880892	0.0799166933	-0.0364817	0.0735214587	-0.067102821	0.0370480245	-0.0298929358	0.1385605317	0.007066614	0.0804129186	-0.0672835161	0.1521435423	0.0595875484	0.004992766	0.0922299133	0.0550501066	0.0908325185	-0.0369184589	-0.1112493961	-0.1283308253	-0.0925242424	-0.0711512687	0.0827551172	0.0156366089	0.0897877085	0.0258549876	-0.0493116688	-0.0400342	0.0067197999999999	0.0016027371696399	4.515571203999997e-05	-0.0101535	-0.066515	0.0001030935622499	0.004424245225	-0.0500869	-0.0175873999999999	0.0003093166387599	0.0025086975516099	-5.52036e-05	0.0005145574	3.04743745296e-09	2.6476931789476004e-07	0.000907002	0.000327343	1.07153439649e-07	8.226526280039999e-07	-0.000481328	-0.000120136	1.4432658496000004e-08	2.31676643584e-07
673.0385357353562	0.1577314297543353	452980.8705847923	0.0248792039323468	765.437600984253	3.052374175744717	9.31698810875324	585894.7210005284	621.5161435565019	-1.1898219219407338	386282.3167013463	1.4156762059307415	623.8183703358064	554.349308241489	1.18432	26.463182	0.08830092	0.0457581	0.044778864	-0.1229082242	-0.0529920798	0.0178550986	0.0055333032	-0.1207485908	-0.0203087162	-0.1357958963	0.0376041063	-0.0573911371	0.0159569465	-0.0137687081	0.054689314	-0.0298893378	-0.0385845072	0.0280472131	0.0517152181	0.0536121908	0.0737021583	0.0421052426	0.1081575132	0.0769432766	-0.1428408039	-0.0505197929	0.0725413722	-0.0718475335	-0.0371363797	0.0041375241	-0.1251759359	-0.0044066439	0.070168111	0.1176330657	0.0271219122	-0.0952643816	-0.0517450296	0.1494445161	-0.0559820409	-0.0403208733	-0.0654678101	-0.0157203245	-0.0010329657	-0.0763623118	-0.0489188951	0.0081734867	0.0929701801	-0.090062709	-0.0391948638	-0.0682286455	0.0190211457	0.0903248722	0.0299867705	-0.1096646954	-0.2178815664	0.080713056	-0.0708686436	-0.1246295077	-0.091493026	0.0175857323	0.2377560152	-0.1908609249	-0.0579549833	-0.0264801637	-0.0652118035	-0.0177528316	-0.0827357943	0.0110505997	0.0146378551	-0.1235867173	-0.1177956245	0.0568738122	-0.0384344779	0.0752532638	-0.0441932166	0.0884011906	-0.0167704775	0.0277345578	-0.160614578	-0.0051843638	-0.1231649741	-0.0092342032	0.0713004625	0.0067726292	0.0404952303	-0.020552423	0.0437754137	0.200511627	-0.0734757361	0.0698670013	-0.0418798207	0.1869344847	-0.0283190086	-0.0780030567	0.0616408644	-0.0382478619	-0.0634111808	-0.0473260757	0.0023158378	0.0544142241	0.1120948309	0.153184633	0.1057986498	0.1220756371	0.058328687	0.0518541022	-0.0163772671	-0.109780634	0.0497379282	-0.1250428518	-0.0526392944	0.0898246161	0.0991612795	0.1860557864	-0.1143249813	0.0781834687	0.2405736746	0.0174216429	0.0882931893	0.0212145853	-0.0556345156	-0.0419929	-0.0019587	0.00176340365041	3.836505690000003e-06	0.0305997	0.0407532	0.00093634164009	0.00166082331024	-0.0387205	0.0113663999999999	0.0001291950489599	0.0014992771202499	-0.000511358	-0.0004561543999999	2.61487004164e-07	2.0807683663935998e-07	0.000840576	-6.642599999999996e-05	4.412413475999995e-09	7.06568011776e-07	-0.000319456	0.0001618719999999	2.620254438399999e-08	1.0205213593600001e-07
673.1233436044703	0.0848078691141154	453095.03570526175	0.0071923746636769	758.6238858218699	-6.813715162383119	46.42671431408961	575510.2001394734	622.3070726468281	0.7909290903262445	387266.0926662646	0.6255688259243006	623.6132773913433	557.4881817257759	1.301888	29.090191	0.0775865999999999	0.0395046	-0.0707203688	0.1044848552	0.0598222306	0.0735771828	0.0569961682	0.0242364785	0.0449146316	0.0402034311	-0.2303075904	0.0412054953	0.0016194651	-0.0168447233	-0.00550006	-0.1408272691	0.0612228083	0.0951855906	-0.024142859	-0.0518987029	-0.0157649733	0.087749249	-0.0848522885	0.0381921007	-0.0912066924	0.1070125104	0.0062278865	0.0088564416	0.0853626265	0.0608648577	-0.0586275172	0.1985769438	-0.1325056868	-0.0073650724	-0.0543831691	0.1094866739	-0.0596237112	-0.0865281992	-0.0635837398	0.1529490108	-0.0519551322	0.057970296	0.009719137	-0.0434414184	-0.0896289714	0.0849763577	-0.0767911389	0.0508175268	-0.0981662383	0.0133144145	-0.006281438	-0.0431076898	-0.0484932311	-0.1932843463	0.1264397293	-0.0845166699	-0.0470024738	-0.0325324733	0.040427844	0.0376131864	-0.0644938738	-0.025585674	0.03623842	0.0259523174	-0.0550253675	-0.0126454263	0.089870543	0.0322637577	-0.0727530523	0.0238401664	0.0692615193	-0.0207373246	0.0359487757	-0.1155082846	-0.0843974544	0.1420950252	-0.041091524	-0.0948583195	0.0679288087	-0.0830646958	0.0326496403	-0.1066848604	-0.0278282512	-0.1384512058	-0.0324556706	-0.0348839598	-0.0453357851	-0.0337826608	-0.1048641585	0.0031111325	0.0535772749	-0.0150059775	0.0930316792	0.133795311	0.1137457326	-0.0809108018	-0.1137097264	-0.0983420075	0.0040025578	0.0844281286	0.0668410336	-0.0790603564	0.0611277332	-0.0722408174	0.0650658891	-0.0059251827	0.0993096875	0.0239854841	-0.1508424466	0.0050445606	0.0596515416	-0.0411751975	0.0038110166	-0.1615726852	0.0373833972	-0.0654396894	0.0947046501	0.0506849332	0.0867609543	0.0165379384	-0.0617435365	-0.0302665	0.0117264	0.0009160610222499	0.00013750845696	0.0511932	0.0205935	0.00262074372624	0.00042409224225	-0.032456	0.0062644999999999	3.924396024999999e-05	0.0010533919359999	-5.4186e-05	0.0004571719999999	2.936122596e-09	2.0900623758399997e-07	0.000569432	-0.0002711439999999	7.351906873599998e-08	3.24252802624e-07	-0.000371184	-5.172799999999996e-05	2.6757859839999963e-09	1.3777756185599998e-07
672.9821114917443	-0.1412321127260156	452904.9223878865	0.0199465096650539	761.3057781429413	2.681892321071473	7.192546421822132	579586.4878338294	622.2720187620673	-0.0350538847608277	387222.4653342186	0.0012287748368253	624.0158507866173	556.6749682917346	1.245167	27.822784	0.1084916	0.0503848	0.0910064162	-0.0719531714	0.0972044579	0.1621430938	-0.0499690636	-0.0262861193	-0.1044962589	-0.0214432215	-0.1313070608	-0.0790499447	-0.0458941317	0.0803208635	0.0746427609	-0.0010670234	-0.0329424729	0.024362258	0.0098435423	-0.1542137246	0.0055640906	0.1161552207	0.016447112	0.132497346	-0.1415851608	-0.0643672188	-0.0027089505	-0.0232183032	-0.0644604392	0.0741863108	-0.0927885832	0.0642036751	0.0445385719	-0.0990189905	0.0964669879	0.0886245105	-0.1903451638	-0.0018703201	-0.124267335	-0.1416917986	-0.0169612547	-0.0606293334	-0.0587029063	-0.0252947342	0.1323492996	-0.0550249125	-0.0300495214	0.0528064634	-0.0325804026	-0.0527854516	-0.0158979108	-0.0632441607	-0.1234159923	0.0970502891	-0.0199476453	-0.0955654813	-0.0876281442	0.0240003528	0.1081519387	-0.0240892758	-0.0432511176	0.002614559	0.2529001963	-0.0800510958	0.0348825476	0.0783737843	0.0476584675	0.032158257	0.0389793635	-0.1013110763	0.15864629	-0.0012089092	-0.1091477156	0.0446173231	-0.0936318728	0.1659833646	0.0914776343	-0.0801934803	-0.0365958519	-0.1798127763	-0.0543336625	0.1092385345	0.1231426104	0.0584462194	-0.0342974812	0.0709632608	0.0732902058	0.0095828166	0.060457083	-0.0289769273	0.0236349524	0.1274412069	0.0373012516	-0.1189019826	-0.0107274354	-0.1372229116	-0.0113837384	-0.0342559667	0.1217627295	-0.0548868196	-0.0345804333	-0.074705241	-0.053423396	0.09315534	0.1147368686	-0.0265279189	0.0809529587	0.1457399794	0.0102666644	0.0555143909	-0.0048597147	-0.0631276949	0.0617143132	-0.1245731074	0.1140292242	0.0071588163	-0.1135560432	-0.0303493119	0.0851916578	0.0118330366	-0.0676152521	-0.0418914	-0.0116249	0.00175488939396	0.00013513830001	0.0150171	-0.0361761	0.00022551329241	0.00130871021121	-0.0512001	-0.0187441	0.00035134128481	0.0026214502400099	-0.000165576	-0.0001113899999999	2.7415411776e-08	1.2407732099999998e-08	0.000112224	-0.000457208	2.0903915526400006e-07	1.2594226176000001e-08	-0.000641516	-0.0002703319999999	7.307939022399998e-08	4.1154277825600005e-07
673.3927546505267	0.4106431587824772	453457.8020158245	0.1686278038548508	769.8624309565732	8.5566528136319	73.2163073730347	592688.1625983645	622.3462569971931	0.0742382351257902	387314.8635984163	0.0055113155545921	624.4510574351366	561.7312418523811	1.166043	26.05479	0.04724019	0.0234272	-0.1063381666	0.0417445886	0.0490342926	-0.0158001759	0.0465752772	0.1431297472	0.0363862372	0.0353377293	-0.0013516613	-0.0883881652	0.0326832703	-0.0265108699	0.0881975977	0.0212749373	-0.0369547896	0.054714215	-0.0588262218	0.0587126673	0.0090181774	0.1922192857	-0.0243993283	0.1049736738	-0.1216607603	0.0681085827	-0.0715834652	-0.0139734947	0.1184787239	0.1307265944	-0.0158532219	-0.0811114924	0.0173574201	0.0299353053	0.0606601031	0.0643139849	0.0680847529	0.0017572102	0.0810403381	-0.0305771009	-0.0752132994	-0.073596276	0.0386044633	0.1272943013	-0.0539754757	-0.1117625295	0.1428561585	-0.0498189371	-0.0159243001	-0.0104847734	0.0177345862	-0.0600393828	-0.0109296484	0.0047306641	-0.0767338973	0.0470967131	0.0061309173	-0.0558504587	0.057631952	0.0941691111	-0.0063962701	-0.0677390942	0.0176996617	-0.0666673362	0.072973816	0.0535349889	0.1694510635	-0.0855446074	-0.0888867807	0.0574032509	0.0312362554	-0.1320656643	-0.0476282321	-0.0670671202	-0.0460543608	0.0879271814	0.0168332027	-0.0729600285	-0.0306971465	-0.1046266436	-0.0058686238	-0.0340425883	0.1361024405	-0.0665399516	0.1002940345	0.0459133401	0.1166826936	-0.0884918389	-0.1051781154	0.0561085118	-0.2262218745	0.0268726167	-0.0210976093	-0.01859044	-0.0568267948	0.1136535412	-0.0129976608	0.0512778091	-0.0504832309	0.0813993687	0.0088711342	0.0767774033	0.0306150768	-0.1064759656	-0.008589382	-0.030088748	0.1270479907	-0.0052720792	0.0642705412	-0.1375917082	-0.0220612617	0.130356246	0.0509166501	-0.065059791	-0.0824151929	0.0422878105	-0.0520516019	-0.1054384722	0.0835859703	0.0071079182	-0.0732270951	-0.0563616	-0.0144701999999999	0.00317662995456	0.0002093866880399	-0.00115274	-0.01616984	1.3288095076e-06	0.0002614637256256	-0.048684	0.0025161	6.330759210000001e-06	0.0023701318559999	-5.4186e-05	0.0001113899999999	2.936122596e-09	1.2407732099999998e-08	0.00021949	0.000107266	1.1505994756e-08	4.81758601e-08	-0.000704541	-6.302500000000008e-05	3.97215062500001e-09	4.963780206810001e-07
672.8553820717476	-0.5373725787791273	452734.3651829175	0.2887692884237293	759.7098313196099	-10.152599636963371	103.0752793884688	577159.02780367	622.2465475575082	-0.0997094396849433	387190.7659472383	0.0099419723622853	623.875019654051	542.6493983500425	1.169634	26.135025	0.0679964399999999	0.0305413	0.1327367754	0.0090942285	0.0802492104	-0.107870318	-0.0934391661	-0.0833948358	-0.023253885	-0.0160285622	-0.0345702128	0.0239016614	0.0256559197	-0.1510926654	-0.0386827026	-0.0169958346	-0.0548374902	-0.0822430157	0.079530959	-0.0086847196	-0.0759252669	-0.0444670668	-0.1247359928	0.109127671	0.0232394929	0.0913396593	-0.0656003563	0.048015034	0.0569852176	-0.1144006292	0.0518729315	-0.011702356	-0.0701291572	0.1608084828	-0.1132656894	0.0949370024	0.087171295	0.078713605	-0.0415488551	0.123973494	0.0743978925	-0.1543313561	-0.0402282415	0.0633568883	0.1614344313	0.031515031	0.095297914	-0.0675904275	-0.0209465203	-0.057003891	-0.1253367471	0.0004770158	0.0400118447	0.0992104751	0.0756642359	0.0310386896	0.0221996869	-0.0134484828	0.0767658906	-0.0398927697	0.0552893765	0.0765787557	0.0430074008	-0.1072275155	-0.045761007	-0.0581472744	-0.0553401734	0.1898814622	0.092849615	-0.0704604413	0.0140586287	-0.1293730946	0.1012141798	-0.0613272543	0.010315415	0.0636605707	-0.1779987482	-0.052021962	0.0077409605	-0.0022675387	0.0244268471	-0.0940569967	-0.0706965123	0.079117593	-0.0017869392	0.0561639772	-0.0194723317	0.0337285433	0.0963442459	0.0026127958	-0.009048388	-0.0170722314	-0.0407819512	0.0660045834	-0.10795095	0.0239755489	-0.1391826195	0.10668424	-0.2090642729	-0.1124503094	0.049369651	0.0518787064	-0.0085661638	-0.0153305827	0.0909018652	-0.1130562301	0.0194905728	0.0394253482	0.0192884575	0.0203226639	0.0066277217	-0.0332847056	-0.1269278688	-0.0925488243	-0.1154914447	-0.012169106	-0.0219251863	-0.0207408077	0.0819445778	0.0023706562	-0.0785574968	-0.0654749	-0.0091133	0.00428696253001	8.305223689000009e-05	0.0124532	0.0136059399999999	0.0001550821902399	0.0001851216032835	-0.053341	-0.004657	2.1687649000000013e-05	0.002845262281	-0.000481811	-0.000427625	2.3214183972100002e-07	1.82863140625e-07	0.000329297	0.0001098069999999	1.2057577248999998e-08	1.08436514209e-07	-0.000979513	-0.0002749719999999	7.560960078399999e-08	9.59445717169e-07
673.6523073050503	0.7969252333026589	453807.4311374179	0.6350898274744973	771.7679518329547	12.058120513344877	145.39827031434848	595625.771476434	622.2074458164552	-0.0391017410529457	387142.1056294371	0.0015289461533716	624.4189265291882	570.6348330820122	1.251007	27.953272	0.06644475	0.0352049	-0.1266429379	-0.0651412254	0.0564021229	-0.0910056574	0.1762542136	0.0656350908	-0.0677226126	-0.0427135006	0.043281006	-0.018112405	-0.1166916457	-0.0715360809	-0.1186885116	0.134022334	-0.0269975092	0.1446740143	-0.0594578824	0.0844663101	-0.056003878	0.0365283775	0.1226242288	0.0944003892	0.0098176653	-0.0141177759	0.0396876547	0.0119280875	0.0621999457	0.0810464175	-0.0390576985	-0.0715035496	-0.032239175	-0.0249463062	-0.0804118137	0.0464233616	-0.0249885024	-0.1403919792	-0.0891834508	0.0783256872	0.195093778	-0.1745945922	-0.0015813049	-0.1016958341	-0.0054342183	-0.0947584087	-0.0331523078	-0.0252764154	0.1761152485	-0.0405240047	-0.013679143	-0.0679292372	0.1089070392	-0.0435601084	0.0188788398	0.0931940527	-0.057399207	0.1112449448	0.0277259712	0.1925579377	-0.0626233213	-0.0711099978	0.0177081914	-0.1794127928	0.048758969	-0.0383920979	-0.075979691	-0.0496902752	-0.1561400652	-0.0115630829	0.0375545505	-0.0194075325	0.059107309	0.0604111453	-0.0267625964	-0.0338082545	-0.0600771413	-0.0774488861	-0.1534672305	-0.041851022	0.0414023361	0.0468368419	0.1193926264	-0.0154219141	0.0199194174	-0.0533524362	-0.1601496555	0.0005973301	-0.0419672097	-0.0018085696	0.0109213539	0.0826751135	-0.0285945399	0.0668650659	-0.0552974302	0.0271812794	-0.121579416	-0.0594263959	0.0956859208	-0.2019920324	-0.1002783285	-0.1710025438	-0.0184138148	-0.07891957	0.0308783855	0.0428409681	0.0117007027	0.0397216676	0.1908949624	-0.0481343389	0.0460875595	-0.0221123014	-0.0950771524	0.0227631131	0.0188068473	0.0859176159	0.0122704487	-0.062297776	0.0802681812	-0.0023706562	-0.0835859703	-0.0655116	-3.670000000000062e-05	0.00429176973456	1.3468900000000454e-09	0.0348313	0.0223781	0.00121321945969	0.00050077935961	-0.0496044	0.0037365999999999	1.3962179559999998e-05	0.00246059649936	-0.000114802	0.000367009	1.3179499204000001e-08	1.3469560608100004e-07	0.000112224	-0.0002170729999999	4.7120687328999996e-08	1.2594226176000001e-08	-0.000757728	0.0002217849999999	4.918858622499999e-08	5.741517219840001e-07
673.5333527192847	-0.1189545857655502	453647.1772252804	0.0141501934746536	760.1293642571903	-11.638587575764404	135.45672075873756	577796.6504060404	623.1732312840252	0.9657854675699582	388344.87618897314	0.9327415693693228	624.5836578004546	551.3844046153325	1.211964	27.080875	0.11760495	0.0603879	0.0679677088	0.08670045	-0.1104368647	-0.073071437	-0.0970370599	0.0965422672	0.0568826998	-0.0404844619	0.0867848312	0.0675683359	-0.1962190783	-0.0451591438	0.0180202047	-0.1236439388	0.0329253539	-0.1045484028	-0.1111862936	0.0036636685	0.0462874004	0.0238413126	0.0962180439	-0.1262238865	0.0350570535	-0.0915634532	0.1237679933	0.0685796793	0.1171563796	0.0344334365	-0.0433192554	0.045509835	-0.1135914274	0.1468898185	0.0868921696	-0.0157752695	-0.0518243133	0.087470281	-0.0061597813	-0.0357086511	0.0233394504	0.0828821582	-0.0142175923	0.2043540734	0.0007840378	0.0819915825	0.0334200271	0.082124063	0.1447060411	0.0127999794	0.0700990142	-0.0273504613	0.0485747259	-0.0375436687	0.0961508887	-0.1969691198	-0.0065862849	-0.0647502632	0.0865339454	0.0405384525	-0.0700470699	0.0512448066	0.0750498038	-0.1302313365	0.0887157656	0.0325892339	-0.0569103157	0.0310309396	0.0814825736	0.1502551667	-0.0788899046	0.0246788706	-0.0148705645	0.1224643437	-0.1019109885	-0.0561295795	-0.0224327399	0.032835226	-0.0483903407	0.0642802244	-0.0244842503	-0.1050424	-0.0471574102	-0.2033295698	-0.0972207652	-0.0105173632	0.0194241713	0.0047433543	0.000297472	0.1737544647	-0.083033023	0.0156643714	-0.0689304456	-0.0542698946	-0.1937386836	-0.1544065677	-0.0646634301	-0.0652425773	0.088488104	0.1174464766	-0.0729918104	0.0533418187	-0.0546602575	-0.0925005073	-0.0127367294	-0.0867606271	0.0249447532	0.1391604764	-0.0022835344	-0.0142412758	-0.0453837918	-0.0902859807	0.1198322494	-0.1749228027	-0.0572358389	0.0260033579	-0.0458695928	0.0323789021	0.0785574968	-0.0071079182	-0.0882931893	-0.0794889	-0.0139772999999999	0.00631848522321	0.0001953649152899	-0.0154292	-0.0502605	0.00023806021264	0.00252611786025	-0.0680502	-0.0184458	0.00034024753764	0.00463082972004	-0.000230804	-0.000116002	5.327048641600001e-08	1.3456464004e-08	0.000372857	0.0002606329999999	6.792956068899999e-08	1.39022342449e-07	-0.00107952	-0.000321792	1.03550091264e-07	1.1653634304e-06
674.6479935107842	1.1146407914994825	455149.9151481271	1.2424240940745928	766.6426009315659	6.513236674375548	42.42225197643065	587740.8775631161	622.594773344378	-0.5784579396471372	387624.2517957375	0.334613587940811	624.805115674165	565.6428948313774	1.122337	25.078205	0.17093395	0.0923591	-0.0207392701	-0.1217110291	-0.0934735661	0.0009721378	0.0619045365	-0.1209646342	-0.0070145756	-0.0477252744	0.0441476466	0.053995672	-0.0430105775	-0.010920676	-0.0619078733	-0.1241684641	0.1503117593	-0.0158588622	0.0191822241	0.00804219	-0.0878024917	-0.0609337462	0.0662224693	0.0188526851	0.1563317133	0.0541801142	0.0311153424	-0.0485604194	-0.0232753744	-0.0413248953	-0.0583218113	0.1182440945	-0.1333078325	0.0843514408	-0.1078711139	-0.0658691481	-0.0219717953	0.1255647293	0.0229497176	0.0552038111	-0.0179970607	0.1665259504	-0.1639414907	-0.0491300293	0.0082221819	0.042199998	0.0253351281	-0.0808088968	0.0851561873	0.0415263781	0.0324737074	0.08949069	0.0552339804	-0.2451898755	0.0139075842	0.1267027681	0.0112068972	-0.0061841616	0.1049346194	-0.0460791588	-0.0923421128	0.1072166338	-0.0062995112	-0.0100997201	-0.056219183	0.0214624875	0.1876021064	-0.0076929753	-0.0231013075	-0.0566128771	-0.0977453339	0.0602186191	0.0695531209	0.0899936703	-0.0127916684	-0.0275318854	-0.0970669414	0.0338533511	0.0121079448	-0.0920641959	0.0630510538	-0.0044557125	-0.135143108	-0.0443006341	-0.1198482926	-0.1610519277	-0.0069700954	0.0730037681	0.0178115362	0.1129795981	0.160293137	-0.1353106002	-0.0210903071	0.0328935706	-0.0968709775	-0.089378092	-0.0078379456	-0.0178776838	-0.0232923422	-0.0587980618	0.0165510063	0.1198892622	0.0685592824	-0.0544239	-0.0434105616	0.1590082958	0.0822036976	-0.0650671996	0.0725987642	0.1016976407	0.0914781148	0.0688945129	-0.0325003801	-0.0305851766	-0.1171463488	-0.1098943134	0.1076011717	0.0278169412	0.0768132552	-0.0118330366	-0.092661062	-0.0845492999999999	-0.0050603999999998	0.0071485841304899	2.5607648159998943e-05	0.0660869	0.0815161	0.00436747835161	0.00664487455921	-0.0506127	0.0174375	0.00030406640625	0.0025616454012899	-0.00126274	-0.001031936	1.5945123076e-06	1.064891908096e-06	0.000112224	-0.0002606329999999	6.792956068899999e-08	1.2594226176000001e-08	-0.00103369	4.582999999999996e-05	2.1003888999999964e-09	1.0685150161e-06
674.1351218650116	-0.5128716457726341	454458.162531954	0.2630373250375303	764.1231294148228	-2.519471516743124	6.3477367236798985	583884.156906702	622.9395570765779	0.3447837321998577	388053.6917707631	0.1188758219896631	624.4897381769939	550.561177168279	1.135284	25.367493	0.23876555	0.128501	-0.0338160789	0.1058227033	0.0539188895	0.1406314406	-0.0149248322	0.0774143653	-0.0618833206	0.0668501137	-0.0990267541	0.0949400672	0.0445447502	0.0664810736	-0.0136075632	-0.1117393833	-0.0202276343	0.0593196729	-0.1503011488	-0.0134276717	0.0861000949	-0.082751859	-0.1043375948	0.1269711229	-0.0018129867	0.0280086891	-0.0238040461	0.0223546133	0.0144670389	-0.1288298647	0.0905117486	0.0674878058	-0.0700473203	-0.0484917152	0.0630782988	0.0269134064	0.0160242042	0.0627877344	-0.0233138112	0.1034894758	0.0611240004	0.1460365924	-0.0928888351	-0.0621221438	0.0200472826	-0.132671279	0.0856251781	0.0354502969	-0.0030176986	-0.1120980874	-0.0586389614	0.1109334215	-0.0770549645	0.0430133287	-0.0088875146	-0.1301006085	0.0349988414	-0.1562336691	0.0400970457	0.0803257179	-0.089626539	0.0396989286	0.0447706987	-0.0873441874	0.02468832	-0.1500019882	-0.0115193135	0.0800923662	-0.0279010734	0.1063757948	0.0872310962	0.0279772518	-0.0731014964	-0.0288432385	0.0964243452	0.0891602576	-0.0854336737	-0.1758157649	0.0501095217	0.0084611838	-0.0048498714	0.0626429016	-0.1181174099	0.0413039024	-0.1590710637	0.0448642343	-0.1170895246	-0.066693093	0.0243130729	0.0781441785	0.0952061041	-0.046649156	0.0959541637	0.0468843387	0.0093612501	-0.0417369755	0.0530984073	-0.0325617824	0.0588023726	-0.0684813575	0.0162181212	0.1166475153	-0.0390318494	0.1075388933	0.088302006	-0.0647068535	0.0195774968	0.1067826724	0.1514395444	-0.0357241316	-0.0100728854	-0.0268048931	0.1312939483	0.1036304741	-0.0713936264	0.0901428147	-0.0902257947	-0.1031186973	0.0750362016	-0.0165379384	-0.0966728009	-0.0900431	-0.0054938000000001	0.00810775985761	3.0181838440001144e-05	-0.0172874	-0.0833743	0.00029885419876	0.00695127390049	-0.0437509	0.0068617999999999	4.708429923999992e-05	0.00191414125081	0.0008854699999999	0.0021482099999999	7.840571208998229e-07	4.614806204099571e-06	0.000462547	0.000350323	1.22726204329e-07	2.13949727209e-07	-0.00139587	-0.0003621799999999	1.3117435239999994e-07	1.9484530569e-06
