global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
726.433585833275	n/a	n/a	527705.7546265901	834.6256006477602	n/a	n/a	696599.8932566345	692.8012932535222	n/a	n/a	479973.63193375285	702.303100556182	552.4820776073968	n/a	n/a	n/a	n/a	-0.0993842308	-0.0130684684	0.0591751044	-0.0238441548	0.1192906757	-0.0487154715	-0.1058995685	0.0153520029	-0.0230183704	0.1320708069	-0.0098228102	-0.0357702916	0.0527435546	-0.0611077645	0.0297639073	-0.1035233324	0.0215358458	-0.014073	-0.0489724138	0.0630669006	-0.0441212191	0.0306274696	-0.050195021	0.0355314835	-0.0275933063	0.0904018625	-0.0022135358	0.0214656421	-0.0480768068	0.0235062905	-0.0002060776	0.0339885232	-0.0209433944	0.0583853298	-0.1330570333	0.0232893723	-0.0410601324	0.0290559265	-0.0032310971	0.0648747164	-0.0008092672	-0.020664497	0.018172715	-0.0431217848	0.0663922613	-0.0803882355	-0.1027664795	0.0387018588	0.0861918923	-0.0810359867	-0.0579358654	0.079280878	-0.1017087239	-0.0203125428	-0.0384984763	0.0573603254	0.0117733412	-0.1010072006	-0.0727058323	0.116400352	-0.0558983132	-0.0706226187	-0.1435752721	0.0487440756	0.0066076611	0.1558923276	-0.2490488275	0.0196752626	-0.0734128304	0.072902164	-0.0195144361	0.0505493848	-0.0189094089	0.0439189306	-0.0679339146	0.0445551719	-0.06820511	0.0939525009	-0.0256412245	0.0030797623	-0.0116226411	0.0142222693	-0.0331971957	0.0262712549	-0.0292728357	0.0138154771	-0.0647963359	0.0669824166	-0.0435690475	0.0907103352	-0.0001610957	0.034747709	-0.1115403982	0.0145039224	-0.0458263079	-0.0623621306	0.0526181859	-0.0750301289	0.0305780975	0.0915005659	-0.0528398874	-0.0469135622	0.0629250638	0.1256728855	-0.0616165741	-0.0348257977	-0.0247372959	0.1367025707	-0.1419665721	-0.0022447083	0.0518489352	0.0256577752	0.0168427096	0.1147017419	0.1146833673	0.1146527451	-0.0163821	n/a	0.00026837320041	n/a	4.14272e-05	n/a	n/a	1.71621289984e-09	0.053262	n/a	n/a	0.002836840644	-0.00265788	n/a	n/a	7.064326094400001e-06	0.000530441	n/a	2.81367654481e-07	n/a	0.000326679	n/a	1.0671916904100003e-07	n/a	0.0
727.9341827368123	1.500596903537371	2.251791066905946	529888.1743967108	831.6546464422088	-2.97095420555138	8.826568891483427	691649.4509489153	691.9125304196068	-0.8887628339153935	0.7898993749493213	478742.9497516633	701.4661842286223	548.8746185690164	0.939844	21.63508	0.1585960728	0.0882653	-0.1017400351	0.0305692	-0.0205520701	-0.138834478	0.0607627352	-0.0308935981	-0.0480478722	0.0638835881	-0.0728443623	0.0747326964	-0.0398359883	0.1019406179	-0.0699074867	0.0494682661	0.0605936977	0.0057183394	0.0698020988	0.1126622474	-0.1190765695	0.0760585762	-0.0329656611	-0.0721620216	-0.0704271169	0.054343149	0.0262876195	-0.0103660837	-0.0652144101	0.0230658652	-0.0044935956	-0.0020047862	-0.1465532802	0.0438030859	-0.0204493662	-0.0493119362	0.1437231139	-0.0201763441	-0.052983516	0.0584701924	-0.019132659	-0.0670543225	0.1767306054	0.0082885825	-0.0634476557	-0.098340504	0.0343899067	-0.0097277366	0.046430896	-0.0631375205	-0.0007926538	-0.049095961	-0.0240580044	0.193489795	-0.0551517195	0.1268740625	0.0329624377	0.0853725901	0.0826525875	0.0899602318	-0.001882798	0.0326424258	0.0320552977	-0.0171707129	-0.0138261545	-0.0565007097	0.0800878203	-0.1535842979	0.020260029	0.0306151298	-0.1341394178	0.0383141145	0.067298324	-0.0210104866	0.0481713304	0.0602098635	-0.0907879145	0.0907416969	0.0330943795	-0.0561551897	-0.0254999877	0.0802865013	0.0037019169	0.087972593	-0.0065022572	0.0325706608	0.0615524209	0.0284787361	-0.048158525	-0.0544085575	-0.0696481118	-0.0951309225	-0.0730610637	0.0187589402	-0.1367665409	-0.0587700067	-0.0740174009	-0.0103010207	0.1556611228	-0.0286405765	0.0550864246	-0.0547507331	0.0075801536	0.0592107763	-0.0418712239	0.0265628515	-0.1060741994	-0.0016116946	0.0308566377	0.0704421793	0.0736781155	-0.0836201988	-0.0996136825	0.037268367	-0.0562815925	0.1146527451	0.1144874327	0.1142120884	-0.0251765	-0.0087944	0.00063385615225	7.734147136000001e-05	0.0737482	0.0737067728	0.0054326883565908	0.00543879700324	0.0812317	0.0279697	0.00078230411809	0.00659858908489	-0.00346322	-0.0008053399999999	6.485725155999998e-07	1.19938927684e-05	0.000530441	0.0	2.81367654481e-07	0.0	0.000483843	0.000157164	2.34104048649e-07	2.4700522896000002e-08	0.0
732.7781720076649	4.843989270852603	23.46423205613513	536963.849370895	837.4674534060791	5.812806963870344	33.788724799219565	701351.7355144633	695.7620391322926	3.849508712685747	14.818717329043476	484084.8150975258	705.7160809735595	569.6490319043527	1.034819	23.821396	0.11646385	0.0724386999999999	0.0145927386	0.0792979022	-0.0874677732	-0.1010232233	-0.0725103466	0.0014879629	0.0198216864	0.1045846609	-0.1144137714	-0.13697129	0.0155163017	0.1222160894	0.0110278764	0.0660899223	0.0687178721	-0.0909745911	0.0663252752	0.254789946	0.0247649463	0.0192470511	0.0524760112	-0.2580572599	-0.0416524799	0.0714700627	0.0306533118	-0.0231473777	0.0502588447	0.0109545867	-0.0226648515	-0.0337675936	-0.0422510364	0.1332017076	0.0562091291	-0.1381649034	0.1589129352	0.0724282276	-0.079894638	-0.1695586989	-0.095219922	0.0071706323	0.026152939	0.0062608719	-0.1076543596	-0.0504652951	-0.1042483997	-0.0312923128	-0.0834003858	-0.0365325036	0.0848571996	-0.0432099627	-0.0415838596	-0.0709450395	0.03010771	-0.0371648487	-0.0076091502	0.0908683654	-0.0150273061	0.0338553365	-0.0544815865	0.0898183811	0.0351940298	-0.0429461847	0.0168539885	-0.0193132113	-0.0101141057	-0.0937136709	-0.0795499392	-0.0039255357	0.0196862099	0.0354995041	0.137283797	-0.171247611	0.1184069463	-0.0818530517	-0.073447479	0.0871464388	0.1578823276	-0.0224162818	-0.0644503873	-0.0320675709	0.0606218671	0.1446253131	-0.0171356256	0.0188453198	0.0143495234	-0.0447672989	0.0262497665	-0.0329541253	-0.1903762856	-0.0702879992	-0.0474750448	-0.0839693531	-0.043165583	0.0376690082	-0.0436507232	-0.0009456596	0.0447853871	-0.0977395448	0.1374609405	0.0513159777	-0.069177948	0.0875615583	0.0648376138	0.0617726823	-0.0063313988	0.0851850416	0.0925482892	0.0070347582	-0.0688299309	0.0442743634	-0.0630133359	-0.0778243299	-0.0252826234	0.1145547726	0.1140958982	0.1133324686	-0.0128079	0.0123686	0.00016404230241	0.00015298226596	0.0245836	-0.0491646	0.00241715789316	0.00060435338896	0.0295731	-0.0516586	0.00266861095396	0.00087456824361	-0.00344245	2.0769999999999816e-05	4.3139289999999234e-10	1.18504620025e-05	0.000530441	0.0	2.81367654481e-07	0.0	0.000439172	-4.4671000000000034e-05	1.92872045584e-07	1.995498241000003e-09	0.0
729.8994837927934	-2.878688214871545	8.286845838440321	532753.2564409863	834.8736012860554	-2.593852120023712	6.7280688205515045	697013.9301243474	694.2306888942849	-1.5313502380076898	2.345033551446208	481956.2494026333	704.1488600221863	576.4277901043923	1.001157	23.046492	0.16966375	0.0913023	0.0244685715	0.1221379752	-0.0848790645	0.0861078837	0.0435617083	0.0996020028	0.0058375699	0.0074313329	-0.0803982163	-0.0532212963	0.0383680488	-0.0118627781	-0.0102275776	-0.022879755	0.0792544689	0.0313976577	0.1250121214	0.0620337487	-0.0045634758	-0.0299290561	-0.1089524191	-0.0909007372	0.0191040209	0.0376396937	0.0462982146	-0.0474996227	0.0613677719	0.0897397962	0.0985095278	-0.0891413669	-0.0360664094	-0.057043143	0.0158208596	-0.0805374841	0.0270913193	0.0359809154	-0.0064766707	-0.0457138817	0.0641464139	0.0195535119	-0.1127645613	0.110711653	0.0748638005	0.0269870496	0.1279675415	0.0550733666	-0.0332363857	0.00503251	-0.0985852193	0.0646271842	-0.0824418127	0.0204419585	-0.0507969597	-0.0349362193	0.0048751043	0.0495307286	-0.0163174948	9.1437e-05	0.0393286471	-0.001273502	-0.0895688082	0.09170173	-0.0192150754	-0.0226810668	0.0324991979	0.0059554483	-0.1020975639	-0.0810212371	0.0006398259	0.0711420783	0.0718674493	0.0113014827	0.0687099147	0.0073330967	-0.0318155534	-0.0092826132	0.0944569263	0.01729977	0.0188513099	-0.017397533	-0.0643004028	0.1057163734	-0.0380127393	-0.0225631647	-0.0574298379	0.0553651477	0.044656786	-0.0315531796	0.0075389685	-0.0592296768	-0.0609998754	0.1352095993	0.0758917176	0.0317180796	0.0690917528	-0.0611679496	-0.1039842632	0.0149579245	-0.0645829096	0.0575342854	-0.042736011	-0.1181804842	0.0016966578	-0.0130984912	0.0073805041	-0.0863313517	0.120485218	0.0277955468	-0.0328481271	-0.0206188466	-0.0101245011	-0.0977736883	0.0236459872	0.1144078661	0.1135094328	0.1120172664	0.00556452	0.01837242	3.09638828304e-05	0.0003375458166564	-0.0541893	-0.0787729	0.00620516977441	0.00293648023449	0.00481607	-0.02475703	0.0006129105344208	2.3194530244900005e-05	-0.00273704	0.00070541	4.976032681000001e-07	7.4913879616e-06	0.000530441	0.0	2.81367654481e-07	0.0	0.000189354	-0.0002498179999999	3.5854937316e-08	6.2409033124e-08	0.0
726.7503330464237	-3.149150746369628	9.917150423360384	528166.0465830879	833.1627687397539	-1.7108325463015035	2.926948001484486	694160.1992140927	694.0627567818111	-0.1679321124737498	0.0282011943998961	481723.1103515675	703.7590322383008	562.239342247091	0.994746	22.898922	0.037824465	0.0191486	-0.0452853239	0.1036504774	-0.0046921703	0.1043671566	0.0934453186	-0.0022680505	-0.0715808791	-0.1430803293	-0.0157134522	-0.0059353292	0.0860586407	-0.1076526991	0.0199116503	-0.0669229365	0.096290686	-0.030993848	0.0141981068	0.0690914834	0.0108261175	0.0250192578	-0.0628973386	0.0572710721	0.1094846353	0.0769049931	0.0409182505	0.0200556563	0.0371102168	0.0558127747	0.079523397	-0.0032913983	-0.0955809366	0.0176958265	-0.0096506894	0.0008575967	0.0877957381	-0.1017719793	-0.020641305	-0.0575056051	-0.0829905815	-0.1094173993	0.0023498319	0.0426420501	0.0317252127	-0.0782496764	-0.0399062756	-0.0990603481	0.0917369118	-0.0337474351	-0.0509324469	0.0282186135	-0.0209380835	-0.0238376237	-0.1966987041	0.0413311261	-0.1464835246	0.0182146893	0.181481446	-0.0209988135	-0.0193323585	-0.0104033949	0.1013824978	0.0221681638	0.0658993603	0.0630767044	0.0320212986	-0.0628949061	0.0730129425	-0.0374134496	0.0099346513	0.1072336033	-0.0611865948	0.0826848759	-0.0032116607	-0.0608327861	-0.0224944797	0.0353151117	0.0082235146	0.0126892454	0.0517842	0.0257360926	-0.0216483872	0.100231173	0.0189912591	-0.0600918828	0.031090887	0.0207681217	0.0127970621	0.0248896014	0.0044821855	-0.1701139351	-0.1486578398	0.0047901153	0.0846453617	0.015339562	-0.0721605862	0.0023475393	0.1736350773	0.0801325015	-0.1029297162	-0.0409475985	-0.0072634317	-0.0313647002	0.0524389198	0.0370398882	-0.0719050646	-0.1613149139	-0.1221945228	-0.0226677142	-0.0018095835	-0.053230502	0.0218540095	-0.0128034214	-0.1423616338	0.1142120884	0.1127290384	0.1102715368	0.0193668	0.01380228	0.00037507294224	0.0001905029331984	-0.0567095	-0.0025202	6.351408040000001e-06	0.00321596739025	0.00750751	0.00269144	7.243849273599999e-06	5.63627064001e-05	-0.00251307	0.0002239699999999	5.016256089999999e-08	6.3155208249000005e-06	0.000530441	0.0	2.81367654481e-07	0.0	3.71131e-05	-0.0001522409	1.37738219161e-09	2.317729163281e-08	0.0
726.5545821776753	-0.195750868748405	0.0383184026157553	527881.5608833764	825.5334834367213	-7.629285303032589	58.205994235069056	681505.5322751674	693.0128002139755	-1.0499565678355791	1.1024087943410694	480266.7412604156	702.5587111162854	556.7908311206719	1.163641	26.786856	0.314363855	0.166602	-0.0654394785	-0.0454301366	-0.1109362464	-0.0252659445	0.0498040369	0.0928386209	-0.0294243244	0.0501438116	-0.0971447031	0.1558221293	-0.0344524088	0.0418248564	-0.0954830037	0.0198660327	-0.0874911179	0.0956370655	0.0213929174	0.1527255508	-0.1090594001	-0.1096663366	-0.0564231752	0.0318171429	-0.0265865135	0.1260603455	0.1071045188	-0.0603915551	-0.0123927241	0.0113901408	-0.0400664983	0.0599260237	-0.0192413811	0.098658013	-0.0296414622	-0.1607012241	-0.045226836	0.0091405388	-0.0118141452	-0.0330891686	-0.0430470987	-0.0525403506	-0.0265717225	-0.0186809381	0.0437358174	0.0885652182	-0.0354461181	0.0335533142	-0.0395040874	-0.0222238503	0.1851873261	-0.00111419	-0.0571509298	-0.037153952	-0.0232655837	0.1656213367	0.0447472656	-0.1309035232	-0.0129159778	-0.1244690522	-0.0057472915	-0.0257107488	-0.1286327612	-0.0230225472	0.2293327212	0.0240189596	-0.0690006201	0.1329199456	0.105547642	-0.0837819039	-0.0939047641	-0.0406221953	0.0786764876	0.1022190018	0.0120730068	-0.0092586754	-0.1576994986	-0.0907078739	-0.0480728182	0.0354354592	0.0150968481	0.0028586784	0.1044051416	0.0671021251	0.0381466987	0.0622130333	-0.0326133008	0.0844285811	-0.0338753925	-0.0093026017	-0.1130384489	0.0191979772	-0.018073104	-0.0039771231	0.0237381954	-0.0295687462	0.1228465899	-0.0393347019	-0.0834434728	0.0463629783	0.0883706606	-0.0014399632	-0.0171910249	-0.0030661172	0.053747618	0.0496923159	0.1054645574	-0.1181958561	-0.0434047946	-0.0308566801	0.0244551597	0.2393221628	-0.0135210965	-0.1021750948	0.0015479096	0.1139675232	0.1117560484	0.1081019891	-0.00833812	-0.02770492	6.952424513439998e-05	0.0007675625922064	0.063486	0.1201955	0.01444695822025	0.004030472196	0.106831	0.09932349	0.0098651556657801	0.011412862561	-0.00345381	-0.0009407399999999	8.849917475999996e-07	1.19288035161e-05	0.000530441	0.0	2.81367654481e-07	0.0	0.000439172	0.0004020589	1.92872045584e-07	1.6165135906921e-07	0.0
729.6749701937575	3.120388016082188	9.736821370909334	532425.562127261	831.1252732996426	5.591789862921246	31.26811387106881	690769.2199174055	693.6660713660933	0.6532711521177816	0.4267631981892938	481172.6185644701	702.8275528799472	557.4154367187671	1.107659	25.498167	0.1139206799999999	0.0813678	-0.044029134	-0.0545438691	0.022923581	-0.1339363183	-0.0407125179	-0.0866308284	-0.0711174205	0.1002691508	0.0292838261	-0.0226191259	-0.1182166737	-0.0061751853	-0.0142199245	0.0398408648	-0.1450384063	0.1403231671	0.0398520158	0.0080848717	-0.0548007491	-0.0229038718	0.0119537699	-0.0657541397	-0.0733542471	-0.0481591046	-0.0408910403	0.0025125915	-0.1203560986	0.0479061316	0.0697377395	0.0081465826	-0.0235259898	0.0028893273	-0.0919829653	0.0253363126	0.0435709112	-0.0291259967	0.0148124054	-0.2077782753	-0.0116824876	0.0250220477	-0.1103770864	-0.052517929	-0.0348695719	-0.0624098691	-0.0049852447	0.0577180333	-0.1010151246	0.0734242496	-0.0825690563	0.1298544687	0.1024501298	-0.0405084845	-0.0570134766	0.0615622533	0.1094495572	-0.0369612924	0.1081933352	-0.0502559897	-0.1160975581	-0.0099790757	0.0538380082	-0.0811986711	-0.01246072	-0.0153546222	0.0064490419	0.0585808572	0.0399780528	0.0553823397	-0.0534674703	-0.0635063962	0.0763512341	-0.0500987617	-0.0292090868	0.0498726768	0.0938197467	-0.0925333924	-0.1161391104	-0.0039288417	0.0140702024	-0.0187636114	0.1187165573	0.0662470241	-0.2055951925	0.0823445035	-0.0515101768	0.0053553964	-0.0252305311	-0.0367249645	-0.0503298247	-0.0242110928	0.057617794	0.0358767081	0.1739828383	0.1559250758	-0.1209444651	-0.1441554611	-0.0092453696	-0.0057722165	0.0764496777	-0.0171283735	-0.0243357312	-0.0591597693	0.0840589274	-0.0600800642	0.2027187875	-0.0316143596	0.0400765215	0.0234534577	0.0056193368	-0.0240146982	0.1082934907	0.0782683708	-0.1183236371	0.1136742748	0.110592125	0.105516962	-0.0117032	-0.00336508	0.00013696489024	1.1323763406400008e-05	0.0259283	-0.0375577	0.00141058082929	0.00067227674089	0.0346946	-0.0721363999999999	0.0052036602049599	0.00120371526916	-0.00347104	-1.7230000000000023e-05	2.9687290000000075e-10	1.20481186816e-05	0.000530441	0.0	2.81367654481e-07	0.0	0.000439172	0.0	1.92872045584e-07	0.0	0.0
731.9899855263396	2.3150153325821066	5.359295990090241	535809.3389108509	832.8670940072075	1.741820707564898	3.033939377301881	693667.5962800105	694.9490000480935	1.282928682000147	1.6459060030986346	482954.112667845	704.0397387257095	581.7460534134045	1.153599	26.555681	0.20143184	0.10895	0.0947545288	-0.0349475455	0.1090763657	0.0053848662	-0.0514935214	-0.1056420385	0.0397544752	-0.1259057495	0.0262384261	-0.0368096575	-0.0590330574	7.24936e-05	-0.0094038877	-0.0027941274	-0.0260000154	-0.1535801894	0.0331353085	-0.0298319667	0.0709506201	0.0310884903	0.074432343	0.0572606063	0.0425455944	-0.0533299895	0.0441837604	0.0255117952	0.0092802304	-0.053192213	-0.0332988466	0.0672005543	-0.1379961965	-0.0668428824	-0.1270546727	0.0181083474	-0.1232227997	-0.0011301018	-0.125460759	0.0173200217	0.0402420043	0.1914026394	-0.1170552698	0.1521609483	-0.0553972867	0.0657671152	-0.0472181095	-0.235804878	-0.02974999	-0.036180855	0.0908930361	-0.1363299996	0.0402733931	0.0558519637	-0.0001494443	0.0248458642	-0.0354955483	-0.0979562999	-0.0480747219	-0.0417858558	0.1368514205	0.0448669663	0.1391717331	-0.0418618476	0.1108434824	-0.0850717479	-0.0582259659	0.1107778626	0.0446831829	0.1103122503	0.0654980352	0.0178428041	-0.0582743088	0.0178017574	0.05084209	-0.0344009023	0.0380338208	-0.0744524465	-0.0361563291	0.1609396092	-0.0347940944	-0.0582262756	0.0856569499	0.1429366439	-0.1050511156	-0.005620953	0.083468286	0.0487878564	-0.032694798	0.0203574602	0.1122567488	0.209802352	-0.0399294307	-0.0386481724	0.0106017631	-0.0877766418	-0.0687299401	0.0019478478	0.0352118193	-0.1273294466	-0.0026802229	-0.0262647417	-0.0600812671	-0.0836053851	-0.1322770009	0.1563279388	-0.0402834619	0.0340251785	-0.2037776521	-0.0747177221	0.0763415258	0.0196201214	0.0037894435	-0.0347033156	0.1040669122	0.1133324686	0.1092392569	0.1025263906	0.00967419	0.02137739	9.358995215609998e-05	0.0004569928032121	-0.0457109	-0.0716392	0.00513217497664	0.00208948637881	-0.0366022	-0.0712968	0.0050832336902399	0.00133972104484	-0.00280655	0.0006644899999999	4.415469600999997e-07	7.8767229025e-06	0.000530441	0.0	2.81367654481e-07	0.0	0.000517051	7.787900000000004e-05	2.673417366010001e-07	6.065138641000007e-09	0.0
730.5795889086577	-1.410396617681954	1.989218619168696	533746.5357299433	833.4296483193725	0.562554312165048	0.3164673541354903	694604.9786977529	694.495809910186	-0.453190137907427	0.2053813010965527	482324.4299828053	703.7920117029795	580.9540882910248	1.007341	23.18886	0.02720382	0.0161228	0.0959428021	0.0061957686	0.1049764943	0.0440861544	0.1025470593	-0.0049590888	0.026363904	-0.0961595762	0.0093211588	0.0088653044	-0.0138357666	-0.0152103186	-0.0922186946	0.0198172953	-0.0732956925	-0.0483651297	-0.0253313732	0.054062007	0.047347083	0.0112331237	0.0215359358	0.0752377165	0.1010462278	0.003555854	-0.0713998626	-0.0254125875	0.0508208058	-0.0037213959	-0.0124209388	-0.0920870169	0.0342698411	0.0067477018	-0.0752348634	-0.0869378602	0.0993184476	-0.0905651132	0.0349427449	0.0715188391	0.0340928625	-0.1131910484	-0.05002704	-0.0387944154	0.0144753051	0.1583551215	0.0241606106	-0.1382936952	-0.0377789357	-0.0629338092	-0.0790573319	0.0555898028	0.0155640226	-0.10574261	0.1126656528	0.0969458038	-0.204247826	-0.0085105483	-0.0057670795	-0.1036714906	-0.0875712066	-0.0760444852	0.0079701919	0.0642623545	0.0337998072	0.0220397097	0.0245694021	-0.1031518731	0.1564811016	0.0144311677	0.0247488256	0.0190390629	-0.0785213336	0.060897535	0.0273032582	-0.0387000673	0.0476283221	-0.0129024786	0.030969366	-0.0551599558	0.0015449115	-0.160090797	0.0199947009	0.0608915956	0.0045435913	-0.0518227492	-0.0008877414	0.0065598528	0.1177794455	0.0457790548	-0.1197527263	-0.0765691005	0.0948388192	-0.0825004159	-0.0131172792	-0.0802246949	0.1141159495	-0.0048141569	0.0056578417	0.0330771923	-0.1637019602	0.0867096007	0.0240412906	0.0257645625	-0.0892834867	0.0268629186	-0.0623590728	0.015342127	-0.0945714358	-0.0475071368	0.1410071074	0.0877529751	0.0472027392	0.0453865124	-0.1123663769	0.1129422506	0.1076997553	0.099141769	-0.00203338	-0.0117075699999999	4.1346342244e-06	0.0001370671953048	-0.042483	0.0032278999999999	1.0419338409999992e-05	0.001804805289	-0.0397816	-0.0031793999999999	1.0108584359999992e-05	0.00158257569856	-0.00280655	0.0	0.0	7.8767229025e-06	0.000530441	0.0	2.81367654481e-07	0.0	0.000335272	-0.000181779	1.1240731398400001e-07	3.3043604841000015e-08	0.0
729.8988460641607	-0.6807428444969901	0.4634108203338532	532752.3254857933	831.8035803126498	-1.6260680067226758	2.644097162487056	691897.1962209429	695.123358034608	0.6275481244219918	0.3938166484655597	483196.4828853098	704.6625118997499	577.3969441629304	0.936526	21.558695	0.09298002	0.0437339	0.0734123676	0.0271259722	0.0180391811	0.0395424796	0.0800663034	0.0197108653	0.0501032555	-0.1296753253	-0.0142104542	0.0505903327	-0.0259479431	-0.0172435452	-0.0980793559	-0.0518857844	-0.0589533387	-0.0516025668	0.1066989831	0.0094934109	0.0401623085	-0.0675567707	-0.0191561405	0.0522556682	0.0324949838	-0.021807679	0.0379086934	-0.0609117842	0.1047759218	0.0656912283	0.0348178968	-0.0437252472	-0.0711735455	0.0324635071	0.0419356229	0.0739134643	0.0779184443	-0.0865575703	-0.1519109428	-0.1042588103	-0.011037106	0.0391545266	0.0657408122	0.0709297246	-0.0021617681	-0.0273607193	-0.0974910255	0.034644598	0.1014244179	-0.0727167852	0.0174320555	-0.0008431057	0.0867383297	0.1169508814	-0.0687770803	-0.0125538076	0.0918027751	0.0189603874	0.0635169029	0.1340789617	-0.0572534188	0.0411288555	-0.1844842448	-0.1381101066	-0.107117566	0.0644507779	0.0290017435	0.1983828397	0.0328926804	-0.0381469548	0.0488517866	0.0036182581	-0.0654448695	0.1275426033	0.0325776678	-0.0010802284	0.0012988839	-0.0173706679	0.038548214	0.0747929008	-0.0419894475	-0.0799758167	-0.0600414263	0.04033256	-0.0069435107	-0.0015899989	0.0771245699	0.009507916	-0.0649873377	-0.1086760963	0.002292129	-0.0420617885	-0.1127421367	0.0067566432	-0.0003001093	0.0382844169	-0.0350082207	-0.1195074881	0.0380665705	-0.0378777591	0.1138297457	-0.1048955752	0.1460034102	-0.0441038676	0.0816757972	-0.0276712152	-0.1392555202	0.0045081675	0.1043319207	0.1422356509	-0.0809674376	-0.0758813158	0.0881607677	-0.0690276424	0.0557976635	0.1125037874	0.1059762505	0.0953761056	-0.00177761	0.00025577	3.1598973121e-06	6.541829289999999e-08	-0.0313254	0.0111575999999999	0.0001244920377599	0.00098128068516	-0.0132107	0.0265709	0.00070601272681	0.00017452259449	-0.0023688	0.00043775	1.9162506250000017e-07	5.611213439999999e-06	0.000109701	-0.0004207399999999	1.2034309401e-08	1.7702214759999998e-07	0.000576697	0.000241425	3.325794298090001e-07	5.8286030625000015e-08	0.0
