global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
786.5344380033839	0.1884120150284616	618636.422165299	0.0354990874070852	996.7079294944702	0.2699399493354804	0.0728675762472417	993426.696717154	729.7771846464973	-0.3001223217238475	532574.7392305678	0.0900734079969126	797.8627722766523	541.7803953347175	0.843093	25.250992	0.1746281999999999	0.0854098999999999	0.089466567	-0.0766754777	0.0588297977	0.0452652187	-0.0977947719	0.0303432049	-0.0476730048	-0.0294192267	-0.0183261803	-0.0556856418	-0.0434817612	0.0522896302	0.0703072608	0.0377924486	0.0431697384	0.0043597407	0.0762958841	-0.0566324682	0.1131934082	-0.0211633587	-0.0317128075	0.0031712011	0.0180451584	0.0724660712	0.0275157603	-0.0068512825	-0.1076233993	0.0651557019	-0.078712173	-0.27188648	-0.0106773572	0.1211019087	-0.026914697	-0.0385676152	-0.0097864146	-0.0676580737	-0.0532244011	-0.0718648627	0.0023229597	0.0104657832	-0.090907711	-0.0602622254	0.0756561363	-0.0364999157	-0.0855398179	-0.1955708143	-0.0380862488	-0.0662688975	0.0096577503	-0.0571507226	0.0059221687	-0.0679703288	-0.0349903065	-0.025822683	-0.0011331025	0.033789628	-0.0118121612	-0.0723844644	0.0501122068	-0.0002826952	-0.0466302655	0.0590340152	-0.0168232173	0.0032998039	-0.0393977254	0.0212138157	-0.0387641178	0.0373366881	0.0232221615	0.0331552149	0.1160157117	0.0050182829	-0.0676238639	0.0557731351	0.0561305326	-0.0565525075	0.0897877085	0.0258549876	-0.0493116688	-0.143453	0.0029889999999999	8.93412099999995e-06	0.0205787632089999	0.15537	0.026559	0.000705380481	0.0241398369	-0.0377148	0.0221144	0.00048904668736	0.00142240613904	0.00698028	-0.0010913299999999	4.87243088784e-05	1.1910011688999995e-06	-0.00119637	0.00065434	4.281608356e-07	1.4313011769e-06	0.000207968	0.000713646	5.092906133159999e-07	4.3250689024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.2295344287863	-0.3049035745975743	618156.8808081062	0.0929661898023785	994.847198393326	-1.8607311011442107	3.462320230765347	989720.9481510498	729.391431182752	-0.3857534637453454	532011.8598828232	0.1488057347915315	796.2742611008593	543.5385943220242	0.874861	26.202473	0.18453385	0.101747	0.1034788098	-0.0068609771	0.1070635607	0.0053962581	0.0799337188	0.019710453	-0.0317471254	-0.0900545845	0.0060716032	-0.0043820309	0.0182656793	0.0514622104	0.0777707295	-0.0155117614	0.1033988095	0.0458788018	-0.0279947432	0.046240739	0.078209989	0.0880937792	-0.0617300439	-0.0426840186	-0.0691103762	-0.100731035	0.0601143159	0.0845370093	0.0125168531	-0.0390729959	-0.1085851884	-0.0066155902	0.066369434	0.0126385149	-0.0286959723	0.047535638	0.0302633375	-0.0269374139	0.0982141262	0.0662875652	-0.0159421542	0.0268084472	0.0825161383	0.0446861862	0.0460193791	-0.0139586533	0.0704320253	0.0181511461	0.1563217716	-0.0013874374	0.0100130429	-0.0368286721	0.0855256325	-0.0115679724	-0.0153963546	0.0063645355	-0.047336354	0.0104566776	-0.0639186203	-0.0216959066	0.0312771365	0.0028209936	-0.0264006292	0.0243734539	-0.0197986296	-0.0859604743	-0.0308431228	0.1277011737	-0.0789568968	-0.0676552247	0.0400252874	-0.0885878202	-0.0400850102	0.1131061766	-0.0578315926	0.0007930263	0.0423918282	0.0381352753	0.0882931893	0.0212145853	-0.0556345156	-0.121066	0.022387	0.000501177769	0.0146569763559999	0.161678	0.0063079999999999	3.979086399999975e-05	0.0261397756839999	-0.0487605	-0.0110456999999999	0.0001220074884899	0.0023775863602499	0.00850466	0.00152438	7.232924171560001e-05	2.3237343844000017e-06	-0.00175985	-0.00056348	3.1750971040000013e-07	3.0970720225000005e-06	-0.000600035	-0.000808003	6.528688480089999e-07	3.60042001225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.6373190158463	-0.5922154129400496	617225.9970304066	0.3507190953237535	997.1985755256096	2.3513771322835737	5.528974418226123	994404.999030305	727.8851789083319	-1.506252274420035	529816.8336744143	2.2687959141955285	795.7227825598036	545.7811364854169	0.897004	26.86565	0.11933373	0.0620497	0.1198247878	0.0136340618	0.0193380906	-0.0325259072	-0.036591143	-0.0590617932	-0.0605013125	-0.0717923239	0.0167785697	-0.0241651176	0.0310831541	0.009311194	0.0499134174	0.0423717072	-0.0488535014	0.0690199366	0.0743999978	0.0554271292	0.0854859302	0.1013514476	0.0020353843	0.0121759313	0.1227640161	0.1125661524	-0.0024742577	0.0123902608	0.2691620795	0.0290224767	-0.0989878098	-0.0592305124	0.0096317782	-0.0037207824	-0.0756025123	-0.0361676988	-0.0754075552	0.0402253154	0.0822845218	0.1730211715	-0.0547488393	0.0824942839	-0.1152165085	0.0169613612	0.006975471	-0.0674116884	0.0736877048	-0.0476827022	-0.0013405379	0.0308426295	0.140886303	-0.0261861984	0.0202149114	-0.0343476417	-0.0342008277	-0.0246465147	-0.006804529	-0.0961760456	-0.0836113511	-0.0364458687	0.0810013498	-0.0480978051	-0.017242154	0.0542025702	0.0260414636	0.1743717955	0.0390764095	-0.0233590065	-0.0464426506	-0.1085285692	-0.1092471629	-0.0640892788	-0.0667150257	-0.0331184262	-0.0460710898	-0.0791988088	0.0928941503	-0.0185649808	0.0867609543	0.0165379384	-0.0617435365	-0.117809	0.0032569999999999	1.0608048999999974e-05	0.013878960481	0.181536	0.019858	0.000394340164	0.032955319296	-0.00511352	0.04364698	0.0019050588631204	2.61480867904e-05	0.00814516	-0.0003595	6.634363142560001e-05	1.292402500000003e-07	-0.00156219	0.00019766	3.906947560000004e-08	2.4404375961e-06	-0.00109431	-0.000494275	2.443077756250001e-07	1.1975143761e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.7701238242387	1.1328048083923932	619007.2277424078	1.283246733916927	992.2382449735086	-4.960330552101027	24.60487918610688	984536.7347881084	729.3563958404314	1.4712169320995372	531960.7521533441	2.1644792612963744	794.1954869422866	539.7558863697826	0.907921	27.192621	0.36243102	0.195508	0.1082970959	-0.0495030586	0.1005298121	0.0437533676	-0.1277977346	-0.1341344451	-0.0167529597	-0.0285396676	0.0010910476	0.0640395563	0.0211073229	0.0531562459	-0.0028961591	0.0624583307	-0.0476787644	0.1280508877	0.1352145561	0.0206812464	0.0030150508	-0.0674501979	0.0322124922	0.0925429225	-0.0685565489	0.0645164513	0.0219437403	0.0376982344	0.0564102715	-0.0468127037	-0.0918578717	-0.0947255509	0.0069981025	-0.0565589897	-0.0936376461	0.0329428365	0.0837007273	-0.0084362044	-0.0749086189	-0.0062897838	-0.0099048556	0.0089164248	-0.0213549962	-0.1034933614	0.062829035	-0.1351676083	-0.0088682682	-0.0244910607	-0.0621947931	0.0455713312	-0.1078794924	-0.0136131095	-0.0084641135	0.0579680376	-0.0800989976	-0.0577849277	-0.0703941836	-0.0553985132	-0.1786860689	-0.0785205606	-0.0588756394	0.0468320533	-0.110569298	0.0556996754	0.1131687114	0.0201595277	0.0899716254	0.0089737787	-0.0069551261	0.0169722343	-0.092330549	0.0375316514	-0.0643110176	-0.0345326674	0.0356295158	0.0655906674	-0.0728929616	-0.0002962281	0.0851916578	0.0118330366	-0.0676152521	-0.135177	-0.0173679999999999	0.0003016474239999	0.018272821329	0.298366	0.11683	0.0136492489	0.089022269956	0.128799	0.13391252	0.0179325630127504	0.0165891824009999	0.00693223	-0.00121293	4.80558127729e-05	1.4711991849000002e-06	-0.00202996	-0.0004677699999999	2.188087729e-07	4.1207376016e-06	-0.0008886	0.00020571	4.23166041e-08	7.896099600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.4451945523545	-1.3249292718842298	616924.153645386	1.7554375754956757	995.7098581768892	3.4716132033805707	12.052098233886309	991438.1216706408	727.6730947368803	-1.6833011035511165	529508.1328039488	2.833502605216406	794.692550262248	541.5398166353274	0.979399	29.333426	0.26420835	0.135285	0.080203394	-0.0539782138	0.0837757349	0.014516411	0.1080838255	-0.0055818013	-0.0386189351	-0.0800019563	-0.0440192207	0.068605659	-0.0075454796	0.0039938112	0.0402031166	0.03789815	0.1101810967	0.0679061367	-0.009383494	0.1305852486	0.0474262501	0.0719845461	-0.1139143158	0.0195349572	-0.0221820295	0.0517721537	-0.0531660681	0.0126049373	-0.1175881758	-0.0758467689	-0.1086330549	0.0934587496	0.1064718088	-0.0410986089	-0.0261211227	-0.0232627836	0.0688367604	-0.1762620447	0.1181865182	-0.1318029854	0.1175804992	-0.1129275104	-0.0137663336	-0.0407092275	-0.149922268	0.0198306557	0.1363209971	0.0749227783	0.0632830387	0.1325308135	0.0243432813	-0.0080322977	0.0767183431	0.0469582847	-0.0902304692	0.0444409813	-0.0645415852	-0.0090650636	-0.0266988556	-0.0019705253	0.1384274619	0.0827932916	0.0135230014	0.0379686695	-0.0884774513	0.0136835695	0.0759724291	0.0153853535	0.0074483469	0.0059774961	-0.0934847576	0.0409696173	-0.0228219663	0.1022795373	0.0667949808	0.1020707738	-0.0283834411	0.0727503609	0.0835859703	0.0071079182	-0.0732270951	-0.153013	-0.017836	0.000318122896	0.023412978169	0.221919	-0.076447	0.005844143809	0.049248042561	0.119676	-0.0091229999999999	8.322912899999986e-05	0.014322344976	0.00654274	-0.00038949	4.28074467076e-05	1.5170246010000015e-07	-0.00379026	-0.0017603	3.0986560900000007e-06	1.43660708676e-05	0.000177657	0.001066257	1.1369039900490004e-06	3.1562009649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.1788382510036	2.733643698649189	621225.8810667017	7.472807871164418	994.3354311066088	-1.374427070280376	1.8890497715194976	988702.9495539656	728.8786411724246	1.2055464355443064	531264.0735573601	1.4533422082535823	794.8932917073389	557.6402450185531	1.086142	32.530407	0.29937435	0.129742	0.0782066331	-0.0313554779	-0.1173252658	0.0823277939	-0.0144330841	-0.0981166939	-0.0449070978	-0.0301204086	0.0476306469	0.0576782243	0.0530847407	0.0433052162	-0.0026484531	0.0929861088	0.0611594716	0.0559761127	0.0848166137	0.0844338093	-0.0890890261	-0.2091587163	0.1689533914	0.0260237257	0.0617584933	-0.0226363797	0.0237414032	-0.1291270879	0.2014210604	-0.1196172255	0.0512734589	-0.0157180525	0.0560358027	0.0191980352	-0.1013431902	0.2316910136	-0.0425673131	0.0335852247	-0.0152131256	-0.0516321024	-0.0089242539	-0.1199354024	0.0383943972	-0.1557647454	-0.00787121	-0.0707568264	-0.0114012194	-0.0800921971	0.0914945349	-0.0311074665	0.0703985209	-0.0272864797	0.0245237185	0.0650217498	-0.0175204299	-0.0117689379	-0.1607178026	-0.0215393935	-0.0738634867	-0.0556738445	0.0102813847	0.0084744658	-0.0442822329	0.0468214616	0.149115172	0.0890251697	0.164083688	-0.2079794381	0.0622140789	-0.0526857277	-0.0570652517	-0.0146716798	-0.1949933676	0.0463762287	-0.0363268027	0.0138824292	0.0950199288	-0.1269505099	0.0819445778	0.0023706562	-0.0785574968	-0.141705	0.011308	0.000127870864	0.020080307025	0.169075	-0.052844	0.002792488336	0.028586355625	0.0356698	-0.0840062	0.00705704163844	0.00127233463204	0.00542774	-0.0011149999999999	2.9460361507600005e-05	1.2432249999999992e-06	-0.00293836	0.0008519	7.2573361e-07	8.6339594896e-06	0.00123508	0.001057423	1.118143400929e-06	1.5254226064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.2418065884705	-0.9370316625331724	619749.6620406788	0.8780283365896813	995.8805944589116	1.5451633523027797	2.3875297852995634	991778.158419835	729.2028822030882	0.3242410306635293	531736.8434132909	0.1051322459657477	796.0254539207718	551.9895512918558	1.279638	38.325714	0.2789649	0.132091	0.0512379082	-0.0777333295	0.0206426761	0.0062908758	-0.0380085912	-0.0466588169	-0.0510264232	0.0200428261	0.0179119733	0.0541633888	-0.0980344934	0.0524033974	-0.0358920675	0.0803257528	-0.0262560436	0.0693765182	0.1390854648	0.0252343743	0.0369980193	-0.0505229745	-0.0759230697	0.1047054954	0.0319034476	-0.1190537781	-0.0776007149	0.0417157446	-0.1047319526	0.0654873878	0.015806885	-0.0123639555	0.2434157022	0.0620400387	0.0500458477	-0.1404090264	-0.0481672996	0.0674247532	0.00507041	0.045172163	-0.1046831268	-0.0591154297	-0.0616190587	0.0934518173	-0.1134206757	-0.0737208525	0.0893943198	-0.0698123743	0.0287069131	-0.1663760402	-0.0707914445	-0.0420942433	-0.0543502627	0.0308908811	-0.0578990436	-0.1303714098	0.0023317768	0.0101245306	-0.0406424009	-0.0394436187	-0.003600063	0.1715594453	0.0285562488	-0.0576908018	-0.0447254693	0.1064700932	-0.018720691	0.0137451356	0.1457379266	0.2609383861	0.0877823958	0.001305518	0.1396657429	0.0536807926	0.0255704157	-0.0832110496	0.043992919	-0.1281159411	0.0802681812	-0.0023706562	-0.0835859703	-0.168572	-0.026867	0.000721835689	0.028416519184	0.211273	0.0421979999999999	0.0017806712039999	0.044636280529	0.0189799	-0.0166899	0.00027855276201	0.00036023660401	0.00662694	0.0011991999999999	4.39163337636e-05	1.4380806399999982e-06	-0.00127853	0.00165983	2.7550356289000004e-06	1.6346389609e-06	0.00224025	0.00100517	1.0103667289e-06	5.0187200625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.9655126095639	0.7237060210934487	620889.6490620528	0.5237504049669113	992.5929643180552	-3.287630140856322	10.80851194306696	985240.792813704	731.263475771684	2.060593568595891	534746.2709976843	4.24604585493875	797.7169094273806	554.0594313269901	1.233609	36.947128	0.3492555699999999	0.161119	0.0315409487	-0.0733475983	-0.0020400999	-0.1051997946	0.1012639315	0.1260531105	-0.012278625	-0.0909322665	-0.0395482885	0.0351746217	-0.0388403843	0.097494667	-0.0313717093	-0.0317007573	0.0992017899	-0.0220327992	-0.1230119111	-0.0410040558	-0.0677561649	0.0197775388	-0.2137439976	0.0713218739	-0.0065461672	-0.1581791527	-0.0659261729	0.0227447504	0.0279640928	0.0134071341	-0.0592624563	0.1487008503	0.0696880371	-0.0809475987	-0.0533008775	0.0991529285	-0.1183589679	0.0230104727	0.0049995968	-0.152938383	-0.0168355355	0.0452139096	-0.0575370645	-0.0593228429	-0.0708591633	-0.0453038769	0.0196055362	0.1067635059	0.1586291764	0.0800167466	0.1057973663	-0.063907269	0.1425943222	0.0668419089	-0.0100144451	0.0233670553	0.0341061839	0.1505906611	-0.0608092477	0.1159835567	-0.0589591577	0.0166623241	0.1188514386	-0.0846031439	-0.1287765032	0.0621269915	0.0634198437	0.0714714968	0.156952198	0.0378860369	0.087250214	-0.1348880783	0.0341519186	0.0920163782	-0.0051097238	0.146985591	-0.1281902348	0.1318460705	0.0785574968	-0.0071079182	-0.0882931893	-0.144247	0.024325	0.000591705625	0.0208071970089999	0.15746	-0.053813	0.002895838969	0.0247936515999999	0.00406103	-0.01491887	0.0002225726820769	1.64919646609e-05	0.0083453899999999	0.0017184499999999	6.964553425209835e-05	2.95307040249966e-06	0.0008664369999999	0.0021449669999999	4.600883431088571e-06	7.507130749688267e-07	0.000979693	-0.001260557	1.589003950249e-06	9.59798374249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.7354694486271	-5.230043160936816	612674.8151329627	27.35335146526196	984.9481001040516	-7.644864214003633	58.44394885055338	970122.7598985808	728.0375984510156	-3.2258773206684737	530038.7447583223	10.40628448800321	793.326108292541	573.3763395070534	1.898573	56.863075	0.95272133	0.548554	0.0478421684	0.1784920118	-0.1895868946	0.1549533321	-0.0043053899	-0.0668059222	0.0314687246	0.1243423276	-0.0723019827	-0.1334760067	0.1429506361	0.0249573174	0.0235146678	0.0863431275	-0.0859701887	-0.0656204801	-0.0189814386	0.0481853806	-0.23452219	-0.0159950426	0.0290594492	0.0795621985	0.0342180536	0.0323531084	0.2690424108	0.0066821583	-0.1213991396	-0.0731933944	-0.0219010011	0.0524808188	0.0909022916	-0.2122040601	-0.1646429009	-0.1531483712	0.0874404217	-0.1602440878	-0.1031821226	0.0313432423	0.0970391607	0.12270823	-0.0774697886	0.2261722957	-0.0375561573	-0.0539756483	-0.0788016181	-0.0514682034	-0.110197929	-0.0042900429	0.0306778845	-0.0057676865	-0.089871773	-0.032378066	0.0083322449	0.1290960094	-0.1012748004	0.0534354315	-0.0190775472	0.135354214	-0.1635332932	0.0454772027	-0.1347878032	0.0601277054	0.0204737502	-0.12310822	0.0068311289	-0.1259670407	0.1367867014	0.0257662035	0.015795125	-0.1230515745	-0.1341697598	0.0368740127	0.1287428429	0.0028035843	0.2426715491	0.1628229233	0.0768132552	-0.0118330366	-0.092661062	-0.127449	0.0167979999999999	0.0002821728039999	0.016243247601	0.0517764	-0.1056835999999999	0.0111690233089599	0.00268079559696	-0.414264	-0.41832503	0.1749958307245009	0.171614661696	0.0111699	0.00282451	0.00012476666601	7.977856740100562e-06	-0.00319652	-0.0040629569999999	1.650761958384819e-05	1.02177401104e-05	0.00233052	0.001350827	1.824733583929e-06	5.4313234704e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.4337874030637	4.698317954436561	620051.9695439333	22.074191600980956	997.223670815338	12.275570711286376	150.68963628779193	994455.0496344176	730.296247466206	2.258649015190372	533332.609063222	5.101495373820436	799.050464315248	553.6432847903703	1.922264	57.572643	0.5237571000000001	0.337029	0.0203303379	-0.1295228175	-0.0676831776	0.1159106986	0.0176124937	0.1024191218	-0.0775013562	0.0878691729	0.0217947878	-0.0904031404	-0.0490674285	0.0823451749	0.0670963012	0.0754541306	0.040527275	-0.05696566	0.0671911924	-0.1181190509	0.0626169124	-0.0505855888	-0.0969222097	-0.0241829678	0.0884072431	-0.2387264588	0.0350964414	0.1253516384	0.0349644966	-0.0658611324	0.168206948	-0.040671082	-0.0065625239	-0.093815686	-0.0781409817	0.0035002816	-0.0759975298	0.0727999825	0.0425642786	-0.0563822807	-0.1168527662	-0.022122809	-0.1152849998	0.0629570655	0.0001512827	0.0353505982	0.1430797988	0.0489450698	-0.1950916535	0.1442191579	-0.0393011089	-0.101153756	-0.1017193206	-0.1193185991	-0.0178644074	-0.1117392676	-0.0219400908	0.1441632522	0.1116395659	-0.0885581908	-0.041376619	0.0995672245	0.0398366329	-0.0620711679	-0.0605918556	-0.0013467183	0.0504157127	0.1123468644	-0.0558572696	0.0311764988	0.0465140254	-0.1816108552	0.0325750032	0.0714467981	0.032259369	0.0163264341	0.0025179665	-0.0575740888	0.0750362016	-0.0165379384	-0.0966728009	-0.173908	-0.046459	0.002158438681	0.030243992464	0.11947	0.0676936	0.00458242348096	0.0142730809	-0.190746	0.223518	0.049960296324	0.036384036516	0.00753632	-0.00363358	5.67961191424e-05	1.32029036164e-05	-0.00313584	6.068000000000002e-05	3.6820624000000032e-09	9.8334925056e-06	0.00235799	2.7469999999999925e-05	7.546008999999958e-10	5.5601168401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.0399267574602	-12.393860645603468	600686.8880682093	153.6077817026384	981.9521935071336	-15.27147730820434	233.21801917500005	964230.1103334712	722.387328930841	-7.908918535364933	521843.4529998351	62.55099239903899	786.7982730201802	537.6314280179503	2.242602	67.166893	1.5977945	0.734701	-0.0537202853	0.1015699233	0.3328156221	-0.0936238405	0.0961471739	-0.1178057328	0.0720660924	-0.0658519165	-0.0239166185	0.0925118	0.0488457629	-0.1224484162	-0.0582362759	-0.1525449522	0.158476259	-0.0512440506	-0.115339044	0.5063210546	0.0498016076	0.1456724268	0.098085552	0.0342169016	0.1036125422	0.0171406507	0.0176235164	0.0069380521	-0.1014176507	-0.0961107248	0.0761914871	0.1058118736	0.0634272948	0.0874709431	0.0667617854	-0.0764372015	0.0973613036	0.1659446261	-0.0990252739	0.0220581237	-0.1235655349	0.0759171552	0.0472778599	-0.0544983375	-0.0144923941	0.0398616549	0.0493538178	-0.1530275359	-0.0184665275	0.0607435317	0.0964993132	0.1331245552	0.1781874194	0.1695515493	0.0497741388	0.2259277396	-0.0774714378	-0.2434641914	0.0388648173	0.0364189911	0.2409862132	0.033364813	-0.2206928448	0.0132306771	-0.2274868111	-0.0567206532	-0.0202362196	-0.00281163	0.0047290695	0.1825851894	0.0742684084	-0.0645891827	0.1614992008	-0.1876092277	0.0568527714	-0.2004406167	0.0572941985	0.1714419703	0.0732270951	-0.0212145853	-0.1003129872	0.140495	0.314403	0.0988492464089999	0.019738845025	0.404359	0.284889	0.081161742321	0.163506200881	0.189114	0.37986	0.1442936195999999	0.035764104996	0.0164514	0.00891508	0.00027064856196	7.947865140640004e-05	-0.00620669	-0.00307085	9.4301197225e-06	3.85230007561e-05	0.00274491	0.00038692	1.497070864000002e-07	7.534530908100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
