global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
797.1991022536879	-0.4652451453864614	635526.4086340859	0.2164530453056696	925.9968638549248	-1.6705230325736693	2.7906472023591284	857470.1918691561	803.9167645104716	-0.3587363032891062	0.1286917352975336	646282.164260985	818.1803613868522	569.6152859886656	1.069684	22.006536	0.11784191	0.0745254	-0.0614528063	-0.0354830923	0.1571614391	-0.0227650759	-0.0410371425	-0.0902063654	-0.0810298003	-0.1552936436	-0.0380151725	-0.0710331336	-0.0325332193	0.0323682712	0.1250327158	0.0507540673	-0.0444212655	0.0474351314	0.1002592598	-0.0014923231	-0.0297695179	-0.0484400866	-0.0699692282	0.0945709385	0.0021735659	0.0319315504	0.0006931679	-0.046213344	0.0767555129	0.1137038664	-0.0273594107	-0.0100550446	-0.12839933	-0.1252439619	-0.1166847187	0.0995837468	0.0063228023	0.0738904409	0.030615077	-0.0825390375	0.0439799629	0.1079312012	-0.0049894791	0.0882206851	0.1792940802	-0.1673448271	0.1264077705	-0.0459729026	0.0330258602	0.0250165721	-0.0404912878	-0.0829880146	0.0605116986	0.0223474934	-0.082518086	-0.0499329078	-0.1138196703	0.0352469809	0.1027230067	0.0177453898	0.0480721221	0.029433419	0.0473730618	0.0345502743	-0.0075836201	-0.1274684327	-0.0709388037	-0.0279704416	0.043488877	0.0737195439	-0.0273453328	0.0742594284	-0.009601539	0.0446626696	-0.1184741875	-0.0526376481	0.0066041526	-0.1160974267	0.1614244893	-0.0740638496	-0.00315227	0.0493234177	0.019410448	-0.0457816805	-0.0597129023	0.0910706807	-0.0435477394	-0.0427857368	-0.0415230837	-0.0397444311	0.063328864	-0.0271936173	-0.0455826548	0.083385013	-0.0255405404	0.031106655	-0.1184346046	-0.1215249401	-0.0539550022	-0.1182860109	-0.0373460957	0.0178707782	-0.0518095276	-0.1821130463	0.1060851707	0.1100928868	-0.0347265968	0.0736956965	-0.0798353859	-0.0055900175	0.0026735617	0.0832017889	0.0206049638	0.0859128502	0.0953761056	0.0438968002	-0.0223783947	0.00322282	0.00536321	1.03865687524e-05	2.87640215041e-05	-0.0164012	-0.0622249	0.00026899936144	0.00387193818001	-0.0034211	-0.0400412	0.00160329769744	1.170392521e-05	-0.000871675	-3.3929000000000034e-05	1.151177041000002e-09	7.598173056250001e-07	-0.000534991	-0.0001703229999999	2.9009924328999983e-08	2.86215370081e-07	0.000258226	0.0	6.668066707600001e-08	0.0	0.0
796.7685100016763	-0.4305922520115928	634840.0585302913	0.185409687492415	926.6465570666032	0.6496932116784819	0.4221012693011007	858673.8417233896	803.8037376882957	-0.1130268221759251	0.0127750625311882	646100.4487216744	817.850399180619	563.7968134405618	1.03842	21.363348	0.12120082	0.0612638	-0.0648357917	0.0037937587	-0.0713234122	0.094091299	-0.0595601104	0.0206802979	-0.0173010341	-0.0895987265	0.0095782929	-0.0104614789	0.0049830704	0.1169602779	0.0747968096	-0.0495164501	-0.1192760429	0.0242350071	-0.0552700755	-0.1126960983	-0.0088727427	0.179991928	-0.0478914528	-0.0165658792	0.1603224116	-0.064045142	0.0652848158	-0.0540464228	0.0142300097	0.0252083293	-0.2008238089	0.0568430204	0.0353064824	-0.0112885384	-0.048932131	0.0562834473	0.0227313986	-0.0204435811	-0.0720446932	0.0088452544	0.1411124326	-0.1235747057	-0.0976958123	0.0381144084	0.0987879465	-0.0583502712	-0.1236875321	0.0390896099	-0.1339795558	-0.0564210468	0.0163832404	0.029413491	-0.0041406572	-0.0606708437	0.154277557	0.0275008684	-0.0833758085	-0.0578123385	0.0177002022	-0.0288230036	0.0030457278	-0.0760518304	0.0220611371	0.2107003319	-0.1518260795	0.0287115762	-0.0200208609	-0.0447169435	0.0198459128	-0.0441789575	-0.074094044	-0.1122081146	0.130281784	-0.0294765287	-0.1549198963	0.0903381527	0.1129613022	-0.0439185366	0.0050785508	-0.09765187	0.1005319107	-0.0502513345	0.0254782118	-0.1604600688	-0.0355906783	0.0036521087	0.0380013733	-0.1176139419	-0.0413299623	0.0692072687	-0.0865865593	0.0668594386	0.0327965464	0.0241915742	0.124885358	0.0139269219	0.0200762255	-0.1111257424	-0.0292266403	-0.040648194	-0.0334466968	0.0555062949	-0.0304653618	0.0746025896	-0.1158509245	-0.0289237854	0.086767622	0.1285756424	-0.046686621	-0.0064022778	0.115670692	-0.085458739	-0.0876476789	-0.1235054591	0.0940386689	0.0394798359	-0.0293067317	-0.014019	-0.01724182	0.000196532361	0.0002972803569124	0.0282185	0.0446197	0.00079628374225	0.0019909176280899	0.0246204	0.0280415	0.00078632572225	0.00060616409616	-0.00124763	-0.000375955	1.41342162025e-07	1.5565806169e-06	-0.000284991	0.0002499999999999	6.249999999999997e-08	8.1219870081e-08	0.000258227	9.999999999615351e-10	6.668118352899999e-08	9.999999999230705e-19	0.0
798.3896462232135	1.6211362215371992	637426.027196428	2.6280826487799067	925.6409360891552	-1.0056209774480749	1.0112735502836214	856811.1425640074	804.1312965623487	0.3275588740530111	0.1072948159708763	646627.1421110439	818.1608758536292	562.7374018408348	1.01813	20.945915	0.10399825	0.0669603	-0.0574650739	-0.0055555557	0.0209264817	-0.0818432587	-0.0417049871	-0.1149839491	0.0459716848	0.0323225513	-0.129825006	-0.0773816856	0.0102277181	-0.0089522674	0.1317945202	0.0971621261	-0.0636046726	0.1802928077	0.0008260891	0.0385726434	-0.019673832	-0.0542629026	-0.0807469665	0.0261915817	0.1235877365	0.0694503514	-0.0795212375	0.0394219741	-0.0376099684	-0.0342266587	0.0119754352	-0.0442211658	0.0447233956	-0.1318505497	0.0208578259	0.0809619612	-0.0161536646	-0.0309916219	-0.0296869285	-0.0186011793	-0.1378780232	0.0330506321	-0.1139779834	-0.0155283332	0.0093017287	0.1175106308	0.0735468221	0.0046580245	0.0571474593	0.1264755146	0.0140585283	0.1079732043	-0.0087018266	0.0788354908	-0.0378408453	-0.0297975576	-0.0964427352	0.0062611155	0.1245283476	-0.0276598467	0.1674965875	-0.0719825817	0.0519658623	0.1232662178	0.0524669415	0.0836668928	-0.197594759	0.0385882706	0.0343169237	0.0750212416	-0.0447639068	0.0702257754	0.1108079091	0.0154120907	0.0635252138	-0.0425792361	0.0125078068	-0.0654153824	0.1598587687	0.0070735182	0.0494141579	0.0298417264	0.1264293023	-0.0406021631	-0.1122811874	0.067999303	-0.1006380123	0.008700367	-0.0909327759	-0.060890308	0.1031450692	-0.1327026072	0.0734533941	-0.0939225823	0.0015674107	-0.1242628324	-0.0420960722	-0.0327297651	0.0447064518	0.1654023944	0.027171555	0.0426121295	0.1192492107	-0.0460572315	0.0261869635	0.0631097624	0.0415987909	0.0104249854	0.1732288529	-0.0144757403	0.0911882011	0.007998238	-0.0189430557	-0.0949487747	0.092661062	0.034995421	-0.0361224311	-0.014019	0.0	0.000196532361	0.0	-0.0176986	-0.0459171	0.0003132404419599	0.00210838007241	-0.0202643	-0.0448847	0.00201463629409	0.0004106418544899	-0.000983701	0.000263929	6.965851704099999e-08	9.67667657401e-07	-0.000284991	0.0	0.0	8.1219870081e-08	0.000258227	0.0	6.668118352899999e-08	0.0	0.0
797.5945796360701	-0.7950665871434239	636157.1134648393	0.6321308779918917	924.0171623874456	-1.6237737017095242	2.6366410343634508	853807.7163865471	803.9607309073546	-0.1705656549941068	0.0290926426635686	646352.8568410878	817.416719187444	571.3005896780461	1.04141	21.424856	0.22581816	0.120855	-0.0436776815	0.0226027591	0.0582706861	0.0736599784	-0.003051859	0.0339339627	0.0223455764	-0.104883045	-0.0006947514	0.0122491372	0.1225136834	0.0880274851	-0.0144293654	-0.0102588475	-0.0333583688	0.0684599402	0.0480615723	-0.0368817103	-0.0182937977	0.0333603876	0.0025167537	0.0076664328	0.0578618681	-0.0063590499	0.1545649119	0.0587021511	-0.1593377057	0.0323478217	-0.1983343849	-0.2083578011	-0.0753431156	0.0891489232	0.0591788878	0.0475665977	-0.0811037834	0.1099728271	0.0298152198	0.0210900291	-0.0058207634	0.0019758995	0.0632595691	-0.0068539209	-0.0047495366	-0.1015050607	-0.0310966724	-0.076678104	0.0826257861	0.0469531784	0.0549595562	-0.1250289341	-0.1157242617	-0.0093430885	0.0075621978	0.0767467002	-0.0530193688	-0.0161683011	0.1249608222	-0.0436363675	-0.040063183	0.0379078429	0.0565812073	-0.0454641818	-0.0497092054	-0.0920785011	-0.0517886363	-0.0008399963	-0.0115777956	-0.0443924581	0.0031289868	-0.074946312	0.0317724499	0.0693645898	-0.0640820674	0.0301602042	0.1108684227	-0.0621712776	-0.1871930433	0.0157470839	-0.0621259104	-0.0467126096	-0.0596979285	-0.0820422894	-0.0617794284	0.1416713953	-0.203903545	0.0861202258	-0.0112222145	0.0748769401	-0.052589511	0.0745310543	0.0038464273	-0.0707975399	-0.120656449	-0.0719383797	0.0673043723	-0.0964664611	0.0757238338	-0.0281823242	-0.0759950524	-0.0258729018	-0.0037116145	-0.1101231345	0.0403579625	0.0431860166	-0.0157009472	0.0797748017	-0.0484467062	0.0533921094	0.0470236999	0.0224545983	-0.0664323168	0.0354435522	0.0912438734	0.030451217	-0.0427992974	0.00107508	0.01509408	1.1557970063999998e-06	0.0002278312510463	0.0665474	0.084246	0.00442855644676	0.007097388516	0.0553298	0.0755941	0.0057144679548099	0.00306138676804	3.39786e-05	0.0010176796	1.03567176825616e-06	1.15454525796e-09	-0.000284991	0.0	0.0	8.1219870081e-08	0.000258227	0.0	6.668118352899999e-08	0.0	0.0
797.5097777790403	-0.0848018570297881	636021.8456531742	0.0071913549557006	929.0527185872472	5.03555619980159	25.35682624136023	863138.9539143548	803.7888978771884	-0.1718330301661126	0.0295265902560681	646076.5923506253	818.1882509516062	570.7533671519966	0.996107	20.492834	0.13795489	0.0735134	-0.051281555	-0.0090586915	-0.0395577729	0.0369891446	-0.072571117	-0.0691845218	0.0001574825	0.0685411123	0.104499764	-0.052519739	-0.0689153061	-0.0266482959	0.0689660926	0.0343508766	-0.0027352494	0.1930361766	-0.038933668	-0.0111829249	0.0082449134	-0.0852527272	-0.1131077935	0.0241280315	-0.0700230523	-0.090512749	0.0771270818	0.1323414903	0.0173918749	-0.1229009234	-0.0697043011	0.0330097281	-0.0072353921	-0.099961338	-0.1721926581	0.0431994457	-0.0579578201	-0.0008274385	0.0811778486	0.0492657701	-0.0221372297	0.0203191868	-0.0688602306	0.0355748065	-0.0505673561	0.0942886201	0.0201381358	-0.0018380272	-0.0408374189	-0.0288593847	0.0874987933	-0.0179614182	0.0089502312	-0.0271773436	-0.0059694884	-0.1646257428	0.1172752016	0.001178948	-0.0430597775	-0.0757717148	0.0026938759	0.0739355817	0.0717804816	0.0139735911	0.0030156024	0.0649523404	-0.1909765305	-0.0345453369	0.0558440459	0.0459938656	-0.074533063	0.0683200637	-0.0480261781	-0.0534627403	0.0084171443	0.0816321564	0.1810573343	-0.0001732721	0.0312053014	0.1464388885	0.040169372	0.1061102956	0.0467217847	-0.0110953097	-0.0355912915	0.0643870118	-0.0861157025	-0.0724095484	-0.0605814994	-0.0037304866	0.1236297893	-0.0141462836	-0.0584833691	-0.0340559918	0.036097587	0.0489287012	-0.0655423822	-0.0212020075	0.0027741306	0.0240288529	-0.0153133981	-0.0682865688	0.0134159539	0.0603103962	-0.0173764647	0.0160207385	0.0377811364	0.1347710644	0.0537683632	0.0160812887	-0.088313623	-0.0081344881	-0.0137838369	-0.0307267375	0.0897877085	0.0258549876	-0.0493116688	0.00552055	0.00444547	3.04764723025e-05	1.97622035209e-05	0.018425	-0.0481224	0.000339480625	0.00231576538176	0.0314042	-0.0239255999999999	0.0005724343353599	0.00098622377764	0.000857668	0.0008236894	6.7846422767236e-07	7.35594398224e-07	0.000120548	0.000405539	1.64461880521e-07	1.4531820304e-08	0.000258227	0.0	6.668118352899999e-08	0.0	0.0
798.1263462458909	0.6165684668505946	637005.6645718158	0.3801566743144928	927.0465802710916	-2.0061383161556705	4.024590943547909	859415.3619923254	803.3427818165718	-0.4461160606166459	0.1990195395401148	645359.625096788	817.6194794636956	561.2498036010064	0.982673	20.216463	0.1063977	0.0539923	-0.049035234	0.04239717	-0.0361271674	-0.0439687407	-0.0490480006	0.124531193	0.016793574	-0.0251255557	-0.0379172737	-0.0650252836	0.0513962338	-0.0070690936	-0.0910802811	0.0106899086	-0.1142803468	0.0119652989	0.0492363501	0.0048707187	0.0400122352	0.0738760348	-0.0068232161	0.0623512255	-0.0780272762	-0.0264668732	-0.0676905605	0.0214970059	0.0625463947	-0.1565451677	-0.1055210791	-0.1297984273	0.0374752791	0.1473134808	0.0032217818	0.1024094526	-0.071515126	0.0307183242	-0.1305225227	0.0422180841	0.0052420204	0.0117160499	-0.0170209333	0.0330514875	-0.0153544286	-0.0004460864	-0.0543823149	-0.0246974105	-0.0118574133	-0.2036270498	0.0068113662	0.1197497762	0.0914903643	0.0458483245	0.1024525948	-0.0042367492	0.1071018296	0.0008791023	0.0968409552	0.0036007198	0.1337251237	-0.0340329899	-0.0346327744	-0.1232093472	0.0333085411	0.0194178375	0.098783952	-0.0088520764	-0.0057222236	-0.0916674078	-0.0358355273	-0.0267623699	-0.0773748599	0.0369049469	0.0670485847	-0.0887319515	0.0775243087	0.0561436848	-0.0046817885	0.0702161088	0.1112484875	0.1377131781	-0.0260158104	-0.0404561666	-0.1864101078	0.1540913369	-0.0209534946	-0.1420383636	0.0205812783	-0.0584309504	-0.1302765219	0.0679282453	-0.0642689101	0.0235358906	-0.0516870268	-0.1633644275	0.0820425679	0.0941576675	-0.086342643	-0.1297321987	-0.0726553	0.1352084942	-0.0256727742	-0.0137406932	0.0510395261	-0.1882681696	0.1222969557	0.0643906393	0.0472057973	-0.0360367869	-0.0530640154	0.0870990424	0.0860866701	-0.0958722088	0.0882931893	0.0212145853	-0.0556345156	0.0105405	0.00501995	0.0001111021402499	2.5199898002499994e-05	0.0482164	0.0297914	0.0023248212289599	0.0008875275139599	0.0405519	0.0091477	8.368041529000003e-05	0.00164445659361	0.000136966	-0.000720702	5.194113728040001e-07	1.8759685156e-08	0.000212454	9.1906e-05	8.446712836e-09	4.5136702116e-08	-0.000177938	-0.0004361649999999	3.1661931844e-08	1.90239907225e-07	0.0
798.6049559825826	0.4786097366917374	637769.8757199427	0.2290672800561342	927.0971062946236	0.0505260235320292	0.0025528790539591	859509.0444998646	803.3697423429624	0.0269605263905532	0.0007268699832557	645402.9429121977	817.147889573603	568.602001767895	1.013618	20.85309	0.044702855	0.0211912	-0.0222466544	0.0968529668	0.0160029219	0.0720912677	0.0591914267	-0.0789404423	-0.0103819082	-0.028707077	0.085608786	-0.0368404039	-0.0049722527	-0.0842663246	-0.046743262	-0.0022580329	-0.097039384	0.1170505554	0.0593647974	-0.1065593663	0.0324140056	-0.0619289931	0.0441079907	-0.1249853041	-0.0375853588	-0.0518400663	-0.0594842619	0.0179190489	0.1574074991	0.0034662564	-0.0231234315	0.0959269546	-0.0076933006	0.0285576932	-0.0641370963	0.037621718	0.0984744043	0.0539414071	0.0489481123	-0.0181909218	0.0309540895	0.1018508647	-0.0773496626	-0.0661768861	0.0524814643	0.1724797737	-0.0177128843	0.0741809819	0.1218904243	0.1409639071	0.0498138353	-0.0491891693	-0.0629086892	0.0087604897	-0.0044591049	0.0452552417	0.0169652627	0.0839384469	0.0625046187	-0.0196922117	-0.0509764275	-0.0138604279	0.0585742279	-0.1295871797	-0.0184650727	0.1611654603	0.0904506911	0.0885303698	-0.0300464746	0.1078596812	-0.0183815662	-0.0191664645	-0.092347057	0.029635271	-0.0542339085	0.0155192572	0.0207759248	0.0717694779	-0.0041195933	0.028628496	0.0139219637	0.1512334554	0.0692553449	0.0537240296	-0.0217997963	-0.0523424433	0.0278845437	0.0488800673	0.0661838046	0.0816564428	0.0392765136	-0.0672186696	0.1542040237	0.0059672281	0.0747419069	0.0685377961	0.0260945098	-0.0342114623	0.0518582613	-0.0972795153	0.132789323	-0.0082280752	0.0657061963	0.0274204812	-0.1085708719	-0.0502436995	-0.049500464	-0.0436569822	-0.1065545375	0.0018209711	-0.0738686816	0.009902148	-0.1247721468	-0.1273286396	0.0867609543	0.0165379384	-0.0617435365	0.00909025	-0.00145025	8.263264506249999e-05	2.1032250625000003e-06	0.0433356	-0.0048807999999999	0.00187797422736	2.3822208639999978e-05	0.0466446	0.0060926999999999	3.712099328999999e-05	0.00217571870916	0.000462757	0.0003257909999999	1.0613977568099998e-07	2.1414404104900001e-07	0.000321867	0.0001094129999999	1.1971204568999998e-08	1.0359836568899998e-07	3.24401e-05	0.0002103780999999	1.0523600880100002e-09	4.4258944959609993e-08	0.0
800.2940401078826	1.689084125299928	640470.5506321972	2.853005182340223	925.049730577444	-2.047375717179534	4.191747327296412	855717.0040414018	802.2219382574576	-1.1478040855047311	1.317454218701352	643560.0382215522	816.1697219575207	570.546202670304	0.982545	20.21382	0.18650123	0.0997168	0.0165931744	0.0895120868	-0.0865007021	-0.1019093189	0.0155768568	0.0635192133	0.0808023325	0.0709735247	0.0139616354	-0.0659793959	0.0042461097	0.0195272637	-0.0802133205	0.0068009957	0.1531220896	-0.0179806085	0.014241727	-0.0130462367	0.099798599	-0.0297317212	-0.024143179	-0.0459212394	0.0562366339	-0.0590508899	-0.0654428789	0.0690965613	0.0430895233	-0.0169311161	0.0024939434	-0.0533084941	0.0636939286	-0.093949687	0.0804556614	0.0498235497	0.0868089527	0.074884309	-0.0388060938	-0.0269884321	0.0783853913	0.0629285294	-0.1052717661	-0.0700706149	-0.0239839736	0.1672256548	0.108236221	0.0209307651	-0.0197421276	-0.0065046358	-0.1363903965	0.032237873	-0.0247248274	-0.0115065967	0.1094359571	0.1123292601	0.0204613425	-0.07522839	-0.0478962849	-0.180370472	-0.0702114593	0.0327185998	-0.1083902391	-0.0127182257	-0.0463723958	-0.0104763229	-0.1078780761	0.0123477666	-0.0871191024	-0.0297022908	-0.0476401963	0.0222451843	0.0017306447	-0.0091763811	0.1545358055	0.0009858425	0.011839277	0.0142065736	0.0460877742	-0.0569207138	0.0419802567	0.0248784565	0.0290196385	0.0254354302	-0.0681197251	-0.0294105524	-0.0777676131	0.0896526915	0.1935756887	0.0274532824	-0.0849829639	-0.1470325082	0.0227907208	0.0547366493	0.0625525516	0.0204485617	0.0267094199	0.0038273354	0.0313229494	0.0356154425	0.116468619	0.0380923166	0.0538570356	0.0692271169	-0.0048833005	-0.1367655869	-0.0190149908	0.0254485322	-0.1407885748	0.0308387281	-0.0821312914	-0.0523609834	-0.003690882	0.0964680074	0.0851916578	0.0118330366	-0.0676152521	0.0133483	0.00425805	0.00017817711289	1.813098980250001e-05	0.0107791	-0.0325565	0.00011618899681	0.00105992569225	-0.0413363	-0.0879809	0.00774063876481	0.00170868969769	-3.44338e-05	-0.0004971908	2.471986916046401e-07	1.18568658244e-09	-0.000367168	-0.000689035	4.74769231225e-07	1.3481234022400005e-07	8.03299e-05	4.78898e-05	6.45289283401e-09	2.29343294404e-09	0.0
802.3629520725663	2.068911964683707	643786.3068586033	4.280396717611397	926.3036946160098	1.253964038565755	1.572425810016138	858038.53465927	802.5924035418859	0.3704652844282918	0.1372445269665352	644154.5662231415	816.384278132732	593.7303293725307	1.048254	21.565653	0.154607935	0.0789399999999999	0.0805454548	0.1019434242	0.0917366396	0.0415432503	0.151519906	0.0427545227	-0.0482835794	-0.0938106309	0.0227087238	-0.1120443617	-0.0386093789	0.0190636994	-0.1068615099	-0.0963841998	0.0156769438	0.0032578309	-0.0034907872	-0.020082022	0.0916601423	-0.0199628955	0.166616872	0.0727014151	-0.0028180231	0.0255920563	-0.0660083541	0.1452774034	0.0088622694	0.0735628098	0.0539665697	-0.2299673027	-0.1045004584	0.0600249646	-0.0252937877	0.0515421796	0.0657533584	-0.028604461	0.1134037475	0.1182172975	0.0175601374	0.0424617467	0.0426588874	0.0376486719	-0.0154448705	-0.039191152	-0.0657673495	-0.0506306297	0.0625486508	0.1137117762	0.062228137	0.0194817287	-0.105358326	-0.130782015	0.0844931229	0.0589803695	0.0909231999	0.0391756809	-0.0067776987	-0.0284076867	0.0133152651	-0.1051073608	0.1268901124	0.067515583	-0.0861693309	-0.0647565978	-0.004452585	-0.1237206314	-0.161904396	-0.0010686586	0.1004514437	-0.0325824907	-0.0351881805	0.1043173042	-0.030453165	-0.0901533961	0.0531877121	0.0549575924	0.0141576918	0.0937071162	-0.0295541846	0.0898425141	0.0514654467	0.0708642472	0.0301469432	0.1665185565	-0.1107045593	0.0588451841	0.0459745979	0.1530963451	-0.078896217	0.0508228556	0.062869409	-0.0645964928	-0.1253221005	0.0700523	-0.0126312774	-0.0134773318	-0.0183425552	-0.0471296079	0.0044589025	-0.0147754719	0.0330427823	0.1248472037	-0.0261257482	0.0570663526	0.0525448083	0.0049399695	0.0240314108	-0.1270626445	0.0447066568	0.0900357768	-0.1618201706	0.04853651	0.0835859703	0.0071079182	-0.0732270951	0.0108991	-0.0024492	0.00011879038081	5.998580640000001e-06	0.0312528	0.0204736999999999	0.0009767375078399	0.0004191723916899	0.0216702	0.0630065	0.0039698190422499	0.00046959756804	0.000351887	0.0003863208	1.4924376051264e-07	1.23824460769e-07	0.00047779	0.000844958	7.13954021764e-07	2.2828328410000005e-07	-6.1962e-05	-0.0001422919	3.839289444e-09	2.024698480561e-08	0.0
802.5375074241855	0.174555351619233	644066.4508226246	0.030469570778914	924.4527069175684	-1.850987698441372	3.426155459781288	854612.8073272196	804.244968593703	1.6525650518170778	2.730971250487181	646809.9695082863	817.6177723648891	591.8524973993374	1.048615	21.573084	0.1658223507	0.0783333999999999	0.1028532663	0.0487831227	-0.184880095	-0.0201612418	0.054211708	0.0846521761	0.0995547234	0.1288160388	0.0056843504	-0.0108898574	-0.0562513844	0.0538059101	0.0984649614	-0.0759834249	-0.1012677247	0.0760954996	0.1651508943	-0.0067534118	-0.0235736983	0.0511324423	0.0578673243	-0.0179555091	0.11402447	0.05010903	-0.0075263354	0.0937165443	0.0647186108	0.0311899227	-0.1116127423	0.0298958921	0.1375263157	0.0322728488	0.0626315428	-0.1628859119	0.0583116924	0.1254297424	-0.116858806	0.0525577919	-0.0401649406	0.0887604026	-0.0211577284	0.1057994581	-0.0018777117	0.1203976636	0.0336393363	-0.139755311	-0.1145544935	-0.1326604949	-0.0303889428	0.0724410074	0.0476983588	0.0053262351	-0.0492567527	0.0216187874	0.1648107807	-0.0903693214	0.1081719389	0.1015377608	-0.0173782581	0.0148777121	-0.0916161529	-0.1184354769	0.0117749724	-0.0490448145	-0.04689217	0.0347115078	-0.0354911797	-0.0476619976	0.0432945754	-0.0590579927	0.1578896657	-0.059648375	0.0458316478	0.0752335992	0.084989416	-0.0076821561	0.0420327302	0.0336607926	0.0929960618	-0.048379101	-0.049252654	0.0870264847	-0.2367687774	-0.011607768	0.2573444347	0.0098692046	0.0271014554	0.0007551126	0.033074849	-0.1190474838	-0.027221242	-0.0978105712	-0.0384946681	0.0763522644	0.1082714515	0.1211026417	0.1264604641	0.00708205	-0.1303333005	0.0273685789	-0.0865982518	0.0645910942	-0.0716619862	-0.093723101	-0.0542484701	-0.124063417	-0.0435889739	-0.0541193685	0.0718836178	0.0033832429	0.0258984823	-0.0221549304	0.0819445778	0.0023706562	-0.0785574968	9.73893e-05	-0.0108017107	9.48467575449e-09	0.0001166769540464	0.0427169	0.0114641	0.00182473354561	0.00013142558881	-0.00827779	-0.02994799	0.0008968821050401	6.85218072841e-05	-0.000912182	-0.001264069	1.597870436761e-06	8.320760011239999e-07	-0.000210123	-0.000687913	4.732242955690001e-07	4.4151675129e-08	0.000258227	0.0003201889999999	6.668118352899999e-08	1.02520995721e-07	0.0
