global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
759.1633524882234	-1.478298244800726	2.185365700580907	576328.9957611585	835.2288561179851	-11.85761390322375	697607.2420921578	140.6030074779252	718.0420637500027	-3.625135073195338	515584.405314363	13.141604298910968	729.7473690541334	608.8918868606247	1.185636	32.915272	0.4318459	0.294662	-0.0993210876	-0.1607854988	0.0055620746	-0.1258163646	0.0039353026	0.0237390306	-0.075570872	-0.0030274669	0.1606365332	-0.1338247089	0.0420581643	0.1235076364	-0.1800952243	0.1391372045	0.0585588396	0.0389627853	0.0938183014	0.026647566	0.0483949506	0.1160986162	0.0046035888	-0.0405117605	-0.0084123489	-0.0359826498	0.0679298745	0.0714245913	-0.0456948382	0.0610832285	-0.002567675	0.0135242817	-0.0015375274	-0.0968915279	-0.0008003457	0.07899262	-0.0164272532	-0.0087832233	-0.1376436725	-0.0989822916	0.1326417943	0.118725542	0.1260969639	0.0302865626	0.0466963067	-0.1033613489	-0.050003126	-0.0379363933	-0.0009362092	0.1184254556	-0.0082347334	-0.0711582741	0.0199850977	0.0656971589	-0.007032843	-0.1183378963	-0.0423925326	-0.027447823	-0.0059028584	-0.0234080862	0.0387237182	0.0882931893	0.0212145853	-0.0556345156	-0.210605	0.001823	0.044354466025	3.3233290000000696e-06	0.178125	-0.0461429999999999	0.031728515625	0.0021291764489999	1.00276	-0.1118699999999999	1.0055276176	0.0125148968999999	-0.0371168	0.004601	0.0013776568422399	2.116920100000001e-05	-0.00112851	-0.000759279	5.765045998410001e-07	1.2735348201e-06	0.000483833	-7.991900000000007e-05	2.3409437188900002e-07	6.387046561000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.1664034854064	-3.9969490028170185	15.97560133111996	570276.2969530836	840.9950404864571	5.766184368472068	707272.6581228176	33.24888217121162	717.2076126741974	-0.8344510758053048	514386.7596778216	0.6963085979126304	731.30006260855	611.488160581108	1.061226	29.461447	0.2560915999999998	0.146431	-0.0987996167	-0.158920003	0.0579029036	-0.0937244473	-0.0106273725	0.0313116773	0.0035417837	-0.1545283357	0.0928074235	-0.1147811267	0.0097106464	0.1557820463	-0.1125933364	0.1913475967	-0.0240674074	0.0786772357	0.0349343671	-0.0043603389	0.0795842257	0.0620772239	-0.0405059441	-0.1302709866	0.0680828212	-0.0731042353	0.0707301381	-7.28954e-05	0.0757108988	-0.0513898624	0.0231537517	-0.1420969957	0.0443527008	0.0342810423	-0.0048676251	-0.0249488174	0.0451739996	-0.0062413063	-0.1252457762	-0.0608147631	0.1761147497	0.0573682284	0.1687548376	0.0519225148	-0.0078141293	0.0256359727	0.0241478116	0.0267030409	0.0250162838	0.1347395094	0.0402529967	-0.012674945	0.0019971982	0.1943996753	-0.1325804007	-0.1002988514	-0.0053819035	-0.0537307072	0.049151356	0.0581291676	-0.0514551022	0.0867609543	0.0165379384	-0.0617435365	-0.197291	0.0133139999999999	0.038923738681	0.0001772625959999	0.220768	0.0426429999999999	0.048738509824	0.0018184254489999	0.986893	-0.015867	0.973957793449	0.000251761689	-0.0347266	0.0023901999999999	0.00120593674756	5.7130560399999765e-06	-0.00201342	-0.00088491	7.830657081000001e-07	4.053860096400001e-06	0.000894075	0.000410242	7.993701056250001e-07	1.6829849856400009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.2138445990073	-2.9525588863990606	8.717603977654061	565825.6680064196	842.5495348798987	1.554494393441587	709889.7187263337	2.4164528192413277	717.4936281220745	0.2860154478770482	514797.1063957777	0.0818048364243085	731.0907510311373	585.4382413056481	1.094116	30.374546	0.3842110000000001	0.235665	-0.0919802205	-0.1080978436	0.1122764666	-0.0663611155	-0.1459197492	0.0951783645	0.1044903242	-0.03942199	0.1228235432	-0.0914271123	-0.0295867241	0.1059175468	-0.1140775011	0.1958407055	-0.051037507	0.0364485403	0.0172442512	-0.080650309	-0.0069612343	0.1236561886	-0.0556741571	-0.0082434915	0.0668238431	0.0103118684	0.0829081964	0.0302231168	-0.0644048334	0.0074667288	0.0966468442	0.028371856	0.0253060289	-0.039612883	-0.03872152	0.0104587864	0.0442220068	0.0410055789	-0.1021032486	-0.0194252431	0.1411792526	0.0667879497	0.2235236229	0.0140663881	-0.0267907094	-0.0348506858	0.0572935134	-0.0102967363	-0.0635526582	0.0297654278	-0.0951660989	0.016875623	0.004965992	0.071315504	-0.1139820824	-0.0831543293	-0.0004830361	-0.0078629539	-0.0257996757	-0.0179425174	0.0315684202	0.0851916578	0.0118330366	-0.0676152521	-0.20449	-0.007199	0.0418161601	5.182560100000016e-05	0.184417	-0.0363509999999999	0.034009629889	0.0013213952009999	0.889001	-0.0978919999999999	0.790322778001	0.0095828436639999	-0.0312196	0.003507	0.00097466342416	1.2299049000000025e-05	-0.00185123	0.00016219	2.6305596100000072e-08	3.4270525129e-06	-0.000292115	-0.00118619	8.533117322500001e-08	1.4070467161000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.7045477976523	-3.509296801355049	12.315164040000775	560558.499892887	832.9888931798804	-9.560641700018325	693870.4961610421	91.40586971612925	717.1397796346117	-0.3538484874627556	514289.4635343795	0.1252087520796799	730.4700363923935	572.2472950701341	1.076217	29.87763	0.333653245	0.223301	-0.0878880109	-0.0883787831	0.1455803804	-0.0536390415	0.0184024431	0.027948883	0.0050745071	-0.0693753123	0.1545794501	-0.0673144952	-0.0470882199	0.1081748658	-0.0621613738	0.2030452487	-0.1658622833	-0.0260029273	0.0012681761	-0.01370108	0.0445556789	0.1529919125	-0.0308796129	-0.0593022472	0.0555027558	0.0922213062	0.0017297707	0.0352349865	-0.071555116	-0.0453834988	0.0345312732	0.0060672572	-0.087566188	-0.1043659976	0.0745447514	-0.0161497178	0.0327478565	-0.0457026806	-0.0779971534	0.0142473188	0.1570992917	0.0148290711	0.2055763024	0.0185591574	-0.1259534659	-0.0071179457	-0.0069409803	-0.0703481359	-0.0445804854	0.0324796216	0.0164644481	-0.0507268392	0.0692588906	0.0823747022	-0.0871944532	-0.1440508885	-0.0066695103	-0.0162473885	0.0050619036	-0.0255849371	0.0208409503	0.0835859703	0.0071079182	-0.0732270951	-0.195148	0.009342	0.0380827419039999	8.727296400000032e-05	0.217394	0.032977	0.047260151236	0.001087482529	0.814918	-0.074083	0.664091346724	0.005488290889	-0.0275837	0.0036359	0.00076086050569	1.3219768810000009e-05	-0.00220683	-0.0003555999999999	1.2645135999999998e-07	4.8700986489e-06	6.14099e-05	0.0003535249	3.77117581801e-09	1.2497985492001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.8530391184094	-0.8515086792428974	0.7250670308259836	559284.1681186411	842.0710120558026	9.08211887592222	709083.5893446837	82.48488327638267	714.9710282427461	-2.1687513918656123	511183.5712264897	4.70348259971903	729.3077258241591	578.691329316007	1.095654	30.417242	0.404150445	0.291315	-0.0741195817	-0.0408317514	0.1945001472	-0.0543030984	-0.0260092548	0.0549315272	0.0858652827	-0.0700241813	0.1414067775	-0.0310112193	-0.0456981131	0.1174074622	-0.0340074292	0.139109307	-0.1955181164	-0.0307808928	-0.0026128437	-0.0587287401	0.0031087352	-0.0555558995	0.0011055252	-0.0647627154	0.1172749793	-0.0166484036	0.0137435888	-0.039517906	0.0371960203	-0.0334506145	0.0064679933	0.0395189097	0.0975212634	0.0412357664	0.0277237493	0.0541450623	0.0191148454	-0.1849238152	-0.0433555065	0.0111919096	0.1588431745	-0.0211709822	0.1649321507	-0.0173295396	-0.1444792115	0.0448002519	-0.0001553761	-0.0105051663	-0.0306755616	-0.0535418964	-0.0190191786	0.0487563099	0.0298634232	0.138326734	-0.145827339	0.0514222663	-0.0600247108	-0.0471514524	-0.0149595311	-0.0351376391	-0.0132504986	0.0819445778	0.0023706562	-0.0785574968	-0.200355	-0.005207	0.040142126025	2.711284900000018e-05	0.204684	-0.0127099999999999	0.041895539856	0.0001615440999999	0.69396	-0.120958	0.4815804816	0.014630837764	-0.0230153	0.0045684	0.0005297040340899	2.0870278560000003e-05	-0.00206579	0.0001410399999999	1.989228159999995e-08	4.2674883241000005e-06	-0.000534659	-0.0005960689	2.8586024628100004e-07	3.552981335472101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.8180079520257	-1.0350311663836465	1.0712895153854916	557737.1370014319	838.3302227870068	-3.7407892687957656	702797.5624381126	13.993504353537558	713.877780833484	-1.0932474092620623	509621.4859677399	1.1951898978582112	727.7727624008114	564.4656695580541	1.130213	31.376652	0.369975	0.289304	-0.0526176411	-0.0110095138	0.1839443091	0.0003055183	-0.041788424	-0.0064136017	0.0631304262	-0.1331075145	0.0589127964	-0.0051297237	-0.0589777418	0.1213361924	0.0536311399	0.0906532521	-0.2153211629	0.0426186975	-0.0233514336	0.0231389158	-0.0097727415	0.0154275527	0.0470001674	0.0282776348	0.0365065557	0.0797153106	0.0196928435	0.0230876805	-0.0506002978	0.0342733835	0.1574498931	0.0543980943	0.0410024968	0.0353381101	0.0157034092	0.0790011196	0.0160907519	-0.1260071535	-0.0178072773	0.0396813404	0.1482698975	-0.0699386728	0.1265107647	0.0299310864	-0.1851643318	0.0544870185	0.0702387949	-0.0832889086	0.0471614197	0.0105742794	-0.021361773	-0.0236230085	-0.084110987	-0.0361704861	-0.0296329303	0.0736346794	-0.0787986676	0.1025625586	-0.098710589	0.0576947611	-0.0412535591	0.0802681812	-0.0023706562	-0.0835859703	-0.188401	0.0119539999999999	0.035494936801	0.0001428981159999	0.217549	0.0128649999999999	0.047327567401	0.0001655082249999	0.60901	-0.0849499999999999	0.3708931801	0.0072165024999999	-0.0180769	0.0049383999999999	0.00032677431361	2.438779455999999e-05	-0.00225012	-0.0001843299999999	3.3977548899999965e-08	5.0630400144e-06	-0.000616049	-8.138999999999998e-05	3.79516370401e-07	6.624332099999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.7967894503702	0.9787814983444604	0.9580132215014272	559200.0383122812	832.5430514912723	-5.787171295734538	693127.9325863993	33.49135160617377	711.7365438324277	-2.141237001056311	506568.90782652935	4.584895894692624	724.5321319150688	569.5373161849697	0.959636	26.641142	0.1805014500000001	0.140163	-0.0253023481	0.0215758677	0.2152576056	-0.0311076746	0.0087794837	-0.0021462147	0.0627315995	0.0915161854	0.035379827	0.0352599215	-0.0154738924	0.1431468667	0.1201709943	0.0628548239	-0.1907144725	-0.0144504343	-0.0535525982	0.1234791529	-0.0041138396	0.0125941058	0.1287293187	0.0084142512	0.0802843046	0.0936660143	0.0189848203	-0.0045850138	-0.0385796858	-0.0020751759	0.0751090356	0.0682799071	-0.0744409597	0.0780178878	-0.1149195743	-0.0264153484	0.0330386221	-0.0875380601	0.0253128828	0.0013538293	0.172092893	-0.1261906504	0.0572796395	-0.0182654176	-0.1319542307	0.0549324578	-0.0640641952	-0.1244803397	0.0233261794	-0.0217925718	-0.1008284214	-0.0142539147	-0.0534420419	-0.0008512997	-0.0150481434	0.0395695572	-0.1015029609	-0.0137684514	-0.0673130662	-0.0384590192	-0.0480341401	0.0785574968	-0.0071079182	-0.0882931893	-0.185532	0.002869	0.034422123024	8.23116100000006e-06	0.215329	-0.0022199999999999	0.0463665782409999	4.928399999999999e-06	0.544709	-0.064301	0.296707894681	0.004134618601	-0.0159441	0.0021328	0.0002542143248099	4.5488358400000025e-06	-0.00222861	2.1510000000000192e-05	4.626801000000082e-10	4.966702532099999e-06	-0.000683968	-6.791899999999994e-05	4.67812225024e-07	4.6129905609999925e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.0334707186004	2.2366812682302	5.002743095651855	562550.2071981896	833.4948765107923	0.9518250195200152	694713.7091697409	0.9059708677842776	712.6528401546504	0.9162963222227064	507874.07058048976	0.8395989501188575	725.1671800399123	580.8387613714452	1.012496	28.108624	0.447759	0.29488	0.0005637874	0.047820563	0.1827286256	-0.0168246105	0.061911093	-0.082166621	0.0056341858	-0.0250053564	-0.0673944834	0.0386990887	-0.0205392557	0.0888693563	0.1058806957	0.0309002339	-0.2154491503	-0.0200777527	0.0317770282	0.1374227445	-0.0937046014	-0.0580421229	0.1006261759	-0.0852302554	-0.0278786617	-0.0676561051	-0.194082571	0.0516804988	0.0665332891	-0.0208566433	0.0050417209	-0.0401647769	0.0032586072	-0.0392410031	-0.1244930483	-0.0847770766	0.1212129628	-0.0668726363	0.0397478979	0.0108353072	0.1182010105	-0.1133000873	0.0124949909	-0.0744572597	-0.1647326188	0.0949839723	-0.0756210682	0.0078465698	0.1198163111	-0.0486462605	-0.0925201355	0.0512322136	-0.0306355668	0.0663874543	0.0863204775	0.0859473534	0.0634903499	0.0743893594	-0.1954075676	0.1565864351	0.0113974293	0.0768132552	-0.0118330366	-0.092661062	-0.176886	0.008646	0.0312886569959999	7.475331600000025e-05	0.136725	-0.0786039999999999	0.018693725625	0.0061785888159999	0.383603	-0.1611059999999999	0.147151261609	0.0259551432359999	-0.0120711	0.0038729999999999	0.0001457114552099	1.5000128999999998e-05	-0.00212734	0.0001012699999999	1.025561289999993e-08	4.5255754756e-06	-0.000697758	-1.379000000000007e-05	4.868662265640001e-07	1.9016410000000192e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.9893126784956	2.955841959895224	8.73700169187724	566992.9050080332	837.51914591649	4.024269405697623	701438.3197766867	16.194744249633903	713.2799535186394	0.6271133639889968	508768.29209155246	0.3932711712935959	725.7655941928383	596.3780268977056	0.984279	27.325272	0.2698575	0.176459	0.030810235	0.0801564477	0.1396602818	-0.0231686431	-0.0323112607	-0.0036327481	0.0841108638	-0.020399251	-0.1090925661	0.0462825222	-0.0149964241	0.047336721	0.1155524714	0.0212515263	-0.1375293958	-0.0129097495	0.0548662553	0.1269166722	-0.0673188219	-0.0440425317	0.1084709093	-0.047936799	0.0156324501	-0.0587257301	-0.0565061376	0.0960810663	0.0425629988	0.1709429105	-0.0282800513	-0.0080564107	0.049893896	0.0108883726	0.0397065291	-0.0608917475	0.0084632183	0.1849699862	0.0521418006	0.0155371392	0.0592981504	-0.0985433528	0.0157006858	-0.0098137869	-0.1177938172	0.0484173356	-0.0759232247	0.0651860077	0.0189464422	-0.0312984678	-0.1393061146	0.0121014028	-0.0447042351	0.0294609032	0.0925486364	0.0304262212	0.0561653823	0.0482729981	-0.2151452879	-0.0980376814	-0.0126958117	0.0750362016	-0.0165379384	-0.0966728009	-0.171851	0.0050349999999999	0.029532766201	2.535122499999984e-05	0.111778	-0.024947	0.012494321284	0.000622352809	0.263221	-0.120382	0.0692852948409999	0.014491825924	-0.0102314	0.0018396999999999	0.00010468154596	3.3844960899999987e-06	-0.00267751	-0.00055017	3.026870289e-07	7.169059800100001e-06	-0.000697758	0.0	4.868662265640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2875328468792	1.2982201683836363	1.6853756055980376	568949.6822082319	837.0367598271764	-0.4823860893135361	700630.5373019782	0.2326963391632068	714.1064858185532	0.8265322999137652	509948.0730881235	0.6831556428007383	726.5776590926663	611.0227723986712	1.005496	27.914278	0.35755065	0.220796	0.0680108328	0.1198721802	0.1050370814	0.0093422285	0.0112325175	-0.0328728228	-0.0111977008	0.0519709537	-0.0374372792	0.0716292177	-0.0100872831	-0.0394864388	0.1224194601	0.0603171046	-0.1416914831	-0.004946118	0.1492433879	0.0464041292	-0.0675922438	0.0424378559	0.0113825647	-0.0322210232	0.0221468625	0.0023820271	-0.0255342545	-0.0649001945	0.2212606766	-0.0201481022	-0.0037359058	-0.0464200922	-0.0183920288	0.0751735539	-0.0899043771	-0.007626542	-0.1109015246	-0.1418978715	0.0742300369	0.0276082145	-0.0041599557	-0.1281698355	0.0615916816	0.0130057951	-0.1228436331	-0.0369254277	-0.054555932	-0.0703036599	0.0959420715	-0.0007620778	-0.1181122654	-0.0109306004	0.0850509174	-0.0042999471	0.047547895	0.0463325749	0.0459056677	-0.0867315864	-0.0447772469	0.0375336772	0.0521110549	0.0732270951	-0.0212145853	-0.1003129872	-0.157392	0.014459	0.024772241664	0.000209062681	0.0634302	-0.0483477999999999	0.00402339027204	0.0023375097648399	0.134429	-0.128792	0.0180711560409999	0.0165873792639999	-0.0074167699999999	0.0028146300000001	5.500847723289852e-05	7.922142036900563e-06	-0.00222367	0.00045384	2.059707456000001e-07	4.944708268900001e-06	-0.000647191	5.056700000000006e-05	4.18856190481e-07	2.557021489000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.851968230238	-0.4355646166412725	0.1897165352698587	568292.7900046037	836.1857973536038	-0.850962473572622	699206.6876958822	0.7241371314288354	712.6824483234922	-1.424037495061043	507916.2721483671	2.0278827873397303	725.5166610186137	614.8052506558643	0.952009	26.429405	0.1746764999999999	0.1033	0.0993137424	0.1013041435	0.0897715427	-0.0572838969	-0.0113927219	-0.0120973411	-0.0081738201	-0.0373765848	-0.0861253627	0.0984088342	0.0264362433	-0.036412501	0.0613252473	-0.0166550175	-0.0953948573	-0.0450325778	0.1501967232	0.0478392742	-0.0290063168	0.009620373	-0.0497533122	-0.0130396366	-0.0268814133	0.0310898061	0.0313654	-0.1074622229	-0.0014843579	-0.0052255905	-0.004853879	-0.0379317195	0.017598561	0.108099817	0.0871428453	-0.1143864631	0.1108398483	0.0737747786	0.098114366	-0.0062473088	-0.0314634976	-0.0719460531	0.0162583369	-0.0299561698	-0.0986881738	-0.0195887011	0.019628964	0.0569051869	0.1167699752	-0.041478439	-0.0558173791	-0.0085996772	0.0812559033	0.0373555022	0.0238524738	-0.0267294777	-0.0286501704	-0.009020529	0.0636572918	0.071169738	-0.1097520869	0.0713867084	-0.0258549876	-0.1035676303	-0.142436	0.0149559999999999	0.020288014096	0.0002236819359999	0.0386638	-0.0247664	0.00149488943044	0.00061337456896	0.0967645	-0.0376644999999999	0.00936336846025	0.0014186145602499	-0.00585716	0.0015596099999998	3.4306323265600005e-05	2.4323833520996877e-06	-0.00252286	-0.0002991899999999	8.951465609999998e-08	6.3648225796e-06	-0.000560199	8.699199999999993e-05	3.138229196010001e-07	7.567608063999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.259335244735	2.4073670144970265	5.795415942488327	571928.1821448085	838.9761189663344	2.7903216127306223	703880.9281958129	7.785894702471621	712.1209936911321	-0.5614546323600962	507116.3096556453	0.3152313041986108	724.7624991345933	625.6409948055827	1.030967	28.621407	0.28947435	0.153494	0.1241851183	0.1425081647	0.0699094574	-0.0030826724	-0.1285472769	-0.0406177723	-0.0242688244	-0.0303815279	-0.0729711581	0.1093244454	0.0622551204	-0.0337372375	0.0586039576	0.0290374519	-0.02582708	-0.0435677474	0.1492315424	-0.0264911904	-0.0521084607	0.1240082913	-0.1015085715	-0.03337286	-0.1497765302	0.0523162739	-0.0079021306	-0.0318516196	-0.1107276725	0.1191399395	-0.1095137151	-0.0864545693	0.0218820011	0.0225708022	-0.0332104513	0.0085369123	-0.0743533465	-0.0761070708	0.1106522295	-0.0398344308	-0.0431084315	-0.0787246882	0.0662374532	0.0757602901	-0.0787399628	-0.1071692116	0.1038823903	-0.0109157207	0.0564009899	0.015628629	0.0106902774	-0.0617039059	0.0814078293	-0.020316476	0.2018993001	-0.0168849783	-0.0378223706	-0.0324599336	0.0136846005	0.0489020495	0.0399561	0.0695158277	-0.030451217	-0.1064242213	-0.1251	0.017336	0.01565001	0.000300536896	0.0219259	-0.0167378999999999	0.00048074509081	0.0002801572964099	0.0266446	-0.0701199	0.00070993470916	0.00491680037601	-0.00369598	0.00216118	1.36602681604e-05	4.6706989924e-06	-0.00166668	0.00085618	7.330441924e-07	2.7778222224e-06	-0.00124845	-0.0006882509999999	1.5586274024999998e-06	4.736894390009998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.1938623588225	0.9345271140874728	0.8733409269646606	573342.5451938714	831.7315569704617	-7.244561995872687	691777.3828605084	52.48367851204284	710.8260456647562	-1.2949480263758917	505273.66719539405	1.6768903910148163	722.4639485820232	634.1177478560692	0.961582	26.695152	0.04932534	0.0271256	0.1396627983	0.1421924992	0.0835010432	-0.0707269816	0.0380575121	-0.0650049201	-0.0272972391	0.0234662395	-0.111301208	0.1246182695	0.0806767915	-0.0112612494	0.0549008705	-0.0239406329	-0.0215961975	-0.0323544562	0.1742311146	0.032052189	0.0048644617	0.1145775178	0.0589816502	-0.0526229093	0.0072168149	0.0884581641	0.0684327955	-0.1168753887	-0.0048063556	-0.0836471529	-0.1144874637	0.0182574823	0.0710277293	0.0592393031	0.0728075865	0.0495523128	-0.1052147756	0.066460786	0.1328839001	-0.0662118098	-0.0186276878	-0.0799525726	-0.0371357733	-0.0090837433	-0.0626646182	-0.0788480402	-0.0882075616	0.044442748	0.0663098465	0.0089515154	-0.0441121507	-0.0309689762	0.0409729536	0.0737315086	0.1025207617	-0.037748309	-0.0320756223	-0.10210229	0.1358530032	-0.1202973227	-0.0907075426	0.0676152521	-0.034995421	-0.108871781	-0.127128	-0.002028	0.0161615283839999	4.112784000000008e-06	0.0220235	9.759999999999976e-05	0.00048503455225	9.525759999999957e-09	0.00434536	-0.02229924	1.8882153529600003e-05	0.0004972561045776	-0.0035705	0.00012548	1.274847025e-05	1.5745230400000073e-08	-0.00144626	0.00022042	4.8584976400000014e-08	2.0916679876e-06	-0.00109634	0.00015211	1.2019613955999995e-06	2.31374521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.9998991004315	1.8060367416090912	3.261768712041983	576080.8468344653	839.588185471866	7.856628501404316	704908.3211839405	61.72661140907863	711.4155247107796	0.5894790460233708	506112.0487995138	0.3474855457006232	724.1082982001599	636.2402906122377	0.946087	26.264982	0.22154448	0.10919	0.1485729013	0.136252686	0.0200201201	-0.0430973565	-0.157778248	-0.0029823096	0.0278183177	-0.049419512	-0.1119003496	0.1281929734	0.0748532501	-0.0209327431	0.0361453444	0.0113741304	0.0077460021	0.0053739565	0.1098560472	-0.0548466447	-0.0108857928	-0.0059325378	0.0156413518	0.1274293036	0.0310848626	-0.0634257859	0.103620612	-0.2167226943	-0.0291227361	-0.0308118935	-0.0334175737	0.1512749412	0.1128144802	0.1125332228	-0.1041626035	-0.0064914551	-0.0266128778	-0.070415202	0.1289729493	-0.0579435633	-0.0414252329	-0.0751857781	0.0284693268	0.105957709	-0.0289945323	-0.063805379	0.0818736784	0.1367693812	-0.0193563895	-0.0383427804	-0.0650775522	-0.0756164393	-0.0332678916	0.0362225297	0.0329553252	0.1719555451	0.0585236094	0.0070387882	0.0758943464	-0.0821006669	0.0029444489	0.0656857936	-0.0394798359	-0.1109009027	-0.106231	0.0208969999999999	0.011285025361	0.0004366846089999	0.00461548	-0.01740802	2.13026556304e-05	0.0003030391603204	-0.0523251	-0.05667046	0.00273791609001	0.0032115410366116	-0.00236252	0.00120798	5.5815007504e-06	1.4592156804e-06	-0.00212345	-0.0006771899999999	4.585862960999998e-07	4.509039902499999e-06	-0.00174255	-0.00064621	3.0364805025e-06	4.1758736410000017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
