global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
715.1443857687178	0.9216411104501958	511431.4924965167	0.84942233647187	732.9699675334891	6.244579160746639	38.9947688948312	537244.9733060441	710.2519190300337	1.1174979240510083	504457.7884858456	1.2488016102583133	701.8920573033444	526.6803288300223	1.16099	27.490999	0.14639906	0.0888027	-0.0885140907	0.0130745601	0.0831756938	0.1284756989	0.0283843688	-0.0463910266	0.0795088007	-0.123636753	-0.0390439828	0.0598242798	0.0289548193	0.1004961883	-0.0886393226	0.0776609792	0.0463472384	-0.1098212701	-0.0164518834	0.1070169132	0.1245064614	-0.0626704273	0.0284235746	0.0313219767	0.0228474244	0.1975390586	0.1214095043	-0.0801585941	0.0162196901	0.0374398798	0.0229178468	0.0084923701	-0.0430127094	-0.1011920495	0.0670845303	-0.063689194	-0.003427018	0.0705924754	-0.0189895761	-0.0940945303	-0.1070792107	-0.0274912993	-0.0182042535	0.0156221097	-0.2232816442	-0.0317876906	0.0674607461	-0.0351066321	0.0356347698	0.0096041308	0.1585386477	-0.025121688	-0.0087063982	-0.0341978164	0.014704487	-0.020121299	0.1060052568	-0.042338479	0.0091894803	-0.0187732777	-0.0180479283	0.0234153739	0.0393385915	0.0935454998	0.0309950503	0.0194157413	0.0014522644	-0.0259633664	-0.0792117586	8.31725e-05	-0.0559610298	-0.0353222594	-0.0654009972	-0.1841564968	-0.0652642505	0.089355685	-0.0029886208	0.0464098718	-0.1593366142	0.0654946367	-0.0779091875	-0.0437815503	-0.1068669066	0.0216982721	0.0006739187	-0.0490049146	0.0776620566	0.0785996801	0.0514485291	-0.0974904972	0.0134220296	-0.027749975	0.0806286867	-0.092427387	-0.0279245661	0.0053757299	-0.028297802	0.050045906	0.0342723706	0.0413605586	-0.09067976	0.1004460507	0.067572636	-0.1050108057	0.1587629873	-0.0307747781	-0.0211186833	-0.0762075156	-0.0531926704	-0.0321515498	-0.0155418396	0.0783390175	0.053894489	0.1232292306	-0.0673449788	0.0912438734	0.030451217	-0.0427992974	-0.00406008	0.00213015	4.5375390225e-06	1.64842496064e-05	0.00660651	0.04888111	4.36459743801e-05	0.0023893629148321	0.0516654	0.0748746	0.00266931355716	0.00560620572516	0.000386682	0.000146809	2.1552882481e-08	1.4952296912400001e-07	-0.000361414	0.000263455	6.9408537025e-08	1.30620079396e-07	0.000788816	0.0	6.22230681856e-07	0.0	0.0	0.0
714.6336541633054	-0.5107316054123885	510701.2596627989	0.2608467727671157	728.6673641920393	-4.302603341449867	18.51239551385556	530956.127638574	710.7538807685839	0.5019617385502215	505171.0790276025	0.2519655869683609	702.5646214033055	516.4205267189668	1.11898	26.496243	0.1316290275	0.0744316	0.0183288377	-0.1018430606	0.0686764611	0.0593805806	0.0527178621	-0.0380899207	0.0427117556	0.022063178	-0.1073456269	0.1498683555	0.0387491679	0.0229050578	-0.0240921558	0.0003280715	0.017807669	0.0544418569	0.0015456853	0.0803412561	0.0055989951	0.0121797962	0.1781382734	0.0727932843	0.0642195358	-0.106841336	-0.0821357231	-0.1715259437	0.0543031501	-0.0407430268	-0.0574886743	0.0523969986	-0.028577622	0.1063557184	0.0898736377	0.0996115611	-0.0592004083	-0.021025207	0.006199738	0.0551446958	0.0356821561	-0.103283198	0.0110687327	0.1057387344	-0.0912005838	0.0210379396	0.1175463666	0.0564677671	-0.0806150005	-0.0332952052	-0.1273437624	-0.0583481822	-0.0009472302	0.0650968211	-0.1395980371	0.1080316274	-0.0917778454	0.1478638631	-0.0714772975	-0.0538087695	-0.0061812337	-0.1004337662	0.1234165549	0.1214418679	-0.0568581556	0.0148323387	-0.065204406	-0.0285869504	0.0385285899	0.1041352018	-0.1160207538	0.0400030302	0.0576909849	0.0665506125	-0.0295908184	0.0450241559	0.1694820623	-0.0453710569	0.0092993829	0.0565260992	0.0289447585	-0.1310615427	-0.0179404654	-0.0639011407	-0.0116661546	-0.0290859051	0.01046191	-0.2308705843	0.0020107918	-0.022560093	-0.121001307	0.0716414311	0.0292887111	-0.1410463472	0.0788713268	-0.0947973659	-0.0539425821	0.0929309931	-0.1009417199	-0.0242148151	-0.0049787828	-0.0599309658	-0.0598169972	-0.0977900517	0.0022283459	0.0480933182	0.041823771	-0.1918131016	0.0957311734	0.0198311672	-0.0383041806	-0.130519151	0.0684778227	-0.1246113669	0.0441324208	0.0897877085	0.0258549876	-0.0493116688	-9.27625e-05	0.0039673174999999	1.5739608145806245e-05	8.60488140625e-09	-0.0177847	-0.02439121	0.00031629555409	0.0005949311252641	-0.0201165	-0.0717819	0.0004046735722499	0.0051526411676099	-0.000134768	-0.00052145	2.719101025e-07	1.8162413824e-08	-0.000469736	-0.000108322	1.1733655684e-08	2.20651909696e-07	0.000788816	0.0	6.22230681856e-07	0.0	0.0	0.0
713.7753300526662	-0.8583241106392734	509475.2217917925	0.7367202789046996	731.7083316053534	3.0409674133140925	9.247482808838203	535397.0825406897	710.045076384595	-0.7088043839889906	504164.01049800526	0.5024036547620124	702.6546725206224	526.7125670419268	1.122062	26.569216	0.1136096915	0.0713101	-0.045074282	0.0698965172	0.1063384764	0.0805594008	0.0659124139	0.0079559962	0.0457198526	-0.1505865373	-0.0082103397	-0.003298457	0.129743576	0.0062472145	-0.0448508252	0.0776124785	0.0971273842	0.0112599176	0.0176261353	0.0618213458	0.0198112882	0.075486826	-0.1135323465	0.0215327839	-0.1409444703	-0.0115520072	-0.0403999729	0.0134479639	-0.1274030252	-0.1106757966	0.0028103581	-0.1317259108	-0.0012033438	0.1651272055	-0.0749616179	-0.0378200275	-0.0146555967	0.1355399842	-0.0594252385	0.1018697195	-0.0499757835	0.0364971219	0.0836546811	0.2000937423	0.163718752	0.0303753042	0.0799148462	-0.0047487858	-0.0577469314	0.1673477392	-0.1149770574	-0.0237037102	0.0732965141	-0.0437774513	0.0466106332	-0.0948030935	-0.1053794997	-0.0072842103	-0.1481852483	-0.0938704011	0.0103395721	0.0706399199	-0.064213266	-0.0991476322	0.1124859124	-0.050004116	-0.101556835	0.0303025378	-0.0896498121	-0.0713308822	-0.1132296764	0.1112621596	-0.0332251956	-0.0655579128	0.1935162318	0.0689443733	0.0184741483	0.0218993666	0.1161536409	-0.1273378459	-0.0357132255	0.0697071537	-0.032196895	-0.1076895679	0.0171573509	0.0245820125	0.0234768378	-0.2184576022	-0.0463556232	-0.0430914589	0.1686049303	-0.0683590104	-0.1401142704	-0.0161302878	-0.0634623601	0.0903914687	-0.1636205616	-0.0256396379	0.0278758929	-0.0617636925	0.0283049071	0.008943684	-0.0163040398	0.1138814058	0.0131084983	0.100342251	-0.0565832884	0.1513142337	-0.0712624925	0.0244988768	0.0971523709	-0.1874370432	-0.1049193208	0.0224443065	-0.1422509593	0.0882931893	0.0212145853	-0.0556345156	-0.000551784	-0.0004590215	2.1070073746225005e-07	3.044655826560001e-07	-0.00231478	0.01546992	5.358206448399999e-06	0.0002393184248064	0.0516923	0.0718087999999999	0.0026720938792899	0.0051565037574399	0.000274349	0.000409117	1.6737671968900004e-07	7.5267373801e-08	-0.000361414	0.000108322	1.1733655684e-08	1.30620079396e-07	0.000788816	0.0	6.22230681856e-07	0.0	0.0	0.0
712.3928645015154	-1.3824655511507444	507503.5933926745	1.911211000118532	729.5728374325533	-2.1354941728000085	4.560335362062792	532276.525119387	710.0411266011828	-0.0039497834121675	504158.4014650769	1.5600789003034033e-05	702.3467408177971	522.0501377141138	1.212735	28.716257	0.107160734	0.0683536	-0.0421023754	-0.0871378668	-0.1163902563	-0.0226172064	0.0199660052	-0.0104253321	0.1127964375	0.0730911463	0.0251812353	0.1055518437	0.0307192825	-0.039234273	0.0867647392	-0.011252346	-0.0407774886	0.070374924	0.0386143317	-0.0016495782	0.030368007	-0.0655962869	-0.0669182202	0.0028376311	-0.0318694597	-0.0980391976	-0.0410191615	-0.0582710929	-0.0093602009	0.0861858236	-0.1428033897	-0.053290325	-0.0381556759	0.081875357	-0.0118026996	-0.0076232852	-0.1032256836	0.0055785806	0.0321862314	-0.0445837295	-0.1730697767	0.0525614793	0.0210126577	-0.0416180027	0.0265049753	-0.0228668867	0.0051632382	0.0410141949	0.2328563458	-0.0293411314	-0.066568764	-0.0869274505	0.1345873976	0.000304341	0.20597052	0.027092717	-0.0470445916	-0.0220700807	0.1231023825	0.07629804	-0.0175784617	-0.1417676679	0.0141815474	0.1239273953	-0.0658432457	-0.0627090389	-0.0941256459	0.0254678706	-0.0780647914	0.1050881767	0.0068180197	-0.0209422096	0.0620297634	0.0552734289	0.0873599087	0.0268144826	0.0359469605	-0.0284251742	0.1701220985	0.0237888834	-0.0189715574	-0.1219007933	-0.0185015019	-0.0028563061	0.0090790659	0.0262762842	0.1295036722	0.067656833	0.0805405679	-0.0368859529	0.0199801404	0.0178641458	-0.1898351988	-0.0285338357	-0.014874017	-0.1218111931	-0.0672323348	0.0232265411	0.076351769	0.0665733421	0.0950452325	0.1238752166	-0.0052751142	-0.1198220078	0.0366668598	-0.2253076715	-0.0500592829	0.001052031	-0.0128776261	-0.0065583829	0.067806936	0.0057099809	0.0548316904	0.0214742038	0.071337772	0.0867609543	0.0165379384	-0.0617435365	0.00129653	0.001848314	3.416264642596e-06	1.6809900408999998e-06	-0.0549742	-0.05265942	0.00302216266564	0.0027730145147363	0.0151727	-0.0365196	0.00023021082529	0.00133368118416	0.000597017	0.000322668	1.0411463822400003e-07	3.564292982890001e-07	-0.000361414	0.0	0.0	1.30620079396e-07	0.000788816	0.0	6.22230681856e-07	0.0	0.0	0.0
711.8424028510009	-0.550461650514535	506719.6064966866	0.303008028687186	726.0664133029957	-3.506424129557672	12.29501017634428	527172.4365266765	708.3963931711035	-1.6447334300793273	501825.4498578286	2.705148056020509	700.680745395435	519.6547291079922	1.257839	29.784258	0.16197148	0.0924107	0.0547961412	0.0274620622	0.065988223	-0.0911817514	-0.0125149958	0.0287328682	-0.0460758618	-0.069061162	-0.0110662171	-0.1000112961	0.1125024797	-0.1183636575	-0.0997089953	0.0800498059	0.1048320173	0.0418199425	-0.0799405379	-0.0331949587	0.0308984885	0.052722417	-0.046764925	-0.0751047353	-0.1666596854	0.0243161043	-0.0657554068	-0.0892891723	-0.0454491343	0.0085616201	-0.0087497884	0.0843358971	-0.1018953599	-0.0378931728	-0.0786321257	-0.0103840804	0.1887621052	-0.0027235624	-0.0603828876	-0.0587721066	0.0721244496	-0.0303873569	0.0099279814	-0.0816070279	0.0406911793	0.0373820488	0.0640110624	0.0426571696	0.0120089565	0.1017569646	-0.0131740921	-0.1758538689	0.0410039753	0.0555387802	-0.0589940404	0.177669432	-0.1737449817	-0.1828429076	-0.0326042445	0.1687164749	-0.0301591322	-0.0071141595	0.0517649446	-0.0885972646	-0.0447951725	0.0140180722	-0.0909938808	0.0113564972	0.0534357533	-0.0652946833	-0.0447450425	0.0672615942	-0.0924685277	-0.075995408	0.0448696665	-0.0465244476	-0.1255199668	-0.070243475	0.0226606313	0.0278932173	0.0424063029	-0.0092978319	-0.0978612552	-0.0983002474	0.0184803652	0.0788533589	-0.1598286426	-0.0557128019	0.0549930707	-0.1360390201	-0.0049836505	0.0540467396	-0.0631358322	0.0526173158	0.0710395671	0.0550874158	0.1143924087	-0.0520169773	-0.0173471529	0.1048440582	0.0599320585	0.1125994263	-0.1494426307	0.0381984511	0.0730683079	0.0303743374	-0.0878795835	-0.0427867847	0.1815124402	0.119970235	-0.0163952552	0.0203071564	0.032714462	0.0159616561	-0.0742094043	0.0851916578	0.0118330366	-0.0676152521	0.00795198	0.00665545	4.4295014702500016e-05	6.323398592040002e-05	0.0205705	0.0755446999999999	0.0004231454702499	0.0057070016980899	0.0510391	0.0358663999999999	0.0026049897288099	0.0012863986489599	2.32974e-05	-0.0005737196	3.291541794241601e-07	5.4276884676e-10	-0.000108443	0.000252971	6.3994326841e-08	1.1759884249000001e-08	0.000840224	5.1407999999999966e-05	7.059763701759999e-07	2.642782463999996e-09	0.0	0.0
710.850010060275	-0.9923927907258304	505307.7368026932	0.9848434510846016	727.4432710714751	1.3768577684794536	1.8957373146222207	529173.7126271676	709.161100317865	0.764707146761566	502909.466204045	0.5847770203082153	700.9628060590311	506.5032335405221	1.196386	28.329123	0.192836823	0.11546	-0.0560999033	0.0675512113	-0.0807051076	-0.0351953404	0.0874535417	0.0311114465	0.0558007973	0.012007314	0.1203595885	0.0249872858	-0.0667087611	0.0962590035	0.0666899207	-0.0785481331	0.0473758549	0.1791615607	0.0447661111	-0.0326163329	0.0268106785	-0.1275470484	0.0943601018	0.1797179986	-0.0023943119	-0.1303487602	-0.2367038476	0.0078487018	-0.1176419004	0.1657657828	0.0686756813	0.1034857429	-0.0057564162	-0.0119456407	-0.0984930358	0.0249072658	0.1204620428	-0.1384899833	-0.1053214417	-0.0086835954	0.0290622587	-0.0124868411	0.1500426156	-0.0097953043	-0.0522175291	0.1533763943	0.0214324784	-0.1252520183	-0.0333580054	-0.0528217121	-0.1303702186	-0.009822713	-0.0468075832	0.076042009	0.1146434281	-0.1138689631	0.04651683	-0.1265083645	0.0773794481	0.008064112	0.0903842555	-0.0665625191	-0.0342311328	0.0769631463	0.024973962	0.0431949941	0.0351598723	0.0179305991	-0.0746077102	0.0423902318	0.0551651089	-0.1053561362	-0.0052179614	0.0960291056	-0.1620200262	-0.0368199046	0.0493871599	-0.1763265512	0.1611135202	-0.0680415674	0.0775188438	-0.2135478135	0.0032529986	-0.2077824497	-0.0973797873	0.0869152914	-0.0789622635	0.0113763635	0.0601248575	-0.0529558446	-0.0025437176	0.0390237417	0.0294825324	0.0091824648	-0.0262308429	0.0743344562	0.1192412809	0.170876181	0.0957736705	0.0500320819	0.0404374394	-0.0737465397	0.0743143596	-0.0616959223	0.1000810014	0.0830138621	0.1170909005	0.090198078	-0.0242279529	0.1264896183	-0.041440412	-0.0663417851	-0.1479497248	-0.0361598523	0.0445909765	0.0835859703	0.0071079182	-0.0732270951	0.000280537	-0.007671443	5.885103770224901e-05	7.870100836899999e-08	-0.081402	-0.1019725	0.006626285604	0.0103983907562499	0.0197247	-0.0313143999999999	0.00038906379009	0.0009805916473599	0.000731264	0.0007079666	5.012167067155601e-07	5.347470376960001e-07	-0.000361414	-0.000252971	6.3994326841e-08	1.30620079396e-07	0.000916856	7.663199999999998e-05	8.406249247359999e-07	5.872463423999997e-09	0.0	0.0
711.7809346310053	0.9309245707302124	506632.0989041874	0.8666205563892304	724.2221228810321	-3.2211481904430457	10.375795664794508	524497.6832703088	708.5544814347917	-0.6066188830733381	502049.4531613265	0.3679864693011442	700.0441685744016	510.0493309194187	1.119097	26.499002	0.1372838629999999	0.103864	0.0686005392	-0.0504081334	-0.0004920035	-0.1155744895	0.0609332191	-0.0029560001	-0.0816509555	0.0661647359	-0.0802463274	0.0127733094	-0.018990867	-0.0237778543	-0.1065478565	-0.048336052	0.0456377291	0.0683518407	-0.0840663999	-0.0838381941	0.1055841871	0.079135093	0.1394767658	-0.0398376883	-0.0411203756	-0.0083221547	0.0743118409	-0.0731940307	-0.0928086598	0.0188114915	-0.0627927572	0.0138860734	-0.024025846	0.0226252064	-0.1450656139	-0.0289588186	-0.0690918541	-0.0655741991	-0.1799197898	0.0140297326	0.0373153222	-0.0284614388	-0.0932992268	0.1148168514	0.0168584578	-0.1076805307	-0.0718321262	-0.0594867921	-0.0206142466	-0.1269973195	0.0303848381	0.0504310717	0.0277839326	0.0889006455	-0.0190913687	0.0103201715	-0.1325497314	0.0474943423	-0.0424882288	0.0057943785	-0.0086900549	-0.1179059088	-0.0307466094	0.0045842835	0.0593808435	-0.0903535704	0.1011892347	-0.0653957635	0.1898750622	-0.0061532426	-0.0241310609	0.005677146	-0.1174874262	-0.050011818	0.0473357506	0.0316033474	0.0323804298	-0.0872137214	-0.1012146471	-0.0198180019	-0.1056139124	0.0179548703	0.0170154587	-0.1914890226	0.0114197908	0.0585762118	0.0286210219	0.0469815922	-0.1189849781	0.0459711355	0.037734549	0.1970325592	0.0614159704	-0.1309913094	-0.0493601263	-0.0063436498	0.0566328344	-0.0634716035	-0.0445050242	-0.0818470122	0.0447855681	-0.013782038	-0.0606289307	0.054832393	-0.073544047	0.0631170882	-0.0654014415	-0.0072204407	0.0486369822	0.1031466468	0.0223273876	0.003617997	-0.0928544154	0.1200164771	0.0274429528	0.0819445778	0.0023706562	-0.0785574968	0.0104548	0.010174263	0.0001035156275931	0.00010930284304	0.0203312	0.1017332	0.00041335769344	0.01034964398224	0.0282015	0.0084768	0.00079532460225	7.185613824e-05	0.000444194	-0.00028707	8.24091849e-08	1.9730830963600005e-07	-0.000361414	0.0	0.0	1.30620079396e-07	0.000967778	5.092200000000001e-05	9.36594257284e-07	2.5930500840000004e-09	0.0	0.0
712.028543258793	0.2476086277877129	506984.6464152389	0.0613100325549141	728.0423505436156	3.820227662583534	14.594139393968453	530045.6641850729	708.8278161396357	0.2733347048440464	502436.87293328525	0.0747118608721819	700.5418212315742	510.49452191141415	1.082506	25.63258	0.1098777399999999	0.0795122999999999	-0.0252890338	0.0998783523	0.0027934676	-0.0492030974	0.0343059553	-0.0241530051	0.0204146506	-0.0307129702	0.0852702268	0.0068312225	-0.0161142078	0.0769139564	-0.0006475042	-0.0778905936	0.1395884524	-0.0331369654	-0.0141794708	-0.0869256527	0.1451958538	-0.0317237848	0.0353468354	0.0633609944	-0.0181775308	-0.0250486149	0.1059957262	0.0129538672	-0.0055766702	0.0253781054	-0.0632954003	0.0140168677	0.0604084348	-0.0419757892	-0.0304794374	0.0229953195	-0.1701948956	-0.0259810054	-0.0648186125	0.0435086862	0.1291763631	0.022639762	-0.022173037	-0.1239901696	-0.066521039	0.0180512291	-0.0995048447	0.0241417931	0.1219377016	-0.0550320225	0.0021734433	-0.1143232514	0.031358733	-0.0491750681	0.0354294608	0.1436671162	-0.0336155944	0.1515136588	0.0662430975	0.0677774615	0.0002004187	-0.0922137256	-0.0824036956	0.0644439612	0.0271348063	0.1147846379	-0.016278863	-0.0198966932	-0.0084289105	-0.0858189604	0.0429801439	-0.1359377525	-0.0783471281	-0.0203872757	-0.0193253293	0.0791280362	0.1280862168	-0.1054255216	0.0093484965	0.0173300124	-0.0229843335	0.0353108429	0.0475122512	-0.0247194821	-0.0087978304	-0.0477351812	0.0471319092	0.128928141	-0.0909467037	0.0507626002	-0.0215429559	0.1415913122	-0.0099808017	0.0178815552	-0.0896617638	-0.0460152929	0.035089624	0.0247810207	0.0289001521	0.0765639	0.0333537898	-0.0178570425	-0.1177366117	-0.0181645116	-0.0224544871	-0.0883632397	0.1224532827	-0.1628408378	-0.1222937636	0.151291626	-0.0114654096	0.0768184605	0.1578349149	-0.0265813313	0.0484796901	0.0802681812	-0.0023706562	-0.0835859703	0.00669576	-0.00375904	1.41303817216e-05	4.4833201977600005e-05	-0.0514771	-0.0718082999999999	0.0026498918244099	0.0051564319488899	0.0282954	9.389999999999746e-05	0.0008006296611599	8.817209999999523e-09	0.00112388	0.000679686	4.619730585960002e-07	1.2631062544e-06	-0.000361414	0.0	0.0	1.30620079396e-07	0.000963134	-4.643999999999937e-06	9.27627101956e-07	2.1566735999999414e-11	0.0	0.0
713.2300996648693	1.2015564060762929	508697.17506795935	1.4437377969829768	727.2115924300125	-0.8307581136031104	0.6901590433173984	528836.7001645946	709.9491911516989	1.1213750120631405	504027.85401695146	1.257481917679608	701.5817209205907	518.2735353545901	1.162953	27.537477	0.1797271849999999	0.0914004	-0.0064371242	-0.114975497	-0.0848044717	-0.0264682439	-0.0350480914	-0.0424215583	0.0683939403	0.1153515634	-0.0368331206	-0.007577088	-0.0406235363	0.034326344	-0.0798732746	-0.157210926	-0.0921838702	-0.0215505061	-0.0470439443	0.0439355831	0.0047524299	-0.0240334694	0.0225015928	0.0802222378	-0.1735221044	-0.0247284013	-0.019202179	0.0527015406	-0.0494670673	0.0582826113	-0.012829198	-0.0016126742	0.0351387452	-0.0145538181	0.1230571841	0.0103224511	0.0922507743	-0.0175122185	0.0233392003	-0.1010824124	-0.018514568	-0.0444750285	-0.0400793754	-0.0313129295	-0.0023183498	-0.1797429704	0.0997200159	0.1927459647	0.091176526	-0.1251709252	0.0182578542	-0.0027728027	0.1576667723	0.1787139617	-0.1064872534	-0.0534791777	-0.0832649453	-0.0838138898	-0.0328845379	-0.01196834	0.1433548066	0.1042999288	0.158606612	-0.0022493642	0.0178022199	0.0124064627	0.1320394485	-0.0485900899	0.0107412442	0.1413410953	0.0339796199	-0.0081503797	-0.0177060965	0.0071042509	0.0179450018	0.0936342408	-0.1627701795	-0.0398542277	0.0939462055	0.0143014885	-0.0602456453	0.0633593219	-0.0390677502	-0.0152408075	-0.0869633187	-0.0709274828	-0.0735901623	-0.0468268827	-0.095541012	-0.088862628	-0.0580972778	0.0684143586	-0.0496151509	-0.0415183228	0.1668578648	-0.0405577198	-0.0371024284	-0.1015035656	-0.0469335617	0.0048852572	0.1229392268	0.107493058	0.0092047083	-0.2154869528	-0.0376426082	-0.0262070104	-0.0229099008	-0.0805703361	0.0740100971	-0.0005355218	-0.1217539759	-0.0097004471	-0.2059048922	0.0143804097	-0.1094812144	0.0785574968	-0.0071079182	-0.0882931893	0.0078873999999999	0.0011916399999999	1.420005889599762e-06	6.221107875999843e-05	0.0134865	0.0649636	0.00018188568225	0.0042202693249599	0.00486636	-0.0234290399999999	2.36814596496e-05	0.0005489199153215	-6.39601e-05	-0.0011878401	1.4109641031680105e-06	4.09089439201e-09	-0.0008251359999999	-0.0004637219999999	2.1503809328390725e-07	6.80849418495835e-07	0.00111443	0.0001512959999999	1.2419542249e-06	2.2890479615999995e-08	0.0	0.0
712.7875256551006	-0.4425740097686912	508066.0567295207	0.1958717541227375	727.855624474377	0.6440320443645078	0.4147772741683273	529773.8100789853	709.6638617058177	-0.2853294458811888	503622.79661121394	0.0814128926868662	701.4107896376836	515.5571217271938	1.154732	27.342815	0.206537815	0.120198	0.0497644424	0.0788322383	0.0331408611	-0.0681559586	-0.131220654	0.0119373814	-0.0212923761	-0.0523913428	0.0177366209	0.0620665261	0.1444075168	-0.0428483012	0.0754035001	-0.0686767866	0.0120663626	-0.0238803197	0.013022349	0.0092067327	0.078755846	0.0525009688	0.0695826838	-0.1844953435	0.0814490597	0.0597626897	0.0086276952	0.1883619458	-0.1118938047	-0.0537905664	0.108037222	0.1194060275	0.0643940708	0.0699151461	0.0631872767	0.1186880345	0.0760167675	0.0375690428	-0.0808369222	-0.0900308712	0.026921872	0.0163486301	0.0346248508	0.0387689499	-0.0303816647	-0.09355302	-0.0826072371	-0.0754074899	0.0391909869	-0.0176612534	0.0172664023	-0.1394608124	0.0845850813	-0.0191630592	-0.0097561315	-0.2256670711	-0.0046392115	-0.0824086391	0.0312690182	-0.0549602321	0.085725493	-0.0647372798	0.1187078382	0.2182452729	0.0841375248	-0.0118668912	-0.0601362181	0.0108982123	0.0042861758	-0.1028949143	-0.0954770166	-0.0179496687	0.0382969971	-0.0618931855	-0.0882663344	-0.1041912191	0.0980706167	-0.0804862988	0.0106578401	0.0218975086	-0.1273520765	0.0445554308	0.0466218644	0.1277288787	-0.1083955248	-0.0255575394	-0.1389075577	0.0642625316	-0.0428025894	0.0718565158	0.1445027754	-0.1058517063	-0.056990641	0.025098256	-0.0048560191	0.0241854461	0.0062510578	0.1247158338	0.0833451572	0.126419202	0.1676073428	0.0645241261	0.0429437233	-0.1947649619	0.0004882163	0.0304211888	0.0472153343	0.0655923988	-0.0932502627	-0.0705440067	-0.0631404645	-0.0732210777	-0.1364786187	0.0425451693	0.0402487148	0.0768132552	-0.0118330366	-0.092661062	0.0078461899999999	-4.120999999999986e-05	1.6982640999999882e-09	6.156269751609843e-05	-0.0735964999999999	-0.0870829999999999	0.0054164448122499	0.0075834488889999	-0.00767704	-0.0125434	5.893694316160001e-05	0.0001573368835599	0.00138282	0.0014467801	2.0931726577560107e-06	1.9121911524000005e-06	-0.000460126	0.0003650099999999	1.33232300099927e-07	2.11715935876e-07	0.000788816	-0.000325614	6.22230681856e-07	1.06024476996e-07	0.0	0.0
