global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
690.7592766223815	0.8604318348727702	0.7403429424625221	477148.37823987583	797.3000865100507	2.5049793973304304	635687.4279489344	6.274921781049926	713.4640371606082	0.6265349449495261	0.3925460372429057	509030.9323215137	720.5390713681454	529.7202069690574	0.8369259999999998	23.472431	0.234353715	0.124798	0.0214298719	0.0602468263	0.0258703661	0.0218015745	-0.0549727142	0.0838044487	0.0269084824	0.0411563342	0.0760166664	-0.0959348614	0.0976959081	-0.0385876785	0.1023785736	-0.0600547726	0.0649027398	0.0711233507	-0.0493479015	0.0316739225	0.0590110618	0.063398272	0.0341265518	-0.2125246044	0.0669169563	0.0362971827	-0.061396521	0.0047976838	0.0333017586	-0.0624419	-0.0227226806	0.0603505554	-0.0340322361	-0.1050005939	-0.0095612112	0.1235495519	-0.0928276645	0.0323849121	-0.0956681548	-0.189425844	-0.0428949625	-0.037406589	-0.0755897642	-0.101552399	-0.0790598643	-0.0345458904	0.0221787207	-0.0724839073	0.0985196354	0.0829309455	0.2213524929	0.0785107936	0.0086058035	0.0295581406	0.1058373045	-0.0582884695	0.015401643	0.0759377363	0.0496904035	0.024536906	0.0660460557	-0.1029785025	-0.0687642295	0.1187598971	-0.0469830907	0.0063328814	0.1232995771	-0.0221042516	0.0072959866	0.0200594526	-0.0768939906	0.0491443391	-0.1351714072	-0.0656018269	0.0126132335	-0.0117501942	-0.0554016303	-0.0026761932	0.0549459303	0.0586137328	0.1584416488	-0.018165932	0.1070343327	-0.0496731423	-0.0537244662	-0.0175929257	0.0561177042	0.0303188671	-0.0710360625	-0.0482005571	-0.2022474588	0.1280228365	-0.1218269446	-0.0614407183	-0.2028672348	-0.012574948	0.0511113348	-0.0537763936	0.1082489635	-0.0256373149	0.0296845958	-0.1433351917	0.0433893367	0.0108072403	0.0785574968	-0.0071079182	-0.0882931893	0.0328976	0.0140665	0.0001978664222499	0.00108225208576	0.0471571	-0.0736619	0.00542607551161	0.00222379208041	0.00965578	-0.09539222	9.323408740839998e-05	0.0090996756365284	-0.00240771	8.205000000000018e-05	6.732202500000029e-09	5.7970674441e-06	0.00152625	0.0007274	2.3294390625000003e-06	5.2911076e-07	-6.30149e-05	-0.0002152119	4.631616190161e-08	3.97087762201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.2452765408292	-0.5140000815523535	0.2641960838358261	476438.54178692575	795.8171196984094	-1.4829668116412904	633324.8880050725	2.1991905644295344	712.809231659878	-0.6548055007301627	0.4287702437864791	508097.0007395457	719.4547030320056	523.2372760566686	0.836701	23.466112	0.064439315	0.0294871	0.0200404656	0.0286117104	0.0235162493	-0.00337172	-0.0644160038	0.0626063649	0.0119864234	0.063710258	-0.0712113473	-0.0085117251	0.1159242015	-0.026086154	0.0531630121	-0.0780305678	-0.032202287	0.0880408435	-0.0707807106	-0.0761269327	-0.0239171015	-0.0865063235	-0.0416509353	-0.0455202345	0.0092891938	-0.0935946554	-0.0280516703	0.0944506737	0.0889599348	-0.1438122744	0.0722892548	0.0530753446	0.0068880025	0.0570753877	0.0888586895	-0.0210818145	0.0260826488	0.0465648513	-0.0276220461	-0.0481710741	-0.0671442292	0.129015458	0.0680655578	-0.0036915202	0.0041188411	0.0549850172	-0.024618235	-0.1160197338	0.0542077621	0.0539696755	0.0885538791	-0.0217693144	-0.0798709138	-0.0923088099	0.0986562646	-0.0550869888	-0.104550651	0.0045124278	0.040708815	-0.0295454662	0.0210835578	-0.0033741998	-0.072821981	0.0693627724	-0.0643549586	-0.03044141	0.0707152069	-0.011028692	0.0442210136	0.013027731	-0.0986591397	-0.1221026348	0.0486432099	0.0286501065	-0.0944827903	0.056743669	-0.0440124807	0.0362008735	-0.0419326462	0.0310408512	0.0954335849	0.1872102463	0.0076925144	0.0084571553	-0.0370233031	-0.0052609146	0.0302089486	0.0817939285	0.0407321241	-0.0693210118	-0.0927109501	-0.1153379428	-0.0865636738	-0.0540106041	-0.0246687708	0.101781525	-0.026072599	-0.0284758567	-0.0062995568	-0.0715756171	0.0361085358	0.0229555747	-0.0354786595	0.0386650112	0.0768132552	-0.0118330366	-0.092661062	0.0127034	-0.0201942	0.00040780571364	0.00016137637156	0.0404557	-0.0067014	4.490876196000004e-05	0.0016366636624899	-0.00245634	-0.0121121199999999	6.0336061956e-06	0.0001467034508943	-0.00236263	4.507999999999986e-05	2.032206399999987e-09	5.582020516900001e-06	0.00129532	-0.00023093	1.6778539024e-06	5.3328664900000034e-08	0.000169607	0.0002326219	5.411294835961e-08	2.8766534449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.3124326011315	0.0671560603022953	0.0045099364353255	476531.2546036917	793.6276387784565	-2.189480919952985	629844.8290330681	4.793826698838168	712.8317058100693	0.0224741501912149	0.0005050874268172	508129.0408080931	719.4815755001105	525.9357131626111	0.913243	25.612806	0.10206359	0.0495218	0.0594202869	0.0928106664	-0.0541508011	-0.0812484544	-0.0347229219	0.0476813803	0.0275512873	0.0892781148	-0.0322532905	-0.0983059816	-0.0238265136	-0.0343199096	0.0647369797	-0.0706901433	0.020894125	0.0900483444	-0.0668193649	0.0163593821	0.0335751976	0.1582905529	-0.0028718098	-0.0071024301	0.0739449634	0.0791021129	0.0108417565	0.0266914777	-0.0002977741	0.0271899131	-0.0294312216	0.0310755647	0.033838067	-0.0503374824	-0.0095797057	-0.1151234723	-0.1532171813	0.0726917959	-0.0659121089	0.092828997	-0.0193273555	-0.0026083118	-0.0456534817	0.1931419615	-0.0599221774	-0.023379265	0.0476424369	0.0144023615	0.0261211702	-0.1905380194	-0.0860922358	-0.0497456822	-0.1873757437	-0.0654667623	0.1467011086	-0.0604498425	0.0281755272	0.0183540856	-0.0019416028	0.0806176683	0.1644259138	-0.05290963	-0.0416568138	0.0843412737	-0.0615325633	-0.0271347516	0.0657613462	-0.062947331	-0.0446318737	0.0895339456	0.0063574139	0.0324570233	-0.0036354992	0.0375465677	0.1116388937	-0.0146758711	-0.1048278628	0.0101060266	0.1135680204	0.0072503852	-0.0094286029	-0.0421460715	0.0492242859	-0.0533098961	-0.0082411605	-0.0316610001	-0.016102368	-0.061453933	-0.0411196592	0.026847658	-0.0647981599	-0.0597931357	-0.0976260222	-0.0923489595	0.0992037446	-0.1683910436	-0.0892225528	-0.2016015475	-0.1852399262	0.0010492271	-0.0081397807	-0.1362197542	-0.0316510907	-0.0183908721	0.0750362016	-0.0165379384	-0.0966728009	0.0205145	0.0078111	6.101328321000002e-05	0.00042084471025	0.0630989	0.0226432	0.00051271450624	0.00398147118121	0.0261775	0.02863384	0.00068526150625	0.0008198967931456	-0.00283496	-0.0004723299999999	2.230956289e-07	8.0369982016e-06	0.00165131	0.00035599	2.7268247161e-06	1.2672888010000006e-07	0.000200796	3.118899999999999e-05	9.727537209999991e-10	4.0319033616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.2730479315533	-0.0393846695782258	0.001551152197786	476476.88070071646	796.9734309155951	3.3457921371386874	635166.6495853749	11.194325024939063	711.8323594500292	-0.999346360040022	0.9986931473252412	506705.3079601957	719.0950672829231	526.0588689790612	1.040649	29.186039	0.081026	0.0389898	0.0100048616	0.0265116417	-0.1555971015	0.0650969896	-0.1350500068	0.0433031979	-0.0303849947	0.0018066142	-0.0656127923	-0.0130599595	-0.07173521	0.1260579147	0.049079274	-0.0475426174	-0.041858296	0.0423800318	-0.0014344579	-0.0544182025	0.0854282141	0.0667481056	0.1203803116	0.0890036704	-0.009472974	-0.2102859331	-0.0092321392	0.0061343011	0.0051363605	-0.0823183686	0.0896611389	0.0400914038	-0.0699414768	0.1235093007	-0.0274093525	0.0360131558	0.0818491137	0.0939871227	0.0260193601	-0.0623327674	0.0840476406	0.1016487697	-0.0836772832	0.018589682	-0.0554877624	0.0771480002	-0.0164602871	-0.0417779581	-0.0187639811	-0.0473227929	-0.0476201313	-0.040697683	-0.1231892725	0.0599602978	-0.0289208071	-0.0702295458	0.0790283359	-0.0740387523	0.156291283	0.0905046102	-0.0100785726	0.1747143019	-0.1268654387	0.0014225705	-0.0152089766	0.0528160287	-0.0811394858	-0.0432579562	0.0894646723	0.0155273086	0.0142690632	-0.049092315	-0.0481143805	-0.0583243376	-0.0010148935	0.0283578202	-0.0592824542	0.0319559627	-0.0775660987	0.0357197508	0.005268246	0.0866474852	0.151808389	0.0470421811	-0.1516451821	0.0424296433	-0.0315633412	0.0209485883	0.0422195769	-0.0821626254	-0.0110337086	-0.0164542552	-0.0151657622	-0.2108195908	0.1048082685	0.0543258556	0.0474371562	0.0291814323	-0.0472221779	0.0867448989	0.069048182	0.1089652576	-0.009947475	-0.0190290098	0.0732270951	-0.0212145853	-0.1003129872	-0.00321155	-0.02372605	0.0005629254486025	1.03140534025e-05	0.0388715	-0.0242273999999999	0.0005869669107599	0.00151099351225	0.0266698	0.0004923	0.00071127823204	2.423592900000011e-07	-0.00259546	0.0002395	5.736025000000007e-08	6.7364126116e-06	0.00136101	-0.0002903	1.8523482201e-06	8.427409000000005e-08	0.000322601	0.000121805	1.4836458025e-08	1.04071405201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.0998877549453	-0.1731601766080075	0.0299844467629163	476237.8550793881	788.8002228159914	-8.173208099603698	622205.7915145578	66.8013306394275	712.0741553582786	0.2417959082494007	0.0584652612461526	507049.6027292059	717.8049653422165	505.569766249807	1.139016	31.944832	0.2738083	0.129488	-0.0278024617	-0.0659558804	0.080504838	0.0615037757	0.0447195345	-0.1039533381	-0.0172740858	0.0561359704	0.0433799344	-0.0290998844	0.1693867314	-0.0458047159	-0.0151097687	-0.0302741978	-0.1439682692	0.0910903129	-0.0362014189	0.016639509	-0.0905440996	0.0377607359	0.0216304263	-0.11118539	-0.0261039012	-0.0186725532	0.0176306024	-0.1514221116	0.0349007357	-0.0223681028	-0.0423686309	-0.0412234506	-0.2738021856	0.0190524415	-0.0074855796	-0.051842118	-0.0634844962	0.0960355459	-0.1047298602	0.0036806184	0.0534825915	0.086898245	-0.1061857742	0.0978703942	0.0008322289	0.0413470863	-0.0289687527	0.1272995207	0.0829410571	-0.1539205497	0.0192994986	0.070530979	0.062144817	0.0159450532	0.0422696589	0.11988514	0.0058222579	-0.0931597973	-0.0145196853	-0.1048732304	3.06023e-05	-0.1072936719	0.055761787	-0.0306556043	-0.0310420607	-0.1149305097	0.0430895541	-0.0969383205	0.1099249206	-0.0206218944	-0.0598288178	-0.037093233	-0.0341790092	-0.0705259979	0.0562795342	-0.0267852934	0.0045468314	0.0015715519	-0.0354424026	-0.0145549468	0.1304396837	-0.0103246233	0.0556243764	0.2227837418	0.0645525792	0.0913633041	-0.0258676095	-0.1263963301	0.0410363164	0.1268714298	0.007167593	0.0222382375	-0.0574366122	-0.1702569424	0.0411794148	-0.0777997372	-0.0118107862	-0.0137998475	-0.0973002918	-0.0379959479	0.1543557902	-0.0076186119	0.0565718255	0.0937748924	0.0713867084	-0.0258549876	-0.1035676303	0.0541012	0.05731275	0.0032847513125625	0.00292693984144	-0.0329327	-0.0718042	0.00515584313764	0.00108456272929	-0.0584088	-0.0850786	0.0034115879174399	0.00723836817796	-0.00216589	0.0004295699999999	1.845303848999998e-07	4.691079492100001e-06	0.00197923	0.0006182199999999	3.9173513929e-06	3.821959683999998e-07	0.000178136	-0.000144465	2.0870136225000003e-08	3.1732434496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.4231731894657	1.3232854345204714	1.751084341214033	478066.0044233899	793.891070709469	5.09084789347753	630263.0321522271	25.91673227452461	712.4128161093912	0.3386607511125703	0.1146911043441303	507532.0205569132	718.7937297052907	538.21410058646	1.160222	32.53957	0.2974342	0.171022	0.1115640748	0.0065152547	0.0945953068	0.0999626975	0.0122314174	0.02076168	0.0835604284	0.0111989175	0.0790915898	0.038150548	0.009446714	0.0254483464	0.1146533366	-0.052791202	-0.0705136879	0.0550482509	0.1770304358	0.0371201209	-0.0733115538	-0.072742395	0.0520602048	-0.017922347	-0.137602188	-0.0474451253	0.0494518611	-0.0120407228	0.0196530835	0.0086579674	-0.1661603685	0.0031173817	0.0942939753	-0.0182408248	0.0122660251	0.0285654024	0.0813747931	-0.1040480121	-0.0008779941	-0.0901983376	-0.0215459663	-0.1432810074	-0.0665936232	0.0934236406	-0.0695606865	0.0769772452	0.0049508233	0.1262104058	0.0929816608	0.1095219995	-0.1015582796	0.0964431407	0.0082107135	-0.0292198342	0.0418189585	-0.079760206	0.0118353489	0.1023756313	-0.021146462	-0.040385392	-0.0243439031	-0.091637714	0.0107144756	0.056327643	-0.0276238762	-0.0731382605	-0.0755464349	-0.0077464478	-0.0032658854	-0.0174416115	0.0924556023	-0.0586849052	-0.104589898	-0.1990556608	-0.0426920139	0.0118359049	0.0901697051	-0.0843233117	-0.1392221693	0.0577494834	0.1113048521	-0.060446842	-0.1010366692	0.0091617169	-0.086737192	0.0213409346	0.0458492494	0.0177535743	-0.0165018657	0.0294493642	-0.0002625551	0.0021797755	0.0961959263	0.0484183571	-0.0869206551	-0.1308384357	0.0123814573	-0.0253203644	0.154447687	0.0150909793	0.0778702526	0.0540413121	0.0936190967	-0.0535032421	0.0695158277	-0.030451217	-0.1064242213	-0.0947769	-0.1488781	0.02216468865961	0.0089826607736099	-0.0203934	0.0125393	0.00015723404449	0.00041589076356	0.0182633	0.0766720999999999	0.00033354812689	0.0058786109184099	-0.00274947	-0.0005835799999999	3.4056561639999973e-07	7.5595852809e-06	0.00160795	-0.0003712799999999	2.5855032025e-06	1.378488383999999e-07	0.00041017	0.000232034	5.383977715600001e-08	1.682394289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.3228678056792	-1.1003053837865764	1.2106719375897252	476545.6618154572	783.2400528587532	-10.651017850715789	613464.9804021824	113.4441812562664	712.5374283667365	0.1246122573453476	0.0155282146807031	507709.58682348224	717.3590276282584	523.2164225451952	1.182513	33.164745	0.3551118499999999	0.196694	0.0261289219	-0.1439695824	-0.0667970648	0.0880843477	-0.0896650106	-0.1494117009	0.004535041	-0.0011537263	0.0668081307	0.1154215911	0.0614022466	0.1579602348	-0.0294365489	0.0165598588	-0.056847011	0.0858959925	0.0910921997	0.0507660277	-0.1452135029	0.036943145	0.0895638956	0.0731578114	0.031382107	-0.0082372595	-0.0025670012	-0.0744940063	0.0229863941	-0.0177494269	-0.0181955432	-0.0052955634	-0.0879841539	0.0156179391	0.215037693	0.0143917237	0.0066313013	0.1130010954	0.0782051075	0.004249961	0.0508506945	0.0537478819	-0.1387441827	0.0917126479	0.0237884714	-0.0639720698	0.1801221891	-0.0455557838	-0.0926180882	0.0406915147	0.046478427	-0.0649234795	0.0527846283	-0.1503508058	-0.1501635731	0.0728575812	-0.0715019944	0.0552932875	0.0562941456	-0.0009741972	-0.0648806775	-0.0749227243	-0.1081419003	-0.1295835268	0.0384060795	-0.1040033996	-0.0540891822	-0.0060923931	-0.0087192019	0.0173940054	0.0123966552	-0.0513224445	0.0549296721	-0.1724133004	0.0312418013	0.0361751893	-0.0401810658	-0.0602450815	0.0303256603	-0.0149955076	0.0049113441	-0.086306852	-0.0418391593	0.1413099208	-0.0111558002	0.127044756	0.1416145368	-0.0838443761	0.0429748239	-0.0022890665	-0.0295212458	0.0656020473	0.0817889299	-0.0903457594	0.0308950462	0.0268352121	0.0788531417	-0.1186144666	-0.0751728955	0.11178978	0.0118625918	-0.0121738156	-0.0433714522	-0.0730787041	0.0676152521	-0.034995421	-0.108871781	0.0548719	0.1496488	0.02239476334144	0.00301092540961	-0.0600516	-0.0396582	0.0015727728272399	0.0036061946625599	-0.0996604	-0.1179236999999999	0.0099321953281599	0.0139059990216899	-0.00356057	-0.0008110999999999	6.578832099999999e-07	1.26776587249e-05	0.00160795	0.0	2.5855032025e-06	0.0	0.000263647	-0.000146523	2.146898952900001e-08	6.9509740609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.3505257593129	1.0276579536337067	1.0560808696666175	477965.5494676783	783.7166063872869	0.4765535285337137	614211.7191272055	0.227103265557933	712.975925403289	0.4384970365524623	0.1922796510652914	508334.67020467634	717.900764852992	528.0177161021732	1.052195	29.509859	0.17073386	0.0986543	-0.0732419067	-0.1108967134	0.0421244044	-0.0157220096	0.1186672874	-0.1390942171	0.0141529538	0.0443651606	0.1365905213	0.1529706276	-0.013626076	-0.0143204722	-0.1253022066	-0.0315581474	-0.0555546476	0.1543746589	0.0720476452	0.0858277083	-0.0488300479	0.0584968206	0.0780125614	-0.0895099619	-0.1410966885	-0.0558398696	0.0670318443	0.098689982	-0.1013933382	-0.0921479687	-0.1192947149	-0.0540430669	-0.0995179489	0.01904764	-0.0403358827	0.0468607877	-0.0224746536	-0.055905192	-0.0431551917	-0.1033156809	0.024234737	-0.0217874945	0.0030651789	-0.0456079646	0.0911800215	-0.0104028841	0.1209942661	-0.0071336875	-0.1221107526	-0.0595507277	-0.0149369949	0.0686176188	0.0526540797	-0.0123496579	-0.0295317305	0.0079387674	-0.0359720353	-0.0603993915	-0.0335082884	-0.0514079588	-0.000625463	-0.017731122	0.0815114655	-0.1564534778	-0.0550649918	-0.1344949212	0.0163368919	0.0068865518	-0.0876432978	0.0895374873	0.0622697652	-0.0669119915	0.0096456492	-0.1739054704	0.0477612821	0.009664961	0.1177336059	-0.0245196147	-0.0761043211	0.0615842099	0.1638504056	-0.0171296529	0.0543231991	-0.0126880745	0.0204849408	-0.0197206078	-0.1049488418	0.0327668516	0.0361464484	-0.0700178429	0.0932889859	0.0079550897	-0.1171870653	-0.0054075489	-0.0230581354	-0.0640814329	0.1189732381	0.078975521	-0.0315901163	-0.0791748943	-0.0857756795	0.080347404	-0.0051180391	-0.031642483	0.0656857936	-0.0394798359	-0.1109009027	-0.00739286	-0.06226476	0.0038769003378576	5.46543789796e-05	-0.038092	0.0219595999999999	0.0004822240321599	0.001451000464	-0.0266308	0.0730296	0.00070919950864	0.00533332247616	-0.00337571	0.0001848599999999	3.4173219599999935e-08	1.13954180041e-05	0.00167803	7.008000000000014e-05	2.8157846809e-06	4.9112064000000196e-09	0.000278305	1.465800000000002e-05	2.1485696400000062e-10	7.745367302500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.0035182220637	0.6529924627508308	0.4263991564093951	478868.86923171405	795.1826103179078	11.4660039306209	632315.3837520016	131.46924613701393	714.0027889956395	1.0268635923505371	1.0544488372950502	509799.98269355175	720.014499560928	523.5044412010421	1.06662	29.914415	0.20077201	0.0978088	0.0171845206	0.0168207347	0.0938138112	-0.0856175117	0.1561842732	0.070473303	0.0192477817	0.0522409221	0.0993656625	-0.0819885654	-0.1369945457	-0.1288068279	0.0211304624	-0.0642762958	-0.0346911134	-0.0011831598	0.1517140056	0.0900019631	-0.0417915864	-0.0601801511	-0.0900940027	0.0176154404	0.1173493251	0.1693622842	-0.0360517973	0.1539518097	-0.1713747598	-0.0779084492	-0.0728836385	0.1892935006	0.0152402754	-0.0029664711	0.1625328456	0.0977201366	-0.0395712171	-0.0480549577	0.0902406815	0.0258022129	0.1163182248	0.0215718826	0.0340201628	-0.0651920014	0.1838172922	-0.0552421017	-0.0454526442	-0.0455676916	0.0108103841	-0.073626967	-0.0048030019	0.1606923786	-0.0484814587	0.1237349223	0.0173678364	0.101427067	0.0466210328	0.0975403622	0.0693079194	0.084842665	-0.0757661293	-0.0144623674	0.1350998064	0.0316132836	-0.0922646409	-0.0414428042	-0.0332612624	-0.0117884188	-0.1216543731	0.0406196525	0.1579057012	0.0145672272	0.0056708789	-0.0101655867	-0.110737396	0.0218319637	-0.0316120109	-0.0937959093	0.1057703561	-0.1281253562	0.190521224	-0.0703923976	-0.0059405709	-0.0371180178	0.1017997876	0.0078273281	0.1619974282	0.0476264311	-0.0465129222	-0.2037824694	-0.1035081193	0.0910700218	-0.0385636254	0.2196846537	0.0410047618	0.1267667768	-0.0839897841	-0.0001150186	-0.1065055363	-0.0586553914	0.0270893692	-0.0434638685	0.0273278279	0.006473081	0.0637282764	-0.0438968002	-0.1125037874	-0.0823321	-0.07493924	0.0056158896917776	0.00677857469041	0.00103712	0.03912912	0.0015310880319744	1.0756178944e-06	-0.0249375	0.0016932999999999	0.00062187890625	2.867264889999994e-06	-0.0029212	0.00045451	2.065793401e-07	8.53340944e-06	0.000795283	-0.000882747	6.324750500890001e-07	7.79242266009e-07	0.000641255	0.0003629499999999	1.3173270249999996e-07	4.11207975025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.122648767278	1.1191305452142617	1.25245317723157	480419.0062341674	787.4936004381692	-7.689009879738592	620146.1707310709	59.12087293071768	713.1999972843391	-0.802791711300415	0.6444745317326489	508654.2361263813	718.7054723633181	532.1247660555453	1.174219	32.932133	0.27010346	0.152133	0.0892973037	0.1010596164	-0.08361272	-0.0243086006	-0.0033932629	-0.000163132	0.0884169089	0.0943697988	-0.1687760728	0.0514672411	-0.1221001222	0.041247052	0.0980094542	-0.06486996	-0.0344996968	-0.0236541898	-0.0342725681	-0.0119049864	-0.1166560501	-0.1126319879	-0.0110437784	0.0496162354	-0.0256582846	0.0508453156	0.0035143509	-0.0058080215	0.0875168627	-0.0946630564	0.1046187824	-0.1287942783	-0.0146779205	-0.01113264	-0.0848963752	-0.0355476837	0.1728062039	-0.091990374	0.0481898084	-0.0743771575	0.0388793594	-0.0744320864	-0.0353815282	-0.0661517272	-0.0020342853	-0.013222132	0.108945018	0.0453063641	0.0472877849	0.1301421865	-0.1794031585	0.010960053	-0.0426729966	0.0019560213	0.1306693028	-0.025914678	0.1703994599	0.0012768734	-0.0822798081	-0.0484227946	-0.022710896	0.0159250894	-0.045460446	0.0621914253	-0.0775321164	-0.0295050552	-0.1371559677	0.0013005779	0.0844356995	-0.0212191053	0.0103843733	0.0447036181	0.154177742	0.0547276953	-0.0266482111	0.0366747431	0.0264430507	-0.1228273801	0.0664759427	0.0686059515	0.0630875501	0.0364980585	-0.1070904697	0.0997434744	-0.1197937386	-0.026963521	-0.0148687314	0.0216485666	0.1070781819	0.041667567	-0.0179113384	0.0383862664	-0.0220785485	-0.0346838512	0.0859105265	0.0091710621	0.0829652788	0.0153008697	0.1073661347	-0.0337963516	-0.1616212435	0.0949642984	0.1301517018	-0.077714847	0.0617435365	-0.0482387676	-0.1136742748	0.00694742	0.08927952	0.0079708326914304	4.82666446564e-05	0.00982261	0.00878549	7.71848345401e-05	9.64836672121e-05	-0.021638	0.0032995	0.000468203044	1.0886700250000004e-05	-0.000658331	0.002262869	5.1205761111610015e-06	4.333997055609999e-07	0.00160795	0.0008126669999999	2.5855032025e-06	6.604276528889998e-07	0.000940498	0.000299243	8.954637304900004e-08	8.84536488004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
