global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
739.9466886983356	-1.368316855810917	547521.1021156316	1.8722910178962748	746.6948106583313	-2.19109472837522	557553.1402640813	4.800896108713676	722.1248330438156	-1.0783265115594531	521464.2744985585	1.162788065531979	720.0095053522698	561.7850917452492	0.918453	25.790745	0.1479445	0.0633928	0.0385819679	-0.022688349	-0.0876564687	0.095643066	-0.0095451411	0.0501530263	-0.0029619906	-0.0203510859	-0.0129076566	0.0046382748	-0.0059113447	-0.0258578966	0.0047547793	-0.021862677	-0.0204160944	0.06443445	0.0045370667	-0.0504948293	-0.0602316054	0.0931532563	0.012434217	0.0389283755	-0.024284745	0.0420771678	0.0222240327	0.0638391183	0.0638544829	0.0109259342	0.1562941737	0.1675034183	0.0451642823	-0.1117527887	0.0277104061	-0.1301844498	0.1556754255	-0.0993984875	0.0914792207	0.1102501628	-0.160373123	-0.1298606981	-0.1549328754	-0.1224910409	0.0285764782	-0.1088490286	0.0890660113	-0.1038533968	0.068183348	-0.0267752412	-0.041604735	-0.0161492287	-0.0224010448	0.0496419932	-0.0045981991	0.0724043316	0.0111563494	-0.0833357665	0.018584993	0.0398777684	0.0103226599	-0.0457899317	0.0029165567	-0.0831902979	0.0593752773	0.1861788145	-0.0183536922	0.1428961217	0.1952694002	-0.0575410843	-0.0117593652	-0.0240069763	-0.0209167946	-0.1607404471	-0.0937337538	-0.1173279216	-0.2333121492	-0.0681959954	-0.1247151734	-0.0532724751	-0.0710550338	0.012080339	0.0276047983	0.0068337291	0.0866153656	0.0144722352	-0.0649037979	0.0	0.0	-0.276619	-0.032816	0.001076889856	0.076518071161	0.434126	0.0262749999999999	0.188465383876	0.0006903756249999	0.7998309999999998	0.0259119999999998	0.6397296285609998	0.0006714317439999	-0.0185203	-0.0003257	0.00034300151209	1.060804900000011e-07	0.00234686	-0.0003515699999999	5.507751859600001e-06	1.236014648999999e-07	-0.00439883	-0.00058156	3.3821203360000005e-07	1.93497053689e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.2452123790447	-0.7014763192909186	546483.4840253389	0.4920690265259347	747.0832895774108	0.388478919079489	558133.4415658055	0.1509158705691682	723.4729859119171	1.3481528681015789	523413.161344305	1.817516155770513	721.7329637164678	541.8274892220096	0.940658	26.41428	0.199962	0.0959488	0.057781267	-0.0074646873	0.0307181474	-0.0205126539	-0.0668427207	0.0335380718	-0.0243317165	-0.0129161952	-0.0376100795	0.0178725333	-0.0554326532	-0.0449240443	0.0131475622	-0.0631387444	-0.0214515724	0.0178594176	-0.0739349967	0.009980629	-0.0199052296	0.0559137595	-0.0149238833	-0.0114265128	0.0565507329	0.0843118145	0.1614671178	-0.0127670425	-0.0234377402	0.0442827638	-0.0415106656	0.0586766737	-0.1215633566	0.1506151531	0.1514790709	-0.1161790749	-0.0840216885	0.1618642837	-0.0489243527	0.0788928471	-0.0881126458	-0.0237543494	-0.095741521	-0.054840934	-0.0055555152	0.0716667147	0.1148822878	-0.0031173029	-0.0331533567	-0.0599381225	-0.0661720588	-0.0114662563	0.0163372154	0.007743967	-0.0722344588	0.0196383288	0.0152456038	-0.0457062414	-0.080207248	-0.0058419925	0.0295783356	-0.0711376991	-0.0292896363	0.0885446633	-0.0647162942	0.0160033785	-0.1441085165	0.1433225689	0.1154203663	0.0599733342	0.0840168644	-0.0706277802	0.0453670887	0.0416948664	0.183919763	0.0147711612	-0.0131889968	0.0713925537	-0.1033543724	0.0389032035	0.0645710583	0.0446888336	-0.1414223478	0.0243746137	0.0849971703	0.0096622851	-0.0707724105	0.0	0.0	-0.249577	0.027042	0.000731269764	0.0622886789289999	0.399154	-0.034972	0.159323915716	0.001223040784	0.762945	-0.0368859999999998	0.582085073025	0.0013605769959999	-0.0171334	0.0013869	0.00029355339556	1.92349161e-06	0.00249575	0.00014889	6.228768062500001e-06	2.2168232100000013e-08	-0.00391338	0.00048545	2.356617025000001e-07	1.5314543024400002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2189412559877	1.973728876943028	549405.5188766473	3.8956056796787855	748.7842382448405	1.7009486674296568	560677.835443906	2.893226369230725	723.1373015129677	-0.3356843989494109	522927.5568394568	0.1126840156980272	721.177673851093	554.8878806667364	0.919349	25.815903	0.1461935	0.0735345	0.0516533051	-0.0339985625	-0.0243923037	0.0640469421	-0.0389266399	0.0651891906	0.0014451898	0.0185059626	-0.0176856861	-0.0321775567	0.0564991869	0.0099456601	0.009105349	-0.0556697223	-0.0209055527	0.0615695431	-0.0628116124	-0.029630917	0.0314696726	0.0377835789	-0.058030456	-0.091892829	-0.06118635	0.0293392932	-0.0349248037	0.17375561	0.0176240466	-0.0183478544	0.0270395816	0.0500152694	0.0250746289	0.0348859802	-0.1377045973	-0.193308226	-0.0562592502	-0.0135225456	0.0526010425	0.0695257957	0.1315748201	0.0608939266	0.1228295277	-0.0329555713	-0.0333663927	-0.01632428	0.0397654117	-0.1206391104	0.0758857438	-0.0071540256	-0.0571659594	-0.0159564837	0.0077046068	0.041811546	-0.0496623632	-0.0010420345	0.0625306895	-0.0672805893	-0.0226830839	0.0380936448	-0.0548863705	0.0481968445	-0.0500752098	-0.175880148	-0.1145009829	0.0643931441	-0.0258101002	0.0485999346	0.033096279	-0.0946627898	-0.0537245191	0.0126274626	-0.0809493132	0.0571617403	-0.011921381	0.201035776	-0.0386562135	0.0485062209	0.0599170641	-0.0921476126	-0.1197706442	-0.0882147224	0.0055223348	0.0887664063	0.0833416924	0.004835384	-0.0763617167	0.0	0.0	-0.264735	-0.015158	0.000229764964	0.070084620225	0.432195	0.0330409999999999	0.186792518025	0.0010917076809999	0.79369	0.030745	0.6299438161	0.000945255025	-0.0181925	-0.0010591	0.00033096705625	1.1216928100000006e-06	0.00244082	-5.493000000000034e-05	5.957602272399999e-06	3.017304900000038e-09	-0.00414434	-0.0002309599999999	5.334252159999986e-08	1.7175554035599998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.284049299198	1.06510804321033	550985.6098440143	1.134455143711338	746.6485786353528	-2.135659609487675	557484.0999781926	4.561041967597048	722.7744366126454	-0.362864900322279	522402.8862207271	0.1316709358858974	720.8009891747897	552.0272930653488	0.976745	27.427643	0.1644290000000001	0.0838907	0.0384276784	-0.0228393738	-0.0634325257	0.0628228716	-0.0468326658	0.0540818467	-0.0232454601	-0.0160018304	-0.0389951981	0.0551124324	-0.0229788249	-0.0940127805	0.0157656851	-0.0433315168	-0.0114970182	0.0352751364	0.0041545851	-0.0291372627	-0.0023153643	0.0330320581	-0.0401735049	0.0284313154	-0.0025907476	-0.0245344533	0.0228398555	-0.0604016017	0.1006214621	0.0329461442	-0.0844359476	-0.1039439107	-0.0412770696	0.2747921048	0.1677530056	0.014495069	0.0035301832	-0.1299836518	0.0961486145	0.0101799415	0.0936025082	0.0089380098	-0.0606193569	-0.1502448017	0.0296864682	0.0840474261	0.0244914268	-0.0128938852	-0.0201562924	0.138224103	-0.0510694024	-0.020553469	0.0101069603	0.0161001841	-0.007892964	0.0145318034	0.0201178353	-0.0864821142	-0.0288906653	-0.0865973397	-0.0077232396	-0.0075393224	0.0694323067	0.1219524943	0.0213608191	-0.0554287849	-0.038413432	-0.0424376688	-0.0674769091	0.0378266827	0.0881023839	-0.1389081285	0.2819730242	0.1301408434	0.0945008327	-0.0696054161	-0.1508294506	0.1316302962	0.1284144807	-0.1621907372	-0.078386779	-0.0718704481	-0.1500642329	0.0274258605	0.0816496581	0.0	-0.0816496581	0.0	0.0	-0.251751	0.0129839999999999	0.0001685842559999	0.063378566001	0.406211	-0.025984	0.165007376521	0.000675168256	0.7646539999999998	-0.0290360000000001	0.5846957397159998	0.000843089296	-0.0169349	0.0012576	0.0002867908380099	1.5815577600000029e-06	0.00240953	-3.128999999999979e-05	5.8058348209e-06	9.79064099999987e-10	-0.00350473	0.0006396099999999	4.091009520999996e-07	1.22831323729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.8367409206223	-1.4473083785757126	548839.0766978892	2.094701542695458	749.7977697837208	3.149191148368004	562196.6955726416	9.917404888959387	723.3779478829783	0.6035112703328878	523275.6554833889	0.3642258534188159	721.6934193155706	568.9341971731304	0.978703	27.482609	0.0772715	0.0499088	0.0455234779	-0.04038966	-0.1285949596	-0.0047896513	0.0057803446	0.0491196592	-0.0201538544	-0.0652404937	-0.050479112	0.0220291857	-0.0471799607	-0.0388862007	0.0378267024	-0.0572826497	-0.0432717748	0.0358020976	-0.0331370605	-0.0349639041	0.0194727424	0.1251016753	0.0002384226	0.0624803171	-0.0685416613	0.0062582856	0.0423896111	-0.062263589	-0.0310190713	-0.0188112839	-0.0699808236	0.029732166	0.061572497	0.1462962105	-0.0521987902	-0.0096164211	0.0339136723	0.158096514	0.0183390755	0.0372413534	0.0590481748	0.0200443654	0.0192079379	0.1635330075	-0.0373647933	-0.0051696199	-0.0160132702	0.1032042402	-0.0280518999	0.1470977525	-0.0593363933	-0.0451755463	0.0059070501	0.0062526534	-0.0531228656	0.0466863412	0.0721898617	-0.1076049987	-0.0443111605	0.0684207349	-0.0350245714	0.0080645567	0.1061119923	-0.0303930176	-0.0038829624	-0.0736482908	-0.0836177994	0.0026809275	-0.0330519985	0.1265315476	-0.0595108505	-0.0740905799	0.0045985327	0.2138681172	-0.1077120169	0.1228299474	0.0750631422	0.0073379244	0.0763938817	0.0688493367	-0.003188598	0.0437096005	-0.0939886384	-0.1041698369	0.0799218096	-0.004835384	-0.0866153656	0.0	0.0	-0.237038	0.014713	0.000216472369	0.056187013444	0.408785	0.002574	0.167105176225	6.625476000000106e-06	0.767046	0.0023920000000001	0.588359566116	5.721664000000822e-06	-0.0178434	-0.0009084999999999	0.0003183869235599	8.253722499999993e-07	0.00241112	1.5900000000000985e-06	5.8134996544e-06	2.5281000000003127e-12	-0.00374649	-0.0002417599999999	5.844789759999986e-08	1.40361873201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.253887226472	-2.5828536941503444	545018.8020049965	6.671133205386081	745.013242628169	-4.784527155551814	555044.731691339	22.89170010221273	722.9071107840983	-0.470837098879997	522594.6908222126	0.2216875736817321	720.9230780440254	548.6636440192518	0.906002	25.441124	0.1275514999999999	0.0621211	0.0455876361	-0.0039739251	-0.0437191362	0.1162870731	0.0540275448	0.0273483638	-0.022651592	-0.0810377	-0.0350586071	-0.0423333271	-0.0732299379	-0.0383399548	0.0212979133	-0.0365676784	-0.0464558433	0.00078236	-0.0331100524	-0.0530186655	-0.0309938756	0.1222051741	-0.0540051332	-0.0314989115	-0.0314292743	0.09053762	-0.0278722618	-0.0531607289	-0.1060494258	-0.0187887069	0.0185526081	0.0886512139	0.0258069072	0.0645107297	0.1595161125	-0.0254209536	0.0601193491	-0.0100453676	-0.1050123534	0.0275820024	0.143040091	0.0683334034	-0.075752563	-0.0420627323	-0.0217263593	-0.0871204357	0.0793110132	0.1060088032	0.038926916	0.0909736166	-0.043117828	-0.0398434848	-0.0133340017	-0.0236145273	-0.0352899028	0.0411938508	-0.0039212331	-0.0843927546	-0.1268660036	0.0153479905	0.0056385871	0.0294123286	-0.055637183	-0.0003748705	0.0248408516	-0.0724216507	-0.0074261543	0.0392752283	0.111916173	0.1446853451	0.0826303883	-0.0917734604	0.0252003598	-0.0685755513	0.0110927201	0.0182856865	-0.0263055642	-0.1061217893	-0.0154167583	-0.0437930151	-0.1414947949	-0.061506992	-0.0410381953	-0.0358536544	0.0781589047	-0.0096622851	-0.0912392418	0.0	0.0	-0.23674	0.0002979999999999	8.880399999999566e-08	0.0560458276	0.434739	0.0259539999999999	0.188997998121	0.0006736101159999	0.80423	0.0371839999999999	0.6467858929	0.0013826498559999	-0.018444	-0.0006005999999999	0.0003401811359999	3.607203599999997e-07	0.00223192	-0.0001792	4.9814668864e-06	3.2112640000000015e-08	-0.00324398	0.0005025099999999	2.525163000999998e-07	1.05234062404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.7272596530563	-0.5266275734156807	544241.5096352079	0.2773366010816881	745.4980833750022	0.4848407468332425	555767.3923158018	0.2350705497898163	721.7364330517819	-1.1706777323164488	520903.47879430925	1.370486352941583	719.8517192774028	546.6736786592434	0.85121	23.902523	0.1547539999999998	0.0821644	0.0774646276	-0.0128015745	0.0092564352	-0.0210996012	0.043409968	0.0192398008	-0.087642278	-0.0471459617	-0.0867558982	-0.0095030218	0.0224987503	0.0203074297	-0.0018172636	-0.0225169049	-0.0215990178	0.0140241159	0.0703139661	-0.0698942076	-0.0318342039	0.1504129074	0.023252284	-0.0307101681	-0.0351348826	-0.0286336173	-0.0114694439	-0.053263269	0.1619665546	0.060786444	-0.0963091256	-0.0504398038	-0.0138626371	0.0073288625	0.0408573147	0.0115180004	0.0224474451	0.1146573558	-0.0313763469	-0.0073675455	-0.1577013577	0.0092867867	-0.0818211129	-0.047928161	-0.0196156508	-0.0537582249	-0.0263172337	-0.007850169	-0.0244925232	0.0007001903	-0.0361268262	-0.0103366939	-0.0241596519	0.0018283225	0.0111347261	0.1204050738	0.1029979806	-0.1270597235	0.0473295424	0.0330346997	0.03145345	0.0362777038	0.0970678112	-0.0241383597	0.0098620693	0.0365889151	-0.1752762583	-0.0420786752	0.030379428	-0.049496112	0.0266510793	-0.1640867307	-0.0180312604	-0.0319681	0.0206928313	-0.1194622329	0.0486375403	0.0309584915	-0.0609449572	0.035459671	0.0163436903	0.0306973707	0.0730423889	-0.1215408137	0.0763617167	-0.0144722352	-0.0955030384	0.0	0.0	-0.236868	-0.0001279999999999	1.6383999999997244e-08	0.056106449424	0.39908	-0.0356589999999999	0.1592648464	0.0012715642809999	0.790482	-0.0137479999999999	0.6248617923240001	0.0001890075039999	-0.0171151	0.0013288999999999	0.00029292664801	1.7659752099999932e-06	0.00250489	0.00027297	6.274473912100001e-06	7.45126209e-08	-0.00374649	-0.0005025099999999	2.525163000999998e-07	1.40361873201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.9482160070662	0.2209563540098997	544567.5695080117	0.0488217103773481	747.0118302444697	1.513746869467468	558026.6745251925	2.29142958482256	721.9495656728931	0.2131326211111854	521211.1753752789	0.0454255141817241	719.6637003760213	539.065312313282	0.840599	23.604568	0.0735559999999998	0.0421789	0.0668055296	0.0059876473	0.0287154206	0.0914578124	0.040411897	0.0636694178	-0.0184789773	-0.0721585105	-0.0406172227	-0.0467995388	-0.0055797582	0.0457760498	0.0152267505	-0.0138320239	-0.0362444904	0.0641924299	0.0620019337	0.0069494922	0.0256900533	0.0790485054	-0.068526791	-0.1383636631	0.0300125886	0.0814011207	-0.0091731695	-0.0707067908	-0.0820637093	-0.1042030713	0.0504560653	-0.1685938388	-0.0541265996	0.0724262221	-0.0648613661	0.007701606	-0.0531451822	0.0649266068	-0.0007896882	-0.1139716686	-0.0184096771	0.0648187266	-0.0054594355	0.0764632698	0.2278463159	0.0101090214	0.1134568039	-0.0620284531	-0.05819153	0.0953895692	-0.0313723888	-0.0390534264	-0.0227698347	0.0223567194	0.0787159253	0.039146467	0.0221396526	-0.025243165	-0.1391642191	-0.0971232586	0.0766437669	0.0418116862	-0.0903632199	0.0079164698	-0.0557671795	-0.1239410456	-0.0139688009	-0.0089732693	0.0154703787	-0.0850201705	-0.1945556105	0.0116370467	-0.030728816	0.1049588731	0.1171985762	-0.0581121281	0.0347850002	-0.074931678	0.0434478497	0.0260105078	-0.0137762877	-0.1095261053	0.014928597	0.0835052565	0.074531034	-0.0192567962	-0.0993899282	0.0	0.0	-0.246359	-0.009491	9.0079081e-05	0.0606927568809999	0.433565	0.0344849999999999	0.1879786092249999	0.0011892152249999	0.789464	-0.0010179999999999	0.6232534072960001	1.0363239999999254e-06	-0.0172684	-0.0001532999999999	0.00029819763856	2.3500889999999564e-08	0.00292283	0.0004179399999999	8.5429352089e-06	1.746738435999999e-07	-0.00374649	0.0	0.0	1.40361873201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3478706612517	1.3996546541854968	546635.273851327	1.9590331509831227	742.9463355587079	-4.065494685761792	551969.2575201122	16.528247039957368	721.8985163174407	-0.0510493554523918	521137.46786132216	0.0026060366921046	719.7077728917005	542.1170685527793	0.857031	24.06599	0.1157149999999998	0.0589279	0.0763193641	-0.0215202802	0.0193823357	-0.0454723981	0.0122634547	0.0342653215	-0.0829209637	-0.0500429165	-0.053971268	-0.0103306999	0.0881691376	0.0158611293	0.0170220055	-0.0230205839	-0.0292124741	0.0415163063	0.1114997116	-0.0413221212	0.0276575423	0.1022607527	0.0642468812	-0.025903463	-0.1535056748	-0.1219010476	0.0012356831	0.1128455848	0.0121277897	0.0645527904	-0.0191751263	0.0875990099	0.0244475601	-0.108117826	0.0789909768	0.169740506	-0.0296513627	-0.0817326795	0.0128419036	-0.0584480568	0.0237415207	-0.11780378	0.0999749183	0.1065692955	-0.0451416301	-0.0960799105	-0.0765938232	-0.0486809452	-0.0404146085	0.0093253574	-0.0438856225	-0.0281021731	-0.0272897866	0.0016661876	0.0781259236	0.0876546727	0.1022200017	-0.0828026726	0.0704301368	0.0192804535	0.0091818322	0.1262458397	0.1418556338	-0.0040518528	-0.0405742421	0.1041569518	0.1105762117	-0.0362481306	-0.0898415341	0.0997075956	0.0999361922	0.1124066173	-0.060808721	-0.0270776869	0.0075634573	-0.0315172974	0.0640066536	-0.0404566848	0.0028199617	-0.0476363981	-0.0276388613	0.1772514811	0.177593853	0.0059726174	0.0726676594	-0.0240075741	-0.1028845713	0.0	0.0	-0.262429	-0.01607	0.0002582449	0.068868980041	0.399224	-0.0343409999999999	0.159379802176	0.0011793042809999	0.7919699999999998	0.0025059999999997	0.6272164808999997	6.280035999998929e-06	-0.0174292	-0.0001607999999999	0.0003037770126399	2.5856639999999724e-08	0.00206121	-0.00086162	4.2485866641e-06	7.423890244000001e-07	-0.00351295	0.0002335399999999	5.4540931599999983e-08	1.23408177025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.6765918568548	1.328721195603066	548601.8137246858	1.7655000156448413	748.5519954127822	5.605659854074247	560330.0898364579	31.42342239957971	723.0982490684663	1.1997327510256357	522871.07780588174	1.4393586738835396	721.0944825092142	547.2541596008319	0.803617	22.566072	0.0452765	0.0205796	0.0597037362	-0.011480665	-0.0298888203	0.0343920636	0.0292548936	0.061329871	-0.0106865034	-0.0863229999	-0.0842940299	-0.0204968767	0.0414151625	0.0271656643	0.0229099074	-0.059942998	-0.0375518142	0.0221436882	0.0052319189	0.045913819	0.0380665867	0.1160204877	-0.006244439	-0.0554271784	0.0190376968	-0.031064523	-0.0333713283	-0.1648715902	-0.0050223376	0.0144607938	0.0927234732	0.0836215521	0.0652335409	-0.0067481476	-0.0122873027	-0.0860880349	0.017721083	-0.0946970469	0.1837028861	-0.0683756786	0.0356376635	0.0177310411	0.1041806845	0.0473660004	0.0879790249	0.1363448225	0.1766583572	-0.006670593	0.0134883647	0.0648572546	-0.069707916	-0.0374572796	0.0087618328	-0.0140105139	0.0017415311	0.0352865713	0.1088397516	-0.0195276385	-0.0657558518	-0.043866411	0.0377743411	0.0154217385	-0.0113813882	-0.0563200778	0.0847695944	-0.022308349	-0.0049277882	0.1920016165	0.151600361	0.0017531837	-0.0562339551	0.0679429267	-0.0013074092	0.0628034946	-0.1027073396	-0.0645084742	0.0320772749	0.040220216	0.1622812424	-0.0653929914	-0.0188760703	0.0617765219	-0.0706465219	0.0284584713	0.0707724105	-0.0287162347	-0.105973176	0.0	0.0	-0.258426	0.004003	1.6024009000000273e-05	0.066783997476	0.407208	0.0079839999999999	0.165818355264	6.374425599999986e-05	0.785385	-0.0065849999999998	0.616829598225	4.3362224999997904e-05	-0.0174937	-6.450000000000206e-05	0.00030602953969	4.1602500000002655e-09	0.00234788	0.00028667	5.5125404944e-06	8.217968890000009e-08	-0.00333003	0.00018292	3.3459726400000015e-08	1.10890998009e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.1507998610305	-0.5257919958243065	547823.2065349232	0.2764572228729075	745.0134591716021	-3.5385362411800543	555045.0543468364	12.521238730144669	723.1138492182965	0.0156001498302202	522893.6389313013	0.0002433646747253	720.8221487487524	550.9619320297271	0.754305	21.18137	0.0876339999999998	0.0437681	0.0614034966	-0.0299128083	-0.0634776358	-0.0747275462	0.0497294955	0.0372651316	-0.0377073464	-0.0937965294	-0.0460416685	-0.0076348224	0.0259748532	-0.097559923	0.0400903059	-0.0605022714	-0.0636992791	-0.0027989448	0.0161472672	-0.0460859413	0.0133571223	0.1239141427	-0.0918221013	-0.0315284953	-0.0224195761	-0.0611704404	-0.0085595068	0.0023883772	0.0088636064	-0.0764820287	0.0486608111	-0.0055896334	0.0093686789	0.016628102	0.0413040648	-0.1462082871	0.0427060851	-0.0353777053	-0.1111907709	-0.0801118027	-0.0397469913	0.0133846924	-0.0830489045	-0.0455912078	-0.0001699817	-0.0471711346	0.0023459901	0.0822094147	0.0322761805	-0.0533818595	-0.0717452738	-0.0579281117	-0.0072025892	-0.0401695341	0.0106535206	0.0296273181	0.0652139932	-0.1006120763	-0.056524941	-0.0627174655	-0.032089702	0.0106350175	0.0257403984	-0.0936340781	0.0144746064	-0.0153891779	0.0082791752	0.0116856951	0.1023807283	0.0251274036	0.0473400743	-0.0797727926	0.0530705643	-0.087960697	0.0846876694	0.0316981954	-0.0733022398	-0.0587251377	0.0064689962	0.1124476379	0.0328474055	-0.0652516111	0.032836329	-0.0437653571	0.0688461184	-0.0333745172	-0.108643553	0.0	0.0	-0.243925	0.0145009999999999	0.0002102790009999	0.059499405625	0.437548	0.0303399999999999	0.191448252304	0.0009205155999999	0.791918	0.006533	0.627134118724	4.2680089000000144e-05	-0.0180508	-0.0005570999999999	0.0003258313806399	3.103604099999977e-07	0.00228393	-6.395000000000012e-05	5.2163362449e-06	4.089602500000015e-09	-0.00343418	-0.0001041499999999	1.0847222499999981e-08	1.17935922724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
