global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
703.1790956973877	1.573230013259149	2.4750526746193824	494460.8406257959	758.2558195537836	2.8457397983839883	574951.88788718	8.098235000106543	704.1020106525522	-0.0520312355630494	0.0027072494742175	495759.6414049667	692.5683262269549	476.1577184803301	0.793226	25.903309	0.1793074499999999	0.0941499	0.082395336	-0.0884204655	-0.0495188791	0.0922677871	-0.1246969482	0.0462431213	0.005414878	-0.0122888066	0.0043290316	-0.0943844925	-0.1211958631	-0.0028806571	-0.0316362065	-0.0285297714	0.0155178395	0.0403887549	0.0402473551	-0.1425874075	0.0164773816	0.0825649962	0.05300525	0.1121878672	0.0984547404	0.0643333525	-0.0246659565	0.0250706829	-0.0297423815	0.0656702049	-0.0704742812	-0.1079300876	0.2574510652	0.0418771223	-0.0339143382	-0.058915161	-0.0949251628	0.0268686562	0.024042528	-0.0551066567	0.0281160037	0.032287901	-0.1327878593	-0.0148158375	-0.0944942356	-0.0584231613	0.0431901755	-0.0873451561	-0.0237440219	0.0223670802	0.1052512143	0.065760768	-0.0463842794	-0.1053037573	-0.0754191971	0.0639793804	-0.0347940721	0.0933605214	0.0366818916	-0.0167400258	0.0721551219	-0.0464827227	0.0679893358	0.1944170257	0.0612128983	0.0468151722	-0.1043775032	-0.0198055664	0.0299666584	-0.1198809228	-0.0686076636	0.0738517814	0.0727103891	-0.0299273052	-0.0981721953	-0.1353938038	-0.1307901121	-0.1465078973	-0.0074219785	-0.0984579871	0.0492072177	0.0732270951	-0.0212145853	-0.1003129872	-0.0404461	-0.0126134	0.00015909785956	0.00163588700521	-0.202444	0.022645	0.040983573136	0.0005127960249999	-0.223691	0.0583149999999999	0.0034006392249999	0.050037663481	0.0008803669999999	-0.0010146730000001	1.0295612969292028e-06	7.750460546888239e-07	-0.000473801	-0.000230758	2.24487387601e-07	5.3249254564e-08	0.00151976	0.00046925	2.3096704576e-06	2.2019556250000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.279725214244	2.100629516856316	4.412644367087998	497419.49079827947	762.4811195599549	4.225300006171324	581377.4576854022	17.85316014215139	705.0824247323703	0.9804140798181606	0.9612117679056906	497141.2256664787	693.872137430151	504.0167735128311	0.834238	27.242588	0.10590855	0.0576733	-0.018177739	-0.0931641773	0.011575296	-0.0070763882	-0.1043004751	-0.0091425371	0.0295909758	0.0112859648	-0.0121605901	-0.0554568081	0.0046178479	0.0442687964	-0.0605036726	0.0098321078	0.0114341246	0.1152153739	0.0300685132	0.0324250138	-0.0172306405	0.0224264414	0.1532354302	0.0708544984	0.0124903948	0.1295760667	0.0939459499	0.080121181	0.1736455412	-0.1783457615	-0.0555323612	0.0030381787	0.0227434039	-0.1318476994	-0.013875242	0.058334879	0.1588412466	-0.1270792428	0.0313424432	-0.066284274	-0.0649248373	-0.0713982075	0.0112593929	0.0122380109	-0.0677936529	0.1398754972	-0.0379055052	-0.0506190857	0.1158370921	-0.0587077394	0.0295946696	0.0572335659	0.0168658642	-0.0986732276	-0.094935074	0.1114165457	-0.0129125954	0.1198647637	0.1235863894	0.0366273816	0.1244398071	-0.0215270747	0.1316120858	-0.1020083521	-0.0437508217	0.0632405931	0.0201630526	-0.0303433557	0.0530427037	-0.1278376916	0.0125305554	0.0215975565	-0.0870742136	-0.0683438868	0.0616253753	0.0116396617	0.004985233	0.084480233	-0.0327762637	0.0163007507	-0.0329003534	0.0713867084	-0.0258549876	-0.1035676303	-0.0405301	-8.400000000000074e-05	7.0560000000001245e-09	0.00164268900601	-0.239645	-0.0372009999999999	0.0574297260249999	0.0013839144009999	-0.26677	-0.043079	0.001855800241	0.0711662329	0.000700919	-0.0001794479999998	3.220158470396409e-08	4.91287444561e-07	-0.000525084	-5.1283e-05	2.75713207056e-07	2.629946089e-09	0.00179992	0.00028016	3.2397120064e-06	7.84896256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.5163312359637	4.236606021719695	17.948830583271576	503413.4242905417	765.5031916733434	3.022072113388504	585995.1364620755	9.132919858520456	708.2748300965791	3.192405364208753	10.19145200942882	501653.234948338	696.3607478344808	497.84524559799104	0.976034	31.873014	0.30851745	0.139053	0.0476932386	-0.0043402199	-0.0304354567	0.062694028	0.0264345514	0.0196094234	0.100070304	-0.0736075476	-0.0808423153	0.0832517742	-0.1222662675	-0.0239840589	-0.0272529545	0.0253284674	-0.0291223075	0.0062495488	-0.0255090349	-0.1451529357	0.0475201367	0.129420252	0.0090316833	0.143414068	-0.0117808272	0.0274937255	0.0203632728	0.0143904564	0.0013220295	0.0514539177	-0.0249886208	-0.1226109113	0.0818841764	-0.01224705	0.068500407	-0.0200616417	-0.0135140823	0.0057947818	-0.0992512625	-0.0379329623	-0.0474239067	-0.1006104565	-0.0076654224	0.0732184269	-0.109171147	-0.071515918	-0.0994576478	0.016406809	0.0086242591	0.0734886971	0.1041228424	-0.0857772131	0.0122071396	-0.0682784676	0.0278865013	0.1123040947	-0.0070048152	0.099761802	0.0097901908	-0.0931956048	0.0606328517	0.081212461	0.0616384234	0.1595706548	0.0569996464	0.1248774318	-0.0439412576	-0.015288187	0.0753203516	-0.0824855333	-0.0606834061	0.0817098546	-0.0579238736	0.0009100997	0.0958638357	-0.0554452309	-0.0672532976	-0.0885793608	-0.0745888618	0.0005014745	0.0907837207	0.0695158277	-0.030451217	-0.1064242213	-0.100378	-0.0598478999999999	0.0035817711344099	0.0100757428839999	-0.172278	0.067367	0.0296797092839999	0.004538312689	-0.170998	0.095772	0.009172275984	0.029240316004	0.00174646	0.001045541	1.0931559826810005e-06	3.0501225316e-06	-0.000415784	0.0001093	1.72876334656e-07	1.194649e-08	0.00124415	-0.0005557699999999	1.5479092225000002e-06	3.088802929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.3948702673345	0.8785390313707921	0.7718308296419297	504660.8717021429	764.3382261019143	-1.164965571429093	584212.9238806211	1.357144782615113	708.4055291343883	0.1306990378092223	0.0170822384842565	501838.3937081727	697.9229644859539	518.8728923264874	1.038197	33.902988	0.5090666500000001	0.28511	0.0136203591	0.041921793	0.0938380222	-0.0797807854	-0.0095229391	-0.0572116389	0.0039437095	-0.1096149883	-0.1035232354	0.0889870492	0.0180706734	0.0600993875	0.0139867654	-0.036702171	0.0210368253	0.0534170584	0.0393070395	0.0599327496	-0.0112787495	0.002605911	-0.0713238261	0.0751920813	0.0477580221	-0.044028719	0.1087661618	-0.0549612823	0.1340992229	-0.1339585103	-0.0632378215	-0.0821245767	0.0279255307	0.0125471262	0.0371089664	-0.0732519633	-0.0364612056	-0.0209451995	0.0936516789	0.0118627996	-0.1563673284	0.1653578188	0.0217431705	-0.0680842235	0.1999717693	-0.0189969158	0.0381805163	0.0288842885	-0.0629911426	-0.066008769	0.0030520965	-0.1019620236	-0.0112911845	-0.0283390627	-0.0425419499	-0.0253012012	0.0118527248	0.039975991	0.1251226181	0.1618672629	0.0228984503	-0.129808728	0.0942764202	-0.0298674335	-0.1071487546	0.0048341667	-0.0676648831	-0.1127299404	-0.0565088083	0.0012402711	-0.1294460166	0.0625053059	-0.0316022381	0.0763853609	0.0201314664	-0.0250420095	0.0574766321	0.1302317138	0.0278570493	-0.0274347017	-0.0448966344	0.0676152521	-0.034995421	-0.108871781	-0.0109141	0.0894639	0.0080037894032099	0.0001191175788099	-0.31446	-0.142182	0.0988850916	0.020215721124	-0.387732	-0.216734	0.046973626756	0.150336103824	0.00252546	0.000779	6.068410000000002e-07	6.377948211600001e-06	-0.000610519	-0.000194735	3.7273344936100004e-07	3.792172022500001e-08	0.00148415	0.0002399999999999	2.2027012225e-06	5.759999999999999e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.0467595938395	0.6518893265050565	0.4249596940112161	505587.4943288994	771.7213887576827	7.383162655768388	595553.9018660864	54.51109080153291	709.0922557956953	0.6867266613070342	0.471593507349906	502811.8272294278	698.6373972318536	541.983491727317	1.080294	35.277676	0.395264	0.21293	-0.1149394341	0.0240551165	0.0169964636	-0.0461227341	0.1076265331	-0.0295144099	0.1484353915	-0.0036246099	0.0131487132	0.1139289957	-0.0157271613	0.0063429979	-0.1119982852	0.0886130423	0.0857540941	-0.0989016362	-0.0263677189	-0.0299169589	0.0203301884	-0.0834643672	0.0929671741	0.103304423	0.0165361108	-0.0873701613	0.1008548313	-0.043477607	-0.0536890392	-0.010893175	0.1326755422	0.1412929453	0.025477221	0.0991376615	-0.0552524208	0.0596586585	-0.0922306541	-0.0931372992	0.1280006863	-0.0540566724	-0.0412115381	0.0254261785	-0.1431509531	-0.091585728	0.0703402479	0.0169041677	-0.0225717693	-0.0942926038	0.1537631419	0.0277432234	-0.0077216325	-0.1006928854	0.1362974655	-0.0753733539	0.0713077084	-0.0533597747	-0.0334045655	0.0949766337	-0.0641652312	-0.0907806115	0.0711090077	0.0095161128	0.052079066	0.0193655295	-0.1036887184	-0.0132397258	0.0657370476	-0.0610845554	-0.0399583932	0.1463263324	-0.0134260586	-0.0668986314	0.0370466066	0.0552316222	-0.0366084399	-0.1352820935	-0.0014946465	-0.0423638275	-0.0388448104	-0.0297907321	-0.0784726023	0.0656857936	-0.0394798359	-0.1109009027	-0.0978655	-0.0869514	0.00756054596196	0.0095776560902499	-0.236873	0.077587	0.056108818129	0.006019742569	-0.21615	0.171582	0.029440382724	0.0467208225	0.00242718	-9.828000000000008e-05	9.658958400000014e-09	5.8912027524000006e-06	0.000234073	0.000844592	5.479016932900001e-08	7.13335646464e-07	0.00124415	-0.0002399999999999	1.5479092225000002e-06	5.759999999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.77635427277	-1.270405321069461	1.6139296798016003	503782.4730847448	765.2233068631007	-6.498081894582015	585566.7093664991	42.22506830869459	708.4558474074636	-0.6364083882317573	0.4050156366117431	501909.6877258273	697.6532861150264	501.85143617454463	1.25081	40.846001	0.46899718	0.242479	0.1176798184	0.1278278949	0.0174274041	0.0075572904	0.0789451664	0.0713162328	0.0015352964	-0.0684282836	0.0097902284	0.0935699259	-0.0540036498	-0.0172490928	0.0588239092	-0.0150572958	0.0300830068	0.0694383915	0.0502477956	-0.0852367156	-0.0936946783	0.0163524827	-0.061847281	0.0103203047	0.0927966779	0.0537559703	0.174047217	-0.0025867421	-0.1295428856	0.0983605099	-0.0463980512	0.0149188772	0.0723881586	-0.026364474	-0.152326945	-0.0348021289	-0.1471087359	-0.076162905	0.1192380728	0.1426940175	-0.0118340132	-0.0126027235	-0.1724800136	-0.0088502233	0.1237776989	0.2162792555	-0.1244018488	0.0027508476	-0.0338490891	0.054201518	0.0291385943	-0.1090102367	-0.054891027	-0.0087712024	-0.0343573817	-0.031835855	0.0403886672	0.0043185778	-0.0330352726	0.0329172889	-0.1026425888	-0.0386740188	0.0591962667	0.0190930397	-0.0554832595	-0.024376786	-0.1535740512	-0.011224863	-0.0057607984	0.0456930438	-0.0861900381	-0.134586185	0.0742076434	-0.1869219601	-0.034926775	-0.1416618217	0.0937325115	-0.0633483177	0.0250113726	-0.1511754971	-0.0952339017	0.0637282764	-0.0438968002	-0.1125037874	-0.00337962	0.09448588	0.0089275815193743	1.14218313444e-05	-0.316935	-0.080062	0.100447794225	0.006409923844	-0.361368	-0.145218	0.021088267524	0.130586831424	0.00457294	0.00214576	4.6042859776e-06	2.09117802436e-05	0.000385759	0.000151686	1.48810006081e-07	2.3008642596e-08	0.00193133	0.0006871799999999	3.7300355689e-06	4.7221635239999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.4639926984174	0.6876384256473784	0.4728466044268052	504759.08492097695	769.6075176166814	4.38421075358076	592295.7311721107	19.22130393181317	708.2218139075857	-0.2340334998779099	0.0547716790651036	501578.1376945509	697.7197212058468	530.3357927111884	1.085243	35.439293	0.32485973	0.157917	-0.0374975588	0.0089834567	0.1207571765	-0.076257523	-0.008166119	0.0625474567	0.0797046944	-0.0210935385	0.0410429339	0.0821889894	-0.0020967296	0.1304281246	-0.0612737935	0.0160758607	-0.0228283563	0.0405492473	0.1334730399	-0.0581398712	-0.1184957315	0.0544024074	0.0842229492	0.121452788	0.0456536696	-0.0065935563	0.0705421249	0.0935762423	0.0535790746	-0.0426404922	0.1100709321	0.0722603795	-0.0357217706	-0.1551318938	0.0853461926	-0.0896779502	-0.1195167567	0.062521927	-0.154880436	0.0146651428	0.0703110502	0.054867168	0.0890511074	0.0847998657	0.1487632744	-0.0029269955	0.1176989004	-0.0493752692	-0.1040363957	-0.0807767578	0.0443897412	-0.1026281789	0.0785873078	-0.0210836955	-0.0545606143	0.0897972253	-0.0778376636	0.0737445312	-0.0431304434	0.055836824	-0.0416639075	0.0367218614	0.1339956332	-0.0500369394	-0.0528221042	-0.0290282707	0.0327260751	-0.1441291304	-0.0067415156	0.03616646	0.0602623198	0.0175890128	-0.0042151267	-0.1673780051	-0.0696254626	0.1026691054	0.0026975025	0.0852085251	0.1240979665	-0.2689263997	0.0570935256	0.0617435365	-0.0482387676	-0.1136742748	-0.105438	-0.10205838	0.0104159129282244	0.011117171844	-0.275507	0.041428	0.075904107049	0.001716279184	-0.289731	0.071637	0.005131859769	0.083944052361	0.00369332	-0.00087962	7.737313444000004e-07	1.36406126224e-05	-0.000839088	-0.001224847	7.04068671744e-07	1.500250173409e-06	0.00202159	9.02600000000002e-05	4.086826128100001e-06	8.146867600000037e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.9764975099197	-1.4874951884977463	2.212641935803946	502647.6740214332	765.7869841249159	-3.820533491765559	586429.7050551341	14.596476161702336	705.984385130253	-2.2374287773326387	5.006087533636227	498413.9520477415	695.727059275886	528.4859168403542	0.8853379999999998	28.911268	0.353599319	0.183218	-0.0400728673	0.0504429053	-0.0253099813	-0.0018956456	0.0737551848	0.0264029715	0.0231567654	0.0466245055	0.0679321436	-0.0006604103	-0.0092377526	-0.0479172726	-0.0858195506	0.0941858962	-0.0752621647	0.0673099585	0.0969133982	0.0111157713	-0.1121526666	0.0754347004	0.0704978066	-0.0118308627	-0.1324871807	-0.0785020605	-0.0049474744	-0.0617448204	-0.1196594254	-0.1001663454	-0.0506889857	0.0163021585	-0.110701853	0.0376494252	-0.0145947246	0.0423257089	-0.0480494575	-0.1379947098	0.0341694335	-0.0804083921	-0.045405254	-0.1441079105	0.1075479052	0.0764865639	-0.0311148113	0.0115450908	0.0130901817	-0.0194145605	0.019269132	0.0411132153	-0.0190677945	0.0034675145	0.0486696183	-0.0692876905	0.0161029202	0.1078500905	-0.0941654299	-0.0963406851	-0.108545904	0.0595690961	-0.1000322268	0.0421271689	0.0365957916	-0.0552259842	0.0395335656	0.1480105733	0.016555011	-0.0202837452	-0.0976643138	0.0972075582	0.0902940438	-0.0349648677	-0.0837052246	0.0139450519	0.0318148366	0.026091232	0.0719804539	-0.0374245784	0.0189785822	-0.0099282758	-0.0532804035	0.0597324219	-0.0524983198	-0.1144078661	0.0210092	0.1264472	0.01598889438784	0.0004413864846399	-0.304649	-0.029142	0.092811013201	0.000849256164	-0.382748	-0.0930169999999999	0.0086521622889999	0.1464960315039999	0.00473797	0.00104465	1.0912936225000006e-06	2.24483597209e-05	-4.42562e-06	0.00083466238	1.95861123844e-11	6.966612885872645e-07	0.00224214	0.0002205499999999	5.027191779600001e-06	4.8642302499999965e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.4603055306984	-2.516191979221276	6.331222076297481	499086.16329052777	763.4909192069155	-2.296064918000411	582918.3837114207	5.2719141076722345	706.4203340833651	0.4359489531120744	0.1900514897195136	499029.6884064532	695.6848534534824	521.6424626132888	0.692099	22.600941	0.1814084689999999	0.0951837	-0.0198756859	0.0118557454	0.0103790783	-0.0269794371	0.0096847296	0.0133129975	-0.0018019539	-0.0358712842	0.1097536749	0.0129583081	-0.0300540393	-0.0006967302	-0.0684831903	0.0067904382	0.0225753037	0.0089554555	0.0774340601	0.0362752932	0.1277479027	0.0530224287	-0.0510887645	0.0685215902	-0.0674807075	0.1334896627	-0.0163867039	-0.0914334574	0.03819983	0.1320579293	0.0954008706	-0.0536406867	-0.0454697312	0.0774571008	0.0398095461	-0.0923742488	0.048404418	0.075416578	0.102212664	0.0329212636	-0.0298044335	-0.0683602138	0.018835299	-0.0334161932	0.1711772431	-0.0298325955	-0.0535214665	0.1006798269	-0.1351615048	0.0062969191	0.0168451986	-0.0130498427	0.0304383853	-0.0292592991	-0.0489590493	0.0092012696	-0.0446723112	-0.0131653556	0.0005500992	0.0949580621	0.0227263547	0.1907896384	-0.0649566895	-0.0892660746	0.0402245855	-0.0338905354	-0.0579945036	-0.2212765213	-0.0080148978	-0.0109653475	-0.0692963008	0.0347929597	0.0540770211	0.1619619316	-0.0223682323	0.0229990389	0.1044293822	-0.0631966712	0.1203542778	0.0125647484	0.0046872043	0.0576957916	-0.0566681795	-0.1147017419	-0.0597386	-0.0807478	0.00652020720484	0.00356870032996	-0.282467	0.0221819999999999	0.079787606089	0.0004920411239999	-0.347301	0.0354469999999999	0.0012564898089999	0.120617984601	0.00479107	5.30999999999995e-05	2.819609999999947e-09	2.29543517449e-05	-0.000611539	-0.00060711338	3.739799485210001e-07	3.685866561750245e-07	0.00244256	0.0002004199999999	5.966099353599999e-06	4.0168176399999903e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.3457383688213	-2.114567161877062	4.471394282088813	496102.9191583201	759.9416411507893	-3.549278056126127	577511.297954955	12.59737471969846	705.421377184618	-0.9989568987471102	0.9979148855544444	497619.3193890431	694.546979671702	504.4415458271963	0.7999659999999998	26.123409	0.1401697499999999	0.0811454999999999	0.0490803168	0.030420136	-0.038890614	0.0104400607	0.0042542176	0.0448310068	-0.0528614764	-0.0030856587	0.1051995952	-0.0269863646	-0.0411710442	-0.0684445326	0.0182210237	-0.0067303847	0.0378126522	0.0853506777	-0.0127623545	-0.0760427665	0.0105476652	-0.0165606148	-0.009092456	-0.0040730763	0.0789142263	0.1472479767	0.053646394	-0.0945893875	-0.0528381477	0.0700220133	-0.060641114	0.1482173316	-0.1962673379	0.1348166306	0.0057319345	-0.0830464302	0.000466949	-0.0119544998	-0.0168843796	0.0459690191	0.1401227792	0.0999583992	0.0885596526	-0.0303042226	0.0671103829	0.0196604937	0.0372715776	0.0715342751	-0.0114327876	0.0294709411	0.0104937602	0.012746178	-0.0688006291	-0.0666520232	-0.0523337902	0.0310831406	-0.0531399886	-0.028547904	-0.0132077919	-0.0669029418	-0.0814619811	0.1069105078	-0.0749714944	-0.0053339674	-0.0053752264	-0.0335134906	-0.1432308908	-0.0307341089	-0.0224983998	0.0618446605	0.1435352693	-0.161265132	0.0062957564	0.0397471901	-0.164076997	0.0203105319	0.1732409964	-0.0075073439	-0.0248233895	-0.0016226098	0.0731951319	0.0556345156	-0.0607412226	-0.1145547726	-0.0475881	0.0121505	0.00014763465025	0.00226462726161	-0.315261	-0.0327939999999999	0.099389498121	0.0010754464359999	-0.411558	-0.0642569999999999	0.0041289620489999	0.1693799873639999	0.00522192	0.00043085	1.856317225e-07	2.72684484864e-05	-0.000477444	0.000134095	2.27952773136e-07	1.798146902500001e-08	0.00249698	5.4420000000000336e-05	6.234909120400001e-06	2.9615364000000366e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.7310511705866	-1.6146871982347193	2.607214748143088	493830.93027931766	765.2527769914625	5.31113584067316	585611.812693145	28.20816391808299	706.0238689155939	0.6024917309758848	0.362996285894318	498469.70347854367	695.4478515276778	502.9751082210087	0.8094949999999999	26.434591	0.0418005999999999	0.0221092	0.0410804283	-0.0642687022	0.0352475252	-0.0478392046	-0.0681214968	-0.0167121471	0.017446938	-0.019532739	0.1836330553	-0.041127221	-0.0063597326	0.0554109158	0.0594493945	-0.0010763547	0.1238646483	0.0250814564	-0.081986542	0.0927331481	0.0399584109	-0.0327620327	-0.0326148695	-0.0036568874	0.0184441713	-0.0457336302	0.0582687605	0.0530235074	0.0153308434	-0.0995566348	-0.0022890397	-0.0247322428	-0.0518720131	-0.0140719783	0.0605445109	0.0156122975	0.0149268299	0.028592451	-0.0541232633	-0.0238599278	0.1822151433	-0.0411855842	-0.0187735374	0.0077617825	-0.007854313	-0.0386753815	0.0197403891	-0.0649639859	-0.1317511751	-0.0671973757	0.0200582289	0.0255896386	-0.0336632224	-0.0513389236	-0.0536289168	-0.0967803259	0.0201802241	-0.0885931881	0.0288957175	-0.0510411173	-0.0057656727	-0.0030114101	-0.040373394	-0.0444803968	-0.0579371634	-0.0309899764	0.0300416536	-0.0129363038	-0.0256663921	0.0292573491	-0.0330135612	-0.0897768075	-0.0853691381	-0.0191341436	-0.0114927279	0.0724642426	-0.0177058728	0.1260905628	-0.1182249353	0.0421579166	-0.030839137	0.0535494744	-0.0647104904	-0.1139675232	-0.0610537	-0.0134656	0.00018132238336	0.00372755428369	-0.317498	-0.0022369999999999	0.100804980004	5.004168999999951e-06	-0.398906	0.0126519999999999	0.0001600731039999	0.1591259968359999	0.00505535	-0.0001665699999999	2.7745564899999852e-08	2.55565636225e-05	-0.000375094	0.0001023499999999	1.4069550883600002e-07	1.0475522499999994e-08	0.00249698	0.0	6.234909120400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
