global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
748.1209135262959	-0.7287940657586205	559684.9012554195	0.5311407902849804	855.7730069655787	-2.8799092089757323	8.293877051943229	732347.4394509085	744.8821568318414	-0.2208205884350036	554849.4275664559	0.0487617322767812	758.5559425762173	577.087670884944	0.980335	23.969442	0.25375192	0.157423	-0.0053137522	-0.0685092848	-0.04755307	0.0399262603	0.0680271508	-0.0347830151	0.0690587059	0.0746427188	-0.0721944634	0.0301895319	0.0375685021	-0.0108108176	0.0428868403	-0.0240481932	-0.1011461905	0.0279389673	-0.0351809773	-0.1622469059	-0.0955456837	-0.0118029991	0.1294208731	-0.020899104	-0.0809702612	0.1442714338	0.0978016486	0.0033358501	-0.0360380787	0.125440845	0.1405063845	0.0976297126	-0.0354769722	0.1151893192	-0.030572022	0.011948407	0.0017318426	0.0886811014	0.0172029187	-0.1054800022	-0.0124796784	-0.0508148591	0.1252487866	-0.0194128321	-0.1233520688	0.0357590607	-0.0431430846	0.0098065937	0.0168698113	-0.0230158265	0.1359209904	-0.0577024738	0.0868650332	0.0485849707	0.1332812483	0.0102610471	0.1840830539	0.1742274505	-0.0594995063	-0.0755245528	-0.0251234459	0.0448894408	0.0400975474	0.1097203387	0.0412388108	0.0802370714	0.1087904082	0.0282364747	-0.0501040818	0.1030522133	-0.005769608	0.0974161933	0.0950565745	-0.0054092598	-0.0765411038	-0.005386346	-0.0237819432	-0.1483972321	0.1562510543	-0.1055878806	0.0100991529	-0.1282096494	0.1889734427	0.0189940754	-0.0279000676	-0.1180459414	0.020809795	0.0477561996	-0.033948496	0.0419557805	0.059076636	0.059202752	0.0951704746	0.0144656753	0.0185482921	-0.0112390249	-0.1302821963	0.0351903007	0.0719410234	0.0560314095	-0.0290836164	0.079554659	0.1021959709	0.0755436279	0.0636784568	-0.0751929584	-0.0580297128	0.0859876466	0.1289651253	-0.0596063274	0.0452416078	0.0261438767	0.0882931893	0.0212145853	-0.0556345156	-0.013377	-0.01319177	0.0001740227957329	0.000178944129	0.0385101	0.1441371	0.00148302780201	0.02077550359641	0.0198914	0.0455958	0.00207897697764	0.00039566779396	-0.000367264	-0.0006702769999999	1.34882845696e-07	4.492712567289999e-07	0.000611474	-0.000302028	9.1220912784e-08	3.73900452676e-07	-0.000105883	-4.424e-05	1.9571775999999997e-09	1.1211209689000001e-08	0.0	0.0
748.5554788686849	0.4345653423889644	560335.3049443262	0.1888470368056378	856.4556748783906	0.682667912811894	0.4660354791829477	733516.3230313995	744.671523239713	-0.2106335921283744	554535.6775241544	0.0443665101329023	757.8604119553246	574.6132269575058	1.027694	25.127384	0.1742543339999999	0.104703	0.0428702034	-0.1206278551	0.0415933819	-0.010180546	0.0874196954	0.0567985526	0.0861804691	-0.0219936402	-0.0198679684	0.0277435587	0.0038282311	0.191874279	-0.08180637	0.076683212	-0.0195045296	0.0087146732	-0.0836940833	-0.0679287413	0.0363020366	-0.0401588656	0.0411791051	-0.0010407238	-0.0285499199	-0.1045013162	0.0341976717	0.0510788376	-0.0093207803	0.2083834937	-0.0320433004	-0.009275307	-0.2253532	0.0404926575	0.0459352495	-0.0140888956	-0.0586374567	-0.1158550014	0.1212342269	0.087576633	0.0796660265	-0.0634959454	0.0190110723	0.0109929153	-0.0449291694	-0.007083699	0.0189976998	-0.0144512207	0.0122401879	0.0086939971	-0.1186464917	-0.072990139	-0.1650572536	-0.1224033391	-0.0215552215	0.0008963925	-0.113222005	0.0452904307	-0.0872985924	-0.0299164885	-0.0320771546	0.0913346714	0.0355920604	-0.0508545606	-0.0006828798	-0.0296319414	-0.0926185413	-0.0437656711	-0.0131809195	-0.0151016797	-0.0296757505	-0.1694674292	0.1647718543	-0.0518683387	0.1114347153	-0.0358644949	0.0232342567	-0.134755575	0.0529899892	0.0315788789	-0.0291137063	-0.0678828235	0.0150135316	0.011128556	-0.1714009895	0.033296766	0.0870212906	-0.0040919057	0.0216640638	0.0258113751	-0.0047617872	0.0894499503	0.0180491522	-0.0294481279	0.0182846632	0.0509615768	0.1341404441	0.04305613	-0.0381940633	0.1133999821	-0.0716224593	-0.0313282219	-0.0873594684	0.0278410137	-0.0271481854	-0.0310644708	0.023165842	-0.0399258143	0.0969932408	-0.0909238398	-0.056248862	0.1106728346	0.0867609543	0.0165379384	-0.0617435365	-0.00199385	0.01138315	0.0001295761039225	3.9754378225e-06	-0.0575033	-0.0960134	0.00330662951089	0.00921857297956	0.000122916	-0.019768484	0.0003907929596582	1.5108343055999997e-08	0.000117308	0.000484572	1.3761166864e-08	2.3481002318400001e-07	0.00102076	0.0004092859999999	1.6751502979599993e-07	1.0419509775999997e-06	-0.000153811	-4.7928000000000006e-05	2.2970931840000007e-09	2.3657823721e-08	0.0	0.0
749.7762153800951	1.220736511410223	562164.3731496987	1.4901976302900015	857.0694726749358	0.6137977965452137	0.3767477350437596	734568.0809912925	745.3092571180927	0.6377338783796631	555485.8887459232	0.4067044996331669	758.5176177349348	577.8349795458867	1.043728	25.51943	0.188047286	0.0992813	0.0291977386	-0.0870390524	-0.0386813377	-0.0741197639	-0.0394416765	0.0551737986	0.0049580741	0.1371030376	-0.0560048128	-0.0195897397	0.0253932896	-0.1143623888	0.0412118302	-0.0863333094	-0.0424378824	0.0078098307	0.0026142975	-0.0967442136	-0.1913586499	-0.0380690844	0.0062368722	-0.008382955	0.001683202	0.0966536144	-0.0863089778	-0.0720665491	-0.0392703942	-0.0740095399	-0.0098452605	0.001898808	0.0095265538	0.008795431	0.0250618089	-0.0515343033	0.1156656992	0.0800295558	-0.0428598668	0.0215715534	0.0629192114	-0.2057882879	0.0477178058	-0.0474914453	-0.0913528078	-0.0386497787	-0.1304708245	0.0092092687	0.1454414194	-0.0125367041	0.0908954255	0.0307641879	-0.063504147	0.04062403	0.0073028119	-0.0916866055	0.0052689625	-0.0953166224	0.068813986	0.0045252142	0.0158827152	0.0376760102	-0.0680916344	-0.0640679865	-0.0731084964	0.0532218063	0.0390844496	-0.0348805561	0.0408573504	0.0292172949	0.0439128646	0.1776858152	0.0074416604	0.0505672777	-0.0207496762	0.0649603574	-0.1010780312	-0.032592154	-0.0375616542	-0.0574714994	-0.0981695069	-0.0722192746	-0.0782204867	-0.0188696842	5.64332e-05	-0.1502082604	0.0482688712	-0.0951693291	0.029962689	0.0953480718	0.0647601401	-0.1179380687	0.0189385119	0.1541516394	-0.0158866235	-0.0429495733	0.0572465332	-0.0447393049	0.075410199	0.0062514305	-0.0167082593	-0.0697196328	-0.0329852615	0.0545782357	-0.0074587111	-0.0088917077	0.1009472558	-0.1052019349	0.0246087886	-0.1194757272	-0.0031879071	-0.0809111576	0.0851916578	0.0118330366	-0.0676152521	-0.00431302	-0.0023191699999999	5.378549488899999e-06	1.86021415204e-05	0.0135155	0.0710187999999999	0.00018266874025	0.0050436699534399	-0.0132921	-0.013415016	0.0001799626542802	0.0001766799224099	-0.000885207	-0.001002515	7.835914328490001e-07	1.0050363252250002e-06	0.000106072	-0.0009146879999999	8.366541373439998e-07	1.1251269184e-08	-0.000262494	-0.0001086829999999	1.1811994488999998e-08	6.8903100036e-08	0.0	0.0
751.4779282089363	1.7017128288412096	564719.0765851953	2.895826551842752	859.8905292391019	2.8210565641660423	7.958360138224315	739411.7222751026	744.8014423295974	-0.5078147884952386	554729.1884962487	0.2578758594144639	758.400702930144	580.9050870391941	1.050557	25.686396	0.2203393	0.111412	0.0525944141	-0.0555594666	0.0152698875	0.0433561015	0.0176398417	0.0558973416	0.0813998634	-0.0334474322	-0.0144797498	-0.1099571922	-0.0014805315	0.1327236256	-0.0343374299	-0.0089747399	-0.0324602705	-0.0361171089	-0.0022931013	0.0905180545	0.0602964056	-0.0357664214	-0.0107384283	-0.0131803481	-0.0169103348	-0.0172223972	0.0229071776	0.0680469258	0.0029218872	0.1189259539	-0.0234378437	-0.1137424098	0.0203424095	0.087380718	0.0495986616	0.1443416006	-0.0226226878	-0.1053756486	0.0036433375	0.0107652479	-0.0821613823	0.0725731271	0.0142398313	0.0812073595	-0.0047911295	0.0478841224	0.0284093372	-0.0815168285	-0.0528541837	-0.0152346837	-0.0380013562	0.0571468868	0.0452974466	-0.0022751901	-0.1168455899	-0.0048121079	0.0951018806	-0.1121526601	0.1727214105	-0.0057718505	-0.0340931264	0.1451496667	-0.0359181205	0.1018052379	-0.0765029602	-0.0028775964	0.0566843517	-0.0467905902	-0.0655082822	-0.0254699828	-0.0326946497	-0.1534480459	0.0732326339	0.0320139707	0.048961457	0.0557213262	-0.083607186	-0.0204457899	0.0393362245	0.0098461833	-0.0034687893	0.0508257088	0.0252811602	0.0346232148	-0.0849195159	0.0803558244	-0.0242369638	0.1321705816	-0.0593352464	-0.0202178044	-0.0357094627	0.0699352669	-0.0432066413	-0.0742460671	0.1293304998	-0.1302779414	-0.0139207897	-0.0087933417	-0.1090563426	0.0062676454	0.1072546203	0.0044205884	0.0330320991	-0.0690980776	-0.0429978142	0.0331670233	0.0634402577	-0.0355260078	-0.0854773575	0.1387529064	0.0487298215	-0.0944723094	0.0835859703	0.0071079182	-0.0732270951	-0.0168214	-0.01250838	0.0001564595702244	0.00028295949796	-0.0645906	-0.0781061	0.0041719456083599	0.0061005628572099	0.00285047	0.01614257	0.0002605825662048	8.1251792209e-06	0.000336437	0.001221644	1.1318985496899998e-07	1.492414062736e-06	0.00103736	0.000931288	8.672973389439999e-07	1.0761157696e-06	-0.000143781	0.000118713	1.4092776369e-08	2.0672975961e-08	0.0	0.0
753.2767729091105	1.798844700174186	567425.8966043636	3.235842255344757	861.1053753230652	1.21484608396338	1.4758510077211595	741502.467410277	746.9541081518915	2.152665822294125	557940.4396849877	4.633970142473242	760.522425897331	591.575099836597	1.057675	25.860426	0.2574150999999999	0.126206	0.0298391931	0.0354134389	-0.1186234103	-0.0166962688	-0.1057260367	0.024756015	-0.1048941144	0.0641996131	-0.0489705098	-0.0646886357	0.0092060188	-0.0865838844	-0.0206079588	-0.1314379185	-0.0144059199	0.0454725464	0.0801543729	-0.1064123877	0.0419680095	0.0234776981	-0.0290210209	0.0443512958	0.1079952502	0.1198732742	0.0074079276	0.0192289945	-0.0891285196	-0.0027172102	-0.0017166524	0.0175660015	-0.0310884287	0.1328516093	0.0399811155	0.1075463127	-0.0264316579	-0.1025071968	-0.0062599334	0.0290301073	-0.0338642558	-0.0471106713	-0.0272612558	-0.0417297112	-0.1563822328	-0.0346953837	0.037347662	-0.0320201336	0.048645713	-0.085986804	-0.0118854556	-0.0027377929	0.0390780564	0.2034887686	0.0162604488	-0.0087564893	-0.1545126547	0.0115430913	-0.022765062	-0.0491739612	0.0130932722	0.0867742588	-0.0341979789	0.0609460417	0.1906318553	0.1021137681	-0.1085430122	0.0229174579	0.1025984781	0.0060954666	0.0476051827	0.1057798666	-0.026147317	0.1093368801	0.0597311005	0.0776744945	-0.0726814509	0.0155894849	0.0311887652	-0.0926876547	-0.1042344696	-0.0503752351	0.0756833877	0.0231578325	-0.1155455239	-0.0554249302	-0.0941248109	0.0882724826	0.0458710812	-0.0522285497	0.0445414746	0.0802259446	0.0425899125	0.0065298743	0.1109646918	-0.0690288375	0.053514881	0.1140546461	0.004927348	0.0953090001	-0.0768942636	-0.1028242865	0.0296460791	0.0292059093	0.0246449722	-0.0039517502	0.0377623993	-0.082979805	-0.1173465755	0.0801387042	0.0752194578	0.0059047284	0.0819445778	0.0023706562	-0.0785574968	-0.00478508	0.01203632	0.0001448729991424	2.28969906064e-05	0.0217525	0.0863431	0.00047317125625	0.00745513091761	-0.0298334	-0.03268387	0.0010682353581768	0.00089003175556	-0.000884294	-0.001220731	7.81975878436e-07	1.4901841743610005e-06	-0.000174692	-0.001212052	1.4690700507039998e-06	3.0517294864e-08	-4.95278e-05	9.42532e-05	8.88366571024e-09	2.4530029728399996e-09	0.0	0.0
752.8677634251985	-0.4090094839119729	566809.8692048606	0.1672887579299384	862.5072521525262	1.401876829461003	1.9652586449796328	743918.7600157015	746.39957272828	-0.5545354236115827	557112.3221689588	0.3075095360400774	760.4840667147928	589.3705834982142	1.078938	26.380333	0.175578655	0.0983469	0.0840867247	0.0716353702	-0.0258800994	0.1363343479	0.0375282715	-0.0514014222	0.0622156469	-0.1375927413	-0.0408668889	-0.1235325415	-0.1012545261	0.0681984802	-0.0213443896	0.0581872307	0.0482656745	0.1868258427	0.0202837486	0.0335290867	-0.0151267137	0.0580650965	-0.0560077025	-0.0893283065	-0.1770426028	-0.0089917541	0.0616511148	-0.0570970762	-0.0726799994	-0.0236087755	-0.0573107085	-0.058146082	-0.0249883222	-0.0323422055	0.1175203473	-0.011150408	0.1409897544	-0.0300677828	-0.0381492334	-0.0058823623	-0.1642249352	0.0745698416	0.1005306419	0.0249978243	0.0403530004	-0.0810890782	0.0386370308	-0.0675807956	-0.1567321594	0.06424501	0.1002205683	-0.0713834704	-0.0620205711	-0.0839588634	-0.061221968	0.1697295737	-0.0253268132	-0.0433806469	-0.1253598231	0.0151506006	-0.0228650903	0.1034281268	-0.0958706283	-0.1004650498	0.0447007025	-0.0349342899	-0.0856058682	0.0442660338	-0.1331941499	-0.0681458946	-0.0532125735	-0.1092512772	0.0478894	0.0964210706	0.1238981426	-0.025421566	-0.0290810534	0.0226637027	-0.0532951715	-0.0263374734	-0.116126056	0.1207215723	-0.0406902914	0.0726712067	-0.0870281877	-0.0348920778	0.0713019265	-0.0722436642	-0.1028366352	0.0837969448	-0.1282370037	0.0924574589	-0.0579677018	0.1249632721	0.1409339506	-0.0638708782	-0.112695474	-0.0029107143	-0.0432682277	-0.0798009419	-0.0580078256	-0.1177762641	0.003048403	0.0266286333	-0.1016879223	0.0099343944	0.0152395717	-0.0219745245	0.0497901139	0.0250867256	-0.0132606984	0.0572646939	0.0802681812	-0.0023706562	-0.0835859703	-0.0161128	-0.01132772	0.0001283172403984	0.00025962232384	-0.067948	-0.0897004999999999	0.0046169307039999	0.0080461797002499	-0.00766454	0.02216886	0.0004914583536996	5.87451734116e-05	-0.000429439	0.000454855	1.84417854721e-07	2.06893071025e-07	0.00031429	0.000488982	2.39103396324e-07	9.877820410000001e-08	5.42667e-05	0.0001037945	1.077329823025e-08	2.94487472889e-09	0.0	0.0
750.7628298881892	-2.104933537009288	563644.8267417222	4.430745195226431	861.2876250026403	-1.2196271498859232	1.4874903847388603	741816.3729826887	746.1244680088407	-0.2751047194392413	556701.7217614756	0.0756826066577436	760.2061429329831	593.7184003931606	1.10897	27.114605	0.1462732505	0.0905319	0.0492517148	0.0510477179	-0.1627504927	-0.0369991871	0.0502505878	-0.0502370874	-0.1044818971	0.094536882	-0.1212801883	-0.0284384213	0.022420668	-0.0830944548	-0.0185136215	-0.1328165997	-0.0034644045	0.113886924	-0.0565535674	-0.0277502193	-0.0161901613	0.0311937836	0.0732100437	0.0066750191	0.0427414445	0.1183039444	0.0504913172	-0.0011157911	0.0056912431	0.0123370854	0.1625991745	0.0176204657	0.0030042109	0.1296429052	0.0096536871	0.1216159582	0.075240262	-0.0428112648	-0.2119701501	0.1112948267	0.0019916348	-0.0441536045	0.0457079282	-0.0131174676	-0.0188316213	-0.0518770293	0.0057066575	-0.0812261057	0.0890111298	0.0711882312	0.0026428907	-0.0282435401	-0.1192245226	-0.0365515899	0.0008235676	-0.0931961551	0.0384575145	0.0523106993	-0.0961310165	-0.0509888767	0.0825558112	0.036102102	0.012139961	0.1971919546	-0.0897156002	0.0918850482	0.0078445022	0.0600556066	0.0926751407	0.0934269552	0.0375227458	0.1177650233	0.0050638722	0.0774084615	0.0577274929	-0.0320419961	-0.0830809744	-0.0627685884	0.009462455	-0.0289525035	-0.0119525427	-0.1187101697	-0.0200362986	0.0130379477	-0.0344637721	-0.1234364099	-0.052169053	-0.0008266504	-0.0785467423	-0.0312747771	-0.0920467401	0.0910261447	-0.0206670036	-0.0450562984	0.0024894464	-0.0208647399	0.0643934322	0.0472555157	-0.0137480932	0.0946402132	-0.0027338906	0.062782212	-0.0529268242	0.0256216453	-0.1163699138	-0.0254513858	0.0404218507	-0.0387243004	-0.0243369746	0.0098930717	-0.019852029	-0.0810672713	0.0785574968	-0.0071079182	-0.0882931893	-0.0160984	1.4400000000001216e-05	2.0736000000003507e-10	0.0002591584825599	0.0141897	0.0821377	0.00020134758609	0.0067466017612899	-0.0389784	-0.03131386	0.0009805578280996	0.00151931566656	-0.00088562	-0.000456181	7.843227844000001e-07	2.0810110476100005e-07	0.000166285	-0.000148005	2.1905480025e-08	2.7650701225000003e-08	2.30689e-06	-5.195981e-05	2.6998218552360997e-09	5.3217414721000004e-12	0.0	0.0
748.3312247466739	-2.43160514151532	559999.621930857	5.9127035642437376	856.3307979898872	-4.956827012753138	24.5701340343592	733302.435585997	744.0630106904653	-2.06145731837546	553629.7638777595	4.249606275483743	758.289557456299	583.5140016340287	1.129164	27.608349	0.1989557895	0.109176	0.0381504384	-0.0494600073	0.0113434547	0.1239552921	0.1169948675	-0.0582374235	0.1815556759	-0.0162385617	-0.0586437552	-0.0160190487	-0.0135495667	0.0367831064	0.0024685814	0.0475626108	0.0600237271	0.04360057	0.0453810878	-0.029705386	-0.0306609355	-0.0831138627	0.0194210203	-0.0483907646	-0.1499472446	-0.0576542189	-0.1195305598	-0.0770948636	-0.1600024824	0.0584186882	-0.0862884245	-0.1404192245	0.0775051319	0.0207729628	0.0726315477	-0.0027031028	-0.0630133442	0.0204986165	-0.1104266295	0.1088258983	0.177299584	0.1017813624	-0.0347851939	0.1213926145	-0.0110985453	-0.0101660288	0.0316249031	0.0081833217	-0.0573558106	0.0963409149	0.0281574982	0.0421837751	0.0943766713	0.0189465398	0.1002577891	-0.0510091206	-0.1243260893	-0.0271366681	0.012650015	0.1296767944	0.0776292966	-0.0088193463	0.0106072094	0.1662993458	0.0177139907	-0.0949160783	-0.1303575692	-0.0262965484	-0.1648877705	0.0384340459	-0.0783417194	-0.0210594815	0.112888142	-0.0356525121	-0.0053720271	0.0114031663	-0.0181373797	-0.0611270672	-0.0691093331	-0.0382475627	-0.1471331006	0.0583586141	-0.1151164102	-0.0595207055	0.0733390379	0.1172685514	-0.0670210334	-0.021490979	0.0385137378	-0.0699077257	-0.1665359702	-0.0583391097	-0.0848081448	-0.0720262942	0.0261677494	0.047680492	-0.054704015	0.0555268682	0.0484039725	0.0882668171	-0.3397190461	0.0410395122	0.0533502662	-0.017884123	0.0338548555	-0.0393693127	0.0279550438	0.0198524149	-0.0024299815	-0.1382902493	0.0817009242	-0.0240139968	0.0768132552	-0.0118330366	-0.092661062	-0.0161609	-6.250000000000006e-05	3.906250000000007e-09	0.0002611746888099	-0.0727176999999999	-0.0869073999999999	0.0052878638932899	0.0075528961747599	0.0108409	0.0498193	0.00248196265249	0.00011752511281	-2.49743e-05	0.0008606457	6.2371566049e-10	7.407110209284901e-07	0.000523142	0.000356857	1.27346918449e-07	2.73677552164e-07	-2.35222e-05	-2.582909e-05	6.671418902281e-10	5.5329389284e-10	0.0	0.0
747.4227791372895	-0.9084456093844436	558640.8107733094	0.8252734252098733	855.3279124951611	-1.0028854947261152	1.005779315532045	731585.8378933299	744.2984279886767	0.2354172982114732	553980.1499064154	0.0554213042971897	757.5568352555596	569.877846146108	1.175708	28.746365	0.15836693	0.105431	-0.0457022187	-0.0791216809	-0.1418677124	-0.1019877459	-0.0067880119	-0.0048992857	-0.0837754896	0.2238228759	-0.049839252	0.0665983336	0.0462022577	0.0041465877	-0.0606553692	0.0580558563	0.0187609432	-0.0314645188	0.0268598693	-0.067249471	-0.0542112175	-0.0597568559	0.1469395716	0.0810700163	0.0755585442	0.1377839548	-0.0592261444	0.0081167048	0.0344119098	0.0544363303	0.0331457275	0.0857380967	0.033463317	-0.0568561113	0.0137290733	0.0514666934	-0.0029038556	0.0493829003	-0.1812847749	0.0566629594	0.0576072326	0.1965732316	0.0677396187	-0.001981614	0.0147291172	-0.0761761539	-0.003044206	-0.0045478223	0.0566034186	0.1361669277	-0.024434468	-0.0568916601	-0.0015420925	0.0619363835	0.0879867107	-0.0365382543	0.0383844745	0.015097053	0.0734286976	0.0804352472	0.0724554258	0.106004348	0.0159806286	-0.1004663571	0.0847276042	0.0043430698	0.0320147232	-0.0454179457	0.1144182665	0.1566603718	0.0356050004	0.1282654044	0.0443485327	-0.0251482759	-0.0120815958	-0.0134426623	0.0332627171	0.0177103931	0.1090207779	-0.0358638337	-0.0182476425	-0.0078784523	-0.043543731	0.0011535759	-0.0114737937	0.0181029639	-0.0420584267	0.0284191152	-0.0820433058	-0.0759687737	-0.1224612603	-0.0609097213	-0.1220026078	0.0338692368	0.0001338886	0.003961014	-0.0147122658	0.1957266315	0.0133364447	-0.0926666133	-0.0408198079	0.0757257312	-0.0362237419	0.0901084766	-0.1532669985	-0.061538001	0.099533934	0.0742016836	-0.0610613844	0.0485191732	0.0052031117	0.0031409017	0.0750362016	-0.0165379384	-0.0966728009	-0.0161342	2.669999999999756e-05	7.128899999998695e-10	0.00026031240964	0.0211162	0.0938338999999999	0.00044589390244	0.0088048007892099	-0.00258205	-0.01342295	0.0001801755867024	6.666982202499999e-06	-0.000942551	-0.0009175767	8.884023876010001e-07	8.419470003828901e-07	0.000457891	-6.5251e-05	4.257693001000001e-09	2.09664167881e-07	-6.23621e-05	-3.883990000000001e-05	1.5085378320100004e-09	3.8890315164100005e-09	0.0	0.0
749.303135137976	1.880356000686561	561455.1883276	3.535738689317958	859.1828176476475	3.854905152486481	14.860293734666818	738195.1141409507	745.2488049701465	0.9503769814697308	555395.7813094314	0.9032164069075168	758.7261378391172	571.5925001948659	1.331616	32.558376	0.17884817	0.0925488	-0.0891208657	-0.0934209357	0.1046136743	0.1098025543	-0.0064541207	-0.0405993361	0.2035153794	-0.0217396536	0.0748450429	-0.0865485952	0.0222952738	0.0085078745	0.0623807785	0.0187611279	-0.0886506477	-0.091848312	-0.0608210277	0.0167032484	-0.0323393296	-0.0531310405	-0.0630912232	-0.0620371105	-0.1751358205	-0.12074403	0.0483156879	0.0765285546	0.1085593388	-0.0123243449	0.1472604744	-0.0532385208	-0.004552769	-0.0994511054	-0.08583458	-0.0827353942	-0.0465728745	0.083057618	0.0654507591	-0.0942157091	0.0317068287	0.0639662889	0.0044300275	0.0426728062	-0.055215755	-0.0850382495	-0.0480307543	-0.0848338306	0.0225494297	0.0664723671	0.0643222363	0.0035420974	0.1129270593	0.0227935131	0.0512131113	0.0893524916	-0.0394868994	-0.0178740149	-0.1650246759	-0.0126709892	0.0653306742	0.0608119041	-0.0311348608	0.0952573056	0.0642688945	-0.0854961187	-0.0121750493	-0.0828077895	-0.1862419048	-0.0116355641	-0.0688319785	-0.1184763839	-0.0705440093	0.0031310531	-0.1200258047	-0.0655277128	0.0633242464	-0.0676637917	0.0216123116	0.0221599776	0.093686756	-0.1279175135	0.0100794666	-0.0141568637	0.1340045396	-0.061902661	-0.0202926248	0.0609015054	0.0292215895	0.1158783504	-0.0569005616	0.0328530721	0.021613626	0.0799368401	0.0414801219	-0.0195259216	0.0179013343	0.0816501728	0.0319438838	-0.0639905338	0.0094004932	-0.0517952598	0.0881336781	0.0627519832	0.1130654363	0.0319096744	-0.0082876385	0.0266551734	0.0056501654	-0.0163087043	-0.0092830899	0.0964894193	0.0732270951	-0.0212145853	-0.1003129872	-0.0161815	-4.730000000000012e-05	2.2372900000000114e-09	0.00026184094225	-0.041702	-0.0628182	0.001739056804	0.00394612625124	0.0510947	0.05367675	0.0028811934905625	0.00261066836809	-0.000141882	0.000800669	2.0130501924e-08	6.410708475610001e-07	0.000125138	-0.000332753	1.1072455900900001e-07	1.5659519044e-08	5.03343e-05	0.0001126964	1.2700478572959998e-08	2.5335417564899996e-09	0.0	0.0
