global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
716.8237356814797	1.4719364467522382	513836.26803635183	2.1665969032776045	762.8694172668505	1.310174184487778	1.7165563936982138	581969.747801064	677.2343232808787	0.9786314407169812	0.9577194967597942	458646.3286297097	677.3916125967066	543.7736608017691	1.128047	23.573042	0.1442696	0.0858151	-0.01630545	-0.0046625123	-0.0961000191	0.0267649795	-0.0635082905	-0.0152756439	0.1207695037	0.0087087612	-0.1739230041	-0.098074145	0.0163757287	-0.0718085559	-0.109036608	-0.0695385688	0.132560919	-0.00740881	-0.0659847251	-0.0180739964	0.0364899693	-0.043575831	0.0544377819	0.0583677977	0.1873238592	0.0538853045	0.0706582072	0.0654308749	0.1384933435	-0.1187443597	0.0252837886	0.0866500617	-0.0162142084	0.0904647235	0.0183033981	-0.0388423582	0.035289279	0.0692040063	0.019676282	0.0408371788	-0.1831793405	0.0598937148	0.0179875963	-0.0623766818	0.0715179769	-0.0368291282	-0.1724549228	0.0198554535	-0.030027845	0.0443812015	0.0748902167	-0.0220177899	-0.0552840283	-0.1114691749	0.170569251	0.0172878177	0.0488193652	-0.0758360042	0.063610989	0.0287216923	0.0497646716	-0.1192745744	-0.1234737163	0.035783716	-0.039345532	0.0624756118	-0.0806895619	0.1029446421	0.0976676054	-0.0986268358	-0.0237110534	0.0285608024	-0.1129384938	-0.030260725	0.0789765521	-0.0473176702	-0.0543136013	-0.0623222548	0.0634157384	-0.0408223025	-0.1212357067	-0.0020009768	0.0019874985	0.1408101289	0.1584592397	-0.0003190725	0.0211226145	-0.0646522708	-0.0401978156	0.1321885086	-0.0244939546	-0.0402605527	0.0585131518	-0.0895572068	0.1179238581	-0.171358588	0.118859971	-0.1255215875	-0.0212578698	-0.1989385115	-0.0331600904	0.065415068	0.0293802043	0.0542266537	0.0252299687	0.0025059499	0.0277700389	-0.0713546464	0.0802681812	-0.0023706562	-0.0835859703	-0.0249721	2.6599999999998156e-05	0.00062360577841	7.075599999999018e-10	-0.1328	-0.0742473	0.01763584	0.00551266155729	-0.0409951	0.0172621	0.00029798009641	0.00168059822401	-0.000533666	0.0008387739999999	2.8479939955600005e-07	7.035418230759998e-07	0.00026675	5.3164e-05	2.826410895999999e-09	7.11555625e-08	-0.000544679	-0.0001627339999999	2.6482354755999983e-08	2.96675213041e-07
715.8781000989969	-0.9456355824827368	512481.4542013495	0.8942266548574652	764.9085490501182	2.039131783267635	4.158058429532245	585085.088409957	676.1037449931756	-1.130578287703088	1.2782072646256462	457116.273993797	676.2232081688776	560.4253231265163	1.145781	23.943634	0.10224925	0.0722775999999999	-0.0401535593	0.0928941895	-0.0499508656	0.1170317656	-0.0779188782	0.0444819004	-0.0155098323	-0.0947084461	-0.124676284	-0.0868771382	-0.087092877	0.0441722018	-0.0781321974	-0.0399157514	0.0857220157	0.0178865352	-0.0257463243	-0.0499320416	0.0064257592	0.0503258684	0.0861600449	-0.0229607576	-0.1573553433	0.0354908445	-0.0859800893	0.0171199105	0.0769857756	0.0337427622	-0.0031092424	0.0310357814	0.0565285085	0.0786380125	0.029291864	0.0714830013	0.065409401	-0.0800724394	0.0766133921	-0.1165266203	0.0588724917	0.0918515807	0.0815081162	-0.0470924816	-0.0143156603	0.0750480107	0.0507851569	-0.1411668248	-0.089451185	-0.0306617171	-0.100094415	0.0476285775	-0.1395702636	-0.0352602977	-0.1015603732	0.1010378503	-0.1145253601	-0.0638555503	-0.0069662711	-0.038510038	0.137726951	0.0249802628	-0.0936518681	0.0036162982	0.0050945679	0.0602381983	0.0051316224	-0.0027126771	-0.084878522	-0.0725361599	0.0139287237	0.056771052	-0.0096955208	-0.1038309496	-0.0360002079	-0.0522922291	-0.0883676013	0.1232929255	0.007985103	0.0469820055	0.0261547484	-0.0326203443	-0.0715807139	0.1204808701	0.0952410504	-0.0445973226	0.0312453976	0.0816550484	-0.1140191538	-0.0630818597	-0.0647383287	0.0450772936	0.0505831303	0.0627273079	-0.2782425455	0.1037773446	0.0063346008	-0.0033875588	-0.0379155724	-0.1269871513	-0.0276878212	-0.1131464782	0.0199524669	-0.0996783358	-0.0323446552	-0.0949791133	-0.1270081994	-0.0026097234	0.0785574968	-0.0071079182	-0.0882931893	-0.0249941	-2.2000000000001185e-05	0.00062470503481	4.840000000000522e-10	-0.0637001	0.0690999	0.0040577027400099	0.00477479618001	-0.0581413	-0.0171462	0.00029399217444	0.00338041076569	-0.000690555	-0.000156889	4.76866208025e-07	2.4614158321000002e-08	0.00026675	0.0	0.0	7.11555625e-08	-0.000381945	0.0001627339999999	2.6482354755999983e-08	1.4588198302500005e-07
714.611238817392	-1.2668612816049745	510669.2226441276	1.6049375068297984	761.5212088500194	-3.38734020009872	11.474073631204837	579914.5515283949	675.3363157636807	-0.767429229494951	0.5889476222832141	456079.1393892618	675.9390893190057	551.8366248008767	1.024279	21.404583	0.117447685	0.0692886	-0.0090430489	0.0459785476	-0.0067962912	0.035542386	0.0016248358	0.0239922191	-0.0370202596	-0.0241026829	-0.1475914093	0.0537248215	-0.0914075625	0.0121321633	0.0309615407	-0.0378313007	0.0361474398	-0.0284817129	0.0598403776	-0.050480539	-0.0073050529	-0.2638018829	-0.0781765758	0.011172823	0.0184464695	-0.0161499776	-0.1585351955	0.0501273198	0.0138075374	-0.0090995908	0.0425547937	0.0243565089	-0.0155834309	0.0064039926	0.060534471	0.0356055004	-0.0005907608	0.0374940629	-0.0171179914	-0.0785861575	-0.0746606544	-0.1386211995	-0.0670100293	0.0976204837	0.1000082744	0.0498199046	-0.0179787029	0.1063355643	0.0592786248	0.0351409541	-0.0549855975	0.0166226115	0.0218993708	0.0187186784	-0.1100009481	-0.0647785512	-0.0033160147	0.0863848599	0.095193684	-0.0833680919	-0.0336289489	-0.0990063892	-0.059556827	0.0008290643	-0.0408689103	0.0065314966	-0.0333049259	-0.0816673092	0.1215471518	-0.0997610603	-0.2388298406	-0.0311249905	-0.0164437291	0.0333713626	-0.0537032221	-0.0457693665	-0.0483552371	-0.0362561091	0.0146873864	-0.1388762443	-0.0571467857	-0.0025275931	0.0464151747	-0.064154399	0.0441589402	-0.0908159402	-0.0628936548	-0.0422141981	-0.1221394602	-0.1013653256	-0.1200649188	-0.060892253	-0.0663396705	-0.108592761	0.0833648134	-0.1245038757	-0.0482102817	0.0288626966	0.0212432302	0.1012699829	0.082791333	0.0928233639	-0.0460297357	-0.0250880925	0.1238600864	-0.1298258915	0.0946179279	-0.0501204724	0.0768132552	-0.0118330366	-0.092661062	-0.0249836	1.0500000000000093e-05	0.00062418026896	1.1025000000000196e-10	-0.114553	-0.0508529	0.013122389809	0.00258601743841	-0.0808636999999999	-0.0227223999999999	0.0005163074617599	0.0065389379776899	4.29237e-05	0.0007334787	1.84244402169e-09	5.3799100335369e-07	0.000410509	0.0001437589999999	2.0666650080999997e-08	1.68517639081e-07	-0.000381945	0.0	0.0	1.4588198302500005e-07
713.8468475786775	-0.7643912387144383	509577.3217980156	0.5842939658233933	758.8301435666368	-2.6910652833826134	7.241832359427145	575823.1867853627	674.113553784747	-1.222761978933704	1.495146857125868	454429.0833963009	674.4286482689639	541.9994578313965	1.06735	22.304642	0.116613735	0.0646858	0.0251816054	-0.0072248068	0.0830463741	-0.0538260132	0.0525214075	0.017614492	-0.0883854743	0.0063036776	-0.0399396895	-0.0280715072	0.1079703702	0.1174110476	0.0795359335	-0.0832371234	-0.0144880885	-0.0414602677	-0.0828902121	-0.0092864551	-0.1291718645	0.0251290005	0.1354673335	-0.0479696609	0.0684709251	-0.0207795604	-0.0875083771	-0.038065492	0.0173655894	-0.133636705	-0.0315198103	-0.0604343223	-0.010125476	0.0584557933	-0.0829632244	0.0135287839	-0.2816818735	0.0881462682	0.0966141062	-0.0717030331	-0.0886087804	0.0254129573	0.0859420266	-0.0748409818	-0.0209455541	-0.0804598087	0.0983650783	-0.0602922062	-0.0414767633	-0.1070841569	-0.0438685408	-0.0766235178	0.0938023671	0.0625278765	-0.1393167413	-0.1166640909	-0.0130787716	-0.0718368406	0.0158072178	-0.0687467967	0.0092168578	-0.0150830929	-0.003234815	-0.0135087172	-0.0637267256	0.0960514284	-0.0364083346	-0.157101062	-0.0377012567	-0.0235226104	0.0913366177	0.0780718156	-0.0090562432	-0.01010051	0.0790473165	0.0756342709	0.0440465879	-0.1351121912	0.1588115446	0.0019032701	-0.0738548952	-0.0878181917	-0.0410224236	-0.0073491701	-0.0052116588	-0.0576603102	-0.0032969675	0.0786088318	-0.0442336942	0.1479251471	-0.1910999687	0.039315283	0.1084437978	0.1448091377	-0.0176520988	-0.0716536752	0.0608956522	0.0753723844	-0.0700319812	-0.0764481308	0.050510774	-0.0446426913	0.0589675045	0.0548747977	0.0769974688	-0.033129521	-0.0790995817	0.1055700599	0.0750362016	-0.0165379384	-0.0966728009	-0.0182529	0.0067307	0.00033316835841	4.530232249000004e-05	-0.0813916999999999	0.0331613000000001	0.0066246088288899	0.00109967181769	-0.0764028999999999	0.0044608	1.9898736640000007e-05	0.0058374031284099	-0.000884646	-0.0009275697	7.82598545316e-07	8.603855483580899e-07	-0.00010714	-0.000517649	2.67960487201e-07	1.1478979599999998e-08	-0.000381945	0.0	0.0	1.4588198302500005e-07
712.9802485280125	-0.8665990506650587	508340.8347910664	0.750993914613581	759.0017754291707	0.1716318625338999	0.0294574962368555	576083.6951046333	673.111446751475	-1.0021070332719546	1.0042185061331184	453079.01974786376	673.2816041135835	538.3344058401328	1.071547	22.392345	0.10986806	0.059222	0.0288555951	-0.0323643388	0.0985784326	-0.053451681	0.0459353684	-0.0146620649	-0.0934406958	0.0231862857	-0.0786051386	0.0372175534	0.0227268099	-0.0097714512	0.0897508556	-0.0671677393	-0.0651526665	-0.0026570015	-0.0664500872	-0.0047457246	-0.024391842	-0.1135792101	-0.1245077108	-0.0082348014	-0.0133718247	-0.0621320446	-0.0470401895	-0.0277238665	0.1131758074	0.0366922728	-0.0926002718	-0.1459908725	-0.0468209829	-0.1219891554	0.0275198944	0.0086652065	-0.0593749896	0.0904887496	-0.0433524335	-0.1036546998	-0.1193086279	0.0601538096	0.0774684074	0.2365060757	-0.1124314935	-0.0214199818	-0.0322073967	0.0056339672	-0.1365015008	-0.1011482403	0.0725229821	-0.0532852878	-0.0241163712	-0.0389633103	0.1242188985	0.0518482594	-0.0363345808	-0.0539236686	0.1240859992	0.1243568745	-0.2272081494	0.0574786097	0.0500261089	-0.0545479433	-0.0443153112	0.1005575325	0.0132646829	-0.0570998584	0.0548427212	0.0566879236	-0.1156417381	0.0624651245	-0.0680498732	0.1463249342	-0.035959844	0.0563955448	-0.1240676379	-0.0453677855	-0.1203173427	-0.0637755553	0.0403265899	-0.0278650298	0.0941420754	-0.1680465092	-0.0418962768	0.0304564521	-0.1125399586	0.0383583261	0.0212864206	0.0495108683	-0.0899864883	-0.0221415916	-0.1427653774	-0.0787105764	-0.0107988297	0.070447631	0.0909131637	-0.0166311821	-0.1548705372	-0.0774182026	-0.05771141	-0.1081492145	-0.0608813958	-0.0560529148	0.0578125624	0.0742916278	-0.0483457973	0.0294998304	0.0732270951	-0.0212145853	-0.1003129872	-0.00350064	0.01475226	1.22544804096e-05	0.0002176291751076	-0.0856533	-0.0042616000000001	0.00733648780089	1.8161234560000866e-05	-0.0908943	-0.0144914	0.00021000067396	0.0082617737724899	-0.000113369	0.000771277	1.2852530161000001e-08	5.94868210729e-07	0.000555094	0.000662234	4.385538707560001e-07	3.08129348836e-07	-0.0002882	9.3745e-05	8.788125025000001e-09	8.305924000000001e-08
714.1014616196585	1.121213091646041	509940.8974873326	1.2571187968784736	756.231201398779	-2.770574030391685	7.676080457880828	571885.6299690407	672.9330947454754	-0.1783520059996135	0.0318094380440861	452838.950003723	672.7640320890457	529.1604721729354	1.021355	21.343464	0.04304021	0.0188718	0.0376710795	-0.0952564646	-0.0070278468	-0.0099589483	0.0497535162	-0.0754483819	0.0012744375	0.1059740066	-0.0450901689	0.0089409029	-0.0054115538	0.0521854099	-0.0265828566	-0.0534988818	-0.0721236402	-0.0069023226	-0.0816180284	-0.0151551325	-0.0860903646	-0.0932519505	0.1451224788	0.0325479994	0.0112050867	-0.0912117763	-0.1399507449	-0.0668786489	-0.073338861	0.0118361133	0.1114256662	-0.0738946979	0.0452139415	-0.0428366489	-0.072913214	0.0427601331	-0.0152895689	-0.0263295453	-0.1666352675	-0.0153445714	0.0463132314	0.1206128195	-0.1162961229	-0.0193662881	-0.0736267035	-0.0148849232	-0.1667731878	-0.0915997468	0.1393490244	0.0087371783	0.0513278594	0.018048789	-0.0144946132	0.0776522438	0.0322576162	0.036812387	0.1351352054	0.0877898865	0.0965119936	-0.0776155329	-0.0138069619	-0.026719813	0.0720722022	-0.0266111226	-0.0234153044	0.0975048056	-0.0631565389	-0.0913159174	0.0504193591	0.0136081241	0.0633220141	0.0284561406	-0.1310641098	-0.0304488293	-0.0205264806	0.0713921812	-0.0277875675	0.0588892996	0.1213464891	-0.0442735269	0.1437111086	-0.0460262463	0.0568650466	-0.0381358164	-0.0251296141	0.1251202019	0.0395903067	0.0170955384	-0.0751071633	0.1072358974	0.0352108361	-0.0164969335	-0.0221633372	-0.0143135721	0.0239643113	-0.042710641	0.0951479756	0.0595284134	0.1123030827	0.0923084304	0.0378479664	0.0317964804	0.0071957576	0.0575262734	0.1155439147	-0.0050573875	0.1044514837	-0.1270899455	0.0713867084	-0.0258549876	-0.1035676303	-0.00811585	-0.00461521	6.586702122250002e-05	2.1300163344100005e-05	-0.0932398	-0.0075864999999999	0.00869366030404	5.755498224999994e-05	-0.0811073999999999	0.0097869	9.578341161000192e-05	0.0065784103347599	-0.00023443	-0.0001210609999999	5.49574249e-08	1.4655765720999997e-08	0.0007846879999999	0.0002295939999999	5.271340483595409e-08	6.15735257343843e-07	-0.000217823	7.037700000000002e-05	4.952922129000003e-09	4.7446859329e-08
717.482846268434	3.381384648775452	514781.6346894532	11.433762142974285	763.2860736814652	7.054872282686119	49.77122292501286	582605.6302760671	675.9651569692408	3.032062223765365	9.19340132878497	456928.8934364503	675.8083040587284	555.9762312228495	1.141322	23.850454	0.01873557	0.0115732	-0.0533939685	-0.0517818762	-0.0982241207	0.123530084	-0.0521528692	-0.0672858844	-0.0470001966	0.0529167004	-0.1441231467	-0.1110741111	0.0079949369	-0.065557137	-0.0896283633	-0.1645991673	0.0565669863	0.0120118135	-0.0651119291	-0.1013846923	0.1679858844	0.0371721946	0.0663037473	-0.0662010872	-0.1077021651	-0.0222941187	-0.036599133	-0.1896968763	-0.0093392258	-0.0079382403	-0.0521108787	-0.0655920863	0.0553298667	0.0121080555	-0.0624947444	0.2028762936	-0.1300126996	-0.0129628026	0.0084278456	0.0280521928	-0.0604357605	-0.1389300074	-0.0870073894	0.0486855889	0.0476523431	-0.0483158323	0.0455890242	0.1981166224	0.0150031643	0.0523293732	0.0629682127	-0.0461070555	0.0429246952	0.0782583334	0.0550945833	0.0490704003	0.0283437363	-0.1505957295	-0.0484329801	-0.164722442	-0.0102941648	-0.0273821663	-0.0345755021	0.0369901029	-0.0071583947	0.223790774	-0.0238574581	0.1050151157	-0.0222019078	0.0047550773	-0.044297964	0.0522377795	0.016179475	-0.1559188951	-0.0662334682	0.1028551876	-0.0824618729	0.0159785502	0.0038548276	-0.0740363583	0.0634407566	0.0056443208	-0.0277012266	0.0137231349	-0.1023642252	-0.0420992903	-0.113213518	0.0053004519	-0.0463886162	0.0113143306	-0.097347106	-0.0625327169	0.1203138375	-0.1383060916	0.0074280756	0.0402352763	-0.1127984854	0.0387751311	0.2011984479	-0.1232619289	-0.0302077863	0.1006770572	-0.0243042143	0.0003786105	-0.0604241571	0.0998930381	-0.1126354969	-0.0192044981	0.0695158277	-0.030451217	-0.1064242213	-0.00702708	0.00108877	4.93798533264e-05	1.1854201129000024e-06	-0.0945087	-0.0012689	0.00893189437569	1.6101072100000084e-06	-0.0822016	-0.0010942000000001	1.1972736400002205e-06	0.00675710304256	-0.000248277	-1.3846999999999991e-05	6.164146872899998e-08	1.9173940899999976e-10	0.000578739	-0.0002059489999999	4.2414990600958815e-08	3.34938830121e-07	-0.000131945	8.587799999999998e-05	7.375030883999996e-09	1.7409483025000004e-08
716.1866750541526	-1.296171214281344	512923.3535251224	1.6800598167315737	762.5989728509423	-0.6871008305228088	0.4721075513051336	581557.1933933123	677.5377873051036	1.5726303358628684	2.4731661732761583	459057.4532262958	676.3100105738345	567.3520533365797	1.144291	23.912498	0.0844064199999999	0.0450783	-0.0833191925	0.0429145398	0.0109632718	0.1005485253	-0.0624884559	-0.0188435112	-0.0350264125	-0.0829977505	-0.0690948014	-0.0274488782	-0.0426249544	0.0747270073	-0.0066083908	0.0214347104	0.1382522133	-0.0334795484	0.0128572355	-0.01818689	-0.117869381	0.0843466097	0.0600183563	0.0158149096	-0.0710615718	-0.0986085549	-0.1139324206	-0.0463500726	0.0978303673	0.0726385438	-0.0179255309	-0.1152379574	0.0044513689	0.1161887021	0.1123070019	-0.0320604548	-0.0118132129	-0.0077689769	0.0421423212	0.0289711154	0.0274257839	-0.0816211666	-0.139671937	0.0216343499	-0.030849902	-0.0610323011	0.0052152929	0.0352831682	-0.1029395011	-0.1506423482	-0.0268270607	-0.0276434445	0.007172627	-0.0321121738	0.0019672136	0.0725522393	-0.1339926926	0.1851129521	-0.0873490308	0.0374313498	-0.0245989499	0.029900338	-0.0919535743	0.0779508292	0.0276420368	-0.0830646507	-0.0620097006	-0.0456187916	-0.0630671471	-0.102714706	-0.03142585	0.1553458389	-0.0284273414	-0.0262520097	-0.1562965024	0.0173305629	-0.0798934939	0.0668364172	0.0284726317	0.0223270403	0.0677720511	-0.0961432691	-0.0191683141	0.0101152867	-0.0805185991	0.0420471202	-0.1903451585	0.1069325461	0.1959465217	-0.017368521	0.0840886959	-0.0800782728	-0.0627833461	0.0103749659	0.0207359991	0.1472711148	0.1443006051	-0.0304644452	0.0404933334	0.1280543565	0.0593385673	-0.036552866	-0.0736261451	0.1355513991	0.0173230866	0.0423261021	0.0542272812	0.1050294819	0.0676152521	-0.034995421	-0.108871781	-0.0170521	-0.01002502	0.00029077411441	0.0001005010260004	-0.12807	-0.0335612999999999	0.0164019248999999	0.0011263608576899	-0.0698645	0.0123371	0.00015220403641	0.00488104836025	-0.000420812	-0.000172535	1.7708273934400004e-07	2.9768326225000012e-08	0.000625749	4.701e-05	2.2099401e-09	3.91561811001e-07	-0.00048206	-0.0003501149999999	1.2258051322499997e-07	2.3238184360000003e-07
714.8530404916659	-1.3336345624867365	511014.86950017925	1.7785811462591885	760.8931661993663	-1.7058066515760402	2.909776332561062	578958.4103688964	677.2816260139635	-0.2561612911400743	0.0656186070785499	458710.4009361184	677.7933738277477	546.3959161497412	1.164881	24.34277	0.088196849	0.050836	-0.0275643443	0.013656789	0.0366498719	-0.0772110612	-0.0659938919	0.0583119745	-0.0671084188	-0.0404528958	0.0450498686	-0.0896507604	0.2946065978	0.0916348759	0.0016888986	-0.0799398514	0.1409426898	0.1056882822	-0.0070435683	-0.0224989502	0.0064967761	0.0221490584	0.129441877	0.0654131475	-0.0797004361	-0.1450334838	-0.0614653366	0.0867260766	0.0105473622	-0.0264226274	-0.0435493022	0.1243361743	-0.1546144864	-0.1147006028	-0.0387852711	-0.0663417529	0.0505466243	-0.0819961718	-0.0845643481	-0.0812415767	0.010833819	-0.1028560405	0.1200718041	-0.0362374958	0.027484958	0.0455388943	-0.0479079657	-0.0174871363	0.1119631217	-0.0033454629	0.0770851015	0.040536656	-0.0274106585	-0.1063698168	-0.20380145	0.0448619672	0.1538576503	-5.11992e-05	0.0549712391	-0.0570675631	-0.0678282399	-0.0015134137	-0.1650178486	-0.0288986032	-0.0465760203	0.0892568381	-0.0151911687	-0.0447784343	0.0353883481	0.0935101722	0.0003646431	0.0712482267	-0.0163137434	-0.0268381937	-0.0775884939	-0.0818927939	0.1967868013	0.0946951555	0.1023219507	0.0381731494	-0.0366091644	0.0364887718	0.0771541692	0.0096759176	-0.0206471467	-0.0828956015	0.1107124008	-0.088528422	-0.0835171779	-0.1738885819	0.0810671226	-0.1299727145	-0.0074306311	0.1056658951	0.1490713635	-0.0064435006	-0.026700951	0.0171218114	-0.1343712627	-0.0763994731	0.0936054695	-0.0130937893	0.0140935752	-0.0415543934	0.0120474573	-0.0319742664	-0.0482440661	-0.0013290054	0.0656857936	-0.0394798359	-0.1109009027	-0.000616056	0.016436044	3.795249951360001e-07	0.0002701435423699	-0.128094	-2.4000000000024e-05	0.016408072836	5.76000000001152e-10	-0.0330683	0.0367961999999999	0.0013539603344399	0.00109351246489	-0.000348768	7.2044e-05	1.21639117824e-07	5.190337936e-09	9.90959e-05	-0.0005266531	2.7736348773961e-07	9.819997396809998e-09	-0.000381945	0.0001001149999999	1.0023013224999993e-08	1.4588198302500005e-07
715.1225740181912	0.2695335265253789	511400.2958704034	0.0726483219212071	759.925873486355	-0.9672927130112612	0.935655192644686	577487.3331939997	676.8756271636877	-0.4059988502758642	0.1648350664253236	458160.6146482356	677.5638065890892	562.8149881545888	1.221814	25.532507	0.1393614725	0.0747924999999999	-0.0268346487	0.1317040387	0.0102345329	0.1522034309	-0.0512444015	0.0935908797	-0.1311232301	-0.0209174613	0.0270990445	-0.1507302293	0.0604033295	0.1873245539	-0.0678050218	-0.076138574	0.1228219846	0.0272347557	-0.0097378764	-0.0173210619	-0.0130431191	0.0080687131	0.1149325261	0.0240345985	-0.0259217616	0.0321506836	-0.1465582636	-0.1316039313	-0.112654573	0.0038866579	0.0070580361	0.0039136849	0.0342681902	0.0253087177	0.0631461844	-0.0747409759	0.0457248798	-0.0975938403	-0.0664114989	0.0416424074	-0.0120322457	0.0633028319	0.0608807117	-0.0409169886	-0.0431129999	0.035602071	-0.0984186092	0.0868884183	-0.0913853497	-0.0692786989	-0.0528230447	-0.0683701758	0.040224885	0.1436877562	-0.0862922411	0.0213168816	0.0269340592	0.0038107942	0.0087845425	0.0704995197	0.0170603732	0.0813543196	-0.1617528134	-0.0249737406	-0.0317104652	0.0721708269	-0.0028585269	-0.1030383446	-0.0937187013	-0.02416689	0.1003873221	-0.0268003421	0.0295974203	0.0010320016	0.0336973196	-0.0295407595	0.1230350135	0.1168439018	0.1043268771	-0.0118636736	0.03417361	-0.0386663307	-0.0207622135	-0.0371614205	-0.0675429631	0.1413986076	-0.1671771228	0.0457424155	-0.0214199501	-0.0245126934	0.0503555093	-0.1614238322	0.0017974906	-0.0384041507	-0.0717812348	-0.0749442315	0.041056148	0.0719164	-0.0173406131	-0.0633055883	0.0618740437	-0.0002804229	0.0046720776	-0.077743554	0.0661299426	0.047378503	0.1028322955	-0.0887086702	0.0637282764	-0.0438968002	-0.1125037874	-0.00904205	-0.008425994	8.175866820249999e-05	7.099737488803599e-05	-0.0958146	0.0322794	0.00918043757316	0.00104195966436	-0.0812596	-0.0481913	0.00232240139569	0.00660312259216	8.70047e-06	0.00035746847	7.569817822090001e-11	1.2778370704414092e-07	0.000750923	0.0006518271	4.248785682944101e-07	5.63885351929e-07	-0.000381945	0.0	0.0	1.4588198302500005e-07
