global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
723.1134191170913	0.4536316900448582	522893.01690721017	0.2057817102129543	822.6549886405886	0.5333510790995888	0.2844633735766958	676761.230335247	727.9556258353405	1.395371854011728	529919.3931853222	1.9470626109681268	727.8822132444036	521.274871930402	1.128156	31.826588	0.5046745450000001	0.275064	0.0111859943	0.1027571284	0.1102253873	-0.0777770066	0.0286898622	0.0038408637	-0.0465358726	-0.1198299832	0.0212903414	-0.0043824712	0.0240320208	0.0375562039	-0.0119478726	-0.0301564619	0.1082829801	0.0973052921	-0.1336602574	-0.125794598	0.0284265642	-0.0110533201	0.1040499125	0.0342368672	0.0105221027	0.1039243027	-0.0511336249	-0.123325472	-0.0581218646	0.0935912237	-0.0301228149	0.1528037808	-0.2172721788	-0.0659139145	-0.0479027622	0.07498714	-0.032184652	0.0377338571	0.0668547993	-0.1225249397	0.2074444052	0.144887998	-0.0303394544	0.0324429236	0.0251675422	-0.0559213786	0.1564759473	-0.0216889795	-0.052897418	-0.119393341	-0.050257351	0.0739297062	-0.134662628	-0.0450142245	-0.0471867462	-0.0570130754	-0.0920768278	-0.1009660447	-0.0159985869	0.0679723901	-0.0401989401	0.1048559699	0.0511135655	0.0533242011	-0.0231354152	-0.0895579817	-0.1115734751	-0.1585325958	-0.0209338564	0.0070849987	0.0081413451	-0.0468384911	0.0154917862	0.0202225508	-0.2159991955	-0.0294699056	0.0931267078	0.0226526303	-0.0878243518	-0.2819850133	-0.1177438762	-0.0717131274	-0.0754708529	-0.0040681843	0.1483383692	-0.0072243468	0.1246368916	0.0637380175	0.1457926977	0.0259373528	-0.0209567836	-0.032981622	-0.0010298503	-0.0912822951	0.1003526002	0.0530426282	0.0864544843	-0.0304332137	0.0201359407	-0.0308902249	-0.0109122351	0.0281267345	0.0267216987	-0.0957773298	0.0556256751	-0.1394735625	-0.0286274859	0.1003129872	0.0607412226	0.0059244253	0.00498856	0.00811407	6.583813196490002e-05	2.4885730873600004e-05	-0.0735109	-0.2007899	0.04031658394201	0.00540385241881	-0.15085	-0.1679748	0.02821553343504	0.0227557225	-3.52195e-05	0.0012806605	1.2404131802499998e-09	1.64009131626025e-06	-0.00011841	-0.000497174	2.47181986276e-07	1.40209281e-08	0.000450812	0.0007780809999999	2.03231459344e-07	6.054100425609998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.0676310890299	-0.0457880280614517	522826.7991287014	0.0020965435137562	818.7588899812408	-3.8960986593477855	15.179584763371611	670366.1199233136	728.772643974223	0.8170181388825313	531109.5666051796	0.6675186392630752	728.4813634121989	526.9108411066775	1.153968	32.554787	0.5754772650000001	0.322965	0.0091112333	-0.082584203	-0.0946168908	-0.1093870737	-0.0984638981	-0.0057958984	0.0509043155	0.0316691257	0.1662068869	0.0160169101	0.1744667534	0.0468775905	-0.0270616792	0.0667496901	0.0796918907	0.0184530763	-0.0588198499	0.0124521546	-0.0614663397	0.1272157602	-0.0563866528	0.0081204521	-0.0718626732	0.1955118922	0.0370956106	-0.2014411658	-0.0352140166	-0.0911841378	0.081853549	-0.1066336137	0.1988541336	-0.0168838199	-0.0005785812	0.0809182977	-0.0357047595	0.0090902726	0.0741049415	0.1061854248	-0.0067449022	0.1251363333	-0.1586049	0.0132710875	-0.0848761414	-0.0017704053	-0.0340076378	-0.0919250794	-0.0978061355	0.1024270071	0.2038535686	-0.0193106068	0.0450720721	0.0562398112	-0.0260204252	0.0908636184	-0.0815223111	-0.1163821693	0.1632959339	0.0507774801	-0.0522291034	-0.0002935364	-0.160081138	-0.0051243458	0.029455432	0.046590461	-0.0502203785	0.0759459089	-0.0556344327	-0.1165522719	0.1106881568	-0.1781101816	-0.0631237262	-0.0238956779	-0.163833302	0.0076173801	-0.0285339773	0.0479047843	-0.0383932832	0.1838697793	-0.0134294532	0.1539371302	0.0373583365	0.031509777	0.1333406195	0.0155740061	-0.0017896313	0.0870449066	-0.0372059227	0.02353614	0.1543620751	0.0762698818	0.0778116444	0.001070892	-0.2119438216	0.1262645684	-0.0473383523	0.0552120942	-0.0341619058	0.0395631128	-0.0675696147	-0.1465683048	0.115270708	-0.0583012484	0.0358395234	0.0236845238	0.039951659	0.099141769	0.0566681795	-0.0011853914	0.0141372	0.00914864	8.36976138496e-05	0.00019986042384	0.161923	0.2354339	0.05542912126921	0.026219057929	0.0534204	0.2042704	0.04172639631616	0.00285373913616	-0.00132611	-0.0012908905	1.7585677320999997e-06	1.66639828299025e-06	0.000345105	0.000463515	2.14846155225e-07	1.1909746102500001e-07	-0.000327269	-0.0007780809999999	1.0710499836100001e-07	6.054100425609998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.3172254116478	-0.7504056773821048	521742.1741263812	0.5631086806472956	820.686654721935	1.927764740694215	3.7162768954638334	673526.5852386806	727.7702861592808	-1.0023578149422292	529649.5894163614	1.00472118917576	727.7608592221354	526.7754360245777	1.005475	28.365614	0.4216471	0.248351	-0.0173591225	0.0710997998	0.0404007913	-0.0512482289	-0.068508133	0.0728481335	-0.0117122913	-0.0202594031	0.0768078421	0.1910311421	-0.0185541197	-0.0131343325	-0.0810996694	-0.0631055813	0.1340192287	0.048485778	-0.0158089547	-0.0499465935	0.0817111453	-0.0294562548	-0.0963869911	-0.0324534755	0.0474259872	0.016947398	0.0536004786	-0.1693366943	0.0313584773	0.1237078781	0.0310878794	0.1768509517	0.0221175345	-0.0207294818	-0.2093580522	-0.0346082724	0.2182029212	-0.0288113256	0.0175785546	0.0934888725	-0.0508942918	-0.0139138937	0.1232072567	-0.0407199951	0.1376719105	-0.1629461638	0.0068544793	-0.0972069366	-0.0649858963	-0.0820468138	0.0946133304	-0.0437820492	0.0451076438	0.035608513	-0.0283276252	0.025136228	0.0028702284	0.141820639	0.1316342053	-0.0031379229	-0.0797603252	0.0741023391	0.0137584231	-0.0891083581	-0.0541206636	-0.1148191098	-0.086174489	0.1071857051	0.0444203566	-0.0083417716	0.0088308365	-0.0432940075	0.0155671843	0.0199937828	-0.0822473893	-0.024767703	0.1375272726	-0.0455611026	-0.1792219796	-0.0659916202	0.052911836	-0.1211743976	-0.1268244761	-0.1438972377	0.0757282799	-0.1058691553	-0.1571458565	0.1581266647	-0.013864845	0.0927538641	0.0537061039	-0.0990790337	0.1051018834	0.068210112	-0.1274564381	-0.1677466596	-0.1157952469	-0.0358854727	0.1889329901	0.0520255931	-0.0422450735	0.0096125567	-0.1143893816	-0.0045969928	0.0323942537	0.028342335	0.2251142891	0.0979282008	0.0524983198	-0.0082906521	0.0426887	0.0285515	0.00081518815225	0.00182232510769	-0.0471574	-0.2090804	0.04371461366416	0.00222382037476	-0.0490104	-0.1024308	0.01049206878864	0.00240201930816	0.000186007	0.0015121169999999	3.4598604049e-08	2.286497821689e-06	0.000464676	0.000119571	1.4297224041000002e-08	2.1592378497600002e-07	-0.000327269	0.0	1.0710499836100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.7692681935024	-0.5479572181453705	520950.876508584	0.3002571129176131	818.2020962334403	-2.484558488494713	6.173030882751132	669454.6702807959	727.0610642845531	-0.709221874727632	528617.7911985872	0.502995667592177	727.1573768167735	520.9364861107719	0.967346	27.289953	0.38016475	0.226043	0.0072169274	-0.0454945309	0.0257997681	0.1028951714	-0.1194235766	-0.0257871522	-0.0627264295	0.0883448252	-0.0496480612	0.1319240521	0.015224004	0.1051466777	-0.0123697074	0.0560279174	-0.0306146428	0.0849935912	0.0031433151	0.0254980788	-0.0485999105	-0.0121108949	-0.0475533037	0.0555900002	0.1086091199	0.1300698936	0.050534528	-0.0171433592	-0.0010248213	0.0349399447	-0.0555541814	-0.0121656773	0.2233319127	-0.0053229087	0.0110587843	-0.0548037435	0.0230724693	0.2323286432	0.0052831695	-0.0060989848	-0.020001219	0.0161368054	0.0382941536	-0.0153673162	0.0968337385	0.0725522142	0.1136616055	-0.1219793888	0.0924122747	0.0400284443	-0.0808769853	-0.1116564658	0.1446035891	0.1268698711	-0.0724754119	-0.0893350968	-0.0485283153	0.0424173438	-0.0731881847	-0.0228159475	0.0399536116	-0.025652566	0.050296512	0.0767059483	0.027524833	0.0324877895	0.053216425	-0.0143424904	0.0974727982	-0.1238569521	0.0040326866	-0.0849397585	-0.0067162288	-0.0002371737	-0.0157882501	0.0258241902	-0.0147778686	-0.0222667541	-0.1100509098	0.0087745323	0.1328339778	-0.0085853068	0.0410589277	-0.0213332496	0.0047644122	-0.0453758429	0.0120456376	-0.0542884503	-0.1176754327	-0.0885700051	0.1463171072	-0.0587413853	-0.1860308245	-0.0264242621	-0.0616102622	-0.0787925264	-0.0848675696	-0.1164010948	-0.0019750009	-0.0903849262	-0.0315344739	0.1251970786	0.0662008831	0.0950505568	0.0631501359	0.0584878162	-0.0850716174	0.0966728009	0.0482387676	-0.0153640485	0.0475837	0.0048949999999999	2.3961024999999968e-05	0.00226420850569	0.149107	0.1962644	0.03851971470736	0.022232897449	0.0496795	0.0986899	0.00973969636201	0.00246805272025	-0.000743082	-0.000929089	5.521708587240001e-07	8.632063699210001e-07	0.000911408	0.000446732	1.9956947982400005e-07	8.306645424640001e-07	-0.000557757	-0.000230488	3.11092871049e-07	5.3124718144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.0478627388461	0.278594545343708	521353.1160857356	0.0776149206952673	818.5785150433081	0.3764188098678005	0.1416911204222913	670070.7852905075	726.9010627374538	-0.1600015470993412	528385.1550088398	0.0256004950741827	726.2932067248008	512.3094603619026	0.905201	25.536766	0.23571555	0.137289	-0.0038288999	0.1252356296	0.0325949204	0.0639470226	-0.0489672743	0.0647500238	-0.1187229521	-0.010947622	-0.038744758	0.1209254012	-0.0385295889	0.0534463794	0.0582536409	0.1231720592	-0.0540174555	0.0660148093	-0.0368307073	-0.0244206077	-0.0286338507	-0.1867247839	0.0284493589	-0.0496687582	0.0965751957	0.0910057981	-0.1140832719	-0.0379045404	-0.0710526879	-0.1077592963	0.0608008996	-0.0263770362	0.0025143145	0.0749801923	-0.0933878971	-0.0038932542	-0.0076147086	0.0719259121	-0.0141222636	0.0115656384	-0.153214617	-0.0323132356	0.0309348123	0.0365098354	-0.0264935987	-0.0420894464	0.0238622375	0.1105024592	-0.0892012422	0.04787642	0.0379260066	-0.0174898975	-0.0101426335	0.0235899373	0.159714846	0.0132191041	0.1314994304	-0.041470012	-0.005356398	-0.083510582	0.0284598612	-0.055343244	0.0849122957	-0.0598108586	-0.0355813935	-0.1062372813	0.0586633026	-0.1029303079	0.1036931132	-0.0691474732	-0.0525091159	-0.0213329096	0.0512478512	-0.0579982005	-0.0142414458	-0.0301905891	0.1105376532	0.039763344	-0.0575816755	0.0822224191	-0.1414890129	-0.1239955071	0.0879216186	0.0094776593	0.0473641682	-0.0990930538	0.0171192479	-0.026058795	-0.0837203162	0.0739618121	-0.0352884581	-0.0042993157	0.0681804731	-0.0467213624	0.0300852617	0.0449292109	0.0175692064	-0.010772986	-0.0298181528	-0.0993190096	0.0683898623	-0.0280401866	-0.0475333887	0.0676213325	-0.0329713653	-0.0348912805	-0.0087373324	0.0953761056	0.0438968002	-0.0223783947	0.0267992	-0.0207845	0.00043199544025	0.0007181971206399	0.0225389	-0.1265681	0.0160194839376099	0.00050800201321	0.0600018	0.0103223	0.0001065498772899	0.00360021600324	0.000158633	0.000901715	2.5164428689e-08	8.130899412250001e-07	0.000497214	-0.000414194	1.7155666963600008e-07	2.47221761796e-07	-0.0008026609999999	-0.0002449039999999	6.442646809208395e-07	5.997796921595104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.178998264511	0.1311355256649449	521542.5055343327	0.0171965260914214	822.2056910679197	3.627176024611572	13.156405913517006	676022.1984244754	725.9251625162212	-0.975900221232564	526967.3415742022	0.9523812418017674	726.4581399747638	526.6891538035878	0.9516460000000002	26.847048	0.2575701	0.168197	0.0510435201	-0.0701400044	-0.0042297179	-0.1130372505	-0.1266688836	-0.0762320731	0.0358100866	-0.0044223121	0.0273481324	0.0293495725	0.1215627884	0.1363846784	0.0669394456	0.0407934082	-0.0457446285	-0.0035934504	0.0197158102	-0.0175058271	-0.2236088463	-0.0978785041	-0.0237109582	0.1020299418	0.0463991275	0.04968601	0.0560830237	-0.1385265656	-0.0173684176	-0.0125939572	-0.0536267527	-0.0469169037	-0.0050195481	0.1191758321	0.0771439243	0.1107693464	-0.0085005549	0.0930265011	-0.0984039115	0.0569865047	-0.1611583973	-0.1065921683	0.0356617982	0.1142202897	-0.1458981119	-0.0876680053	0.0204235009	0.0333035571	0.0196357368	-0.0804502972	0.0349239363	0.0305892643	0.011735936	-0.0309677075	0.0164499467	0.0132498845	0.0156067981	0.0531787154	-0.042408534	0.1812154908	0.1065734598	-0.0712501872	0.2260361934	-0.0281383759	0.0715300112	0.0830482476	0.0504538514	-0.0813136167	-0.0141741242	-0.2264622607	-0.0342488325	0.0164977865	0.1170297047	-0.0814433954	-0.0554731377	0.0581763364	0.1209887024	-0.0295027297	0.0405215836	0.0211338114	0.0474201884	0.0383670461	0.0857676829	0.0302748287	0.0476715691	-0.1236838456	-0.0022082736	-0.0830660615	-0.1502750099	-0.0593245231	-0.0180255895	0.0582078912	0.0438022931	-0.0191464573	-0.0364863117	0.1245178271	0.1419341485	-0.0124214327	-0.150268958	0.0299678136	-0.051939472	0.0396465811	-0.0448816727	0.0987177998	0.0838278442	-0.0682489267	-0.0238357977	0.0940386689	0.0394798359	-0.0293067317	0.0365829	0.0097837	9.572078569000004e-05	0.00133830857241	0.180943	0.1584041	0.0250918588968099	0.032740369249	0.0838929999999999	0.0238911999999998	0.0005707894374399	0.0070380354489999	-0.0008713259999999	-0.0010299589999999	7.592089982758257e-07	1.060815541680794e-06	0.000777076	0.000279862	7.832273904400005e-08	6.038471097760001e-07	-0.000802662	-1.0000000999791855e-09	6.44266286244e-07	1.0000001999583812e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.4928949856723	0.3138967211611998	521995.9833047777	0.098531151555752	819.4684862017144	-2.737204866205275	7.492290479577837	671528.5998777294	727.1100203893226	1.1848578731013504	528688.9817505612	1.4038881794502558	726.8807643043252	522.0693934241899	0.960011	27.083023	0.35352735	0.191376	-0.0544696475	0.0649487053	0.0229289775	-0.0786239824	0.0349713207	0.0726763931	0.0047326977	-0.0078754372	0.0497452222	0.1087052952	-0.0414018183	0.0127846175	-0.0551784175	0.04557098	0.0241602704	-0.0435520205	-0.0189721291	-0.1874913893	0.0003209692	-0.1362057631	-0.1230487474	-0.0229361816	0.0640252977	0.0441223452	0.1258587348	-0.1096879365	0.157933452	0.0638036488	-0.0417667399	0.0928561184	0.0981674239	-0.0464504802	0.1206694135	-0.0033499182	-0.0457118023	-0.0623588259	0.0061974591	8.83549e-05	-0.0335391881	-0.0035812952	-0.1224909713	0.0213975222	-0.0591693255	0.0967985507	0.0197050499	-0.0668019297	0.053666825	0.0419667734	0.0599945073	0.0777245481	0.0201225407	-0.0947520877	0.0563370378	0.0206239505	-0.0301697218	-0.027406534	-0.0568210358	0.0758050476	-0.095205987	-0.1325793856	-0.1449780323	0.0368694386	-0.0562059871	-0.096990149	-0.0886121871	0.0519906011	0.0553184883	-0.1716786974	-0.0769670378	-0.0064431521	0.1577726235	-0.107808862	-0.0833779903	0.106008126	0.0388712554	0.0601107555	0.0476728754	-0.0297263198	0.1618174574	0.01033882	-0.0801536133	-0.0911649466	0.0115194813	0.1345756514	-0.02296565	-0.1182502863	-0.0093896773	0.0330111469	0.0023808033	0.0258928184	0.0312817186	-0.0529121167	-0.0588855922	-0.026876455	-0.0286289797	0.1540967694	0.0069172722	-0.0433421703	-0.0723733145	0.0153708824	-0.0963663398	-0.0209160497	-0.062872135	-0.1307534308	0.098435576	0.092661062	0.034995421	-0.0361224311	0.0726252	0.0360423	0.00129904738929	0.00527441967504	0.0185056	-0.1624373999999999	0.0263859089187599	0.00034245723136	0.0233693	-0.0605236999999999	0.0036631182616899	0.0005461241824899	0.000357268	0.0012285939999999	1.27640423824e-07	1.5094432168357542e-06	0.00143896	0.000661884	4.380904294559999e-07	2.0706058816e-06	-0.0008026609999999	1.0000000999791855e-09	6.442646809208395e-07	1.0000001999583812e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.9767353295875	0.4838403439152898	522695.3598278285	0.2341014784000659	820.6466928669992	1.1782066652847334	1.3881709461213718	673460.9945135429	727.7974536574657	0.6874332681430815	529689.1335502908	0.4725644981498778	727.7437700004303	524.8536264376463	1.001184	28.244558	0.24956045	0.158036	0.0756050387	-0.0450579829	0.0039503218	0.1067582778	-0.0759134502	-0.0499913679	-0.0542835553	0.0462300349	-0.0498808954	0.0956060353	-0.0145085617	-0.0279876426	0.009909824	-0.049274239	-0.0009424231	0.0174309029	-0.14146985	-0.0183226707	-0.0421081784	0.0528554985	-0.0824129994	0.0151202867	0.1179785992	0.0261631964	-0.0669553755	-0.0613763671	-0.005756169	0.0377565139	-0.0270967789	0.0365862596	0.1377134619	0.0827746511	-0.0788218257	-0.1392210593	-0.0834659026	0.1445645808	0.0947593754	0.1567534712	0.0104323198	-0.0088244588	0.0425745922	-0.0890083181	0.1453784326	0.1692501793	0.0390196195	4.98835e-05	-0.0716890602	-0.0030449055	-0.0314028479	0.0486682464	-0.2471961957	-0.1221852173	0.011485155	0.0530134112	-0.0872987592	0.0979853397	-0.0484316205	0.102145393	0.1674471146	-0.0014743451	-0.0484506824	-0.1386789172	0.1007059532	-0.0225696619	0.0046116526	0.0012415669	0.1589048286	-0.0577628218	0.0051912597	0.0433504308	-0.0285082361	0.0174336743	-0.1281549137	0.0681569253	-0.0076304774	0.0417719528	-0.019292089	0.0134351162	0.06443369	-0.073055355	0.1290551458	-0.1243009711	0.0106288753	-0.0237647191	0.0855995302	-0.1017889027	0.0373328405	-0.0512565624	0.2572731437	-0.0040143579	-0.2098408952	0.1165568164	0.1605967239	-0.087162173	0.0091087801	0.1022815503	0.0250904615	0.0970841252	-0.0270395356	-0.1561360071	-0.1038916566	0.0161471887	0.147671551	0.0328853478	0.0649880079	0.0912438734	0.030451217	-0.0427992974	0.0590539	-0.0135713	0.00018418018369	0.00348736310521	0.166201	0.1476953999999999	0.0218139311811599	0.0276227724009999	0.0554993	0.03213	0.0010323369	0.00308017230049	-0.000502916	-0.000860184	2.52924503056e-07	7.399165138559999e-07	0.00117587	-0.0002630899999999	6.921634809999995e-08	1.3826702569000005e-06	-0.000802662	-1.0000000999791855e-09	6.44266286244e-07	1.0000001999583812e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.8521989718274	-0.124536357760121	522515.3015584064	0.0155093044041568	820.8732243547059	0.2265314877067794	0.0513165149226467	673832.8504624914	727.9377143993512	0.1402607418855268	529893.3160449514	0.0196730757142783	728.2323710546707	520.4447862102313	0.967182	27.285339	0.1874967	0.128455	-0.0427234445	0.0789346554	0.0495804082	0.0423550177	-0.0681106917	0.0613628384	-0.0508695498	-0.0278531516	-0.0548953057	0.0313796893	-0.0168085972	0.0902660774	0.0940018118	0.017277822	-0.0853335263	0.074895562	-0.0868589124	-0.0522143422	0.0635273056	-0.0928314169	-0.0350395136	0.0260308263	0.0602904687	0.1433145512	-0.0328143618	-0.0235946484	-0.1231977463	0.0461987107	-0.021635159	-0.0379547841	-0.0313618347	0.0542076907	-0.0266925762	-0.0152081308	-0.0595261907	-0.0676907985	-0.0921459835	-0.1201464385	0.0144226842	-0.0024410955	-0.0814709426	-0.1193263394	0.0691755488	0.0262829014	0.0520103446	0.0186487191	-0.0767076311	-0.0040662679	-0.1017654543	-0.003856061	0.1035240531	-0.0624719688	-0.1213185252	-0.019244452	-0.1285515536	0.0138093272	0.1450082954	0.0529621933	0.063539549	-0.1409028941	-0.0705828389	0.0105566195	-0.0618230737	-0.0628084421	-0.0096405852	-0.1126684031	0.1163504011	-0.0955561022	0.0058304128	0.0184274154	-0.0863437526	-0.0470120087	-0.079511005	0.0828608823	0.0588667107	-0.0060361786	-0.0626047744	-0.0234795205	-0.0437693662	-0.021157188	0.0591276695	0.0320030374	-0.0103626502	0.0546172187	0.0607143842	-0.0426293279	0.0609282541	-0.107872388	-0.0255025391	-0.0354660545	0.0493038639	0.0788396867	-0.0218540472	0.1134123383	0.0793539217	-0.0588714155	0.0623472187	0.137510627	0.1051126722	0.0324089696	0.135711132	0.187550751	-0.0769660712	0.0244489785	0.0032956608	0.0897877085	0.0258549876	-0.0493116688	0.059071	1.709999999999906e-05	2.9240999999996787e-10	0.003489383041	0.0421594	-0.1240415999999999	0.0153863185305599	0.00177741500836	0.0738435	0.0183442	0.00033650967364	0.00545286249225	0.000210897	0.000713813	4.4477544609e-08	5.09528998969e-07	0.00129396	0.0001180899999999	1.3945248099999988e-08	1.6743324816e-06	-0.000732689	6.997299999999998e-05	5.36833170721e-07	4.8962207289999966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.3316014315346	0.4794024597072166	523208.6056295085	0.2298267183733294	820.727345364499	-0.1458789902069384	0.021280679783796	673593.3754290576	728.0512991153807	0.1135847160295497	530058.6941435935	0.0129014877155134	728.2605905309933	531.4292017498951	1.011753	28.542723	0.27539515	0.164267	0.0983215962	-0.0477143191	-0.08850905	-0.119224036	-0.0752791915	-0.0846860675	0.0084598883	0.0451487165	0.1143009356	0.0106515746	0.0364166546	0.0468706226	0.0576706905	0.0713326513	0.0309675217	0.0706320224	-0.0768914671	0.0565302545	-0.0491443629	0.0725004339	-0.0288715509	0.130901996	-0.0080004818	0.0794680957	0.0626610532	-0.0458155579	-0.0867565693	-0.036571127	-0.0527865335	-0.0543981988	0.0644822319	0.0566185832	0.0070723432	0.0211653561	-0.0981673138	-0.0274058807	0.0791844838	-0.0484783107	-0.0060618258	0.066732163	-0.1040479553	-0.0257139143	0.0348802736	-0.1702335732	-0.0113029976	-0.0328415799	-0.0860819232	-0.148822674	-0.022091684	0.0504845122	-0.0183190943	-0.0830213622	-0.0060451627	0.1282103142	-0.1128007036	-0.0732204517	-0.1200840487	-0.1375881645	-0.0144518773	-0.0737650001	0.1331289305	0.0860624645	0.0894339289	0.0326714564	0.0036794826	0.0101563231	0.0054577091	-0.1191028984	0.1466998576	-0.0319584258	-0.0684907562	-0.0280845927	-0.1298297932	0.0120958392	-0.0150826058	-0.0191729804	-0.0338943982	0.0095222992	0.0357208709	0.0013396305	0.0336466982	0.0531322877	0.0362963354	0.0177242842	0.0317275706	0.0767727438	-0.1302161258	-0.0142988221	0.1292413584	-0.0421671452	0.0149561405	0.1049797629	-0.0129905598	0.1078951258	0.0163496599	-0.1791571003	0.0856832016	0.1009891466	0.0683062285	0.0410625168	0.1144719059	-0.1172354371	0.0097212948	0.0023249577	-0.1410127421	0.0882931893	0.0212145853	-0.0556345156	0.0443162	-0.0147547999999999	0.0002177041230399	0.00196392558244	0.193341	0.1511816	0.02285587617856	0.037380742281	0.112345	0.0385014999999999	0.0014823655022499	0.012621399025	-0.000624685	-0.000835582	3.902313492250001e-07	6.981972787240002e-07	0.0007803699999999	-0.0005135900000001	2.637746881001028e-07	6.089773368998439e-07	-0.000802662	-6.997299999999998e-05	6.44266286244e-07	4.8962207289999966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
