global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
734.0266611395322	-1.6180033259208813	538795.1392636496	2.617934762691033	817.3956094539166	-1.72702565193174	668135.5823545397	2.9826176024302518	730.1325753427761	-1.0076881529830644	533093.5775766746	1.0154354136624195	734.210515126806	566.7460360047806	1.108419	20.833054	0.09065919	0.0558699	-0.030877438	0.0020193156	0.1475880696	0.0113500708	0.0725418988	0.0708216119	-0.1853578257	0.034557005	0.0029874544	-0.0457087811	0.0350858323	0.0048349902	0.0038254538	0.0547812381	0.0621460659	-0.0483934615	0.089918969	-0.0969373198	-0.0394564187	0.1104639881	0.0265641509	-0.1212885217	0.041585121	0.0365399625	0.0538058575	0.0439415613	0.0585045521	-0.0416358043	0.0281774344	0.0170782928	-0.0278996035	0.0413087902	-0.0918898969	0.1720911696	-0.0731960981	0.0046557839	0.0607509977	0.0639211091	-0.0559281804	0.0913767085	0.1085532059	0.0998047063	-0.167610449	0.0218865275	-0.0301064735	-0.0142585684	-0.0506903737	0.1757650186	0.012826872	0.060252706	0.0097261667	-0.0958123248	0.008061725	0.0917835182	-0.1063887433	-0.0048732712	0.0733568105	-0.0032832018	-0.0216070676	-0.0345648276	-0.0440161827	0.0768633033	0.0378891816	0.0492990012	-0.0096811634	0.0943562994	0.0792409797	0.0506301654	-0.0374256988	0.1435406845	-0.0544355797	-0.0264908018	0.0484181883	-0.1658176226	-0.0151438025	-0.0368358131	0.0256498126	0.0731709681	0.0157373585	-0.1195868064	0.0424217636	-0.0203513808	0.0482917408	0.0351881377	-0.063030943	-0.0163123441	-0.0513270343	0.0254402696	-0.0076534372	0.1167678822	0.0475431591	-0.0175712053	-0.0714298204	0.0926054643	-0.0421104553	0.0587991782	0.0120429226	-0.0162772385	-0.081939098	-0.0747616472	0.0321746067	0.0768303676	0.1408726575	-0.0118189547	0.0089702142	-0.0223790397	0.1038164242	0.0943974766	-0.0601570074	0.0137425112	0.0571059381	-0.1937418423	-0.0290048437	-0.0680701264	0.0882931893	0.0212145853	-0.0556345156	-0.00454078	-0.00344856	1.18925660736e-05	2.06186830084e-05	0.01743	0.01564543	0.0003038049	0.0002447794798849	-0.0181602	0.0272205	0.00074095562025	0.00032979286404	-0.000440357	-0.000806953	1.93914287449e-07	6.51173144209e-07	-7.6098e-05	7.994099999999999e-05	5.7909056040000015e-09	6.390563480999998e-09	-0.000123805	0.0	0.0	1.5327678025e-08	0.0	0.0	0.0	0.0	0.0	0.0
733.2473028341129	-0.7793583054192368	537651.6071135013	0.6073993682259443	813.079570550546	-4.316038903370554	661098.3880466603	18.628191815408098	729.4765677017618	-0.6560076410142983	532136.0628259431	0.4303460250691445	733.5055964419432	558.212576811526	1.172615	22.039635	0.086632979	0.0410199	-0.0842340397	-0.1059257123	0.0450760011	-0.0772512888	0.0189166582	0.0185846113	-0.1221486548	-0.0663259156	0.0193732731	0.0147975575	-0.165893911	-0.0856990761	0.0437939604	0.0161093902	0.0591902567	0.0270845809	0.0920144642	0.2004087382	0.0516057578	0.0544403577	0.0617500152	-0.0504169789	-0.0215995473	0.0020105901	0.042832062	0.014178773	-0.0165088067	0.0311752186	-0.0063495543	0.0443051819	0.0669864477	0.0215019073	-0.1624764523	0.1768271911	-0.0330412939	-0.0234858076	0.0550793016	0.0156156402	-0.1115906095	-0.0979713227	0.0161339268	-0.1057878018	0.0802674113	-0.1464407421	0.0511525874	-0.0677629941	0.0817654981	0.1045920118	-0.1421317299	0.2587160401	-0.0555970856	0.0742987942	0.0861069491	-0.024410633	-0.0227821812	0.0087804204	0.0738461273	-0.0666082501	-0.0386597117	-0.1260481179	0.0243228172	0.1360886634	-0.0970453435	-0.0316126314	0.038771376	0.0369587338	0.0558708421	0.0510901681	0.0108874009	-0.0598357135	-0.1473809971	0.2522073842	-0.0363741363	-0.0410780817	-0.0026126462	0.0002573187	0.0344336588	0.0078738902	0.020405715	-0.0354172436	0.1203143239	-0.0184758513	0.0793817585	0.0163443133	-0.1248292209	-0.0316772579	-0.1166177943	0.034366146	0.0071970091	0.032083313	-0.0428484723	0.067317579	-0.1463116398	-0.026193944	-0.0909714533	0.0316529333	-0.1472482626	-0.0221827048	-0.1095480297	-0.0189981444	0.1808041621	-0.058419155	0.0721636083	-0.0095821469	0.0612462751	-0.0763195535	-0.0517555077	-0.1236234667	-0.2664441653	0.0265733571	-0.1009124943	-0.0242327049	-0.0059577059	-0.0288092793	0.0867609543	0.0165379384	-0.0617435365	-0.0216165	-0.01707572	0.0002915802135183	0.00046727307225	-0.000401589	-0.017831589	1.61273724921e-07	0.0003179655662649	-0.0320915	-0.0139313	0.00019408111969	0.00102986437225	-8.61786e-05	0.0003541784	7.426751097960001e-09	1.2544233902656e-07	0.000325611	0.000401709	1.0602252332100001e-07	1.61370120681e-07	-0.000123805	0.0	0.0	1.5327678025e-08	0.0	0.0	0.0	0.0	0.0	0.0
732.7964177060519	-0.4508851280610315	536990.5898028224	0.2032973987066128	815.9819591767341	2.902388626188099	665826.5577019014	8.42385973742604	729.6051226112927	0.1285549095308624	532323.6349406395	0.0165263647644882	733.3745102260474	555.6015597685857	1.072667	20.161081	0.028859164	0.0167506	-0.0831098118	-0.0638625859	-0.0710160687	-0.0682635426	-0.0948394068	0.0200811294	-0.1009730676	0.1470920247	0.0250312741	0.007333729	0.0999350817	-0.0391040112	0.0301666473	-0.0088352561	-0.0074928951	-0.1056048122	-0.0187691803	0.0073641179	-0.0258075024	0.039052174	0.151454322	0.0728347597	-0.0266196394	0.0877439454	0.0916110176	0.0019730815	0.0207943747	0.0769015066	0.1549327115	0.1754587507	0.0021832752	-0.1427059976	-0.0593729443	0.1581586822	-0.1030358798	0.0317795999	-0.0653489231	0.1270962409	-0.1420924509	-0.1483742305	-0.0822971589	0.0298266411	0.0223850298	0.0460964778	-0.0875084062	0.0465917145	0.2042651385	0.0972982722	0.0997468629	-0.1416886001	-0.1339786698	0.0549932442	-0.047552246	0.0614149869	-0.0117610726	-0.1304111799	0.0030354358	0.1426281689	-0.0639238977	0.0349723993	0.1324603529	-0.0048574125	0.1266381843	-0.089374251	0.0204672916	-0.0623724163	-0.0279845695	0.1074811995	0.0733639559	0.0736874996	-0.0787966217	0.0150470353	-0.046819084	-0.2496281979	-0.0062879117	0.0026231134	0.0351685549	0.0266369795	0.0263365604	0.0310600074	0.0885223712	-0.0705438672	0.14243327	0.0652643497	0.0326701446	-0.1357009214	-0.0638847488	-0.1096150126	-0.0446969604	0.0366315854	0.0213863835	0.0317769107	0.0122170184	0.0341355795	0.0180799609	0.0332266015	-0.1817088231	0.1400858147	-0.0616986238	-0.0995311709	-0.0206950513	-0.0331556228	-0.1397423609	-0.0617519187	0.0391078361	-0.0993845024	0.001122451	-0.1883106291	0.1274926246	-0.0659515254	-0.0513263947	0.0092032617	0.0335998594	0.0542823962	0.0851916578	0.0118330366	-0.0676152521	-0.0196214	0.0019950999999999	3.980424009999999e-06	0.00038499933796	0.00183563	0.002237219	3.3695374969e-06	5.005148853960999e-06	-0.0290872	0.0030043	9.025818490000008e-06	0.00084606520384	-0.00028393	-0.0001977514	8.06162449e-08	3.910561620196e-08	9.09115e-05	-0.0002346995	8.264900832250002e-09	5.508385530025e-08	-0.000123805	0.0	0.0	1.5327678025e-08	0.0	0.0	0.0	0.0	0.0	0.0
733.110328114294	0.3139104082421227	537450.7531878478	0.0985397444027361	813.7667437328398	-2.2152154438942944	662216.3132055494	4.907179462867796	730.0652702651082	0.4601476538155111	532995.2988472655	0.2117358633119195	734.0412598992542	548.201541153806	1.152206	21.656027	0.039981285	0.0204814	-0.072651779	0.0779442344	-0.0712647288	-0.0061639218	-0.020064122	0.110533093	0.0055987973	-0.0732130874	-0.0586851269	-0.0046496836	0.1302226808	0.0008636553	0.0222919965	0.0201871119	0.0317373846	0.150722567	-0.0196118702	0.1678932614	-0.0322961922	-0.147556679	0.0463526234	0.0845330948	-0.1916547957	0.0537608813	0.189512118	-0.0271715183	-0.0423446115	0.017003785	-0.0436880341	0.0920938486	-0.0165239949	0.0423006665	0.0461343765	0.0984454315	0.1078842442	0.0916268818	-0.0528547085	0.117509015	0.0771143672	-0.0030643859	-0.1327657991	0.0828708789	-0.0518350391	-0.1373382918	0.0476076071	0.0158330261	-0.0286585441	0.120418539	0.0203621625	0.1057827857	-0.0304921529	0.0179223159	0.0983601667	0.1886099757	0.0688097649	-0.1106897294	0.0081506904	0.0413787003	0.0695271333	0.0278584205	0.1005042308	-0.0455885346	-0.037332767	-0.0400973542	0.0104880584	0.0760239348	-0.0846132765	-0.0398627635	0.0877610759	-0.132318889	-0.0137237369	0.0400029172	-0.1739379047	-0.0485317645	0.0153163188	0.1208941847	0.1516188635	-0.1031239273	0.0061694352	-0.0144754367	0.1699390482	-0.0443492204	0.1020160234	-0.1426800559	-0.0016713912	-0.0160680462	-0.0861615779	0.172216795	0.0536690918	0.0141193611	0.0302302319	0.0492697518	-0.2021333247	0.240185971	-0.0588174417	0.0179330985	0.0074222353	-0.0212004241	-0.0955609755	-0.0034268627	-0.0637409448	0.0755196406	0.0492146332	0.0166103396	0.0155898802	-0.1159003805	-0.0782522957	-0.0312302884	-0.0067652918	0.0382580612	0.0149509764	0.0059930995	0.0928493705	0.1108888037	0.0835859703	0.0071079182	-0.0732270951	-0.0239937	-0.0043722999999999	1.911700728999999e-05	0.00057569763969	-0.00158558	-0.00342121	2.5140639364e-06	1.17046778641e-05	-0.0181388	0.0109484	0.00011986746256	0.00032901606544	-0.000172299	0.000111631	2.9686945401e-08	1.2461480161e-08	-0.000222245	-0.0003131565	4.939284002500001e-08	9.806699349225002e-08	-0.000123805	0.0	0.0	1.5327678025e-08	0.0	0.0	0.0	0.0	0.0	0.0
733.6256822690442	0.5153541547501845	538206.6416847206	0.2655899048182771	817.9347183445841	4.167974611744285	669017.2034734341	17.37201236414492	729.9817725076477	-0.0834977574604636	532873.3881934072	0.0069718755009264	733.8390843454661	547.8007349530574	1.140121	21.428898	0.09316794	0.0499991	-0.0830467824	0.0901608889	0.0964957397	-0.0144331577	0.0868322359	0.0942597971	0.0247973165	0.1247576974	0.0237844688	-0.0073679461	0.0613273796	-0.0418363262	-0.0272988786	0.0253486587	0.0014018516	0.0509967977	0.0831039825	-0.1154976554	0.1397842787	-0.008498324	0.0483869093	-0.1574516372	0.1117432692	-0.1831866335	0.2602615787	-0.0088859127	-0.1184427975	-0.0681026947	-0.0363573437	-0.0521814313	-0.0607380091	-0.0019897706	-0.030499875	-0.0240373759	-0.1832717149	-0.046593338	0.036599694	0.0763426747	0.1812184578	-0.1420856968	0.0340643363	-0.0128156054	0.0436158238	-0.1147914156	0.0301526378	-0.0176007911	-0.0630936891	0.077548723	0.0058224769	-0.0208096491	-0.0547054337	-0.009721046	-0.1798490592	-0.0002088174	-0.0539547303	-0.0054438615	-0.1946822852	-0.0313894633	-0.0293808813	-0.162931866	0.0823918169	-0.0329384931	-0.0789994968	0.0296532971	-0.006524505	0.0860842684	0.0676299006	-0.0367963836	-0.0195479135	-0.023724287	-0.0387854779	-0.0694049712	0.000108339	-0.1274475884	0.0081917529	-0.1612824545	-0.1100986639	0.2184599615	-0.1707300627	0.0335602736	-0.0048523315	-0.1491760371	0.0015368627	-0.0991110353	0.0710953205	-0.0400467901	0.0470894329	0.0596061577	-0.0686127061	0.0068481028	0.0839093312	-0.1372771019	-0.2864698739	0.0262283004	-0.0058427475	0.0088994003	-0.0131354074	-0.0107022305	0.0546978097	-0.0454367848	0.0335350144	-0.1171277658	0.0080295668	0.071042195	-0.0713767767	-0.0004449343	-0.0952986127	0.0616879392	0.0964962236	-0.0742773148	-0.0287376644	0.0547873967	0.0566541114	0.0968466481	0.0819445778	0.0023706562	-0.0785574968	-0.0309904	-0.0069967	4.895381089000002e-05	0.00096040489216	0.00179758	0.00338316	3.2312938564e-06	1.14457715856e-05	0.00882948	0.02696828	0.0007272881261584	7.795971707040001e-05	0.000704429	0.000876728	4.962202160410001e-07	7.68651985984e-07	-0.000173861	4.8384e-05	3.0227647321000004e-08	2.341011456e-09	-0.000315089	-0.000191284	3.658956865600001e-08	9.928107792100001e-08	0.0	0.0	0.0	0.0	0.0	0.0
735.4177758504953	1.7920935814511267	540839.3050368894	3.211599404678326	811.0628691965342	-6.871849148049932	657822.9777893143	47.222310713554585	730.8246933400928	0.8429208324450883	534104.7323956407	0.7105155297699206	733.8787886868705	557.6666150677127	1.295505	24.349371	0.19339421	0.102912	-0.0552622206	-0.1068824412	0.057784582	-0.0959655092	0.1197510072	-0.0600229246	0.0308066111	-0.005118175	0.1179475531	-0.0619269711	0.0604407151	-0.1007490398	-0.0271460845	0.0465806297	0.0572891327	-0.0759145856	0.0708887202	0.1194327672	0.0418159227	-0.1896022272	-0.2034441895	0.0885477715	-0.0957288133	-0.1136437691	0.0314435053	0.0002912072	0.0001567059	0.1207907717	0.0692338122	-0.0034432136	0.1034569763	0.1219656448	-0.0553200224	-0.0450332721	-0.0980679085	0.171130567	0.0193803291	-0.0222835489	-0.0535909195	0.1416554314	0.0406434401	-0.037832122	-0.2018884638	0.0001508889	0.0369618626	0.1783601032	0.0017465193	-0.0250226709	0.0122809908	0.0604666001	-0.0673362685	0.0345550906	-0.1776222913	-0.0841985202	-0.066322865	0.046802626	-0.1477627031	-0.0671762204	-0.0290060247	0.0003336003	0.0810108067	0.0662374658	0.072052181	0.0032096624	0.0417390997	0.0180802811	0.1392103297	0.0389798746	-0.0278053503	-0.2716517502	0.0839648681	-0.0563822959	-0.0300817219	0.045644103	-0.0457840933	0.069202133	-0.0260192707	-0.1337267447	0.0821982446	-0.0244945933	0.0935225372	0.04734057	0.0364029256	0.0265906221	-0.0293916361	-0.1695281491	-0.0308694206	0.1351068869	-0.0232397078	0.1321084494	0.1119397048	-0.0710706145	-0.0787576125	0.0082188493	0.0508301762	-0.0349010449	0.0036731226	0.1410515907	0.0654883957	-0.1032896536	-0.0267587296	0.0661222115	-0.002301483	-0.0500917506	-0.0237771525	0.291887979	-0.1164609012	0.0665295356	0.0244315898	0.0373420019	-0.1351545772	0.0329728278	0.024204537	0.1389383427	0.0802681812	-0.0023706562	-0.0835859703	-0.0535292	-0.0225387999999999	0.0005079975054399	0.00286537525264	-0.0251865	-0.02698408	0.00063435978225	0.0007281405734464	-0.084028	-0.09285748	0.0086225115919504	0.007060704784	0.000288016	-0.000416413	8.2953216256e-08	1.7339978656900004e-07	-0.000257367	-8.350599999999998e-05	6.623777268899999e-08	6.973252035999997e-09	-0.000835447	-0.000520358	2.7077244816400005e-07	6.97971689809e-07	0.0	0.0	0.0	0.0	0.0	0.0
735.6729451585055	0.2551693080101813	541214.6822381895	0.0651113757503948	824.5063325304538	13.44346333391968	679810.6923828194	180.7267064104429	731.6457914748762	0.8210981347833695	535305.564182898	0.6742021469447284	735.5099872813507	564.5411733592631	1.195299	22.465971	0.070323705	0.0469732	-0.0218524884	-0.0787178476	-0.0436295583	-0.0185018492	-0.1020878814	-0.0457446534	-0.0567575764	0.1044856799	0.1956066347	0.1326433427	0.1013750212	-0.0820714168	-0.0907968514	0.0895935229	-0.0104794647	-0.1121304826	0.0816529582	-0.0108084876	-0.0529582596	-0.2376695689	-0.0001318596	-0.0792341235	-0.0301042587	0.1061630592	0.1044978728	-0.0529304508	0.0891617196	0.1449670603	0.152460522	0.1764924814	-0.0479645155	-0.0779371722	0.0640026373	-0.0032842802	0.1119118991	-0.1262421535	0.0888217946	0.0544228197	0.1142516131	-0.0854761672	0.0607362431	-0.0444694626	0.0702738028	0.0595040206	-0.0494626593	0.1247328244	-0.1428930532	-0.118605623	0.1016413563	0.039795694	0.0129787494	0.0949543072	-0.0298369089	-0.0656791889	0.039203453	-0.0810426062	0.0686849651	0.1215381138	-0.0910905732	-0.0616094359	0.0260909054	-0.0659426109	0.0399690418	-0.0871904981	-0.0481877707	-0.006505316	-0.0076858407	0.1522400228	-0.0982885558	-0.1808059026	-0.0602025606	-0.0662543526	-0.1470582964	-0.1126441244	-0.0674628598	0.219486271	0.0062311391	0.1140901738	-0.1657555126	0.0783904026	-0.0030399979	0.0054643854	0.0246763679	0.1548335223	0.0752485565	-0.0575591619	0.1623136691	-0.0806430422	-0.0095420505	-0.1110526305	0.069109225	0.0793982856	0.1871863579	0.1632966768	0.0038578476	0.1622037398	0.0333256886	-0.049064501	0.1864812823	-0.0107506812	-0.0102176346	-0.0942863776	0.0103347316	-0.1320615978	0.0704160476	0.0460291831	-0.0592899424	-0.0377400114	0.0038222128	0.0611269096	-0.0754548882	-0.0346849385	0.1212183028	-0.0487475561	0.0785574968	-0.0071079182	-0.0882931893	-0.0434662	0.0100629999999999	0.0001012639689999	0.00188931054244	-0.0697797	-0.0445932	0.00486920653209	0.0019885534862399	-0.0817882999999999	0.0022397000000001	5.016256090000485e-06	0.0066893260168899	0.000188239	-9.977699999999998e-05	3.5433921121e-08	9.955449728999996e-09	-8.85879e-05	0.0001687790999999	7.84781602641e-09	2.848638459681e-08	-0.000835447	0.0	0.0	6.97971689809e-07	0.0	0.0	0.0	0.0	0.0	0.0
735.8753428731036	0.2023977145980779	541512.5202486077	0.040964834874525	813.8485193360597	-10.65781319439418	662349.4124254967	113.58898208660268	730.2428964784227	-1.4028949964534831	533254.6878571964	1.9681143710742184	732.8737308888371	550.9490057785596	1.235009	23.212347	0.115009685	0.0579677	-0.0172596152	-0.1039603591	-0.0420673468	-0.0694921555	-0.0011793322	-0.169071282	0.0433125784	0.0990390968	0.0373579823	-0.2007992109	0.0990210298	0.093977909	-0.0191475697	0.0115560458	-0.02240987	-0.1060794581	0.0412653327	-0.0160104934	0.0573560165	-0.1128085959	0.092755748	-0.035448888	-0.1861283788	0.0796574326	-0.0960203104	0.053165221	-0.0960426466	-0.0018787177	-0.1759453196	0.1073175951	0.1359446446	0.0351518205	0.0064864381	-0.0653957121	0.0536704144	0.106783024	-0.0289443833	-0.0575878864	0.0148447135	-0.0389693702	0.0149143513	0.0761164921	0.0171344979	0.0535478993	-0.0186770949	-0.0683635404	-0.0726502247	0.0636277534	0.0172658368	-0.0281881684	0.0471124376	0.0655726033	0.0050511414	0.068461236	0.0100860204	0.0575018012	-0.1021119893	0.0933999279	0.1134022567	-0.0623568151	0.1067095033	-0.0174754966	0.0231876834	0.0458304514	0.0196524601	-0.0858136612	0.0512680469	0.0417417045	-0.0540281893	-0.1769974782	0.1157304957	-0.1100618165	0.1296031395	-0.1027994408	0.0815088215	0.0593246132	0.240087443	-0.0952872907	-0.1070738441	0.0656360618	0.0554903689	0.045883081	0.0358708517	-0.0614040409	0.0506341371	0.1219075824	-0.0633716545	0.0601589973	-0.0560434216	0.0174745885	-0.1883792885	0.1257510083	-0.0215451424	-0.0677459359	-0.0024986441	0.0551115597	0.1659934022	0.0306134493	-0.0015302837	0.0939884984	0.0098992906	0.0664270794	0.0181910086	0.0343068086	-0.1596632075	0.0568242726	-0.0031700651	-0.1018322401	-0.0108616993	-0.1232141006	-0.0164377039	-0.0895277512	-0.0124399231	-0.0233898278	0.0768132552	-0.0118330366	-0.092661062	-0.0250311	0.0184351	0.00033985291201	0.00062655596721	-0.0296871	0.0400926	0.00088132390641	0.00160741657476	-0.0586592	0.0231290999999998	0.0005349552668099	0.00344090174464	-0.000118231	-0.00030647	1.3978569361e-08	9.39238609e-08	-8.484719999999998e-05	3.7407000000000233e-06	7.199047347839997e-09	1.3992836490000174e-11	-0.0004786	0.000356847	1.2733978140900002e-07	2.2905796000000003e-07	0.0	0.0	0.0	0.0	0.0	0.0
739.1902975911131	3.314954718009517	546402.2960528383	10.988924782453555	824.6746940664947	10.826174730435014	680088.3510336666	117.20605929390965	731.4437911962855	1.2008947178627525	535010.0196795953	1.4421481233906597	735.0509593918763	582.198347528707	1.205039	22.649038	0.0871694749999999	0.0456184	0.0893664927	-0.102295755	-0.0740711306	0.0322853824	-0.0236979316	-0.1966347333	0.0458897133	0.1201337971	0.3069701237	-0.302612902	0.0004829053	-0.1052018644	-0.0946793762	0.0174104795	-0.0737348173	-0.1244297602	0.0372764852	0.023329162	0.0911974973	-0.1308876245	-0.0529364983	-0.1297384955	-0.0993623831	-0.090411576	0.0306448693	-0.0123389077	0.3144979772	-0.0834850642	-0.0202660025	0.123436029	-0.0176616142	-0.0697450312	-0.1769196686	-0.0734779467	-0.0537507289	-0.0167306585	0.1087419564	-0.0525570447	0.0485035432	0.0559867756	-0.0417575011	-0.0350884101	0.0460060695	-0.000276248	-0.0181994918	-0.0898364233	-0.0308358165	-0.1147811323	0.0409292729	0.0612549282	0.1050320586	0.0970202105	0.0770482684	-0.0414678158	0.1412578755	0.0037745949	-0.0064475119	0.1720138674	-0.0455159154	0.0830815355	-0.0549805463	0.0119210779	0.0120995147	0.0759089493	-0.0601650781	-0.0890709271	0.0545450051	0.0303231821	-0.1332521841	-0.1929005073	0.1116254393	0.0515667022	0.2362657361	-0.1421946256	-0.0033234061	0.0479479172	-0.2390277642	-0.0612382824	-0.146500527	0.0566981952	-0.0020761159	-0.1176508984	0.0486779658	0.0193986476	-0.1040457871	0.0050630822	0.0074447869	-0.1035527362	0.0868415366	0.1777948834	0.0808031074	-0.0319487516	0.0918857291	-0.0033198592	-0.0097278806	0.013722532	0.1585684854	-0.0706202387	0.0116352566	0.113047459	0.0129429977	0.0401036462	-0.1418090285	-0.0774248086	-0.06390388	0.0661422736	-0.0299342871	-0.0607210397	-0.1180675354	-0.0134994465	0.0640897338	-0.0255434782	0.045657153	-0.018162551	0.0750362016	-0.0165379384	-0.0966728009	-0.022329	0.0027020999999999	7.301344409999994e-06	0.000498584241	-0.0289135	0.0007735999999999	0.00083599048225	5.98456959999999e-07	-0.0859676	-0.0273084	0.00074574871056	0.00739042824976	0.000272829	0.00039106	7.4435663241e-08	1.529279236e-07	-0.000411236	-0.0003263888	1.69115047696e-07	1.0652964876544e-07	-6.83413e-05	0.0004102586999999	1.6831220092568998e-07	4.67053328569e-09	0.0	0.0	0.0	0.0	0.0	0.0
739.0698944638431	-0.1204031272700376	546224.3089027961	0.0144969130564048	821.143442838788	-3.5312512277066617	674276.5537171379	12.469735233179806	732.1632088270763	0.719417630790872	536062.964359961	0.5175617274927513	735.4339349007829	583.4937081898212	1.130063	21.239853	0.104400635	0.0593708	0.114907269	-0.1144669285	-0.0484724922	0.0386216889	-0.0077308253	-0.1723464363	-0.1571320208	0.0458918199	0.0609999672	0.099949696	0.0598422943	0.1456044736	-0.1184437182	0.1013195762	-0.0644842788	-0.1329556543	0.0428172428	-0.0686578372	-0.0384271265	-0.0444007288	-0.0400015757	0.0222236545	-0.2622568829	-0.0566625063	-0.2034114767	0.0007815352	-0.0903889767	-0.1039054171	-0.0052063716	-0.0623073736	-0.0056236766	0.0375825303	-0.0400888524	-0.0151494465	0.1031535693	-0.0957231014	-0.0496048557	0.0061005941	-0.0706620741	-0.0796938821	0.0809154335	0.0249249739	-0.0909018223	0.0175097353	0.0359619067	-0.0419749842	0.1351611852	0.0514799902	0.0095625132	0.0167659379	-0.0582623549	0.0578820998	0.1006877672	0.0368625218	0.0252688951	0.0257265938	0.0297517139	-0.1172737586	-0.0215595393	-0.1407785081	-0.0478929511	-0.1065234973	0.1004650767	0.0273552717	-0.0841632787	-0.0906522593	0.0334494074	0.1377469583	-0.1621454462	-0.041276879	0.0526066751	-0.0859192188	-0.0919458854	0.0087961225	5.72492e-05	-0.0118061689	0.0510681415	-0.1028954664	0.0795068996	0.015968311	0.0889331093	0.2816864454	0.0191923961	0.0084140128	-0.0061945917	0.3044313024	-0.0429658265	0.0029607694	0.0095974395	0.0111615114	-0.0978912026	-0.0136657495	0.0280917407	-0.1009022429	0.0481401851	0.0248821146	-0.1201017076	-0.030310599	-0.0548893113	-0.082179588	0.0888337233	-0.1277872442	-0.040661574	-0.012403329	0.0085286158	0.0177478006	0.0744322752	-0.1048435391	-0.0081972326	0.0623073824	0.0196483078	0.0687973746	-0.0168035935	-0.0135522904	0.0732270951	-0.0212145853	-0.1003129872	-0.0222799	4.910000000000331e-05	2.410810000000325e-09	0.00049639394401	0.0189293	0.0478428	0.00035831839849	0.00228893351184	-0.0541028	0.0318648	0.00101536547904	0.00292711296784	0.000122672	-0.000150157	1.5048419584e-08	2.2547124649e-08	-0.000257368	0.0001538679999999	6.6238287424e-08	2.3675361423999995e-08	-0.000257195	-0.0001888537	3.566572000369e-08	6.614926802499999e-08	0.0	0.0	0.0	0.0	0.0	0.0
