global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
710.3105738615106	n/a	n/a	504541.11133946857	843.5948486380124	n/a	n/a	711652.2686485911	735.9216650473383	n/a	541580.6970860467	n/a	740.0814892584989	471.6175832145108	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0909787	n/a	0.00827712385369	n/a	-0.0110309	n/a	0.00012168075481	n/a	-0.0307086	n/a	n/a	0.00094301811396	0.000522025	n/a	n/a	2.72510100625e-07	-0.00168519	n/a	2.8398653361e-06	n/a	0.00176161	n/a	3.1032697921e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.9541427446619	-1.3564311168487393	1.8399053747555183	502615.9765148184	832.9462724116165	-10.648576226395903	113.39217564936402	693799.4927244069	734.3913207387408	-1.5303443085974775	539330.611976392	2.341953702856692	737.2188077673725	471.2155844905466	1.100573	26.297211	0.11706459	0.0594607	-0.1273795235	0.0940504983	0.1217768638	-0.0370266147	0.0849065014	0.1496344091	-0.0648357624	0.0719924745	-0.2853866355	0.0279681094	-0.0425807816	0.1389164278	-0.0141845269	0.0265525783	-0.1157721627	0.0606822305	-0.0277202437	0.0129945142	-0.0061198777	0.093260955	-0.2433745514	0.00795772	-0.0811797824	0.0761857229	-0.088472893	0.0907542733	-0.0561531372	0.0523172041	-0.0041968677	0.0303017302	-0.0637979286	0.074635822	-0.0706401114	0.0829153381	-0.0745173733	0.0338266358	-0.0177303912	0.0113839879	-0.1338912037	0.1417304917	0.0290840306	-0.0288995542	-0.0241795826	0.105460659	-0.010923495	-0.0515140314	0.0279870176	0.1545232231	-0.0034381601	-0.0182012586	-0.0161386375	-0.0237082078	0.1920869184	0.0547483008	-0.0278770351	-0.091639891	0.0030599118	0.0986485871	-0.0352868667	-0.1506658413	0.105728214	-0.1203081134	0.0398959828	-0.0013623022	0.0791752012	-0.0593867605	0.2252818294	-0.0360237572	0.0029939937	-0.0742282922	0.0631832441	-0.06588829	0.0176613075	-0.0270173688	-0.049258082	0.0628500087	-0.1783591842	0.1005118995	-0.0675004051	0.1332170421	-0.0903610066	0.0709892228	-0.0967876597	0.1157923023	-0.097737092	0.0089091485	-0.119744241	0.1045860433	0.1314140819	-0.1006400521	0.0666113815	0.0815600066	-0.0087096123	-0.0459112301	0.0277531727	0.0144498273	0.0383930472	-0.0506100129	-0.0818792333	0.0282602542	0.1150808405	0.1150621602	0.1150310286	0.0	0.0766023	-0.0143763999999999	0.00586791236529	0.0002066808769599	0.0327387	0.0437696	0.00107182247769	0.00191577788416	-0.00382186	0.02688674	0.0007228967878275	1.46066138596e-05	0.000175588	-0.000346437	1.20018594969e-07	3.0831145743999995e-08	-0.00168519	0.0	2.8398653361e-06	0.0	0.00146741	-0.0002942	2.1532921081e-06	8.655364000000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.2483073629149	-1.7058353817469651	2.9098743496198143	500200.1682677082	831.5895745221836	-1.356697889432894	1.8406291631916687	691541.2204539864	733.0274462592304	-1.3638744795104003	537329.2369693288	1.8601535958597653	736.6698201125961	472.1262963547948	1.020735	24.389544	0.13330001	0.0728922999999999	-0.1962933979	0.1298987194	0.0065708973	0.111128064	0.0407261218	0.2413296401	-0.0352170857	-0.1043246342	-0.0373452624	0.0186296224	-0.0172621087	-0.1569142143	0.0248779512	0.2448737467	-0.1348878747	0.0139194117	-0.1211663974	0.0576324286	-0.0525393826	0.017720952	-0.0460894961	-0.0819611129	-0.0086534198	-0.0484020694	-0.0619705756	0.1043431908	-0.0200968368	-0.1156165644	-0.0889029517	-0.0117521713	-0.0640063508	0.002582028	-0.0112632835	0.0094790487	-0.0437318432	-0.1460466219	-0.0472504356	0.1121905105	-0.0023578104	0.0626268203	-0.0931319805	0.0284030732	0.1349578935	0.0709345114	0.0234408199	-0.1205310067	-0.0203386599	-0.0405841066	0.002089752	-0.038223796	0.1031630727	-0.101348306	-0.1008554746	0.0114304253	-0.1716720564	-0.1008205344	0.1136435787	0.0239216903	-0.0480474257	-0.2150994576	0.1207628429	-0.0830338572	0.017905168	0.0766768267	-0.0796141362	0.033012242	0.0855794289	0.0587100931	0.1509081506	0.0451426848	-0.0849202077	-0.0097090497	-0.0784279339	0.0793304153	0.1004646199	0.0506337658	-0.0713012633	0.0342289378	0.0789873701	0.0125337571	-0.0929211383	0.0881724144	0.0122507493	0.0373072528	-0.0195032793	0.0931643034	-0.0081895642	-0.0704731205	0.1039580172	-0.0931370332	0.0180208528	-0.0125782435	0.0693109532	0.0777793357	-0.0250191267	-0.0097086534	-0.0876796455	-0.0558331799	0.0515498364	-0.1518695461	0.1150310286	0.1148629665	0.1145830448	0.0	0.0632476	-0.0133546999999999	0.00400025890576	0.0001783480120899	0.0714135	0.0386748	0.00509988798225	0.00149574015504	0.00377695	0.0075988099999999	5.774191341609999e-05	1.42653513025e-05	-0.000939326	-0.001114914	1.243033227396e-06	8.82333334276e-07	-0.00143519	0.00025	2.0597703361e-06	6.25e-08	0.00135889	-0.0001085199999999	1.8465820321e-06	1.1776590399999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.301050611322	1.052743248407069	1.1082683470666672	501690.3782971025	840.5300966350673	8.940522112883627	79.93293565096113	706490.8433493555	735.3847063790452	2.3572601198147822	540790.6663761945	5.556675272469201	740.285456008048	476.767669079124	1.086214	25.954107	0.1723560699999999	0.101087	-0.1340648214	0.055235551	-0.0090701142	-0.1171678613	-0.0065276666	0.2183154164	0.028478427	-0.0690958745	0.1915856033	0.0809643355	0.151257742	0.018639737	0.0254035491	0.1882415575	-0.0268529984	0.0538221504	-0.1089565969	0.0128042368	-0.0368597178	-0.0229227936	-0.0354889267	0.0046603324	-0.0065173881	-0.0402377391	0.0741866725	0.0619139209	-0.0844851649	0.0155727098	-0.0455744085	0.1142964517	-0.1032859783	0.0272156875	0.1354817392	-0.0092873971	0.0897044392	-0.0848554702	-0.0775419723	0.1347986953	-0.0129559595	-0.0167072564	-0.1247967211	0.0736181329	0.0113180947	-0.0635823577	0.1087290826	0.1203161897	-0.0055007513	-0.1162544827	0.0574808525	-0.0516806653	-0.1585430291	0.0223836617	-0.118354619	0.0862011605	0.013718479	0.0607219548	0.0859003167	-0.2299296037	0.0917433539	-0.198652811	0.0421883446	0.0902204273	0.0628453812	0.1231618151	-0.0520455094	-0.0308408644	0.0113727067	-0.0255297598	0.1400265779	-0.0588816204	0.0502565193	0.0241548953	-0.0991191209	0.1597612301	0.0608767389	0.0018381603	0.0301008762	0.0926975606	0.0892284528	-0.1401371874	-0.0836882796	2.64297e-05	0.0703512482	-0.0715122808	0.1606037224	0.0202337867	-0.0052969401	-0.1058634447	-0.0057219402	0.0052512203	0.0782211376	0.1212177833	-0.082520604	-0.0213892606	0.0385480596	0.237312833	0.040332935	-0.0389783109	0.1501611527	0.0418793637	0.1149314264	0.1144649238	0.1136888217	0.0	0.0632696	2.1999999999994246e-05	0.0040030422841599	4.839999999997469e-10	-0.00589197	-0.07730547	3.47153104809e-05	0.0059761356919209	-0.0551597	-0.05893665	0.0034735287132225	0.00304259250409	-0.000583487	0.0003558389999999	1.2662139392099997e-07	3.404570791690001e-07	-0.00117771	0.00025748	1.3870008441e-06	6.629595040000002e-08	0.00146741	0.0001085199999999	2.1532921081e-06	1.1776590399999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.861388006379	0.5603373950569903	0.3139779962992536	502484.4674063302	834.615109279519	-5.9149873555483055	34.987075416296335	696582.3806376633	735.5963643343023	0.2116579552571238	541102.0112218435	0.0447990900236266	739.0951243768129	475.18186232923495	0.978697	23.385088	0.0657021699999999	0.0334571	-0.1440132063	0.0759121367	0.0849625981	0.0616966279	-0.0446572547	0.1710649793	-0.0536512655	-0.0187073336	-0.0262230757	-0.0092541791	-0.0759041908	-0.0473650782	-0.0897998608	0.0341192275	-0.0154485181	0.0745165516	-0.0682572158	0.026039399	-0.0388746904	0.0630713392	0.0811114317	0.0358550611	-0.1129391989	0.0698664107	0.0414797234	0.024332041	-0.0622961139	-0.0142862127	0.008480912	-0.1125313661	-0.0693663904	-0.0113023931	0.0065801334	0.0775800073	0.1974787419	-0.1060278426	-0.1173391804	0.1424965151	0.0146887601	0.0808892305	0.0321831616	0.0550426555	-0.0425508695	0.0185730469	0.0915800779	0.0742859334	-0.0156238495	-0.0159281761	-0.0473736363	0.044532635	-0.1782863241	0.0988952946	0.0238734753	0.0878771368	-0.0138547539	0.1217544843	-0.0763142353	0.1089726629	-0.0376652904	-0.1234269341	0.0890756982	0.0362233687	0.0429349278	0.0729636635	-0.1010042979	-0.0257976188	0.064753156	-0.0106669239	-0.0221104903	0.0184682272	-0.0594709301	-0.0175543595	0.0816349038	0.0868418611	-0.0468586425	-0.0617296462	-0.0810520199	0.0255388395	-0.0217106873	-0.1094092185	-0.0547535558	0.0749615396	-0.0298847263	-0.0374213295	0.0457523989	0.0689253403	0.0598066412	0.0313687367	-0.0644313352	-0.0635293325	0.0419820125	0.1395952395	-0.2328057131	-0.0432878706	-0.0202954129	0.1021327798	0.0584378091	0.1282642412	0.0793724742	-0.0428861257	0.1147820769	0.1138687213	0.1123518419	0.0	0.0632636	-5.999999999992123e-06	0.00400228308496	3.5999999999905474e-11	0.020671	0.0265629699999999	0.0004272902409999	0.0007055913752208	-0.0495017	0.0056579999999999	3.201296399999996e-05	0.00245041830289	-0.000418775	0.000164712	2.7130042944000024e-08	1.7537250062499997e-07	-0.000933868	0.0002438419999999	8.72109441424e-07	5.9458920963999996e-08	0.00120646	-0.00026095	1.4555457316e-06	6.809490250000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.7233622424997	-1.138025763879341	1.2951026392531575	500872.3574638284	839.812824994869	5.19771571535	27.016248657596364	705285.5810258624	736.1595482543904	0.5631839200881359	541930.8804861081	0.3171761278458398	741.3642722934221	470.07741478073217	1.02928	24.593719	0.0629134	0.0275118	-0.0956413641	0.0757846344	-0.1003022027	-0.0809883411	-0.0304324761	0.1859154007	0.0179243523	-0.0890098204	0.2039294056	-0.0144302918	-0.0340476598	0.072697847	-0.0135052822	0.0992590744	0.0333977578	0.1264351826	-0.1217476524	0.0042816138	-0.1504071892	0.0388225412	0.0705513494	0.0336916247	0.0561383452	0.0442920718	-0.0735090276	-0.0713111009	0.1216070428	-0.0537463594	-0.2002270911	-0.0658117766	0.0173299421	0.014037571	-0.1243984918	0.0528072187	-0.0121749755	0.0165605977	0.0677243939	-0.0178000829	0.0540690955	0.0356178219	-0.1295872398	0.0847332253	-0.0137307289	0.1015859197	0.0851707089	-0.002588843	0.0387890355	-0.0871191749	0.0615922383	0.1010750877	-0.0293617385	0.0232884279	-0.0020719629	0.0016925556	0.228844255	0.065040305	-0.079707423	-0.031727703	-0.069767676	-0.1404458595	0.0398816907	0.1841631169	0.0751568073	0.0698662014	-0.1586186154	-0.0048626247	0.0064273447	-0.0373901955	0.0345461525	0.0592766693	-0.0714544891	-0.0140839253	0.0013085223	-0.0011411097	0.1263109581	0.0809750875	0.0873109281	-0.1584261644	-0.0662315421	0.0795029153	-0.0743641019	0.0570922985	0.073048589	-0.0609920375	-0.0606202476	0.0913067946	0.0241300866	-0.0332179984	-0.0070954107	0.125882052	0.0998877459	0.0087869407	0.0093042478	0.0425908625	0.0704806893	0.0843849621	0.0583309916	-0.0368888905	-0.0379430122	-0.0077421379	0.1145830448	0.1130753912	0.1105773123	0.0	0.0536252	-0.0096384	0.0028756620750399	9.28987545600001e-05	0.0127473	-0.0079236999999999	0.0001624936572899	6.278502168999998e-05	-0.0376031	0.0118986	0.00014157668196	0.00141399312961	-0.000568444	-0.000149669	2.2400809561e-08	3.23128581136e-07	-0.000737674	0.000196194	5.44162930276e-07	3.8492085636e-08	0.000883269	-0.0003231909999999	7.80164126361e-07	1.0445242248099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.6277791286193	-0.095583113880366	0.009136131659067	500737.073794502	838.1880864889827	-1.6247385058862849	2.639775212509597	702559.2683320623	736.3157162666186	0.1561680122281359	542160.8340212235	0.0243884480432872	740.8047305359963	476.2816136751984	1.171419	27.990002	0.13938035	0.0817854999999999	0.008365377	-0.0379060898	0.107751735	-0.0180516575	-0.0241631207	0.0885225216	0.0936945252	-0.0023815107	0.0471530667	-0.0429137156	-0.0558312734	0.0055474715	0.012682008	0.0155329462	0.0870239535	0.0709409663	0.0141261415	-0.0554704748	-0.0514800014	0.0662090189	0.0134713267	0.157485222	0.0275939188	-0.0324579245	-0.0079864212	0.0018852434	0.000115976	0.0767253153	-0.1235902664	0.0262422406	-0.0684040709	-0.1136725413	-0.0615762599	0.0620423978	0.022881555	0.0638891405	0.0915079498	-0.0158391878	0.0335856613	0.1188894125	-0.0984332394	-0.0226711626	0.0040679947	-0.0977496364	0.049355159	0.0153668131	-0.0207838677	0.1081584143	0.0354045012	-0.0519937732	-0.0014414404	-0.1057741549	0.0626759315	-0.1021647451	0.0190972559	-0.044507508	0.0616076458	0.116394731	0.0965976718	-0.0852947014	-0.083076444	0.0837339942	0.0840108354	0.1027294783	-0.0430481126	-0.0561977809	0.0625026061	0.0181018162	-0.0566703067	0.0451953835	0.101829725	0.0637936368	0.0835770546	0.076574883	-0.0786343365	-0.0157064736	0.053881808	-0.1229122276	-0.0444311858	-0.0628779035	-0.034545009	0.0246868459	0.0288709778	0.0295763843	-0.1178575615	0.0413486478	0.0339886478	0.1352650524	-0.019467324	-0.0393260349	0.0816494683	0.0137164201	0.1444072706	-0.0931872233	0.0861547802	0.0747457402	-0.0274660659	-0.0506741613	-0.0751694935	0.1090081502	0.1143344162	0.1120863067	0.1083721437	0.0	0.0632253	0.0096001	0.0039974385600899	9.216192001e-05	0.0749166	0.0621693	0.00561249695556	0.0038650218624899	0.013603	0.0512061	0.00262206467721	0.000185041609	-0.000483171	8.527299999999997e-05	7.271484528999994e-09	2.3345421524100002e-07	-0.000980498	-0.000242824	9.61376328004e-07	5.8963494976e-08	0.000883269	0.0	7.80164126361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.3123447916201	-2.3154343369991466	5.361236168954678	497465.50371545326	833.8733479001094	-4.314738588873297	18.61696909031233	695344.7603381368	735.6063164811374	-0.709399785481196	541116.6528469472	0.5032480556407669	739.7910137306275	461.5263792092111	1.151241	27.507862	0.178017778	0.100947	0.0913495659	-0.0650721474	-0.1267044697	0.0513567582	-0.0303705714	-0.0472837544	0.0804456883	-0.0342569708	-0.0704361203	-0.1035521612	-0.1774575521	0.0698119164	0.0667272966	0.0147692541	0.1036673608	0.0182333403	0.0687867342	-0.0241785679	0.0543701879	-0.1094830258	0.0303219333	-0.1059276689	-0.0515493354	-0.0392206877	0.0066735269	-0.0770285577	0.1596037399	-0.0455325659	0.0810522426	-0.0566876778	-0.0425217363	0.0745323212	-0.0520514412	0.0881148807	-0.0023164305	-0.0027896675	-0.0098150925	-0.0857843785	-0.0067932579	0.0187100411	0.0568640363	0.06103628	0.1894926828	-0.0769263149	-0.0277158615	-0.0076229263	-0.0600945352	-0.0957374754	-0.0385740568	0.0885032188	0.1201815164	0.0703276962	0.0376229736	0.0028379574	-0.0187123124	-0.0127099431	-0.0703952943	0.0019144072	-0.0440097656	0.0389028611	-0.1065464719	0.0683919344	0.0157388224	-0.0185892477	-0.0535768612	0.0193091703	0.0070152821	0.0572143774	-0.0513221378	0.1318094305	-0.1375001923	0.0750014358	-0.1211624444	-0.1448903243	-0.0333340228	-0.0662895504	-0.0166041442	0.0170075565	-0.10253892	-0.043252619	0.0207096818	-0.0108339833	-0.1099523656	0.1392567043	0.0166024628	-0.1300616952	0.0740812439	-0.0422308345	-0.0606605235	-0.0202879976	0.0229327209	0.0442850172	0.0833459481	-0.0237402118	0.1144236229	-0.0451514804	0.0091302499	0.0973450126	0.0603762417	-0.0366937585	0.1140362989	0.1109031803	0.1057449239	0.0	0.052368	-0.0108573	0.0027424074239999	0.00011788096329	0.000882782	-0.074033818	7.793040595240001e-07	0.0054810062076571	-0.00138771	-0.01499071	0.0002247213863041	1.9257390441e-06	0.000707335	0.001190506	1.417304536036e-06	5.00322802225e-07	-0.000608285	0.000372213	3.70010641225e-07	1.3854251736900002e-07	0.000883269	0.0	7.80164126361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.9440590339569	-0.3682857576632159	0.135634399297569	496946.12636727095	833.1870461019377	-0.6863017981717121	0.4710101581737254	694200.6537920724	736.543512838365	0.9371963572276628	542496.3463042788	0.8783370120008007	740.9572896143825	465.1967857522666	1.113431	26.604431	0.080743578	0.0454949	0.0260561419	0.0155982773	0.0535149086	-0.0669782259	-0.0237470784	-0.0859963789	-0.0554107859	-0.048303864	0.0064256234	-0.061618012	0.0659812831	0.1329952975	-0.0436916292	-0.1157153507	0.0806687934	0.1041296925	-0.026802478	-0.1030629758	0.0240829836	-0.2386159433	-0.0933188774	0.0712658605	0.0210528198	-0.0231308203	0.0531761738	0.0879909045	-0.1003688927	0.0016981926	0.0307859814	0.0268929471	0.1023023665	0.0801598321	-0.0141481459	0.0729061083	0.0637815305	0.0831623344	-0.0143996848	-0.0625872767	-0.0687115613	-0.0472196152	-0.0059529989	0.1390398181	-0.0556968472	0.0304189193	-0.0605226208	-0.0117266569	0.1055525319	-0.0120133479	0.2196654692	-0.0714030054	0.0470246731	-0.1005849181	-0.1165738824	0.2649903901	-0.0269727977	-0.065980462	-0.1082785459	-0.0582429233	0.1269348333	0.0879918874	0.0144543676	0.1783785396	0.0141230865	-0.0357295855	0.07489861	0.0308804612	0.0660154301	-0.0339352877	-0.0685386545	-0.1208833091	0.1058087104	0.0460776306	-0.1041779222	-0.0326527649	0.0069737997	-0.0258249972	0.1181678729	0.0208351269	0.1089571567	-0.080424342	0.0286468803	-0.0292466543	-0.0839740433	0.002353263	0.0211431039	-0.0353676194	-0.0490875171	0.0810860583	0.0762118941	0.0780253442	-0.029733096	-0.0732580124	-0.045774687	-0.0255347467	-0.1147500522	0.1351632333	-0.0212925733	-0.149650158	-0.0875700102	0.0710666765	0.1136888217	0.1095280601	0.1027058847	0.0	0.0631952	0.0108272	0.00399363330304	0.00011722825984	0.033105	0.032222218	0.001095941025	0.0010382713328395	0.0288996	0.03028731	0.0009173211470361	0.00083518688016	0.0008236129999999	0.0001162779999998	1.3520573283976738e-08	6.783383737688353e-07	-0.000640144	-3.185900000000008e-05	4.0978434073600003e-07	1.0149958810000047e-09	0.000883269	0.0	7.80164126361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.042744900532	0.0986858665751242	0.0097389002616832	497085.2721368767	837.4631565454571	4.276110443519428	18.285120525175923	701344.5385710808	735.1419008939638	-1.4016119444012247	540433.6144499904	1.9645160426881816	739.504911975025	465.9717566441607	1.032783	24.67742	0.1633465999999999	0.0815107	0.0827562684	0.027267655	-0.0579062518	0.086577897	-0.0486391962	-0.0626065223	-0.0064049506	0.0025336728	0.0775850826	-0.016120257	-0.0567949104	0.026336983	-0.0829940112	0.0502087882	0.0803843309	0.0036742099	0.0405040991	0.0242138279	0.011008675	-0.0564642219	0.07989093	0.0413456963	-0.0496429077	-0.0530327882	0.1571353436	-0.0045530608	-0.020640776	0.0807286774	-0.1572346766	-0.0912873694	0.0391686254	0.0690752877	0.0337566097	0.00729999	0.139058599	-0.0146685012	0.0526178155	0.0108863482	0.1910249345	0.0333586256	-0.0458634897	0.0091941467	-0.0016722479	-0.0282110283	-0.0526089712	-0.0405444588	-0.117170747	0.0364061622	-0.0825030403	-0.0375949814	0.0573130596	-0.0078397084	-0.079018371	-0.1028448079	0.0822926169	-0.0793027012	0.0441094674	0.0263949978	-0.0122034239	0.0572162292	-0.049705221	0.0368397262	0.0272293939	-0.0219718107	-0.0816620173	-0.0183242184	-0.0547376752	0.045584888	-0.0152703382	0.0445881874	0.0104746841	-0.0390230259	-0.1088746075	0.0251343399	-0.0212602075	-0.1716960537	0.093616704	-0.0704388189	-0.1023571298	-0.0924361439	0.0182731038	-0.0509399189	-0.0300883492	-0.1890508302	-0.0305584611	0.0609190223	0.0307265022	0.0991424056	0.0681238476	-0.0725014231	0.0172475395	-0.0940197345	-0.0688755723	0.069717863	0.0820785991	-0.0493495885	-0.0829095148	0.0517205115	0.0616300249	-0.0525950674	0.1132921352	0.1079633266	0.0992668614	0.0	0.0413692	-0.021826	0.00171141070864	0.000476374276	0.0898257999999999	0.0567207999999999	0.0080686743456399	0.0032172491526399	0.0611721	0.0322724999999999	0.0010415142562499	0.00374202581841	0.000115133	-0.0007084799999999	5.019439103998583e-07	1.3255607689e-08	-0.000611326	2.8818000000000008e-05	3.73719478276e-07	8.304771240000003e-10	0.000570021	-0.000313248	3.24923940441e-07	9.812430950400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
