global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
844.5911204751014	-1.5847727275031502	2.511504597837774	713334.1607853873	848.781879342797	-3.214613719664157	720430.6787006904	10.333741366653031	778.7965123687335	-2.6376524311019693	606524.0076777028	6.957210347298129	779.1542219704686	643.2988122131989	1.090244	21.194353	0.109426255	0.0601642	0.0078427398	-0.0812097037	0.0808400144	0.1089742434	0.1577352821	-0.1503673324	-0.0275078753	0.0409622753	0.0925516352	0.1533197842	-0.0848030435	-0.0501731493	0.0621889975	-0.0109149203	-0.0533151553	-0.0628728183	-0.0960621263	-0.0344399095	-0.0616796933	-0.1182917941	-0.0759470567	-0.0887021329	-0.0321660023	-0.1798940172	-0.0836937751	0.0077671065	-0.0468511698	0.2180103221	-0.0437271838	0.1099995897	-0.0281097384	-0.0630487786	0.041202015	-0.0719698252	0.0951436744	0.1476890208	-0.0632439191	0.0223400382	0.1037107119	-0.1253879809	-0.0385008498	-0.0307505411	0.1651228265	0.0395144813	-0.0376366307	0.0350516014	0.1526954443	-0.0731826126	-0.1224413837	-0.1165667106	-0.0046657835	-0.0160260845	-0.1032295532	-0.1012545144	-0.0133612198	-0.0221678633	-0.032297686	-0.0114205941	0.0683309169	0.049367847	-0.0617826732	0.1131847945	0.0811697794	0.0749848264	-0.110986186	0.1163161719	-0.038657263	0.070980483	0.0942890994	-0.0711547671	-0.0491682576	-0.0201488294	0.045629698	0.071518097	0.0049666044	0.1638924947	0.1025721658	0.0914988656	0.1046605826	0.0271378081	0.0777251353	-0.0139793361	0.087064483	0.0692430075	0.1382799126	0.0145049545	0.0744736816	-0.0104987676	-0.0340180964	0.031302902	-0.1184989065	-0.0779231078	0.1073010876	0.1191832301	0.0177984158	-0.0120518237	0.1555067248	0.0069642938	-0.149518394	0.0185438811	-0.0142690052	-0.0357692645	-0.0219522079	-0.1457085305	0.1813060999	-0.0028171286	-0.0093366946	-0.0710714505	0.029494333	0.0819445778	0.0023706562	-0.0785574968	-0.00261081	-0.0017235049999999	2.9704694850249997e-06	6.816328856099999e-06	0.0994309	0.0386999	0.00149768226001	0.00988650387481	0.336102	0.039648	0.001571963904	0.112964554404	0.000152202	-0.000243683	2.3165448804e-08	5.938140448900001e-08	0.000442701	0.000170354	2.9020485316e-08	1.95984175401e-07	0.00124599	0.00017306	2.9949763600000024e-08	1.5524910801e-06
845.4050066597416	0.8138861846401824	0.6624107215481531	714709.6252853578	847.1617235900529	-1.62015575274404	717682.9859160692	2.6249046631496067	780.7188998922607	1.9223875235271637	609522.0006489817	3.695573790612901	779.7421461890441	644.9728898133749	1.23422	23.993252	0.12919986	0.0567918	0.007792945	-0.0607283019	-0.1686265218	0.0228308275	0.0598820652	0.0514914242	-0.0802727592	-0.0966467477	0.0235848288	0.1583469743	-0.1102948956	0.0748533475	0.0214857276	-0.1021156575	-0.0011835883	-0.0185762685	0.0480009968	-0.0269564018	0.0390465377	-0.0768488339	0.0099406983	0.127356258	0.0435349378	-0.0738269125	0.1238323412	0.014633615	0.1160306093	-0.0186984714	0.0250966383	0.0238024028	0.0265208629	-0.0843041051	-0.0561690363	0.095326867	-0.0736940294	-0.1383255214	0.1312219849	0.1901257724	0.0634765561	0.1701150931	0.1118643568	0.0969183538	0.1127160405	0.0822261551	0.0424246358	0.0803094271	-0.0447595071	-0.0351166087	0.0489035143	-0.0908937354	-0.0182121079	0.0360230932	0.0110127063	-0.0827759102	0.0314521753	0.0635302659	0.1414949859	0.0509508385	0.0489620397	0.0933659978	0.1114503083	0.0016837802	-0.0332969956	-0.0787884592	0.0700562869	0.0536549186	0.0792798868	0.134593792	-0.0187627329	-0.0748017788	-0.0094712575	0.0888071882	0.1522444458	-0.1056744289	0.0420756716	-0.1455003741	-0.0181154321	0.019771959	-0.0509586653	0.0188318228	-0.0638684631	0.0428962978	-0.025890051	-0.0985359038	0.1221377946	0.1152509958	-0.1711460238	-0.1182134663	0.0066112055	-0.0400924185	-0.008291416	-0.1688484266	-0.0111661984	0.0036272904	-0.1020804844	-0.2006061142	-0.0364346545	0.1051831426	-0.0560585606	0.0751512688	-0.038226924	-0.0394690898	0.0210753051	-0.0911160672	0.1263420115	-0.0693467192	0.0926455561	0.0744465341	0.0031360697	0.0802681812	-0.0023706562	-0.0835859703	0.011982	0.01459281	0.0002129501036961	0.0001435683239999	0.133505	0.0340741	0.00116104429081	0.017823585025	0.317022	-0.0190799999999999	0.0003640463999999	0.100502948484	-0.000582964	-0.000735166	3.398470252960001e-07	5.40469047556e-07	0.000791914	0.000349213	1.2194971936900002e-07	6.271277833960001e-07	0.00139067	0.00014468	2.0932302400000032e-08	1.9339630489000003e-06
847.2922894435645	1.8872827838229116	3.561836306114358	717904.2237505171	848.492928658012	1.331205067959104	719940.2499826503	1.7721069329600023	780.6630322209638	-0.0558676712968235	609434.7698764296	0.0031211966961299	780.4109846802427	637.203387016018	1.336881	25.988987	0.1268010295	0.0701884	0.0467618166	0.0822408589	0.0492154486	0.0620479421	0.0944542174	0.0097148269	0.0706971972	0.1222873789	0.0789285	-0.0208140323	-0.0478404581	0.1075832394	0.102270896	-0.0368200738	-0.0298413135	0.0627609275	0.0573641992	-0.0957386991	0.0217002294	-0.0174017319	-0.1249524668	-0.0161444071	0.0717227496	-0.0140193561	-0.1001874411	-0.0450223129	-0.0832564524	0.034427759	0.0539879154	0.0915751254	0.1022420963	-0.0191379968	-0.0789144351	-0.0788177814	0.0378346092	0.1010064974	-0.0129702249	-0.0005685307	0.0318198468	0.0913172627	-0.0418492753	0.0292937309	0.0395150188	-0.0913508861	-0.1227299554	0.072799514	-0.002781377	-0.117385412	0.0083247299	0.1033160695	0.0464984112	-0.0124940189	-0.0063386414	0.089896641	0.2205358014	-0.0495933067	0.0586983859	0.0753460313	0.0129731015	0.1338078173	0.1538771639	-0.1022970068	0.0862426664	-0.0812891111	-0.0878627183	-0.0049855527	-0.0990791975	0.1011989337	-0.0726620498	0.0299717358	-0.0114339173	-0.0894332376	0.060544982	-0.112298243	-0.0565807762	0.0825322246	-0.0145099343	0.0605153355	0.065262576	-0.1411345714	-0.0912463834	0.0343133856	-0.0063664144	0.1194630303	-0.0056271767	-0.0427151294	-0.0462579785	0.0796349617	-0.0260939538	0.0557113484	-0.0698959663	0.0646317429	0.043799591	0.0332955777	-0.0063684319	-0.13711833	0.1056531193	0.0115590003	-0.0064880779	0.0955924018	0.0114136099	0.0083811746	0.0131906525	0.0547644894	-0.0292738231	-0.060638709	-0.2001273536	-0.042790544	0.1196550397	0.0785574968	-0.0071079182	-0.0882931893	0.00966917	-0.00231283	5.3491826089e-06	9.34928484889e-05	0.0741811	-0.0593239	0.00351932511121	0.00550283559721	0.347707	0.0306849999999999	0.0009415692249999	0.1209001578489999	7.389989999999998e-06	0.00059035399	5.461195220009997e-11	3.4851783350892013e-07	0.000860086	6.817200000000002e-05	4.647421584000003e-09	7.397479273960001e-07	0.00135961	-3.106000000000007e-05	9.647236000000044e-10	1.8485393521e-06
845.6028528813445	-1.6894365622200669	2.8541958977659574	715044.1848010687	840.8003263528406	-7.692602305171476	706945.1887950432	59.17613022552951	780.0196017111986	-0.6434305097652668	608430.5790536968	0.4140028208967911	779.4902367992628	645.1367716846149	1.119167	21.756628	0.0703805605	0.0431631	-0.0322677789	-0.1108559929	0.0192346656	0.1244473782	0.0713567393	-0.0612565918	-0.0297391088	-0.0226490127	0.1986824227	-0.0368250127	0.0712740887	-0.035430714	-0.0454373108	0.0811120669	0.0924975302	-0.0121720187	-0.0529685246	-0.018449615	-0.1523903346	-0.0536123792	0.0261184616	-0.0460938062	0.058639502	0.016490886	0.0147478945	-0.0616193368	0.0007750636	0.0078095832	-0.1151383677	-0.1215503821	0.1502037527	0.0708066117	0.008130336	-0.1070569181	0.020884285	0.023878013	-0.0315254988	-0.0845326582	0.0066722376	0.0690768262	0.0641140748	-0.0236633106	-0.189364867	-0.0842853176	-0.0967615745	-0.1318827165	-0.0684719122	-0.116355042	0.204578486	0.0575511642	0.2407792813	-0.0062952904	0.0099244594	-0.131110676	-0.0605490405	-0.0996819402	0.0099630273	0.0360564477	0.0538940104	0.0260361695	0.0613571804	-0.014532462	0.1260766082	0.0397500211	-0.0513417816	0.1562650805	0.0399661934	0.012517478	0.0326519888	0.1373763528	0.0239411688	-0.0331348995	-0.1154704158	0.0167473033	0.0663164922	0.0550903	0.1179087802	0.0370129892	-0.1143482926	-0.0967340898	-0.0871587412	-0.0415916465	-0.0660115172	0.0876100846	-0.0762168449	-0.0115827549	-0.0106230893	0.1046982942	0.0513141406	0.031513997	0.1051827485	-0.0593266993	0.000848755	-0.1338562761	-0.0035521518	-0.1585085529	-0.084105206	0.100174798	0.0516897284	0.0124706156	-0.0718280433	0.1031312682	0.0348561114	0.0355164322	-0.0426193359	0.1338179774	-0.1904228798	0.0448305454	-0.1997206679	0.0768132552	-0.0118330366	-0.092661062	0.00676546	-0.0029037099999999	8.431531764099997e-06	4.57714490116e-05	0.0872867999999999	0.0131056999999999	0.0001717593724899	0.0076189854542399	0.389984	0.042277	0.001787344729	0.152087520256	0.00021718	0.00020979001	4.7167152400000004e-08	4.40118482958001e-08	0.000861889	1.8029999999999824e-06	3.2508089999999368e-12	7.428526483210001e-07	0.0013899	3.0289999999999874e-05	9.174840999999923e-10	1.93182201e-06
845.9496726882171	0.3468198068726451	0.1202839784391788	715630.8487213016	846.2694725613378	5.46914620849725	716172.0201892449	29.911560249919845	781.9786206510192	1.9590189398206803	611490.5631552706	3.8377552065761424	780.6070165323655	646.61305771791	1.147251	22.302584	0.1022772	0.0650358	0.0133994757	0.0371429419	-0.1558652185	0.0891695297	0.0488706911	0.0940957243	-0.0530336698	0.0764802601	0.1216263874	-0.0117608809	-0.0526950061	-0.0724073752	0.0356767441	0.0168914504	0.0755580577	-0.0749884467	0.0859322609	-0.0111437512	-0.0443293015	-0.0628033974	0.1127878004	0.021893207	0.0296440006	-0.054615614	0.0087358365	0.0113930281	0.1087593902	0.0396585251	0.0049124294	0.065707998	0.0687474306	-0.0851856327	0.195530979	-0.0947970554	-0.156529248	0.1836607938	0.1299650369	0.021521432	0.1612479446	-0.0020066403	-0.0658689704	-0.0798369916	-0.0527441895	-0.0179125293	-0.038828883	0.1298824224	0.036406069	0.0014648277	0.0136283515	0.0757330222	0.0356401152	0.091386303	0.1004877199	0.033454865	0.082847383	0.0894819473	0.0264129194	0.0833862992	-0.0946861015	-0.0267934362	-0.0299350798	0.1601739862	0.0907549403	-0.1128700962	0.0656234753	0.1001412067	0.0375672574	-0.0193560073	0.1006665433	0.0092490174	-0.0002738794	-0.0704376783	0.0345397359	0.0974673279	-0.0109637207	0.0654135497	0.0954655429	0.0121315926	-0.0068783816	0.1137475693	-0.0222800219	0.1305974293	-0.1064578596	0.0945138359	0.0558813786	-0.0462758208	-0.0456630806	0.1225187569	0.0022972636	-0.0045126916	-0.1201682405	-0.0034735345	-0.0437013537	0.149180013	0.0251576051	-0.0572990134	-0.0416439666	0.1319064746	-0.0736728633	-0.1116162727	-0.0597947206	0.1097676158	0.0541309392	0.0828016406	0.0016704523	-0.1042629562	0.0127746189	0.0965593633	-0.005127235	0.0750362016	-0.0165379384	-0.0966728009	0.00588121	-0.0008842499999999	7.818980624999994e-07	3.4588631064100005e-05	0.146026	0.0587392	0.00345029361664	0.0213235926759999	0.394361	0.004377	1.915812900000017e-05	0.155520598321	-0.000262195	-0.000479375	6.8746218025e-08	2.29800390625e-07	0.000942699	8.080999999999995e-05	6.530256099999993e-09	8.886814046009999e-07	0.00159525	0.00020535	4.2168622500000085e-08	2.5448225625e-06
847.298889476476	1.3492167882589	1.8203859417196615	717915.4081080694	852.6937696115257	6.424297050187874	727086.6647343136	41.271592589052624	779.8349209659684	-2.1436996850508194	608142.5039579982	4.595448339686983	780.30621161998	644.5656136811162	1.199037	23.309292	0.0483427399999999	0.0274401	0.0043987119	0.0893502016	0.0855222881	0.0905732197	0.0979326253	-0.0815488469	-0.0122690406	0.0926904206	-0.0098901203	0.1145718152	-0.0293845363	-0.0355646475	0.0817060333	-0.0033948874	-0.0760784626	0.1048286043	-0.0359966361	-0.0348678338	-0.0158127461	-0.1475124763	-0.0913365231	-0.0895337085	-0.0926620885	0.005648475	-0.0495442475	0.0311629678	0.0340028535	-0.0662438324	-0.0805602756	-0.010883235	-0.0702777094	-0.1520276658	-0.0140501317	0.0523935991	0.1339340183	0.0717621006	-0.0873836028	-0.0704701951	-0.0125678647	-0.0825322528	0.1121532678	0.0101664321	-0.0552071013	0.0615579731	0.0787508547	0.008473588	0.0394489282	0.0873342171	0.0158520676	-0.0617806391	0.0267931097	-0.0427324734	-0.026612789	-0.0184893894	0.181238125	-0.0200346999	-0.098726292	-0.0550234777	0.00032086	-0.2053286465	0.0001015925	-0.0059879987	0.024118661	0.0103622799	-0.0882431066	0.053464193	-0.1022608831	0.0454994798	0.0966028999	-0.0240271035	-0.0868755758	0.1122425842	0.0574662419	-0.0090754461	-0.0069644108	0.1307104354	-0.0317448538	-0.0492743845	-0.0094547794	-0.0106224868	0.0809539312	-0.0762207494	-0.0963002398	-0.0230617965	-0.0862786193	-0.0345661822	-0.1147075845	0.0021921952	-0.1309244068	0.0862007055	-0.0421177626	-0.0188746733	0.047883053	0.0338452109	0.0421686791	0.0483326612	0.0526311725	0.0396394336	0.07596012	-0.083086691	0.0201601565	0.0323777178	0.0327735355	0.0453720674	0.0089678219	0.0240944096	0.040049199	-0.2767571456	-0.00140302	0.0732270951	-0.0212145853	-0.1003129872	0.0124435	0.0065622899999999	4.3063650044099993e-05	0.00015484069225	0.121977	-0.0240489999999999	0.0005783544009999	0.014878388529	0.390054	-0.004307	1.8550249000000045e-05	0.152142122916	-0.000255027	7.167999999999996e-06	6.503877072900002e-08	5.138022399999995e-11	0.00108695	0.0001442509999999	2.080835100099999e-08	1.1814603024999998e-06	0.00171232	0.0001170699999999	1.3705384899999985e-08	2.9320397824e-06
845.5257085294352	-1.773180947040828	3.144170670948608	714913.7237842034	847.9411732914607	-4.752596320064981	719004.2333628989	22.5871717814952	780.0296959836261	0.1947750176576619	608446.3266163082	0.0379373075035425	779.0437733458213	648.5579181794299	1.162541	22.599804	0.11130722	0.0510588	-0.0770436339	-0.1156027079	-0.0316591781	0.0963162704	0.0681573	-0.000156654	-0.1350139448	-0.0081810029	0.0931912861	-0.0055777411	0.0799209962	0.0481403836	0.0240832851	0.0380151635	0.0556776713	0.0819871419	-0.0194000657	-0.0158207315	-0.1086546866	-0.0916243793	-0.005280233	0.0135537972	0.0927009695	-0.0289808298	-0.0276853502	-0.0891716783	0.0216294708	0.0728980825	-0.0706759762	0.1351914219	0.0760237871	0.0830883329	0.1303497984	-0.1846740966	0.0143895484	-0.1136590253	-0.0245279004	-0.0879958179	0.0783193202	-0.0178871938	0.0220998751	0.0490314208	-0.114189558	0.0890796774	0.0755405106	-0.1403449162	-0.0522946059	0.0387198279	0.0210517489	-0.0214225994	-0.0652057593	-0.0226166863	0.062677429	0.2466024831	0.0390109099	-0.0619064107	-0.0981103546	-0.0087061732	0.0103287044	0.0597809958	-0.1244814034	0.0168869967	-0.1576059253	-0.0086337843	-0.0036527811	0.1166400608	0.0649382834	0.0577028237	0.017032886	0.1145870402	0.0988715776	-0.0343216768	-0.0481476799	-0.0077125581	-0.0307122251	0.0999598019	0.216005385	-0.1060309868	-0.0647895516	0.0385253784	-0.1382917127	-0.0435781877	0.1327659747	0.2248957977	-0.0760528268	0.0836697334	0.0506078648	0.0074090018	0.0672683473	-0.0606750473	0.142999277	0.0789756388	0.0404655937	0.0180708007	-0.0639587052	0.0043770012	0.034263931	-0.121449487	0.0716758619	-0.1146804859	0.0708304006	0.0679385921	-0.0569938448	-0.0334403264	-0.0585809737	-0.131346126	0.1699613156	-0.0408574229	0.0976120985	0.0713867084	-0.0258549876	-0.1035676303	0.00466748	-0.00777602	6.04664870404e-05	2.17853695504e-05	0.0856978	-0.0362792	0.0013161803526399	0.00734411292484	0.407942	0.017888	0.000319980544	0.166416675364	0.000348557	0.000603584	1.21491982249e-07	3.64313645056e-07	0.000894344	-0.0001926059999999	3.709707123599996e-08	7.998511903360001e-07	0.00152123	-0.00019109	3.6515388100000046e-08	2.3141407129e-06
844.8079155846243	-0.7177929448108671	0.5152267116202565	713700.4142344377	850.5140893941906	2.5729161027298915	723374.2162580292	6.619897271686773	779.5212366888347	-0.5084592947913507	607653.3584488903	0.2585308544597176	778.8383179150976	648.4335676377232	1.210752	23.537031	0.1508738749999999	0.0960667	0.0139283952	0.1235187462	-0.1163744122	0.0884698924	0.1087301906	0.1044818585	-0.0520918672	0.1300167191	0.0624733264	-0.0005083173	-0.0396532232	-0.1312329592	0.0648000428	-0.0207680292	0.0608254253	-0.0164521923	0.0318110679	-0.1229723704	-0.0588920298	-0.0159876906	0.199007901	-0.0602049956	0.0643002184	-0.0545504961	-0.050379775	0.0099105698	-0.0437722105	-0.0387099253	-0.0982754935	0.0399660573	-0.0108874604	-0.1629395964	-0.0909463512	0.1011759608	-0.0411453063	-0.0973390812	-0.0551525099	-0.0058365755	0.0541624084	-0.0402098766	0.0883140906	-0.1239580669	0.0858787969	0.0938580092	-0.1033229424	0.0390965665	0.0687310919	0.0867222232	0.0123752924	0.0017328036	0.1300623216	-0.1480034022	0.0426516855	0.0210090366	-0.0349095554	0.039744067	0.0031264484	-0.0507487279	-0.0343798439	0.0048971753	-0.0893761126	0.0314118252	0.0297800215	-0.1226978688	-0.0681670871	0.0746345569	0.0357491359	-0.0851894405	0.123996954	-0.0199861765	-0.087937703	-0.0951944375	-0.0100271033	-0.0518945396	0.0225204357	0.0320033004	-0.0350129111	-0.0202187008	0.0861238559	0.0158686268	0.0725283848	0.0080879532	0.0060457229	0.0439199672	0.0097594466	0.0205547933	-0.1171455712	-0.1610710239	0.0888128314	0.1257402659	-0.07275574	0.1163098603	-0.1471077593	-0.0825433162	-0.1463529631	0.0764474948	0.0093529122	0.0961688188	-0.0210007062	-0.1181963846	0.0728661042	0.0806240433	-0.0881061502	0.0255684927	0.0066176108	-0.0480614784	0.0309923004	-0.0492741221	-0.0678913702	0.0695158277	-0.030451217	-0.1064242213	0.0062713	0.0016038199999999	2.572238592399999e-06	3.932920369e-05	0.17633	0.0906321999999999	0.0082141956768399	0.0310922688999999	0.421145	0.0132029999999999	0.0001743192089999	0.177363111025	-3.19441e-05	-0.0003805011	1.02042552481e-09	1.4478108710120998e-07	0.00117144	0.0002770959999999	7.678219321599994e-08	1.3722716735999998e-06	0.00177233	0.0002511	6.305121e-08	3.1411536289e-06
847.576255521926	2.7683399373016755	7.663706008459444	718385.5089245691	848.0702598435053	-2.4438295506853365	719223.1656310306	5.972302872802894	780.3330955303619	0.8118588415271688	608919.7399799969	0.6591147785658366	779.9727454408528	644.5415081149844	1.167376	22.69381	0.0738182949999999	0.0331565	-0.0226955051	0.0158691042	0.0754982951	0.0859544569	0.0170052181	-0.0554609759	-0.047224823	0.0764081841	0.0603326671	-0.0574869788	-0.1875470049	0.0559669848	-0.0662438283	-0.0196121633	0.0367689551	0.0235483481	0.0284868219	-0.0738890712	-0.0800211837	0.0377026888	-0.0862439071	0.0451216578	-0.0827552809	-0.0805898505	-0.0055646965	-0.044586972	0.0904477444	-0.0157195317	-0.1337319939	0.1196457254	0.1144825064	0.107477656	-0.0381628309	0.0349423878	-0.0347561736	0.0888507316	-0.0163672269	0.2086225433	-0.093311604	-0.1727918301	0.1763928214	0.052313066	0.1206014188	-0.0807516552	-0.0014161665	-0.1583304295	-0.060392426	-0.0116207978	-0.0369074282	0.0372736129	0.0626508335	-0.0830573485	0.1156757638	-0.0527543085	-0.0263438202	-0.0993206615	0.0775252071	0.0248515716	0.0563507711	0.1235496735	0.0344574204	-0.1801861274	-0.0396946902	-0.0334330329	-0.0503095634	0.0949095106	-0.0418145829	-0.001614523	-0.0761564347	-0.0452592855	-0.0326782438	-0.0414113338	0.0322214826	0.1193893725	-0.0501232578	0.0100333698	0.0607655267	-0.0405342719	-0.0301990731	-0.0879385296	-0.0193637942	-0.1051795515	0.0923458826	0.0644551754	0.1937699763	0.1882887589	-0.2232263088	-0.0090594837	0.0674689578	0.2597965806	-0.0754227589	-0.0746427152	-0.047137939	0.0139949555	-0.0847410618	0.1165737585	-0.0939817906	-0.1505478265	0.062677411	0.0411887786	0.0806925421	-0.0001692409	0.0922620139	-0.0106149476	0.0077207479	-0.0110369409	-0.1383860805	0.0236382083	0.014123428	0.0676152521	-0.034995421	-0.108871781	0.0168353	0.010564	0.000111598096	0.00028342732609	0.16505	-0.0112799999999999	0.0001272383999999	0.0272415025	0.398628	-0.022517	0.000507015289	0.1589042823839999	-0.00015622	-0.0001242759	2.44046884e-08	1.5444499320810006e-08	0.00153678	0.00036534	1.3347331560000002e-07	2.3616927684e-06	0.00187186	9.953000000000002e-05	9.906220900000004e-09	3.5038598596e-06
849.2551491276964	1.6788936057704404	2.818683739496871	721234.3083199059	850.4350537622097	2.364793918704436	723239.7806675325	5.592250277941481	782.091562227425	1.758466697063113	611667.2117073343	3.092205124680055	780.5704144963906	657.3631508051783	1.149435	22.345036	0.20380286	0.106789	-0.0891632104	0.1269156149	-0.0849754067	0.0322037123	0.0836577667	0.1137758551	-0.0830267076	0.1403039954	0.0569122737	-0.048718122	-0.0057420695	-0.0043502213	0.05153909	0.0469520961	-0.0427977248	-0.009564321	0.1591722748	-0.0364630447	0.0185733118	0.0016291419	-0.0512195621	-0.0946158172	0.0559885759	0.1096464075	0.039992621	-0.1274510966	0.0226705304	0.0772180679	-0.0983855431	-0.0369066501	0.042011683	-0.030241312	0.0379296567	-0.0258080054	0.0011266914	-0.0614310287	0.0503313514	-0.059569785	0.0224326679	-0.0291450591	-0.02078112	-0.071513011	-0.1493719936	-0.2757262098	0.0327055543	0.0435806554	0.0433936789	-0.0490584128	-0.0147226864	0.033675795	-0.1182326713	-0.0516183224	-0.050502048	0.116045738	-0.0078804639	0.1522910969	0.0196549921	-0.0593522198	-0.1982936355	-0.0064655634	0.0109633892	0.0573157072	-0.0738798589	-0.1622297855	0.0420816864	0.0181174101	-0.0975551545	-0.0206692994	0.0174976269	0.1487402912	0.096807219	-0.1293227811	0.0033591407	0.1064715026	-0.0598470238	0.0843641463	0.0123023585	0.0009708465	-0.1398953832	0.0332161921	0.0397650673	-0.0189429384	-0.0218537063	-0.0307679665	-0.0170840352	-0.1359575491	-0.0039424371	-0.0348458646	-0.0271208138	-0.0618515167	0.1007385332	-0.0359520543	-0.0205748856	0.0522996962	0.1444778367	-0.0618872664	0.147315225	-0.116063331	-0.1301993381	0.0526581105	-0.044615078	0.111843813	0.003102814	0.1556903125	0.0342853466	0.0949004399	0.0251331665	0.04310148	-0.0458011538	0.0656857936	-0.0394798359	-0.1109009027	0.00939539	-0.00743991	5.535226080810001e-05	8.82733532521e-05	0.0746441	-0.0904059	0.00817322675481	0.00557174166481	0.430643	0.032015	0.001024960225	0.185453393449	0.000852041	0.0010082609999999	7.25973865681e-07	1.0165902441209998e-06	0.00131432	-0.00022246	4.948845160000003e-08	1.7274370623999998e-06	0.00162374	-0.0002481199999999	6.156353439999995e-08	2.6365315876e-06
