global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
746.8646660913447	0.6672267174778881	557806.8294557359	0.4451914925163175	854.5530640225403	-1.8941712095052023	730260.9392303119	3.587884570918402	731.0468082221385	-0.5767140119780834	0.3325990516118569	534429.4358117761	732.1625760242774	574.6091828066789	1.423408	38.335876	0.0894068285	0.0502953	-0.0069734205	0.0329355933	-0.0940940147	-0.0197775891	-0.0189169853	0.0331334937	-0.0011199782	-0.0393947891	0.0481099965	0.0800884351	-0.170288867	0.0045087718	-0.1093358534	-0.0183309442	0.0066723869	-0.2724490327	-0.0297420566	0.0598323459	0.0881592813	-0.021443734	0.048629061	0.0278775767	-0.0081764785	0.0015484115	-0.0355738523	-0.123265268	0.0346705988	-0.0645966074	0.0414188045	-0.0448712351	0.0922893456	0.0441805434	0.0331162927	-0.0362252869	0.1073358489	-0.0060274943	-0.0116606372	-0.0452283994	-0.021345185	0.0482778318	0.0164564091	0.02281688	-0.0235481548	-0.0974455062	0.0038714738	-0.0335030793	-0.0823200402	-0.0621534668	-0.1218842923	0.2138311494	-0.1665938232	0.0246333484	0.0214268835	0.0148941994	0.0681801115	-0.0284895292	-0.0160694487	0.1124357528	2.48701e-05	-0.0192333601	-0.0581567075	0.0177254005	-0.0723139265	0.0970834219	-0.0267982449	-0.0707222587	-0.1145833296	-0.0162484206	-0.0533074367	0.053041438	0.0310612983	0.0802681812	-0.0023706562	-0.0835859703	0.00536572	-9.299999999996812e-07	2.87909511184e-05	8.64899999999407e-13	-0.0151144	-0.0460185	0.00022844508736	0.00211770234225	-0.119374	0.021872	0.000478384384	0.0142501518759999	0.000297133	0.00029405897	8.828801968899999e-08	8.64706778374609e-08	0.000686285	5.125500000000005e-05	2.627075025000005e-09	4.7098710122500004e-07	0.000274206	8.499399999999999e-05	7.5188930436e-08	7.223980035999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.0891420579409	3.2244759665961737	562633.7210332179	10.397245259156328	858.9489903213209	4.395926298780637	737793.3679740167	19.32416802431123	732.1885589956936	1.141750773555145	1.3035948289137729	536100.0859241902	732.6825453236805	579.5478966052469	1.4116	38.017868	0.07679343	0.0471342	-0.0214570336	-0.006195348	-0.1056105225	-0.0372043131	-0.0476809873	-0.1177740837	-0.0248850239	0.0366555956	-0.0185023126	0.1427371419	-0.017949703	-0.0110093276	-0.0734134825	0.0307310425	0.0161593725	0.0937720489	-0.060444933	0.0988900973	0.0608074646	-0.0093375018	0.1146289075	0.0391245298	0.0393281971	0.0551063797	0.175183693	-0.0198076433	0.0748432156	-0.1082963992	-0.1930937337	-0.0373913964	0.0957533771	-0.1111320612	-0.0207124005	-0.0353204804	0.023347957	0.120593496	0.1010460162	0.0234265757	-0.0016375618	-0.066144563	-0.0790900397	0.0799613291	-0.0319801949	0.0189339599	-0.0040754169	0.0229902386	-0.0510776635	-0.0003729567	-0.0148023104	-0.0758618389	0.117311444	0.2112092244	0.1004067466	-0.064413234	0.0519253549	-0.0100408201	0.0238272167	0.1528922897	-0.1042924249	0.0731186626	0.0319115145	0.1848711681	-0.057387656	0.1037425067	0.0802692104	0.0426177685	0.0418078866	0.0088702712	-0.0253480306	-0.0023715929	-0.0012433471	0.0785574968	-0.0071079182	-0.0882931893	-0.00470591	-0.01007163	2.21455889281e-05	0.0001014377308569	-0.0587249	-0.0436104999999999	0.0034486138800099	0.0019018757102499	-0.131253	-0.011879	0.000141110641	0.017227350009	0.000267701	-2.943199999999997e-05	7.166382540100002e-08	8.662426239999982e-10	0.000576065	-0.00011022	1.2148448400000016e-08	3.31850884225e-07	0.000189212	-8.499399999999999e-05	3.5801180944e-08	7.223980035999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8254690119925	0.7363269540516058	563738.8849170785	0.5421773832629155	858.2381068313274	-0.7108834899935346	736572.6480174209	0.5053553363453878	734.929605675907	2.741046680213458	7.513336903109218	540121.5252989442	736.4810089233958	621.2140176004116	1.382464	37.233173	0.19424191	0.146346	-0.0591786279	-0.2424917185	-0.0220575387	-0.0297879332	0.1058363762	0.03347318	-0.0092194108	0.0063519207	0.1617459679	-0.0326633849	0.0535980365	-0.0501148976	-0.0343398493	-0.0232990825	0.0770955171	-0.0340895935	-0.0219911297	-0.124071525	0.1542735027	-0.0535489347	0.0278118566	0.1055546382	-0.0197101931	0.0260435797	-0.1131688201	0.1879079804	0.0938101924	-0.1051305512	0.0635356885	0.0373367589	-0.0925598269	0.0143134924	-0.1457731959	-0.0106811294	0.0555274514	0.0541544689	0.0009408386	0.0611591455	0.0226202372	0.0067727685	0.021212992	-0.0151421319	-0.0258941066	-0.011226278	-0.0528553237	-0.0225557137	-0.0415865078	0.1171827675	-0.0240552122	0.0503333033	-0.1118949568	0.0310334051	-0.1839418917	0.1335545674	-0.082232238	-0.0020240881	-0.0562891534	0.0341739644	-0.0112472244	0.0564841507	-0.0438760031	0.0957246844	0.0987356108	0.0129448361	-0.0648935706	-0.0638391392	0.0096096606	-0.0580583508	-0.0074008029	-0.115165814	0.0690405562	0.0768132552	-0.0118330366	-0.092661062	0.00536665	0.01007256	2.88009322225e-05	0.0001014564649536	0.0828189	0.1415438	0.00685897019721	0.02003464731844	-0.102883	0.02837	0.0008048569	0.010584911689	0.000493847	0.0002261459999999	2.43884859409e-07	5.114201331599998e-08	0.00063503	5.8965000000000016e-05	3.4768712250000023e-09	4.032631009e-07	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.6490066208953	-4.176462391097175	557484.7390879698	17.442838104249134	863.6428086824488	5.404701851121445	745878.900988909	29.21080209951557	734.8084872039218	-0.1211184719852553	0.014669684256043	539943.5128669161	736.9024022007528	594.7010438469115	1.192492	32.116745	0.18393207	0.158304	0.0224770918	-0.085737585	0.0957794768	-0.1657662542	0.0908683812	-0.0297598665	-0.0435984334	-0.0275590461	-0.0541729338	-0.01939571	0.1526245501	-0.0529409726	0.0111088633	-0.0136030313	0.1613490516	0.0988060337	-0.0428719226	-0.09877791	-0.0420129025	-0.0879947088	-0.0408703596	0.0504898777	0.0017153231	0.0106528212	-0.0056626779	-0.0210516871	-0.0049043419	-0.0220194192	-0.0972885493	0.0762013308	-0.0387887649	-0.0758577228	-0.1084409177	0.1351248543	-0.1105409684	-0.0168284037	-0.0918597354	-0.1186771056	0.133840638	0.0386141961	-0.0929322223	0.0824658973	0.0592594844	0.0614960115	-0.0608217364	-0.0405981285	0.0110512211	0.1841379835	-0.0245575739	-0.0251579491	0.1199752952	-0.0328011197	-0.0021271051	-0.0017125431	0.0131932606	0.0522538508	0.0049539431	0.002287976	-0.0988720015	0.0183418765	0.0228220755	0.0137205839	0.1165529566	-0.0365138101	0.0679817647	0.0422228181	0.2027820446	-0.1707841972	-0.014157084	0.0678770448	0.0637552274	0.0750362016	-0.0165379384	-0.0966728009	0.00537417	7.520000000000443e-06	2.88817031889e-05	5.6550400000006656e-11	-0.072065	-0.1548839	0.005193364225	0.02398902247921	-0.0966512	0.0062317999999999	3.883533123999994e-05	0.00934145446144	0.000177565	-0.000316282	3.1529329225e-08	1.0003430352400001e-07	0.000774925	0.000139895	1.9570611025000004e-08	6.00508755625e-07	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.2165276434594	-3.4324789774359488	552370.806962401	11.781911930539737	853.8150617971976	-9.827746885251258	729000.1597517523	96.5846088405658	733.7228278488146	-1.0856593551071685	1.1786562353317125	538349.1881064613	736.0675939688773	592.5827705579632	1.108567	29.856432	0.21652201	0.146159	0.0931877203	-0.1120621756	0.0331997157	-0.1025340116	-0.0161119086	-0.0953580826	0.0026833128	-0.0199471395	-0.1526430611	0.0737384483	0.1729185381	-0.0352438099	-0.0004760144	0.0043132858	0.1703606076	0.0417487034	-0.0630052358	-0.0722898177	0.0692305776	0.0475541673	0.0316010015	0.0083338809	0.0296101976	-0.023288325	0.0362905165	-0.0296435789	-0.0407495532	-0.0382498776	0.0783874266	-0.0454183252	-0.1086074478	-0.0958300716	0.160051968	-0.1004271087	-0.0188598763	0.0395944344	-0.1607477286	-0.0943591246	0.0081574619	-0.0356745429	-0.0580970524	-0.0545916451	0.0896401701	-0.0223173613	-0.0501409668	-0.0383405531	-0.0059178065	0.2315154951	-0.0431016288	0.0361437736	-0.0269609342	-0.0402072746	0.04774638	0.1051656866	-0.0178015206	0.0421541586	-0.0215130121	-0.0413478378	0.0908241453	0.0825165352	0.0188045384	-0.0449745137	-0.0326448836	-0.0233960534	-0.1884410531	0.0042340739	-0.0249320096	0.020360271	0.0362387202	0.0234603336	-0.1162581466	0.0732270951	-0.0212145853	-0.1003129872	0.00536856	-5.61000000000051e-06	2.88214364736e-05	3.1472100000005725e-11	0.060721	0.132786	0.0036870398409999	0.017632121796	-0.0402674	0.0563838	0.00317913290244	0.00162146350276	0.000163368	-1.4197e-05	2.6689103424e-08	2.01554809e-10	0.00130766	0.000532735	2.83806580225e-07	1.7099746756e-06	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.8828862613278	-2.333641382131532	548907.4511549156	5.445882100396767	855.0433748979189	1.228313100721266	731099.172956823	1.5087530734034909	731.9824098325275	-1.7404180162870944	3.0290548714167045	535798.2483042344	733.4030196832526	555.2520846909398	1.199539	32.306534	0.1614240199999999	0.140535	0.1755802498	0.0248216474	-0.0795910813	0.0477431255	-0.0467593476	0.0158699312	-0.0074025361	-0.0119831813	0.0064004677	0.1492321676	0.1123434959	-0.0064130773	0.0544315435	0.0075824326	0.1312094995	0.0157190797	-0.0727236196	-0.0781401913	0.0340504572	0.0350580426	-0.074664802	-0.0454479958	-0.0545820869	-0.0399667809	0.0345393611	-0.0655691214	-0.0384450902	-0.0982536489	-9.8643e-05	-0.00228902	-0.1380314385	0.0478137694	-0.0173826851	-0.050420609	-0.0631741427	0.158085446	0.0563193289	-0.1007843795	0.0281008935	0.0819283087	0.0266001185	0.1590877936	0.0946621865	-0.0616293562	-0.0128576388	-0.0076604917	0.0742601579	0.13520792	-0.0467833503	0.0051505191	0.0386542497	0.1042105143	0.0623852906	-0.0457053263	-0.0533608981	0.0930616342	-0.0540936463	0.0026298305	0.0653457295	-0.140231084	-0.0533526374	-0.090147847	-3.09151e-05	-0.0122980917	-0.0031641265	0.0202511124	0.1234921797	0.0276842968	-0.1585956768	0.0702659101	0.0065798034	0.0713867084	-0.0258549876	-0.1035676303	0.00538818	1.962000000000057e-05	2.90324837124e-05	3.8494440000002256e-10	-0.0799883	-0.1407092999999999	0.00639812813689	0.0197991071064899	-0.0451925	-0.0049250999999999	2.4256610009999947e-05	0.0020423620562499	0.000280118	0.0001167499999999	7.8466093924e-08	1.3630562499999998e-08	0.00150631	0.00019865	3.946182250000003e-08	2.2689698161000003e-06	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.4371647765015	1.554278515173678	551212.94364137	2.4157817027304933	852.3478554095071	-2.695519488411719	726496.866621186	7.265825312407376	731.1505225139608	-0.8318873185667144	0.6920365107921181	534581.0865724379	732.5658789184542	559.3476815252754	1.018217	27.423105	0.26871554	0.181121	0.1496606694	-0.0156864292	0.0755500539	0.112253295	-0.0062908175	0.0720466148	0.0050758833	-0.020402211	0.0679484609	-0.0101631294	0.1268340201	0.0047358664	0.0030811562	-0.0280284836	0.0914337297	-0.0203523694	-0.0097169767	-0.0303487885	0.0031586025	0.0511309058	-0.0150809069	0.0601840361	0.0587466269	-0.1616001293	-0.0970938147	-0.0407695373	0.0174535076	-0.0480740078	0.1644178315	-0.0733263777	-0.0122289679	0.0243718599	0.0597544146	0.0258592404	-0.0285935713	-0.150752783	-0.0053870545	0.0096229061	-0.1155899847	-0.1213127937	0.0743234567	-0.0660035762	-0.0204907884	-0.2185701726	-0.0058222611	-0.0331927682	0.0064604277	0.0955300926	-0.0417884892	-0.0023990853	-0.0249318274	-0.0339701928	-0.0870054396	-0.0596477586	-0.1073057585	0.0408857009	-0.1187551308	0.0045263618	0.0667511126	0.0567661568	-0.1107971061	-0.1194967977	0.033973697	0.0010931646	0.0084196855	0.0154678523	-0.0503796125	0.0598177504	0.0416891318	0.0351673635	-0.1303935569	0.0695158277	-0.030451217	-0.1064242213	0.00533224	-5.593999999999998e-05	2.8432783417600003e-05	3.129283599999998e-09	0.0874119	0.1674002	0.00764084026161	0.02802282696004	-0.0820459	-0.0368534	0.00135817309156	0.00673152970681	0.0007833249999999	0.0005032069999999	6.135980556248434e-07	2.5321728484889937e-07	0.000784121	-0.000722189	5.215569517210001e-07	6.148457426410001e-07	0.000251936	6.272400000000003e-05	6.347174809600001e-08	3.934300176000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.1332424386029	2.696077662101402	555223.5489870658	7.268834760082162	857.3481568827303	5.000301473223203	735045.8621102148	25.003014823118136	731.3714154750245	0.2208929610636687	0.0487937002474754	534904.1473739409	732.4499016706825	563.7405291496952	0.986598	26.571531	0.231635565	0.153835	0.07068887	0.0980716602	0.0733965146	-0.0024960673	-0.0280239081	0.0453033487	-0.0236743062	-0.0277605344	-0.0258509183	-0.0054768256	0.0320926195	0.0008580163	-0.0067094155	0.0115625144	0.0762740123	0.038086772	-0.0504455965	0.0152374236	-0.1675798116	-0.0241622249	-0.0662281764	0.0237091481	-0.1081504916	-0.0253430153	-0.0544199634	-0.0431296655	0.1544742937	-0.0823118092	0.0692927133	-0.0928426372	0.0789347809	-0.1377778101	0.1719725811	0.0553024613	-0.0268371298	0.1487248241	-0.0319343594	0.0428901617	-0.0242204876	-0.0195586922	0.107260544	0.0528414481	-0.0817676978	0.0045562826	-0.0051387068	-0.0139243153	0.0012793755	0.0523887487	-0.0305412576	-0.022005485	0.0192176871	-0.1244678668	0.1015082885	-0.10545564	-0.0005443304	0.0503366504	-0.0729407632	0.0170537446	-0.0924534352	-0.0761656908	-0.065310701	-0.029961682	0.0397451164	0.0991950238	-0.0072695305	0.0123780334	-0.1683262262	-0.0640118792	-0.0298045347	0.0192690553	-0.1760473762	0.0676152521	-0.034995421	-0.108871781	0.00541762	8.537999999999948e-05	2.93506064644e-05	7.289744399999912e-09	-0.048577	-0.1359889	0.002359724929	0.0184929809232099	-0.0615051	0.0205408	0.00042192446464	0.00378287732601	-7.75717e-05	-0.0008608966999999	6.01736864089e-09	7.411431280707179e-07	0.00136091	0.0005767889999999	3.3268555052099986e-07	1.8520760281e-06	0.000189212	-6.272400000000003e-05	3.5801180944e-08	3.934300176000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.3505910123664	2.217348573763502	558532.9058865333	4.916634697571036	855.8332339416202	-1.5149229411101717	732450.5243189719	2.294991517501892	732.3450341510669	0.9736186760424062	0.947933326338568	536329.2490457273	733.3855786984432	585.0560542517946	0.933805	25.149677	0.1583065949999999	0.114635	0.023210548	0.0202188163	-0.0444707267	-0.0818483725	-0.0382637584	0.0165261012	0.0006982452	0.0262217368	-0.0735376026	0.1105613052	0.0343698901	-0.0135562893	0.0107412791	-0.0067288658	0.0620619898	0.0536701555	-0.0057723164	0.0334590969	-0.0113561113	0.0126011372	-0.0531475568	0.0227112746	-0.0791227043	-0.0731980076	-0.0159803609	0.082592965	-0.0978631926	0.1284150966	-0.0268013564	-0.0068949455	-0.0523392631	-0.0418334568	-0.0485574957	-0.0015333071	0.0316582307	0.0038903465	0.0107637691	-0.1181154426	0.0081742068	-0.1324419727	-0.0284817472	0.0134352782	-0.0171855037	-0.0176586802	-0.0144728791	-0.0005632832	0.0032806004	0.0633937831	-0.0051690196	-0.0396256396	-0.0273089107	0.0169148168	0.0531530842	-0.0121352109	0.0120216057	0.0258311558	-0.0333025008	-0.0889638289	-0.0447953777	0.1273954983	0.129901534	-0.0606775405	0.0717823143	-0.0333424039	-0.0141135465	0.1135453054	0.0227617383	-0.0546855883	0.1075749602	-0.0566689549	0.0315585501	0.0656857936	-0.0394798359	-0.1109009027	0.00536814	-4.947999999999932e-05	2.8816927059600005e-05	2.448270399999932e-09	0.0609513	0.1095283	0.00371506097169	0.01199644850089	-0.0737566999999999	-0.0122515999999998	0.0001501017025599	0.0054400507948899	-0.000118707	-4.11353e-05	1.4091351849e-08	1.69211290609e-09	0.0007235339999999	-0.000637376	4.062481653761274e-07	5.235014491558552e-07	0.000240245	5.1033e-05	5.7717660025e-08	2.6043670889999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.8266133492504	-1.5239776631160566	556257.3371800121	2.322507917676677	855.3559649007989	-0.4772690408212838	731633.8266913767	0.2277857373264683	732.3665406000663	0.0215064489993892	0.0004625273485633	536360.7497905085	733.1544193845779	582.8676675006645	0.958329	25.810154	0.1984754699999999	0.137739	0.0366898145	-0.0564304341	-0.0762972559	0.0145686222	0.0948999049	0.0927767914	-0.0117428147	-0.0150856738	0.084383406	0.1094595036	0.0183268755	-0.0175340214	0.0330642624	-0.012812116	0.0826699007	-0.0721768124	-0.0902541958	0.0110281196	0.1316302838	0.0442257662	-0.0467814927	0.0122507887	0.1228639481	0.0113572005	0.2147309437	0.007306539	0.0640752861	-0.0480281713	0.0975472271	0.0360571472	-0.0264268706	0.0473907917	0.0179392668	0.0196165861	-0.0463870627	0.0026217793	0.0355468654	-0.0528318892	-0.1726993617	-0.0353676302	-0.005261698	0.0869811012	-0.059894176	0.1373621185	-0.0149564403	-0.0091385479	0.060480526	0.0520988791	-0.027366446	0.0479419644	-0.0452525552	0.1121938719	0.0072513292	-0.0642581955	-0.0176227784	0.1073885078	0.0046400411	0.0449013454	0.0850432385	-0.0893390609	-0.0624885805	0.0912112502	0.005533179	-0.0262516227	-0.0632980869	0.073563697	0.0479501466	0.1753057889	0.0360548956	0.1010776405	0.0956324644	0.0637282764	-0.0438968002	-0.1125037874	0.00539226	2.411999999999987e-05	2.90764679076e-05	5.817743999999937e-10	-0.0748130999999999	-0.1357643999999999	0.0055969999316099	0.0184319723073599	-0.0909807	-0.0172240000000001	0.000296666176	0.0082774877724899	0.000479012	0.000597719	2.29452496144e-07	3.572680029610001e-07	0.000984041	0.000260507	6.786389704905209e-08	9.68336689681e-07	0.000189212	-5.1033e-05	3.5801180944e-08	2.6043670889999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3388065363534	-2.487806812896906	552552.5813028903	6.189182738296262	858.010185246446	2.6542203456471043	736181.4779866405	7.044885643247034	730.3933086731759	-1.9732319268904348	3.893644237299738	533474.3853545492	731.7073742725671	571.606316499532	0.927704	24.985363	0.14202664	0.0990946	0.1016967413	0.0181166689	0.0459430782	-0.0391667732	0.0497387256	0.0705199593	-0.0094130853	0.004285189	-0.0092026435	-0.0009345726	0.0869096788	0.0178762941	0.0311300713	-0.0146799858	0.0869123744	0.0494754327	0.0272371438	-0.0078346599	0.0036469809	-0.0428805855	-0.0576356261	-0.0737977742	-0.1264431881	-0.0162917831	-0.0967831137	-0.0354362456	-0.0587005794	-0.0454817779	-0.0160096689	-0.1518589095	0.0075856838	-0.055193227	0.0187872687	0.0065242895	-0.1101133488	-0.1560040658	-0.0081775249	-0.0562381241	-0.0399865046	0.1472780807	0.0150639117	0.018083285	-0.014499747	0.081340411	0.010672275	-0.0033363972	0.0416050806	0.0887726824	-0.0014459155	-0.0363683602	-0.0126913537	-0.0535313797	0.006424781	-0.014256827	-0.017855532	0.1004275572	-0.0676674509	-0.1498512528	-0.0064691177	0.0003412366	-0.0074693554	-0.0204502872	0.0117282553	-0.0223873541	0.13136078	0.0351078268	0.0604622639	-0.1149486033	-0.0621239687	-0.0581224516	-0.0204128794	0.0617435365	-0.0482387676	-0.1136742748	0.0223052	0.01691294	0.00049752194704	0.0002860475394436	0.0160246	0.0908376999999999	0.00025678780516	0.0082514877412899	-0.0837683	0.0072123999999999	5.201871375999991e-05	0.00701712808489	0.000969062	0.00049005	9.39081159844e-07	2.401490025e-07	0.000932819	-5.122199999999997e-05	2.623693283999996e-09	8.70151286761e-07	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.873947895757	-0.4648586405963897	551861.702462228	0.2160935557371234	855.428626550475	-2.581558695971012	731758.135122032	6.664445300743551	729.6045967187005	-0.7887119544753887	0.6220665471323875	532322.8675530575	730.4430486571887	561.8862569677345	0.924426	24.89707	0.03634995	0.0171384	0.093587115	0.0426827568	-0.1268859204	-0.0193637925	-0.0129159792	0.0380824817	-0.0188334042	-0.0025605645	-0.0289428935	0.1195583026	0.0036089141	0.0266069994	0.0503113745	-0.0118358443	0.059757684	-0.0595728313	-0.0151547662	0.035040645	0.0253420822	0.1117770475	-0.1100053598	-0.0084357691	-0.0454449316	-0.0231238676	-0.0034727102	0.0532160044	-0.0593902424	-0.065098822	0.0128569542	0.0268581845	0.0592247678	-0.0954756679	0.1167308457	0.0394054796	-0.0238275812	0.0807866576	0.0994303696	-0.1193100457	0.0337123302	-0.10911953	-0.0956550724	-0.089655488	-0.0652130423	-0.1276802385	0.0229785802	-0.0103437441	0.0714707938	0.0183639693	-0.0526445044	0.0088765595	-0.0488838552	0.0829524842	0.0767371673	-0.012064979	-0.0589937048	0.0079934248	-0.0183049483	-0.0059002122	-0.0109357268	-0.1054914535	0.042783671	0.0209617814	0.0216764511	-0.0632934169	-0.0270472506	-0.0065638636	0.0346496217	-0.0715414663	0.0300046518	-0.0039889409	-0.1619956642	0.0597324219	-0.0524983198	-0.1144078661	0.0305793	0.0082741	0.00093509358849	6.846073080999999e-05	0.022533	0.0065084	0.000507736089	4.2359270560000015e-05	-0.0812477999999999	0.0025205000000001	6.352920250000535e-06	0.0066012050048399	0.00114542	0.000176358	1.3119869764000002e-06	3.110214416400002e-08	0.0011374	0.000204581	4.1853385561000004e-08	1.29367876e-06	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.1373996481087	0.2634517523516706	552253.1947557529	0.0694068258171659	855.4288335637219	0.0002070132469498	731758.4892921898	4.28544844127103e-08	727.9945780499347	-1.610018668765747	2.592160113774228	529976.1056701025	729.2431592638038	568.6149808795872	0.989924	26.6611	0.0523388299999999	0.0298567	0.0505746719	0.0426856642	0.0671598529	0.1060687009	0.0452794218	0.1082792679	-0.0024319154	0.0067178786	0.107945833	-0.0507550128	0.1048651739	0.0544502965	0.0423455924	-0.0126014504	0.0265244567	-0.0343443912	-0.0071531412	0.1501952291	0.0856861918	-0.029123672	-0.1369919679	-0.0863751911	0.042654106	-0.1411067431	-0.0458612009	-0.0247938893	0.0291816143	-0.0745639925	-0.014367254	-0.0895189323	-0.0033087456	0.0786977462	-0.0991466418	0.0197540004	-0.0467675281	-0.1002966112	-0.0011597818	0.0544078918	0.009059583	-0.0587236042	-0.0413303138	-0.0754745729	-0.053122192	-0.080263256	0.0435116765	-0.0033982667	0.061895078	-0.0531089279	-0.0275075016	-0.0547997855	0.0058228217	0.0726018478	-0.0904471785	-0.1659226322	0.0303639865	0.1235218578	-0.1299642628	0.0681720136	0.076081438	-0.0254275972	-0.1328912304	-0.0025654069	0.0501765591	-0.0490328136	0.0636161915	-0.0057591595	0.0203744151	-0.0558173171	-0.0223135897	0.0211160821	-0.0340418512	0.0576957916	-0.0566681795	-0.1147017419	0.030567	-1.2299999999999813e-05	0.000934341489	1.5128999999999535e-10	-0.00182603	-0.02435903	3.3343855609e-06	0.0005933623425409	-0.0966648	-0.015417	0.000237683889	0.00934408355904	0.00128399	0.0001385699999999	1.6486303201e-06	1.9201644899999993e-08	0.00102496	-0.0001124399999999	1.2642753599999976e-08	1.0505430016000002e-06	0.000189212	0.0	3.5801180944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
