global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
804.5615335905993	-0.0941080479138918	0.0088563246821633	647319.2613336571	944.014558501555	4.346896855998239	18.89551227668737	891163.4866628859	759.9701285378155	0.5665596176485224	577554.5962697838	0.3209898003500399	790.8120348688994	679.8252994936108	2.056412	49.172394	0.844766	0.482748	-0.0500350271	0.0343676101	-0.0366705849	0.1053389575	0.2343812589	-0.0749156967	0.1989876928	-0.2075629308	-0.0169922055	-0.0740640937	-0.0590882186	0.1135712402	-0.242139035	-0.080528544	-0.1119284504	-0.0312498417	-0.1027658417	-0.0797070775	0.1137365748	0.0325370024	-0.1835842549	0.1240595545	0.0556047978	-0.0390406461	-0.0008763607	-0.0179657986	0.0454897729	0.0939895337	0.0773356047	0.0512907801	0.0905217698	0.2557693418	0.1001802502	0.0110032707	-0.1081702329	0.0637101121	0.0685830794	-0.145557442	-0.0698172885	-0.0213931144	-0.0197319383	0.1981101395	0.0804705482	-0.1999438252	-0.044114767	-0.1144215858	-0.0245174214	-0.0751341282	-0.1204224895	0.1187373936	0.0636030356	0.0394007378	-0.0226724017	-0.0072358304	0.0858282817	0.1351157073	-0.0851603349	-0.0346802647	0.1225391586	-0.1480627829	-0.0113537884	-0.130323806	0.0466740698	0.176471271	0.0252134865	0.1067990933	-0.1602263569	0.001673917	-0.2047760017	0.0048565253	-0.1347085288	-0.0572085856	-0.0675750139	-0.0186379061	0.0321804844	-0.0685393822	-0.0080380006	-0.1900561138	-0.2552643524	0.1638751453	-0.0916107235	0.1495153283	-0.0852181137	0.211337526	0.0826783978	0.0928033691	0.1943537212	-0.103732987	-0.0394123396	-0.0553263488	-0.1112654518	-0.1174253044	0.0107232171	0.0517008475	0.1763558075	-0.0418787234	0.0096783597	0.0785574968	-0.0071079182	-0.0882931893	-0.137215	0.0310449999999999	0.0009637920249999	0.018827956225	0.117355	0.348509	0.013772196025	0.121458523081	0.12095	0.292049	0.085292618401	0.0146289025	0.0023235	-0.00290564	5.39865225e-06	8.4427438096e-06	-0.0033565	3.344000000000003e-05	1.1182336000000022e-09	1.126609225e-05	-0.00240469	-0.00052418	5.782533996100001e-06	2.747646724000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.9251010449037	-0.6364325456955839	0.4050463852205615	646295.5680900586	935.9555339839764	-8.059024517578678	64.94787617493424	876012.7615952303	758.2090191599028	-1.7611093779127032	574880.9167354219	3.101506240972068	793.7556878930892	672.9274664648335	2.128139	50.887535	0.921879	0.534941	-0.0451006609	-0.0791105494	-0.2273595499	-0.0944195823	-0.2962486824	0.1278964303	-0.0101628554	-0.2124498771	0.3374669472	0.0909704903	-0.0138777983	-0.148185084	0.056795788	-0.0270091716	-0.0149152723	0.3390802816	-0.0284450733	-0.0728982795	0.1658726757	-0.0314267396	-0.1273768933	-0.0294980325	0.0995642507	-0.1651962043	0.0247347791	-0.199860758	-0.1170158667	-0.0569536229	-0.0436816393	-0.1631875475	0.0006378993	-0.0004523213	-0.0496539859	-0.0224068198	0.0771659038	0.0479210622	0.1364910858	0.1150524004	-0.1310145298	-0.019935778	0.1115061502	-0.0858910098	-0.2821174097	-0.0822621219	-0.0097624371	-0.1091248035	-0.1111174486	-0.1103902325	-0.0690960445	0.0148206547	-0.0029112978	-0.2099893482	0.0301440562	0.1304251733	0.0103093906	-0.0795725808	-0.0080429358	-0.0187032218	-0.2026081278	0.0600605225	0.3158358631	-0.02814125	-0.0241279941	0.1690301543	0.0585041005	-0.1593116357	-0.2087511428	0.1706893719	-0.2944664207	-0.1374969455	0.2558021669	0.0361656777	-0.0282555011	0.0719791151	0.1511703661	-0.1119355558	0.1791843477	0.0587947287	0.0191004041	-0.1153255147	-0.1668700283	-0.1088186403	-0.0974377947	-0.0533835313	0.04187841	-0.0268775346	-0.0251904742	-0.0380424078	-0.002460713	-0.034322217	0.0759691302	0.2222979422	0.026359236	-0.0457213767	0.0554970203	-0.1022055089	0.143025424	0.0768132552	-0.0118330366	-0.092661062	-0.176963	-0.039748	0.001579903504	0.031315903369	-0.198981	-0.316336	0.0395934383609999	0.100068464896	-0.28415	-0.4051	0.16410601	0.0807412225	0.00417586	0.00185236	1.74378067396e-05	3.4312375696e-06	-0.00349346	-0.0001369599999999	1.8758041599999942e-08	1.22042627716e-05	-0.00362927	-0.0012245799999999	1.31716007329e-05	1.4995961763999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.6554848581022	2.7303838131985003	7.454995767376383	650693.07125166	932.3820464691388	-3.573487514837552	12.769813018699866	869336.2805779793	761.0507048538948	2.8416856939919626	579198.1753586101	8.075177583438583	793.2212428803648	701.2448775523178	1.657583	39.635715	0.29615645	0.189234	-0.0540030244	-0.1571589282	-0.2134771817	-0.0041309166	0.0493459121	-0.0617453871	0.344995723	-0.2557946958	0.0217874307	-0.2892312649	-0.102727555	-0.1559028544	0.2594409356	-0.1467187411	0.0066761674	0.2557897757	-0.0915144594	-0.2399740533	-0.0941486866	0.1489868334	-0.1568209318	-0.0190076741	-0.0842914614	-0.1571518494	-0.0896645865	0.1976503472	-0.0779128412	-0.086806515	0.0210459431	0.105260319	0.053741082	0.1838642664	-0.1259026445	0.0429268166	0.0296648997	-0.0148084391	-0.0188239974	-0.0298773614	0.166832256	-0.1271976088	-0.0761469044	-0.0932636692	-0.0695096579	-0.0228407785	0.0959433742	-0.0465176398	0.043310795	-0.0056665712	-0.0198507052	-0.2149268847	0.050301827	0.0981584294	-0.0375326806	-0.011752149	0.017747013	-0.0179253809	0.0260776668	0.0018489452	-0.1012375459	-0.080494865	0.1253860419	-0.2480876975	-0.0784832242	0.1524232227	0.0535054622	0.3664695759	-0.0572368239	-0.052390144	-0.1267015916	0.0088412452	0.0710513939	0.12485207	0.0038726921	0.0618825596	0.3241592868	-0.0808911021	-0.090687171	-0.058749546	-0.0450563285	0.0754841188	0.1679303012	-0.1454424655	0.0943141848	0.0428119539	-0.1319608234	0.0700848728	-0.1132247372	0.0195259249	-0.0348181266	0.1942591274	-0.0781030583	-0.0305785971	-0.0638154744	-0.0202187561	-0.1140223119	-1.73082e-05	0.1065166444	0.0750362016	-0.0165379384	-0.0966728009	-0.182525	-0.0055619999999999	3.093584399999982e-05	0.033315375625	-0.16423	0.034751	0.0269714928999999	0.001207632001	-0.217754	0.066396	0.004408428816	0.047416804516	0.000976621	-0.003199239	9.53788577641e-07	1.0235130179121e-05	-0.00374723	-0.0002537699999999	6.439921289999999e-08	1.40417326729e-05	-0.00329333	0.0003359399999999	1.0846022488900002e-05	1.128556835999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.3667849307809	-1.2886999273213178	1.6607475026779697	648615.6582697427	939.0599520754256	6.677905606286799	44.59442328647667	881833.5935919007	761.657965666055	0.6072608121602343	580122.8566625535	0.3687656939855074	793.997640192451	725.0604334286445	1.541274	36.854561	0.5047357499999999	0.280572	-0.0602131074	-0.2282923055	-0.1904960461	0.0173279063	0.1705382165	0.0101971612	0.0822012012	-0.0348434567	-0.1979516613	-0.0821154268	0.0159061802	-0.2199250378	-0.4066772998	-0.1746686976	0.035647028	0.0199516468	-0.0852385094	0.070524326	0.0467630376	-0.0019881793	-0.2267493236	0.1464117228	0.1852646497	-0.0609597349	0.0401049557	0.1705052839	0.0218900025	0.1868003459	0.1080154985	0.1529278262	-0.1489816511	-0.094223306	-0.0568663594	-0.0532856058	0.0163242287	0.0602468543	-0.0723933065	0.0846139737	-0.0886467981	0.133521104	-0.0176612186	-0.0747237919	-0.1318505117	-0.0414000154	0.0385088513	0.1024955427	0.1401488841	0.1881303434	0.0334039551	-0.119140574	0.0179803152	0.0718629748	0.008522159	-0.0533096386	0.1046277394	0.0973816414	0.1334578563	0.0216133169	-0.0719572933	-0.1292313968	-0.0293508527	-0.1429250451	0.1038380496	0.0487212467	-0.1689493742	0.205335828	-0.0719819582	-0.207585432	-0.2732315311	-0.082483567	-0.3886638743	-0.0069209017	0.0631808383	0.0513735288	-0.2137475485	0.1095200632	-0.0115844758	0.1318607733	0.0768593272	-0.0457442493	0.1073355301	-0.0645888533	-0.0760199636	-0.1605160265	0.0683604047	0.0574331265	-0.0801631311	0.0804111344	0.0333888316	0.043764164	-0.028269271	0.093345207	0.1011801885	-0.0018213358	-0.0698249428	-0.0390935079	0.0743068931	0.0732270951	-0.0212145853	-0.1003129872	-0.140624	0.0419009999999999	0.0017556938009999	0.019775109376	0.0265916	0.1908215999999999	0.00070711319056	0.0364128830265599	-0.0238333	0.1939207	0.03760523788849	0.00056802618889	0.000285682	-0.000690939	8.161420512399999e-08	4.77396701721e-07	-0.00300343	0.0007437999999999	5.532384399999996e-07	9.0205917649e-06	-0.00316622	0.00012711	1.00249490884e-05	1.6156952100000043e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.2957434571155	-6.071041473665446	36.85754457496591	638873.685508663	949.0056037842932	9.945651708867558	98.9159879141002	900611.6360139909	759.925008789309	-1.732956876746016	577486.0189834314	3.0031395366613065	796.2304140324646	689.3232320853206	1.591025	38.044186	0.5291381	0.319011	-0.0006310093	-0.2465529229	-0.2027641985	-0.220755055	0.0078287662	0.1317542355	0.0006682912	-0.0143086231	-0.291994381	0.1959019466	-0.2815819523	0.201343631	-0.0249401309	-0.0727690325	0.1472383095	0.1691804367	0.1276682007	-0.0439591534	-0.0832873665	-0.0139488529	-0.0467951294	0.0417317144	-0.0181250067	0.0773663158	0.0046843906	0.0865460617	0.0638535166	0.1352313223	-0.0941480705	-0.0249879184	0.131873261	-0.2519916485	0.0709741624	0.0113952489	-0.0011342672	-0.0868339973	-0.1276844424	0.1186361156	-0.0080714211	-0.0496985674	-0.0154474088	-0.0883983281	-0.0779773876	-0.068598595	-0.0977470707	0.1454693646	-0.0133774718	0.0079588997	-0.0600796719	0.1401424568	0.0002002651	-0.1476923101	-0.004244397	-0.0317996093	0.0554995169	0.0996478551	-0.0679782199	0.0763183127	-0.2411040421	0.0576957904	0.0365697606	0.0314539755	-0.0395244349	0.0276254159	-0.1066181745	0.1354326391	-0.073169419	0.0437574774	0.0445223988	-0.1359566222	0.3257274567	-0.0099360588	0.0902812638	0.1404989611	-0.2820817486	0.1762470857	0.0389878491	-0.1410257132	0.0573728536	-0.0098405029	0.025898257	0.1516117259	-0.1723631753	-0.1032752475	-0.0942183317	-0.0719688419	-0.0735274181	0.1102347606	-0.0870328252	0.0227128193	-0.0617837159	-0.1404123265	-0.0558169542	0.0661203061	-0.0705571022	0.0027070839	-0.1120119953	0.0713867084	-0.0258549876	-0.1035676303	-0.115809	0.024815	0.000615784225	0.0134117244809999	-0.24414	-0.2707316	0.0596043396	0.07329559923856	-0.181112	-0.1572787	0.0247365894736899	0.032801556544	0.000387878	0.0001021959999999	1.50449342884e-07	1.0444022415999995e-08	-0.00338358	-0.00038015	1.445140225000001e-07	1.14486136164e-05	-0.00212231	0.0010439099999999	4.504199736100001e-06	1.0897480880999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.6632686402656	-5.632474816849822	31.724772562447438	629901.3839887505	937.4159990445704	-11.589604739722745	134.3189380230039	878748.7552647301	759.9753045582094	0.0502957689003551	577562.4635383431	0.0025296643692779	794.5588022083642	650.7490241118521	1.575285	37.667824	0.6869204	0.396171	0.0822676087	-0.1920528297	-0.0789040098	-0.1338402925	0.2061867243	0.0646116197	-0.0799171818	-0.057550566	-0.0022944397	-0.0818727065	-0.2218644413	-0.1465021097	0.1598996515	-0.0817499931	0.1625176569	-0.0499353264	0.0805148972	-0.0347123705	0.074814532	-0.1630025537	-0.1823882497	0.0976893903	0.0824754856	-0.0473262515	-0.0673930615	0.0471018461	0.1447380869	-0.0619644844	0.0019494099	-0.0211628682	-0.0433692546	-0.0278537717	0.0330361325	0.0212572785	-0.2186022652	-0.0779691711	0.0237501912	0.0454192693	0.1182147219	-0.0514305008	0.0846832238	0.0941699712	0.1330321788	-0.0758689617	0.0205078982	-0.2218246274	0.0484022753	0.0003039842	0.0554310816	-0.0216704824	0.0598103551	-0.0222194775	-0.1207880968	-0.1245693882	-0.029056464	0.0798456224	-0.0451879743	-0.1218541861	-0.1178011904	-0.0319356828	-0.1881248341	-0.0027176823	0.042026618	0.0506105637	-0.1203633148	0.1326020061	-0.1207147765	-0.0729140071	-0.0171336741	-0.0963687951	0.0579384847	0.0224451723	0.1644764732	-0.0502538169	-0.1618906658	-0.1237577918	-0.0007257133	0.0626881648	-0.2118860784	-0.0581586229	0.0225427781	-0.1299772079	0.0554786043	0.15163987	0.0819955596	-0.0387934237	0.0858393168	0.1038160343	0.0235994678	-0.063850386	0.0957597576	0.0372019557	-0.1327245246	0.0936922635	0.1018226075	-0.0003778352	-0.0742693373	0.0695158277	-0.030451217	-0.1064242213	-0.0984829	0.0173260999999999	0.0003001937412099	0.0096988815924099	0.0535388	0.2976788	0.0028664031054399	0.08861266796944	0.0654171	0.2465291	0.06077659714681	0.00427939697241	-0.00105249	-0.0014403679999999	1.1077352001e-06	2.0746599754239997e-06	-0.00286446	0.00051912	2.694855744000001e-07	8.2051310916e-06	-0.00267055	-0.0005482399999999	7.131837302499999e-06	3.005670975999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.0680848841125	-4.595183756153119	21.11571375281349	622628.442582681	944.0018372439224	6.585838199351997	43.373264788043954	891139.4687199009	759.0573562780174	-0.917948280191922	576168.0701197732	0.8426290451073075	795.4237314530151	593.064699075617	1.557451	37.241375	0.3047848999999999	0.213611	0.1645676431	-0.1018524292	-0.0172707411	-0.2497917467	-0.0134025427	0.0996109435	-0.0678456032	-0.0541113148	-0.0947678652	0.1100756336	-0.1646361898	0.1676751676	0.0082408665	-0.0392870173	0.2318504826	0.049099056	0.1243983216	-0.094991343	0.0668921848	-0.105364159	-0.0929023004	-0.0268936114	-0.0274113023	0.0829829652	0.0151428496	-0.0281663375	0.08753627	-0.0090243393	0.0119866229	0.0143197638	-0.1377084763	0.0031075293	-0.0127388777	-0.0222628089	-0.1420397093	0.0598055798	-0.0452313293	-0.0549332986	0.039304281	-0.017647847	-0.0171573335	0.0040456368	-0.0574825473	0.0198882624	-0.0172140485	-0.0620356917	-0.0075798169	0.0529340847	0.0227625887	0.0696246123	-0.0270864227	-0.0433826287	0.0073425241	0.1242416747	0.1409594906	0.0022116803	0.0842507461	0.0843834963	-0.1944968592	0.1056085854	-0.0856054725	0.0449585499	-0.0847329834	0.0473565614	-0.0474098436	-0.0068251347	-0.0655759727	-0.1054758824	0.0566266391	-0.056148113	0.1723545455	0.0186480944	0.1293887707	-0.098443567	-0.1212827171	0.0403191193	-0.0084462849	-0.0414313714	-0.087123488	0.0173520384	-0.0251360369	0.1013943485	0.0838654229	0.0570752717	0.0454850501	-0.0421663481	-0.0642446431	-0.0324218453	0.058357953	0.0042837976	-0.1271748949	-0.031647071	-0.0441843854	-0.1112297561	0.1063995272	0.032614171	0.0924883668	0.0676152521	-0.034995421	-0.108871781	-0.0959036	0.0025792999999999	6.652788489999962e-06	0.00919750049296	-0.13535	-0.1888888	0.0183196225	0.0356789787654399	-0.0344119	-0.099829	0.009965829241	0.00118417886161	-0.000956744	9.574599999999984e-05	9.15359081536e-07	9.167296515999971e-09	-0.00297505	-0.0001105899999999	1.223014809999996e-08	8.8509225025e-06	-0.00260713	6.34199999999998e-05	6.7971268369000005e-06	4.022096399999974e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.5892973658824	-1.4787875182300922	2.1868125240731158	620296.9013252844	936.153791549964	-7.848045693958397	61.59182121445895	876383.9214333735	756.6327315833712	-2.4246246946462406	572493.0905033138	5.878804909888376	791.5587016437669	565.1833493276422	1.096762	26.225487	0.2780759	0.15912	0.2194278974	-0.049000493	0.0849689432	-0.1851723968	0.0484018568	-0.0507305772	-0.0120751586	-0.0560412281	0.0207747398	-0.141658363	0.0389043337	-0.0398931951	0.0996040877	0.0474681166	0.2310533702	-0.0182598725	-0.0102795576	-0.1126781031	-0.0221390625	-0.0852415845	0.0144850987	0.0554805293	-0.117110121	0.0989905099	-0.0457610071	0.0956674666	0.0407871803	0.018622729	-0.001405757	0.0702147608	-0.0746782586	-0.0637627589	0.0216787959	0.0120937364	0.1175575226	0.0308983667	0.1328376949	-0.0873176075	0.0141543726	-0.0250274293	-0.0052353047	-0.0598723082	-0.0764031132	0.0526511789	-0.0991318807	-0.0501746291	0.2026024152	-0.0482013884	-0.0561937395	-0.0345152716	0.0268583239	0.0357682881	0.0487954649	0.043918658	-0.0310492495	0.1075479468	0.0558215601	-0.0499916294	-0.0915626799	0.1406756774	-0.1425417477	-0.0536561887	-0.0470354987	0.0561816787	0.0466005825	0.0621614037	0.0428199017	-0.0925667388	0.1115863736	-0.0277026282	-0.0217364431	0.0387354589	0.0558079545	-0.2054837154	0.0607385302	0.0013980179	-0.1516415715	-0.0403772697	-0.0350568569	-0.1523183923	-0.0826451929	0.0590049559	-0.0039378173	0.0154721902	0.0452452746	0.0511826063	-0.0210269711	-0.0494817743	-0.0318370506	-0.0228813655	0.0744305608	0.0806016289	0.0120796497	0.0124522099	-0.0697120989	0.069606173	0.0217370647	0.0656857936	-0.0394798359	-0.1109009027	-0.0881158999999999	0.0077877000000001	6.0648271290001646e-05	0.0077644118328099	-0.0393308	0.0960192	0.00154691182864	0.00921968676864	0.0639913	0.0984032	0.0096831897702399	0.00409488647569	-0.00239098	-0.001434236	5.7167853604e-06	2.057032903696e-06	-0.00303654	-6.148999999999998e-05	3.781020099999998e-09	9.2205751716e-06	-0.00258554	2.159000000000015e-05	6.6850170916e-06	4.661281000000066e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.1394664092409	0.5501690433584372	0.3026859762699379	621163.8185118429	936.6143441991746	0.4605526492106264	0.2121087426949263	877246.42975965	757.1408905416489	0.5081589582777042	573262.3281302012	0.2582255268778815	791.9981678600818	557.4945704080344	0.878274	21.001066	0.14137869	0.0796333999999999	0.2244517402	-0.0160924125	0.1056167729	-0.1647623126	-0.0095794113	0.0309041941	-0.0658026524	-0.0236847358	0.0471158828	-0.1212993084	0.0970452498	0.0686076964	-0.1610819646	0.0497408463	0.1984442731	0.0422422491	-0.0421298555	-0.0492537733	0.0045580969	-0.0197724539	-0.0950890329	-0.0519798963	-0.1178492195	0.0856667916	0.0646936695	-0.0319295822	-0.1021692035	0.0063168176	-0.0108691399	0.1034041483	-0.0881501607	-0.0573388136	-0.015937908	-0.1411049698	-0.0234335184	-0.0818301231	-0.0474537921	0.0414716109	-0.0885312423	-0.1954983887	-0.0421313587	-0.0351617457	0.0114530671	0.1315941296	-0.197050193	0.0129332911	0.0408553185	0.0383690149	0.0744256139	-0.0323335079	0.0030971741	0.2262682948	-0.1051850467	-0.0938128988	-0.0244444114	-0.1045338289	-0.1931929746	-0.0740537287	-0.0985258538	0.1517363279	-0.0878064798	-0.0839345603	-0.0672648866	0.0556040034	0.0363399046	-0.0728442725	-0.0096467931	-0.0888325545	-0.0763697995	0.0734001002	0.0448384681	-0.0813841001	-0.0007398116	-0.0950940599	0.0303223939	0.0155213537	-0.0879868965	0.0107807673	-0.0329956235	-0.0802516956	0.0211262342	0.0270759617	0.0958212089	-0.1189187706	0.0510950267	-0.0794530011	-0.0815800866	-0.02115777	-0.0078626452	-0.0290004574	0.1014767454	0.0924486802	0.0819207732	-0.0194592277	-0.0971264106	0.1646568503	-0.142768026	0.0637282764	-0.0438968002	-0.1125037874	-0.0837099	0.0044059999999998	1.9412835999999085e-05	0.00700734735801	-0.0841544999999999	-0.0448236999999999	0.0070819798702499	0.0020091640816899	0.00275631	-0.06123499	0.0037497240003001	7.5972448161e-06	-0.0021031	0.0002878799999999	4.42302961e-06	8.287489439999996e-08	-0.00331816	-0.00028162	7.930982440000012e-08	1.10101857856e-05	-0.00253676	4.878e-05	6.4351512976e-06	2.3794884000000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.8873539405591	0.7478875313182698	0.559335759501336	622343.2572073371	935.7476815711304	-0.866662628044196	0.7511041108484725	875623.7235657457	756.7985662270146	-0.3423243146343111	572744.069843265	0.1171859363898508	791.3465098670371	562.3239890689298	0.8516289999999999	20.36393	0.1248339899999999	0.0652221	0.2242110426	-0.0353132541	0.1115372677	-0.1523222453	-0.0319979409	-0.0153555005	-0.0027912181	-0.0232441633	-0.0005504593	-0.2092257903	0.071776932	0.1009218258	-0.0531528863	0.0434486343	0.2221367713	0.0269751153	-0.0876085916	-0.0592739056	0.0909805598	0.1037034313	-0.0320335299	0.117310749	-0.0462778986	0.1238814352	0.0303317399	-0.0390268362	0.1103800134	-0.1427231406	0.1345727336	0.0079330177	-0.1374553783	-0.0001618831	0.0237077344	-0.0532647685	-0.0047404473	0.112382634	-0.1159808363	-0.0064318112	-0.0342958193	-0.0043063886	0.0803831269	0.0248810088	0.1870327796	-0.0303798782	0.1484227245	0.084791468	-0.0110054787	0.0545229539	0.0136094705	0.0456314449	0.0978410916	-0.1967503179	0.0151372917	0.0299686476	-0.0734766525	0.0336348278	-0.0382551077	-0.1123544809	-0.0920619067	0.1575795136	-0.082918027	-0.1297106777	-0.025969753	0.0616683358	0.1824240555	-0.0341504894	0.05691054	-0.1402157265	-0.0467263099	0.0136002088	-0.0446788767	-0.1222641772	0.0335397079	-0.1508936667	-0.0685921209	0.0035203198	-0.043296962	-0.0453064507	0.0336012943	-0.0388450675	-0.0276245401	-0.0484495231	0.0451296417	0.0956723515	-0.0123227118	0.0090183098	-0.0307873205	-0.0078373747	-0.1225971758	-0.05914113	-0.0986982327	-0.0496144671	-0.0875608943	0.0303489995	0.0825498114	-0.0923270409	-0.0200560048	0.0617435365	-0.0482387676	-0.1136742748	-0.0886248	-0.0049149	2.415624201e-05	0.00785435517504	-0.0517704	0.0323840999999998	0.00268017431616	0.0010487299328099	0.0126503	0.00989399	9.78910381201e-05	0.00016003009009	-0.0031535	-0.0010504	9.94456225e-06	1.10334016e-06	-0.00309404	0.0002241199999999	5.022977439999998e-08	9.5730835216e-06	-0.00281506	-0.0002783	7.9245628036e-06	7.745089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
