global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
765.4513312205369	1.7891797077733145	585915.740467292	3.201164026707803	841.7817513975058	7.272356509225347	52.88716919727227	708596.5169858523	724.548193215292	0.9649982037262816	524970.0842915442	0.9312215331949502	726.6299926696876	542.4360098208573	0.958955	18.033316	0.112911955	0.0822153999999999	-0.0963325891	-0.0842942197	-0.0689644197	0.0450522829	-0.0392337276	0.1451290772	-0.0527781958	0.0446932542	0.0116346003	-0.0077193596	-0.0725347092	0.0120236081	-0.0921826685	0.0456390047	-0.1063767699	-0.0885834844	0.0561091914	-0.0210192781	0.0254351744	-0.1060540018	-0.0190195527	0.0286572639	0.0863913451	-0.0012416859	-0.048878762	-0.0226893701	0.1513925744	-0.0508771119	-0.0377470972	-0.002862379	-0.1133477287	0.0775806939	-0.0147223168	0.0719662814	-0.0975240289	0.1113112671	-0.0324376733	0.1303527945	0.1298383314	-0.1259574322	-0.0704657727	-0.1172042005	-0.1456755222	0.1446563623	-0.1608194401	0.0399175404	0.121097592	-0.0051480243	-0.0179665394	0.0482051125	-0.0834841935	-0.0310640008	-0.0214897279	-0.0123705133	-0.0795283737	0.130231772	-0.013531882	0.0460381073	0.0191872669	0.0061662462	0.0109183288	-0.0138620515	0.0404593872	-0.0428566835	-0.0251291433	-0.0283865431	0.1726868498	-0.0426625924	0.111621408	0.0367247838	0.0573102843	0.0009352811	0.018928885	-0.0880132424	-0.0214312346	0.0205117144	-0.1690161633	-0.1125354209	0.0339364469	0.1711764141	0.008217101	-0.0672316284	-0.0217603204	0.0006800511	-0.1018790252	-0.0608662367	0.0075425572	0.0875695004	-0.0594254442	-0.1058685547	-0.0998262735	-0.0278438647	-0.0662808903	-0.1224843074	0.0399077858	-0.0053732034	-0.0865565067	0.0429287859	-0.0384998435	-0.0343655798	0.0050681004	-0.127216994	-0.0379326471	0.0700351831	0.1217259954	-0.0093225426	-0.0799549184	0.0287612449	-0.1327023364	-0.1184005633	0.0672728206	-0.0036172739	-0.0076436548	-0.0332607214	0.1530597984	0.1199918417	0.0589066912	0.0966728009	0.0482387676	-0.0153640485	0.0187306	0.01203517	0.00035083537636	0.0001448453169289	0.0593388	0.0796508	0.0063442499406399	0.0035210931854399	-0.0428355	0.0071214	5.071433796e-05	0.00183488006025	-0.00018978	-0.0002712207	3.6016448399999994e-08	7.356066810849e-08	0.000106716	-1.0870999999999998e-05	1.1817864099999996e-10	1.1388304656e-08	0.000179784	0.0	3.2322286656e-08	0.0
764.6685517322501	-0.782779488286792	584717.9940082969	0.6127437272825319	837.4528513898947	-4.328900007611082	18.73937527589523	701327.2783010651	724.2081265494331	-0.3400666658588989	524477.4105602398	0.1156453372283879	726.7732345914887	535.2026272593148	0.995381	18.718304	0.092368199	0.0705374	-0.0606779262	-0.0633239196	-0.0963662059	0.0083485893	-0.032310793	0.0572573045	-0.0266311814	0.0245035554	-0.0361708777	0.0822508566	0.0287172706	-0.1725266496	-0.0854804219	-0.0559243026	-0.0695582597	0.1013287641	-0.0845448139	-0.1468116663	0.0712708295	-0.1257338653	0.0095917797	0.0575015444	-0.0818772642	0.0454377967	-0.0342751649	-0.0753729253	0.044298792	-0.0828944846	0.1307381369	0.0336345839	0.054018968	0.0682890379	-0.0343547315	-0.0083063179	-3.24977e-05	0.158812324	-0.1066048597	0.14150419	0.0771076128	0.0383519505	0.0087536965	-0.087428116	0.072567399	-0.0781512827	0.0290180354	-0.0023661546	0.119696309	0.000708362	-0.1029633002	-0.092792595	0.1337495699	-0.0298395851	0.0760894052	-0.070975346	0.042548891	0.0309084273	0.0879267106	-0.0782144145	0.0286773358	0.077351465	-0.0168467932	0.0596787398	0.0390224202	0.0793356361	-0.0563552743	0.0339579904	-0.035562416	-0.0768065048	0.081044943	0.0990378141	0.0029336701	0.0130278009	0.1701261465	0.0362611841	-0.0049750033	0.018323286	0.0011331488	-0.0160382251	-0.0120188362	0.0116381245	-0.0286874106	-0.0741620845	-0.0069298464	-0.0159850233	-0.0818310079	-0.0651013493	-0.0483888257	0.1443614836	-0.0497121051	-0.0922577116	-0.1353713759	0.1300194656	-0.0316277592	-0.0574795278	-0.1132281338	0.0927252079	0.0116111122	0.0646066345	-0.0326222077	-0.1314034423	-0.0262729747	0.098430084	0.0068272653	-0.0402846572	0.0715252298	0.0219736535	-0.0603115841	0.1002827877	0.1015323555	-0.090305257	-0.0030611847	-0.1413320571	-0.0523609951	-0.1079451081	-0.1175521791	-0.0265006937	-0.026250814	0.0953761056	0.0438968002	-0.0223783947	0.0074592399999999	-0.0112713600000001	5.564026137759851e-05	0.0001270435562496	-0.0099715	-0.0693102999999999	0.0048039176860899	9.943081225e-05	-0.0471091	-0.0042736	1.826365696000002e-05	0.00221926730281	-0.000241817	-5.2037e-05	5.8475461489e-08	2.707849369e-09	8.49422e-06	-9.822178e-05	9.647518066368398e-09	7.215177340840001e-11	0.000179784	0.0	3.2322286656e-08	0.0
766.1510327841461	1.482481051896002	586987.4050362137	2.197750069230677	841.7430266536475	4.290175263752758	18.405603793716047	708531.322920043	724.8394933766372	0.6313668272040331	525392.2911585	0.3986240704936874	726.4801418133977	543.3650686290609	1.175416	22.103895	0.121596506	0.0576941	-0.0446367246	-0.077720492	-0.1375859966	0.1289982717	0.0353509581	0.0993029338	-0.0555111815	0.1283691828	0.1762811669	-0.1311487345	-0.1355572122	0.0540184366	-0.1319203518	-0.0028153576	-0.0459828583	-0.1249614702	-0.0319032338	0.0107665116	0.0750906617	-0.0825001099	-0.0421560497	-0.1200574472	-0.0383452343	-0.0056797515	0.0058749255	-0.1870745299	0.1518318135	0.0602036552	-0.1805053589	-0.0396607238	0.0691862342	0.0769727814	0.1153005415	-0.0439091631	0.0356531647	0.0805914723	-0.0255276391	-0.1021842083	-0.0515632352	0.0314165056	-0.0725483996	-0.0315493135	0.1555182879	0.0334040655	-0.0153756455	0.0444452362	-0.2848553621	0.0198722659	-0.0036975986	-0.0499401905	0.0142117442	-0.0234274746	0.0027981985	-0.0775085787	-0.0825895201	-0.1990631292	0.0303978556	0.0060367781	0.0647261072	-0.0246635994	0.0233682565	0.0139511351	0.1103603851	-0.0082937716	-0.0074784641	0.011981389	-0.1040248495	-0.0893249784	0.0018286674	-0.0656618182	0.1953495088	-0.0741763597	0.0108059029	-0.0448231937	0.0098392463	-0.1726270627	-0.2555584704	0.0696534585	-0.0010357666	0.092444779	-0.0393506878	-0.0921913056	0.0528852953	0.0720737626	-0.0565483007	0.0046350522	0.0749052131	0.035475086	0.0375235805	0.0017185636	0.0211345832	-0.0088094641	0.1786797983	0.0458755465	0.1065857768	0.0655036786	0.0754661364	0.101243286	0.043098375	0.0012089938	0.0153497541	0.2058746335	-0.1177338441	-0.183706112	-0.0730529548	0.088536981	0.118494229	-0.1626843426	-0.1382554076	-0.0157160459	0.1165558517	-0.0394853298	-0.0617406326	0.0524777584	-0.0995763557	0.0526266665	-0.0780213232	0.0940386689	0.0394798359	-0.0293067317	0.0010115	-0.0064477399999999	1.02313225e-06	4.157335110759871e-05	-0.042917	-0.0329454999999999	0.0010854059702499	0.0018418688889999	-0.082217	-0.0351079	0.0012325646424099	0.006759635089	0.000222599	0.000464416	4.9550314801e-08	2.15682221056e-07	-0.000265364	-0.0002738582199999	7.499832466156839e-08	7.0418052496e-08	-2.38491e-05	-0.0002036331	5.687795708099999e-10	4.146643941561e-08
765.943412334295	-0.207620449851106	586669.3108983039	0.0431062511963756	838.950521459403	-2.792505194244427	7.798085259882105	703837.9774570043	725.4827271135351	0.6432337368979688	526325.187340092	0.4137496402837253	727.8385161039413	543.5898627893554	1.345175	25.296246	0.179930005	0.0993658	0.0578353472	-0.027501339	-0.2284398694	-0.1309367074	-0.0229410874	-0.0647134067	-0.0525769808	0.1438658163	-0.0978018091	0.2471776386	0.1015253679	-0.1330431998	-0.0053192234	-0.0124362998	-0.029038729	-0.1293464555	-0.1016099531	0.0974857294	-0.0833844406	-0.2016270056	-0.0411989974	0.1217466912	0.0328313873	-0.0983801973	0.0820980387	0.1071236653	-0.0073477602	0.1678436171	-0.1213799085	-0.1056525832	0.0031217919	-0.0900462503	0.0707202687	0.0355902865	-0.2120653908	-0.0075340425	0.1023560251	0.0260050364	-0.0330397676	0.0664135396	0.1551965137	-0.0033692878	-0.104664803	-0.0305107468	-0.0043203774	0.0378573005	0.0097424744	0.0716673753	0.0614575796	-0.1246462733	0.0067531786	0.1424689923	0.0656445107	0.0398160616	-0.0659770644	0.0369221172	0.0388717479	0.1542082266	0.083342532	-0.0615705948	-0.134583451	-0.0810612153	0.0427016926	0.1397335997	0.0137942531	0.0820900111	-0.0825368704	-0.0534012615	0.0620738038	0.2589805196	-0.0323674136	0.0561295001	-0.1831175868	0.091491985	-0.0596428052	-0.0652556474	0.0380174202	0.1261149737	0.1064581263	0.1120987715	-0.058535176	-0.0649450199	-0.1027709043	0.1370064866	0.0902388859	-0.0260168895	-0.1434750573	-0.0093482214	0.0150000868	-0.0675810386	-0.0863255291	-0.0609227604	0.0922488391	-0.0093671344	-0.1606132493	-0.1047218713	-0.0532581686	0.0895286616	0.178142148	-0.030973607	-0.0225043685	0.0468137049	0.0904944733	0.0432630368	0.0342582691	-0.1891666194	0.0650028925	-0.1005195167	-0.036972917	0.0974505242	-0.0599940994	-0.0685047864	-0.0174347181	0.0267895667	0.0281111301	-0.015553288	0.1088803429	0.092661062	0.034995421	-0.0361224311	0.0187384	0.0177269	0.0003511276345599	0.00031424298361	0.0396502	0.0825672	0.0068173425158399	0.0015721383600399	-0.0532863	0.0289306999999999	0.0008369854024899	0.00283942976769	-0.000540813	-0.000763412	2.92478700969e-07	5.82797881744e-07	-0.000218305	4.7058999999999984e-05	2.2145494809999982e-09	4.7657073024999993e-08	0.000179784	0.0002036331	3.2322286656e-08	4.146643941561e-08
766.058874029461	0.1154616951660045	586846.1984792856	0.0133314030506073	840.6205730343386	1.6700515749355418	2.789072262944684	706642.9478085798	724.4653610048407	-1.017366108694432	524850.0592958742	1.0350337991200511	726.7888142740451	542.5998465297233	1.115093	20.969507	0.1045315199999999	0.080989	0.0579635808	-0.0192305567	-0.1406694664	0.132573617	0.1049602114	0.0042356176	-0.0065525069	0.0879246368	0.1741314673	0.1029862318	0.1329838583	-0.0078689917	-0.0471497838	-0.084622767	-0.0983615636	-0.0748466427	-0.1601309155	0.0298719233	0.0756176638	-0.0321857586	-0.0883526025	-0.1550567705	-0.035539359	-0.1811426499	-0.0335106337	0.0162394729	0.0207855236	0.0418881587	-0.0363954637	-0.0389274409	0.1301832091	-0.0238410937	-0.0464893711	0.0728010409	-0.043705891	-0.0167758616	-0.045032111	-0.002864406	0.0532658784	-0.0392162818	-0.0211339546	-0.0867157969	0.0397761988	0.088943386	-0.0424179715	0.0001418114	0.0592004602	0.0663578022	0.044230378	0.0099644572	0.0151475039	0.0707400576	0.0274649932	-0.0590171604	-0.0961341511	-0.1640415446	0.0384981601	-0.0646329906	0.0442510064	0.0042194894	-0.0480539996	0.0096448101	0.0754318523	-0.1548150736	0.0040781852	0.0449364201	0.1282423766	-0.0609967515	-0.0666455739	-0.034042583	0.1708694493	-0.0574968022	-0.0285976757	0.1379107409	-0.092106125	0.0202996465	-0.0243776634	-0.0033072361	-0.0691728499	0.0633752912	-0.0212922914	-0.1201608205	0.0389102529	0.0444060194	0.0589149453	0.0002051209	-0.055038912	-0.0373192411	-0.119770858	0.0047452508	-0.0437835625	0.0397238216	0.0451917317	0.1019330452	0.0506035204	-0.0241035798	-0.0035724037	0.0338188037	0.0544456141	0.0162807606	0.0520151847	0.0520110795	0.069734382	0.0556838792	0.1130109909	0.1094776497	-0.076866098	0.0546428874	0.0199887244	0.0521627708	-0.1917802507	0.0277945063	0.1273811661	0.0899157865	-0.0764099197	0.1297423903	0.080914443	0.0912438734	0.030451217	-0.0427992974	0.00904383	-0.00969457	8.179086106889998e-05	9.39846874849e-05	-0.0400233	-0.0796735	0.0063478666022499	0.0016018645428899	-0.0432458	0.0100405	0.00010081164025	0.00187019921764	-0.000596213	-5.539999999999994e-05	3.55469941369e-07	3.069159999999993e-09	-0.000265364	-4.7058999999999984e-05	2.2145494809999982e-09	7.0418052496e-08	0.000179784	0.0	3.2322286656e-08	0.0
765.2999055304585	-0.7589684990024352	585683.9454049288	0.5760331824780095	839.9368745226276	-0.6836985117109862	0.4674436549158174	705493.9531828403	724.8103869762433	0.345025971402606	525350.0970686516	0.1190429209423119	727.1484729032711	543.2701615650042	1.039048	19.539474	0.0901033899999999	0.0713689	0.0370741575	-0.054623251	-0.1696392962	-0.0638394438	-0.025489375	-0.0183100668	-0.0191873847	0.1516444812	-0.0795030823	0.1162202643	-0.0436316153	0.0115005291	-0.042437026	-0.0233281751	0.1509172976	-0.0756656641	-0.0109768799	0.1268285622	0.0376058905	-0.1088269749	-0.0895439681	0.0682481284	-0.1288243952	-0.1678827202	0.0522776511	-0.0293760879	0.0305522207	0.0315806673	0.0566848833	-0.029377139	-0.0794438713	-0.1186911855	-0.0366290188	-0.0184803137	-0.0007832041	0.0384042675	0.0601781473	-0.0470171214	0.0141881553	-0.0148601912	-0.0294782825	-0.0619029808	-0.0378245862	0.1119851583	0.2153331036	0.0958212662	-0.0049822984	-0.0254412205	0.2119858808	0.0435586035	0.1204412788	-0.0326544983	-0.1211669153	-0.0603390926	0.079386322	-0.0401986231	0.1275483367	-0.0083731624	0.0626551603	0.1321057704	0.0413006191	-0.0039461833	0.0148274353	0.0886115241	0.0677756598	-0.0160785624	0.2336716289	-0.0541319087	-0.0370659535	0.1645260038	0.0029819636	-0.0783086289	-0.091775408	0.0058510698	-0.1350474176	-0.054116664	0.0189004633	-0.038704839	0.0100207939	-0.050836671	-0.0257489985	-0.0729746097	-0.020038465	0.133307896	0.0296085687	0.023080605	-0.0420790932	0.0139711117	0.0123692728	-0.0516896177	0.0128273022	0.057660665	-0.1362727475	0.0455218299	-0.109897532	0.104205352	-0.1176889935	-0.0287169712	0.0398079049	0.0648579334	0.044674578	-0.0848960409	-0.0442270571	-0.2285801512	-0.0982551537	0.1130548382	-0.133052228	-0.1349900197	0.0402902878	-0.0485143084	-0.0801699815	0.0270277802	0.0843738443	0.0423383757	-0.2022437165	0.0014744956	0.0558736093	0.0897877085	0.0258549876	-0.0493116688	0.00165009	-0.0073937399999999	2.7227970081000004e-06	5.466739118759999e-05	0.0304043	0.0704275999999999	0.0049600468417599	0.0009244214584899	-0.0491266	-0.0058807999999999	3.458380863999998e-05	0.00241342282756	-0.000724238	-0.000128025	5.24520680644e-07	1.639040062500001e-08	-0.000265364	0.0	0.0	7.0418052496e-08	0.000179784	0.0	3.2322286656e-08	0.0
764.136575758604	-1.163329771854592	583904.7064120846	1.3533361580832568	837.4094270411994	-2.5274474814282257	6.387990771377882	701254.5484974697	723.7049931941468	-1.1053937820964848	523748.9171741401	1.2218954134975708	726.2325035878712	536.7294378732521	1.022882	19.235462	0.142760495	0.0831091999999999	-0.0102618931	-0.0974221233	-0.0744044398	0.1192974588	-0.0490188265	0.0067397401	-0.1298048873	0.0558244941	0.0107623656	-0.036508576	0.0747588072	-0.0391053116	-0.055933602	-0.0433395851	0.0460112279	0.0762611312	-0.0576629089	0.0316785401	0.1218583668	-0.0886301274	0.0550648569	-0.0428281586	0.0404146633	0.0082059674	-0.15509037	-0.043057793	-0.0514233212	0.0700256581	-0.0265117989	-0.1206720786	-0.0623353677	0.0185183421	-0.0262920261	0.0470359979	0.0220595825	-0.1210114304	0.0471226159	-0.0443311383	0.0331264478	0.0057688051	-0.1782627	-0.0446887842	-0.0056784671	0.0714559465	-0.170631607	0.0294499114	-0.0383520998	0.1245242501	0.0493874496	-0.0697522522	0.0001607388	0.0166303341	-0.1408457965	-0.0718488775	0.0770640195	0.0033542438	-0.0813801998	0.1153980362	0.0135688112	-0.0253388112	0.1656537246	0.1104394314	-0.0382499296	-0.0691894783	0.0518261864	0.1452644848	-0.0426532942	-0.1556269842	0.0538242027	-0.0187785549	0.0461704227	0.0064402291	0.0270534438	0.1104935561	0.0541806398	-0.055665447	0.0149020253	-0.1034480969	-0.1689803688	0.0347776351	0.0138327442	0.011236457	-0.1299243981	0.0227986675	0.1651384476	0.0008428529	0.0754434804	0.105300758	-0.0897516995	0.0796553254	0.0264721727	-0.0571236923	0.0617521004	-0.1283683739	0.1159801073	-0.1546190492	-0.0093086844	0.0813995084	-0.031658061	-0.0407383338	0.1093558993	-0.0768603357	-0.0509862106	-0.0218486508	-0.051545323	-0.0187319854	-0.0052663572	0.0091548067	0.0663167204	-0.1344472081	-0.0125905705	0.194365718	0.0838460184	0.0411241652	0.0121103358	-0.0790207928	0.0408736628	0.0882931893	0.0212145853	-0.0556345156	0.00169662	4.652999999999992e-05	2.8785194244e-06	2.1650408999999926e-09	-0.0432277	-0.073632	0.005421671424	0.00186863404729	-0.0251481	0.0239785	0.00057496846225	0.00063242693361	-0.000209937	0.000514301	4.4073543969e-08	2.64505518601e-07	-0.000499792	-0.000234428	5.4956487184000007e-08	2.49792043264e-07	2.64437e-05	-0.0001533403	6.9926926969e-10	2.3513247604090004e-08
764.6434662785775	0.5068905199735809	584679.6305225182	0.2569379992390872	842.8818348977898	5.472407856590394	29.947247748872268	710449.7876006649	724.4177457676852	0.7127525735384097	524781.0703831346	0.5080162310856261	727.3471345735275	542.5476747607961	1.042533	19.605001	0.101828345	0.0719188	-0.1340367816	-0.0965041817	0.0079624057	0.0016465658	-0.0926904746	0.1463086216	-0.0221002496	0.0803144273	-0.0635766156	0.0234359989	-0.0967817022	0.1420317001	-0.0459078039	-0.0722668617	-0.0193507625	0.077055357	-0.0255319706	0.059216196	0.0831131458	-0.0796846636	-0.0216613425	-0.1398647048	0.0764919221	0.0342684997	-0.0408461288	-0.0198276634	0.0800388104	-0.0613705805	0.1042474567	0.0170797098	-0.1025009956	-0.0047487164	0.0003416452	0.0898517115	0.0262300122	-0.1589575599	-0.1233550108	0.2133707308	-0.0639515191	0.1791115722	0.0045173213	0.0136391171	-0.0693142732	0.0758720407	0.0034491795	0.1272795723	-0.0319126778	-0.0255045775	0.1081024415	-0.0710787622	0.0082544284	-0.0937245946	0.0750317712	0.1063139132	-0.0435337474	-0.1036352632	0.2311595593	-0.0026888693	-0.0065685694	-0.089108098	-0.1056337353	0.1115030234	0.0077002782	0.0385028863	-0.024870316	-0.0270270586	-0.1006231627	-0.0578035759	0.1151822827	0.0236955747	0.0667736135	-0.0813772544	0.0471099836	-0.0924928139	-0.0615398219	0.2016275349	-0.0740818833	-0.0440147506	-0.1032866938	-0.0132973533	0.0402450128	0.0133925584	-0.0808577508	-0.0660279393	-0.0411934293	0.1660379694	0.1220995088	-0.0715908228	-0.0669168111	-0.0830150784	-0.0843526843	0.0688268423	0.0024957502	0.0262592935	0.0044120034	-0.2168023515	0.0833346971	0.057824679	0.1175387209	0.0222065143	-0.0756742367	0.0012137629	-0.1559575511	-0.0693272926	0.1140350757	0.0331644248	-0.0898212181	0.0831044348	0.0039057743	0.1517700909	0.0196043452	-0.0159630159	-0.0224705573	-0.0128769901	-0.074008592	-0.0852713479	-0.0133764341	0.0867609543	0.0165379384	-0.0617435365	0.00169489	-1.7300000000001342e-06	2.8726521121e-06	2.9929000000004644e-12	0.026163	0.0693907	0.00481506924649	0.0006845025689999	-0.0306011	-0.0054529999999999	2.9735208999999997e-05	0.00093642732121	-0.000474238	-0.000264301	2.24901680644e-07	6.9855018601e-08	-0.000326329	0.000173463	3.0089412369e-08	1.06490616241e-07	0.000128338	0.0001018943	1.6470642244e-08	1.0382448372490002e-08
764.1627239896222	-0.4807422889552981	583944.6687352395	0.2311131483899793	841.5777885475727	-1.3040463502170496	1.700536883514408	708253.174176623	723.9063173834834	-0.5114283842018494	524040.3563477166	0.2615589921673145	726.4349565904517	538.0839514914702	1.032767	19.421358	0.09142633	0.0497154	-0.1132846605	0.0414923376	0.0479267917	0.0686394506	-0.1043905366	0.0961497953	0.0159254273	0.0741680436	-0.0744305817	-0.0172098116	-0.0246520645	-0.1486124098	0.013742461	0.0121201989	0.0440107989	-0.0913426863	-0.0874983035	-0.0202799915	-0.014778695	-0.0176831373	0.179821756	0.0733569321	0.0320857459	0.1086028701	-0.0443761984	0.0027877226	-0.0381334766	-0.1438956379	-0.1417581653	-0.0659826966	-0.0009951927	-0.0152254713	-0.1046590816	0.0357510693	0.0779771288	-0.023511053	0.0024347923	0.003802178	-0.1869477795	0.0341479727	-0.037291798	-0.0651383318	0.0111734249	0.0048485887	-0.1016642594	0.0861549173	0.1487356564	-0.061032823	-0.0595424926	-0.0605755937	0.0266492765	-0.0861176365	0.0632449616	0.0456488994	-0.0167151523	-0.0275153139	0.1054409584	-0.0132748376	0.0261677827	0.0595092636	0.0201209238	-0.0020990695	0.0106637906	0.0561917347	-0.0325097846	0.0175699479	0.0792469598	-0.0031183759	0.1322848702	-0.0164061475	-0.0991796307	-0.0149739679	-0.0201314284	0.057562091	0.1290528626	-0.0531736145	0.0055966151	0.0174396414	-0.1130363262	0.0516227194	0.0906963785	0.1220206811	0.0448816798	0.0381336464	-0.0545986189	0.0210528869	0.0908592294	0.0664198951	0.065385381	0.1509606753	-0.064249615	0.0600859525	0.0587072092	-0.0405259707	-0.0615466405	-0.1344217763	-0.0682233173	-0.0343734723	0.0586573401	-0.0409433233	-0.010727252	0.0331104554	0.0835678318	-0.0073617696	-0.0293121612	0.0361371872	-0.0968142523	-0.0320175038	-0.0351407431	-0.0289803069	0.0046276902	-0.135016323	-0.0585482353	0.0503106588	0.056918146	-0.0403614811	0.0929741848	0.0851916578	0.0118330366	-0.0676152521	-0.00486137	-0.00655626	2.36329182769e-05	4.298454518760001e-05	-0.0140895	-0.0402525	0.0016202637562499	0.00019851401025	-0.009653	0.0209480999999999	0.0004388228936099	9.3180409e-05	-0.000474238	0.0	2.24901680644e-07	0.0	-0.000575199	-0.00024887	6.19362769e-08	3.30853889601e-07	-9.61814e-05	-0.0002245193999999	9.25086170596e-09	5.040896097636e-08
764.072464990167	-0.0902589994552727	583806.7317561499	0.0081466869826669	838.563086036627	-3.0147025109456536	9.088431229502028	703188.0492632716	724.3876061786365	0.4812887951530911	524737.4039852154	0.231638904339914	726.3664018436713	532.9282201436505	1.055552	19.849836	0.05449451	0.0301862	-0.0514775025	0.1099367108	0.0467031194	0.0132512253	-0.0525323893	0.0738794646	0.1482832232	0.0206194578	0.0929473759	0.0056660054	0.0418043916	0.0536539523	0.0303307765	-0.0787349891	-0.0289481962	0.0331749644	-0.0264492151	-0.1647660112	-0.1115146625	0.0165250603	0.0730043459	-0.1269744022	-0.0683657109	0.0127249855	-0.0943729925	-0.012441282	-0.0302329752	-0.1391557244	-0.0317343684	-0.0276283465	0.0143375693	-0.0958926519	-0.0454344931	-0.1006895035	-0.0072240736	-0.013596484	0.1392511169	-0.0630207943	-0.0121993545	0.0211758625	0.0570939798	-0.1570720729	0.1005419411	0.0073681877	0.0699654897	-0.0471879794	0.0042918648	0.0101099867	0.0043950279	0.07094531	-0.1088794137	0.0056726179	-0.0826109447	0.0605669907	-0.0994076879	0.0890731326	0.0902058757	-0.0344400019	-0.0983394744	-0.0320904403	-0.0124084327	0.0877001071	-0.0596570822	0.047279171	-0.1218858854	-0.1346867482	0.062109176	0.1280980169	0.0424092987	-0.0547749392	0.0771196086	-0.1086444878	-0.0221023343	0.0610055544	-0.0001192239	0.0100985946	-0.0699979374	0.0762585211	-0.0608072294	-0.0535497289	0.103880903	0.1158847389	0.0050522126	0.1305895346	0.0319656834	-0.1224728792	-0.0190665862	0.0654313895	0.0319759052	0.1123289117	0.0099129907	-0.023482842	-0.0918472335	0.0492553336	-0.1672977328	0.0637957177	-0.0161814885	0.004931524	0.0577897422	-0.0177226233	-0.022409753	-0.0632701803	-0.1194392091	0.0578768911	0.0541795647	0.049965284	-0.0699251836	-0.0848304681	-0.0254640944	0.0739663598	0.1032731861	0.075316195	0.0416987123	-0.065736047	0.0529168026	-0.0057980493	0.0695786479	0.0835859703	0.0071079182	-0.0732270951	-0.0100036	-0.0051422299999999	0.0001000720129599	2.6442529372899996e-05	0.00427311	0.01836261	0.0003371854460121	1.82594690721e-05	-0.0306085	-0.0209555	0.00043913298025	0.00093688027225	-0.000474238	0.0	2.24901680644e-07	0.0	-0.00058068	-5.480999999999997e-06	3.0041360999999965e-11	3.371892624e-07	9.9021e-05	0.0001952023999999	9.805158441e-09	3.810397696576e-08
