global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
803.987580795986	-0.6693261656074583	646396.0300741821	0.4479975159667826	941.661125928034	0.3391819490606167	886725.6760840528	0.1150443945685587	761.2986745690039	-0.8451169077422946	0.7142225877518982	579575.6719005221	777.9579304468375	621.765579059417	0.698612	21.789206	0.19841189	0.0895223	-0.0402405527	0.0545356604	-0.0130786972	-0.1071743943	-0.000886665	0.0572600524	0.0387828732	-0.0652575045	-0.0380764237	0.0544103224	0.0442590209	0.0128088842	0.0154505318	0.0608510257	-0.0681731971	-0.0321296541	0.0702501151	0.0149210688	-0.0656362503	0.1297415917	0.0587226409	0.0275851758	-0.0324979254	0.0860494053	0.048796035	-0.0234636153	0.0062616781	-0.0518952654	-0.09590583	0.0766973651	-0.120568218	0.082077962	-0.0515338864	-0.0059983254	0.045344953	0.1167882376	-0.0459343769	-0.0109743173	-0.0490927649	-0.0098484708	0.0146418659	-0.0353640761	-0.0159230571	0.0552519982	0.0396027407	-0.0634962746	-0.0980294265	-0.0294377635	-0.0990751931	-0.0055049023	-0.0835286396	0.0823022087	-0.0002097788	0.0078461537	-0.1129601638	-0.0622347083	-0.0380752401	0.0126427331	-0.0417586886	-0.0147931678	-0.0261493289	-0.0104912002	0.0835859703	0.0071079182	-0.0732270951	0.0156965	0.02428424	0.0005897243123775	0.0002463801122499	0.0399026	-0.0310184999999999	0.00159221748676	0.0009621473422499	0.030362	-0.0598516999999999	0.000921851044	0.0035822259928899	-0.00190302	-0.00069181	3.6214851204e-06	4.786010760999999e-07	0.00153581	0.000973339	9.47388808921e-07	2.3587123561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.335375827509	0.3477950315229918	646955.3968075801	0.1209613839520789	939.7962202642518	-1.864905663782224	883216.9356229741	3.4778731348070178	760.5379461801707	-0.7607283888331722	0.578707681576714	578417.9675799522	776.6234471630838	622.3271925337717	0.662532	20.663902	0.04932598	0.0208646	-0.0319828992	0.0491548688	-0.0209620147	-0.1044851132	-0.0053107938	0.0647899926	0.0911439611	-0.0645893815	0.0101477903	0.1038669122	0.0953230106	0.0045890913	0.0160186761	0.0641263279	-0.056832047	-0.0466729647	0.1015872169	0.012323594	-0.0981256153	0.0919003715	-0.0300787829	0.0449105668	-0.0600174013	0.0328717261	0.098844943	0.072093519	0.0571446037	-0.1550474419	-0.1713531258	0.0189325799	-0.1072777347	-0.1090055586	0.0582185632	0.0338380235	0.0248914905	-0.1057725579	-0.0278489638	0.0401819888	-0.0481546805	-0.063165376	0.0055725504	-0.028158731	0.0155066646	0.0252453011	0.082555662	-0.0459883498	-0.1148714161	-0.0246211906	-0.1015370132	-0.1063910319	-0.041602209	0.0157357811	-0.0378845106	0.0737432586	-0.1231115541	-0.1212973032	-0.0403670393	0.0575525653	-0.0342782575	-0.0223247965	0.03204422	-0.0994543334	0.0819445778	0.0023706562	-0.0785574968	0.00482322	-0.0108732799999999	0.0001182282179583	2.32634511684e-05	0.0350042	-0.0048984	0.00122529401764	2.399432256000004e-05	0.0358203	0.0054582999999999	0.0012830938920899	2.9793038889999996e-05	-0.00181824	8.478000000000001e-05	3.3059966976e-06	7.1876484000000025e-09	0.00128271	-0.0002531	6.405961000000002e-08	1.6453449441000002e-06	0.00022404	0.00022404	5.01939216e-08	5.01939216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.384556740757	3.049180913248051	651869.8224634688	9.29750424171622	937.2208176755954	-2.5754025886564023	878382.8610845116	6.632698493658098	760.5074058741134	-0.0305403060573326	0.0009327102940755	578371.5143893734	776.2158650824751	627.1131494375884	0.78042	24.340752	0.341072	0.183945	-0.0242116682	0.0336595591	0.0045418959	-0.0926163315	-0.0097858466	0.0476544208	0.1082300801	-0.0430368887	0.0154032501	-0.0940500182	0.0676814644	-0.0091904537	0.0352736887	-0.0043831647	-0.040220745	-0.0100421407	0.1325525685	0.0666252787	0.024693686	0.0241061062	0.0669330919	0.0862598619	0.019226689	-0.091305737	-0.0305253811	0.0207799672	0.0296979352	-0.0590345199	-0.0067585955	0.1078515547	-0.0222537161	-0.0456331428	-0.0011942838	0.0805794556	-0.0800203676	0.0100831673	-0.0336868609	0.0981852177	-0.0204504647	-0.0905686231	-0.0127615649	-0.0360677088	-0.0498528465	-0.0010003615	0.0618282766	0.0264845184	-0.1093018181	0.0562623649	0.0308005531	-0.0332443829	-0.0049159668	0.1007772158	-0.0191100727	0.0196647286	-0.0105410351	-0.0478201977	-0.0441041855	0.1134907733	0.0062331336	0.0110778123	0.0351630398	-0.0044560768	0.0802681812	-0.0023706562	-0.0835859703	-0.00677478	-0.011598	0.000134513604	4.58976440484e-05	-0.0206016	-0.0556058	0.00042442592256	0.0030920049936399	-0.105341	-0.1411613	0.011096726281	0.0199265126176899	-0.000675805	0.001142435	4.567123980250001e-07	1.305157729225e-06	0.000183848	-0.001098862	1.2074976950440005e-06	3.3800087104e-08	-0.000188801	-0.000412841	1.70437691281e-07	3.5645817601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.5069287051305	3.1223719643734285	656921.4814790235	9.749206683905182	936.5577930001218	-0.6630246754735936	877140.499629259	0.439601720286864	761.9392630154981	1.4318571413847394	2.0502148733344776	580551.4405246004	777.3763332464243	645.5329282063035	0.882797	27.533806	0.2406479	0.12834	0.0230382777	-0.0278188323	0.0287399791	0.0377730087	-0.0052708535	0.0037435308	0.0539578879	-0.0260906585	-0.0059546381	-0.1606278149	-0.0088418998	-0.0060566164	0.0333254461	-0.0251427567	-0.0013929611	0.0787954591	-0.0462970391	0.0842097487	0.0537562167	-0.0633027411	0.0128383587	0.0446680932	0.1688597823	0.0377866776	0.0067717267	-0.0538664621	0.0983150192	-0.020496981	0.0039135123	0.0915980306	0.1196553197	0.0792828265	0.0877654928	0.0057881683	0.0180646112	-0.1148826898	0.0184036909	-0.1367232383	-0.1414421788	-0.0287402126	-0.0116450442	-0.0242105528	-0.0732409737	0.0214653505	-0.0770043344	0.0967886031	0.0008050472	0.0916382713	0.0537979854	-0.0208117342	0.0172453381	0.0189263303	-0.0647804825	-0.078268023	0.0300426413	-0.0354685865	0.0162181695	-0.0383247017	-0.0985325169	0.0558508813	-0.0148830186	0.0424295154	0.0785574968	-0.0071079182	-0.0882931893	0.00602307	0.01279785	0.0001637849646224	3.62773722249e-05	-0.0882294	-0.0676278	0.00778442702436	0.00457351933284	-0.179099	-0.073758	0.032076451801	0.005440242564	0.000522205	0.00119801	2.72698062025e-07	1.4352279601e-06	0.000482679	0.000298831	8.929996656100004e-08	2.3297901704100001e-07	-0.000421245	-0.000232444	5.4030213136e-08	1.77447350025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.5679039950105	2.060975289880048	660266.5986028446	4.247619145496148	936.5979923422328	0.0401993421110091	877215.7992595013	0.0016159871061579	762.2619417197247	0.3226787042266323	0.1041215461613784	581043.267794325	778.1262804077415	659.4596285547899	0.7606619999999998	23.724503	0.04463773	0.0230022	0.0578650943	-0.0320751049	0.0629443027	0.1288837588	-0.0165453518	-0.002735169	-0.022705533	0.0653757876	0.0458224806	-0.0383657694	-0.0723829305	0.010683232	0.018699659	-0.0248137537	0.0193025001	0.0357745845	-0.0291766806	0.0482902483	0.0458171407	-0.0051836871	-0.0716771361	0.1025967008	0.0849078045	-0.0105238917	-0.029121372	-0.019550282	-0.0630665815	0.0853306436	-0.0557179802	0.0099104885	0.1885133303	-0.0398110326	0.0558162134	0.0494275774	-0.0861410773	-0.0918412491	0.0716126254	-0.0412924514	0.14609809	-0.0879603428	0.0067955941	-0.0158136753	0.014242466	-0.0401045179	0.0036678479	0.0796129677	0.064711845	0.0473669033	-0.0112877191	0.0668386265	0.0171156623	-0.0276378295	-0.0426509384	-0.0051533093	-0.0275521433	0.0209697884	0.0288213635	-0.0215881761	-0.027834694	0.0739835726	0.0956642929	-0.0004347185	0.0768132552	-0.0118330366	-0.092661062	0.016585	0.0105619299999999	0.0001115543653248	0.000275062225	-0.086241	0.0019884	0.007437510081	3.953734560000005e-06	-0.186709	-0.00761	0.034860250681	5.7912100000000085e-05	0.000814589	0.000292384	6.63555238921e-07	8.548840345600001e-08	0.000296263	-0.000186416	3.4750925056000006e-08	8.777176516900002e-08	-0.000431993	-1.0747999999999986e-05	1.1551950399999968e-10	1.86617952049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.949622196751	-2.618281798259545	656018.3904966597	6.855399575097238	935.978208406464	-0.6197839357688508	876055.2066117742	0.384132127037127	761.6471877823877	-0.6147539373370137	0.3779224034713609	580106.4386568198	777.1595684121879	656.2421029010529	0.694669	21.666218	0.10042414	0.0532299	0.0473718879	-0.0056608685	0.084862637	0.0992905069	0.0027584025	-7.31774e-05	-0.0270520784	0.0154919753	0.0107925693	-0.0468687389	-0.0761493231	-0.0024781452	0.0030986361	-0.036549568	-0.0396898381	0.0307855055	-0.0445346788	0.0618879743	0.0456855647	0.1050400741	-0.0452825213	0.0727813733	0.0251380045	-0.0835042161	-0.0966656934	-0.0192969667	-0.0813312284	0.0626282705	-0.0510237494	0.0475456017	0.0165540274	0.1553815907	0.0012975213	-0.0503447514	-0.1918050631	-0.122706374	0.1543844639	-0.0188301199	-0.0818357832	-0.003770721	-0.0064876271	-0.0029080837	-0.0295921326	-0.0051660848	0.0301554616	0.0468506447	0.0618027705	0.0422804856	-0.0416180306	0.0764096822	-0.050423217	0.0263008776	-0.0371850489	-0.0283149424	-0.0438950038	0.0479203386	0.050246945	0.0292674745	-0.0059430676	0.0940241282	-0.0663803055	0.0663503362	0.0750362016	-0.0165379384	-0.0966728009	0.00160156	-0.0149834399999999	0.0002245034742335	2.5649944336e-06	-0.0455062	0.0407348	0.0020708142384399	0.00165932393104	-0.164635	0.022074	0.027104683225	0.000487261476	0.000491556	-0.000323033	2.41627301136e-07	1.0435031908900001e-07	0.000338771	4.250800000000002e-05	1.8069300640000014e-09	1.1476579044100003e-07	-0.000344896	8.709699999999996e-05	7.585887408999993e-09	1.1895325081600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.8240960150722	-2.125526181678765	652579.7701025686	4.517861549001911	936.0986741981186	0.1204657916546239	876280.7278354754	0.0145120069589752	760.8670677204219	-0.7801200619658175	0.608587311081551	578918.6947414731	777.1870821361304	643.7228487462725	0.655368	20.440445	0.08681809	0.0384516	0.019086839	-0.0081315802	0.0701664427	0.1211800127	-0.0129947225	-0.0087479185	-0.0055056661	0.014202524	0.0186263842	-0.0209895406	-0.0630600096	-0.0040488768	-0.0061156973	0.0021553572	-0.0305970546	0.0193254183	0.0101959777	0.080599583	0.0185930623	0.0902360988	-0.0046707299	0.0598169822	0.015204395	0.1229174461	-0.0414410663	0.0208045153	-0.0216595721	-0.0235863516	-0.1007302863	0.0276132602	0.0564380545	-0.0059206741	-0.053488293	-0.0280327046	0.044991203	-0.095490091	0.0977088675	-0.1341424037	0.1155315953	-0.0120046628	0.0030407323	0.0085540652	-0.0066123335	0.0012528703	0.03664519	0.0215374497	0.0077469678	0.017738916	-0.0335649341	0.1051122055	-0.0447905897	-0.0004336196	-0.0445355973	-0.0038026372	-0.1177394844	0.0159012653	0.0775518482	0.0148364568	-0.0874693048	0.1080473061	0.0490418259	-0.0645826084	0.0732270951	-0.0212145853	-0.1003129872	0.0186463	0.01704474	0.0002905231616676	0.00034768450369	-0.0588128	-0.0133066	0.0034589454438399	0.00017706560356	-0.171651	-0.0070159999999999	0.029464065801	4.922425599999992e-05	0.000216528	-0.0002750279999999	4.6884374784e-08	7.5640400784e-08	0.000707862	0.0003690909999999	1.3622816628099996e-07	5.01068611044e-07	0.0	0.000344896	1.1895325081600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.6737161216058	-1.1503798934663791	650722.4842814411	1.323373899291718	933.5495863103836	-2.549087887735027	871514.8301002883	6.497849059397422	758.82383597236	-2.043231748061885	4.174795976288026	575813.6140398071	774.5060891903432	632.5052956991489	0.663145	20.683008	0.06699705	0.0338658	-0.0142519134	-0.0043579124	0.0374498586	0.1048340875	9.36234e-05	-0.0171427955	0.0280732719	0.0006961433	-0.0314851317	-0.0570951768	-0.0509986756	-0.0401101049	-0.0090325788	0.0233093943	-0.0566664729	0.057398307	0.0126567926	0.0441688041	-0.0371340007	0.0738900647	-0.0226125665	0.1207702453	0.0005400529	-0.003456808	0.0249124584	-0.0301829413	0.0533789038	-0.037926199	0.1295209465	-0.1327460894	0.2464733008	-0.048822625	0.0137750535	-0.0050797221	0.0014503243	0.0314870327	0.018111458	0.0854664164	-0.0636956988	-0.063889597	-0.0267872848	0.0159182219	-0.0195929547	0.056424452	0.0134259968	0.0444466207	-0.0189386438	0.0208185707	-0.0252689434	0.0790299117	-0.0678520259	0.0566245947	-0.08954983	-0.013485101	-0.0016388425	0.0076238451	-0.0109632804	0.0370561598	-0.0043528416	0.1198137658	0.0013577465	-0.0303108883	0.0713867084	-0.0258549876	-0.1035676303	0.0285893	0.009943	9.8863249e-05	0.00081734807449	-0.0750061	-0.0161933	0.00562591503721	0.00026222296489	-0.175411	-0.00376	0.030769018921	1.41376000000001e-05	-3.2089e-05	-0.000248617	1.029703921e-09	6.1810412689e-08	0.00120126	0.000493398	2.4344158640400004e-07	1.4430255876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.0507135380641	1.3769974164582663	652945.9556493745	1.89612188493274	934.972828149658	1.4232418392743966	874174.1893781698	2.0256173330611675	758.5342873416122	-0.289548630747845	0.0838384095679518	575374.2650728475	774.6581397350257	640.659397820575	0.673339	21.000948	0.1013914999999999	0.0479742	0.0050712351	-0.0261500808	0.0063307446	0.06817605	-0.0167873064	-0.0204580483	0.0159131238	0.0101147674	-0.0201808861	-0.0106081151	-0.0775977075	-0.0369069323	-0.0283273504	0.0598552266	-0.0113072145	0.0533202461	0.0566556554	0.0990674612	-0.0319243532	0.1133557372	0.0346375347	-0.0107876565	0.0308475279	0.0959941912	-0.0520732932	-0.0902491179	0.0190608501	0.0416053758	0.0521955363	-0.0833085842	0.122560062	0.0827143568	0.0395269169	-0.1043127701	0.0644965768	-0.0114973237	-0.1872783655	0.022369351	-0.0932532646	-0.0709762619	-0.0223539011	0.0360292603	0.0148664678	0.0488203013	-0.0123171468	0.0412405711	-0.0435586266	-0.0051309006	-0.0696711407	0.099205934	0.0454264057	0.0166580012	-0.0568013671	-0.0408216789	-0.0658470167	0.0084696816	-0.011765996	-0.0078473751	-0.0554713823	0.1094096759	-0.0600456734	-0.0189229569	0.0695158277	-0.030451217	-0.1064242213	0.027274	-0.0013153	1.730014090000005e-06	0.000743871076	-0.0837813	-0.0087751999999999	0.00701930622969	7.700413503999994e-05	-0.212909	-0.0374979999999999	0.0453302422809999	0.0014061000039999	-0.000325207	-0.000293118	1.05759592849e-07	8.5918161924e-08	0.00163644	0.00043518	1.893816324000001e-07	2.6779358736000003e-06	-0.000347762	-0.000347762	1.20938408644e-07	1.20938408644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.4341479330118	1.3834343949476988	655183.6398400408	1.9138907251243056	934.3649453349088	-0.6078828147491322	873037.8510707072	0.3695215164673278	758.432970586874	-0.1013167547381499	0.0102650847906704	575220.5708732301	773.5912530355047	645.1755959812792	0.68441	21.34626	0.0882726	0.0407203	0.024365203	-0.0348587977	-0.0070842696	0.0219852585	-0.0129910663	-0.0432363135	0.0006157496	0.0378193935	-0.0324548075	-0.0290126723	-0.0831923968	-0.0462292297	-0.018472042	0.0281512129	-0.0149332796	0.0936274668	0.0101231153	0.1335733239	-0.0472968466	0.1630751137	0.0288521056	-0.0269077248	-0.0876512943	0.059968093	0.0043609235	0.0490561976	0.0708762785	0.1524777471	-0.0605182055	-0.0464632548	-0.0301443321	0.2398647883	-0.0754051349	-0.0281994747	0.013066797	-0.0644902189	0.1029017637	0.0671004121	-0.0530084081	0.0178149275	-0.0385709773	0.0356550287	0.0107667687	0.0396573041	-0.0160402166	0.0912840629	-0.0209686895	0.0460956781	-0.1031441079	0.0543976095	0.0375385734	0.0385199518	-0.0538367171	-0.0356223586	-0.108573894	0.1054857864	-0.1196854059	-0.0326078596	0.0224016421	0.0598929969	-0.0651809934	-0.090725483	0.0676152521	-0.034995421	-0.108871781	0.0309004	0.0036264	1.3150776960000014e-05	0.00095483472016	-0.100371	-0.0165897	0.010074337641	0.0002752181460899	-0.228242	-0.015333	0.052094410564	0.000235100889	-3.2089e-05	0.000293118	1.029703921e-09	8.5918161924e-08	0.00205003	0.0004135899999999	1.7105668809999994e-07	4.2026230009e-06	0.0	0.000347762	1.20938408644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.2820624007334	4.84791446772158	663055.2771475918	23.50227468634421	941.294968104662	6.930022769753123	886036.2169791566	48.02521558929674	760.860182728984	2.427212142109965	5.891358782806047	578908.2176623829	775.6368974438725	659.0325532012096	0.738023	23.01841	0.0481892	0.0282711	0.0788470126	-0.0224817808	-0.0113150749	-0.0275488066	-0.0068722502	0.0187223828	-0.0493554329	0.0400853147	0.0153895576	-0.059945486	-0.0703367676	-0.0100774274	0.0015705732	-0.0154698739	0.024990408	0.0453318576	-0.0567807991	0.1073712638	-0.0827595218	0.1259196357	0.0476981216	0.0333489009	-0.1248744353	0.005763741	-0.0180425885	-0.0031292683	0.0768645277	0.1413490144	-0.0130811554	-0.0872901101	-0.0180290618	0.0974878048	-0.0916642508	-0.0548276418	0.1157787819	0.043394372	0.0211323109	0.0027043677	-0.0350642642	-0.0287852417	-0.0179918105	0.009132588	0.0080250567	-0.0366712029	-0.0126187207	0.0655502143	0.0341462787	0.0473710182	-0.1442981043	0.0286849961	-0.0014820886	0.0832763496	-0.0634929861	-0.0268159363	-0.0497223465	0.0962335328	-0.077248267	-0.0271230056	0.0389880541	-0.0143703404	-0.051175838	-0.0483910078	0.0656857936	-0.0394798359	-0.1109009027	0.0287305	-0.0021699	4.70846601000001e-06	0.00082544163025	-0.0830042	0.0173668	0.00688969721764	0.00030160574224	-0.207712	0.0205299999999999	0.043144274944	0.0004214808999999	-3.2089e-05	0.0	1.029703921e-09	0.0	0.00188758	-0.0001624499999999	2.6390002499999993e-08	3.5629582564e-06	1.3234900000000002e-23	1.3234900000000002e-23	1.7516257801000006e-46	1.7516257801000006e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.5898223608104	1.3077599600770782	665186.7583385383	1.710236113180801	943.9835635776834	2.6885954730214507	891104.9683048222	7.228545617551439	762.5900210365015	1.7298383075175252	2.992340570155096	581543.5401844518	777.8882663938757	671.3746982001703	0.690473	21.535362	0.0766153999999999	0.0437214	0.1108266158	-0.0315990978	0.0005352968	-0.0852398795	-0.0043762579	0.0035537493	-0.1067874842	0.0183585173	0.0042429255	0.000808705	0.0027426087	0.0161914547	0.004663452	-0.022214464	0.0359760312	0.0183673722	-0.0729410185	0.0454100267	-0.0645541822	0.1477210206	-0.0169178439	-0.0656835631	-0.0179046336	0.0476719421	0.1030751677	0.0038022022	-0.0364714723	-0.0280737636	0.0431431621	-0.0447474898	-0.0964145953	-0.0255738977	-0.0326072817	-0.0170152644	0.0014855676	0.1164876393	0.0460478267	-0.1025753368	0.0122025667	0.1683539462	0.0062681166	-0.0029812908	-0.0094796297	-0.026756627	-0.05884197	-0.0085281232	0.0506704496	-0.0009641594	-0.149189122	-0.028872039	-0.0252144684	0.0231550687	-0.0013400929	-0.0703540868	-0.0654747465	-0.0383925614	-0.0378629053	-0.0115115208	0.0620982909	0.0083587944	0.0860206314	0.0067235007	0.0637282764	-0.0438968002	-0.1125037874	0.0238465	-0.0048839999999999	2.3853455999999997e-05	0.00056865556225	-0.0947433	-0.0117391	0.00897629289489	0.00013780646881	-0.24275	-0.0350379999999999	0.0589275624999999	0.0012276614439999	0.000224917	0.000257006	5.0587656889e-08	6.6052084036e-08	0.0016455	-0.0002420799999999	5.86027264e-08	2.70767025e-06	0.0	-1.3234900000000002e-23	1.7516257801000006e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.102304945902	0.5124825850915613	666022.972138014	0.2626384000221293	947.77922777489	3.7956641972066336	898285.4646015669	14.407066697956278	762.5593228177966	-0.0306982187049698	0.0009423806316581	581496.7208163365	778.4012629670592	678.6375812482491	0.622117	19.403368	0.0671142999999999	0.0394894	0.1281417993	-0.0475333793	-0.0027711427	-0.103108023	-0.0367014161	0.0197386151	-0.1134951696	0.0372991201	0.0392673776	0.012818081	0.0354157912	0.0170662747	0.0042489748	0.0123797128	0.0615002835	0.0217379085	-0.0793274463	0.009003236	-0.0382207852	0.1612152117	-0.0505409514	-0.1165510852	0.002452763	0.054781277	-0.0067327829	0.0959968556	-0.0696046066	0.0640355312	0.0059998663	0.0833847226	-0.0132159309	-0.0327193596	-0.1531351129	-0.0675636721	0.0031249562	0.0016716086	-0.0435862375	0.0302620202	-0.0022784493	0.1478713617	0.0138664562	-0.0044499779	0.0197489938	-0.0397098633	-0.0692236789	-0.0266632338	0.0411026899	0.0105796534	-0.1473831729	-0.0286414726	-0.0468612248	0.0424875158	0.0627683731	-0.0364930794	-0.0806012345	-0.0436682206	-0.0049248151	0.033570588	0.1000887565	0.0601068902	0.0266824726	-0.0334147921	0.0617435365	-0.0482387676	-0.1136742748	0.0319521	0.0081055999999999	6.570075135999996e-05	0.0010209366944099	-0.105441	-0.0106976999999999	0.0111178044809999	0.0001144407852899	-0.270547	-0.0277969999999999	0.0731956792089999	0.0007726732089999	0.000597897	0.00037298	3.57480822609e-07	1.3911408040000004e-07	0.0016082	-3.730000000000009e-05	1.3912900000000067e-09	2.58630724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
