global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
794.399548528977	0.2891665769319615	631070.6427030425	0.083617309214548	993.7695807149524	0.4452631128588109	0.1982592396727182	987577.9795543724	731.7780835531534	0.4649570313194999	0.2161850409734424	535499.1635687259	798.8783905355367	664.8779845617952	1.064784	26.340092	0.13523686	0.064274	0.0680497046	0.0901518591	0.0782840283	-0.0618154228	-0.018709069	0.008974277	0.1210697954	0.051318033	-0.0608919348	0.0110745041	-0.0232158351	0.094833996	-0.0943731529	-0.096630381	0.0235678921	0.0661644458	-0.1126178788	-0.0007914081	-0.008377333	-0.0028525876	0.0301148375	0.0550038159	-0.0921514724	-0.0523780636	0.2199755797	-0.0542534527	-0.0092413164	-0.0674712266	-0.1604791058	0.017144237	-0.0806400629	-0.0388792971	-0.062712896	0.0389414524	-0.0537662799	-0.0579619361	-0.1348890253	-0.1019238975	-0.013167193	-0.0502290678	-0.0307688772	0.0473870003	0.0818684904	-0.0572693345	-0.0013676224	0.0641457389	-0.0291166855	0.0057705187	-0.058049588	-0.0023803431	-0.0339694611	-0.1672318361	0.0547934812	-0.0628040915	0.0681129959	-0.0502613305	0.0019920162	-0.0179530803	0.0481096036	0.0870705315	0.0499432718	-0.1060393531	0.0318719688	-0.0669067679	-0.0360937788	0.0193390581	0.0062621557	-0.0933749553	0.0249858324	0.1238294766	-0.1075415527	0.0156152367	0.0679169936	-0.0987268024	0.0056105586	0.0004584747	-0.0514261946	0.1238358942	0.0230313934	0.0933652311	-0.0221426881	0.0146758177	-0.0951552957	-0.0064632737	-0.1559358475	0.0265847093	-0.0573121526	0.0690742982	-0.099994754	-0.074459112	-0.0390552962	0.0286673296	-0.1237234605	-0.053924213	0.0599218832	0.0049074825	-0.0083650467	0.0819445778	0.0023706562	-0.0785574968	0.0169111	-4.570000000000268e-05	2.088490000000245e-09	0.0002859853032099	0.109975	0.0315371	0.0009945886764099	0.012094500625	0.061171	-0.0534619999999999	0.003741891241	0.0028581854439999	-0.00163033	-0.000799156	6.386503123361597e-07	2.6579759089e-06	5.05988e-05	-0.0001555412	2.419306489744e-08	2.56023856144e-09	-0.00049795	-4.914400000000004e-05	2.4151327360000043e-09	2.4795420250000004e-07	0.0	0.0	0.0	0.0	0.0	0.0
792.264581252169	-2.13496727680797	627683.1667066747	4.558085273040839	997.021498783802	3.251918068849591	10.574971126510452	994051.869037099	733.7120440363544	1.9339604832010764	3.740203150583341	538333.3635640054	801.2749291088743	658.8498967075669	0.971403	24.030066	0.16051035	0.0771805	0.0690346792	0.0612894169	0.079839016	-0.0251426897	-0.0583341233	-0.0234900764	0.0694186475	-0.0585513594	0.0105030514	0.0010025482	-0.1116969515	-0.0469913673	0.0544825902	0.1068131205	0.1542215967	0.079082883	-0.1994929563	-0.009536694	0.0486161867	0.0229374546	0.0138631968	-0.0340130644	-0.0992508129	0.1176593117	-0.0366033601	-0.0515542556	-0.0169156415	0.0075521977	0.134855519	0.1270276294	-0.0805935265	-0.0424969233	0.1288453387	0.1926649715	-0.0319173425	-0.0354415206	-0.0983704506	0.0466193983	0.1138809135	0.1005947953	0.0175824501	0.114305201	-0.0276667783	0.0568878295	-0.0972390506	0.1226287669	-0.0756718147	-0.0715873113	0.1206717354	-0.0032144783	0.0287041159	0.0411433586	0.0787690156	-0.0111862102	-0.001884428	-0.0571275187	-0.0741430788	0.0008677818	-0.0514934168	0.0815213288	0.1365650968	-0.1348739038	0.0276682668	-0.0615108132	0.061584995	0.1055796005	0.0077937703	0.1442177697	0.0564646876	0.0116151477	0.073664129	0.1315894673	0.120591036	0.0688624371	0.0094141783	-0.0097983792	-0.0542112993	0.0386820014	0.0377798912	0.0163382675	0.0296698752	-0.0117583692	-0.07568841	-0.1632528989	-0.0437819301	0.0904928125	-0.0453839242	0.107767164	0.1703485889	-0.1875103856	-0.0015737378	-0.0815092323	0.0103038477	0.1112638352	-0.027009889	-0.0099687957	-0.0967439646	0.0802681812	-0.0023706562	-0.0835859703	0.0351696	0.0182585	0.00033337282225	0.00123690076416	0.0751777	-0.0347973	0.00121085208729	0.00565168657729	0.127434	0.0662629999999999	0.016239424356	0.0043907851689999	-0.000806499	0.0008238309999999	6.786975165609998e-07	6.50440637001e-07	5.05988e-05	0.0	0.0	2.56023856144e-09	-0.00049795	0.0	0.0	2.4795420250000004e-07	0.0	0.0	0.0	0.0	0.0	0.0
788.9510804780223	-3.313500774146746	622443.8073874388	10.979287380271089	993.6428580449564	-3.378640738845661	11.415213242187551	987326.1293437494	730.8996477076523	-2.812396328702107	7.90957310969709	534214.2950191703	798.2831999563316	642.8665672558361	0.996902	24.660847	0.1373843	0.0677759	0.0756713805	-0.0053881297	0.1247701948	0.0646941466	-0.0569834014	0.1408495969	-0.0105937141	-0.1537122191	-0.0680425658	-0.0586567441	-0.0231665959	-0.0941410156	-0.0003033898	-0.0513102064	-0.1491520212	0.116536301	-0.0842269903	-0.0084517121	-0.0117187733	-0.0028989817	0.0429638899	0.1254450815	0.0193703618	-0.0269456932	0.0179706794	0.1005456994	-0.141705337	0.0620747722	0.0112826245	0.117258094	0.0498845502	-0.0409243811	0.1158856948	0.0363021654	-0.0750227844	-0.03748092	-0.0763624363	-0.1035282566	0.118440194	-0.0629908553	0.2632041443	-0.0754158458	0.008704999	-0.0762176623	0.1508899114	0.0706513411	-0.1548278514	0.1020139602	0.0082780696	-0.1208522364	0.0099894626	0.0173277754	-0.075045103	0.1280960171	0.0402612584	-0.0251368036	0.0845490893	-0.0926203911	0.0097634442	0.1035894841	0.0479278986	-0.0471486952	-0.1114767364	0.0227719023	0.0053173875	0.1589166447	-0.0268931682	-0.0582699574	-0.0815241827	-0.0578002806	0.0373942292	0.0304436886	0.1602541135	-0.0824976749	0.0398253327	-0.0051319115	-0.0109655755	-0.0443099817	0.0429049342	-0.0120756491	0.0183866986	0.0398226837	0.1569892656	-0.1688430485	-0.0289554261	-0.0928395538	0.0520135795	0.0035928418	-0.0186120942	-0.0944589149	-0.0535092331	-0.0494545985	-0.0423385126	-0.0596754402	0.1102921111	-0.1270916498	0.0865182345	0.0785574968	-0.0071079182	-0.0882931893	0.0169308	-0.0182388	0.00033265382544	0.0002866519886399	0.090818	0.0156402999999999	0.0002446189840899	0.0082479091239999	0.168715	0.041281	0.028464751225	0.001704120961	0.000291312	0.001097811	1.2051889917209998e-06	8.4862681344e-08	5.05988e-05	0.0	0.0	2.56023856144e-09	-0.000351277	0.000146673	2.1512968929000016e-08	1.2339553072899998e-07	0.0	0.0	0.0	0.0	0.0	0.0
787.8019328027591	-1.1491476752631795	620631.8853277629	1.3205403795627704	995.629519604612	1.9866615596556585	3.946824152613453	991278.1403081104	730.8713824179166	-0.0282652897357138	0.0007989266038438	534172.9776374765	799.0366414134097	631.9145310601007	0.892632	22.081478	0.05465131	0.0374205	0.0753226404	-0.0448709112	0.1019238892	0.0306668827	-0.0536391966	-0.0232857504	0.0177639087	-0.1103084399	-0.1159087192	-0.0778180137	0.079640528	0.0195418791	0.0418013521	0.0541294831	-0.0265958986	0.0806766811	-0.052053817	0.0383167484	0.0070760702	0.0473466164	-0.1087715681	0.0383305667	-0.0206162909	-0.000571214	0.0115180785	0.1009629596	-0.0164857367	0.0498230277	0.0056226924	-0.1562343151	0.0287884356	0.2387627955	0.0911752796	-0.0088705316	-0.0542341866	0.0756628611	-0.0870783756	-0.10513087	-0.1573702026	0.0573072439	0.1781576969	0.1499378743	0.010266346	0.1212160162	0.0526532078	-0.08923323	0.1022706535	0.0444839238	-0.0899616278	0.0389935928	-0.0790855277	0.0366355839	-0.0568894636	-0.1405670482	0.080753545	0.0842451181	-0.0241282397	0.0644837214	-0.1531396747	0.083674789	0.0725146948	-0.0145283458	-0.0200260473	0.0300812192	0.0620908932	0.0554486005	-0.1359676131	-0.0354233265	-0.0487461909	-0.0437764414	0.0007304202	0.1402892019	-0.1318152054	-0.0576723466	0.0055266094	-0.0369381546	-0.0180707082	-0.0201672713	-0.0111313195	-0.0683604897	-0.1515700085	0.0607170467	-0.0240320332	0.0037103028	-0.0492656645	0.0490223811	0.1575220209	-0.0744387838	0.1153971858	-0.0610432473	0.0490624904	0.0827123744	0.0153178617	-0.0406849292	-0.0400838226	0.0179119755	0.1702516004	0.0768132552	-0.0118330366	-0.092661062	0.0169034	-2.740000000000034e-05	7.507600000000186e-10	0.00028572493156	0.0971238	0.0063058	3.976311364e-05	0.0094330325264399	0.138256	-0.030459	0.0191147215359999	0.000927750681	0.000522206	0.000230894	5.331203923599999e-08	2.72699106436e-07	0.000164175	0.0001135761999999	1.2899553206439996e-08	2.6953430625e-08	-0.000363989	-1.271200000000001e-05	1.6159494400000022e-10	1.32487992121e-07	0.0	0.0	0.0	0.0	0.0	0.0
787.9709234269419	0.1689906241828112	620898.1761663075	0.0285578310616961	994.7911640303485	-0.8383555742635735	0.7028400688988061	989609.4600328556	730.0009558472666	-0.870426570650011	0.7576424148935385	532901.3955379229	798.2843518734742	620.1784630255003	0.960933	23.771086	0.14312361	0.106638	0.117709174	-0.0884191841	0.1391311946	0.0187296351	-0.0619211618	0.0398120716	-0.0038220357	-0.0421597732	-0.0969636553	-0.0699223371	0.0245955854	-0.1027406506	0.0239775375	-0.0512735737	-0.1311760265	0.1318463252	0.0151305944	0.0673690469	0.0317419712	-0.0426051755	-0.2074891703	0.009477741	0.0193381835	-0.0575374947	-0.0075333974	0.1594262453	0.2557651153	0.1002772647	-0.0987853536	-0.1384430483	0.014667967	0.0856563207	-0.0755828748	0.0996850246	0.1005542472	-0.0127562469	0.0530125893	-0.0263521293	0.0556952274	-0.0293596385	-0.0549978641	0.1413803287	0.0771016147	-0.055745493	-0.0872118888	0.0489519218	-0.1734543993	0.0578858295	0.109517656	0.1995028686	0.1044933743	-0.1004326367	0.0654573528	0.1546246162	-0.0754056111	0.0487702343	-0.0408796466	-0.0541291832	0.050340146	0.123483266	0.067788884	0.0523501007	-0.0803349019	0.023402695	-0.0084932486	0.0050439497	-0.2063680885	-0.093460952	-0.0144993207	-0.0799387118	-0.0208514123	0.1094887842	0.1112387528	0.000235385	-0.1214824469	-0.0522717104	0.1697858312	0.0301885643	0.1135815128	0.0839816509	-0.0817649799	-0.2396830141	-0.0356083441	-0.0366515843	-0.0324784121	0.1119480819	-0.047394634	0.0135730835	-0.0333287237	0.1043406533	0.1156001459	-0.0134506396	0.0015741783	0.0631971596	0.0900825753	0.0186303199	-0.0224262893	0.0750362016	-0.0165379384	-0.0966728009	0.0246673	0.0077639	6.027814321000001e-05	0.00060847568929	0.115396	0.0182722	0.00033387329284	0.0133162368159999	0.119621	-0.0186349999999999	0.014309183641	0.0003472632249999	0.00234415	0.001821944	3.3194799391360008e-06	5.4950392225e-06	5.05988e-05	-0.0001135761999999	1.2899553206439996e-08	2.56023856144e-09	-0.000330459	3.3529999999999986e-05	1.124260899999999e-09	1.0920315068100001e-07	0.0	0.0	0.0	0.0	0.0	0.0
789.1210612983842	1.1501378714423254	622712.0493846883	1.322817123325883	995.8652332277202	1.0740691973717276	1.153624640742747	991747.5627517016	729.0422177082744	-0.958738138992203	0.9191788191582326	531502.5552009989	797.7706343904254	623.1338740754521	1.111469	27.494967	0.253085915	0.175163	0.1841076696	-0.1194434214	0.112861224	-0.0537330327	-0.1020125462	-0.041067914	-0.019961008	0.0744705962	0.0410072538	-0.0340111447	0.1037662943	-0.0674745196	0.0054460114	-0.0173962566	0.0788263657	0.1881421415	0.0779387092	0.0796154064	0.0799422283	-0.0580134608	-0.0941262575	0.0198421928	-0.043023391	-0.086557377	0.0019271656	0.0674284665	0.0338894325	-0.1666689285	-0.0715310299	0.0376418474	0.1584200702	0.0517586486	0.0317211991	0.1815949299	-0.0324292624	0.0125958752	0.0664614317	-0.1312755405	0.0233646503	0.0188616273	0.1335519616	0.0172335265	0.00099093	0.0204884051	-0.0456397747	0.0295081018	-0.0256532436	-0.059734035	-0.1560096515	0.0327632676	0.0067082353	-0.0419802688	0.1140601804	-0.0417298692	0.1094758391	-0.0399846062	-0.011168198	0.0491916536	0.1657108936	0.1582588359	0.0623858826	0.1202512428	-0.0274196288	-0.0191360219	0.0381119697	-0.1494118221	-0.020167839	-0.1433872106	0.0794471986	-0.022965422	-0.0321710338	0.0025036321	-0.007549306	0.0912181074	-0.0904566763	0.1210664598	-0.0112019796	0.0697821341	0.0958138293	0.0202173984	-0.0503931003	-0.134437384	0.0365397265	-0.1855695454	-0.0227615032	-0.1199197188	0.0411309243	0.0113673632	0.140242515	0.046191375	-0.0489054806	-0.0599397063	0.0138081817	-0.0662046114	-0.0555275365	0.0517754834	-0.0049846285	0.0732270951	-0.0212145853	-0.1003129872	0.0353871	0.0107197999999999	0.0001149141120399	0.0012522468464099	0.0973517	-0.0180443	0.0003255967624899	0.00947735349289	0.0652859	-0.0543351	0.0042622487388099	0.00295230309201	0.00520555	0.0028613999999999	8.187609959999997e-06	2.70977508025e-05	0.000202313	0.0001517142	2.301719848164e-08	4.0930549969e-08	5.61611e-05	0.0003866201	1.4947510172401e-07	3.15406915321e-09	0.0	0.0	0.0	0.0	0.0	0.0
788.0442801036173	-1.0767811947669088	621013.7874040285	1.1594577414036515	990.3788036009954	-5.486429626724771	30.10091004900331	980850.1746221392	728.1439682206275	-0.8982494876469218	0.8068521420579575	530193.6384560822	795.1690420448806	625.7183955987165	0.931113	23.033394	0.1103233149999999	0.0594118	0.1946489034	-0.0913832888	0.1688271888	-0.0922989946	-0.0495877552	0.0261672396	-0.0130030982	0.0087619832	0.1650054677	-0.070866167	-0.0732464446	-0.0082585763	0.0756907759	-0.0859497663	-0.0587155639	0.2056675038	0.0934869506	0.0542924435	0.050538	0.0268583263	0.0321390048	0.0070443647	-0.0811252596	-0.2207665855	0.0707370672	0.0388147901	-0.1258549596	-0.0716405583	-0.0644344763	-0.1309151497	0.0351134331	-0.0815640889	-0.0449338991	-0.1125426445	0.0892048579	0.0008559622	0.0307718489	-0.0454620068	0.1028149891	0.0973990483	0.0347200425	0.0087116012	-0.1239734838	0.1340919457	-0.0472580716	-0.0297241897	-0.037899406	-0.0051541048	-0.0995194182	-0.0560409928	-0.0715327556	-0.028041814	-0.0886944689	-0.1392652899	0.0134990783	-0.1084597763	-0.0830517036	-0.0066440838	0.0898640358	0.1840856592	0.0363151901	0.1502772031	0.0249729193	-0.0440162759	0.0014510104	0.0148652184	0.0691779711	-0.1034009883	0.1506278947	-0.1042667733	-0.1573816712	0.0956588282	-0.0301543672	-0.0567313475	-0.0181737749	0.0948536616	0.0542057284	-0.1239293696	-0.0984249483	0.111504163	0.0047949276	0.1276530113	0.042363216	0.0626806483	0.0005584231	-0.0574032189	-0.1049215874	0.078777244	0.0549330816	0.1459698277	-0.090146027	-0.0479861857	0.0010715579	-0.0400571359	0.0942366629	0.0232474706	-0.0401577938	0.0713867084	-0.0258549876	-0.1035676303	0.0330945	-0.0022925999999999	5.256014759999994e-06	0.00109524593025	0.12542	0.0280683	0.00078782946489	0.0157301764	0.026816	-0.0384698999999999	0.000719097856	0.0014799332060099	0.00564693	0.0004413799999999	1.948163043999999e-07	3.18878184249e-05	5.05988e-05	-0.0001517142	2.301719848164e-08	2.56023856144e-09	-0.000180595	-0.0002367561	5.605345088721e-08	3.2614554025e-08	0.0	0.0	0.0	0.0	0.0	0.0
790.0471226317403	2.002842528122983	624174.4559786922	4.011378192458062	992.3047044774628	1.9259008764673808	3.709094185977826	984668.6265281048	729.1294349861573	0.98546676552985	0.971144745963864	531629.732963233	796.6715802280754	625.938188593508	0.927928	22.954618	0.10544572	0.0510208	0.2277413659	-0.0989076683	0.1712310947	0.0359101498	-0.0075281025	0.0922177285	-0.0740284259	0.09456871	0.0656299254	-0.0729858175	-0.0160160477	0.0223078667	-0.0346299167	0.0183648422	0.1369129652	0.2363663129	0.06421707	0.0452343417	0.0962168119	-0.0508308942	0.0001038731	-0.0840159119	-0.1571249403	0.0256997958	-0.1588690998	0.0214570645	0.1347596266	0.0112865354	-0.0404412069	-0.0375835967	0.0301629339	0.0494570794	-0.1453923285	0.0029254803	0.0982205722	-0.0370565469	0.127360066	0.2487066522	-0.0468555303	-0.005524191	0.0161502098	-0.0712822519	-0.0471805464	-0.1477004303	-0.067791394	0.0387516748	0.1481472351	-0.1667503487	-0.1284250128	0.0337064217	0.0252425181	0.0170096293	0.2090280604	-0.0343092415	-0.0462742799	-0.087609205	-0.0263922358	-0.1086075131	-0.0673706787	0.2104399219	0.0099749897	0.108358005	-0.1398300514	-0.0121930109	0.0051389464	-0.0057258109	0.0299069483	0.0120809827	0.1635698961	0.0991412405	0.0241860997	0.0065179377	-0.0023091979	0.0833159469	-0.1960662389	0.0295765818	0.1565859675	0.0602224164	0.0748974318	-0.0366999806	0.0056468157	-0.0359119534	0.0966016873	0.123969573	0.2091079423	0.0134670504	-0.0879412138	-0.1022807319	-0.0181897254	0.0500879291	0.0046860946	0.0617956062	0.1049467587	-0.1610950155	-0.0383619897	0.1703465576	-0.0124358374	0.0695158277	-0.030451217	-0.1064242213	0.0414849	0.0083904	7.039881215999999e-05	0.0017209969280099	0.107761	-0.017659	0.000311840281	0.0116124331209999	0.00931434	-0.01750166	8.675692963560002e-05	0.0003063081027555	0.00630856	0.00066163	4.37754256900001e-07	3.97979292736e-05	0.000324107	0.0002735082	7.480673546724e-08	1.0504534744900003e-07	0.00012216	0.000302755	9.166059002500004e-08	1.4923065600000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
789.768723188045	-0.2783994436953207	623734.6361260748	0.077506250249864	985.0319422880534	-7.272762189409377	52.89306986370268	970287.927327775	727.7858325643552	-1.3436024218020748	1.8052674678724008	529672.2180813918	792.607691674293	641.6232148071381	1.093747	27.056553	0.054527685	0.0254039	0.2161573546	-0.0416871964	0.2259229241	-0.1074976609	0.1524126416	0.0551978584	0.0528525486	-0.0474730383	0.0639737775	-0.1257580405	-0.1215383397	-0.0281632873	0.0655262462	-0.2075796872	-0.1283806616	0.2086868513	0.1094491806	0.0356320812	-0.0761365337	0.0504936967	-0.020505533	-0.1738434051	-0.147399888	-0.1085405944	0.0106973571	0.0787023815	-0.216775581	0.0976007826	0.0785083301	0.0510873139	0.1023970752	0.11523989	-0.0771966572	-0.0667547251	-0.1033758172	-0.0759471211	0.0006711873	0.0625020521	0.0560079141	0.0699297963	-0.1189879423	-0.1257924793	0.0496335151	-0.0059929781	-0.0104317968	-0.0943060773	0.0098647255	-0.1318473794	-0.0520116922	-0.0618791219	-0.0761825742	-0.1048037776	0.0015938215	0.1754108425	-0.0020508586	-0.0208892471	0.0458466378	-0.0790504477	0.1248191196	0.2272764658	-0.0975340131	0.1055570565	0.1595026525	-0.0200631506	-0.0858280604	0.0970447487	-0.0402852285	-0.0376390405	0.1577573478	-0.125652844	-0.127358062	0.1049159469	0.0460832804	-0.1404410953	0.078382404	0.102679091	-0.0335265073	-0.1312793896	0.0716774986	-0.0494482495	0.2114524706	-0.0138923508	0.1583267567	-0.0463578691	0.059890267	0.0472494043	-0.0197383662	-0.0845307959	-0.0971098897	0.1280718753	0.0853538243	0.0983021884	0.0219592151	-0.030061375	0.1392838862	-0.0994048899	-0.1719990697	0.0676152521	-0.034995421	-0.108871781	0.0368575	-0.0046273999999999	2.141283075999997e-05	0.00135847530625	0.129587	0.021826	0.000476374276	0.016792790569	0.00219459	-0.00711975	4.816225268100001e-06	5.0690840062500015e-05	0.0062255	-8.306000000000025e-05	6.8989636000000424e-09	3.875685025e-05	0.000150218	-0.000173889	3.0237384321000015e-08	2.2565447524000003e-08	-3.99817e-05	-0.0001621417	2.628993087889e-08	1.5985363348899995e-09	0.0	0.0	0.0	0.0	0.0	0.0
790.7795384561471	1.0108152681020783	625332.278440917	1.0217475062282766	1003.6447284818518	18.612786193798343	346.4358098960502	1007302.74100941	728.3520696700984	0.5662371057431983	0.3206244599204339	530496.737392716	794.9481368911253	640.2981046459759	2.020304	49.977264	1.018906145	0.658739	0.0996098594	-0.0003495192	-0.0504857708	0.6029166727	0.3514310081	-0.4916787494	-0.0401830465	-0.1405635757	0.1199163628	-0.0665722109	-0.0009792462	0.0477962988	-0.0501377108	-0.2072920382	-0.111788681	-0.0202554792	0.1435426747	-0.0550732414	-0.2135827884	0.6777060854	-0.1644275895	-0.2737659956	0.0401009354	-0.0520617086	0.1376518141	-0.1367596511	0.0347988916	-0.0063699112	-0.0495958563	0.0626981634	-0.0259407552	0.0389718757	0.0398647647	0.0556477178	0.0789601126	0.1617799684	0.0189523982	-0.0481677208	-0.0100732978	-0.0541602079	-0.0236069604	-0.021254397	0.0157102393	-0.0560589429	-0.0329865921	0.0707482776	0.0156402598	0.0013842531	-0.0079319643	-0.0094809317	0.0369815187	-0.0825967838	-0.0677844123	0.0292022429	0.040448651	0.0573942595	0.0115893757	0.0952321191	-0.0657722913	0.0069037341	-0.3580268689	-0.0076134952	0.2816393215	0.6301101202	0.4297207743	0.1116637045	-0.0775975744	0.0579265166	0.0907534509	-0.0043351663	-0.1825596403	-0.0296541142	0.0613036322	-0.0347925002	-0.0657993539	-0.102469883	-0.0588607979	0.0105475189	-0.0008384697	0.0238872801	-0.0138123047	-0.0346080431	-0.0945195327	-0.023965849	0.0070929747	-0.0474720533	-0.0555934262	0.0433854391	-0.0075360827	-0.0237900115	0.0179687924	0.0295685611	-0.0115907206	-0.0393897223	-0.0255593969	0.0092393048	0.0039449874	0.0656857936	-0.0394798359	-0.1109009027	-0.0269048	-0.0637623	0.0040656309012899	0.00072386826304	0.291731	0.162144	0.026290676736	0.085106976361	0.5618	0.55960541	0.3156192399999999	0.313158214901268	0.0024769	-0.0037486	1.405200196e-05	6.135033610000001e-06	0.000375485	0.000225267	5.0745221289e-08	1.40988985225e-07	0.00065404	0.0006940217	4.816661200708901e-07	4.277683216000001e-07	1.0	0.0	0.0	0.0	0.0	0.0
792.0992042010766	1.31966574492958	627421.149295979	1.741517678340543	997.6774146932396	-5.967313788612159	35.60883385176081	995360.2237889864	730.4753656855323	2.12329601543388	4.50838596915739	533594.2598734122	798.5434205429948	651.8042804135772	1.914187	47.3522	0.29351535	0.178389	-0.0073796461	0.0524286343	-0.1532858791	0.3434075731	0.151803073	0.2551825076	0.1427142541	0.2355455285	0.0257780889	-0.3709662958	0.1162201581	-0.0431138204	0.1379791731	0.2306755496	0.2116745201	-0.0548616477	0.0287527027	-0.2036959547	0.1121362776	0.0463903336	-0.0408188609	0.2690109022	-0.1060915553	-0.0626487862	-0.181838677	-0.0960217232	-0.0449163659	0.088416643	-0.1318071116	0.1409406185	-0.0492949894	0.0245411873	0.1476171634	-0.1057551417	-0.0509885648	0.0669774807	0.1550255231	-0.0968793197	-0.0421522638	-0.139246415	-0.0586165461	0.01594192	0.047511391	-0.1166178688	-0.019331707	0.0340026922	0.0023323864	-0.0341650954	0.0219517068	-0.0073480486	-0.0083847111	-0.0481835124	-0.0080990692	-0.0176929861	-0.0947368798	0.0141797297	0.0472040201	-0.0335147702	0.0248806409	-0.1042542941	-0.2669432113	-0.0635220783	-0.4064883755	0.0874797802	0.1120779387	-0.0485502448	0.0275883358	-0.1460354534	0.1592717018	0.3068006301	0.1027499619	0.0747809121	-0.0566664681	0.2719647459	0.3178109541	-0.1174399695	-0.0373002625	0.0168134724	-0.0158372101	-0.1047590826	-0.1659120432	0.0104588593	0.1174604314	-0.0417117289	0.0747028547	-0.0249586332	-0.0197421537	-0.0243146025	0.036445832	0.0625709636	0.1168041958	-0.0618067054	-0.0034778122	-0.0379024962	-0.0204160624	-0.0697018054	-0.0017563221	0.0637282764	-0.0438968002	-0.1125037874	-0.0203085	0.0065962999999999	4.351117369e-05	0.00041243517225	0.355481	0.0637499999999999	0.0040640624999999	0.1263667413609999	0.707957	0.1461569999999999	0.501203113849	0.0213618686489999	0.00163731	-0.00083959	7.049113681000005e-07	2.6807840361e-06	0.000255414	-0.000120071	1.4417045041000005e-08	6.523631139599999e-08	0.00123462	0.00058058	3.370731364e-07	1.5242865444e-06	0.0	1.0	0.0	0.0	0.0	0.0
