global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
739.0655449025852	-1.0049189358841204	1.0098620676984729	546217.8796621552	798.4847400433041	-2.1544380834031926	637577.880082023	4.641603455218022	710.3224681321603	-0.7005326796119107	504558.008733364	0.4907460352042439	719.6615600232977	585.3353541738426	1.167431	23.893539	0.0542867093	0.0293038	-0.1677011463	0.0228235691	-0.0474374731	0.0024781435	-0.0278796944	0.0712426344	0.003703576	0.0950721909	-0.0127441529	-0.0419482496	-0.0100951814	-0.0040181807	0.1124764844	0.0727231394	0.0103159846	0.0756259237	0.0397991889	0.0720209093	-0.0376012068	-0.0333470084	0.0280402801	-0.0590071032	-0.150304192	-0.0060195858	0.106614592	-0.0562938288	0.17710798	0.0767662039	0.0749204695	-0.0214649606	0.1411015165	0.0442696161	0.0354448641	-0.0199658596	0.0494106769	-0.0529360804	0.0254699762	-0.0793599125	0.1016465413	-0.1838166128	-0.1019584291	-0.0302398878	0.0100290291	-0.0240745314	0.0079874337	0.0818237486	0.0611933521	0.0946796229	0.0020535945	0.1638404697	-0.0203767895	0.0276587827	0.0351130928	-0.1070983968	-0.1426668892	0.0857962218	-0.0510721445	0.0270972361	0.1499879386	-0.1383865716	0.149073743	0.008358126	0.0223300451	-0.0350514055	-0.0823455421	0.0638772544	-0.0342345766	0.0362046795	-0.021748334	0.1069372764	-0.0277327254	-0.0741585021	-0.1485746846	-0.0078144711	0.0631423504	0.0463359445	-0.1031986944	-0.1302901736	-0.0666194269	0.0730483046	-0.0071091014	0.0379151125	-0.0926393122	-0.0296260973	0.1031262915	0.0971063675	-0.022433909	-0.2260688508	0.0534034138	-0.0212991156	-0.0595684583	-0.0141285419	0.0043267556	0.0148205734	0.1042339053	0.07707474	0.1384089978	0.1175123506	-0.0548606536	-0.1340180939	-0.0202619824	0.1366576248	-0.0291256438	-0.0644517302	0.0017219058	0.0368713583	0.1051190811	0.0246428581	-0.0014325026	0.0851916578	0.0118330366	-0.0676152521	0.000438413	0.0003669088	1.3462206751744004e-07	1.9220595856900002e-07	-0.0380214	-0.0069632999999999	0.0014456268579599	4.848754688999993e-05	-0.0950497	-0.0149172000000001	0.00903444547009	0.00022252285584	-0.000367804	-0.000484187	1.35279782416e-07	2.3443705096900002e-07	-8.7941e-05	0.000156599	7.733619481e-09	2.4523246801e-08	7.841209999999998e-06	-1.000000000239362e-11	1.000000000478724e-22	6.148457426409996e-11	0.0	0.0	0.0
738.0844622942201	-0.9810826083651136	0.9625230844364948	544768.673480148	796.9215009562475	-1.563239087056559	635083.8786863585	2.443716443301423	709.6624575732196	-0.6600105589407121	503620.8036888617	0.4356139379132313	719.0663858749122	587.0756024190297	1.013407	20.741175	0.0837461834999999	0.0422806	-0.0642662863	-0.0261063707	-0.1143803588	0.0356510016	-0.0132684304	-0.0704283285	-0.0117779658	0.0916406167	-0.0773246842	0.0035504783	-0.0054512289	0.0556568335	0.0722403841	0.071382389	0.0250099521	-0.0836352772	-0.0063479233	0.0469241121	-0.0136878974	-0.0219791378	-0.0519463573	-0.1524601495	-0.0054176213	0.0464401012	-0.1584981936	0.1771896508	0.0081908544	-0.0239426796	-0.0530432346	-0.0733382542	-0.1236102023	-0.018280341	0.0539616975	-0.0137158778	0.1426613502	0.0882774818	0.149844639	0.0675281467	-0.1154652928	0.0867010651	-0.1204433984	0.0392207907	-0.0741610342	-0.0513590867	-0.1029180297	0.03540811	0.1588202418	0.0231027147	0.0966933826	0.0037839027	0.0480347794	-0.0446496731	-0.0986174019	-0.1434696973	-0.0613490297	-0.0071266966	-0.0205065454	-0.131523078	0.0464867674	-0.0351189087	0.0338579181	-0.007558136	0.0501928394	0.0459718387	-0.0074318158	0.0634007271	0.0849706551	-0.0435662728	-0.0090376653	0.0090546152	0.103694588	0.0253132874	-0.0038715755	0.0439418101	-0.0444212654	0.088256414	0.028641159	-0.0236710141	0.0461353079	-0.112097103	-0.1378949492	0.1848692291	-0.1004960843	-0.002488566	-0.1540092408	-0.0097275661	-0.088207477	-0.0445792902	0.055280136	-0.0432847769	-0.065771436	0.1361869174	0.0950644567	-0.0729774331	0.1493910963	-0.036959324	0.0379186844	-0.2030432797	-0.0868456049	-0.0906612389	0.1101595292	-0.0406138547	0.1041366566	-0.0414233115	0.1310591642	0.0341409306	-0.1221049053	0.0233536887	0.0216083039	0.0835859703	0.0071079182	-0.0732270951	-0.00753823	-0.007976643	6.3626833549449e-05	5.68249115329e-05	-0.00782916	0.0301922399999999	6.12957463056e-05	0.0009115713562175	-0.0793056	0.0157440999999999	0.00628937819136	0.0002478766848099	-0.000723202	-0.000355398	5.230211328040001e-07	1.2630773840400004e-07	-0.000329207	-0.0002412659999999	1.0837724884900001e-07	5.8209282755999986e-08	7.84122e-06	1.000000000239362e-11	1.000000000478724e-22	6.14847310884e-11	0.0	0.0	0.0
738.6812986093848	0.5968363151647509	0.3562135870994378	545650.0609152472	796.6344030471029	-0.287097909144677	634626.3721182139	0.0824252094352452	710.2796146858487	0.6171571126291155	504497.13103827776	0.3808829016687068	719.9829347761189	571.6424093330995	1.05532	21.598984	0.04639736	0.0235482	0.0412147754	-0.1015947469	-0.0028168808	0.0653679281	-0.0009343741	-0.0097827158	-0.1042758129	0.0019386255	-0.0239417351	0.0282964406	0.0637015541	-0.0340820611	0.1319792535	-0.0411571357	0.1785792673	-0.0418599663	0.0481218627	-0.0498825279	0.0202807882	0.0739635421	0.0049280664	-0.0376492004	-0.083081944	-0.0267949755	-0.0081480901	-0.0046528661	0.0686241124	0.1275024844	-0.0223990205	0.0991677946	-0.0318957757	-0.0040396237	0.0019025652	0.0344655654	-0.0875343709	0.0037845843	0.0430107612	-0.0126214043	0.1080064647	-0.0891874999	0.1045969629	0.0818587735	-0.1824520433	0.0151275749	0.1118154706	-0.0154147087	0.0214524877	0.0111321224	0.0013242147	0.0059348248	-0.0136418184	-0.0363635983	0.1849447938	-0.0732014422	0.0799873882	-0.0625556317	-0.1251319443	-0.0023450615	0.1994652262	0.0241079711	0.0293286927	-0.0428534887	-0.1024107126	-0.0558004693	0.0454418966	-0.0523967356	0.0116854768	-0.0227813904	0.0379815406	0.0932638572	-0.0955864604	-0.0434751321	-0.092323352	0.0213789642	-0.0066438086	-0.0002793695	0.0945401347	-0.1076326943	-0.0002732999	0.0768387946	0.0657015538	0.0737844059	-0.0017663084	0.0399240701	-0.0557646364	0.0726590381	-0.0979170073	-0.1379265719	-0.0442756153	-0.0325001481	-0.0606310806	-0.0114560663	-0.1485453658	0.0602793858	0.027951249	-0.0354669793	-0.0589294113	-0.0259726368	0.0044273525	0.0579096818	0.0098370756	-0.1334666718	-0.1435505989	-0.0401988805	-0.1098585604	0.07924543	0.0281987931	0.0960517795	0.0813224065	0.0819445778	0.0023706562	-0.0785574968	-0.0101255	-0.00258727	6.6939660529000046e-06	0.00010252575025	-0.0197787	-0.01194954	0.00039119697369	0.0001427915062116	-0.0698631	0.0094425	0.00488085274161	8.916080625000012e-05	-0.000346705	0.000376497	1.20204357025e-07	1.4174999100900005e-07	-0.000257343	7.186399999999999e-05	6.622541964899999e-08	5.164434495999998e-09	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
740.1163332050903	1.4350345957054742	2.0593242908715736	547772.1866769482	795.2911519805754	-1.3432510665275004	632488.0164185907	1.8043234277272675	711.1771137067396	0.8974990208909048	505772.8870602489	0.8055044925001328	720.1876815944486	582.7829547853281	1.07937	22.091208	0.05938755	0.0375208	-0.1229184708	-0.035122722	0.0836246086	0.1763175075	-0.1314582928	0.1732245372	-0.0717292208	0.0066163385	-0.0292905259	-0.0219588275	-0.0747008765	0.1574458491	0.0393409975	-0.0583115755	0.1231324965	-0.0563607252	0.067168497	0.0245567403	-0.1786075066	-0.0609730043	0.0416044243	-0.0344012411	-0.0432275797	0.0213871459	0.109801981	0.0104835761	0.0590703784	-0.1927363472	0.0794386549	0.2048732086	0.0810587569	0.0457409925	0.0539804088	0.1015757835	-0.0887800637	-0.0411987362	-0.0072496804	0.1690009428	-0.1250667274	0.0869697321	0.0020131948	0.0216639555	-0.0780593821	-0.0205252268	0.0607361972	-0.0943087426	0.2069334343	-0.0148213018	0.1397331588	-0.0077536499	0.0368736146	0.108511694	-0.0681969798	-0.054138821	-0.1164522667	0.0175183044	-0.0083568069	0.0251121628	-0.0650641877	0.0483829257	0.1501898973	-0.1604599493	0.0194558937	-0.1250414033	-0.0786915154	0.0129081278	-0.0250336834	0.0663146243	-0.0853578672	0.1277952576	0.1537277865	0.0024921536	-0.0419146909	-0.0136674545	-0.055833417	-0.1380520627	-0.0840971817	0.0016739384	-0.0062555264	-0.0118231651	0.1944741187	-0.0745863794	0.0504568931	0.0435562614	0.0476139854	0.0531166503	0.083611529	-0.0401392489	-0.0244011648	-0.0552951434	-0.1906197205	0.137208578	0.005126779	-0.0260004412	0.0479613719	0.1066284031	0.1031430356	-0.2037289549	0.0662868767	-0.0941817774	0.0519064396	-0.1023622709	0.0497800209	0.0670473484	0.0011836463	-0.0750767151	-0.0541013559	-0.0245181496	-0.0335743154	0.0802681812	-0.0023706562	-0.0835859703	-0.0175232	-0.0073976999999999	5.472596528999997e-05	0.0003070625382399	-0.0548196	-0.0350409	0.00300518854416	0.00122786467281	-0.0798238	-0.0099607	0.00637183904644	9.921554449000006e-05	-0.000427114	-8.040899999999998e-05	1.82426368996e-07	6.4656072809999975e-09	-0.000197987	5.935599999999999e-05	3.9198852169e-08	3.523134735999999e-09	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
740.0935545677454	-0.0227786373449134	0.000518866319291	547738.4695127204	800.3302619802324	5.039109999657057	640528.5282413474	25.39262958864375	710.8536422741299	-0.3234714326097219	505312.9007343967	0.1046337677145858	720.827317003649	592.2740294920424	1.117118	22.863796	0.0454897	0.0279336	-0.0905209794	-0.0513779151	-0.1381657709	0.1189287408	-0.0511825397	-0.0677043404	7.95727e-05	0.2282655836	-0.0953535798	-0.0103795582	-0.0615536702	0.0575016309	0.0206989308	0.0682631853	-0.0063865404	-0.1260571507	0.0289828509	0.1732015495	-0.0395193371	-0.0980475471	-0.0561853803	0.0821055307	0.1180975224	-0.0967528629	0.0387092933	0.1382429918	-0.0252518796	0.0152652982	-0.0568852968	-0.1708672515	-0.0011115361	-0.0032172516	-0.0069961352	0.0396887205	-0.0957803782	-0.0652369745	-0.21825335	-0.0812069786	-0.0713260161	-0.0989306811	-0.0472708329	-0.0085039133	-0.1956245728	-0.1159869484	0.0752490337	0.0464704358	-0.013901583	0.0525469597	-0.0281873693	0.0460058733	0.0149479404	0.1080792322	0.1070389399	-0.0069829953	0.0049533626	0.0421969697	0.0488549771	0.0632185199	-0.1354840975	0.0854073554	0.0455172995	0.0618544772	-0.030126816	0.0345445745	0.0202018151	0.2293596427	-0.0299827262	-0.0724483547	-0.0626147234	-0.0773891617	0.0321610431	0.0187598537	-0.0642663672	-0.0928983453	-0.0201256233	0.0935019127	0.0272867941	0.1030201851	-0.0040747674	-0.0724909013	0.101557725	-0.2036212856	-0.0986158069	0.126455514	-0.0855665552	0.0205064308	-0.0986308757	-0.0605788251	-0.1121123811	0.1013716426	-0.0376997175	0.0529898426	-0.0186715205	0.0827031066	0.0526943892	-0.0139951555	-0.1217924578	0.0804111743	0.0205125221	0.1180266792	0.0607413184	0.0778741442	-0.0273225669	0.0280065378	-0.1577568581	0.0387481536	0.1169040468	-0.0062358186	0.0221534102	0.0785574968	-0.0071079182	-0.0882931893	-0.0175281	-4.900000000002125e-06	2.4010000000020825e-11	0.00030723428961	-0.0376728	0.0171468	0.0014192398598399	0.00029401275024	-0.0831747999999999	-0.0033509999999998	0.0069180473550399	1.12292009999993e-05	-0.0008674979999999	-0.0004403839999999	7.525527800038265e-07	1.9393806745591197e-07	-0.000257343	-5.935599999999999e-05	6.622541964899999e-08	3.523134735999999e-09	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
738.6072277023891	-1.4863268653563182	2.209167550679939	545540.6368142088	796.5957321023176	-3.734529877914838	634564.7604036273	13.946713409038614	711.4514432488761	0.5978009747461783	506163.1561009088	0.3573660054074809	720.7772503692385	574.8056529197269	1.137516	23.281273	0.0325511999999999	0.0226989	0.0570367401	-0.1260198882	0.0367280173	0.1152687996	-0.0249551852	-0.0942849583	-0.1330466439	-0.0313099428	-0.08547193	0.0498736465	-0.013973061	-0.0492092203	0.0879246536	0.0510723434	0.0246962396	0.0346446291	0.1193220288	0.0182088827	0.1593682064	0.0593839191	0.05274785	0.0080593184	-0.0419271322	-0.0391026896	-0.0656473894	0.0473362586	0.0163310477	-0.051822837	-0.0037055628	0.0308661848	0.0501945375	0.0253543437	0.0240197308	0.0598294676	0.1321162142	-0.2035296591	0.0584327695	-0.0308832675	0.0235040431	0.0044985283	0.0284396078	0.1202113555	-0.0389436396	0.0616902157	-0.0015913984	-0.0557371734	0.0635557744	-0.0896801182	-0.073840649	0.1466761182	-0.0160500985	0.0426432813	-0.0350246913	0.0444088076	0.1207694464	-0.0205224072	0.0964557307	0.1318178413	0.168424843	-0.1327834069	0.0971643549	0.0127728092	-0.1399960151	-0.0359353087	0.2108634418	-0.0046322659	0.0174241657	0.0122890808	0.0698064769	-0.0444006377	-0.0638397994	-0.0584554392	-0.0936072476	0.0352120015	0.0743620144	0.0549833571	-0.0133238325	-0.0343140724	-0.0495448929	-0.074277671	-0.0021689061	-0.1124593076	0.0868278552	0.0243188679	-0.0557769267	0.0312991205	-0.0814188288	-0.0329347691	-0.0161276757	-0.0658002788	-0.0679658765	0.0674642009	0.1113730816	0.0789656218	-0.1360767135	0.0575509715	0.0023284596	-0.0587876588	-0.0034963201	-0.018598099	-0.0153390132	0.0794126609	-0.024083417	0.1193473471	-0.1158804935	-0.1074994875	-0.1241111426	0.1110072939	-0.0311123868	0.0768132552	-0.0118330366	-0.092661062	-0.0175281	0.0	0.0	0.00030723428961	-0.0376778	-4.9999999999980616e-06	0.0014196166128399	2.4999999999980617e-11	-0.0617624	0.0214123999999998	0.00381459405376	0.0004584908737599	-0.000644822	0.0002226759999999	4.1579541168400005e-07	4.9584600975955486e-08	-0.000257343	0.0	6.622541964899999e-08	0.0	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
738.4379622346966	-0.1692654676925258	0.0286507985531695	545290.6240693311	793.8838004374778	-2.711931664839767	630251.4885970531	7.354573354760591	711.2330348467726	-0.2184084021034777	505852.4298573505	0.0477022301093944	720.2813053971585	575.1109324789678	1.095262	22.416471	0.0297688	0.0197568	-0.0809420995	0.0592487958	0.0703430227	0.1469206235	-0.0792587149	0.1454817248	-0.0012251015	-0.0210927513	0.0519480285	-0.0342640011	-0.0084059913	0.1131337694	0.0393220849	-0.039394255	0.1130936469	0.0807673457	0.0735106669	-0.0311560772	-0.1149888971	-0.0063121376	0.0879215761	0.0267717848	0.0085564587	-0.0857293172	0.0647501514	-0.0800771636	-0.0617430591	-0.0773668501	0.0871343049	-0.0545639662	-0.019881179	-0.0604283339	-0.0686976478	-0.0227658293	-0.0050554954	0.0393577619	-0.0934541253	-0.0700111941	-0.0417999933	0.0200175132	0.0977491571	-0.1373411172	-0.0846559748	-0.0149807568	-0.0253285932	0.0399336327	-0.0651704281	-0.1009489391	0.0196693523	-0.1247524503	-0.0628061506	-0.0406123363	0.0025005188	0.1107107343	0.0055772433	0.0027167889	0.0582183202	0.1183962025	0.1203242612	-0.0498544006	0.0069183167	0.0163521123	-0.0300579445	-0.125817633	-0.0626470892	0.0024233473	-0.0721532552	0.0435861464	-0.0021826462	0.0155892401	0.0167137409	-0.0769420068	0.1276291934	-0.0679268088	0.0127361073	-0.0281713498	-0.0728399191	0.0489180794	-0.1094392861	-0.0280959855	0.0167177786	-0.0762571238	0.1106517356	0.0405145189	-0.0256372823	-0.0201191295	0.0200344456	0.024607796	-0.0166629499	0.0688666099	0.0401816612	0.0184352594	-0.0793579287	0.05525772	-0.1109922768	0.0770113795	0.0101630143	0.0353849369	-0.1212112789	0.1124271342	0.0371712675	-0.113016597	0.1250362064	-0.0753031694	-0.0805531899	0.0374573822	0.0241555445	0.047265367	-0.0684569832	0.0750362016	-0.0165379384	-0.0966728009	-0.0175281	0.0	0.0	0.00030723428961	-0.0541712	-0.0164934	0.00293451890944	0.00027203224356	-0.0717414	-0.0099789999999999	0.00514682847396	9.95804409999999e-05	-0.000578894	6.592799999999993e-05	3.3511826323600005e-07	4.346501183999991e-09	-0.000257343	0.0	6.622541964899999e-08	0.0	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
739.042594329474	0.6046320947774575	0.3655799700349763	546183.9562332395	798.8934181990886	5.009617761610798	638230.693641824	25.09627011744638	710.6596514405762	-0.5733834061963989	505037.1401856413	0.3287685305013846	720.7168770801519	583.0798448582825	1.140458	23.341497	0.0773983	0.0442406	0.0063253591	-0.0410342108	-0.1183992404	0.0589259453	-0.0325730028	-0.0885473202	-0.0166168849	0.1269760086	-0.0575232193	-0.0451103587	-0.012846525	0.1112678675	-0.0450209076	0.0020758451	-0.0633222381	-0.1965274252	0.025663822	0.0853648857	-0.0279425679	0.0048453044	-0.1687597283	0.0418925305	0.0752170959	0.0874494749	0.1096174972	-0.0545499707	-0.0224009928	-0.1179618822	0.0230895469	-0.0177572372	-0.0703501665	0.0269178212	0.0901823141	-0.1090983118	0.15114517	-0.0601887908	0.0390897835	-0.0821817846	-0.0386784426	-0.037036507	0.0803092734	0.0553369248	-0.0702681051	-0.0856356486	-0.0579223879	0.0951911783	0.1427797382	-0.0579793861	0.1211673124	0.0791425495	-0.0804927941	-0.0960380344	-0.0269557823	0.0183341214	0.0763991232	0.1782480698	-0.0700897709	-0.0084762653	-0.0399211307	-0.0224747709	-0.0677122396	0.0483772462	0.0214420409	0.0595795212	0.0472485301	0.1365166451	0.0049849702	-0.1010296824	-0.0882469173	-0.0378616136	0.0342992085	0.0551005077	0.0299911845	-0.0777045153	-0.0865497981	-0.1000345031	-0.1786954543	0.1088242739	-0.0045984958	-0.0578767219	-0.1402653648	0.159689375	-0.0980676599	-0.0134666982	-0.0444983423	0.1545427872	-0.0473219967	-0.033310446	-0.0211474097	-0.0302904135	-0.1130969613	0.0725144406	0.0632960726	0.1871230114	-0.0793951478	0.0706453015	0.02777884	-0.0384174269	0.0405381244	0.0230251283	-0.0483301526	-0.0257666697	-0.0740609478	-0.0610318487	0.0488046573	0.1021849291	-0.0424661538	-0.1277784366	0.0562675201	0.0732270951	-0.0212145853	-0.1003129872	-0.0227009	-0.0051727999999999	2.6757859839999983e-05	0.0005153308608099	-0.0174573	0.0367139	0.0003047573232899	0.00134791045321	-0.0841081999999999	-0.0123667999999999	0.0070741893072399	0.0001529377422399	-0.00104179	-0.0004628959999999	1.0853264040999995e-06	2.142727068159999e-07	-0.000257343	0.0	6.622541964899999e-08	0.0	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
738.8580200594597	-0.1845742700143091	0.0340676611513151	545911.1738061849	795.1679165573105	-3.725501641778124	632292.0155220939	13.879362482891494	711.7539941013966	1.0943426608204163	506593.748119291	1.1975858592915087	720.757058969727	578.2578450752995	1.13709	23.272558	0.042709	0.0228948	-0.025736011	-0.0814110525	0.1027525379	0.0223431106	0.1249194418	0.0491150736	-0.0840835137	-0.0135286938	0.008679803	0.0688733779	0.042358041	-0.1175273174	-0.1229649581	0.029854052	0.0091784044	-0.0576451796	0.1117824328	-0.119933414	0.0478662055	0.059940502	0.008481663	-0.0795069532	0.108456249	-0.1153937343	-0.0186718626	0.0513167466	-0.0502366506	0.0280637642	-0.0144942542	0.0858779842	0.0566807941	0.0122208774	-0.0049284506	-0.0168553085	0.0056553612	-0.0574228956	-0.1035087485	-0.0768073445	-0.0345107327	-0.0148745632	-0.074490093	-0.1047556731	0.0278851889	0.1059395187	-0.0083878448	0.0785331152	-0.0455704	-0.0103475034	0.0411155002	0.0505020024	0.1397067377	0.0568110109	-0.040999439	0.0573914953	0.0734530713	-0.0922660718	-0.097899189	0.1373109168	0.0237415228	0.0116162858	-0.0687701743	0.1207056806	0.0282739102	-0.1050814032	0.081843114	-0.1061474281	0.0548710047	-0.0469665648	0.0216158298	-0.0983784145	-0.0685636147	0.0236367435	-0.0794388258	-0.005029226	-0.1141535818	-0.0085445029	0.0620219103	0.0155343797	-0.0028644725	-0.1118061098	0.0839238852	0.0188699996	0.0117491996	-0.1289666103	-0.002309737	-0.0255964956	0.029275169	-0.0326523328	-0.0401154523	0.0760627463	-0.0334810959	0.0590705027	0.0178479411	0.1172876818	0.0014707268	0.0484189885	0.1008225034	0.0178838749	-0.1756819126	0.0415243924	-0.1080521747	0.0218734843	0.0454868003	0.0112258118	0.0304816628	-0.0100221746	0.0847673463	-0.0544727861	-0.1045156601	0.0713867084	-0.0258549876	-0.1035676303	-0.024964	-0.0022631	5.121621610000002e-06	0.000623201296	-0.0299237	-0.0124664	0.00089542782169	0.00015541112896	-0.0780215999999999	0.0060865999999999	0.0060873700665599	3.704669955999997e-05	-0.00116169	-0.0001199	1.3495236561e-06	1.437601000000001e-08	-0.000575301	-0.0003179579999999	3.30971240601e-07	1.0109728976399997e-07	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
738.5391761770278	-0.3188438824319064	0.1016614213642513	545440.1147482429	796.6423779890235	1.4744614317130529	634639.0784080062	2.174036513609305	710.767874030832	-0.9861200705646525	505190.9707543086	0.9724327935704352	720.7291727383619	576.9109252697	1.170427	23.954859	0.0570726999999999	0.0278778	-0.1016640733	0.0265135368	-0.0832518561	0.0290760032	-0.0004524279	0.0345832974	0.0129338065	0.1121685916	0.1196102539	-0.0760871601	0.0591476812	-0.1116153579	-0.0463417735	-0.0419293572	0.0397408269	0.1525650548	0.0195247927	-0.0007323698	0.0030870732	-0.0038832797	0.0193421704	0.1487569494	0.0380679493	-0.1045290081	-0.0871445587	0.1015444738	-0.1347200984	0.0235540175	0.0051043912	0.0924044611	0.1105307226	0.0028933539	-0.1157337515	-0.0186675157	-0.0215755022	0.1426731443	-0.0511520019	0.0323292821	-0.0667918459	-0.0379447645	-0.0403567	0.0796698207	0.1546711518	-0.0260324216	-0.0368509154	0.0440269378	0.1824711764	0.0828479573	0.0373618972	-0.1351779369	-0.0316780281	0.1058495787	-0.0811152806	-0.0573646666	0.0006420368	0.0689866583	-0.0815241539	-0.0138912355	-0.0509579904	0.0069907895	-0.2003299234	-0.0634302018	-0.1987559016	-0.00713102	-0.0589496401	0.0456835804	-0.182324165	-0.0440825157	-0.0117383632	-0.0186172096	-0.0509371691	-0.1120424709	0.0374367074	0.0006404011	-0.1079654999	0.0717120117	0.119262039	0.0608806345	0.0825973907	-0.1480198643	0.0199889493	-0.080553707	0.0037533689	-0.0428422617	0.1687988702	-0.0986740537	0.0147803638	-0.0199529071	0.1017087714	-0.0256254753	0.0658691883	-0.0545481048	0.0485250423	0.0894386969	0.1446408626	-0.0166768959	0.0113852145	-0.087220569	-0.0502855261	-0.0948084941	-0.1008234471	-0.0006006942	-0.0209738886	0.049137275	-0.01372264	0.1903985405	0.0446248982	0.0615512256	-0.0784763025	0.0695158277	-0.030451217	-0.1064242213	-0.0175511	0.0074129	5.495108641e-05	0.00030804111121	-0.0442561	-0.0143323999999999	0.00195860238721	0.0002054176897599	-0.057117	0.0209045999999998	0.003262351689	0.0004370023011599	-0.00101894	0.0001427499999999	1.0382387236e-06	2.037756249999996e-08	-0.0007210069999999	-0.0001457059999999	5.198510940488558e-07	2.123023843597087e-08	7.84122e-06	0.0	0.0	6.14847310884e-11	0.0	0.0	0.0
