global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
774.0863856085191	0.0951684869468181	599209.7323844609	0.0090570409077466	760.2806792915744	4.578669629465139	20.96421557578644	578026.7113040579	766.6654428064003	-0.3182112954209515	0.10125842853348	587775.9011935338	762.0613525567926	550.6139077394987	1.066533	20.789854	0.0884419	0.0531371	0.067024349	0.1086278718	-0.0153033252	0.0466500972	0.1608295916	-0.063310114	-0.0132897794	-0.087654994	-0.0385727633	0.0223945245	-0.0762245964	0.1827484751	-0.0251986901	0.0503467442	0.0627010286	-0.054415911	-0.0356031011	-0.0115653548	-0.1114245224	0.0604841902	0.0381594928	-0.0631954497	-0.04409195	0.1086251436	0.0187591952	0.0138615638	0.0333034659	0.0976628899	0.0768610618	-0.0285547947	-0.0092213154	0.112785218	-0.0645533517	0.0626516728	0.0668243731	-0.0978998964	-0.0510725612	-0.0707199389	-0.00732531	-0.0869515747	-0.0074593283	-0.1254097426	-0.0275349374	-0.1765364926	-0.0573050048	-0.0602330963	-0.0005591762	-0.01102429	-0.0545069633	0.0091241975	-0.0277838909	0.0596449574	-0.0272683417	-0.0400427554	0.0622133904	-0.0114691345	-0.017304188	0.0609997307	0.1168638289	-0.0167537668	0.0619234717	-0.021899014	0.0453663616	-0.2106305772	-0.0840734818	0.0549469774	0.0878216376	-0.0672337651	-0.1163761799	0.0369965537	-0.0232645633	0.0057592515	0.057773189	0.0962056878	-0.0737702334	-0.1434350106	-0.0024556662	-0.0718524072	0.0245315008	-0.1208755582	-0.1402346126	-0.0095484124	-0.1288931032	-0.0327616983	0.0054530965	-0.0828308339	-0.0971938584	-0.0329572551	0.0708865039	0.0426828954	-0.0436804395	-0.0270477939	0.0186203026	-0.0306859485	0.1179245074	-0.0200351781	0.1052650508	0.1708935879	-0.0579239484	-0.0731293385	-0.015533465	0.0761625785	-0.0143641708	-0.1764760059	0.0221169423	-0.0813108713	-0.0422241322	-0.086415733	-0.0664260299	0.1157907176	-0.0244057394	0.0426798464	-0.0651363044	0.0732270951	-0.0212145853	-0.1003129872	0.0852553999999999	0.0100578999999998	0.0001011613524099	0.0072684832291599	-0.191577	-0.0399509999999999	0.0015960824009999	0.036701746929	-0.343862	-0.032135	0.118241075044	0.001032658225	0.00419282	0.0001259599999999	1.5865921599999903e-08	1.7579739552399998e-05	0.00197179	0.0	0.0	3.887955804100001e-06	-0.00150507	0.0	2.2652357049000003e-06	0.0
774.4416147217067	0.3552291131876472	599759.8146127645	0.1261877228560823	756.7679545283318	-3.512724763242659	12.339235262298194	572697.7370009952	767.6528957305413	0.9874529241410528	0.9750632773947158	589290.9683234853	762.8116968278266	550.3346963746733	1.072032	20.897034	0.0489559999999999	0.0247908	0.0197580068	0.0939568565	-0.0396555002	0.08272396	0.2142038046	0.2215873609	-0.0022401251	-0.0281423547	-0.0858540684	-0.0297894836	-0.1659115258	0.0689630383	0.2353519907	-0.0366333389	0.1042950626	-0.0646478146	-0.0756194288	-0.0064165703	-0.0188223452	-0.1039022394	-0.1260126768	0.1042547521	0.1203143719	-0.0749262534	0.2039479843	-0.2333451908	0.0969416089	0.0891109234	-0.0342421515	-0.0237861765	0.0237509085	-0.0925718503	-0.1190950183	-0.0364491499	0.078139096	-0.1787904198	0.0419226103	-0.0261153823	0.022294924	0.0498421128	-0.1443571526	0.0334107232	0.0902861314	0.0102854521	0.0545791856	-0.0601159367	-0.133767011	-0.0591155742	-0.0652411376	-0.0769038973	-0.0196863788	0.0903047137	-0.0589539924	0.0543191875	0.0377036049	-0.1303096305	0.0731052867	0.0514921802	0.0316401182	-0.0019665028	0.0516763182	-0.0421349536	0.0216530431	0.1749919103	0.0073172388	0.0388304244	-0.0307862153	-0.0891540798	0.1843640709	-0.0544735893	0.0741984716	0.1375616809	0.1044637556	0.0851808282	-0.1840723089	-0.0035720547	-0.0581212674	-0.013249405	0.1549557016	0.0322828461	-0.0929345788	-0.0661922903	-0.0225803778	-0.1090877096	0.0231619828	0.0892901049	0.0348609932	0.1721203482	-0.0711440264	-0.0082757873	-0.0183097846	0.0329088379	0.1212650861	-0.1039118132	0.0694605386	-0.0743742962	-0.0552293103	0.0837628253	-0.0685040896	-0.0792271776	-0.0068942077	0.0640589604	-0.0818132341	-0.1396967458	-0.0482723682	0.0876332645	-0.0779155921	-0.0482512516	-0.0018541132	-0.0838950945	-0.0359744201	0.0397626607	0.1212758452	0.0713867084	-0.0258549876	-0.1035676303	0.0901249	0.0048695	2.3712030250000936e-05	0.00812249760001	-0.171902	0.0196749999999999	0.0003871056249999	0.029550297604	-0.336092	0.0077699999999999	0.112957832464	6.037289999999999e-05	0.00445223	0.0002594099999999	6.729354809999992e-08	1.98223519729e-05	0.00197179	0.0	0.0	3.887955804100001e-06	-0.00157849	-7.342000000000004e-05	2.4916306801e-06	5.390496400000006e-09
772.9107159199606	-1.5308988017461616	597390.974783906	2.3436511411878334	761.9565668033326	5.188612275000878	26.92169734028979	580577.8096947215	766.498037133508	-1.1548585970333534	1.3336983791418453	587519.2409295206	761.9085769392032	550.1464157905135	1.132468	22.075108	0.0706884	0.0432018	-0.1282268777	0.0759710328	-0.0937651872	-0.004956462	0.184701651	-0.0901569991	-0.1657591775	0.0182043186	0.1126978296	-0.0771781235	-0.0774211965	0.1294669118	0.0051873189	0.0519988042	0.1147132057	0.0214647617	-0.0448040233	0.1115060158	-0.1191891957	0.0394858024	0.0269608779	0.1447763136	0.0626666129	0.2648298093	0.0305453584	-0.028870867	0.1312867178	-0.1047501657	-0.0161425271	-0.0857635082	-0.0075359919	0.0388394939	0.0647309053	-0.0432809818	-0.0462804325	0.057558557	0.0185137724	-0.0157451215	-0.0880795658	0.0159126682	-0.0298856377	0.1448343249	0.0910903432	-0.0118574372	0.0727656816	-0.0384381284	0.0522337468	-0.0765574322	0.2049727628	0.0448442193	-0.0103280199	-0.0473954412	0.1574290199	-0.0299679247	-0.188593278	0.0141761842	0.0207613174	-0.0401879272	-0.0065428946	-0.0058194857	-0.0466586731	0.019367833	-0.0502753768	0.0348170411	-0.0993688614	-0.0974115167	0.1518364087	-0.0445204983	-0.036149516	0.0416144918	0.1608268502	-0.1360936703	0.0930937796	0.042903208	-0.0573756039	-0.0847609964	-0.035858383	0.1101359647	-0.0778269034	0.1185671174	0.0618345556	0.0800072724	-0.0407945347	0.0644477158	0.007467671	0.0658892126	0.200231044	0.0156194912	-0.0693217786	0.0320170966	-0.1919019446	0.0344123387	-0.0570959718	-0.0605663035	-0.0562157452	0.0242489499	0.0708236412	0.0576529044	0.1536759537	0.1216898013	0.0036008149	-0.1735190541	-0.0968511629	0.0175336481	0.018369119	0.0029420705	0.0842011902	0.0169746546	0.0571449022	0.0122900888	-0.0439495277	0.0087278828	-0.1012427678	0.0695158277	-0.030451217	-0.1064242213	0.0942048	0.0040799	1.6645584010000093e-05	0.00887454434304	-0.209902	-0.038	0.001444	0.044058849604	-0.342847	-0.006755	0.117544065409	4.563002500000015e-05	0.00479347	0.00034124	1.1644473760000033e-07	2.29773546409e-05	0.00194938	-2.2410000000000268e-05	5.02208100000012e-10	3.8000823844e-06	-0.00150507	7.342000000000004e-05	2.2652357049000003e-06	5.390496400000006e-09
772.7110927505283	-0.1996231694322432	597082.4328597157	0.039849409774174	759.5753835134647	-2.381183289867977	5.670033859946481	576954.7632396269	767.6899540926156	1.1919169591076295	1.420666037408379	589347.8656147223	762.8069277685333	546.8807782471993	1.086306	21.175287	0.0685912	0.0417383	-0.0086226974	-0.0361729013	-0.14999732	-0.0524559643	0.1441827175	0.153121862	0.0068655963	0.0867931167	0.0413032831	-0.0847135018	-0.1247507582	0.1039471428	-0.0370835163	-0.1013582238	0.0393652638	-0.017531871	-0.1000010723	0.1443927687	0.0422479798	-0.1485915573	-0.0778885069	0.0252035286	0.0424645632	-0.0146259815	0.0976327015	-0.0785589738	-0.0183351355	-0.022051022	0.0971503757	-0.0290578913	0.0932090043	-0.0293292219	-0.0058088941	-0.0589356087	0.0606515531	-0.0464069868	-0.0635311509	0.0800967074	0.0287700729	0.1457665508	-0.0634703303	0.0113286505	-0.0904681375	-0.1468170869	-0.1270686854	-0.0868639043	0.0104632566	0.121069489	-0.0067220704	0.0025004389	0.0860454555	0.0215837275	-0.0072024928	0.051753315	-0.1478996567	0.026386487	-0.0274137932	0.0300522788	-0.0450525259	-0.0586275559	-0.0067908926	0.0648736901	0.1058397505	0.0633352858	0.0296386005	-0.1483623242	-0.1124598759	-0.0560863776	0.036639815	0.0051571942	0.0343831137	0.0849735659	0.1390900095	0.0374969608	-0.0043523522	0.0863449287	-0.0157244102	0.101972083	0.0290511969	-0.0858748123	-0.0798798145	-0.0750889642	-0.0169359021	-0.0005644313	-0.097722655	-0.0794198154	0.037941186	0.0005714149	-0.1356904302	0.0353504073	0.0152535774	0.1223289778	-0.0324162663	-0.0148153972	-0.0040567937	-0.0855503338	0.0612251028	-0.114741819	-0.0006068665	0.1064986695	0.0992932065	-0.051751048	0.0003631182	-0.1331249978	-0.1383185734	0.0110424183	0.0376012554	-0.0145884299	-0.0883241671	-0.1185797904	0.0267457351	-0.0955802886	-0.0028084376	0.0676152521	-0.034995421	-0.108871781	0.105783	0.0115781999999999	0.0001340547152399	0.011190043089	-0.175978	0.033924	0.001150837776	0.030968256484	-0.340133	0.0027139999999999	0.115690457689	7.365795999999968e-06	0.00439916	-0.00039431	1.5548037610000013e-07	1.93526087056e-05	0.00196257	1.3189999999999948e-05	1.7397609999999858e-10	3.8516810049e-06	-0.00150507	0.0	2.2652357049000003e-06	0.0
772.4049324965508	-0.3061602539775094	596609.3797450012	0.093734101115573	759.1054949142477	-0.4698885992169153	0.2207952956740348	576241.152409005	766.25894401213	-1.4310100804856347	2.047789850451503	587152.7692785845	761.539978371901	544.4167121474977	1.181224	23.025507	0.1334244999999999	0.0666816	0.103958828	0.026976339	-0.1486250139	-0.0136061989	0.197450059	-0.1837928223	0.0164351557	-0.0623455624	-0.07259193	-0.0833994703	-0.114468704	0.1506860499	-0.0584423768	0.1093943744	0.1084836525	-0.0366093227	0.0153179687	-0.0753239106	-0.2043424655	-0.037094026	0.0934566391	0.0290642365	0.0115482674	0.1688066818	0.0092341173	0.1286904315	-0.1438923937	-0.0496875998	-0.2049925223	-0.1232825169	0.0062544353	-0.0495912972	-0.1109865457	0.0097718267	-0.0519298375	0.0287954071	-0.1194875562	0.2145027002	0.1011530296	-0.0898594006	0.0197186987	-0.0301946605	0.058285939	-0.0707669992	0.0206853596	0.0426788101	0.0209562234	0.0160330078	-0.0813443367	-0.0217739582	0.0363876013	0.0693595371	0.1060420777	0.083333164	-0.0360331538	0.020491208	-0.0169528456	-0.0491465159	-0.1393208374	-0.1726926256	0.015544712	0.0768612878	0.0664343765	0.0799890582	-0.0429662909	0.0776879205	0.0230244657	-0.1323365162	-0.1823566384	0.0660071428	0.1236519566	-0.1713299788	-0.0377651642	0.0900117057	0.0593624273	0.0757177573	0.1564984032	0.0993385585	0.031559306	0.0668548929	0.0411370243	-0.0136639629	0.1068369554	-0.0761548194	-0.2620642204	0.1359478268	-0.0355426945	-0.0709129981	0.0559767232	-0.043336276	-0.0805709332	0.0541730227	0.0088876098	-0.0019498706	0.001045969	0.0661663905	-0.0446677094	0.0651732108	0.0848018698	0.0239684576	0.0545133621	-0.0421346438	0.0941702156	-0.0609343646	0.087792639	-0.029306647	-0.0890211655	-0.0210779971	-0.1749541321	-0.031814226	-0.0397418487	-0.0363197516	0.0097857821	0.0656857936	-0.0394798359	-0.1109009027	0.124114	0.018331	0.000336025561	0.015404284996	-0.188462	-0.0124839999999999	0.0001558502559999	0.0355179254439999	-0.361411	-0.0212779999999999	0.1306179109209999	0.0004527532839999	0.00543435	0.00103519	1.0716183361e-06	2.95321599225e-05	0.00226828	0.00030571	9.345860410000016e-08	5.145094158400001e-06	-0.0017908	-0.0002857299999999	3.20696464e-06	8.164163289999994e-08
772.9164476928763	0.5115151963254903	597399.8351141748	0.2616477960719048	757.156640875953	-1.948854038294712	3.798032062577607	573286.1788225569	768.0352208503222	1.7762768381921887	3.155159405898039	589878.1004666032	763.1192919455597	544.8961389630477	1.14587	22.336367	0.0895319999999999	0.0522538	0.0849945548	0.0033331743	0.0111795509	0.0819667547	0.0169258227	0.065682714	0.0220779427	-0.0910104497	-0.0605885363	0.0788102964	-0.0632909531	-0.0081979204	-0.0789559145	-0.1844993063	0.0217228339	-0.1490367081	-0.0224123287	-0.0115396766	0.0144719027	0.0001817643	0.0711161485	-0.1103159786	0.0012182438	0.1011105718	0.0378451153	-0.0993032969	0.1001130375	0.098008233	0.1648010215	0.0352391656	-0.0922517991	-0.1719335504	0.0799819419	0.263033645	0.1903107007	-0.1254593768	0.0153073851	0.072339944	0.0784923462	-0.1403311544	-0.0588536177	0.0263396899	-0.0857455169	0.0769422636	0.0384452834	0.0009558395	-0.0045708085	-0.0015886693	0.0350325599	-0.0046948836	0.0067499881	-0.0922428847	0.0241937075	-0.0149668026	0.0536398394	0.0241598348	-0.0049511596	0.0212033828	-0.016671302	0.1115113696	0.078152467	-0.0270606305	0.0370219113	0.0746014207	-0.0224871574	0.0686611083	-0.0433076501	0.0164151812	-0.0706513622	-0.0042477868	0.0295317027	0.1413233734	0.1395905628	0.0208760294	-0.061278611	-0.2524308402	-0.0198780207	-0.0919403186	-0.0865031835	0.0446954676	0.0042211543	-0.1366619035	-0.0658734247	0.024902115	0.0630493455	0.0576802941	-0.1120809402	0.1064265211	0.1113222643	-0.19880599	0.0316521975	0.2252932431	-0.1510671442	-0.0278594081	0.0153092829	0.0328901236	0.0792313896	0.0725586898	0.0654635498	-0.0497156733	-0.0505859543	0.0389996176	0.0376695283	0.0368984088	-0.0732668082	-0.0609340062	0.1433903878	-0.0433861557	0.0224048618	0.0027783906	-0.009331774	-0.0694350292	0.1299117815	0.0637282764	-0.0438968002	-0.1125037874	0.117864	-0.00625	3.906250000000007e-05	0.0138919224959999	-0.187388	0.0010739999999999	1.153475999999982e-06	0.035114262544	-0.321762	0.0396489999999999	0.1035307846439999	0.0015720432009999	0.0049056	-0.0005287499999999	2.795765624999997e-07	2.4064911360000005e-05	0.00230498	3.669999999999976e-05	1.3468899999999819e-09	5.312932800399999e-06	-0.00150507	0.0002857299999999	2.2652357049000003e-06	8.164163289999994e-08
773.652042010618	0.7355943177416293	598537.4821071989	0.5410990002937731	755.042340556313	-2.1143003196400514	4.470265841630024	570088.9360327553	767.7659761310098	-0.2692447193123826	0.0724927188776036	589464.5941044022	763.0037481344987	544.7755000415543	0.992256	19.34197	0.0791365	0.0500573	0.0555168182	0.0341289298	0.0028100006	0.1168199561	0.0720559038	0.1283292446	-0.0016203462	0.0026810851	-0.0684696367	0.0685612168	-0.1181643963	-0.0617579768	0.1331644258	0.0564525741	0.0059597864	-0.0719548523	-0.0729615896	-0.0508288486	0.0130476447	-0.0073496019	-0.0893889957	0.1485712566	0.0302307847	-0.0476934297	0.0202671666	0.0003299866	-0.125801416	0.1288039933	-0.0134837631	0.0512746351	-0.0615834004	0.1493700404	0.0160900646	0.0025071141	0.0512326811	0.0491288731	-0.0007564159	-0.0422972974	-0.1174194268	-0.0864606453	-0.010296607	-0.0568932519	0.0617137143	0.1342089288	-0.0460616574	-0.100732847	-0.0905603618	0.198922051	-0.06878661	-0.0588471349	-0.2121937979	-0.0996760614	0.0859424782	-0.0439482285	0.001778312	-0.0404649854	-0.0923062472	-0.0658728544	-0.0461278835	-0.0503208944	-0.1068303497	0.0797657941	0.0507183712	0.043228507	-0.1138631351	0.059140981	0.0316864814	0.0084237981	0.1595119154	-0.086961882	0.0599039143	0.0160308841	0.0656818902	0.1066561647	-0.0053421708	0.1249573933	0.1056611382	-0.1073740866	0.055364599	0.0104240099	-0.1163870698	-0.0043971838	-0.1492608947	-0.0241565643	0.0405101483	0.0080276409	-0.0737295248	-0.1350665818	0.1003855911	0.0194741139	-0.0917172256	-0.0812054959	-0.0603703368	-0.0082029822	0.0950980658	-0.0408873279	-0.0192608104	-0.0893462799	-0.0368381543	0.1596496207	-0.2365743892	-0.0153084994	0.0544496744	0.108943793	0.0442213801	-0.0740324126	0.0314558262	0.0305189391	0.0217384433	-0.0028480392	-0.0163473157	0.0489657212	0.0939434531	0.0617435365	-0.0482387676	-0.1136742748	0.112063	-0.005801	3.3651601000000004e-05	0.012558115969	-0.148068	0.0393199999999999	0.0015460623999999	0.021924132624	-0.322715	-0.0009529999999999	0.1041449712249999	9.08208999999965e-07	0.0043324	-0.0005732	3.285582400000003e-07	1.876968976e-05	0.00239303	8.805000000000011e-05	7.752802500000018e-09	5.7265925809e-06	-0.00150507	0.0	2.2652357049000003e-06	0.0
772.8572303531556	-0.7948116574623327	597308.2985091506	0.6317255708380205	760.6730686734704	5.630728117157446	31.705099129347435	578623.5174051143	767.3518560797576	-0.4141200512522118	0.1714954168491345	588828.8710290489	762.9638648046566	549.3171038462365	1.060468	20.671633	0.0535319999999999	0.0331142	-0.0972179308	0.029270972	-0.052090055	0.0177123283	0.1145012498	-0.0822148781	-0.1454654083	0.0482224417	0.0550385752	-0.0540036042	-0.0419218631	0.0013228179	-0.0079928468	0.0712360893	0.1239132613	-0.092375523	0.1165092679	0.0415319932	-0.0678524268	0.1044115048	-0.0799543374	0.0760566091	-0.0775275904	0.0835797057	0.110191802	0.0453095935	0.1504186074	-0.0853533314	-0.0196863824	-0.1563003381	-0.0497666036	0.0063467464	0.0979610484	-0.1304763226	0.0330040909	-0.0430233025	0.034917312	0.0108819858	-0.0245542078	-0.0528007596	0.0417628025	-0.0561544832	-0.1042770078	-0.0617958234	-0.0428566848	0.0744554339	0.0139814013	-0.032701535	0.0776155195	-0.0622614428	0.0242570925	-0.0334482195	0.0587882752	-0.0717619962	0.0033080677	0.0134317901	0.0716162012	-0.1404562507	0.0356896027	-0.0249037298	0.0633084423	0.0926311965	-0.0071947576	0.0138310049	-0.0233402896	-0.0445404824	0.151469481	0.0233899882	0.0137703752	-0.0058189594	0.0550765579	-0.154495629	0.0758005805	0.0303401116	-0.0296858805	-0.1472760774	0.0811944309	0.0584081863	0.0427029778	-0.0388848241	0.0866337304	0.0434458777	0.0632358818	0.0140250507	0.1159821756	-0.0720332577	0.0411099939	0.0104761131	-0.1279132518	0.0384916329	0.0442372823	0.0239739811	0.0461931287	0.0317288375	-0.0473287675	0.0296474003	-0.00713964	-0.0571805044	0.1476548952	-0.0413197062	-0.1273001025	-0.0427017515	-0.0334728291	-0.0264960875	0.1305337926	0.0075612364	-0.0438740548	-0.0483702822	-0.0974798383	-0.0154015212	0.003459982	0.0360306626	0.0094268196	0.0597324219	-0.0524983198	-0.1144078661	0.115018	0.0029549999999999	8.732024999999995e-06	0.0132291403239999	-0.178589	-0.0305209999999999	0.0009315314409999	0.031894030921	-0.31853	0.0041849999999999	0.1014613608999999	1.7514224999999953e-05	0.00449076	0.0001583599999999	2.5077889599999923e-08	2.01669253776e-05	0.00223397	-0.0001590599999999	2.5300083599999982e-08	4.990621960900001e-06	-0.00150507	0.0	2.2652357049000003e-06	0.0
772.5427876421015	-0.3144427110540846	596822.3587378291	0.0988742185350425	756.3012399584932	-4.371828714977255	19.11288631309968	571991.5655627543	768.0115711372504	0.6597150574928037	0.4352239570827332	589841.7734007078	763.6792789387054	542.1854082022071	1.001503	19.522223	0.0643315	0.0320098	0.0074419827	-0.0637042583	-0.075868382	-0.0276266711	0.0661669555	-0.0698458102	-0.0084142036	0.0879675424	-0.0024125477	0.0029948651	0.026887436	0.0415938143	-0.1142909852	0.0294005926	-0.1557834505	-0.1516663232	-0.0701234809	0.0931408971	0.0515090278	-0.0107688683	0.031596158	-0.195321458	-0.0300785947	-0.0100122592	0.0536441943	0.0033807137	0.0418931533	0.0477037402	-0.0952417493	-0.0372113243	-0.0360036531	-0.0376146564	0.0847363971	0.0473448362	0.0600030678	0.0505346867	-0.0823426282	0.074748518	-0.0637896011	0.1781456117	0.048657849	-0.1054391474	0.0341502092	-0.1083877321	-0.0612952607	0.0629540082	0.0805904514	0.067962255	-0.0081649532	0.0005631206	-0.0251714318	-0.0732635767	-0.0139650749	0.0095489843	-0.1617161263	-0.1248455996	-0.0954528641	-0.0092964466	-0.0621322157	0.0027980549	-0.0935438456	-0.0279114092	-0.0023388205	0.06435695	-0.0783190573	-0.1003349635	-0.0232381042	0.0439553323	-0.120724998	-0.0102389453	-0.0963983279	0.0688076248	0.0295044039	0.0208423478	0.0269829521	-0.092893952	0.1519709356	0.0440092247	0.0188927985	-0.0246702039	-0.1095342978	0.0240677457	0.0972558467	0.0564965866	0.010460932	0.0453779183	-0.1370277495	0.0422544875	-0.069579323	0.0557756742	0.0487167976	-0.040768311	-0.0445187315	0.1542618675	-0.0693578619	-0.0488040483	-0.0406737725	-0.0484446626	0.0137953792	0.0480598039	0.0055352297	-0.2049048976	-0.0425963299	0.0130442899	-0.2084872106	-0.0068606133	-0.0572287019	0.008141894	-0.004291674	-0.0618394756	-0.0124637088	0.08245732	-0.0907971282	0.0576957916	-0.0566681795	-0.1147017419	0.119224	0.004206	1.769043600000001e-05	0.0142143621759999	-0.195771	-0.017182	0.000295221124	0.038326284441	-0.342099	-0.023569	0.1170317258009999	0.000555497761	0.0045801	8.934000000000025e-05	7.981635600000046e-09	2.097731601e-05	0.00214857	-8.540000000000023e-05	7.293160000000041e-09	4.6163530449e-06	-0.00129232	0.00021275	1.6700909824e-06	4.526256250000002e-08
773.9008761386564	1.358088496554842	598922.5660881799	1.8444043644745916	756.9000735012047	0.5988335427115317	0.3586016118764438	572897.721266129	766.6392685519531	-1.372302585297234	1.8832143856134729	587735.7680858737	762.04378621484	544.0666334803939	1.040945	20.291065	0.0541565	0.0241387	0.1455889198	-0.0270893596	0.0331418416	0.0061112278	0.0776588266	0.1288644648	0.1205352661	0.0178212861	-0.0831835746	0.0102983434	-0.0765664971	0.0851961691	0.0463118945	-0.0993102948	0.0448072004	-0.1025369993	-0.0614166913	-0.023088751	-0.0810885442	-0.1106615679	0.0889065476	-0.0182895105	0.0618917544	-0.0499152883	0.0134568105	0.0655280869	0.0413785968	-0.0426423511	0.0519297461	0.0256085112	0.0271219852	-0.1841780954	0.0915862798	-0.0744111534	-0.0678254932	0.0127737441	0.0274712231	-0.0160422955	0.0324460322	0.0209226923	0.0239270266	-0.0600786683	0.0269368356	0.123151869	0.067794557	-0.0418687342	-0.1247938065	-0.0341317545	0.0063528685	-0.0430494728	-0.003559711	0.0122068262	0.0631353544	-0.0890544165	0.0883384898	-0.00142111	-0.104716369	0.1639175114	0.0038699457	-0.0459246062	-0.1324354129	-0.0185968558	0.0069903729	-0.0928583304	-0.0203158612	0.0521163131	-0.0771484553	-0.0970407818	-0.017075196	-0.0856750836	0.0793812195	0.108439715	0.0619590779	0.1388093955	0.0190243064	0.0142076476	-0.0390236628	-0.006885302	0.0006839816	-0.0262957252	0.1444895165	-0.026814677	0.0362818372	-0.0034981813	-0.0024069264	-0.036171572	-0.0707905157	-0.0089227273	-0.0683497691	-0.0620346252	-0.0548282949	-0.1698805539	-0.0103646289	-0.0132721137	-0.0076643048	0.0736839552	-0.0249487575	0.0458283269	0.0158841761	-0.0152191881	0.001316157	0.0516157829	-0.0964503503	-0.0437815062	-0.1757223813	0.0197918288	0.1340883364	0.1617958602	-0.0294827573	0.1556038006	0.0311313368	0.1090810606	-0.0059337099	0.0556345156	-0.0607412226	-0.1145547726	0.116901	-0.0023229999999999	5.3963289999999615e-06	0.013665843801	-0.183411	0.01236	0.0001527696	0.0336395949209999	-0.35161	-0.0095109999999999	0.1236295920999999	9.045912099999984e-05	0.00435867	-0.0002214299999999	4.903124489999995e-08	1.8998004168900004e-05	0.00228018	0.00013161	1.7321192100000083e-08	5.199220832400001e-06	-0.00104611	0.0002462099999999	1.0943461321000002e-06	6.06193641e-08
