global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59
675.5554236953188	0.4549645977092496	456375.1304841617	0.2069927851687393	746.1708538441278	5.021555812271345	556770.9431264747	25.216022775756123	670.3274495079576	-0.1308051584205714	449338.8895638434	0.0171099894694307	667.8161616994964	502.4735463487716	0.8560499999999999	34.381954	0.06382015	0.034846	-0.0538981588	0.0608015475	-0.0560205925	-0.0193607042	0.0579524425	0.0340701002	-0.0245401531	0.0367105427	0.0165535127	0.0822714196	0.0773789014	0.0648203769	0.0620369053	-0.0616869868	0.1719023685	0.0640525662	0.0089140746	0.0863485944	0.0403453445	0.0778599875	-0.082570658	-0.0786481604	-0.0422561067	0.0870775655	-0.0709531476	-0.0175884184	-0.1675661959	0.1070495199	-0.0566603632	-0.0781827048	0.2161663974	-0.0278860053	0.0017876287	0.0484793649	-0.0074529085	0.1060794461	0.028406044	-0.0726802291	0.0273689674	-0.0045150434	0.1151578399	-0.0294816893	-0.0456600988	-0.0499098045	0.0815519314	0.0047684853	0.0683108174	0.0629459068	0.0428514534	-0.1461959769	-0.0569147205	0.0495727814	-0.0268284425	-0.0527358292	-0.0415710595	0.1356306375	-0.1012285694	0.1329554045	0.0506389355	0.0261172687	-0.1742407046	-0.0566887464	-0.0707043673	-0.0689155195	0.0659447233	-0.1094984375	-0.0999076455	-0.0244410751	-0.0727636657	-0.1113819089	0.0056449984	0.0882931893	0.0212145853	-0.0556345156	0.115811	-0.032581	0.013412187721	0.0010615215609999	0.0122289	-0.0015985	2.555202250000003e-06	0.0001495459952099	0.0793699999999999	-0.0060821000000001	0.0062995968999999	3.699194041000127e-05	0.000452505	-0.0001725839999999	2.04760775025e-07	2.9785237056e-08	0.000719001	-0.0001928649999999	3.719690822499999e-08	5.16962438001e-07	0.000608549	0.000105722	1.1177141284000011e-08	3.70331885401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.9745120638248	1.4190883685059816	458294.4899840537	2.0138117976289687	744.5030048609941	-1.667848983133695	554284.7242470494	2.7817202305400994	671.3043122710402	0.976862763082636	450649.47967369424	0.954260857897442	669.4852068847031	531.3001302282125	0.859855	34.534775	0.2309358699999999	0.11958	0.070394145	0.0223935979	-0.0379432846	-0.0258680267	-0.018392279	-0.0762522668	-0.0775675412	0.0321144337	0.0443220387	-0.068081153	-0.0889660016	-0.0240749547	0.0262740225	0.0518658726	0.0298768495	-0.0182084179	0.082961028	0.1241025623	0.1009946677	0.107756569	0.0317067144	0.216957477	-0.0221590527	-0.0634028026	0.061938429	0.115145711	-0.1016967037	0.0012779427	-0.0327521519	-0.1760944513	-0.1710614557	-0.0681467159	-0.0280476698	-0.1914893776	0.1235509756	-0.0744221992	0.1330297194	0.0778416517	0.1420264166	-0.0063878938	-0.1385822311	0.1045473193	-0.1199686352	-0.0394066944	0.0002122561	-0.0307196742	-0.0809190499	-0.1180930898	0.01754108	0.071249278	-0.0203241187	-0.0075550599	-0.0767425534	0.0860049839	0.0161206253	-0.1307055997	0.0921792522	0.0679654476	-0.0923433707	-0.0306080914	-0.0796339325	0.1985686132	0.123446954	-0.0478397391	0.044140438	0.0079491484	0.0435548613	-0.1364206648	-0.0846041121	0.100409517	0.1847823848	0.0867609543	0.0165379384	-0.0617435365	0.103217	-0.0125939999999999	0.010653749089	0.0001586088359999	0.00180198	-0.01042692	0.0001087206606863	3.2471319204e-06	-0.0052927	-0.0846626999999999	2.801267329e-05	0.0071677727712899	-0.000810919	-0.001263424	6.57589624561e-07	1.596240203776e-06	-0.000411578	-0.001130579	1.278208875241e-06	1.69396450084e-07	0.000679591	7.1042e-05	5.046965764e-09	4.61843927281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.2577016180273	0.2831895542025222	458677.994400933	0.0801963236094232	743.5033861487243	-0.9996187122698076	552797.285214619	0.9992375699199482	670.3980606046206	-0.906251666419621	449433.5596624365	0.82129208288834	668.2178083280855	526.6682698623781	0.862198	34.628891	0.252066855	0.12728	0.0023537853	-0.0844281001	0.0640810599	0.0280741054	0.0156622101	0.0245845588	0.0637752482	0.039663431	-0.0373811438	-0.012188528	-0.0208527963	0.066496988	-0.0060452754	-0.033496853	0.0527769777	0.0002769919	-0.1192632667	-0.07761169	-0.0047662727	0.2076845674	-0.0387605258	0.0753334151	-0.0815572708	0.0053135432	-0.0049643171	-0.1748076049	0.0696442034	0.0077206295	0.1324105271	-0.1384121272	0.0420768075	-0.0551830155	-0.0868836493	-0.0496868104	0.1129069801	0.1454997018	-0.0414841203	-0.1144863324	-0.0563827179	-0.0594223987	0.0151320332	-0.0490533888	-0.1067761062	0.080997207	0.0001046191	-0.02629337	0.029904574	-0.0067909386	0.0778254495	-0.0165750242	-0.0375241769	0.0456619344	0.0179900472	-0.0283404292	-0.0824339278	0.0855183648	0.027034575	0.0955566229	0.0645594665	0.0315362172	0.0329319173	0.1347449544	0.0641512368	0.022690953	0.1349758475	0.0175065885	0.0862614486	0.1553505288	-0.0064037847	-0.0037364659	0.102532585	0.0851916578	0.0118330366	-0.0676152521	0.203182	0.099965	0.041282925124	0.009993001225	0.00632573	0.00452375	2.04643140625e-05	4.00148600329e-05	0.0366393	0.041932	0.0013424383044899	0.0017582926239999	5.47641e-05	0.0008656831	2.99910664881e-09	7.494072296256101e-07	0.000773969	0.001185547	1.4055216892089998e-06	5.99028012961e-07	0.000617899	-6.169200000000002e-05	3.805902864000002e-09	3.81799174201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.8093848153798	-1.4483168026475823	456718.32460454205	2.097621560831316	743.7264677669534	0.2230816182291164	553129.0588571092	0.0497654083917212	670.7697634915278	0.371702886907201	449932.0756144801	0.1381630361351474	668.5048831751982	519.9120620497343	0.774131	31.09178	0.297471235	0.16716	-0.0347508149	0.0060218524	-0.0405383854	0.020549576	-0.0456264205	0.0765434763	0.0101465149	0.0311427365	-0.0368482215	0.1370810886	-0.0477447284	-0.0338982628	0.0078826492	-0.0732186468	0.0576316785	0.1462133199	0.120214276	0.0398275564	-0.0422471477	0.0439294529	-0.0416997829	0.1196301757	-0.1242177594	-0.0841931197	-0.0428858616	-0.0703856598	-0.0369690196	-0.2264574494	-0.0487575305	-0.001613193	0.0265485869	-0.019900451	0.0288894908	0.0396920865	0.1356906626	-0.0412618653	-0.0735582975	0.091387173	0.0075301771	0.1498501364	0.1009692846	-0.0194377559	0.125685745	-0.0291853746	0.0055766634	0.0437454676	0.1332863068	-0.014612354	0.0256968212	-0.0427955602	-0.035373949	-0.0341505945	-0.0932149197	0.0456902104	0.0139296902	0.0658727763	-0.0200004098	0.1780882956	-0.0916423235	-0.0328200596	0.0390546662	0.1421431046	-0.0915107559	-0.0177061536	-0.1060037932	-0.0365208449	-0.0316854741	0.0890573689	0.1597028259	0.0513624516	-0.0253607766	0.0835859703	0.0071079182	-0.0732270951	0.209156	0.005974	0.043746232336	3.5688676000000085e-05	-0.0881431	-0.09446883	0.0089243598415689	0.00776920607761	-0.0893594999999999	-0.1259987999999999	0.0079851202402499	0.0158756976014399	-0.000407599	-0.0004623631	1.6613694480100002e-07	2.1377963624161e-07	-0.000120009	-0.000893978	7.99196664484e-07	1.4402160081e-08	0.00068215	6.425099999999998e-05	4.128191000999997e-09	4.653286225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.3893880806361	-0.4199967347436768	456150.8255319361	0.1763972571953504	745.7137838315649	1.9873160646114911	556089.0473963899	3.949425140662904	671.0768686138748	0.3071051223470249	450344.1635886038	0.0943135561717811	669.0245501053384	520.4482992865145	0.808737	32.481709	0.5382283	0.269938	0.0534920983	0.0239046416	-0.0453443455	-0.0175881808	0.0205482829	-0.0683585641	-0.0506578323	0.0125676866	-0.0336608667	-0.0600976102	-0.0956165544	0.0767248062	-0.0009712753	-0.0328523337	0.0112807384	-0.0188061627	-0.0549090038	0.1164316741	-0.005133082	-0.0237802166	-0.1684774451	-0.101485159	0.0214015225	-0.0770640753	-0.0273775961	-0.0065000312	0.1405840195	0.0957562588	-0.0519438337	-0.0476927542	-0.1011672331	-0.0168371951	-0.0885548537	0.1826042221	0.1596308933	-0.0666145178	0.1092444199	0.0220154796	0.111963019	-0.0458945039	-0.0512797663	-0.1231013916	0.0196765393	-0.0323261312	-0.0058356101	-0.0622606923	-0.0272329298	-0.0610357093	0.0922088423	0.0309714098	-0.0344244245	0.0450270887	0.0441161945	-0.1212259306	0.0323262079	0.0481767518	-0.0493540566	0.0448588034	0.1273040191	-0.0403384646	0.0179038131	0.0311194759	-0.1483526814	-0.0816047432	-0.0020947998	0.1096681253	0.0835412222	-0.0667149585	-0.1087579103	-0.0823053704	-0.0606664801	0.0819445778	0.0023706562	-0.0785574968	0.100705	-0.108451	0.010141497025	0.011761619401	0.00528785	0.09343095	0.0087293424179025	2.79613576225e-05	0.133144	0.2225034999999999	0.017727324736	0.0495078075122499	-0.00118037	-0.000772771	1.3932733369000002e-06	5.97175018441e-07	-0.000789165	-0.000669156	4.47769752336e-07	6.22781397225e-07	0.00151708	0.00083493	6.971081049000002e-07	2.3015317264000003e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.4417119165018	0.0523238358657636	456221.5061966947	0.0027377837997073	738.3590656937891	-7.354718137775762	545174.1098922052	54.09187888612778	670.0136021647678	-1.0632664491070043	448918.22708580777	1.1305355417966183	667.6555454321064	514.8284642487599	0.852031	34.220539	0.1767464	0.104282	-0.0323467723	-0.0783251378	0.0731544482	-0.0194604864	-0.0131264261	-0.0171120446	0.076148762	0.0303195915	-0.0320435413	-0.0115497695	-0.030083136	0.0936306256	-0.0152917964	0.0484978313	-0.0467915441	0.0660880857	-0.0262805271	-0.0291235243	-0.0888308136	-0.0128228289	-0.0239964891	-0.0377024297	0.0199065267	0.0001556888	-0.0666551266	-0.0779108471	0.0559027243	-0.171799452	-0.0125531793	-0.0142209799	-0.0013372607	-0.0674067439	-0.025448559	-0.019563453	-0.0783678615	-0.0245558612	-0.000335512	-0.0041457367	0.0050949568	-0.0048735794	-0.0238533366	0.0510428695	-0.009688913	0.075968941	-0.0151527571	-0.0162372723	0.0125059048	-0.0008342266	0.0336643564	0.1114309711	-0.0534341996	-0.0261163905	0.0337789964	-0.0233232304	0.0900095347	-0.0308477608	-0.0994337935	0.1053674479	0.0534838014	0.0456887423	0.0605208607	0.0114091551	-0.0042206921	0.0096523555	-0.0758019596	-0.0474703924	0.0523492108	0.0166195551	-0.0007721588	0.0549949681	0.0758181572	0.0802681812	-0.0023706562	-0.0835859703	0.190519	0.0898139999999999	0.0362974893609999	0.0080665545959999	0.00675663	0.0014687799999999	2.157314688399998e-06	4.565204895689999e-05	0.128358	-0.004786	0.016475776164	2.290579600000012e-05	-0.000371218	0.000809152	1.37802803524e-07	6.547269591040001e-07	1.52354e-05	0.0008044004	6.4706000352016e-07	2.3211741316e-10	0.00151708	0.0	0.0	2.3015317264000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.1347079131762	0.6929959966743127	457158.143244836	0.4802434514066239	747.1000858036305	8.741020109841315	558158.538207792	76.40543256065028	671.7507566241356	1.7371544593678436	451249.0790250987	3.017705615701585	668.8216653851891	500.4225566943597	0.981251	39.410446	0.0983237499999999	0.0542404	-0.041445408	0.0949875634	-0.0935429124	-0.0325298261	0.0572348984	0.0223702577	-0.0734746431	0.0819584368	-0.0264732423	0.0704245111	0.0286282053	0.1535525914	0.0561709846	-0.0190949508	0.1272899751	0.0632104415	-0.0975791476	-0.0717348974	-0.1444705208	0.0445665806	-0.0274174681	-0.0189121144	-0.1304244393	0.0535218679	-0.0510240979	-0.0607302761	0.1116764488	-0.0139013826	-0.1020333658	0.0148009521	-0.1680996285	0.1755202136	-0.1223172929	-0.0343513594	-0.0548768598	0.0144769957	-0.1074727012	-0.027697898	0.1535660326	0.072722197	-0.0261233836	-0.0524275924	-0.0647962024	-0.0734650718	0.0944820607	-0.0365159885	0.0700100369	0.0088472907	0.0871458415	-0.0691408326	-0.07419388	0.0670895078	0.0664666641	0.0126981505	0.0729107706	0.079926873	-0.1181369318	0.1444372407	0.1606120841	0.0910279891	0.0458279381	0.0708542059	0.0188337901	-0.0037907788	0.05534299	0.1266222283	0.137938919	0.0315902934	0.0961784684	-0.0323227158	-0.0177782687	0.0785574968	-0.0071079182	-0.0882931893	0.161352	-0.029167	0.026034467904	0.0008507138889999	0.001675	-0.0050816299999999	2.5822963456899992e-05	2.8056250000000003e-06	0.0876739	-0.0406841	0.00768671274121	0.00165519599281	-0.000360073	1.1145000000000004e-05	1.29652565329e-07	1.2421102500000005e-10	-0.00036695	-0.0003821854	1.4606567997315997e-07	1.346523025e-07	0.00144259	-7.448999999999997e-05	5.548760099999996e-09	2.0810659081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.628735731922	-0.5059721812541511	456474.1885467153	0.2560078482030835	743.6111856799891	-3.488900123641315	552957.5954683993	12.172424072744384	670.8515508822003	-0.8992057419353614	450041.8033210533	0.8085709663295237	669.3925977450433	532.2139619325874	0.917128	36.835068	0.1561345	0.078916	0.0737462304	-0.0207857855	0.0063157852	0.020421698	-0.0128361835	-0.0666456035	-0.035999137	-0.00479447	-0.0432255257	-0.0681144984	-0.0474610665	0.0248550773	0.0199458933	-0.0792720984	-0.1345447367	-0.050220416	0.0074776474	-0.0090701935	-0.0100880903	-0.1071109472	-0.115414645	0.1530979386	0.0017665755	-0.0853867029	-0.0373070953	-0.1480622615	0.0832480432	0.0362871302	-0.0061338926	0.0874448204	-0.0167769732	0.0194223967	-0.1935407095	0.0645487412	0.0076279849	-0.0148235271	-0.0851107502	-0.0079603205	0.0007101311	0.0588410987	-0.0336300573	0.1315243648	0.1506161111	-0.0062413754	-0.0566855298	-0.0664260194	-0.0346738748	-0.055747368	0.0382282185	0.016043685	0.0100043507	-0.1238998584	0.0383730912	0.0934679569	-0.0347178708	0.029882428	0.0696960294	-0.0190638709	-0.0344855507	0.0119650279	0.0856176068	0.0212261247	-0.1703905885	-0.0714865991	-0.0358768695	0.005872744	0.0349035769	-0.0205462737	0.0131845283	-0.1936377125	0.191690999	0.0768132552	-0.0118330366	-0.092661062	0.129629	-0.031723	0.016803677641	0.001006348729	0.0531862	0.0515112	0.00265340372544	0.00282877187044	0.135324	0.0476501	0.018312584976	0.00227053203001	-0.000294483	6.558999999999997e-05	8.6720237289e-08	4.3020480999999965e-09	-0.000568574	-0.0002016239999999	4.0652237375999995e-08	3.23276393476e-07	0.0012048	-0.00023779	5.654408410000004e-08	1.45154304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.4594374177906	-2.1692983141314244	453547.61384708696	4.70585517569344	741.4587460980755	-2.1524395819136544	549761.0721653304	4.632996153788628	670.0525369716161	-0.7990139105842218	448970.4023020989	0.6384232293070907	667.9292885703269	504.6596982965149	0.8784469999999999	35.281483	0.2529816	0.131959	-0.0691998595	-0.0486114046	0.0506298437	-0.0450450438	-0.0035880633	0.0648341581	0.056311358	0.0753276711	0.0156827388	0.0052536877	-0.0120912494	0.0278866289	-0.004878236	0.012356587	0.0205447557	0.1717598372	0.022508981	-0.0161981873	-0.0518953965	0.015741603	-0.0395295555	-0.1871011985	0.0544099581	-0.0300276723	-0.0301210669	-0.058944295	-0.1146372977	0.0024700357	0.0989596456	-0.0691120269	-0.0069424283	-0.1030229722	0.0025859641	0.0104722682	-0.0865446155	0.0095642248	-0.014934129	0.0274776697	-0.0220168863	-0.0295693606	-0.0059843371	0.0001643398	-0.0493426657	0.0684109752	0.0466470675	0.0034029434	0.055058822	-0.0378703535	-0.000860075	-0.0084112291	0.0233361479	0.0311259971	-0.019967305	-0.0236103578	-0.0016508244	0.0377786104	-0.2449847333	0.0994410327	-0.0401174634	-0.0198684847	-0.0223346523	-0.0764576385	-0.0802177862	0.0485447914	0.0531586451	0.0067457657	-0.0208758158	0.1062500605	-0.1084057275	0.0189482431	0.0571762246	0.0750362016	-0.0165379384	-0.0966728009	0.24774	0.118111	0.0613751075999999	0.0139502083209999	0.0123548	-0.0408314	0.00166720322596	0.00015264108304	0.10536	-0.029964	0.0111007296	0.000897841296	0.000149156	0.000443639	2.2247512336e-08	1.96815562321e-07	0.000161521	0.0007300949999999	5.330387090249999e-07	2.6089033441e-08	0.00109703	-0.00010777	1.161437290000002e-08	1.2034748208999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.5568707047969	-0.9025667129936892	452332.7443322289	0.8146266714042325	739.9879800226895	-1.4707660753859957	547582.2105780604	2.163152848506324	669.5993807680421	-0.4531562035739398	448363.3307249455	0.205350544837546	667.1946767325136	512.5191893599541	0.901077	36.190399	0.28233522	0.124739	0.0232776438	0.0605323527	-0.0748136059	-0.0030720537	-0.030939159	-0.048083019	-0.0617462422	-0.0136917677	0.0210638261	0.0467162156	0.0278672339	-0.0341738512	-0.0517005942	-0.0362326235	0.0576832319	0.1448634323	-0.0537174617	-0.0572841124	-0.051253564	-0.0160880497	0.0908114507	-0.0274019075	-0.0830168191	0.0818513309	-0.0401081631	-0.0619394224	0.0281318166	0.1304467394	-0.0441258267	0.0897901453	-0.0463784295	-0.0040058429	0.1461326765	-0.040055353	0.0155492592	-0.0781776789	-0.0319137365	0.0628963573	0.0213158478	-0.024342547	0.0327670587	0.0856117239	0.0421091453	-0.0800708192	0.0131368215	0.0169143119	-0.012386997	0.0020185721	0.0084802307	-0.0299958562	0.0097906731	-0.0202705461	-0.0659659591	0.0425071365	-0.1052808257	0.0690721753	-0.0287462845	0.1053767064	0.0354273952	0.069514094	0.1370827761	-0.04989896	0.0143774391	0.0374292868	-0.0452004289	0.0522127464	-0.0117884536	0.0448228027	0.0585471049	0.0739561907	-0.0820267772	0.0732270951	-0.0212145853	-0.1003129872	0.180834	-0.066906	0.0327009355559999	0.0044764128359999	-0.00841102	-0.02076582	0.0004312192802724	7.07452574404e-05	0.0392928	-0.0660671999999999	0.00154392413184	0.0043648749158399	-0.000978087	-0.001127243	9.56654179569e-07	1.270676781049e-06	-0.00105355	-0.001215071	1.4763975350410002e-06	1.1099676025e-06	0.00132664	0.00022961	5.2720752100000054e-08	1.7599736896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.5969411968565	0.0400704920596126	452386.64530736767	0.0016056443338994	738.5050389414195	-1.4829410812700416	545389.6925418675	2.19911425051836	668.5433424656043	-1.0560383024378552	446950.2007550823	1.115216896215827	665.7208486082957	518.0192291037021	0.833091	33.459843	0.35125282	0.187118	0.0363214413	-0.0417447974	0.0507403606	0.0430257033	0.0059522222	-0.0089391989	0.0514265113	-0.012934853	-0.0195571406	-0.108887598	0.0727614767	-0.1261340271	-0.0507568874	0.0919050438	-0.0078601774	0.0278015321	-0.0917130744	-0.1047447728	0.0271992441	0.0195683124	0.1775330261	-0.0649570634	-0.0812737533	0.0868047207	0.0322482147	-0.0563275407	0.0402123255	0.0863910219	0.0002339441	-0.0649551565	-0.0165062939	-0.0781697772	-0.1279466549	0.0676977888	-0.0559195825	-0.0108663298	-0.0820979789	-0.1019974478	-0.0110755614	-0.0971353126	0.046057492	0.0021455592	-0.0426332829	0.0411295694	-0.0442025522	-0.033067933	-0.0622113955	0.0343964826	-0.095780913	0.0673985651	0.0534026239	0.0440718167	0.0205457849	-0.0591640038	-0.1831014567	0.1233311858	-0.0030075882	-0.062605875	0.0037558413	0.0431216474	0.0378990783	-0.0649384478	0.152731546	0.1343033539	-0.0850052325	0.0535305249	-0.03554479	0.0492661601	-0.0752705327	0.0257577576	0.0618814808	0.0713867084	-0.0258549876	-0.1035676303	0.141195	-0.039639	0.0199360280249999	0.001571250321	0.0817193999999999	0.0901304199999999	0.0081234926093763	0.0066780603363599	0.187241	0.1479481999999999	0.0350591920809999	0.0218886698832399	-0.000613806	0.000364281	3.767578056360001e-07	1.3270064696100004e-07	-0.000176727	0.000876823	7.688185733290002e-07	3.1232432529000005e-08	0.00109704	-0.0002295999999999	5.271615999999997e-08	1.2034967616000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
