global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
764.9737516756281	-0.1795559391258621	0.0322403352753703	585184.8407526856	934.2319035006824	3.990024155113588	872789.2495185083	15.9202927583899	715.989349251284	-0.3183895599228208	0.1013719118678475	512640.7482412772	753.1061143969616	587.2826672025185	0.909445	18.825668	0.0917726	0.0536634	0.0247099976	-0.0761043933	0.0320513718	-0.0508200736	0.01784807	-0.0150548112	-0.0361606448	0.0014893329	0.1669036851	-0.0663588169	0.0112645792	0.1007706959	0.0340897739	0.0636528069	-0.0335089156	0.0245483238	0.0194049321	0.0522341341	-0.008983496	0.1412118424	0.0492775588	0.006235701	-0.0020739536	0.0075856815	0.0463795147	0.1055348711	0.224176042	0.0703052114	-0.058472076	0.0707608462	0.0989242262	0.0151014657	-0.0583759536	-0.0011422513	-0.1204945302	-0.0122327967	-0.1630931245	0.0169447229	-0.0048496103	-0.0679327658	-0.0216164101	-0.021918303	-0.0343721149	0.0064176498	0.0205290393	-0.0186502287	0.0737851837	-0.1203427186	-0.0710470795	0.1694365441	-0.0085632305	0.0604548606	-0.0193150763	-0.0697667078	0.012201253	-0.0040325106	0.1354755853	0.0708349758	-0.0423686715	0.1200673047	0.030803637	-0.0341131197	-0.115257855	-0.0257373147	0.0380863121	0.018568198	-0.0772456443	-0.0322300353	-0.0642305649	0.14174595	-0.1087052049	-0.0438779129	-0.0383280551	0.0684011991	0.0143285483	-0.0435603169	0.0092401321	-0.0755808414	-0.0623216598	-0.0475716953	-0.1107166263	-0.1178447785	0.0257566489	0.013513599	-0.0261759107	0.0819445778	0.0023706562	-0.0785574968	0.20181	-0.002732	7.463824000000066e-06	0.0407272760999999	0.0923812	-0.0472258	0.00223027618564	0.0085342861134399	0.148964	0.022099	0.000488365801	0.022190273296	-0.00202383	0.00033584	1.127885056e-07	4.095887868899999e-06	0.000613132	5.847599999999991e-05	3.419442575999989e-09	3.7593084942399993e-07	0.00128117	0.0	0.0	1.6413965689000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
764.9928753770595	0.0191237014313401	0.000365715956435	585214.0993776612	931.2400952688488	-2.991808231833602	867208.1150363346	8.950916496067304	715.0883124452456	-0.9010368060384052	0.8118673258358908	511351.2945957892	751.7061232581393	584.2093693755716	0.999523	20.690285	0.0727070499999999	0.0543515	0.0323993853	0.0411594997	0.020511157	-0.1066001902	-0.0093028684	-0.023256091	0.004822863	0.1206070672	-0.0506989371	-0.0415591397	-0.0572935225	0.0568147587	0.0229280129	0.0333177037	-0.0253849382	0.0418628502	-0.0625537072	0.0634813687	0.0090207371	0.0486933172	0.0696586771	-0.0239686753	0.0014217542	0.1384937382	-0.0781618836	-0.1031593476	0.1541368598	0.0601019246	0.0225417515	0.0112718065	-0.1142134349	0.2561948352	-0.0847653145	0.0719669615	0.1866006536	-0.0262165351	0.018350444	-0.1051775347	-0.1521339267	-0.1995009544	-0.1088348203	0.0190874374	-0.0199247513	-0.0857752614	0.0155845645	-0.0197193326	0.075565065	-0.0311439092	0.0793220877	-0.0301083578	-0.067304223	0.0472780884	-0.0132756926	-0.0719149026	0.0381169625	-0.0790247959	-0.0839415232	-0.0112672117	-0.047731557	0.1199176643	0.0017878884	-0.1382991825	-0.1975955419	-0.0549266368	-0.0940260999	-0.0440495586	0.0452057122	-0.039738943	-0.0993759473	0.0433193028	-0.1180172889	-0.0748649806	0.1146817765	0.1563187645	-0.0181124503	-0.1018570935	0.0790282865	0.0948316981	-0.0077001528	0.1547463145	0.0943864555	-0.082052355	0.0027468442	0.0705650863	0.114929167	0.0802681812	-0.0023706562	-0.0835859703	0.204584	0.0027739999999999	7.695075999999993e-06	0.0418546130559999	0.145369	0.0529878	0.00280770694884	0.021132146161	0.158313	0.0093489999999999	8.740380099999993e-05	0.025063005969	-0.00206787	-4.403999999999997e-05	1.9395215999999967e-09	4.2760863369e-06	0.000505247	-0.0001078849999999	1.1639173224999989e-08	2.55274531009e-07	0.00128117	0.0	0.0	1.6413965689000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
766.8531978176684	1.8603224406089112	3.460799583033096	588063.827003184	935.7353205609074	4.495225292058649	875600.5901452242	20.207050426363764	716.69795901401	1.6096465687644468	2.590962076335157	513655.9644548476	754.8832379333489	580.2759460982558	1.055794	21.855108	0.06850385	0.0375851	0.0195224557	0.0862446463	0.0607246812	0.0066558136	0.010056601	0.0066807981	0.0173385249	0.0735654239	0.1202112849	0.0980055883	0.012959019	0.1373860346	0.0379501188	0.0523517326	-0.0623812659	-0.0758614793	0.0034408136	-0.0576378547	0.0240717638	0.0100773798	-0.0394155375	-0.0697175041	-0.0580165395	0.0094653215	0.0201868297	-0.0019035337	0.0930978789	0.073578369	-0.0199801766	0.0111137804	0.070447264	-0.1389732969	-0.207378623	-0.0152353625	-0.0367861226	-0.0070318516	0.2026043038	-0.1043135631	0.0016753251	-0.0304560952	0.1073395891	-0.0001787214	0.017665692	0.0506850155	-0.0911291709	-0.1324311157	0.1330360803	-0.1591279092	0.1455233629	-0.0567683767	0.1881447875	0.052937043	0.076609623	0.0638701494	0.0060366761	0.1018273952	0.0271804432	0.0363511764	-0.0587486205	0.0838235445	0.0386685155	0.0146844786	-0.0379631041	-0.0372716958	-0.0125636501	-0.0169460372	-0.0590098629	-0.0484223006	-0.0264193584	-0.0700461733	-0.0235198742	-0.0711407797	0.0709913702	-0.1173253106	0.0040646356	0.0056302082	-0.0084848725	0.185105031	-0.0200183182	0.1317504398	-0.0170183579	-0.116983471	-0.1048880553	-0.1111521669	-0.2016155251	0.0785574968	-0.0071079182	-0.0882931893	0.21295	0.008366	6.99899560000002e-05	0.0453477025	0.115386	-0.0299829999999999	0.0008989802889999	0.013313928996	0.161357	0.0030439999999999	9.265935999999946e-06	0.026036081449	-0.00212547	-5.76000000000001e-05	3.3177600000000115e-09	4.5176227209e-06	0.000611074	0.0001058269999999	1.1199353928999993e-08	3.73411433476e-07	0.00165996	0.0003787899999999	1.4348186409999997e-07	2.7554672016e-06	0.0	0.0	0.0	0.0	0.0	0.0
767.9139663353413	1.0607685176729549	1.1252298480860776	589691.8596928758	939.9688351000568	4.233514539149383	883541.4109593579	17.922645353189207	717.2306166515154	0.5326576375053946	0.2837241587928283	514419.7574623131	754.7439846490013	591.8006135094483	1.119513	23.174107	0.0250959999999999	0.0140727	0.0192759202	-0.0084368135	0.0534034968	0.1938913825	-0.0087761269	0.0133784984	0.0919112596	0.112828056	0.1173213633	-0.0808210695	0.0654509848	0.1021644954	-0.0595457001	0.0442821367	-0.0801447175	-0.1366236411	-0.0005779828	0.1384714619	0.0352224534	0.0695047282	-0.0994933654	-0.0609461786	-0.0013171918	0.0717675877	0.0894088287	-0.1626151126	-0.019819061	-0.102984928	0.0679088895	0.1142759851	0.0721260916	-0.0261487213	0.0833927142	0.1746209014	0.0545138643	-0.0758688552	0.1114516833	0.0622985477	0.0725038464	-0.0928734776	0.0423200488	-0.0111662676	0.0516591856	-0.2025193424	-0.0093028912	-0.1312307173	-0.0076655027	0.02901062	0.0497812818	0.0033719388	0.0243096743	0.0659106388	0.0177225972	0.0975657811	-0.1534300864	-0.1097044994	0.0657529048	0.0278394508	-0.1466433053	0.1311919264	0.0033877242	0.0290933857	-0.144712721	-0.0210519897	-0.0449851864	-0.0312690591	0.1144644018	0.0098811199	0.1599926432	-0.0359659141	-0.0066163733	0.0356203045	0.0572255508	0.0384261157	-0.0578324468	-0.0679864439	-0.1377355823	0.0088668779	-0.0925915803	-0.0204818243	0.1077713078	0.111381499	-0.083260442	-0.0226023856	-0.0911167804	0.0768132552	-0.0118330366	-0.092661062	0.221904	0.0089539999999999	8.017411599999982e-05	0.0492413852159999	0.115419	3.299999999999137e-05	1.0889999999994303e-09	0.0133215455609999	0.15748	-0.0038769999999999	1.5031128999999934e-05	0.0247999504	-0.00196575	0.0001597199999999	2.551047839999997e-08	3.8641730625e-06	0.000647044	3.597000000000008e-05	1.2938409000000054e-09	4.186659379360001e-07	0.00170891	4.894999999999986e-05	2.3961024999999863e-09	2.9203733880999995e-06	0.0	0.0	0.0	0.0	0.0	0.0
765.8389152114546	-2.075051123886737	4.305837166743612	586509.2440522575	938.0995908933602	-1.869244206696635	880030.8424342897	3.4940739042689324	716.5642297502991	-0.6663869012163559	0.4440715021127372	513464.2953576394	755.1290995671442	592.81386184402	1.016335	21.038301	0.06963695	0.0485807	0.0121010191	-0.0602530516	0.0515593657	0.0543139388	-0.0879108039	-0.1137690047	-0.0975610713	0.1045918843	0.0034632119	-0.046167372	0.1750579886	0.0615418064	-0.0658208702	0.0618494618	-0.0450562947	-0.066940395	0.0861718116	0.0060410464	-0.1580986156	0.085554652	-0.0362288193	-0.0494576805	-0.0458970575	0.0255178119	0.0566254441	-0.1194324955	-0.0808110648	-0.0299512228	-0.0354083125	0.1306375665	-0.0380703545	0.0456509778	0.1860429504	-0.0375840337	-0.0270481121	0.1353524008	0.1449014659	-0.0197891712	0.015106185	0.0192657104	0.0481624207	0.1822836523	0.0001725344	0.1707268952	0.0042699024	0.1045088903	0.0053360232	-0.0132298081	-0.05769198	0.1207241453	0.0071599857	0.0624889895	-0.0262737991	0.1001946517	-0.1265624208	-0.0312260969	-0.1004049676	0.1806821491	0.0422057971	-0.024716785	-0.0710028119	0.025859452	-0.0270184595	0.0669952054	-0.115990603	-0.0497461942	0.0432554688	0.0684992091	0.0233913997	-0.0529859363	0.0365980617	-0.052483907	0.0398777634	-0.0039627203	0.1031951692	-0.1848609489	0.0423779317	0.1273029673	-0.0815307519	-0.1493808631	-0.0332558944	0.0832953294	0.1945156544	-0.0138395006	-0.0821092312	0.0750362016	-0.0165379384	-0.0966728009	0.234142	0.0122379999999999	0.0001497686439999	0.0548224761639999	0.161507	0.046088	0.002124103744	0.026084511049	0.158843	0.001363	1.8577690000000085e-06	0.025231098649	-0.00211527	-0.0001495199999999	2.2356230399999933e-08	4.474367172899999e-06	0.000674513	2.746899999999991e-05	7.54545960999995e-10	4.54967787169e-07	0.00173088	2.1970000000000062e-05	4.826809000000027e-10	2.9959455744e-06	0.0	0.0	0.0	0.0	0.0	0.0
763.4395683080744	-2.3993469033802057	5.756865562760182	582839.974458419	936.2476205428682	-1.8519703504920244	876559.6069721824	3.429794179101552	716.0478587461072	-0.5163710041919103	0.2666390139701618	512724.53601488506	755.1625070114726	582.1740034986087	1.008845	20.883268	0.1021373499999999	0.0508556	0.0117738666	-0.1167820764	0.032789818	0.011350565	-0.0264665003	0.0021303911	-0.0984385443	-0.0540725535	0.1094963628	-0.0547283959	0.2083599421	0.0593577389	-0.1149873733	0.0390544918	-0.0147635444	-0.0812537663	0.0467231281	-0.0135108474	-0.205760625	-0.0063135822	0.0514537598	-0.0213378199	-0.0121729571	-0.1316412088	-0.0046958752	-0.1488362643	0.1243344304	0.1344408736	-0.0476934036	0.0744852119	0.0804728618	-0.0080677542	0.115592079	0.0450011149	-0.0430269215	0.1368976158	0.1062032387	0.062825076	-0.0062971156	-0.0708982687	-0.1073915792	-0.0444936617	0.0654946025	0.0379086597	0.0490479435	0.069466218	-0.1370946554	-0.002795082	-0.1096398965	-0.1209021295	-0.0395363776	0.0492648156	-0.0118623205	0.0792593858	-0.0597874807	0.0004088337	0.0796002722	0.2169003404	0.0601514138	-0.058544477	-0.0361373937	0.0430691884	-0.0283339985	-0.0361020464	0.1488802438	-0.0230598775	0.0505928829	0.1054166324	-0.0100337267	0.0224559774	-0.0895232689	-0.1165418303	-0.0173365284	0.0522401695	-0.0568172847	-0.2036744333	-0.0554493276	0.0418626111	-0.0206175749	-0.0519713047	0.0272243604	0.0115813428	-0.0072424726	-0.0084514024	-0.0355729625	0.0732270951	-0.0212145853	-0.1003129872	0.233512	-0.0006299999999999	3.9689999999998953e-07	0.054527854144	0.124031	-0.037476	0.001404450576	0.015383688961	0.185892	0.0270489999999999	0.0007316484009999	0.034555835664	-0.001723	0.0003922699999999	1.5387575289999992e-07	2.968729e-06	0.00101722	0.000342707	1.174480878490001e-07	1.0347365284000005e-06	0.00173555	4.670000000000021e-06	2.18089000000002e-11	3.0121338025e-06	0.0	0.0	0.0	0.0	0.0	0.0
761.1068540267405	-2.3327142813338924	5.441555918339098	579283.6432464821	932.2436353258904	-4.003985216977753	869078.1956056318	16.031897617776387	715.1008804541899	-0.9469782919172758	0.8967678853625611	511369.2692263576	752.6829454926615	577.256004299301	1.038635	21.49991	0.11204895	0.0542223	0.0249507915	-0.1313212569	0.0469135106	-0.0616510045	-0.0613159888	0.0191300168	0.022270602	0.0556383451	-0.1085049402	-0.1180712479	0.1287260434	0.0594110904	-0.1384529462	-0.000793285	0.0193663503	0.0093224308	-0.0749148623	0.109474697	-0.1252017646	-0.0105130158	0.0390083776	-0.0540312872	-0.1118260835	0.1103971175	0.0220274571	-0.0710648654	-0.1036255979	-0.0436615046	-0.0166502928	-0.1335186309	0.0174799062	-0.1147165126	0.0511383629	0.002893465	0.1371409369	-0.0214792613	-0.1743233603	0.0130281882	0.1718981609	0.0043845712	-0.1021627892	-0.0245282267	0.0193736901	0.1297594889	0.0653935945	-0.0655265908	0.0269548838	0.1395017708	-0.1011312925	0.0078237189	0.0777791785	0.0322634638	-0.0536442987	-0.0085708248	0.0243234844	-0.1529420375	-0.0491994993	0.0731514711	0.031207539	-0.0177415762	-0.0622065221	0.0163829034	-0.1539693794	-0.0899206327	-0.0115905639	0.0625158528	-0.0957576875	-0.0112049036	-0.0446078295	-0.0611699426	0.0539335996	-0.1087421319	-0.0535823151	0.0222802313	0.1543765037	0.1200736258	-0.038497583	-0.0961387197	0.0164886396	-0.0174321012	0.1438907223	0.1678633425	-0.0679883311	0.0261465638	0.0937031241	0.0713867084	-0.0258549876	-0.1035676303	0.246853	0.0133409999999999	0.0001779822809999	0.0609364036089999	0.143238	0.019207	0.000368908849	0.020517124644	0.214142	0.0282499999999999	0.0007980624999999	0.045856796164	-0.00223673	-0.00051373	2.6391851290000025e-07	5.0029610929000006e-06	0.000614871	-0.000402349	1.618847178010001e-07	3.78066346641e-07	0.00184449	0.00010894	1.1867923600000018e-08	3.4021433601e-06	0.0	0.0	0.0	0.0	0.0	0.0
759.9809442278917	-1.125909798848852	1.2676728751438624	577571.0355895178	928.4435052749444	-3.800130050945995	862007.3424872258	14.440988404102812	713.0920230844638	-2.0088573697261154	4.035507931902926	508500.2333866935	751.3030893684308	573.706162528413	0.969103	20.060587	0.0710097999999999	0.0347056	0.0297957118	-0.0620529822	0.0155076845	-0.1154613463	-0.0652544194	0.0322702546	-0.0684837046	-0.070656455	-0.109014704	0.1341149777	0.0301148852	0.1124697535	0.0302563901	0.0225510964	0.0960655398	0.0382786213	-0.0055032997	-0.0972278039	-0.0056876028	0.07702703	0.1279329487	0.073966674	-0.0537224059	-0.022444857	0.0944798924	-0.0893831503	-0.0337364542	-0.0678148647	-0.0296056654	-0.0829082923	-0.0254614311	-0.0908915248	-0.0793873612	-0.0329320523	-0.0153786016	0.093462306	0.0516069298	0.0113767397	-0.1301850106	0.0094054382	0.0200709334	-0.0689818303	-0.001951376	-0.0549605285	-0.2096340534	-0.0195343195	-0.2009284749	-0.0201997792	-0.1353428305	0.0107739532	-0.1105744327	0.0324513122	-0.0298254554	0.0039546462	0.0829927944	0.1072664803	-0.0938026181	0.0120963148	0.0673982906	-0.0219772934	0.0159441807	-0.074193258	-0.1130146512	-0.0785064186	0.0724738177	0.0652755807	-0.0098805503	-0.0226771395	0.0234506851	0.1393794225	0.094242261	-0.0255913538	-0.0919185735	-0.1280491367	-0.00490756	0.0085680155	0.0965125729	-0.070402119	-0.0380324914	-0.1337414397	0.0584216425	-0.1248187605	0.0539395541	0.0912872766	0.1109170108	0.0695158277	-0.030451217	-0.1064242213	0.260576	0.0137229999999999	0.0001883207289999	0.0678998517759999	0.162404	0.0191659999999999	0.0003673355559999	0.026375059216	0.239201	0.0250589999999999	0.0006279534809999	0.057217118401	-0.00214241	9.432000000000015e-05	8.896262400000031e-09	4.5899206081e-06	0.0007804869999999	0.0001656159999998	2.7428659455966872e-08	6.091599571688439e-07	0.00184319	-1.3000000000000858e-06	1.690000000000223e-12	3.3973493761e-06	0.0	0.0	0.0	0.0	0.0	0.0
759.8225242210505	-0.1584200068411974	0.025096898567565	577330.2683136488	931.8566299584554	3.4131246835110005	868356.7787975298	11.649420105192068	713.5253134302784	0.433290345814612	0.187740523776146	509118.372905777	751.6219851084077	567.3090704124062	0.972201	20.124727	0.06375365	0.0388497	0.0310318608	0.046281061	0.0099120193	-0.0813386125	0.0158104485	0.167451576	0.0415106431	-0.1136212185	0.067628487	-0.0473720273	-0.0053761802	0.0502444386	0.0361375604	0.0364884465	0.1195263054	0.0957602211	0.0034008486	0.0230612896	0.0994446739	-0.0408615448	-0.0433702941	0.0763882013	0.0160466879	-0.0063162489	0.0614916637	-0.0731693934	0.1266973039	0.0256235077	-0.0276390523	0.1700580323	-0.0874176097	-0.0591302259	-0.1497487105	-0.1169641695	-0.0553292539	-0.0893155537	-0.0695597631	0.1109480388	-0.0197032594	0.0209915383	0.0425904324	-0.0034912731	0.1977204459	-0.0947495061	-0.0405853594	0.0318463435	0.0583578603	0.0308789564	0.0338343805	-0.0072674455	-0.0566307197	0.0254683314	-0.0401649219	-0.0643074483	0.1174542927	0.0163524912	0.1415913676	-0.0347767148	0.0167926634	-0.000967747	-0.0464259071	-0.0402958256	-0.1226103555	0.0440166411	0.0703804632	0.0580906661	0.0730345008	-0.1224972324	0.0629494789	0.0372771787	-0.0887301156	-0.0626041108	0.0520566166	-0.1161675478	-0.0544539068	0.0287915356	0.0479902962	-0.0071254092	0.0460110607	-0.0335650312	-0.1128723109	0.0447561063	-0.1224827214	-0.0736412428	0.0598092404	0.0676152521	-0.034995421	-0.108871781	0.264563	0.003987	1.5896169000000146e-05	0.0699935809689999	0.12639	-0.0360139999999999	0.0012970081959999	0.0159744321	0.240418	0.0012169999999999	1.4810889999999898e-06	0.057800814724	-0.00204999	9.242000000000018e-05	8.541456400000033e-09	4.202459000099999e-06	0.00101722	0.0002367330000001	5.60425132890474e-08	1.0347365284000005e-06	0.00196475	0.0001215599999999	1.4776833599999986e-08	3.8602425625e-06	0.0	0.0	0.0	0.0	0.0	0.0
760.8008250611927	0.9783008401421966	0.9570725338229278	578817.8954137914	933.3498720074914	1.4932420490359846	871141.9835764006	2.2297718170091856	714.2961513121969	0.77083788191851	0.5941910402006148	510218.9917794169	752.0931682782725	565.7295536611394	1.001237	20.725769	0.0978811	0.0539297	0.0270924843	0.0834479297	0.0364674792	-0.0388414754	0.0073882204	0.0923144514	0.0637569812	0.0488847915	-0.1491094175	-0.0130027539	-0.0719279144	-0.0764220379	0.0285158678	0.0209288236	0.0311975134	0.0020975531	-0.0596130627	-0.0167832993	0.0446538921	0.0666542654	-0.058002556	0.0341383805	-0.0662309996	0.0981899218	0.0807897494	-0.0860622698	-0.094431973	0.0952414057	0.1121342848	-0.0904475557	-0.0582908567	-0.0455451581	-0.0743103373	-0.0503807446	-0.1146882342	-0.0363281058	-0.08992183	-0.1252638461	-0.0645258262	-0.1154964965	-0.0742719496	0.0274300191	-0.0052206099	-0.0080373635	-0.0046075498	-0.0322611113	0.0943935511	-0.0940889977	-0.0307100347	-0.0221790555	-0.021949131	0.0192121039	0.0079425359	0.0063516424	0.0876241425	-0.0260639356	-0.1236295954	-0.0970416109	-0.0484858126	0.0608914967	-0.0775645285	-0.0033814824	-0.077298474	0.003919001	0.0173446858	-0.0052633298	0.0031457094	-0.1112782576	-0.068033787	-0.0032258074	0.1577851766	-0.1377546009	-0.0470538932	0.0218007777	-0.0228725979	-0.0501727206	0.1176605888	-0.130489106	-0.0017854167	-0.0371622696	0.0541945721	-0.0004987537	-0.0554107075	-0.020450294	-0.0287819448	0.0656857936	-0.0394798359	-0.1109009027	0.27059	0.006027	3.6324729000000055e-05	0.0732189481	0.164016	0.0376259999999999	0.0014157158759999	0.0269012482559999	0.240458	4.000000000001225e-05	1.6000000000009799e-09	0.057820049764	-0.00268976	-0.00063977	4.093056529e-07	7.234808857599999e-06	0.0007545679999999	-0.0002626520000001	6.898607310405259e-08	5.69372866623849e-07	0.00214609	0.0001813399999999	3.288419559999996e-08	4.6057022881e-06	0.0	0.0	0.0	0.0	0.0	0.0
762.9619075009265	2.161082439733832	4.670277311325932	582110.8722974523	934.4642723608604	1.1144003533689784	873223.4763189122	1.241888147588904	716.4965884437336	2.20043713153666	4.841923569845283	513367.3612515089	753.2621428887323	570.7682960970558	1.080103	22.358309	0.0393228499999999	0.0186409	0.0140203264	0.0397913851	0.0291777535	0.0887540236	-0.0549970194	0.0162373191	-0.001447699	-0.0598770438	0.0046088042	0.1286846719	-0.0501704055	0.0593111844	0.0900170729	0.0707611205	-0.0124159442	-0.0992426372	0.0762139643	-0.0640279969	0.121527342	0.0406225312	-0.0141392327	-0.043186686	-0.1095004129	0.0596320891	-0.0648933979	0.0081639404	0.146250149	0.0645676053	-0.1695447648	0.1056911133	0.0316458037	-0.065398151	-0.1487289911	0.0049754727	0.0176234871	0.1005319834	0.0964105372	-0.1025501957	-0.1038212586	-0.0708495243	0.0953582947	-0.0702899303	0.006572613	0.1205784203	-0.0248401284	0.0025720596	-0.0341789578	0.0029749587	-0.0162784941	0.056822037	0.029371911	0.0437016937	-0.0098247403	0.0529803215	-0.0390386299	0.1334691814	-0.0014642289	-0.1017318846	-0.0530770231	0.0605928619	-0.0426992458	-0.020802557	-0.052864998	0.0405839838	-0.1188405471	0.0438014507	-0.1154847876	-0.0532342696	-0.0439491948	0.0309599755	-0.0298875138	-0.1277677983	0.0788952792	-0.1427048925	0.0803443706	-0.1114206635	-0.0302279109	0.0914289301	-0.0407212774	-0.0052941291	-0.1960086057	-0.0670515369	0.0146968345	0.0812036932	0.1142956645	0.0637282764	-0.0438968002	-0.1125037874	0.276439	0.0058489999999999	3.421080099999992e-05	0.076418520721	0.150669	-0.0133469999999999	0.0001781424089999	0.0227011475609999	0.234575	-0.0058829999999999	3.460968899999999e-05	0.055025430625	-0.00254898	0.0001407799999999	1.9819008399999897e-08	6.497299040400001e-06	0.000677701	-7.686699999990003e-05	5.908535688984631e-09	4.59278645401e-07	0.00221332	6.723000000000015e-05	4.519872900000021e-09	4.8987854224e-06	0.0	0.0	0.0	0.0	0.0	0.0
764.4645418292373	1.502634328310819	2.2579099246181062	584406.0357141857	933.772489914088	-0.6917824467723221	871931.0629203557	0.4785629536623007	716.9360921872285	0.4395037434949245	0.1931635405460524	513997.3602806942	753.3547162990149	578.2699565392552	1.030016	21.321505	0.06752335	0.0442622	0.002193972	-0.0881913121	0.0031382768	0.083407058	-0.0796098656	-0.0369584573	0.0220801841	-0.0840298912	0.1035869833	-0.0814739979	-0.1262018655	0.0796003395	-0.0315721945	0.0454888263	-0.0243362801	-0.0430719431	0.1152729922	0.1264589145	-0.0775161263	-0.0659717884	0.0046750517	-0.0224191004	-0.0245203796	-0.0885170354	-0.0670929424	0.0729537694	-0.0367000499	-0.0983985362	-0.0114216374	-0.0753505876	0.0639566045	0.0882006102	-0.0437585562	-0.0733035739	0.0972608226	-0.0399406362	0.0586203488	-0.1386706211	0.0965379894	-0.0028838574	-0.1884081748	-0.1213918707	-0.0405150453	-0.1378945519	0.0257408533	0.1228408224	-0.1555738273	0.0316912554	-0.0066250228	0.1015401966	0.2124993524	0.0398031822	-0.1111835344	-0.0238643095	-0.1251100404	-0.0254309464	0.1516882322	0.0442865209	0.0022651381	-0.0193793427	0.047197952	-0.0094839446	0.1128471224	-0.0927453296	-0.033076946	-0.0183639502	0.0130567708	-0.0212559746	0.0567222133	-0.0469981881	-0.047287232	-0.056038253	-0.00851605	0.0183898508	0.1165954201	-0.0483968258	0.1754158077	0.0387867318	0.0959373489	0.0121598992	0.0202674945	-0.0436563628	0.0249067586	0.1415116153	0.0913738759	0.0617435365	-0.0482387676	-0.1136742748	0.275047	-0.001392	1.937664000000012e-06	0.0756508522089999	0.135493	-0.0151759999999999	0.0002303109759999	0.018358353049	0.193598	-0.040977	0.001679114529	0.0374801856039999	-0.00257657	-2.758999999999965e-05	7.612080999999805e-10	6.638712964899999e-06	0.000782448	0.000104747	1.097193400900002e-08	6.122248727040001e-07	0.00214609	-6.723000000000015e-05	4.519872900000021e-09	4.6057022881e-06	0.0	0.0	0.0	0.0	0.0	0.0
