global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
782.7878290948864	n/a	n/a	612756.7853790851	911.97216548839	n/a	831693.2306255834	n/a	738.5393383686949	n/a	545440.3543180695	n/a	743.7691993922091	617.3960089346672	n/a	n/a	n/a	n/a	-0.0417454311	0.0229532981	-0.1538220395	0.0634645126	-0.019798698	0.0215985741	-0.0407688803	0.1824355677	-0.1070877375	0.1240182462	-0.1937196174	0.147131999	-0.2351360583	0.0251369221	-0.0623470195	0.2309624232	-0.0863258717	0.1378680984	-0.053651785	0.0941696858	-0.001421189	0.2038412459	0.043463951	-0.0316184691	0.0137080591	-0.0981078106	0.0073301826	-0.022353284	0.0178782199	-0.13152427	0.0607120608	-0.0582452101	0.0950768667	-0.0623980204	0.0168196902	-0.0547581382	0.0095005484	-0.0329587322	0.0489061719	-0.0265627287	-0.1489603116	0.0367326372	-0.2229774759	0.1037589781	-0.1532694698	-0.0286127833	0.0497699571	-0.0072479358	-0.0038964201	-0.0309634082	0.0518241296	0.0719977885	-0.1702655048	0.0126104426	0.0933373309	-0.0531683867	-0.0182613353	-0.0186009788	0.0416540633	0.1015953446	0.0983045914	-0.0793189604	-0.0124881796	0.1060783312	0.0645052379	-0.1083929352	-0.0302067868	-0.0293834021	0.1485984457	0.0507136454	-0.0439108933	0.0520623232	-0.1349798922	0.0866043101	-0.1825366112	0.014890506	-0.2561668341	0.1409953648	-0.007144578	0.0710859124	-0.1208086488	-0.1874114476	0.018981525	-0.0339305053	0.0379622045	-0.0480017581	0.0493284036	-0.0135969142	0.0002267938	-0.0044910378	0.0754620266	-0.0221672601	0.0465709861	-0.0121105795	0.019826986	0.0289920319	-0.0857732833	-0.0227785099	0.0405137502	-0.0626323146	-0.148524777	0.0549598705	0.1072256989	-0.0926846367	0.0007862231	0.1712885031	-0.0100412674	-0.0822348686	0.0238116801	0.0049325993	0.2090103526	-0.0407330895	-0.1415364758	0.0349951907	0.0607036215	0.009625375	-0.0981252178	-0.0094859022	0.1147017419	0.1146833673	0.1146527451	0.00781767	n/a	6.111596422890001e-05	n/a	-0.107299	n/a	0.011513075401	n/a	-0.262234	n/a	n/a	0.068766670756	0.00131582	n/a	1.7313822724000002e-06	n/a	-0.000126965	n/a	1.6120111224999996e-08	n/a	-0.000251547	n/a	6.3275893209e-08	n/a
780.5805387346351	-2.2072903602513634	4.872130734458594	609305.9774512531	912.8605706788046	0.8884051904145736	833314.4215000328	0.7892637823555547	737.9112777645756	-0.6280606041192414	544513.0538521487	0.3944601224466264	743.9553956647604	631.8153972232199	1.227727	25.632116	0.156389985	0.0913546	0.0447250021	0.1571540603	-0.1050087215	0.0556724257	0.031274606	-0.1916003836	-0.2004115263	0.1134523312	-0.0295190132	0.2241451222	0.0362889055	0.2385768179	-0.118999161	0.0722828034	-0.0609594451	0.1352139508	-0.1545537163	-0.1507942878	0.1110226792	0.0095577683	0.0530804604	0.0427176376	0.0618627857	0.0069186369	-0.0171266687	-0.2209870983	-0.0174329068	0.0606533108	0.1541592604	-0.1633857854	-0.0483213039	-0.1096732246	0.1608448124	0.1223089774	0.0651142916	-0.0435792699	0.1421706021	0.0873115445	0.0064732422	0.0459791486	-0.1011946787	-0.0332282486	-0.1768478462	0.0405637627	0.0399745839	0.0637683105	0.0602639248	0.0297101394	-0.0933799999	0.0467272245	-0.122372173	0.0725217431	-0.0470059833	-0.0812029713	0.1092575777	-0.0333763713	-0.0091613861	-0.0202951882	-0.0349149707	-0.0639849427	-0.0404690706	0.1056096411	0.0731046724	0.0999824331	0.0534416264	-0.0680805241	0.0286327915	-0.0814527268	-0.1416605024	-0.1162217924	0.0425906741	0.1147446767	0.0083253893	0.01784825	-0.024347339	-0.1233825515	-0.3929516648	0.2170884746	-0.0148004029	-0.0401038379	-0.0213057472	-0.0418307096	0.0506518737	-0.0978184465	-0.0009149768	0.0616910354	-0.0629287213	0.1208918711	0.1480262154	0.0769881245	0.0406587191	0.070921123	0.0183912314	-0.1007025135	0.0324987683	0.0628025384	-0.0491837089	-0.0661499844	-0.002811367	0.0093735631	-0.0049499554	-0.0025060583	0.0926295208	0.0207284475	0.0751905746	0.0236889089	-0.026563985	0.0561887795	0.0605519565	0.0345777566	-0.1453783631	0.0965534613	-0.0397955572	-0.0040372116	0.0975828556	0.0555499425	0.0689170152	0.141625697	0.1146527451	0.1144874327	0.1142120884	0.0122792	0.00446153	0.00015077875264	1.99052499409e-05	-0.0673689	0.0399301	0.00453856868721	0.00159441288601	-0.18725	0.074984	0.005622600256	0.0350625625	0.0007809079999999	-0.0005349120000001	6.098173044638439e-07	2.861308477441071e-07	-1.32459e-05	0.0001137191	1.7545386681e-10	1.2932033704809998e-08	-0.000343203	-9.165599999999996e-05	1.1778829920900001e-07	8.400822335999994e-09
778.4591159712357	-2.1214227633993232	4.500434541068821	605998.5952387179	908.4415846353796	-4.41898604342498	825266.1126948396	19.527437651984755	737.8625829532216	-0.0486948113540393	544441.1913223998	0.0023711846528054	744.1136901934557	615.3487888907895	1.308703	27.32271	0.1165311799999999	0.0775281	0.104213034	-0.1123807872	-0.0405777176	-0.022592891	0.0453544952	0.1535590393	0.0246405241	-0.094529489	-0.0506442798	0.1094975484	0.0086787877	0.01285359	0.0578066224	0.0677991514	-0.0315175248	0.2077414218	-0.0751513506	-0.0985788319	-0.1124061756	0.1096646211	0.035667915	0.0022877816	-0.0732757396	-0.0391758509	0.0940962077	-0.05447161	0.0592908368	-0.1249722374	0.0410558625	-0.0018288349	0.0353941565	-0.0143801536	-0.0014601855	-0.0493226874	-0.0681023947	0.1605824848	-0.0851672686	-0.0635338557	-0.0644774223	0.0253281345	0.0387129432	-0.108671639	0.0369942827	0.1334456784	-0.0136207161	0.0988465404	-0.0339702478	-0.1017014213	-0.1096830179	-0.1529470703	0.0416192684	-0.0045877369	0.1055182696	-0.0505575107	-0.05099789	-0.0002931232	0.0455191775	0.0770938522	0.0163258649	-0.0824288009	-0.0898190313	0.0256325664	-0.050352117	0.0337263923	-0.0302946752	0.0807813084	0.0037782702	-0.0737978038	0.0494909345	0.125526185	-0.0919943795	0.0981889478	0.0565517765	0.0178019759	-0.0215726451	0.1342514603	0.0659286894	0.1829036876	0.0483184	-0.070236692	-0.0371052386	-0.0394046033	0.0477982429	0.0388316146	-0.1190876108	-0.0339177772	-0.0718398839	0.1191845093	-0.0601532786	-0.0515289182	0.0078281208	-0.056375015	0.0215460361	0.0023648404	-0.0170972508	0.0112949547	-0.0330293948	0.1017403236	0.0694597639	0.0009641536	0.057605432	0.038606213	-0.0718624358	0.0445104195	-0.0484747964	0.1002857341	-0.0185068186	-0.0929144886	0.0236014015	0.0388011687	-0.2491730372	-0.1040578669	0.0102714742	-0.0547105452	-0.0037001473	0.0510296463	-0.1275956187	-0.1048247762	0.1145547726	0.1140958982	0.1133324686	0.00646272	-0.00581648	4.17667497984e-05	3.3831439590400005e-05	-0.0474239	0.0199449999999999	0.00224902629121	0.0003978030249999	-0.114876	0.072374	0.0052379958759999	0.013196495376	0.000526865	-0.0002540429999999	2.77586728225e-07	6.453784584894924e-08	4.15261e-05	5.4772e-05	1.72441698121e-09	2.999971984e-09	-0.000284104	5.909900000000001e-05	8.0715082816e-08	3.492691801000001e-09
778.0447781025086	-0.4143378687271024	0.1716758694613175	605353.6767325819	906.3470060095256	-2.0945786258540693	821464.895302431	4.387259619884722	737.6041762688919	-0.2584066843296568	544059.9208493106	0.0667740145062469	743.5764762551046	595.3291643698244	1.29057	26.944143	0.0674872050999999	0.0379227	-0.1555045505	0.0185247453	-0.0007328299	-0.0423002383	0.0898102794	-0.1109192571	0.0982134878	0.0338110701	-0.0560487326	-0.0036914036	-0.0256269899	-0.0849486359	0.1295106583	-0.127298574	0.1058801743	0.1574161388	-0.0616882739	-0.1586332901	0.0970792329	0.0190161308	-0.0675016771	0.0364409014	-0.0045007679	0.0076049107	0.0320479116	-0.0409470046	-0.0531003343	-0.0785081912	0.0139608421	-0.1293099751	0.0280378197	-0.1607364531	0.1081314689	-0.1614364603	0.1053172837	-8.5436e-06	-0.1303041004	-0.1056056133	0.1042503499	-0.1327757654	-0.0223878232	0.106513507	0.1288446766	-0.0519392428	0.0701698526	0.0921993575	0.0593647004	0.0367602556	-0.0501419435	0.0226749868	0.029360948	0.1199425908	-0.0443054066	0.2102982058	-0.023591256	0.1695544994	-0.021182284	-0.0114294251	0.0051856886	0.0118542396	0.0107193071	0.0418718085	-0.0842147956	0.0447519836	0.0955663264	0.0850697926	-0.0430837015	0.0598275689	0.0124456855	-0.1077140794	-0.0391733404	0.0033938592	-0.0827137639	0.015241821	-0.0245578299	0.0972158055	0.0158995137	-0.0777447049	-0.0124710643	-0.220155317	0.0163042473	-0.1549587027	-0.1549013432	-0.0745575108	-0.1030452092	0.0731647147	-0.0523672282	-0.0139434397	0.0121636653	-0.0434257438	0.074300525	-0.1733678294	-0.0648816023	0.0258685533	0.1389375362	-0.0757156319	0.0853992588	-0.053302246	0.0436760325	0.0051290838	0.104777522	0.001489402	-0.0345150274	0.2013902713	0.0387551199	0.0791173263	-0.0895979783	-0.0225124766	-0.1622865585	-0.0656502531	0.1250388148	-0.0028738559	-0.032808752	0.0528564308	-0.0138604498	-0.0416122479	-0.0990404843	-0.1033166073	0.1144078661	0.1135094328	0.1120172664	4.14099e-05	-0.0064213101	1.7147798180099999e-09	4.123322340036201e-05	-0.0406784	0.0067454999999999	0.00165473222656	4.550177024999993e-05	-0.0819062	0.0329698	0.00108700771204	0.00670862559844	0.000279541	-0.0002473239999999	7.8143170681e-08	6.116916097599998e-08	0.000130658	8.913189999999999e-05	1.7071512963999997e-08	7.944495597609998e-09	-0.00037466	-9.055600000000005e-05	1.4037011560000002e-07	8.200389136000008e-09
779.9282089049293	1.883430802420662	3.547311587506939	608288.011045651	906.7568198301908	0.4098138206652493	822207.9303085611	0.1679473676082491	736.7624900660139	-0.8416862028780088	542818.9667682733	0.7084356641152005	742.0242505834201	621.0348513007085	1.27607	26.641403	0.0257081546	0.0118498	0.1363199883	0.0270469304	5.9937e-05	-0.0287496435	0.0850726484	0.1199155455	-0.1362348033	0.0190424653	-0.0243208249	-0.0843354157	-0.0925361828	0.0194848857	0.126006174	0.0170512424	0.1007798246	0.0168982621	-0.0012281462	0.0363864767	-0.1111591967	-0.0566974355	0.0537542868	0.0034559165	-0.0912907543	0.107343089	-0.0459817742	-0.0075207962	0.0836564331	-0.1115271364	0.0160629392	-0.0511240956	0.0489198145	0.1198492367	0.0821348848	-0.0731459833	-0.0517314028	0.0467127332	-0.0316927549	-0.0731103585	-0.0994362492	-0.0014139739	-0.1127668879	0.1302330611	0.0543877564	-0.0814691562	0.0826801218	0.0894990263	0.0919681247	0.1378941726	0.0264368421	0.107340438	0.0413108104	0.0926747565	0.056455621	-0.1528503022	-0.0274970637	-0.0101969317	0.1205102539	0.2060976851	0.0292531876	-0.0123378744	-0.0781331895	0.036772217	-0.0535504154	-0.0116835132	0.03357526	-0.0166217231	-0.0532273954	-0.0498330408	-0.1094549672	0.1063542078	0.0611215235	-0.028927752	0.0795533697	0.0538489647	-0.0687740185	-0.0544018176	0.0719418088	0.1215402126	0.0309375579	-0.1189714958	-0.0678471127	-0.1034706571	-0.0475528973	0.0420002913	-0.1197380223	-0.0069709296	-0.0108659733	-0.104050789	-0.0467092314	0.0145375948	0.0257980977	-0.0396306308	-0.0877900139	0.0573898909	0.0136897701	0.0834948429	0.0335586069	-0.1759185223	-0.1274766405	-0.0262935722	0.1094654685	0.0597746335	-0.0631608122	0.0442601732	0.0879647803	0.0002831393	-0.0542249805	-0.1926024092	0.1028419898	-0.0672940994	-0.0615109624	-0.0867370324	0.00233589	-0.1434178911	0.072131556	-0.0041579798	0.0568401926	0.0267915468	0.1142120884	0.1127290384	0.1102715368	6.43145e-05	2.2904600000000004e-05	4.136354910250001e-09	5.246207011600002e-10	-0.0375533	0.0031251	0.0014102503408899	9.766250010000035e-06	-0.0744177	0.0074884999999999	5.6077632249999925e-05	0.00553799407329	0.000421438	0.000141897	1.77609987844e-07	2.0134758609e-08	0.000198448	6.779e-05	3.9381608704e-08	4.5954841e-09	-0.000282914	9.174600000000004e-05	8.0040331396e-08	8.417328516000005e-09
780.7910694162484	0.862860511319127	0.7445282619939053	609634.6940801688	907.0435640398072	0.2867442096163586	822728.0270660358	0.0822222417485102	737.0512491215463	0.2887590555324095	543244.5438316318	0.0833817921519691	742.4042297054019	614.5032047987619	1.16966	24.419809	0.07220999	0.0380143	-0.0655087424	-0.0491779078	-0.0869248744	0.0109692747	0.0451819033	-0.0778830833	0.1003643092	0.0109363002	-0.1735096283	-0.0943285002	0.008834832	0.1353038206	-0.0620386733	0.0653200761	-0.0161934268	-0.0720249545	0.0312574259	-0.1422024961	0.0205391856	-0.0363730683	-0.1228883015	0.1075052971	0.0375575597	-0.0997383657	-0.1311467405	0.1397350717	0.0083546045	0.0487032496	0.0228315116	0.0806250111	-0.0246200323	0.0610864958	-0.0778970024	0.0087744199	0.0348358612	0.0566574299	0.0667039735	-0.011259219	0.1035169666	0.0475164495	-0.0178595485	0.0573140029	0.0365486272	-0.1431149156	-0.083819642	-0.0274420613	0.0206558624	0.0601828756	-0.0890080071	-0.0658805379	0.0452943486	0.0955962055	0.0564090673	0.0179203011	-0.0789869567	0.1389732613	0.2168046084	-0.0688875294	-0.074777496	-0.0491224722	0.099304006	0.035375776	-0.0121402982	0.005931993	-0.0509595191	-0.0024621072	0.0443902733	-0.1789637917	-0.0710457578	-0.0588659658	-0.0718509751	-0.1683187823	-0.0559147453	-0.0954682505	-0.0871648204	-0.1671650573	0.0083922869	0.0708495211	-0.026326464	0.0586386885	0.0945843759	0.0871371197	-0.1130116293	0.0134354067	0.0420221968	-0.0592394694	0.1525930079	-0.0642153126	-0.0272413175	-0.0170516712	0.1154905991	0.0514685617	-0.086519678	-0.0469362905	0.02258995	-0.054095311	0.1627847608	0.1066222541	-0.0787655951	-0.0124157867	0.0431732373	-0.0165009707	-0.1692437677	0.0303823935	0.0051702382	0.0348053778	0.0537190487	0.0036604102	-0.0389433246	-0.0180342295	-0.1054385027	-0.0692495666	0.0553114727	0.1453639009	0.0484720765	0.0671876481	0.0512104186	0.0293062	0.1139675232	0.1117560484	0.1081019891	2.93095e-05	-3.5005e-05	8.590467902500001e-10	1.225350025e-09	-0.0675236	-0.0299703	0.00455943655696	0.00089821888209	-0.094274	-0.0198562999999999	0.0003942726496899	0.0088875870759999	0.000288411	-0.000133027	8.318090492099998e-08	1.7696182729000008e-08	1.18043e-05	-0.0001866437	1.3934149848999998e-10	3.483587074969e-08	-0.000410211	-0.000127297	1.68273064521e-07	1.6204526209000003e-08
781.3969111237114	0.6058417074630142	0.3670441745017005	610581.1327136774	908.494165813038	1.450601773230801	825361.6493163278	2.1042455045003443	736.5144303992055	-0.536818722340854	542453.5061862661	0.2881743406556669	741.9751666352297	633.6485554573146	1.097159	22.906162	0.0552145255	0.0371266	0.096383994	0.0733098585	-0.1161052696	-0.0302136649	0.01442671	0.0399808221	-0.1026822249	0.1030079649	-0.0737536613	-0.035428692	0.0451766799	0.1295975184	0.0390524121	0.0107110982	0.0544818461	-0.0362938664	0.0398900157	0.0336319692	-0.0455090697	-0.1077779658	0.0661091293	0.0190766695	0.0416559672	0.1034868865	-0.0620244064	0.0387809945	0.0532682227	0.0860384442	-0.0053966147	0.0967784176	0.122311789	-0.062630917	0.0599592155	-0.0647159382	0.0493115603	0.0010215664	-0.0466953652	0.0650985078	0.0662408239	0.0820634048	-0.0093035156	-0.0168537822	0.039931378	-0.1606153234	-0.0166722363	-0.0360373801	-0.0452671825	0.0700179904	-0.0153312124	-0.0349099632	0.0063239156	-0.1636081909	0.0317652956	0.209282814	-0.0188860815	0.0730932653	0.0392553178	0.0346533062	0.0639628429	-0.077686035	0.0411411626	0.0921623363	0.0674197974	0.0459055515	-0.0666709607	-0.0040821306	0.2269627666	-0.0353041499	0.0912378389	0.0536191513	0.1163905721	-0.0567320995	0.025699332	0.0335973264	-0.1003445316	-0.1387608884	0.0009082537	-0.0065498422	0.1740159993	0.0231511765	-0.0434569862	0.0627568326	-0.0343999909	-0.0319337493	0.0888073425	-0.0008199195	0.0426285863	-0.011473416	0.0338456374	-0.0555389087	-0.0375231137	-0.0763792584	-0.10528821	-0.0470270516	0.0133049797	-0.1030514484	0.1619756496	0.0203661922	-0.0040780892	-0.0081731112	0.0888691261	-0.0886029428	-0.0697546865	0.0373592187	-0.1354249184	-0.0032004306	0.1437741457	0.0441356042	-0.0537664289	0.023936532	0.0059542622	0.1322216861	0.0402895136	0.1405639171	-0.0724014214	-0.0137071461	0.084032011	0.0070185841	0.1136742748	0.110592125	0.105516962	0.00555405	0.0055247405	3.0847471402499993e-05	3.052275759234025e-05	-0.0321679	0.0353557	0.00103477379041	0.00125002552249	-0.0968695	-0.0025955	6.736620250000003e-06	0.0093837000302499	0.000273109	-1.530199999999997e-05	7.4588525881e-08	2.341512039999991e-10	0.000202007	0.0001902027	4.0806828049e-08	3.6177067087290006e-08	-0.000439478	-2.9266999999999976e-05	1.93140912484e-07	8.565572889999985e-10
780.9410629241405	-0.4558481995709371	0.2077975810520649	609868.9437610864	908.4889191011674	-0.0052467118705408	825352.1161296075	2.752798545247396e-05	737.9761817835727	1.461751384367176	544608.8448798606	2.136717109699356	743.3994561279216	623.0422321598026	1.056774	22.063005	0.07926282	0.0534129	-0.0099722151	-0.0537487363	-0.1428956087	0.0272890233	-0.0338060003	-0.025632817	0.0491371369	-0.0120738851	-0.1644656898	0.0646775209	-0.0321341943	-0.0257696159	-0.0228019172	0.0079552919	-0.0181080374	-0.0882528036	0.0755326233	0.0094705276	0.0200552809	0.0339796037	-0.0516263545	0.0093098281	-0.0797761515	0.0230323931	-0.0965180762	-0.0204949774	-0.0359998165	-0.0003839502	-0.016781564	0.0107727852	-0.1599803585	0.0435029889	-0.0710218859	-0.0140944867	-0.0699674135	0.0672666416	-0.0528325976	0.0701419558	0.0367685678	0.1121813356	0.0719046695	-0.11873538	-0.0627690722	0.0412815485	-0.0013248547	-0.000567746	0.0281540733	0.0119722521	0.1035108033	-0.1483602032	0.0660928831	0.0695167903	0.0879969511	0.103061935	-0.0272128783	0.1476692651	0.0564201053	0.07354754	0.0088197401	-0.0567849066	-0.1380881779	-0.0022812374	-0.2492744549	-0.0517632638	-0.0805467599	-0.0684406378	-0.0639081523	-0.0500443958	0.0554390025	-0.0227112956	-0.0593674958	-0.0433122982	0.0078611339	-0.0676460988	-0.0385957812	-0.1397007347	-0.0514503038	-0.0396769714	-0.0439460137	-0.0192420409	0.1824112661	0.0052477699	0.1064468293	0.1162875419	-0.0630529151	0.0997270887	0.0813575506	0.024118898	-0.0860978465	-0.0873159618	-0.0136334395	0.0120283918	-0.0202217968	-0.0050656299	-0.0951279686	-0.0866694875	0.0437442065	0.0614845333	-0.0472769751	0.0112432573	0.1044543402	0.0386170702	-0.0598631045	-0.0783225438	-0.0855972305	0.1169837892	0.0549085307	-0.2096076247	-0.0415744649	-0.1948950871	-0.0710849555	0.0312956852	-0.0784102257	0.0274296146	-0.1389774829	-0.1126402923	-0.0158808963	-0.1310411398	0.1133324686	0.1092392569	0.1025263906	0.00447733	-0.0010767199999999	2.00464839289e-05	1.1593259583999994e-06	-0.0777338	-0.0455659	0.00604254366244	0.00207625124281	-0.124796	-0.0279265	0.00077988940225	0.015574041616	0.000196005	-7.710400000000001e-05	3.8417960025e-08	5.945026816000002e-09	0.000214263	1.2255999999999986e-05	4.5908633169e-08	1.5020953599999965e-10	-0.000434964	4.5140000000000046e-06	1.89193681296e-07	2.037619600000004e-11
779.4518523438396	-1.4892105803008917	2.2177481524801186	607545.1901222428	906.8867329784616	-1.6021861227058023	822443.5464523475	2.567000371791053	738.3473474429352	0.3711656593625321	545156.8054760185	0.1377639466900232	743.7830479055602	626.2956034946949	1.091163	22.780981	0.1541165	0.0962806	0.0943739299	0.0290420883	-0.0831882872	-0.0208584765	-0.0090216353	0.0894047553	-0.0411296556	0.0059969796	-0.0306669875	0.1175113777	-0.005900513	-0.0350287973	0.1559531801	0.0032487301	-0.0169400287	-0.0312359967	5.78966e-05	-0.0170102996	-0.0202743563	0.0723686415	0.1134150815	-0.0462150099	-0.040329479	0.0518408355	-0.1224808207	0.0993776193	0.0900220842	0.0306753943	0.0868631642	-0.0948684554	0.0146268626	-0.1296744903	0.0554767788	-0.0791811355	-0.1052589312	0.0134012227	0.0864139958	0.0414038663	0.0311238653	0.0209940547	0.0318772401	-0.0018751795	-0.1024049437	-0.0747586886	0.0026577626	0.0317028425	0.1039703935	0.0600605472	0.0287985571	-0.1772473302	0.0367959218	-0.0864736727	0.0075330387	0.0533224947	-0.0761167302	0.0467578206	-0.1376736511	0.0849868243	-0.0104938176	0.0626034449	-0.0758916522	-0.0803784067	-0.007366242	-0.038654153	-0.0649114691	-0.1300793822	0.1429701982	0.0873857087	0.0573395994	0.0513359086	-0.0039774292	0.1032689323	0.0534253789	-0.0093592945	0.0006283213	-0.1144481717	0.02441413	0.0399254153	0.108560761	-0.0553761126	-0.0008575531	0.0241188808	-0.068870057	-0.1012097869	0.0530454254	0.0958623349	-0.0161897193	-0.0120827695	-0.056117366	0.0123263891	-0.0809582007	0.0503914971	0.1302043202	0.0295546109	-0.0758308292	0.0142826555	0.0787923486	1.65267e-05	-0.1436166385	0.2046564539	0.0578423738	-0.040367623	0.078158565	-0.0503528397	-0.0850243339	0.1398589192	0.0389274089	-0.013089463	-0.1013135364	0.0116615344	0.128670012	-0.067231173	-0.0919113106	-0.1018527806	-0.1773321751	-0.0551141997	-0.1455358401	0.1182757672	0.1129422506	0.1076997553	0.099141769	0.00463744	0.0001601099999999	2.15058497536e-05	2.5635212099999925e-08	-0.00370008	0.07403372	1.36905920064e-05	0.0054809916970384	-0.066382	0.058414	0.003412195396	0.004406569924	-2.19004e-05	-0.0002179053999999	4.7962752016e-10	4.748276334916e-08	0.000124501	-8.976199999999999e-05	1.5500499001000002e-08	8.057216643999997e-09	-0.000312458	0.0001225059999999	9.7630001764e-08	1.5007720035999997e-08
779.427184467525	-0.0246678763146519	0.0006085041218749	607506.7358869732	904.6776391630872	-2.2090938153744446	818441.6308016969	4.88009548512562	739.4701836121619	1.12283616922673	546816.1524514045	1.2607610629237576	745.0084366199744	602.9810317851444	1.232049	25.722359	0.12825833952	0.0879038999999999	-0.0914386051	-0.0853084646	-0.0429627179	0.0462338684	0.0935835502	-0.0436701087	0.1189909104	-0.0130293396	-0.0199437145	0.0124592322	0.0729403373	0.0755778155	0.1316435608	0.0256808368	-0.0680179084	0.1398990171	0.0532485794	0.0196879772	0.0806974504	0.1731656957	0.0011657073	0.0266099897	-0.0156206656	-0.0282784666	-0.0513091772	0.0997539244	-0.0509289973	0.0285598846	0.1602065346	-0.0945215229	0.131158667	-0.0424203586	0.0744832161	0.0566076968	0.0220718361	-0.084171799	0.1204619407	0.1445941688	0.0259741762	-0.0218986546	0.0296470387	-0.0385260621	0.0130688859	-0.046384387	0.0195983066	0.043762806	0.0630836926	-0.0432658295	0.0500407923	0.0167684122	0.0536480651	0.0051571384	0.0884964159	-0.0484632704	0.0829811198	-0.1347026252	-0.0178767401	0.1090058318	0.0907604559	0.1730117299	0.0195743725	0.0518027685	0.1108624013	-0.0109536924	-0.1265421995	0.1399374649	-0.0436757745	-0.0616629822	-0.1344482621	-0.0736595907	-0.1594598605	0.071725479	-0.0428439227	-0.0916598344	-0.0383234414	-0.0677989746	0.0178789158	0.0056300909	-0.0163007628	0.001028057	-0.1086098502	0.0088857597	-0.1854306354	-0.1825550635	0.0308535256	0.0398051299	-0.0326702271	-0.0633762661	0.0819815753	0.0475957618	-0.072212056	0.0554438464	0.0241516901	-0.0802600211	0.040472325	0.0197540479	-0.0208493455	0.0810652089	-0.042870072	0.1229354127	-0.0047566629	-0.0478723366	0.0160340048	-0.0246204726	-0.025478017	-0.0684793402	-0.0239917898	0.0482805404	0.2563467685	-0.0359073157	-0.035518438	0.0182635327	-0.0118174475	-0.1169820526	-0.086306103	-0.0582364789	-0.1809244969	0.0251291479	0.1125037874	0.1059762505	0.0953761056	2.91548e-06	-0.00463452452	8.500023630400001e-12	2.1478817526481228e-05	-0.0870108	-0.08331072	0.00757087931664	0.0069406760669184	-0.0916126	-0.0252306	0.00063658317636	0.00839286847876	0.00010391	0.0001258104	1.07972881e-08	1.582825674816e-08	-4.84465e-05	-0.0001729475	2.34706336225e-09	2.9910837756250014e-08	-0.00031535	-2.8919999999999987e-06	9.94456225e-08	8.363663999999993e-12
