global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
741.1190428102745	-0.0832325418176651	0.0069276560174293	549257.4356160176	849.8995210812311	-2.614780964357692	722329.195934106	6.837079491567342	739.8092572919363	0.2453390060051106	0.0601912278675757	547317.7371748465	757.852146606732	548.227792953168	1.185724	22.705296	0.11853168	0.0596664	0.0422812753	-0.0829971735	-0.0377924663	0.1585223038	0.0964897941	0.0138413923	-0.005291932	0.0869255694	-0.0372363194	-0.0776723145	0.0369225266	0.0012616355	-0.0672560377	-0.1125265943	0.0939785443	-0.2242515359	-0.096641002	-0.1026950738	0.0234840438	-0.0059626685	-0.0700384456	0.1335145332	0.0486512378	-0.0451279257	-0.0661928088	0.0115890798	-0.0762524576	0.030532357	0.0262876561	-0.0775793887	-0.0378573166	-0.0784159276	0.0337746668	-0.0417818939	0.0810944899	-0.1067533787	-0.0712652367	0.1112097047	-0.0640570132	-0.030785935	0.0878945135	0.045845191	0.0481648896	-0.0684921128	-0.0463548421	-0.0154817832	-0.0741352153	0.0774071236	-0.0390047421	-0.0095586732	-0.0886671108	0.0132568516	-0.0465850912	0.1090862605	-0.0188255695	-0.0613934047	-0.0926708171	0.0300042663	-0.1174936547	-0.0680738738	-0.0496425741	-0.1084318557	-0.0159863695	0.0472094313	0.0402392829	0.1030462027	0.0743293814	0.0792826502	-0.0110140095	0.0719312953	-0.0182356462	0.0979565725	-0.0107513379	0.0875644023	0.0210418766	-0.1517873107	0.0237168813	0.0095597887	0.1196339787	-0.0584385996	0.0469848233	0.0637611256	-0.1917568897	-0.0051607663	-0.0016956297	0.0038928102	0.150352915	0.1219670169	0.0953829642	0.0568284049	-0.0415282951	0.0241911716	0.0146052582	-0.0839247881	-0.0551448782	-0.0134804526	0.0060878669	-0.0290717693	0.0011382612	0.0032960845	0.0323856437	0.0726447272	-0.183509482	0.0042343573	0.0644387021	0.0828910551	0.0464203068	0.1066986608	0.0819445778	0.0023706562	-0.0785574968	-0.0030225	-0.00712259	5.07312883081e-05	9.13550625e-06	-0.00815994	-1.618999999999926e-05	2.6211609999997603e-10	6.658462080359999e-05	0.0117589	-0.0472991	0.0022372048608099	0.0001382717292099	-0.0008616649999999	-0.0007321819999999	5.360904811238535e-07	7.424665722248277e-07	-0.000632857	-0.00042559	1.811268481e-07	4.00507982449e-07	-0.00038807	-0.000124104	1.5401802815999997e-08	1.505983249e-07
740.4283868548536	-0.6906559554209935	0.4770056487584853	548234.1960604807	852.2384737439787	2.3389526627476016	726310.4161294663	5.470699558574096	740.8230275021224	1.0137702101860668	1.027730039060702	548818.7580774104	758.7328043732816	548.437738142641	1.078275	20.64776	0.16123955	0.0756151	0.0469797857	-0.0545140605	-0.0985328186	-0.1247079547	0.1327371177	-0.0151326786	-0.0015410579	0.0355483799	0.0356692963	0.1548115361	-0.0942390857	-0.1368350415	-0.002233764	-0.1074776739	-0.0934724906	-0.1033615796	-0.1207173212	-0.031834763	0.0403175609	0.041507285	-0.0525129406	-0.0024719881	0.0049299216	-0.0618936478	-0.2643915159	0.062331536	-0.0399380695	-0.0788752757	0.0412186619	0.0375663285	-0.1276886519	-0.030301825	-0.1663136285	-0.0902332368	-0.0930290967	-0.0659031132	0.0707542198	-0.0227982197	-0.1334843454	0.1325601639	0.0662119793	0.0548851964	0.0528915934	0.0034297382	-0.0898196676	-0.0705573555	-0.0347096762	-0.0080179219	0.0227067144	-0.1383541477	0.0182482996	0.09626451	0.0711156031	0.0614580224	-0.0172034058	-0.0152672828	-0.0933308616	-0.024684985	0.1643842606	0.1059777065	0.0225438887	0.358104061	0.1147822148	0.0429619792	-0.0145620831	0.0672358368	-0.0518110644	-0.0820675532	0.016463101	0.0052056781	-0.1396503757	0.1192095822	-0.0545269653	-0.0283209014	0.1281510831	-0.0821864274	0.0409171886	0.0713402229	-0.0669874507	0.1146269891	0.0781432145	0.224741302	0.024714021	0.1711620398	0.0754230648	0.0098076543	0.0245805893	-0.0374249715	-0.0242723897	-0.0649178702	-0.166676182	-0.0733403738	0.0173556105	-0.0055234277	0.0192536514	-0.0328470704	0.0053991007	-0.0573576154	0.1241693363	-0.0781879265	0.0968367426	0.0220833012	0.0726889507	0.1171499807	-0.172016305	-0.0818792064	0.0684955991	0.1641715268	0.0802681812	-0.0023706562	-0.0835859703	0.00503796	0.00806046	6.49710154116e-05	2.53810409616e-05	0.0177291	0.02588904	0.0006702423921216	0.00031432098681	0.0756654999999999	0.0639065999999999	0.0040840535235599	0.0057252678902499	-0.000342471	0.0005191939999999	2.6956240963589616e-07	1.1728638584100001e-07	-0.000170694	0.000462163	2.1359463856900006e-07	2.9136441636e-08	-0.000101758	0.000286312	8.197456134400004e-08	1.0354690564e-08
739.8195195981326	-0.6088672567209414	0.3707193363068848	547332.9215784117	850.8021454199481	-1.436328324030569	723864.2906511866	2.0630390544124637	741.2062646147496	0.383237112627171	0.1468706844948109	549386.7267041501	759.1930214386409	543.0504883999669	0.994456	19.042721	0.06358002	0.0413103	0.0958774424	-0.0528285265	0.0418209295	0.126842667	0.1310129644	0.0019814779	-0.0477891701	0.0026981507	-0.0400830482	-0.0039680329	-0.0439545906	-0.0901689369	-0.1495232909	-0.122994294	0.0640877179	-0.1836398884	-0.1609746479	-0.0160754868	0.0571413985	0.0046134295	-0.0060929575	-0.0631400511	0.0789754013	0.035471932	-0.0591520069	0.0455623851	-0.0623369286	-0.0024300524	-0.197861133	-0.0543834615	-0.0631654504	-0.0371970711	0.033667129	0.0454015408	-0.0979700335	-0.0456937573	-0.0744618789	0.0466374228	-0.0806955497	0.0661481676	-0.021998059	-0.0111968666	-0.0258845883	0.0215562358	-0.0137554743	-0.0891957231	0.0810659309	0.077098308	-0.0580037169	-0.004009229	0.0361823009	0.0282270703	0.0350378207	-0.1019370513	-0.0163289714	-0.1384618423	-0.0330926037	0.0374668746	-0.0165079662	0.0368687747	0.0116630081	-0.0158676598	-0.025621471	0.0452326488	-0.0010058938	-2.99248e-05	-0.0375441061	-0.0612209188	-0.0533969451	-0.03816693	0.039754783	0.0032866065	-0.0276162154	0.1108979366	0.0901999571	-0.1680453526	0.0063655583	-0.0155686914	-0.1251929003	0.1423206667	0.0171704892	0.0754619136	0.0689838263	-0.0255774475	0.0003284648	-0.0838499582	-0.0787022236	0.0182150526	-0.0571241814	0.0543325254	-0.045977903	0.0528382929	0.1229492063	-0.0600845579	0.0764666679	0.0413825643	0.0360046495	0.0439870243	0.0323635831	0.1202303576	0.1349545407	0.001110416	-0.091057248	0.0377041729	0.1055244809	0.0615990656	0.1599766431	0.0835142461	0.0785574968	-0.0071079182	-0.0882931893	0.00368494	-0.00135302	1.8306631204000009e-06	1.3578782803599998e-05	-0.0145334	-0.0322625	0.0010408689062499	0.00021121971556	0.049863	-0.0258024999999999	0.0006657690062499	0.002486318769	-0.000363614	-2.1143e-05	4.470264489999999e-10	1.32215140996e-07	-0.000232791	-6.2097e-05	3.856037409e-09	5.4191649681e-08	-0.000101758	0.0	0.0	1.0354690564e-08
739.5599417159083	-0.2595778822243346	0.0673806769400705	546948.9073908377	850.3202781326958	-0.4818672872523848	723044.5754036651	0.2321960825239723	740.7436458217163	-0.4626187930332435	0.214016147667535	548701.1488252484	758.5138252045467	543.1537714997716	1.008087	19.303747	0.09464284	0.0522644	0.1019761579	-0.0425361074	-0.1485640256	-0.0942983565	0.0630126771	-0.0128536038	-0.0761156768	0.0864173451	0.0349005767	0.1618159057	0.0104286833	-0.1201331682	-0.0209228265	-0.0854975243	-0.0016159616	0.0096205117	-0.034980106	-0.0437716498	0.1151693977	0.133845587	0.03481458	-0.0142595811	0.0558508215	-0.0674936587	-0.0733860714	-0.0383845201	-0.19991027	-0.036562436	0.0098877635	-0.0361504047	-0.0754050005	-0.0503470924	-0.0884824333	0.0183280596	-0.1461699538	-0.0361122835	0.0024367956	-0.0132786609	0.0036522031	-0.0369396642	0.0736385917	-0.0067500034	-0.0862800875	-0.0567340778	-0.0290764602	0.0326359405	0.0708906573	-0.0503221874	0.0770094472	0.0922212494	-0.0355516624	0.0451218679	0.08657959	0.0121837203	-0.0660220672	0.0780120268	0.0407123449	0.0518024155	-0.1283627248	0.0282928705	-0.1364410553	-0.111456461	0.0905108412	0.0296361228	-0.0657531925	0.1377225085	-0.0999011262	-0.0790485937	0.0017853902	0.0155374727	-0.0420585311	0.0188389119	-0.0426199117	0.0580621874	0.1414507709	0.0901257799	-0.0061939214	-0.1071705894	0.0439021798	0.0327062145	0.0749319538	0.1023080086	0.0688116513	0.0877844877	0.0158291626	-0.0676440982	-0.0283155409	0.0814730975	0.0184533206	-0.1897651798	-0.1353571177	-0.0043278999	-0.1043362051	-0.0504680345	-0.01534142	0.050065186	-0.027624357	-0.0950686721	-0.0372550886	-0.0369140496	-0.0993435155	0.05495084	-0.1060367012	0.0205622685	-0.0551306763	-0.0647540201	-0.0064346811	-0.0581057651	0.0768132552	-0.0118330366	-0.092661062	0.0077437499999999	0.0040588099999999	1.6473938616099195e-05	5.996566406249845e-05	0.0209511	0.0354845	0.00125914974025	0.00043894859121	0.0872338	0.0373708	0.00139657669264	0.00760973586244	-0.000217149	0.000146465	2.1451996225e-08	4.715368820100001e-08	-2.46814e-05	0.0002081095999999	4.330960561216e-08	6.0917150596e-10	-0.000101758	0.0	0.0	1.0354690564e-08
741.0282241813824	1.4682824654740898	2.155853398418672	549122.8290334131	845.7402205193665	-4.580057613329245	715276.5206041468	20.97692774141518	741.1151410607833	0.3714952390670305	0.1380087126494701	549251.6523095449	758.6843824891182	539.8556331286312	1.130035	21.638903	0.19978829	0.107544	0.0981210397	-0.0101092666	0.136752404	0.1056172762	0.1705762964	-0.0678452173	-0.0813528064	-0.1373000963	-0.0409738432	-0.0403249668	0.0004868442	0.0047404238	0.0591239481	-0.2275788116	0.0629193536	0.0847468537	-0.2219107967	-0.0031516384	-0.0668379794	-0.0436078536	-0.0925714827	-0.0815694892	0.0714266648	0.0118052503	-0.1099679967	-0.1372892379	-0.2222316282	0.0731794041	-0.0012515054	-0.0985424885	0.0786544798	0.1151124241	0.0573218153	0.0440776353	0.0119480579	0.0464449751	-0.0595709761	0.0507304133	0.0347947597	0.0158305775	-0.0746597125	-0.1949466772	0.0588372678	-0.0021137566	-0.0919862092	0.0191965113	0.0497225397	-0.1368505721	-0.0901794854	-0.0106633026	-0.0662342827	0.099863977	-0.0452398641	-0.0240419318	0.1184374272	0.0374596143	0.0913725246	-0.06439055	-0.1412399187	0.1017472386	0.0416145907	0.0465000176	-0.0882880706	0.065395526	0.0742320316	-0.1420619701	0.0321557872	-0.0260032365	-0.0546065567	-0.0704702476	-0.015540747	-0.0675123151	-0.0559089388	0.186842235	0.1421810011	0.0189904517	0.0558745402	-0.1934781175	-0.0870705028	0.0176526034	0.008480753	-0.0588145592	0.0639159955	-0.0907680119	-0.0474017775	-0.0723958675	0.0127068789	0.0122253478	-0.0012925732	0.013646978	0.0420613867	-0.0992103977	0.0834640561	0.0213382453	0.0431692366	-0.0381564074	-0.0924481262	0.0055032237	0.0657169939	0.0377660385	-0.1895127353	-0.10543081	-0.0201303932	-0.0287351385	0.0152339861	-0.18814315	-0.0283253659	-0.0100481034	0.0750362016	-0.0165379384	-0.0966728009	0.00118944	-0.0065543099999999	4.295897957609869e-05	1.4147675135999998e-06	-0.0170889	-0.03804	0.0014470416	0.00029203050321	-0.0115265	-0.0987603	0.0097535968560899	0.00013286020225	-0.000714664	-0.0004975149999999	2.475211752249999e-07	5.10744632896e-07	-0.000412555	-0.0003878736	1.5044592957696e-07	1.70201628025e-07	-0.000345043	-0.000243285	5.9187591225000014e-08	1.1905467184900001e-07
742.7675154293355	1.7392912479531333	3.0251340452063675	551703.5819770681	850.6853939578011	4.945173438434608	723665.6394931393	24.45474033619917	740.7725870593644	-0.3425540014189892	0.1173432438881608	548744.0257386236	758.9919608073142	560.5489334494282	1.197261	22.926212	0.192130615	0.0913157	-0.000698166	-0.0207573233	-0.1940824179	-0.0372135253	0.0228584733	0.0452654814	-0.0042192193	0.0944444976	-0.0994084481	0.0655575368	-0.068602187	-0.0220636563	-0.0603966203	-0.0503821919	-0.0380728585	-0.0213552955	-0.0447996945	0.0172412383	0.011601032	0.0751380054	-0.0703639183	0.0923402179	-0.0127402269	-0.126757392	0.03399639	0.1553281603	-0.0612342513	-0.0963748307	0.0898157474	-0.2116706734	-0.0919914787	-0.0182671959	-0.016473049	-0.0832788185	-0.024199986	-0.0067243383	0.0449528173	0.0563487577	-0.0139539888	0.007482552	0.0211250611	0.000266628	-0.1258100325	0.0385815595	-0.0595638347	0.061849585	-0.0643075526	-0.0012000775	-0.0065012223	0.1772343133	-0.1297156151	-0.0629596214	-0.1314154452	-0.0249268276	0.0847607684	-0.1434368919	0.0456070747	0.0632025384	-0.0507241633	-0.1322709861	0.1482487093	0.033583661	-0.1073266645	-0.0273443023	-0.0485606138	0.0943016204	-0.0561183681	0.0406326607	0.0021144093	0.0417909781	-0.0805961683	0.1166929401	0.0783934253	0.0273363031	0.1400749489	0.0646225599	0.0898059676	-0.0589311527	-0.0302767824	-0.013247623	-0.030259738	0.1431909822	-0.1034371703	0.0288531737	0.0428289485	-0.1132216603	-0.0273697419	0.0691859127	0.1480536589	-0.005958592	0.0242202723	0.0342763598	-0.0332692447	0.0979348988	-0.1704576441	0.0258773641	0.0385458001	0.0268896465	-0.0311991625	0.0717306942	-0.1218822179	-0.0696194148	0.0738990781	-0.2193983253	0.0676601447	-0.1095063876	0.1172505621	0.1292781651	0.0732270951	-0.0212145853	-0.1003129872	0.0102795	0.00909006	8.262919080360001e-05	0.00010566812025	0.0359889	0.0530777999999999	0.0028172528528399	0.0012952009232099	0.0554104	0.0669369	0.0044805485816099	0.00307031242816	-4.44995e-05	0.0006701645	4.4912045706024993e-07	1.9802055002500004e-09	-6.54874e-05	0.0003470676	1.2045591896976e-07	4.288599558760001e-09	-0.000101758	0.000243285	5.9187591225000014e-08	1.0354690564e-08
743.0963529413548	0.3288375120192768	0.108134109311028	552192.1897547425	851.6750468813365	0.9896529235353456	725350.3854803267	0.9794129090620564	742.085885297666	1.313298238301627	1.724752262726157	550691.4611580207	759.5465290818083	560.8711995188229	1.140144	21.832493	0.143787055	0.0803186	-0.0239673415	0.0361143489	0.1366702229	0.0277835451	0.0460216385	-0.0815079553	0.0730789964	-0.1398565362	0.0895222204	-0.0726654335	0.02156995	0.0237132226	0.0593170907	-0.039180935	0.1319084613	-0.0574187251	-0.0094775737	0.0200801505	-0.0025851783	-0.1256907857	-0.0765248466	-0.0914123734	-0.026963983	0.0341604889	-0.0071171439	0.0977214185	-0.0191955192	0.1789401407	-0.0258999072	-0.0664798987	0.1230847344	-0.1185971744	-0.0275398823	-0.0778491745	-0.1792233974	0.0642067379	-0.2237796065	0.0395254145	-0.0211710696	0.0874602243	0.0135175331	0.0477495955	-0.0813908445	0.0148750471	-0.0977972548	-0.0347073021	-0.1293926278	0.081770963	-0.0204540775	0.0255076591	0.013774551	-0.1022559908	0.1011535755	-0.0352698222	0.0526655063	-0.0829985537	-0.0362900526	0.0120316898	-0.0988290925	0.0348737326	-0.057818876	0.0156237495	0.0138520752	0.043403713	0.0124625945	-0.1501530555	0.0223228747	-0.098233433	0.0174817708	-0.0050392075	0.0215212389	0.0537157761	0.0494676332	0.0829669062	-0.0043382432	-0.260434709	0.028418074	-0.0270731673	-0.0286777144	-0.1386662581	-0.0213924811	0.0522602593	-0.0057134092	0.0073201879	0.1688770431	0.083702576	-0.2276486015	0.0268812155	0.0223204866	-0.0408613364	-0.1181396585	-0.003162694	0.0210839383	-0.1519014294	-0.0260863369	-0.1104428572	-0.0835654441	-0.0364280637	0.0397582718	0.1115220585	-0.0062979527	0.0297138605	0.1521676805	0.0302974741	0.0988555656	0.0969452891	-0.0589883463	0.0860600757	0.0713867084	-0.0258549876	-0.1035676303	0.0161093	0.0058297999999999	3.398656804e-05	0.00025950954649	0.0138874	-0.0221014999999999	0.0004884763022499	0.00019285987876	-0.0196244	-0.0750348	0.00563022121104	0.00038511707536	-0.000663292	-0.0006187925	3.829041580562501e-07	4.39956277264e-07	-0.000263114	-0.0001976266	3.905627302756e-08	6.9228976996e-08	-0.000101758	0.0	0.0	1.0354690564e-08
742.910016467461	-0.1863364738937889	0.0347212815031706	551915.2925676832	851.2652278487288	-0.4098190326076292	724652.4881443483	0.167951639487453	740.605968219762	-1.4799170779040196	2.190154557471972	548497.2001627311	759.3018922408313	567.031179461495	1.063055	20.356325	0.10552265	0.0528831	-0.0342230028	-0.0584168788	-0.0892145714	0.0528136249	-0.0989233066	0.1088092287	0.0136970959	0.1023015489	-0.0898307787	-0.0304548126	-0.0275440436	0.1057158707	-0.0814329671	-0.0063405278	-0.038725618	-0.1425776502	-0.0697886504	0.026886452	-0.0586354155	-0.0709757152	-0.0928330556	0.0754561034	-0.0070720216	-0.0875743415	0.0892603528	0.1085717132	0.0084416795	-0.0758903176	0.0115753637	-0.0321000669	0.0046644911	-0.0745721969	-0.0371435227	0.1189689786	0.0907798564	0.0133719246	0.0683789578	0.0311390657	0.1349885965	0.0535604779	-0.053045333	-0.0269841996	0.0102692718	-0.0418838546	-0.031708357	-0.0239753237	-0.1457039118	-0.12907736	0.2261448118	0.0230192624	0.0886672937	-0.0075475829	-0.1483943366	0.0374816016	0.0376429115	-0.0781617159	-0.0765564952	-0.1864951487	0.0037194026	0.0206627826	-0.0457770763	-0.0369542911	-0.0253865776	-0.0717704514	0.012567062	0.0329580261	-0.0328821804	0.1760211403	-0.0779203231	0.1227496154	0.0156512393	0.0568298341	0.051411214	-0.0213265979	0.0683256211	-0.0807764538	0.0422739496	-0.0406079135	-0.0104645189	0.0536066819	0.0096781075	-0.0036147456	-0.0189618256	-0.0792286922	0.0311396971	0.0490455175	-0.0234998674	-0.012159948	-0.0295042175	0.1218092904	0.0580476258	0.0608576778	-0.1296624215	0.1626381527	-0.1128724504	-0.2180626675	-0.0663142949	-0.0925936239	0.0785944809	-0.0044032994	0.0498026217	-0.0670308371	0.034991005	0.1955598382	-0.001970278	0.0125001127	0.2088836228	0.0715996029	0.0695158277	-0.030451217	-0.1064242213	0.0065108	-0.0095985	9.213120225e-05	4.239051664e-05	-0.0229726	-0.03686	0.0013586595999999	0.00052774035076	-0.0301025	-0.0104781	0.00010979057961	0.00090616050625	-0.000286957	0.000376335	1.41628032225e-07	8.2344319849e-08	-0.000167121	9.5993e-05	9.214656049e-09	2.7929428641e-08	-0.000601151	-0.000499393	2.49393368449e-07	3.61382524801e-07
741.4338796910922	-1.4761367763687758	2.178979782548401	549724.197953785	850.599197613548	-0.6660302351808696	723518.9949808116	0.4435962741750844	741.4335498010789	0.8275815813169629	0.6848912737350848	549723.708770629	759.2323620407133	552.6028113227458	1.035708	19.832659	0.05466529	0.0383098	0.0177271854	-0.0303987679	0.0605997315	-0.1281929737	-0.0031422341	-0.0273428029	0.0306078687	-0.0352741503	0.1097264957	-0.0880949832	0.058588973	-0.0567054883	0.1126832882	-0.0286620551	-0.0351126788	-0.1224370805	0.0423178425	0.0456513476	-0.0344463723	-0.0405954476	-0.0550444977	-0.0143018346	0.0124134794	0.0054073185	0.0554060898	-0.027329694	-0.0078591407	0.1031241615	0.1464226782	0.023218942	-0.1394205971	0.0363245107	-0.0462362055	-0.0347374904	0.107217737	0.0802529984	0.0700754229	0.041980564	0.0103502226	-0.2112791022	0.0524749991	0.1560453914	0.0336966023	0.1420163672	-0.0035984615	-0.019679141	-0.0560409797	-0.0120468165	-0.0141451814	0.0119817589	0.0438005085	0.041106756	-0.0302051114	-0.0683596909	0.0975959664	0.2392351472	-0.0459560598	0.0198432688	-0.0034703621	-0.0866652383	-0.1096883065	0.1220169861	-0.0375445403	-0.0212004475	0.0195422441	-0.0410090125	0.0879390377	-0.0163873967	0.0216158048	-0.0304268468	0.0443884799	0.0623439458	-0.0421921895	0.0395174934	-0.1881113015	0.029313965	0.1405742974	-0.0715896511	-0.0115296127	-0.0040326539	0.0129632888	-0.0382160767	-0.1608959452	0.0534932401	-0.0543083468	0.1771700551	0.0736382745	0.0831399327	0.142030265	-0.0418296743	-0.0703972995	-0.0236301049	0.0716898304	0.0840240679	0.0070206481	-0.1944319423	-0.110455058	0.016723281	-0.0918248132	-0.0140707031	-0.0171204733	0.1362175178	-0.0391618162	0.0981721044	-0.1609806009	-0.0950477901	0.0350882178	-0.0421915354	0.0676152521	-0.034995421	-0.108871781	0.00536491	-0.00114589	1.3130638921e-06	2.87822593081e-05	0.0138896	0.0368622	0.00135882178884	0.00019292098816	-0.0385863	-0.0084837999999999	7.197486243999994e-05	0.0014889025476899	-0.000319342	-3.238500000000001e-05	1.0487882250000003e-09	1.0197931296400001e-07	-0.000298204	-0.000131083	1.7182752888999998e-08	8.8925625616e-08	-0.000601151	0.0	0.0	3.61382524801e-07
741.232021292232	-0.2018583988601676	0.0407468131903905	549424.9093889679	846.0454150237773	-4.553782589770663	715792.8442827556	20.736935874898403	740.4167200886271	-1.0168297124517949	1.0339426641248	548216.9193868004	758.6218244825442	553.2591902814183	1.060962	20.316238	0.10118086	0.0571408	0.0667197909	-0.0949321345	0.0103551758	0.0717001522	-0.0706710385	0.119297868	-0.1200327995	0.0243210264	-0.1032474544	-0.1050568736	-0.023928986	0.0952103183	0.0065941168	-0.1304581751	-0.0879739371	-0.0940221411	0.0248753269	0.02415539	-0.0962160173	0.1030034852	-0.0143641869	0.0941523766	0.0623323476	-0.1262748233	0.0421199356	-0.1175858585	0.0453055201	-0.0541143989	0.0138460161	-0.1167189318	0.1343571681	-0.0069447953	-0.0960399194	-0.1509745273	0.0412654921	-0.0454929727	0.0369458198	0.0257630136	0.0582420566	0.0168986848	-0.0268632526	-0.003600219	-0.1481951247	-0.0306295276	-0.0030235695	0.1550910474	-0.0267272467	0.0900796229	-0.0162804008	-0.0022418895	0.0393173678	0.0609659571	0.0611915841	-0.028601388	0.0614479586	0.0347770882	-0.2235588269	0.0764912701	-0.0912097844	-0.1109790367	-0.0272046797	0.0496028884	0.0088506445	-0.0809580907	0.0919651624	0.0442181522	0.0421247921	0.0954328159	-0.0889940112	0.0345172098	-0.0249720985	-0.033428726	-0.0275981792	0.1464828713	0.0798204998	0.1483479735	-0.0361996285	0.1287390911	-0.0778876135	-0.0664363263	-0.1028017598	-0.016632717	-0.086827859	0.1629784994	-0.0076214418	0.0821572251	0.0108209252	0.0357502895	0.0673121926	0.0153940253	-0.0781477554	-0.1134125196	0.0620244608	0.0320075897	0.0548282262	0.0490292172	0.0747236341	-0.0953516309	-0.1077537855	-0.0581301632	-0.0153628016	-0.1162588368	0.060977181	-0.0016634691	0.1220088322	-0.0844909863	0.0426642244	-0.0287626018	0.0656857936	-0.0394798359	-0.1109009027	0.0022223	-0.0031426099999999	9.875997612099998e-06	4.93861729e-06	-0.0254115	-0.0393011	0.0015445764612099	0.00064574433225	-0.0664597	-0.0278734	0.0007769264275599	0.00441689172409	0.000205204	0.000524546	2.751485061160001e-07	4.2108681616000004e-08	-0.000284732	1.3471999999999996e-05	1.8149478399999988e-10	8.1072311824e-08	-0.000521894	7.9257e-05	6.281672049000001e-09	2.72373347236e-07
