global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
755.0223293126712	-1.285028842885481	570058.7177607317	1.6512991270475983	850.3237156500959	-3.9260883787727607	723050.4213969852	15.414169957934524	726.8589591151894	0.3090630989122473	528323.9464460165	0.0955199991092416	754.7579162195221	601.5665955636513	1.02274	22.662748	0.049945021	0.025643	-0.0752296939	0.0443241989	-0.0221267457	0.0821969616	-0.1739994945	-0.1125194044	0.0440392883	0.0117213433	0.1297259788	0.0393996579	0.0624458667	0.0667628602	0.0229177461	-0.1876788214	-0.0899477308	-0.048560023	-0.1273599723	0.0817195501	-0.0312232229	-0.0092357795	-0.0475737744	-0.0598148696	-0.0817306939	0.0918250528	0.0614638812	-0.0255294901	-0.1250284682	0.2218394727	0.1617896821	-0.1192404676	-0.0920479459	-0.0621540955	-0.0833230206	-0.193032128	0.0631740387	-0.0358869753	0.0073079589	0.0077121099	-0.0609426985	-0.0182388926	-0.1348060686	0.0350765082	0.1935424719	-0.0122158968	0.1079045526	0.066077398	0.1623799091	-0.0257148446	-0.0280752709	-0.056772778	-0.0668921802	0.0009454077	0.0386165283	-0.0260947611	-0.0002560959	-0.1177796376	0.0798238594	-0.0228234019	-0.1006427509	0.0902870118	-0.0195460117	0.0341533597	0.0493777625	0.0720976161	-0.0603753881	0.0708667972	-0.0424175042	-0.0525075675	-0.0143306387	0.0388387491	-0.0712485596	-0.0584780073	-0.0395909909	0.1538665292	-0.0947198162	-0.0969315174	0.0146633622	-0.0879960113	0.0268604871	-0.0972513183	0.114623457	0.1589602979	0.0273776218	0.0358745548	0.1464639498	-0.0266760623	0.1193742948	0.0387501127	0.2062587828	0.0458889474	0.0240135892	-0.1978027874	0.0017200224	0.0733287138	0.0085638324	0.0524799317	0.0603844737	-0.0892063799	-0.0236445783	0.0611386611	-0.0773384411	-0.0898992939	0.0763352996	0.0863065745	-0.009057553	0.0310769288	0.0849270411	-0.1088884192	0.0912438734	0.030451217	-0.0427992974	-0.000594934	0.004307276	1.8552626540176e-05	3.53946464356e-07	0.0303477	-0.0015915	2.5328722500000083e-06	0.0009209828952899	-0.0394399	0.0201604999999999	0.0004064457602499	0.00155550571201	0.000345617	0.0003574201	1.2774912788400998e-07	1.19451110689e-07	-0.0	5.95548e-05	0.0	3.5467742030400003e-09	0.00112745	-6.07400000000001e-05	3.689347600000012e-09	1.2711435024999998e-06
756.6008947660042	1.578565453332999	572444.9139607182	2.4918688904564164	857.1102188491951	6.786503199099229	734637.9272557151	46.05662567138408	726.2260866858808	-0.632872429308577	527404.3289830884	0.4005275117789398	754.0790956063756	599.6539572671915	1.059688	23.481482	0.055667486	0.0332451	-0.046938046	-0.0176622659	0.0725404463	0.0082357667	-0.049202549	-0.0570898374	-0.0074903893	0.0581771453	0.0092256653	-0.1815780611	-0.0301170845	0.0595722621	0.1060823621	0.0002461718	0.1273465783	0.0418793001	-0.098798615	-0.0067778038	-0.0373818647	0.0176664558	-0.1036992498	-0.0016656563	0.0801517	-0.0797590616	-0.0041797654	-0.0520020417	-0.0068751148	0.1379455708	-0.0702898705	-0.0284633818	0.0420913251	0.1344644294	0.0568151659	-0.0903485514	-0.1291548435	0.0043467705	-0.0460349108	-0.1005845168	-0.1244210948	0.095021123	0.0824266309	0.0223674551	-0.0528380781	-0.0918856962	0.0595240109	0.0259547784	-0.0236214449	-0.0910271076	0.0538021225	-0.0849335528	0.0389013953	-0.030479115	-0.0406109234	-0.0722905376	0.0262188033	-0.0352770436	0.0533908021	-0.0769879447	-0.0963068998	0.1794310153	0.0109350389	-0.0556042794	0.194623257	-0.0052129739	0.019341068	0.0336532263	0.1920518477	-0.1791029237	0.0196255664	-0.0131126674	-0.0009827215	0.0137209966	0.0424526676	0.047579002	0.0978934179	-0.1125665815	0.0322847369	-0.1040057886	-0.0326482588	0.1638680528	0.0759107823	0.013776191	-0.0110264444	0.149950168	0.0604013486	0.0049237937	-0.0388416166	-0.0956377943	-0.0472423103	0.0031906751	0.1172490603	-0.025148921	0.0303360253	0.0496607568	-0.0193880005	-0.0004781374	-0.09600312	-0.0741214618	-0.0401181427	0.008624306	-0.096223233	0.0855711746	0.0457298301	0.0131651676	0.1479703631	0.0622886141	0.0099420154	0.0806540368	0.0897877085	0.0258549876	-0.0493116688	-0.0084461699999999	-0.0078512359999999	6.164190672769443e-05	7.133778766889832e-05	0.0166503	-0.0136973999999999	0.0001876187667599	0.00027723249009	-0.0388246	0.0006152999999999	3.78594089999999e-07	0.00150734956516	-0.00019978	-0.000545397	2.97457887609e-07	3.99120484e-08	-0.000124674	-0.000124674	1.5543606276e-08	1.5543606276e-08	0.00112745	0.0	0.0	1.2711435024999998e-06
755.6855059558603	-0.9153888101438952	571060.5839117646	0.8379366737366561	854.8835547233082	-2.2266641258869413	730825.8921363595	4.958033129511857	727.8753295255433	1.64924283966252	529802.4953319182	2.720001944178093	756.3238385101411	600.9086903979894	1.204919	26.699633	0.118330068	0.0612838	-0.0986529491	-0.0388295438	-0.1354530932	0.0698202294	-0.0670434118	0.082523732	0.1429829393	-0.068772787	-0.0251656401	0.0161442984	-0.1030407921	-0.0057956672	0.0410438257	-0.0065189787	0.0847568799	-0.1045130784	0.0540619554	0.15215794	-0.0475305	-0.0938279172	-0.1046941001	-0.0463609128	0.0662542177	0.1868428576	0.1393613855	-0.0377331886	-0.0071656258	0.0405039332	0.0993267328	0.0088766126	-0.1402900584	0.0256567108	-0.0878067748	-0.138445491	-0.153047936	0.0692774053	0.0118543045	0.0551944965	-0.0493682203	0.0342249639	-0.033959736	0.098234027	-0.0357551226	0.1104962526	-0.0882864867	-0.0667817088	-0.0540046685	0.0090688517	0.0375425043	0.1178711002	0.0591673271	-0.0665301461	-0.1501754184	0.1302803604	-0.2026984075	-0.0120843648	0.0536362761	-0.0481613629	-0.0618633627	-0.0552117715	0.0135837665	-0.0304289863	0.0372355615	0.1703029225	-0.0319833121	-0.0222274732	-0.0504570342	-0.0288079117	-0.0116083687	-0.0509611311	-0.0055340703	0.1426998755	0.0282070297	0.1305381884	-0.1353480704	-0.0315804533	0.0016094783	-0.0416822665	0.1254517802	-0.0771639483	0.1312497366	-0.0561790526	0.0708354287	0.0192197585	-0.0150920398	0.0357930681	-0.058854382	0.0912907336	0.0582827478	-0.0038199525	-0.0354080343	-0.053018217	-0.0034029783	0.1445245069	-0.1929128005	-0.1662880559	-0.1208403002	-0.034607433	-0.1663654655	0.0423907903	0.1702604698	0.0029837279	-0.0360340035	-0.0771226809	-0.0710130684	0.0156678351	-0.0765106697	0.0059159956	0.0882931893	0.0212145853	-0.0556345156	0.00612513	0.0145712999999999	0.0002123227836899	3.7517217516900007e-05	0.0454939	0.0288435999999999	0.0008319532609599	0.0020696949372099	-0.0806376	-0.041813	0.001748326969	0.00650242253376	0.000246957	0.000446737	1.99573947169e-07	6.098775984900001e-08	5.99236e-06	0.0001306663599999	3.5908378369600004e-11	1.7073697635649596e-08	0.00121209	8.464000000000019e-05	7.1639296000000335e-09	1.4691621681e-06
755.6454875305133	-0.040018425347057	571000.1028252271	0.0016014743672579	858.9568586960435	4.073303972735289	737806.8851009748	16.591805254301086	726.9083158075534	-0.9670137179898576	528395.6995901738	0.9351155307805676	754.4056292413818	598.0609947334826	1.277986	28.318708	0.188297212	0.0936099	-0.0093784754	0.0407763943	0.1650731028	0.0577161832	-0.0196222207	0.0819368436	-0.0063974561	0.0389935402	-0.0290994161	0.0412327293	-0.0105004703	0.2156551572	-0.1000883217	0.0861355581	0.0540930667	0.1149925453	0.0455061522	0.038633541	0.1155662429	0.1290205519	-0.0618823206	-0.0490949029	0.0135326196	0.0639125489	-0.0292145523	0.0216643346	-0.0240995448	-0.0289203073	-0.0325596814	-0.0132144424	0.1752243605	-0.0177792402	-0.0094730638	-0.0304699004	0.0632750031	0.0506518547	-0.1401126378	0.0301187229	0.0887867971	-0.05018199	0.0646017639	-0.0064522807	-0.0544799346	0.0715970536	0.0559041074	0.0041103399	0.0428204705	-0.0276527827	-0.1710078144	0.032235282	-0.0313174202	0.0505090705	0.0749294139	0.0031361877	0.0158479411	-0.1973545603	-0.0291295932	-0.0032592915	-0.0155042821	-0.1035030238	-0.0042330994	-0.0202591303	0.1650358045	0.0028185614	-0.0439938344	0.1149558514	0.026155943	0.1487132586	0.0053416716	-0.0128888981	-0.116131876	0.0337999481	-0.1120284813	-0.0209428159	0.0523997632	-0.0568269324	-0.1499869359	0.0537611588	0.0298413129	0.1021013573	-0.0094796916	-0.0627258466	0.1079238755	-0.0707218265	-0.044641859	-0.0376257009	-0.0064558834	0.0401368286	0.0303758999	0.0070595129	0.0439788465	-0.0592853681	0.0320095847	-0.1338970196	0.0463158303	0.1167768768	-0.0925173387	0.0638057443	0.0331439178	0.1074657821	0.1073691245	0.0172426618	-0.0171274124	0.0148438361	-0.0270083621	-0.1059026259	0.1599195742	0.0940572652	0.0867609543	0.0165379384	-0.0617435365	0.00869801	0.00257288	6.619711494400003e-06	7.565537796010002e-05	0.00964614	-0.03584776	0.0012850618970176	9.30480168996e-05	-0.00359481	0.07704279	0.0059355914909841	1.29226589361e-05	0.00115394	0.000906983	8.22618162289e-07	1.3315775236e-06	6.3487e-05	5.749464e-05	4.030599169e-09	3.3056336287296e-09	0.000719892	-0.000492198	2.4225887120400014e-07	5.182444916639999e-07
752.2603084830313	-3.385179047481984	565895.5717189853	11.45943718351103	851.2059915945582	-7.750867101485255	724551.6401264751	60.075940824886445	725.0311301358842	-1.877185671669281	525670.1396661174	3.5238260459204493	753.5322338249612	588.4884303977693	1.107401	24.53875	0.191202595	0.0841733	0.0201877286	-0.1094782839	-0.0117228773	-0.0244355152	-0.0130768527	-0.0747637701	0.0135845808	-0.0574316768	-0.0033065982	-0.0446720364	-0.0372129457	0.0495122126	-0.0578558585	-0.0356473685	-0.0373241063	-0.1189209125	-0.0810216698	-0.0411838894	-0.1095001043	0.0346346194	-0.0766684868	0.1276919526	0.0240820678	0.1246085978	0.0396801485	-0.0262432219	-0.0888725729	0.006339291	-0.1009953351	0.087704378	0.0789599082	0.1553204964	0.1537166051	-0.0076504163	-0.0894897525	-0.0523301983	0.0906699427	0.1676321476	-0.0596109144	-0.0171802323	0.0224756044	0.1167388661	-0.099395695	-0.0057264867	0.0138894787	-0.0466657085	0.0033486843	-0.1144966659	0.0943878488	-0.1537494162	0.1572136978	-0.0770075456	0.1243978873	0.0100925911	-0.0500815506	0.0156312886	-0.0383707194	0.0940946928	-0.0759353376	0.1371526698	-0.0230191095	-0.1068974297	-0.2072094858	0.0325918707	0.0834301914	-0.0673526997	0.0853679365	-0.0448919562	-0.0430396843	0.1259300183	0.0231593524	0.0501946182	-0.0665740836	-0.0458391095	0.0142456733	-0.1109140875	0.1022571799	0.0339229577	0.1510342329	0.1816487097	-0.0737017602	-0.0969324658	-0.0453937115	-0.1099275217	-0.0927645166	0.0069880944	0.0588453867	0.1334273278	-0.0733743456	0.1137633774	-0.0501400752	0.052421659	-0.0837672054	0.0265386283	-0.1077863304	0.0389340055	0.1584692194	0.0035062177	0.050771697	0.0290833996	-0.1145546389	-0.0396797206	0.196755678	-0.0866476502	0.0545115911	-0.0174779803	-0.0673807153	-0.1936110961	0.0851916578	0.0118330366	-0.0676152521	0.0201265	0.0114284899999999	0.00013061038368	0.0004050760022499	0.0449117	0.03526556	0.0012436597221136	0.00201706079689	-0.043445	-0.03985019	0.0015880376430361	0.0018874680249999	-8.463309999999998e-05	-0.0012385731	1.53406332404361e-06	7.162761615609997e-09	-0.000329139	-0.000392626	1.08332481321e-07	1.5415517587599998e-07	0.00118186	0.000461968	2.1341443302400009e-07	1.3967930596000005e-06
754.021345195558	1.7610367125266748	568548.1890105187	3.101250302866758	854.5087316096477	3.302740015089512	730185.172397129	10.90809160727347	726.9741460556969	1.9430159198127512	528491.4090334098	3.775310864645792	753.4321420501747	564.1141714413418	1.227571	27.201569	0.133646905	0.0753700999999999	0.0605753949	0.1617794451	-0.0284042071	-0.1013469411	0.2038045525	-0.004098618	-0.0765566111	0.0449027896	-0.0317034383	0.1123839532	-0.0304182606	0.0402099434	0.0302897557	0.0687927125	-0.0121952357	0.0872301617	0.0198903093	0.0566006406	0.1091748795	0.1741937931	-0.0688798589	-0.123427776	-0.094579691	0.0411763077	-0.1207960418	-0.0822760083	-0.0896659863	0.1110241338	-0.1097995512	-0.0381919165	-0.0037378312	-0.0705008647	0.0110454912	0.0642770122	0.0918887306	0.1396224063	-0.0050636625	-0.1764403966	0.0772081419	0.0025249386	-0.0692174713	-0.0172916254	-0.11176438	0.0111447062	-0.0233466626	-0.1594602885	0.0219544356	-0.0476960772	0.057108013	0.0357353893	0.0148656335	-0.1203665456	0.0868329572	0.0353531458	-0.0227681493	0.1402856981	-0.171269521	-0.0258192909	-0.0389769042	0.1783443194	-0.0799409553	0.0574213755	-0.0314448472	-0.0713533474	-0.110775033	0.0543460134	-0.0387407667	0.0813535329	-0.0987760897	-0.0147216162	-0.0837059829	0.1336149487	-0.0658325185	-0.0021475638	0.1266132943	-0.1286006686	-0.0613697781	-0.1504851687	0.0442117142	0.0520872924	-0.0133647099	0.0191240944	-0.0027392702	0.1077981259	-0.0106752186	-0.2032143667	-0.1014790222	-0.0322140468	0.0467181713	0.0258293437	0.0888342397	0.0314061962	-0.010404146	-0.0326323435	0.13509924	-0.0759239035	0.0503325218	-0.0281278135	0.0375064125	-0.1657798842	0.0705860343	-0.1130132209	0.12032224	-0.0408947332	0.0212559985	-0.0382338776	-0.2013547601	-0.0105961071	0.0835859703	0.0071079182	-0.0732270951	0.0198691	-0.0002573999999999	6.625475999999892e-08	0.00039478113481	0.0287668	-0.0161449	0.00026065779601	0.0008275287822399	-0.0258109	0.0176340999999999	0.0003109614828099	0.00066620255881	0.00128281	0.0013674431	1.8699006317376096e-06	1.6456014960999995e-06	0.000170468	0.000499607	2.9059339024e-08	2.49607154449e-07	0.00130702	0.00012516	1.5665025600000006e-08	1.7083012804000003e-06
756.3554064017102	2.334061206152228	572073.5007930961	5.447841714064793	853.6077993111118	-0.9009322985359632	728646.2750447593	0.8116790065452938	725.425183987623	-1.5489620680739336	526241.6975634766	2.399283488331877	751.9646523553728	589.9706472905251	1.188297	26.331305	0.0449493299999999	0.0255452	0.012143047	0.0250884307	0.1747256981	-0.0512586125	0.0293402505	-0.0916177965	-0.0966147886	0.0285509491	-0.0498619504	-0.1467710362	0.1856728017	-0.0082352216	-0.0580510654	-0.0604653244	0.0314287801	0.1181149741	-0.013332888	-0.0552421087	0.0305799941	0.1744487348	-0.1134079296	0.0186484681	0.0715256463	0.1278347972	-0.1354363232	-0.0158384856	0.0103368741	0.050408134	-0.0763794278	-0.0485287111	-0.0009511055	-0.0916812256	0.022085297	-0.0084108221	-0.0954705726	0.1788846678	-0.0537838494	-0.2004616249	0.0005036934	0.0413815412	-0.0149333755	-0.1488072573	0.1535817018	0.0443655605	0.1243616867	0.0796616846	0.0094566102	0.0630477354	-0.0632690518	-0.0177065036	0.0002044193	0.2075211362	-0.0911993534	0.056248419	-0.0034236672	-0.0860931713	0.0560638639	-0.0366978415	-0.0224397461	0.0313379638	0.0544674006	-0.0070637718	-0.0831963928	-0.15210582	0.069106198	0.1211853241	0.1112632051	0.034631876	0.0525522966	0.0879950968	-0.0697792514	0.1145534786	-0.0021740215	-0.0115336664	-0.0325713697	-0.0182765485	-0.1358911713	-0.0944511714	-0.0255094575	-0.0701446392	-0.1579948932	0.0040579372	0.0266909685	0.071771346	-0.0873143258	-0.023009259	-0.1503434868	-0.0228004805	0.0460990514	0.1921679835	0.009460394	-0.1430533477	-0.0270074336	0.0552679742	0.1562232745	-0.0461703969	-0.0931916068	-0.0820306402	-0.0017463506	0.1001313729	-0.0232327678	0.0770976079	-0.071497292	0.0168581946	-0.0457632748	0.1588068552	0.1161532542	-0.0219449463	0.0819445778	0.0023706562	-0.0785574968	0.0268604	0.0069912999999999	4.887827568999999e-05	0.00072148108816	0.0449845	0.0162176999999999	0.0002630137932899	0.0020236052402499	-0.00820907	0.01760183	0.0003098244193488	6.738883026490002e-05	0.00120762	-7.518999999999994e-05	5.653536099999991e-09	1.4583460644e-06	0.000178048	7.579999999999978e-06	3.1701090303999995e-08	5.745639999999967e-11	0.00130702	0.0	0.0	1.7083012804000003e-06
755.2316365927502	-1.1237698089599917	570374.8249105639	1.2628585835299762	850.8125121268241	-2.7952871842876448	723881.9307915572	7.813630442642749	726.6248426982013	1.1996587105783192	527983.6620261858	1.4391810218664354	754.5053963941959	599.2501178903827	1.149249	25.466053	0.09177793	0.0514932	-0.0643924997	-0.0542153617	-0.0027319407	0.0369321888	0.2119416723	0.0214745496	0.0119291911	-0.0677460851	-0.0173706878	-0.0009715662	-0.0971807743	-0.1375986962	0.0187398728	-0.067646984	-0.1112748057	0.1310358865	-0.1109606875	0.0692990971	-0.0911746639	0.0460594153	-0.1661147695	0.1533200794	-0.0944827859	-0.0083872971	0.1908252348	-0.1446065282	-0.0259011347	0.035007849	-0.0847383228	-0.0147814854	0.0680142403	0.0281611361	-0.0080866556	0.1127377636	0.0099862489	-0.0118578082	-0.0984764206	0.0646475673	0.0043994568	-0.0046766506	0.070417097	0.0826370992	0.0812162837	-0.0033674137	0.0972416779	-0.0704175047	-0.0635345774	0.0527282021	0.0638394432	0.0120392157	-0.1402086444	-0.0818725915	-0.0212723916	0.0346132869	0.1755232373	0.2306356218	-0.0199555055	0.0254005956	-0.0619886932	-0.0399564763	0.0367403981	0.0258522915	0.0320343439	0.0354910241	-0.0256032541	-0.1087791263	0.0476553352	-0.1189817404	-0.0633854618	0.032491598	0.1135495598	0.0996704745	-0.0907581297	0.0364030831	0.1043632413	-0.0816818751	-0.1218539574	0.0832151389	-0.0144380133	-0.0080873218	-0.0265124794	-0.0201108561	0.0526953198	-0.0868424515	-0.0296380729	-0.0879282038	0.0684293591	-0.0274401573	-0.0078771107	-0.0373699379	-0.0336336146	-0.1490099434	-0.1269680806	-0.0864000691	-0.0138659784	-0.152240287	-0.0646357855	0.0019172113	-0.1431963484	0.0558985702	-0.0393465144	-0.1616500202	-0.1556346913	-0.0337755964	0.0281973725	0.0907484653	0.0567264015	-0.1350461342	0.0802681812	-0.0023706562	-0.0835859703	0.0326382	0.0057778	3.338297284e-05	0.00106525209924	0.0616268	0.0166423	0.00027696614929	0.00379786247824	-0.056013	-0.04780393	0.0022852157234449	0.003137456169	0.0008400359999999	-0.0003675840000001	1.351179970560735e-07	7.05660481295832e-07	0.000114554	-6.349399999999999e-05	1.3122618916e-08	4.031488035999998e-09	0.00130702	0.0	0.0	1.7083012804000003e-06
756.8330300748487	1.6013934820985014	572796.2354122768	2.5644610845075637	854.1944003107108	3.3818881838866446	729648.0735221747	11.437167688312108	727.1430719742806	0.5182292760792961	528737.0471201938	0.2685615825856713	754.1846157819208	592.013583614773	1.06294	23.553535	0.12692488	0.0701807	-0.0597294516	0.0989523258	0.0886214222	-0.0393933446	0.1781218378	-0.0933569076	-0.075912299	-0.0001259373	-0.1211976321	0.0764639534	0.0255236872	0.0716957452	-0.0158261852	0.057906722	-0.0062975901	0.1030075626	-0.1089384819	0.1060556488	0.0846950661	0.1783929824	0.0649027542	-0.0132423131	-0.0164216709	0.0360910595	0.0340655197	0.0399711599	-0.0752797757	0.0194995716	-0.2059701355	0.015385188	0.0081856618	-0.1060396906	-0.0086345988	-0.0652893704	0.0590708914	0.0033750375	0.0891225829	-0.0066747441	-0.1196260091	0.0607142907	0.1205844568	-0.0291795685	-0.0239425597	0.1404784937	-0.0778504369	0.0443523874	-0.0868828664	0.2100970411	-0.1562442303	-0.056677238	0.0124569624	-0.1431356689	0.0587332658	-0.0338074023	0.1628325828	-0.0642489345	0.1004613502	0.0771370245	-0.0518125257	0.0636527516	0.0463548324	-0.0020074511	-0.1228138211	-0.0159451711	-0.1114168272	0.0552648292	0.0612395861	0.1454385807	-0.0301227991	0.0115228135	0.0154481014	0.051426162	-0.1320352483	-0.0801663362	0.0258101395	-0.1163813858	-0.1308502248	-0.0053781673	0.0493590199	-0.0284821027	-0.0073786649	0.0011547328	-0.0984175406	-0.0493743257	-0.0612921887	0.0137349128	0.05071283	-0.1001726903	0.0313593097	0.0284462543	-0.0266965337	0.2196118855	0.0643577206	-0.0360399135	0.0315847545	-0.0928804633	0.0955662513	-0.0115102867	-0.1183181912	0.0455780258	-0.0381514276	0.096085249	0.1444131181	0.1454409995	-0.1771279082	0.0805795731	0.1125461158	-0.1351442734	0.0785574968	-0.0071079182	-0.0882931893	0.0326802	4.200000000000037e-05	1.7640000000000311e-09	0.00106799547204	0.0364728	-0.025154	0.000632723716	0.00133026513984	-0.00738922	0.04862378	0.0023642719814884	5.4600572208400006e-05	0.000375318	-0.0004647179999999	2.159628195239071e-07	1.40863601124e-07	-0.00048283	-0.000597384	2.3312480890000002e-07	3.568676434560001e-07	0.00130702	0.0	0.0	1.7083012804000003e-06
755.2306434347488	-1.602386640099894	570373.3247828647	2.5676429443706272	854.0321465646767	-0.1622537460340254	729370.9073658695	0.026326278102074	727.0357539555629	-0.1073180187177058	528580.9875297338	0.0115171571414938	754.6932262742682	600.8755781043711	1.127633	24.98707	0.12747163	0.0794621999999999	-0.0620255093	-0.1445954692	0.0587497711	-0.0143628026	-0.0178129687	-0.2041657848	-0.0134507469	-0.0105755746	-0.0093849003	-0.0158679483	-0.0648774776	-0.0115543096	0.0017635553	-0.1478517585	0.0904312878	0.0575119555	-0.0664986685	0.0975915548	-0.0805239693	0.1306535397	-0.0249687422	0.0982711878	0.0763058827	0.0023616448	0.0141909757	0.051650916	-0.0745427188	0.0800652085	-0.1071557289	0.0397826383	-0.0305465554	-0.0183333012	0.0361742253	0.0615811143	-0.0604850885	0.1274363443	-0.0175605484	0.0212212997	-0.0005642246	0.069943473	-0.1029670615	-0.0688989229	-0.0073961302	-0.1241072374	0.0645374456	0.0699949635	-0.1675951876	0.0838937517	0.0465978721	-0.0526870586	0.0369586014	0.0193846963	-0.0225025175	-0.0206998802	0.008202066	-0.0311389665	0.1420617369	0.0994278896	0.0147195374	-0.052867326	0.0276067289	0.1005149752	0.0566624439	0.0351867954	-0.0657084969	-0.0966011222	0.1566728808	-0.0119732017	0.0737392098	0.0638484867	0.0127061555	-0.0124202854	-0.0473375133	0.0151066849	-0.0075360608	-0.1274501875	-0.0515798951	-0.1689046975	-0.0436456256	0.0744199925	-0.0076460102	-0.0100407205	0.0175706491	-0.0411104815	-0.1070144976	-0.0349379232	-0.100545118	-0.0538293634	-0.035635574	0.0599459085	-0.1144197927	-0.1384065204	0.0064341772	-0.0292841873	0.024029147	0.0569527911	0.0727596535	-0.0328150198	-0.0256048579	0.0439482849	-0.0054045673	0.0910843716	-0.002522636	-0.0305410456	0.0157253934	0.0393949679	0.0620709657	0.0915812595	0.0768132552	-0.0118330366	-0.092661062	0.032688	7.80000000000225e-06	6.08400000000351e-11	0.001068505344	0.0620368	0.025564	0.000653518096	0.00384856455424	-0.02608	-0.0186907799999999	0.0003493452570083	0.0006801664	0.00167288	0.001297562	1.6836671438440004e-06	2.7985274944000003e-06	-0.000116211	0.000366619	1.3504996521e-08	1.34409491161e-07	0.00130702	0.0	0.0	1.7083012804000003e-06
