global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
786.1698067349666	1.423502144001759	2.0263583539776047	618062.9650216948	752.990365952338	-3.5267287090589434	566994.4912170359	12.437815387300562	737.7836921053189	-0.2136652355275146	544324.776336556	0.0456528328730282	723.1013695238416	644.2410494004791	1.14504	24.599342	0.09650956	0.0505502	0.1396924357	-0.123290096	0.0375779066	0.1312465022	0.0085453555	-0.0037474108	-0.0002270221	-0.1051927721	-0.0380554009	-0.011420292	-0.0974853318	0.0628107355	-0.1143518962	-0.0661928393	-0.0156776908	0.051019363	0.0846319832	0.0510827979	-0.0633818641	-0.0136264384	-0.0920840722	-0.0412789083	0.0279485384	-0.0756929687	-0.0090363751	0.0717435912	0.1108206476	-0.0357981254	0.0670313881	-0.0411285488	0.1883244009	0.021479698	-0.0194276225	0.082424239	-0.0213436491	-0.0615044056	0.1870814608	0.1300668578	0.1086358511	-0.0079431794	0.0260203023	0.0595107568	0.0511988039	0.0940311774	-0.0611178017	-0.05328615	-0.1122179169	-0.109429328	-0.0484934002	-0.0124534364	-0.0063710812	-0.0455907755	0.103210157	-0.164243921	0.1319361614	0.0664317624	0.0099009458	0.0642392627	-0.0224213895	-0.0832242974	-0.0543366735	0.0903258015	0.1164615471	-0.0223358544	-0.0044287036	-0.1096690249	0.0327053659	-0.0139819271	-0.033645217	0.1001051882	0.059643996	-0.099549542	-0.1143779288	-0.0784188382	0.0064587052	0.0438988224	-0.011444051	-0.0279236295	0.0470423954	0.0239655613	0.066984158	0.0243933849	0.0535302291	-0.043046699	0.0885771746	0.0540084864	-0.0165405258	0.1269410468	-0.03937224	-0.1423013854	-0.1083388606	0.1284377597	-0.0506027142	-0.0839579194	-0.0133753713	-0.1510593106	0.0017392695	-0.0760248357	-0.0660020636	0.0541259772	-0.0282814828	0.1599071246	0.0616439287	-0.1240801332	-0.0149862723	-0.0657708466	0.0695158277	-0.030451217	-0.1064242213	-0.0240472	1.7999999999997185e-06	0.00057826782784	3.2399999999989865e-12	0.0234792	-0.0049872	0.0005512728326399	2.4872163840000007e-05	0.0188106	0.02491901	0.00035383867236	0.00062095705938	0.00101806	0.000731916	1.0364461636000002e-06	5.357010310560001e-07	-0.00107096	-0.0001667379999999	1.1469553215999998e-06	2.7801560643999982e-08	0.000945405	0.000433377	8.937906140249999e-07	1.8781562412900003e-07	0.0
787.1352316445996	0.9654249096329296	0.93204525613975	619581.8728961974	750.4863967496732	-2.503969202664848	563229.8317063078	6.269861767894035	737.5593791005791	-0.2243130047397699	543993.8376992318	0.050316324095384	723.0628470395277	655.3852745982521	1.144529	24.588371	0.148793989	0.0873791	0.0889038533	0.0013624376	0.1805834886	0.1543005903	0.108731265	0.0362821738	-0.0612928696	0.0777987193	-0.020898192	0.0572505102	-0.0514258598	0.0623973987	-0.0160820621	0.0271621962	0.0298669414	-0.0958910187	0.0891677293	0.0473134498	0.0183338216	-0.0602034855	0.0797184542	-0.0565827259	0.0177825017	0.0846665449	-0.0590275594	0.1272894358	0.013019839	0.0335246154	-0.0868567194	-0.0913432821	0.05432143	0.1519760617	-0.0735616682	-0.1445316288	-0.009233517	-0.0800149557	-0.0391361197	-0.1330909717	-0.0370176766	0.04248266	-0.0006156891	0.0059906675	0.025036632	0.0150947331	0.0369282165	-0.0406621791	0.0766409992	0.0793353789	-0.0074813945	-0.0539286218	0.1446423108	-0.0748572296	0.0335031271	-0.0358072873	-0.1098801422	0.0641806474	0.0626130058	-0.053709564	0.0940154126	0.0475432282	-0.0888738095	-0.0521664376	-0.0237593409	-0.1113159322	0.0937519507	-0.1058842617	0.0928484044	0.0509416338	-0.0246708356	-0.0212738558	0.0024657631	-0.0798296326	0.0304744407	0.0315394579	0.0094905958	0.0727550305	0.1162113341	-0.1105553886	-0.0502584805	0.0228817357	0.0244119762	0.1324250231	-0.0996063748	0.0654650609	-0.110824561	-0.0610815507	-0.0400581484	0.0474834851	0.0287595059	0.0581029924	0.0630424151	-0.1500121997	0.0888876467	0.0634563447	0.0478798161	-0.0535884203	-0.1186504154	0.0371829804	-0.1018831031	-0.0831056169	-0.0871774749	0.0682690253	0.0419329965	0.0833887074	-0.032053813	0.0121163714	0.0676152521	-0.034995421	-0.108871781	-0.0240557	-8.499999999998092e-06	0.00057867670249	7.224999999996757e-11	0.000811211	-0.022667989	6.580632865210001e-07	0.0005138377253041	-0.0591293	-0.0779399	0.00349627411849	0.00607462801201	0.000384847	-0.000633213	1.4810721340900005e-07	4.0095870336900013e-07	-0.000981813	8.914699999999992e-05	9.63956766969e-07	7.947187608999987e-09	0.000704213	-0.000241192	4.95915949369e-07	5.8173580864e-08	0.0
788.1147787823031	0.9795471377035484	0.9595125949832142	621124.9045350786	762.1773674375462	11.690970687873005	580914.3394340283	136.6787956247058	737.6610061422836	0.1016270417044324	544143.7599828461	0.0103280556055944	723.1159163274552	660.9455153714905	1.079762	23.196951	0.181505589	0.117847	0.0428949773	0.1006102452	0.0769929955	0.0426700633	0.0377210986	0.1264655144	-0.1421111915	-0.1007220067	0.0464754777	-0.0406590669	0.1358998321	0.0340367342	0.0279258558	0.0946128633	-0.0860798662	0.1438444599	0.2024486699	0.028914765	-0.1286649538	0.0829193613	-0.00197908	-0.0351639693	-0.0320743269	-0.0457066176	0.0411100678	-0.142025695	-0.0851514792	-0.0562869776	0.0307922226	0.0709564414	0.0582359784	0.0798844318	-0.0389104328	-0.0591279347	0.094008037	0.0076252222	-0.0604118431	-0.0818600173	-0.117104425	-0.1064782128	0.0226438937	0.1303938345	0.0425207261	-0.0632357184	-0.1059984347	0.0481550057	0.0468070212	-0.1004986336	0.008219159	0.067812661	-0.0553936406	-0.0632547926	-0.078143017	-0.1099516613	-0.0621144511	0.0153805211	-0.0449440526	0.083787547	-0.0863544421	0.0373981695	-0.0291523089	-0.0406605381	-0.0136242401	0.0137602191	-0.1665233203	-0.233861558	-0.0391156318	-0.0760314007	0.0166913121	-0.0443694085	0.0551523002	-0.0800315864	-0.059459693	0.111915176	-0.0762205554	0.0463498803	-0.1436119981	-0.0204231743	-0.0290086467	-0.1434295063	0.0448259984	-0.0105888628	-0.0580836757	-0.0941063827	-0.166104483	0.0376696049	0.0840897756	0.0074991974	-0.0495090106	-0.0290231358	0.1009060479	-0.0179623728	0.1357488872	-0.0995295677	0.0708355177	-0.0408361868	0.0427629878	-0.085017291	0.0607486986	0.0354989833	-0.0036113479	-0.0445644987	0.029452457	-0.002368936	0.0168789795	0.0367138687	0.0656857936	-0.0394798359	-0.1109009027	-0.0192471	0.0048086	0.0003704508584099	2.312263396e-05	0.0507185	0.049907289	0.00257236624225	0.0024907374953295	0.0470806	0.1062099	0.00221658289636	0.01128054285801	0.000346432	-3.841500000000003e-05	1.20015130624e-07	1.4757122250000022e-09	-0.00113541	-0.000153597	1.2891558681000002e-06	2.3592038409000032e-08	0.000923797	0.000219584	8.534008972089999e-07	4.8217133056e-08	0.0
788.8931214888892	0.7783427065860451	0.6058173688956903	622352.3571324833	762.9000564056703	0.7226889681240891	582016.4960637749	0.5222793446482606	738.7640558784076	1.103049736124035	545772.330257915	1.2167187203633032	723.7810131776364	662.1622350385122	0.990104	21.270803	0.20777435	0.122028	0.0308057616	0.0977878317	0.0145248471	0.0038769185	-0.0441305702	0.0295302604	-0.1598761797	0.0613895214	-0.1064287571	0.0586194271	0.0237372255	-0.0761769988	-0.010014367	-0.0024209732	0.071769252	0.0759010857	0.0615163995	0.0485156829	-0.1254462389	-0.1737323961	0.13359758	0.0050296088	-0.0557538362	-0.0163641252	0.0168462345	-0.073386118	0.0996753269	0.0519178344	0.0512430122	-0.1024782207	0.0898000093	0.018052965	-0.0721331402	0.0193306363	0.0744792647	-0.0812885402	0.0137893354	0.0289144987	0.0083585148	-0.2003515142	0.029733635	-0.0999068489	-0.1809495866	-0.008232828	0.1436110635	0.06073116	-0.111616494	-0.0711688666	0.0691352074	0.0375192174	-0.0682997075	0.1859174347	0.0560817813	0.0449849596	-0.0173872418	-0.0428290308	-0.0241948307	0.1641178037	-0.001933255	0.0005210622	0.0617824462	-0.0161091693	-0.0502155032	0.0759522582	0.0274698623	-0.1250716904	-0.048800076	0.0056080184	0.1160148891	0.1873717799	0.0574413859	-0.0604227445	0.0226463439	-0.0444980651	-0.1559097578	0.1067662239	0.0074164578	-0.0838271954	0.0562364912	0.0045336684	0.1200621221	0.1235162042	0.0314961096	0.0023141035	-0.0324854228	-0.0563856465	0.0225860744	0.0185666518	0.0489909765	-0.0257279492	-0.036489645	0.1648611521	-0.0561647836	0.0136490959	-0.1004904296	0.0312861219	0.0379471119	-0.0284404311	-0.113155448	0.1009752792	0.1108651617	-0.0397435822	-0.0159131105	0.096610032	0.0386206797	-0.0918077859	0.0637282764	-0.0438968002	-0.1125037874	-0.007615	0.0116321	5.7988225e-05	0.00013530575041	-0.0214161	-0.0721346	0.00045864933921	0.0052034005171599	-0.0487206	-0.0958012	0.00237369686436	0.00917786992144	0.000390624	4.419200000000003e-05	1.52587109376e-07	1.9529328640000024e-09	-0.00105315	8.226000000000002e-05	1.1091249225000002e-06	6.766707600000002e-09	0.00048612	-0.000437677	2.3631265440000003e-07	1.9156115632900002e-07	0.0
790.4208436413405	1.527722152451361	2.333934975090618	624765.1100626885	765.9007617883723	3.0007053827019945	586603.976908009	9.004232793776723	738.4854984049583	-0.2785574734492684	545360.8313544197	0.0775942660144398	723.125408913171	668.869341656659	0.992885	21.330544	0.1520333	0.0715682	0.0081675555	0.0559963406	-0.0749930604	-0.0125272797	-0.0503757397	-0.0789932164	-0.0653162311	0.0105657729	0.0655895757	0.0465232129	0.0702624378	-0.0311051717	0.0329308614	0.1608176756	-0.0418065342	0.0557825999	0.0268182089	0.0480353821	-0.0248202275	0.069895783	-0.0534674671	-0.084372192	-0.1065523537	-0.0272906893	0.0004756288	0.0274779531	-0.0707303318	-0.0212924094	-0.1481043945	-0.1270850866	-0.0425487493	-0.1607529058	-0.1001619956	-0.0267944775	0.0113983184	-0.0639113759	0.0028439922	0.0501129082	-0.0370194626	-0.0791369819	0.1525979378	0.1396713087	-0.00705039	0.0030876346	-0.1499533218	0.0956267079	-0.0530299833	-0.1130157237	-0.0859505424	-0.0887961109	-0.0785863611	0.15861604	-0.0241774596	0.0727673884	-0.0157313869	0.0605508326	0.0257834477	-0.0038339236	0.0570901083	-0.1413423712	0.0367024309	0.0611169573	-0.1460905244	0.0002414642	-0.1217524352	-0.0203272187	-0.1116107046	0.066238346	0.1518431067	-0.0569617591	-0.0465215046	-0.0610337586	-0.0223323809	0.0030408042	0.1032384306	0.0286278701	-0.0124582977	0.0718313579	-0.0186644821	0.008718805	-0.1350364837	0.0244308087	-0.0797534016	-0.1010168195	-0.1847581287	-0.0074369212	0.0848714535	0.0795843211	-0.076805853	-0.0542027874	-0.0529704855	0.0604188967	0.1054343499	-0.0775617413	-0.1404368851	0.0339751931	-0.0171651993	0.0063560368	-0.0212523107	-0.020811523	0.0594445792	-0.0074743327	0.1762557935	-0.0457653153	-0.0355924043	0.0096721612	0.0617435365	-0.0482387676	-0.1136742748	-0.0185861	-0.0109711	0.00034544311321	0.00012036503521	0.0276052	0.0490213	0.00076204706704	0.00240308785369	-0.0193458	0.0293748	0.00037425997764	0.00086287887504	-0.000260677	-0.000651301	6.7952498329e-08	4.2419299260100004e-07	-0.000634398	0.000418752	4.02460822404e-07	1.753532375040001e-07	0.000669389	0.000183269	4.4808163332100004e-07	3.3587526361000026e-08	0.0
790.8887397842992	0.4678961429586934	0.218926800595622	625504.998717597	765.3989535327154	-0.501808255656897	585835.5580689758	0.2518115254454177	738.4547086056527	-0.0307897993055803	545315.3566618596	0.0009480117412779	723.1617653041001	675.56186967291	1.023117	21.980032	0.1117154	0.0651444	-0.0041962581	0.0259916581	-0.0543695068	-0.0346384425	-0.0003908026	-0.0949749608	-0.0197425248	-0.0419382487	-0.096260802	-0.0239349868	0.1277666155	0.0103283564	-0.0687302671	-0.0853735775	0.0687227773	0.0480314908	-0.0246891474	0.0859370056	-0.0745102252	0.0601449616	0.097995984	-0.0194786318	0.0333068217	-0.0793527693	0.0748285672	0.026157159	0.1249871445	-0.010832802	0.0043316888	-0.0022633775	0.0780574182	-0.1413765804	-0.0153744669	0.0562512892	-0.0123628865	0.0345339693	-0.1320499374	0.115148198	0.2206980631	-0.0892491501	-0.0722425872	0.1121066832	-0.010001458	-0.0516201036	0.0675358116	0.0838273053	0.0279006651	-0.0019161803	0.0219871012	0.0253833495	-0.1181040318	-0.0753444285	0.0083809244	0.1363845671	-0.0101872007	0.0615475338	-0.0228475339	0.0028819677	0.0008710466	-0.0608020373	-0.0143316138	0.1013084217	0.0590038365	0.1292846406	0.0121517244	-0.0223314692	-0.0822778252	-0.0425634596	0.1005130779	-0.0430751944	0.0091907957	-0.078386309	-0.0432612767	-0.104284786	-0.0417088821	-0.0776925294	-0.0171437846	-0.0258174228	0.0749722305	-0.0164056051	-0.0384467528	0.0620978213	0.1971147826	-0.1048458608	-0.030328244	-0.0640083022	-0.0643748914	0.0403082465	-0.0556721962	0.0191392176	-0.0224838116	0.2336787255	-0.0272275361	-0.0836712244	-0.0688065713	0.1437954261	0.1349041961	-0.0271854537	0.0791514903	-0.1653684297	0.0491368271	-0.0500881464	-0.0238657281	-0.024937417	-0.1130253908	0.0674223711	0.0597324219	-0.0524983198	-0.1144078661	-0.0186387	-5.259999999999987e-05	0.00034740113769	2.766759999999986e-09	0.00533383	-0.02227137	2.84497424689e-05	0.0004960139216769	-0.0766253999999999	-0.0572795999999999	0.0058714519251599	0.0032809525761599	-1.48284e-05	0.0002458486	2.1988144656e-10	6.044153412196e-08	-0.000261523	0.000372875	6.8394279529e-08	1.39035765625e-07	0.000692902	2.3512999999999963e-05	4.801131816040001e-07	5.528611689999981e-10	0.0
792.2218921859992	1.3331524016999765	1.7772953261584157	627615.5264587649	766.3330335234376	0.934079990722239	587266.3182692342	0.8725054290676582	738.4497988009604	-0.0049098046923745	545308.1053491789	2.410618211726329e-05	723.081407486766	680.9466923503721	1.027637	22.077133	0.0438001	0.0231351	-0.0259399246	0.0182862618	-0.0297339546	-0.0390058615	0.0132198717	-0.0601389773	-0.0088389578	0.1502555834	0.0110370264	0.0297276538	0.1500885284	0.0017001273	0.0287105589	0.0657419627	0.1902782973	-0.0374523161	-0.0963260558	7.08212e-05	-0.0009402977	0.0579499016	-0.107967124	-0.0106348391	-0.0308070504	0.0493182393	-0.0860580364	-0.1075398313	-0.0885676576	0.0685041151	0.1902607986	-0.1369394481	0.0818707676	-0.1008353388	-0.0517852037	-0.1030243275	-0.0476701158	-0.0721407487	-0.0498745617	0.1848761455	-0.0803834153	0.0861248229	-0.0318405422	0.0359593515	-0.0141183839	-0.038800475	0.0569610716	-0.0013839643	0.0023138557	0.1473721406	-0.0779148072	-0.0226895192	-0.1035910041	-0.0064662737	-0.0368627567	-0.2026586816	0.0006957942	-0.1136517535	0.0479984551	0.1171864838	0.0682702035	-0.05692595	-0.0212169209	0.0110618404	-0.1519296569	0.0323743363	0.1053309789	0.0543023505	-0.1056647571	-0.0563857397	0.1006591485	0.0651697113	-0.1094421055	0.0390196272	-0.0936752172	0.0506609339	0.0290039528	-0.0368539217	0.0627140737	0.1780266579	0.0485196393	0.1152324531	0.1470764122	-0.0169038985	-0.0726470021	-0.2305113489	0.0292785583	-0.075996266	0.0818713529	0.0369116313	0.0561121477	0.0866048816	0.1118802149	0.0736519347	-0.0264888325	0.0399322063	-0.0567978651	-0.0478294618	-0.1597826542	0.0679588777	0.1116918212	-0.0100686834	-0.0486773494	0.005963261	0.0482049482	0.0833442065	-0.1273598513	-0.113822199	0.0576957916	-0.0566681795	-0.1147017419	-0.0224351	-0.0037963999999999	0.00050333371201	1.4412652959999989e-05	0.007099	0.00176517	5.0395801000000006e-05	3.1158251289e-06	-0.0872885	-0.0106631000000001	0.00761928223225	0.00011370170161	-0.000169751	-0.0001549226	2.8815402001e-08	2.4001011990760004e-08	-0.000615019	-0.0003534959999999	3.7824837036100005e-07	1.2495942201599997e-07	0.000649812	-4.308999999999997e-05	4.222556353440001e-07	1.856748099999997e-09	0.0
792.0300017888263	-0.1918903971728696	0.0368219245271616	627311.5237336082	768.0637566171248	1.7307230936871747	589921.9342288099	2.9954024270221047	738.4192456187483	-0.0305531822120883	545262.9823001613	0.000933496943285	723.6731757050089	694.7856320210519	0.9933	21.339455	0.1050754	0.0576922	-0.0420317005	-0.0369487993	-0.0585852791	-0.0352821622	0.0134415307	-0.0792083942	0.1010215252	-0.0428228104	0.0762198813	-0.1014049198	0.1523783098	0.0456890729	0.0473265835	0.0831053667	-0.0466470244	0.0017000507	-0.1488945123	0.0386483764	-0.1300915601	-0.0875956809	-0.024610128	0.0075134719	-0.0823791168	-0.1257227053	-0.0918553948	0.1042215923	0.0310729609	0.0532531743	0.0895312808	0.0654628244	0.0243357578	-0.0142729952	-0.2659503485	0.0112357467	-0.0307185956	0.0576908709	0.0204539365	-0.1340279953	0.0480518972	0.0867314617	-0.0598302492	-0.1173158477	0.0373483494	-0.0001447895	0.004748065	0.0240936051	-0.11768979	-0.0605566777	0.0530855315	-0.0137508681	-0.183411364	0.0444666041	0.0822957316	-0.002307847	0.0958941648	-0.0172389615	-0.1443927667	-0.1500771389	0.0936763369	0.0250386466	-0.0474045331	0.0336729074	-0.0297509682	-0.0106273896	-0.121290235	0.1055671903	-0.1241997473	-0.0728093304	0.0840749579	0.0346146845	0.0541117033	-0.0749328306	-0.0511569165	-0.2202169698	-0.0216381282	-0.0451282116	0.067597989	-0.0569090108	-0.0528764758	-0.058180216	-0.0080396655	0.0132783327	0.0773064521	0.0432606852	0.1491071814	-0.0509107427	0.1069136644	0.0043040739	-0.0081403422	-0.027188837	0.1304991142	-0.1087931842	-0.1108749282	0.0120822544	-0.0062060313	-0.2190838562	0.0330130318	-0.045668423	-0.0512614372	0.0437444228	0.1457543069	-0.0231139038	0.1031502204	-0.1003425846	-0.104973575	-0.0723261306	0.0556345156	-0.0607412226	-0.1145547726	-0.0201217	0.0023134	0.0004048828108899	5.351819560000001e-06	0.0467773	0.0396783	0.00218811579529	0.00157436749089	-0.0509172	0.0363713	0.00259256125584	0.00132287146369	-0.000527818	-0.000358067	2.78591841124e-07	1.28211976489e-07	-0.000591098	2.392099999999999e-05	3.49396845604e-07	5.722142409999994e-10	0.000802072	0.0001522599999999	6.43319493184e-07	2.3183107599999998e-08	0.0
792.5156474607436	0.4856456719172684	0.235851718651975	628081.0514701216	763.4795819490471	-4.584174668077708	582901.0720530917	21.01465738744536	740.3586184722276	1.9393728534793129	548130.8839461055	3.7611670648124913	725.5794653008887	692.4437482064064	0.94734	20.352072	0.1228468	0.0663119	-0.0345737661	-0.1002026739	-0.0276462467	-0.0038929879	0.0776437627	-0.0509489691	0.0651399818	0.0291204884	-0.0640880542	-0.0361435703	0.03624483	0.0169589338	0.0708571496	-0.1421422766	0.0427266768	-0.1202723953	-0.068293476	-0.0225805152	-0.0541790583	-0.0178519176	0.0423087474	0.190005537	-0.1878854408	0.0252999645	-0.0414121544	-0.0431790969	-0.0107717151	-0.0846765263	-0.0532810086	-0.0053287627	-0.1457630879	-0.1366020919	-0.0282678608	-0.0535550065	-0.1354017988	0.0065434106	-0.0905464361	-0.1293488537	-0.0782996324	0.0319355567	0.093496232	-0.0735022709	0.0323287163	0.0820318715	-0.1049009041	0.0015020886	-0.0791482961	0.0690424528	-0.0070989384	0.0864082819	-0.0276029832	-0.053375124	0.0074865146	-0.0197313275	0.0197942664	-0.0148314422	0.0962968056	0.0139530734	-0.0942696745	0.103058932	-0.039088982	-0.0277572742	0.0737614249	0.0573612794	0.0964485613	0.1090891172	-0.1733225398	0.0922605058	0.0891267586	-0.0817511657	0.0751747059	0.111657005	0.0191385036	-0.1361617655	0.066360281	0.1319098318	0.0044528414	-0.0128862037	-0.0096076061	0.0071877007	-0.1385813511	-0.0431222826	-0.0897454545	-0.0613379322	-0.0627680854	0.0685670725	-0.0514435936	0.0332459523	0.0721907539	-0.0424858585	0.0619529825	-0.25081824	-0.0389745396	0.0809721139	-0.0415878316	0.0601249	0.0459398283	-0.0787027455	0.0637914682	0.0287095838	0.1421997791	-0.0311285003	-0.0249785718	-0.0180273721	0.0019152825	0.0050359942	0.0535494744	-0.0647104904	-0.1139675232	-0.0159591	0.0041625999999999	0.00025469287281	1.732723875999999e-05	0.0035582	-0.0432191	1.266078724e-05	0.00186789060481	-0.0979062	-0.0469889999999999	0.00958562399844	0.0022079661209999	-0.000371305	0.000156513	1.37867403025e-07	2.4496319169e-08	-0.000777425	-0.000186327	6.043896306249999e-07	3.4717750929000015e-08	0.00057539	-0.000226682	3.310736521e-07	5.138472912400004e-08	0.0
791.4444670011318	-1.07118045961181	1.1474275770541684	626384.3443467056	765.6127987854521	2.1332168364050403	586162.9576640932	4.550614071121928	738.4830139254755	-1.875604546752129	545357.161856454	3.517892415797259	724.4319454759777	699.596950545106	0.985208	21.165617	0.1136939999999999	0.0680006	-0.0250359132	-0.1777312371	0.1063136641	0.0110363579	0.0814566246	0.0406415196	0.1245187963	-0.0025080787	0.0628161348	0.0696061634	-0.004499448	0.0850884053	0.0498404924	0.0188870611	-0.063001412	-0.0801728597	-0.0205605195	0.0401891842	0.0154117923	-0.10667992	-0.0198840718	-0.074236915	0.0675202793	0.0486059088	0.0377516864	-0.0684723591	0.0933429198	-0.0055215028	0.1566190183	-0.0339716282	-0.0610308593	0.0358217531	-0.0891034407	0.1169642827	0.0513726547	-0.1288945493	-0.0085980847	-0.0074354483	0.0127832249	0.0322752377	-0.0148558686	0.0248329479	-0.0401484481	-0.1540518475	-0.0968007952	-0.1312954893	-0.0114993661	0.0139233637	0.2466563511	-0.1009811228	-0.003019225	0.0315464054	-0.1543792391	0.0044969529	-0.1362216319	0.0354282287	-0.0598345827	-0.0560255463	0.0249863569	0.0183021124	-0.089349899	-0.0664709511	0.0296223351	-0.0948177668	-0.0165991982	0.0615979569	0.0609437324	0.0151423577	-0.0074206542	0.1411248248	0.0653574692	-0.0120036355	-0.0198128454	-0.0165957197	0.0613225511	0.0049886835	0.0574706243	-0.1269311384	0.0455143609	-0.0127913276	0.113530145	0.0659968241	0.0483288205	-0.0726355589	0.1160173053	0.1181647804	0.1195055109	-0.1973159802	0.0099045425	0.0313491838	0.045305184	0.0343323127	0.0650779868	-0.0293648115	-0.1390150104	-0.109263937	-0.0291025682	0.0919067712	-0.0048389325	-0.097860778	-0.0005564841	-0.060530401	-0.0834847414	-0.0027491038	0.0513492777	0.1762007847	0.0514415587	-0.0685692013	-0.1129422506	-0.0203598	-0.0044007	0.00041452145604	1.9366160490000003e-05	0.0516671	0.0481089	0.00266948922241	0.00231446625921	-0.0509377	0.0469684999999999	0.00259464928129	0.0022060399922499	-0.000358346	1.2958999999999996e-05	1.28411855716e-07	1.679356809999999e-10	-0.000662306	0.000115119	4.38649237636e-07	1.3252384161000001e-08	0.00073163	0.00015624	5.352824569e-07	2.4410937600000032e-08	0.0
