global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
766.3385032118405	-1.0272143158877045	1.0551692507646444	587274.701504964	917.6056576855028	5.159704841537632	26.62255405178688	842000.1430164442	751.1323455950985	-1.28454037207689	1.650043967495435	564199.8005991945	774.965950109326	501.4430456818376	0.966527	21.866829	0.0712063984999999	0.0430735	-0.0077819522	-0.1800819302	0.0204856746	0.0890055438	-0.0035252231	-0.0163609123	-0.0018754307	0.0374877024	0.018381873	0.0797626572	0.1007086282	-0.0428035246	0.0702187622	0.0788368114	0.0504262041	-0.1363681777	-0.0783506712	0.0668221713	-0.0025409819	-0.0538627571	-0.0627265047	0.0251847533	-0.0130734313	-0.0901354507	-0.0413117122	-0.0687220561	0.0647759973	0.080810755	0.0096862333	0.0985211417	-0.1032824082	0.0870073939	0.0492214615	-0.0780229571	0.1149490468	0.0492460617	0.103927813	0.1710600733	-0.1386137511	-0.0132695718	0.0529646216	0.0364901558	0.0654306317	-0.0071771309	-0.1047031826	-0.0485179334	-0.0313814931	0.0670173674	-0.1135120836	-0.1516576227	-0.074871427	0.0577161607	-0.2116158582	-0.0448217547	0.0840863728	0.0409777694	-0.0750832161	0.0068387553	0.0905267388	-0.0064527034	-0.0339913438	-0.0927577265	-0.0067804823	0.1064754148	4.76705e-05	-0.016238043	0.0077279213	0.0131371916	-0.1090684378	-0.0153963224	-0.027117779	0.0170287047	-0.173460851	-0.0846127095	-0.0780319792	0.1290978277	-0.0829164247	0.0723258301	0.1012787863	-0.1379219631	-0.0747349649	-0.0131097614	0.1029384734	-0.1365498578	0.0988614015	0.0516951326	-0.1094802935	-0.1270841692	-0.0732672023	-0.0502363968	0.0049489987	-0.021358457	0.0357060523	0.008485822	-0.0149913532	-0.0186536955	0.0882931893	0.0212145853	-0.0556345156	0.0364421	-6.840000000000318e-05	0.0013280266524099	4.678560000000435e-09	0.0922362	-0.0044045999999999	1.9400501159999958e-05	0.00850751659044	0.078846	0.0416626	0.006216691716	0.00173577223876	0.000189814	0.00019122997	3.6029354596e-08	3.6568901426200906e-08	-0.000548987	0.0001139659999999	1.298824915599999e-08	3.01386726169e-07	0.00130234	-0.00019622	3.85022884e-08	1.6960894755999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.2602767153647	-1.078226496475736	1.1625723777023402	585623.2911184767	910.3578669192487	-7.24779076625407	52.53047099139776	828751.4458617646	751.7228661254287	0.5905205303301955	0.3487144967414553	565087.2674558292	775.6127266737602	493.51157486627375	1.010129	22.853277	0.1583777499999999	0.0794509	0.0012363254	-0.1846013518	0.0176173342	-0.0071822139	0.011949676	0.0668099542	-0.0346998061	-0.0619733361	0.0155934537	0.1402620307	-0.0178622042	0.1727453059	-0.2842027451	0.1278865837	0.0141139124	-0.0369428589	-0.1814187936	0.1230301407	0.079994022	0.007092709	-0.0584917036	-0.0568091613	-0.0222439492	0.0174526528	0.0678293417	-0.074379289	0.0112819771	0.1142673058	0.1696669845	0.0942423893	-0.0484305201	0.0705542474	-0.0607485876	-0.0330609366	-0.0752457657	0.0029384822	0.0885202749	-0.0070375762	0.0838571159	-0.0009218185	-0.0155973012	-0.0963071793	-0.0119913013	-0.064441352	-0.025040865	-0.1234530932	0.0249832888	0.0058329741	0.0196789758	-0.125006332	0.2795614647	0.0696617746	-0.1324003919	-0.04170198	-0.1873939455	0.1116140866	-0.0511351778	-0.0039621872	0.0526873393	0.0545255714	-0.0976484167	-0.0460316322	0.1127806253	0.1479013113	-0.0451062441	-0.0077421465	0.0299602519	0.0046087578	-0.1357989669	0.0449503237	0.0982567185	-0.1439197915	-0.0303370305	-0.1288676528	-0.0318426516	-0.0620919088	0.0562477649	0.0838133241	-0.1135488234	-0.091800281	0.1414788194	-0.1186163683	-0.2149971295	-0.1022789019	0.0021883648	-0.1015092309	-0.0838195974	-0.0983687616	-0.1287308826	-0.0419252087	-0.0350124379	-0.0628023951	0.1157013712	-0.0105827027	0.0495844968	0.02110568	0.0867609543	0.0165379384	-0.0617435365	0.0434574	0.0070153	0.00188854561476	4.921443409000003e-05	0.0436613	-0.0485749	0.00235952091001	0.00190630911769	0.0267426	-0.0521034	0.00071516665476	0.00271476429156	0.000478925	0.000289111	2.29369155625e-07	8.3585170321e-08	-0.000960619	-0.000411632	1.69440903424e-07	9.22788863161e-07	0.00161528	0.00031294	9.793144360000005e-08	2.6091294784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.2026006276603	-1.057676087704408	1.1186787065017023	584005.6148060793	916.236312139161	5.878445219912237	34.55611820350903	839488.9796823701	750.4856128329172	-1.2372532925114683	1.530795709830469	563228.6550691994	774.3827943483399	502.88580712756215	1.119545	25.328726	0.1790961999999999	0.0989596	-0.0042753511	-0.2037412545	0.0168713678	-0.0390291859	-0.0109130306	-0.0304160671	-0.0845626762	0.1066192027	0.0792243227	0.2368573391	0.0494295471	0.1300110239	-0.1347950225	0.0763135222	0.0359085339	-0.1165429505	-0.1134072091	-0.1133746064	-0.0598276938	-0.1123820811	-0.1759650064	0.0213721728	-0.0336904467	0.0800944356	0.0982995129	-0.0817583989	0.0548981558	-0.1204251152	-0.057767908	0.1112266228	0.1184540194	0.021112026	-0.0202165732	0.1206365781	0.0081616282	-0.1148716197	-0.1351553861	-0.0685695887	0.0481098351	-0.0981451911	0.0731231736	0.0500832791	-0.2051413721	-0.0132396581	-0.0163919385	-0.0119270266	-0.035067263	0.0746542678	0.0096028795	-0.0585885271	-0.220134431	-0.0020485402	-0.0189527556	0.1100214104	-0.0627272808	0.1018551051	-0.0635880375	0.0032272369	0.117655344	0.0729246869	-0.0633655406	-0.2051446903	-0.0605355263	0.0166876537	0.070031918	-0.0912640213	0.1350429668	-0.0276032516	0.0767558408	-0.0467628937	-0.1182974144	-0.0357478026	-0.1177840728	0.1179102526	-0.0864260918	-0.1301392759	0.0231198309	-0.0391230236	-0.040552758	-0.0110656702	0.0470880541	0.0858192084	0.068106475	-0.0080036821	0.223563027	-0.0558194716	0.1386598385	0.1587893632	-0.0326544806	0.1429093551	0.0867807982	0.1178089109	0.2103043713	0.1340226848	0.2267748365	0.0733847441	0.0851916578	0.0118330366	-0.0676152521	0.0268308	-0.0166266	0.0007198918286399	0.00027644382756	0.103961	0.0602997	0.0036360538200899	0.010807889521	0.0960712	0.0693285999999999	0.0092296754694399	0.0048064547779599	0.000139269	-0.000339656	1.9395854361e-08	1.1536619833600003e-07	-0.000960619	0.0	0.0	9.22788863161e-07	0.00129811	-0.0003171699999999	1.0059680889999993e-07	1.6850895721000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6054192810676	3.40281865340728	11.579174787976536	589218.0797096636	914.5219859697288	-1.7143261694321836	2.938914215200024	836350.4628220168	750.7356793724167	0.2500665394994712	0.0625332741772406	563604.060282764	774.1544092895035	503.7597613259836	1.112704	25.173941	0.11365695	0.0560235	0.0108684349	-0.1719611835	0.0326216158	-0.0251122795	-0.0068874976	0.0191436002	-0.0705705427	0.1281210661	-0.0506281015	-0.0900042321	0.1287378536	0.030943732	-0.0276607441	0.0343149688	0.0476230491	-0.0919534604	-0.0269531049	0.2117662328	0.0952959679	0.0096774578	0.0104733134	-0.0162247754	0.1085433143	-0.0640506181	-0.0761649959	-0.071689338	0.0930171424	-0.1849957132	0.0431411158	-0.0464152911	-0.00272095	0.0145188872	-0.1310663211	-0.0487769635	-0.0409532342	-0.0794128647	-0.1051603762	0.0615853517	0.0859042942	-0.0839184566	-0.1144963656	-0.0935609976	0.0199860773	-0.0489832173	0.0255405182	0.1196540838	-0.0149694566	0.0191856972	0.0244587346	-0.1242807266	-0.0597120299	0.045175227	-0.0658875124	-0.122519467	-0.0015138062	-0.0884865434	0.002430775	0.0218925359	0.0750165825	0.0301740971	0.1792207264	0.0064182851	0.0295911194	0.1963753971	-0.0594307923	-0.0752672043	0.0602891557	0.000402697	-0.033985374	-0.0430276258	-0.0962679598	-0.1578269797	0.048261853	-0.0011428575	-0.1425045959	0.1528701349	-0.1446187961	0.0780843373	0.0653867386	-0.0370484161	0.0613517433	0.0767953501	0.0036112521	0.0558806566	-0.1118303234	0.1455013531	0.0063258049	-0.0019266509	0.009585088	-0.0242568436	0.075868458	-0.0226746014	0.0258840354	0.0763325332	-0.0173190866	0.0204068932	0.0835859703	0.0071079182	-0.0732270951	0.0189545	-0.0078763	0.0003592730702499	6.203610169e-05	0.0637026	-0.0402584	0.00162073877056	0.00405802124676	0.0662441	-0.0298270999999999	0.00438828078481	0.0008896558944099	0.000281754	0.000142485	7.9385316516e-08	2.0301975225e-08	-0.000589651	0.000370968	1.3761725702400006e-07	3.476883018009999e-07	0.00149856	0.0002004499999999	4.018020249999992e-08	2.2456820736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.7862035349204	0.1807842538528348	0.0326829464411262	589495.6543385662	911.3885042174657	-3.133481752263151	9.818707891766149	830629.0056197494	751.097358998138	0.3616796257213082	0.1308121516619055	564147.2426939778	773.9771025473292	500.64715133775576	1.028797	23.27562	0.0656947	0.0324529	-0.0104375908	-0.1606742269	0.0136963739	0.0681702322	0.0141166648	0.0793696909	-0.0852628718	-0.0158083216	-0.064444333	0.1523859662	0.0828083722	0.0468676912	-0.0386400887	0.0675369273	0.0397423754	-0.1336945384	-0.1038574882	0.1117334969	-0.0497429234	-0.0352939601	-0.0423825138	0.0171463314	-0.077123986	-0.0306321538	0.0512860119	0.1127583416	0.0790726287	0.0025117397	0.1837022133	-0.0667060941	0.1035181202	0.0192188385	0.0428470871	-0.0147493572	-0.0555778685	-0.0849620103	0.0207972919	0.0722744447	-0.0588450152	0.0686736619	-0.1292979169	0.0199996798	0.0777758927	0.1669555461	-0.0239061366	-0.0664072811	-0.0038147482	-0.0631454191	0.0413707609	-0.1047732032	-0.1193855892	-0.0547332842	-0.0863612528	0.1618318496	-0.0598613586	-0.0969559357	0.1712480057	0.0072610686	0.1007952182	-0.0852154189	-0.0443702871	-0.1421317507	0.0974756604	0.0985597068	0.0625995674	-0.0508075098	0.011789344	-0.0075456273	0.0154671829	-0.1318521211	0.0129391144	0.0685861668	0.0937755249	0.0297481501	0.155193374	0.0408162638	-0.032303995	-0.1053584671	0.0418138303	-0.2504270317	0.107721293	-0.006028761	-0.1068044944	0.0176314154	-0.0247944309	0.0389507627	-0.1228955543	-0.0323707275	0.015304612	0.032630842	-0.0265381672	0.0712991374	0.0882817435	0.0704730716	0.1051463776	-0.0676269536	0.0819445778	0.0023706562	-0.0785574968	0.018902	-5.250000000000046e-05	0.0003572856039999	2.7562500000000487e-09	0.0757228	0.0120202	0.00014448520804	0.00573394243984	0.0605882	-0.0056558999999999	0.00367092997924	3.198920480999998e-05	0.00011183	-0.000169924	1.2505948900000002e-08	2.8874165776000004e-08	-0.000960619	-0.000370968	1.3761725702400006e-07	9.22788863161e-07	0.00108013	-0.00041843	1.7508366490000004e-07	1.1666808168999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9109564031207	1.1247528682002894	1.2650690145247776	591224.0588767618	915.2418332378028	3.853329020337128	14.84814453897229	837667.613308494	752.8094628473552	1.7121038492172147	2.9312995905044037	566722.0873525235	776.2275181500248	506.4545994172588	1.067959	24.161644	0.05226625	0.0266789	-0.0052833886	-0.1637028161	0.0200964106	0.1172504126	0.0348547551	0.037521225	0.0870336429	0.1392974807	0.1003634576	-0.0622222769	0.0578138894	0.0279039235	-0.1135417496	0.1005484303	0.0687066126	0.0140784197	-0.1325846635	0.1472619509	0.0075809717	-0.0403114762	-0.0606916541	-0.0817015515	0.0355078896	0.0062934895	-0.0082562018	0.1289355426	-0.0083100648	0.0444627961	-0.0271757429	-0.0325043971	0.1453218106	-0.0148714198	0.101322512	-0.079805638	-0.0960082882	0.0196189031	-0.1840532065	-0.0866805082	-0.0196653987	-0.0465520007	-0.0545727773	-0.0537502975	-0.0350366499	0.1216469282	0.0455817008	0.0209338293	-0.0586314757	0.0290342057	0.0504301305	0.1035232618	0.0182928569	-0.0977281367	0.0085239071	-0.0908649954	-0.0804007757	-0.1346018017	-0.0646375919	0.0173545764	-0.0044556177	0.0923986726	0.0595005625	-0.070014574	0.0021687316	0.2110213216	-0.1035616313	0.1351752241	0.0260992424	-0.0923979235	-0.0434238471	0.0095995742	0.0397197942	-0.0608774718	0.0745659487	0.0414264028	0.1629638116	0.0470470273	0.0024365481	0.0197482676	0.0894021932	-0.0663139584	-0.1391366933	0.0712982044	-0.0574821859	0.1314270506	-0.067790759	-0.0450031473	0.0546774545	0.1144673708	-0.0310533579	0.1098359367	-0.0257357713	0.1023308075	-0.083166784	-0.0310899371	0.0385274978	0.1236604159	0.0802681812	-0.0023706562	-0.0835859703	0.0271284	0.0082264	0.00073595008656	6.767365696000003e-05	0.0879562	0.0122333999999999	0.0001496560755599	0.00773629311844	0.0483157	-0.0122724999999999	0.00233440686649	0.0001506142562499	0.000179429	6.759899999999999e-05	3.2194766041e-08	4.5696248009999986e-09	-0.000960619	0.0	0.0	9.22788863161e-07	0.00140321	0.00032308	1.0438068640000009e-07	1.9689983041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6534685703648	-1.2574878327559418	1.5812756495292355	589291.847808112	917.7662796797118	2.524446441909049	6.372829838067258	842294.944117139	752.0720505379498	-0.7374123094053857	0.5437769140625843	565612.3692003565	775.6459170984036	513.8164084715148	1.024363	23.175318	0.1593391499999999	0.0712012	-0.0144325958	-0.191804621	0.014348348	-0.0092506095	0.0018861835	-0.0116531568	-0.0151373867	-0.0262388528	0.0917504053	0.1220186554	0.025740998	0.0096872904	-0.127433186	-0.0689699608	0.0284911216	-0.0584228979	-0.1625688735	0.0195083998	-0.0027172351	-0.0460532349	-0.0304927802	0.0307594313	0.0185366041	0.0711178313	-0.0087975551	0.0095166409	0.0651195052	0.0560801083	-0.0791481785	-0.0410706826	0.2209243832	0.0421555554	0.0923697103	-0.0657837618	0.0401687589	-0.1447477223	-0.08917307	-0.0435808756	0.0551762214	-0.0296572942	0.1643592369	0.1568665898	-0.0185204603	0.0357340686	-0.0642215989	-0.0128664017	-0.2108603784	-0.170380631	-0.1456777461	0.093700826	0.096602603	0.0011070631	-0.0006029268	-0.1245616644	0.0348773323	-0.027929765	0.1212916217	-0.0037349188	0.0723142251	0.0180805639	-0.1452860197	-0.1129446499	0.04094648	0.1336332039	-0.0467462304	-0.0885269605	0.0052684477	-0.1242446875	0.0755020329	0.0831436524	0.0597279662	0.1009320368	0.0470430998	0.0244469791	0.1597557438	0.0139052184	0.0234591185	-0.0568480077	0.0421976346	0.1611860086	-0.186366598	-0.0985968092	-0.0689562262	0.0789510625	-0.0571765182	0.1257428399	0.1666758132	-0.008653998	-0.0043583767	-0.00266049	0.0391054533	-0.1471850237	0.2520128926	-0.1638673718	-0.1604710345	-0.0163947567	0.0785574968	-0.0071079182	-0.0882931893	0.0366292	0.0095008	0.00134169829264	9.026520064e-05	0.035673	-0.0522831999999999	0.0027335330022399	0.001272562929	0.0203602	-0.0279555	0.0004145377440399	0.00078150998025	-0.000438643	-0.000618072	1.92407681449e-07	3.82012997184e-07	-0.00143039	-0.0004697709999999	2.206847924409999e-07	2.0460155521e-06	0.00170736	0.00030415	9.25072225e-08	2.9150781696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.2709879502758	-0.3824806200890407	0.1462914247436971	588704.7689501923	913.0509295587538	-4.715350120958078	22.234526763219364	833661.9999681043	751.0616259338955	-1.0104246040543785	1.0209578804784476	564093.5659504667	775.4300221204201	506.9256502624114	0.953557	21.5734	0.140305075	0.0690359	-0.015976219	-0.1525809965	0.0136556607	0.084821728	0.0333523387	0.0828469273	-0.0869877188	0.0967281732	0.0592260698	-0.0505482438	-0.0055417511	0.0206638972	-0.0393221646	-0.0816620895	0.0152596003	-0.0749169632	-0.1029767981	0.1308065497	0.0711868412	0.0262737638	-0.0037342154	-0.1066210177	-0.063535691	0.0165993255	-0.0273804533	0.0234006767	-0.0770563327	-0.1034615655	-0.0743738271	0.1249756145	-0.0494043005	0.0529823545	-0.1711256499	-0.1705334895	0.07704166	-0.078039646	0.1514476111	-0.0078754878	-0.0609722339	-0.0363604831	0.112188254	-0.0514341173	0.051919973	0.0926740543	0.2693083034	-0.0639907032	0.1084629729	-0.1389454431	-0.0470107994	0.0413389532	-0.1314703817	0.0091006465	0.0653505319	-0.0521573626	0.126177386	-0.0987172228	-0.0865808403	-0.0228240506	0.1030807955	0.0507086699	0.0783683744	0.0102581702	0.1241057513	0.1227653279	-0.0299111922	0.0608786789	0.0882044269	0.0006416175	0.0678010558	-0.0642375373	0.0135195148	-0.1132074544	-0.0372059585	0.023841769	0.0083682522	0.1781179582	0.0232439654	0.0530629701	0.0836501027	0.136515892	0.0151917299	-0.0819698542	0.3041163188	-0.0460750892	-0.0290246281	-0.0779326356	0.1325744537	0.0786667246	0.0319494443	0.0605260476	0.008404437	-0.1686346391	-0.0367232625	-0.0492338297	0.0241484055	0.0405712677	0.0768132552	-0.0118330366	-0.092661062	0.0204406	-0.0161886	0.00041781812836	0.00026207076996	0.0792082999999999	0.0435352999999998	0.0018953223460899	0.0062739547888899	0.0294842	0.009124	0.0008693180496399	8.3247376e-05	8.13685e-05	0.0005200115	6.620832792250001e-09	2.7041196013225e-07	-0.000552228	0.0008781619999999	7.711684982439999e-07	3.04955763984e-07	0.00167639	-3.096999999999996e-05	9.59140899999997e-10	2.8102834321000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.5487299687022	-0.7222579815735344	0.5216565919466759	587596.9554166304	912.37843257228	-0.6724969864737886	0.452252196816327	832434.4042230505	750.8678365364456	-0.1937893974499047	0.0375543305639971	563802.5079449223	773.9510567983062	506.3432989681321	1.333347	30.165796	0.591195025	0.282278	-0.0068783947	0.0867822463	-0.1976368502	0.1711485963	0.0143074123	0.0919364489	0.0930038631	0.0044059928	-0.1488575811	0.0946032952	-0.1032473518	-0.0560961323	0.0249715126	0.0702115779	-0.0348520556	-0.0405912076	0.1103450928	-0.1320477468	0.1920686696	-0.0854952268	-0.0101934502	0.0337480755	0.0244912437	-0.0319993117	-0.0063481618	0.0484464265	0.0069794977	-0.0690848749	0.0104896335	-0.0215998383	0.0775785649	-0.0658463279	-0.159663305	-0.0463550887	0.2759574323	0.0895184902	0.1077699553	-0.0106949592	0.0159356241	-0.0870654875	-0.0312145133	-0.0274340283	-0.0379880385	-0.0194101101	0.0489814389	-0.0862603574	0.0063513	0.0819423481	-0.0302111686	0.0618806186	-0.108874825	-0.1094945552	-0.08094015	-0.0195866351	-0.0689250926	0.0202243578	0.0877641152	0.0024082292	-0.0597190024	-0.1575811935	-0.0075689882	-0.1045841354	0.0656529796	-0.1440295565	-0.1211330081	0.0497344127	0.0741867241	0.1776502495	0.0528204932	0.0072202909	0.0512374607	0.0227315693	-0.0855870616	0.0086581156	-0.1034518195	0.1008576411	-0.0464561223	-0.0065406598	-0.0325181261	0.0329055466	0.0871208913	0.1376720526	-0.0888751476	-0.0313795811	0.1203052079	0.1163672643	0.1563993752	0.1311262932	-0.1242446732	-0.0584400266	0.0371356883	-0.0830177743	-0.1113272947	-0.0225497164	0.0639310753	-0.1136689596	0.0750362016	-0.0165379384	-0.0966728009	-0.0997099	-0.1201505	0.00994206415801	0.01443614265025	0.0250964	-0.0541118999999998	0.0029280977216099	0.00062982929296	0.0198009	-0.0096832999999999	0.00039207564081	9.376629888999996e-05	-0.00215761	-0.0022389784999999	4.655280912099999e-06	5.013024723462249e-06	0.00264129	0.003193518	1.0198557216324002e-05	6.976412864100001e-06	-0.0010361	-0.00271249	7.357602000100001e-06	1.0735032100000002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
767.5095592729409	0.9608293042387004	0.9231929518838252	589070.923575344	916.052076498024	3.673643925744045	13.49565969315612	839151.4068563416	750.2904278662008	-0.5774086702447221	0.3334007724737782	562935.7261476468	773.9985889801246	510.279190474296	1.047361	23.695623	0.1030640999999999	0.0483736	-0.0448707381	0.1215261294	-0.2425274767	0.0468859354	0.0475820842	0.0236209551	0.0748988144	0.0004520705	0.1000746183	-0.0591401651	0.0037837069	-0.1249356431	0.0995660922	0.2804010264	-0.0891185163	-0.0621092448	0.1669263011	-0.1093936432	0.1248156721	-0.0338012288	-0.0759106058	0.0807634123	0.1831278966	-0.0174501271	-0.0300618295	0.0942356755	-0.0289875274	-0.091047246	0.033447979	-0.0545526455	-0.0671334136	-0.0799794499	-0.0876700134	-0.0371688882	-0.0346856482	-0.0927087641	0.1551570288	0.0779424971	0.0444847438	0.1328191737	-0.0529130074	0.1972311735	-0.0784494402	-0.0534164132	-0.0185355079	-0.0072626602	-0.0460795059	0.0305245873	0.0690762636	0.0597507625	0.0768175005	0.0215223795	-0.1733613894	-0.0270259957	-0.1135833277	0.0541433855	0.0475130455	-0.0445260808	-0.0022273296	-0.1060280548	0.0563486555	-0.0198559558	-0.2045629287	-0.0980755758	-0.1876163894	-0.0098129089	0.0286150736	0.1947461637	0.0577369239	0.0132374085	-0.0643513575	-0.0096859067	0.0377738157	0.0391034491	0.0086754972	0.1401964305	-0.0950786662	-0.0388168892	-0.0389398731	0.0197965186	3.8539e-05	0.0746682863	-0.0715872813	-0.1643234404	-0.2305687196	0.1377099214	-0.0836877508	0.0305578936	-0.034907338	0.1969553014	0.1045511092	0.0644169808	-0.0339151243	-0.0703452143	0.1178795881	-0.0772751851	0.0732270951	-0.0212145853	-0.1003129872	-0.111541	-0.0118310999999999	0.012441394681	0.0001399749272099	0.05308	0.0279836	0.00078308186896	0.0028174864	0.0286163	0.0088154	0.00081889262569	7.771127716000002e-05	-0.00194072	0.0002168899999999	3.7663941184e-06	4.704127209999999e-08	0.00330764	0.00066635	4.4402232250000004e-07	1.09404823696e-05	-0.00124154	-0.0002054399999999	4.220559359999995e-08	1.5414215716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.8585068140883	1.3489475411473677	1.8196594687675292	591143.4035003894	917.1541696757472	1.1020931777231908	1.2146093723840006	841171.7709536093	752.9040694615851	2.613641595384252	6.831122389122736	566864.5378118154	776.1880040760545	512.5091302212533	1.058126	23.93918	0.1982681	0.0910225	-0.0133126606	0.1294018009	-0.1778051196	0.0079626658	0.0178333693	-0.0502302608	0.0756833415	-0.0391433277	-0.0193009863	0.1145254344	-0.0736028849	-0.0241119141	-0.0001564578	0.0551351167	-0.030193122	0.1055466324	0.0515690874	-0.046212053	0.192773647	-0.0946795623	-0.0703735767	0.0805997168	0.084689852	0.0024254941	0.1099118512	0.0341888634	-0.0621640849	-0.1262924094	-0.0190662043	-0.0041357453	0.0207252536	0.0461119891	-0.2154330799	-0.0232273932	0.0490896554	-0.0638003721	-0.0266004597	-0.0051489097	-0.0189479661	0.1155631439	-0.05244669	0.099879869	0.1269377064	0.1775467769	-0.0410397457	-0.0056048003	-0.1110500324	0.053750819	-0.1473603146	0.0731895313	0.0853873382	-0.0500977806	0.0998655456	0.0140288227	0.0091701896	0.051978929	-0.0045295093	-0.0084484249	-0.1030981768	-0.0399499484	-0.0898330111	-0.0432038374	0.0287173202	-0.0698569902	-0.1618812845	-0.1720290753	0.0426696134	0.0814816535	0.1282538014	0.0183821683	0.0683860882	0.0215357318	0.0764603769	0.0870329217	0.0836727117	0.06029023	-0.0212239837	-0.0931839443	0.029992005	0.0576004558	0.0594714053	0.1058866139	0.0238891142	0.0560274919	-0.1584621389	-0.0920710351	0.226570112	-0.1085348854	-0.1298533214	-0.0462023842	-0.0151236065	-0.0807288646	-0.0532736036	0.0822543618	-0.1141529732	0.1172494968	0.0713867084	-0.0258549876	-0.1035676303	-0.0763135999999999	0.0352274000000001	0.0058237655449599	0.00124096971076	0.0241674	-0.0289126	0.00083593843876	0.0005840632227599	-0.0241724	-0.0527887	0.00058430492176	0.00278664684769	-0.00119722	0.0007435	1.4333357283999998e-06	5.527922500000001e-07	0.00293688	-0.00037076	1.374629776000003e-07	8.625264134399999e-06	-0.000729012	0.0005125279999999	2.62684950784e-07	5.314584961440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
