global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
784.781357618843	-0.5622574812999801	0.3161334752777974	615881.7792660743	796.4090889288447	1.3104738664162596	1.7173417545599807	634267.4369284724	817.1732477901318	-0.4300461129784025	667772.1169038721	0.1849396592878329	810.5227541632468	648.9082247866452	1.107432	22.895197	0.201853178	0.0994698	0.0457076684	-0.060072146	-0.0333492471	0.0511531089	-0.0127522573	0.1220304762	-0.0524348807	-0.0798830985	0.0483898213	-0.0524418573	0.0453145621	-0.0099107627	0.1188749887	0.0613921126	0.0030997074	0.0207673614	0.0517599883	-0.0385391485	0.002086627	-0.050412818	0.2024693062	0.0927739868	0.0830440358	0.0476994989	-0.0253209779	-0.0177241925	-0.046951077	-0.0006416874	-0.0500544203	-0.0372894578	0.0570355564	-0.0396655261	-0.0825442476	0.0658351435	-0.0190153666	-0.127275734	0.064338354	0.0027123945	-0.0360192463	-0.1068357302	-0.1044869377	-0.130857898	-0.0727858401	0.0134534812	-0.0309428894	-0.0628683142	0.0914578112	-0.1205708577	-0.0866457696	0.1262756784	0.2071313965	0.1774351274	-0.1155980231	-0.0202510195	0.0571082319	-0.0727022715	0.0432907634	-0.0192686901	-0.0691461567	0.0191539088	-0.0984667558	0.0286524138	-0.0309037504	0.0054496852	-0.0558679313	0.083122219	0.0454348992	-0.107649311	0.0164763602	-0.0622652493	-0.1610193262	-0.0795772483	-0.038631624	-0.1073525474	0.013501726	-0.0531096124	-0.083279041	-0.0263794153	0.0206127554	0.1082272077	0.0275705367	-0.0723351442	0.0690796749	0.0325520893	-0.0029621224	-0.0748329969	-0.0806526813	0.048175019	0.1844116508	-0.0508202223	-0.0163745469	-0.1584351238	0.0814716357	0.0199482153	0.0037043315	-0.0460066356	0.103180344	0.071033873	-0.0645858087	0.0610618681	-0.0808986162	0.0785574968	-0.0071079182	-0.0882931893	0.000216956	-0.0182399439999999	0.0003326955571231	4.7069905936e-08	0.0454446	0.0601328	0.00361595363584	0.00206521166916	0.0414006	0.041516514	0.0017236209347121	0.00171400968036	0.000608851	-0.001188139	1.4116742833209998e-06	3.70699540201e-07	-0.000173096	0.000158386	2.508612499600001e-08	2.9962225216e-08	-3.46656e-05	0.0002927534	1.2017038233600002e-09	8.570455321156002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.4229328251786	-2.358424793664426	5.562167507371091	612185.6458107539	788.2092768174698	-8.199812111374854	67.23691866184974	621273.8640611187	817.3667661301295	0.1935183399976949	668088.4303740257	0.0374493479154634	809.7260009062979	637.6520958142947	1.086372	22.459799	0.201196316	0.0970475	0.0425826844	-0.0222772957	-0.0404034366	-0.0464248888	0.1001170137	-0.0594503066	-0.1203864749	-0.0774487373	0.0695245554	0.0357905367	0.0289332764	-0.0069045775	0.1473023654	-0.0386949476	0.1032016663	-0.100307088	-0.1606514949	-0.0163147303	-0.041621045	0.015595639	0.0909016494	0.0272547675	-0.0766310504	-0.1216948478	-0.023074347	0.1106547002	-0.1029437029	-0.2508143624	-0.0250038315	0.0105705752	-0.0153894933	0.0147240725	-0.0668089887	0.2412970441	0.0952642043	-0.0488252769	-0.1165024281	-0.0101985088	-0.0578280161	0.0590725241	0.0962805274	0.0376442256	-0.0436514549	0.126668619	-0.0473099587	0.0248086633	0.0998919854	-0.0059915703	0.153463143	0.0412597548	0.0230506923	-0.0770712399	0.0814054067	0.1598105465	0.027085729	0.1522102793	0.0325635467	-0.0088665755	0.014958789	-0.1422629792	-0.1384558506	0.0659789454	-0.0384908184	0.026711794	-0.1450043591	0.082044933	0.0409403537	-0.0709014428	0.0522767237	0.1172093597	0.0551794276	-0.0002961909	-0.0509671879	0.1038198949	-0.1188168591	-0.0262554841	-0.1010518372	-0.1213910146	-0.0817826297	-0.1262165919	-0.0659830865	0.0415504961	-0.1200597188	0.1024612172	0.121183494	-0.0496810076	-0.046909551	-0.238647592	-0.1022674995	-0.044981891	0.1340012159	-0.0370743519	-0.1320559507	-0.0956514644	0.0401289364	0.0552043428	0.05812431	0.0679480187	0.0473355923	-0.051106016	0.0952509723	0.0768132552	-0.0118330366	-0.092661062	0.0156436	0.015426644	0.0002379813451027	0.00024472222096	-0.000337142	-0.045781742	0.0020959679005545	1.1366472816400003e-07	0.0512439	0.0098433	9.689055489e-05	0.00262593728721	-0.000697811	-0.001306662	1.7073655822440004e-06	4.86940191721e-07	0.000195161	0.000368257	1.35613218049e-07	3.8087815921000014e-08	0.000893308	0.0009279736	7.97999182864e-07	8.6113500229696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.6531977197933	1.23026489461472	1.5135517109213683	614112.3342964575	788.8650430212217	0.6557662037519094	0.4300293139831908	622308.056100874	817.1718495013913	-0.1949166287381558	667769.8316175245	0.037992492158648	809.991605080147	634.7699530681035	1.160638	23.995178	0.209733812	0.10258	0.0398059928	0.1451947943	-0.0150741456	-0.0941535229	0.0435163881	-0.0116571269	0.0858710029	0.1442540869	0.0228130592	-0.0864959447	0.0315412282	-0.0551213404	0.0323972019	-0.0779635474	0.1747475947	-0.0776729965	-0.0160015894	0.0721128287	0.0950219448	0.1510539732	-0.1538730879	-0.0736000034	0.0279352488	-0.0466440292	-0.0020198277	-0.0229764515	0.1536814754	0.0449120391	0.2165381711	-0.0970706314	-0.038005157	-0.0773010467	0.0848885452	0.0297712284	-0.017503298	0.0157891518	-0.0825983662	0.069237557	0.04492599	-0.1645207624	-0.0085123095	-0.0862819209	-0.0219373693	-0.1655625215	0.0427442065	0.0016001462	0.1398155728	-0.0166461269	-0.0712099154	0.0201354435	-0.0320113658	-0.0688622931	-0.1426421247	0.0473738249	-0.0065962854	-0.0135672794	0.0322322072	-0.0376917631	-0.0106415558	-0.0499057346	0.0061469967	-3.22093e-05	0.1913380926	0.1260471547	-0.0354024512	-0.1271478786	-0.0222605862	0.1204304975	0.127094949	0.0498334301	0.0467906755	0.0629305747	0.0063172354	0.0139753953	-0.0127345218	-0.0863944849	0.0907313068	-0.0181664511	0.1467625145	-0.0344074373	0.1516246807	0.0893777447	0.1843960275	-0.0958355294	-0.0662743381	0.1390141814	-0.0103188692	-0.0333098765	0.153786717	-0.0774668332	-0.1451331003	-0.0791186234	0.0367108708	-0.136406015	-0.15436885	-0.0580079126	-0.0013297157	0.0332911527	-0.0182718447	0.0067141647	-0.1080202722	0.0750362016	-0.0165379384	-0.0966728009	-0.00553297	-0.02117657	0.0004484471169648	3.06137570209e-05	0.0151972	0.015534342	0.0002413157813729	0.00023095488784	0.0617755	0.0105315999999999	0.0001109145985599	0.0038162124002499	0.000741246	0.001439057	2.0708850492490004e-06	5.49445632516e-07	-0.000526813	-0.000721974	5.21246456676e-07	2.77531936969e-07	-0.000195487	-0.001088795	3.8215167169e-08	1.185474552025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3897824371434	-1.2634152826499303	1.5962181764334034	612133.7716620405	792.6172183296412	3.7521753084195097	14.078819545113044	628242.0547926181	818.013980949561	0.8421314481696527	669146.8730289487	0.7091853759963165	811.163898340433	644.522997801978	1.254087	25.927168	0.1826737545	0.0922996	0.0503937255	-0.0121987681	-0.0338673445	0.0602452723	-0.0239806211	-0.0953638104	-0.0950149661	-0.0355529	0.0195951452	-0.1625540806	0.0380350138	0.0395599271	0.1004420252	-0.0646527241	0.0143931594	-0.0278846587	-0.0114503953	-0.0131656423	0.0410555267	0.1362455885	0.0317143783	0.002685324	0.0948190121	-0.0670804551	0.0730686928	0.0133288124	-0.0645371981	-0.0345844311	-0.0186651184	0.0466783269	0.038870055	-0.2067725322	-0.0930468516	-0.1120887705	-0.1254283445	-0.0560549631	0.1929950223	-0.0102878473	-0.0441880945	0.0513612933	-0.2304150347	-0.101577651	0.0931220098	0.0163214908	-0.0998053373	-0.0993990882	0.0374748032	0.1835971555	0.0047756	0.0247871678	-0.0256765894	-0.0573778582	0.1127678666	-0.0781449764	0.0992022054	0.0808471813	0.0340008905	0.1012572816	0.0940078334	0.011485115	-0.0983859908	0.0436669977	0.0860939857	-0.0053425554	-0.1006291413	0.043195767	0.1523071124	0.0492829409	0.0574397652	-0.0407335789	0.0709625197	-0.0658066579	-0.0467918433	-0.1300584318	-0.0823733963	-0.0067728838	0.0214039264	0.0704242308	0.0496637595	0.179694151	-0.0249156112	-0.1283514761	-0.0003034424	0.1764034552	-0.1818769084	0.0842086953	0.1788231049	0.0295291677	-0.0977777011	0.0748229255	-0.0655788048	-0.1620844287	-0.0107731384	-0.0336671051	0.0057776495	-0.0608971327	-0.0092359153	0.1037878864	0.051954389	-0.1548489801	0.1122271479	0.0732270951	-0.0212145853	-0.1003129872	-0.00496029	0.0005726799999999	3.279623823999999e-07	2.46044768841e-05	0.0707376	0.0555404	0.0030847360321599	0.0050038080537599	0.110282	0.0485065	0.00235288054225	0.012162119524	-8.06649e-06	-0.00074931249	5.614692076700001e-07	6.506826092010001e-11	-0.000375392	0.000151421	2.2928319241e-08	1.40919153664e-07	0.000464863	0.00066035	2.1609760876900003e-07	4.360621225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.5314204309913	0.141637993847894	0.020061321301256	612355.4239617448	786.2292757131634	-6.387942616477858	40.80581087141398	618156.4739884455	817.6845875174707	-0.3293934320902281	668608.0846636163	0.1085000331041797	810.6152464460256	623.4386676785354	1.452408	30.027279	0.1898285945	0.0904949	0.0573746461	-0.090342058	-0.0297481888	0.0355165375	0.1597879345	0.0473302207	0.0859598073	-0.0696009348	0.0766125559	0.0230697123	0.035685652	-0.0347117068	-0.0193233254	-0.0765016449	-0.0215875718	0.0093796425	-0.0233488041	-0.0378413839	-0.0642965634	-0.0381930889	-0.143124227	0.1031531165	-0.020737065	-0.1421165041	0.181640755	-0.0654000128	-0.0377108399	0.0612716529	-0.076716653	-0.0170128743	0.0023856175	0.0650019775	-0.0474940835	0.0241130516	-0.0958538271	0.1608827024	0.1490156204	0.035279372	0.1081600759	0.0484278505	0.1121593049	0.0232939205	0.0312877675	0.0274495881	0.026098197	0.1160786513	-0.0886541152	-0.0797672494	0.0472468348	-0.1120394826	-0.0402374627	0.0217670378	-0.0796983344	0.0648692462	0.1087457857	-0.0299439225	0.0317300678	-0.0325272421	0.0069359246	0.0268282152	0.0418948905	0.1067107727	-0.0910182507	-0.0573619652	0.0003968277	-0.0692289688	-0.1218349286	0.177852448	-0.0471647342	0.0998815499	0.1275266137	0.0851984453	-0.1354123201	-0.0854447983	-0.0635768242	-0.0302965103	-0.0688821042	-0.0055496724	0.0436482717	0.1125377249	0.1021438927	0.0310869189	-0.1596203119	-0.0114483484	-0.0301961242	0.0060176433	0.0257306793	0.0874515583	-0.1195714331	0.019995855	0.0783750445	0.1270616083	0.0635018145	-0.0163278326	0.0895967186	0.037634402	-0.1055116168	-0.0689109636	-0.0864118729	0.1902112161	-0.1390473129	0.0713867084	-0.0258549876	-0.1035676303	0.0174523	0.02241259	0.0005023241905081	0.00030458277529	0.0337061	-0.0370314999999999	0.0013713319922499	0.00113610117721	0.0551344	-0.0551476	0.00304125778576	0.00303980206336	0.000905337	0.00091340349	8.343059355441802e-07	8.196350835689999e-07	-0.000288755	8.663699999999998e-05	7.505969768999997e-09	8.337945002500003e-08	-3.98346e-05	-0.0005046976	1.58679535716e-09	2.5471966744576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.6584215403263	1.1270011093350831	1.270131500442508	614120.5216510758	789.7993819545201	3.5701062413567115	12.745658574574144	623783.0637357419	817.6426629636828	-0.0419245537879078	668539.5242983426	0.0017576682103151	810.0266107027621	647.0909743745532	1.273332	26.325026	0.19203885	0.0886483	0.0232008336	0.1288905199	-0.0016191489	-0.1330135114	0.0141059276	0.0159625128	0.0891708753	-0.0032157201	0.0771937744	0.0108579801	0.0206871601	-0.060588411	0.0486684166	-0.0097454905	-0.0043446327	-0.0688903744	-0.1495273043	-0.0853569484	0.0297171792	0.0678494548	0.0203306197	-0.0999903356	-0.0608873569	0.1833678389	-0.0506009729	-0.0800431636	-0.1911817733	0.0571170421	0.1392412373	-0.0177358778	-0.0007693487	0.1453819869	0.1034236057	-0.0277459817	0.0756369444	0.0194184662	0.011637243	0.0428340925	0.0240587695	0.0258778576	-0.0015600478	-0.0339245905	-0.0592930493	0.0881843613	-0.0166837721	0.1365475913	-0.055471817	0.1786391843	-0.0341038859	0.0464369062	0.0281050421	-0.2168255915	0.0556951719	0.0988628391	0.1592026062	0.0149524051	0.018631885	-0.0544804422	0.0378586187	-0.0673257817	0.0009078024	0.037544496	-0.0488348114	0.0488765103	-0.1191077605	-0.1525486581	0.1603304219	-0.0629824717	-0.0747024439	0.0569278812	-0.0217694812	0.0314139544	0.1476388598	0.1566598343	0.0757700699	0.0210729865	-0.012710234	-0.130813205	0.0163531701	-0.0725650834	0.1315869273	-0.2061182657	0.0885831225	0.0966111842	-0.042710452	0.0249354144	0.0860492101	-0.0623634818	0.0214446542	-0.0161351571	0.0022207935	-0.0258492069	0.0842201306	-0.0550212251	0.0133748564	0.1184090004	-0.1730290995	-0.0628700384	0.0479181344	0.0398960618	0.0771041132	0.0695158277	-0.030451217	-0.1064242213	-0.00423263	-0.02168493	0.0004702361891049	1.7915156716900003e-05	-0.00682365	-0.04052975	0.0016426606350625	4.65621993225e-05	0.0157655	-0.0393689	0.00154991028721	0.00024855099025	0.00195234	0.001047003	1.0962152820090003e-06	3.8116314756e-06	-0.000495167	-0.000206412	4.2605913744e-08	2.45190357889e-07	-0.000595525	-0.0005556904	3.54650025625e-07	3.0879182065216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7103890294875	1.051967489161143	1.1066355982519995	615770.3946508096	791.0701605301523	1.270778575632221	1.6148781882858565	625791.9988812009	817.6872635528189	0.0446005891360528	668612.460976497	0.0019892125512829	810.3499781048993	641.5620819565199	1.095177	22.641836	0.08301526	0.0441178	0.028897782	-0.0371259651	-0.0172018317	0.0781983352	0.052621191	-0.0067973973	0.0031504218	0.0727548781	-0.0291395729	-0.0709477198	0.0229966222	-0.0258715823	0.061655103	0.0688782018	-0.0015907384	-0.0614184375	0.0097292721	0.0454939421	0.1298174872	-0.0944663427	0.0206347953	0.0522335212	0.0154910384	-0.0378090867	-0.068762087	0.0585498108	-0.1378134416	-0.1023525718	0.003126649	-0.015927634	-0.0752776643	0.1327274941	-0.0105541411	0.0020251548	-0.0271020578	-0.1747811124	-0.022303846	0.0438597703	-0.0976536914	-0.0271935436	-0.032247544	0.0860104675	0.0845769645	-0.1159351646	0.053899061	0.0203150708	-0.0253068973	-0.169440575	-0.1119083062	-0.1027600874	0.0007568917	-0.1588724833	0.008176015	-0.0597143549	0.0346136352	-0.0019123261	0.0225624004	-0.0314314067	-0.0087759983	0.0527390437	-0.0846523357	-0.0077927257	0.000882974	-0.0181475107	-0.0022341807	-0.0042197864	0.0786369198	-0.1715021911	0.0866430458	0.054566603	0.0145190219	-0.03506005	-0.0780418961	0.0111599226	-0.043368006	0.0858452935	-0.0601821829	-0.1532663618	-0.0110627835	0.0581887541	-0.1206703053	0.0523167216	-0.0146954411	0.0113769138	0.0452130932	-0.102803059	0.0527642889	0.0177150664	0.0873138817	0.0369041332	-0.1062612121	0.1298869104	-0.0607791216	-0.2093127662	0.0008724863	0.002093884	0.0438011259	-0.0086409874	0.0993279448	0.1475412064	0.0262509133	0.0676152521	-0.034995421	-0.108871781	-0.00936404	-0.00513141	2.63313685881e-05	8.76852451216e-05	0.0139535	0.02077715	0.0004316899621225	0.00019470016225	0.015738	-2.7500000000003216e-05	7.562500000001769e-10	0.0002476846439999	0.00135051	-0.00060183	3.621993489000001e-07	1.8238772601e-06	-0.000969306	-0.0004741389999999	2.24807791321e-07	9.39554121636e-07	-0.00066114	-6.561499999999999e-05	4.371060996e-07	4.305328224999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7842391484951	0.0738501190076021	0.005453840077437	615886.3020158823	789.3867273538809	-1.6834331762713646	2.833947258971095	623131.4053224704	817.7859634511558	0.0986998983369176	668773.8820177352	0.0097416699317178	810.2900813510793	647.0700240821949	1.06189	21.95365	0.17743128	0.0827679999999999	0.0236844853	0.0187907906	-0.0130024657	-0.1118538995	0.1080126402	0.0414179291	-0.032586856	-0.022700019	0.0007268748	-0.0244866507	0.0239209927	-0.0444020439	0.0804013834	0.0318113085	-0.125367065	0.0549787273	-0.148564802	0.1328072818	-0.1229943841	0.0153110732	-0.0321780831	-0.0257374645	-0.0753467194	-0.1148086659	0.0678282546	0.0785727868	-0.063967426	0.0853391395	0.0635786291	-0.0850740385	-0.0592491205	-0.1274271118	0.0448390281	-0.0060858147	0.1054294398	0.1316940217	0.041245641	0.0533899931	0.0933124891	-0.0340280654	-0.0568698949	0.131826205	0.0304865275	-0.0716673396	0.1122044245	0.1369925295	0.1707403034	0.0459681191	-0.1166327574	-0.0126886528	0.0629186224	0.0728943493	-0.0019001974	-0.1813299227	-0.095128905	0.1306710581	0.0236915631	-0.0438022288	-0.029689251	-0.1027797921	-0.1175886054	-0.0032505435	-0.0238193402	-0.1122390607	0.099999672	0.0293898059	0.0300209871	0.0504738011	-0.0826813105	-0.0013551022	0.0455305381	0.0761610804	-0.0695336575	0.1016461978	-0.1535059026	-0.0467690459	-0.046564604	0.1395234547	0.1064801879	-0.1473166149	0.1419757668	0.0728821657	0.0904194802	-0.0037688467	-0.0530679652	-0.0028814788	-0.0709698515	-0.0193261952	0.1092376704	0.0856622718	0.0274443121	-0.1112134561	-0.0829480266	0.1203328595	-0.0603079691	-0.158661539	-0.1097013259	-0.2143456491	0.0347204738	0.0664514548	0.1555944738	0.0656857936	-0.0394798359	-0.1109009027	0.00928127	0.01864531	0.000347647584996	8.614197281289999e-05	0.0684568	0.0545033	0.0029706097108899	0.00468633346624	0.0246471	0.0089091	7.937206281000005e-05	0.00060747953841	0.000599758	-0.000750752	5.63628565504e-07	3.59709658564e-07	-0.000454716	0.00051459	2.648028681e-07	2.0676664065600002e-07	-1.90106e-05	0.0006421294	3.6140291236e-10	4.1233016634436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.2525832473755	-0.5316559011196205	0.2826579971953156	615052.1143301816	791.3427348602024	1.956007506321498	3.825965364786045	626223.3240160246	817.8593495016047	0.073386050448903	668893.9155671879	0.0053855124004889	810.116989214875	636.026750080204	1.151852	23.813549	0.23090945	0.112228	0.0148794174	0.0661037785	0.0049895629	-0.0301260072	0.0800958659	-0.1066535407	0.025366783	0.1761503898	-0.1142674618	-0.0418679863	0.0114534514	-0.0440402113	-0.0315170338	0.0219771114	0.1485757918	0.0833343604	-0.1978725685	0.0045917769	0.0837801952	-0.0175357505	-0.0141178066	0.0056708449	0.0655966381	0.0760583159	-0.1044866176	0.0980604194	-0.0147749843	0.0910272018	-0.1011266382	0.0255755569	0.1683148916	0.0532773241	-0.1847932004	-0.0751036291	0.0018558141	0.0878781697	-0.1546769016	-0.1302077253	0.1706674745	-0.0616954907	0.0311765733	0.0582336682	-0.0665681804	-0.09518084	0.1001416651	-0.2900090535	-0.0753224532	0.0632583505	-0.0869609341	0.054467759	-0.0165179858	0.0397953446	0.0740874647	-0.02688924	-0.0982172523	0.1692268558	0.0101984119	-0.0119663925	0.0977682115	-0.0694609255	-0.0586878581	-0.1768264992	0.0308986477	0.121943408	0.0696289223	-0.2088795827	0.0104847092	-0.1202889161	0.0520394593	0.0498461272	0.014908323	-0.0102497943	-0.0730183642	0.0413992199	0.0757825898	-0.0633429844	-0.0797609505	0.0817493324	-0.1426254677	0.0057260144	-0.016942086	-0.1364170554	-0.1428196001	-0.1340799442	-0.015505257	0.0964306831	-0.1830816141	0.0029078059	-0.0573317529	-0.1293237864	-0.1896246771	0.0476965365	-0.0280422081	0.1121028957	-0.0979203102	-0.0175509169	-0.0013536921	-0.032576242	0.1331246785	-0.0694621311	0.0097383663	0.0637282764	-0.0438968002	-0.1125037874	-0.0128195	-0.02210077	0.0004884440345928	0.0001643395802499	-0.0158165	-0.0842733	0.0071019890928899	0.00025016167225	-0.00309456	-0.02774166	0.0007695996995556	9.5763015936e-06	0.00167614	0.0010763819999999	1.1585982099239996e-06	2.8094452996e-06	-0.000855147	-0.000400431	1.6034498576100005e-07	7.31276391609e-07	-0.000478072	-0.0004590614	2.28552837184e-07	2.1073736896996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.6614133888808	-0.5911698584947089	0.3494818015926542	614125.2108346582	793.8093120177637	2.4665771575612325	6.08400287420285	630133.2238461153	816.83139030151	-1.0279592000946425	667213.5201818979	1.0567001170592167	809.6001031450529	646.8379389487444	1.12631	23.285484	0.06072603	0.0401477	0.0108241042	-0.0073305125	-0.0016769861	0.1042478038	0.0312161224	0.0106709394	0.0488980222	0.0602231092	0.1014372569	-0.0173360059	0.0292941298	-0.0893020809	-0.0900882171	0.0608512046	-0.0290577177	-0.0595923872	0.0572641345	-0.0249371906	0.0161933448	0.0805236453	0.072571186	0.0749877101	-0.0193126676	0.1368353511	-0.1133120777	0.0131920153	-0.0015020661	0.0383672532	0.1355768593	-0.009362353	0.194092781	-0.0837387666	-0.0813003718	0.0204705083	0.0517979181	0.0037051065	0.0557475063	0.0157298437	-0.0301900385	-0.1163275879	-0.023743056	0.0484717634	-0.0402822132	0.1395969283	-0.039581478	0.0044497956	-0.0676596333	-0.0841131314	-0.0762978817	-0.2409079731	0.0648231821	0.0895885702	-0.0002649094	0.0086086206	0.1184970458	0.025122647	0.0248870914	-0.0610916864	0.0423699144	0.0953957886	0.0008114786	-0.1017458228	0.0957312002	-0.0419305066	-0.0711706051	0.0277847102	0.0052394745	-0.1542410162	-0.032651966	0.0248030626	-0.0856389087	-0.0484051028	0.0302849174	-0.0373645464	0.0091938951	-0.1290866445	0.0827587096	0.1042324455	0.0954906214	0.0049939874	0.0456667474	-0.0298093958	-0.0715124233	0.1194115507	-0.0416375877	-0.0846480892	-0.1192716294	0.0692345661	0.0100669793	-0.0813527801	-0.07377908	0.0128916217	0.0053423829	-0.0547290448	0.0164758224	0.0525685693	-0.053575105	0.0020947437	-0.2166709881	0.1600330398	0.0215902306	0.0617435365	-0.0482387676	-0.1136742748	-0.0128364	-1.6900000000000248e-05	2.856100000000084e-10	0.0001647731649599	0.0224708	0.0382872999999999	0.0014659173412899	0.0005049368526399	-0.00450839	-0.00141383	1.9989152689e-06	2.03255803921e-05	0.00186212	0.00018598	3.458856040000003e-08	3.4674908944000003e-06	-0.000969306	-0.0001141589999999	1.3032277280999992e-08	9.39554121636e-07	-0.000598093	-0.0001200209999999	3.57715236649e-07	1.4405040440999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
