global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
829.6321152067711	n/a	n/a	688289.4465824611	955.5354982448806	n/a	n/a	913048.0884060924	801.3672943310628	n/a	642189.5404234882	n/a	809.1407767624403	643.9895581540997	n/a	n/a	n/a	n/a	-0.0553001621	-0.034203757	-0.052098001	-0.0596257309	0.1055391302	-0.0055105902	0.0495328367	-0.0981202633	0.1236703482	-0.0858183967	-0.1319999211	0.0951043377	-0.0270605958	0.0467858521	-0.0378821676	0.0406507722	-0.0211779998	0.0171648188	-0.0212802506	0.1068056686	0.111165319	-0.0260291987	0.0331182253	-0.0881930752	0.0347649146	-0.1753395993	0.0357084372	-0.0806243506	0.1734030862	-0.0323788352	0.0298507511	-0.0591665103	0.0247137404	-0.0056755813	0.076361156	-0.1297981064	0.0209562043	-0.0554779651	0.0503973522	-0.0321117531	0.0831018968	0.0160491992	-0.0895222438	-0.1200095547	0.0389232494	-0.0351818069	-0.0024347086	0.0702991983	0.053871485	-0.0192200005	-0.0888634061	-0.0343834008	0.1511742622	-0.0196113282	-0.0812071525	0.023337776	0.0489873155	0.1020113933	-0.1056490298	-0.006273625	-0.0034742562	-0.0055076882	0.0691909574	0.1553965327	-0.0425008168	-0.1135083131	0.0325990718	-0.0130478338	0.0305228645	-0.0615967245	-0.1264077388	0.009725814	-0.0590703823	0.0660947975	-0.0152225615	0.0324381538	0.0162846011	-0.0260589936	0.1860643504	-0.1017048222	0.05368443	-0.0739996093	0.053846668	-0.1051538069	0.0287070643	-0.0235980379	0.0483664106	-0.0356177883	0.1421721689	-0.0202161019	-0.0161400144	0.0280376777	-0.0227618112	-0.1230371733	0.0124382545	0.0682784518	-0.0477107452	-0.0142346264	0.1311768464	0.0670593725	-0.1208311843	-0.0230698056	0.0395769171	0.0951606568	-0.0556142827	-0.0872519478	0.1067226512	0.0198478909	0.0582337234	-0.0356934271	-0.065435552	0.1147017419	0.1146833673	0.1146527451	-0.0078280599999999	n/a	n/a	6.127852336359845e-05	-0.0269738	n/a	n/a	0.00072758588644	-0.0915548	n/a	0.00838228140304	n/a	0.000367543	n/a	1.35087856849e-07	n/a	0.000306238	n/a	9.378171264400001e-08	n/a	0.0	n/a	0.0	n/a
827.3270619567613	-2.305053250009792	5.313270485380703	684470.0674460068	950.507293198627	-5.028205046253561	25.28284598716977	903464.1144237808	799.6987624592468	-1.668531871815958	639518.1106788509	2.783998607265664	807.7588207641696	637.2090756424332	1.023566	21.128025	0.078348535	0.0448647	-0.0130904368	-0.0612917687	-0.0247518155	-0.1152293869	0.0892624833	0.0711635436	-0.1308440538	-0.0113376644	0.0408302147	0.0562524322	0.0990083873	-0.0104059394	0.0798529076	0.0389160272	0.1201520013	0.0802871953	0.0848031791	0.1117939966	-0.0390603015	0.1150329231	0.0234389028	-0.0999229358	-0.0701210216	0.0180123751	0.0857940274	-0.0158482056	0.0827332448	-0.0746978311	0.0672254453	-0.0289700509	-0.068580105	-0.0260005916	0.0737962436	0.0524051503	0.0747330539	-0.1228209882	-0.0227872604	0.0282175367	-0.0138102896	0.0408399327	0.1190102257	0.0798235864	-0.0438722501	-0.0233478643	-0.0203314578	-0.0703208727	-0.0169586247	0.0057044811	-0.0461584696	0.0222084649	-0.0955411863	-0.0378074216	-0.0032656836	0.0900809656	0.0119299875	-0.029805604	0.0175189608	-0.0538919814	-0.0504719293	-0.0060603681	0.0100042014	0.0209909448	0.0603805796	-0.025000224	-0.0296072266	-0.0581356803	0.1263244997	0.1405624357	-0.0073830227	-0.0746242062	0.0893540714	-0.0601309167	-0.1157014282	0.0245480188	-0.0436315378	0.0016272795	-0.0643645191	0.0365511392	-0.0183351467	-0.1216008803	0.0734634879	-0.0017241807	-0.0260375856	0.1318059925	0.0048544902	-0.0067408341	-0.0082805189	-0.0239412977	0.1254491758	0.0082348689	0.0201316133	0.0033874657	-0.152455818	-0.1538263086	0.0430275885	-0.1131770536	0.0314239574	-0.0444779253	0.0440404376	-0.0641701955	0.0105890344	0.0499267359	-0.0293302581	-0.0543738154	-0.0008642096	-0.0985532901	-0.022443482	-0.1342176273	0.1120390492	0.0118914249	0.0186300436	0.1146527451	0.1144874327	0.1142120884	-0.0170778	-0.0092497400000001	8.555769006760185e-05	0.00029165125284	-0.0467462	-0.0197724	0.00039094780176	0.00218520721444	-0.054703	0.0368518	0.002992418209	0.00135805516324	0.00033839	-2.9153000000000024e-05	1.145077921e-07	8.498974090000014e-10	8.58991e-05	-0.0002203389	7.378655380810001e-09	4.8549230853210015e-08	0.0	0.0	0.0	0.0
826.4624847428428	-0.864577213918551	0.747493758827164	683040.2386873136	946.4727168718416	-4.034576326785441	16.2778061366575	895810.6037827652	800.4192829720226	0.7205205127758063	640671.0285534469	0.5191498093307109	807.3134187070746	631.8656871502955	1.014343	20.937651	0.07640355	0.0534563	-0.0072744205	-0.0227677785	-0.0195462296	-0.0444754048	0.0319323956	-0.007756886	0.0286594016	0.0347389516	0.0255172154	0.1113222001	-0.1259253993	0.1949514401	-0.1449260996	-0.0058940417	0.0629540952	-0.1600154075	0.0135132488	0.0241818722	-0.0944278785	0.0382986262	-0.0013372683	-0.0609545607	-0.0748844126	0.2006206988	0.1303433276	-0.080200933	0.1063164037	0.0157138665	-0.0153296254	0.0112082471	0.0292386744	-0.0477231977	0.0737049455	-0.0393445146	0.0296782549	-0.1098652066	0.0546408732	-0.0087963584	0.0961576048	-0.0226586698	0.1993070411	-0.0540469786	-0.006063734	0.1600917042	-0.0686007188	-0.0569847987	0.081779244	-0.0611157458	0.0392910019	-0.1342979357	0.0412486031	-0.0905677998	0.083154374	-0.0306836545	0.0393361352	0.0696607287	-0.0588904772	-0.0953816567	-0.1095079087	0.0559241999	-0.1591825497	0.0122583095	-0.0187582356	-0.0588502778	0.0069238917	-0.0183880476	0.0044366802	0.0512551659	0.0558343709	-0.1155215071	-0.0875158956	0.1100102859	-0.1052590986	0.0908996391	-0.0381021822	0.0837280811	-0.124840864	0.0155552436	-0.07602886	-0.2030424228	-0.0608552525	0.0994640382	-0.0521927029	0.1124018095	-0.0332087	-0.0794864671	0.0620849715	-0.0619072719	-0.0085056454	-0.1525771038	0.0357417743	-0.0288254219	0.0873247977	-0.0261051269	0.078291556	-0.0298993045	-0.0045372835	-0.1701480082	-0.0090761742	0.1422507145	-0.0371739834	0.0019009294	0.0514667013	0.0627759632	0.085272418	-0.0116661452	-0.1095874127	0.0968471226	-0.0661291552	-0.078940388	-0.1107102207	0.1145547726	0.1140958982	0.1133324686	-0.0171996	-0.0001217999999999	1.4835239999999584e-08	0.0002958262401599	-0.004314	0.0424322	0.00180049159684	1.8610596e-05	-0.056638	-0.0019349999999999	0.003207863044	3.744224999999997e-06	-0.000299901	-0.000638291	8.9940609801e-08	4.074154006810001e-07	8.58991e-05	0.0	7.378655380810001e-09	0.0	0.0	0.0	0.0	0.0
827.5771597391727	1.1146749963298817	1.2425003474430216	684883.9553219561	950.9031599516144	4.430443079772772	19.628825883106444	904216.8196059656	800.6439670005341	0.2246840285114331	641030.7618943523	0.0504829126681264	807.6827370382942	638.1398967750537	0.980671	20.242615	0.11522731332	0.0623943	-0.0258367057	-0.0571965649	-0.0305813602	0.0487203706	0.0466915545	0.0313146057	0.0068344997	-0.0587978058	-0.0163070316	0.0198552451	-0.0330659704	0.1713101297	0.0116514864	-0.0147288482	-0.0988479281	-0.0146082425	0.0055516591	-0.0085593786	-0.1675675754	0.072344319	0.0411860123	0.0999119813	-0.0884832255	-0.0193856624	0.1705223603	-0.0304623297	-0.0520007242	0.0922770094	0.1630729294	-0.1051501854	0.0804140629	-0.0975648291	-0.0933042176	0.0354764053	-0.0157844362	0.0025687218	-0.0250497744	-0.0134320963	0.0463230525	0.0939318353	-0.002995284	-0.0130039189	-0.0331358052	-0.0757789066	0.0439548756	0.0341114096	-0.1051435557	0.0440639621	-0.0702930085	0.1535906808	-0.0391106254	-0.0385565787	-0.0253744697	-0.1084401868	0.104266902	-0.0884211456	0.1149976584	-0.0583528127	0.0803600543	-0.1069289433	0.1447293178	0.0927504686	0.0795430409	-0.0705859391	0.0503709484	-0.0269770205	0.0195873799	0.0659899744	0.0948514631	-0.0635147662	0.0072833117	-0.0794656383	0.2087982241	0.168061306	-0.1271104537	0.04078127	0.0893376277	0.1403242143	0.0870266019	-0.067263127	-0.0039086859	-0.0960939123	-0.056675262	-0.0075312135	-0.0907893748	0.0018065721	-0.0533939751	0.0058874503	-0.0531289391	0.0068628654	-0.0093059614	0.0500363207	-0.0737007168	-0.0042397849	-0.0151358991	0.0483782963	0.0036975314	-0.025294824	-0.1151661404	0.0768747341	0.0447774161	0.0833551575	0.1722868936	0.0229779728	0.0246784234	0.0402794041	0.0206514962	0.0227625627	0.165581327	0.079165341	0.1246305942	0.1144078661	0.1135094328	0.1120172664	-7.626679999999999e-06	0.0171919733199999	0.0002955639466355	5.8166247822399977e-11	-0.0269688	-0.0226548	0.00051323996304	0.00072731617344	-0.0718805	-0.0152424999999999	0.00516680628025	0.0002323338062499	0.000670919	0.00097082	4.5013230456100005e-07	9.424914724e-07	0.000265804	0.0001799049	7.065176641600001e-08	3.2365773044010016e-08	-5.20359e-05	-5.20359e-05	2.70773488881e-09	2.70773488881e-09
827.0852259551577	-0.4919337840149183	0.2419988478552362	684069.9709932944	949.4412420988084	-1.461917852805982	2.1372038083528526	901438.672198128	801.78360431233	1.1396373117959229	642856.9481440709	1.2987732024374374	808.4851122352003	635.8969240568132	0.977323	20.173502	0.13114923332	0.0677394	-0.0165050731	-0.0282611351	-0.0423780451	-0.0389221864	0.0971661601	0.0217255308	0.0471795441	-0.1129814817	0.1201517698	-0.0421758118	-0.0746769167	0.1622257186	0.0809873484	0.037391559	0.0105596372	-0.1183893738	-0.0376435252	-0.0106657729	-0.1391051288	0.0654201119	-0.0153438125	0.069267629	-0.1240587918	0.1231910045	0.0020383974	0.1316608741	0.0171055275	0.0244756507	-0.0295555883	0.0175823873	0.0546166383	0.0073577775	-0.0464086626	-0.0901291212	0.0645303347	-0.1276531364	0.0062902502	-0.0057243037	0.0233612523	-0.0728061629	0.0474412819	-0.1147060505	0.0703918679	-0.0415451645	-0.1070184672	0.1197672432	0.0098110474	0.0393228625	-0.0139786672	-0.043947503	-0.090868158	0.1382620616	0.0592359504	0.0743357832	-0.0165614471	-0.0141245431	0.1529530329	-0.0089544112	-0.1267658641	0.005674186	-0.0181813757	-0.0206011412	-0.0520539856	0.0552466209	-0.0047030296	-0.0750693693	0.0198179251	0.0689292667	0.1437833603	-0.0352885062	-0.1260667964	0.0475588327	-0.0350220994	0.1533086822	-0.0298229596	-0.0260008481	-0.1313628206	-0.0106043259	-0.167102452	0.0590386756	-0.1461518447	-0.0982425955	-0.0866604299	0.080003067	-0.0325625034	-0.0215317911	0.0867154205	0.0248084556	0.0268823735	0.0110825989	-0.0362380036	0.1228669417	0.0669932412	0.041911905	-0.0530155088	0.0095101035	0.0464821499	0.01387345	0.072193647	-0.0035295953	-0.0116203522	-0.0803664002	0.1778885525	-0.0149261319	-0.0839251369	-0.076960181	0.0082785582	-0.0601948954	0.0026241855	-0.0219484709	0.0519921317	0.1142120884	0.1127290384	0.1102715368	-0.0272268	-0.0272191733199999	0.0007408833962241	0.00074129863824	0.0242642	0.051233	0.002624820289	0.00058875140164	-0.050372	0.0215085	0.002537338384	0.00046261557225	0.000204683	-0.0004662359999999	4.1895130489e-08	2.17376007696e-07	0.000360492	9.4688e-05	1.29954482064e-07	8.965817344e-09	1.08113e-05	6.28472e-05	1.1688420769e-10	3.94977054784e-09
826.7335958285125	-0.3516301266452046	0.1236437459645226	683488.4384715423	953.7615461099956	4.320304011187204	18.665026749080248	909661.0868381292	801.7682880969379	-0.0153162153920902	642832.3877978944	0.0002345864539369	809.6125913046839	631.6588152515284	0.962095	19.859167	0.05691945	0.052627	0.0035722246	-0.0436160871	-0.0314728813	-0.0382031119	0.05727443	0.0457731818	-0.0668146995	-0.1177688003	-0.0289363022	0.0299063968	0.1154126762	0.0593374273	0.0722592299	-0.0703010062	-0.0685637977	0.0974046735	-0.0595685343	0.04378109	-0.0373575372	0.0393402355	0.0590184517	-0.005872538	-0.0459917375	0.1669200872	-0.1049226276	0.1337757675	-0.0640942001	-0.0855468304	-0.0151680574	-0.0386919338	0.0519865903	-0.009671049	-0.0050728901	-0.0093721928	-0.1379957089	0.0337204057	0.015788676	-0.0469817504	-0.0014514343	0.1049596337	0.139904038	-0.1053809894	0.161058474	-0.0310535017	-0.076288772	0.0506588542	-0.0500247917	-0.0969102417	0.0496457433	-0.0169995606	-0.0460091693	0.0552878929	-0.0474998627	0.0209142635	0.0646937426	0.0547686122	-0.0314096475	0.1270114609	0.0195809124	-0.1042432502	-0.0415224613	0.1092721149	-0.0683547559	0.1098361424	-0.0569407097	-0.0504508361	0.030643639	0.0777818784	0.093844372	0.0441806954	0.0635811989	0.018177747	-0.0250528161	-0.0578649364	-0.0049537348	0.0779645115	-0.0518675706	-0.0215806664	-0.0847617626	0.0524998388	0.0583969745	-0.1350822253	-0.124863232	0.0357363232	-0.1590538987	0.0317878987	-0.0847755931	0.1088140755	-0.0511376015	-0.0353402357	-0.0962304389	0.0792068106	0.0949016951	-0.0314002239	0.0964720048	0.0810567752	-0.0292909039	-0.0503862901	-0.0013346401	0.0378529504	-0.0680503805	-0.0879834523	-0.1048634727	0.0436609926	-0.1642671208	0.019043086	0.0451780198	-0.098356019	-0.0855825353	-0.045125192	-0.0745672972	0.1139675232	0.1117560484	0.1081019891	-0.0272293	-2.5000000000025e-06	6.250000000012501e-12	0.00074143477849	0.0212765	-0.0029876999999999	8.926351289999996e-06	0.00045268945225	-0.0485521	0.0018198999999999	0.00235730641441	3.312036009999997e-06	0.00123253	0.001027847	1.5191302008999997e-06	1.0564694554089998e-06	0.000374832	1.4340000000000002e-05	1.4049902822400002e-07	2.0563560000000002e-10	1.08113e-05	0.0	1.1688420769e-10	0.0
826.6229896743818	-0.1106061541307781	0.0122337213316014	683305.567058213	951.4491010901422	-2.312445019853385	5.347401969844722	905255.3919652397	802.4028368215063	0.6345487245683898	643850.3125392009	0.4026520838513703	809.1003592282146	627.7747953521778	0.965693	19.933434	0.06536135	0.033594	0.0118660125	-0.0385533493	0.0088348563	-0.0501036557	0.0320503113	0.0448494032	0.0088290526	0.0078152458	0.1365444972	-0.0887454371	-0.0565247679	0.1080576165	-0.1597656686	0.0106699249	0.0735920714	-0.0034211553	-0.0602253501	-0.0116003643	0.0290503839	0.0612214162	0.0380524034	-0.0109447263	-0.1581146921	0.042936496	-0.147299928	0.0539672278	-0.0263140492	0.0013587459	0.0473956391	-0.0459721162	-0.0036499296	-0.0075720615	-0.0753058187	-0.1304526937	-0.1051580936	-0.0401051863	-0.0147394557	0.0480001324	-0.1118200855	-0.0023942096	0.0757288534	0.1049416017	0.0048113263	0.1250526208	0.0342767114	-0.0984418839	-0.0670442127	0.0495426333	0.0551924219	-0.0147185505	0.0231713457	0.0362239435	0.0110342113	-0.2675211621	0.0973412822	-0.0073719025	-0.0273841497	-0.07786824	0.1018836915	0.0265801537	0.1211724441	0.0825571556	0.0620837861	-0.1153228717	-0.0228987628	-0.052845915	0.0227577131	0.0189625322	0.0957343411	0.0552954453	-0.1092373602	-0.0729477687	-0.1027358149	-0.0776373887	-0.0051994934	0.052622568	-0.0865015168	0.0406138753	0.0119771622	0.0483448453	0.0569307963	-0.039389011	-0.1228886904	-0.0018836467	0.034415236	-0.047435137	0.0728687068	0.0588891945	-0.030402475	0.0275875501	-0.0310667674	-0.173701375	0.115312126	0.0092340089	-0.0266276793	-0.0772515546	-0.0659784955	-0.0897054639	-0.1281169571	0.1094028491	0.0903324781	0.0716676232	0.0425848128	0.0368322302	0.0386951404	-0.0896119631	-0.017899915	0.1427243604	-0.1090877867	-0.0180832244	0.2119848576	0.1136742748	0.110592125	0.105516962	-0.0227097	0.0045196	2.042678416000002e-05	0.00051573047409	0.035415	0.0141385	0.00019989718225	0.001254222225	-0.038559	0.0099930999999999	0.001486796481	9.986204760999995e-05	0.000816751	-0.0004157789999999	6.67082196001e-07	1.7287217684099995e-07	5.6408e-05	-0.000318424	3.181862464e-09	1.0139384377600002e-07	1.08113e-05	0.0	1.1688420769e-10	0.0
828.000951774085	1.377962099703268	1.8987795482186391	685585.5761387907	952.8301974681592	1.3810963780169914	1.9074272053716523	907885.3852072112	802.6025020547394	0.1996652332330768	644170.7763045279	0.0398662053620189	809.2236036600937	631.6822163549285	0.957518	19.764688	0.04399745	0.0286886	-0.0121939119	-0.0495210784	0.0183702889	0.0796295243	0.0175458487	0.0537285594	-0.0267392507	-0.1222295057	0.0487330442	0.0452404713	0.0006327437	0.135188692	0.0443992809	-0.1319200657	0.0169417284	0.0056037945	-0.0219127851	-0.0256607351	0.0926815811	0.0495278172	0.0035096858	0.0118470026	-0.1907007659	-0.0547048	-0.0777655754	-0.1516612255	0.0778352828	0.0335004541	0.0016920686	0.1384777464	-0.0372056619	-0.0941960504	0.1005943272	0.0067698028	-0.0596149977	0.1179805976	-0.0112420699	0.0671694815	0.2281396113	-0.0416445156	-0.0798973514	-0.0314271978	0.1915441006	0.1107932032	-0.101060484	-0.1657234481	-0.0411723682	0.096212616	0.0331238562	0.072702918	-0.0944422653	0.070853582	-0.0169077841	0.1931494518	0.0533638124	-0.0319046306	0.0547179723	0.120301358	-0.1214107035	-0.1386232786	0.0686157337	0.0266014621	0.09184016	0.1340258853	0.0313613426	-0.0276188879	0.0346691726	0.0356761939	0.1486267339	0.181172677	0.0009063056	-0.0423030492	0.0839926073	0.0853244412	-0.1054506588	0.1589682083	0.0289199055	-0.0246558007	0.1298969801	0.1152707364	0.134554186	0.0136123432	0.0260213537	0.0194498119	-0.0800218005	0.0259338519	-0.0639857695	0.1137230557	-0.1162237053	-0.1050943801	0.2397024792	0.0691275375	0.0583306636	-0.1585703205	-0.188842463	-0.0396272905	0.0458667095	0.0434699253	0.0562733915	-0.058391296	0.0375333756	-0.1038920718	0.1293117155	0.066700415	-0.0611600244	0.1127302422	-0.0499718882	-0.191387021	-0.0965490087	0.0327214061	-0.005716238	0.1133324686	0.1092392569	0.1025263906	-0.0205012	0.0022084999999999	4.877472249999994e-06	0.00042029920144	0.0170883	-0.0183267	0.00033586793289	0.00029200999689	-0.0412773	-0.0027183	0.00170381549529	7.389154889999999e-06	0.00123163	0.000414879	1.5169124569000002e-06	1.7212458464100006e-07	5.6408e-05	0.0	3.181862464e-09	0.0	1.08113e-05	0.0	1.1688420769e-10	0.0
828.5454716186425	0.5445198445574988	0.2965018611169226	686487.5985397587	951.2527524484482	-1.5774450197110357	2.488332790211149	904881.7990407486	802.5263368026314	-0.0761652521080122	644048.5212618505	0.005801145628677	809.3130907366414	642.9088573067041	1.025988	21.178028	0.13373462	0.0862058	-0.0447020378	-0.0447555968	-0.0201664154	0.0377459999	0.0754040264	0.0263872114	-0.0002494221	0.01250684	0.2220126906	-0.0261535816	-0.0219255756	0.0727647647	-0.1021463665	-0.048858986	-0.0038431465	-0.0867843872	-0.0046275844	-0.0448278916	0.0432648038	0.0326682308	0.0526018388	0.0702990614	-0.0469490593	0.048743461	0.0423524	0.0210724535	0.0550026586	-0.1015671082	-0.1032420872	0.1568918916	-0.1107829444	0.0128939895	0.0751397803	-0.1551752331	0.0623172908	-0.07278539	0.0549185023	0.0648408292	-0.0510491519	0.1043185155	0.0442007334	-0.0063388876	-0.0174071059	-0.0101180628	0.0326847163	-0.0106391139	-0.0854757416	0.1091056058	0.1610556035	-0.0267729861	-0.0151450034	-0.0775184868	-0.0232182939	-0.0050283408	-0.0436580738	0.0190974035	-0.0505951486	-0.0743967805	0.1534458935	-0.0433958002	0.0388772627	0.0322868652	-0.0671908132	-0.0172237114	0.0132544886	-0.05041921	-3.69883e-05	-0.0119021755	0.0804367541	0.0665787604	-0.1964808538	0.0117587704	-0.146138313	-0.0532794485	0.0161263949	-0.0193992644	-0.0051920215	0.1009735821	-0.030621611	-0.0540401371	0.0331024859	0.1647409599	-0.1642209192	-0.0760132481	0.036712951	0.0926891902	-0.0368553296	-0.0320789688	0.081638077	0.0703272562	-0.0048277841	-0.0068046496	-0.0160204214	-0.1638564916	0.003818588	0.1451190253	-0.0753909142	0.0723367552	-0.0129419354	-0.0663940587	0.0764129373	0.0277841983	-0.0606902764	-0.0097022786	-0.0168785666	0.0001850226	-0.0340548402	-0.0201321324	-0.1122993737	0.019737532	0.044496808	0.1129422506	0.1076997553	0.099141769	-0.0104772	0.010024	0.000100480576	0.00010977171984	0.0358719	0.0187835999999999	0.0003528236289599	0.00128679320961	-0.0138427	0.0274346	0.0001916203432899	0.00075265727716	-0.000206935	-0.001438565	4.2822094225e-08	2.069469259225001e-06	-5.48754e-05	-0.0001112834	3.01130952516e-09	1.238399511556e-08	1.08113e-05	0.0	1.1688420769e-10	0.0
828.1205415126583	-0.424930105984231	0.1805655949717697	685783.6312752184	952.0734866012594	0.8207341528112693	0.6736045495908319	906443.9238890784	802.0379851657079	-0.4883516369234257	643264.9296486684	0.2384873212857894	808.8518577870339	639.6901558679178	1.092003	22.540678	0.1036512699999999	0.0704609	-0.0525454039	-0.0441538249	-0.0362405782	0.0562684504	0.0786680823	-0.0378753924	0.0436607261	-0.1074841067	-0.1291845471	-0.0226681403	0.0580952138	-0.0008126515	0.2043854772	-0.063575049	-0.1423577522	0.0292827142	-0.0136962751	-0.0512339318	0.049665578	-0.0806267977	-0.0040402426	0.0243629505	0.0497098131	-0.087599825	-0.0591216889	-0.2399759454	-0.0275080681	0.0428462511	0.079299134	-0.0264041031	-0.2263215138	-0.0676459519	-0.1153810518	-0.0380863496	-0.015798882	0.0191349967	-0.0538319981	0.1104054746	-0.2252082759	0.0836721656	0.0125476247	-0.243493053	0.0271689094	-0.1046810015	-0.0549448121	0.0364028012	0.0524933097	-0.0642470406	0.0397902436	-0.0113513161	0.0255429905	0.0832471462	-0.085383976	-0.0595652893	-0.0725687695	0.0557604924	0.02134344	0.0213053202	0.1226654404	0.0464848889	-0.0545880106	-0.0729515236	0.0119146679	-0.0343276855	0.0149112306	-0.042775135	-0.0375456301	-0.0834177609	0.0169494881	-0.0004129421	0.0646331716	0.1390654873	0.0357185394	0.0901024023	0.0682555306	0.1357620107	0.1163383934	0.0302188448	0.0438663259	0.0072786117	0.2299318338	0.1579022126	-0.008598754	-0.2237792477	0.0406895368	0.0935323861	0.1417045955	0.100988438	0.0987094004	0.0721442609	-0.033413359	0.0490358337	0.0021523892	0.085874547	0.0304112951	-0.0619502705	0.1191902341	0.0344195898	-0.2198598493	0.0519354808	0.0572325785	0.0590893456	-0.0618015519	-0.076832995	0.0509193185	-0.1224031719	0.0912385661	-0.098411984	0.0333976375	0.0511415103	-0.028930439	0.1125037874	0.1059762505	0.0953761056	-0.0141721	-0.0036948999999999	1.3652286009999994e-05	0.00020084841841	0.0403961	0.0045241999999999	2.046838563999999e-05	0.0016318448952099	-0.0591472	-0.0453045	0.0034983912678399	0.0020524977202499	0.000684335	0.00089127	4.68314392225e-07	7.943622129e-07	5.6408e-05	0.0001112834	3.181862464e-09	1.238399511556e-08	1.08113e-05	0.0	1.1688420769e-10	0.0
