global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
770.3659155534136	1.0563659562475325	593463.6438464492	1.1159090335187634	818.0561210725255	0.6891176264200567	0.4748831030428128	669215.8172242264	716.0221234818591	1.790453849804294	512687.6813154707	3.205724988279017	710.9421922030609	573.5091497183475	1.072278	20.191273	0.15807311	0.0682515	0.1612567968	0.0669268724	-0.0118586575	-0.0871747157	0.0095965366	-0.1192461223	0.0588500001	0.0164454293	-0.0375655836	-0.1385795918	-0.0343776413	0.012184228	0.0656072777	0.1002946589	-0.0669238377	0.108948977	-0.087639072	-0.0606795483	0.0784603266	-0.1559657143	0.0680038625	0.0528925953	-0.0729963222	-0.0657590673	-0.0035720595	0.0319071795	-0.0528887903	-0.0925648838	-0.0382601465	-0.0999826061	-0.0169481	-0.0151608103	0.0488971722	0.0527330334	-0.107506072	0.0437417849	-0.025219671	-0.0060707635	-0.121808288	-0.0797721958	-0.0333445122	0.0877682483	-0.1357701159	0.0632909616	0.0847090101	0.0967799942	0.0927663002	-0.0319910843	0.0644049437	0.0518531576	0.0052954958	-0.0985248157	0.0509902968	-0.1344642565	-0.0169547837	0.0557059071	-0.1910692213	-0.0157440268	-0.0716242331	-0.0814090027	0.2155954283	0.1711733619	0.0310745871	-0.1104890739	-0.0875696906	-0.1855959136	-0.090504921	-0.154750844	-0.0591087201	0.021920219	0.0826653266	-0.0004617901	0.0200958296	0.016230515	0.0495821625	-0.1611490812	-0.0509972902	-0.0459184999	0.0241165774	-0.0538160902	-0.1195039096	0.0893878928	0.0888100607	-0.0348988429	-0.0020611693	-0.0247717486	0.1138500109	0.0561527086	0.0282380454	0.0688302375	-0.0837015665	0.0555427782	0.1325440235	-0.085981859	-0.0934601239	0.0308018712	-0.0820626824	0.0009139928	-0.0136985415	-0.0166741965	0.0461324892	0.0705271329	-0.004434224	-0.0273861635	0.1514561022	-0.2164274648	-0.0002317045	0.0327067043	-0.0004376764	0.0206212401	0.0590251139	0.0102995387	-0.0920607136	0.099141769	0.0566681795	-0.0011853914	0.029918	0.0063553	4.038983809000002e-05	0.000895086724	0.01625	0.02481016	0.0002640625	0.0006155440392256	-0.0602303	-0.0490949	0.00362768903809	0.0024103092060099	-0.000123675	-0.000367709	1.3520990868100005e-07	1.5295505625000003e-08	0.00032984	0.000669681	1.0879442560000003e-07	4.484726417610001e-07	0.000281044	-0.000518865	2.692208882250001e-07	7.8985729936e-08
768.3755204433547	-1.9903951100588984	590400.9404165962	3.9616726941463742	820.732876086938	2.6767550144124925	7.165017407182424	673602.453889937	714.2358084394086	-1.7863150424504963	510132.7900570957	3.190921430884919	709.5247657294456	577.1451875711464	1.054281	19.852388	0.2136736	0.0933575	0.1119090685	-0.083283246	-0.1375457502	-0.1327199644	0.0262170776	-0.1500936491	-0.0887153231	0.0624006225	-0.0364701201	-0.0813859373	0.0511088061	0.0198503494	-0.1057386953	-0.0582404267	0.0285322543	0.0259521756	0.1746009996	-0.0916711961	0.106410733	-0.0124169137	0.1288947566	-0.0730876064	0.0133931765	0.0175971939	0.0197716381	0.0815557682	-0.0359350183	-0.1398223564	0.0779728546	-0.0320573095	0.0161110158	-0.0390747056	-0.0046719394	0.0855433881	-0.0110537822	0.0999243777	-0.0192106516	-0.080490879	-0.0031136846	0.0168370834	0.0698195411	-0.1147488395	0.0822217313	-0.098480585	0.029122402	-0.0457352397	-0.0352565205	0.244078889	0.0652189264	-0.2136463722	-0.1405828365	-0.1496423054	0.1015371057	-0.0750016166	-0.0395409187	-0.0053802357	0.0583715341	0.0506316019	0.0265684588	0.1328237879	-0.0786799716	0.0575469104	0.0295429412	0.097269529	0.0790451424	0.0917376535	-0.0095893279	-0.0409128875	0.1096197603	-0.1470092097	0.0496823087	-0.0836571269	-0.0317705145	0.1117542383	-0.0168204373	-0.1401606428	0.074965638	0.1359141957	-0.0339405155	0.0785922224	-0.0668810627	0.0497111712	-0.1121808082	0.0769770495	0.0834288146	-0.0154499169	-0.0946908735	0.0212055581	0.1303557921	0.0434424699	-0.0094180366	0.1011301198	0.0751613193	0.1286649214	0.2930589574	-0.1183743859	-0.0182669243	-0.0757934761	-0.0564752058	0.0388705249	-0.1629278971	-0.0236122526	0.0733671983	0.0293912666	0.0652758986	0.0519945824	0.0208514215	-0.046308374	-0.0207252901	0.0248675333	-0.1653791463	0.0378462207	0.0884005577	0.0979282008	0.0524983198	-0.0082906521	0.0494901	0.0195721	0.00038306709841	0.00244926999801	-0.062914	-0.079164	0.003958171396	0.0062669388959999	-0.0149148	0.0453155	0.00022245125904	0.00205349454025	0.0007366659999999	0.0008603409999999	7.401866362808279e-07	5.426767955558527e-07	0.000220195	-0.000109645	4.8485838025e-08	1.2022026025000009e-08	0.000703498	0.000422454	1.78467382116e-07	4.94909436004e-07
765.3120154381414	-3.063505005213301	585702.48097399	9.385062916966948	813.470200765511	-7.262675321426968	52.74645282446432	661733.7675334808	712.8498578873455	-1.38595055206315	508154.91989000863	1.9208589327641503	707.8440398905897	573.7758978293737	1.013357	19.081772	0.09774766	0.0444256	0.0031865994	-0.1219997046	-0.013669423	-0.1525200366	0.07818116	0.0239225778	-0.0854545409	-0.1021967135	0.0126785777	-0.103922548	0.0739676696	0.0965571856	-0.0158194426	0.1002811688	-0.012679816	0.0305713888	0.1800650807	-0.1037854916	-0.016805193	0.0527772018	0.0318124557	-0.1172805256	0.027330499	-0.0240347956	-0.054959052	0.1998910676	0.0073504888	0.0631895381	0.0756371096	0.0475943507	0.0322228178	0.1517544109	0.0759934115	-0.0670822591	0.0019819933	-0.0071822433	0.0380712738	-0.0608283928	0.0467930378	-0.0203203761	-0.0414898395	-0.0670188932	-0.1003377263	0.0472048117	-0.2792559265	-0.0521257856	0.0337732219	0.1096904292	-0.1267061418	-0.2472636259	0.0099712779	0.0055506682	-0.0845804281	-0.009955989	0.179906994	0.0066130136	-0.0745580233	-0.0033621376	0.0185973811	0.0045679391	-0.0764288818	-0.0543528401	0.0489889671	-0.0352668084	0.0582166454	-0.0513843638	0.0027640774	0.0403801035	0.1424328586	0.007674378	-0.0045882594	-0.066260104	0.1262192471	0.0850071691	-0.0146631626	-0.02665855	0.1904667144	-0.09806815	-0.0521596286	-0.0226044637	0.1604789391	-0.0194245382	-0.0475687812	-0.0886298449	-0.0039094017	0.0523122641	0.0913063017	-0.1950301198	-0.0346935604	0.0796857291	-0.1325372047	-0.082005575	-0.1216370854	0.1129191862	0.1535481424	-0.1567407873	0.0103018338	-0.057006205	0.0417053405	-0.15822464	-0.0325596523	0.149646531	-0.0270669572	-0.0485012517	0.0538221369	-0.0022830176	0.1322141834	-0.0197064761	-0.0338858557	0.0393504129	0.0605679403	0.0581640956	0.026713371	0.0966728009	0.0482387676	-0.0153640485	0.0330584	-0.0164317	0.00027000076489	0.00109285781056	-0.0308258	0.0320882	0.00095022994564	0.0010296525792399	-0.00319979	0.01171501	1.02386560441e-05	0.0001372414593001	0.000661393	-7.527299999989998e-05	5.666024528984942e-09	4.37440700449e-07	-0.000339841	-0.000560036	1.1549190528100003e-07	3.13640321296e-07	0.000818444	0.000114946	1.3212582916e-08	6.69850581136e-07
765.948036009889	0.6360205717476219	586676.3938674063	0.4045221676861719	808.5416558166517	-4.928544948859326	24.290555312926774	653739.6091907328	713.2431892995022	0.3933314121567264	508715.8470821256	0.1547095997892045	707.7230564428785	563.9870361184413	1.063735	20.030403	0.19879511	0.0910508	-0.0195943154	0.0874240433	0.0334993646	-0.1789954464	0.0177188356	0.0790806937	0.0577992377	0.0450155061	0.0116121853	-0.2243690162	-0.0533733579	-0.1159870937	-0.0521557177	0.0737507804	0.0455732795	-0.062298516	0.1584101089	-0.0875771806	0.0474650656	0.0499299802	-0.0455070234	-0.0101998465	-0.1267206963	0.007886994	-0.0615905616	0.070365371	-0.0374606786	0.0218671202	-0.0462109672	-0.0145627509	-0.0813510296	-0.0591992658	0.1236834725	0.0508534959	0.0400640969	0.0372575166	-0.0907340592	0.2715793319	0.1400800877	0.0871545496	0.0899425458	0.0746764258	0.0815239673	0.019836216	-0.0767295921	-0.0278845994	0.0689060722	0.0194156846	0.0668311783	-0.0522172713	-0.0895768367	0.0902722122	-0.1356757287	0.0976892086	0.1112876804	0.0603454101	-0.0196089437	0.0323206399	0.0154196339	0.0373914187	-0.0076281637	-0.1358875514	-0.0272154486	0.0617516411	0.0439304518	-0.1198301486	0.0661412398	0.0308414697	-0.1001652034	0.0381814814	0.0650427847	-0.1048396712	0.0201543549	0.0088171493	-0.085600826	0.0087503761	0.0694618623	-0.1229361099	-0.021254523	0.0985457175	0.0088781784	-0.0528965206	0.0674977428	-0.0345005304	0.1403453388	-0.1179508833	-0.0655850499	-0.0652584947	0.0878529331	-0.028688484	0.0646437571	-0.2377545272	-0.0472164555	0.0243424714	-0.0907118684	-0.1223945753	-0.0925763839	-0.0075576861	0.0284835463	0.024263073	-0.1012957388	-0.0475206246	0.0454283015	0.0659851022	-0.0703145059	-0.0499309317	-0.0236015611	-0.0194179743	-0.1563135587	0.1047739011	0.0801646351	0.0714789009	-0.0221843879	0.0953761056	0.0438968002	-0.0223783947	0.006204	-0.0268544	0.00072115879936	3.8489616e-05	0.0229306	0.0537563999999999	0.0005258124163599	0.0028897505409599	-0.0688383	-0.06563851	0.00473871154689	0.0043084139950201	0.000158636	-0.000502757	2.527646010490001e-07	2.5165380496e-08	-0.000339841	0.0	1.1549190528100003e-07	0.0	0.000270285	-0.000548159	3.00478289281e-07	7.305398122499999e-08
767.7223004228928	1.7742644130037206	589397.5305666184	3.148014207251437	812.5114043887356	3.969748572083972	15.758903725562735	660174.7822617554	713.346746311474	0.1035570119718158	508863.5804731665	0.0107240547285308	707.9225928214092	558.359492340335	1.066631	20.084944	0.12847568	0.0689588	-0.0222989087	0.0145886875	-0.091593425	-0.0214204523	0.1794587702	0.0225661565	-0.0581783503	0.1016996568	0.1143771792	-0.0972340506	0.0040817858	-0.1058799004	0.014472489	-0.0656211588	-0.0453037472	-0.0700841827	0.1159628691	-0.0291711225	0.0722520096	0.0850025094	0.0438195089	0.0211309851	-0.0732374888	0.0241855197	0.1044034544	0.0378375105	-0.0335832955	0.0220936937	0.1002311757	0.0245529425	-0.0789316439	0.0826914682	0.2774454643	-0.0060419362	-0.0595255879	0.1288001586	0.0294190539	-0.0443285653	-0.0442143963	0.0571750073	-0.0421233241	0.0043282104	-0.0750837881	-0.143558436	-0.0543530874	-0.0919610481	0.0681840784	-0.0099186957	-0.0689220284	-0.0116811923	0.0171520239	-0.1558595158	0.0869938746	0.1157681237	-0.0317838667	0.155834223	-0.0429418001	0.0479997677	-0.0332904059	0.1244549213	0.0487630434	-0.0755809775	0.000650077	-0.1243648208	-0.096099438	-0.0432908525	0.0931115108	0.0324775793	-0.0138493546	-0.0727660126	0.080516162	0.0984086446	-0.0009051001	-0.1129976549	-0.0555955647	-0.1302336762	0.1149543841	0.0162070182	-0.0717503067	0.0326581212	0.0369037675	0.1186580514	0.1823816296	-0.1837760177	-0.0181824687	-0.1212196576	-0.0156983856	-0.0393267716	-0.0863316997	-0.0395767774	0.0224055279	0.1480478658	0.0478307564	-0.0501990004	-0.0010725472	-0.035108789	0.0031167486	-0.2202214551	0.1159654246	-0.0869273202	-0.0352779263	0.0195781826	0.143837523	0.0620428112	-0.0889714405	-0.0145132027	0.1018197327	-0.0690258708	-0.0099859909	-0.1285512639	0.0235497081	0.035939764	-0.0683948873	0.0940386689	0.0394798359	-0.0293067317	0.00624164	3.7639999999999375e-05	1.416769599999953e-09	3.89580698896e-05	-0.0459288	-0.0688594	0.0021094546694399	0.00474161696836	-0.0587276	0.0101107	0.00344893100176	0.00010222625449	0.000621389	0.000462753	2.14140339009e-07	3.86124289321e-07	-3.31922e-05	0.0003066488	1.1017221408399999e-09	9.403348654144001e-08	0.000490242	0.000219957	4.8381081849000013e-08	2.40337218564e-07
769.350302698	1.6280022751071783	591899.8882615041	2.6503914077541486	815.803640362591	3.292235973855327	10.838817707547133	665535.5796288557	715.5494311622606	2.202684850786568	512010.9884366347	4.851820551884645	710.1022128844888	573.5337981444219	1.065483	20.06332	0.06547425	0.0308869	0.0553743845	0.0018031799	0.1065179546	-0.0269500241	0.1839510115	-0.0454628495	0.1021400579	-0.0595612062	0.1259443641	-0.0151710077	0.0511940789	-0.0505128713	-0.0690344566	0.0615986586	0.0383408734	-0.0202006099	-0.0006826207	-0.0544653673	-0.1548756763	-0.0978332871	0.1483727364	0.0039326019	-0.0271239878	-0.0488102117	0.0059703503	0.1307810784	0.0946084141	-0.1340549396	0.0717906322	0.0865752022	-0.0677940226	0.0267035639	0.0582304899	-0.0688941447	-0.0775478637	-0.0938301096	0.0707474288	0.0594814255	0.1161097573	-0.0098306368	0.1479611311	-0.0917844	0.0350453411	-0.1814713525	0.0097691105	0.0605826397	-0.046421477	0.0211687674	0.1241490819	0.0362550416	-0.0367671051	0.0933269442	0.0559450487	-0.0179896055	-0.002253172	0.0532296366	-0.2652864041	0.0140108832	0.0870980819	0.0001637964	0.0836698759	0.0254595213	-0.0475078328	-0.0468081505	-0.0235950899	0.0343699111	-0.0018431864	-0.1241827635	0.0761553638	-0.0131698187	0.121528981	-0.0625976013	-0.0374544753	-0.1075712062	0.1451400756	0.0803077127	0.0862078498	-0.0417834996	-0.0950449093	0.1667053495	0.1250249265	0.0799333195	-0.0148403709	0.0265118587	0.1696394769	-0.043020845	0.0677376775	0.0710772124	0.0145317994	-0.0286836308	-0.0612482642	0.1256777866	0.0263258451	0.131462431	0.0151380221	0.0867988304	-0.0796691645	-0.1115842614	-0.0702882303	0.0108301006	-0.0952764478	-0.0447003447	-0.2343419119	0.0211137667	-0.0206279196	-0.1556698194	-0.0310971601	-0.0259386574	-0.0483331808	-0.0310443668	-0.0182249692	0.0062105112	-0.0422159797	0.092661062	0.034995421	-0.0361224311	0.00620648	-3.515999999999936e-05	1.236225599999955e-09	3.85203939904e-05	-0.0571918	-0.011263	0.00327090198724	0.000126855169	-0.0533073	0.0054202999999999	0.00284166823329	2.937965208999996e-05	0.0010766	0.000455211	2.072170545210001e-07	1.15906756e-06	-0.000339841	-0.0003066488	1.1549190528100003e-07	9.403348654144001e-08	0.000703498	0.000213256	4.5478121536e-08	4.94909436004e-07
769.9890808437844	0.6387781457844994	592883.184618656	0.4080375195318832	819.3887651431846	3.5851247805936737	12.853119692426835	671397.948442873	717.2014809787365	1.6520498164759374	514377.96431809297	2.729268596118178	712.0671443352306	576.4951248341174	1.122882	21.144167	0.17950692	0.0906912	0.1364001292	0.0503550328	-0.0592809701	-0.0820956801	-0.058829591	-0.1403968146	0.060855763	0.0767014355	-0.1612934727	-0.066254577	0.0700589491	-0.022844186	-0.0646610505	0.0494967511	0.0197661809	-0.0447896601	0.0444686932	-0.0390845161	0.0681305853	-0.2125481829	0.0674010231	0.0131288637	-0.0613699152	0.0006672892	-0.0284876992	-0.1078439972	0.0294553906	-0.1624719556	-0.0365576735	-0.0032787116	0.0717932976	0.1259127701	0.1688843655	0.1528639335	0.0765777156	0.1580439919	0.0687499518	-0.097258193	0.0932397613	0.030301274	0.0098358937	-0.0386019531	-0.0447077691	0.1359549158	0.0914866887	0.1543944004	0.0510050388	0.1337899517	0.0603009638	-0.2022545346	0.0116720212	0.0430911949	-0.0824350495	-0.0160938119	0.0194342783	0.0455628468	0.0348775204	-0.0125270143	-0.0161626992	0.0780935863	-0.1588801873	-0.0499810677	-0.0170641797	-0.0005189814	-0.0700929558	0.1679036756	-0.150211789	-0.1529606313	-0.1057402663	-0.0890528625	0.0544186583	-0.0255820769	-0.004401484	0.0913562932	-0.0294180526	-0.0127745424	-0.1253815438	0.0212964021	-0.1162719848	0.0499525065	-0.079551989	-0.0182971409	0.0845582746	-0.1546455358	0.0249477117	0.1130000245	-0.1324451982	-0.2050466574	0.0047297485	0.0819134007	0.0387198046	0.0525745785	0.1392785792	0.1669766423	0.1615503291	-0.0476223447	0.0395501845	0.1002657433	0.0656879975	0.0231732937	0.036777819	0.1245642911	0.0212044848	0.1163094343	0.0435558707	-0.0237504233	-0.0078553015	0.0061431477	-0.0478903744	0.0323467654	-0.0153159063	0.045688714	0.0962776305	0.0912438734	0.030451217	-0.0427992974	0.0242998	0.01809332	0.0003273682286224	0.00059048028004	0.0333723	0.0905641	0.00111371040729	0.00820185620881	-0.0636802	-0.0103729	0.00405516787204	0.00010759705441	0.000242309	-0.000834291	6.960414726810001e-07	5.8713651481e-08	3.54e-05	0.000375241	1.25316e-09	1.40805808081e-07	0.000703498	0.0	0.0	4.94909436004e-07
768.490641844165	-1.4984389996194525	590577.8666020567	2.245319435580545	818.5514070971277	-0.8373580460569201	0.7011684972962632	670026.4060606877	715.4242250041303	-1.7772559746061916	511831.8217227605	3.158638799273404	710.9457298553984	579.9085763392734	1.074973	20.242012	0.13104581	0.0928115	0.0317142143	-0.1345169844	0.0248161003	-0.0755086816	0.0380996658	-0.054246267	-0.1196872303	-0.1186768955	-0.0259119169	-0.0733023224	0.0942882106	0.0260914429	0.0508787275	-0.0799034079	-0.04037388	0.1018966674	0.1194932556	-0.0033280257	-0.0052455572	-0.1031458936	0.0401102147	-0.1343960434	0.0418040346	-0.0518952158	-0.0510967066	-0.0764960765	-0.1437718133	0.0090947064	0.0262256957	0.0359227162	0.0119066301	0.0014137998	-0.0738029267	0.1911315494	0.0259489882	0.0138487958	0.0194983801	0.0311561646	-0.0387012559	-0.0590385735	0.0161739995	0.0555996573	-0.0197212546	-0.0903742691	-0.1160243336	0.138832485	-0.1393495675	-0.0967993538	0.0292992608	-0.0046375545	0.0561507899	0.0701100465	-0.0144800596	-0.1625041422	-0.0803352426	0.112239322	-0.1316546279	0.0594185922	0.0624837334	-0.0282504533	-0.0150374896	0.057159347	0.111407885	0.0916073733	-0.0579188124	0.1177763611	-0.1444859633	-0.0096365016	0.1418023639	0.0278339191	0.0195946725	-0.0199238479	0.0601556742	0.0245024856	-0.1152356879	-0.1202756142	-0.1222728191	0.0075404403	0.1253194549	0.0179570642	-0.0074614263	-0.0913227025	-0.0711782173	0.0180677663	0.0481431374	0.0556921411	0.0502416946	-0.0357347825	0.029503169	-0.0288823697	0.1750981262	0.0093958898	0.0037710282	0.0560251299	0.0228437959	0.0228247018	-0.1014941722	-0.1128035035	0.0808774452	0.0303456625	0.0867272714	0.0095846532	-0.1808031982	-0.0732600269	0.1003865051	-0.0492662601	-0.0075390073	-0.1026116551	-0.0119036279	-0.0160709447	-0.0109864594	0.0486561309	0.0081935173	0.0897877085	0.0258549876	-0.0493116688	0.00627834	-0.01802146	0.0003247730205316	3.9417553155600005e-05	-0.0555269	-0.0888992	0.0030832366236099	0.00790306776064	-0.0585378	0.0051424	0.00342667402884	2.644427776000005e-05	0.000234159	-8.149999999999981e-06	6.64224999999997e-11	5.4830437281e-08	0.000114788	7.9388e-05	1.3176284944e-08	6.302454544000001e-09	0.000411381	-0.000292117	8.533234168899999e-08	1.69234327161e-07
767.2072097926093	-1.2834320515556783	588606.9027577608	1.6471978309604174	813.0167757354567	-5.534631361671018	30.632144309592384	660996.2776272779	713.5146719077458	-1.9095530963845704	509103.18702761806	3.6463930279119	708.0875838117527	569.418538007754	1.13889	21.445587	0.15779968	0.0786761	0.0547338699	0.133002929	0.03972603	-0.1394600806	0.0906017653	0.0077092718	0.1576698127	-0.0472216388	0.0131782124	-0.1278659463	0.0256307256	0.1385110038	-0.0314346173	0.100538775	-0.0021660857	-0.0763566553	-0.0071926108	0.1370235105	0.0389052991	0.1042064861	0.1596086696	0.020961961	-0.0705197529	-0.1119724423	-0.0830427697	0.0942648747	0.0831928205	-0.011604639	-0.0550425049	0.0785562228	-0.0211454792	-0.0159098535	-0.1209766168	0.0274070689	0.0258112729	-0.1730333304	-0.0796577113	-0.2199077198	0.1218290312	0.0762167073	-0.0271248369	0.0790394407	-0.0691882322	0.0540720924	-0.0463222819	0.079316679	0.053387693	-0.0242006628	0.0645344453	0.0187220593	0.0045137939	0.1163187174	-0.0223336149	0.0952524002	-0.0726950807	-0.0352490171	-0.0412187465	-0.0218985491	-0.015409859	-0.0439078398	0.0106882762	0.0083293503	-0.1713834051	-0.0520994875	0.1766656973	0.0887052382	0.1318682248	-0.1033924931	0.0135845549	0.0570451443	0.0370822637	-0.0874086011	0.1570387281	0.1159832423	0.1032515476	0.0751627836	-0.0030730495	-0.0235503014	-0.0158770884	-0.0389307332	0.0144171623	-0.1442146455	0.0565211345	0.0755462016	0.0595538581	0.2334073545	0.0659839233	-0.0757013956	-0.0369601241	-0.0830248484	-0.0185831191	0.1032593911	-0.0187519013	0.1244987362	-0.0416049756	0.060662091	0.159574138	-0.0918389738	-0.1425275662	-0.0190483034	-0.0108677675	0.023384649	-0.0290634896	-0.0524660536	-0.0862845422	0.0076642187	-0.0343569913	-0.0053207341	-0.0079001379	0.0312095453	-0.0249971623	-0.1274405712	0.053670696	0.0882931893	0.0212145853	-0.0556345156	0.00619936	-7.89800000000002e-05	6.237840400000031e-09	3.84320644096e-05	-0.0720712	-0.0165443	0.00519425786944	0.00027371386249	-0.0321647	0.0263731	0.0010345679260899	0.00069554040361	0.00109956	0.000865401	7.48918890801e-07	1.2090321936000002e-06	-0.00102376	-0.001138548	1.0480845376e-06	1.2962915483040002e-06	0.000703498	0.000292117	8.533234168899999e-08	4.94909436004e-07
765.9516381749979	-1.255571617611395	586681.9120229629	1.5764600869512944	811.6983616398418	-1.3184140956149122	1.7382157275160868	658854.2302888033	712.9092772684461	-0.605394639299675	508239.6376154181	0.3665026692927836	707.9316713749984	571.0614899079328	1.142093	21.505913	0.22565049	0.103752	-0.0312695879	-0.0682169391	-0.1472100805	-0.1742705725	-0.0010474775	0.0568233831	-0.1339415708	0.1287513591	0.0032361696	-0.1104199493	0.0245671702	-0.0447691631	-0.1509776852	0.0605619642	-0.0179040486	0.0765395467	-0.1160616142	-0.0715680565	-0.125688606	0.0380681901	-0.1052819063	-0.0779753965	-0.1709243875	0.0485260379	0.0182819749	-1.1118e-06	-0.0916139686	-0.0831130532	0.096535199	-0.0060841754	-0.122990881	0.1434952164	-0.0329863166	-0.096485818	0.1100214482	0.1429125887	0.0416121817	0.1412499031	-0.0162864892	-0.0481992684	-0.0098817278	0.1252516978	0.0575063007	0.0723531659	-0.0102278272	0.1194633163	-0.0072297469	0.1048801113	0.0247795148	-0.0655736273	-0.0451576074	0.012790985	-0.0993440525	-0.035190992	0.109144616	0.0814985824	0.0958782654	-0.1078381437	-0.0421627204	-0.1053681152	0.0072757971	0.1002621839	0.0141125405	-0.0178807239	-0.0962498318	-0.0483890328	-0.001657487	0.1542876832	-0.0577092411	-0.0788713866	0.0454673625	-0.1062826573	0.0485489377	-0.1113140015	-0.0757895009	-0.1371821351	0.0729591066	0.014983275	-0.1088578859	0.0135913427	-0.1069402493	-0.149766285	-0.0125563581	-0.1733682331	-0.113536858	0.0129160178	0.0083089845	-0.0753638622	0.0884973208	-0.0344651171	-0.0099271557	-0.1382858094	0.063113007	0.0215324417	-0.0414120967	-0.1206036409	-0.1851376146	0.0453631838	-0.0998292536	0.080592325	0.1166449025	0.098732019	0.0383722716	0.0677077489	0.0624946907	-0.0416911621	0.1166169503	0.15335998	0.0128373965	-0.0535841597	-0.0035363325	-0.0120984214	-0.1051097448	0.0867609543	0.0165379384	-0.0617435365	0.0285767	0.02237734	0.0005007453454756	0.00081662778289	0.02699	0.0990612	0.0007284601	0.00981312134544	-0.0584697	-0.026305	0.00341870581809	0.000691953025	0.00021404	-0.00088552	7.841456704000002e-07	4.58131216e-08	-0.000351141	0.000672619	1.23300001881e-07	4.524163191610001e-07	0.000703498	0.0	0.0	4.94909436004e-07
