global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
668.6661289354876	-0.4437037380321271	0.1968730071436825	447114.3919855701	803.658238030185	-2.26242810898691	5.118580948334086	645866.5635537815	667.2667824267176	0.2184584865266288	0.0477241103355052	445244.9589301045	662.6406713280069	495.5231501047021	1.091655	26.341497	0.216164035	0.13162	-0.0014584173	-0.0435615458	-0.1498215188	0.1276611754	0.003922992	0.0593830687	-0.0694660814	-0.0347730715	-0.0328819515	-0.012438573	0.1546421762	-0.0807941089	0.0282085609	0.1452034084	0.0504306932	-0.0227852528	-0.0660139936	-0.0345204637	0.1636391378	0.1066907842	-0.030537176	0.0267109599	-0.0936809355	-0.0657945161	0.1226619149	0.1033439989	0.0176885852	0.1205882685	-0.0019771672	-0.0171445748	0.0010638182	0.0962544325	-0.0360671666	0.1360431573	0.1183200832	0.0877462206	2.40341e-05	-0.0133221445	-0.0480092677	0.0687475431	0.0073586575	0.0012948605	-0.0140456808	0.078009721	0.0379201975	-0.0655834993	0.0367134924	0.0267122348	-0.1841917075	0.1186305784	-0.0354977746	0.0413540471	-0.0081446472	-0.0631728231	-0.0829386793	-0.058440323	0.0975193136	0.0201420109	0.076849162	0.0138680809	-0.0673150293	-0.1610244436	0.050542087	-0.0964825992	-0.060111861	0.0082725101	-0.0329694087	-0.0524384965	0.0608651908	0.0703818404	-0.1622442912	-0.0483797291	-0.0941539496	-0.0686525936	0.0138529521	0.0493973664	-0.0623414294	-0.0239075454	0.026684475	-0.19333698	-0.1145902575	0.0357440791	0.0407445145	-0.0922074607	0.042183441	0.0218556396	-0.0279030327	-0.0371690134	-0.0098283881	0.047545347	-0.0743513755	0.1149807815	-0.0645955286	0.0228999598	-0.0745785231	-0.0007733475	-0.0726347274	0.0097841891	0.0967740636	0.0946872054	-0.0150635122	0.0016458422	-0.1360359	0.0056724978	-0.0304489514	-0.0417599816	-0.0496216601	-0.0781259983	0.0361943884	0.0889409639	-0.0486886275	0.0948216878	-0.0072139126	-0.2071981675	0.110607992	0.1014413551	0.0647104904	0.013011472	-0.00731957	-0.0087145	5.35761049849e-05	7.594251025e-05	-0.0843547999999999	-0.1191782999999999	0.0071157322830399	0.0142034671908899	-0.0429262	-0.0340948100000001	0.0011624560689361	0.00184265864644	0.000279645	0.000745779	7.820132602500001e-08	5.56186316841e-07	-0.000173532	-0.0002366775	5.601623900625e-08	3.0113355024e-08	0.000393357	0.000101072	1.0215549184e-08	1.54729729449e-07	0.0	0.0
669.5741190363948	0.9079901009072272	0.8244460233455169	448329.5008833642	803.6687420075717	0.0105039773867474	0.0001103335409413	645883.4468800329	666.7868879849626	-0.4798944417549364	0.2302986752272821	444604.7539886711	662.6812685381162	491.73038071872486	1.225845	29.579491	0.25512482	0.180178	0.0825323518	0.1312993401	0.0752430864	-0.0060469924	0.1418412298	0.0488517372	0.0539225919	0.1105089222	0.0813303481	0.1627367963	-0.130799119	-0.1221610211	-0.0072991568	0.0810741897	0.0741784621	0.0015479578	-0.1004707164	0.1245079785	0.0007909305	-0.1092085234	0.0569149208	-0.1617777353	-0.0144215921	-0.0177678674	-0.0823193142	0.0064811173	-0.1112218465	0.1572883255	-0.0533913112	0.1268961136	0.0476711895	-0.0232728135	0.1367250268	0.1481045509	-0.0376656636	0.1060952152	-0.0001704882	-0.0438553065	-0.1427337321	-0.0375273904	-0.1005087606	-0.0862367486	0.031881338	0.0016383614	0.102999754	0.0727241917	-0.2154582996	0.0445644497	0.1236801898	0.060425443	-0.0402546675	0.0638213877	0.0432374942	0.0610212668	0.0746177088	-0.0780912732	0.0257950603	-0.0316708848	0.0307425335	-0.0661632483	-0.1167612287	-0.0921797581	0.0749844969	-0.0385050712	-0.104253425	0.0115096908	-0.0112555674	-0.115686226	-0.0211308397	-0.0656278994	0.1475593122	-0.0133351593	-0.1573912583	-0.0069024723	0.1705230916	0.0236915868	0.0280621917	-0.0554480141	0.006033793	0.0582857061	-0.0492322526	0.0558223513	0.1473139276	-0.0078590031	-0.0560187431	-0.1093973298	0.0242119273	-0.1822879019	0.1860165596	0.1219596116	-0.0291667602	-0.0500583602	-0.0986503993	-0.0349267974	0.1144283889	-0.0081515252	-0.024110174	0.0471021241	0.1226398452	-0.0203681157	-0.1147583023	0.0487382826	0.0057260779	0.0159740861	-0.013600662	-0.0517137176	-0.0709058039	-0.091738974	-0.0102351177	-0.1626023754	0.0264924603	0.093749563	-0.0229084149	0.0314775673	0.0316960533	0.1003129872	0.0607412226	0.0059244253	0.0198443	0.02716387	0.0003937962424899	0.0007378758333769	0.0910795	0.1754342999999998	0.0082954753202499	0.0307771936164899	-0.0293439	0.0135822999999999	0.0001844788732899	0.00086106446721	-0.000143509	-0.000423154	2.0594833081e-08	1.79059307716e-07	-0.000509412	-0.00033588	1.128153744e-07	2.59500585744e-07	0.000373504	-1.985300000000001e-05	3.9414160900000056e-10	1.39505238016e-07	0.0	0.0
668.9912223854982	-0.5828966508966005	0.3397685056264733	447549.2556288431	799.6746581979597	-3.994083809611993	15.952705478204653	639479.5589640237	667.0131959145593	0.2263079295967145	0.0512152789983515	444906.6035241543	663.5210302369351	512.173512384163	1.345277	32.461357	0.28446218	0.211101	-0.0159079483	-0.1570661003	-0.0610075385	0.0164462446	-0.054359326	-0.025985083	0.1122252224	-0.079486692	-0.0392692775	-0.0241043875	0.0539370231	-0.0194935931	-0.0063681618	0.0139657547	-0.0040253113	0.0310620624	-0.1585222013	-0.0452334211	0.0957400032	0.0462374241	0.0190459735	-0.0768656043	-0.1175063181	-0.0117611742	0.0371334443	-0.0729173252	-0.179686063	0.0739874543	-0.0346919737	-0.0425655114	-0.0685240653	0.1581072614	-0.0793329269	-0.1119215002	0.0089700006	0.0278626372	-0.0862122435	-0.0046505447	-0.024115826	-0.0594985257	-0.1447712295	-0.0696981598	0.1208734059	0.0564931378	0.0701877107	0.0469254227	0.0637332354	0.1535849745	0.0876870863	0.1049403433	-0.0598591859	0.0054003468	-0.0207344557	-0.0117858229	-0.1271755328	0.0472366767	-0.002002661	-0.0006575705	-0.1247590338	0.1406788731	0.1173426732	0.0559343528	-0.090122612	0.1026121901	-0.0114950903	0.1413499542	-0.1253459025	0.0242167362	0.0354252965	-0.0717192459	-0.1047666029	-0.0381824353	-0.0349880627	-0.1270816414	0.0756498278	0.109404916	0.1177554335	-0.0937279206	-0.0765099353	-0.0923144375	0.0421006123	-0.1190987344	0.0234153775	-0.0589086314	-0.0140753104	-0.0714960145	0.0629487086	0.0436732941	0.0043269871	0.110467682	-0.2163076755	0.0482713746	0.0025807772	-0.0680475205	0.1151529239	0.045055759	0.0594137535	0.0783493536	0.0476638499	-0.0895058948	0.0854620083	0.0385405033	0.0616825184	0.0879490623	0.0569239631	-0.0121363722	0.0038746052	-0.0377782286	0.148404464	0.0725827288	-0.0061905235	-0.1054660953	0.0446366752	0.0610722652	0.0274476765	0.099141769	0.0566681795	-0.0011853914	0.019855	1.0700000000002374e-05	0.000394221025	1.1449000000005079e-10	-0.11526	-0.2063395	0.0132848676	0.04257598926025	-0.0579915	-0.0286476	0.00082068498576	0.00336301407225	1.77966e-05	0.0001613056	3.1671897156000006e-10	2.601949659136e-08	0.000123983	0.000633395	4.01189226025e-07	1.5371784289000003e-08	0.000568091	0.0001945869999999	3.7864100568999993e-08	3.22727384281e-07	0.0	0.0
667.4813912872733	-1.509831098224936	2.279589945167116	445531.407714794	797.0785680317775	-2.5960901661821936	6.739684150947889	635334.243615589	665.016502673053	-1.996693241506364	3.986783900677191	442246.94882749865	660.6843302080641	491.9909348481463	1.288005	31.079405	0.26044937	0.157	0.0522439102	0.083676884	0.0348651146	0.1583274383	0.0892285845	0.0705078181	0.0177535656	0.0001546039	-0.0169148691	0.0391283004	-0.1147263005	0.1216626648	0.0317107593	0.0639935861	0.044678973	-0.0597327822	-0.1135014881	0.1153113131	-0.0830678967	-0.0155635275	-0.0504421946	-0.0008618682	-0.0731325783	0.1311331231	-0.1450430233	0.0618942058	-0.0671017811	0.1073740091	-0.0069073661	0.0507826229	0.0911776471	0.0388924953	-0.0932129633	0.0376291228	-0.1234263839	-0.0198019664	-0.0603396781	0.0238388461	-0.1021250699	-0.0189849041	0.0473330499	0.0494686573	-0.033116513	0.062730368	-0.0473693367	-0.0545984896	0.0677304769	0.0669458824	-0.0542587578	0.0368967373	-0.1231112319	-0.0346754084	0.018979551	0.0425254226	0.0908651163	0.1312371141	0.1293793108	-0.0210483034	-0.0945716684	-0.0632790252	-0.0106111697	-0.0096730023	-0.0319766099	-0.1221758152	-0.135452874	0.0572622636	-0.1326326017	-0.0848788997	-0.0642339452	0.0383031175	0.0845994798	-0.054205367	0.0073913911	0.1413204007	0.1468623363	0.0179283975	-0.034543897	-0.0782100659	-0.0827035041	-0.0381892469	-0.0540027537	0.0381146706	0.0947851651	-0.0896100629	0.0006014666	0.052188019	0.0323975231	-0.03294674	0.1096382319	-0.0079633616	0.0330743375	0.1605969943	0.0997023757	0.1529988111	0.0383772235	0.0321391032	0.0188425948	0.0650715675	-0.0065990991	0.0039585753	0.0176527835	-0.1180783632	0.0401189516	0.2207709516	0.1938110985	0.0124219649	-0.077752939	0.0976054997	0.0299308447	0.0448716857	-0.113912096	-0.0917153345	0.0614127486	-0.0195512175	0.0282867518	0.0979282008	0.0524983198	-0.0082906521	0.025679	0.0058239999999999	0.000659411041	3.391897599999999e-05	0.0261876	0.1414476	0.0006857903937599	0.02000742354576	-0.00554989	0.05244161	0.0027501224593921	3.08012790121e-05	0.000935574	0.0009177774	8.75298709476e-07	8.423153559507599e-07	7.39672e-05	-5.00158e-05	2.5015802496400003e-09	5.471146675840001e-09	0.0008150209999999	0.0002469299999999	6.097442489995066e-08	6.64259230440837e-07	0.0	0.0
668.2980443631862	0.8166530759129955	0.6669222463981568	446622.27609965927	803.1397917177361	6.061223685958566	36.73843257122515	645033.5250404085	665.2795827683839	0.2630800953309062	0.0692111365593187	442596.92324847495	662.1638582963731	514.7004140684357	1.219107	29.416893	0.16860619	0.0808786999999999	0.0178967217	-0.0087603198	0.0260934277	-0.1276714453	-0.0945276275	-0.080979792	0.1841724752	-0.0683035399	0.1305736952	-0.0410739722	-0.0049738998	0.0100047337	-0.0351134791	0.0484100731	0.1671346495	-0.0464974302	-0.0291813843	0.0621235975	0.010856934	-0.0271303461	-0.063969024	-0.0812702406	-0.0430487868	-0.0972167519	-0.0641310693	0.1056211587	-0.0489767351	-0.1179062988	-0.0620965377	-0.0269755159	0.1761462111	0.1362883709	0.0067185577	0.0151126089	-0.0803509155	-0.1088636662	-0.1011912843	0.1398344209	0.0022984603	0.044468174	-0.0369428734	0.1236574357	0.1001198912	0.0095189248	0.0120772028	-0.002474439	-0.014146508	-0.079123606	-0.081503241	-0.1458501074	0.0048597277	-0.0176318684	-0.1757054876	0.0589327569	0.0276396485	-0.0661914525	0.0572319857	0.0402762612	-0.124910411	-0.0429491959	-0.0048290777	-0.0488547564	0.103553275	0.0058451322	-0.0338635348	-0.0507730567	-0.0140456016	0.0332582331	0.0334072393	-0.1702600632	0.0359783322	0.0460978208	0.1412249202	-0.0046777236	0.0834027772	0.09413061	-0.0911304262	-0.0180234597	-0.0228932664	-0.084202798	0.0363200459	-0.0007298523	0.0894208972	-0.1817827206	-0.0216503696	0.0066222037	-0.0286288239	-0.1347601816	-0.0970141104	-0.142112877	0.0516801212	0.0205118211	0.09546793	0.145939186	-0.0107883222	-0.2085307732	0.0096589641	-0.0066362763	-0.0425901867	-0.096205719	-0.0469762881	0.0364360415	0.0769076788	-0.0104107213	0.08478867	-0.118395088	0.229139787	-0.0315612008	-0.0716814258	-0.0828067273	-0.0185708944	0.0900268348	0.0304734566	-0.0150508701	0.0254744677	0.0966728009	0.0482387676	-0.0153640485	0.0398998	0.0142207999999999	0.00159199404004	0.0002022311526399	-0.0282747	-0.0544623	0.00079945866009	0.00296614212129	-0.048473	-0.04292311	0.0018423933720721	0.002349631729	8.31992e-05	-0.0008523748	6.92210688064e-09	7.265427996750399e-07	0.000111593	3.76258e-05	1.4157008256399994e-09	1.2452997649e-08	0.00106502	0.0002499990000001	6.249950000105004e-08	1.1342676004000002e-06	0.0	0.0
667.2462489348115	-1.051795428374703	1.106273623149925	445217.5567175765	798.6751725945722	-4.464619123163857	19.932823914920405	637882.0313189698	663.9460967506018	-1.3334860177820929	1.778184959620344	440824.4193903595	660.3122892071357	506.2683743998081	1.106607	26.702297	0.07592744	0.0358271	0.0169028952	-0.0701613533	0.04619232	0.0213495103	0.0141395792	-0.0118869908	0.0469440229	-0.0174847634	-0.1122467004	-0.0332409113	0.0525930278	0.1911094038	-0.1204291819	0.0364715598	0.1671199493	-0.0987586771	-0.0636527047	0.0635967587	-0.1396575954	0.0659508035	-0.2272683604	-0.0723516808	-0.033037716	-0.1236645179	0.0869743484	0.0388819421	-0.0074244074	-0.1306469069	-0.0113441019	-0.0080619246	0.0911032326	-0.0322504394	0.08452008	0.0323815883	0.0672743181	-0.0950199654	-0.0175110974	0.0058625231	-0.0394059174	-0.1968817358	0.0692534171	0.0119359232	-0.1268789785	-0.0155473896	0.0106781967	-0.0448582312	0.0249735524	0.1110617944	0.1635210064	0.1689579448	0.0845185883	-0.0204307906	0.007894402	0.0961177264	-0.0047827375	-0.1617948809	-0.02228246	-0.0793412928	-0.0111017468	-0.0096919765	-0.1117184661	-0.0079730384	0.0339864245	0.0047695087	-0.0324321291	0.0664586363	-0.1165075677	0.0022445929	-0.1016408504	0.0755647797	-0.0113027392	0.0573270739	0.2249931863	-0.0297254887	0.0817870277	0.1544831035	0.0044168333	0.1101191903	0.0457774091	0.0489734665	-0.0646885952	-0.0814808679	0.0432579087	0.0850920037	0.0383283781	-0.0917232648	0.0414721998	-0.0881719892	0.0009309612	-0.074999885	0.0147634752	0.1488921058	0.0027634315	0.1342390766	0.0006252369	0.1401561181	0.187329181	-0.0700382911	-0.0075018845	0.0655237731	-0.037196182	-0.100558991	0.0311532879	-0.0705655443	0.069707865	0.0129471752	-0.1425010112	-0.0805531593	0.0553021338	0.0075323711	0.1254445256	0.1968808242	-0.1107340873	0.0146536243	-0.020520614	0.0953761056	0.0438968002	-0.0223783947	0.0466008	0.0067009999999999	0.0021716345606399	4.4903400999999984e-05	-0.0240589	0.0042157999999999	0.00057883066921	1.7772969639999988e-05	-0.0593466	-0.0108735999999999	0.0001182351769599	0.0035220189315599	0.000499956	0.0004167567999999	2.49956001936e-07	1.7368623034623996e-07	-0.000304392	-0.000415985	1.73043520225e-07	9.265448966400001e-08	0.0008150209999999	-0.0002499990000001	6.249950000105004e-08	6.64259230440837e-07	0.0	0.0
668.0880182739456	0.841769339134089	0.708575620306241	446341.6001612079	797.4925104875718	-1.1826621070003966	1.3986896593346176	635994.3042837699	665.3007444426067	1.35464769200496	1.8350703694543649	442625.0805558867	661.4618148256945	507.994312155267	1.092496	26.361784	0.0642682	0.0367866	0.0254606769	0.0605681847	0.0999118654	-0.071082028	-0.1280544964	-0.0596309744	0.053919535	-0.1175664217	0.1359240542	-0.1080226212	-0.1202652327	0.1425685014	-0.0204983419	-0.040951086	0.1282927978	-0.040577271	-0.1710776897	0.0410839287	-0.0619911145	-0.1087827651	-0.1089566158	-0.0397708411	-0.0809607558	0.0596382272	0.0241911999	0.0244726776	-0.0802432635	-0.2861608022	-0.0710096581	0.0830531488	0.0639396998	0.0439840672	0.0444096596	-0.0520945848	0.0648994219	0.0166990741	0.0049282521	0.0129140281	-0.0085234395	0.09227374	0.0166855313	0.0279906257	0.0154010003	-0.1644212436	-0.2224443343	0.0751455403	0.0150605353	-0.0134134488	0.0274587467	0.0486972654	0.0111077319	-0.0904459681	-0.0518855248	-0.0817556573	-0.009198342	0.0110608631	-0.022123456	-0.0041586757	0.0813457136	0.0683747104	0.0060710388	0.0124517452	0.0023323788	0.1145925344	0.0073871445	0.1908741871	-0.0204505321	0.0267229863	0.0735789562	-0.1007926263	0.119200903	-0.0334258331	0.242746771	0.0443559273	0.0111187386	0.0413003389	0.0919817787	0.0274430427	-0.0283800804	-0.015835185	0.0231035946	-0.1130798034	-0.0225478321	-0.0608561955	0.0715404411	-0.0083287037	-0.0532462635	-0.0507582652	-0.1040699208	0.0239256469	0.1017307175	-0.0052388827	-0.1239342166	0.011211514	-0.0208323418	0.1421688571	-0.007499151	0.1050913453	-0.1729710974	-0.0255194019	0.0099735753	0.0083641102	-0.0188803244	-0.097685588	-0.041522562	0.0279185923	-0.0216455609	0.1651737473	-0.0275282494	-0.0232067525	-0.0097421363	0.0645508668	0.1169656731	0.0509007438	0.0397374957	0.0940386689	0.0394798359	-0.0293067317	0.0494892	0.0028883999999999	0.0024491809166399	8.342854559999995e-06	-0.021729	0.0023299	0.0004721494409999	5.4284340100000135e-06	-0.0636723	-0.0043257	1.8711680490000016e-05	0.00405416178729	-0.00012824	-0.0006281959999999	1.6445497600000002e-08	3.946302144159999e-07	-0.000145513	0.000158879	2.5242536641e-08	2.1174033169e-08	0.00112243	0.0003074090000001	9.450029328106149e-08	1.2598491049e-06	0.0	0.0
667.9082696257426	-0.1797486482030308	0.0323095765308169	446101.4566344537	802.3558520176636	4.863341530091702	23.6520908383147	643774.9132669908	664.6468716917226	-0.6538727508841475	0.4275495743488025	441755.46404959314	660.4706303375713	498.0041147891869	1.280091	30.888447	0.12851125	0.0649315	-0.017888847	-0.0579287422	0.0246967238	-0.13686354	-0.0374243817	-0.0147568609	-0.0284812828	0.0728313189	-0.0612438163	-0.1203355517	0.2220300747	0.1875578287	-0.1292679667	0.0533157684	0.139914075	-0.2176533201	-0.1004308691	0.0167842948	-0.1097621948	0.1620790337	-0.1742652549	-0.0420920364	0.1790585109	-0.030722247	-0.0545286632	0.0104191488	0.0496576541	0.0564527448	0.048522633	-0.0353893996	-0.0760128769	-0.0882571999	-0.105456179	-0.0219359382	-0.0277431896	-0.0081711214	-0.1137321729	0.0562826278	0.0190201189	0.0429606604	-0.0947235298	-0.0976878362	-0.0395637688	-0.0720103543	-0.0925556951	0.0473537066	0.1116218645	-0.102558033	-0.0528875738	-0.0969828487	0.0980291326	-0.0344963826	-0.0435869943	0.1348379654	-0.2240093934	-0.1405883047	-0.0547293613	0.0711070784	-0.0699289262	-0.0831347288	0.00112265	-0.0025807089	-0.0258969524	-0.2165563979	-0.0011936067	-0.0512161555	-0.076462395	0.0266957216	-0.0851045477	0.1288244845	-0.0744254662	0.2066558684	0.1775277409	0.0549793999	0.0221567402	0.0383265917	-0.1236572178	0.1612393909	-0.0797102314	0.0274506594	0.022210281	0.0019847789	0.0290405712	-0.0661798278	-0.0454472102	0.0256353305	0.1039975174	0.0683696838	0.1233125582	-0.0536677461	-0.1615850422	0.0675941072	-0.0484141427	-0.0086473972	0.0509514687	0.0502752941	-0.1316752737	-0.1742545025	-0.1701706298	0.2167715845	0.1033376482	0.1076132531	-0.012784026	0.1020627421	0.0970324779	-0.1360410586	-0.0550034509	0.0764019195	0.0011836973	-0.010739579	-0.0730338272	0.0696146843	-0.0589016867	0.027528746	0.0574018266	0.092661062	0.034995421	-0.0361224311	0.0292413	-0.0202478999999999	0.00085505362569	0.0004099774544099	-0.0739179999999999	-0.0521889999999999	0.0054638707239999	0.0027236917209999	-0.0818124999999999	-0.0181401999999998	0.0003290668560399	0.0066932851562499	0.000164155	0.000292395	2.6946864025e-08	8.549483602499999e-08	-0.000304392	-0.000158879	2.5242536641e-08	9.265448966400001e-08	0.0008150209999999	-0.0003074090000001	9.450029328106149e-08	6.64259230440837e-07	0.0	0.0
667.0828643779465	-0.825405247796084	0.6812938230893149	444999.5479466858	795.236620568591	-7.119231449072572	50.68345642546395	632401.2826933531	664.0324052665218	-0.614466425200817	0.3775689876990711	440939.0352440422	659.1734053424696	502.61678294859297	1.256409	30.316988	0.12591836	0.0732044	-0.0306795817	-0.0954273986	0.0092072909	0.0701989154	-0.0955068858	0.0289585025	-0.0564584259	0.0043218288	-0.2121572552	-0.0271895281	-0.1496451601	0.0423499879	-0.0096543771	0.1779000773	-0.1596027042	-0.2506459824	-0.1433988039	0.0460574924	-0.0001196753	-0.1750891478	-0.2437459348	0.047008909	0.0719135019	-0.0801666289	-0.2056917547	-0.0520901529	-0.0763310993	0.1558307882	0.0830861725	-0.0134929282	0.0648503744	0.0288710946	-0.0416302694	-0.0073008035	-0.1090853603	0.0080364145	0.0059298229	-0.0251710151	0.2968269382	0.0224669773	0.0422987996	0.0027671791	-0.073745109	0.0383694317	0.0282861452	-0.0082424874	-0.1290817349	-0.132749886	-0.1584249552	0.0021965681	0.0175903456	0.2599856926	0.0844622503	0.040029377	-0.1581971817	-0.0282331321	-0.02195798	-0.1055906505	-0.0139497993	0.021869371	0.0458640438	0.1444649183	-0.0883635073	-0.0218876796	0.0764562088	0.1380869765	0.0459269344	-0.0468595814	-0.0151070171	0.1986996763	0.1043688308	-0.1341458072	0.0272440929	-0.054001785	0.0837189813	0.1464120921	-0.2512067962	-0.0514306368	-0.1196280292	0.0846894568	0.1403727613	0.1199326181	0.1611347828	-0.0600786039	-0.0421817125	-0.1092919031	0.2394575188	0.1720009544	0.0158203219	0.0707536003	-0.0314901967	-0.2331861228	-0.0132529323	0.0540836626	-0.1919960611	-0.1138910165	-0.101378614	-0.2133202118	0.0179832114	0.0761268021	0.0410148144	-0.1665337545	-0.0649468687	-0.10801163	0.0557196744	-0.0405493578	-0.041773648	-0.0712826961	0.0280583021	0.040565304	0.0797954607	-0.0267244004	-0.0003856353	0.0711299664	0.0023554162	0.0912438734	0.030451217	-0.0427992974	0.00497964	-0.02426166	2.47968145296e-05	0.0005886281459556	-0.0996913	-0.0257733	0.00993835529569	0.00066426299289	-0.142616	-0.0608035	0.00369706561225	0.0203393234559999	0.000376783	0.000212628	1.41965429089e-07	4.5210666384e-08	-0.000304392	0.0	0.0	9.265448966400001e-08	0.000726051	-8.896999999989999e-05	7.915660899982205e-09	5.27150054601e-07	0.0	0.0
671.3109852120702	4.228120834123729	17.877005787951138	450658.4388664004	803.3766671261529	8.14004655756196	66.2603579592763	645414.0692827256	668.7820785177731	4.749673251251352	22.559395993652583	447269.4685465529	664.5511303939206	510.4149720265323	1.32059	31.865683	0.298011725	0.155686	-0.0378243112	0.1359910589	0.2167334355	-0.0467981551	-0.0126187904	-0.0480268269	-0.0435378797	0.0370187722	0.0405310481	0.3011647088	-0.0042205062	-0.1111379665	0.1124992193	0.0404542558	-0.0453815469	-0.1792397854	0.0979852361	-0.0354975423	0.0312275521	-0.0524740081	0.240789885	-0.070686169	-0.0473386685	-0.0219099786	-0.1908636851	-0.0797727418	0.0237211212	0.1417456498	0.0422784397	-0.0008479215	-0.0296316413	-0.0223292966	-0.1379352247	0.1329593838	-0.0147926804	0.0063749292	0.0620866474	0.0315409836	-0.0277642032	-0.1135650824	0.0237545822	0.0309317418	-0.0404104837	-0.205112427	-0.0297144981	0.1044689796	0.1114996847	0.0128510761	-0.1077297371	-0.0009335026	0.0782630288	-0.0401256443	0.0653352744	0.1294986615	0.0867034144	-0.1347114246	0.0318017019	-0.0363890496	0.0588487165	0.0896133691	0.0447335575	-0.020884049	0.0554698471	-0.1035737117	0.0461817828	0.0471779624	0.0050437355	0.0660372649	0.052087598	-0.0718723155	0.1114342307	0.0157428593	-0.3348824854	0.0596588648	0.0470573975	0.0152087421	-0.0563408412	0.0647741952	-0.132103596	-0.1199748565	0.0872264195	0.0150429397	-0.0111988396	-0.0941287176	-0.1172624386	-0.0804924452	-0.1371642252	0.0730532321	0.1202275793	-0.0514738504	0.0534428149	0.0549784352	-0.0926629746	-0.0695084806	-0.0398382483	-0.0473662401	0.1135409992	0.0907660365	-0.0653289303	0.0055289698	0.0182996319	0.0045090531	0.2276006346	-0.0986007332	-0.0009567192	0.097163985	0.0195747004	0.0050268508	-0.0112766908	0.0238135453	0.0562729791	-0.0389310951	0.0289428269	-0.0057009573	0.1227099792	0.0897877085	0.0258549876	-0.0493116688	-0.0167382	-0.02171784	0.00028016733924	0.0004716645742656	0.0302467	0.129938	0.00091486286089	0.016883883844	-0.211562	-0.068946	0.004753550916	0.044758479844	-7.59477e-05	-0.0004527307	5.768053135290001e-09	2.0496508672249002e-07	0.000558452	0.000862844	7.44499768336e-07	3.11868636304e-07	0.000493428	-0.000232623	5.4113460129000025e-08	2.43471191184e-07	0.0	0.0
