global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
809.935640232898	n/a	n/a	655995.7413194743	940.865095695173	n/a	n/a	885227.1282974869	795.2658801884428	n/a	632447.8201918986	n/a	820.3215603813311	593.566722204508	n/a	n/a	n/a	n/a	-0.1095054041	-0.0218021237	0.0488391275	-0.0379598292	0.0107726542	-0.0015131691	0.0100341477	-0.0703876552	0.0253658067	-0.1383739939	0.0675871943	-0.0024634299	-0.0003588483	0.2318451979	-0.148691995	0.1428031478	-0.1010042279	0.0182891826	-0.0524869652	0.2180356427	-0.0469761672	-0.014910398	0.0636994828	-0.0870719967	0.0777127221	0.0671738491	-0.1637451186	0.0392836794	-0.0152532634	0.0898960619	0.1997136728	-0.0270655502	0.0318095749	-0.0330768899	0.0015250354	-0.0312302939	0.0414614051	-0.0838522062	0.0557462903	-0.1807553273	0.0308400122	-0.0801565948	0.0139317975	-0.0279706011	0.1173226701	-0.0743581007	0.015417896	-0.0037963499	-0.0151233122	0.0401009936	0.0504569142	-0.0530266691	0.0465233592	0.0052937136	0.0433166442	-0.0956557357	-0.0621477095	0.1056618966	-0.0094555156	-0.051580399	0.0983792674	0.0493351244	-0.1157674025	-0.0593095516	-0.0671131708	0.0829589231	0.0157413808	-0.0953874484	-0.0400292161	0.083157537	-0.0264778865	0.1437762227	-0.0777708431	0.1007393524	0.114854984	-0.0345669269	0.0342605037	-0.0283945276	0.1751113097	-0.0469395428	0.0176165135	-0.0056867863	0.0120040214	-0.0053881776	0.0896053692	-0.0486970402	0.0935115069	-0.0290114781	0.1090183625	-0.0036209552	0.1053374749	-0.1308377134	0.0997395694	-0.1802523161	0.0820210733	-0.0634459841	0.0209478935	0.0290867168	-0.0206140974	-0.003378519	-0.0439215246	0.0363066547	-0.0577832445	0.1506037242	0.0220808283	0.0061376399	-0.0251009816	-0.1328450658	0.0721937452	0.0121312601	-0.0406004946	-0.0120357119	-0.1109056605	0.1189840342	0.1147017419	0.1146833673	0.1146527451	-0.00012382	n/a	n/a	1.5331392399999996e-08	-0.0448527	n/a	n/a	0.00201176469729	-0.112163	n/a	0.012580538569	n/a	0.0015589	n/a	n/a	2.43016921e-06	-0.000219063	n/a	4.7988597969e-08	n/a	0.00102719	n/a	1.0551192961000005e-06	n/a
809.2722266868258	-0.6634135460722064	0.4401175331120995	654921.5368866532	938.7193847682488	-2.1457109269241528	4.604075381921707	881194.0833396795	794.1389327651922	-1.1269474232506127	630656.6445334384	1.2700104947711957	818.8519599072708	588.7546069138599	0.955782	19.900801	0.1487087799999999	0.0795437999999999	-0.065141184	-0.0357250491	0.0491973618	-0.0434121308	0.0748595295	0.0039921055	-0.0062240491	-0.0860936178	0.1500224595	-0.0626407969	0.0957838724	-0.1087114253	-0.0791448406	0.0985687255	-0.1474265851	-0.0677585594	-0.0123598637	-0.0341042211	-0.0607253997	0.0066935362	0.0430647612	0.0342189344	0.1350506801	-0.1137191067	0.1645259962	0.0908683331	-0.0927312896	-0.0892020321	-0.0316990184	0.0863240973	-0.0793217908	0.0077693547	0.1260426691	-0.0595621811	-0.1153661626	-0.1215841538	0.0882324974	0.0218233023	0.1107352008	-0.0774851903	0.1218780845	0.1069143669	0.0072873046	-0.0414987288	0.0576362851	-0.0264830298	0.1294444846	-0.1358878098	-0.0743684607	0.0572402476	0.043323999	-0.1944780855	-0.0397107533	-0.1102332871	-0.0885242205	-0.0768207028	0.0081505051	0.0229334786	0.0390234635	-0.0541423323	0.0252045187	0.001830878	0.0534550185	-0.0216687587	0.0603675418	-0.0578191945	-0.0278217914	0.0393944029	-0.1041804625	0.1543838209	-0.0660985832	0.0726193176	0.0775067961	0.1564973446	0.0529671181	-0.002718727	0.018228289	-0.0727786709	0.0126075954	-0.0721601501	-0.0682870494	0.061704514	0.0210690066	0.0217276333	0.1523710221	0.0663211909	0.2339651508	-0.0401967822	0.1078741155	0.0180804976	-0.0587470103	0.040409741	-0.0340514233	0.0279963236	0.05034485	-0.086157937	-0.0538523155	0.0183113767	-0.1271390677	-0.0859922943	0.0455383262	-0.0952169737	-0.0214784932	0.0537924822	0.0875378845	0.0102610122	0.0941112437	0.08727317	-0.1010428334	0.1293815858	0.014125132	-0.0053646946	-0.0030029717	0.0876573013	0.1146527451	0.1144874327	0.1142120884	-0.0164525	-0.0163286799999999	0.0002666257905423	0.0002706847562499	-0.0524754	-0.0076226999999999	5.810555528999994e-05	0.00275366760516	-0.0632576	0.0489054	0.00400152395776	0.00239173814916	0.000936036	-0.000622864	3.87959562496e-07	8.761633932960001e-07	-0.0	0.000219063	0.0	4.7988597969e-08	0.000352077	-0.000675113	1.2395821392900004e-07	4.557775627690001e-07
810.5175113701371	1.2452846833112972	1.5507339424897175	656938.6362376403	937.9664040320756	-0.7529807361731855	0.5669799890479124	879780.975092863	794.2833972333149	0.1444644681226918	630886.1151204959	0.0208699825499722	818.3676029288953	583.7157905947022	0.994722	20.71159	0.1671172	0.104066	-0.0302309437	-0.0449151392	0.0104451207	-0.0667078031	0.1286752634	0.0554539269	-0.1169973969	0.0184693362	0.0059126159	-0.1320963973	0.093192974	-0.0053434133	3.68144e-05	0.0852762268	-0.042155182	-0.0904420334	-0.068074837	0.0469938132	-0.1183427764	0.0822514681	-0.0985896418	-0.0230146294	0.1836545833	-0.1097809389	0.1358463868	0.1398864714	-0.0402702564	-0.027120381	0.0326759597	0.0785879297	-0.10462795	0.0075122313	-0.0504099617	0.027890753	0.0178903509	-0.0950416548	0.0474892853	-0.1140137848	0.0248194334	0.0722154911	-0.079226496	-0.0024705553	0.1488085203	-0.087702629	-0.0913657909	-0.0665869401	-0.0539386919	-0.0200797251	-0.0447590255	-0.1188294464	-0.0067856766	0.173766554	-0.0520199268	0.0325487382	-0.0701913674	0.0260646876	-0.0194824462	-0.032350752	-0.007995806	0.0326417201	-0.0516154963	-0.1333747881	0.0438029301	0.113690661	0.0103314906	0.1138191359	-0.0010465388	0.0828918276	-0.1436139044	0.1836472537	-0.0389495195	0.0728881527	-0.0436803555	0.1215978816	0.0354312037	0.041109302	-0.0435346031	0.012364961	-0.1247688294	-0.0254261085	-0.0237645616	-0.0490070305	-0.0120849059	-0.0070937387	0.008334117	-0.177096561	-0.0508149002	-0.0812623092	-0.1150681395	0.0803180178	0.050489343	0.0815694176	-0.0671816213	0.0876012616	-0.027695131	-0.0152947319	-0.0409294306	-0.00447752	0.1461649079	-0.0127874403	0.0296664808	-0.0499030022	0.1185542913	0.1050094076	0.0173528744	0.0962422109	-0.0403791866	0.096060841	-0.0904502705	0.023537013	0.1369995082	-0.00148947	0.0860439624	0.1273089239	0.1145547726	0.1140958982	0.1133324686	-0.0268359	-0.0103834	0.00010781499556	0.00072016552881	-0.0883783999999999	-0.0359029999999999	0.0012890254089999	0.0078107415865599	-0.0172277	0.0460299	0.00029679364729	0.00211875169401	-0.00039843	-0.001334466	1.780799505156e-06	1.587464649e-07	-0.000150402	-0.000150402	2.2620761604000002e-08	2.2620761604000002e-08	0.000340927	-1.1150000000000029e-05	1.1623121932900002e-07	1.2432250000000058e-10
812.660362314013	2.142850943875942	4.591810167670015	660416.8644763429	940.7372915330626	2.770887500986987	7.677817543125911	884986.6516809624	795.2202168036118	0.9368195702969616	632375.1932131834	0.8776309072913836	820.0862382662849	590.1430999292004	0.922275	19.203133	0.2091174	0.128006	-0.0019527695	-0.0649369488	-0.0304988548	-0.0857890808	0.1030424343	0.0588224893	-0.0877378106	-0.1252293355	-0.0140435742	-0.0296320325	0.0454586922	-0.082017288	-0.0748681451	-0.0791010795	0.0144229307	-0.1246445972	0.0445649285	0.0182668565	-0.0946685264	-0.0299809336	0.0383828635	0.0160730272	0.0973781418	-0.0883813196	0.0875820927	0.1344721156	-0.0143255686	0.1119666674	-0.0492147128	0.0542257637	-0.1533426723	-0.0699651493	-0.1239956016	0.0803603936	-0.0897366862	-0.0654857013	0.0377843644	-0.0074833959	0.0253485653	0.0950921486	0.0733580935	0.0027410775	0.0398792164	0.0530011484	0.068747566	-0.010602748	-0.0078924668	-0.0742337704	0.0702720928	-0.0288656865	0.1198969428	0.0345015147	0.0782253088	0.1242538456	0.0121662837	-0.1058263921	0.0543577467	0.1227079311	0.0506637648	0.057255137	0.0501536456	-0.015533546	-0.0046287098	0.0487169666	-0.0205154499	0.097264958	-0.0093527733	0.0741475795	-0.1000488057	0.1045721512	-0.0326226051	0.1287776372	-0.0485918853	0.065223266	-0.0914964792	0.0450155721	0.0731484566	-0.0152503614	-0.165918573	-0.0882333324	-0.1007688462	-0.0436087672	-0.0100427874	-0.0317275972	0.0264442826	-0.0243343848	-0.0251885736	0.0338128291	0.0543542886	0.0171263866	0.0367205226	0.0074259935	-0.0668727792	0.0776707017	0.088407697	-0.0814404972	0.065538575	-0.0917028815	-0.0006410181	-0.0746310133	-0.0951983962	-0.1358878483	-0.1154540929	-0.0618991277	0.0092877004	0.0082997848	-0.1069631114	0.0543332172	-0.0087688034	0.0865184247	-0.0686410345	0.0169963608	0.0713473829	-0.0059963487	0.1144078661	0.1135094328	0.1120172664	-0.0215483	0.0052876	2.795871376e-05	0.0004643292328899	-0.0337652	0.0546131999999999	0.0029826016142399	0.00114008873104	-0.0635615	-0.0463338	0.00404006428225	0.00214682102244	0.00123544	0.00163387	2.6695311769e-06	1.5263119936e-06	0.000233545	0.000383947	5.4543267025e-08	1.47415298809e-07	0.000380766	3.983900000000001e-05	1.44982746756e-07	1.5871459210000006e-09
813.5194542606773	0.8590919466643072	0.7380389728234689	661813.9024605902	943.1081534639324	2.3708619308697507	5.620986295247443	889452.9891301482	796.3144641047328	1.0942473011209586	634116.7257424077	1.1973771560105018	821.7000627887705	592.8229356311318	0.903806	18.818586	0.0616675859999999	0.0362295	0.0007571151	-0.052880654	-0.0564928896	-0.1169125704	0.082349979	0.0218161034	-0.1198670421	0.0429810959	0.0156220846	-0.0362824226	-0.0909342717	-0.0124584605	-0.0404757603	-0.0036381862	0.0193253211	-0.0091673345	-0.0543512619	0.0814280581	0.0310961237	0.072358742	-0.0003995487	-0.095623783	0.0171206284	-0.0589262636	0.0866170981	0.0651484562	0.0052917346	-0.0048956661	-0.0605898541	0.0353259762	-0.086993671	0.0673642302	-0.0338602773	0.022357739	0.0521905555	0.0489398175	0.0133410723	0.095167744	0.0137495362	0.0489102707	-0.1086267265	0.0960357607	0.1480515212	0.042351822	-0.0352568566	0.0232266187	-0.0390809717	-0.0468113881	-0.0325205896	0.117557265	-0.0055337209	0.0716236438	0.1622100435	0.0196025839	-0.1185117225	0.0235381754	-0.0866694174	0.0551760906	0.1185415126	-0.0859196038	0.0762156842	-0.0317300051	0.1909716987	0.1240559217	0.1083717304	-0.1029843742	-0.0178290969	-0.0936218474	0.0005264622	0.070556949	-0.0789056836	-0.0347615018	-0.0453076812	0.0888936478	-0.04578581	0.0655711639	-0.0136332678	0.0707999557	-0.1350777018	-0.0875759681	-0.1092436098	0.0122678428	-0.0512674494	0.0072808858	-0.0448880019	-0.1176066105	0.0195960668	-0.1083198677	0.0854278864	0.1428335942	-0.0370544982	0.0674177355	-0.0460091114	0.0102499564	0.0107819968	0.1286775758	0.0392055708	-0.2153046579	-0.0270381233	-0.0416467622	0.044604833	-0.0417474824	0.1461777531	-0.0570364259	0.0418285795	0.0011575573	0.0295359089	-0.0069462995	0.0445983415	-0.0103847665	-0.0920909048	0.0067632577	-0.144138291	-0.0515403908	0.1142120884	0.1127290384	0.1102715368	-0.026872	-0.0053237	2.8341781690000006e-05	0.000722104384	-0.0517585	-0.0179932999999999	0.0003237588448899	0.00267894232225	-0.0635882	-2.669999999999062e-05	0.00404345917924	7.12889999999499e-10	0.000739698	-0.000495742	2.45760130564e-07	5.47153131204e-07	3.03028e-06	-0.00023051472	9.1825968784e-12	5.31370361366784e-08	0.000340545	-4.022100000000001e-05	1.1597089702500002e-07	1.6177288410000003e-09
813.407049450396	-0.1124048102813048	0.0126348413743761	661631.028095599	943.86550606426	0.7573526003276356	0.5735829612230314	890882.0935379416	798.2048425935599	1.890378488827082	637130.9707398097	3.5735308310201623	823.7703602457498	604.0120838185038	0.964956	20.091829	0.0863102925	0.045786	-0.0018232376	-0.1078289255	-0.0771032516	-0.1161411924	-0.0781316902	-0.0562665485	-0.07245788	-0.1116641166	-0.0499182455	-0.0587895288	-0.0731614155	0.021752819	0.0495889238	-0.0362971682	0.0306136356	-0.0963815402	-0.0245656342	-0.0024413576	-0.0254504667	-0.0025721276	0.1052820546	-0.0433524774	-0.144774599	-0.0080716367	0.0700134466	-0.0214422807	-0.0446765591	-0.050999565	-0.0518093809	0.0540768399	0.0855551463	-0.097923486	-0.110967156	-0.0119243822	0.0651527917	0.1581349435	0.0082699991	-0.001919586	-0.0377771567	0.0627153559	0.0326830761	0.0513761738	0.1009635401	-0.0990923819	-0.0205718483	0.0112359807	0.0178161564	0.0272984718	0.1237700342	0.0192664441	-0.0185836309	-0.0315170351	0.1152362924	-0.1774236067	0.047661313	0.0596264506	-0.0122828117	-0.0655875728	-0.1168258849	0.0239238733	-0.0035253424	0.1132885275	0.1896044385	0.0080464949	0.0181360208	-0.0514667	-0.1717257264	0.0567863727	0.0970403572	-0.0152487603	-0.1152911725	0.0439653379	-0.0576418953	0.0128144852	-0.0074952667	-0.0166871085	0.0130864616	0.0601803128	0.0630005523	-0.0310242933	-0.0035811026	-0.1199774253	-0.0498754237	0.0185109046	0.0046251745	-0.0134692016	-0.0995823728	-0.0385920819	-0.0484372172	-0.0077632752	-0.0685951406	0.0992795828	-0.059921499	0.0721293505	0.0123940091	0.0208295846	-0.0793785305	-0.0899446187	0.1196549628	0.022790566	0.0318391163	0.1104648732	-0.0834106699	-0.1015730702	-0.1286536817	0.0421335491	0.0996605653	-0.0145096515	-0.0320660924	0.0301502279	-0.0045947083	-0.001867305	-0.0355388142	-0.0960283431	0.1139675232	0.1117560484	0.1081019891	-0.0269031	-3.1099999999999184e-05	9.672099999999491e-10	0.00072377678961	-0.0209484	0.0308101	0.00094926226201	0.0004388354625599	-0.0701654	-0.0065772	0.00492318335716	4.325955984000007e-05	7.33673e-06	-0.00073236127	5.363530297960128e-07	5.38276070929e-11	-5.20083e-05	-5.503858e-05	2.70486326889e-09	3.0292452884164003e-09	0.000150107	-0.000190438	2.2532111449e-08	3.6266631844e-08
811.9463683822735	-1.4606810681225395	2.133589182771604	659256.9051291626	941.4773024055784	-2.3882036586816184	5.703516715340268	886379.5109448849	798.3669806991193	0.1621381055593929	637389.8358706279	0.0262887652743888	823.2313706301055	602.0446500045501	0.986549	20.541426	0.13545832355	0.0692634	-0.0409282629	-0.0754989775	-0.0255577234	-0.0882149184	-0.0961501739	-0.0112019981	-0.04939142	-0.0477567177	0.115027173	-0.050295378	-0.0452081548	-0.0011718048	0.0671418711	-0.0387424022	0.0717631175	-0.1188795665	-0.071905099	-0.0779936453	0.0162150724	0.0253192815	0.0721711497	-0.0051580302	-0.1181591005	0.0409149087	0.0264596137	-0.0880265292	0.0164577717	-0.1297397474	0.020808269	-0.100885448	-0.0469454552	-0.0259585043	0.0515971698	0.0466456424	0.0019906369	0.0651458233	0.0040674418	-0.0500433714	-0.0195751663	0.0579787998	-0.0717816698	0.1031520272	0.033587685	0.0719197602	0.0874610935	-0.0356350181	0.0705125303	0.0627031542	-0.054768626	0.0375258153	-0.1207663902	0.0217351266	0.109916784	0.0948996504	-0.0626780399	-0.1206045663	0.0783631225	0.0822190781	-0.0675902103	0.0541129886	-0.0328928889	-0.028512043	0.0054226983	0.0175258584	-0.0879895642	-0.0916920308	-0.0555459672	-0.0715785436	0.0481697957	-0.0659265585	-0.1332153293	-0.0237699722	0.0488992369	-0.0333141812	0.0027166322	0.0955536994	-0.1027068819	0.1044604382	0.0013550125	0.0961068776	-0.1511340678	-0.0451915465	0.1005629722	-0.0398199781	0.0792115532	0.0075722204	0.043145302	-0.0294195196	0.0210542409	0.0166955265	-0.0769444301	0.1106774929	0.0441383455	0.0335714014	-0.054895063	0.0486011511	-0.0675998621	-0.0812572403	0.0055062961	0.0243196245	0.0115899094	0.0113816611	-0.18212793	0.0195828426	0.0304760671	-0.0313999486	-0.0565820997	-0.0245623455	0.0769448378	0.1125752453	-0.0623434974	0.0399586286	0.1656517832	-0.0327142966	0.1136742748	0.110592125	0.105516962	-0.0383866	-0.0114835	0.00013187077225	0.00147353105956	-0.0101351	0.0108133	0.00011692745689	0.0001027202520099	-0.0184954	0.05167	0.0003420798211599	0.0026697889	-9.924410000000003e-07	-8.329171e-06	6.9375089547241e-11	9.849391384810006e-13	0.000799441	0.0008514493	6.39105912481e-07	7.2496591047049e-07	0.000520159	0.0003700519999999	2.70565385281e-07	1.3693848270399998e-07
810.4862098198935	-1.460158562380002	2.132063027291634	656887.8963082164	941.7878504893378	0.3105480837593859	0.0964401123266265	886964.3553293272	796.6797322546641	-1.687248444455122	634698.5957853633	2.8468073133162286	821.9838380701233	597.3278060242703	0.941981	19.613443	0.09458471795	0.0522467	-0.0701674112	-0.067475422	0.0427236425	-0.0433614984	-0.1099028843	-0.0168888972	-0.0175158552	-0.0018818286	0.007516092	-0.0261980889	0.0423879927	0.1422852595	0.0113929642	-0.0298898879	0.0027000554	-0.0420419453	0.0345289123	0.0806832244	0.0766299628	0.1898120702	0.0169008793	0.0510003288	-0.0124936791	-0.0104194128	0.0350158246	-0.1854984975	-0.2352610748	0.0053044459	0.0130982989	-0.0513834248	-0.0196975282	-0.0804258673	-0.1148421185	-0.0457735668	-0.1126218986	-0.0438566363	0.0470974474	0.0423035815	-0.0742593948	-0.0172589959	0.0363532341	-0.141048734	0.0186514743	0.0489626848	-0.0205254818	0.0082607671	0.071021883	0.0874461003	0.0367227675	0.0769767099	0.0109008851	-0.0264143004	0.1229963398	-0.1012351414	-0.0444186531	-0.0260118721	-0.08632333	-0.0706371601	0.0036952841	0.1266315464	-0.0631106738	0.0258422354	0.0203487194	-0.2199444012	0.0400761531	0.0248583968	0.0218527441	-0.1349173328	0.0110451351	0.0020418653	-0.073905429	0.0291305005	-0.0850371573	-0.0936805574	0.1945724909	0.0807733193	0.0675867407	0.030627702	0.0478748499	-0.0333725701	-0.1241581161	0.0241092241	0.0724072293	0.0499839156	0.0179232664	0.1699788014	-0.0358473623	-0.1138387784	-0.0054914538	0.0089236953	-0.0869257324	-0.2128614377	0.0328720892	-0.0786077441	-0.0495477656	-0.0114165905	0.0023426692	0.1773266923	0.1287006336	0.0319219262	0.0234487988	0.0814831851	-0.0354720349	-0.0417677738	0.0300073014	0.1088572767	0.076407404	0.1056905091	-0.116674526	-0.0303154254	-0.0040882235	-0.0546199927	0.0629907341	-0.0534426584	0.1133324686	0.1092392569	0.1025263906	-0.0269055	0.0114811	0.00013181565721	0.0007239059302499	-0.00164001	0.00849509	7.216655410810001e-05	2.6896328001e-06	0.0240692	0.0425645999999999	0.00057932638864	0.0018117451731599	-0.000197996	-0.000197003559	3.881040225866648e-08	3.920241601600001e-08	0.00049742	-0.000302021	2.474266564000001e-07	9.121668444099998e-08	0.000378305	-0.0001418539999999	1.43114673025e-07	2.0122557315999993e-08
810.0888360702845	-0.3973737496089597	0.1579058968782842	656243.9223257083	938.49612823877	-3.291722250567773	10.835435374882962	880774.9827191618	796.4548021288725	-0.2249301257916158	634340.2518341414	0.0505935614886321	821.3783590937743	593.6128343312747	0.961462	20.01907	0.0676371599999999	0.0313159	-0.0926268732	-0.0132610956	0.0825880851	-0.0100751307	-0.016403607	0.0200607832	0.0405141651	-0.0628875911	0.158137779	-0.0584583997	0.0866991586	0.0138741709	-0.0278959552	0.0211187306	-0.0284559913	-0.0238898758	-0.0992399522	0.0177473773	0.0225177278	-0.0041965839	0.067411867	-0.0321451732	0.0265913346	-0.0074925239	0.049748456	0.0248127725	-0.0258937171	-0.090339998	0.0101188437	-0.0713664954	0.0233828339	0.048452001	0.0023107446	-0.0387742445	-0.0713347206	0.0162154365	-0.0699881101	0.1142879396	0.0991442884	-0.0333691317	0.0941011138	-0.0386078029	-0.0173405825	0.056495791	-0.0065269161	0.0772185057	-0.0326993703	-0.1361183721	-0.0633787714	0.0249707725	-0.0749856865	-0.1569602077	-0.0350088584	0.0773443657	0.0993148158	0.0061774094	-0.1174933129	0.0529831933	-0.1860339671	0.0267242428	0.0762383052	-0.1299608378	-0.0047713715	0.0858733212	-0.1254744419	-0.0041925296	0.0672944082	0.1186880736	-0.0536837413	5.24657e-05	-0.0843348198	0.0192897376	0.1093352258	0.0296993896	0.10351306	0.037331378	-0.0131626327	-0.0438856526	-0.0019906203	-0.0079755287	0.0631080839	0.0963157198	0.0779677375	0.0215951979	-0.0344015828	0.1176332626	-0.0187217342	-0.0896116256	0.04970049	-0.0241829863	-0.0043739626	0.0722824344	0.0403342416	0.0133000901	0.0828709607	-0.0126679892	-0.0234628997	0.077648023	-0.0193890787	-0.0776351755	0.0473180696	-0.1003387887	-0.1352480926	0.0268300348	0.0560036321	0.0406280114	-0.0431250496	0.0205967933	0.1958573557	-0.0624686317	-0.0252477755	0.0464233823	-0.0151319286	-0.1261315806	0.1129422506	0.1076997553	0.099141769	-0.026891	1.4499999999997154e-05	2.1024999999991743e-10	0.000723125881	0.0135426	0.01518261	0.000230511646412	0.00018340201476	0.0331941	0.0091248999999999	0.0011018482748099	8.326380000999997e-05	-0.000468874	-0.000270878	7.3374890884e-08	2.19842827876e-07	0.0008214929999999	0.0003240729999998	6.748507490488357e-07	1.0502330932893517e-07	0.000649657	0.000271352	4.22054217649e-07	7.363190790399999e-08
810.8001930761559	0.7113570058713776	0.5060287898022912	657396.9530923316	939.6928531866034	1.1967249478334452	1.432150600766962	883022.6583299794	796.018683714327	-0.4361184145454899	633645.7448222898	0.1901992715056718	820.763949362572	586.5657028522963	0.974854	20.297911	0.06333895	0.0415379	-0.0986632912	-0.0147379888	0.0750744769	0.0336254324	0.0073059567	0.0837950914	-0.0460540279	0.1133758416	0.0481481692	-0.0899954364	0.0852570712	0.1189426281	0.0135376016	0.0307084813	-0.0296184817	0.0271826531	0.0357845669	-0.0300490632	-0.0168487356	-0.0365656849	-0.0901844081	-0.0920814001	0.1075121345	0.0028967067	0.0856844183	-0.0332703404	-0.0475943257	-0.0480988538	-0.0172395915	-0.0860153015	-0.0281099146	-0.0024696292	-0.0435973846	0.0206624513	-0.071165346	0.1350459248	0.0983287312	-0.0708751396	-0.0153020262	-0.0292225853	-0.0921278622	0.0507949018	-0.0290957898	0.019065798	-0.0743546459	-0.0171753788	-0.0262847132	0.027551738	-0.0800212621	0.0665995631	-0.0302046466	0.0503440859	0.0294323975	-0.0432795868	0.1344516958	0.0578372358	0.0418660326	-0.0596262527	-0.0754732913	0.0206023475	-0.0867925933	0.0882454192	0.0909779873	-0.0409379726	0.115373137	-0.0278788521	-0.0394918974	-0.1403630723	-0.1223764925	0.0871914002	-0.0486997094	-0.0423627262	-0.0433916655	-0.0271572338	0.1043132254	0.0181968084	0.0225652112	0.0122271909	-0.0930740896	0.010017893	-0.0586401686	-0.0327466715	0.0238801336	-0.0035850683	-0.0126836477	0.0522396951	-0.0820955214	-0.0106457905	-0.1769969039	-0.0672722401	-0.0077229751	0.0130960966	-0.0407906213	-0.0671346148	-0.1119546902	0.0560296087	-0.0485578865	-0.0003113383	-0.0083771012	0.1322316138	0.0117754347	0.0671010116	0.0460695477	0.0727068107	-0.0288474138	-0.0522700435	0.0404720056	0.115810498	0.0713994841	-0.1026282215	-0.0290719689	0.1556043693	-0.0620058703	0.0330723877	0.1125037874	0.1059762505	0.0953761056	-0.0268751	1.5900000000002718e-05	2.5281000000008637e-10	0.00072227100001	-0.0243073	-0.0378499	0.0014326149300099	0.00059084483329	0.0434045	0.0102104	0.00188395062025	0.00010425226816	-0.000457311	1.156299999999997e-05	1.3370296899999932e-10	2.09133350721e-07	0.000708829	-0.0001126639999998	5.024385512410001e-07	1.2693176895977464e-08	0.000468629	-0.000181028	2.19613139641e-07	3.2771136784000004e-08
