global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
708.0511009274742	-0.1118921646427679	501336.3615246082	0.0125198565084442	692.8509196334483	-5.299507714162814	480042.396836915	28.084782012471177	690.8839499428506	0.8326094319634194	477320.6322886352	0.693238466194448	677.4475940207402	508.7352568407149	1.247033	37.566837	0.45867225	0.256247	0.0621210286	0.1095123416	-0.0349147962	0.0038397207	-0.0118826333	0.0524823296	0.0610213209	-0.0935752415	0.0085442779	0.0114437812	0.0311099665	0.1324989214	-0.1144580284	-0.045992424	-0.0276054742	-0.0721435442	0.1693751063	0.0293189632	-0.0436951742	0.1288341039	-0.0199254179	0.0492853523	0.0216412909	0.0193984925	-0.0853239987	-0.0814753697	-0.0264707867	-0.1279946877	-0.00125192	-0.0289412507	0.0531159778	-0.0470415708	-0.009914164	-0.0589984436	-0.0680316149	-0.0838110643	0.0892336601	0.1197120171	0.0692328065	0.0467797737	0.0720936287	0.0683028805	-0.055296113	-0.051028118	-0.0164881623	0.0388055824	-0.1517646217	0.1589122298	-0.1041916306	0.0246777517	0.0726345628	-0.1097197533	0.0038350369	0.0027312175	0.1066730755	0.0714978809	-0.0737679738	-0.1305807725	0.0358688484	-0.0011687611	-0.1533628946	-0.1140828537	0.0793831481	-0.0712674795	-0.0880775684	0.0862122324	-0.0688977509	0.1172839406	-0.0169304766	0.1126566464	-0.0542801834	0.0631459354	-0.0240550612	-0.0340664958	-0.032071076	0.0305620866	-0.0895602628	-0.0130890024	-0.0707186053	0.0354202461	0.0002402889	0.0852587326	0.1405637389	-0.146562609	0.1608997952	0.075746928	0.0184866053	-0.1545243626	-0.0131935705	-0.086865213	-0.0404236384	-0.0402665391	0.0158690325	-0.0237835544	-0.1298572564	-0.0068403838	0.0359120292	0.0345896384	0.0941590645	0.0371927824	-0.0337045224	0.0	0.0	0.0	-0.0538092	0.0334542999999998	0.0011191901884899	0.00289543000464	-0.280232	-0.15775	0.078529973824	0.0248850625	-0.497676	0.019228	0.000369715984	0.247681400976	-0.00550638	-0.00369456	3.03202207044e-05	1.36497735936e-05	-0.000657091	0.000701029	4.3176858228100006e-07	4.91441658841e-07	-0.00418578	-0.00056921	1.75207542084e-05	3.2400002410000015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.7647071801528	-0.2863937473214264	500930.88072980737	0.082021378504809	693.1681463232566	0.317226689808308	480482.0790772197	0.1006327727267364	693.003989720232	2.1200397773814075	480254.5297681594	4.494568657679408	679.4679758757147	516.789662425604	1.067029	32.144222	0.37559385	0.208419	0.0896081375	0.0756421195	0.089292101	0.0557262049	-0.146514841	0.0920162796	0.1000437915	-0.0866427706	-0.0602069083	-0.1716626349	0.088253878	0.0418148928	0.0138820795	0.1242292245	-0.0855246263	-0.0666547398	0.2002113788	0.039258607	-0.1446562012	-0.1418782752	-0.046991724	0.1137106697	0.1589322317	-0.0854038764	-0.0294090709	0.0408457334	-0.1058422709	0.0260291897	-0.0298731066	0.0009810359	-0.0084312075	0.1106170793	0.0454600535	0.0401873797	-0.0282241026	-0.0694292848	-0.0648358823	-0.0591700076	-0.0926014513	-0.0040570477	-0.059149714	-0.1116420454	-0.1044831392	0.0501167495	-0.1380395779	-0.1180795547	0.1168059164	-0.1888578141	-0.0062300757	0.0473944089	-0.0102366371	-0.0836278774	-0.0875427365	-0.0052372473	0.0583331056	0.2791583336	0.0916273983	-0.1513254411	0.0914780469	-0.0088675707	-0.252467332	0.0863523874	-0.0280687946	-0.0021775936	0.1532833457	0.018572606	-0.0772437303	-0.0114140133	0.089547127	0.0085594342	0.089658696	0.0880673679	0.0658407124	-0.0407307251	-0.0822589221	-0.0088146876	-0.0188699338	-0.0103861598	-0.0247773611	0.0242466682	-0.0304074633	-0.1061388394	-0.1196337684	0.0570854465	-0.0213912877	0.0350952753	-0.1011613247	0.0009538021	-0.077207647	0.0081766371	-0.0249974075	0.1051816423	-0.1096473781	-0.0487023836	-0.0238562358	0.1619271103	-0.1766882574	-0.0681838437	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0	0.0	-0.0890110999999999	-0.0352018999999999	0.0012391737636099	0.0079229759232099	-0.106713	0.1735189999999999	0.011387664369	0.0301088433609999	-0.403814	0.093862	0.008810075044	0.163065746596	-0.00551753	-1.1149999999999702e-05	3.04431373009e-05	1.2432249999999334e-10	-0.00159328	-0.000936189	2.5385411584e-06	8.764498437210002e-07	-0.0036729	0.0005128799999999	1.3490194410000002e-05	2.630458943999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.1285142182323	-2.6361929619204147	497206.2215636119	6.9495133324787295	690.004240632182	-3.1639056910745467	476105.8520903941	10.010299222013904	690.5074058895267	-2.4965838307052763	476800.47758828354	6.232930823739032	677.6675985590103	494.5752591910671	1.158808	34.909061	0.3530318999999999	0.229055	0.1225676207	-0.0164608983	-0.1342150262	-0.0408354315	-0.0084902698	-0.1208820897	0.0069516186	-0.0571328912	-0.0788539787	-0.0853375042	0.0720709643	0.0010594867	0.0409015299	-0.020651009	0.0142845177	-0.0311961316	0.1302562426	-0.126671559	-0.031694318	0.0900560716	-0.0510996481	0.1701582192	0.0873624582	-0.0457483987	0.0332852913	-0.0156548656	0.0183289313	-0.009769762	0.0430158243	0.0965346095	0.0682318629	-0.103850981	-0.0488078026	-0.0788599994	-0.0007830573	0.167916537	0.0791794051	0.0906447452	0.1981322969	-0.0062347978	0.027829684	-0.078196668	-0.0801160694	0.0257364334	0.0406946049	0.0026948958	-0.0633344207	-0.1677066096	0.135049255	-0.0614739929	-0.0291695893	0.0653539794	0.0303178138	-0.0595581205	-0.0159103722	-0.0614958906	0.0234785547	-0.1075327693	-0.1515207271	0.0221905843	-0.1510740522	-0.0491684536	0.0379595276	0.0616180671	0.1494475489	0.1045039354	-0.0037697062	0.0451753483	0.0222659753	0.0312766935	0.072724115	0.0607395155	-0.0293173728	-0.1219240602	-0.0004915983	-0.0473040503	-0.0995243039	0.0273401741	0.0091985089	-0.0767853871	0.0983994541	0.1542795683	0.1290877134	0.0358730854	-0.0700740547	-0.0078823007	0.0917301162	0.1095843198	-0.0796450772	0.0846828932	0.1350282863	-0.0120318679	0.0826340514	0.0249502911	0.1329381574	0.0905221136	0.0959512899	0.0826135856	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0	0.0	-0.0711677	0.0178433999999998	0.0003183869235599	0.00506484152329	-0.323969	-0.217256	0.104955912961	0.047200169536	-0.442238	-0.038424	0.001476403776	0.195574448644	-0.00460638	0.0009111499999999	2.12187367044e-05	8.301943224999991e-07	-0.00188538	-0.0002921	3.5546577444000004e-06	8.532240999999999e-08	-0.00405982	-0.0003869199999999	1.6482138432399996e-05	1.497070863999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.2240970853567	-1.9044171328756647	494524.1307215152	3.626804615990367	685.4539969013432	-4.550243730838815	469847.1818680266	20.70471801003794	689.1758592533035	-1.3315466362231518	474963.3649775293	1.7730164444371908	674.7589843180392	493.3500279517817	1.204652	36.290123	0.1644609	0.0892742	0.0093396113	0.1493377391	-0.0111021207	-0.0297640298	0.0678861021	0.130265715	-0.0308058862	-0.0421378045	0.0039739113	0.0101571278	0.046484795	0.0975254749	-0.1189904506	-0.0836325067	0.1076903313	-0.0282344058	0.0018771164	0.0114000611	-0.0195042451	-0.0254278459	-0.2026804781	0.0093049609	-0.0761375798	0.008562739	0.0270788938	-0.081827671	-0.1742007868	-0.0301217299	0.0243166703	-0.0639590145	0.0523615964	0.0378509054	-0.0093306837	-0.111217049	0.1087361048	0.0376538792	-0.2545668005	-0.1513201601	0.0176940255	0.0855961896	-0.0828492397	0.1051336727	0.0264131632	0.0178007381	0.0291891235	-0.0210454839	-0.0130536575	0.0262619239	-0.0372426102	0.0193448564	-0.0152917206	0.0496904405	-0.0575476047	0.0769679792	-0.1333603544	0.0025660299	0.1751898673	0.1206782602	0.0312918231	-0.0200423039	-0.0313944054	-0.0016308704	0.1070342396	0.0936133337	-0.0856607451	-0.0022110849	-0.07317556	0.0227882721	0.1346916715	-0.0162622251	-0.0905455878	0.0132051357	0.0354257543	0.0387270991	-0.1058526856	0.2226790788	-0.0727733878	-0.0272320724	-0.0409228952	0.0777485837	0.084089334	-0.0666265113	0.0005714046	0.164526936	-0.1571865188	-0.0901515663	0.0958872808	0.010205831	0.0858792729	-0.1049642552	0.0374799592	0.1030377307	-0.0023932144	0.0947418363	-0.0034380098	0.007083018	0.0098434803	0.0108915832	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0	0.0	-0.0570903	0.0140774	0.00019817319076	0.0032593023540899	-0.255116	0.068853	0.065084173456	0.004740735609	-0.446205	-0.0039669999999999	1.5737088999999985e-05	0.199098902025	-0.00498738	-0.0003809999999999	2.48739592644e-05	1.4516099999999956e-07	-0.00290799	-0.00102261	8.4564058401e-06	1.0457312121e-06	-0.00420748	-0.00014766	1.7702887950400004e-05	2.180347560000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.2665725860493	1.0424755006926034	495991.405262101	1.0867551695442943	694.7698790391064	9.315882137763197	482705.1848200145	86.78566000469539	686.6791820877094	-2.4966771655941784	471528.2991126455	6.233396869199381	673.2839362594405	515.4348554341349	1.142553	34.419369	0.1593721	0.082987	0.1179713888	-0.0462060453	0.0226140886	0.0187540108	0.0041241305	-0.0108958542	0.0599411207	0.0314097236	-0.0079757933	-0.0854653968	-0.0662365614	-0.0063471387	-0.0954315044	0.0016381315	0.0097025549	0.246468489	-0.1700574145	0.0095792905	-0.0384597983	-0.0767353557	-0.1411298296	0.054811238	0.0333669176	0.0885561534	-0.0365300372	0.0096251093	-0.1445767958	0.1108982667	0.0845095733	-0.0760752729	0.0523516682	0.1025058143	-0.0309511082	-0.0991090119	-0.0869084408	0.0650506918	0.0589365256	0.0631384527	-0.0701881602	0.0034004161	-0.0443540465	0.0259885581	0.1314726218	-0.1899948357	-0.0462620675	-0.0035046443	-0.0475335689	0.0938666903	0.0083676923	0.1107672152	0.0287215752	0.0279500595	-0.0421825796	0.0678009443	0.0688831082	0.003497217	0.0782487567	-0.0750093688	0.0047494523	-0.1216713196	0.1166790113	0.0183640561	0.038847833	0.0759557458	0.0580580394	0.0234321916	-0.2007015028	-0.0871579391	0.04672671	-0.0535506	0.0111521281	0.0740424335	0.0448621852	-0.0627172523	0.0078572136	0.0972135137	-0.0733952239	-0.0746043596	-0.0123385035	0.0989066711	-0.1353620385	-0.0301947915	0.0303915287	-0.019012885	0.0483397814	-0.0397586658	-0.0156117121	-0.1134665066	0.0925714515	0.1327870367	-0.0607572094	-0.058862949	0.0386758261	0.1073787688	0.006475578	0.0072948433	-0.0118990799	-0.0093320483	0.0881379191	0.018244636	-0.0603787714	0.0	0.0	0.0	-0.0214072	0.0356830999999999	0.0012732836256099	0.00045826821184	-0.252062	0.003054	0.063535251844	9.326916000000008e-06	-0.494355	-0.0481499999999999	0.0023184224999999	0.2443868660249999	-0.00436518	0.0006221999999999	1.90547964324e-05	3.871328399999998e-07	-0.00212024	0.00078775	4.495417657599999e-06	6.205500625000004e-07	-0.00416773	3.975000000000072e-05	1.73699733529e-05	1.5800625000000575e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.777750945933	-0.4888216401162708	495303.1227265157	0.238946595845961	683.5216845232973	-11.248194515809132	467201.8932135659	126.52187986547864	688.4446426222806	1.7654605345712753	473956.0259553197	3.116850899128693	675.1259779908805	486.5408384665316	1.289088	38.833729	0.3551409	0.21272	-0.0385947656	0.0065640475	-0.0852556721	-0.1319215693	0.1015011264	-0.0808620867	-0.0337871493	0.0435544791	-0.0804796752	0.1583794702	0.0360787269	-0.0151740065	0.2291181239	-0.0144108434	-0.0156184865	0.107227699	-0.0686735931	-0.1019418916	-0.0303994847	0.056788037	0.1551805545	0.0035603735	-0.030120717	0.2293206483	0.1047411839	0.1369541804	-0.021154916	0.1303887795	0.0231245127	-0.1111200089	0.1478837484	-0.0389632503	-0.0238537157	0.1812019556	-0.1433190474	-0.0001293059	-0.0831791701	-0.0462419022	0.028912418	-0.1348815822	-0.0488855503	0.054359513	-0.100463028	0.0047119972	0.1986709425	-0.0657379041	0.0442208804	0.1940890143	-0.1280526066	-0.0659048487	0.0545777713	0.0056132562	-0.0391658772	-0.1307454636	-0.0242552946	0.1134327972	0.0054643139	0.0416824383	-0.0897453785	0.0052765962	0.0757619816	-0.1062942557	-0.0298655366	-0.1081742224	-0.0850131193	0.133133312	-0.0413240827	-0.0440178478	0.0109549751	-0.1153497194	0.1404565192	-0.1049116222	-0.1817839609	-0.1479624455	0.0468446456	0.0893805851	0.1720569413	-0.0102062658	0.1129894931	0.0626355639	0.0481832896	-0.0193337506	-0.1997656443	-0.0452822185	-0.2035779775	0.0345754595	0.0781897033	-0.191914585	0.0367684531	-0.0983381892	0.0993426013	0.1315066727	0.0712294277	-0.0527989748	-0.1394851767	-0.0630020465	0.1349610778	-0.1848897885	0.0865329627	0.013405232	-0.066508354	0.0	0.0	0.0	-0.0334899	-0.0120827	0.00014599163929	0.00112157340201	-0.165685	0.086377	0.027451519225	0.007460986129	-0.532594	-0.038239	0.001462221121	0.283656368836	-0.000868846	0.003496334	7.548933717160001e-07	1.2224351439555998e-05	-0.00222017	-9.993000000000024e-05	4.9291548289e-06	9.986004900000049e-09	-0.00339515	0.0007725799999999	1.15270435225e-05	5.968798563999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.8492137097808	2.0714627638477623	498223.1124947158	4.29095798200781	686.6557644162348	3.134079892937507	471496.1388060437	9.822456775315176	691.621637792835	3.176995170554392	478340.4898632435	10.093298313725928	677.6043033309288	516.7570422097008	1.284629	38.699429	0.4801338	0.257549	-0.0182246986	0.0471005046	-0.0111093905	0.1474113906	-0.0596764542	0.0798813714	-0.0503541565	-0.0941549875	-0.0773474566	-0.0738328439	0.1312009248	-0.1025918967	-0.0082620966	0.0143636726	-0.0219401927	-0.0171350618	0.115561348	-0.0090570249	-0.0176845436	-0.0106461463	0.1623285781	0.0978018959	-0.0199904541	0.0163160306	-0.0211253752	0.015388734	-0.1380066272	0.0618561971	-0.0155330885	-0.1265336661	-0.0994768301	-0.0452806795	0.0183267172	0.0485462657	-0.0508899981	-0.1480053023	0.0569618067	0.0255780089	0.0016077471	-0.101458859	-0.1096536868	-0.0502157244	-0.0566166658	-0.0075556245	0.1353285694	0.0097462051	0.1140545753	-0.0225126871	-0.0551215061	0.1414854833	-0.1480727227	0.0195152909	0.1202283896	0.0243967585	0.1288846329	0.0389248473	0.0396540466	0.0590118154	0.0731388979	0.0600700715	-0.1103666767	0.0058811389	0.0307897182	-0.1803467601	0.1134156746	0.0434858466	-0.0360688911	-0.0967824289	0.0718375028	0.0715205078	0.0367004339	-0.1369497858	0.0481035799	0.009175317	-0.0534001961	-0.0627478167	0.1852785239	-0.0660423275	-0.0227293361	0.1611342432	-0.0070845853	-0.0080402569	-0.0488106134	0.0121942698	0.0113620441	0.228077678	0.0842009036	-0.0449413484	-0.1520001518	0.1438129184	0.0519078463	-0.0719193724	0.034218423	0.0757637894	-0.180400619	-0.0294638532	-0.0784440614	-0.0867406505	0.0848895389	0.0085419939	-0.0723719246	0.0	0.0	0.0	-0.0515124	-0.0180224999999999	0.0003248105062499	0.00265352735376	-0.136026	0.0296589999999999	0.018503072676	0.0008796562809999	-0.393194	0.1394	0.01943236	0.154601521636	-0.00427814	-0.0034092939999999	1.83024818596e-05	1.1623285578435998e-05	-0.000828418	0.001391752	6.86276382724e-07	1.936973629504e-06	-0.00445515	-0.0010599999999999	1.98483615225e-05	1.1235999999999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.7240167983636	-2.12519691141722	495227.4918188234	4.516461912297291	687.7212567362914	1.0654923200565918	472960.526966944	1.1352738840995786	691.2242489476639	-0.3973888451711218	477790.962333262	0.1579178942664378	677.8830624518629	506.0412107743565	1.194392	35.981037	0.12689625	0.0716765	0.0404175973	-0.1103479951	-0.0608735677	-0.0230752602	-0.0154400676	-0.1264927396	-0.0504076512	-0.0243980312	0.0193202143	-0.1154097427	0.1083400394	0.006589558	-0.0373932498	-0.059373848	-0.0108288632	0.0740474646	0.1310161519	-0.0759288063	0.0921707093	-0.0202873038	-0.084316259	0.0789840759	0.0601931902	-0.0963598284	-0.0054913531	-0.0007690872	0.060465372	0.0992450261	0.0690586665	0.0997670553	0.1095947349	0.0883881008	-0.0267521124	0.0316356479	0.135215223	-0.0829586571	-0.0440741819	0.008247595	0.0074649012	-0.0156080999	0.028326216	-0.0021837158	-0.0535036577	-0.0472673807	-0.0318625104	0.0389953582	0.0557851966	-0.0050153569	-0.0646070963	0.0236671892	0.0235558609	-0.0454713303	-0.0233472713	-0.0986914812	0.1208970743	-0.0350950271	-0.0366615658	0.2229234382	-0.1136621298	0.1214563603	-0.0962887641	0.0494385722	0.016174748	0.0489415835	0.0703577868	0.0302745296	-0.0228659373	0.0216978873	-0.0196123931	0.1062718417	0.0436628066	0.0099128591	-0.045721855	0.1039816379	0.1058803873	0.0718550938	-0.020512225	-0.0221232193	-0.096331279	-0.0169585213	0.0443914187	-0.1261960627	0.0252709115	-0.0148511496	-0.0485302026	-0.0041416211	-0.0807660451	0.0547692345	-0.0778397204	0.0091563482	0.0538718292	-0.0550582446	0.0124113515	0.0607149786	-0.0223665938	-0.0301580902	-0.0095843931	-0.0324312411	0.0832083783	0.0036635686	-0.0779460309	0.0	0.0	0.0	-0.0683658	-0.0168534	0.00028403709156	0.00467388260964	-0.149745	-0.0137189999999999	0.0224235650249999	0.0001882109609999	-0.330506	0.0626879999999999	0.0039297853439999	0.109234216036	-0.00422421	5.392999999999978e-05	1.78439501241e-05	2.908444899999976e-09	-0.000233341	0.000595077	5.4448022281e-08	3.541166359290001e-07	-0.00447886	-2.371000000000057e-05	2.00601868996e-05	5.62164100000027e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.4835283125853	-2.240488485778201	492079.14049387374	5.019788654904695	687.6059469560463	-0.1153097802450702	472801.93828932114	0.0132963454201663	688.587693895286	-2.636555052377957	474153.0121840281	6.951422544219734	675.6436115684781	502.0725143846861	1.076896	32.441475	0.5650283950000001	0.335801	0.0357329247	-0.0149102345	0.0199753005	0.0428664603	0.0263053876	0.0282043624	-0.0390682746	0.0191263199	0.0527465612	-0.010621627	0.1475640764	0.0703158102	-0.0509183117	-0.1335757278	-0.0021639798	-0.0479261397	-0.0102778085	-0.052402464	-0.0451895593	0.0017999365	-0.1039458135	0.1213592001	-0.1610919515	0.0409854949	0.1561045926	0.1435664972	-0.0479616771	-0.154867566	-0.0403792445	0.0756172189	0.0072200791	0.1853432137	-0.0112314012	0.1778314535	0.1142513344	-0.0203646475	-0.0991560294	-0.0716776346	0.0970371772	0.06896838	0.005933829	0.0180981333	-0.0759981505	-0.1570365522	-0.0725158238	-0.2096535098	-0.1005508908	-0.0227514272	-0.0096614564	0.0873967439	0.061627159	0.0676238379	-0.0975999027	-0.0715667272	0.0268298301	0.0030899111	-0.1714759355	-0.069352014	-0.0526126588	-0.0427235433	-0.0178195769	0.0507063766	0.1943455031	0.0298095346	0.0112035205	0.0979195996	-0.0533846592	0.0637225927	0.034507336	-0.1574301382	-0.1134783446	-0.0029659242	-0.2776656197	0.1695655824	-0.0807409768	0.0186702464	-0.0581841897	0.1215562836	-0.1515153306	-0.0483551335	0.0229937964	-0.0618674887	-0.0347612054	-0.089676071	-0.0264735236	0.0084436387	-0.1097818818	0.0317816108	-0.0814774945	-0.0059359999	-0.0800916617	0.0344673603	-0.1001316153	0.0979719711	-0.076722838	0.119472463	0.0451962592	-0.052125423	0.0814902283	-0.0012213705	-0.0832083783	0.0	0.0	0.0	-0.00426829	0.06409751	0.0041084907882001	1.82182995241e-05	-0.403596	-0.253851	0.162889731216	0.064440330201	-0.541502	-0.210996	0.044519312016	0.293224416004	-0.00452481	-0.0003005999999999	2.04739055361e-05	9.03603599999999e-08	8.153669999999998e-05	0.0003148777	6.648233446889997e-09	9.914796595729e-08	-0.00458506	-0.0001061999999999	2.10227752036e-05	1.1278439999999972e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
702.3797103758754	0.8961820632900981	493337.2575476987	0.8031422905628973	682.1535664271646	-5.45238052888169	465333.48818930006	29.72845343172818	689.2698474863938	0.6821535911078627	475092.9226539166	0.465333521861353	675.3448188461542	502.5636278460922	1.083224	32.632095	0.275171125	0.178772	0.1215725476	-0.0580043019	0.0220875036	0.0378038403	-0.0247142176	-0.0455889886	-0.0442534086	0.0622848881	-0.1008015673	-0.1711221078	0.0313958254	-0.0877263899	-0.0732148263	-0.0725542612	0.0782647734	0.0066160202	-0.0135955717	-0.1209479395	-0.097771957	-0.0441148481	-0.046065195	0.0625173735	0.1175758199	-0.0251240319	0.0704435377	0.1540716519	-0.0167999507	-0.0338052528	0.1683832317	0.062399266	0.0670394947	0.0392722289	-0.120253748	-0.1282582989	0.0198856761	-0.0120328073	0.0673911095	0.0279346823	-0.054040432	-0.0592503323	-0.0355652411	-0.1413657857	0.0235020046	-0.0489247047	-0.0938881146	-0.0097100136	0.0159246059	-0.0479034238	-0.0662000817	-0.0859180922	0.0714068658	-0.1615678701	0.063227846	0.0088872339	-0.0511264967	-0.0680891531	0.1178049596	0.0830197922	-0.108346614	-0.0871519503	-0.0682872091	-0.0091803216	-0.006009603	0.0907665292	0.1564526004	0.0550068953	-0.1577660818	-0.1162403563	0.1535517607	0.0101508139	0.0811003116	-0.1604782825	-0.067340361	-0.0867459214	0.0712061625	0.0570285332	-0.0212177451	-0.0313515782	0.0424644883	-0.0873660325	0.0352949427	-0.0240072854	0.0782994604	0.0413300858	0.0789145536	-0.1302425605	-0.1047110548	-0.027941843	-0.0476779269	-0.0579243374	-0.1528763849	0.0116488097	-0.0276104689	-0.1577479795	0.0626924591	0.1341499868	0.025887717	-0.0090001182	0.0797358525	-0.006104138	-0.0881379191	0.0	0.0	0.0	-0.0503639	-0.04609561	0.0021248052612721	0.00253652242321	-0.234975	0.168621	0.0552132506249999	0.028433041641	-0.518553	0.0229489999999999	0.0005266566009999	0.268897213809	-0.00467467	-0.0001498599999999	2.18525396089e-05	2.2458019599999975e-08	5.09464e-05	-3.0590299999999984e-05	2.59553567296e-09	9.35766454089999e-10	-0.0040154	0.00056966	1.6123437159999997e-05	3.245125156000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
