global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
754.9585145768852	1.4087007673891776	569962.358732137	1.9844378520428576	783.5717966070248	2.102371893596682	4.419967578985301	613984.7604379606	739.8492107842491	1.1923110963115278	547376.8546980763	1.4216057503875972	729.915581915947	557.3715452040205	1.217784	33.420223	0.32031898	0.150904	0.0036482793	0.0359906484	0.0331974894	-0.0518336295	-0.0418455657	0.1279995614	-0.1069871488	0.0541107604	-0.0636552101	0.013928268	0.2169816789	0.1189412475	0.0463045325	-0.035158302	-0.1333058618	0.0793700444	-0.1414476553	0.0377452964	0.2394449312	-0.0517994988	0.0081945298	0.0524298151	0.070573966	0.1037588259	0.0705625883	-0.0375735395	-0.0100564462	-0.0010741972	0.0039409502	-0.0785449767	-0.021439493	-0.0255567447	0.0102035793	-0.0795334129	0.0784102976	-0.0801736804	0.0092417331	-0.1089245262	0.0037515854	-0.0539369195	-0.1312156189	0.0976565963	-0.041407309	-0.020097348	0.0592797435	0.1837126833	-0.0948321079	0.0006189975	-0.2351128078	-0.1067932042	-0.0547767014	0.0120641051	0.0469242241	-0.0849822186	0.1867824082	0.0032839854	0.035504143	0.0861528458	-0.1523799953	0.0805189294	-0.1166186788	0.0736515028	-0.0068969494	-0.04701763	0.1848249122	0.0153484162	-0.0509142762	0.099636606	-0.0475775423	-0.0301028522	-0.1009648294	-0.0127132021	0.0755061016	0.1420235526	-0.0218517085	-0.0072025283	-0.0889180536	0.0049808786	0.0183628761	0.0574447406	-0.1164414468	0.0113228546	0.0802681812	-0.0023706562	-0.0835859703	0.0564834	0.05296815	0.0028056249144225	0.00319037447556	-0.0850845999999999	-0.0603791999999999	0.0036456477926399	0.0072393891571599	0.00199038	0.0090803799999999	8.245330094439998e-05	3.9616125444e-06	-0.00131812	0.0022417799999999	5.025577568399998e-06	1.7374403344000002e-06	0.000855063	-0.0010221269999999	1.0447436041289996e-06	7.31132733969e-07	0.000315807	0.000693918	9.9734061249e-08	4.815221907239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.5091511970668	-2.4493633798184646	566270.0226353299	5.999380966395732	777.4136794540981	-6.158117152926707	37.922406869170125	604372.0290023591	738.7888463188474	-1.0603644654016762	545808.9594451335	1.1243727994865824	728.2846359347628	575.2121864660303	1.321909	36.277779	0.28106247	0.151925	0.0082411168	0.0022720126	-0.0040374407	-0.0195442763	-0.1005625849	0.1475855851	-0.0193364635	-0.0212980461	0.163865443	-0.0092920429	0.1852330092	0.1408533333	0.0192830292	-0.1231998402	-0.0280099735	0.125390551	-0.0772627582	0.048764123	0.0920028898	0.0225878727	-0.1021514434	0.1213237193	-0.0058632869	0.0334413473	0.1285404153	-0.0732078302	0.0524085909	-0.0400904376	-0.1334445326	0.0941284941	-0.0028131735	-0.018050902	-0.0927085542	-0.0387023099	0.0408687192	-0.0629085702	0.0693745376	-0.2471827141	0.06233011	0.0263857046	0.1243256199	-0.1749107171	-0.0210413511	-0.1231699324	-0.0389158626	0.0181113045	-0.0278384123	-0.0229692025	-0.2037703093	-0.1322248998	-0.0323928555	-0.1243824178	0.0977967243	-0.0239875377	0.04282163	-0.0644639039	-0.0068716249	0.0492807938	0.0174520874	0.125545746	-0.0125120411	-0.0348710926	-0.0265477898	-0.0512254804	0.1224035885	-0.1086570636	-0.0729513896	0.1216472388	-0.0584303092	-0.0932827799	-0.1602153683	0.05395089	0.0248866222	-0.0500727674	-0.0562119009	-0.2186906214	0.0783262823	0.075169582	-0.1401001867	-0.0232918319	-0.103710044	-0.1738317149	0.0785574968	-0.0071079182	-0.0882931893	0.0564158	-6.760000000000099e-05	4.569760000000134e-09	0.00318274248964	0.0328715	0.1179560999999999	0.0139136415272099	0.0010805355122499	0.0922256	0.09023522	0.0081423949284484	0.00850556129536	-0.00190767	-0.0005895499999999	3.475692024999999e-07	3.6392048289e-06	0.00124889	0.0003938269999999	1.5509970592899992e-07	1.5597262320999998e-06	-0.000156887	-0.0004726939999999	2.4613530769e-08	2.2343961763600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.5168814986176	-4.9922696984491495	558781.4881254183	24.92275674205356	774.2700504064811	-3.143629047616969	9.88240358902117	599494.1109564548	738.3642149450204	-0.4246313738269691	545181.7139113763	0.1803118036381792	728.2224749577454	584.7365611174479	1.4058	38.580055	0.3413628	0.191713	-0.0131886149	-0.0221314376	0.0030867276	0.0101340417	0.0027546311	0.1847690396	0.1030336055	0.1580423842	-0.0763229443	0.0253565721	0.1271493083	0.1066447018	0.0179320853	0.0795332197	-0.0960897487	-0.0276793679	-0.2656587666	-0.0593568587	0.0972722075	-0.1319040173	-0.1014787149	-0.0975057462	-0.0513446599	-0.0997071833	0.0102102695	-0.0971880886	-0.0191876692	-0.0588301206	-0.071871047	-0.0420923223	0.049417978	0.1319684032	-0.0486165	0.1075390661	-0.0364198153	0.0114789721	0.0424284494	0.0769273662	-0.0019257657	0.0815052018	0.0237125429	-0.005206875	0.1003275577	0.0518241372	-0.0925119147	-0.0093161337	-0.0284655877	0.0186715077	-0.1508701084	-0.1015081885	-0.058172879	0.0838173038	-0.0326122683	-0.0393032474	0.2289927831	0.1535276144	0.0393806606	0.049924492	0.0371427593	0.0110410722	-0.1526729877	0.155233067	0.1228256464	0.0283854396	-0.1329994798	-0.071715587	-0.0652986635	-0.0805859922	-0.0365769099	-0.0829550221	0.0047256437	0.0137775713	-0.0365036494	0.017400219	-0.0716263039	-0.0192000974	0.0665516605	0.0194917921	-0.0290373881	-0.0924546164	0.1441357538	-0.0526227636	0.0768132552	-0.0118330366	-0.092661062	0.032925	-0.0234908	0.00055181768464	0.001084055625	-0.124721	-0.1575925	0.02483539605625	0.015555327841	0.127266	0.0350403999999999	0.0012278296321599	0.0161966347559999	-0.00356883	-0.0016611599999999	2.7594525455999997e-06	1.2736547568899998e-05	0.00167297	0.00042408	1.7984384640000006e-07	2.7988286209e-06	0.000262655	0.0004195419999999	6.8987649025e-08	1.76015489764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.973244076056	-2.543637422561688	554985.1343892028	6.470091337456264	778.6321888818733	4.3621384753921575	19.028252078496617	606268.0855629771	738.4080037797045	0.0437888346840509	545246.3800459281	0.0019174620429871	727.8925988824409	543.0257918649257	1.547504	42.468906	0.37464127	0.208416	0.0119397516	-0.0861263187	-0.0238989486	0.0606345754	-0.1893685117	0.0882598296	0.1098977362	-0.1289364702	0.0182268635	0.0379302115	0.1296825308	0.056403847	0.0289330938	-0.1335616684	-0.0705129213	0.1506893089	-0.0377791571	0.0357487182	0.121180063	-0.0478203606	0.0449052407	-0.1576175695	-0.0179036626	0.1457832423	-0.1484325574	0.100247102	0.0529633583	0.1300606812	0.0122453871	0.077826548	0.0983469581	0.1170508405	-0.1498590394	-0.0697927361	0.0648363734	-0.0374233199	-0.1227882878	-0.0593998972	0.0399877591	0.1027957988	-0.1488616073	0.1343586499	-0.1308467202	-0.0291706566	0.0385134437	0.0710380822	-0.1327922919	0.0254412577	-0.146387639	-0.0383488027	-0.0435190022	-0.1394361724	0.1392492124	-0.0738956799	0.0556916656	0.0501786618	0.0277196428	0.1191841307	-0.0432864092	-0.0813976883	-0.0419970073	-0.1825828955	0.0603158596	0.0056314288	-0.0242793446	0.0847159742	-0.1271837453	0.1092927007	-0.0943256488	-0.107752596	0.0414627597	0.0438384347	0.1598495132	0.0058305428	0.011785566	0.0787122112	0.0909993895	-0.0083273842	0.2439125766	0.0298147904	0.0382856304	0.0038988789	0.0750362016	-0.0165379384	-0.0966728009	-0.00756417	-0.04048917	0.0016393728872889	5.7216667788900006e-05	-0.16091	-0.036189	0.001309643721	0.0258920281	-0.0627347	-0.1900007	0.0361002660004899	0.00393564258409	-0.00485513	-0.0012863	1.6545676900000003e-06	2.35722873169e-05	0.00235077	0.0006777999999999	4.594128399999999e-07	5.526119592899999e-06	0.000457803	0.000195148	2.0958358680900002e-07	3.8082741904000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.1753577910621	0.2021137150061349	555286.3138590374	0.0408499537935811	771.1018992397884	-7.530289642084881	56.70526209369085	594598.1390112088	736.2456346322094	-2.162369147495042	542057.6345149848	4.675840330038435	726.1665745274263	530.0325418032293	1.242086	34.087158	0.15595963	0.0849252	-0.0077346223	-0.0882583166	-0.0087451881	0.0768091078	-0.0834078613	-0.0327529568	0.1073579733	0.0697899929	0.0233366183	0.0423204655	0.0113068309	0.0182101569	0.0573783305	0.0297580621	-0.1359869207	0.0484272548	-0.1851046094	0.0443836748	0.0044031364	0.0678039257	0.0292844599	-0.0260420868	0.0392167618	0.0174786857	-0.1021447205	0.028000786	0.0127991618	0.0177982203	0.0454352289	0.0490781574	-0.0818387469	-0.0867459617	0.008449755	0.0468247925	0.0369826184	-0.0531060686	0.0969263443	-0.0014523268	-0.0088224879	0.0027614774	0.0419001565	0.1213668589	-0.0076105551	-0.0758642189	-0.0026960525	-0.0164042415	-0.0551011167	0.042707614	-0.0439041238	0.0033961879	-0.1049435151	0.0215375013	0.0172515017	-0.0857423018	0.206809202	-0.0091984039	-0.0965431092	0.1113940775	0.0607119143	-0.0127426922	-0.0096973927	-0.0486150382	-0.0272857896	0.0539096815	-0.0127157636	0.0343209512	0.043972403	0.0494244921	0.0118273491	0.0662225703	0.0548816061	0.0332856633	0.0150793368	-0.0036303472	-0.045446947	0.0574337012	0.0609727644	0.0448342421	0.0300034525	0.0187944596	-0.0626929284	-0.0667383192	0.0732270951	-0.0212145853	-0.1003129872	-0.0357839	-0.02821973	0.0007963531612729	0.00128048749921	-0.196022	-0.035112	0.001232852544	0.038424624484	-0.0775933	-0.0148586	0.00022077799396	0.00602072020489	-0.0062154	-0.00136027	1.8503344729000009e-06	3.8631197160000006e-05	0.00229092	-5.984999999999975e-05	3.5820224999999694e-09	5.248314446400001e-06	0.000593069	0.000135266	3.51730838761e-07	1.8296890756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.147824801672	-1.0275329893901244	553755.9851570599	1.0558240442850055	771.2906129387635	0.188713698975107	0.0356128601808673	594889.2096074536	735.1758592200013	-1.0697754122081733	540483.5439798671	1.144419432565167	724.0141915089284	543.6282799762917	1.055885	28.97715	0.31365795	0.128508	-0.0089203349	-0.0854421364	-0.0151173799	0.0578194425	-0.0478447351	-0.0470254569	0.1401753074	0.0357215075	-0.0764416406	0.0288577449	-0.0326213221	-0.0409646009	0.039196868	-0.1177755744	-0.0617455104	0.1426023502	-0.0269191245	0.0763001978	0.1169902818	-0.1293644611	0.0933143571	-0.0247658367	-0.004821569	0.0515238493	-0.0426700073	0.089799105	0.0855598579	0.0360749752	-0.0346193525	-0.105134929	0.0832984896	-0.0287535366	0.0923158658	0.1283150152	0.0779033713	-0.0095315605	0.0366255054	0.1003336217	0.1193091152	-0.112165592	-0.1161442183	-0.1127667466	0.0248629554	0.0153336989	-0.035968178	-0.0308975818	-0.0587891325	0.0293599931	0.0204128086	0.0410290196	-0.0482938385	-0.0974123052	0.1085588825	-0.0947331306	0.074309488	0.1446909307	-0.0100997409	0.0060653119	-0.1144960861	0.0023604761	-0.0051925721	-0.0874012898	0.045689502	-0.0142692066	0.0524900479	0.1567146851	-0.0132602154	0.0595505768	-0.0678428457	-0.0086284315	-0.0105032562	-0.1459483458	0.078725125	0.0842930366	0.0664377652	0.1104673892	-0.0679382075	-0.0076332579	-0.2212970236	0.0697991185	-0.0138387198	0.0485276397	0.0713867084	-0.0258549876	-0.1035676303	-0.0761045999999999	-0.0403206999999999	0.0016257588484899	0.0057919101411599	-0.257081	-0.061059	0.003728201481	0.066090640561	-0.154725	-0.0771317	0.0059492991448899	0.023939825625	-0.00533783	0.00087757	7.701291049000004e-07	2.84924291089e-05	0.00106429	-0.00122663	1.5046211569e-06	1.1327132041e-06	0.0011918	0.000598731	1.42038724e-06	3.584788103610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5836014393544	-0.5642233623175343	552916.5723295207	0.3183480025849036	772.2039286019532	0.9133156631896782	0.8341455006276016	596298.9073482904	733.9072506987817	-1.268608521219562	538619.8526282444	1.6093675801108842	723.0643711269784	528.622560452584	0.999099	27.418764	0.0771740999999999	0.0449062	-0.009404933	-0.0772220265	-0.0192432046	0.089254294	-0.0527073915	-0.0979023597	0.0471122776	0.0129795148	0.0038973851	0.0295006212	-0.0938363064	-0.0155385524	0.0219207848	0.029477295	-0.1130653891	0.0618638174	-0.0725507778	0.0391968305	0.0201724224	0.0301423137	0.0261051604	-0.0427841482	-0.0568778084	0.0127017114	0.0496522622	0.0503686369	-0.0799577525	0.1137687641	0.191874878	0.0062178821	0.0129027142	-0.2115456046	0.0036862466	0.0125916368	0.0187982926	-0.0253291358	-0.0109772782	0.0002608915	-0.1509942055	0.0111650839	-0.0901428034	-0.0586837071	-0.0492514317	0.0118552098	-0.1604577805	0.0570275888	0.1711079673	0.0320165739	0.0744954621	0.0163754824	-0.0707017992	0.0181377312	0.0338828798	-0.0796997748	0.1243267559	-0.0459519691	-0.1045802965	0.0580166944	-0.0353696262	0.0203308469	-0.055325508	-0.0434048842	0.0704744815	-0.0066396827	0.0489526896	0.0190392055	0.138683366	0.0495883895	0.0587564961	-0.0169373517	-0.0600053196	0.080197601	-0.0827500745	-0.0854093928	0.1094076159	0.0194307634	-0.0225543525	0.0195257407	0.0197249646	0.1755463718	-0.0513679584	0.1362337149	0.0695158277	-0.030451217	-0.1064242213	-0.0928762	-0.0167716000000001	0.00028128656656	0.00862598852644	-0.217154	0.0399269999999999	0.0015941653289999	0.047155859716	-0.153301	0.001424	2.0277760000000246e-06	0.023501196601	-0.00559632	-0.00025849	6.681708010000007e-08	3.13187975424e-05	0.00107549	1.119999999999984e-05	1.254399999999964e-10	1.1566787401e-06	0.00130314	0.0001113399999999	1.6981738596e-06	1.2396595599999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5312873021948	-0.0523141371596693	552838.7751972589	0.0027367689467607	768.8389341207221	-3.364994481231065	11.323187858715524	591113.306619888	733.193759122064	-0.713491576717729	537573.0884155432	0.509070230047151	721.8573182701313	526.1712311633664	0.9072960000000002	24.899372	0.0745343999999999	0.0383969	-0.0071748204	-0.0796477029	-0.0118858534	0.0570576862	0.0450733637	-0.0686265271	0.1121467775	0.0191266791	-0.1033451295	0.0101402391	-0.1084122423	0.0295020832	0.0005094072	-0.0120612871	-0.0577152751	0.0435735647	-0.0289570044	0.0682087339	0.0513904092	-0.0557171418	0.0649365691	0.0033576786	-0.1330415277	0.0359111137	0.0245961758	0.0610095622	0.0085595348	-0.1340871838	-0.0959745177	-0.0163132595	0.1455112077	0.1857786889	0.0291850695	-0.1028127057	0.045716759	0.0550781589	-0.0092173608	0.0829361701	0.0368117073	-0.1690177897	-0.053453856	-0.0682837806	-0.0126941119	-0.1999948547	-0.0375275895	0.1043250805	0.080948961	0.018956493	0.1047103657	-0.0142772503	-0.0219570623	-0.0428369256	0.0188144593	-0.0814590073	0.0600695847	0.0925807225	-0.0614454183	0.0153433097	-0.070574694	0.0030837846	0.0513410635	-0.0898325345	-0.0056990839	0.0399576518	-0.0344466702	0.0314401324	-0.1500674935	-0.1303209062	-0.1844063571	-0.0774155095	-0.0060503026	-0.1349978403	0.0521491355	0.0488436117	0.0427875127	-0.0689516234	-0.168768427	-0.1439511119	-0.05291521	-0.0416758072	-0.1037289881	-0.0644184426	0.0676152521	-0.034995421	-0.108871781	-0.100803	-0.0079267999999999	6.283415823999996e-05	0.010161244809	-0.206449	0.010705	0.000114597025	0.042621189601	-0.136141	0.0171599999999999	0.0002944655999999	0.018534371881	-0.00615877	-0.0005624499999999	3.163500024999999e-07	3.79304479129e-05	0.000890998	-0.0001844919999999	3.4037298063999955e-08	7.938774360040001e-07	0.00133105	2.791000000000013e-05	1.7716941025000005e-06	7.789681000000072e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.155066890797	1.6237795886022468	555256.0737130281	2.636660152361282	778.1931896414608	9.35425552073866	87.50209634726973	605584.6404043506	733.2399329227195	0.0461738006555378	537640.7992325142	0.0021320198669773	722.3732037623474	534.9023347141414	0.916598	25.154634	0.0550641	0.0277726	-0.0084467719	-0.0568582951	0.0045174987	0.0797647874	-0.0222121195	-0.1546183362	-0.0949507575	-0.042934406	0.0290880264	0.0061439119	-0.1121427894	-0.0244696591	-0.0267368907	-0.0075532458	-0.1330326477	-0.0176807312	-0.0349143748	0.0513750948	0.0146480585	0.0085971002	0.0476755093	0.0096432436	-0.0925526722	0.0405853931	0.0595142654	-0.0490708779	-0.0913691921	0.1564328265	0.0737731911	-0.0504525425	-0.0729195964	0.0153706784	-0.0568637421	-0.020737594	0.2126423508	-0.0140449221	0.0104095334	-0.1350511147	-0.0749477097	-0.0469900974	0.0802248618	0.0158518619	0.0535537549	0.0616792999	-0.0238332696	-0.1279902136	0.0520719527	0.0176265814	0.1074481497	0.0088581639	-0.0143194538	-0.0090031269	0.000949095	-0.0727346211	0.1132545567	-0.0633088757	-0.0860443749	0.039824849	-0.0905651265	-0.0117993862	-0.034020689	-0.0511243261	-0.0173578632	0.0734194828	-0.0050547988	-0.0629683517	0.1393520702	0.0746243664	0.0535487284	0.0291471509	-0.0948388144	0.04962447	0.0935451449	0.0452636148	0.1481329472	-0.099559851	0.0656461225	-0.000217207	-0.0211952532	0.0385044207	0.0600726712	0.0145977337	0.0656857936	-0.0394798359	-0.1109009027	-0.107613	-0.0068099999999999	4.637609999999995e-05	0.011580557769	-0.217085	-0.010636	0.000113124496	0.047125897225	-0.157803	-0.0216619999999999	0.0004692422439999	0.024901786809	-0.0060113	0.00014747	2.1747400900000073e-08	3.613572769e-05	0.00100281	0.0001118119999999	1.2501923343999995e-08	1.0056278961e-06	0.00139089	5.984000000000002e-05	1.9345749921000003e-06	3.5808256000000027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.9349902544664	0.7799233636693543	556419.0096859308	0.6082804531973199	771.4721299288794	-6.7210597125813365	45.17264366008392	595169.2472570018	733.2882338551873	0.0483009324677823	537711.6339104598	0.0023329800772572	721.8174614419464	544.868406251509	0.966857	26.533934	0.03476405	0.0150336	-0.0203792842	-0.0487769479	0.0090881175	0.0268227197	0.1323330475	-0.0434380488	0.0478259825	0.0190357511	-0.0835217835	-0.0035535247	-0.1162298647	0.0123272829	-0.0490628	-0.0083222132	-0.080721164	-0.0862143312	-0.0167661197	0.137814242	0.0103501711	0.0229953524	0.0122426411	0.0180146498	-0.0121055921	0.132329589	-0.0251970197	-0.1985436097	-0.095344252	-0.0416913348	0.066779291	0.1257466705	-0.0914348138	0.0005692912	0.0496324527	-0.1113933556	-0.0200659563	0.132639699	-0.1163737301	-0.1072268872	0.1599840224	-0.0424558349	0.1103536936	-0.0264376241	-0.0417944516	-0.0224225684	0.0064583735	0.0310461201	-0.0408412102	0.0164341435	0.1259039398	-0.0060563478	0.0619113855	-0.0333707856	-0.104720476	-0.0361690646	0.0246505292	0.07320338	-0.0401727497	0.0871806624	-0.0315962296	0.017515418	0.001470826	-0.0376073226	-0.0404093274	0.2121898187	0.1526975274	-0.0853702025	-0.0429654463	-0.0286091061	0.0610081471	0.099601822	0.006887348	0.064261918	-0.0312012767	-0.0728763414	0.1731585551	-0.0924667721	-0.0598613863	0.0058574288	0.033466414	-0.2233401248	-0.0905128134	-0.0029411982	0.0637282764	-0.0438968002	-0.1125037874	-0.100843	0.0067699999999999	4.583289999999998e-05	0.010169310649	-0.225479	-0.008394	7.04592360000002e-05	0.050840779441	-0.162285	-0.004482	2.0088324000000123e-05	0.026336421225	-0.00614568	-0.0001343799999999	1.8057984399999977e-08	3.77693826624e-05	0.000913369	-8.9441e-05	7.999692481e-09	8.342429301610001e-07	0.00146943	7.853999999999999e-05	2.1592245249e-06	6.168531599999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.5804572919876	1.6454670375212572	558876.5401248973	2.7075617715689826	779.6117409210451	8.139610992165672	66.25326710378422	607794.4665819427	734.6723520796754	1.3841182244881338	539743.4649102825	1.915783259360184	722.7008265634653	537.8525810481245	0.96076	26.366606	0.0366149499999999	0.0197616	-0.0269415377	-0.020005456	0.0292191242	0.0130643647	-0.0197920359	-0.1189705369	-0.1184058035	-0.0118391953	-0.0646243579	0.0152542995	-0.0672828305	-0.008621406	-0.0115954995	0.0084912843	-0.0506262631	-0.0567978005	-0.0584354677	0.060465373	-0.0247109268	0.0016992378	0.078154465	0.0152242956	0.0285032496	0.1885802535	-0.0301458629	-0.0277596175	-0.070742262	0.0335680105	0.0246674509	0.1165364688	0.0049531606	-0.0160634229	-0.0200371702	0.0915951143	-0.0299799598	0.0454225636	0.066534189	0.0074912749	-0.1072783635	0.0060428568	0.2367736527	-0.0145462905	-0.0991612007	0.1021299679	-0.0612699116	-0.1558877277	0.0068386958	0.0260562302	0.0859948921	0.0208015559	7.20272e-05	-0.0033375197	-0.0090374649	-0.008283688	0.0249604193	-0.0218310476	-0.1363979697	0.0199176315	-0.1002001283	-0.0244387942	-0.0802447606	0.0760345188	-0.1309073207	0.2191916518	0.0346683562	0.000883769	-0.0381281205	0.0373641542	0.0674632125	-0.0337260042	0.1025401894	0.0515544419	-0.0206049555	-0.0949242434	-0.0506191856	-0.0717743225	-0.0404999493	0.0954179952	0.0256946133	0.1208682971	0.1709100145	0.0974481737	0.0617435365	-0.0482387676	-0.1136742748	-0.100879	-3.599999999999437e-05	1.2959999999995943e-09	0.010176572641	-0.217079	0.0084	7.056000000000031e-05	0.0471232922409999	-0.172603	-0.0103179999999999	0.0001064611239999	0.029791795609	-0.00590649	0.0002391899999999	5.72118560999997e-08	3.488662412010001e-05	0.00082032	-9.3049e-05	8.658116401e-09	6.729249024e-07	0.00149441	2.4979999999999968e-05	2.2332612481e-06	6.240003999999984e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
