global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
719.2655154018439	-0.0656720264244086	0.0043128150546882	517342.8816462802	815.309377260343	2.0120659484720136	4.048409381000584	664729.3806486484	683.786579660393	-0.0043352708827342	1.8794573626683154e-05	467564.0865236591	689.0256846311647	598.4961480271082	1.20148	27.69998	0.214310035	0.121144	-0.0119189867	0.0999321539	0.0657633313	0.0253911609	0.1311709272	0.0128592932	-0.1608240201	-0.0041763591	0.0716824871	0.1313515861	-0.04923015	-0.129513105	0.0012168168	0.0174618217	-0.0045270632	0.0163459585	-0.0214680023	-0.0463818738	0.0211774575	0.0456085446	0.0421756155	-0.0729018613	0.0865241951	0.054202935	0.0141328236	0.0396985486	0.0164356792	0.0123865504	-0.1196509339	0.0151107262	-0.0154871506	-0.0397736987	-0.058945146	-0.0512022265	-0.0263066922	-0.0092225914	-0.0794756138	-0.0876938606	-0.0258705109	-0.0465145528	0.0714057595	0.0823285042	-0.0440089851	-0.0063267918	-0.1221492593	-0.0556136921	-0.0467851394	-0.00353115	-0.051479265	-0.1505421633	-0.0658784458	-0.0281026714	0.1388500026	-0.1107364142	-0.0054287239	-0.0887476303	0.1025790141	-0.0045265209	-0.0147189808	-0.0511710161	-0.0278311967	0.0540341626	0.0157454675	-0.0095730428	-0.1006037991	-0.0741758186	0.0126613312	0.0782249182	-0.0251202533	0.0430079204	-0.1083121825	0.0808472559	0.0083707545	0.0135581595	0.051990139	0.0268090191	0.0608979367	-0.0403462428	-0.0281050602	0.0337598229	-0.0106277114	-0.1590894529	-0.0742383734	0.0845405324	0.0033941437	0.059819591	-0.0200390633	0.0137814611	0.1648490939	-0.011421881	-0.0754880562	-0.1745763943	0.028506245	-0.0387857988	0.0688460371	-0.0558508558	-0.0509835898	-0.191121543	0.0755271325	0.079706592	0.0030504846	-0.005424159	-0.1307935856	0.0374087603	-0.0402825773	0.0394602268	-0.0136880485	-0.107386129	-0.1127267206	0.0120727774	0.0966728009	0.0482387676	-0.0153640485	-0.00172391	0.0011308	2.9718656881e-06	1.27870864e-06	0.0277651	-0.0952959	0.00908130855681	0.00077090077801	-0.0166852	-0.0598552	0.0035826449670399	0.00027839589904	0.000517795	0.000797248	6.356043735039999e-07	2.6811166202500005e-07	7.17719e-05	0.0001702899	2.899865004201e-08	5.15120562961e-09	0.000129089	0.0001930248	1.6663969921000003e-08	3.725857341504001e-08
719.3509110047589	0.085395602915014	0.0072924089972187	517465.7331633766	811.9535077706597	-3.3558694896833003	11.261860031787254	659268.4987810787	683.5308485090126	-0.2557311513804734	0.0653984217863826	467214.4208634507	688.9277944537953	598.5359105475889	1.097276	25.297571	0.13658289	0.0712166	0.0389832185	-0.0438787126	-0.0957722116	-0.0015316279	0.0169258581	-0.0756477161	0.0967042735	0.0221947944	-0.0270880315	0.0389376802	0.0103874812	0.0562578135	0.0886927068	-0.1133736747	-0.0448794496	0.0757012187	0.0195190983	0.0283775718	-0.0990764647	-0.0922006765	0.0201559082	-0.1077357036	0.0117612137	-0.1059210708	-0.0195294486	-0.0997562242	0.0282079925	-0.0666200336	-0.0445102251	0.0606052088	-0.0241792292	-0.0399533071	0.037889453	-0.032974291	0.0450913576	0.1080227394	-0.0949988977	-0.0230392145	0.0984135686	-0.1973253726	-0.0194970909	0.0036936485	-0.0935480377	-0.151908854	0.0540593087	0.1291535492	-0.0389702493	0.0031643921	-0.0333545207	-0.032981052	0.0082319438	-0.0780345528	0.0137363225	-0.0251151154	0.0064107801	0.0367206083	0.04550653	0.0777077378	-0.0292528481	-0.0863607142	-0.0778471437	-0.1048802913	-0.093505418	0.0586244681	0.0607222722	0.09240067	0.0434645032	0.0228738963	0.1526911468	0.0056585995	-0.0756823269	0.0403815299	0.0251534779	0.0366931529	-0.0732466517	-0.1240720454	0.0490672344	-0.0082331251	-0.0547761857	0.0583098266	0.0211931592	-0.0260265812	0.0021276653	-0.0161827325	0.0435980189	-0.1347425391	-0.0923607144	-0.0882048328	-0.0205998158	0.1142314717	0.0640771853	-0.028742335	-0.1032467695	-0.002167608	0.0516818789	0.0081009779	0.0915165121	0.0610695125	-0.0319766613	0.0359568925	0.0230169118	-0.0284832172	-0.030283323	-0.1586594998	0.0216156408	0.0113277712	-0.064835805	0.1210280851	-0.0923774422	0.0082427918	0.0953761056	0.0438968002	-0.0223783947	-0.0152543	-0.01353039	0.00023269366849	0.0001830714535521	0.0662321	0.038467	0.001479710089	0.00438669107041	0.0287022	0.0453874	0.00206001607876	0.00082381628484	-7.31422e-05	-0.0005909372	3.4920677434384e-07	5.34978142084e-09	7.17719e-05	0.0	0.0	5.15120562961e-09	-6.39358e-05	-0.0001930248	4.087786521640001e-09	3.725857341504001e-08
720.1616766864498	0.8107656816908957	0.6573409906077028	518632.8405678387	817.2622094329979	5.308701662338194	28.182313339712305	667917.5189673053	683.536005986442	0.0051574774294067	2.6599573434840096e-05	467221.4714798973	688.6607250697645	603.2467024252243	1.061526	24.473349	0.0770303749999999	0.0428191	-0.0951793491	-0.0006954445	0.0934531559	-0.0389033091	0.0775409457	0.0817607148	-0.0173507336	0.0481975776	0.0985875549	-0.0468880044	-0.0934901575	0.1081016866	-0.0422090569	-0.0097578974	0.149093842	0.001977883	0.0418407356	-0.0828907689	0.0490727598	0.0442779979	0.0886104522	-0.0256793225	0.050638578	-0.0280127312	-0.1283470718	-0.0088577195	-0.126439816	0.0606363713	-0.0746236831	0.0356117661	0.0195326656	-0.1308426905	-0.0852658575	0.0041203202	0.0484188267	0.0640284358	-0.024270699	0.0464275025	0.216208632	-0.0599402069	-0.0521575103	0.1711945791	0.2163157198	-0.0204606671	0.0963028001	-0.0445631057	0.0276217145	0.0330702136	-0.1908358118	0.131587173	0.0413776834	0.1449812683	0.0367335467	-0.0052416672	-0.0973830541	-0.0725314604	0.1359029004	0.0269360773	-0.0058998617	-0.0237228187	-0.0333056877	-0.0345480731	-0.0952817507	-0.1345979828	-0.0503294476	-0.0349180862	-0.0502639997	0.0833193108	0.0386090653	-0.0011034927	0.0121736132	-0.0102534995	-0.0054501251	0.0397535494	-0.0616129009	0.0225252737	0.0200199781	-0.0929774725	-0.0231213202	0.1497477714	-0.0453059397	-0.0948869959	-0.0812887599	0.219956883	-0.0886800725	0.1054863693	-0.0055462481	0.2035054539	-0.2106402686	0.032835768	-0.0318350108	-0.0639344312	-0.0920175051	0.0532823066	-0.0556932731	0.0961628005	0.0599845653	0.0841408163	0.0156470826	0.0789144641	0.0354241546	-0.0873038157	0.0533199579	-0.0261873557	-0.128034062	-0.2072980424	0.0754904544	-0.0603627227	-0.1491670739	0.1087443203	0.0940386689	0.0394798359	-0.0293067317	-0.00561528	0.00963902	3.1531369478400003e-05	9.29107065604e-05	0.0724362999999999	0.0062041999999998	3.849209763999871e-05	0.0052470175576899	0.0186611	-0.0100411	0.00010082368921	0.00034823665321	0.00053227	0.0006054122	3.6652393190884004e-07	2.833113529000001e-07	-0.000345737	-0.0004175089	1.7431368157921e-07	1.1953407316899998e-07	-6.39358e-05	0.0	4.087786521640001e-09	0.0
720.0252224201156	-0.1364542663342263	0.0186197668008119	518436.32092113694	814.0660954446184	-3.196113988379466	10.215144626714896	662703.6077524467	684.2527707723845	0.7167647859424733	0.5137517583671596	468201.8543096853	689.4060520416436	598.8647562901402	1.080174	24.903278	0.1114492449999999	0.0572971	0.0679972627	0.0364534896	-0.0850726688	0.0042874733	0.0874919429	-0.0722780092	0.0175277939	-0.0495211511	-0.0561856003	0.0262925439	-0.1171896369	0.1055460628	0.0544637371	-0.0362194961	-0.1199816458	0.0183461143	0.1021869897	-0.1187793709	-0.0682022105	-0.0630478349	0.0681656157	0.0054419773	0.1023273686	-0.0295673312	-0.0407946987	-0.0873411602	-0.0843513467	0.046709855	-0.1818449026	0.0694448116	-0.051837593	0.0585147191	0.0650483458	0.0895485358	0.0826429842	-0.0285013859	0.0976266723	-0.0185164005	-0.0150747783	-0.0192521382	0.0665008372	0.0390994598	0.0701178294	-0.1364874391	0.116505809	0.0313465947	-0.0868841247	-0.1466820213	0.0962462014	-0.0086808811	-0.0006244206	0.1331189695	-0.0659581471	-0.0086280844	0.1403377937	0.0269752792	-0.0736320183	-0.0079280209	0.0469333323	0.0800341121	0.1005520601	-0.0292644512	-0.000665264	0.0766285679	0.0097834898	-0.0142115157	0.1102430794	0.0637095766	0.1392300865	-0.0643953516	-0.0028296387	-0.0480464064	-0.0423247096	-0.0021007699	-0.0116395164	-0.0539695184	0.0675165248	-0.0391903893	0.22398748	0.1058729822	0.0021662256	-0.1000969928	0.1127475712	0.0628886831	0.0101892874	-0.0863544325	-0.0581091916	-0.0135578351	-0.0375490318	-0.0369227562	0.0467321415	0.1575564135	-0.0386829863	0.0364812925	0.0331623769	0.1324196041	0.059251559	0.0677627085	0.1119475371	0.1432130373	0.005444077	-0.113931773	-0.0199601799	-0.0385133244	0.1530298757	0.0150558464	0.1025184991	0.1537346353	0.1361817451	0.0053236158	0.092661062	0.034995421	-0.0361224311	0.000970015	0.006585295	9.40929100225e-07	4.3366110237025005e-05	0.0280519	-0.0443843999999998	0.0019699749633599	0.00078690909361	-0.00657556	-0.02523666	0.0006368890079556	4.32379893136e-05	0.000944916	0.0004126459999999	1.7027672131599996e-07	8.928662470559999e-07	-0.000385377	-3.964000000000002e-05	1.5713296000000015e-09	1.48515432129e-07	0.000188636	0.0002525718	3.5583540496e-08	6.379251415524e-08
721.340424314941	1.31520189482535	1.7297560241521908	520332.0077508591	818.7638860461967	4.697790601578276	22.069236536277185	670374.3010934694	684.3812592318222	0.1284884594377899	0.0165092842086965	468377.7079877347	689.254055231463	606.6922702975147	1.03482	23.857645	0.189323547	0.118909	-0.0571839669	-0.0225580011	0.0392299028	-0.1257110009	0.0474879457	0.020552689	0.0892138229	0.0579515865	0.1040570689	0.0569044731	-0.0452454989	0.0573204693	-0.113775269	0.0827329343	0.0444411192	0.067701954	0.0720665568	0.0535439251	0.1463522942	-0.0649543619	-0.0172909935	0.2137861782	-0.0488763865	0.0159110826	-0.089325768	0.0218928194	0.0013258226	0.0649645664	-0.1030615065	0.0749085923	0.0008085087	0.1897256316	0.0847471358	-0.0291770596	-0.0401502246	0.0159701213	0.0963133988	0.0736996067	-0.0450441317	0.004231414	0.0924542036	-0.1379640483	-0.0462435375	-0.0442941721	-0.0731189521	0.0931876448	-0.0040889411	-0.1434225171	0.05228803	0.1082222569	-0.1410994954	0.0569314965	0.0213837455	0.0943222954	-0.0739473998	-0.0117016863	0.0094312078	0.0636751498	-0.1550476654	0.1271461743	-0.0582927325	0.0909095817	0.1317744998	-0.0402905538	0.0439039598	0.0305570509	-0.0703397445	0.1383758825	-0.0112913553	-0.1401510916	0.1004298752	0.0768980314	0.0252493692	0.0192651039	-0.0478929855	0.0934798618	0.0696376099	0.0050849778	0.1709817816	-0.1762040495	0.0003118442	-0.1257562774	0.030279757	-0.0367585127	-0.1353523776	0.0192555587	-0.0443168916	-0.0917056469	0.0101490839	0.0986487612	0.0287279731	0.0893345672	0.1576016885	-0.0207960457	-0.0356626185	-0.1170583428	-0.0396469132	0.0337330922	0.0843911904	-0.0996019737	-0.009888018	-0.055340179	-0.0494837922	0.064994081	-0.0420737054	-0.1343589652	0.024913089	0.034565365	0.0181568431	0.1733336223	0.0912438734	0.030451217	-0.0427992974	-0.000161722	-0.0011317369999999	2.6154005284e-08	1.2808286371689997e-06	0.134143	0.1060911	0.01125532149921	0.017994344449	0.033411	0.03998656	0.0015989249806336	0.001116294921	0.00021626	-0.0007286559999999	5.309395663359999e-07	4.67683876e-08	-0.000394916	-9.538999999999978e-06	9.099252099999958e-11	1.55958647056e-07	0.000292724	0.000104088	8.568734017600002e-08	1.0834311744000005e-08
720.9390284187319	-0.40139589620901	0.1611186654934343	519753.0826973452	818.0071494610731	-0.7567365851235763	0.5726502592644916	669135.6965694304	685.2672490742899	0.8859898424676658	0.7849780009558792	469591.2026538449	691.0037589700306	599.0418837716182	1.079207	24.880989	0.204678502	0.126714	0.0388235576	-0.044478534	0.0155075027	0.1177208286	0.1122186208	0.1047289892	-0.0747032452	-0.1681910219	-0.0540411248	0.0884300144	-0.1112435517	0.0645742765	0.0438815657	-0.0661488126	0.0171039286	0.1480377737	0.0662172403	-0.0657814198	-0.1390107876	-0.0476135866	0.0173963254	0.0122300232	-0.0420264642	-0.0603348369	0.0176635786	0.0481964951	-0.0247828813	-0.0813425497	0.0663499429	0.0519908229	-0.1670331367	0.0329056713	0.0918917472	0.091301978	-0.0531650488	-0.0510196758	0.1448563358	0.0435256421	-0.043188425	0.1225753157	-0.0564532478	0.0351253651	-0.097080401	-0.0115157131	-0.0139404762	0.0571578793	0.0497508467	-0.0057543165	-0.1462816004	0.0690762614	0.0783692432	-0.0235394628	-0.045993249	0.0528414377	-0.0283053819	-0.1511154079	0.0203899796	0.0068991758	-0.0656184573	-0.0899679401	0.1175664147	0.0789070536	-0.0439663051	-0.0305821599	-0.1419806442	0.0666226385	0.1620642806	0.0387065068	0.1311297771	-0.0184639736	-0.0090901081	-0.1066465412	-0.035376864	0.0316181457	-0.0481688072	-0.0216916837	-0.0513128281	0.0251822716	0.0875674204	-0.0469312067	0.020208788	-0.0344284702	0.0422277855	-0.1358584205	0.0194638023	-0.0715635828	0.1259562401	0.0857908975	-0.0483678897	-0.0562774864	-0.0763891248	0.1770245337	0.0396572886	-0.0094501224	0.0859370907	-0.1399210918	-0.0092543234	0.0241937697	-0.0062062806	0.011752554	0.0676355258	-0.0138354672	-0.0010314312	0.0248322147	-0.1053884804	-0.1802438116	0.0980755062	-0.1005921577	-0.0405800001	-0.0612309151	0.0897877085	0.0258549876	-0.0493116688	0.00454112	0.004702842	2.06217708544e-05	2.2116722876964003e-05	0.0208881	-0.1132549	0.01282667237401	0.00043631272161	0.00842709	-0.02498391	0.0006241957588881	7.10158458681e-05	0.00131716	0.0011009	1.2119808099999998e-06	1.7349104656e-06	-0.000273001	0.000121915	1.4863267225e-08	7.4529546001e-08	0.000280802	-1.1921999999999983e-05	7.884976320400003e-08	1.4213408399999962e-10
720.0200011994173	-0.9190272193146712	0.8446110298412566	518428.80212720885	814.830863728158	-3.176285732915176	10.088791057120496	663949.336483976	684.912803306603	-0.3544457676869115	0.125631802231164	469105.5481333095	690.1098136532174	600.9521528409178	1.112625	25.651428	0.144860782	0.0818891999999999	0.0031242078	0.0418650653	-0.0663581061	-0.1767239695	0.0723123967	-0.0984819212	0.0641867445	0.0457999953	-0.0002033739	-0.0098482342	-0.1900984114	-0.0578545082	-0.0810700005	0.0869444432	-0.0373947583	0.0638754921	0.0961591084	0.1233990486	0.0962503481	-0.0938427608	0.0264332287	-0.1276009598	-0.0322147877	0.0332912206	-0.1739766732	-0.1990336783	-0.0439576185	0.0502926542	0.0419057894	0.0827471929	-0.0776395485	0.0261836881	-0.0456628689	0.1003904949	-0.0666567924	0.047685487	0.1960591517	-0.116214136	-0.011287256	-0.0740323165	0.0894803077	0.0040545552	-0.0329951764	0.1064158004	0.0674074844	-0.0584569763	0.1372627415	0.0707925585	-0.0715699357	0.0002924829	-0.0787072609	0.0136876895	0.0937333566	0.056791471	-0.1054469563	-0.0648620842	0.0132149619	-0.002425251	0.0223079411	-0.0967201261	0.0309574453	0.0132519451	-0.0357668626	0.0592162941	0.0946813209	0.0202533808	-0.0282715315	0.1733024214	0.0140461594	0.0076473817	0.0813633387	-0.065692348	0.1353502615	0.0449166308	-0.0985755076	-0.0678073481	0.0259839734	0.0451343928	-0.0656155563	0.0884033307	-0.2188776052	-0.1621815766	0.0553534544	0.0591204441	-0.070969593	0.0090800795	0.0875544914	-0.0722730039	-0.0319670373	-0.087881182	-0.0425216619	0.0020708308	0.1993993213	-0.0492433599	0.1306054233	-0.0426298655	-0.0302551141	0.0612676945	0.0322530907	0.0982648913	0.0140521251	0.0912694206	-0.0398970309	0.1067739288	-0.0435189865	0.0783594813	0.0147439948	0.0235791054	-0.0271715929	0.10060825	0.0882931893	0.0212145853	-0.0556345156	-0.000243902	-0.004785022	5.9488185604e-08	2.2896435540484e-05	0.0913635	0.0704754	0.0049667820051599	0.00834728913225	0.00369868	-0.00472841	2.23578611281e-05	1.36802337424e-05	0.000454013	-0.0008631469999999	7.450227436089997e-07	2.0612780416900002e-07	-0.000174838	9.8163e-05	9.635974568999998e-09	3.0568326244e-08	0.000616931	0.000336129	3.806038587610001e-07	1.12982704641e-07
719.7862782153101	-0.233722984107203	0.0546264332999758	518092.28630704776	816.5993433231101	1.7684795949521686	3.127520077762186	666834.4875157347	685.1640496950014	0.2512463883983855	0.0631247476832324	469449.7749944544	691.3200891074283	598.1261432267714	1.142289	26.335333	0.092720547	0.0443429	-0.0053347045	-0.1167441198	0.0690334629	-0.004571828	0.1033857307	0.1365958576	0.0490986671	-0.1043829861	0.0084822802	0.0136246476	-0.1284969677	-0.029475821	0.1217708298	-0.1080736267	0.0733005736	0.2042519257	0.0291602816	-0.0900867515	-0.0957000628	0.0227429579	0.0568752079	-0.1198156012	0.0250598887	0.1814169246	-0.0147433933	0.0246626984	-0.1605643035	0.0632749992	0.0494664922	-0.0724489525	-0.0703903384	0.0324406353	-0.0927659652	0.0705859733	0.0341586297	-0.0778407469	0.0586475827	0.0375369734	-0.0766195711	-0.0417723855	-0.1349807434	-0.0250145616	-0.0452950353	0.0616318919	0.0636722668	0.0523186385	-0.0159699244	0.0903196019	-0.0394740761	0.0637184632	-0.0893279369	-0.0777098873	-0.1614422696	-0.0481960492	0.0846200032	0.162141659	0.0441370954	-0.0454724754	0.0821068602	0.007185482	-0.1942313982	0.0974430493	-0.0956270892	-0.0324940336	-0.1271478779	0.1775484639	0.0299949769	0.1082493806	0.0780576464	0.0686258156	-0.0195702463	-0.1747128052	0.0625236987	0.039456924	0.2011079779	0.1037834839	0.0567423097	-0.0204746262	-0.0710588816	0.1404800535	-0.0682525411	0.0150644926	0.0963506411	-0.0643490749	0.032699896	-0.0482476358	0.0260660916	0.0045984125	-0.1373802589	-0.1110571053	0.0042775765	0.0902784394	0.0115811698	0.0436846112	-0.1100832969	-0.031167587	-0.0188090284	0.0350231897	-0.0644971331	-0.1361863919	-0.0012275197	0.0007360397	-0.0568571898	0.0500655735	0.0603428312	-0.0408364643	-0.0186424593	0.070739532	-0.0749320614	-0.1093218357	0.0867609543	0.0165379384	-0.0617435365	0.00240019	0.002644092	5.7609120361e-06	6.991222504463999e-06	0.0805816	-0.0107818999999999	0.0001162493676099	0.00649339425856	0.0293697	0.02567102	0.0006590012678403	0.00086257927809	0.00120669	0.000752677	5.665226663289999e-07	1.4561007561000002e-06	-4.09773e-05	0.0001338607	1.791868700449e-08	1.67913911529e-09	0.000430998	-0.000185933	1.85759276004e-07	3.457108048900002e-08
720.6279745450297	0.8416963297196389	0.7084527114635111	519304.677696872	816.0044956591821	-0.5948476639280216	0.3538437432806245	665863.3369359962	685.1097591475678	-0.0542905474335384	0.0029474635406332	469375.3820792384	690.338235442383	596.9391641031918	1.143972	26.37414	0.09015161	0.0496758	0.0229592706	0.0645242559	-0.0879567206	-0.1341559487	0.148077411	-0.0718274497	0.0261352941	0.0081517778	-0.1277899383	-0.1000701642	-0.2839839888	-0.0458649283	-0.0505874628	0.1707948403	-0.1232695687	0.0703799046	0.1176590344	0.0174876786	-0.0012839557	0.0150715283	0.0362705934	0.0630021951	0.0079952626	-0.0649466163	0.0994731153	-0.0929762077	-0.0361812815	0.0536392272	-0.0773143583	0.1784892375	0.120112048	0.0554552748	-0.0233362766	-0.1272859041	0.1093044768	0.0017338814	0.0994826568	-0.1118747224	-0.1288732641	-0.0826128761	0.0269106054	0.0481069274	-0.0692233787	0.0945995405	0.0008518737	-0.0556602433	-0.0547431423	0.0306633252	0.107862331	-0.0643406658	-0.0095988544	-0.0334013124	0.0796423397	0.0389501677	-0.0635356876	-0.0233528433	-0.0035516663	0.0425909311	-0.0401071992	-0.1703475846	-0.0678623087	0.1158524679	0.1589264889	0.0653438329	0.0666465022	-0.0049873917	0.0789788855	0.1260805502	-0.0355889547	0.0113041618	0.1616226057	-0.2570563804	-0.0758590099	-0.0531751018	-0.0221004274	-0.0719155576	0.0432353958	0.0826591872	0.0321239507	-0.0716961111	-0.0586298471	-0.1770028667	-0.0286092261	-0.0399586534	0.0070993646	-0.0306516988	-0.090886396	-0.1134595929	0.0966849175	-0.1052428089	0.1540879195	-0.1854279062	0.0612918022	-0.1445002286	0.0028737311	0.0943693404	-0.0120011463	-0.1259309313	-0.067216205	-0.0095953523	-0.0069411418	0.0231332862	0.0101359988	0.0439224955	-0.0389264752	-0.0636529534	-0.0913893395	-0.081553851	-0.0596961732	0.0949732379	0.0851916578	0.0118330366	-0.0676152521	-0.00597726	-0.00837745	3.57276371076e-05	7.018166850249999e-05	0.079613	-0.0009686	9.3818596e-07	0.006338229769	0.0073056099999999	-0.0220640900000001	0.0004868240675281	5.337193747209854e-05	0.000308621	-0.000898069	8.06527928761e-07	9.524692164100003e-08	-1.40059e-05	2.69714e-05	7.274564179599998e-10	1.9616523481e-10	0.000680787	0.000249789	4.63470939369e-07	6.2394544521e-08
719.5519116998353	-1.0760628451944283	1.157911246807929	517754.9536308876	812.5433356230778	-3.4611600361042747	11.979628795525343	660226.6722654777	683.02484266788	-2.0849164796878767	4.346876727274089	466522.9357014822	688.0527037031304	605.0395459828213	1.221221	28.155098	0.226816935	0.113414	-0.0195112251	-0.0990220346	0.0918691305	-0.0746035487	0.0613744313	0.0431820023	0.0720033078	-0.0128318229	0.0511160174	-0.0469954752	-0.0019133224	-0.0360026679	0.012159754	-0.2296255535	0.104002626	0.1081321722	-0.1254437296	0.0367923133	-0.0398247955	0.0559087296	0.0907768337	-0.1379810817	0.0302862616	0.0506287977	-0.2577103436	0.3150109978	0.0450763502	-0.1134491555	-0.0842825181	0.0548630397	-0.0055575861	0.0570444387	0.1796485188	-0.1142145936	-0.0244386007	0.0854707883	0.0460837999	-0.0386924569	-0.1138377186	0.0504399302	0.1279305536	-0.0893873561	0.1480047939	0.0284727502	-0.0190909752	0.0561422726	0.1136527419	0.0170300529	-0.0134779278	-0.0704540665	-0.031357985	0.0649310091	-0.1788744165	-0.0770629553	-0.0404985532	0.1403770491	0.0243921052	-0.1264259174	0.1769400532	-0.1188139158	0.1074184258	-0.0064852475	-0.055597908	-0.0623376429	-0.0706686527	0.1425633957	-0.0446851646	-0.0338462384	0.2352141877	0.1563701895	-0.2206386369	0.026486727	0.2552027178	-0.2944279378	-0.1184324022	0.2907321913	-0.0007423243	0.0391490304	-0.0010584101	-0.0049345789	-0.0333467903	0.0331026843	-0.1650679979	0.1137816955	-0.1420503359	0.0186986581	-0.0606258387	-0.1328692106	-0.1225965526	-0.2056086006	0.0100244392	0.2021933506	-0.065884246	0.0188100974	0.0791119925	-0.1087356816	0.0330466056	-0.0797401693	0.0203781234	-0.1193044251	-0.0409182457	-0.0366463494	0.0756244315	-0.0141479467	0.0085834648	0.0766411241	0.0344539261	-0.0092624504	0.049607787	0.0040801522	0.0835859703	0.0071079182	-0.0732270951	-0.0446634	-0.03868614	0.0019948192995599	0.0014966174280996	0.0219697	-0.0576433	0.00332275003489	0.00048266771809	0.0169864	0.00968079	9.371769502410192e-05	0.0002885377849599	0.0020359	0.001727279	2.9834927438410007e-06	4.144888810000001e-06	-0.00016252	-0.0001485141	2.205643789881001e-08	2.6412750400000003e-08	0.000140446	-0.000540341	1.9725078916e-08	2.91968396281e-07
