global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
716.5100860383227	1.571183265995728	2.4686168553450027	513386.7033946446	816.3719600021682	5.791786206361508	666463.1770777816	33.54478746019942	718.8043814133838	1.2681477170376638	1.6081986322278388	516679.73873907735	716.8663132467958	519.3866036036534	0.962667	23.576963	0.195961355	0.0954801	0.0309816037	-0.0146458376	0.0251539388	-0.0381645986	0.0404576598	-0.0284223453	-0.0057011928	0.0285862434	0.1324037293	-0.0556836241	0.0688924001	0.0407447285	0.0690958456	-0.0672946528	-0.0443589837	-0.0086494025	-0.0009204281	-0.0208275745	0.0325424153	-0.0202445545	-0.0142419081	0.0728879691	-0.0528481145	0.0531713568	-0.0544738388	0.0597783538	-0.0591047936	-0.0399288865	-0.1494939723	-0.0948553283	0.1400335884	0.1055109534	0.1766569502	0.0251898403	-0.0532566693	-0.0359005125	0.0199824797	0.0922813478	0.1733768718	0.0857602316	0.0582080393	-0.1210038088	0.0302245108	0.1939514809	-0.0778504016	-0.0508318822	-0.0863304641	-0.0855011166	-0.0616961705	0.0588361765	-0.0898024062	-0.064391351	0.028157065	-0.1160929054	-0.0131414231	0.1617733169	0.0754063083	0.0822736373	0.1315596301	0.1327594356	-0.0067830276	0.053087288	-0.0211563614	0.019648972	-0.0911780298	-0.0336528323	0.0041652405	0.0117867229	-0.0358712974	-0.0085703822	0.1116407569	-0.0606471263	-0.0072730644	-0.0257092052	0.0135486626	0.1119963093	-0.0994764914	0.0238163362	0.0047544527	-0.0026468106	-0.2196655429	-0.014572675	0.0022597454	-0.010076479	0.006918006	0.0731847385	-0.1102728595	-0.0198672811	-0.0310806097	-0.1834543299	-0.0211860265	-0.0583337671	-0.0712120976	-0.0636264289	0.0420458475	0.1902449387	0.0457476523	-0.027428783	0.0308106963	-0.0534899392	0.0973226073	0.1003129872	0.0607412226	0.0059244253	-0.0191993	-0.0502707	0.00036861312049	0.00252714327849	0.0301685	0.0658996	0.00434275728016	0.00091013839225	-0.0143684	0.001005	1.0100250000000014e-06	0.0002064509185599	-0.00126845	-0.000945253	1.6089654025e-06	8.935032340089999e-07	-4.66001e-05	-0.0001755241	3.0808709680809995e-08	2.1715693200100003e-09	0.000145826	0.000454944	2.06974043136e-07	2.1265222276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.0425300238359	-0.4675560144868314	0.21860862668281	512716.9048029359	812.1901866879681	-4.181773314200086	659652.8993522364	17.487228051355974	718.6369267168832	-0.1674546965006129	0.0280410753801123	516439.03244108695	715.8665745812509	519.6949866017134	0.911938	22.334553	0.140220065	0.0637979	0.0388643483	0.0077100078	0.0339926185	-0.0047582313	-0.0283529864	0.0238621907	-0.0212104817	0.0328561814	-0.0144792876	0.030712523	-0.0641916503	0.0632708538	0.0276616262	-0.0143046982	-0.0592018939	-0.0043229279	-0.0269037627	-0.0115962389	-0.0483710876	-0.0801639298	-0.0315802297	-0.0228905761	-0.0057782699	0.033065385	-0.0155866546	0.056805345	0.0823808063	-0.1262481685	0.0136673081	-0.0982054343	0.0305060659	0.1464850898	0.0008548533	0.0541399612	-0.0240976866	0.0129226431	0.1315328983	0.0273670055	0.0468457665	-0.0063823037	-0.1094999804	-0.0001361973	0.012872965	0.0319746412	0.1646531431	0.0760819359	0.0594111148	0.0530879773	0.0226579804	0.0583815091	-0.0145085097	0.0726109616	-0.0800056581	0.1917818243	-0.0752901239	-0.0287105694	0.0130873864	0.0957359	-0.0590557812	0.0204002131	0.0075069992	-0.0180486195	0.0554376201	-0.0398817602	0.0169091349	0.0027416679	0.0369844445	-0.0651410676	-0.0490314773	-2.90732e-05	-0.0258425786	0.0120035466	-0.0133315776	-0.045062971	0.0067974516	0.0840156655	-0.1524262495	0.0200664386	0.0469130478	-0.0940502388	-0.1217825202	-0.0124794044	0.0622913305	0.0435892163	-0.101296206	-0.0195900168	0.1388145041	0.0228074347	-0.0367607885	-0.0478862684	-0.0663463717	-0.082408114	0.0057396411	0.0272447117	0.0369244315	-0.1181068657	0.0405839742	-0.1200326691	0.0856561653	0.0156813136	0.1009931126	0.099141769	0.0566681795	-0.0011853914	0.00163675	0.02083605	2.6789505625e-06	0.0004341409796024	-0.022065	-0.0522335	0.00272833852225	0.000486864225	0.00643491	0.02080331	0.000432777706956	4.14080667081e-05	-0.0008146619999999	0.000453788	6.636741742438371e-07	2.0592354894409079e-07	0.000112058	0.0001586581	2.517239269561e-08	1.2556995364000001e-08	-0.000168672	-0.0003144979999999	9.8908992004e-08	2.8450243584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.2524884303364	-0.7900415934994953	0.6241657194592218	511586.1222057885	817.9286587629205	5.738472074952369	669007.2908257099	32.930061755008154	718.564591957034	-0.0723347598491273	0.0052323174824309	516335.0728143788	716.6088829472727	515.6085781295843	0.880973	21.576159	0.0863559559999999	0.0481306	0.0367489962	-0.0062130793	-0.017022511	-0.0558056016	0.0009121634	-0.0723609918	-0.0427618161	-0.0498675129	0.0535805801	-0.0231049611	0.0241843692	0.1146666413	0.0330398072	-0.0660176558	-0.0544051104	-0.0124780459	-0.0595624882	-0.0406975393	-0.0144182977	0.0439715133	0.0550946608	0.0470526358	0.0047366191	0.0012914679	-0.0796865375	-0.0389134175	0.0045341833	0.0631871806	0.0150038305	-0.1471013267	0.0903137296	0.0759404825	0.0461922525	-0.0350953719	0.1315522602	0.1666339067	-0.0682687737	0.0309519927	0.049683381	0.1010660284	0.0834414342	-0.1449772194	0.1375222733	-0.0742630178	-0.01133692	0.0209885508	-0.1897937598	-0.153138452	-0.0905838842	-0.0902631025	-0.0387416237	0.0547159079	-0.0251547975	0.0026849	0.0698040172	-0.0127585686	-0.0014719547	-0.0135358981	-0.035312988	0.0836547049	-0.0245032518	0.0525542945	-0.0400475477	-0.0296108169	-0.0091336399	-0.0215571158	-0.043878402	-0.0049840575	-0.0339763874	-0.0488100234	-0.0292677074	-0.04547204	0.0152043699	-0.0440041208	-0.0249433298	0.1535645839	-0.1109045563	-0.011194931	-0.0481379196	-0.01558151	-0.0157061382	0.1132967247	-0.0367892615	0.0495231276	-0.0173860129	-0.0534847609	0.0619542067	-0.1068563632	-0.0853707702	-0.1473368911	0.0609552854	-0.0832889594	-0.1316459814	-0.1111206172	-0.1502023817	0.1222304849	-0.0012399735	0.0063426839	-0.08442292	0.0689075413	-0.1369381207	0.0979282008	0.0524983198	-0.0082906521	0.000844784	-0.000791966	7.13660006656e-07	6.272101451559999e-07	0.0203788	0.0424438	0.00180147615844	0.0004152954894399	0.00234747	-0.00408744	1.67071657536e-05	5.5106154009e-06	-0.00105155	-0.0002368880000001	1.1057574025e-06	5.61159245440474e-08	-0.000117211	-0.000229269	5.2564274361e-08	1.3738418521e-08	0.000145826	0.0003144979999999	9.8908992004e-08	2.1265222276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.6360495747181	-0.6164388556182985	0.3799968627159974	510704.6833517589	813.3560793214858	-4.572579441434641	661548.1117692192	20.90848274823073	717.6714729873677	-0.893118969666375	0.7976614939779274	515052.3431398581	715.2633136482827	519.8874406749337	1.025969	25.1273	0.042549291	0.0216737	0.0579094167	0.0177362322	0.0330662565	0.1092532264	-0.0953293784	0.0157415158	-0.0050289087	-0.0269075025	0.0185646685	-0.002982104	-0.1063752911	0.0283068842	0.057548361	-0.0729048656	0.0492908366	0.0238835956	-0.0548792029	0.0496413311	-0.0462881561	0.0480045756	-0.0809241691	-0.040937835	-0.0877098882	0.168593256	-0.1034769068	-0.1008573899	0.0819329388	0.0394092139	0.0785998623	0.042552343	0.0508748327	-0.0834201303	-0.0172610237	0.0773827581	-0.0152860414	-0.0338046486	-0.0834775447	-0.1255346798	0.0325884172	0.0891128842	0.1423874051	0.0420246629	0.0109248157	-0.0345097991	0.2230039905	-0.1895781616	0.0268853786	0.0202151335	0.0646725542	0.0474899208	-0.1071158733	0.0297622673	-0.0183838344	-0.0791895225	0.0185547918	-0.0632160003	0.0316162456	-0.048748484	0.145596811	-0.205961118	0.0082264583	0.032052024	0.0351691411	-0.0285729815	0.0184020475	0.0931372357	-0.0368147774	-0.0001292017	0.01767633	-0.0575397387	0.1116604305	0.1231743043	-0.082610776	0.1175546526	0.0514844789	0.0651631264	-0.1344499687	-0.0012133933	0.0192761524	0.0967144594	0.0310965452	0.1120778086	-0.081352377	0.0194479626	-0.0308179729	-0.2433249697	-0.0433826932	-0.0148521725	0.0116813193	0.10187696	-0.0483834514	0.026071409	0.0147999098	-0.0762853159	0.0850272938	0.0485756105	0.0851421719	0.0632477713	0.1232808707	0.1154588598	-0.0959677543	0.0966728009	0.0482387676	-0.0153640485	0.00359708	0.002752296	1.29389845264e-05	7.575133271616e-06	0.00883398	-0.0115448199999999	0.0001332828688324	7.80392026404e-05	0.00234413	-3.3400000000001137e-06	1.1155600000000759e-11	5.494945456899999e-06	-0.00080554	0.00024601	6.488946916e-07	6.052092010000004e-08	-6.26703e-05	5.45407e-05	2.97468795649e-09	3.9275665020900005e-09	-0.0001186	-0.000264426	6.9921109476e-08	1.406596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.5622624746078	-1.0737871001102803	1.1530187363632451	509171.102427881	814.796669015451	1.440589693965194	663893.6118386744	2.075298666358731	716.8768808288748	-0.7945921584928328	0.6313766983382991	513912.4622669368	715.3153360929439	511.0393334370602	1.076416	26.362833	0.082445105	0.0373413	0.0574509704	0.0122555446	0.0516980964	-0.1016470599	0.041581082	0.0476269846	0.024050276	-0.0255157404	0.1238501633	-0.0039747696	-0.0116597537	-0.0143730765	-0.122169551	-0.0876327534	-0.0483227808	0.0280181062	-0.0534420483	-0.0441683393	0.054715117	0.1084976578	0.0017753703	-0.0040034757	-0.1416150467	0.042191368	-0.0058947243	0.0126207183	0.080653945	-0.0595123943	0.1386105246	0.016684585	-0.0011401709	0.0401131506	-0.0861509102	-0.0024547291	-0.0859164059	0.1075571769	-0.0417651562	-0.0452967327	0.0302345764	0.0473449282	0.0208590373	0.04651278	0.0188373724	-0.0063514654	-0.0899555782	0.0646100821	-0.093768421	-0.0340575607	0.1262360615	0.0004284965	0.0254747623	0.0427102524	-0.0262470918	0.0699565491	0.0394749206	-0.0424726971	-0.1119883307	-0.0488881244	0.0865012923	-0.0057456237	0.0151472551	0.0298162672	0.0461059973	-0.0462479562	-0.1376653598	0.0172923075	-0.1109896613	0.0311887559	-0.0217435686	0.0476629491	-0.0411877487	0.0101743208	-0.0644253732	0.0746083299	0.0332840129	-0.0085149161	-0.0278598044	-0.0375165981	0.0129217397	-0.0271275584	-0.0497436208	0.0611012425	0.0366632926	0.1490977887	0.1328776909	-0.0380293906	0.0216516822	0.0142883946	0.0292641568	0.0125863214	0.0459948799	0.0029179053	-0.080480642	-0.0051576164	-0.0518104076	-0.0722523141	-0.0780278854	-0.0500097628	-0.0223832901	0.0680276548	0.0036451822	0.0953761056	0.0438968002	-0.0223783947	0.0288504	0.02525332	0.0008323455801599	0.0006377301710224	-0.00731134	-0.01614532	0.0002606713579024	5.345569259560001e-05	-0.00765592	-0.01000005	0.0001000010000025	5.86131110464e-05	-0.00064299	0.00016255	4.134361401e-07	2.642250250000001e-08	-2.6044e-05	3.6626300000000005e-05	1.3414858516900003e-09	6.78289936e-10	-0.000540352	-0.000421752	1.7787474950400005e-07	2.91980283904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.3768175862725	-0.1854448883352688	0.0343898066096803	508906.4838695179	810.922098375306	-3.874570640145066	657594.6496334093	15.012297645474147	716.4515938685564	-0.4252869603184308	0.1808689986168905	513302.8863567949	714.2206126267536	506.1499922741296	1.097994	26.891304	0.06518162	0.0377194	0.0664185648	-0.0320352328	-0.1478104533	0.0644231527	0.0763995866	-0.0511190876	-0.0689685427	0.0151265457	0.0366303083	-0.0553702817	-0.1393005275	0.0105575056	-0.0323717629	0.0508541993	0.0665827945	0.0734026453	-0.0291524721	-0.0049669888	-0.0301644379	0.0842391836	-0.0531600483	0.0173981481	0.0368443058	0.0570863978	-0.1402555162	0.0378249134	-0.0265979606	0.04954709	0.0819189399	-0.0242900564	0.0474562866	0.0769923178	0.0612021431	-0.1867666419	-0.0067360902	0.0726719986	-0.0874937037	-0.0556425846	-0.0573816668	0.1048007477	-0.0930483399	0.0474292755	0.1208944152	0.1232593165	-0.0149173526	0.0033714352	-0.0208785354	0.154052463	-0.0661752382	0.1157545675	0.0661693647	-0.0484825518	-0.0098010178	0.0518215898	-0.0856706267	-0.052982319	0.027933357	-0.0801254261	0.0621630587	-0.0445216125	0.0594809549	0.0975670287	-0.0688733871	-0.0505856582	0.0880599167	0.0784375297	-0.012206575	-0.0335026088	0.0519558911	-0.0985304702	0.0475902709	-0.0500367028	-0.0749386036	0.0571834919	-0.0501853363	-0.0386421828	-0.0900548243	-0.0155548779	-0.034508544	-0.0589452538	-0.0855669183	0.120847846	-0.1114198533	-0.0019869631	-0.0133335015	-0.0285822174	0.0355479932	-0.0245598181	-0.0121817775	-0.0550234996	0.0002027256	0.0211357862	0.0492113454	0.0244497397	-0.0958957541	-0.0578054349	0.1545046621	-0.0016002168	-0.0686622161	-0.1538440624	-0.0617718711	0.0940386689	0.0394798359	-0.0293067317	0.0396366	0.0107862	0.00157106005956	0.00011634211044	-0.0041209	0.00319044	1.01789073936e-05	1.6981816810000004e-05	-0.017101	-0.00944508	8.920953620640003e-05	0.000292444201	-0.000794083	-0.000151093	6.30567810889e-07	2.282909464900001e-08	0.000658061	0.000684105	4.679996510250001e-07	4.3304427972100003e-07	-0.000540352	0.0	0.0	2.91980283904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.7331078226077	1.3562902363352125	1.839523205178226	510843.4154177634	810.3014135336582	-0.6206848416477442	656588.3807746446	0.3852496726512853	717.0105665851144	0.5589727165579461	0.3124504978561699	514104.15259470674	714.2382170495338	508.6246355642459	1.132577	27.738279	0.0658765499999999	0.0352886	0.0643966786	0.0244532952	0.1013125006	-0.0255832676	0.086137071	0.1416550208	0.0171895185	0.021467059	0.0334816615	0.1371444157	-0.0537391845	0.1148037215	0.0735639367	0.1026452845	0.0200466811	0.0475627451	-0.0153196088	0.0897036548	-0.0091164883	-0.0470228023	-0.0232533622	-0.1303161042	0.0323106249	-0.0136998408	-0.037715538	-0.0854045646	0.0202232952	-0.1495932752	-0.1280598526	0.0469866904	-0.0558063277	0.0830682007	0.0489109647	0.0046235241	0.0724091332	-0.0383853574	0.0804633035	-0.0900279565	0.0149924682	-0.0676305776	-0.0607505236	0.0801591617	0.0023936191	-0.0014832116	0.0939522655	-0.0033856279	-0.0517046032	0.0873032472	-0.0927354363	0.1955437045	-0.0842568924	0.0335730172	0.1875470429	0.0896575702	-0.025038175	0.0809066771	-0.2403774968	-0.0540624806	0.0126993681	-0.0274662712	0.0674989762	-0.0515832296	0.144660931	-0.0333490743	-0.0356096922	0.0259697318	0.0955005469	-0.0372187253	-0.0023434217	-0.1485947375	-0.1187392795	0.0522988962	0.0058182081	-0.0042383599	-0.1519588693	0.0056484197	-0.0336892438	-0.0456755998	0.0877669438	0.0221721717	-0.0433022509	0.0004245316	-0.0024265989	0.151743928	-0.115260723	0.143576984	0.0179584737	0.1040214985	-0.1268884791	0.026295589	-0.0488369843	-0.0328868675	0.0708075422	0.0588236853	0.1103742348	0.0020426053	-0.0631082885	0.1177292497	-0.1084346475	-0.1393158632	0.0149319475	0.092661062	0.034995421	-0.0361224311	0.0256313	-0.0140053	0.0006569635396899	0.00019614842809	-0.0163659	-0.0122449999999999	0.0001499400249999	0.0002678426828099	-0.0404739	-0.0233729	0.00054629245441	0.00163813658121	-0.000794083	0.0	6.30567810889e-07	0.0	0.000653579	-4.481999999999989e-06	2.0088323999999897e-11	4.271655092410001e-07	-0.000860937	-0.0003205849999999	1.0277474222499999e-07	7.41212517969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.5556281316656	1.822520309057836	3.3215802769282705	513451.9682071658	814.4144818009153	4.113068267257063	663270.9481670534	16.917330571117017	716.7231899054426	-0.2873766796717518	0.0825853560191606	513692.1309482331	714.0574450714728	513.9493992231107	1.111034	27.210659	0.0554798	0.0276297	0.0307944124	0.0168575263	-0.042959331	-0.1186086351	-0.1384155685	-0.0646209085	-0.0028774765	0.0711117269	0.0927514274	-0.0915708223	0.0426002597	0.1140202091	-0.0154892588	-0.1069317758	-0.0625304842	0.0522019261	-0.0591821604	-0.0962568429	0.0424872829	0.0549412148	0.0912776365	0.053726551	-0.0075218213	-0.0124608004	0.1089712029	-0.0664034547	-0.0147509056	-0.1204451262	0.0434588992	-0.0067578062	-0.0845167246	0.0306762158	0.1222806369	-0.0876508444	0.0674338109	0.0577209308	0.0142203367	-0.0869374095	0.1482187114	0.1184209425	0.0261991272	-0.0342653212	0.1628277082	-0.1374800834	-0.0889104068	0.0794483475	0.0052388087	-0.0201418121	-0.0525825723	0.1038333147	-0.0290534547	-0.0105209577	-0.0487282078	-0.0482812049	-0.0300442049	-0.007216542	0.0197187245	0.0650089068	-0.2197542477	-0.0047681243	0.0563938717	0.0515825966	-0.0963039407	-0.0694209414	-0.051071251	-0.0804080223	-0.0619805609	-0.0123339004	0.0216611753	0.0426666103	0.0160153624	0.0544158238	0.0201152788	0.0592050827	-0.0042868843	0.1557346151	-0.0022485793	0.1165535176	-0.0891651314	-0.0097442328	-0.026567622	0.106565909	0.1034966018	0.1305468368	0.0026967009	0.0540257896	-0.0023024402	-0.1880345006	-0.0977174756	-0.0492934865	0.071399216	0.022007477	0.0549327449	-0.071571932	-0.0005475252	-0.0579936771	-0.0203351657	-0.083647066	-0.0902435936	-0.0717231577	-0.0967340431	0.0912438734	0.030451217	-0.0427992974	0.0376726	0.0120413	0.00141922479076	0.00014499290569	-0.0325377	-0.0161718	0.00026152711524	0.00105870192129	-0.0397497	0.0007242	5.244656400000018e-07	0.0015800386500899	-0.000918955	-0.000124872	8.444782920250001e-07	1.5593016384000012e-08	0.000357869	-0.00029571	8.744440410000003e-08	1.2807022116100001e-07	-0.000750669	0.0001102679999999	1.215903182399999e-08	5.635039475610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.9096050777885	1.3539769461228843	1.833253570632252	515394.2010629462	811.0054555738371	-3.409026227078129	657729.8489705272	11.621459816906548	716.8726563044677	0.1494663990250728	0.0223402044375223	513906.40535702347	713.4613187434398	518.6122225016961	1.036995	25.397345	0.0807235	0.045245	-0.0199180253	-0.0164313772	-0.049569097	-0.0187633502	-0.0694543557	-0.0339160599	0.0475723008	0.0880413547	0.0027430073	-0.0484202808	-0.1588492776	-0.0825576922	0.0138539916	-0.0948093148	0.1050027355	0.0678546589	0.0083029337	-0.0555732771	0.0540642442	-0.0269376708	0.0799691527	0.0312053081	0.0449833788	0.1353969841	-0.067193115	0.0508075184	-0.0740441792	-0.0915536732	-0.0307020658	0.0849384016	0.0334683644	-0.1671895616	0.059222646	-0.0468348228	0.0476944635	-0.1225004166	0.1012657679	-0.0760468095	0.0427690387	0.0272748009	0.0270271891	-0.0198023255	0.0883888906	-0.116583669	-0.0402536486	-0.0864967498	-0.0348419944	0.0839965455	-0.0570980141	-0.0388101452	0.0141169839	0.1762400109	-0.125476649	0.041768308	0.0685691382	-0.0600274392	0.004911489	0.0051846896	-0.0193800713	-0.0662992892	0.0853664587	0.0051803588	-0.0347515156	-0.0048250794	0.0042097262	-0.0455610989	0.0410094317	-0.0864924728	0.1028708057	0.0829018139	0.0953659188	0.1174159715	-0.0947248573	0.0233499781	-0.117861218	0.0449468821	-0.0140122723	0.0198033452	0.0796526752	0.0977995208	0.0640758206	0.0478712853	-0.0658330612	0.0652665051	0.0527462778	-0.0097239517	-0.0773247876	-0.0297048668	-0.0740113833	-0.024591824	-0.0964044791	-0.041403819	0.0375847424	0.0476107409	-0.0479717801	0.0587062021	-0.1176706631	-0.0209680936	0.0662694304	-0.2109754401	-0.0418953636	0.0897877085	0.0258549876	-0.0493116688	0.0358498	-0.0018227999999999	0.00128520816004	3.322599839999998e-06	-0.0192153	0.0133224	0.00017748634176	0.00036922775409	-0.0716186	-0.0318689	0.00101562678721	0.00512922386596	-0.000727079	0.000191876	5.286438722410001e-07	3.6816399376e-08	0.000833325	0.0004754559999999	2.26058407936e-07	6.944305556249999e-07	-0.000757525	-6.855999999999963e-06	4.700473599999949e-11	5.73844125625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.6927697642161	2.7831646864276536	7.746005671777939	519398.06839041744	810.1170919292252	-0.8883636446118999	656289.7026358647	0.789189965068138	718.8557570811741	1.9831007767064648	3.932688690573784	516753.59948874806	715.6541352723684	533.4010411740597	1.080834	26.471027	0.13096115	0.0616465	-0.0612026584	-0.0099529654	0.1141347413	-0.0388939669	0.0949199917	0.1026852014	0.030054932	0.1098615321	-0.0301868339	0.1686301482	0.0178972314	0.0450163651	0.063561451	0.057518712	-0.0175848825	-0.0081807059	0.0220739803	0.0858091338	-0.0224656522	-0.1935309833	0.0753711651	0.0361268462	0.0713518823	-0.0337921654	-0.0194359776	-0.1865041101	0.0748656336	-0.1132811262	0.0432773556	0.0760333307	0.003048635	0.1351509988	-0.0446295633	0.0274670052	0.0138332884	-0.0357718393	-0.0389707232	0.0727598387	0.1123886307	0.1382165022	0.0319504993	-0.0281118446	-0.0335308208	0.1391464099	0.0364066651	-0.0310921813	0.0319071778	0.1547375274	-0.0290998028	0.1958796452	-0.046860401	0.0398405953	0.0464846724	0.0002043048	-0.0391093926	-0.0968791345	0.0341741265	0.1030158394	0.0969093982	0.0997636462	0.0323035378	-0.0913952775	0.1088130712	0.0270462813	-0.0080252253	-0.1443543079	0.1791142216	-0.0298729008	-0.0035465566	-0.0879195864	-0.1029649365	-0.0608732039	-0.0118558298	0.0115951372	-0.0011690402	0.1210331303	-0.0295770648	0.0086373099	-0.0155445915	0.0098875277	0.007714121	0.0065612495	-0.0581731506	0.1459599136	-0.0383498572	0.1507104399	-0.0324816884	0.0019200247	0.0216257839	-0.1969919098	-0.1450739615	0.0230097438	0.1753203051	0.1239099692	0.1118112119	-0.0076449298	0.1390737603	0.0832624753	0.110273898	0.0405428743	-0.0828242672	0.0882931893	0.0212145853	-0.0556345156	0.0217167	-0.0141331	0.0004716150588899	0.00019974451561	-0.0396046	-0.0203892999999999	0.0004157235544899	0.0015685243411599	-0.0821105	-0.0104918999999999	0.0001100799656099	0.00674213421025	-0.000369332	0.000357747	1.36406126224e-07	1.2798291600900004e-07	0.00150397	0.000670645	4.497647160250001e-07	2.2619257609e-06	-0.00144807	-0.000690545	4.768523970250001e-07	2.0969067249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
