global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
730.2248843101542	2.0862920867372168	533228.381665778	4.35261467118233	759.2918845804239	1.202636256915639	1.446333966448059	576524.1659896919	706.9276968412572	0.8087273754625812	499746.76856128447	0.6540399678225948	705.6926495509707	490.487887684867	0.9877530000000002	23.323801	0.1588952549999999	0.0819185999999999	-0.0450859445	-0.0060007477	-0.031440647	0.1328082967	0.1280316234	-0.0272568749	-0.0216214776	0.026905371	0.1075184096	-0.0093919641	-0.0208835447	-0.1347535884	0.0890088948	0.0195614884	-0.0580586363	-0.0441802607	-0.1531321494	0.1841961525	0.0971340474	-0.0089585602	0.0209325294	0.1515117624	-0.0136454719	0.0496346812	0.0500052702	0.0557952288	-0.09044515	0.125909387	0.0359387477	0.0417599379	-0.0667788175	0.0638754432	-0.0338017808	0.2011748193	0.0486024706	-0.2358854523	0.0027409486	-0.0474090512	-0.0637076365	0.0446201509	0.0772133254	0.1242759194	0.0007530948	-0.0881671948	0.1104781492	-0.1303863004	-0.1007598407	-0.0071465455	-0.0116667403	0.0533717945	-0.1222636496	0.0192770664	0.0587688192	-0.0074235321	0.1614302341	0.0657324484	0.017786659	0.0527568839	-0.0811724825	-0.0528126398	0.2095127297	0.0982731299	-0.0088091072	0.058852815	-0.0819956847	-0.0486552931	-0.107141223	-0.083163917	0.0502894484	-0.0050170869	-0.0106342971	-0.0517828837	-0.13887741	0.1242045395	-0.0026344434	0.0055509276	0.1331014887	0.0577480779	0.0781943268	0.0052323553	0.0718398167	0.0135179338	-0.0837716032	-0.1842329882	0.0561680032	0.1847527729	0.033552082	0.0149372555	0.0898703169	0.0641780937	0.1526618004	-0.1072390533	0.0653203279	-0.0070967303	0.1327865619	-0.0920257262	0.1831528423	0.002516429	-0.0552780194	-0.2111920559	0.0640243835	-0.0274655229	0.0747095723	0.0041027744	-0.1035659401	0.0688448641	0.0319990328	-0.137700012	0.0732270951	-0.0212145853	-0.1003129872	0.221927	-0.0043579999999999	1.8992163999999765e-05	0.049251593329	-0.046516	-0.0628306	0.002163738256	0.00394768429636	-0.0830696999999999	-0.0495682999999999	0.0069005750580899	0.0024570163648899	0.000282861	-0.000336407	1.13169669649e-07	8.001034532099999e-08	-0.000403742	-0.0004967201	1.63007602564e-07	2.4673085774401e-07	0.00192964	-9.639999999999996e-06	9.292959999999992e-11	3.7235105296e-06	0.0	0.0	0.0	0.0	0.0
731.0483868296582	0.823502519504018	534431.7438862455	0.6781563996294655	763.3534364056858	4.0615518252618585	16.496203229287936	582708.4688723694	707.5305570282851	0.6028601870278862	500599.4891287554	0.363440405103298	706.1054470269612	504.26442140567815	0.997218	23.54731	0.075694355	0.0375625	-0.0895915893	-0.0139400198	-0.0827360687	0.0023298526	0.0376139026	-0.1247740156	-0.072267094	-0.0760584995	0.1080625821	0.0318059709	-0.0990227577	0.0091537975	0.0378866275	-0.0446037245	-0.0700185062	-0.0345215202	-0.0575981199	0.0960419786	0.123785146	-0.0789810965	0.0342093093	-0.1141529775	-0.0635978018	0.0622376232	0.1113165556	0.017366425	0.0214092377	0.1705075083	-0.0338810359	-0.1151079293	0.0948737937	0.0179043884	0.1843431758	0.1290782193	0.0364531195	0.029811859	-0.1632333616	0.1818197875	0.1629185293	0.0483121555	0.027616664	-0.1268360693	-0.0403953984	0.0474606248	0.1375060417	0.0226759168	0.0297092929	0.0418574625	-0.0438617715	0.0449502917	-0.0120105195	-0.0009588967	-0.1659359189	0.0737652783	-0.0505659313	-0.0830865233	0.067234349	-0.0115346825	0.1337074327	0.0456687823	-0.0528794966	-0.0404164839	-0.0912796726	0.0708933092	-0.0937764622	-0.0302633505	0.1170141641	-0.0356986915	-0.02982515	-0.0806154493	-0.1177687194	-0.1762763603	-0.0226644174	0.0817728528	0.0495217096	-0.1028198716	0.0077140209	-0.023937048	0.1771725844	-0.042440398	0.0613855763	-0.1857070658	-0.1085499776	-0.0892574047	-0.0639322649	-0.0604339739	0.0685667535	0.1037175043	-0.1377874751	-0.0677248363	-0.1508768367	0.125610762	0.0916636448	0.1078491729	-0.0484684346	-0.1638222154	-0.0153349797	0.0366665011	-0.0350060944	0.0138668271	-0.0161220964	-0.0991324169	-0.0634685206	0.1181549756	-0.1338427585	-0.0037465311	-0.0432018213	0.0345615967	0.0713867084	-0.0258549876	-0.1035676303	0.205439	-0.016488	0.000271854144	0.042205182721	-0.0373709	0.0091451	0.0013965841668099	8.363285401000006e-05	-0.0824151999999999	0.0006545	0.0067922651910399	4.28370250000003e-07	0.000696656	0.000413795	1.7122630202500008e-07	4.853295823360001e-07	9.29781e-05	0.0004967201	8.64492707961e-09	2.4673085774401e-07	0.00185202	-7.762000000000003e-05	6.024864400000005e-09	3.4299780804e-06	0.0	0.0	0.0	0.0	0.0
729.5201359014459	-1.5282509282122874	532199.628685664	2.335550899581718	756.5933136738159	-6.760122731869842	45.699259349943375	572433.4422959252	705.400171813638	-2.130385214647049	497589.4023947101	4.538541162786753	704.5121588090414	500.14807970434777	0.980266	23.147009	0.0547432499999999	0.0426922	-0.0689097687	-0.1094138771	0.0691059254	-0.0079707085	0.0425472812	-0.0537692025	-0.052931312	0.0691904504	0.0868869255	-0.0609487251	0.0662510484	0.0260542206	0.0652018985	0.0493703434	0.0176734154	-0.0652387377	0.0449209639	-0.0604486859	-0.0035747444	0.0498692431	-0.0603463196	0.0815290933	-0.0360849485	0.060401725	0.0337486616	-0.1112189513	0.0004244172	0.0587255383	0.0604124591	-0.0431702657	0.0092614031	-0.0362132902	0.0566195201	-0.0404175741	0.0745464633	0.1560885779	0.059749636	0.1539900172	-0.1206608787	-0.1353577882	-0.0685243468	-0.0175609675	-0.1267196772	0.0811111938	0.1141637075	-0.1111589569	0.0753252777	0.0170571293	-0.0806536171	-0.0481666691	0.2095706635	-0.0651396525	-0.0308408136	0.0405340465	0.0394000527	0.0731121697	-0.0052889833	0.0634776455	0.1207475969	0.0548729977	0.139859134	0.1442014686	0.080518347	0.0232689786	-0.0015251933	0.0414643342	-0.0822040826	-0.064805009	-0.042643831	0.0381205937	-0.0687134768	-0.0161602469	0.0717003076	-0.0238206958	0.1650045116	0.1046878256	-0.0988679195	-0.0177888848	0.0021788299	0.1119748224	0.0035825417	0.0682532459	-0.0521456019	0.047351876	0.031108826	0.0611964337	-0.0812935072	0.0674884247	-0.2039123747	-0.1710809882	0.0418356681	0.1400563445	0.0163089782	0.0008325393	-0.0224895132	-0.0708038034	0.1473119774	-0.1112583961	0.0624670252	0.1695633572	-0.0775902656	-0.0895280946	-0.0591266231	-0.0060231214	-0.1290338931	-0.1271508601	0.1073666469	0.0242204565	0.0695158277	-0.030451217	-0.1064242213	0.205439	0.0	0.0	0.042205182721	-0.0373731	-2.2000000000008124e-06	0.00139674860361	4.840000000003575e-12	-0.0483639	0.0340512999999998	0.00233906682321	0.0011594910316899	0.000282861	-0.000413795	1.7122630202500008e-07	8.001034532099999e-08	9.29781e-05	0.0	8.64492707961e-09	0.0	0.00185202	0.0	0.0	3.4299780804e-06	0.0	0.0	0.0	0.0	0.0
728.2133698397641	-1.306766061681742	530294.7120133851	1.7076375399632104	756.8217766051604	0.2284629313444384	0.0521953109984935	572779.2015437913	704.9009585133248	-0.4992133003132721	496885.3613130041	0.2492139192096692	703.9173846054903	493.9639428713902	0.970862	22.924948	0.130866175	0.07276	-0.0388490796	-0.0042519877	-0.0204024212	0.0862887534	0.0803954001	-0.0538313774	0.0356207625	0.0172678535	0.0668584057	0.0243971326	-0.0335663894	-0.0505792794	0.0147059496	0.0991064397	0.0630159148	0.0173454644	0.1474444714	0.1687404654	-0.0176243071	-0.0360511644	-0.0085450291	0.0274648175	0.0502541498	0.1026101886	0.0961471621	-0.1272675142	0.0530739595	-0.0041047688	0.0218330169	0.0569276035	0.1759498478	-0.0448384942	-0.0198699867	0.0036872524	-0.0216652271	-0.0924121875	-0.0593316983	-0.1357806471	0.0242159539	0.0810533058	-0.0669226946	0.0920560523	0.1658712415	0.0397378253	0.0430657948	0.0837742468	-0.0063042254	0.0762362205	-0.0691975444	0.0324376873	0.1096438349	0.1246886216	-0.0251212989	0.1355405644	-0.1334470928	0.0104739778	-0.085804772	-0.24068226	-0.0134869805	0.1339817394	0.0194009443	0.072329706	-0.0582442312	-0.0191950704	-0.0205609618	0.0073126438	-0.0826082682	-0.0507395318	0.0649280004	-0.1058321252	0.0338340288	-0.0265356565	0.0103068236	0.057933182	-0.027985651	0.1875580421	-0.0161477223	0.0685697436	-0.0739583947	-0.0796307154	0.0736533948	-0.0365297817	-0.2098701266	-0.0370638775	-0.0989561692	-0.2172274586	0.0357927741	-0.0963139565	-0.0050963046	0.1693476342	0.0767133969	-0.1361201665	-0.0180044597	0.0960240145	-0.1012034215	0.0880792332	-0.1144280432	0.0096535783	0.1105582279	0.0064228764	-0.0042551483	-0.1678060666	-0.1088605051	-0.0474427883	-0.0023489736	-0.0418133948	0.1407936215	-0.0339972013	0.0676152521	-0.034995421	-0.108871781	0.205432	-7.000000000007001e-06	4.900000000009801e-11	0.042202306624	-0.0869749999999999	-0.0496018999999999	0.0075646506249999	0.0024603484836099	-0.00401678	0.04434712	1.6134521568400003e-05	0.0019666670522944	0.000578029	0.000295168	8.712414822400002e-08	3.34117524841e-07	-0.000350057	-0.0004430351	1.2253990324900005e-07	1.9628009983201002e-07	0.00185202	0.0	0.0	3.4299780804e-06	0.0	0.0	0.0	0.0	0.0
727.8078041981678	-0.405565641596354	529704.1998517585	0.1644834896434622	753.1942735731263	-3.627503032034042	13.158778247416167	567301.6137433494	703.9671854762303	-0.933773037094511	495569.7982273252	0.871932084804707	702.9777953192353	493.3960368268405	0.945512	22.326366	0.15808483	0.0717794	-0.0330228729	-0.0189653615	0.0631213557	0.0596290626	-0.0219984874	-0.035465257	0.0847764549	-0.0147071611	0.0046136587	-0.0259996304	-0.0330473398	0.0379029182	0.033449483	0.115253887	-0.0711127548	0.15211001	0.0256773358	0.1460046617	-0.0604035787	-0.0910656843	0.0565845777	0.0096245728	-0.000300075	0.1170618714	-0.0242311054	-0.0502413152	0.0113070506	0.1056225604	0.2246598257	0.0882049385	0.0536682164	0.133046418	0.0398852115	-0.1207175616	0.19208134	0.0987759977	0.0372167742	0.0217059335	0.0906083738	0.1952681447	-0.0453235467	-0.0009142303	-0.075731104	0.0981286835	-0.0052524071	-0.0219876943	-0.0885589168	0.0839937007	0.0466036406	-0.0126653057	0.0008687899	-0.0169907455	0.0085113536	-0.1202771286	0.0030473116	0.1520322319	0.0148524255	-0.0095313989	-0.0063107735	0.0188618917	0.0863545891	0.0271895125	-0.1275037561	-0.0916084414	-0.0266635156	0.0279749409	0.0227919338	-0.0105233484	-0.0231098948	-0.008511566	-0.0099607579	-0.2168279648	0.0746130488	0.0154190519	-0.0077926796	0.1673904546	0.0430032048	0.1178293102	0.0524631155	0.0969853434	-0.0133848582	0.0510487901	0.0949020425	-0.0510379128	-0.0997251809	-0.0761530725	0.0137888219	0.0104757723	-0.0643499007	0.0733049177	-0.0450371344	0.1560660052	-0.0749033936	0.0346461917	0.1833056413	0.0290215542	0.0968229782	-0.0359214876	-0.0352490248	0.0286565012	0.0425408713	0.1280546371	-0.102540684	-0.046107556	-0.0433000632	0.0605128119	-0.0087168999	0.0120049793	0.0656857936	-0.0394798359	-0.1109009027	0.255505	0.0500729999999999	0.0025073053289999	0.0652828050249999	-0.0653192	0.0216557999999999	0.0042665978886399	0.0004689736736399	0.0238638	0.02788058	0.00056948095044	0.0007773267411364	0.00117096	0.000592931	3.51567170761e-07	1.3711473216e-06	-0.000114729	0.000235328	1.3162743441e-08	5.5379267584000026e-08	0.00219327	0.00034125	1.1645156250000015e-07	4.810433292900001e-06	0.0	0.0	0.0	0.0	0.0
728.2380364837503	0.4302322855825196	530330.637781708	0.1850998195575587	754.3320743686096	1.1378007954832583	1.2945906502023354	569016.8784212496	704.2598365851628	0.2926511089325458	495981.91742696025	0.0856446715594488	702.6719182158757	493.26029773138	1.012563	23.909628	0.08803355	0.0448757	-0.0177070762	0.0141199585	0.0722070129	-0.0690167863	0.0458777721	0.0956187138	-0.1030662064	-0.0069429877	-0.0756078322	-0.1289724553	0.0271709793	-0.0040078322	0.1210364153	-0.0367631333	-0.0412566657	0.0724416725	-0.0356463429	0.0234575326	-0.0684624294	0.1748299569	-0.0232189027	0.1012814829	0.0095122311	0.0705482993	-0.0245861324	-0.1029408831	-0.0493946145	-0.0564906092	0.0614306115	-0.0641619939	-0.0853922851	-0.0378891756	0.0237101925	0.0377691673	-0.0954270549	-0.081249775	0.0871673655	-0.1028471133	-0.071598394	0.0115699291	-0.012429303	-0.0695679355	-0.1036954023	-0.0256367191	0.0664144148	-0.0800536187	-0.1015232837	-0.1516258432	0.0836902218	-0.0377612417	0.1260655366	-0.007127202	0.0203451309	0.1004982836	0.0478409629	0.0348725784	0.0848136935	0.0798172474	0.0586927918	-0.1201387175	0.0943166193	0.0025288149	-0.1550183366	0.0041927332	0.1300220143	-0.0474270893	-0.0665276259	-0.1107158347	-0.0020742783	0.1044659561	-0.0153886456	0.0112495688	0.1465328457	-0.0415278531	0.061885885	-0.0374056241	0.011235776	0.0246812653	-0.0907037009	0.0290619814	0.1257557677	0.0789899199	-0.0111123157	0.021539935	-0.027108475	0.2471309183	-0.0973459743	-0.0330063028	0.0545811065	-0.0253979404	0.0495398618	0.0590220208	0.1152261255	-0.12541633	-0.0408555656	-0.0670672933	-0.040819695	-0.0756340869	0.0010612655	-0.0558786652	-0.0448944926	0.1177428554	-0.112547436	-0.063402011	0.0134096893	-0.0531551655	-0.0169069738	0.0330706806	0.0637282764	-0.0438968002	-0.1125037874	0.255702	0.000197	3.880900000000107e-08	0.065383512804	-0.0995654	-0.0342462	0.00991326887716	0.00117280221444	0.0453112	0.0214474	0.00205310484544	0.00045999096676	0.00149959	0.00032863	1.0799767690000009e-07	2.2487701681e-06	-0.000311018	-0.000196289	9.6732196324e-08	3.8529371521e-08	0.00231121	0.0001179399999999	1.3909843599999992e-08	5.341691664100001e-06	0.0	0.0	0.0	0.0	0.0
728.7183409456472	0.4803044618969352	531030.4204305765	0.2306923761181044	757.5727189749141	3.2406446063045	10.501777464370443	573916.4245350441	704.6881778745321	0.4283412893693139	496585.4280361282	0.1834762601785663	703.7769034624537	493.1784839964239	0.964563	22.776218	0.1573386	0.0881879	-0.0250481515	0.0933875738	-0.0527684561	-0.0806704428	0.0039049941	0.0086948096	-0.0730514162	-0.0517175919	-0.036298979	0.0269277203	-0.0072987921	-0.1090364047	0.0920926769	0.0782887076	0.0568384847	0.0512298743	-0.0801549805	0.0197295698	-0.0353188489	0.1779050685	-0.0145192303	-0.0545947604	0.0186860524	0.0647658765	-0.0377330003	-0.0233660179	-0.025174327	0.01481562	-0.0881983636	-0.0461001468	-0.0478259165	0.0578618263	-0.0999128964	-0.1185381153	0.0836977291	-0.0766951613	0.0618522436	0.0924969954	0.150825253	0.0056443174	0.2213710259	0.0476215943	-0.1419774772	-0.0772089913	0.0322013213	-0.1507976089	0.0049074093	-0.0151542209	-0.1187234849	0.0306689707	-0.0451323302	-0.0407822947	-0.004984916	-0.0986431827	-0.0237113462	-0.1822445123	0.0637852807	-0.0559138624	-0.0551252241	0.0617845566	0.0108313171	0.0746825629	-0.0164284184	0.06834483	0.1419844424	-0.065277766	-0.0368217283	-0.0494983722	0.0771999155	-0.0219181636	0.0435274101	-0.025333771	-0.0073594752	0.1074074041	-0.0039971877	0.0757049908	0.0240745227	-0.0283240292	-0.0326073176	0.0482835871	-0.0056528375	0.0385016975	0.1090210653	-0.0579190039	0.0717496934	0.0711080228	0.1449191803	0.0269092369	-0.1479143345	-0.0057792857	-0.0347013707	0.0029115185	-0.0896166232	0.1079660042	-0.0930716863	-0.1409271349	0.005982658	0.0367962267	-0.0698158122	-0.1016056969	0.0452555988	0.0616489188	0.0685196496	0.1110541298	0.0666092773	0.0914078982	-0.1085414905	0.0697107196	0.0617435365	-0.0482387676	-0.1136742748	0.273469	0.017767	0.000315666289	0.074785293961	-0.0294393	0.0701261	0.00086667238449	0.0049176699012099	0.0685821	0.0232708999999999	0.0047035044404099	0.0005415347868099	0.000756671	-0.000742919	5.519286405610002e-07	5.72551002241e-07	-0.000191575	0.0001194429999999	3.6700980625e-08	1.4266630248999992e-08	0.00225008	-6.113000000000039e-05	3.7368769000000474e-09	5.062860006399999e-06	0.0	0.0	0.0	0.0	0.0
730.0648629621636	1.34652201651636	532994.7041319627	1.8131215409632848	754.8155704599551	-2.757148514958999	7.601867933540613	569746.5454087874	705.394282578148	0.7061047036158925	497581.09389394015	0.4985838524684874	704.0341611151548	499.455924927257	1.161765	27.432739	0.1754210499999999	0.0936904	-0.0877818918	0.0300638246	0.0647933788	0.1483875783	-0.0583123828	0.0071837947	0.0608917078	-0.0931691462	0.0469394481	-0.0959839158	0.0089537728	-0.0191841809	-0.0589709198	0.0782046776	-0.0323272286	0.0807668267	-0.1434438872	0.1144413297	0.00427797	-0.1618619068	0.1528667982	-0.0515045949	-0.0485378375	0.1868485351	-0.0447325146	0.0154951384	0.0681783618	-0.045734786	0.0528082138	-0.0574572861	0.0460122795	0.0113422865	-0.0564077867	-0.110674123	0.0859480136	-0.0306794839	-0.107284191	-0.0816393422	0.0585030225	-0.0675196794	0.0572544375	-0.1644858707	-0.005538808	0.0015525582	-0.009610564	-0.0468621708	0.0861929168	-0.0447143945	-0.0648286896	0.1294929081	0.0069231357	-0.0685970573	0.0178206289	-0.1177003813	0.1212417396	0.0815878935	0.0534768966	0.004064562	-0.0285586155	0.0357390664	-0.0754162183	-0.0899167984	-0.0341486827	-0.1041510155	-0.1042770333	-0.0942532656	0.0461341461	-0.0460627461	-0.0913145084	-0.0917882046	0.0940991218	-0.2065118959	0.0168228943	-0.0202379558	-0.10145538	0.0583052527	0.0620685	-0.0065310703	-0.0664224046	0.0891871071	-0.007160224	-0.0673336514	-0.041220152	0.0369395133	0.0540482078	-0.044334214	-0.0106466404	-0.07071713	0.0005368965	0.0665373656	-0.173325245	0.0447652314	-0.0866813787	-0.0281157973	0.0417970196	-0.1258252834	-0.0892128787	-0.0545580105	0.135068006	-0.0436467782	0.0476752825	0.0198581647	0.0686413566	-0.0973827773	-0.0271696779	0.0942223772	-0.0538087698	0.0180010093	0.0597324219	-0.0524983198	-0.1144078661	0.295498	0.0220289999999999	0.0004852768409999	0.087319068004	-0.0935205	-0.0640812	0.00874608392025	0.00410640019344	0.0821835999999999	0.0136014999999999	0.0067541441089599	0.0001850008022499	0.00193909	0.001182419	1.398114691561e-06	3.7600700281e-06	-0.000125387	6.618800000000001e-05	1.5721899768999998e-08	4.380851344000001e-09	0.00251566	0.00026558	7.053273640000004e-08	6.3285452356e-06	0.0	0.0	0.0	0.0	0.0
732.0869223155808	2.0220593534171485	535951.2618254991	4.088724028741777	759.2829594457014	4.467388985746311	19.95756434996745	576510.6125046227	705.8395417023879	0.4452591242398966	498209.458630637	0.1982556877188797	704.13448161881	506.1226276157152	1.162305	27.445501	0.0982133999999999	0.0462766	-0.1201546957	0.0727060431	-0.0008035195	-0.1088463214	-0.0847394603	0.111844256	-0.1388838408	-0.138880083	0.0188974621	-0.0743610975	-0.0239900691	0.1156922919	0.032891287	0.0224302865	0.0454513528	-0.0117968053	-0.1764501689	-0.0907946172	0.0164116593	0.0703954209	0.0748788456	0.036555195	-0.0602665134	-0.0287893878	-0.096229876	0.0087147794	0.0591854808	0.0753950885	0.0942097729	-0.0047900976	0.0532235599	-0.0159296301	0.0457898793	0.0173471516	0.0514525558	-0.0024967365	0.0243423813	-0.0408742818	-0.0450742866	-0.0796118683	0.0118998951	0.0204207004	0.0505022306	-0.0798555367	0.0473512245	0.0146861129	-0.0042965381	-0.0023282167	-0.009608712	-0.0765300622	-0.0846745674	-0.0981259265	-0.061848103	0.0849319513	0.0925849811	0.0103476687	-0.0673015714	-0.1704860548	0.0885284204	-0.0777062689	-0.0426805888	-0.1285293839	0.1394467559	0.0334010322	0.0433919723	-0.0825959724	0.0839699	0.0176029525	-0.0693218987	0.150742856	-0.0265304697	-0.1189670948	0.0556475588	-0.0412972426	0.0350557608	0.0752772744	-0.0098140211	-0.0597214807	-0.0028391446	0.0249303048	0.0388996023	0.0062360611	0.0178801519	-0.0017695913	0.0665268192	5.41487e-05	-0.0103855556	-0.0556303294	0.0521959613	-0.1266800784	0.0745056852	-0.1300352721	0.0188031716	-0.0397330888	-0.0562051402	-0.0369632873	0.0915853278	0.1747266743	-0.0228453441	0.0767739137	0.0328620798	-0.0352065666	0.0352711747	-0.0036756207	-0.0781183511	0.0329813459	0.0095593521	-0.0987534656	0.0576957916	-0.0566681795	-0.1147017419	0.286627	-0.0088709999999999	7.869464099999932e-05	0.082155037129	-0.118753	-0.0252324999999999	0.014102275009	0.0006366790562499	0.0456342	-0.0365493999999999	0.00208248020964	0.0013358586403599	0.00163636	-0.00030273	9.164545290000012e-08	2.6776740496e-06	-0.000373867	-0.00024848	1.39776533689e-07	6.174231040000003e-08	0.00251566	0.0	0.0	6.3285452356e-06	0.0	0.0	0.0	0.0	0.0
731.2066453088045	-0.8802770067762822	534663.1581437557	0.7748876086590107	760.6326039561494	1.3496445104480017	1.821540304582426	578561.9582011125	706.002775946949	0.1632342445610675	498439.91964479786	0.0266454185974223	704.6093228536212	511.1983411530285	1.024709	24.196453	0.2089876999999999	0.125951	-0.150243831	-0.0166294406	0.1378433907	-0.1166168312	-0.0389449942	0.0391661136	-0.1521913208	-0.0295571587	0.0253593136	-0.0432406311	0.2184155182	0.0270628886	0.00987434	0.0307047914	0.0843835744	0.0188229516	-0.0992958482	-0.0792169719	0.0191220748	0.0595841523	0.0872846209	-0.0328087452	-0.0520476556	-0.0665376907	0.0272858234	-0.073018575	0.119059422	-0.0829391964	-0.0943612578	-0.138715213	0.1241841994	-0.1575535254	0.040226959	-0.0674382714	0.0885132873	0.1189251134	0.0758188729	-0.1230489197	-0.0305595329	0.0207094406	0.0361259756	-0.1490877517	0.0092838119	0.0448287205	0.0599136209	0.0305978511	0.0086267307	-0.0441801738	-0.0247059492	0.0924486781	-0.1145074347	-0.0381121665	0.0225288147	0.1340117812	0.0180121173	0.2915222419	0.0540781279	-0.0618346589	0.0321985404	-0.0390227027	0.0400616126	0.0178693207	0.0609315382	0.0414895817	0.0565273538	-0.0704235325	-0.0083827038	0.0781815382	-0.2103446415	-0.0378815411	0.0093812791	0.0165879019	0.0578547313	-0.0939426784	0.0411216298	-0.0205773634	-0.1116489027	-0.1610206578	-0.1010009213	0.1449401249	0.0691819466	0.0426172423	-0.037972325	-0.1038289231	0.0789470526	-0.1374086677	-0.0923948541	-0.0559461877	0.03707412	0.0182864731	-0.0223605183	0.1553848635	0.0933485995	-0.0783294825	0.027759417	-0.1452067156	-0.0036937601	0.1214161788	0.0110580918	0.032088554	-0.0459080096	-0.0129303033	0.0735850319	-0.0788501999	-0.1761155742	-0.0747579751	-0.0302140892	-0.1639756761	0.0556345156	-0.0607412226	-0.1145547726	0.319333	0.0327059999999999	0.0010696824359999	0.1019735648889999	-0.0237881	0.0949648999999999	0.00056587370161	0.0090183322320099	0.119496	0.0738618	0.014279294016	0.00545556549924	0.00148726	-0.0001490999999999	2.2230809999999965e-08	2.2119423076e-06	-0.000373867	0.0	1.39776533689e-07	0.0	0.00251566	0.0	0.0	6.3285452356e-06	0.0	0.0	0.0	0.0	0.0
