global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
758.4165356619811	-0.5330399435030131	575195.6415655211	0.2841315813696954	837.6455342668821	1.3294687423887126	1.7674871369886251	701650.0410772504	741.3916941647803	0.0693890273144006	549661.6441765232	0.0048148371116386	747.6637289746177	556.5375553753834	1.12464	24.599564	0.36025939	0.20456	0.0146533913	-0.0906678253	-0.0027097009	0.1186890998	-0.0571323969	-0.1055002677	-0.0009041494	0.0657694447	-0.0125254632	-0.1236227202	0.1272489963	0.068091412	0.0404894084	-0.0665119108	-0.0122275257	-0.027123148	0.021024954	0.0082435844	-0.0660281927	-0.1390667887	-0.032337445	-0.0082902384	0.0038682459	0.0310924108	-0.0278104265	-0.0666535763	-0.0067588436	-0.0032513523	-0.0087179639	-0.1332841006	-0.0689425015	-0.0305967564	-0.0421470239	-0.0583332164	-0.0276362287	-0.1419516173	-0.0099620779	-0.0007316742	-0.0039767561	-0.0438757366	-0.0044949581	0.1560448937	-0.1026588679	-0.0195016694	0.0695435854	0.1533004806	0.01468418	0.085828474	-0.0581339627	-0.1743158454	-0.0181698449	0.0549856067	-0.0943293978	-0.1165182038	0.0518217431	-0.0437686893	-0.0595168757	-0.0485425398	-0.1708848235	0.0923237158	-0.0017616091	-0.0261021319	-0.030061126	0.1117143339	0.0641659202	0.0558477532	0.1197669528	0.0061979483	-0.0252331961	-0.0828269062	-0.0878724816	0.0142794712	-0.0293934082	0.0826303269	0.0917786707	-0.04464134	-0.165862574	0.0452444816	0.0264820805	-0.0972558858	0.1111478941	-0.0119017069	0.1339425876	-0.1116710434	-0.0074613797	0.0820762307	0.0386722996	-0.0732948475	-0.10728879	0.05215045	-0.0232838243	-0.0771870457	-0.0101878999	0.070564074	-0.0717624496	-0.0151563722	0.0338268076	-0.018232719	0.0515816437	0.1010387905	-0.0195827707	0.1050499911	-0.0681310055	-0.0149750876	0.1218018006	0.0732270951	-0.0212145853	-0.1003129872	0.025552	0.01700679	0.0002892309061041	0.000652904704	-0.0902463	0.0120076999999999	0.00814439466369	0.0001441848592899	-0.245419	0.156385	0.060230485561	0.0244562682249999	0.0041092	-0.0020007899999999	4.003160624099999e-06	1.6885524640000004e-05	-0.000780269	-0.000486349	2.36535349801e-07	6.08819712361e-07	-0.000203721	0.001010059	1.020219183481e-06	4.1502245841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.7283700961066	-2.688165565874556	571125.3693681179	7.226234109553671	837.0528214684289	-0.592712798453249	0.3513084614502818	700657.4259282574	740.7179214088322	-0.6737727559481073	548663.039096221	0.4539697266579077	746.9416747133808	549.8826710154233	1.164795	25.477888	0.2314101	0.121471	-0.0302156119	-0.0776926422	0.0156671891	-0.0486593627	0.1394249269	-0.0181783559	0.0667373477	0.08641178	-0.0309304788	-0.0687730602	-0.0792985853	-0.0727610973	-0.0894744467	0.057971113	0.0659378735	0.0851563987	0.0491188832	0.0270076359	0.0026753914	-0.0578427891	0.0519336323	0.0239103796	0.0526961182	-0.050282909	-0.1727714292	-0.2226108971	0.0373423202	-0.0498068539	-0.0422764229	-0.1322182128	-0.0019494289	0.0417595631	0.0270925044	0.0883147252	-0.0624044755	0.1442439348	0.0911188875	-0.1230446392	-0.1057212433	-0.0351729302	-0.0860662966	0.0400211057	-0.1674573533	0.1868370375	-0.1038217865	0.0565294356	-0.0543716858	-0.0985514675	0.0410750198	0.0294458852	-0.0715563854	-0.0973185589	-0.1362257679	-0.1483992985	-0.0163153895	-0.1319253727	0.031052821	-0.0539599146	0.1265021451	-0.0232882991	-0.0331322211	0.0030401817	0.0759515692	0.0468714719	-0.00359168	0.0863283179	-0.0563133185	0.0748917316	-0.0318030518	-0.1048554896	0.1840241685	-0.0414878359	-0.0301666766	0.1321565445	-0.0413183642	-0.0743311063	0.0573176779	0.0909318272	-0.0902791308	-0.0359479831	0.0161027839	-0.1573242394	-0.067448094	-0.0969311779	-0.0737833731	-0.0038467615	0.1052087523	0.0386300888	0.0743190277	-0.094885754	0.0007255799	-0.2535374769	0.0130538576	0.0357392909	0.0047134325	-0.0564972656	0.0845370156	-0.0559919242	0.0830299688	0.0168933656	0.0605148378	-0.0476453358	-0.075149143	0.1401656027	-0.1914538138	0.0713867084	-0.0258549876	-0.1035676303	-0.0181441	-0.0436961	0.00190934915521	0.0003292083648099	-0.113241	-0.0229946999999999	0.012823524081	0.0005287562280899	-0.332654	-0.087235	0.110658683716	0.007609945225	0.00520823	0.00109903	1.2078669409e-06	2.71256597329e-05	-0.000331645	0.000448624	2.01263493376e-07	1.0998840602500001e-07	-0.000201689	2.0319999999999837e-06	4.129023999999932e-12	4.0678452721000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.9198023732285	1.191432277121976	572927.5872247274	1.4195108709680566	831.8839386855213	-5.168882782907531	26.7173492234379	692030.8874429362	741.7602208285814	1.0422994197491562	550208.2252036658	1.0863880804094277	747.6608515779626	553.471802103776	1.106431	24.201283	0.26707156	0.132372	-0.0167683278	-0.0687027946	-0.0204901635	0.0488392105	0.0469055417	0.0492695679	0.0605412051	0.0971478938	-0.0214261845	-0.0285614456	0.1020921041	-0.1083239268	-0.0651530991	-0.123622492	0.0452351477	0.0617807099	0.0201759696	-0.0279675508	0.0082748708	-0.0784679695	-0.0085089058	-0.0137523388	0.1292897884	-0.132117628	-0.0591163975	0.006251701	-0.02206086	0.0108616372	0.0709362636	0.0091109466	0.0314144526	-0.0220008966	-0.0517792135	-0.0687957378	0.0030860089	-0.0923006242	0.013844003	-0.054408999	-0.0334780726	-0.0656593874	0.0632795355	0.0161726448	0.0228617992	-0.028609792	-0.0467857555	0.1701299397	0.0279128719	0.0592973539	-0.0209857352	-0.1609321512	-0.0245946251	-0.1038331147	0.0283166677	-0.055246261	-0.0455264965	-0.0978062261	-0.0408716426	-0.1953654434	-0.0224467092	0.0325816124	-0.0225125824	0.0122359362	0.039257685	-0.0147805481	0.010409507	0.0594289525	0.1267294957	-0.0107077005	-0.0813587467	-0.1399315211	-0.0639589177	0.0113004914	0.0169994851	0.1235389505	0.0615633081	0.0101160359	-0.0967611944	-0.0726318852	0.0431123005	0.051471921	0.0669875951	-0.0145638928	0.0299485371	-0.0239039019	-0.0825065464	0.1207787274	-0.0186055741	-0.0276359067	-0.0651712803	0.0717284367	-0.0512858087	0.0637137555	-0.0163818922	0.0661753199	0.1001216559	-0.0851872638	0.1388852756	-0.1196751133	-0.0046692312	0.0472241645	0.1391642068	0.0648035764	0.0449486471	-0.0913544384	-0.0887135212	0.0695158277	-0.030451217	-0.1064242213	-0.00114999	0.01699411	0.0002887997746921	1.3224770001e-06	-0.0333946	0.0798463999999999	0.00111519930916	0.0063754475929599	-0.250478	0.082176	0.0627392284839999	0.006752894976	0.0043111	-0.00089713	8.048422369000006e-07	1.858558321e-05	-0.000504348	-0.0001727029999999	2.982632620899999e-08	2.54366905104e-07	0.000489579	0.000691268	4.77851447824e-07	2.39687597241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.4688870359672	-0.4509153372613355	572245.1770534349	0.2033246413775039	833.3614879490792	1.4775492635578755	2.183151826240421	694491.3695967033	740.9972191851992	-0.7630016433821538	549076.8788401982	0.5821715078038674	746.4207625392817	550.5074725755416	1.088926	23.818394	0.32388109	0.146268	-0.062364025	-0.0119911934	-0.0610731858	0.0495050988	0.0556314496	-0.0272284161	-0.0502299072	0.1586439865	-0.0365379988	-0.02240843	0.0140619548	-0.0250937322	-0.1367828613	0.2054900808	-0.0939547339	0.0207194594	0.0928079109	-0.0250307166	0.0200286634	-0.0500753919	0.0703271782	0.0558196262	-0.0113242854	0.086883668	-0.1447062741	-0.0831023874	-0.0236713153	0.0242329755	0.0019107771	0.0217310244	0.0400358035	-0.0764951243	0.0615711193	0.1144087318	-0.0873302708	0.1144235459	0.046927505	-0.0334044929	0.0283577637	0.1696949988	0.00446803	0.0700938069	-0.0028626239	0.0685634721	-0.0666569426	0.0289937162	-0.0474966576	-0.0447368266	0.1450106551	0.0522508307	0.0317293853	-0.1017057732	0.0735096215	-0.0538707927	-0.0219142672	-0.0109137027	0.0401832217	-0.0718616029	-0.0289725621	-0.0425760946	-0.0462275108	0.0647933839	-0.0211202627	0.1194307055	0.0216099189	0.0574036767	-0.0697390323	0.1355867294	0.0206071298	-0.0565288843	0.1420544963	-0.0275314326	-0.0248062576	0.0099024495	0.0363032458	-0.0358238955	0.0586067404	-0.0779855831	0.0265020448	-0.0490954967	0.0410800725	-0.0774344679	-0.0588297696	-0.082155731	-0.1038017832	0.0445905668	0.1465886141	0.0770651274	0.1785579187	-0.0658253906	0.0126874799	0.046113483	0.0847616597	0.1056472347	-0.0320847596	-0.026598063	-0.0537533823	-0.1049135251	-0.1022657345	-0.199942257	-0.0073256684	-0.1294137859	-0.0747656322	-0.1143185818	-0.0690517858	0.0676152521	-0.034995421	-0.108871781	-0.00165753	-0.0005075399999999	2.575968515999999e-07	2.7474057009e-06	-0.102309	-0.0689143999999999	0.010467131481	0.0047491945273599	-0.322883	-0.072405	0.1042534316889999	0.005242484025	0.00571171	0.00140061	1.9617083721e-06	3.26236311241e-05	-0.00132482	-0.000820472	6.731743027840001e-07	1.7551480324e-06	0.00190958	0.001420001	2.016402840001e-06	3.6464957764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.39774783743	-0.0711391985372529	572137.5529335362	0.0050607855685226	832.8012043940482	-0.5602835550309919	0.3139176620381665	693557.8460401773	741.8721418715468	0.8749226863475315	550374.2748850764	0.765489707085581	747.9446455917749	548.7328831179833	1.087085	23.778126	0.2989890299999999	0.145652	-0.039149264	-0.0720894272	-0.0969795481	-0.0257625446	0.0645342334	0.09866383	0.0822643375	0.0293832455	-0.0841351195	-0.0014429685	0.0186849025	-0.0418621904	0.0078150649	-0.039980289	0.009148741	-0.0679565484	0.0308023149	0.0329062981	0.0451540528	-0.0036922927	-0.0208586372	0.1243883125	0.1778241062	-0.1259611255	-0.1891767018	0.1241554696	-0.0989417749	0.0675871896	-0.0529039438	-0.0408284006	-0.0101772975	0.0182420093	-0.0281033109	-0.1204093447	-0.0618745354	-0.0558827136	-0.0295067446	-0.0150452815	-0.1182300674	-0.0762965296	-0.0661339446	-0.0890019075	-0.0145884475	-0.2318364098	-0.1452508111	0.0727236304	0.13204951	-0.0562633266	0.000126138	-0.0559647856	0.0919536363	-0.1008051734	0.0634860143	0.0232823302	0.1176179608	0.0685746581	-0.0180247056	0.1217329167	-0.0567703863	0.0469658103	-0.1694461767	0.0123783064	0.0698874195	-0.0070650483	-0.0880378119	0.0340117665	0.0578911316	-0.0401130611	-0.1593610479	-0.1673778877	0.047499671	0.0972139076	0.0890293403	0.0143048682	0.0156210594	0.0106440604	-0.2060821151	-0.0920319084	0.0148111258	-0.01360608	0.0710496987	0.0556609563	-0.0059921818	0.0284251626	0.0874880984	-0.0478302246	0.0035582625	0.0314582697	-0.1449057662	-0.0119188901	-0.0046928659	0.0585645144	-0.0654543015	0.024189505	0.1318593662	0.0388755422	0.0891805957	-0.0595179564	-0.1117477146	-0.1498197561	-0.0713724885	-0.047713598	-0.1177201118	0.2163250097	0.052811625	0.0656857936	-0.0394798359	-0.1109009027	0.0274857	0.02914323	0.0008493278548329	0.0007554637044899	-0.0333172	0.0689917999999999	0.0011100358158399	0.0047598684672399	-0.224777	0.0981059999999999	0.050524699729	0.0096247872359999	0.00432291	-0.0013888	1.92876544e-06	1.86875508681e-05	-0.00122214	0.0001026799999999	1.054318239999999e-08	1.4936261796e-06	0.0013461	-0.0005634799999999	3.175097103999999e-07	1.81198521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.6286155081275	0.2308676706975347	572486.8618057459	0.0532998813733053	835.6841511104976	2.8829467164493963	8.311381769886356	698368.000417273	741.9945886418275	0.1224467702807032	550555.9695737548	0.0149932115521753	747.6349205482262	553.261390222968	1.105554	24.182089	0.23260525	0.104632	-0.0125532091	-0.0641743641	-0.0700943883	0.0371852679	0.0896774758	-0.0188975434	-0.111129522	0.0589912487	-0.0270588747	-0.079585512	0.1069763836	-0.1273920791	0.002839504	0.0515176851	-0.1005072172	-0.0664970639	0.0037569035	-0.0973642066	-0.0378638638	-0.1022468058	0.0717929788	-0.0453462438	-0.0651865868	0.0519206783	-0.0272973846	-0.0379413691	0.1213369144	0.0939288525	0.0291935581	-0.1076719865	-0.2060667576	-0.074703706	-0.079535622	-0.0529670433	-0.0502757211	0.0170149363	0.1031995354	-0.0070534832	-0.0181738484	0.0786924578	0.1618917005	0.0350276569	-0.008256412	0.1257449826	-0.0802955586	0.1410136886	0.0879882385	0.1288116175	-0.0011612905	-0.020691639	0.02978879	0.1424810994	0.0974723332	0.2077542381	0.0261654745	0.0937669831	0.1264838446	0.0383495272	0.0212614087	-0.0176568031	-0.0216425088	-0.0068561587	-0.0996655066	0.0771686083	0.0893438177	0.0447312428	-0.0065670753	0.1034582984	0.0290071517	-0.0033989975	-0.029990725	-0.0916165539	0.0503859651	0.0286077257	0.1274057139	-0.2281466009	-0.0052806142	-0.1392267803	-0.1444811376	-0.0703579509	0.0316162985	0.0053542928	0.0365953995	-0.0772755246	-0.0831182348	-0.0253804544	-0.0514170668	-0.1301733223	0.0517825137	0.0836450271	0.0265165791	0.0123879543	0.0432164136	0.125447478	-0.0349703244	-0.0897129892	-0.0297250906	-0.1729512176	-0.1764871347	0.1090744403	-0.1386024531	-0.0449359573	0.0862071199	-0.0406618105	0.0323122128	0.0637282764	-0.0438968002	-0.1125037874	0.0406848	0.0131991	0.00017421624081	0.00165525295104	-0.0799698999999999	-0.0466526999999999	0.0063951849060099	0.0021764744172899	-0.28284	-0.0580629999999999	0.0799984655999999	0.0033713119689999	0.00523719	0.00091428	8.359079183999999e-07	2.74281590961e-05	-0.000687166	0.000534974	2.86197180676e-07	4.72197111556e-07	0.000501545	-0.000844555	7.13273148025e-07	2.515473870250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.5627576280367	1.934142119909211	575417.4572602515	3.740905740006897	833.3011877896233	-2.382963320874296	5.678514188632254	694390.8695715971	741.6842689976652	-0.3103196441622913	550095.554878601	0.0962982815530111	747.534263355057	553.8208510688602	1.086672	23.769098	0.2314074	0.122371	0.0052670003	-0.0490637522	0.0507312809	-0.0359970342	0.1344629582	0.0455582168	0.1173776417	0.0205671327	0.0076654916	0.0458453824	-0.0132343194	-0.0627297709	-0.061637147	0.0404832383	-0.2115616556	0.049370112	0.0134306515	0.0916360193	0.0013729073	-0.0021577899	-0.0024742127	-0.1038218035	0.1521072955	-0.0785542176	-0.1168057393	-0.0825294521	-0.0184886046	0.0678469286	-0.0448222453	0.1079423572	-0.0208682582	-0.05168047	-0.040779978	0.0222098502	-0.0134714291	-0.0298703315	0.0932598743	-0.0891169408	-0.0404042354	-0.0134568165	0.0559671275	0.0835667329	0.0265956988	-0.0663392818	0.0267191391	0.0306494129	-0.1471686981	-0.0382439891	-0.0169678819	0.0067453934	0.0019718027	-0.0619846823	-0.0768174342	0.1381485325	-0.0917636511	0.0317896253	-0.1187717283	0.1607194847	0.107260543	-0.0850972796	0.0193363586	0.0005015935	0.1167774908	-0.0454657248	0.0039371347	-0.0117752917	0.0651889469	0.0497198836	-0.0566642755	-0.0940546812	0.1442134529	-0.0684637893	0.0119684817	0.0500373761	-0.0082408667	0.0483670083	0.03616768	0.0207306086	0.075867396	0.0730469379	-0.063929259	0.079583126	0.0436621095	0.0288296081	-0.0258223957	-0.0474804942	0.155884696	-0.1658679325	-0.0473748562	-0.0669210961	-0.1444207026	0.0241930502	-0.1163695825	-0.0626103909	0.0093517126	0.0054619126	0.0604665627	0.0442430147	-0.0333217763	0.0152851463	-0.0622982367	-0.0926184502	0.0356386593	0.04795898	-0.001755889	0.0617435365	-0.0482387676	-0.1136742748	0.0162853	-0.0243995	0.00059533560025	0.0002652109960899	-0.100584	-0.0206141000000001	0.010117141056	0.00042494111881	-0.375414	-0.092574	0.140935671396	0.008569945476	0.00633988	0.00110269	1.2159252360999998e-06	4.01940784144e-05	-0.000586108	0.000101058	1.0212719364e-08	3.43522587664e-07	-0.000171103	-0.000672648	4.524553319040001e-07	2.9276236609000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.7999396579879	1.2371820299512135	577295.948304282	1.530619375234206	837.5733824562157	4.272194666592327	18.251647269259923	701529.1709991461	742.2079302419951	0.5236612443299009	550872.6117141063	0.2742210988131401	747.426266215929	556.5055153844421	1.10815	24.238894	0.32096339	0.154045	-0.0188512295	-0.0354630035	-0.0246634554	0.0747895919	-0.0483231013	0.0248467443	-0.0616545116	-0.0665617798	-0.0171506065	-0.0368925434	0.0944133544	0.1655915478	-0.0561006035	-0.0180065183	-0.0012777744	0.030315927	0.0040897971	-0.0327565992	-0.0171271925	-0.0516753112	-0.0676370909	-0.0784691928	0.0314530791	-0.0600927023	0.058198205	0.0124751748	-0.0022289306	0.0387472025	-0.0582494037	-0.0874222146	0.0451286546	-0.0364044906	0.0754732998	-0.0734020797	-0.1606915169	0.0426272411	0.0870478385	-0.078570327	-0.0804865864	-0.0632336548	-0.0646205098	0.070753206	0.1629435276	-0.009466558	-0.0806033098	0.0448315092	-0.071563793	0.0862691986	-0.1403231846	0.0640052355	-0.0810566872	0.0834092596	-0.0229622294	-0.1126556166	0.0396789166	0.0415078136	0.0544556875	0.0990935368	-0.1400723359	-0.01870845	-0.0822924511	0.0556759309	-0.0889177854	-0.0230187994	0.0382005105	-0.0051375364	0.1269785334	-0.0472510357	0.0305043629	-0.0036352251	-0.0429911128	-0.032134986	-0.0593215195	0.0805356076	-0.006288993	-0.0600892454	-0.0611483316	-0.0141093501	0.1124839221	-0.1747615638	0.1128480548	0.0122679224	-0.0055125609	-0.1257796467	-0.1917173924	-0.0543328544	-0.1002174038	0.0155008491	-0.0178915735	-0.08659941	0.018415896	0.0187484025	-0.0480179235	-0.0708963632	0.0841239421	-0.025964782	0.0422256034	-0.0049116261	-0.0630969422	-0.1694686314	-0.0072504565	0.0582778522	-0.0586550062	0.0435442259	0.0138899475	0.0597324219	-0.0524983198	-0.1144078661	-0.00675461	-0.02303991	0.0005308374528081	4.562475625210001e-05	0.00346413	0.10404813	1.2000196656900002e-05	0.0108260133564969	-0.292337	0.083077	0.085460921569	0.006901787929	0.00702903	0.00068915	4.749277225000005e-07	4.94072627409e-05	-0.00171797	-0.001131862	1.281111587044e-06	2.9514209209000003e-06	0.000223852	0.000394955	1.55989452025e-07	5.0109717904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.425634302448	-2.3743053555399456	573693.5914984656	5.637325921345668	833.4479659315386	-4.125416524677007	17.019061502078117	694635.5119154193	741.6185904785411	-0.5893397634539497	549998.1337433781	0.3473213567879573	747.4753542582672	545.7492948163609	1.024762	22.414921	0.28123147	0.140813	-0.0743702485	-0.0314774424	-0.0220805234	0.0582355863	0.0830388385	0.0647084945	-0.0424958444	0.0899701067	-0.1182708169	-0.0479353018	-0.0394669288	0.0246693711	-0.1360076443	0.1578968875	-0.0239723052	-0.0214984532	0.0183249287	-0.0245284766	-0.0086727789	-0.1052429268	-0.0802665237	0.0240773491	0.1175630015	-0.1287201854	-0.0733523555	-0.0142323817	-0.0163903455	0.0824395463	-0.0721115839	0.0544786926	0.1747055226	-0.0760469563	-0.0123813586	-0.0987691599	0.0247617024	-0.0021484962	-0.1464243632	0.0445455227	-0.1078402409	-0.0992475141	0.1045304481	-0.1211193364	0.020163764	0.0026763654	0.1522284744	0.0751037136	0.0671154124	0.119584117	0.0419200835	-0.057034747	-0.1192380499	0.0310265075	-0.1078289395	0.1336953883	-0.1300392382	0.0213011405	-0.175301253	0.0539920459	-0.0583526129	-0.0067899332	0.0606121621	0.0264625659	-0.0449784802	0.0427663098	-0.0409057941	0.0657502317	0.0747595991	-0.0902352187	-0.1404259004	-0.0528184225	0.1150506705	-0.086550249	0.0680689496	0.0645598134	-0.0915380723	0.1412198736	-0.0745041343	0.001396928	0.1169675425	0.0451871888	0.1905292519	0.0290443584	-0.0687232273	0.0238352354	0.0004433421	-0.1052686636	-0.0065826641	-0.0206307333	-0.1169953901	-0.0011952	0.0853482102	-0.0748877502	0.0269816538	0.0530486216	-0.0482948046	-0.1478294508	0.0523484015	0.0794018548	-0.1058305905	0.1155765102	-0.0256820881	-0.1226407502	-0.0085241458	-0.0186427596	0.1200970158	0.0576957916	-0.0566681795	-0.1147017419	0.00356913	0.01032374	0.0001065796075876	1.2738688956899998e-05	-0.0488787	-0.05234283	0.0023891273136899	0.0027397718524089	-0.21919	0.073147	0.0480442560999999	0.005350483609	0.00539998	-0.00162905	2.6538039025e-06	2.9159784000400004e-05	-0.00185983	-0.0001418599999999	2.0124259599999986e-08	3.4589676289e-06	0.0013613	0.0011374479999999	1.2937879527039995e-06	1.85313769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.4010953792231	-0.0245389232248953	573656.419281647	0.0006021587530373	835.8321013937415	2.384135462202835	5.684101902133125	698615.3017202778	740.0901640027546	-1.5284264757865458	547733.4508536241	2.3360874918852805	745.968804505385	559.58561492065	1.088485	23.808735	0.31273672	0.161345	0.0039037629	0.0534608259	-0.0401004827	0.0854815947	0.0512808116	0.118782724	-0.0490490667	-0.0371476823	-0.0311300337	0.0171016861	0.0280065793	-0.0264254708	-0.0520581546	-0.0186891073	-0.018136664	-0.1359162045	0.0886453015	-0.0557021974	-0.0940666764	-0.0602170434	-0.0592330322	0.093538146	0.0642109188	-0.1056697306	-0.0112966802	-0.0140640872	0.1853144199	0.1765297478	-0.0443417049	-0.0443583782	0.0434877484	0.0650044146	0.0851934369	0.0772137314	-0.015659186	0.0306648127	0.120904028	0.097742836	-0.0478491657	-0.1430077012	0.0339794286	-0.079739321	0.0979342523	0.066464935	0.1137898949	-0.1239620493	-0.0585325972	-0.0671453753	-0.0699700294	-0.072824547	-0.0601662888	0.0220556227	-0.0354876757	0.0991614518	-0.0767383667	0.0412246996	0.0405277758	-0.1247255677	-0.1507221934	0.1258209087	0.0677746039	0.0935618988	-0.0883191368	0.0019874081	0.0400973904	-0.0213782103	0.0414698907	-0.1177765979	-0.1685326303	0.0412677531	0.0447565182	-0.1413232437	0.0388103844	0.0425214384	0.0501987512	-0.1155982881	0.0130625963	0.1166979016	0.0252158252	-0.0871262949	-0.0521968015	0.0399246669	0.0930900444	0.036587394	-0.1299400822	0.0718247068	-0.0161155903	-0.1822566298	-0.1375928056	0.0283267808	0.1856780378	-0.0277497255	-0.0739761397	-0.1117244547	-0.0853521432	0.054670586	0.0073853045	-0.0077180288	0.0025056077	-0.059419147	-0.0228869981	-0.0794123177	-0.0620084329	-0.0815052196	0.0822299657	0.0556345156	-0.0607412226	-0.1145547726	0.0256546	0.02208547	0.0004877679851208	0.0006581585011599	0.0358765	0.0847552	0.00128712325225	0.00718344392704	-0.230044	-0.010854	0.052920241936	0.000117809316	0.00771446	0.00231448	5.3568176704e-06	5.951289309160001e-05	-0.0028134	-0.00095357	9.092957449000004e-07	7.91521956e-06	0.000728509	-0.000632791	4.00424449681e-07	5.30725363081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
