global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
746.7984893955604	-0.0548695194987658	0.0030106641700254	557707.9837634909	928.4510370658112	-2.282958759887606	5.211900699347556	862021.3282285803	719.9670516186299	0.9892587011244132	518352.5554164229	0.9786327777503612	746.2116641774352	606.2111296164467	1.084	26.814447	0.2364704	0.124128	-0.0034753059	0.1205665153	-0.1129303416	-0.0596707712	0.0530587637	-0.0122366762	0.012223176	0.0398903198	-0.0517868886	0.0626676668	-0.0334651533	-0.0333758689	0.0147507091	0.0205920766	0.087764434	-0.0697206786	-0.064532871	-0.044431447	-0.0556473294	-0.031298127	-0.051516352	0.0121747489	0.1498091749	-0.0938635074	0.0768137974	-0.0710047758	0.0806193916	-0.0416159995	0.0668200842	0.0986040024	-0.0446825161	-0.0835065982	0.0436365279	-0.0391615694	-0.0286797117	0.1165162908	0.0080233194	-0.0850516043	-0.0763157709	0.1536701943	-0.1530335496	0.0479499617	0.1032532665	0.0777562827	0.0900037576	-0.0054559992	0.0910450529	0.0001480974	-0.0844318184	-0.2118301851	-0.1311999653	-0.0890950046	-0.0710877894	0.0025918598	0.0443775089	-0.0044835637	0.0340410562	-0.0429994443	0.0459817898	-0.0354107361	0.0390179906	-0.1301664409	0.0417196999	0.0187283976	-0.0026397696	-0.0180218598	-0.2052671885	0.0239853027	0.1041456693	-0.0812576575	-0.0061148015	0.0787614182	-0.0242177147	-0.0657116135	-0.0521413694	0.0803472984	-0.0185866227	-0.0436044968	0.0794586236	0.0027839262	0.173678316	-0.0059807723	-0.1111334682	0.0489920586	-0.0447466501	0.0054752102	0.0849410257	0.0578890876	-0.0216341595	0.0272261402	0.0912438734	0.030451217	-0.0427992974	0.0243118	0.0095549	0.00059106361924	9.129611401000004e-05	0.138329	0.1093395	0.019134912241	0.01195512626025	0.0207164	0.0348756	0.00121630747536	0.0004291692289599	0.00251989	0.0006870499999999	6.3498456121e-06	4.720377024999998e-07	-0.00107062	0.000827	1.1462271844e-06	6.839290000000001e-07	0.000152996	-0.000139958	2.3407776016e-08	1.9588241764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.2040869376674	-0.5944024578930112	0.3533142819492529	556820.5393624778	929.757080346121	1.3060432803098363	1.705749050042478	864448.2284537434	719.4152078905923	-0.551843728037511	517558.2413442642	0.3045315001743384	746.0845536885115	603.6341322099732	1.077939	26.664526	0.20911789	0.111496	0.0013653927	0.0730302464	0.1520847119	0.0642420782	0.0101812771	-0.0835809781	-0.0609983988	0.0162531636	-0.0142208357	-0.0517241311	0.0458467164	0.1476165235	0.0379578803	0.0439447122	-0.0527432915	0.0441876474	0.0169013517	0.1140847816	0.0196425301	-0.0405146875	-0.0588294416	0.0032346986	-0.0069400092	0.0130360333	0.0061609032	0.0232137188	-0.0195387761	-0.043789816	-0.0036920627	-0.1013912731	0.1087075811	-0.0351706733	-0.0035950065	0.1332445443	-0.0488573733	-0.0004805059	0.0892190691	0.08268572	0.1693707703	-0.0242199982	-0.019330098	-0.0200890346	-0.0052295421	0.0671767026	0.0349384329	0.0308946139	0.0495402856	0.0628083942	-0.0280839922	0.0601671005	-0.0231134797	-0.0403565823	0.10212046	0.0318097431	0.166869462	0.0744657342	0.031410357	-0.0087765116	-0.0746945627	-0.0221824368	-0.0538108308	0.0073474018	0.1014513518	-0.0974846495	0.0319527728	-0.0091617862	0.1001644077	-0.0003343382	-0.0710262508	0.1536042546	-0.0183319221	0.1205079603	-0.015002907	0.0247831357	-0.0287848975	0.0922746082	-0.0325256456	-0.0123648687	-0.0721701571	-0.0182014001	0.0267927724	0.1008885337	-0.0285764903	-0.0786345308	-0.0870414148	-0.0532571248	0.1199750737	-0.0799403696	0.0197064158	-0.0480584059	0.0897877085	0.0258549876	-0.0493116688	0.0087934599999999	-0.0155183400000001	7.732493877159825e-05	0.0002408188763556	0.0590936	-0.0792354	0.00349205356096	0.00627824861316	0.0159475	-0.0047688999999999	2.274240721e-05	0.00025432275625	0.00380138	0.00128149	1.44504899044e-05	1.6422166201000004e-06	-0.000489765	0.000580855	2.39869755225e-07	3.37392531025e-07	0.000482556	0.00032956	2.3286029313600002e-07	1.086097936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.6437680497801	0.4396811121126802	0.1933194803486433	557476.9163675738	926.6796470436988	-3.077433302422264	9.470595730857603	858735.1682450342	719.5029479435294	0.0877400529370788	517684.4920994292	0.0076983168894014	745.3313164168934	599.2802958875972	1.108451	27.419298	0.1657904899999999	0.0839344	-0.0065269427	0.107017504	-0.1238749429	0.0181567729	-0.0851425867	0.0371909208	-0.0365252115	0.0043468537	-0.0334889865	0.1483137769	0.0344003207	-0.0541493457	-0.0172781051	0.0211094787	-0.0336615121	-0.0190058849	-0.0091751021	-0.0183565007	0.0372441868	-0.0375462476	-0.0167304001	0.0264447965	0.1030521021	-0.0614031061	-0.0259284468	-0.1198319453	-0.0073978531	-0.1089252751	-0.0292818623	0.0758240538	-0.0087759914	-0.0650497664	-0.0411045848	-0.0255313371	-0.0704567722	-0.0091812892	-0.0777119617	0.0677452245	0.0823166707	-0.0532749886	-0.2070946132	-0.1036628978	0.0441214723	-0.0144314895	-0.0370795061	-0.0295656772	-0.0383898987	0.0237929666	0.053187271	0.0210881104	0.045587891	-0.1207336447	0.0380293941	0.0123918597	-0.0580838622	-0.0452260185	0.0503926071	-0.0323502856	0.1441196185	-0.0368301575	-0.0375812903	-0.1055970542	0.0070470398	0.0418120501	0.0713683032	-0.0569101994	-0.1070663182	0.0927042464	-0.0355346524	-0.097674308	-0.0451923225	0.01184782	-0.0358126853	0.0535404855	-0.0320660314	0.1024611446	-0.0743761464	0.0313219099	0.1053359902	0.0603731734	0.0346361622	-0.1041322954	-0.0140138559	0.1055821845	-0.0724810697	-0.0513013163	0.0444982399	-0.1873560442	-0.019392176	-0.0567964949	0.0882931893	0.0212145853	-0.0556345156	0.0314231	0.0226296400000001	0.00098741121361	0.0005121006065296	0.102448	0.0433543999999999	0.0104955927039999	0.0018796039993599	0.0114512	-0.0044963	2.021671369e-05	0.00013112998144	0.00280542	-0.00099596	7.8703813764e-06	9.919363216000004e-07	0.000309903	0.0007996679999999	9.6039869409e-08	6.394689102239998e-07	0.000593131	0.000110575	3.51804383161e-07	1.2226830625000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.3585111012176	0.7147430514374946	0.510857629578181	558544.7441154288	932.1226949105708	5.443047866872007	29.626770081059902	868852.718367345	718.9023387401413	-0.6006092033881032	516820.5726460449	0.3607314151944919	746.1341970184993	608.1141390045049	1.124977	27.828083	0.0784910749999999	0.0353626	0.0199458505	0.0514903907	0.1301517014	0.0033263821	0.0198455664	-0.0548703465	0.0702520117	0.0248596226	-0.0517182066	-0.133199732	-0.0376682645	0.1095218476	0.0217078259	0.0594220432	0.0384756099	0.0546685754	-0.0693641768	-0.0076592469	-0.0286445294	-0.0789630923	-0.0232767236	-0.0167915941	0.0813679451	0.065087139	0.1596364829	0.0301588829	-0.0616833537	-0.0149059705	0.062315901	-0.0030797578	0.0133823457	-0.0424665504	-0.0600215852	0.1911479849	0.0144457147	0.0163990257	0.0497191756	0.035549475	0.0609622438	0.1363077042	-0.0634688282	0.0017495582	-0.0526478188	0.1041217548	-0.0392668397	-9.09381e-05	0.0872288538	-0.03325326	0.0019540058	-0.1663590079	-0.0475287293	0.0762754885	-0.1018548472	0.0465731668	-0.0841127534	0.0556796628	0.0559522602	0.0025483309	-0.1340918486	0.0555507943	0.0285753378	-0.0499189853	0.1138114193	-0.1094076412	0.0421827584	0.0362142425	0.0096106354	0.0450844948	0.029093596	-0.0167255091	0.0258705453	0.1389072996	-0.0125388971	-0.07195781	-0.018751434	0.0173231245	0.0863533523	-0.1926339089	-0.0211570332	0.1000442215	0.0601330006	0.1038234143	-0.0816218922	0.0145221998	-0.0914574336	0.0278163415	0.1049357747	-0.0040622292	0.1544935481	0.021238952	0.0867609543	0.0165379384	-0.0617435365	0.0437313	0.0123081999999999	0.00191242659969	0.0001514917872399	0.0892583	-0.0131896999999999	0.00796704411889	0.0001739681860899	0.00815541	-0.00329579	1.0862231724099998e-05	6.65107122681e-05	0.00321977	0.0004143499999999	1.03669188529e-05	1.716859225e-07	3.75473e-05	-0.0002723556999999	1.4097997372899999e-09	7.417762732248998e-08	0.000900373	0.000307242	8.10671539129e-07	9.4397646564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.592797177559	0.2342860763413909	0.054889965567444	558894.9903917668	928.0373502018598	-4.085344708710977	16.69004138899278	861253.3233696894	719.7215231206436	0.8191843805022927	517999.0708430992	0.671063049258925	746.5325218661425	598.7173039279494	1.06521	26.349644	0.0983877449999999	0.0521488	0.0124890973	0.0532137364	-0.1144497714	0.0533931723	-0.1150086645	0.0155636378	-0.0123858824	-0.0352061388	0.0033787649	0.1401020021	0.1344284906	-0.0520962497	-0.04799523	-0.0125661998	-0.0475796808	0.038529003	0.0457576773	-0.0239647902	-0.0558310876	-0.024286116	-0.0248164381	0.0129165076	0.0783065762	-0.1029734915	-0.0650523897	-0.0589889305	0.0533820053	-0.073861003	-0.0937927895	0.0868334161	-0.0116908294	-0.0377875308	0.0141781998	-0.109995953	-0.0625918078	0.0437829096	-0.0227562231	0.0467512722	-0.0720719526	0.0061284602	0.1241863639	-0.0123348155	0.0536845977	0.0236624792	-0.0099981157	0.0733111742	-0.0013321097	-0.1605477676	0.1629620902	-0.1472520443	-0.0843549994	0.1334643645	-0.0891347593	0.0443368434	-0.0044720538	-0.0784160713	0.0187448526	-0.0052524564	0.1150496009	-0.0962710959	-0.0853565363	-0.0157912912	0.0665546077	0.0369080316	-0.020577785	-0.0737421647	-0.0241053142	0.0485643015	0.056859686	-0.0457768453	-0.028647814	-0.048869215	-0.0404836763	-0.0011521767	-3.62995e-05	0.0360426252	-0.0563289678	0.08061573	0.0208459278	-0.0384292642	-0.0353456991	0.0585815874	0.1191848266	0.0021790766	-0.0575360912	0.0851460545	-0.1517201765	-0.0011866871	0.1653757606	-0.0078420393	0.0851916578	0.0118330366	-0.0676152521	0.0384427	-0.0052885999999999	0.00147784118329	2.7969289959999973e-05	0.0607404	-0.0285179	0.00368939619216	0.0008132706204099	0.037927	0.02977159	0.0008863475711281	0.001438457329	0.00264839	-0.0005713799999999	7.0139695921e-06	3.264751043999998e-07	-8.72658e-05	-0.0001248131	7.61531984964e-09	1.557830993161e-08	0.000900373	0.0	8.10671539129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.4062775725871	1.8134803950281368	3.2887111431514064	561609.7688652015	936.2785961366628	8.241245934803032	67.9181345579075	876617.6095836401	719.6322331572496	-0.0892899633939805	517870.5509988901	0.0079726975628983	747.4992413171972	616.9176332946367	1.093405	27.047108	0.27907641	0.144884	0.0162099721	0.0037586338	0.0629412126	-0.0440266634	-0.0051238647	-0.0119845439	0.1144620077	-0.0479161935	0.0071267689	-0.0986757527	-0.0315014856	0.0288759241	0.0357574958	0.0392871083	0.0803795156	0.0690534392	-0.1597779559	-0.0063152875	0.0082693173	-0.0508347859	-0.0709743759	-0.0229523493	-0.070840263	0.1124102044	0.0351584483	-0.0653928651	-0.1234894805	-0.0397774574	0.0779503225	-0.0508165178	-0.065017791	-0.0106295676	0.1073575301	-0.0107030653	0.1101148745	0.0435950862	0.0091994087	0.0379852054	0.0269225168	0.0448530729	-0.13687909	-0.1300763948	0.0334794307	-0.0568972243	0.1107915456	-0.0696898503	0.0239797309	-0.0171146831	0.0936276778	0.1433194005	-0.1694170915	-0.0210925741	0.0370176287	0.0899852151	-0.0214550537	0.0329856499	0.010724523	0.0251890844	-0.1534852295	0.0133346578	-0.0428708933	0.0364354683	0.0115473579	-0.0566475094	0.1167838074	-0.0155110013	-0.1103196559	-0.0051584942	-0.0606365884	0.0047848526	0.1514508201	0.0141866474	0.0458462434	-0.0265810614	0.1124136331	-0.0783370381	0.0098187532	-0.0156842839	-0.0932501945	0.1718102386	0.1075727689	-0.0812365416	-0.0183734234	0.0637898989	0.0321153257	-0.0612512633	-0.0606678013	-0.1177767672	-0.0393232717	0.052055483	0.0835859703	0.0071079182	-0.0732270951	0.043531	0.0050882999999999	0.001894947961	2.589079688999997e-05	0.179531	0.1187906	0.032231379961	0.0141112066483599	-0.0166094	-0.0545364	0.00297421892496	0.00027587216836	0.0018889	-0.00075949	3.56794321e-06	5.768250601000001e-07	-0.00108395	-0.0009966842	1.1749476025e-06	9.933793945296398e-07	0.000643325	-0.0002570479999999	4.1386705562500004e-07	6.607367430399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8498913156482	2.4436137430610643	5.971248125276905	565278.259071352	930.3741439923504	-5.904452144312472	34.86255512447615	865596.0478094986	723.1351063951873	3.502873237937706	522924.3821011789	12.27012092106019	749.9987410650782	615.5321987408415	1.067844	26.414818	0.44412715	0.262937	0.027560989	-0.0819687741	-0.0563712744	0.0202241954	-0.0747083489	-0.0553076421	-0.0575036347	-0.0610159636	0.1232459306	0.119236944	0.125871014	0.0879002619	-0.1366667538	0.0600820535	0.1640376512	0.1188124646	-0.1415457329	-0.0479156915	-0.1653022827	0.0583221128	-0.1514400334	-0.0428617705	-0.1286530568	0.033144197	-0.0594051443	0.1513581894	-0.0285713365	-0.1262795838	-0.0971700805	-0.0376178395	0.0304565112	-0.0656585869	0.1645846484	-0.0030560948	0.0591387285	-0.0999334269	-0.0601274361	0.2266351192	0.113042957	0.0168058347	-0.0002228975	0.1870748378	0.0070729574	-0.0707813985	0.0957214631	0.0727330516	-0.0240028928	-0.0669071091	-0.0923012452	0.0194017508	-0.0395523398	0.1033995488	0.0975594526	-0.0267306861	0.0790357791	0.1841217193	-0.0788539143	0.001203621	-0.0950586831	-0.1568674207	-0.065582864	0.0147150799	-0.0268357107	-0.0704948391	-0.1070487306	-0.2121741679	0.0382214502	0.0029618306	-0.0514088739	0.0772143629	0.0748344411	-0.1072347731	0.0099638359	0.1627121174	-0.0127230334	-0.0227325792	0.0636147375	0.0952456805	-0.0839649173	0.2387226225	0.2336689385	-0.0903926934	-0.0089551513	-0.0879572905	0.0004271929	0.1385146637	-0.0873696705	-0.0988189483	0.0497637364	-0.1127084578	0.0819445778	0.0023706562	-0.0785574968	0.0366139	-0.0069171	0.0013405776732099	4.784627241000004e-05	-0.0218607	-0.2013917	0.00047789020449	0.04055861682889	-0.141174	-0.1245646	0.01551633957316	0.0199300982759999	0.00362516	0.00173626	1.31417850256e-05	3.0145987876000003e-06	-0.00064124	0.00044271	4.111887376e-07	1.9599214410000001e-07	0.00059722	-4.610500000000006e-05	3.566717284e-07	2.125671025000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9942276204948	-0.8556636951533392	0.7321603592034666	563992.3299193037	928.6201551922508	-1.7539888000995916	3.076476710874805	862335.3926292799	722.5928645514437	-0.5422418437436818	522140.447900661	0.2940262171065474	748.045975024457	616.1664998319345	1.147085	28.374971	0.22864345	0.114968	0.0464450306	-0.0123192023	-0.0112385799	-0.179311408	0.0019524209	-0.1769599988	0.1467122168	0.0412642343	-0.0004168244	0.1251279545	-0.1045967896	-0.1159645458	-0.1641492557	0.0912455308	0.0719231367	0.0631472418	-0.15339859	-0.0528862561	-0.0659746258	0.0257420007	-0.1049555988	-0.0276064112	0.0592287252	-0.1002938624	0.0154209588	0.1000163956	0.0380381518	-0.0923198979	-0.0118138681	0.0118033169	-0.0220178926	0.0230661221	-0.0607531215	-0.12749256	-0.0354704945	0.1511752666	-0.0814660516	-0.0448787103	-0.2037222858	-0.1560436244	-0.003026472	-0.0145804131	0.0657716865	0.0284585871	-0.1931322814	-0.0538465188	0.0077905768	-0.0927423051	-0.0900214589	0.0444892506	0.0181399428	-0.0970884058	0.0381840841	0.029033348	-0.0557339506	0.0036229388	0.0051826965	-0.0702615663	0.0768834554	-0.1346237094	0.0902452855	-0.0996906148	-0.1252654419	-0.0864020897	-0.0349806439	0.0092013874	0.0001031285	0.0860009808	0.0096294392	-0.0604648942	0.0699614488	0.1201521528	0.0024175263	-0.0364566663	-0.0479673683	0.0671908401	-0.1969750592	0.1442239012	0.0247908705	-0.0861425081	-0.013307373	-0.1309662818	0.0451719976	0.1060310991	-0.0315281902	0.1643170547	0.0958003565	0.0814737125	0.0960130237	0.0898945143	0.0802681812	-0.0023706562	-0.0835859703	0.0406541	0.0040402	0.0016527558468099	1.6323216040000006e-05	0.0231039	0.0449646	0.00053379019521	0.00202181525316	-0.0432837	0.0978902999999999	0.0095825108340899	0.00187347868569	0.00456176	0.0009365999999999	2.08096542976e-05	8.772195599999994e-07	-0.000246027	0.0003952129999999	6.0529284729e-08	1.5619331536899998e-07	0.000900374	0.000303154	8.10673339876e-07	9.190234771600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.8389564005927	-3.155271219902147	9.955736471142783	559263.1047103276	930.6952509173104	2.0750957250596684	4.306022268160911	866193.6500800354	720.2204052742887	-2.372459277154917	518717.4321734607	5.62856302175843	748.0087481914264	622.1222448571365	1.092209	27.017529	0.0600346499999999	0.0355638	0.0448402471	-0.0203875315	0.0518216371	-0.111555015	-0.0207905327	-0.0049461994	-0.0402078736	0.0179608343	-0.0482388309	-0.0931501464	0.011550967	0.1158433344	-0.0159945877	-0.0595643524	0.0293103318	-0.0245397135	-0.1128057315	-0.0391717467	0.0103308797	-0.0617177072	-0.0513934181	0.0058171463	0.0713980396	0.0671545705	0.0570583261	-0.0329308504	0.085869192	-0.0233887462	0.0250254929	0.0348206928	-0.0040442695	-0.0192519127	0.0884834226	-0.0969711466	0.0933155458	0.0972855389	0.0237107837	-0.0641201685	-0.0692401768	0.0756225295	0.0657855139	-0.0093962662	-0.0639368235	-0.1519294128	0.1285560519	0.0578620782	0.013191157	-0.0706731282	0.0217413052	-0.1222342484	0.0934898562	-0.0610728431	-0.0208479813	-0.0543867637	-0.054629457	-0.0880333041	0.0447616076	-0.0005177635	-0.1268635613	0.0138483838	-0.0271140011	-0.0421505001	0.0879509453	-0.0063343026	-0.0690008342	0.0310295246	-0.0991760373	0.0612896978	0.0358359534	0.0453601663	-0.0159506468	0.0067751921	0.0662270902	-0.0487125048	0.0912420568	-0.0405157298	-0.0810740796	-0.070059939	-0.1504937437	0.0268633541	-0.0086558318	0.0078144414	0.0501690622	0.0973935875	-0.0674201654	-0.1008070527	-0.1229529493	0.0398242642	0.0496150515	-0.097946301	0.0785574968	-0.0071079182	-0.0882931893	0.0371029	-0.0035511999999999	0.00137662518841	1.261102143999998e-05	0.0540768	0.0309729	0.00292430029824	0.00095932053441	-0.0451181	-0.0018344	3.36502336e-06	0.00203564294761	0.00436377	-0.0001979899999999	1.9042488612900003e-05	3.920004009999978e-08	-0.000241115	4.91200000000001e-06	5.8136443225e-08	2.4127744000000095e-11	0.000629753	-0.0002706209999999	3.965888410090001e-07	7.323572564099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.0800345083792	-2.7589218922134933	7.611650007334882	555144.2578230075	927.9846027476326	-2.7106481696778246	7.347613499777741	861155.4229366815	721.8006334918134	1.5802282175246771	520996.1545091832	2.497121219461219	749.199304455329	605.8676360770291	0.965528	23.883865	0.1223282399999999	0.0633968	-0.0051062391	0.0514331182	0.1390389875	0.0221150135	-0.0140317417	-0.1225280673	-0.0665064336	0.0146022486	0.0025090733	0.0643503721	-0.0288406952	0.1234854413	-0.0435622226	0.0316431841	0.0022958608	0.1351060095	0.1008006162	0.0368043939	0.0133049818	-0.0035540732	-0.0730374011	-0.0227983782	-0.087422047	-0.0335582994	-0.064695977	0.0711065391	0.0225618295	0.0151355619	-0.0057615998	0.0814322889	0.1083472902	0.076157398	-0.0597234224	0.0959989267	0.0600461388	0.1339003545	-0.000286796	-0.007280733	0.0581886478	-0.0364926741	-0.1239157481	-0.0724050395	0.1919141144	0.0517608095	0.0059916356	0.0827815307	-0.0738909177	-0.1585198532	-0.0925306566	0.0083892083	-0.0734455127	-0.1145053326	-0.0388031473	-0.1215130106	-0.101755292	0.0046140387	-0.0151890824	-0.0125614291	-0.0941965154	-0.1033272828	-0.0163581121	0.0588178883	-0.1212598916	-0.000196436	-0.0167913084	-0.0694230428	0.07249479	-0.0028060565	0.0559087612	0.087762722	-0.1481791815	0.0477503527	0.037223059	-0.0443339831	-0.0446341664	0.140740702	-0.1259954574	-0.0313137768	0.0782741511	-0.0350773691	0.0886373477	0.0573346909	-0.0317650007	-0.01915449	-0.0749520622	-0.0425960817	-0.0148586025	-0.0288065422	-0.1494956588	-0.0190306073	0.0768132552	-0.0118330366	-0.092661062	0.0371325	2.9599999999997684e-05	0.0013788225562499	8.761599999998628e-10	0.0743717	0.0202948999999999	0.0055311497608899	0.0004118829660099	-0.00157006	0.04354804	0.0018964317878416	2.4650884036000003e-06	0.00524296	0.0008791899999999	2.74886295616e-05	7.729750560999988e-07	-0.000221812	1.9303e-05	4.9200563344e-08	3.726058090000001e-10	0.000900374	0.0002706209999999	8.10673339876e-07	7.323572564099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1225521586928	-0.9574823496864155	0.9167724499610194	553718.3726311665	928.6179800394992	0.6333772918666227	0.401166793852297	862331.3528526397	720.729040523004	-1.0715929688094548	519450.34985320986	1.148311490801861	747.9215608186317	600.7350764494274	0.983992	24.340609	0.12234688	0.0652871	-0.0573255097	0.1761876112	-0.0481635692	-0.0586961491	-0.1105008673	-0.0298938356	-0.0614624775	0.0293499625	-0.0078286383	0.0796328625	-0.0020443874	0.0150956805	0.0398277202	0.1151210993	-0.0132134245	-0.0537589585	-0.0589682104	-0.0771949776	0.0861442908	-0.0271072998	-0.0902053401	-0.0019779765	0.0638274609	-0.0736317371	0.0411884064	-0.1797516157	0.0543914894	-0.03866752	0.0130987752	0.0103629735	0.1044490942	-0.0551892824	-0.0239515424	-0.0304721764	-0.025999432	-0.1143661707	-0.0259208236	0.073150289	0.0924340219	0.00467386	-0.0014434701	-0.0852655659	0.1390043311	0.0492220451	0.0399660493	-0.1320246187	-0.1040067047	-0.0350020241	-0.2138900059	0.0408382188	0.044604094	-0.1843681364	0.1330219728	-0.1332782021	0.0410088331	0.0534597325	0.0168604818	-0.0290260812	0.0124112267	-0.0938058779	0.0083402547	-0.1243938959	0.0044995472	0.1360144602	0.0804289252	-0.0348367081	-0.1352802243	0.0600616075	0.0211937687	0.0505995198	-0.098938247	0.1115549704	-0.0304513069	0.01472786	-0.0315711117	0.0275095273	-0.033454661	0.0760681434	0.039472863	0.0757901235	-0.0062737675	-0.0065131497	-0.0166755638	-0.0964188088	-0.0826115457	0.0515230303	0.1459514502	-0.0868315535	-0.2311096259	-0.0947065227	0.0750362016	-0.0165379384	-0.0966728009	0.0414512	0.0043187	0.00171820198144	1.8651169690000012e-05	0.127124	0.0527522999999999	0.0161605113759999	0.0027828051552899	-0.00386129	-0.00229123	5.2497349129e-06	1.4909560464099998e-05	0.00582695	0.00058399	3.39533463025e-05	3.410443201000005e-07	0.000217265	0.0004390769999999	4.720408022499999e-08	1.9278861192900002e-07	0.001137	0.0002366259999999	1.292769e-06	5.5991863876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
