global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
780.4828308000205	1.6658899502536997	2.775189326356274	609153.4491736133	837.4201053789723	5.361158221532833	701272.4328929291	28.742017476309083	724.3679397394963	1.1486943110860466	524708.9121224425	1.3194986203214472	728.7121856303637	654.9610535799737	0.953644	17.632912	0.0264486	0.0177274	0.0110007058	0.0331848903	0.0012600633	-0.0030290544	0.0021991687	0.0637089506	-0.0476170975	-0.1493290302	0.0734400862	0.0055818797	0.0516532545	0.0055522216	-0.0529905549	0.0049610643	-0.0002994485	0.0622062481	-0.0673485264	0.0825553039	0.0190223342	0.0726600944	0.0068875997	-0.0773489942	0.2998862124	0.0670409102	-0.0213586327	-0.0217099206	0.1078855065	0.1395897757	-0.0356369685	-0.1631788152	-0.1091456252	-0.03166177	-0.0041628136	-0.074353246	0.0001021704	-0.0272715432	0.0543203233	-0.1198373478	0.0178211272	-0.0019777971	0.085666608	0.1550928872	0.0008617624	-0.0634537285	-0.0739970929	0.0625533978	0.0072806837	-0.0619570044	0.0826782914	0.0364160387	-0.0418465399	0.0055764415	0.0892369216	0.1106445176	0.0729948122	0.1027731228	0.0572455392	-0.0118625469	0.0039720936	0.0514076164	0.0034910221	0.0616007634	0.1365456605	0.0368469406	0.0463426682	0.1464765849	0.0250159261	-0.0246562376	0.1520970403	0.0623417949	0.0677825812	-0.1391523719	-0.0505722718	0.0246996117	-0.0632897699	-0.0449954752	0.1042916928	-0.0279565404	0.0467791998	-0.0682433786	-0.1296349274	0.0637788181	0.1470042589	0.0149003494	-0.0274968139	0.0256299149	0.0219415951	-0.0587814322	0.0275012932	0.0911803239	-0.1076669642	-0.0114496825	-0.0510923339	-0.0645376507	-0.0046896858	0.1337584784	-0.0597106655	-0.2348751663	0.1343982862	0.0882931893	0.0212145853	-0.0556345156	-0.0317144	-0.0011187999999999	1.2517134399999914e-06	0.0010058031673599	0.0748116	0.0007662000000001	5.87062440000162e-07	0.00559677549456	0.0505291	-0.0064176	0.00255318994681	4.118558976000003e-05	0.000122699	0.000287172	8.246775758400002e-08	1.5055044601000004e-08	0.000109252	0.0	0.0	1.1935999504e-08	0.000467031	7.574800000000005e-05	5.737759504000007e-09	2.1811795496100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1929498271494	-0.2898809728710603	0.0840309784326723	608701.0389599889	836.9291645713287	-0.4909408076435966	700450.4265100622	0.2410228766097469	724.802295481508	0.4343557420118031	525338.3675352633	0.1886649106186241	729.5485821099657	659.2587190400641	0.8724039999999998	16.130777	0.034067815	0.0151609	0.0177402373	-0.0063457352	-0.0341142503	0.0546964638	0.0209837547	-0.0579368767	0.0226705354	-0.1104849075	0.0490308964	0.0309504464	0.0615383411	-0.0191128532	-0.0826112362	-0.0110532012	-0.053500889	0.0952410447	0.117193428	-0.0396286351	-0.0138464381	-0.0075357575	-0.0524225097	0.0411493844	-0.0358978633	0.0274198272	0.0526233826	-0.1601503772	0.0086255754	0.1360745329	0.0392820433	-0.0651526162	-0.1060706293	-0.0589690247	-0.016131026	0.0654984707	-0.0568197235	0.0243239693	0.0078691506	0.0848331439	-0.0440671016	0.0071367898	0.0733622094	-0.03365894	-0.0193228413	-0.0613592392	-0.0331968715	-0.0823717545	0.0736672003	-0.1341574119	-0.0283643866	0.0865704277	0.0665165229	-0.0324510726	-0.0433018688	-0.0779148755	0.0234830374	-0.066130779	0.0699225674	-0.0919096158	0.0095561276	0.0245790701	-0.1081919042	-0.0302728889	-0.0196976551	0.053244859	0.0742770449	0.0497308275	0.0036334121	-0.084417736	-0.0551477543	0.0866467015	-0.0288326429	-0.0335191752	0.1191122009	0.0473611231	-0.0477505853	0.0152673746	0.0844548635	0.0998733501	0.0568462956	0.0380660352	-0.1003183369	-0.1155817137	-0.0389839348	-0.070803512	0.0224025099	-0.0554548518	0.0365751536	-0.0573545424	0.0270490779	-0.0323474027	0.0477337663	-0.0436407705	0.0323896309	0.0582272536	0.0436604997	0.0771816218	0.1025101552	0.0754067866	0.0185348745	0.0867609543	0.0165379384	-0.0617435365	-0.0382304	-0.006516	4.245825600000001e-05	0.0014615634841599	0.0748043999999999	-7.200000000109896e-06	5.1840000001582505e-11	0.0055956982593599	0.0405524	-0.0099766999999999	0.00164449714576	9.953454288999996e-05	-1.38108e-05	-0.0001365098	1.8634925496040004e-08	1.9073819664e-10	-2.98485e-05	-0.0001391005	1.934894910025e-08	8.9093295225e-10	0.000391283	-7.574800000000005e-05	5.737759504000007e-09	1.53102386089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.994132091485	-0.19881773566442	0.0395284920147272	608390.846097149	835.3136383708088	-1.6155262005198665	697748.8744482783	2.609924904566156	724.2887951751126	-0.5135003063954855	524594.2588162161	0.2636825646682574	728.9089384756101	657.0591495695788	0.836527	15.467424	0.0334026249999999	0.0180068	0.0156058431	0.0166386685	-0.0125550154	0.013257864	0.0211034461	-0.0558036193	0.0100610317	-0.0900745508	0.009639996	-0.0256778306	0.0509044013	-0.0143627856	-0.0809908254	0.062636929	-0.0616908186	0.1068056677	0.0856783279	-0.0291883428	-0.0946529928	0.0249258637	0.0293019864	0.0303989913	-0.0034872043	-0.0454893993	-0.0301417391	-0.1444214959	0.0175564301	-0.03874933	0.164906285	-0.1102551585	-0.1399532683	0.037621534	-0.030693186	-0.0184063481	0.173434185	-0.0609976844	-0.0934765984	-0.0565320018	-0.0688233608	-0.0075620232	-0.0180207017	-0.0022919187	-0.0913999958	-0.0203886083	0.1328776693	0.0046411357	-0.1319498382	-0.0460114374	-0.0282318958	0.1069201498	0.0167402182	-0.0743045701	0.0261584034	-0.092731972	-0.0766819949	0.0071545869	0.0541510639	-0.0540288158	0.003788919	0.0539409521	-0.1302191075	-0.0424511325	-0.0084713683	0.1109428103	0.0364530949	0.1000308651	-0.0558823996	-0.0442666281	-0.009491025	0.0222818798	-0.0613799	-0.0217742525	0.1104532566	-0.02806018	-0.0287623043	0.0064631355	-0.0223620321	0.1205207495	-0.0470497973	0.1560067944	-0.0970735513	0.095370823	-0.0289902725	0.093148442	-0.0399849922	-0.0053000496	-0.0615659091	0.0699992096	0.0847173538	-0.021092041	-0.0132064204	0.0875209833	-0.2107599011	-0.0758117931	0.1112759945	0.0870576798	-0.0492755536	0.1366545127	0.0641418504	0.0851916578	0.0118330366	-0.0676152521	-0.0390378	-0.0008073999999999	6.518947599999997e-07	0.0015239498288399	0.0609718	-0.0138325999999998	0.0001913408227599	0.00371756039524	0.0483154	0.0077629999999999	0.00233437787716	6.026416899999999e-05	-1.38108e-05	0.0	0.0	1.9073819664e-10	0.000109252	0.0001391005	1.934894910025e-08	1.1935999504e-08	0.000310391	-8.0892e-05	6.543515664e-09	9.634257288100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.5016945013299	-0.4924375901550775	0.24249478019774	607622.8917304446	837.3847715752797	2.071133204470925	701213.2556661834	4.289592750662004	722.9475184034502	-1.3412767716623648	522653.114365707	1.7990233782010154	727.8038724610614	655.0176720822055	0.882127	16.310566	0.059208715	0.0301023	0.004524234	0.0034135284	-0.0130712639	0.0611329122	0.0387653401	-0.0611422537	0.026763136	-0.1113775163	0.0877798589	-0.0261724872	-0.0191538603	0.0752256223	-0.0463554211	0.0190970253	-0.0714565422	0.1854878255	0.0292741752	-0.0008602692	-0.009002778	0.070076865	0.0690515548	0.0643223817	0.0371783738	0.0217592453	-0.090895819	-0.0417587995	0.1039654167	-0.1009529629	0.0022337552	0.0046629706	-0.021032654	-0.1249412622	0.0716327613	-0.1023582047	-0.0706915338	-0.0323850271	0.036383312	-0.0978315775	-0.0912988915	-0.0471385625	-0.0458122665	0.1399711766	-0.085160888	0.1391037142	0.0461001731	-0.0482443366	0.1310831502	-0.0569589812	0.0153906283	-0.0957826366	0.020282769	0.0012358051	0.0279233109	0.0006574955	-0.0214004357	0.1057211149	0.0053026405	-0.0805486243	-0.0239332187	0.0734288758	-0.1680138416	0.0201317796	0.0088946788	0.0102732548	-0.0312794248	0.0296967466	0.0460385078	0.0404012167	0.0419182645	0.0041023301	-0.0330238833	-0.022806745	0.0388143583	-0.0974963259	0.0213409454	-0.0210729836	-0.0473191788	0.0690604724	-0.0991745739	-0.1188544086	-0.0823432005	-0.0024843142	0.0293233317	-0.0086435464	-0.0220767096	-0.0295892089	0.0476061281	0.0494320572	0.0848971489	0.0394546218	-0.0781716899	0.1841771797	-0.0150759955	-0.1243549283	-0.0638699968	0.0006917709	0.0253420419	-0.0195138239	-0.1134581978	0.0835859703	0.0071079182	-0.0732270951	-0.0508154	-0.0117776	0.0001387118617599	0.00258220487716	0.0811048999999999	0.0201330999999998	0.0004053417156099	0.0065780048040099	0.0474046	-0.0009108	0.00224719610116	8.295566400000059e-07	5.25465e-05	6.635730000000001e-05	4.4032912632900015e-09	2.76113466225e-09	-0.000254239	-0.000363491	1.32125707081e-07	6.463746912100001e-08	0.000212495	-9.7896e-05	9.583626815999998e-09	4.5154125025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1956441958087	0.6939496944787606	0.4815661784671652	608705.2432221129	836.8813892874628	-0.5033822878169758	700370.4597357138	0.2533937276878527	723.0025835450357	0.0550651415854872	522732.73581279634	0.0030321698178297	727.6006655539188	654.481192574931	0.854562	15.800892	0.051336265	0.0288434	0.0083929079	0.0275334592	0.0072101326	0.0139053345	0.0761943919	-0.087555647	0.0057815665	-0.023293813	0.0548336384	-0.0206923292	-0.0248377128	0.0175688667	-0.048681274	-0.0418431425	0.0311157011	0.056661041	0.1312020662	0.0527154456	-0.0314124212	-0.0490270902	0.0325712106	0.0386737504	0.0613488516	-0.2402499655	0.06541639	-0.0257304421	-0.0986760344	-0.0134174258	-0.0616724092	0.0151661701	-0.0591981424	-0.1584315494	0.1071275731	-0.0015300635	0.0300422562	-0.0571388533	-0.0016536543	0.0172760832	-0.0578785023	0.1310717132	-0.1232892545	-0.1812890277	-0.0981757872	0.0507574039	-0.085653297	-0.1251429169	0.0944001887	0.151396018	-0.1267899156	0.0907859824	-0.0081611849	-0.0775956165	-0.049081416	-0.1020569946	0.0033772461	0.0474030613	-0.0233311652	-0.0508667293	-0.0069936195	0.0162979787	-0.1213457315	-0.0351587911	0.0438474813	0.0548978703	0.0508988108	-0.018393055	-0.0408565175	-0.0465650504	-0.0183950371	-0.0627301712	0.0128675932	0.1243666335	-0.1066688629	0.0480474632	-0.0473617995	-0.0337689823	-0.0301136902	0.073551484	-0.15468008	0.108234312	0.0184049788	-0.0390032135	0.0099517135	0.0589588492	0.1984668457	-0.0068219922	0.0264114509	0.0519671285	0.0499003166	-0.0545722722	0.0652877444	0.0136189336	-0.0090475394	0.1165703853	-0.1869928957	0.0659007361	0.096886314	0.1333388412	-0.1000219409	0.0819445778	0.0023706562	-0.0785574968	-0.0482446	0.0025707999999999	6.609012639999991e-06	0.00232754142916	0.0844579	0.0033530000000001	1.1242609000000713e-05	0.00713313687241	0.0247773	-0.0226273	0.0006139145952899	0.00051199470529	-1.38108e-05	-6.635730000000001e-05	4.4032912632900015e-09	1.9073819664e-10	0.000109252	0.000363491	1.32125707081e-07	1.1935999504e-08	0.00018664	-2.5855e-05	6.684810250000001e-10	3.48344896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.8915331727047	1.6958889768960717	2.876039421957605	611354.3696471629	837.4427488728879	0.5613595854251798	701310.3576397789	0.3151245841487298	724.2629164108307	1.2603328657950217	524556.772087922	1.5884389326030917	728.3823369670258	660.8619790940115	0.951989	17.602308	0.02817425	0.0159208	0.0330968847	0.0505450717	0.0621520093	-0.0418425036	0.012927243	-0.0100450021	-0.119346353	-0.0343950875	-0.0505349843	-0.1027666259	0.043781361	0.005678649	0.0853396374	0.0452379657	-0.026901867	0.0759172535	-0.0999201275	0.1045803677	0.0473122242	-0.1096209971	0.0276353519	-0.0542707091	-0.0369798031	0.0411102655	-0.0049376246	0.0642573775	-0.1498162358	-0.0818000189	0.1739711041	-0.0216935125	-0.0410026909	0.025150501	0.0409716245	0.0598691765	0.1645070386	-0.0545321165	0.0013292034	0.025132216	-0.1029361044	0.0538952101	0.0258453212	-0.0328384206	-0.0574408438	-0.1199800099	0.0238730305	0.0726046882	0.040160881	-0.1142484719	0.0621444269	-0.1966380173	0.0743362931	0.0372848177	-0.0567700898	0.0690914897	0.0998400907	-0.0943773393	0.0164293637	0.0624685722	0.032069549	-0.0004001658	-0.0652121977	0.0500576926	0.0669960361	-0.0121318637	-0.1056741514	-0.0426940756	-0.1224725131	0.0774848577	0.0430914931	-0.0370161776	0.1075140837	-0.1842655391	0.0239109341	-0.0333836808	0.0434365738	0.1808299815	-0.1191073793	-0.0054109073	-0.006522514	0.1594535188	-0.0016398955	0.0212696613	-0.0498452467	0.0276788788	-0.0526238905	0.0606735359	0.0243018359	-0.0250686279	-0.005805188	0.0072677059	0.0916328483	-0.0482769274	-0.0165443077	0.0988817213	0.0138868602	0.1317067505	-0.0028922906	-0.091385054	-0.0277709133	0.0802681812	-0.0023706562	-0.0835859703	-0.0582205	-0.0099759	9.951858081000006e-05	0.00338962662025	0.0747889999999999	-0.0096689000000001	9.348762721000204e-05	0.0055933945209999	0.0168958	-0.0078815	0.0002854680576399	6.211804225e-05	-1.38108e-05	0.0	0.0	1.9073819664e-10	0.000109252	0.0	0.0	1.1935999504e-08	0.000199599	1.2959000000000024e-05	1.679356810000006e-10	3.9839760801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8978746303997	1.00634145769493	1.0127231294755563	612929.082100797	841.1368731659828	3.694124293094888	707511.2393994466	13.646554292833802	724.6315697277792	0.3686533169484391	525090.9118461453	0.1359052680970863	728.9643358402192	666.4069271199118	0.997523	18.444248	0.04563901	0.0236115	0.0503861161	0.0512006959	0.0746999077	-0.03466863	-0.0036104193	-0.0493443179	-0.1520652876	-0.0786768634	0.0908566805	-0.0276249747	0.0537393633	-0.02998027	0.0911598739	0.0425243281	0.0470029794	0.0800606153	-0.0344340524	0.1116614364	0.1421885785	-0.0407899252	-0.0100414301	-0.0122910716	0.0814897757	0.0285406034	-0.0066321217	-0.0278983006	0.0970545019	-0.0666518077	-0.0907342718	0.07681736	0.0677851963	0.1901918452	0.0067176522	-0.0203938881	-0.1050135926	-0.0379773354	0.0732860238	0.0580747441	-0.0532176878	0.0459611134	-0.0048549959	-0.0806964898	0.0760995298	0.0447257455	-0.096051505	0.0957688895	-0.0273062143	0.0560928638	-0.0901196454	-0.002258994	0.1404260672	-0.0463827077	0.0279893513	0.0581940184	0.1326364538	0.0516821793	0.0262907706	0.0600061612	0.0428318591	0.0382091805	-0.1292364247	-0.0188043067	0.1755449512	-0.0234022267	0.032140699	-0.0377711989	-0.0166430196	-0.0489480833	0.012048831	-0.0395091168	-0.1227020358	-0.0885024151	-0.1474937459	0.0504757219	-0.0064117547	-0.0239133334	-0.0469538519	-0.1821549523	-0.0862248245	-0.065932347	0.1351939994	0.1043505578	0.0627774341	-0.0850676915	0.0336404977	0.0588394824	0.0288472394	0.047667649	-0.1474066649	0.1026029138	0.0783038083	-0.1433224291	0.0672331978	-0.0382745286	0.0477960884	-0.1110477952	0.115061695	-0.0873316455	0.0339769522	0.0785574968	-0.0071079182	-0.0882931893	-0.0658582	-0.0076377	5.833446129000006e-05	0.00433730250724	0.0776619	0.0028729000000001	8.253554410000624e-06	0.00603137071161	0.0239212	0.0070254	0.00057222380944	4.9356245160000014e-05	0.000316721	0.0003305318	1.0925127081124001e-07	1.00312191841e-07	0.000109252	0.0	0.0	1.1935999504e-08	-3.19294e-05	-0.0002315284	5.3605400006560016e-08	1.01948658436e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.9021525253919	0.0042778949922421	1.830038556465073e-05	612935.780428892	843.6600053451546	2.523132179171739	711762.2046189862	6.366195993571929	724.6994948687932	0.0679251410140295	525189.357863084	0.0046138247817758	729.8034791378304	671.3117579485709	0.988988	18.286423	0.0347633	0.0249305	0.0535765884	-0.0338615157	0.0986309542	0.0994155902	0.0177094297	-0.0943625528	-0.079863465	-0.1071026175	-0.0205242623	-0.1198399485	0.0537228702	-0.0001500725	0.0065384196	0.005398643	-0.0112664057	0.1494991929	0.0053177172	0.2024184103	0.0621749813	-0.0159664815	0.0565292678	-0.0432943714	0.0418850374	-0.0325842479	-0.1515616093	-0.0411604654	-0.0093415288	-0.0396728581	-0.1146932699	0.062234024	-0.0180618256	0.0041949961	-0.0902451269	-0.0665135328	-0.055508169	-0.0456668853	-0.0900100299	-0.0514325609	-0.1476794169	-0.0353884598	0.0090383856	0.0137233308	0.0409441022	-0.0612016214	-0.0092950837	0.0568035923	0.0016116412	0.0949506917	-0.0336742597	-0.047817345	-0.0060644705	-0.0486814562	0.0763720814	0.0235971771	0.0304980396	-0.1384812419	0.0577926411	-0.0352257267	0.0628305865	0.0172183886	-0.1675355607	0.0662864395	0.0539646332	0.0281976979	-0.0075702501	-0.0869309865	-0.0543258124	0.0516901567	0.0310911526	-0.1431620728	0.007634473	-0.1350520955	-0.131244057	-0.0671694816	0.0064599992	-0.127506699	0.0294123971	0.0189142086	0.0080267525	-0.026483425	-0.0603559547	-0.0877933488	0.0354647399	-0.0420430488	-0.0100310128	0.0918954673	0.0176215829	0.0106291219	0.1637923889	0.0060735327	-0.0558792143	-0.0688905533	-0.0959548012	-0.1155375925	0.0257046504	-0.0573333615	-0.061878243	-0.0081026895	-0.0415029806	0.0768132552	-0.0118330366	-0.092661062	-0.0666956	-0.0008373999999999	7.012387599999801e-07	0.0044483030593599	0.0747532999999999	-0.0029086000000001	8.45995396000063e-06	0.0055880558608899	0.0209426	-0.0029786	0.0004385924947599	8.872057960000009e-06	-0.000148949	-0.00046567	2.168485489e-07	2.2185804601e-08	0.000204356	9.5104e-05	9.044770815999998e-09	4.1761374736e-08	-3.19294e-05	0.0	0.0	1.01948658436e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.0530144999063	1.1508619745144415	1.324483284383279	614739.1295463904	836.4185662250111	-7.241439120143468	699596.0179259033	52.43844053074421	725.5179041739826	0.8184093051894479	526376.2292770082	0.6697937908206748	729.0348887251738	665.5076633378566	1.082893	20.022736	0.05987527	0.0351606	0.0484446442	0.0542735925	0.0839476004	-0.0653044123	-0.055998256	-0.0625332665	-0.1250562525	0.1266940266	-0.0997268556	-0.041169691	0.0734917429	-0.0785343393	0.0787786591	0.0018546909	0.0605537897	0.1039102279	0.0448564684	0.0998480914	0.0448975907	0.0341322065	0.1343136239	0.1009255601	-0.0411938334	0.0823568699	0.0346734443	0.0302464257	-0.0549585277	0.0415243689	0.1105450716	0.0311837169	0.0981269207	-0.0929539955	-0.0132134103	0.0097876172	-0.1543255374	-0.0924839986	0.0009473033	-0.0485368503	0.1462868152	-0.0608151203	-0.0156699872	0.0462170736	0.020221367	-0.0436660639	0.2698917017	-0.0680451815	0.0809243464	0.0009032898	-0.0532096313	0.0055782983	0.1902982263	0.2259207958	-0.1197661589	0.0684903923	0.0475119027	-0.0346962363	0.0487947684	0.1370762836	0.0425012366	-0.0244898091	-0.0089502946	-0.0669744143	0.1598349111	-0.049630184	-0.1212393006	-0.0840452573	-0.1882644616	0.0408888019	0.0353331892	-0.0256297242	-0.0511236307	0.1243867007	0.1283076248	-0.1655687487	-0.0730781885	0.0477220027	-0.1962084755	0.0518095222	-0.0161110698	-0.0800903617	-0.0217132826	0.0529166231	0.0663576367	0.0053426659	0.0529024995	-0.132848168	-0.0128701654	-0.1223893521	0.0518043172	0.1775728982	-0.0459224407	-0.0252047859	-0.0160262548	0.0685791851	0.1874729282	-0.1373409761	0.1583639723	-0.0360738156	0.1856784849	0.0750362016	-0.0165379384	-0.0966728009	-0.0698708	-0.0031752	1.0081895040000018e-05	0.00488192869264	0.0747624999999999	9.200000000000874e-06	8.464000000001607e-11	0.0055894314062499	-0.0125559	-0.0334985	0.00015765062481	0.00112214950225	-0.000308968	-0.000160019	2.560608036100001e-08	9.546122502400001e-08	0.000109252	-9.5104e-05	9.044770815999998e-09	1.1935999504e-08	0.000176795	0.0002087244	4.356587515536e-08	3.1256472025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.0246157989345	1.97160129902818	3.887211682329606	617834.6966418626	840.509324906035	4.090758681023885	706455.9252539987	16.734306586372277	725.8686434588054	0.3507392848227937	526885.2875567264	0.1230180459180048	729.3445684450861	685.1396926542267	1.027693	19.002092	0.09453377	0.0449574	0.0876708451	0.0282393201	0.1370824095	-0.062264163	-0.0971410452	-0.2162994119	-0.119069101	0.1589881134	-0.0323402161	-0.0162012827	0.085945567	-0.1048881255	0.09283645	0.0740029645	0.1280426408	0.0414125692	0.1034601465	-0.0447063112	-0.005734789	0.0401077217	0.1088294242	0.0370542776	0.0574910799	0.0054093915	-0.1454982126	-0.1581903624	-0.0377659763	0.0304369845	0.0092491625	-0.0024384711	-0.0323068614	-0.1217035347	-0.0452246834	-0.0224515366	0.0134984332	0.1090724216	-0.0156536047	-0.1226893652	-0.0115921142	-0.0994884165	0.0472483332	-0.0572272561	-0.0127306053	0.0857824431	0.0753652864	-0.0460810999	-0.1035562073	-0.0147089751	0.0169800762	-0.0826625466	0.0460954177	0.1237587279	0.1595704164	0.1329289896	0.0274494192	-0.0494228179	0.0362735434	0.1742672075	0.0821881895	-0.0161493873	-0.0763816057	-0.1701664305	0.1131135293	0.0243959264	-0.1259420876	-0.04515373	-0.0344959126	-0.1455221637	0.0040954361	-0.0124157787	-0.0402260349	0.0929474938	0.0651293448	-0.026168509	0.0938050771	-0.2173991203	-0.0330101915	0.0256120409	0.0074782879	0.0314970936	-0.1258478422	-0.077125969	-0.056822247	0.1243724991	0.0025341646	-0.0760168125	0.135241098	0.0128304915	0.0640276048	-0.0390335746	-0.0954313687	0.0894520805	-0.0201049272	-0.0333750736	0.0151392297	-0.2014377331	0.0256678751	-0.1115895124	0.0190143978	0.0732270951	-0.0212145853	-0.1003129872	-0.0785619	-0.0086911	7.553521921000013e-05	0.00617197213161	0.0636798	-0.0110826999999999	0.0001228262392899	0.0040551169280399	0.0209052	0.0334611	0.0004370273870399	0.00111964521321	0.000308285	0.000617253	3.81001266009e-07	9.5039641225e-08	0.000109252	0.0	0.0	1.1935999504e-08	-3.19294e-05	-0.0002087244	4.356587515536e-08	1.01948658436e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.3360181648496	-1.6885976340848856	2.851361969837073	615182.9893906913	844.6060554975421	4.096730591507139	713359.3889831172	16.783201539390436	726.0884012679683	0.2197578091628429	527204.366455874	0.0482934946880524	730.7386842317003	685.4844651243517	1.119096	20.692127	0.088951275	0.0455354	0.0801066778	-0.0887995164	0.1199305283	0.1053560296	-0.0863386556	0.049358807	-0.0887085162	-0.0032050307	-0.0494336075	0.0124493319	0.1232306979	-0.0795401232	-0.0230326637	0.0330363228	0.0018911416	0.0163496518	-0.0267523157	-0.0187011043	0.0239687541	0.1493857005	-0.0147876405	0.0397256519	-0.0204964558	0.0017203053	0.0748771492	0.0364091129	0.0751348469	0.0756062974	-0.1210524963	0.0889202156	0.0394978926	-0.0278511785	0.1294432235	0.019191652	0.0359793153	0.0186201394	0.0163311166	-0.0076135544	0.1264993307	-0.0191367826	0.0249582548	0.0688435157	0.010820937	0.0959758829	0.1688206438	0.0582636133	0.0036419698	0.0642311672	0.0594057026	0.0656641419	-0.0376626678	-0.084984453	0.111251142	-0.065664082	-0.0220810348	0.1001986455	0.1232235985	0.0069778873	0.1207703616	0.0431703941	0.0053800772	0.0605888286	-0.0004645203	0.0030981746	0.0182811091	-0.064788077	0.0420267023	-0.0540878441	0.0885610393	0.0511835492	-0.0418365942	0.1019712225	-0.0465109115	-0.0254258626	-0.0033907967	-0.0510163374	0.074223423	0.1005185879	0.0691686646	-0.1202955708	0.1146835321	0.0708817747	-0.0633544859	0.1049715952	0.0290243829	-0.0485009365	7.80521e-05	-0.1130179645	-0.1083278177	0.0802164094	-0.0504155929	0.0699447181	0.1643738761	-0.0960031896	-0.1091939528	-0.000110158	-0.0275393834	0.1312863708	-0.1109200281	0.0713867084	-0.0258549876	-0.1035676303	-0.0759128	0.0026491	7.017730810000008e-06	0.00576275320384	0.100556	0.0368762	0.00135985412644	0.010111509136	-0.00521396	-0.02611916	2.71853788816e-05	0.0006822105191055	-6.17477e-05	-0.0003700327	1.3692419906929e-07	3.81277845529e-09	0.000109252	0.0	0.0	1.1935999504e-08	-0.000128033	-9.61036e-05	9.23590193296e-09	1.6392449088999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
