global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
718.6405506479232	-0.3118029583043835	516444.2410355503	0.0972210848073651	770.7674754091515	-2.51581775081786	594082.501148597	6.329338955330234	695.8344985914964	-1.6679371852320628	2.782014453879857	484185.6494300792	711.4494066302973	522.5062410519241	1.037058	22.071888	0.13992199	0.0827143999999999	-0.0739169865	0.0547546955	-0.0827334589	0.0232183709	0.0787922203	0.0545895242	0.0677402158	0.0945161799	0.0701268498	-0.0612986064	-0.0116532234	0.098841226	-0.0454950618	-0.0636740501	0.0361013074	-0.0153840343	0.0232630708	0.0078135963	0.1526559083	0.0939497026	-0.0965935481	0.0641410819	0.009579225	0.103680566	0.0289324561	0.0124953355	-0.0495997377	0.0454109108	-0.0466585604	0.0625968911	-0.0345783179	0.0181239961	0.0092763119	0.0618083935	0.0505615676	-0.1984321343	0.01093482	-0.01035384	0.126589198	0.1909632943	-0.0156117425	-0.1179358826	-0.0937326273	0.025131993	0.0647567011	0.0848145685	0.0179206964	-0.0379766922	0.1339978985	0.2375648832	0.0033280021	-0.0521887525	-0.0894598241	-0.0023028069	0.0426660976	-0.1382516609	-0.0310348191	-0.0507387414	-0.1652141826	-0.0540036662	0.0274547086	0.0962567802	-0.1402964007	0.036856362	0.0034724975	0.0833524234	0.1357386066	0.0542580472	0.1034412327	-0.0234511152	-0.044341003	0.0286854859	0.0057333734	-0.0388676599	0.0170952787	0.0750140836	0.0077063923	0.0048088678	0.0673412436	0.1174680861	-0.0584508977	0.1525376947	-0.0525458246	0.0347713739	-0.004537004	0.0088201378	0.2942580681	0.0903726976	0.0257806317	-0.1125016613	0.0571689203	-0.0770338565	0.0420739091	0.0918580407	-0.0412661061	0.0852446134	-0.0050434449	0.0485927254	0.0402344352	-0.1037109759	0.1442412293	0.0104436736	-0.0672304528	0.1401817483	-0.0029345741	0.0577082197	-0.2342339166	0.0067406319	0.1947025403	0.0188496745	-0.0239308559	0.0768132552	-0.0118330366	-0.092661062	-0.00169271	-5.418000000000003e-05	2.8652671441e-06	2.9354724000000032e-09	0.0870235	0.0310021	0.00096113020441	0.00757308955225	0.0289054	0.0732072	0.00083552214916	0.00535929413184	0.000505808	1.755799999999993e-05	3.0828336399999746e-10	2.55841732864e-07	2.12692e-05	0.0003031552	9.190307528704e-08	4.5237886863999997e-10	-0.00068089	-0.000392457	1.5402249684899997e-07	4.6361119210000006e-07	0.0
718.6872966160895	0.0467459681663058	516511.430317343	0.0021851855398052	774.441802581218	3.674327172066455	599760.1055852462	13.500680167385871	695.7073580095342	-0.1271405819621804	0.0161647275816819	484008.7279886063	710.9017651668757	523.7247020208312	1.082261	23.03396	0.1521101	0.0777585999999999	0.0920180411	-0.0538520391	-0.0887485776	-0.0766459515	-0.1032325036	-0.0234014221	0.0255787555	0.0081712653	-0.044577553	-0.0074020433	-0.0077487969	-0.091838341	-0.1537034012	-0.0547365195	-0.0370336747	-0.0960885616	-0.0291913984	0.0865281034	-0.0044462482	-0.0519322024	-0.0126779075	0.0548753146	-0.0247713129	-0.0213120539	0.1186014219	0.0568796354	-0.0511572622	-0.001435262	0.0717809692	0.110790619	0.1140798745	-0.0542515029	0.016329914	-0.035436689	0.0464669324	-0.0607829515	-0.0536007722	0.0052348055	0.0612289133	-0.039575679	-0.1734386079	-0.0937885071	-0.1170315406	-0.0070117681	-0.0073673666	0.1611502108	-0.0241609712	0.0119926628	0.0532961073	0.0272345403	-0.1154729542	0.0411329064	0.0637171999	0.0434371637	0.0596074335	-0.0672961561	-0.0713289685	-0.0988084954	0.0041514211	-0.0075872915	-0.0481615847	0.0635973835	0.0502820551	0.1240343745	-0.0727156907	-0.0523432186	0.0235583705	-0.0031903319	-0.0809069214	-0.0501897302	0.0187849915	0.0660813045	-0.0723847994	0.0821150314	-0.0141748744	0.0050082951	-0.0657118139	-0.0210182024	0.0792626614	-0.1852845607	0.009045834	-0.043250254	0.0277498653	0.1241107237	-0.073298335	0.0639231439	0.1166211656	0.1061112888	-0.1100976849	0.1025737719	-0.0170379419	0.0199013319	0.0127518387	0.0606688897	0.0050442768	-0.2037580593	-0.1132878113	-0.0191774413	0.0265729535	-0.0145973812	-0.0301944944	-0.0542108996	-0.0434593656	0.0576739316	0.0174086663	0.0284492447	-0.0936582079	-0.0196921762	0.1608020511	0.0252477048	-0.0620491352	0.0750362016	-0.0165379384	-0.0966728009	0.0039279	0.00562061	1.5428398409999997e-05	3.15912567721e-05	0.0486785	-0.038345	0.001470339025	0.00236959636225	-0.0105584	-0.0394638	0.00011147981056	0.00155739151044	0.00126141	0.000755602	5.70934382404e-07	1.5911551880999998e-06	0.000552041	0.0005307717999999	2.817187036752399e-07	3.04749265681e-07	-0.00059365	8.723999999999993e-05	7.610817599999988e-09	3.524203225000001e-07	0.0
717.8699824397711	-0.8173141763184049	515337.3116880772	0.6680024628110326	773.7673884906511	-0.6744140905668701	598715.9714916422	0.4548343655551384	695.7693074503995	0.0619494408653054	0.0038377332235239	484094.9291900086	711.2619823731056	518.5396443057638	1.009704	21.489717	0.20418517	0.0996835	0.0705339079	-0.0322630991	0.0683067026	-0.1026753529	0.0847714493	0.0124874147	-0.0651045099	0.0507011983	-0.0798590577	-0.0817698623	0.0133027978	-0.0881242268	-0.0703161856	0.0715067732	-0.0285597839	0.0795655177	0.001672496	0.0777793331	-0.109010558	0.0877478394	-0.0091359024	-0.0150717824	0.0052032013	0.0556204562	-0.157974397	-0.0735083318	0.0098250573	0.1447405179	-0.0306006943	-0.0002976409	0.0578385392	-0.0402230804	-0.0432580562	-0.1225687528	0.0463283247	0.0458533867	0.0442071734	-0.0644484514	0.2683033485	-0.0492028814	0.1017278847	-0.0047056832	-0.0411143439	-0.0220470492	0.053883149	-0.035548215	0.0030721503	-0.0446157277	-0.0087721851	-0.1926099843	-0.0062013187	-0.0340578742	-0.0075961852	-0.0969302475	-0.0496676685	-0.0873394037	0.1413471045	0.1129669362	-0.1166643013	-0.0087519104	-0.0831263135	-0.0044764344	0.0059858106	0.0204352885	-0.0858422598	0.0563371029	-0.0843237616	-0.0320767116	0.0768026519	0.03834868	-0.1146370465	0.0073699343	0.1139291834	-0.1602321455	-0.0157659456	0.0227051896	-0.0609003867	-0.0804934436	-0.0397246445	-0.0686011009	0.0734812066	-0.0148415327	0.0115493884	0.1003966351	0.0235769293	0.1627988632	-0.0064938058	-0.0177566176	-0.0168744738	-0.0343281668	-0.2168811202	0.0952877221	0.0350562886	0.1254920204	-0.1620915471	0.0203521367	0.1468551738	0.0432947741	0.1007715451	-0.0149792614	0.0115167302	0.0690992396	-0.1148501884	0.0247607183	-0.0777817558	-0.0620682799	0.0269783549	0.0041611661	-0.0398769685	-0.1616702583	-0.0915385258	0.0732270951	-0.0212145853	-0.1003129872	-0.00160327	-0.00553117	2.5704746929e-06	3.05938415689e-05	0.0966458	0.0479673	0.00230086186929	0.00934041065764	0.0392468	0.0498052	0.0015403113102399	0.00248055794704	0.000440057	-0.0008213529999999	6.746207506089999e-07	1.93650163249e-07	-0.000339019	-0.0008910599999999	7.939879235999999e-07	1.1493388236100001e-07	-0.000288433	0.000305217	9.315741708900002e-08	8.319359548899999e-08	0.0
718.1848400470824	0.3148576073112963	515789.4644734533	0.0991353128817944	772.5343749081488	-1.2330135825022808	596809.3604147242	1.5203224946351088	695.6979351012341	-0.0713723491654718	0.005094012225398	483995.6169041209	710.5485835896859	516.7855372091968	1.071618	22.807444	0.1587268	0.0806928999999999	-0.0161925714	0.0623125844	0.1009347999	0.1187584354	-0.0317068405	-0.0470677547	-0.0676651633	-0.093969052	-0.0913207308	0.0515560458	0.0507118553	0.0017438391	-0.1703725799	-0.0481697898	0.0082942502	0.0020185833	-0.0634933886	0.0229244023	0.0876466296	-0.0881405338	0.1261887927	0.0336999563	0.1151941386	-0.0515161602	0.0340876585	0.145200536	0.0844269753	0.0893528667	-0.1828340152	0.0845343654	-0.025929913	-0.1256385573	-0.0626698606	-0.0289404751	0.0098669997	0.0840815925	0.058513725	0.0455493633	0.0390915886	0.0350503195	-0.1269617804	-0.0745708805	0.0962196526	0.0450082991	-0.0809762209	0.0942467486	-0.0660321625	-0.0712383795	-0.0820969972	0.0572520443	0.0074659455	-0.0005340173	-0.1836043738	0.0937802025	0.0396421528	0.1295796816	-0.0063663506	0.0649137565	-0.0007000357	-0.0302669109	-0.018822048	0.0340334463	0.041959825	0.100666099	0.0996557622	-0.0682860717	-0.0290761138	-0.1724777515	-0.0358572248	-0.0723021881	-0.0220296889	0.0259966719	-0.0472573409	0.0122159841	-0.0675666972	0.2562908501	-0.0064472979	-0.0998291577	0.0427291366	0.0948803136	-0.0789250003	-0.2071823966	0.0527701145	0.0013538929	0.0068493465	0.0714535728	0.0609372799	-0.0080816921	0.0968121818	-0.1530728881	0.0855274082	0.0994748674	0.0496901129	-0.0348903411	0.0603041747	-0.0321699211	0.0061005123	-0.0053037489	0.0994456182	-0.0009312149	-0.010459717	-0.2035918347	-0.0407471734	-0.0972824649	0.0480360081	-0.0527532203	0.1157358435	-0.0355214133	-0.0263362401	0.0319450333	0.0689579914	0.0713867084	-0.0258549876	-0.1035676303	-0.00159371	9.560000000000036e-06	2.5399115641e-06	9.139360000000072e-11	0.0700918	-0.026554	0.000705114916	0.0049128604272399	-0.00350492	-0.04275172	1.22844642064e-05	0.0018277095629584	0.00130243	0.000862373	7.43687191129e-07	1.6963239049e-06	6.52374e-05	0.0004042564	1.6342323694096e-07	4.25591835876e-09	-0.0008100339999999	-0.0005216009999999	2.7206760320089574e-07	6.561550811558379e-07	0.0
718.951827301161	0.7669872540785718	516891.7299796784	0.5882694479189877	769.6582719938057	-2.876102914343164	592373.855648491	8.271967973893243	696.8800568043098	1.1821217030757225	1.3974117208826466	485641.81357157807	711.6780645741022	520.3733744753612	1.075009	22.879612	0.19288913	0.116024	-0.0920379643	0.0927460133	-0.0374402911	0.0621676093	0.0656954688	0.0774805579	0.0896794232	-0.0528313688	0.0455918552	-0.0645974204	-0.0273784759	0.0654173817	0.0748062266	0.0212135675	-0.0501698724	0.0256783159	0.1058646666	-0.0655835672	0.1338315703	0.0528456874	-0.0907187599	-0.0901342456	0.0681949101	0.0307946726	-0.0525474991	-0.0159685054	-0.2152299594	-0.0339113814	0.1506746379	0.0941396469	-0.0736813457	0.0651015705	0.0112684458	0.0966153337	0.145291115	0.2006481645	0.0758904721	0.1451562708	-0.1665009895	-0.0042592414	-0.1001507464	0.0122815405	-0.0292517611	0.0626565889	0.1065751394	-0.050153789	0.0343227601	0.0564037867	-0.0073896326	-0.0910560952	-0.0862665663	0.090197435	-0.1154146017	-0.1063052768	-0.0198125201	-0.0628470038	0.0585089174	0.0184060435	0.1037355531	0.0577030829	0.1083487076	-0.1094934226	0.018878532	0.036943812	0.0883569443	0.0647518129	0.1201655923	0.0198863058	0.1575447705	0.0636929437	0.0439881135	-0.0213772503	0.1426346069	-0.0225713309	0.0791637434	-0.1081984954	-0.0500887955	-0.1160245486	-0.0776559562	0.0042009661	-0.1055962606	-0.1128478198	0.0760916693	-0.0477011626	0.1165318557	0.0159635616	-0.0352681757	0.0338650609	-0.0159935903	0.1954327808	0.2280411091	-0.0043685663	-0.028078178	-0.0160156024	0.0402236898	-0.0655065445	-0.030536592	-0.0564716755	-0.0714871599	-0.0644518228	-0.0035030061	0.0980153618	-0.1467668232	0.0823797733	0.0423559683	0.0974502805	0.0810278386	-0.0677128022	-0.0643881822	-0.0179705256	0.0352263751	0.0695158277	-0.030451217	-0.1064242213	-0.00163355	-3.984000000000019e-05	2.6684856025e-06	1.587225600000015e-09	0.0920892	0.0219974	0.00048388560676	0.00848042075664	0.0226226	0.02612752	0.00051178203076	0.0006826473013504	-0.000539335	-0.001841765	3.392098315225e-06	2.908822422250001e-07	-0.000835145	-0.0009003824	8.106884662297601e-07	6.974671710250001e-07	-0.000657694	0.0001523399999998	2.320747559996953e-08	4.32561397636e-07	0.0
720.1190199678628	1.1671926667017942	518571.4029194751	1.3623387212024456	774.1623211177838	4.50404912397812	599327.2994384746	20.286458511208075	696.827859936175	-0.0521968681348425	0.0027245130430861	485569.0663832295	711.470023473604	526.1874984580178	1.079677	22.97897	0.23409157	0.124075	-0.0060539113	-0.0001238234	-0.096679139	0.0024606284	-0.0681097544	-0.004285913	0.0874578127	-0.038271816	-0.0706283425	0.0887532899	0.1065145495	0.0459701157	0.0663479524	0.001178868	0.0040053325	-0.0302775601	0.0904447826	-0.0144730211	0.0331564388	-0.0703862837	0.0520709374	0.1372461546	0.109744723	0.0147297665	0.0227733416	0.0915850073	0.0042488392	-0.1275463612	0.1392718027	0.1104891312	0.0150901779	0.0228887787	-0.1045668938	-0.0138132376	-0.1646667838	0.0455894763	0.0993265126	-0.0254898897	-0.0942233666	0.0764929463	-0.0356134343	0.0469606568	0.1080828939	0.03261188	-0.0107557049	-0.0396308645	-0.1193207939	-0.0849343274	0.1109051766	0.0687419366	0.0063135815	-0.085787397	-0.1019610451	-0.0312146546	-0.0090432203	0.2119144453	-0.0055377525	-0.1550188353	0.0537020806	-0.001248415	-0.0348584959	0.0204770293	0.0613364428	0.1078633903	0.0277438677	-0.0309252424	0.0419343191	0.0051505925	-0.1033691385	-0.1641076543	-0.0238750106	0.0308052409	0.0129932913	0.1036829875	-0.0708117562	-0.0106435874	-0.008133568	-0.1547571765	0.0506960149	0.2075107794	-0.0922416489	-0.0051378508	-0.0316798647	0.0314348037	-0.0047638793	-0.1330073553	0.0006652041	0.1087663687	-0.1987978962	0.0737757804	0.0082669421	-0.0518135222	0.139655371	-0.0944963547	0.0146657131	-0.0703616881	0.0061941265	-0.0300562	-0.0035080099	-0.0246015016	-0.0437127538	-0.1576783291	-0.0458105161	-0.1109450481	0.049560179	-0.0927269436	0.0719751764	-0.0687201729	0.0158205308	0.028719819	0.0078295815	0.0676152521	-0.034995421	-0.108871781	0.00173537	0.00336892	3.0115090369e-06	1.13496219664e-05	0.0308963	-0.0611928999999999	0.0037445710104099	0.00095458135369	-0.0152559	-0.0378784999999999	0.0002327424848099	0.0014347807622499	0.000886759	0.001426094	2.0337440968360003e-06	7.86341524081e-07	0.000307148	0.001142293	1.304833297849e-06	9.4339893904e-08	-0.000722332	-6.4638e-05	4.178071044e-09	5.21763518224e-07	0.0
719.844620662855	-0.2743993050077051	518176.2778972497	0.0752949785887116	773.0058711611553	-1.156449956628535	597538.0768496166	1.33737650218614	696.9872801602731	0.1594202240981985	0.0254148078515198	485791.2687052151	712.0593886674527	529.0236555229357	1.033705	22.00054	0.11609064	0.0765384	0.0439831002	-0.082745507	-0.0460846239	-0.0864877267	-0.0117363813	-0.0114757739	0.0757866896	-0.0448038328	0.0193581847	-0.0858101134	-0.0760387425	0.1349322541	0.0845916235	-0.0821895798	0.0750382837	-0.0918030497	-0.0243394874	0.0308637677	0.0212568758	-0.0111783096	-0.2066503032	0.0991562323	-0.0295475631	-0.0300823294	0.0223025563	-0.0919074727	-0.0025408363	-0.0539420364	0.0772000363	-0.0895436578	-0.0951876035	-0.0518385608	0.0342259006	-0.0496706381	0.0258187196	0.0249641655	-0.0328304737	-0.0912811039	-0.0453448355	-0.1242791828	-0.0616960737	-0.0056771409	0.0509181527	0.0442723613	0.0787794409	0.0168188113	-0.0109197394	0.0184263825	-0.067931157	0.0015198423	0.0436090923	-0.0979633515	-0.0017948208	0.1322893089	0.0302921834	-0.0633424954	0.0093745432	-0.0445162573	-0.000624314	-0.0097094192	0.0500009629	0.0552005488	-0.022682739	-0.0124984098	-0.0690199465	-0.0202064234	0.0794107643	0.1287026886	0.1238904663	-0.0515241107	0.0609313106	-0.0158722803	0.00651999	-0.0060904103	0.0036763317	-0.1174699145	0.0791659603	0.0656585197	0.0576231852	-0.0898613308	0.015754116	-0.062229633	0.0208008325	-0.0287914752	-0.0646837608	-0.0041307754	-0.013172199	-0.0773141699	-0.0819437737	-0.018326422	0.0178700505	0.1529153256	-0.0288151112	0.109941456	0.1517131001	-0.0304237968	0.0615863635	-0.0152558221	-0.118400581	-0.0596934085	-0.024210927	0.0553067682	-0.0859283008	-0.0564297926	-0.0570843892	0.0236588886	0.034928614	0.0125123446	-0.0030425755	0.0987556464	0.1184127783	0.0656857936	-0.0394798359	-0.1109009027	-0.00154283	-0.0032782	2.3803244089e-06	1.0746595240000002e-05	0.100858	0.0699617	0.00489463946689	0.010172336164	0.00987241	0.02512831	9.74644792081e-05	0.0006314319634561	0.0008695709999999	-1.7188000000099976e-05	2.954273440034368e-10	7.56153724040826e-07	-2.46106e-05	-0.0003317585999999	1.1006376867395999e-07	6.0568163236e-10	-0.00071683	5.5020000000000025e-06	3.027200400000003e-11	5.138452489e-07	0.0
720.2205384563875	0.3759177935324942	518717.6240144088	0.1413141874943389	775.4951581618681	2.4892870007128067	601392.7403325008	6.196549771917761	697.2626323757025	0.2753522154293932	0.0758188425418749	486175.1785074941	711.7452355797145	527.6244329819051	1.047675	22.29785	0.10783819	0.0639847	0.0359939313	-0.0858275958	0.1318835984	-0.0542988769	0.0191630401	-0.0794040668	-0.1137046024	-0.0893067976	-0.061660024	0.1772556312	0.1792447638	-0.0236560494	0.1911925063	-0.0205281205	0.1451455801	-0.0201542982	-0.1731567122	0.0322713026	-0.2053730159	0.0354289385	0.1042007595	0.0562861459	0.0720734218	-0.0307151273	-0.0265037644	0.0893554129	0.136402588	0.0047190111	-0.0627519979	-0.0111432484	-0.0441525359	0.0953916344	0.1342280297	-0.1287063189	0.1272736065	-0.0773493392	-0.1703971487	-0.05303062	0.0429149104	0.0195514617	-0.0137295694	0.0533022289	0.1143863026	0.0435180603	-0.0088213198	-0.040383776	-0.0126696771	0.0689321701	0.0225104183	0.053702166	0.0915399838	0.0512878202	0.0545197931	0.1599448704	0.0512649642	-0.021908844	-0.0148217063	-0.0122744734	0.0702886653	-0.0243727851	-0.0410336048	0.0567846203	0.0887711205	0.1471910123	-0.0425869529	0.0182524069	-0.2124227983	-0.0724183203	-0.0889778814	-0.0692426208	-0.0104832187	-0.0105716174	0.0853607723	0.1079863348	-0.0104641978	-0.0115401532	-0.065235159	-0.0008998985	0.0581139265	-0.1089506284	0.1030352342	0.0223848183	0.0270254469	-0.2126804911	-0.0771862073	0.0297920993	-0.1228705916	-0.057113017	0.0180503225	-0.0926452529	-0.1443788588	0.0048167967	0.0998176405	0.0379587449	0.1549344172	-0.002444901	-0.0096172681	-0.1179391037	0.0605632145	-0.1015033766	-0.0578198712	0.0058422559	0.014629711	-0.0777117578	-0.0038572702	0.1137325263	-0.0135234515	0.0720141302	0.0360713394	-0.1437013755	-0.0690136222	0.0637282764	-0.0438968002	-0.1125037874	-0.00148978	5.3050000000000016e-05	2.2194444484e-06	2.8143025000000013e-09	0.0453631	-0.0554949	0.00307968392601	0.00205781084161	-0.0106999	-0.02057231	0.00011448786001	0.0004232199387361	0.00119634	0.000326769	1.0677797936106532e-07	1.4312293955999998e-06	0.000177035	0.0002016456	4.0660947999360006e-08	3.1341391225e-08	-0.000610886	0.0001059439999999	1.1224131135999993e-08	3.731817049960001e-07	0.0
719.8419035529517	-0.3786349034357954	518172.3661107371	0.1433643900998341	771.6574064149544	-3.837751746913682	595455.152875054	14.728338470939017	697.3954871411238	0.132854765421257	0.0176503886951372	486360.46548480535	712.2926845259235	526.3253891440094	1.069751	22.767714	0.1808485	0.0986832	-0.0885320806	0.0298888402	0.068366011	0.104243604	0.0262304428	0.0082588217	-0.0235353251	-0.0025506501	0.0108492938	-0.0948411048	0.0529299223	0.0523300606	0.126492896	0.0905716993	-0.0343433896	-0.0747866558	-0.0886135019	-0.0759394256	0.0481387078	-0.1123668365	-0.1371187551	-0.0511559669	-0.0256885009	-0.0306914196	-0.0431929792	0.0228638406	-0.0938081978	0.1178189809	0.0106793534	0.0222029999	0.0689806773	-0.0843152322	-0.1945816822	-0.0403923709	0.0789494321	0.0301230957	0.0313472262	0.0221074803	0.1528043621	-0.0091245607	-0.0198483094	0.1164934215	-0.1291968816	-0.0136974302	0.0360034728	0.1400783887	-0.011313036	0.0513020886	0.1052918834	0.047540088	-0.0910686596	-0.048064786	0.0840641213	0.1017639239	0.0017552962	0.0959581412	0.0035036359	0.0958599056	0.1167885251	-0.0895958087	0.0023765679	-0.0846100576	0.1073325501	0.0079783207	0.1138639614	-0.0716573094	0.0431974178	0.0506508896	0.0860251679	0.0433040978	-0.0182633397	-0.079059572	0.0435141572	-0.0038385816	-0.0304847287	0.0721173882	-0.0385954703	-0.009186683	-0.1220042346	-0.0586209282	-0.0402224943	0.0370134851	0.1343511488	0.1010923764	-0.0135422858	-0.0137110822	0.0396757796	0.0702603498	-0.083933714	0.0635791906	-0.0613758016	0.0313048592	0.0470588942	0.0626899614	0.0811810861	0.0598396365	-0.1170201418	0.1185079927	0.0738209555	0.1071340572	0.0166872348	-0.0161525399	-0.0142482445	0.1409983584	-0.055035474	0.0290579213	0.2077078435	0.0670811779	0.0526122315	-0.015263933	-0.0681052183	0.0617435365	-0.0482387676	-0.1136742748	-0.00149408	-4.30000000000005e-06	2.2322750464e-06	1.8490000000000432e-11	0.0945574	0.0491942999999999	0.0024200791524899	0.00894110189476	-0.0183647	-0.0076648	0.00033726220609	5.874915904000002e-05	-0.000277995	-0.001474335	2.173663692225e-06	7.728122002500001e-08	-0.000505879	-0.000682914	4.66371531396e-07	2.55913562641e-07	-0.000288433	0.000322453	1.0397593720900005e-07	8.319359548899999e-08	0.0
720.2054499779869	0.3635464250351106	518695.89017799456	0.1321660031558093	772.4946393554803	0.8372329405259507	596747.9678329537	0.70095899670173	697.3773006533842	-0.0181864877396265	0.0003307483363035	486335.0994666006	712.2807134556164	527.9646806490792	0.975016	20.751444	0.19418638	0.108456	-0.0849875634	0.0369936577	-0.0523720007	0.0435359441	0.0243592716	0.0180861312	0.0809153253	0.0035709192	0.0296417909	0.1647884405	-0.0184461466	0.0494425969	0.1457998054	0.000889946	0.166447564	-0.0044601739	-0.0198810414	-0.0479750156	0.0422173414	-0.0225827302	0.0592943862	0.1263595524	-0.021080119	-0.048340464	-0.075644097	0.0245427057	0.0736285075	-0.0294108434	0.0099846415	-0.1106100175	0.089711548	-0.017039814	0.1524517903	0.0769416333	0.0538294034	-0.0793926843	-0.0482458601	-0.0845249962	-0.081108551	0.0175952861	0.0960487762	0.0355195441	-0.1138992698	-0.119511844	-0.0335492014	0.0110699288	-0.0137667523	0.0633597547	0.0365642059	0.1617471542	-0.0873065513	-0.0841158511	-0.0215292616	-0.1756748285	0.0884606125	0.0847781012	-0.1330659688	0.0501271584	0.0870056277	-0.0825101608	-0.180820798	-0.0476980376	-0.0544376958	-0.067364084	0.0462019409	0.0452103471	0.0660106594	0.0182680059	-0.1056815035	-0.0274051139	-0.0259114127	-0.0765061313	0.0707425914	0.0485892441	-0.0841738944	0.0931428669	-0.053115528	0.1345309552	0.0808434619	-0.1000878203	0.046993051	0.1306149986	0.0094280267	-0.0295477701	-0.0151284474	-0.0021205326	-0.0057584381	-0.0991296359	0.0056769715	0.1926965066	-0.0755753857	-0.1517204909	-0.044521878	0.0970232471	0.146230633	0.0861199655	-0.1056342226	0.0968450675	0.046394654	0.1502266272	-0.0635071404	-0.0641099946	0.0276603953	0.000800679	0.0636496562	-0.0632005744	-0.1193645077	-0.1350794811	0.0880241435	0.1441712147	0.1665030749	0.0597324219	-0.0524983198	-0.1144078661	-0.0014515	4.257999999999996e-05	2.1068522500000003e-06	1.8130563999999967e-09	0.0452634	-0.049294	0.0024298984359999	0.00204877537956	-0.0181327	0.0002319999999999	0.00032879480929	5.38239999999998e-08	0.00126167	0.001539665	2.370568312225e-06	1.5918111888999997e-06	0.000453177	0.000959056	9.19788411136e-07	2.0536939332900002e-07	-0.000682068	-0.000393635	1.5494851322499998e-07	4.65216756624e-07	0.0
