global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
785.852509372269	0.1682332383227276	617564.166486692	0.0283024224765516	782.3422255848224	1.8099498042525968	612059.3579330131	3.275918293914013	796.4436257560288	-0.2463267100248458	634322.4490074093	0.0606768480716644	793.4827019685301	644.3969639036898	0.787247	18.576881	0.157292115	0.0820822999999999	0.0307902812	0.0151788707	0.0421067418	0.0262977825	-0.0099059941	0.0959031425	0.1084990649	0.0121939096	0.0234355631	-0.0512110909	0.0041654719	-0.0664869574	-0.0328035112	0.1029760649	0.032640039	-0.0670286695	0.0038149376	0.1023003759	-0.0399334295	0.0286979237	-0.1537879761	-0.2407283379	-0.1147160867	-0.0014842527	0.0713637815	0.0659407174	-0.1359603521	-0.088134844	0.0070939143	0.1053205127	0.0971978615	-0.0408810188	0.0625072725	-0.044133367	0.042491316	0.0964402115	0.0728848412	0.0215624185	0.186045226	-0.1244812642	-0.0321371008	0.0278315837	-0.1612587255	-0.0571661857	0.103204235	-0.0451590916	0.0140809273	0.0334622835	-0.0005377483	0.0564848273	0.0152870064	0.0594543091	-0.0023981594	-0.0814665199	0.0169150329	-0.1617812582	0.1047877039	0.0189548405	-0.0003181322	-0.0228047597	-0.0038068662	0.0029829752	-0.0716335798	0.182718616	-0.069165492	0.1329848866	-0.0355823072	-0.018630314	0.0993410888	-0.0475422636	0.2207699058	-0.06285882	0.06417041	0.1347647043	-0.0526563287	-0.0700665016	-0.1426576491	-0.1627118676	0.0025212259	-0.0099492913	0.0412126761	-0.0733812536	0.099141769	0.0566681795	-0.0011853914	0.0111246	0.01232098	0.00012375672516	0.0001518065481604	0.0286703	0.03575445	0.0012783806948025	0.00082198610209	-0.00389806	0.0613656399999999	0.0037657417726095	1.51948717636e-05	-0.000187925	-0.0002416797	5.8409077392090015e-08	3.5315805625e-08	0.000655162	0.0007153412	5.1171303241744e-07	4.2923724624400003e-07	-0.000109145	0.0	1.1912631025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.5115192151827	-0.340990157086253	617028.3468197443	0.1162742872297075	780.8543826686218	-1.4878429162005204	609733.5669327945	2.2136765432880687	796.5240457505946	0.0804199945657728	634450.5554588953	0.0064673755259589	793.3007184994118	644.5038234534201	0.768433	18.132921	0.164699075	0.084327	0.0346363983	0.0235661219	0.0487130061	0.0120112341	0.0134138139	0.0524489479	-0.0115924014	0.0192881782	0.0157456898	-0.0625800607	-0.1087929857	-0.0224720909	0.0053162417	0.0010211109	0.0827966433	0.0097373643	0.1936380533	-0.0100332326	-0.011264173	-0.0692677254	-0.1064512779	0.0650622237	-0.1898295664	0.0922663496	-0.0544845879	-0.0306597068	0.0437815065	0.0518878748	-0.0090558187	-0.0607518047	-0.0447624292	-0.0163157101	0.127241487	-0.0642997254	-0.029088469	0.1167285648	-0.0182539476	-0.0213769326	0.1785767397	-0.0414786496	0.1056689946	0.0125516346	0.0261384613	-0.0206221963	-0.0799319302	0.0799584529	0.0193673719	0.0183040196	-0.0278996579	0.0926778243	0.0627676758	-0.0184327897	0.0183616894	-0.0556911548	-0.0350693487	0.0490025994	-0.0199961719	0.1122576305	0.020725891	0.2048791824	0.0534108483	-0.1521886472	0.0228867162	-0.0701172351	0.1479678394	0.0578349884	0.1126661277	0.0285623609	0.000913617	-0.1266633099	0.0346037425	-0.0797386883	0.1061141771	-0.0220699108	0.0579866837	-0.0124310205	-0.1107259343	0.0214051687	0.2514553782	0.134550069	0.0857341964	-0.0061933079	0.0979282008	0.0524983198	-0.0082906521	0.000977115	-0.010147485	9.54753723225e-07	0.0001029714518252	-0.0291619	-0.0578322	0.00334456335684	0.00085041641161	-0.0510531	-0.0471550399999999	0.0022235977974015	0.00260641901961	0.000336204	0.000524129	2.74711208641e-07	1.13033129616e-07	0.000188004	-0.000467158	2.1823659696400009e-07	3.5345504016e-08	-0.000109145	0.0	1.1912631025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.8533979045285	0.3418786893457763	617565.5629980932	0.1168810382287858	777.7713278735367	-3.083054795085104	604928.2384621645	9.505226869497251	796.4995311762208	-0.0245145743738248	634411.5031639395	0.0006009643567297	793.129846582125	644.9344419960831	0.7833299999999999	18.484446	0.12259067	0.0676499	0.0396540173	0.0395870582	0.0383877623	0.0115646321	-0.0651401966	-0.0379267934	0.0045478861	0.0196430386	0.0293228328	-0.0947175416	0.046712971	-0.0210883277	-0.0937706912	0.0948235021	0.0848681764	0.0408725305	0.0784787348	-0.0656234306	0.1664083262	-0.0130025481	-0.0129133835	0.0562863824	0.0746127088	-0.0617897522	0.1746549377	-0.0010979026	-0.0154383463	0.0730265309	-0.0944563889	0.0550382792	-0.1054712119	-0.2079978564	-0.0849521961	-0.0640581447	-0.0025765248	-0.0672224296	-0.0779970032	-0.0689545923	0.0202390699	0.1169213559	-0.0874023474	0.1034458204	0.1149763995	0.089116072	0.036538277	-0.0882233712	0.0183433095	0.0502765038	-0.03213385	0.046882167	-0.1081045302	0.0415972262	-0.0166431521	-0.0591804216	-0.1062191871	0.069126367	0.0355302252	0.0158302271	0.0012955828	0.0486926995	-0.0884397641	-0.09587939	-0.0849018313	0.0660110572	-0.1024944451	-0.1128299506	0.0503433104	-0.0191464856	0.061460111	-0.0039652858	-0.1166419572	-0.148179114	-0.1357340025	-0.0309462396	-0.084788972	-0.0104972345	0.0851561777	0.0217532289	-0.0614913718	0.1175892332	0.1766137102	0.1683010932	0.0966728009	0.0482387676	-0.0153640485	-0.00341156	-0.004388675	1.16387416336e-05	1.9260468255625e-05	0.0111375	0.0402994	0.00162404164036	0.00012404390625	-0.0251937	0.0258593999999999	0.0006687085683599	0.00063472251969	-0.000549233	-0.000885437	7.83998680969e-07	3.01656888289e-07	0.000108518	-7.9486e-05	6.318024196e-09	1.1776156323999998e-08	-3.32041e-05	7.594089999999999e-05	1.1025122568100002e-09	5.767020292809998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.6658163613812	0.8124184568526971	618843.1066315183	0.6600237490349177	783.0860360098692	5.314708136332456	613223.7397936501	28.24612257439841	796.7491912588296	0.2496600826087842	634809.2737715989	0.0623301568482249	793.4883142917835	649.7533657885245	0.8389769999999999	19.797575	0.091419625	0.0435293	0.0412139504	0.0241084127	0.0710717982	0.0707878269	-0.0651440957	0.1127332211	-0.0331540664	0.0231878728	0.0423057739	-0.0726406508	0.0001821015	-0.1052869205	-0.0084693787	0.1308937338	-0.11026061	-0.1895171731	-0.0695447403	0.042770087	-0.0237788434	-0.0281840791	0.132479218	-0.0256606167	-0.1080782246	0.0889868651	0.0792124955	-0.0921334354	0.0014068455	0.2228540443	-0.0787424687	-0.0427258068	0.0539404831	0.0048130632	0.0826220801	-0.1069068314	0.0705319044	0.0162740216	0.1758222272	-0.0333191094	-0.0352654784	-0.0125989342	0.0382002627	0.0258512864	-0.0264902647	-0.0077591383	0.2136293089	0.0413186102	0.0199494856	0.0456700933	-0.0435100287	0.0696204654	0.0130797197	0.070994695	-0.057278172	-0.0101253488	-0.075127372	-0.1453268234	0.181338149	0.0279136308	-0.0662099053	-0.0514272577	0.0603708904	0.0462460136	-0.147763025	-0.1086926553	0.0634242767	-0.0661258646	-0.0097253584	-0.1158227571	0.0760095194	-0.052824062	-0.0314199078	0.1369277564	0.1103769877	0.0152050956	-0.186740738	-0.0609047881	-0.0937224495	0.0424234186	-0.0694991012	-0.012884865	0.0832527311	-0.1164505428	0.0953761056	0.0438968002	-0.0223783947	0.0287502	0.03216176	0.00082657400004	0.0010343788062976	0.0311505	0.020013	0.000400520169	0.00097035365025	-0.0113727	0.013821	0.000191020041	0.00012933830529	-0.0007629499999999	-0.0002137169999999	4.5674956088957276e-08	5.820927024998475e-07	0.000318133	0.000209615	4.393844822500001e-08	1.0120860568900001e-07	5.19412e-05	8.51453e-05	2.69788825744e-09	7.249722112090001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.5384335108637	-0.127382850517506	618642.7073897233	0.0162263906059653	783.2881161671443	0.202080157275077	613540.2729286737	0.0408363899643198	797.2892357131002	0.5400444542706282	635670.1253839794	0.2916480125884606	793.8583883424772	650.4404204686982	0.8125019999999998	19.172819	0.12387521	0.0600916	0.0450820317	0.0396677434	0.0884820084	0.045368463	-0.0678432637	0.0801086729	-0.0634291844	0.0075984203	0.034519521	-0.048987812	-0.0631753808	-0.0955591977	0.0380730749	-0.0775638922	-0.0171364868	0.0361051972	0.0050781574	-0.1441371055	-0.0244627601	0.0653028652	0.1859584865	-0.0715018599	0.0180776449	0.0462506505	-0.0359393983	0.1182138499	0.1075960017	0.0418144287	-0.0560644756	-0.0193153373	0.1265013551	-0.0062104167	-0.1124863214	-0.0070352423	0.049554187	-0.1945745928	0.0687865374	-0.0728894449	0.0139337323	-0.0556167559	0.1189248863	0.1668279161	-0.0093010113	0.1236586392	-0.036765253	0.0177174598	0.0204880433	0.0352512006	-0.0359458794	0.0848600557	0.1046035103	0.0739042644	0.0166513619	0.0851355289	-0.0164797445	0.1357297821	0.0408638345	0.0004584401	0.0102056943	0.0015114257	0.0046329884	0.0236741554	0.0768377727	0.0460027006	-0.0048933721	-0.1542769617	-0.0347773039	-0.0472013654	0.1051243182	0.113523728	-0.1504477449	0.126519871	0.0498187787	0.1735722205	0.1657172986	0.1195259129	-0.1903657513	0.0811263921	-0.0428066207	0.0860678563	-0.0702738576	-0.0592663089	0.0940386689	0.0394798359	-0.0293067317	0.0232676	-0.0054826	0.00054138120976	3.0058902760000007e-05	-0.00796171	-0.03911221	0.0015297649710841	6.33888261241e-05	-0.0364654	-0.0250927	0.00062964359329	0.00132972539716	-0.00013782	0.0006251299999999	3.90787516899875e-07	1.89943524e-08	-1.71462e-05	-0.0003352792	1.1241214195264003e-07	2.9399217443999997e-10	0.000175286	0.0001233448	3.0725181796e-08	1.521393968704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.8343491615618	-1.7040843493018656	615964.9556238523	2.9039034695355626	778.9182993156525	-4.369816851491805	606713.7170087884	19.095299315581755	797.2043394753503	-0.0848962377499447	635534.7588783295	0.0072073711840951	794.0570674130115	650.4875230333819	0.874685	20.640167	0.11955632	0.0646672	0.0474616174	0.041421502	0.0287238177	0.0660718505	-0.0801363909	-0.1633750075	-0.0176509841	0.0202270205	0.0146841627	-0.1090954058	0.0091709074	-0.0504564606	-0.1363815976	0.1009296876	-0.0245293477	-0.0751634261	-0.0255368304	-0.0085500574	0.1341759123	-0.1678096768	0.0106471051	0.1805038421	-0.0148550484	0.0258012188	0.0354087361	-0.0285228048	-0.0877551459	-0.0423468856	-0.0353596601	-0.0604166928	-0.0091371186	-0.0261405401	-0.048839062	-0.1447313358	0.0752508097	0.1016877245	-0.0169405683	0.113787237	0.0702116358	0.0959592303	-0.0166658281	-0.0979622653	0.2155629573	0.017134343	-0.1515771823	0.0528226683	0.0253245512	0.0382661628	-0.0370696139	0.0841022218	-0.1335877793	0.0968780937	-0.0318942338	-0.0051925392	-0.1259445944	-0.0157016553	0.0292014678	0.017241636	-0.0317093215	-0.0213970048	-0.0390180162	-0.0714321871	-0.0299734241	-0.1113372493	0.0152956622	-0.026529851	0.1354294862	0.0436234388	-0.0287836901	0.1480353107	-0.0460502895	-0.1063857008	-0.0049843111	0.1206422694	-0.0122997919	0.0263453456	-0.1558065548	0.1178388653	0.0963135654	0.0286617452	0.1982374479	-0.0538082599	0.092661062	0.034995421	-0.0361224311	0.0247414	0.0014738	0.00061213687396	2.1720864400000024e-06	0.0415457	0.04950741	0.0024509836449081	0.00172604518849	-0.0193997	0.0170657	0.00029123811649	0.0003763483600899	-0.000813597	-0.000675777	4.5667455372900004e-07	6.61940078409e-07	0.000318133	0.0003352792	1.1241214195264003e-07	1.0120860568900001e-07	0.000156154	-1.9131999999999992e-05	2.4384071716e-08	3.660334239999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.0190903476295	-0.8152588139323598	614685.9340295243	0.664646933694398	775.2132373551527	-3.7050619604997337	600955.5633706563	13.72748413114213	796.1252220068194	-1.079117468530853	633815.3691154075	1.1644945108884373	792.7684949582507	643.183579072871	0.960754	22.671169	0.07484582	0.0430275	0.0485838473	0.0431559497	0.0278900538	0.027199868	0.0733844766	0.0526465586	-0.1147453331	0.0435669842	0.0356768394	-0.0279657149	-0.1146336602	-0.1313517005	0.1244649688	0.0649834764	-0.0616600695	-0.2720352425	-0.0197288426	-0.0077991158	0.0791196039	-0.1233971269	-0.1508629915	0.0562225999	-0.1284864039	-0.0930687075	0.0603778708	-0.0427488408	-0.1634634309	-0.0565278359	-0.1446294024	-0.1224133728	-0.1510244362	-0.0760257263	-0.081882868	0.1147946957	-0.003816105	-0.0589561921	-0.1016034859	-0.0006247549	-0.1023370982	0.0175823788	0.1644970751	-0.2243929839	-0.0900136941	-0.0302934886	-0.0357928251	0.0503138025	0.0426963117	0.0315973579	-0.0216166698	0.0872086315	0.1568229905	0.0248979877	-0.0604528508	0.0525230157	-0.2122054151	-0.1191141757	0.0648051892	0.0811762206	-0.0459762399	-0.0398624998	-0.0323784536	-0.1620657957	-0.0480084041	-0.0592026703	-0.0167662078	0.1874024722	0.0721943422	-0.1007297526	0.1105840412	-0.0153090278	0.1105428995	-0.0425655073	-0.055799122	-0.022531679	-0.1199877843	-0.029958294	-0.0880265962	0.2669017064	-0.0668496122	0.038057099	-0.0952921817	0.0422285867	0.0912438734	0.030451217	-0.0427992974	0.0327096	0.0079681999999999	0.0010699179321599	6.349221123999997e-05	0.0290406	-0.0125050999999999	0.0001563775260099	0.00084335644836	0.0124689	0.0318686	0.0010156076659599	0.0001554734672099	-0.00117801	-0.0003644129999999	1.3279683456899997e-07	1.3877075600999998e-06	0.000318133	0.0	0.0	1.0120860568900001e-07	7.04886e-05	-8.566540000000002e-05	4.9686427299599995e-09	7.338560757160003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7167555662314	0.6976652186019692	615780.3864663925	0.4867367572469334	776.2659417348914	1.0527043797386568	602588.8122975578	1.10818651112095	795.8729904653602	-0.2522315414591958	633413.8169522753	0.063620750506882	792.5851684898652	642.8700306572151	0.8458989999999998	19.960911	0.1303453799999999	0.0668222	0.0568242979	0.0607590035	0.0212062367	0.0701036038	-0.00454183	-0.0495528049	-0.1145642997	0.0538446847	0.0037890712	-0.0499867364	0.0044015788	-0.0066750953	-0.0898486345	0.0569280198	-0.0239676056	-0.1198209276	0.0734855785	-0.0155109807	0.093405485	-0.0385532398	-0.075734367	-0.0329862984	-0.123509405	-0.1157456131	-0.0031255382	-0.1870086617	0.1452627487	0.1089533541	0.012307995	0.026243303	0.1703237375	-0.0050391562	-0.0457335971	-0.2482984588	0.0150915412	-0.0727108224	0.1106060599	-0.1527122957	0.0274754018	0.0118734025	-0.0520463759	0.0521890796	-0.0187598342	-0.0580964053	-0.1836678601	-0.1001586863	0.0559047438	0.0234297485	-0.0343387942	0.0395955582	-0.0716237291	0.0168229171	-0.0297569666	0.0577923212	-0.1495962458	-0.024496853	0.0845595379	0.0091917947	0.0093601677	0.1387593173	0.0890898245	-0.1958918633	-0.0787299766	-0.0435957551	-0.0274695973	-0.133761282	-0.0415328557	0.0037902394	-0.2309993725	-0.0336186282	-0.0490454297	-0.0281966764	0.0935766261	0.2394675376	-0.0159110193	-0.0222081117	0.001075104	-0.0227442315	-0.117451932	0.005220683	-0.041447349	-0.1632876524	0.0897877085	0.0258549876	-0.0493116688	0.0116837	-0.0210259	0.00013650884569	0.00044208847081	-0.0172074	-0.046248	0.0021388775039999	0.00029609461476	-0.0222451	-0.034714	0.001205061796	0.00049484447401	-0.000790494	0.0003875159999999	1.50168650256e-07	6.24880764036e-07	0.000318133	0.0	0.0	1.0120860568900001e-07	-0.000109145	-0.0001796336	1.1912631025e-08	3.226823024896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.3025654875163	0.5858099212848629	616700.1193612748	0.3431732638757772	778.2246758307641	1.958734095872728	605633.6460718979	3.836639258334354	795.770913072921	-0.1020773924392415	633251.3460929103	0.0104197940471949	792.3073655572431	648.4687412578855	0.77575	18.30558	0.158435908	0.0780329	0.0568381618	0.069018584	0.0363758311	0.0605552505	-0.0527006713	-0.0289735279	-0.0279437952	0.0593152721	-0.0203030986	-0.0796838663	0.0802945394	-0.0405753707	-0.0737230957	0.1399121881	0.0305768066	-0.0697657144	-0.0069670786	-0.0114481359	0.0089711228	-0.1207684692	0.1225040143	-0.1243761072	0.1250020458	-0.0373248314	-0.0166103483	0.0668734602	-0.1124507618	-0.0118265742	0.1845706677	-0.1642788396	-0.2098177482	0.0980270624	0.0756078613	-0.0177648778	-0.0879038334	-0.1439543561	0.020422411	0.042507084	0.2161152372	-0.0968720807	-0.0442433609	0.0044990188	0.1887701141	0.0010242821	-0.0133413305	0.0966704904	0.0592050827	0.0164011269	-0.0314815558	-0.0029350652	-0.0990490866	0.0532086534	-0.0463177513	-0.1066437633	-0.1193553878	-0.1327154543	0.1560668618	-0.0188547692	-0.0325834202	-0.0198103449	-0.0373686048	0.0076130554	-0.0025654322	0.055811255	-0.0373323307	0.0660720633	-0.1218319961	0.0961125171	-0.0318240142	0.2151964476	-0.0265806295	0.1236517976	-0.0383258679	-0.1256439414	0.1362780731	0.0447528836	-0.051382268	-0.2247460766	0.1522348013	0.0286764224	0.0077383354	-0.0239185315	0.0882931893	0.0212145853	-0.0556345156	0.0360948	0.0244111	0.00130283458704	0.00059590180321	0.0449971	0.0622044999999999	0.0038693998202499	0.00202473900841	7.270799999999998e-05	0.022317808	0.0004980845539248	5.286453263999997e-09	-0.00126953	-0.000479036	2.294754892960001e-07	1.6117064209000002e-06	0.000829147	0.000511014	2.61135308196e-07	6.87484747609e-07	-0.000109145	0.0	1.1912631025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.4796674388075	-0.8228980487087938	615408.348624902	0.6771611985687404	778.1880349231263	-0.0366409076377749	605576.6176975169	0.0013425561125199	795.9267625270985	0.1558494541775417	633499.4113068683	0.0242890523674376	792.5915159285069	647.0080930704542	0.827129	19.51799	0.081903868	0.0472806	0.0609756549	0.070471625	0.0357605142	0.0711439968	0.0437349774	0.1140151571	-0.0865714233	0.055205859	0.0341924989	-0.0616492016	-0.0443604046	-0.111051952	0.2269714807	-0.0952881145	-0.0324703656	-0.0995317847	0.0153632313	0.0130231503	-0.1200573763	-0.0493879775	-0.1858345775	-0.0240332309	-0.0543942579	-0.0793545895	0.1169077642	0.0172486095	0.0185107404	-0.0075487497	-0.1191473824	0.028454913	-0.089571924	0.1288631943	-0.0061367313	0.0529648912	-0.0179026104	0.0080061757	0.1503945381	-0.1056070686	0.3276640184	0.0034368349	-0.1047723372	0.2635409279	0.1512020121	-0.010871703	0.0027794676	0.0364128481	0.0590557429	0.0247154599	-0.081793119	0.0662514296	0.2136289655	0.003608444	-0.0013909218	0.0610783451	-0.0072811136	-0.0470589247	0.0812039228	0.0510112766	-0.0311159955	-0.1020305109	-0.0143913544	-0.0446156022	0.0234299319	0.1483009634	0.0318998483	-0.0269576675	-0.0763092073	-0.2314427046	-0.0635296822	-0.1087288326	0.2365720482	-0.1693447972	-0.1720782257	-0.0936819599	0.1490223097	-0.0789068655	-0.0184852296	-0.0411035354	0.0813672156	0.032833548	0.0529826434	-0.0915706072	0.0867609543	0.0165379384	-0.0617435365	0.0300473	-0.0060475	0.00090284023729	3.657225625000005e-05	0.00340364	-0.04159346	0.0017300159147716	1.1584765249599998e-05	-0.0139476	-0.0140203079999999	0.0001965690364148	0.0001945355457599	-0.000942294	0.000327236	1.0708339969600005e-07	8.87917982436e-07	0.000751531	-7.761599999999997e-05	6.0242434559999965e-09	5.647988439610001e-07	-0.000109145	0.0	1.1912631025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.9441764318397	-0.5354910069678454	614568.4717613953	0.286750618543437	775.4940399473222	-2.6939949758041166	601391.005993819	7.257608929657823	795.6619403611941	-0.2648221659044338	633077.9233393404	0.0701307795543154	792.7411967310412	645.2575983975701	0.8541189999999999	20.154869	0.04447081	0.0252208	0.0631031071	0.0891994421	0.0422194487	0.0724118612	-0.0349083193	-0.144370982	-0.0743253287	0.0668300452	0.0203496278	-0.0240067279	0.0377275257	0.0444149415	-0.0071858747	-0.0611530086	-0.0717889996	-0.006155355	0.0235127138	-0.1250434954	0.0843380885	0.1008698171	-0.0552703814	-0.1275545821	-0.0716268555	-0.0171969184	-0.0104661015	-0.0469357893	-0.0647829136	-0.0591773233	-0.0898448992	-0.1800645864	-0.0970115612	-0.0714954634	0.0513998215	-0.0770496877	0.0568803767	0.0160599735	-0.0763248115	0.0370592677	-0.1356429555	-0.1043637451	-0.146220629	-0.0061788528	0.0887750238	-0.1460095894	0.0856356906	0.1100300033	0.0650979725	0.0476997302	-0.0364911296	0.0058515322	-0.0815627499	0.0392506464	-0.0642717682	0.0935447438	-0.0809214917	0.0073524914	0.0310035656	-0.0580894471	-0.0052546643	0.0754481593	0.1370327839	-0.0837975082	0.0458633913	0.1292321859	0.1008034027	0.0510323822	-0.1849782082	-0.1533568584	0.0862246518	0.0831885426	0.041961113	-0.0617275372	-0.0397218725	-0.1461550093	-0.0203836422	-0.0752962677	0.0462942203	-0.1050395406	0.0483319732	-0.1020207551	0.0904798639	0.0310234701	0.0851916578	0.0118330366	-0.0676152521	0.0197438	-0.0103035	0.0003898176384399	0.00010616211225	0.0250589	0.02165526	0.0004689502856675	0.0006279484692099	-0.0120266	0.0019209999999999	3.690240999999997e-06	0.00014463910756	-0.00110255	-0.000160256	2.568198553600004e-08	1.2156165025000002e-06	0.000803096	5.156499999999994e-05	2.658949224999994e-09	6.44963185216e-07	-0.000109145	0.0	1.1912631025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.1864839330107	0.2423075011710125	614948.4415832179	0.0587129251237402	777.7524522544505	2.25841230712831	604898.8769878114	5.100426148988617	796.5101408249592	0.8482004637651244	634428.4044369963	0.7194440267313721	793.3406691934014	642.7965814554268	0.963294	22.731112	0.3123506	0.152936	0.0675535297	0.0583107181	-0.0118094857	0.0611131495	0.0344731335	0.061893427	-0.0330986577	0.0462643695	0.018823697	-0.0268287028	-0.1492147563	-0.0074552529	0.052133052	-0.0214717203	-0.0106889674	-0.0887879377	-0.2270319279	0.0247391624	-0.0150224825	-0.052947	-0.0579894105	-0.0943613818	0.0935602518	-0.0186301295	0.2507638033	0.1005554153	0.1949427275	0.084492514	0.0584167408	-0.040376258	0.1672379658	0.0440210971	0.1918206752	0.1346282907	-0.0946294318	-0.0378187694	-0.0904850402	0.1022375827	-0.0160633523	0.0734420056	-0.1791206589	0.0970967893	-0.0480209823	-0.0386648661	-0.012626398	0.1230342887	0.0465329345	0.0265304983	0.018239408	0.1051218978	0.0870401567	-0.0394347218	-0.0278188793	0.0517057876	-0.0001677182	-0.0261936053	-0.0578397096	-0.0751818653	-0.0661151477	-0.260702198	0.0585636329	-0.0460814461	-0.1897614581	0.2239018052	-0.0393216075	-0.1242175724	-0.0537219535	0.0606519246	-0.082205772	-0.0457458427	0.0096288737	-0.0340598054	0.1257502791	-0.0474864113	0.058653407	-0.2506550493	0.1240842866	-0.0544246162	0.0684909464	0.0420955593	-0.057779655	-0.0770755684	0.0835859703	0.0071079182	-0.0732270951	0.0492036	0.0294598	0.00242099425296	0.00086787981604	0.117565	0.0925061	0.00855737853721	0.013821529225	0.0827901999999999	0.0948167999999999	0.0089902255622399	0.0068542172160399	-0.00198665	-0.0008840999999999	7.816328099999998e-07	3.9467782225e-06	0.000318133	-0.000484963	2.35189111369e-07	1.0120860568900001e-07	0.00043315	0.0005422949999999	1.876189225e-07	2.940838670249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
