global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
718.3608125038792	-4.514951046813053	20.384782955118283	516042.2569412335	833.7339930242222	-6.753266478692581	695112.3711241138	45.606608132232886	700.124842678034	-2.363279787247052	490174.79533494194	5.585091352810471	720.3066203781015	648.1231897017017	1.104605	24.539814	0.165012	0.0812853999999999	-0.1623163509	0.1247262263	-0.078752212	-0.011613547	0.0776086575	0.1604865109	0.0615499353	-0.0123130842	0.1544072936	0.1157952093	-0.1250241597	-0.1210288259	0.0413712291	-0.0097600885	-0.0206430615	0.0378012205	0.0689242232	0.0044013001	0.1414823637	-0.0101796635	-0.061724343	0.0337008207	-0.0986806303	0.0515601428	0.0902063237	-0.0117377008	0.1645796636	-0.0213773409	0.1454478566	0.0953282391	-0.0365534397	-0.03570307	-0.0571244114	0.0896497525	-0.0102418842	0.0346793178	0.0835859703	0.0071079182	-0.0732270951	-0.0911073	-0.0118235	0.00013979515225	0.00830054011329	0.178475	-0.038995	0.031853325625	0.001520610025	0.549422	-0.021448	0.000460016704	0.3018645340839999	0.00264323	-0.0001619799999999	2.6237520399999983e-08	6.9866648329e-06	0.00483979	0.00094119	8.858386161000003e-07	2.34235672441e-05	-0.00201533	-0.00075174	5.651130276000002e-07	4.0615550089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.204853004473	2.844040500593792	8.088566369017787	520136.4399972035	839.1128370448326	5.378844020610472	704110.3532934278	28.93196299805703	703.5370812325133	3.412238554479245	494964.424669164	11.643371952674608	724.837766433552	648.4198667620568	1.018584	22.628773	0.0701089	0.0355749	-0.15027655	0.140910957	-0.0925514892	-0.075439343	0.1127358542	0.1151916254	-0.0251528971	-0.0584296236	0.1547754922	0.0123324877	-0.1318906041	-0.104438971	-0.0227189749	-0.076982961	0.0208477012	0.1156401147	0.1232754827	0.012948806	0.1836189937	-0.0684271565	-0.1000746238	-0.0442186929	0.0596497155	-0.0467558339	-0.0961974883	-0.0629002623	0.1393464061	0.0845706848	0.1637009092	0.1015404803	0.0025491239	-0.0294507949	-0.0388609368	0.0670748916	-0.032275321	0.1421690312	0.0819445778	0.0023706562	-0.0785574968	-0.0979752	-0.0068678999999999	4.7168050409999945e-05	0.00959913981504	0.191515	0.0130399999999999	0.0366779952249999	0.0001700415999999	0.525762	-0.02366	0.0005597956	0.2764256806439999	0.00294029	0.00029706	8.824464360000003e-08	8.6453052841e-06	0.00475633	-8.346000000000048e-05	6.9655716000000795e-09	2.2622675068899995e-05	-0.00186503	0.0001503	2.259009000000004e-08	3.4783369009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.6661120364455	-3.5387409680274686	12.522687638795986	515044.648365508	835.3169113389102	-3.7959257059224	697754.3423687768	14.40905196488247	700.2013361835709	-3.335745048942385	490281.91119325807	11.127195031543636	721.0062173126831	636.1999699996966	1.056984	23.481871	0.1715877999999999	0.0840738999999999	-0.1416237172	0.0938093074	-0.1471156415	-0.0318241091	0.0615494768	0.1348083187	0.0015229684	-0.0156964221	0.119723334	0.1084392685	-0.0643078553	-0.1960249164	-0.0447468518	-0.0065343356	-0.0186532305	0.1667358939	0.0565857775	-0.0763601052	0.0904912065	0.0266182191	-0.0169036747	-0.0559617972	-0.0333643082	0.0231662783	0.0599827554	-0.0168005332	0.1181936538	-0.0016688582	0.1351785905	0.1614067388	-0.0069073005	-0.0459343934	-0.053695894	0.0701490048	-0.1133022839	0.0828403055	0.0802681812	-0.0023706562	-0.0835859703	-0.106279	-0.0083038	6.895309444e-05	0.011295225841	0.134371	-0.057144	0.018055565641	0.003265436736	0.499361	-0.0264009999999999	0.0006970128009999	0.249361408321	0.00268176	-0.0002585299999999	6.683776089999995e-08	7.1918366976e-06	0.0053802	0.00062387	3.892137769000004e-07	2.894655204e-05	-0.00257741	-0.00071238	5.074852644000001e-07	6.6430423081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.0775436250659	2.4114315886204167	5.815002306596387	518511.6688331087	837.5451513041431	2.228239965232888	701481.88047308	4.965053342661061	701.1721754963562	0.9708393127853014	491642.41969029297	0.9425289712494364	723.5984627716998	639.3882277205552	1.04699	23.259851	0.220907	0.111443	-0.102390584	0.0907583641	-0.1500411711	-0.0525185773	0.0873558698	0.0707489839	0.0336184713	-0.0269877626	0.0983627138	0.0171026517	-0.0439318469	-0.1615262337	-0.0805567924	-0.09772035	-0.0388340775	0.0596811827	-0.0285212553	-0.0179612446	0.0247106483	0.0806318718	-0.1011505107	-0.0423337027	0.0043448834	-0.0409964269	0.0501145729	-0.0409341549	0.0886350018	0.0759341841	0.1049847699	0.1920881334	0.0219693883	-0.0539262796	-0.0339888007	0.0610951961	-0.0799307573	0.0234763822	0.0785574968	-0.0071079182	-0.0882931893	-0.140096	-0.033817	0.001143589489	0.019626889216	0.119302	-0.0150689999999999	0.014232967204	0.0002270747609999	0.429208	-0.070153	0.004921443409	0.184219507264	0.00253548	-0.0001462799999999	2.1397838399999986e-08	6.4286588304e-06	0.00625772	0.0008775199999999	7.700413503999995e-07	3.91590595984e-05	-0.00359097	-0.00101356	1.0273038736000003e-06	1.28950655409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.6198163705784	-1.4577272544875086	2.12496874847569	516414.4404804838	834.7296638767349	-2.815487427408243	696773.6117557668	7.926969453893887	698.8649909465029	-2.307184549853332	488412.27557065553	5.323100547081923	719.8306361836889	634.8162709120077	1.090281	24.221596	0.1683654999999999	0.0981369	-0.1284171905	0.0824235407	-0.1469923121	-0.0221544212	0.0613699873	0.085139543	0.0799449162	0.0074225428	0.0926755778	0.0852988336	-0.0163716522	-0.1828410094	-0.0660500051	0.056202497	0.0092124211	-0.0268650108	0.0172349057	-0.0383795511	0.01156688	0.0100626199	-0.073737487	-0.0505234177	0.0472820591	0.024054083	0.0353324396	-0.0006486516	0.0947845927	-0.0121298601	0.0659983739	0.1459245475	-0.033425516	-0.1400445236	-0.0740501265	0.0376571782	0.0006037043	-0.0357559732	0.0768132552	-0.0118330366	-0.092661062	-0.136501	0.0035949999999999	1.2924024999999909e-05	0.018632523001	0.174929	0.0556269999999999	0.030600155041	0.0030943631289999	0.431797	0.002589	6.702921000000041e-06	0.1864486492089999	0.00382922	0.0012937399999999	1.6737631875999995e-06	1.46629258084e-05	0.00568173	-0.0005759899999999	3.317644800999993e-07	3.2282055792900004e-05	-0.00332961	0.00026136	6.830904959999998e-08	1.10863027521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.8943993806339	3.274583010055494	10.7228938897441	521131.5238571262	837.3929842368029	2.6633203600680417	701227.0100490184	7.093275340352964	698.8952188148744	0.0302278683715258	488454.5268822912	0.0009137240262862	720.1786257828173	638.8335459536602	0.980713	21.787434	0.2251814	0.111031	-0.0999372036	0.0768705262	-0.1250713868	-0.0458128953	0.0722577346	0.0778090093	0.0108836872	0.0082855105	0.0880477774	0.0254428874	-0.0371225019	-0.1320367784	-0.0926734734	0.1152583196	-0.0070300773	-0.0505323791	-0.0994886666	0.0037685121	0.0514885627	-0.0015518156	-0.0411117813	0.0953208617	-0.06106916	0.0059402742	-0.0991548136	-0.0017402558	0.0797488235	0.0179547666	0.0626892864	0.0677439934	-0.0207976287	-0.2004748364	-0.0529837485	-0.0271846907	-0.0189097237	-0.0958631756	0.0750362016	-0.0165379384	-0.0966728009	-0.150539	-0.0140379999999999	0.0001970654439999	0.022661990521	0.0946311	-0.0802979	0.00895504508721	0.00644775274441	0.379401	-0.052396	0.002745340816	0.143945118801	0.00447135	0.0006421299999999	4.123309368999998e-07	1.99929708225e-05	0.00601476	0.0003330299999999	1.1090898089999987e-07	3.61773378576e-05	-0.00392344	-0.00059383	3.526340689000001e-07	1.5393381433600003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.4250555514395	1.530656170805628	2.3429083132253474	523343.81099960336	837.3563308556188	-0.0366533811841236	701165.6248239846	0.0013434703522286	698.4580233250159	-0.4371954898584818	487843.6103470885	0.1911398963525978	718.6166108819785	644.8004293074557	1.148337	25.511347	0.1769262999999999	0.0886515999999999	-0.0500379578	0.0636789968	-0.137363496	-0.0250653907	0.0309774308	0.0872110755	0.040070199	0.0186081919	0.0391806162	0.0418147329	-0.0321515551	-0.16403591	-0.2151814447	0.1247117688	0.0027363054	-0.0088421283	-0.19586808	-0.0002189302	0.058087433	0.0213576715	0.0192911841	0.0649408616	-0.1069438406	-0.0215196078	-0.1810845069	0.0179057972	0.0536506939	-0.0336640658	0.063594442	0.0450023605	0.041994084	-0.2332900966	-0.1064968639	-0.140835796	-0.1149205883	-0.1941146669	0.0732270951	-0.0212145853	-0.1003129872	-0.13486	0.015679	0.0002458310409999	0.0181872196	0.0917928	-0.0028383	0.0084259181318399	8.055946890000011e-06	0.347545	-0.0318559999999999	0.0010148047359999	0.120787527025	0.00338414	-0.00108721	1.1820255840999998e-06	1.14524035396e-05	0.00728583	0.00127107	1.6156189449e-06	5.30833187889e-05	-0.00409622	-0.0001727799999999	2.985292839999999e-08	1.6779018288400003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.289869388937	3.8648138374974224	14.936785998511551	528950.554115777	841.6289091895808	4.272578333961974	708339.2207836437	18.25492561984128	702.0461599888457	3.5881366638298005	492868.810755084	12.87472471831965	724.0315607627193	674.5832451351256	1.717711	38.160526	0.3759679	0.175291	-0.0168305728	0.1340364218	0.0083468197	-0.056805188	0.0228705481	0.0704373789	-0.0343630751	-0.0279764046	0.0685680644	0.0365791505	-0.0379219534	0.1177682168	-0.0223238644	-0.010289292	0.098892075	-0.0429234396	-0.0813668125	0.2953859137	-0.1221491332	0.2219385175	-0.2021279488	0.0283487826	0.1598683823	0.0915471833	-0.1679964438	-0.0412938361	0.0349508813	0.0276383077	0.0931001222	0.0287895213	0.0535433729	-0.0312402344	-0.0019875761	-0.1047391401	0.0847585344	-0.0176330931	0.0713867084	-0.0258549876	-0.1035676303	-0.0928983	0.0419617	0.00176078426689	0.00863009414289	0.13728	0.0454872	0.0188457984	0.00206908536384	0.269174	-0.0783709999999999	0.0061420136409999	0.072454642276	0.00462056	0.00123642	1.5287344164000005e-06	2.13495747136e-05	0.00576246	-0.00152337	2.3206561569000016e-06	3.320594525159999e-05	-0.00265305	0.00144317	2.0827396489000003e-06	7.0386743025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
727.5810505810721	0.2911811921351273	0.0847864866532339	529374.1851646566	834.3956579572864	-7.233251232294378	696216.1140179728	52.31992338948815	703.3151022529189	1.268942264073189	494652.13305703376	1.6102144695511913	723.8550930800977	677.3172444594808	1.618665	35.960117	0.4590777800000001	0.237188	0.0447770682	0.0593118856	-0.0010309384	0.0139523033	-0.0446687903	0.0617722693	0.0105361916	-0.0414404917	-0.0499730894	0.0677341678	-0.0020999418	0.0877350571	-0.0097172157	-0.0627411418	0.1601182452	-0.1878169615	-0.011726381	0.0418244209	-0.1317100262	0.0531713927	0.09393457	0.0765265182	0.0259865948	0.1647177774	0.0238329859	-0.0477712091	-0.005080443	-0.0856059545	-0.0106636351	0.0071283305	0.0752585294	-0.031337665	0.11123934	0.097036037	0.2104127905	-0.0494600577	0.0695158277	-0.030451217	-0.1064242213	-0.0857638	0.0071345	5.0901090250000025e-05	0.00735542939044	0.00665722	-0.13062278	4.43185781284e-05	0.0170623106549284	0.108689	-0.160485	0.025755435225	0.011813298721	0.00598885	0.00136829	1.8722175241000008e-06	3.586632432250001e-05	0.0071053	0.00134284	1.8032192656000011e-06	5.0485288090000005e-05	-0.00214747	0.00050558	2.556111364000003e-07	4.611627400899999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
729.714887488964	2.1338369078919186	4.5532599494817445	532483.8170230314	847.7416141971031	13.3459562398167	718665.84444151	178.11454795510232	705.3419214759566	2.0268192230377053	497507.22619139455	4.107996162875168	725.7667461687699	677.8630803507231	1.237237	27.486351	0.16988738	0.0803104	0.026079267	0.0478931665	0.0190480458	-0.0643530322	-0.0184958757	0.0381127392	0.0049027192	-0.0649690227	0.0043723554	0.0111807086	-0.0497260304	0.0768060669	-0.150067216	-0.0494662247	0.0069932736	-0.0652959334	0.2974826145	-0.0202930566	-0.1699155906	-0.0460197566	-0.0025861222	0.0376492494	0.0347347573	-0.001566608	-0.0104135556	-0.0625736697	0.0247731897	-0.0485994951	-0.0134879882	-0.0441193356	0.1285173072	-0.0404000508	-0.0427267456	0.1356227373	0.0878453083	0.0544209805	0.0676152521	-0.034995421	-0.108871781	-0.0971405	-0.0113767	0.00012942930289	0.00943627674025	0.0539544	0.04729718	0.0029110772793599	0.0022370232359524	0.14344	0.034751	0.001207632001	0.0205750336	0.00628206	0.0002932099999999	8.59721040999997e-08	3.94642778436e-05	0.00682416	-0.00028114	7.903969960000003e-08	4.65691597056e-05	-0.00310237	-0.0009549	9.118340100000006e-07	9.6246996169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2208678856297	-2.4940196033343227	6.220133781815893	528850.1906883285	841.6074883823953	-6.134125814707772	708303.1645013237	37.62749951066429	702.8165641450937	-2.525357330862903	493951.1228367146	6.377429648543005	723.9510317838975	678.4940294429578	0.995329	22.112139	0.0772932999999999	0.0449508	0.0380043222	0.0374404062	0.0218464854	-0.0270657975	-0.0318155567	0.0045450521	0.0214429816	-0.0368396119	-0.0264531296	0.0563839381	-0.0222818364	-0.0074884592	0.0039186645	-0.0945847018	0.0322244056	-0.027368523	0.1107800995	-0.0550227034	-0.1735783953	-0.0456991804	-0.0365191251	0.1128243523	-0.0229612989	-0.0010334549	0.0013814927	-0.0392077813	-0.0236711223	-0.0275352167	0.0531345044	0.0508811952	0.0566808184	0.0311027275	0.0342270676	0.0096568999	0.0491224655	-0.1451448962	0.0656857936	-0.0394798359	-0.1109009027	-0.0971586	-1.809999999999312e-05	3.27609999999751e-10	0.00943979355396	0.0356172	-0.0183371999999999	0.00126858493584	0.0003362529038399	0.107598	-0.035842	0.001284648964	0.011577329604	0.00647539	0.00019333	3.7376488900000095e-08	4.19306756521e-05	0.00706854	0.0002443799999999	5.972158439999988e-08	4.99642577316e-05	-0.00312658	-2.420999999999977e-05	5.861240999999887e-10	9.7755024964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.4965122842093	1.2756443985796295	1.6272686316275846	530707.1684102571	846.9579299994042	5.350441617008869	717337.7351888757	28.62722549702048	703.634749027264	0.8181848821702715	495101.8600386608	0.6694265014119811	724.6185957240601	676.0034051077166	0.957071	21.262218	0.1207004999999999	0.0559785	0.0399307946	0.0323380005	-0.0004051208	-0.0654741623	-0.0177024266	-0.0127516854	-0.0061931284	-0.0432976193	-0.0130303978	0.0078295937	-0.0093578958	0.0069930548	-0.1228809885	-0.0405981848	-0.0269174735	0.0027755652	0.205031048	-0.0389757095	-0.1883736915	-0.1030351062	0.0207989774	-0.0752778992	-0.0251921663	-0.0480468548	-0.0525320154	-0.0437931279	-0.0114342512	-0.0084693477	0.0096917844	0.0028184855	0.0803695658	-0.0232861609	-0.0511342103	0.0338121646	-0.0467933743	-0.0339339628	0.0637282764	-0.0438968002	-0.1125037874	-0.104505	-0.0073464	5.396959296000004e-05	0.010921295025	0.0656553	0.0300380999999999	0.00431061841809	0.0009022874516099	0.135149	0.0275509999999999	0.0007590576009999	0.0182652522009999	0.00631162	-0.0001637699999999	2.6820612899999907e-08	3.98365470244e-05	0.00744738	0.00037884	1.4351974560000008e-07	5.54634688644e-05	-0.00369927	-0.00057269	3.279738361000003e-07	1.3684598532900002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.3389414440526	-3.157570840156722	9.970253610608031	526116.5799751787	840.9726391264744	-5.985290872929795	707234.9797593474	35.82370683357671	701.3387613528588	-2.2959876744051826	491876.05817596224	5.271559401020519	722.1118479070454	675.043344077733	0.931379	20.691431	0.0904123	0.0469869	0.036642151	0.0294917869	-0.0142386105	-0.0158660489	-0.0290132649	0.0082034615	0.0069520275	-0.0138067771	-0.0431163125	0.0485921573	-0.0164039331	-0.0961525601	-0.0982315149	-0.0417466378	0.0475009395	-0.0415474702	0.05627709	-0.0695568822	-0.1845992051	0.0253666204	0.0661718351	0.0563286151	-0.0136629904	-0.0487598249	0.2078211309	-0.0156469709	-0.0288823813	-0.0376246553	0.0314688577	0.0417939825	0.048458111	-0.0710728905	-0.0383805742	-0.0083487542	0.0322890144	-0.1342199825	0.0617435365	-0.0482387676	-0.1136742748	-0.105447	-0.0009419999999999	8.87363999999997e-07	0.011119069809	0.042629	-0.0230263	0.001817231641	0.00053021049169	0.140152	0.005003	2.5030009000000075e-05	0.019642583104	0.0059779	-0.00033372	1.1136903840000003e-07	3.573528841000001e-05	0.00804462	0.00059724	3.566956176000008e-07	6.471591094440001e-05	-0.00399713	-0.0002978599999999	8.872057959999977e-08	1.59770482369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.6436357626195	1.3046943185669306	1.7022272649008274	528010.9733943185	844.0472389845047	3.0745998580302967	712415.7416373655	9.45316428699992	701.9774266940154	0.6386653411566385	492772.30758795183	0.4078934179947255	723.2345826092212	668.1050021234013	0.982011	21.816263	0.2759579	0.133124	0.0414312848	0.0097869524	-0.0495705121	-0.0539083055	-0.0121111057	-0.0027566444	-0.00600923	-0.0193473003	-0.040643827	-0.0623784018	-0.0168980044	-0.0620150818	-0.1159470977	0.0172156186	-0.0667671007	-0.0348629121	0.0144827995	-0.0908255859	-0.1341293996	-0.0137208648	0.0158977495	-0.0682375122	-0.0185300626	0.0293283348	-0.0564431924	-0.0237329487	-0.0326610415	0.0212472847	-0.0060392296	-0.0113090206	0.0375030916	-0.0761973228	-0.062603816	0.0143663493	-0.0728716555	-0.0985338795	0.0597324219	-0.0524983198	-0.1144078661	-0.152757	-0.04731	0.0022382361	0.023334701049	0.0877989	0.0451699	0.00770864684121	0.00204031986601	0.164702	0.0245499999999999	0.0006027024999999	0.0271267488039999	0.00557685	-0.00040105	1.608411025e-07	3.11012559225e-05	0.00940503	0.0013604099999999	1.8507153680999984e-06	8.84545893009e-05	-0.00541423	-0.0014171	2.00817241e-06	2.93138864929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.8721784503692	-1.771457312250277	3.1380610091249754	525439.675091384	840.7454198976619	-3.301819086842784	706852.8610788959	10.902009282239314	700.3756452973959	-1.6017813966195718	490526.0445257437	2.565703642556546	721.5000383210003	665.8686400088467	0.909639	20.208473	0.1595027999999999	0.0854389	0.0545239623	-0.0082775834	-0.0607598043	-0.0208474018	-0.0473140292	-0.032554734	0.0425731475	-0.000485147	-0.0575407013	0.024714405	0.0072999358	-0.1463307415	-0.0711778786	-0.0057705872	-0.0049876555	-0.0757081434	-0.0380185319	-0.152663975	-0.1107900785	0.1565447788	-0.0462552373	-0.0266986224	-0.0481978632	-0.1326882253	-0.0253442768	-0.0077257625	-0.0403568338	-0.0289977365	-0.0190257316	0.0882120095	0.0121233773	-0.0703952421	-0.0822763688	0.0086642231	0.0097495477	-0.1035896147	0.0576957916	-0.0566681795	-0.1147017419	-0.169261	-0.0165039999999999	0.0002723820159999	0.0286492861209999	0.0258116	-0.0619872999999999	0.00066623869456	0.0038424253612899	0.150593	-0.0141089999999999	0.0001990638809999	0.022678251649	0.00559129	1.4439999999999243e-05	2.0851359999997818e-10	3.1262523864099994e-05	0.00999044	0.0005854099999999	3.427048680999997e-07	9.98088913936e-05	-0.00615243	-0.0007382	5.449392400000007e-07	3.78523949049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.7934346254166	1.921256175047347	3.6912252901575617	528228.6966146097	844.5140539085035	3.768634010841538	713203.9872489747	14.202602307671578	702.6176440773135	2.241998779917594	493671.5537687544	5.026558529151981	723.7176648938911	666.5010067093592	0.958655	21.297388	0.1209850999999999	0.0658444	0.0547674846	-0.0169038171	-0.0478757411	-0.0563435517	-0.0190869325	-0.0208135982	0.0121620741	-0.024055988	-0.0330206651	-0.0526811487	-0.0085900184	-0.0564717657	-0.1918896904	-0.0324098002	-0.0229037586	0.0196517102	-0.0114356031	-0.0278511131	-0.1567688638	0.1531264472	0.0562204103	-0.0550472513	0.0163498813	-0.0774750258	-0.1827868686	-0.0282578015	-0.0363714028	0.0154120613	-0.0192009572	0.0266840654	0.051047159	-0.0597917211	-0.1231285602	-0.035168525	-0.0763331113	-0.1016526544	0.0556345156	-0.0607412226	-0.1145547726	-0.169211	4.999999999999449e-05	2.499999999999449e-09	0.028632362521	0.0706922	0.0448805999999999	0.0049973871408399	0.0020142682563599	0.108344	-0.042249	0.001784978001	0.0117384223359999	0.00556478	-2.6509999999999555e-05	7.027800999999764e-10	3.09667764484e-05	0.00959739	-0.0003930499999999	1.544883024999992e-07	9.210989481210002e-05	-0.00589588	0.00025655	6.581790250000019e-08	3.47614009744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.569781265689	-2.223653359727564	4.944634264227682	525001.3679234084	841.1578101041449	-3.3562438043585416	707546.4614992007	11.264372474295095	701.3228713976023	-1.2947726797111727	491853.7699453778	1.676436292126451	722.7256037436449	665.1757697870423	1.290118	28.661163	0.1699839	0.0803539	0.0396372634	-0.0082525301	-0.0362488029	-0.0067440249	-0.0399565365	-0.044263506	0.0521396155	-0.0085531764	-0.0539715167	0.0286220522	0.018270355	-0.068935249	-0.0261554037	0.0296272911	0.0952734849	-0.1591861459	-0.1298482938	-0.1435106788	-0.1118261947	0.2493571251	0.0399292661	0.0080558187	-0.0547352934	0.0665191174	0.0690603434	-0.018046557	-0.0486385339	-0.0122880445	0.0103757131	0.0905425151	0.0228277518	-0.0402680597	-0.008936964	-0.0571931399	0.0687664089	-0.1712829184	0.0535494744	-0.0647104904	-0.1139675232	-0.160719	0.008492	7.2114064e-05	0.025830596961	0.0574773	-0.0132148999999999	0.00330364001529	0.0001746335820099	0.177327	0.068983	0.004758654289	0.031444864929	0.00655166	0.0009868799999999	9.739321343999997e-07	4.29242487556e-05	0.010049	0.0004516099999999	2.0395159209999986e-07	0.000100982401	-0.00574849	0.0001473899999999	2.1723812099999955e-08	3.30451372801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.2146509184814	-2.3551303472075915	5.54663895233815	521594.002001304	852.1481122441361	10.990302139991172	726156.4052012448	120.78674112829454	698.2977934506159	-3.0250779469863573	487619.80833799904	9.151096585343195	717.9780117294787	654.1866972357046	2.836959	63.025635	2.0838682000000004	1.08851	-0.1732458591	-0.1445013588	0.2940781656	-0.0524942407	0.1777035847	0.1058217501	-0.1355170311	0.0554339385	0.1732744365	-0.1085245483	-0.0944299595	0.0472029926	0.1986099001	0.0299411207	-0.2493415487	-0.1664873792	-0.1952839604	-0.2328367249	-0.1973104193	-0.0947213025	-0.1055345639	-0.0120930211	0.1209431987	0.0710372809	0.0371761408	0.0702072787	0.1603212521	0.1146651162	-0.0301155152	-0.2248093577	-0.1923517488	0.1184345047	-0.1664863961	0.1677920629	0.0304314865	-0.2466333512	0.0514415587	-0.0685692013	-0.1129422506	-0.255481	-0.094762	0.008979836644	0.065270541361	0.791363	0.7338857000000001	0.6262553977690001	0.5385882206644901	0.894297	0.71697	0.5140459809	0.799767124209	0.0139321	0.0073804399999999	5.447089459359999e-05	0.0001941034104099	0.00915286	-0.00089614	8.030668996000002e-07	8.377484617960001e-05	-0.00326006	0.00248843	6.192283864900001e-06	1.06279912036e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
