global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
743.6014139308139	-1.9941807565223824	3.9767568896841823	552943.0627999057	776.2222590246565	13.527716987184704	602520.9954053409	182.9991268853656	764.0541152392055	-1.906483741513512	583778.6910139652	3.634680256655358	744.2309820993795	537.9789084203542	1.126633	33.276173	0.31949208	0.163548	0.0446755929	0.1070461331	0.0428439387	0.0320296039	-0.1382287946	0.0283474596	-0.0380891826	0.0296870588	0.1834447304	-0.0502692482	-0.1732611084	-0.0401229387	-0.0895152059	-0.0062240849	-0.0012539327	-0.1708841297	-0.040626428	-0.0083278786	0.0479085483	-0.0342196962	-0.0030505843	-0.0654210811	0.0204260152	-0.1318989803	0.0235228218	0.1477267377	0.0209103737	-0.0020334158	-0.0808553103	-0.1629667958	0.0853211708	0.1740961956	0.0062124888	0.1019550987	0.0682116214	-0.110932758	-0.0101312587	0.1371608653	0.1096671884	-0.0275808388	0.0549319424	0.0630265994	0.1892538985	0.0881842066	-0.0144533285	0.1472768939	0.0124677122	-0.0456473917	-0.0367506954	-0.0717689565	0.0944565833	0.0266259196	0.0851310578	0.0281033131	0.0646791748	-0.0749861546	0.0145530168	-0.017947599	-0.1278072951	-0.0003708403	-0.1128752518	-0.0719173895	-0.0142996377	-0.0463353072	-0.0182422749	-0.0104552859	0.0061214464	0.0541999466	0.0416337492	-0.2627172161	0.0300578883	-0.1017491485	-0.0320815054	-0.0659638468	0.1618905842	-0.132419706	0.0397371252	-0.0281609503	0.0026532147	0.0036018127	0.0241448813	-0.0648905931	0.0447225473	0.0930499458	-0.1693380066	-0.0066019626	-0.0037444895	-0.1014220362	0.0319384791	0.1295800272	0.0656087003	0.03038434	-0.0593348295	0.1267923562	0.1347659539	-0.0119841085	0.1989745172	0.099141769	0.0566681795	-0.0011853914	-0.0416215	-0.03910853	0.00173234926225	0.0015294771187609	0.136569	0.0850223	0.0072287914972899	0.0186510917609999	0.193777	0.1320124	0.01742727375376	0.037549525729	0.000675029	0.001060124	1.123862895376e-06	4.556641508409999e-07	-0.000471235	0.000187522	3.516450048400001e-08	2.2206242522500006e-07	0.000196498	-1.933100000000001e-05	3.8611464004000004e-08	3.7368756100000027e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.1785452012496	2.5771312704356437	6.641605585057233	556782.4213186533	775.8070451199676	-0.415213904688926	601876.5712577754	0.1724025866470245	766.4502297871529	2.396114547947377	587445.9547407795	5.741364926885064	746.9071839861269	539.9548574979777	1.194252	35.273365	0.1359990499999999	0.0784541	0.0680017343	-0.1081704199	0.1358648949	-0.0750936793	-0.0787707733	0.1281877329	-0.0783715945	0.1000329893	0.0213140441	0.1220859158	0.0436743113	0.0504475099	-0.0300651559	0.065696192	-0.1249656296	-0.0408420332	0.1085352132	0.0719246115	-0.075308852	-0.0515499584	-0.1454506352	-0.0790918731	0.0025319349	-0.0929913274	-0.0185362784	0.0153779996	0.1203037369	0.1267718173	0.069534503	0.0627492226	-0.0109827517	-0.1174168312	-0.0395265997	-0.1397893956	0.0259023179	0.032560018	0.0275151724	0.1265794248	-0.0538062033	-0.0597698195	-0.0483212488	-0.0306166168	0.0727115138	-0.0085353585	-0.0708149191	0.0280546273	0.041278243	0.0357271552	-0.1344745155	0.0134897431	0.0746740721	0.0882869979	0.0103017134	0.0657988653	0.0664596373	0.0253368719	-0.0990831563	-0.1625260579	-0.0711130793	-0.0431304475	0.0578365373	-0.0413599332	0.0818725352	0.0134232896	-0.0373298898	-0.0517567942	-0.033545285	-0.0274052004	0.0680820117	0.0645195692	0.2007478646	0.1897932981	0.0695144169	0.093037516	-0.0510144355	-0.1034425892	0.0347514173	0.0081788407	-0.0403962676	-0.0110151054	0.0055488955	0.1890671629	0.0028104608	-0.0587031258	0.0162849962	0.0111098442	0.0403787813	-0.0827524149	0.0325665347	0.0108944292	0.1007706223	-0.0144562686	0.0714869244	-0.0711257787	0.0024790716	0.0301493828	0.1757353682	0.0979282008	0.0524983198	-0.0082906521	-0.0249359	0.0166856	0.00062179910881	0.0002784092473599	0.0824426999999999	-0.0541263000000001	0.00292965635169	0.0067967987832899	0.138526	-0.0552509999999999	0.0030526730009999	0.019189452676	0.000583758	-9.127099999999996e-05	8.330395440999996e-09	3.40773402564e-07	-0.00052299	-5.1754999999999954e-05	2.678580024999995e-09	2.735185401e-07	0.000252195	5.569699999999998e-05	6.360231802499998e-08	3.102155808999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.9731024238604	-1.2054427773891805	1.453092289559741	554984.9233350316	758.3204674343513	-17.48657768561634	575049.931329853	305.78039915509527	766.6735563307968	0.2233265436439069	587788.3419769115	0.0498747450959338	744.937425484997	523.0590718465374	1.348502	39.829277	0.105954665	0.049169	0.0483666551	-0.0974083211	-0.1816400196	0.0692853804	0.0261120166	-0.0976148967	-0.064012035	-0.1198921967	-0.0365090656	-0.052562469	0.0025883458	-0.0640655408	0.0284153502	0.0885970599	-0.0103558155	-0.0231417285	-0.1127885696	-0.1585178063	0.0148019765	0.0710157961	0.0469293953	0.0285170983	-0.0318644075	-0.0861920073	0.075262511	-0.0388756577	-0.0536662693	-0.0166739549	0.0668177626	-0.1395235992	0.1228502737	-0.0616933503	0.0378742042	0.0395875695	-0.0207232166	-0.03107451	0.0718133953	0.1565059936	-0.01200763	0.0045054049	-0.0144448415	-0.0290976493	-0.0247618285	0.1606105605	0.0103441993	0.016490282	0.0014603609	0.1119272625	-0.0843686695	-0.0764787507	-0.1764595008	-0.0461521756	-0.2034693355	-0.0420201662	0.0651882639	-0.0034433889	0.1276168362	-0.0100965276	0.0761405167	0.1384195397	0.002024994	0.1230786527	0.0039148718	0.0141351927	-0.080918689	0.0436393506	-0.0690268158	0.0056790801	-0.0655930483	-0.1550186859	0.0148300577	-0.0503132532	0.1497915166	-0.1213967875	0.0546751895	-0.1427080204	-0.0354410061	0.0090243953	0.0296581326	0.0280203208	0.1046264216	0.0414282875	0.0103457635	0.0313822712	-0.1805549879	-0.0265947386	-0.0166892092	0.031881904	-0.0533393474	0.0089440733	-0.1156180797	0.0380200772	0.1869557364	0.0441689632	0.0944892795	0.0763024185	-0.1576195359	0.0966728009	0.0482387676	-0.0153640485	-0.00893878	0.01599712	7.990178788840001e-05	0.0002559078482944	0.0607432	-0.0216994999999999	0.0004708683002499	0.0036897363462399	0.117348	-0.021178	0.000448507684	0.013770553104	0.00111769	0.000533932	2.85083380624e-07	1.2492309361e-06	-0.000337305	0.000185685	3.4478919225e-08	1.1377466302500001e-07	3.02111e-05	-0.0002219839	9.1271056321e-10	4.927685185920999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.92438592477	0.9512835009096534	0.9049402991029266	556403.1895172453	773.6977736333324	15.37730619898116	598608.2449251753	236.4615459372244	763.6658054727137	-3.0077508580831136	583185.4624482886	9.046565224299709	743.3289326348048	545.8716740233864	1.318032	38.929314	0.285873995	0.159033	0.0698981119	0.1354729453	-0.0318051045	0.0006417151	-0.0479511422	-0.0614891097	-0.007396305	0.0341823041	0.1894788572	-0.0936326423	-0.1403699837	-0.0300801708	0.0229196767	-0.0253981424	0.0925010453	-0.0417502398	-0.0302564266	0.0693464523	0.0561161918	0.0095047782	-0.0552245379	0.0301295849	-0.1307199549	-0.0343843365	-0.1450027437	-0.0113570198	-0.0408442442	-0.0922699778	0.0308933461	-0.0415353502	-0.0396206916	-0.0061160887	-0.0114904702	-0.0402998066	-0.1158043336	0.0517179808	-0.0380726065	-0.1053460835	0.1164169609	0.0930393167	0.0139495642	0.0678355365	0.0139790139	-0.0167317798	-0.2035051908	0.0465790546	-0.2340945071	0.1222578793	0.0619161425	-0.044384706	0.101780845	-0.1136065519	0.0234973053	0.04506875	0.1511955112	0.0015363282	0.0783663661	0.0530098564	-0.0923463071	-0.0371921951	-0.0756533562	-0.055754049	-0.0428105887	0.0889511125	0.0778566684	0.0683726169	-0.1302555801	-0.1010963177	0.0472955067	-0.0597457643	-0.053061653	-0.0963881318	-0.0935964631	-0.077466234	0.0306054014	-0.0618209981	0.1272364346	-0.0879989386	-0.1016152686	-0.0531331236	-0.0039173384	-0.0029350622	-0.0812946551	0.12455723	0.2192277769	0.0041971932	-0.0074200928	0.0934124466	-0.0742490918	0.1681694453	0.0119703725	-0.0268022483	0.0507881577	0.0576325944	0.025184182	-0.083595537	-0.050905372	0.0953761056	0.0438968002	-0.0223783947	-0.00596328	0.0029755	3.55607083584e-05	8.853600250000003e-06	0.159027	0.0982838	0.00965970534244	0.025289586729	0.22057	0.103222	0.010654781284	0.0486511248999999	0.000397523	-0.000720167	5.186405078889999e-07	1.58024535529e-07	-0.000212963	0.000124342	1.5460932964e-08	4.535323936899999e-08	0.000813556	0.0007833449	6.61873365136e-07	6.136292323560101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.0822191720503	3.157833247280223	9.97191081762836	561124.1710797235	772.8586350427372	-0.839138590595212	597310.4697601228	0.7041535742261188	769.5878002796918	5.921994806978091	592265.3823393348	35.07002249387548	748.6987803060705	546.697406875576	1.363266	40.26535	0.80445032	0.453576	0.1168537699	-0.0766187861	0.0504037812	-0.0470019053	0.1225556741	0.0987895095	-0.2053801451	0.0198057401	0.0194335561	0.1060127205	0.1228748646	0.0508898514	-0.0548729451	0.233700941	-0.1536749597	0.0168890895	0.0491791674	-0.024149673	0.0323772756	-0.069882922	-0.0841187233	0.0146893038	-0.0884300679	0.0359192643	-0.0980283925	-0.0461120515	0.0190723952	0.0569921468	-0.1383185983	-0.1653448259	0.0133267478	0.0555275048	-0.0536350409	-0.012520636	-0.2493326183	0.0652510441	-0.0528648145	0.1156148496	-0.0029009183	0.134732331	-0.1057248765	-0.0263608146	-0.0536278616	0.0919903141	0.0012365992	-0.0676983923	-0.1110761448	-0.171406038	0.1593379605	-0.0100460505	0.039375243	-0.0428537747	0.1351743674	-0.0113303945	0.0134782995	-0.1126933367	-0.0299482459	-0.2933831839	-0.0387205751	-0.0039007088	0.078659257	0.0267669838	-0.0176207333	0.0967921495	0.1460637176	-0.0903945296	-0.0141098848	0.0083581711	0.0620805068	0.0289675478	0.0634890984	-0.1670184782	-0.0407207259	0.0747565161	0.0511595154	0.0725616246	0.0502618419	-0.35164652	0.0379077341	-0.0640434803	0.0175065614	0.0027458156	-0.087558155	0.0055581113	-0.0703954971	0.0666361622	-0.0211937539	-0.187700783	-0.1451483946	-0.0631305398	-0.1559343586	0.0358748124	-0.0549570434	0.0858283698	-0.1545887704	0.0426150994	0.0368935416	0.0940386689	0.0394798359	-0.0293067317	-0.0171417	-0.01117842	0.00029383787889	0.0001249570736964	-0.0579491	-0.2169761	0.04707862797121	0.00335809819081	-0.0914525	-0.3120225	0.09735804050625	0.00836355975625	0.00410892	0.003711397	1.3774467691609005e-05	1.6883223566400003e-05	-0.000471235	-0.000258272	6.670442598400002e-08	2.2206242522500006e-07	-0.000502241	-0.001315797	2.52246022081e-07	1.731321745209e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.9119884335997	-6.170230738450528	38.071747365719744	551918.222558365	759.8565947655326	-13.002040277204628	577382.0446086708	169.0530513700514	764.2747166868304	-5.313083592861403	584115.8425667349	28.22885726473304	743.7136406780038	554.7783225884511	1.730479	51.111324	0.59508191	0.318927	0.026047759	0.2372394869	-0.1469089458	0.1265410185	0.0604018854	-0.2086022739	-0.0620845041	-0.1007263045	0.0700488932	-0.0792837735	-0.0393525175	0.0661915207	-0.0483454125	0.0950868246	0.2617169388	-0.122271154	-0.0494188797	0.0876390723	0.0791077911	-0.1462562225	0.0276165434	-0.0245283765	-0.0356764932	-0.1517371051	0.1731889259	-0.1510807256	0.1074031055	0.0445310519	-0.0317571997	0.1053725527	0.0570643206	-0.0807452092	-0.1158475935	0.0200563065	0.1157635435	0.0581667172	-0.1649358438	0.0075366235	-0.2101175435	0.1135053758	-0.0434709146	0.15637091	0.0253221578	-0.0532427918	-0.0537565642	0.0184821564	-0.1425148921	0.171846087	0.104224175	-0.0268794472	-0.0024774944	0.0613746757	-0.0554908631	-0.0525064341	0.0476558879	0.0230933851	0.2296224851	0.0233807615	-0.1124263099	-0.0755306183	-0.0715247005	-0.0525348278	-0.1352443598	-0.0613457378	0.1703037178	0.0285361461	-0.0217720441	-0.2701990177	-0.0158752519	-0.2007526228	-0.038793703	0.0160436807	0.2232562751	0.2186095987	0.0002160157	0.0180257808	0.1241376846	0.1641073895	-0.0573122281	-0.0328445215	-0.0406520576	0.0390861906	0.1278580738	-0.0167791883	0.1507336624	0.0347550347	0.1705286703	0.0449212424	-0.0382968823	-0.1038760726	-0.0603697107	0.1196874597	-0.0001938597	0.0728794703	0.0386924538	-0.1177957434	0.0310898302	0.092661062	0.034995421	-0.0361224311	0.0189009	0.0360426	0.00035724402081	0.00129906901476	0.0703648	0.1283139	0.01646445693321	0.00495120507904	0.0994133	0.1908658	0.03642975360964	0.00988300421689	0.000476818	-0.003632102	1.3192164938404004e-05	2.27355405124e-07	-1.10438e-05	0.0004601912	2.1177594055744e-07	1.2196551844e-10	0.000202658	0.0007048989999999	4.1070264964000006e-08	4.968826002009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.8922665186223	3.980278085022519	15.842613634110531	557848.0577853246	782.5209113039654	22.664316538432782	612338.9766279884	513.6712441542779	767.3784368902636	3.1037202034332267	588869.6654041443	9.63307910119959	749.0359140826214	547.4396832008458	1.988406	58.729446	0.1516765899999999	0.0762035999999999	0.0485074793	-0.0462590954	0.2552932115	0.0702446905	-0.080949969	0.230211919	-0.1428092926	0.1509785777	0.1165868279	-0.0692462268	-0.0245029772	0.1049696643	-0.1042306357	0.1151539262	-0.1256292971	-0.024604197	0.1195745035	0.2413692376	0.0654372297	-0.1556318767	-0.0986498037	-0.0599044822	0.0403550501	0.0237121326	0.1609015815	0.0877909934	0.1515983186	0.0081769871	0.1479138492	-0.1159573673	-0.038502489	0.0418040352	0.0777879525	0.1222415924	-0.1221202043	-0.0737497184	0.0178394641	-0.1552611787	0.0441429004	0.0064407852	0.0167009935	0.0538036061	0.0264532329	0.1205731771	0.0307494242	-0.0775111143	0.0617305892	0.0369223192	-0.0563940299	-0.0602506194	-0.000150156	-0.1106594154	0.1326325973	0.0869215756	0.0756032103	-0.044984623	-0.1667570331	-0.247311313	-0.1142048822	-0.2562082457	0.0147773088	-0.1423391074	-0.0848452037	-0.018958597	0.0700525308	-0.0934243008	-0.0892713898	0.0274363201	0.1443319037	-0.0944004156	-0.0802717667	0.098418126	0.0084570294	0.0078448194	0.0327228596	0.0517486595	-0.1252910482	0.0358997161	0.0710539972	0.0943209363	0.182488342	0.066074668	-0.0589174871	-0.0307127806	-0.0426132243	-0.085403217	0.0330638843	0.0931585648	-0.1077115527	0.0118359614	-0.1169071203	-0.068162346	-0.0252132847	-0.0746623041	0.0283995182	-0.0473091726	-0.0159218225	0.0912438734	0.030451217	-0.0427992974	0.0479861	0.0290851999999999	0.0023026657932099	0.0008459488590399	0.0814681	0.0111032999999999	0.0001232832708899	0.00663705131761	0.0737624	-0.0256508999999999	0.0006579686708099	0.00544089165376	0.00122875	0.000751932	5.654017326240001e-07	1.5098265625e-06	0.000883413	0.0008944568	8.0005296706624e-07	7.804185285689999e-07	0.000273013	7.0355e-05	7.453609816900001e-08	4.949826025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.207055485544	-1.6852110330783034	2.8399362260088425	555333.5555454346	764.4880792657832	-18.032832038182164	584442.0233394864	325.1830313172891	767.581177467594	0.2027405773303598	589180.864002538	0.0411037416962476	746.1674845793308	530.708337526483	1.624443	47.979469	0.10089824	0.0511001	0.14904353	-0.0693678887	-0.1300413901	-0.110267443	-0.0491639289	-0.1080778909	-0.0796122363	0.0437754756	0.0254741309	0.1208084175	0.0908857592	-0.1310850364	0.0997121003	0.1536655378	-0.0447713731	-0.0255525791	-0.0777453971	-0.1182452605	-0.0850361615	0.0090462222	-0.0915732314	0.1899655555	-0.0754564415	-0.0606657917	-0.0785206563	0.1305013224	-0.113943143	0.1388646746	-0.1066583427	0.0991608793	-0.0009382091	-0.0720557957	-0.1379029404	0.0715294645	-0.0888045256	0.0413861941	-0.0314374129	0.1176813953	0.0559076181	0.0475094632	0.0614358658	-0.0937198254	0.0144866238	0.0368062463	-0.0215148219	-0.0105681188	0.0951298499	0.0096861172	0.0249482188	0.0719942523	0.0249410279	0.1252969867	-0.1147430006	-0.0401057205	0.0915592586	-0.0972894728	0.1239510127	-0.0751720696	0.0522153345	0.1507652914	0.0588336921	0.0051571884	0.1591136544	0.0985239824	-0.0905635503	0.0552353346	-0.0817060975	-0.0564676606	-0.1272180152	-0.0321252992	0.2513241406	-0.1043345177	-0.0468494489	0.0175454725	0.0229579427	-0.0095994981	0.040771327	0.0763110124	-0.0109038221	0.0218726646	0.026558757	0.1724264103	0.0811814683	0.1861246067	-0.1036802527	0.0492258872	-0.002995655	0.1160792852	-0.0852340965	0.0194826307	-0.0447031127	-0.0016461384	0.0531438369	0.0278685329	-0.0938761176	0.0488905811	0.1692691223	0.0897877085	0.0258549876	-0.0493116688	0.03692	-0.0110660999999999	0.0013630864	0.0001224585692099	0.0439973	-0.0374708	0.00140406085264	0.00193576240729	0.0854394	0.0116769999999999	0.0001363523289999	0.00729989107236	0.00132524	9.649000000000007e-05	9.310320100000016e-09	1.7562610576000003e-06	0.000488636	-0.000394777	1.55848879729e-07	2.3876514049599995e-07	-4.94068e-05	-0.0003224198	2.44103188624e-09	1.0395452743204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.5541898866278	0.3471344010838493	0.1205022924158427	555851.0500575058	760.6632888521737	-3.824790413609549	578608.6390074054	14.6290217080395	765.3601585469994	-2.221018920594588	585776.172291088	4.932925045639149	743.9781030385444	541.4503623456062	1.337302	39.498474	0.23587729	0.125723	0.0770748064	0.1603638164	0.0461324503	0.0740467028	0.0649732564	-0.0381009505	-0.1065022877	-0.1302009201	0.0392828213	-0.0376759725	-0.0534853296	0.0238995793	0.0783018522	0.0210948678	0.1067791957	-0.098829116	0.00658452	0.1936159501	0.0215387846	-0.0862592422	0.0678753083	-0.1888875075	-0.0536257029	0.0263380253	-0.1004787444	-0.1286159157	0.0269664304	-0.0118421134	-0.0017622946	-0.1152094283	-0.0088700973	0.0266492876	-0.0856224567	0.0259300474	-0.0083666989	-0.0175963546	0.0348710927	0.0915420954	-0.0448274545	-0.0794184359	0.1260988797	-0.0647905162	-0.1113388846	0.0344837943	-0.0938022996	0.0755636415	-0.079971268	-0.0112448359	-0.0839105243	-0.070932843	0.1830160694	0.065975389	-0.1063249319	0.0079346474	-0.0244117463	-0.093528012	0.0413845119	0.0092116609	-0.14127323	-0.0851074346	-0.1095072389	0.0211777881	-0.1544780991	-0.018974454	0.0220860776	-0.1041150126	0.0299892636	-0.1842710843	0.0225910017	0.1166597405	-0.0398357431	-0.0811569913	0.0921103064	-0.028475767	-0.0251135312	-0.0501597073	0.0988999367	-0.1257588989	-0.0892157931	0.0376532213	-0.0497310154	-0.0190905692	-0.0217522531	-0.0145915166	-0.1139660045	-0.0017782641	0.0774907378	-0.034619841	-0.1464074733	0.1390260912	0.1287476552	0.0883653311	0.0510424861	-0.1437290999	0.0895906108	0.0383505147	-0.0439145992	0.0882931893	0.0212145853	-0.0556345156	0.0165303	-0.0203897	0.00027325081809	0.00041573986609	0.13193	0.0879326999999999	0.0077321597292899	0.0174055248999999	0.142724	0.0572845999999999	0.0032815253971599	0.0203701401759999	0.0003245	-0.00100074	1.0014805476000004e-06	1.0530024999999999e-07	0.000311814	-0.0001768219999999	3.1266019684e-08	9.7227970596e-08	0.000178437	0.0002278438	3.1839762969000003e-08	5.191279719844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.7963379156707	-1.7578519709570628	3.0900435517976304	553232.9922967626	773.7470084836908	13.08371963151717	598684.4331374607	171.18371939614778	761.8755815505244	-3.4845769964749707	580454.4017629498	12.142276844362527	741.4590111454232	537.5968769434105	1.679937	49.618534	0.8287785999999998	0.385198	-0.0220725027	-0.1913448664	0.2430495403	0.1323189747	-0.020881844	0.1818537965	-0.0826198994	0.1771421214	-0.0229797242	-0.2231889424	0.0670398816	0.0618534833	0.0724775953	-0.2190008574	-0.1260089605	-0.1156604769	0.2064927764	0.1700927867	0.1143975554	-0.1956146401	0.1855048219	-0.0991358345	-0.1545814033	0.0250026779	0.0640034236	0.0952128791	0.0802404329	-0.1047142579	-0.1106659341	-0.0323404334	-0.0456673742	0.0808001169	-0.1065014664	-0.0507682283	0.1034860585	-0.0345797362	-0.2108479088	0.0623555219	-0.0959261861	0.0486787657	0.0312194198	-0.0547649242	-0.0818129754	0.1184088982	0.1099176137	0.092481737	-0.06450984	-0.1581261103	-0.0358955891	0.0666839297	-0.0600042987	-0.0371414762	-0.1056927278	0.1097374429	-0.0279792732	-0.0076435697	-0.2754903807	0.0138839172	-0.008616889	0.0589012703	-0.0658276533	-0.1692553274	-0.2671696532	-0.1224914878	-0.1238178146	-0.0798504279	-0.0814873578	-0.1936490607	-0.0232528692	-0.0805081692	-0.0894023248	-0.1266778489	-0.0495127838	0.0731037278	0.1594756968	0.0408810795	-0.0460519835	0.0298060565	-0.269489246	0.1034531103	-0.0045829884	-0.030141429	-0.0302703149	-0.0498658794	-0.0761900244	0.1580886371	-0.0213009298	-0.1413323642	0.0818416435	0.0837768801	0.0866156135	-0.0819500484	0.0061394019	0.0213345727	-0.0970087054	-0.0197927593	-0.0844511507	0.0867609543	0.0165379384	-0.0617435365	0.122154	0.1056237	0.014921599716	0.01115636600169	-0.0477606	-0.1796905999999999	0.0322887117283599	0.00228107491236	-0.113733	-0.256457	0.065770192849	0.012935195289	-0.00381137	-0.00413587	1.71054206569e-05	1.45265412769e-05	0.00191609	0.001604276	2.573701484176e-06	3.6714008881e-06	0.000178437	0.0	3.1839762969000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
