global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
785.1803336989342	-0.0519930830918156	616508.1564275697	0.0027032806893924	809.1451539134381	-0.1110197152489718	654715.8801016015	0.0123253771739627	750.016325346123	-0.8994333871908111	562524.4882857015	0.8089804179935356	741.5673325922232	580.4047439907114	1.26051	26.904127	0.1358211	0.0732232	-0.0119705519	-0.0254130644	-0.0477864641	0.1291065549	-0.0486759422	0.1556896208	-0.0337014341	0.0783865114	0.1142797892	-0.0232476662	-0.1011270273	0.0691056329	0.061525076	0.0667206025	0.040517137	0.0801146351	-0.0326653913	-0.1472827289	-0.0221540838	0.0659099064	0.0017552991	-0.1670410879	0.0908775023	-0.136410908	-0.105219689	0.1177867753	0.2831489315	0.0472007013	-0.0604976434	0.0403873587	-0.0430714188	-0.1023659156	0.0803111071	0.1506839198	-0.054846765	0.1057435358	-0.0516828795	0.1577537828	0.0348076203	0.0560808106	-0.0639182943	0.0190051327	-0.1710079016	0.0555584566	0.0658921923	-0.1488537707	0.1005971787	-0.0355068772	-0.0102907949	0.0799956213	-0.0041751183	-0.0678397256	-0.1564951471	0.0522919435	0.0575569911	-0.0193231837	0.0897370679	0.0866255392	-0.1016637658	0.0842769452	-0.1127271669	-0.1106434303	-0.0849130517	0.1377917395	0.1433596207	0.1439555695	0.0158639573	0.011761089	0.0162606483	-0.0050710258	-0.1486922985	0.051354232	0.0675292577	-6.96825e-05	0.0635446311	0.1006230471	0.3259943482	0.1581715508	-0.0320799351	-0.1877896991	0.0266254534	-0.0485774355	0.036835329	0.0174927699	0.0832819551	0.0054545694	-0.0758447813	0.0641603119	0.0670308623	-0.0085345324	-0.0440104311	0.0386401707	0.0234947875	-0.1499193208	0.0061919094	-0.04639353	-0.0431583334	0.1205925569	-0.1953618929	-0.1484891151	0.0692958	-0.0046956249	-0.1184648436	0.1046841954	0.0172077322	0.0035292019	0.0078373105	0.0270877065	-0.0379309361	0.0222944031	-0.007576345	-0.0945822628	0.0238874011	-0.2222030333	0.0168347301	-0.1564300753	0.1742791137	0.0707063941	-0.1510207523	0.013011472	-0.1117560484	-0.0383647583	0.0591893	0.0133037	0.00017698843369	0.00350337323449	-0.0141301	-0.0344077	0.0001996597260099	0.00118388981929	-0.0940409	-0.0086971	0.00884369087281	7.563954841000168e-05	0.00149984	0.0010765979999999	2.2495200255999995e-06	1.1590632536039996e-06	0.00138849	0.0005116540000001	2.617898157161024e-07	1.9279044801e-06	0.00109537	0.0	0.0	1.1998354369e-06
783.1281485692474	-2.052185129686791	613289.6970814972	4.211463806507591	802.5276441953066	-6.617509718131487	644050.6196976686	43.79143486956467	750.3098543413158	0.2935289951927871	562964.8775216866	0.0861592710188872	741.4509308899884	582.1902049222524	1.409129	30.076231	0.3011686400000001	0.186067	0.008684072	-0.1702464234	-0.2056608194	-0.1144103405	-0.0307526213	0.1219502094	0.0827614409	-0.1588360582	0.1182735179	-0.0198595167	-0.0558270479	-0.0232609238	-0.0922503195	-0.126755075	-0.0661174283	-0.0336767998	0.1086968225	-0.1717229422	-0.095337806	0.0295118518	-0.0160248144	-0.1319831707	0.0868783078	0.0409273009	-0.1277838349	0.2207062569	0.2716237347	-0.1996691267	-0.104138493	-0.2092700522	-0.0243815248	-0.0273899279	0.0198362454	-0.1042928716	-0.0070399816	0.0022681367	-0.1208955816	-0.0165455145	-0.0092630495	-0.0192938041	0.0135263928	-0.0844072038	0.0706163171	-0.0303306843	0.058966996	-0.0249533023	0.051218286	-0.0657931539	-0.1136625635	-0.0364519326	0.0335621168	-0.1196078453	0.0370429878	0.0695919968	-0.0450865302	-0.0572734202	0.0375099465	-0.0139508355	-0.070172235	0.1644101141	0.0300518311	0.1269267889	-0.0013821637	-0.1286254063	-0.1062957593	0.0633445795	-0.1207690189	-0.0095945495	-0.0692365004	0.1424330776	-0.0902820546	-0.08418791	-0.0734247087	-0.17730652	0.179891069	-0.0483439378	0.310991853	0.0073117263	-0.2655706531	-0.0700668856	0.0774651925	0.0579792709	0.0804522517	-0.1693039142	0.0040726097	0.0572062755	0.0069330754	0.0405762986	0.1377908986	0.0017348265	0.018170414	-0.1021889547	-0.1299162623	0.0553861377	0.0282040604	-0.0806038539	0.0477851885	-0.0326233975	0.0236185502	0.047424045	0.0499219598	0.0390677189	-0.0192290399	-0.0108094667	-0.0093859797	-0.0410417368	-0.0711443358	-0.0329294589	-0.0360969388	-0.0215585042	0.0938019366	0.0111607047	-0.1113029989	-0.0439906966	-0.1216936542	-0.0689176312	-0.0718635022	-0.1030838075	0.0983335428	0.0106533374	-0.1127290384	-0.0315924503	0.0773212	0.0181319	0.00032876579761	0.00597856796944	-0.00790596	0.0062241399999999	6.25042035216e-05	3.873991873959999e-05	-0.165394	-0.0713531	0.027355175236	0.00509126487961	0.00454589	0.00304605	2.0665115892100003e-05	9.278420602500004e-06	0.00245163	0.00106314	1.1302666596000003e-06	6.010489656900001e-06	0.00109537	0.0	0.0	1.1998354369e-06
785.7533880381428	2.6252394688954155	617408.3868134202	6.891882269046283	808.4354984787093	5.907854283402685	653567.9552005192	34.90274223391945	751.3667368002456	1.0568824589297492	564551.9731698495	1.1170005319933929	741.6609552533317	576.2860200540933	1.349957	28.81328	0.20711706	0.116443	-0.0012454711	-0.211152616	-0.071664416	-0.1938711876	-0.0100658948	-0.0818627003	0.0155272086	0.0245188299	0.056542336	-0.2183816611	-0.0602327263	0.1091837026	0.0277280653	-0.04756897	0.0670230802	-0.0480531169	0.0480221735	0.0006325843	-0.1380838902	-0.254269007	-0.0630974222	-0.0528233937	-0.1250093083	0.1559745061	0.043761602	-0.1613681253	0.0774723853	-0.0375359796	-0.1017536999	0.0653308722	-0.0735187713	-0.0628334489	0.1417298881	0.1053100151	-0.0935238805	-0.0504579341	0.0506263651	0.0991997632	-0.1993255897	-0.0653571593	-0.0308749456	-0.168416396	-0.006239929	-0.0480019315	-0.0359504389	0.0458207032	0.1636781395	-0.0557212459	-0.0846760176	-0.0784462753	-0.0285795729	-0.166390573	0.0514522795	-0.0746779366	0.1224278892	0.0517297298	0.01554833	-0.1125564368	0.0588896473	0.0273586527	-0.15261156	-0.0504172063	0.0224405828	0.0741237975	0.0935485112	-0.0770639102	-0.073397462	0.0083073732	0.0065454303	0.013801669	0.1352960165	0.0298428911	-0.1458945368	0.1067989635	-0.1003299573	0.2110481076	-0.0072977638	0.0188244482	-0.1480616721	-0.1043320861	0.0166318702	0.069422168	0.0706812617	0.1369382293	0.0691714744	-0.0317558332	-0.0188750722	0.1910407208	-0.2368282156	0.0372815166	0.0140718551	0.0225879394	-0.1196921196	-0.0147278063	-0.0136841536	-0.0126327289	0.0713186115	-0.0912923985	0.0292353377	0.0502829488	-0.0189163405	0.0500163062	0.1440097994	-0.0442214188	0.0992245972	0.0202390173	0.1016089284	-0.0068820514	0.0234897169	0.0143894439	-0.0798565449	-0.0314964211	0.0892192903	0.0760355813	0.0388191126	-0.0968447293	-0.0601052127	0.1702837656	0.1352537345	0.0082906521	-0.1135094328	-0.0246987197	0.0453306	-0.0319906	0.00102339848836	0.00205486329636	0.0341828	0.04208876	0.00116846381584	0.0017714637183376	-0.0678438	0.0975502	0.0046027811984399	0.00951604152004	0.00457042	2.453000000000004e-05	2.0888738976400004e-05	6.017209000000018e-10	0.00176641	-0.00068522	4.695264484000004e-07	3.1202042881e-06	0.00109537	0.0	0.0	1.1998354369e-06
786.1981826506128	0.4447946124699911	618107.5824031263	0.1978422472823295	810.1032431717509	1.6677446930416409	656267.264597389	2.781372361168557	748.0439232800433	-3.322813520202317	559569.7111561992	11.041089690039312	740.0126830873185	582.441388707677	1.242834	26.526855	0.12137861	0.0718547	0.0435110899	-0.1116900698	-0.0806619711	0.0152804523	-0.222341462	0.1320999639	-0.0818751919	0.0597779122	0.0246837601	-0.15214143	-0.0296660765	0.0045474761	7.56094e-05	-0.008186235	-0.0495972798	-0.0120748715	0.0110615048	0.0972496783	0.0592680168	-0.0881779286	-0.0723691929	0.0146818253	-0.1620631223	0.0144004403	-0.1540617081	-0.0090252129	0.1114603076	-0.1247505191	0.0109925418	-0.1682983685	0.0017940615	-0.11821973	0.0376701918	-0.0013028919	-0.0325989908	-0.0005347139	-0.0677814472	0.0227559644	0.0127016115	-0.1712092056	-0.1305691163	0.0058259926	-0.048260974	-0.0864063205	-0.0614757291	0.2255705937	-0.1890115906	-0.0766885116	0.0368916794	0.0578716685	-0.0153334358	0.0865178403	0.0786059047	-0.0219323428	0.0025813791	-2.92292e-05	0.0692737383	-0.0375072634	-0.0512029644	0.0686806858	0.0087522035	-0.0581681978	0.1568911278	0.0833692359	0.0161408997	-0.0798502649	0.0161464959	-0.0095029985	0.0908908161	0.0434813348	-0.069973937	0.1317539588	-0.1348386885	0.0434291664	-0.0947855882	-0.0738645051	0.0933844906	-0.0905475	-0.0907634554	-0.1588887436	0.092247638	-0.0172109292	-0.00867003	-0.0732292672	-0.1010431219	-0.0906584151	-0.1853465189	-0.094140774	0.0471907435	-0.0527242131	-0.0063095844	0.0687433592	0.0095385515	0.1227383181	-0.1377668002	0.1123576362	0.0803568763	-0.1987576055	0.0742238033	-0.0500384979	-0.0056406689	0.0376273485	-0.0036951926	-0.0243853646	0.1446760222	-0.0075985835	-0.1045134754	0.0733417715	0.0980333157	-0.0348471179	0.0437838686	-0.0454174735	0.0327757306	-0.0798628561	0.062894075	0.016407654	-0.1683272132	-0.0981568944	0.0099385401	0.0059244253	-0.1140958982	-0.017710062	0.0448152	-0.0005153999999999	2.656371599999992e-07	0.00200840215104	-0.00686451	-0.04104731	4.71214975401e-05	0.001684881658236	-0.0865557	-0.0187119	0.00749188920249	0.00035013520161	0.00340518	-0.00116524	1.15952508324e-05	1.3577842576000012e-06	0.00176641	0.0	0.0	3.1202042881e-06	0.00103853	-5.684000000000006e-05	3.2307856000000062e-09	1.0785445609e-06
783.8834294651475	-2.3147531854652925	614473.2309900409	5.358082309621719	804.8805546800075	-5.222688491743384	647832.7073019966	27.276475081788774	749.8635656152577	1.8196423352144395	562295.3670372278	3.3110982281046577	741.1744943926568	581.422527173925	1.226726	26.183064	0.1077098099999999	0.0610008	0.082786342	0.084606626	-0.1323199044	-0.0295708211	-0.1183030157	0.0998007229	0.0428269977	-0.1400709111	0.0768827492	-0.0153351894	-0.0057187078	0.0098521292	-0.0624418122	0.0246325933	0.120929881	-0.1073214847	-0.139904153	-0.0808261475	-0.0580161138	-0.1184030563	-0.0351921363	-0.0815135881	-0.0217577935	0.1060395941	-0.1291498799	-0.0470934099	0.0406063344	-0.0429519283	0.0850540671	0.0019766339	0.0272909533	0.1306742771	0.0736148415	-0.0154719183	0.0243204938	-0.0112370292	0.0561209254	-0.0182167388	0.1076649653	-0.0773605345	-0.0549570753	-0.016152715	-0.0274317642	0.0772607159	0.0048399372	0.025411541	-0.088068052	-0.0447722299	-0.0248243591	0.0265489427	-0.0636906865	-0.0101213876	-0.0235693734	-0.0515200894	-0.0137462953	-0.2125413433	0.0108176046	-0.0893216265	-0.0554046793	-0.0376871301	0.0294118077	-0.10791039	-0.0734351295	0.0244045796	-0.0880345042	0.1468976338	-0.0704366833	0.1753735314	0.1542898758	0.0289752336	-0.0973212124	-0.0528300868	-0.1508167373	-0.0498513579	-0.0320249609	-0.0067490985	-0.0331518467	0.0275730914	-0.0551265931	0.0455122301	-0.0340670071	-0.0378345144	-0.1099774723	-0.1497781531	-0.0028251066	-0.0457192694	0.0177905398	0.0237266884	0.0891210776	0.0303796214	-0.0121032154	0.0733368619	-0.0130585218	-0.0598620161	-0.0906661432	0.0393462556	-0.0099815578	-0.0373220243	-0.0122666515	-0.0171158889	-0.0039733743	-0.0652345316	0.099065078	0.134661959	-0.0774209608	0.0913622763	0.0243125855	-0.0718762103	0.1012890944	0.141845344	0.152875182	0.0767681267	0.0566650603	0.1162005139	0.1201834146	0.0720946332	0.0695239251	-0.0139562806	0.1325796072	0.0035556678	-0.1144874327	-0.0106533374	0.0612124	0.0163972	0.00026886816784	0.00374695791376	0.0126178	0.01948231	0.00015920887684	0.0003795604029361	-0.102664	-0.0161083	0.010539896896	0.00025947732889	0.00234758	-0.0010575999999999	5.511131856400001e-06	1.1185177599999994e-06	0.00176641	0.0	0.0	3.1202042881e-06	0.00109537	5.684000000000006e-05	3.2307856000000062e-09	1.1998354369e-06
783.5317556970975	-0.3516737680499773	613922.0121857761	0.1236744391344692	806.043404565097	1.1628498850894855	649705.9700428927	1.35221985525263	750.240285891899	0.376720276641322	562860.4865751584	0.1419181668327142	740.8307835265055	576.9905783509031	1.389008	29.646778	0.1557478999999999	0.113746	-0.0281176052	-0.1946932152	-0.0578977869	-0.2256400864	-0.0429861296	-0.0688481646	0.0629705838	-0.0485435509	0.108259174	-0.0566237449	-0.0048526049	0.061809226	-0.1594746206	-0.1129724948	-0.0191367582	0.0793937331	0.1694726898	-0.0911205649	0.1353570418	-0.0997738417	-0.0353744792	-0.073358525	-0.0499058443	0.0632679703	0.0392349808	0.1829200184	0.1361723688	-0.1583133488	0.0169379096	0.0201555241	0.0448150737	-0.1457684984	-0.0553300929	0.0093801241	-0.075644421	-0.0039155542	-0.0549577004	0.0652488901	-0.0548503852	-0.0076150008	-0.0082756346	0.0159737002	-0.0096234839	0.0737203807	-0.0759770656	-0.0482129617	-0.0892947449	-0.0825971018	0.0642528311	0.0524850289	-0.0264751805	0.0114015346	0.1634471583	0.0690154616	-0.0431642672	0.0224364108	-0.0417339786	-0.0411438793	0.0898659853	-0.0904154318	0.1372405762	-0.1273134518	-0.0281608256	-0.0215904462	0.0405196527	-0.0952064539	0.241982903	0.0073116661	0.0742344434	-0.050748868	0.1069814822	6.4311e-06	-0.0763447582	-0.1203956316	0.121987139	-0.0307751222	0.0961410314	-0.0519619365	-0.1906803581	-0.1149927688	0.0308213133	-0.0211253359	0.0383363287	0.117638881	-0.0235044987	-0.0458798774	-0.0973005013	-0.0054393604	0.0079094045	0.0822704086	0.0807413609	-0.035839612	0.1527616632	-0.0130083071	0.0593512996	0.0903587676	0.0779216652	0.0217943832	-0.0279663017	0.0733554314	0.1004695614	-0.0206877859	0.0493026859	0.0260196854	0.0709120802	0.0138735279	0.0562902005	-0.0117084345	-0.0450595388	-0.0829326011	-0.0593310985	0.0540964564	0.1254130481	0.0548786634	0.0905425919	0.1313641929	-0.0823703985	0.042613963	-0.2345867221	0.0011853914	-0.1146833673	-0.0035556678	0.0532544	-0.007958	6.3329764e-05	0.00283603111936	-0.0088331	-0.0214509	7.802365561e-05	0.00046014111081	-0.103579	-0.0009149999999999	0.010728609241	8.372249999999985e-07	0.00449919	0.00215161	2.02427106561e-05	4.6294255921e-06	0.00173239	-3.401999999999984e-05	1.1573603999999892e-09	3.0011751121000004e-06	0.00141822	0.0003228499999999	1.0423212249999997e-07	2.0113479684e-06
785.0805468716785	1.5487911745809697	616351.4650763338	2.3987541024599	806.0208196720439	-0.0225848930531356	649669.5617447936	0.0005100773942215	749.7266843487432	-0.5136015431558008	562090.10122456	0.2637865451320199	740.7642109767346	563.2587547591393	1.282497	27.373425	0.13894531	0.0840476	-0.0478764633	-0.0207588451	0.015575075	-0.0192895598	-0.2010264193	0.076317619	0.0483404808	0.017640051	0.0062834583	-0.1272097833	-0.1433255063	-0.0486039989	-0.1102173813	0.2257210186	-0.1535237281	0.0709254471	-0.0254986068	0.0299730446	0.0283370849	0.0018101801	0.0433549568	0.0446283934	-0.1343125412	0.1156738443	-0.0286439064	-0.0494531614	0.0919257399	0.0225323751	0.0737148193	0.0503147026	0.0917257222	0.0420002971	0.0359883131	0.0025721053	0.1381287022	-0.038814385	-0.0791481133	0.0335805378	-0.0334386144	0.0419531868	-0.0214485914	-0.0250165835	0.1310989049	0.0446579958	-0.0310572671	0.0085776571	-0.0302152078	0.1046533542	0.0250802271	-0.0215534747	0.153576677	0.0622672298	0.0364449629	0.0808120216	0.0018807496	-0.1687083707	-0.0023747924	0.063491708	-0.0041377056	-0.0638320393	-0.0166738474	-0.0611363285	0.0460682206	-0.1281174454	0.069146947	0.0746417417	-0.121402614	-0.2003750161	-0.0165215644	0.0162712216	0.0535851929	0.077094359	-0.1635551752	0.093011546	-0.0262543256	-0.0899169309	0.0482173518	0.0417595962	0.0349214925	0.034756875	0.0030694816	-0.0458216528	-0.1697234814	-0.0131808771	0.0554082402	0.0055779589	-0.0075565565	-0.0098018056	0.0252732488	-0.033723048	-0.0168296056	-0.1014102924	-0.0426930835	-0.0316534572	-0.0235265337	-0.1249208481	0.051534528	-0.031148494	0.0665060645	-0.0266417159	0.0108449683	-0.0629867358	0.0737998157	0.0287859633	-0.0282900442	0.07920981	0.0446242855	0.0679105215	-0.1182357936	0.0905002882	0.0943658777	-0.0202920495	0.0281021979	0.0861401711	-0.0806271049	0.1378293648	-0.0552101961	-0.0893350425	0.036198674	-0.0011853914	-0.1146833673	0.0035556678	0.0550007	0.0017462999999999	3.049563689999997e-06	0.00302507700049	-0.00424809	0.00458501	1.80462686481e-05	2.10223167001e-05	-0.13462	-0.0310409999999999	0.0181225443999999	0.0009635436809999	0.00295608	-0.00154311	8.7384089664e-06	2.381188472100001e-06	0.00136566	-0.00036673	1.344908929e-07	1.8650272356e-06	0.0012966	-0.00012162	1.4791424400000004e-08	1.6811715599999998e-06
786.6034749826729	1.5229281109943713	618745.0268548165	2.319310031256884	808.2106019231865	2.18978225114256	653204.3770610393	4.795146307418978	749.6567300674824	-0.0699542812608342	561985.2129354702	0.0048936014667199	740.9104299625567	583.3971307899113	1.16662	24.900162	0.0585415399999999	0.0312059	0.0841336067	0.0483395598	-0.06403755	0.0636993783	-0.1500257681	0.1332018525	-0.0862794712	-0.0168549967	-0.0090622114	-0.0986699694	0.0392139432	0.0485491873	-0.1468527151	0.0841754198	-0.0402876791	-0.0367966308	0.094855683	0.110568867	0.0985877225	0.0824697721	-0.0236160535	0.0581218971	-0.0427738818	0.0791738001	-0.1174239454	-0.0258478625	0.049484032	-0.0404989091	-0.0458711985	0.0541081599	0.0073614927	-0.033870816	0.0309730917	0.1496269316	0.065033184	-0.0256930655	0.0465971825	0.0201971391	0.1341423557	-0.1546391166	0.0362809251	0.1491641642	-0.1188654409	-0.1126902574	0.0107322367	-0.0001743178	0.0098849518	-0.0241426795	-0.1384590939	0.0124395365	0.1646668304	0.0964246159	-0.0531256878	-0.0130173957	0.0055036089	-0.0227456502	-0.1395001531	-0.1038870029	0.1620296685	-0.0444813902	-0.0375237282	0.1016536306	-0.0472130745	-0.056346174	-0.2028224042	0.0182790976	-0.0522902756	-0.0524380623	0.0749448429	0.0525876246	-0.0911823328	0.0299533216	-0.1497623059	0.0449319168	-0.0824405811	0.1333828433	0.1388163913	0.0462646376	-0.0743585022	-0.0024276305	-0.0051167098	-0.0163263066	-0.0943319677	0.0580568394	-0.0646453516	-0.1248496906	-0.011277822	-0.1317157485	0.0927246874	-0.051149455	0.0562340508	0.1341514845	0.0345943961	0.0575722691	0.0397704574	-0.0005309237	-0.1131318541	0.0906217645	0.0158461821	-0.0221639912	-0.2335735542	0.0964415146	-0.0616161203	0.0432255414	-0.0777221262	-0.0931662138	-0.0170405493	-0.0399463639	-0.0007142127	0.0018336147	-0.047784139	0.1029015665	-0.1957275385	0.0242881099	0.034759276	0.0252384059	-0.0667540629	0.0446900066	0.0600525076	-0.0035556678	-0.1144874327	0.0106533374	0.0577416	0.0027408999999999	7.512532809999986e-06	0.0033340923705599	0.00249855	0.00674664	6.2427521025e-06	4.55171512896e-05	-0.122134	0.0124859999999999	0.014916713956	0.0001559001959999	0.00268415	-0.0002719299999999	7.204661222500001e-06	7.394592489999983e-08	0.00181923	0.0004535699999999	2.0572574489999998e-07	3.3095977929e-06	0.00129074	-5.859999999999893e-06	3.433959999999875e-11	1.6660097476e-06
785.1221286739359	-1.4813463087369882	616416.7569334924	2.1943868864087004	809.6314093819427	1.4208074587562578	655503.0190577909	2.018693834857415	751.0051530036395	1.3484229361571352	564008.7398380201	1.8182444147546293	742.6318918293722	584.3581567897841	1.065027	22.731775	0.04803773	0.0222153	0.1160869323	0.0417186597	-0.0820923599	-0.0318065178	-0.1367425479	0.07437538	-0.0955542743	-0.1629791828	0.0239082562	0.032870586	-0.0640969113	0.0189421061	0.0311673495	-0.1493429302	-0.0122203547	-0.0549613073	0.0127950842	0.0572142549	0.0756431373	-0.0480412693	0.0578473303	0.0199175154	0.0981836192	0.1667304959	-0.1024135414	-0.0346985838	-0.0204067924	-0.1314951235	0.0179470146	0.0332205183	0.0118349103	-0.018027647	-0.0645108916	0.0117051082	0.0618759259	-0.1147188113	-0.026769961	0.0627098276	-0.1975641595	0.00074955	-0.0275369585	0.1467385826	-0.0652116255	-0.0064808803	0.0101926662	0.0953087908	0.0421905991	0.0425000615	-0.0542389129	0.0580049931	0.0121629857	0.0698673971	-0.0320000703	-0.0351671462	-0.0271441025	0.1258092415	-0.0125574212	0.0196335914	0.0382990585	-0.0718022732	0.0304013339	0.0839553775	0.0653807485	0.0407787833	-0.0524188844	0.0334270651	0.2606254666	-0.0262178826	0.1791711854	0.0276191048	-0.1041554943	-0.1553618381	-0.1018820548	0.0214955166	0.0093164692	-0.0618783303	0.0038372802	-0.0680354616	-0.0735250503	0.0340240712	0.0720060672	0.0719632454	-0.0220596848	0.1801473292	-0.1152518508	-0.1584102835	-0.0184904836	-0.090698411	0.0116178793	0.1012065286	0.0632506684	-0.0347075265	-0.0522654949	0.0863892517	0.0711731615	0.0354877166	0.0211312414	0.0377963924	0.0032273779	-0.0064901868	-0.0863090809	-0.0963505983	-0.0779075431	-0.0818295372	-0.0141370374	-0.0144685458	0.1511002917	0.0308336688	0.0429976857	-0.0274320881	-0.0584908126	0.1350121586	0.0402749993	0.0793877853	0.1081925408	0.0564851019	-0.1181579415	0.0662708506	0.0961128621	-0.0059244253	-0.1140958982	0.017710062	0.0451897	-0.0125518999999999	0.0001575501936099	0.00204210898609	-0.00522278	-0.00772133	2.72774309284e-05	5.96189369689e-05	-0.111713	0.010421	0.012479794369	0.0001085972409999	0.00268415	0.0	7.204661222500001e-06	0.0	0.001586	-0.00023323	5.4396232900000036e-08	2.515396e-06	0.00140438	0.0001136399999999	1.2914049599999982e-08	1.9722831844e-06
783.4494598792083	-1.6726687947275425	613793.0561850233	2.797820896855289	808.1448880476163	-1.486521334326426	653098.1600774942	2.2097456774076174	750.1616652338338	-0.8434877698057335	562742.5239863985	0.71147161781185	741.1951880286097	574.7445539043871	1.058339	22.589025	0.06692058	0.0451582	0.05127913	0.0890994882	-0.0644804664	-0.1145284974	-0.0291977654	-0.0453082931	-0.004448542	-0.1214353945	0.0747832067	-0.0076451721	-0.0734751044	0.0241603777	0.0264426651	0.0347784388	-0.0611688857	0.1476920134	0.0448495615	0.040679293	-0.0981906902	-0.1344676541	0.1026991242	0.025693077	-0.0390283284	0.1025738074	-0.0160432006	0.0585439269	-0.0367329669	0.0021135927	0.0129406868	0.0164564984	0.0299428131	-0.1564894512	-0.0443666367	0.116313477	-0.0275231725	-0.1174521005	0.036717795	0.0486906843	-0.0476032648	-0.011331219	0.1973088953	-0.0004510145	0.047933484	0.1045815137	0.0219794478	-0.0920001454	-0.0818602742	-0.1029155797	-0.0458493781	-0.0908695138	-0.0587340105	-0.052843754	0.0550418612	-0.0897908387	0.058548278	0.0786802519	-0.0852444944	0.0926754161	-0.0209097718	-0.1204055925	-0.1445797095	0.0609922755	0.1299465038	-0.0864565129	0.220833749	0.0099195942	-0.1161850272	0.0161345892	0.0320522435	0.041852336	0.06342144	-0.0751337155	-0.0932964533	-0.0506362918	0.0417515192	0.0061311343	-0.080397851	0.0943265461	0.0444764729	-0.0630332015	0.1642379327	-0.0240467273	0.0547705712	0.0210538278	0.041071978	0.0206325216	0.0113986	-0.1020993971	-0.083316778	0.0299389977	0.0633658475	0.013210263	-0.0465964641	-0.0027681771	0.1596860378	0.0277214218	-0.132380446	0.0708129851	0.1084545369	0.1576181944	0.0550727276	0.0521015026	0.2019383758	0.0362557685	-0.1791336668	0.0635008012	0.1607414338	0.1875437648	0.0386045646	-0.1130359552	0.0596682514	-0.0953318253	-0.0439592296	-0.091427634	-0.012108478	-0.1070433959	0.0169284643	-0.1208310283	-0.0245991273	-0.0082906521	-0.1135094328	0.0246987197	0.0483966	0.0032068999999999	1.028420760999999e-05	0.0023422308915599	0.0353267	0.04054948	0.00124797573289	0.0016442603282703	-0.0922378	0.0194752	0.00850781174884	0.00037928341504	0.00268415	0.0	7.204661222500001e-06	0.0	0.00155089	-3.510999999999987e-05	1.232712099999991e-09	2.4052597921e-06	0.00136571	-3.866999999999998e-05	1.4953688999999982e-09	1.8651638041e-06
