global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
739.4034860400881	1.1551626606411671	1.3344007725395808	546717.5151682347	741.5247081554984	9.661848765521768	549858.892805097	93.35132156781452	700.0440620921081	-0.2175920397758091	0.0473462957737972	490061.6888704193	692.9383501724334	556.9933010816459	1.000883	28.80172	0.05617692	0.0328379	0.044235327	-0.002174822	0.0719506713	0.0468978748	0.0807774423	-0.0202669843	0.0788756753	0.0734795371	-0.0758988454	-0.079873407	-0.0684505601	0.0453620281	0.0779683193	0.1270180044	0.0242294163	-0.0079057043	-0.0767969957	-0.0117960139	0.0875544415	0.0115794262	0.0679375178	-0.0806974549	-0.0515840388	0.0221165442	-0.049841034	-0.0170680451	0.1595498567	-0.0105928152	-0.0824375757	-0.1370597854	0.0397490766	0.0449497822	-0.1045368153	0.0888296299	-0.0324736916	-0.0842389384	-0.1626837942	-0.0423506843	0.1111987082	0.0208011219	-0.0411227611	-0.0192387659	0.0173159836	0.057123152	-0.0232502857	-0.0836669947	-0.0080925506	0.0532058631	-0.0769833944	0.2025133602	-0.0128075342	0.0140342806	-0.0162710387	-0.1013619874	-0.1471472797	-0.0025437732	0.1439157128	0.0260236659	0.1226101208	-0.161626215	0.0727959041	0.072956673	0.0892578147	0.0142212282	0.0721543486	-0.0341720464	-0.0211713668	0.0799335276	0.0977475036	-0.0845308845	-0.0416422956	-0.0193453418	-0.0204487848	-0.0770932932	-0.109168682	-0.0809647475	0.0248540864	-0.1013534001	-0.0388687696	-0.123751823	-0.0569151824	0.0638018909	-0.0451830189	0.0935834732	-0.0666281222	0.0151777311	0.0649715083	-0.0486914631	-0.0181898293	-0.0953137748	0.1110507307	0.1687069404	-0.1670484474	-0.0569298684	-0.0624590069	-0.0320021954	0.1065632151	0.0602518857	0.0203827718	0.0521556294	-0.0364341778	0.0704424481	0.0240845555	0.1434465476	0.0830606752	0.2167220835	0.0350892695	0.05223944	0.0114395601	-0.0031885059	-0.0276741345	0.0882931893	0.0212145853	-0.0556345156	-0.0027179	0.00417007	1.7389483804899997e-05	7.38698041e-06	0.146712	0.028033	0.000785849089	0.021524410944	0.213577	-0.014139	0.045615134929	0.000199911321	-0.00154436	0.0001399299999999	1.9580404899999976e-08	2.3850478096e-06	-6.27089e-06	0.0	3.93240613921e-11	0.0	0.000217664	5.676700000000002e-05	3.222492289000002e-09	4.7377616896e-08	0.0	0.0	0.0
738.539225622112	-0.8642604179760838	0.746946070080195	545440.1877825088	740.3450401856273	-1.1796679698710475	548110.7785274582	1.3916165191396792	700.0159178382046	-0.0281442539035197	0.0007920990277857	490022.285226864	692.8279110850171	547.3076703816274	1.012692	29.141537	0.0500303695	0.0381587	0.0396317845	-0.0071308849	-0.0139250397	0.0774393444	-0.1851585163	-0.063934746	0.0517654685	0.017649987	-0.0439028277	-0.0413855162	0.1747783623	-0.0626361868	-0.0356245032	0.0554187828	0.0118356977	-0.0419546235	-0.0405034422	0.1052972691	-0.0071972764	-0.1083242692	-0.0820435523	0.0934817211	-0.0078033082	0.0672530287	0.0375228059	-0.147373254	-0.0450928207	-0.2065368653	0.0015750705	-0.0154206949	0.0404707268	0.0904651357	0.0173238434	-0.0144455868	0.0328014361	0.045343681	0.0793447907	-0.0751994129	-0.014404479	0.013394681	0.1128251089	0.0733999202	0.0002141707	-0.1565623073	-0.0767694133	0.004844811	-0.1468381841	-0.0147429464	0.0187512181	0.0749082902	-0.0399397962	0.0561241498	-0.0616895725	0.1748489818	0.0174408211	0.0141674249	0.0096264606	-0.0121499865	0.1533477776	-0.0338006979	-0.0498996728	-0.2016277693	-0.0380399995	0.0404308252	0.0518669984	-0.0034714649	-0.0634105633	0.0384360731	-0.1506530878	-0.0093821571	0.0173592922	-0.1193036024	0.0177441315	0.1159486716	-0.033721129	0.0527788758	-0.1603952835	0.0510638596	0.102738971	-0.1389255925	0.0831641765	0.069430943	-0.0110934363	-0.0746210488	0.1014850502	0.0734995288	-0.01519368	-0.0233587007	0.0127862289	-0.0826869699	-0.0409898261	-0.1051657404	-0.0227229533	-0.1153709451	-0.0866475824	-0.0857114019	-0.1145329658	0.1546217127	-0.0935043571	-0.132450831	0.003180657	-0.1076903855	-0.0354791718	0.058282628	0.0492306952	-0.0664406906	-0.1291597026	-0.058117526	-0.0374679909	-0.1094146561	0.0317566392	0.0867609543	0.0165379384	-0.0617435365	-0.00420859	-0.0014906899999999	2.2221566760999995e-06	1.77122297881e-05	0.109295	-0.037417	0.001400031889	0.011945397025	0.213644	6.70000000000115e-05	0.045643758736	4.489000000001541e-09	-0.0016705	-0.0001261399999999	1.5911299599999962e-08	2.7905702499999995e-06	8.803869999999998e-05	9.430958999999998e-05	7.750812697689996e-09	8.894298765968097e-09	0.000218328	6.639999999999923e-07	4.4089599999998973e-13	4.7667115584e-08	0.0	0.0	0.0
739.7435631787105	1.2043375565984888	1.4504289502336185	547220.5392643348	733.6582737898034	-6.686766395823952	538254.4627002341	44.71284483232044	701.5948957678135	1.5789779296088682	2.493171302191908	492235.397767449	692.9694814478787	552.9900988551766	1.09708	31.56991	0.03647585	0.0200602	0.0356681548	0.1433603267	-0.0180819024	0.0311460606	0.0162061196	0.0205511433	-0.0567041208	0.078178085	0.1049183766	0.0984909959	0.0261036894	0.0428595502	0.0124331741	0.0102184467	-0.0689863653	0.0876486702	0.0420875766	0.0130385241	-0.1395730237	-0.0584543982	0.0236063202	0.091743093	-0.0837796012	0.1119680379	0.0232626156	-0.0014978485	0.0443613677	0.0895854403	-0.1319859198	-0.0207720054	0.1898042731	-0.0310061314	-0.0998365629	-0.0506499929	-0.0139177957	0.071447678	-0.0250229158	0.0548074741	-0.0966458278	-0.0828600316	-0.0212071626	0.0476847906	0.2095511637	-0.025549024	-0.0576370252	0.0879785651	-0.0350605487	0.0128475887	0.0608136377	0.0771683898	0.0345240575	0.0718423292	-0.1437064315	-0.0183017939	-0.1252252405	-0.0363467114	-0.1007343274	0.0350022806	-0.0443772202	0.0949723244	0.1183562305	0.0571449475	0.1839564641	-0.0331387054	-0.1019176349	-0.0759762483	0.028848513	-0.1604751632	-0.049625034	-0.0408949066	-0.0418275516	-0.0913945272	0.0127944404	-0.0318108188	-0.0248833928	0.1277129812	0.0152777894	0.0924184872	-0.1043092642	-0.0813569807	0.1499302963	0.0311308299	-0.0907087335	0.0389884825	-0.1197239098	-0.0698758299	-0.027492025	-0.0948716972	0.020316377	0.0495810189	-0.0371024367	0.0679264238	-0.0181442273	-0.0630619649	-0.048585073	0.0138349031	-0.0053982075	-0.0290196776	0.1194440069	-0.0753948296	-0.0071663741	0.1270021151	0.0550991419	0.0929778498	0.0099671456	0.0854994771	-0.1280235199	0.1220099265	-0.0268029531	-0.0427477353	0.1155501	0.0851916578	0.0118330366	-0.0676152521	0.00254811	0.0067567	4.565299489e-05	6.492864572100001e-06	0.114401	0.0051059999999999	2.6071235999999997e-05	0.013087588801	0.196323	-0.017321	0.0385427203289999	0.000300017041	-0.00161376	5.6739999999999785e-05	3.2194275999999756e-09	2.6042213376e-06	5.63677e-05	-3.167099999999998e-05	3.17731760329e-09	1.003052240999999e-09	0.000160896	-5.7432e-05	3.298434624e-09	2.5887522816e-08	0.0	0.0	0.0
739.8481392042469	0.104576025536403	0.0109361451169904	547375.2690839866	739.3920670063952	5.733793216591835	546700.6287519897	32.876384650634535	699.6535866286903	-1.9413091391231772	3.768681173643172	489515.1412823902	692.5956102178635	559.8087451299508	1.02815	29.586363	0.0646811794999999	0.037185	0.014089575	0.0389300459	0.0498850858	-0.1205288433	-0.0518168763	-0.0048424288	-0.1015936739	-0.0016569933	-0.0742798118	-0.0338789374	-0.015880902	-0.077401735	-0.0234605965	0.0665707862	0.0355951716	0.0702672119	0.0473183296	0.0531582665	0.0201838806	-0.1148272537	-0.0086007723	-0.0044437552	-0.0544887288	0.0993000139	0.0097406668	0.0092362911	-0.0952335838	0.0276062038	-0.0370127603	-0.134451792	-0.0537624409	-0.0089566294	0.0515605343	0.0109963516	-0.0003871454	0.0354202864	0.0588104627	-0.092360211	0.0474033202	0.0892286001	0.0028983213	-0.0052171038	0.086334212	-0.0542613825	-0.0628670219	-0.028488729	-0.0231446126	0.1031071676	-0.0953229009	0.1510379481	-0.0630515382	-0.0659572224	0.0159733437	0.0688982861	-0.0376086838	0.087449	-0.1011112691	0.0414961321	-0.2190838981	0.0623394762	0.0045985842	0.0222993467	0.0557674007	-0.0475652383	-0.0539413622	0.0702445784	-0.0335749512	0.0314229907	-0.0869967593	-0.0974894838	0.0145147736	-0.0855325617	-0.004344046	0.0444242982	-0.0449182412	0.0062711851	-0.0979289705	-0.1457104167	-0.2095796007	0.0173304184	-0.0971554682	0.0314599127	-0.0180056717	-0.0659228743	0.0864729986	0.0845947976	-0.0796831122	-0.0002803102	-0.0059012261	-0.0386449839	0.0506838979	-0.0290466475	0.0149083883	0.0519631317	-0.0309174658	-0.0117238232	0.0747328409	0.0444011893	-0.0302876476	0.0996180422	-0.0946251388	0.0149913578	0.007403448	0.0742082645	0.0115277467	-0.1104031257	-0.123948807	-0.0317663565	0.0396588186	0.1591387945	0.1379897335	0.0835859703	0.0071079182	-0.0732270951	0.00878386	0.0062357499999999	3.888457806249999e-05	7.715619649959999e-05	0.123964	0.009563	9.145096900000005e-05	0.015367073296	0.184475	-0.0118479999999999	0.034031025625	0.0001403751039999	-0.00229181	-0.0006780499999999	4.597518024999999e-07	5.2523930761000005e-06	-6.27089e-06	-6.263858999999999e-05	3.93240613921e-11	3.923592957188099e-09	0.000160896	0.0	0.0	2.5887522816e-08	0.0	0.0	0.0
739.6545562325653	-0.1935829716816215	0.0374743669250874	547088.862555593	729.9315741013721	-9.460492905023102	532800.1028701069	89.50092600599245	700.166475382319	0.5128887536287721	0.2630548735988752	490233.0932492996	692.161281577454	556.8487841942168	1.003569	28.879019	0.0571368445	0.0335601	0.0036814627	-0.0569616254	0.0823495119	-0.0796103225	-0.0162644618	-0.0232203872	0.0022924991	0.0104621233	-0.0992422964	0.0989596904	-0.0184089173	0.1588082661	-0.0180985926	0.0400228579	0.0172134263	-0.0081092238	0.0754308282	-0.0420447357	0.124594254	0.0868396761	-0.0501163681	0.0116968739	-0.024443085	0.1090133769	-0.037811378	-0.0329310571	0.0268810986	0.1297328726	0.1059437685	0.1048802426	0.028383376	0.1212022739	-0.076468574	0.2062005886	-0.0088916143	-0.0053066319	0.115911857	0.0688829899	-0.0704878518	-0.0496714809	-0.0475005653	-0.0323853035	0.0945205612	0.0021155661	-0.1023142278	-0.008242048	-0.0887112877	0.0567374169	-0.0586178364	0.0026799588	0.0587891705	0.1614611489	0.0931159338	0.0349241984	-0.0486933927	0.0802207484	-0.0746735175	-0.0773131849	0.0761884958	0.0168225899	-0.0407903941	-0.1250800535	0.0532463196	0.0088598922	0.022466131	0.0747305206	0.022720814	0.0637548424	0.0912918973	0.0689839409	-0.0725956539	-0.1126675076	-0.0098962131	-0.009311877	-0.0574859489	0.0837275604	0.1562004272	0.1367702115	-0.01903958	0.0439209146	-0.1926591918	0.0291745154	0.0399378733	-0.1797594264	0.0119995546	-0.0406317192	-0.0406749356	-0.0462906813	0.1166588502	-0.060138611	0.0301897473	-0.0952818552	-0.0856730053	-0.0185861697	-0.0171243907	-0.0417840722	0.0107169507	-0.1186816042	-0.002708025	0.0093506055	0.0024994611	0.0728461275	0.0706157642	0.2056373965	-0.012501233	0.0185845497	-0.1028145587	0.0173818365	0.0539940102	-0.0236316363	-0.0058234061	0.0819445778	0.0023706562	-0.0785574968	0.00876416	-1.9699999999999232e-05	3.8808999999996976e-10	7.68105005056e-05	0.137218	0.013254	0.000175668516	0.018828779524	0.214457	0.029982	0.045991804849	0.000898920324	-0.00214963	0.00014218	2.02151524e-08	4.6209091369e-06	0.000129172	0.00013544289	1.6685405583999998e-08	1.8344776451552097e-08	0.000160896	0.0	0.0	2.5887522816e-08	0.0	0.0	0.0
739.774317440817	0.1197612082517025	0.0143427470019076	547266.0407450267	735.593417269417	5.661843168044925	541097.6755300987	32.05646805953699	699.2580129805585	-0.9084624017605164	0.8253039354124861	488961.76871751895	691.9290694877019	562.7222614887255	1.065153	30.651167	0.07093314	0.0323369	-0.0018222345	-0.0362251756	0.0730111088	0.1051083863	0.0805673131	-0.0564042629	0.0550450803	0.1030378284	-0.0341888686	-0.0982008645	-0.0067281525	0.1080903436	0.0636833818	0.0962218592	0.0628112486	-0.0747613738	-0.1013893299	-0.0501899136	0.0381040269	0.0192560358	0.0208281233	0.0384995629	-0.0765514267	-0.0617556028	-0.0941373358	0.0585662154	0.0965153369	-0.0718298449	0.0412454233	-0.0541433698	-0.0394270655	-0.0788486963	-0.1128557719	0.1007880549	-0.0529656602	0.0637655881	-0.1193670723	-0.0131158075	-0.0418250449	0.0993459131	-0.0053306174	-0.0797845352	-0.0110645574	0.0693882493	0.076489579	0.0500228101	0.0964266808	-0.022845273	-0.0249752166	0.021554883	0.1116278179	0.0320222758	-0.0733542591	-0.1715353366	-0.2331540693	0.138187558	-0.0225576349	-0.0149101135	-0.017066682	-0.0566294945	-0.0807423257	-0.0545097848	0.1427782179	-0.0009156057	0.1395327144	-0.052093042	-0.0275355284	0.0628228917	0.1029218433	-0.0236181983	-0.0153642038	-0.0685411227	0.0012543446	0.0052410825	-0.0060602774	-0.1673686221	0.042379838	-0.0827971304	0.0678564255	-0.0384395393	-0.0733530747	0.0270097279	-0.0006018022	0.1083903359	0.0052017013	0.0472801742	0.0470957111	-0.0533521464	0.0388620341	0.0359557539	-0.0470417195	0.1508894946	0.0548710287	-0.0086682643	0.0076053161	0.0300086457	-0.0062778295	-0.0435404783	0.0991022933	0.1594403713	-0.0336915256	0.1026257639	-0.0017515992	0.0746796182	0.1900045899	0.1348544044	0.0179025003	0.0545762978	0.0901555455	0.0091259605	-0.0534840116	0.0802681812	-0.0023706562	-0.0835859703	0.021037	0.01227284	0.0001506226016656	0.000442555369	0.141384	0.004166	1.7355556000000024e-05	0.019989435456	0.196927	-0.01753	0.038780243329	0.0003073009	-0.00206276	8.687000000000018e-05	7.54639690000003e-09	4.2549788176e-06	0.000352055	0.000222883	1.2394272302499998e-07	4.9676831689e-08	-0.000268637	-0.000429533	1.8449859808900002e-07	7.2165837769e-08	0.0	0.0	0.0
739.0776608481788	-0.6966565926381918	0.4853304080662555	546235.7887648155	735.0444071163744	-0.5490101530426728	540290.2804330623	0.3014121481439389	698.220276534437	-1.0377364461215848	1.0768969316090569	487511.5545638256	690.4969272435827	556.6910182268402	1.045477	30.084984	0.02960425	0.0168395	-0.0019573763	0.0702566704	0.0016806605	0.0485827193	-0.1714462208	-0.0209949445	-0.0441249488	0.0761069089	-0.0632351749	0.0079154249	0.166740324	-0.0998130627	-0.0676696298	0.0749734238	0.1008815329	0.0577794824	-0.0669549192	0.0650305593	0.0527569353	-0.0994097695	-0.0807916696	0.0492653905	0.027396	-0.0143356716	-0.0341428507	-0.1240370104	0.1125544342	0.1371508161	0.0023359652	0.011146893	0.0061455227	0.0420744873	-0.0074700916	-0.0270535657	0.0606608937	-0.0289937999	0.0526433171	-0.048385442	-0.0068208646	-0.0614762303	0.0930096532	-0.0303683896	0.0463078042	-0.0652103348	-0.1233472362	0.0896561107	0.0797974123	-0.1803588003	-0.0369400197	-0.1386995658	0.0197301486	0.2226395937	-0.1216348692	-0.0827913642	0.0768566634	-0.0599535192	0.1247363522	0.084467584	0.0119441835	0.040585625	0.0938935867	0.0041243622	-0.0505467152	-0.0930776531	0.0345097932	-0.026209106	-0.0712958627	0.0424231267	-0.1333943804	-0.0173318289	0.0635880905	-0.0664922494	0.0342385826	2.13685e-05	-0.1795269718	0.020705873	0.0670946036	0.0208918832	-0.0053146963	-0.0034374655	0.1136736969	-0.0344866293	0.055883915	-0.0879455345	0.0197178303	-0.0533414187	0.0502493039	-0.0527907127	0.04656002	-0.1713464039	0.0381595764	0.0311678238	-0.0339175115	0.066099649	-0.1425266487	0.0109494495	0.0858084623	-0.0515362924	0.1984150889	-0.0429471963	0.01604201	-0.0756381716	0.1376036812	-0.0573963754	-0.1719393663	-0.1005903308	0.0436230574	0.0066662806	0.0503712767	-0.0541259997	-0.0778219627	0.0785574968	-0.0071079182	-0.0882931893	0.0236166	0.0025796	6.654336160000007e-06	0.00055774379556	0.132387	-0.008997	8.09460090000001e-05	0.017526317769	0.209794	0.012867	0.044013522436	0.000165559689	-0.00213885	-7.609000000000001e-05	5.789688100000001e-09	4.574679322499999e-06	0.000371146	1.9091e-05	1.37749353316e-07	3.6446628099999985e-10	-0.000260605	8.031999999999994e-06	6.451302399999989e-11	6.791496602500001e-08	0.0	0.0	0.0
739.0823258630671	0.00466501488836	2.1762363908620644e-05	546242.6844031609	728.3976824866983	-6.6467246296761004	530563.183851993	44.178948302742896	698.7277449132398	0.5074683788028551	0.257524155484798	488220.4615115415	690.5652858427069	559.8888511056343	1.001398	28.816547	0.1135065	0.0680246	-0.0094823827	0.070945665	0.060192501	-0.0502389595	-0.0287475243	0.0142273576	-0.1022660525	0.1074691105	0.0306758714	0.0508343699	0.0243187015	0.0927703502	-0.0750520264	0.0083702939	0.1061307477	0.0083807419	-0.0141875246	-0.1379695201	0.038048914	0.0628210625	-0.0971988249	0.1682473213	-0.0598685947	-0.0628524697	-0.0670426402	0.06065913	0.0626235061	0.0573244989	-0.0842191816	-0.1855159287	0.0341816197	-0.0630160349	0.0330612889	-0.1288110238	-0.138875806	0.1480730762	0.0386632035	-0.030819665	-0.0083491037	-0.0680364149	-0.0413396869	0.0342938567	-0.0984781112	-0.0647534932	-0.0670450723	0.0710626265	-0.038239342	-0.0355767466	0.1379311129	0.0178004138	-0.0194910972	0.0282381903	0.0310992154	-0.1253468169	0.0037466447	0.0159746687	0.0471115967	-0.0347881737	0.0643507559	-0.0569577375	0.0102157902	-0.0266931509	-0.0519745173	-0.1170373405	0.0235835498	-0.0068593101	0.0209292813	0.0117675632	0.0131630557	0.1601532879	0.0744065439	-0.09623697	-0.0124169843	0.037175741	-0.042733792	-0.072837215	0.0722570124	-0.0182952662	-0.1276459781	0.1452791638	0.1872050621	0.0508846641	0.0644478773	0.0759119432	0.0316030546	0.0403081755	0.010204695	-0.034594798	0.1642512767	0.162505571	0.0671816339	0.0198336232	-0.0210231719	-0.1084271913	0.0540272952	-0.1425437576	-0.1198930142	0.0375238913	0.0220764509	-0.0364374052	-0.0701436969	-0.0432560129	-0.0219192555	-0.08413557	0.0505990708	0.047505802	0.015821785	-0.0207650056	-0.0048567372	-0.052832958	-0.0588708341	0.0768132552	-0.0118330366	-0.092661062	0.020616	-0.0030006	9.003600360000015e-06	0.0004250194559999	0.126353	-0.006034	3.640915600000014e-05	0.015965080609	0.179392	-0.030402	0.032181489664	0.000924281604	-0.00338983	-0.00125098	1.5649509604e-06	1.14909474289e-05	0.00016611	-0.000205036	2.75925321e-08	4.2039761296e-08	-0.000235223	2.538200000000001e-05	6.442459240000003e-10	5.5329859729e-08	0.0	0.0	0.0
740.063152816256	0.9808269531888528	0.9620215121017278	547693.470156337	731.8018582618607	3.4041757751624573	535533.9597555125	11.588412708202917	698.0994552424265	-0.6282896708132739	0.3947479104506521	487342.8494097727	689.901304860954	561.6493772015358	1.023174	29.443171	0.1205566	0.0641331	-0.0303473256	0.0072687652	0.1300104704	-0.0429640474	0.0726087048	0.0291784915	-0.0056179093	0.1072465706	-0.1143007438	-0.0096582945	-0.0979747748	0.0975606615	0.1278139151	0.0786427665	0.1416954283	-0.0537917883	-0.0210910651	-0.0201350699	0.1016392831	-0.002322177	-0.1024900171	0.0842296863	-0.013956955	0.0937031889	-0.1086608488	0.017588358	-0.0111589272	-0.0134509891	0.072303728	0.0079784818	0.1362380454	-0.0290749163	0.045339649	-0.1659823072	-0.0311217601	0.0910891555	-0.2554833492	-0.0223338243	-0.0176598955	-0.1086491985	-0.0073339388	-0.0025860075	0.0433212099	-0.0695362924	0.0352207227	0.0093809806	0.0685204663	0.0784391256	-0.051732053	0.0967552145	0.0210318012	0.0286084174	0.064709375	0.123765479	-0.0253260997	0.0794085352	-0.0553735628	0.0348553277	-0.0335204451	-0.0861051823	0.0178001229	-0.0643280008	0.120028473	-0.1092364008	0.101543245	0.0522926852	-0.0169037004	0.1058414701	0.0727564848	0.0394630465	-0.0081330163	-0.0899428995	0.0409768129	0.0957054367	-0.0315743014	-0.0312920607	-0.1095357183	0.0597503985	0.0767756543	0.0687141018	0.1312169906	0.0236369598	0.0009028054	0.0498406963	-0.20257	0.0145215079	0.0547002123	-0.0310895847	-0.0026082137	0.1188581969	0.0569752939	0.0406762351	0.0224459283	-0.0339648203	-0.1164212958	-0.0080195861	0.1423327591	0.0126521552	-0.0677516436	0.0334836049	-0.0368523298	-0.0238004223	-0.0673505084	0.0534559995	0.0718940431	0.0837078548	-0.0605480983	0.0009563068	0.015092473	0.0432016702	0.1203174746	0.0750362016	-0.0165379384	-0.0966728009	0.0217871	0.0011711	1.3714752100000032e-06	0.00047467772641	0.152291	0.025938	0.000672779844	0.023192548681	0.232536	0.053144	0.0540729912959999	0.0028242847359999	-0.0027784	0.00061143	3.738466449000001e-07	7.71950656e-06	0.000359621	0.000193511	1.2932726364100002e-07	3.7446507121000016e-08	-0.000236352	-1.1289999999999957e-06	1.2746409999999898e-12	5.5862267904e-08	0.0	0.0	0.0
739.7993120872649	-0.2638407289911129	0.0696119302745618	547303.0221647903	733.4325174780585	1.6306592161977278	537923.2576942025	2.659049479370588	698.4871447089934	0.387689466566826	0.1503031224868701	487884.2913237222	691.1497518652188	561.1271887384561	1.170321	33.677532	0.1170321999999999	0.0707034	-0.0372675773	-0.0613234495	0.0263367234	0.1167884677	-0.1860773584	-0.1056836323	0.084513302	0.0660562175	-0.0848752317	-0.0051968907	0.15963171	-0.0729087639	-0.0681819565	-0.0770198764	0.0760155436	-0.0695339964	-0.1076550669	0.0607177459	-0.0212514117	-0.087601401	-0.0369054616	0.1069249901	0.1603509975	0.0096993152	-0.0093576646	-0.0997241638	-0.1255439013	-0.0051727601	0.1106936041	-0.0510462815	-0.0210111853	-0.040779723	0.0220748789	0.0606013115	0.0018245561	-0.0192522736	0.0029764963	0.0329038457	-0.0834953517	-0.0392171531	0.0119188757	-0.0307100993	0.053260392	-0.0417733697	-0.0463776488	0.0458784628	-0.1162753127	-0.0304872849	0.0050700007	-0.0711155806	0.0910932702	0.0879349297	0.0287669327	-0.0804869762	0.107213273	0.106098091	0.0262733101	0.0100776104	-0.0303857623	0.0301643059	0.0274770353	0.0263797515	0.0864240147	-0.0016536402	0.1338621952	0.0084056759	-0.0519129261	0.0342095896	-0.146151406	0.0264977041	0.0921963691	0.0023776719	0.1746662045	0.0537190535	0.0173414125	0.0431407108	-0.0768562112	0.0032650607	0.0122159231	0.015228098	-0.0630175203	0.0049107288	0.0749800262	-0.1152845087	-0.0077011708	-0.0393681649	0.0231414749	0.0493384449	0.0919148258	0.0293220132	0.0199221715	-0.0084256243	-0.1222252011	0.056795292	-0.1021596832	0.0074525069	-0.0396397663	-0.0372558164	0.0890778698	-0.0362656849	-0.0654307538	0.0115301542	0.1382483177	-0.1028461944	-0.0601873108	0.0556509573	-0.0426229583	0.0662790267	-0.0456402699	0.1181378849	-0.0384610725	0.0732270951	-0.0212145853	-0.1003129872	0.0176702	-0.0041169	1.6948865609999997e-05	0.00031223596804	0.0934523	-0.0588387	0.00346199261769	0.00873333237529	0.204832	-0.027704	0.041956148224	0.000767511616	-0.0023324	0.0004459999999999	1.989159999999998e-07	5.440089760000001e-06	0.000408323	4.870199999999997e-05	1.66727672329e-07	2.371884803999997e-09	-0.000269102	-3.275000000000001e-05	1.0725625000000007e-09	7.2415886404e-08	0.0	0.0	0.0
