global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
751.2660377275002	-0.1802554666032847	564400.6594427779	0.0324920332403678	804.4657537203282	0.5659310404211055	0.320277942512115	647165.1489088157	724.654454042427	0.8217222992091138	0.6752275370175123	525124.077763528	735.5196831562264	605.611482649926	1.065278	21.194164	0.066838715	0.0392485	-0.0297930138	0.0624532094	-0.1304360734	-0.0526818128	0.0325412165	0.043497623	0.0489774315	-0.0157268168	-0.0028557002	0.0098649485	-0.0118253483	-0.0456383626	-0.1654522991	-0.0742651181	-0.1125809684	0.1642768649	0.0868299298	-0.0379010474	-0.0387833696	0.0919823991	-0.0054176849	-0.0071851279	-0.071792361	-0.1114927891	0.0165127652	-0.0353167986	-0.0501107978	-0.0237989717	-0.1410105864	-0.0389465378	0.0106335462	-0.0956922862	-0.0538699376	0.001074246	-0.0908036652	-0.0479620483	0.0732920556	-0.0014868897	-0.0041882844	0.0600594926	0.0885637117	-0.130023193	0.1598114354	0.0050410905	0.0322087884	-0.1322873981	0.0542031669	0.1384755692	-0.0678738785	0.0641696631	-0.0197496029	-0.122601663	0.2248726522	0.050208811	-0.0129439984	0.0069642123	-0.0310166561	0.051312719	-0.0782250716	-0.0689742028	0.0710801864	0.1153452652	-0.0444846938	0.101264255	0.0188638947	-0.0594134681	-0.0800100979	0.0708939579	-0.0030761098	-0.0333532966	-0.0417156688	-0.0407886781	-0.1656072589	-0.007442383	0.0193417684	0.0673929367	-0.1271966082	-0.0154045972	-0.0240335162	-0.157155188	-0.0739126791	0.0502918817	-0.076688202	0.0582138596	-0.0226257734	-0.0146364842	-0.0051977916	-0.0427942259	-0.0388395056	0.0392587972	-0.0246447604	-0.1218649381	0.0337854247	-0.0695588488	0.0359039507	0.0293590398	0.132578108	-0.1210958681	-0.0606887807	-0.0977572486	-0.0448606284	0.002922163	0.0727450607	0.0794985974	-0.0058504544	-0.0034659936	0.1515821325	-0.0585568173	0.0549598982	-0.0678579553	-0.0919714293	0.0612896096	-0.0613862343	0.0897877085	0.0258549876	-0.0493116688	-0.0194531	3.699999999998843e-06	0.00037842309961	1.3689999999991439e-11	-0.0366617	0.0270511	0.00073176201121	0.0013440802468899	-0.0393449	0.0273875999999999	0.0007500806337599	0.00154802115601	0.00184995	0.00022659	3.4223150025e-06	5.1343028100000016e-08	-0.000413437	0.0	0.0	1.70930152969e-07	7.26758e-05	-2.1336299999999998e-05	4.552376976899997e-10	5.281771905640001e-09	0.0
750.5157645204876	-0.7502732070126967	563273.912793772	0.5629098851611168	801.3298922110349	-3.1358615092932496	9.833627405466936	642129.5961509488	723.7776647737326	-0.8767892686944379	0.7687594216977272	523854.1080253176	733.7951992127332	592.994767331676	1.318012	26.222424	0.26134024	0.131863	-0.0763245487	-0.0082962009	0.0379442717	-0.1520879703	0.0361844341	0.0459501571	0.1216707971	-0.0415961776	0.1432756937	0.0117190762	0.0676068596	0.0554011562	-0.0321389141	-0.113126578	-0.121002449	-0.0120923032	-0.023494061	0.1919717583	0.1632646418	0.0606191047	0.0463991441	0.0077146644	0.1060762684	-0.0146824728	-0.1306411262	0.1370739549	-0.037426268	0.0024482441	-0.1265113128	0.3936848738	0.1006543484	0.0867556368	0.0786896711	0.0624485977	0.0491805683	0.0859991395	-0.0928961983	0.1836460478	0.1027860897	-0.1133596032	-0.0877678329	-0.0907712572	-0.2802558414	0.1032256085	0.0379209306	-0.1117972953	0.0764270701	-0.1162744923	0.1808543429	0.046475089	-0.0183434861	0.0193470199	0.0077004072	0.0781054204	-0.1089690774	0.0111588833	0.0876635067	0.007515396	-0.0259718362	0.0269960585	0.1099646801	-0.0031023751	-0.0277844367	-0.0656134846	0.0967956082	0.0837882899	-0.0020994374	0.0390643004	0.0621211087	-0.1319041432	0.0017239622	-0.0892083287	-0.0171204375	0.1722695671	0.140276184	0.0168283857	0.4176618784	0.0334643802	-0.2565795836	0.0113975157	0.068627026	-0.0019628857	-0.0703527034	0.0716546285	0.0455151425	-0.1597687755	0.0693477876	0.1023529473	0.1516904399	0.1375775678	-0.048608954	0.2042693324	-0.0775520755	0.0380209047	-0.0748024164	-0.115246496	0.0675873287	-0.0408060584	0.0308370737	0.1022212875	0.18948063	0.019161524	-0.0558229219	-0.0344793733	0.1057663846	0.0526834977	0.139573344	0.0159244877	-0.0920193296	-0.0137752587	0.0814737798	-0.0500842111	0.0520454294	0.0882931893	0.0212145853	-0.0556345156	-0.0359816	-0.0165285	0.00129467553856	0.00027319131225	-0.133117	-0.0964553	0.00930362489809	0.017720135689	-0.0977645	-0.0584196	0.00341284966416	0.00955789746025	0.0027467	0.00089675	7.544360889999999e-06	8.041605625e-07	0.00029312	0.000706557	4.992227942490001e-07	8.59193344e-08	-0.000122754	-0.0001954298	3.819280672804e-08	1.5068544516000002e-08	0.0
753.8018360086768	3.2860714881892363	568217.207970052	10.798265825490224	802.6830065838992	1.3531143728642974	1.8309185060519408	644300.009058568	726.404553257321	2.626888483588459	6.900543105209675	527663.5749929681	735.6143353129723	600.5008537145512	1.15932	23.065163	0.2619175505	0.145382	-0.0307511198	-0.0106920316	0.0770152354	-0.1160814441	0.0078737115	0.0072133305	0.1023889824	-0.0263104513	0.0750127607	-0.0037012455	-0.0654602597	-0.1560288342	0.0525863366	-0.0762891142	-0.0259893175	0.048257398	0.1280213821	0.0650586437	0.1185887819	-0.0349956676	0.0534183713	-0.0508019341	-0.0206563866	-0.0510067019	-0.0996504275	-0.0449794229	0.0470491759	0.1833885161	0.0830402207	0.1169648487	0.0871455571	-0.1087260596	-0.0050335173	-0.0147432673	0.1710096307	0.0953583304	-0.0643874425	-0.10391257	0.1743999374	-0.1835014206	0.1312317323	0.0979211067	0.0345685042	-0.0637985551	0.0009588455	0.0757866191	0.10687925	0.0078636093	-0.0909781284	-0.1147426275	0.0641243975	0.1326209695	-0.1040537059	0.0082156624	-0.1025605969	-0.0303070829	0.0317863803	0.0395299043	-0.0586578405	0.0568145129	0.0452529334	0.0022704319	0.0472823917	-0.0188747359	-0.0930751858	0.1432413428	-0.0491579817	0.0224063415	0.0867219561	-0.0991883852	0.0159516986	-0.0568616767	0.0723151411	-0.0991466231	0.0764171754	0.0297633237	0.1665767561	0.1314027322	0.0475377692	0.1223446565	-0.141248731	0.1229490405	0.1692941243	-0.1807664751	-0.0856863182	-0.0673962521	-0.1131567482	0.0449082418	0.2045795636	0.1074335315	0.0849645032	0.0213976807	-0.0216583062	-0.0841892645	0.0558662843	-0.0423285835	-0.1133058661	0.0381762745	0.049072462	-0.0478893591	-0.1605441964	0.0213140803	0.060215257	0.022927555	-0.0626241796	-0.0998504656	0.0215554	0.0681649419	-0.1011117318	0.1524726784	-0.0104523045	-0.2223502668	0.0862892349	0.0867609543	0.0165379384	-0.0617435365	-0.0521835	-0.0162018999999999	0.00272311767225	0.0002625015636099	-0.00977917	0.12333783	0.0152122203091089	9.56321658889e-05	-0.0467773	0.0509872	0.00259969456384	0.00218811579529	0.00180768	-0.0009390199999999	3.2677069824000005e-06	8.817585603999997e-07	7.40559e-06	-0.00028571441	8.16327240816481e-08	5.48427632481e-11	-0.000325832	-0.000203078	4.1240674084000006e-08	1.0616649222400003e-07	0.0
754.6657399360165	0.8639039273397202	569520.3790331753	0.7463299956729926	808.1243541613221	5.441347577422903	29.608263458326093	653064.971788654	726.7090943406897	0.3045410833686901	0.0927452714593754	528106.1077974655	737.1978863968714	613.7512244989308	1.045418	20.799034	0.0679620854999999	0.0394639	0.0423681086	-0.0096347166	0.0727479982	-0.0987628591	0.0792443291	-0.0975727977	0.0381827411	-0.0087371375	0.0830472399	0.0251563587	-0.085097289	-0.0629029857	0.0272353823	0.016522162	0.0059019349	0.0068596241	-0.0169234776	0.0786318541	0.0618013043	-0.0950810655	0.022507221	-0.119841979	0.0207749771	0.0476448488	-0.0228653464	0.1664728128	0.028049738	0.0045930384	0.0322910715	-0.0947631553	-0.0091649026	-0.136448834	-0.0219959537	0.0246892781	0.0769015433	0.0075581643	0.0017282849	-0.0008859825	-0.1096919409	-0.0201393635	-0.0510978615	0.0471551866	0.0306500639	-0.0574445298	0.0625711447	0.0880983932	-0.009841953	0.0180453479	-0.0270509582	0.1534682365	0.1416067278	0.098635771	-0.0131713465	-0.0083988788	-0.085913283	0.0720739642	-0.0887605578	-0.0458211269	0.1203227552	-0.0545379476	0.0580310039	0.0428558231	0.1785242096	0.0457820458	-0.1646392904	-0.0688476955	-0.0952328023	-0.0744098961	0.0718750061	-0.0871162872	0.0459737324	0.0301912297	0.0676324306	-0.167289068	-0.0969041672	0.0332569043	0.0540063094	-0.0665084546	0.1452346025	-0.0521694804	-0.0258460969	0.0135706531	0.0049804769	0.021897553	-0.1303064152	0.1016103105	-0.0886476118	0.0566157225	-0.1096172733	0.1875786643	0.0868210287	0.0109959068	-0.0387172984	-0.0096429783	-0.039750088	0.0235697198	0.1036063247	-0.0206228689	-0.1350126694	0.0013048144	-0.054107736	-0.1173032214	-0.0320415262	-0.1009868991	0.0001395039	-0.048043854	-0.1505346055	0.0234168259	-0.1310904418	0.0538716709	-0.1044011115	-0.0897920741	0.0141512972	0.0851916578	0.0118330366	-0.0676152521	-0.0495825	0.0026009999999999	0.00245842430625	6.765200999999995e-06	-0.0436912	-0.0339120299999999	0.0011500257787208	0.00190892095744	-0.0637634	-0.0169860999999999	0.0002885275932099	0.00406577117956	0.00196118	0.0001534999999999	3.8462269924e-06	2.3562249999999934e-08	8.82137e-05	8.080811e-05	6.529950641772099e-09	7.781656867689999e-09	-0.000270881	5.495100000000002e-05	3.0196124010000022e-09	7.3376516161e-08	0.0
752.52781710841	-2.1379228276065305	566298.1155219486	4.570714016801103	805.6609737619758	-2.463380399346306	6.068242991883567	649089.604643095	726.7767403991948	0.0676460585050335	0.0045759892312664	528204.4303852785	737.4354809700455	605.0570008135165	1.118548	22.253986	0.059969065	0.0346088	0.0112228093	-0.0248888582	0.1191643901	0.09973122	0.0991059567	-0.0662505058	-0.1028977188	-0.2022507224	0.0241326447	0.0261652747	-0.0361990003	0.060681767	-0.0689564116	-0.0171025953	-0.1503813317	-0.0157209068	-0.0330492831	-0.0277883093	-0.0077695173	-0.1389237578	0.0172325826	0.1788793336	-0.0291254269	-0.0324282326	-0.0581805323	0.1120296486	0.1526456827	-0.0322945868	-0.0222688678	0.0146737805	0.0697831231	-0.0006436424	-0.0944418526	-0.1048607004	-0.0328831306	-0.0492027704	-0.0896496778	0.0796186408	0.0002507699	0.0636085913	-0.0153225689	0.0668195152	0.0291054925	0.0682378402	0.0355698459	-0.0401807763	-0.0899933584	0.1131755692	0.0932532998	0.0950247252	-0.0601031946	0.0522769793	0.0062428089	-0.0685798627	-0.0372459405	-0.2269997845	-0.0163041511	-0.0352974874	0.0873381723	-0.0189529374	-0.0212138165	0.0603696966	-0.0268926907	0.0762241293	-0.1522166088	0.0012284673	-0.0572780262	-0.146168115	-0.1545953303	0.0218495259	-0.0367861629	-0.0467173942	-0.0365111595	-0.0357176351	-0.0487482959	0.1415417942	0.0990806189	-0.065546549	-0.106426363	-0.1530822908	0.0082736602	0.0662912364	0.0075233321	0.0328428063	-0.0941118635	-0.0167712268	-0.01378839	-0.1223583534	-0.1534119478	-0.065901785	0.0669518718	0.1581410509	-0.0850902015	0.0510046976	-0.0479686652	0.0629070391	-0.0856726	-0.0215271603	-0.0741862132	-0.0539499794	0.001100808	-0.1018440694	-0.0901722552	0.0810331257	-0.0073032809	0.1126263364	-0.009619297	0.0061795855	-0.0561492482	0.0291449832	-0.0487567254	0.055370615	-0.117190723	0.0835859703	0.0071079182	-0.0732270951	-0.0408986	0.0086839	0.00167269548196	7.541011921000002e-05	-0.0419876	0.0017035999999999	2.9022529599999985e-06	0.00176295855376	-0.0932981	-0.0295346999999999	0.0008722985040899	0.0087045354636099	0.00213435	0.00017317	4.5554499225e-06	2.9987848900000096e-08	0.000177116	8.89023e-05	7.903618945290001e-09	3.1370077456e-08	-0.000132016	0.000138865	1.9283488225e-08	1.7428224255999996e-08	0.0
750.9689670442086	-1.5588500642013514	563954.3894634458	2.4300135226605573	803.0936176571995	-2.5673561047763087	6.591317368732181	644959.3587217281	724.6518445505559	-2.1248958486388574	4.51518236756265	525120.295810523	735.5231339103862	599.2393598016375	1.120209	22.287045	0.0865877	0.0540362	-0.0439596189	-0.0269903807	0.0370853534	0.0299140662	0.0098291066	0.0985466579	-0.090883156	-0.0649607945	0.0328800421	0.0236108938	0.1314229125	0.1370954312	-0.0115117528	-0.0746855445	-0.1253706555	-0.0142681709	0.0890290648	-0.0508238007	0.1032669224	0.0337910648	0.0319622129	0.0567262916	-0.0243142209	0.0607376587	-0.0570879813	-0.0166089385	0.0443207996	0.0279499826	0.1204467192	0.1938703554	0.0669428948	-0.0661421969	0.1591737455	-0.0363505164	-0.0547461746	-0.058549097	0.1526260058	0.0216246927	0.0239361302	0.0175557189	-0.0429454788	0.0714450975	0.1009202164	0.0258153265	0.0363540134	0.0367743375	0.0633223238	0.1238192488	-0.0187151273	-0.0222437039	0.0574165265	0.0457021165	-0.0259909639	0.0700654811	0.0500936578	0.0269749886	0.0331718962	0.0147581074	-0.06032065	-0.045173931	-0.0952683873	-0.0334355059	0.0177205758	0.0381437919	-0.0661902429	-0.0987692814	-0.0840699741	0.0159269961	-0.1159653104	0.0063374426	0.0136995037	0.0708190674	0.0689696824	0.1124902097	0.111351104	0.1323489095	0.0882565006	-0.0950146273	0.0400426054	-0.1078647436	0.0890304359	0.1188035626	0.0348142364	-0.1170539872	-0.0852555332	-0.0327146983	-0.156079872	-0.0082969007	0.0315684894	0.0572903233	-0.1070663669	-0.0554217987	-0.0622188572	0.0072659907	-0.0260700291	-0.0377542971	-0.0143634453	0.0442317369	0.0225321822	-0.0525186089	-0.0571479934	0.0096252585	-0.018177848	0.0321077075	-0.1254575256	-0.0484497845	-0.0944662358	0.0443128651	0.0191169227	-0.0647466975	0.0048442947	-0.0325554064	-0.0357080819	0.0819445778	0.0023706562	-0.0785574968	-0.0496337	-0.0087351	0.00246350417569	7.630197201000005e-05	-0.0864666999999999	-0.0444790999999998	0.0019783903368099	0.0074764902088899	-0.0939528	-0.0006547	4.286320900000106e-07	0.00882712862784	0.00272095	0.0005866	7.403568902500001e-06	3.440995600000001e-07	0.000122184	-5.4932e-05	3.0175246239999994e-09	1.4928929856000003e-08	-0.00014486	-1.2844e-05	1.6496833600000002e-10	2.09844196e-08	0.0
750.1840384489211	-0.7849285952875107	562776.0915435323	0.6161128997000247	801.2416487306357	-1.8519689265638133	3.4297889049579235	641988.1796605873	722.842730673346	-1.8091138772099384	3.272893020713576	522501.61328729935	733.1531153563774	589.3092637312675	1.074143	21.370543	0.0842249499999999	0.0435256	-0.1085901834	-0.0019941159	-0.0422621235	0.0961724765	-0.0216008492	0.1272152921	0.0162932908	-0.0538102214	0.048055143	-0.0554179332	0.1072185007	-0.0458798503	-0.1477102151	-0.0244915006	-0.0460541615	0.005704685	-0.0527801925	0.1374892752	0.046173425	0.1471596946	0.0376100483	0.1678764442	0.0461261397	0.0687351363	-0.0503912986	0.0755825125	-0.1748188131	-0.0117310621	0.0369494769	-0.1398314093	-0.0182490472	0.0526949014	0.0207876751	-0.0923207945	-0.0320265902	0.0171050176	0.0140899848	0.15030153	-0.1046440324	0.0562062383	0.094037742	-0.0761620885	-0.0048923701	0.0540174965	0.0716747682	0.0510584145	0.0155292489	-0.0133862677	-0.0867397639	0.0304357195	-0.0571896313	0.0343701373	-0.0292130182	-0.1448928583	-0.0593893136	-0.0343948571	0.0394018643	0.1346208547	-0.0374711094	-0.0309213883	-0.0238861439	-0.027101622	-0.0053271185	-0.117403799	-0.0940546747	-0.1001709629	-0.0909799295	0.096472568	-0.0938489774	-0.0165105264	0.0494169602	-0.0660505687	-0.1134183087	0.0236678363	0.0372024501	-0.1173923637	0.0783696503	-0.058969311	0.1440375142	-0.0309616796	0.0533525077	-0.0457507514	0.016865722	0.1652794926	-0.0230810746	0.0811186962	-0.0776049196	-0.0803592687	-0.11140679	-0.0433920018	-0.0123853037	-0.0308165809	0.0480925625	0.0387254292	0.0668797491	-0.0232539783	0.0156373287	-0.0194407591	0.0094060572	0.0110182073	0.002604266	0.0359208288	-0.0280049489	-0.0098915694	-0.1488986667	0.0654477676	0.072856477	0.1013736449	-0.0255570056	-0.0318997597	-0.0081315249	-0.1210324617	-0.0004319943	0.0802681812	-0.0023706562	-0.0835859703	-0.0531932	-0.0035595	0.00282951652624	1.267004025e-05	-0.0506365	0.0358301999999998	0.0012838032320399	0.00256405513225	-0.0986316	-0.0046787999999999	2.189116943999997e-05	0.00972819251856	0.00236524	-0.00035571	5.594360257599999e-06	1.265296041000003e-07	-0.000204084	-0.000326268	1.06450807824e-07	4.1650279056e-08	-0.000266011	-0.000121151	1.4677564801000008e-08	7.076185212100002e-08	0.0
752.3779538566604	2.1939154077392686	566072.5854495349	4.813264816315761	804.9551689390094	3.713520208373666	13.790232337999594	647952.8240016291	725.408697558251	2.5659668849050377	6.584186054429263	526217.778493158	736.2819141530025	592.3751437595406	1.078509	21.457401	0.10891658	0.0690894	-0.1071404235	0.0616361191	-0.0001318509	0.0763062367	-0.0225076595	0.1254569599	-0.108531616	0.0045757454	0.0345864978	0.0966155272	-0.1232833997	-0.0251765654	0.0765606177	0.0259437023	-0.1159293673	0.0417720568	-0.0102221852	0.0577333002	-0.0455580299	0.0111041352	0.1111106628	0.1452928085	-0.127427628	-0.0239962022	0.0552239741	0.1920293575	-0.1687789929	-0.0695711434	0.087256045	-0.0246255742	-0.1279874421	-0.0122498871	0.0070382662	-0.1704804461	-0.0138162215	-0.0267461308	-0.0510032161	-0.0522168416	0.1324233391	-0.189219143	-0.014870722	0.0764731165	0.119645071	0.0094361934	0.023058987	-0.0385758239	-0.0698756256	-0.1125136818	-0.0257783609	-0.0436936523	-0.0099459266	-0.1149478766	0.0983570748	-0.0638027152	0.062669498	-0.1062085164	-0.012910826	0.0816624405	0.0418692411	-0.0827434054	-0.0923447949	-0.0447942403	0.0044843165	-0.0813327676	-0.0962944921	0.0120375976	0.0214143934	0.0292026619	-0.1286691612	-0.0286463459	-0.1928526297	0.0158380063	0.0548749979	-0.026861367	-0.0514112089	-0.1282748851	0.1616623942	0.0197324484	0.0970469116	-0.1507163669	0.0426737814	0.1158862422	0.2021827063	0.0192004995	0.2012569302	0.0230466498	-0.0956144861	0.0032481849	-0.0310699767	0.0025108211	0.0803863435	-0.1821550459	0.0085433203	-0.0895222617	0.006120643	0.1827347341	-0.052220877	0.0098818778	-0.0746207045	-0.0132608355	0.0627284075	0.0441914695	0.0029376597	0.0403380037	0.0669419414	0.0649304343	-0.0474441136	-0.0599071659	0.0606797215	-0.1819109646	-0.0125183367	0.0397131928	0.0275870668	0.0785574968	-0.0071079182	-0.0882931893	-0.0496049	0.0035883	0.00246064610401	1.287589689000002e-05	-0.112461	-0.0618245	0.00382226880025	0.012647476521	-0.124772	-0.0261403999999999	0.0006833205121599	0.0155680519839999	0.00236524	0.0	5.594360257599999e-06	0.0	7.12326e-05	0.0002753166	7.579923023556e-08	5.07408330276e-09	-0.000337962	-7.195099999999995e-05	5.176946400999993e-09	1.1421831344400001e-07	0.0
753.8892310638091	1.511277207148737	568348.9727139814	2.2839587968472865	806.4533058226109	1.4981368836015465	2.244414122007353	650366.9344722176	725.7499053479113	0.3412077896603023	0.1164227557248691	526712.9251125022	736.1098433117553	595.8445739543299	1.019971	20.292767	0.0381863799999999	0.02157	-0.0794603279	0.0562438094	-0.0223986954	0.0054030035	-0.0465348555	0.0699523946	-0.0574570672	0.0520922849	0.1685751556	-0.0134033327	0.0497605438	-0.0413891529	0.116239149	0.0799543229	-0.0708559827	-0.019344088	-0.1086490848	-0.0212370591	-0.0209636445	-0.0027991874	0.1353330189	-0.0970450452	-0.0086687307	0.1743836615	-0.0237166566	0.0583311767	0.0050280188	-0.0817226519	-0.090119379	-0.0556761469	0.1540320748	0.1485649465	-0.0811812853	-0.0072217786	0.1295181273	-0.0868406051	0.0962561944	-0.0122676654	0.0454615159	-0.0981807386	-0.0172845859	-0.0204981771	0.2411206807	0.0310506249	0.0804499538	0.0001571271	0.0074632524	0.0088610638	0.086300118	-0.0867354618	0.0302052526	-0.0145722939	-0.0254727115	0.0750031108	0.0933498073	-0.0321950268	-0.076371774	-0.0226941832	-0.0712094056	0.0243075768	0.0069854468	-0.0353286667	0.013836443	-0.1536637593	0.0069886578	-0.0756038376	-0.0867854111	0.0334946406	-0.0228222743	-0.1387130218	0.0574922729	0.1165167114	0.0997038715	-0.0799853292	0.0390085659	-0.0666140524	0.0400956685	-0.104260511	-0.089203794	-0.0799114177	-0.0273124336	-0.0753721233	0.039603041	-0.0099026093	-0.0704842973	-0.0450888866	-0.128703575	0.0167226417	0.1414959318	-0.08523324	0.0910999027	-0.126425283	0.2179981754	-0.0859767054	-0.1728158534	0.0341082421	-0.0238676202	-0.0354671905	0.0117355527	0.0417095099	0.0347634407	0.0497624719	0.0515257669	-0.0398461975	-0.0326462028	-0.1299165531	0.1051153289	0.03144355	-0.0889399998	-0.1056105153	0.000676922	-0.0023785026	0.0096485258	0.0768132552	-0.0118330366	-0.092661062	-0.0576682	-0.0080633	0.00332562129124	6.501680689000004e-05	-0.112474	-1.2999999999999123e-05	1.6899999999997719e-10	0.012650400676	-0.105703	0.0190689999999999	0.0003636267609999	0.011173124209	0.00250061	0.00013537	6.253050372099999e-06	1.832503690000003e-08	-1.4219e-05	-8.54516e-05	7.301975942559999e-09	2.02179961e-10	-0.000337962	0.0	0.0	1.1421831344400001e-07	0.0
753.6359276577947	-0.2533034060144246	567967.1114566248	0.0641626154985084	807.5406886126846	1.0873827900736617	1.1824013321483804	652121.9637650488	726.1312591663578	0.3813538184465415	0.1454307348437577	527266.6055385204	736.835719598531	610.3164299918485	1.155273	22.984659	0.10101395	0.0453377	-0.0418832758	0.1381930408	-0.0947623312	0.0326030063	0.019700231	0.0005246017	-0.0693847312	0.0611531686	0.1064042874	0.0301744373	-0.0019347223	-0.1285237503	0.0167450598	0.0162731125	-0.0242067279	-0.0064415813	-0.0745105571	-0.1646789223	0.0032668818	-0.0751441238	0.0554847879	-0.1109215893	-0.1347083451	0.0398287118	-0.0088577904	-0.0304922962	0.0197083235	-0.0854394322	-0.1661991593	0.1353239243	0.1447053928	-0.0993951766	0.0818472069	0.0183028705	-0.0796933107	-0.0913324926	-0.1953225101	0.0503821795	-0.0593538676	0.1707844356	-0.1020272027	-0.0753391731	-0.0156500129	-0.1560727816	0.0294866185	0.0516172523	0.0732796384	-0.01864967	-0.0675850214	-0.0169100395	-0.0430345563	0.02547634	-0.0309176554	0.1232120989	-0.0325504327	-0.1037998036	-0.0127148635	0.0697737812	0.1409686917	0.0130902338	0.0372696995	-0.0266030219	0.0623760313	0.0454401355	0.0746266351	0.0296026591	0.0559999337	-0.0324444866	-0.0170817987	-0.0582630465	-0.0688525045	0.1040194457	-0.092674062	-0.0662552783	0.0414638727	-0.0176865488	-0.0621797502	0.0741239976	-0.1349105969	-0.1956425027	0.2019459815	-0.0366881666	-0.193199461	-0.0455256456	-0.1144099328	-0.0711414693	0.0693170183	0.00636567	0.0360541654	0.1059105502	-0.0073931553	0.0881379823	-0.0250042559	0.1131443883	-0.0293532347	-0.0400123603	-0.1060415616	0.0502228308	0.0738200371	-0.0701836908	0.0226511873	0.0356367121	0.2075050633	-0.0788788261	-0.0729889671	0.0797792895	0.1391350121	0.0710800859	0.0715504315	0.0328677003	-0.0703635584	0.079163575	0.1226858645	0.0750362016	-0.0165379384	-0.0966728009	-0.0737653999999999	-0.0160971999999998	0.0054413342371599	0.0002591198478399	-0.0933951	0.0190789	0.00036400442521	0.00872264470401	-0.0816896	0.0240134	0.00057664337956	0.00667319074816	0.00236524	-0.00013537	5.594360257599999e-06	1.832503690000003e-08	-0.000478404	-0.000464185	2.15467714225e-07	2.2887038721600003e-07	-0.000574896	-0.000236934	5.6137720356e-08	3.30505410816e-07	0.0
