global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
773.0937469219223	0.1892599359526912	0.0358193233568167	597673.9415297773	881.1834664018825	2.364506523590535	776484.3014600375	5.590891100102197	703.5672445095355	-0.5415116632857462	0.2932348814744953	495006.8675467405	717.9550009774978	624.3951125931943	1.134424	24.474148	0.134087275	0.0806713	-0.0129788479	-0.0968069409	-0.0563108625	-0.0055112293	0.0271261926	-0.0890477119	0.0077365015	-0.12870259	-0.0110173417	-0.0021837489	0.0244762129	0.0806434909	-0.0354798693	0.2218056247	-0.0338990367	0.0748546729	-0.0322614259	0.0445381846	0.0872951917	-0.0111493063	0.0476673349	0.0979643941	-0.09386908	-0.0235289124	0.0290970616	0.0073160638	-0.0658377303	-0.0060520336	-0.2203044025	-0.0269254724	-0.1601635617	0.0244062773	-0.0069816858	0.0633628117	-0.0955963509	0.0571896234	0.0231326459	-0.0452073567	0.0660570429	-0.0289962274	-0.0251073928	-0.0145338533	0.0207608174	0.0055361962	0.0817915863	0.0261799142	-0.1742671186	0.0417969683	0.1480534159	0.0677630418	-0.0842017672	-0.0415765203	0.0051383557	-0.1358662745	0.0603525538	-0.0364693531	0.004828995	0.17032578	0.0369220623	0.0103436108	-0.0786081411	0.0183841165	-0.1286519725	0.0429555824	0.0343473702	-0.068984819	-0.0057387343	0.005495117	0.118576808	-0.0242769107	0.0627390731	-0.1450042103	-0.059963511	-0.1385250778	-0.0575237361	0.0751445783	0.068516044	0.0336786629	-0.053267465	-0.0504111415	0.0647254412	-0.0078356871	0.1321185869	0.1098066334	0.0611443649	0.0868360653	0.0078878752	0.1217980433	0.0058361145	0.1173152795	0.0759248802	0.0111747209	0.0545308762	0.0754680749	0.0103961567	0.0248700754	-0.0586129881	0.1359220497	-0.0619674868	0.1927338218	-0.031247867	-0.0107265927	0.0380123961	0.0031508058	-0.133933868	-0.1063489817	0.0953000758	-0.0869722122	0.0892121308	0.0268048445	0.0186657094	-0.0374713753	0.0897877085	0.0258549876	-0.0493116688	0.0523201	-0.0071180999999999	5.0667347609999936e-05	0.00273739286401	0.0328812	0.0715851	0.00108117331344	0.00512442654201	0.0547159	0.0288696999999999	0.0008334595780899	0.0029938297128099	0.000235165	-0.000398797	5.530257722499999e-08	1.59039047209e-07	0.0007271689999999	8.070799999990001e-05	5.287747545608545e-07	6.513781263983861e-09	0.0	5.07825e-05	0.0	2.5788623062499995e-09
772.5254009059106	-0.5683460160116738	0.3230171939163417	596795.4950448379	877.7419851562008	-3.4414812456816435	770430.9925059483	11.843793164378477	703.6125794408182	0.0453349312826958	0.0020552559944067	495070.6619473617	718.3687011768677	623.8637273150695	1.162118	25.071613	0.09875435	0.0625096	-0.0418987965	0.0999978855	0.049878198	0.0025348214	-0.1016752301	-0.0114447903	0.026610295	-0.0224382577	0.1295830334	-0.0923453487	-0.1064974652	0.0056559893	0.0241735735	0.0789359406	-0.0029702428	-0.0236157396	0.0161267496	0.183701658	-0.1137073003	-0.023438352	0.0504410832	0.2139071516	-0.1157998536	0.032613394	0.052439514	0.0897369496	-0.0194943476	0.0171445303	-0.0702101133	-0.0501963695	-0.0476771031	-0.1089362752	0.0718870397	-0.0125531106	0.1119797499	-0.0477105572	0.1016966319	0.1200486386	0.0198962474	0.0998535552	0.0315697972	-0.0858379282	-0.0014620477	-0.0783069045	-0.0344785982	0.0026150881	-0.1287624947	-0.1685883709	0.0231335458	0.0219825318	-0.0929324607	-0.0308088056	0.0133423641	-0.0188990833	0.1019429967	-0.0910265683	0.1784888357	0.0001422922	0.1015797445	0.004886635	0.0725895245	0.0353748368	-0.0045422902	0.111208305	-0.0227651772	0.0503706369	0.130435701	0.0933404014	0.0150967181	-0.1162982412	0.0674086979	-0.2125107835	0.0352044318	-0.1464862632	-0.0451116769	-0.0683588975	0.0661482797	0.0485439705	0.0538161638	0.0372801008	0.0316014682	0.0291666664	0.0510050542	-0.1322283678	-0.0485290289	0.0433142501	0.0413615046	-0.0358603461	-0.039099143	-0.0618904083	0.0415860046	-0.1314529134	0.0049769298	-0.0589969149	0.16171605	0.0719972911	-0.0182501136	0.1428133624	0.0820245991	-0.1888180283	-0.0086052012	-0.0602607678	-0.0387293251	-0.0275295121	-0.1266725978	0.032579809	0.0880270249	0.0396420312	0.1402159378	-0.0954123744	-0.0124678655	-0.0101759468	0.0882931893	0.0212145853	-0.0556345156	0.054952	0.0026318999999999	6.926897609999998e-06	0.003019722304	-0.0251141	-0.0579953	0.00063071801881	0.00336345482209	0.0401572	-0.0145587	0.00021195574569	0.0016126007118399	0.000536322	0.000301157	2.87641287684e-07	9.069553864900003e-08	0.000556957	-0.0001702119999999	3.10201099849e-07	2.8972124943965968e-08	0.0	0.0	0.0	0.0
773.0099902236756	0.4845893177649714	0.2348268068919204	597544.444985607	879.5731170624495	1.831131906248629	773648.8682589534	3.353044058081738	703.4998523478587	-0.112727092959517	0.0127073974871035	494912.042253459	717.3759535558995	626.3762864873186	1.155957	24.938696	0.11366457	0.0651235	-0.0096612308	-0.1038354945	0.0966440377	0.1010821433	0.045434523	-0.0471110792	-0.0999510346	-0.0856106462	-0.1143398278	-0.1072451441	0.0143027982	0.0395534399	0.0848403619	0.0648465883	-0.0234678646	0.163119913	0.049956326	0.0201862682	0.0313649109	-0.0983424427	0.125689783	0.0831416675	-0.0929405902	-0.0741530326	-0.1150660857	-0.2037312866	-0.2116329542	0.0804601543	0.0702383998	-0.0038005814	-0.0715217852	0.0250730254	-0.0608314267	-0.03214276	0.0211799415	0.0160976196	-0.0911583535	-0.0209121321	-0.2009141904	0.0681773275	-0.0912611618	-0.0398479851	0.1220510913	-0.0690125233	-0.0559547131	0.1658082013	-0.0824998499	-0.0420362251	-0.0298550908	-0.0476168098	0.0792736512	-0.0024585844	0.0924884291	-0.0778246035	-0.0330917614	-0.071652634	-0.0438071905	0.0433075043	-0.0033388814	-0.0455864656	0.0368965267	0.0020533608	0.1040651047	-0.0423782767	0.1516709162	-0.0507977856	-0.0050459117	0.0681373963	-0.0090002619	0.0775322776	0.0586580999	-0.1692776221	-0.0393405014	-0.0336561343	-0.035720431	0.0955597319	-0.0023109981	-0.1975313671	0.101577042	-0.0755521804	-0.0814278174	-0.0459257043	-0.0888148604	0.0162425259	0.2206840033	0.092906703	0.1658207826	-0.0680204024	0.0123203591	-0.0444158925	-0.0214156628	0.1206195207	-0.0322331994	0.0797893249	-0.1051100966	0.0222823988	-0.0411651257	0.0484624363	0.1520754057	0.0356105315	-0.0107900055	-0.1183204169	-0.1021000017	0.0673417819	0.0369793019	0.0119081605	0.0014935331	0.0339575524	0.004961088	-0.1564549494	-0.0909618722	-0.1393462664	0.0867609543	0.0165379384	-0.0617435365	0.0519135	-0.0030384999999999	9.232482249999997e-06	0.00269501148225	0.033128	0.0582421	0.0010974643839999	0.0033921422124099	0.054633	0.0144758	0.00020954878564	0.002984764689	0.00022361	-0.000312712	5.0001432100000006e-08	9.7788794944e-08	0.00093877	0.000381813	8.812891129000001e-07	1.4578116696900005e-07	-6.36384e-05	-6.36384e-05	4.0498459545600014e-09	4.0498459545600014e-09
771.3563818863214	-1.6536083373541717	2.734420533367228	594990.6678767565	882.2270158748142	2.653898812364787	778324.5075393798	7.043178906271226	702.0159377493566	-1.4839145985021105	2.20200253564768	492826.3768541085	717.4496894793257	620.8447340248316	1.166038	25.156193	0.07731232	0.0497787	-0.0502776447	0.0303680324	-0.1347334118	-0.1124012333	0.0011604562	-0.0720869825	0.0815342183	0.1253435833	0.0492347312	-0.0555181415	-0.002702021	-0.1100760841	-0.0274916693	0.1353359461	0.0361381164	0.0503069861	-0.1681400613	0.0264221136	-0.0701309391	0.0716059248	0.1050540793	0.0849776178	0.121998291	0.088760593	0.0502504598	-0.0414670239	0.0058158686	0.0086604779	0.0016402265	0.0802862119	-0.0085588879	0.1077450423	-0.0525938549	0.0604616917	-0.1053376627	-0.0877298764	-0.1016133985	-0.0694006078	-0.0691895949	-0.0997906545	-0.0508643705	-0.0603918161	0.0256412932	0.0114421093	-0.0497605291	0.1132670693	0.1856910114	-0.0489254582	0.0146473703	0.0594754575	-0.113137703	0.2154426591	0.0433152686	-0.0629107374	0.0360678093	0.0297110976	-0.0045627711	0.0313177962	-0.0032608272	-0.0104706022	0.0542181318	-0.0250290831	-0.0697352992	-0.0398941746	-0.0439684784	-0.1205066628	0.1332792707	-0.0298878466	0.0627114656	0.0409153339	-0.1255978313	-0.005496913	0.1628760982	-0.0833312392	0.0275644888	-0.0801557505	0.0929011837	-0.0094141389	0.0581500967	0.0231246999	-0.0366338952	0.0579111492	-0.0316211276	0.0787034158	0.0888576257	0.0418209872	-0.0479927445	0.07427168	-0.0834648844	-0.0997780674	-0.0152493335	-0.0361046571	0.0876197763	0.0709784646	0.0127722777	-0.1152844168	-0.047278679	-0.033839715	0.0739660285	0.0113073424	-0.0170006361	0.257787329	-0.140759208	0.1950972305	-0.0160727397	0.0369191441	0.054760965	0.0944188062	-0.0574121224	-0.0011949704	-0.0419311858	-0.0112522145	0.0851916578	0.0118330366	-0.0676152521	0.0490103	-0.0029032	8.42857024000001e-06	0.00240200950609	-0.0120946	-0.0452226	0.00014627934916	0.00204508355076	0.0546376	4.600000000000437e-06	2.1160000000004017e-11	0.00298526733376	0.000361797	0.000138187	1.30897069209e-07	1.9095646969e-08	0.000556957	-0.000381813	3.10201099849e-07	1.4578116696900005e-07	0.0	6.36384e-05	0.0	4.0498459545600014e-09
772.3781109877914	1.0217291014699867	1.0439303567906664	596567.946333069	877.9247245118022	-4.302291363012046	770751.8219091238	18.509710972248044	703.7234203521042	1.707482602747632	2.9154968386858275	495226.6523520643	718.2550627051994	621.500810379486	1.115777	24.071856	0.04493215	0.0231362	-0.0503784034	0.0860390726	0.090057021	0.0395782674	-0.1390736574	-0.0143722528	-0.0332435175	0.0114075225	0.0664691146	-0.111726967	-0.1343797229	-0.0349165829	0.1015608375	-0.0054317956	0.0401842459	-0.0579027328	0.0381843911	0.1522320506	-0.0360378031	0.0345000129	0.1111090066	0.0572439558	0.0400061676	-0.0522342946	-0.097162205	-0.136827172	0.010020058	0.1770831545	0.1039338997	-0.0595451775	-0.1675451452	-0.0694165093	-0.0392266754	-0.036474426	-0.0338729899	0.0340332271	0.0265581739	0.0540848702	0.0677867826	-0.0736421401	-0.2505882911	0.1848045485	-0.0760976668	0.1769408347	0.1033462017	-0.0895142345	-0.1354693978	-0.0359659829	-0.1325551123	-0.1329978418	0.005409883	-0.0649280302	-0.0018137341	0.0225174036	-0.0009310815	0.0588300778	-0.0097618869	0.0485647336	0.051053671	0.0133356428	-0.0348252365	0.1240920949	-0.010297282	-0.0574607616	-0.012557355	0.0979730098	0.1649108286	0.0673646425	-0.0358980279	0.0296019509	0.0547781912	-0.1228267261	0.0873915143	-0.0002619346	0.1133453723	0.0146963264	0.0674735499	-0.047432045	-0.1004498511	-0.2267874122	-0.0998844555	-0.1330830272	-0.028937726	0.1491373525	0.016572702	-0.0331941175	0.0540094886	0.0007439138	0.0901031585	0.1529252324	0.0930567918	0.1331295894	-0.0081865573	-0.0380018434	-0.0103824725	-0.0109164888	0.1030150719	-0.0357282181	0.0692796794	0.0148263276	-0.0830718629	-0.1601436326	0.1803735523	-0.0268207231	-0.1034133723	0.0951381362	0.1087215891	-0.0380390928	-0.0616109949	0.0317973699	0.0565439658	0.0524397522	0.0835859703	0.0071079182	-0.0732270951	0.0564685	0.0074581999999999	5.562474723999997e-05	0.00318869149225	-0.0292599	-0.0171652999999999	0.0008561417480099	0.0002946475240899	0.0429326	-0.011705	0.000137007025	0.00184320814276	0.000458239	9.644199999999996e-05	2.09982981121e-07	9.301059363999994e-09	0.000632588	7.563100000000005e-05	4.0016757774400003e-07	5.720048161000007e-09	0.0	0.0	0.0	0.0
772.2335264304079	-0.1445845573834958	0.0209046942337814	596344.6193431435	881.5090327267535	3.5843082149513066	777058.1747788566	12.84726537976742	703.9014537117133	0.1780333596091168	0.0316958771337091	495477.2565374633	718.4531713839867	617.4931556856725	1.167675	25.191507	0.1190466849999999	0.0725306	-0.0333606028	-0.1059497756	0.0172104177	0.0594199933	0.0542492607	-0.0574617161	-0.0372378516	-0.0173087208	-0.0926746269	-0.0222494825	-0.0513243082	-0.0770147976	0.0489753504	-0.0429975852	-0.0844298008	0.0961128083	0.0376654878	-0.052861021	0.0651140228	-0.0196023546	0.1267059827	-0.0463955043	0.0049816811	-0.0381718121	0.0646057594	-0.0622403183	0.1600450028	0.0172395764	-0.1099393195	0.0521597318	-0.0608095946	0.1377018143	-0.026985423	0.0049804496	0.0127555638	-0.0254109767	-0.0540316698	0.0879104603	-0.0724605643	-0.0192663381	0.1508861182	0.0784581091	0.071864133	0.039768295	0.0066087424	0.0252703342	-0.0038526461	0.0343346382	-0.093395183	-0.0292992898	-0.0181872844	-0.0356228093	-0.137768192	-0.061595265	-0.0554130636	-0.1378314492	-0.0507635269	0.0296066019	0.001505524	0.045195761	-0.0806178379	0.0097797558	-0.0108636764	-0.0625264193	0.0906688772	-0.04581183	-0.0441888142	0.0236995766	-0.004226702	0.1579256612	0.0078340728	-0.011815536	0.0200891206	-0.0423896502	-0.0412722962	-0.0707776658	0.116064981	-0.0522018803	0.1068685983	-0.0142716114	0.1439975453	-0.0194691722	0.0410232016	0.108978142	-0.0964592138	-0.0195165807	0.0959038253	-0.060387076	-0.0613966341	-0.0551345444	0.0549996051	0.0307622494	-0.0912156218	-0.0181356938	-0.0064977191	-0.089803195	0.0436559325	-0.0141608241	-0.0646882481	0.0485191965	0.1255445002	-0.0475855898	-0.0012036632	0.0344699317	0.0171872631	0.0187553907	0.0358717367	-0.0702677459	-0.0264287139	0.0134892412	0.160597723	0.1106317206	0.0819445778	0.0023706562	-0.0785574968	0.0507934	-0.0056750999999999	3.220676000999995e-05	0.00257996948356	0.0318328	0.0610927	0.00101332715584	0.00373231799329	0.074543	0.0316104	0.0009992173881599	0.0055566588489999	5.13723e-05	-0.0004068667	2.63911320729e-09	1.6554051156889e-07	0.000626085	-6.503000000000043e-06	3.91982427225e-07	4.228900900000056e-11	6.617450000000001e-24	6.617450000000001e-24	4.3790644502500015e-47	4.3790644502500015e-47
773.332564972014	1.0990385416060915	1.207885715935645	598043.2560461942	883.9790926687419	2.4700599419884384	781419.0362754522	6.101196117015928	704.4205974793883	0.5191437676750184	0.2695102515158134	496208.3781532184	719.3755951041935	619.4091847220096	1.133477	24.453718	0.156741185	0.0966461	-0.0429050242	0.0274798931	-0.0948762181	-0.1271391684	0.0188069383	0.0026928731	0.0119067346	0.162344793	0.0007214431	-0.0215647385	0.0619896718	0.0460506367	0.134995238	-0.0956971336	0.0976954458	-0.0178210638	-0.1016266003	-0.0797132602	-0.1603530653	-0.0570074957	-0.0320148695	-0.0772437203	0.0372791647	-0.0580124102	0.0558952048	0.0738340457	0.0190341993	0.0957041346	0.0685947077	0.0851481033	0.1683329318	-0.0310782684	-0.1316038376	0.0768685061	0.0889922515	-0.0449068358	0.1342652756	-0.0025871315	-0.0819043605	-0.1191883782	-0.0343728403	-0.0331166878	-0.0842696568	-0.1068315331	-0.0103254695	0.0110612967	0.0934848858	-0.0490878639	0.0939882409	-0.1384882486	0.0395079966	0.0589737567	0.1250591434	0.035963472	-0.0233877207	-0.0080938861	0.0707724801	0.0505762262	-0.0069691952	-0.0050797345	0.0780532575	-0.0167669349	0.098026312	-0.0202251657	-0.0734411589	-0.0825470259	0.0527634808	0.0060577801	-0.1260515692	-0.0215331637	-0.0839222629	0.0952568105	0.1006518073	0.014772001	-0.1174404843	-0.004185377	-0.0345171457	-0.0708273771	0.0250561362	0.1656529893	-0.1847117062	0.143943875	-0.1109498578	-0.0215893479	-0.0734469703	-0.0023731896	0.057516636	0.0182104741	-0.0187154434	-0.0869796783	-0.0126854373	-0.0483002425	-0.0438442105	-0.0162415468	0.048975662	0.1310104573	0.030742306	-0.0202209494	0.0840252779	0.0412103231	-0.2191189333	-0.0552472364	-0.025443303	0.0011650402	0.0738747331	0.0464122136	-0.039490817	0.1327989741	0.0627719668	-0.0189837354	-0.0051359958	0.0888267452	0.0802681812	-0.0023706562	-0.0835859703	0.0427382	-0.0080552	6.488624704000008e-05	0.0018265537392399	-0.0452212	-0.077054	0.00204495692944	0.005937318916	0.0203107	-0.0542323	0.0029411423632899	0.00041252453449	0.000391759	0.0003403867	1.53475114081e-07	1.1586310553689e-07	0.000633692	7.607000000000078e-06	4.0156555086400004e-07	5.7866449000001184e-11	5.293960000000001e-23	4.632215000000001e-23	2.802601248160001e-45	2.1457415806225005e-45
774.2830872430409	0.950522271026898	0.903492587718132	599514.2991906145	883.850339488592	-0.1287531801499426	781191.4226140993	0.0165773813987235	705.5855254713366	1.1649279919482751	1.3570572264246406	497850.9337546622	720.1242774225191	631.2939951035528	1.0924	23.567513	0.1041353	0.071574	-0.0111851781	0.085385766	0.1137592305	0.0095181472	-0.1174535941	0.0900018115	0.0950722933	-0.075739313	0.0024491891	0.0662723355	0.0211137528	-0.0378038834	0.1486317346	-0.0864499888	0.0231443953	-0.1200506556	0.1080362775	0.0771970587	-0.0293266139	-0.0715718899	-0.042124613	0.0213941769	-0.0604469626	0.0275850031	-0.0276672922	-0.0605420408	-0.1107994464	0.0363466189	-0.0436401028	-0.081068676	0.1016665213	0.1858852183	0.0226171543	0.0559617275	-0.1872202388	0.1500645458	0.1192164293	0.1146448874	-0.0578479896	0.0857502764	-0.0153045152	-0.123222877	0.0583645721	0.125533325	-0.0993909554	0.1263241079	-0.0766668535	0.0029733936	0.0308587826	-0.1050912327	-0.0512364676	-0.0565975838	0.1389567682	0.0609019061	-0.0769219542	-0.1262156263	0.0047005456	0.1020082908	-0.0006728186	-0.1344726384	0.0484312693	-0.0067746533	0.01306123	-0.1197278861	-0.0566739774	0.1161098557	-0.0478545333	0.0749243037	-0.0133506158	-0.0831488541	-0.0851940581	-0.0812879524	-0.0651307494	-0.0064891466	-0.0319213141	-0.1104268221	0.069410452	-0.2134266308	0.0604848289	0.0338423946	0.2252090415	0.1047287183	-0.0632666571	-0.1117735695	0.1306546148	0.0980904244	-0.059296825	0.0570631478	0.0841956177	0.0448241092	-0.056761368	0.0765331923	-0.0792630207	-0.0552310707	-0.0844495848	0.0481358335	0.0949318828	-0.0334491723	-0.0566334662	-0.031929437	-0.2188396168	-0.0478739366	0.0078138533	0.0357626608	-0.1179407091	-0.0177427139	0.1133921728	0.0091381914	-0.0334418584	-0.01967062	-0.0458504857	-0.024316892	0.0785574968	-0.0071079182	-0.0882931893	0.042739	8.000000000021878e-07	6.400000000035007e-13	0.001826622121	0.0162033	0.0614245	0.00026254693089	0.00377296920025	0.0564592	0.0361485	0.00130671405225	0.00318764126464	0.000337264	-5.4495e-05	1.13747005696e-07	2.9697050249999997e-09	0.000556957	-7.673500000000008e-05	3.10201099849e-07	5.8882602250000126e-09	0.0	-5.293960000000001e-23	0.0	2.802601248160001e-45
772.7344833101089	-1.5486039329319965	2.3981741410924475	597118.5816965409	886.2875239388086	2.437184450216592	785505.5750895842	5.9398680443775485	704.2679055253224	-1.317619946014247	1.7361223221345872	495993.2827530244	719.3483895075486	611.3093779555043	1.183776	25.53887	0.0170044499999999	0.010525	-0.0508432226	-0.1095453108	-0.0598240558	0.0002314329	0.0956718039	-0.0516237384	-0.0108712304	-0.1522371095	-0.0167267923	0.0764941069	-0.0139777859	-0.0635400927	-0.0734589145	-0.122117954	0.1717066082	0.0983924809	-0.0111689524	-0.0559195444	-0.1113599187	-0.1488185668	-0.0333259654	0.1581490809	-0.0675646789	0.0319098321	0.0172194815	-0.021434685	0.0935453909	-0.0209296564	-0.0109243528	0.0540952992	0.0894109098	-0.0028204564	-0.0611633189	0.1314485438	-0.001690153	-0.1760401435	0.0541835075	-0.0132056521	0.1356960072	0.0896291681	0.0065355831	-0.0953027279	-0.0112922696	-0.0202061369	-0.0106519358	0.045841281	0.0057612171	-0.018332698	0.106658123	0.030084421	0.2261332209	0.0827159116	-0.0291848906	0.062688505	-0.1898582543	0.0269625898	0.009688746	0.0857923927	-0.0329105428	0.0907650815	0.0446753615	0.0715019682	0.0004930943	0.1874880717	0.0384609656	-0.1128653551	-0.0407666826	0.049695453	-0.0890627704	-0.0719002501	0.06906979	-0.0999150836	-0.0400355651	-0.0646184884	0.0175336239	-0.01016893	0.0392158523	0.0821173441	0.1377303521	0.1291257325	-0.0799495645	0.0469481882	-0.0125002085	0.0315556331	-0.0081985656	-0.1931839333	0.1144418416	-0.0243812256	0.0537603926	0.0859693008	-0.1621343853	-0.1262765055	0.0600272912	0.0370351215	-0.1061646104	0.0319118027	-0.0137902204	-0.0045412918	-0.0454170876	-0.0552566503	0.0151306819	0.0963065601	-0.0618451918	0.0966399705	0.0670034686	0.024572403	0.0687304571	-0.0515342418	0.0498807723	-0.1056956853	0.003620648	0.0803142943	0.0768132552	-0.0118330366	-0.092661062	0.042739	0.0	0.0	0.001826622121	0.0084142999999999	-0.0077890000000001	7.080044448999833e-05	6.066852100000155e-05	0.053913	-0.0025461999999999	6.483134439999992e-06	0.002906611569	0.000203879	-0.000133385	4.1566646641e-08	1.7791558224999998e-08	0.000556957	0.0	3.10201099849e-07	0.0	0.0	0.0	0.0	0.0
774.4852630738095	1.7507797637006206	3.065229780983601	599827.4227185079	885.7128075659275	-0.5747163728810847	784487.1774863177	0.33029890925759	704.4062181179241	0.1383125926017783	0.0191303732722254	496188.1201231965	720.1813155713119	628.539950124643	1.194185	25.763432	0.05415287	0.0298234	-0.0455011181	0.1306257521	-0.0436845006	-0.1277257456	-0.0454681066	0.108900145	-0.1255753596	-0.0446121808	-0.0839510107	0.0899610029	-0.0430402561	0.1676439704	-0.0604389765	0.0646369269	0.0883684135	-0.0733971269	-0.0318939235	0.0061840902	0.0037999927	0.0005653909	0.1238596154	0.0416875497	-0.0290572375	-0.1140076257	0.036391314	0.0905779077	0.0666929037	0.0362589908	-0.0776635243	-0.0310216465	0.0265482153	-0.087769612	-0.1560596483	0.0638169269	0.0575274433	-0.1582589715	-0.0197316961	-0.0163553598	0.0712686256	0.130341047	0.0397309059	0.181618858	-0.0801246172	0.0072534091	-0.1028198845	-0.0343663187	0.0542877875	0.0604472313	-0.0923198218	0.0874093406	0.0374054554	-0.159259359	0.0494036633	0.0415638791	-0.0541250586	0.02886419	-0.0150989902	0.0861239111	0.0404547924	-0.0529137577	0.0417484255	0.0772825933	0.178225478	0.0264516347	-0.1279820489	0.0275199782	0.0192249525	-0.0059722389	-0.0390370536	0.131712472	0.1110316225	-0.0868129199	0.0605362082	-0.0331869306	-0.1279937316	0.0899829316	0.0687025588	0.0398323482	-0.0398276546	0.0434867993	-0.0387866896	0.0205281949	0.1254559505	0.0483728593	-0.015193682	-0.1542235778	0.0345572294	-0.016980063	-0.1472664751	0.1308322251	-0.2212291521	0.0468856646	-0.0567129381	-0.0165692932	0.0240726757	-0.0368408929	-0.0830055705	-0.0660601974	-0.0590399093	-0.1542326377	0.0936716127	-0.0891223135	0.0521696912	-0.0917095997	0.1443010066	-0.0669298721	0.0044232145	-0.0219454006	-0.0697331029	0.0228060842	-0.1240431051	-0.0079410842	0.0750362016	-0.0165379384	-0.0966728009	0.036869	-0.00587	3.4456900000000005e-05	0.001359323161	-0.00997982	-0.0183941199999999	9.95968072324e-05	0.0003383436505743	0.0628115	0.0088985	7.918330225000007e-05	0.00394528453225	0.000623684	0.000419805	3.88981731856e-07	1.7623623802499997e-07	0.000556957	0.0	3.10201099849e-07	0.0	0.0	0.0	0.0	0.0
