global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
805.9480694934327	-0.1060733112362868	649552.2907201911	0.0112515473566301	780.7150349672588	1.6936108924094242	609515.9658239281	2.868317854887846	768.0430369033902	-0.4719468586808943	589890.1065357825	0.222733837418764	763.0150994770088	583.3443119373405	1.110482	18.938334	0.0921911	0.0482669	-0.0552972031	0.1058647652	-0.0830624289	-0.0190689806	-0.0059886741	-0.2117346359	0.083721201	0.1087623814	0.0638000283	-0.0189084439	-0.015293807	-0.0011828159	0.0485068371	-0.0083612685	-0.0363613379	0.0776392698	-0.1229103439	0.054457239	0.024034583	-0.0958991815	0.0211577374	0.0483637371	-0.0547455208	0.006280321	-0.0770763154	-0.0652955403	0.2218148753	0.1034113753	-0.0744883109	0.0330627278	0.0433346501	-0.0703456995	0.0533833162	-0.1223748482	-0.0835557813	-0.0823169473	0.0519055174	0.0365673351	-0.0093750441	0.0696280653	0.1480503208	0.0009165474	0.1046605773	-0.0366486664	-0.0368907675	0.1697917984	0.0629465326	-0.0260735424	-0.0164514395	-0.10560278	-0.0123984176	0.0200089991	0.0169853201	-0.0680413832	0.0726318767	-0.0283046847	0.007807979	0.0392587092	0.0743960068	0.1034080078	-0.0242918136	-0.0755931474	-0.0550953905	0.0553312131	0.2676701666	0.0586369633	-0.0556607874	-0.1970695202	-0.0206439517	-0.0236688011	0.0217143107	-0.0570271213	0.0892911348	0.049435372	0.1411468902	-0.0698126176	-0.0942616843	0.0924818037	-0.0491872025	0.0389444737	-0.1292514332	0.0352884167	-0.092822723	-0.0732264192	-0.0558299607	0.0230243364	0.0407790479	0.0698470039	-0.0470137219	0.0236731081	0.1378460887	0.0810189052	-0.0002013493	0.0782215992	0.0941850067	0.0489340629	-0.0714997949	-0.0431116097	-0.2127393842	0.0789569448	-0.0463347294	-0.0858825926	-0.0399508616	0.054620661	-0.1342824371	0.0408132348	0.0095434365	0.0194853581	0.0603486386	-0.0816406717	-0.1097248459	0.0574384723	0.0588868693	-0.0370528921	-0.0097970001	0.1057098493	0.0730833599	0.092661062	0.034995421	-0.0361224311	0.0160038	-0.0041083	1.687812889000002e-05	0.0002561216144399	0.031031	0.02292694	0.0005256445777636	0.000962922961	0.0116629	0.0160447599999999	0.0002574343234575	0.00013602323641	0.000599029	-0.000653931	3.588357428409999e-07	4.276257527610001e-07	0.00045251	-6.451800000000001e-05	4.162572324000001e-09	2.047653001e-07	-0.0007995069999999	-0.0002637729999999	6.392114430488401e-07	6.957619552894728e-08
806.5125317690392	0.5644622756065019	650462.4639005056	0.3186176605828704	780.7520396767983	0.0370047095394738	609573.7474594808	0.0013693485281008	767.6990366768516	-0.3440002265385828	589361.8109145659	0.1183361558585963	762.4641571566029	584.0197178081247	1.083211	18.473251	0.0932892	0.0565016	-0.0990431454	0.0410955873	-0.0270159829	0.0260245826	0.0834641096	-0.0579103125	0.0448336692	0.1231077345	-0.0085665615	-0.0939434641	-0.0645280273	-0.0145343309	-0.024234523	-0.0447962163	-0.0661331917	0.0845514708	-0.1083974827	-0.0307101531	0.0143880812	0.0740195522	-0.0065084415	-0.0224687278	0.0738990753	-0.1371777381	0.0442745913	-0.1295978765	0.0348207989	0.0734070361	-0.0707927287	0.0759032974	-0.0283755794	0.1286118461	-0.0150031886	0.0005071521	-0.016237196	0.0194137192	-0.107109174	0.1078478485	0.0490575177	0.0402976483	-0.0624578437	-0.0082824931	-0.0768468492	-0.1185824417	-0.1008423825	-0.141127615	0.0918375375	0.1122369289	0.065832069	-0.0151861451	0.0303866941	-0.1175741403	-0.0429749095	-0.1256321504	0.0944388875	0.1745490568	0.0024988384	0.0654592429	0.0147339266	-0.043618719	0.0831999158	0.1000625787	0.0001341598	-0.1011084737	-0.0722801877	0.1339165346	-0.1101294447	-0.0778582974	0.0198045906	0.0519905234	-0.0031188352	0.1500632006	-0.0769502511	0.0303228855	0.0190339101	-0.0242417632	0.0839350377	0.0224638789	-0.0378241946	0.0707491114	-0.0954430799	-0.0888393779	-0.0736914946	-0.0059123436	-0.053285128	0.0678841373	-0.0113027401	-0.100154214	0.0709082927	0.0844176165	-0.0584496395	0.024479178	-0.0035718737	0.1219062245	0.0855836935	-0.029684963	0.1669082744	-0.0740913083	0.1216691487	-0.0917174277	0.0498404853	-0.1492366029	-0.0467467088	-0.1119480605	-0.03092879	-0.0910991047	0.0126726644	-0.0088412405	-0.1157134812	-0.0095877457	-0.0178183889	-0.0083358699	0.0573167135	0.0427727287	-0.1791813384	0.0907007202	0.1159983064	0.0912438734	0.030451217	-0.0427992974	0.012918	-0.0030857999999999	9.522161639999989e-06	0.000166874724	-0.0111513	-0.0421823	0.0017793464332899	0.00012435149169	0.00444325	-0.00721965	5.21233461225e-05	1.97424705625e-05	0.00125464	0.000655611	1.5741215296e-06	4.298257833210001e-07	0.00042396	-2.854999999999996e-05	8.151024999999977e-10	1.7974208160000005e-07	-0.000667639	0.0001318679999998	4.45741834321e-07	1.7389169423973622e-08
806.9505930481079	0.43806127906862	651169.2596206929	0.1918976842192354	781.6784482772447	0.9264086004463934	611021.196501121	0.8582328949810454	767.837033361466	0.1379966846143361	589573.709801337	0.0190430849645485	762.3203989747783	584.4695993371954	1.023658	17.457617	0.15872414	0.0869719999999999	-0.1457436038	-0.0237306621	-0.007600692	-0.0053826798	0.1230755094	-0.017842142	0.0043462326	0.0881709577	0.0302802944	-0.0736047876	0.070153013	0.1334055604	-0.0442818058	0.0093044944	-0.0446515282	0.1143798806	-0.0879717418	-0.0857672474	0.0132879104	-0.0405693449	-0.0016159125	0.055593943	0.0301005287	0.0685316815	-0.0676484339	0.0339352054	0.1352812282	-0.1288762125	-0.0265008216	-0.0385718966	0.0296614231	-0.0572629497	0.0507472196	0.0399789133	0.0092226308	-0.1125375013	-0.0237272238	-0.0833595661	-0.0816234969	-0.0355961943	0.0013867456	-0.1168677257	0.0566377644	-0.011955134	0.04349982	-0.1532250218	-0.0002245303	0.1271688468	-0.1130605947	0.1347629016	-0.0395891306	0.1285152294	0.0825381535	-0.001124633	-0.1268024903	0.07452392	-0.0328817628	0.117059469	0.1708116196	0.0084178218	-0.0629550704	-0.1815482948	0.1241896562	-0.0246892171	-0.0129057985	0.0052660129	-0.1305234549	0.0015057932	0.0450682902	0.0886325084	0.0018870063	-0.046171848	-0.0474663062	0.1272429041	0.0228829734	0.0662147007	-0.110259398	0.0166486354	-0.0869626744	0.0107579798	-0.0160843305	0.0095567541	0.0198989186	0.0072784076	-0.0596976293	-0.046298647	0.015768574	0.0689835336	0.0200903509	-0.071074573	-0.0519700333	0.1137821738	-0.0652705141	0.0088258906	0.0084695379	0.0575205111	-0.1517225133	0.1293909152	0.0595936743	-0.0386926125	-0.0488232734	0.0669213129	-0.1132364373	-0.1479880515	-0.0787006746	0.0021643193	-0.0474020248	0.044092877	-0.0055659322	-0.0221659182	0.1888386846	-0.071312091	0.0642263256	0.0853401831	-0.0422074937	0.10381758	-0.1698170407	0.0897877085	0.0258549876	-0.0493116688	0.0159625	0.0030445	9.268980250000002e-06	0.00025480140625	0.0248787	0.03603	0.0012981609	0.00061894971369	0.0224493	0.01800605	0.0003242178366024	0.0005039710704899	-9.16178e-05	-0.0013462578	8.39382127684e-09	1.81241006406084e-06	0.000618903	0.0001949429999999	3.8002773248999976e-08	3.8304092340900006e-07	-0.00115931	-0.000491671	1.3439996761e-06	2.41740372241e-07
807.0498738880482	0.0992808399403202	651329.4989427144	0.0098566851792554	782.6704039794723	0.9919557022276422	612572.9612653904	0.9839761151819348	767.8371460302156	0.0001126687496935	589573.8828238267	1.2694247157499244e-08	762.4008196749285	590.08154103237	1.013306	17.281086	0.11851157	0.0626224	-0.1298212352	-0.0627404784	-0.0227877886	0.0046510442	0.1127243872	-0.0358862899	-0.0631198042	-0.0104459411	0.0211230259	0.0180538209	-0.1493067005	-0.1360075807	-0.0022497269	-0.0220619549	-0.1536700393	0.1140124924	-0.0452152095	0.0259799879	-0.0410706342	0.0006854924	-0.0644927097	-0.0711624053	-0.0631881611	-0.0161336808	0.021861305	0.0836447111	-0.015453341	-0.0042895593	-0.0146321574	0.0888766219	0.11340307	0.0306716594	-0.032209458	-0.0463493762	0.10467044	0.0391020007	0.030437602	0.031886882	-0.0529234161	0.1105803303	0.1288714071	0.1019686822	-0.0166135757	-0.0768560938	-0.056208095	-0.0339525428	-0.1075616527	-0.0084933959	-0.0996038406	-0.0044526591	-0.1351275728	0.0963329434	-0.1999662113	-0.0950269707	-0.1330614085	0.0350582866	0.1567003352	0.0734931784	0.1178831193	0.1020021825	0.0805966717	-0.0036356278	0.0065980978	-0.0546941179	0.0474246497	-0.0722648559	-0.1389301248	-0.0073519737	-0.0335443507	-0.0232643631	-0.0765945635	0.0097299063	0.0214653617	-0.104000107	0.0090680863	-0.0766418599	-0.0003778427	-0.0447082579	-0.0333025798	0.0426576726	0.0388714999	0.0156640503	0.0919615486	-0.1264899071	-0.0001531059	-0.008175059	0.0048557607	0.0290943085	-0.0006073578	-0.0091586345	-0.0620882008	0.0273495993	0.1424530726	0.1027537728	-0.1390126313	-0.0670085412	-0.0306530189	-0.0444102547	-0.0467120725	0.0179435647	-0.0968078172	0.0052802128	-0.0745796408	0.1135905817	-0.0641409137	0.0160261886	-0.0338262043	-0.0462114876	0.0913807229	0.1701034595	-0.0276247916	-0.1069494113	0.0861514084	-0.0112440478	-0.1431086354	0.1078047071	0.0461870856	0.0882931893	0.0212145853	-0.0556345156	0.0102883	-0.0056742	3.219654564000001e-05	0.00010584911689	0.00408702	-0.02079168	0.0004322939572224	1.6703732480400003e-05	0.008065	-0.0143843	0.0002069080864899	6.504422499999999e-05	0.000890556	0.0009821738	7.93089989136e-07	9.646653734064402e-07	0.000461584	-0.0001573189999999	2.4749267760999984e-08	2.1305978905600005e-07	-0.0007455749999999	0.0004137350000001	5.558820806248509e-07	1.7117665022508278e-07
806.1345682265285	-0.9153056615197102	649852.9420897715	0.8377844540100342	783.4817824363117	0.8113784568394067	613843.7034095802	0.6583350002230969	767.6443247320045	-0.192821298211129	589277.8092932552	0.0371800530438251	762.3710178127571	589.1112216108944	1.001951	17.087433	0.08595328	0.047531	-0.0955430623	-0.0803012368	0.0444484507	-0.0256363545	0.1088507058	-0.0913999231	-0.0583646415	-0.101069786	0.0360072528	-0.0187530677	0.2105249825	-0.0022976356	-0.0601489994	0.0250772113	0.0581317704	0.0824786131	-0.0374653601	-0.0521647437	-0.0846332147	-0.0442167653	-0.1504828781	-0.1583458312	-0.0106523678	0.0132991424	-0.0397430007	0.1911296915	0.1131001981	-0.073397091	0.0170366215	0.0441006094	-0.0326076713	-0.0094469626	-0.0456447837	-0.0995052706	0.0276303928	-0.1474580748	0.0097190865	0.1103998269	-0.1320445639	-0.0481409413	0.0620919041	-0.168254598	-0.0271978516	-0.090799446	0.0437695094	-0.0344285496	-0.000331709	0.0858445651	-0.0602266847	-0.1022219859	0.0707147353	0.0363443433	-0.0257333672	0.0012382411	0.04410197	0.0525432312	-0.0170909491	-0.0187862467	0.0532675313	-0.0265262187	0.1131938135	0.0507096041	0.0966005596	-0.0578644452	-0.0005421542	-0.0032550674	-0.0859638976	0.054580821	-0.035509721	0.053096164	-0.0852639383	0.0453158124	-0.1291870325	0.0176064485	0.0440853143	-0.1227805561	-0.0071815657	-0.0797855864	-0.074957609	0.0927987126	0.0648705392	0.0046045145	0.0758155144	-0.0451925795	-0.0125408349	-0.0078560953	0.0631796738	0.0993645703	0.0194819796	-0.0432149997	0.0494965118	0.1433893325	-0.0582307072	0.0628039415	0.1648457222	0.0883790757	-0.1427589281	-0.1287439793	-0.0759502804	0.0357141832	0.0417256814	-0.0676846429	-0.0407253402	-0.0674290402	-0.1446229056	0.0854297002	-0.008850292	-0.0292581012	-0.051569202	0.0310830939	0.1256231361	-0.0070366529	0.0474547626	0.0328805977	0.0089592095	0.0415195388	0.0185111098	0.0867609543	0.0165379384	-0.0617435365	0.0124731	0.0021848	4.773351040000003e-06	0.00015557822361	0.0305998	0.02651278	0.0007029275033284	0.00093634776004	0.0128503	0.0047853	2.289909609000001e-05	0.00016513021009	0.000267079	-0.000623477	7.133119224099998e-08	3.887235695290001e-07	0.00047378	1.2195999999999964e-05	1.487424159999991e-10	2.2446748840000002e-07	-0.00115931	-0.0004137350000001	1.3439996761e-06	1.7117665022508278e-07
807.2925553625892	1.157987136060683	651721.2699438591	1.340934207282023	779.086684318417	-4.39509811789469	606976.0616822648	19.31688746592145	767.6918934781215	0.0475687461170082	589350.8433120234	0.0022627856071443	762.1639391983783	592.2702190010654	1.048666	17.884117	0.04678806	0.028539	-0.0433308692	-0.1051815287	0.0057522078	-0.0950051575	0.0500660318	0.0490179185	-0.0679818847	0.0343407469	0.1426475568	0.1232517265	-0.1011527027	-0.1159017031	-0.0390111786	0.0063381298	0.1199997723	0.0162736099	0.0555155825	-0.0762047323	-0.1221642283	0.0280577114	-0.1127610531	-0.0228117238	-0.0225307594	0.1296640334	-0.0055187315	-0.0021698825	0.0124516492	0.055537803	0.0534701037	-0.0706851918	0.1700533607	0.0164695971	0.0497282885	-0.0329101984	0.0112711813	0.027460573	0.0050377808	0.0860554402	0.0952097138	0.001138445	0.183806452	-0.0374993715	-0.0059076243	-0.0778089817	-0.1295396229	-0.0219982577	0.0531481569	-0.0392677954	0.0332124109	0.0841879695	0.0390385995	-0.061209448	0.0889066378	0.0839123243	0.0932802635	-0.0700620353	0.0727273415	0.0881377748	0.0764099915	0.0431818077	-0.0160685108	-0.0413292267	-0.1163489794	-0.2455894395	0.0548538493	0.1674957173	-0.0423627744	0.1185116753	0.0117189982	0.0640780021	-0.1295443378	-0.0477774745	0.0293399783	-0.0714459814	0.010578229	-0.0812378652	-0.1158383087	0.0243911315	0.0577013853	-0.0378732338	0.0593986706	0.0696150078	0.0144375689	-0.043374784	-0.1321340179	-0.0086147591	-0.1387636156	0.0753743017	0.0469814615	-0.0388671644	0.178814817	0.0889002654	0.0106956352	0.008089477	0.0729705904	-0.1003739372	0.059629073	-0.0323769336	0.0699938735	0.0717097237	-0.0991838909	0.0328941714	0.095583135	0.0209142575	-0.0144600846	0.0221753179	-0.1173110881	-0.0379399336	-0.0641928743	-0.1849970051	-0.0171283261	-0.0350066006	0.0926914147	-0.0868278636	0.0716043481	0.1695282485	0.0216251605	0.0851916578	0.0118330366	-0.0676152521	0.00879999	-0.00367311	1.34917370721e-05	7.74398240001e-05	0.0135314	-0.0170683999999999	0.0002913302785599	0.00018309878596	0.0135952	0.0007448999999999	5.548760099999996e-07	0.00018482946304	0.000684875	0.000417796	4.690537656250001e-07	1.7455349761600004e-07	0.000562017	8.823700000000007e-05	7.785768169000012e-09	3.1586310828900004e-07	-0.00115931	0.0	1.3439996761e-06	0.0
808.0781093764614	0.785554013872229	652990.2308534363	0.6170951087107701	780.8302085399727	1.7435242215556173	609695.8145685772	3.039876711151121	768.7264404714801	1.034546993358617	590940.3402799522	1.070287481467355	763.1937572079553	595.9359119823513	1.02888	17.546679	0.0365503199999999	0.0212834	-0.0343639861	-0.1268532612	-0.0327969576	-0.0180504854	0.047260158	0.0351104339	-0.0889534545	0.1616440724	-0.0729635473	-0.1589100125	0.054115166	-0.0678085707	0.0587402237	0.0576588419	0.029225844	-0.0522889107	-0.0640306922	-0.0749734699	-0.1058853466	0.0004376353	-0.0838999479	-0.0585835706	0.186191757	-0.0813445585	-0.0826830087	0.0484600309	-0.187172501	-0.1778682198	0.1048544363	-0.1317175935	0.0474216338	0.0737212465	0.0323817595	0.0349954942	-0.0339081075	-0.0992325078	-0.0264141703	-0.0215967234	0.0410883118	-0.0385537557	-0.0583202364	0.1021931969	-0.0332398285	-0.0879929007	-0.0961066868	0.031253069	-0.0256206766	-0.0869440743	0.0356770468	-0.0115769892	0.0725804545	0.1044578085	0.1342009613	-0.0237824581	-0.1156953018	0.0771597229	-0.0425767663	0.0252178803	0.0228972034	0.0083562838	-0.0552929723	-0.0606891429	-0.0490898381	0.0475610249	-0.0181107209	0.0199319258	0.0221887751	0.0482527186	-0.0404846443	0.1326553316	-0.0597868507	0.1086493803	-0.1600699218	0.0592732449	-0.0042182283	0.1408548061	0.0388376431	-0.0420227503	-0.1415716946	0.1170276176	0.1464811536	-0.0585261521	0.0205706751	0.0813197964	0.0076625697	-0.1266436198	-0.1417767371	0.0111584022	-0.0377493652	-0.0243254771	0.0092335446	0.0454789347	-0.0431150266	-0.0148343866	-0.0627941141	-0.1282179353	0.0475988054	0.0392544509	-0.03930717	-0.015426277	0.046756253	0.0786354334	-0.0016312429	-0.1637646885	0.0552975298	-0.0475320657	0.1229740613	0.1409977076	-0.0282993478	-0.0159112981	-0.0592754068	-0.0137805159	0.0777308394	-0.0437743859	0.0515377464	0.0186449668	0.0941214084	0.0835859703	0.0071079182	-0.0732270951	0.00947757	0.0006775799999999	4.591146563999984e-07	8.982433310489999e-05	0.0191612	0.0056297999999999	3.169464803999999e-05	0.00036715158544	-0.00432429	-0.01791949	0.0003211081218601	1.86994840041e-05	0.000777748	9.287299999999994e-05	6.04891951504e-07	8.625394128999989e-09	0.000576753	1.4736000000000004e-05	2.1714969600000008e-10	3.326440230090001e-07	-0.00102045	0.0001388599999999	1.0413182025e-06	1.92820996e-08
807.602673305831	-0.4754360706303941	652222.0779307248	0.2260394572564691	780.2085867913529	-0.6216217486197593	608725.43890296	0.3864135983570871	768.5787542743928	-0.147686197087296	590713.3015219775	0.0218112128101076	763.4134351221879	598.2240239721593	1.099691	18.754295	0.10767013	0.072491	0.0507985879	-0.149655314	-0.0468861353	0.0060852586	0.0207747243	0.0185780606	-0.1150129966	0.0663046387	0.1236560653	0.02173331	0.0960401649	0.0073546791	0.0394720853	0.1216418738	0.0853256236	0.0203306297	-0.0796985672	0.0135394164	0.0034984296	-0.1626123533	-0.045835693	-0.0117799578	-0.0640699425	0.0391288697	0.0102268868	0.1093850578	0.0252143844	0.2202711448	0.1074182951	-0.080542517	-0.058539532	0.052967518	0.1384850984	0.0183782773	-0.0619029861	0.0712272752	-0.0718067897	0.0420141852	-0.0693487077	-0.0309393806	-0.0239583467	0.0948901573	0.0542230436	0.141340838	0.023664007	0.0438850217	-0.0701919566	-0.0323395836	-0.0415259467	-0.0700809312	0.0103613439	0.0197039529	-0.0075390013	-0.0268272054	-0.0503810118	-0.0677641853	-0.1757250977	-0.0127928885	-0.0794042935	0.0028408758	-0.03297131	-0.0067391813	-0.0894686634	-0.03178129	-0.0615239541	0.0657254995	-0.0196939816	0.0301306514	-0.1302760659	0.1049715233	-0.0321849251	-0.165853861	-0.0265961101	0.0942156295	0.0808644977	-0.1050273928	0.0082204461	0.0916622838	0.0689055087	-0.0543635557	-0.0562684418	-0.0069988972	0.1077702738	0.1329460485	0.0780236626	0.1325880706	-0.0536065816	-0.0048840857	-0.0990936983	0.1808582751	0.0529474931	0.0111568938	-0.0342876177	-0.0045911176	-0.1133266401	-0.0335154483	0.0209756322	0.0379752507	-0.0239456997	0.0021356174	-0.0936111259	0.0245347161	-0.0166180944	-0.0704428864	0.0333034794	0.1061716175	0.0363685025	-0.0283379903	0.018252516	0.0150714065	-0.093847907	0.0429369241	0.0901350636	-0.0320395646	-0.0171144263	-0.1208434438	-0.0673889314	0.0819445778	0.0023706562	-0.0785574968	0.0074498999999999	-0.00202767	4.111445628900403e-06	5.550101000999851e-05	0.0195593	0.0003981	1.5848361000000153e-07	0.00038256621649	-0.00424133	8.295999999999998e-05	6.882361599999996e-09	1.7988880168899998e-05	-0.000366167	-0.001143915	1.3407827188899998e-07	1.3085415272249995e-06	-0.0002437	-0.000820453	6.731431252090001e-07	5.938969e-08	-0.00115931	-0.0001388599999999	1.3439996761e-06	1.92820996e-08
806.639721641596	-0.9629516642349928	650667.6405300315	0.927275907652942	783.025821305979	2.8172345146260795	613129.436831903	7.936810310400442	768.9582000895824	0.3794458151895696	591296.7134850103	0.143979126664877	763.5130531317233	595.2437141488953	1.097922	18.724136	0.10487074	0.0617335	0.0683850271	-0.1000429135	-0.0696904404	0.0660353099	0.0110597191	-0.0436194598	-0.1458233002	-0.0976762975	-0.1053359594	-0.0060596133	-0.1725654896	0.1228187794	0.0471842444	-0.0436726087	0.0988463866	-0.0627117005	-0.0254374358	-0.0074998468	-0.087187906	-0.0768354987	0.1986013854	0.1250707689	0.1312217801	0.052842063	0.1025795714	-0.016063531	-0.0087349917	-0.013161957	0.0958509103	0.0609412829	0.019212502	-0.0670638535	0.0920234287	0.0026377521	-0.0733286065	-0.0344869592	0.0062166573	-0.0454697013	-0.0048331986	0.0089967583	0.0647282733	-0.0396393945	-0.0245159684	-0.0242910647	-0.0312967474	0.125081372	-0.0825611889	-0.0090819297	-0.0095981973	-0.0813433169	-0.0058005223	-0.1189080769	-0.0061270123	-0.0769971425	0.0923054961	0.0262267886	0.10316735	-0.0775118306	0.0011841946	0.1088346552	-0.1425175984	0.0397943395	-0.0346436189	-0.0024183714	-0.0142145949	0.0206396874	0.0459690041	0.0060726582	-0.1510468595	-0.0224735322	0.0334800704	-0.0024051334	0.0209921264	0.077573725	-0.119536803	0.1200013403	-0.0951606998	0.0167454	0.0175724271	-0.0179617043	-0.1070259661	0.1309877658	0.0433508956	0.0116840711	0.0407103244	-0.0986167339	0.0294613364	-0.0027209786	-0.0357748153	0.1129308415	0.0071664335	0.0297867593	0.0936742404	-0.0319399648	-0.0168345329	-0.0850515163	-0.0571903759	-0.0414530015	-0.1274846735	0.056742905	0.0784709387	0.0392939619	0.007023155	0.1113346728	-0.0218917788	0.0091058637	-0.1168266777	0.0668434752	0.0949075337	-0.0621797594	-0.1736878663	0.0308863246	-0.0462361509	-0.0261237757	0.022771768	-0.1088498066	0.0689841703	0.0802681812	-0.0023706562	-0.0835859703	0.00668744	-0.0007624599999998	5.813452515998472e-07	4.47218537536e-05	0.0176752	-0.0018841	3.549832810000012e-06	0.0003124126950399	0.0131515	0.0173928299999999	0.0003025105354088	0.00017296195225	0.000542721	0.000908888	2.9454608384100004e-07	8.260773965440001e-07	0.000544039	0.000787739	6.20532732121e-07	2.95978433521e-07	-0.00115931	0.0	1.3439996761e-06	0.0
805.518381451578	-1.1213401900180315	648859.8628563698	1.257403821749675	775.9220645072619	-7.103756798717086	602055.0501892115	50.46336065531922	768.0517349308659	-0.9064651587165145	589903.4675303131	0.8216790839669558	762.6059887878409	588.6490284858737	1.026214	17.501219	0.10359097	0.0615246	0.0912587523	-0.0746434742	-0.0548138944	0.0345573275	-0.022365257	0.0322461306	-0.007549403	-0.1019576324	-0.064552506	-0.1802089778	-0.0126579369	0.1395023758	0.1064970834	-0.0361261246	0.0500439654	-0.0315720761	0.0567796228	0.0056796446	-0.092053154	-0.0606564322	-0.064108702	0.0577761213	0.020611689	-0.0950682725	-0.0427676647	0.0512990707	0.02425092	0.0585333623	0.1318475516	0.0945545255	0.0863170235	-0.0316435527	-0.0853406618	-0.0614738195	-0.0813804718	-0.001323864	0.0653446395	0.0354781008	0.0440861559	-0.0858785151	-0.0535066615	0.0374876941	-0.0491136717	0.1189864651	0.0265575889	0.0061591512	-0.0304730558	0.0168152123	-0.112499434	-0.0697786212	-0.1736239403	-0.1127053606	0.0288376928	0.0691935095	0.0349212006	-0.1029378826	-0.105331482	-0.1338937441	0.0345241996	-0.0716345303	-0.0341773215	0.0732173953	-0.0352846777	-0.017960414	-0.0073311879	-0.0366156434	0.0656124795	0.0491490708	-0.0754254253	-0.0552967512	-0.0009445173	0.1083810581	0.0067589541	0.1340228142	0.1060260218	-0.0254348753	0.1270454717	0.0478806364	0.1307246367	0.0071497432	0.0439447931	0.083705818	0.0279392099	-0.0971106329	0.020715496	-0.1042047283	0.0245094071	0.026010823	0.025967975	0.0559039875	0.020204662	0.0186406713	-0.0496229656	-0.1116801178	0.0047293812	0.0363673242	0.014258075	-0.1015894787	-0.0925087913	-0.0622382197	0.0729211358	0.1484309688	-0.0332272155	-0.0098635299	-0.0537438322	0.0735961738	-0.0924251454	-0.090487832	-0.0438123	0.116945396	-0.0802123683	0.0583935936	0.0161108814	-0.0505573047	-0.001698153	-0.0249987959	-0.0524715018	0.0785574968	-0.0071079182	-0.0882931893	0.00729442	0.00060698	3.684247204e-07	5.32085631364e-05	0.0508796	0.0332043999999999	0.0011025321793599	0.0025887336961599	-0.00245164	-0.01560314	0.0002434579778596	6.0105386896e-06	-0.000424993	-0.0009677139999999	1.80619050049e-07	9.36470385796e-07	0.000428224	-0.0001158149999999	1.3413114224999993e-08	1.83375794176e-07	-0.00115931	0.0	1.3439996761e-06	0.0
