global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
722.0729543016867	n/a	n/a	521389.35133396566	714.0546081972225	n/a	509873.9834876889	n/a	678.0140017247002	n/a	459702.9865347417	n/a	684.9493836507951	577.7763908252736	n/a	n/a	n/a	n/a	-0.0343348804	-0.0087209531	0.0178162397	-0.059872464	-0.1340438944	0.007375871	-0.0095541361	0.1441794292	-0.0002104613	0.1521927901	-0.060491058	-0.0424548704	0.0275453536	-0.1622720622	0.1616331305	-0.1027616275	0.0004621959	-0.0435693957	-0.0295234905	0.1680774588	-0.1055523007	0.0658137976	-0.0473908778	0.0118001298	-0.0611053283	0.0723220712	-0.1079563139	0.1385113833	-0.1301192631	0.0670384741	-0.0395527643	0.1094992221	-0.1430652402	0.1267041093	-0.0299101023	-0.031993794	-0.0226619014	0.0733857324	-0.0877436319	-0.0554154157	0.0784515611	0.0095432664	0.0145301899	0.0265372782	-0.0644240745	0.0736185049	0.036511534	-0.0840418777	-0.0199289386	-0.0990860765	0.0502990531	0.0989314992	-0.1445206317	-0.0057714922	0.1589309613	0.1259562036	-0.0123681185	-0.0063059992	0.1356031236	-0.0314946322	0.0954826149	0.0256305607	-0.0334897096	0.1812631002	-0.1648877317	0.0735031746	-0.0453493526	0.0496221742	-0.1510520377	0.0710487454	-0.0538460299	0.0903060329	-0.0946872441	0.1309297469	-0.061562333	0.0571798486	-0.1530204046	0.1008908722	-0.0453709591	0.0960636253	-0.063339931	0.0636700653	-0.0113530794	-0.0476381565	0.170422936	-0.1367897685	0.0562645613	0.0337675853	-0.0862839928	-0.0855412247	0.0114518784	0.0518783001	-0.1575679047	-0.0286881067	0.0875535007	0.0519646683	-0.0441546979	-0.0319877996	0.0797416046	0.0234595019	0.0360389329	0.0382576724	-0.0843990551	0.1942268493	0.0243291367	0.1147017419	0.1146833673	0.1146527451	-0.0581896	n/a	n/a	0.00338602954816	-0.0186536	n/a	n/a	0.00034795679296	-0.0929394	n/a	n/a	0.00863773207236	-0.00286217	n/a	8.192017108899999e-06	n/a	-2.22167e-05	n/a	n/a	4.9358175889e-10	-0.00129928	n/a	1.6881285184000002e-06	n/a
724.0016832303845	1.9287289286978648	3.7199952803960135	524178.43732043006	717.0091043936985	2.9544961964760432	514102.0557834537	8.729047774991406	677.6795549265647	-0.3344467981354455	459249.5791654668	0.1118546607830514	684.6009461489075	587.367887480187	1.155303	25.814541	0.280446465	0.179682	0.0132789905	-0.0159327863	0.0643421114	0.0152435461	-0.0483248086	0.0254176463	-0.1179061477	-0.025281536	-0.010751585	0.1485122183	-0.0414588375	0.0525083623	0.0622168645	0.0363068454	-0.0080931968	0.0013324664	-0.0186901281	-0.0969161688	-0.1442811467	0.097844424	-0.1855970599	0.0635611254	-0.1163825905	0.1322047729	0.0096650252	0.0017474029	-0.0280488027	0.0991545436	-0.1302940927	-0.035525374	0.01206052	0.1056508306	-0.0307770584	-0.0404352429	-0.0875551846	-0.0695826711	0.0577390761	-0.0249825028	-0.0067040747	0.0053220274	-0.0698972621	0.0054816022	-0.1093334369	0.0983346272	0.0444470864	0.0306262321	-0.1449603899	0.0294603363	0.066206019	0.1102212554	-0.2303667458	0.0866495118	0.0432302193	0.0307269659	0.0402655442	-0.2209083264	0.0768743493	0.0125806871	0.1407043248	-0.0165509838	-0.0739217255	-0.0476594823	-0.0375596381	0.1091852406	-0.0970478684	0.0618626985	-0.1722512116	0.1095951204	-0.0469115692	0.1600472362	0.0462806546	-0.1529520163	-0.1346948395	0.0762692096	-0.1009409141	0.1274915871	-0.0020409326	0.0436903885	0.0299098482	0.0606290229	-0.0803763583	-0.0132026903	-0.1001064724	0.0708342934	0.0861431	0.0809431327	-0.0773839802	-0.0430411952	0.1281695988	0.0785402409	-0.0492843572	0.0604915634	-0.1388189239	-0.1754198152	-0.0842321275	0.0023894889	0.0340465403	0.1375672734	0.0406216394	-0.0203868089	0.0234003107	-0.0760295623	-0.0970582965	-0.0304413869	0.0568516954	0.1146527451	0.1144874327	0.1142120884	-0.0409292	0.0172604	0.00029792140816	0.00167519941264	-0.178474	-0.1598204	0.02554256025616	0.0318529686759999	-0.171832	-0.0788926	0.00622404233476	0.029526236224	-0.00272585	0.0001363199999999	7.430258222500001e-06	1.858314239999991e-08	-0.000103518	-8.13013e-05	6.609901381689999e-09	1.0715976324e-08	-0.00157112	-0.0002718399999999	2.4684180544000003e-06	7.38969856e-08
722.6695798416608	-1.3321033887236808	1.774499438249114	522251.3216285226	723.5869928719131	6.577888478214618	523578.13625341805	43.26861683182862	676.798266979173	-0.8812879473916837	458055.894186012	0.776668446217847	684.0123769005695	605.179152004442	1.087136	24.291389	0.1620576	0.0692078	0.0701995769	-0.0127121432	0.0855209408	0.0989555578	0.0105706704	-0.0518973929	-0.0781145139	-0.0733903107	-0.0531838573	0.0346309981	0.0593900837	0.1043537902	0.1920601618	0.005719688	-0.205350342	0.0362748868	0.1194070294	-0.0473630662	-0.0398623732	0.2069853773	0.1240269354	-0.0823529201	-0.1391570989	0.0235832533	-0.0181702919	0.1493604453	0.1358281928	0.0369053596	0.0180117002	0.1991506578	-0.0394485939	0.0357655647	-0.141573923	-0.0446808592	0.1066523258	-0.0291809144	-0.0417099978	-0.1082770573	0.2439817405	0.1404254525	0.084383398	-0.1008718335	-0.1178677665	-0.063490004	0.1142630208	-0.1191549673	-0.0293399714	-0.0507639202	0.0611133543	-0.0635977242	-0.0067142675	0.0744623196	0.2053872522	-0.0123969475	-0.0102119817	0.0232717593	0.104293721	0.0440116943	0.0248619545	0.0595236052	-0.1412474092	0.009554761	0.1303934384	0.1388170415	-0.0594415824	-0.1764639867	-0.1749933554	0.2064611712	-0.1936961268	-0.0447576943	-0.0539861689	-0.1640834121	-0.1206060865	-0.057283073	0.0682900318	0.0216350748	0.0301737211	0.1093522198	-0.0347380254	-0.0464468507	0.2342695433	-0.1020697635	-0.2498183831	-0.1118359053	0.0200793469	0.0074660832	-0.1658541055	0.0644894211	0.0180083846	0.0987545757	0.0230462758	0.0091449582	0.1130662206	0.05004432	0.0611982985	-0.1736718291	0.1059741825	-0.0264535579	0.0189553467	0.0796729349	0.1256841603	-0.0113565567	-0.1645294003	-0.1502315136	-0.0447566282	0.1145547726	0.1140958982	0.1133324686	-0.024889	0.0160401999999999	0.0002572880160399	0.000619462321	-0.211017	-0.032543	0.001059046849	0.044528174289	-0.20221	-0.0303779999999999	0.0009228228839999	0.0408888841	-0.00226889	0.00045696	5.1478618321e-06	2.0881244160000017e-07	-0.000777356	-0.000673838	4.5405765024400005e-07	6.04282350736e-07	-0.00103999	0.00053113	1.0815792001e-06	2.820990769000001e-07
722.7286135506861	0.0590337090252433	0.003484978801277	522336.6488448969	715.3986273717884	-8.188365500124746	511795.1960454389	67.04932956363318	677.1766338414585	0.3783668622854748	458568.1934208488	0.1431614824757554	684.1756570988402	607.468238792337	1.119004	25.003452	0.1719179	0.10306	0.0730086163	-0.0034479289	0.0538419164	-0.0450363491	-0.07740377	-0.0007038014	0.1466377181	-0.0005510436	-0.0244809197	0.0286348185	-0.0484401847	-0.0323697293	0.1600319244	-0.0066961884	-0.0334605435	-0.0636685529	-0.0003176864	0.0383542671	0.1073550733	0.0789961331	0.042638847	-0.0733359965	0.0250677661	-0.0778705685	-0.0927452145	0.022746901	0.0177193634	0.0684292253	0.0263337578	-0.0193307016	-0.0117914908	0.0698493137	-0.0065775539	0.0371538896	-0.0003015917	0.128651305	0.0230385524	-0.0853195631	-0.0822271685	0.0361675627	-0.119169911	-0.0593940762	0.0820376825	-0.0838067985	0.0837687265	-0.0311434782	0.022852647	0.1071607625	0.0366846543	-0.1629425212	0.0957333473	0.099984351	-0.0635927738	0.132544861	-0.0318288096	0.0655020492	-0.0359647769	0.0205050721	0.0816557589	-0.0590975113	0.0742795027	-0.0071489901	0.1151025052	0.0434509687	0.0372706785	-0.0093818778	-0.0613341616	-0.0101259366	-0.12944216	-0.1013214622	-0.0411113036	-0.000583581	0.024099909	-0.0370196766	0.0106860716	0.0347753511	-0.127445968	-0.0350972071	-0.0294111467	-0.1310094587	0.1104766666	-0.0636887214	-0.0012487949	0.0637454358	0.1201371633	-0.0080336171	-0.0626566821	-0.1139407537	-0.0659683614	0.156085044	0.0134967018	-0.1418237849	0.0431988846	0.0229942391	-0.0556257264	-0.0610905224	0.0062350703	0.0069379092	0.10943855	-0.0151281169	-0.0859283693	-0.1517379947	0.2372176224	0.1179083255	0.087442097	0.1144078661	0.1135094328	0.1120172664	-0.0086649499999999	0.0162240500000001	0.0002632197984025	7.508135850249827e-05	-0.111505	0.099512	0.009902638144	0.012433365025	-0.186867	0.0153429999999999	0.0002354076489999	0.034919275689	-0.00262744	-0.00035855	6.9034409536e-06	1.285581025e-07	-0.000543889	0.000233467	5.4506840089e-08	2.95815244321e-07	-0.00126475	-0.00022476	1.5995925625000002e-06	5.0517057600000027e-08
723.5459317603458	0.8173182096596747	0.668009055841296	523518.7153669469	717.1445055280827	1.7458781562943386	514296.2418091183	3.048090536625719	677.5197192500694	0.343085408610932	459032.9699726929	0.1177075976017302	684.439794195506	622.0520047917803	1.181411	26.397896	0.21151947	0.134443	0.0817417406	0.0147982879	0.0614957411	-0.0399917387	-0.0887943422	0.1629815375	0.0396461353	-0.0086437201	-0.0394899134	0.0653936895	-0.1505419629	-0.0201972893	-0.0150125873	-0.0201086654	-0.0734209474	-0.0492831295	-0.0526983388	0.058034365	-0.0021181956	-0.0185332989	-0.077018818	0.070350867	0.2316054269	0.2257537425	-0.2500146668	0.0993749147	-0.1080677776	-0.0866581399	-0.0539340347	-0.0613931226	-0.0078597254	0.1156828201	0.0491875183	-0.1243478208	0.0015108193	0.0410039865	-0.0161667218	0.0863168322	-0.0168571715	-0.0515239289	-0.0960516695	0.0479245434	0.1383611476	0.1213951897	0.0153059512	0.0061710366	0.1003634997	0.1167706989	0.0827108073	-0.0240684299	0.0554815786	-0.1507306648	0.0917052402	-0.0673586818	-0.1181836978	-0.0159622735	0.0309331069	0.0171321755	0.1024356083	-0.1056249356	0.054857792	-0.0943964709	0.0058947196	0.0338257267	0.095681317	-0.0218766042	-0.0446292286	0.0051968221	0.0508923182	-0.0381739942	0.0269417977	0.0482734459	-0.1138938668	0.0153446659	-0.3126380731	-0.1490824551	-0.1360608856	-0.0607227188	0.022327562	0.0059209937	-0.0399630538	0.1529921127	0.1067569972	0.0921950396	-0.1607064744	-0.06550344	-0.0555813454	0.0285623682	0.0954529977	0.0599519015	0.124367933	0.0613179805	-0.0241329335	-0.0275869384	0.0531372707	-0.0900511261	-0.039729529	-0.0640429292	-0.0479244096	0.0893610729	-0.0756820238	-0.0175720866	0.1400131654	0.0080849167	-0.0765960534	0.1142120884	0.1127290384	0.1102715368	-0.00862308	4.186999999990053e-05	1.75309689999167e-09	7.43575086864e-05	-0.0146144	0.0968906	0.00938778836836	0.00021358068736	-0.0948418	0.0920252	0.00846863743504	0.00899496702724	-0.0025206	0.0001068399999999	6.35342436e-06	1.1414785599999994e-08	-0.000233903	0.0003099859999999	9.609132019599996e-08	5.4710613409000015e-08	-0.00123034	3.4410000000000126e-05	1.5137365155999998e-06	1.1840481000000088e-09
720.7691321600728	-2.776799600272966	7.710616020076104	519508.1418747845	714.0136258217885	-3.130879706294195	509815.457859177	9.802407735284824	675.9486895746901	-1.57102967537935	456906.63093774073	2.468134240922546	682.6486414052182	613.1902149825243	1.077456	24.075106	0.12481134	0.0780227	0.05643946	0.0109165817	0.0112181552	0.0288871457	0.0734853134	0.1637181669	0.017778823	-0.0997319846	-0.0147445516	-0.0357112258	-0.0795376433	0.042633094	0.1565880413	0.1392749254	-0.0422422274	-0.0587345852	0.0437402253	-0.0634664279	-0.0131512802	-0.033009657	-0.0259565271	-0.1079151311	0.0652747621	0.0742584631	0.1494596386	-0.0777416772	0.0306053012	0.005682124	0.0032539802	0.0500636593	0.0119617711	0.1653813031	0.0334375337	0.1731161941	0.0986513029	0.0167684971	0.1086856646	0.1184902922	0.043819399	-0.0956548883	0.1052708946	0.1259179681	0.0250695518	0.0056378543	-0.0703695821	-0.0837169858	0.0139791399	0.0642563439	0.0936632998	0.096805248	-0.0012437962	-0.0307951491	0.0552622462	0.0516035987	-0.0594690389	0.2235511652	-0.0510311205	-0.0025010612	-0.0465221	-0.0114562941	-0.0421977037	-0.1605153815	0.1264427365	0.022319962	0.0994899556	-0.0078408804	0.0323046489	0.0153891481	-0.0300879385	0.0885397735	0.0495643795	0.014862164	0.0033314139	-0.189229156	-0.0220485719	-0.0394990461	0.2070965352	0.0435547645	0.019174052	-0.0698632407	-0.1130542754	0.0137816755	-0.0375872721	0.0395426656	0.094734136	-0.0709309137	0.0397854628	0.0259550062	-0.0676050538	-0.0682481184	-0.0555829138	0.0760961418	-0.0258252309	-0.0069610769	0.1349048506	0.0880318148	0.1580140409	-0.1357995151	-0.1066656455	0.0428827568	-0.1374426475	-0.0595826511	-0.0026008216	0.0616126666	-0.1258809859	0.1139675232	0.1117560484	0.1081019891	-0.0143343	-0.0057112199999999	3.261803388839999e-05	0.00020547215649	-0.0857156	-0.0711012	0.00505538064144	0.00734716408336	-0.0895626	0.0052791999999999	2.7869952639999976e-05	0.00802145931876	-0.00274581	-0.00022521	7.5394725561e-06	5.07195441e-08	-3.90386e-05	0.0001948644	3.797213438736001e-08	1.5240122899600003e-09	-0.00166466	-0.00043432	2.7710929156000003e-06	1.886338624000002e-07
717.6412359055518	-3.1278962545210334	9.78373497904671	515008.9434720478	706.9052834876926	-7.108342334095937	499715.079822815	50.52853073870048	675.6571364711432	-0.291553103546903	456512.566064385	0.0850032121878311	682.5071287702784	591.6129441886286	1.044711	23.34343	0.13053194	0.0690528	-0.0096937196	0.0077722373	-0.0469162262	0.0835247489	0.09954514	0.0786145837	-0.0218332366	-0.137256714	-0.0203813937	-0.1083094322	-0.0336825412	0.0063556695	0.1613151623	0.0509471627	0.026874352	-0.0261608475	-0.0430180886	-0.1826134457	-0.0933975521	-0.0543590282	-0.0266281249	0.055932927	0.124048435	-0.0147232767	-0.0098319252	-0.1086743526	0.1477158152	-0.0737113655	0.1225786577	0.0130337801	-0.1268111487	-0.006407199	-0.0518058326	-0.0817257499	0.017328731	-0.1308825452	0.0024277257	-0.0871145391	-0.1653773467	-0.0251349069	-0.0017876275	0.0567977753	0.0815098064	-0.1462622864	-0.189841806	0.1531333217	0.0751141891	0.026423958	-0.0324960497	-0.0306582549	-0.0112727962	0.0372029514	0.039046967	0.0185949318	0.0479428181	-0.0818277476	0.0319577793	0.0229193257	-0.1220893323	0.015432674	-0.0191047887	-0.1149828895	0.157751579	0.0539814578	0.092456261	0.1293378568	0.0398428528	0.1181041322	-0.014506575	0.1368156507	0.0795646835	-0.0283003779	0.1694786683	-0.0857994709	-0.0841146611	-0.1327725231	-0.0215587756	-0.1083189731	0.0831344781	0.0236996455	0.0117816525	-0.0708936982	0.037935829	-0.1151275987	-0.0794923054	0.0206662174	0.1206645785	-0.0175972081	-0.0041906008	-0.0427873375	0.1355235363	-0.1290449416	-0.0704124355	-0.0074795726	0.1208780782	0.0954803805	-0.0327680218	-0.0096535354	0.0024348446	-0.0238982815	0.0829575919	-0.0564366584	0.0623020559	0.1038615634	-0.0164549442	0.1136742748	0.110592125	0.105516962	-0.00567204	0.00866226	7.50347483076e-05	3.2172037761599995e-05	-0.0345279	0.0511877	0.00262018063129	0.00119217587841	-0.0471364	0.0424262	0.00179998244644	0.00222184020496	-0.00298171	-0.0002358999999999	8.890594524099999e-06	5.5648809999999924e-08	0.000145257	0.0001842956	3.396486817936e-08	2.1099596049000003e-08	-0.00151974	0.00014492	2.3096096675999995e-06	2.1001806400000062e-08
715.9636985104671	-1.6775373950846415	2.8141317119073648	512604.01758478704	702.2919423774515	-4.613341110241095	493213.97232829366	21.282916199440532	675.7662951505423	0.1091586793991155	456660.08566148987	0.0119156172881588	682.4074611851926	567.461932317452	0.979614	21.888874	0.0379238999999999	0.0188941	-0.0790731293	-0.0032046032	-0.0981877467	0.0572620077	0.1075388077	-0.0052695365	-0.0931446567	-0.1841876915	-0.0355692242	-0.1213166271	-0.024582143	-0.0639050947	0.1303089324	0.0342826418	0.0557090928	-0.0196319297	-0.0136270969	-0.0564910599	0.0200527116	-0.0315852213	0.066607407	-0.0139824235	0.0805019297	0.1512285911	0.014963908	0.1140269153	0.0123892218	0.061048635	0.1339880839	0.1215189529	-0.0829838536	-0.0354368522	0.0458084379	-0.0197734697	-0.0125641321	-0.074684182	0.027262231	-0.0890425428	0.0713471998	0.0421041312	-0.0168286761	0.145482741	0.090840272	0.0005656754	-0.0218601239	0.1068081939	-0.0980956174	-0.1823169848	-0.0628317611	0.0015233015	-0.1098810278	0.022264386	0.0418192906	-0.1468132781	-0.1366985292	-0.0219462552	-0.013737003	0.0249810189	-0.132979646	-0.0083447445	0.0112573514	-0.1063330157	0.1223411736	0.0623702011	0.0824306551	0.0500249671	0.0936765914	0.0483749361	0.0298635095	0.0193445101	-0.0629963624	-0.0725949796	0.0125829934	0.0524140874	-0.1563223112	-0.1196516604	0.063326502	0.0718199136	-0.0889150283	-0.0485809963	0.1415192509	-0.0772296392	0.0350529186	-0.0346089799	-0.0002838982	0.0477116899	0.0573099057	0.000312747	-0.0215283291	0.0025919161	0.025473994	-0.0177497501	0.0667062302	-0.1037047888	0.0925265453	0.1485449733	-0.1550388319	-0.0193309544	0.0850391664	0.0386227948	-0.0380594115	0.1066935816	-0.0970787645	-0.1646784897	0.1008887323	0.1133324686	0.1092392569	0.1025263906	-0.00861999	-0.0029479499999999	8.690409202499998e-06	7.43042276001e-05	-0.0508372	-0.0163093	0.0002659932664899	0.00258442090384	-0.0414302	0.0057062	3.256071844000002e-05	0.00171646147204	-0.00281142	0.00017029	7.9040824164e-06	2.8998684100000007e-08	0.000101248	-4.4009000000000005e-05	1.9367920810000006e-09	1.0251157504e-08	-0.00147483	4.4909999999999785e-05	2.1751235289000004e-06	2.0169080999999806e-09
715.3094086905805	-0.6542898198865714	0.4280951684072021	511667.550161268	701.0359701437471	-1.2559722337043695	491451.43143538473	1.5774662518363434	675.0122556460701	-0.754039504472189	455641.54527239554	0.5685755743046644	682.1713511955904	562.2388126719425	0.920472	20.567381	0.0724793099999999	0.0379865	-0.0987075923	-0.0013556544	-0.110032215	0.0624570525	0.0675637662	-0.0107810807	-0.0403012922	-0.1232100543	-0.0399437209	-0.1434385905	-0.0542223805	0.0213754607	0.126094751	0.0312531014	0.1889660667	-0.1398775	0.0345515453	-0.0866527424	-0.0512806574	-0.0214869216	0.0865924702	0.0240287625	0.1038228688	-0.0425243481	0.02116321	0.0695115003	-0.1278144206	0.016780095	-0.0978421203	0.0477261148	0.1231860184	-0.1336832505	0.0452950477	-0.1212839692	-0.0909083994	0.0956854123	0.0341355986	-0.0326614917	-0.0170364047	-0.080190404	0.0577496428	0.0024736557	-0.1396963099	-0.0462651176	0.141165965	-0.0812956653	-0.0338490073	0.1716754769	0.0308171472	0.0319231458	0.0494652336	-0.2391825321	-0.0190065486	-0.0386349964	-0.0412270028	-0.0629647291	-0.0124373645	0.0199160551	-0.1490337608	-0.0362436674	0.019033097	-0.1230881347	0.1353825826	0.1831832391	-0.059461851	-0.0394853957	0.1612368396	0.0282580575	0.0637911457	0.0099039313	0.0371235747	0.1132326908	0.0747653725	0.0224202035	0.0324780729	0.0761552536	-0.0367003315	0.0495539438	-0.1189887719	0.0679420767	0.0533777859	0.1998194693	0.0228578622	-0.0298032537	-0.0807116241	0.0015487197	0.0248674669	-0.028506671	0.0743686734	-0.0975464247	-0.0845407164	-0.0818445269	0.0528527625	0.0681803716	-0.1872530399	-0.1101978846	0.0509052511	-0.0864094049	-0.1261312164	0.0146118462	-0.0998491848	-0.0549300818	0.0826920424	-0.0654159069	0.0923838883	0.1129422506	0.1076997553	0.099141769	-0.00335443	0.0052655599999999	2.772612211359999e-05	1.12522006249e-05	-0.0195088	0.0313284	0.0009814686465599	0.00038059327744	-0.0465017	-0.0050715	2.572011225e-05	0.00216240810289	-0.00260766	0.0002037599999999	6.799890675599999e-06	4.151813759999995e-08	0.000315045	0.000213797	4.5709157209e-08	9.925335202500001e-08	-0.00127611	0.00019872	1.6284567321e-06	3.948963840000004e-08
714.8892553546866	-0.4201533358939286	0.1765288256627964	511066.6474215783	701.5321030703782	0.4961329266310486	492147.2916383477	0.2461478808874894	675.3135164950523	0.3012608489822241	456048.3455609133	0.0907580991294904	682.0996324732716	556.572979774005	0.896436	20.030312	0.0607520999999999	0.0332061	-0.119232732	-0.0013514384	-0.1228245875	0.0338039992	0.0895704079	-0.0531386309	-0.0136285394	0.0107824269	-0.0112218624	-0.1032423066	0.0031065015	-0.0319753182	0.0794749954	0.0110106604	0.1600145726	-0.0575450016	-0.0419097944	-0.0671304711	0.0425239642	-0.0627382986	-0.0252401115	-0.1116569515	-0.0246465764	-0.0210349849	0.0324337044	0.0847232522	0.0036886502	-0.1711403222	-0.0654280372	0.0919758034	0.0379518667	0.0027565909	-0.0304326004	-0.106588209	-0.0220650986	0.1183578619	-0.0410109847	0.0011691448	0.1087424712	-0.1719679287	-0.0755570609	-0.159822843	-0.032982868	-0.0491945979	-0.0469062623	0.0013831439	0.1186160814	-0.0922535552	-0.0303151527	0.0412076323	-0.0861718863	0.0361614064	-0.0250062723	0.0475506629	-0.0842329172	-0.033882901	-0.0347124282	0.010294976	-0.129350827	-0.0007386016	0.0568585953	-0.0868486571	0.1197775854	0.085901285	0.0059904397	0.089661477	0.062740741	-0.0941447898	0.0369383579	0.0721048576	-0.0425853078	0.0558456036	-0.0556492157	-0.0511190558	0.1115489169	0.0413129589	0.0016009483	0.0009331295	-0.0622671965	0.0589550072	0.1341242902	-0.0096310347	0.0507959726	-0.0137761504	-0.2101796438	-0.0841892019	-0.0861708366	0.0186003679	-0.0646313918	0.0274700202	-0.0395627039	0.0188917576	-0.0589113084	-0.0124024393	0.0662839943	-0.0904173052	-0.1343351898	0.0957500837	0.0143310436	-0.0725554937	0.0248571444	0.0716333425	0.0675872754	-0.0255010776	-0.0863208766	0.1125037874	0.1059762505	0.0953761056	-0.00861298	-0.0052585499999999	2.765234810249999e-05	7.418342448039999e-05	-0.0501924	-0.0306836	0.0009414833089599	0.00251927701776	-0.0442214	0.0022802999999999	5.199768089999996e-06	0.00195553221796	-0.00237651	0.0002311499999999	5.647799780100001e-06	5.3430322499999935e-08	0.000430348	0.0001153029999999	1.3294781808999994e-08	1.85199401104e-07	-0.00117197	0.0001041399999999	1.3735136809000002e-06	1.0845139599999992e-08
