global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
668.356232110518	-19.770736140659665	446700.0530009687	390.8820075435862	671.6540363898054	-69.25966408457612	451119.144598718	4796.901069108323	673.0390192498836	-22.911951225780054	524.9575089725244	452981.5214328452	667.4448401629571	467.064632445605	2.421249	87.427628	0.9053652000000002	0.572578	0.1146701109	0.0103927179	0.1726374441	-0.1112699496	-0.5449980225	0.0233518263	0.1017469637	-0.0031626581	-0.3943320062	0.4576405477	-0.0621733175	0.5222077665	0.1473626169	-0.2205826658	0.0125342715	-0.0161880275	0.0736799297	0.1324480695	-0.0086111839	-0.054050604	-0.0552300332	-0.2326577247	0.0035970838	-0.0580846593	0.0658166587	-0.0878212575	-0.0179795249	0.0751604645	-0.0257785576	0.0482213833	-0.0362743954	-0.0286505237	0.033259606	-0.0427263971	-0.055103922	-0.0603799602	0.6030854412	-0.0062088977	-0.3668213329	0.0313997974	0.2103015986	-0.1719870537	-0.0376121162	-0.2031773878	-0.0590926858	-0.1104120213	-0.0698884451	-0.0056869048	-0.0355690092	0.2074176789	0.0075306631	-0.030699907	-0.0829172138	0.0364263428	-0.0311606184	-0.038474351	0.0178592783	0.0851916578	0.0118330366	-0.0676152521	-0.105669	-0.0879039	0.00772709563521	0.0111659375609999	-0.215762	-0.047434	0.002249984356	0.046553240644	-0.655849	-0.428102	0.430137910801	0.183271322404	0.0056342	0.005449766	2.9699949454756e-05	3.174420964e-05	-0.00133487	-0.000894417	7.99981769889e-07	1.7818779168999998e-06	-0.000940378	-0.000494323	8.843107828839999e-07	2.44355228329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.7532905516983	5.39705844118032	453943.49652924127	29.128239817515748	716.6641343412474	45.01009795144205	513607.4814510895	2025.908917598408	677.3344083555387	4.29538910565509	18.45036756898044	458781.9007423477	681.6099564569655	482.0436201910824	2.133582	77.04042099999998	0.7760825999999998	0.351352	0.0081912003	0.0779698723	-0.0766686394	-0.0442166322	-0.4584671252	-0.0761628095	0.1211324258	0.2198554354	0.2368369212	0.3915251435	-0.0511744552	-0.0188392028	0.1191650169	0.1752528194	0.0441835524	-0.3080202696	-0.0869983422	-0.3376199154	-0.0610714786	0.2322695336	-0.0076229814	-0.1000836501	-0.1224764264	0.2251388929	0.0559254685	0.0063885403	0.0132016428	-0.1112940949	0.2046104932	-0.0046900626	0.043315253	-0.0573867488	-0.0075382329	-0.1318548524	0.1028818435	-0.0141133713	0.3801402217	-0.0243540565	0.1064202058	0.1061993195	0.0557182455	0.4007196176	0.4328885059	0.3162012893	-0.1196756701	0.0354642813	-0.0010668669	0.126862594	-0.0767589417	0.0062913524	0.0317769329	-0.1453675116	0.1931478397	-0.0660399019	0.0725139209	0.0163319297	0.0457891596	0.0835859703	0.0071079182	-0.0732270951	-0.178746	-0.0730769999999999	0.0053402479289999	0.031950132516	-0.408312	-0.19255	0.0370755025	0.166718689344	-0.803945	-0.148096	0.646327563025	0.021932425216	0.00103677	-0.00459743	2.11363626049e-05	1.0748920329e-06	-0.00304739	-0.00171252	2.9327247504000004e-06	9.2865858121e-06	-0.00187762	-0.000937242	3.5254568644e-06	8.78422566564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.5085891418929	9.75529859019457	467183.991430741	95.16585058385218	703.529501357615	-13.1346329836324	494953.7592804944	172.51858361472418	690.7506377363655	13.416229380826849	179.99521079896158	477136.4435331957	692.9462424954023	469.200651149952	2.108421	76.13189699999998	1.5743305	0.920308	-0.164376621	0.2241026515	-0.0453241447	-0.032281577	-0.065303245	0.1751451656	-0.250239232	-0.0871088375	-0.2114978284	0.0453220745	0.184540932	0.0232368388	-0.283417574	0.1168282066	0.0138171561	0.0288247589	0.0914310005	-0.0056685973	0.0003437761	-0.0334470001	0.1494294237	-0.0554919258	-0.1278383573	-0.0081324733	-0.1584434169	-0.033951283	0.0742047829	-0.099180152	0.1244229514	0.017288124	0.0690418305	0.0775854783	0.0604699063	0.0117233055	0.0898126648	0.0251315818	0.0681056372	-0.1803428753	0.0163461716	-0.2467317606	-0.1375281297	0.0370704521	-0.2082401584	0.0343701358	0.0917404946	-0.1613769244	-0.0308750697	-0.0897371359	0.0466689691	0.0471254852	0.1850809474	-0.09416825	0.3066346577	0.109603109	-0.0138901056	-0.1927684783	0.0227232497	0.0819445778	0.0023706562	-0.0785574968	-0.189374	-0.0106279999999999	0.0001129543839999	0.0358625118759999	-0.804238	-0.395926	0.156757397476	0.646798760644	-1.46414	-0.660195	2.1437059396	0.435857438025	0.00858261	0.0075458399999999	5.693970130559998e-05	7.366119441209998e-05	-0.00537469	-0.0023272999999999	5.416325289999999e-06	2.88872925961e-05	-0.00159913	0.0002784899999999	2.5572167569e-06	7.755668009999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.1683411709488	4.6597520290558805	473575.6657899754	21.7132889722904	713.5250403180271	9.995538960412093	509117.9831608422	99.91079910911604	691.972259363122	1.2216216267564732	1.492359398959132	478825.6077281038	691.5180661896146	495.0031691880839	1.403096	50.663666	0.6993231499999999	0.379132	-0.0890115969	0.1945538824	0.0510401448	0.06458256	-0.1939118519	0.118889164	-0.142975068	0.0275274005	-0.0671413922	0.0247080124	0.0721095978	0.102259609	-0.1851457952	0.0200658672	-0.0736019759	-0.0290852873	-0.0648935957	-0.0746675473	-0.0683903973	0.0367994655	-0.0238024764	-0.0666864607	0.063249829	-0.1317587033	-0.0033599952	0.1453922033	0.0383513225	0.0424669688	-0.0157767247	-0.0986910612	-0.2663382824	0.0192695715	0.0701939717	0.0780918204	0.1033706166	0.1346824533	0.095988161	-0.0770068017	-0.0483386595	-0.1785491712	-0.1358063613	0.0501539017	-0.0158213529	-0.2350975844	-0.1721436071	0.0266562752	0.0195280818	0.2367637046	-0.0345440729	0.0636796243	-0.1299966739	-0.0692372577	0.0768294629	-0.0291538111	0.1044338561	0.0015171161	-0.0997815184	0.0802681812	-0.0023706562	-0.0835859703	-0.0994634	0.0899106	0.0080839159923599	0.0098929679395599	-0.463908	0.34033	0.1158245089	0.215210632464	-1.39992	0.0642199999999999	1.9597760064	0.0041242083999999	0.0074691999999999	-0.00111341	1.2396818281002213e-06	5.5788948639998507e-05	-0.00340383	0.0019708599999999	3.884289139599998e-06	1.15860586689e-05	-0.000586149	0.001012981	3.43570650201e-07	1.026130506361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.4548756328714	0.2865344619226562	473970.1157826725	0.0821019978693061	745.1219009707123	31.596860652685223	555206.647306208	998.3616031052076	692.9622865186457	0.9900271555236486	0.9801537686742468	480196.7305371496	699.8444408785039	481.8601988335788	1.163017	41.994774	0.39598565	0.272334	-0.1629723892	0.2021994921	-0.0628314454	-0.005970687	-0.0545494425	0.0983142362	-0.1146363008	0.0778404823	0.2278220047	-0.0070247688	0.1422358318	-0.0330052244	-0.2415875245	0.0628784	0.0574790155	-0.0906461819	0.0344034711	0.0579202452	0.0681904993	-0.0297418246	0.0339662555	-0.0464095411	-0.0799497237	0.1365515371	0.0417937858	0.0281727936	0.0967379953	-0.00424579	-0.0298667674	0.0638127754	0.0820524268	0.1030773139	-0.094347268	-0.0148829291	-0.0059908994	-0.1241446597	-0.0144650757	-0.1426374342	0.0461495595	-0.1713353375	-0.166896006	0.0978154825	0.1049571252	0.0152734666	-0.0139431976	-0.0599192216	-0.0771675751	-0.0454762026	0.0486321327	0.0061656854	-0.015651287	-0.1277251402	-0.0343146864	-0.1308719946	0.0314711289	0.1989693115	-0.0007829845	0.0785574968	-0.0071079182	-0.0882931893	-0.135886	-0.0364226	0.00132660579076	0.018465004996	-0.721815	-0.257907	0.066516020649	0.521016894225	-1.36819	0.03173	1.8719438761	0.0010067929	0.00698449	-0.0004847099999998	2.3494378409990267e-07	4.8783100560100005e-05	-0.00362542	-0.0002215899999999	4.910212809999992e-08	1.31436701764e-05	-0.00127837	-0.000692221	1.6342298569e-06	4.791699128410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.8091379676955	-1.6457376651759432	471706.791995929	2.708452462578765	730.2268868697807	-14.895014100931576	533231.3063075315	221.86144506695047	693.4273052142698	0.4650186956241668	0.2162423872800015	480841.42761672416	696.4701199897868	491.5378383508183	1.061111	38.315117	0.8626724	0.445453	-0.1136782231	0.1318692245	0.0295260169	0.0996543175	-0.0615960381	0.0937914552	-0.0822625755	0.0525275876	0.031230835	-0.0057002043	0.0590878445	0.0274614786	-0.1713768494	-0.097203861	0.0532147589	0.0163487349	-0.0057919663	-0.0830730515	-0.0044276434	0.1415697431	-0.0167207233	0.0687138239	0.1348331519	-0.0717240458	-0.0508285425	0.1007457613	-0.1252541089	0.0112713994	-0.1750782892	0.0047977457	0.0820518645	0.0013575532	0.071173138	-0.127380851	0.1391141079	0.1019746151	0.0185514152	-0.0562024251	-0.0256320186	-0.1116086243	-0.1373439453	-0.0458824703	0.0854427277	-0.0518260256	-0.0192960218	0.0469144424	-0.0086000752	0.2058303942	-0.0060574442	-0.1710954215	-0.0202617736	0.1480653113	-0.0997063061	-0.0115728214	-0.0921499751	-0.0143207691	-0.0497906217	0.0768132552	-0.0118330366	-0.092661062	-0.0235006	0.1123854	0.01263047813316	0.00055227820036	-0.379833	0.341982	0.116951688324	0.1442731078889999	-1.20351	0.1646799999999999	1.4484363201	0.0271195023999999	0.00495254	-0.00203195	4.128820802500001e-06	2.45276524516e-05	-0.00330726	0.00031816	1.0122578560000005e-07	1.09379687076e-05	0.00124402	0.00252239	1.5475857604e-06	6.362451312100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.677755667779	3.868617700083519	477035.7621742802	14.966202909399492	747.0826034638286	16.855716594047863	558132.4163982922	284.1151818988605	691.7486809533465	-1.6786242609233568	2.8177794093604858	478516.2376006948	700.031217314606	487.0334093223552	1.119091	40.408672	0.9073919	0.438133	-0.1440286289	0.2005818549	-0.0138570547	0.0024299288	0.0544368676	0.1239927916	-0.216285707	0.0340736228	0.159830877	0.0301288458	0.1161693324	0.0292262117	-0.2211117078	-0.0398593619	-0.1014978715	-0.0224542546	-0.0279194135	-0.0652680735	0.0516105718	0.0509976043	-0.1292592726	0.0825454977	-0.0388763232	-0.1623975768	-0.1598403106	0.0941795223	0.1189690111	-0.1047207261	-0.0183821592	-0.056714902	0.001015869	9.13642e-05	0.0165742784	-0.023554116	-0.0074217899	0.0748478147	0.0062911874	-0.1369690008	0.0159686885	-0.2232388241	-0.0545148511	-0.0980317985	-0.0608985261	0.2031234809	-0.0075986514	0.0580213647	0.0213661605	0.0203834817	-0.0423065815	-0.0426198895	0.2093065411	0.0349835016	-0.0437109792	0.1321964037	0.0598688342	-0.0410834026	-0.0901770673	0.0750362016	-0.0165379384	-0.0966728009	-0.103999	-0.0804984	0.00647999240256	0.0108157920009999	-0.662307	-0.282474	0.079791560676	0.4386505622489999	-1.3727	-0.1691899999999999	1.88430529	0.0286252560999999	0.00934555	0.0043930099999999	1.9298536860099996e-05	8.733930480249998e-05	-0.00638033	-0.00307307	9.4437592249e-06	4.07086109089e-05	0.00128253	3.851000000000006e-05	1.6448832009000002e-06	1.4830201000000051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.2572986967145	-4.420456971064482	470949.0800145117	19.54043983303257	729.7894355837702	-17.293167880058377	532592.6202896779	299.0536553278827	692.3837359960778	0.6350550427313237	0.4032949072984834	479395.2378718864	696.8495837035489	481.054327362121	0.8361039999999998	30.19046	0.27136885	0.148747	-0.1235789938	0.1811427614	-0.0450018356	-0.0330096302	-0.0397069104	0.1277890521	-0.1707388738	-0.0306338488	0.1035420344	0.0213883558	0.1139003578	0.0396208594	-0.1643177669	0.1051397353	-0.0792015974	-0.0596433191	-0.0817460911	0.068457271	0.0524869869	0.0169463216	-0.104477536	-0.0678630299	0.0157314749	-0.0601831013	-0.0552856499	0.0610735166	0.0475904591	-0.0846625734	-0.00512127	0.038858792	0.0314655101	0.055181597	-0.0157086532	-0.0079704349	-0.0096140309	-0.0435041629	0.016371537	-0.1186411828	0.0232064583	-0.1463092389	-0.1272664416	0.0712298287	-0.0807455622	-0.0126060356	-0.0928511002	0.0909268413	-0.0529639362	0.0241210458	-0.0676512963	0.0823026897	0.0364683787	0.0284104229	-0.0481521586	-0.0223664706	0.0459481738	0.038230099	-0.0567142429	0.0732270951	-0.0212145853	-0.1003129872	-0.110279	-0.00628	3.94384000000001e-05	0.012161457841	-0.61564	0.046667	0.002177808889	0.3790126095999999	-1.26294	0.10976	1.5950174436	0.0120472576	0.00830286	-0.0010426899999999	1.0872024360999976e-06	6.893748417960001e-05	-0.00622576	0.0001545699999999	2.3891884899999912e-08	3.8760087577600006e-05	0.000306553	-0.000975977	9.3974741809e-08	9.52531104529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.3001264872356	-0.9571722094789266	469636.26336342114	0.91617863859877	737.5844463045522	7.795010720781988	544030.8154303929	60.76219213710613	694.3347756498939	1.9510396538161103	3.806555730762888	482100.7806767885	699.472612001754	462.0033253528653	0.919166	33.189682	0.674360035	0.406007	-0.1171875807	0.0415875808	-0.0454471644	-0.1246022341	0.0371240245	0.0889851192	-0.0677751437	-0.0828964736	0.1429519572	-0.0290152676	0.1141901835	0.0075897633	-0.0358600826	0.0586877985	-0.0447792343	-0.0402225481	0.013659335	0.0036864964	-0.0534103173	0.0119795195	-0.0819107839	-0.031617111	0.0100461891	0.0560373572	-0.0746064627	-0.0559297322	0.005124953	0.0364295003	-0.0515514287	-0.1041733921	-0.0746827126	0.0432793769	0.0020082545	-0.0687481479	-0.1014858049	-0.0917995931	-0.0438965419	-0.0994230191	-0.0172808935	-0.0307070545	-0.0800960051	-0.0003788086	-0.0656782516	0.0823949365	-0.0851068791	0.031789677	0.0490819093	0.0294401872	-0.0056643212	-0.0020541712	0.1196115784	-0.0057277561	-0.0289675365	-0.0463896102	-0.0789381261	-0.0366618784	0.0492642709	0.0713867084	-0.0258549876	-0.1035676303	-0.122691	-0.0124119999999999	0.0001540577439999	0.0150530814809999	-0.393664	0.2219759999999999	0.0492733445759999	0.154971344896	-0.94209	0.3208499999999999	0.8875335681	0.1029447224999999	0.00699025	-0.00131261	1.7229450121000014e-06	4.88635950625e-05	-0.00541542	0.00081034	6.566509156000009e-07	2.93267737764e-05	4.70623e-05	-0.0002594907	2.21486008129e-09	6.733542338648999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.4284541743543	2.1283276871187127	472557.8796085424	4.529778743756089	736.0404578949809	-1.543988409571284	541755.5556582531	2.3839002088904637	694.5053347836179	0.1705591337239411	0.0290904180966612	482337.66004290513	700.2585384295191	485.9203880817759	1.095056	39.540813	0.480799885	0.248686	-0.0627830725	0.015606084	0.1097824852	0.0481149819	0.0094510913	0.090154647	-0.0099826953	0.1044819713	0.0451412907	-0.0353642791	0.0412603793	-0.0203597176	-0.0154447162	-0.0921576997	-0.1966847125	-0.0091290357	0.0110537307	0.047689327	-0.0958876046	0.0388364515	0.0770596751	-0.1585494867	-0.0419998166	-0.1125228376	0.0616522644	0.117982422	-0.0930117209	0.0725966249	-0.0727697147	0.0405675846	0.0366082851	0.0600453126	0.0755177512	-0.0762650308	0.0172811026	0.0609533335	-0.0517773813	-0.0676842632	0.0237527747	-0.0455370926	0.0686395359	-0.0427651422	0.0537647336	-0.1019988442	-0.1662876953	0.0484796122	-0.0040796768	0.0667421622	-0.1050976427	0.0523755562	-0.0502977931	-0.0495139268	0.0237509415	0.0992732319	-0.087817893	0.1048609854	0.0212218285	0.0695158277	-0.030451217	-0.1064242213	-0.178345	-0.055654	0.003097367716	0.031806939025	-0.178249	0.215415	0.046403622225	0.0317727060009999	-0.864784	0.0773059999999999	0.747851366656	0.0059762176359999	0.00617623	-0.00081402	6.626285604000006e-07	3.81458170129e-05	-0.00471731	0.00069811	4.873575721000001e-07	2.22530136361e-05	0.00118343	0.0011363677	1.4005065649e-06	1.2913315496032903e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.8831958295723	1.4547416552179584	474560.05749636487	2.116273283426285	739.200703864716	3.160245969735115	546417.6805940917	9.987154589227035	693.3168665414754	-1.1884682421424486	1.412456762581162	480688.27743089	699.738014944829	483.63598881468425	1.102732	39.817966	0.7244094999999998	0.430707	-0.1435757482	0.0568987245	0.0163398074	0.0317793384	0.0132471645	0.1255605149	-0.0330034663	0.0065867928	0.0631504675	-0.0169705962	0.0840602752	-0.0073122928	-0.058744118	0.0480679379	-0.0527381129	0.0042062812	-0.1051306261	0.0806466591	0.0927020282	0.0232256924	0.0055355149	0.0501318448	-0.0614848613	0.1079063704	0.1130183889	0.0280421286	0.1747511533	0.0574537938	0.0394611243	0.0601799768	0.0356314883	0.073274433	-0.0981863099	0.1014806055	-0.0162910233	0.0139776573	-0.0343744017	-0.1071484339	-0.009985077	-0.0461904215	-0.0323976178	-0.0077512596	-0.0305583061	0.086226802	0.00762953	0.0909527103	-0.0312177797	-0.0848889949	-0.0845097533	-0.0194169087	-0.1086322155	-0.028425231	-0.0579208675	-0.0364741158	0.0471989125	-0.0081118417	0.1076897273	0.0676152521	-0.034995421	-0.108871781	-0.0865874999999999	0.0917575000000001	0.00841943880625	0.0074973951562499	-0.554422	-0.376173	0.141506125929	0.307383754084	-0.8950169999999998	-0.0302329999999998	0.8010554302889997	0.0009140342889999	0.00323294	-0.0029432899999999	8.662956024099996e-06	1.04519010436e-05	-0.00334162	0.0013756899999999	1.8925229760999992e-06	1.11664242244e-05	0.00138937	0.0002059399999999	1.9303489969e-06	4.2411283599999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.5015534588078	-0.3816423707644389	474034.3891151917	0.1456508991627015	739.3029382728711	0.1022344081550272	546568.8345389006	0.0104518742108087	694.1184726872019	0.8016061457265096	0.6425724128665101	481800.45412561385	696.7015971651704	477.6391359270795	1.14567	41.368393	0.754874	0.483896	0.0027406894	-0.0404848495	-0.0230607157	0.0075897801	0.0780890323	-0.0162803125	-0.0012141378	-0.0527412699	0.0348784969	-0.0291777237	-0.0277266735	-0.0612889798	0.0404197101	0.0318920974	-0.0081206835	-0.0044969165	-0.1514740901	-0.0661245199	0.042195631	-0.0361709406	0.0487269346	0.0415364255	-0.0692831186	-0.0699217229	0.0006596226	0.1139360821	-0.1110122973	0.054801585	0.0281929739	-0.1560873391	0.0392923055	-0.0943255417	-0.1248396765	-0.118586867	0.0397305872	-0.0704940257	-0.046253128	0.0337950796	0.0384249135	0.0948321676	-0.0553578322	-0.0239818465	-0.0230767191	0.0296291588	-0.0617230716	0.1502322545	-0.0342461851	0.0726651274	0.0545258728	-0.0129015092	-0.0325561866	0.0387865901	0.0536147285	0.0766053931	-0.0236296716	0.0996068637	-0.0584687233	0.0656857936	-0.0394798359	-0.1109009027	-0.111058	-0.0244705000000001	0.00059880537025	0.012333879364	-0.295561	0.2588609999999999	0.0670090173209999	0.087356304721	-0.494637	0.4003799999999998	0.2446657617689999	0.1603041443999998	0.00252649	-0.00070645	4.990716025e-07	6.383151720100001e-06	-0.00271709	0.0006245299999999	3.900377208999999e-07	7.382578068100001e-06	0.0012971	-9.226999999999998e-05	1.6824684100000002e-06	8.513752899999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
