global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
703.833941849364	1.6081980971382563	495382.21769921394	2.5863011196391086	708.9523611912267	5.564727615945799	30.96619343966981	502613.4504386156	703.133981757859	2.978284651714944	494397.3963026612	8.870179466640804	693.2845751173319	512.2496678332075	1.14856	29.588781	0.28059507	0.154961	0.0792101086	0.1525370431	0.0948583217	-0.1011139111	0.0329658455	0.002174537	0.0853347788	0.0880894083	0.0828064761	0.0246093412	0.0243185373	0.0901826266	-0.1577587932	0.0968854543	-0.0872895798	0.0462893918	-0.0116192654	-0.0440100882	-0.0401048805	0.0521499981	0.1881825318	-0.0757175393	0.043117626	-0.0811619633	-0.0382923018	-0.1338568971	0.1765018762	0.1566784873	-0.1304320031	0.0343668482	0.1186132468	0.0649343497	0.0104233068	-0.1195840054	-0.0269187916	0.05449796	0.0610125849	0.1129120267	-0.0458533978	0.047500523	0.0357420051	-0.0452655268	0.0589443383	0.1115685093	-0.0417779672	-0.0225862173	0.004674143	0.0941677575	0.0723956263	-0.0481388539	-0.1059435351	-0.0090372513	-0.0433288702	0.0808684762	-0.0124116589	-0.0607088747	0.0075769041	-0.1203074878	0.1164007325	-0.0416337043	0.1637722613	-0.0206400108	-0.051266304	-0.0733815949	-0.0213855385	0.0516203061	-0.0351695342	-0.0091778902	0.0725622042	0.2027129184	0.1704899232	0.0026121793	0.0260226385	0.1372493959	-0.0089472084	-0.0753756365	-0.1472415606	-0.0708849639	0.0422495929	-0.1360196448	0.05234157	-0.0937730008	0.0787147838	0.1327927448	0.0509940475	0.1816206642	0.0256579013	0.0848260316	0.0153385295	-0.0368175078	-0.0454487468	-0.0599972145	-0.0561241083	0.0490053499	0.114648816	-0.1002503979	-0.0691983792	-0.0099528212	0.0236597215	-0.0906318342	-0.0651112191	-0.1207716267	0.0335161137	0.0979976585	0.0802681812	-0.0023706562	-0.0835859703	-0.0301831	0.0138518	0.00019187236324	0.00091101952561	-0.120021	-0.12402318	0.014405040441	0.0153817491773124	-0.176513	-0.0851755	0.00725486580025	0.031156839169	0.00133965	-0.00012051	1.7946621225e-06	1.4522660100000026e-08	-0.00150474	-0.000734456	2.2642424676000003e-06	5.394256159360001e-07	-0.000375975	-0.0002959258	8.757207910564e-08	1.41357200625e-07	0.0	0.0	0.0	0.0	0.0
702.8705363343588	-0.9634055150052064	494026.9908469492	0.9281501863424468	710.7550804281802	1.8027192369535212	3.2497966472822863	505172.784354469	702.5753767890831	-0.5586049687759669	493612.1600703221	0.3120395111411989	693.2677003112116	520.6124971190254	1.152683	29.695	0.08873291	0.0506455	-0.13771631	0.0528096958	0.0425185952	0.0186665689	-0.0851328783	0.0913198691	0.0739897014	0.043018371	0.0768270441	-0.0585088825	-0.1194246489	0.0381891147	0.0430652774	-0.0121479859	-0.1330973721	0.0738150249	-0.0317123414	0.0471451261	-0.0879163948	-0.0343396536	-0.036623774	-0.1208459223	0.1781953506	-0.1640516709	-0.0611831066	-0.0116794808	0.0727907001	0.0693141017	0.0431646025	-0.0871160923	-0.0155432533	-0.0647649285	-0.1122573936	0.0732665943	-0.1121508588	0.1271335447	-0.1615161457	-0.0764979209	0.0129426912	-0.0252777771	0.0289774429	-0.0299724086	0.1462816226	0.0317916304	0.0096736977	-0.0569903206	0.0038324548	-0.0390552189	-0.1136791029	-0.0838575292	0.0319686556	0.0577392485	-0.1334929321	-0.0301072037	0.022693438	-0.0468359467	0.1553058187	0.0364797201	-0.0053888595	-0.0377790701	-0.0681021865	-0.0871198181	-0.09699192	-0.0574455294	0.0058673585	-0.005693752	0.15307674	0.0082118867	-0.0293460923	0.140540331	-0.0880212482	-0.062913301	-0.1901740652	0.1579737081	-0.0274305792	0.0229489273	0.0562280659	-0.0797764334	-0.0509257681	-0.0505577327	0.0409635574	0.1087943078	-0.0815884492	-0.0013785291	0.0701399378	0.0734835227	-0.1268289093	0.101051219	0.0816246996	0.0774137332	-0.0057111667	-0.0412602899	0.1239317065	0.0300645028	0.0146460218	0.0178315599	-0.0070101544	-0.0168367023	-0.087650801	-0.0637129119	0.0521485088	-0.0305256258	-0.0309880837	0.035306164	0.0785574968	-0.0071079182	-0.0882931893	-0.00596029	0.02422281	0.0005867445242961	3.55250568841e-05	-0.127105	-0.0070839999999999	0.016155681025	5.01830559999999e-05	-0.221088	-0.044575	0.001986930625	0.048879903744	0.00116294	-0.00017671	1.3524294435999995e-06	3.122642410000002e-08	-0.00156503	-6.028999999999995e-05	2.4493189009e-06	3.634884099999993e-09	-0.000355953	2.002200000000002e-05	4.008804840000008e-10	1.26702538209e-07	0.0	0.0	0.0	0.0	0.0
702.2802774092835	-0.5902589250753181	493197.5880380602	0.3484055986310699	717.9737858712488	7.218705443068529	52.10970827378721	515486.3571982938	702.3672460582087	-0.2081307308743589	493319.7483353923	0.0433184011342948	693.5198309575738	513.4107816583906	1.077309	27.75326	0.06189409	0.0326339	-0.0387634007	0.1220642681	-0.1135276834	-0.0401388468	0.1354648936	-0.0094738983	0.1404943439	-0.0018493253	-0.0644775798	-0.056449645	-0.1371810503	-0.064481067	-0.0198838309	0.0549884476	-0.10133857	0.1601809792	0.0528619982	-0.0418632048	0.0522693524	-0.1193305244	0.0133325894	0.1196123656	-0.0835926323	0.0821685455	-0.0724062452	-0.0224276326	0.0450120241	-0.0624991584	0.0076814785	0.0381194308	0.1813128717	0.0298901172	-0.1311929861	-0.0288523803	0.0721784796	0.0845518846	-0.023540279	0.0597067966	0.0736338284	0.0102545869	0.0766697623	0.0050215327	0.0694498245	-0.0664014091	-0.1064884712	-0.0323327425	-0.0724121347	-0.090333785	-0.0048849819	-0.070816844	0.0489432951	0.0600351048	0.0895762908	0.0305569604	-0.0356705534	-0.0864642736	-0.1097992165	-0.1301990724	-0.1427824741	0.0374299413	0.0546950567	-0.1617433579	-0.0964431486	-0.0277692962	0.1315154501	0.0799433601	-0.0623073038	0.007544279	-0.0653357467	-0.1086085592	0.0040220455	-0.0380805669	0.1352098578	0.0489810812	-0.0857610653	0.0456692532	-0.0141023126	0.0511538022	-0.0745967304	-0.0454869071	-0.0157644034	0.0926597765	0.1235245193	-0.0688407472	0.0161298184	0.0556931032	0.0284880839	0.0883387234	-0.0017853902	0.0087183865	-0.0020889585	0.125521675	-0.0495035117	-0.1104104344	0.1302933607	-0.0945189635	-0.0736834402	-0.069992791	0.0147935157	-0.0373280912	0.0180541153	0.0626179008	-0.0632188693	0.0465493821	0.0768132552	-0.0118330366	-0.092661062	-0.00507575	0.0008845399999999	7.824110115999993e-07	2.5763238062500005e-05	-0.146839	-0.019734	0.021561691921	0.000389430756	-0.211779	0.009309	8.665748100000021e-05	0.044850344841	0.00164176	0.00047882	2.6953758976e-06	2.2926859240000002e-07	-0.00150474	6.028999999999995e-05	2.2642424676000003e-06	3.634884099999993e-09	-0.000456174	-0.000100221	1.0044248841e-08	2.08094718276e-07	0.0	0.0	0.0	0.0	0.0
701.8363261007931	-0.443951308490341	492574.22863465885	0.1970927643102859	701.1996524335806	-16.774133437668183	281.37155258469784	491680.9525729742	699.5122991231633	-2.8549469350454046	489317.4566245739	8.15072200192515	689.5332490627435	499.5995785604796	1.239754	31.938093	0.16581884	0.0848349	-0.0257970287	-0.0010088208	0.1449846969	0.0848113835	-0.1259242305	0.0801448771	-0.0252133605	0.0358119395	0.096276594	-0.0654081773	0.0724995283	-0.0339062898	-0.0146829728	-0.1323254297	0.085185009	-0.0923390447	-0.1120241793	-0.0171969306	0.0012780452	-0.0356822165	0.0402671579	0.0649917487	-0.0095657336	-0.0725310217	0.041626094	0.0064280983	0.1627215564	0.0426858379	0.0647494517	-0.0778190756	0.0612603105	-0.0748081073	-0.0804103442	0.0336819889	0.1096627869	-0.0163934693	0.0818513924	-0.0325561652	0.1354116967	0.0311435804	0.159966615	0.0480761927	0.0539770852	0.0107749976	0.0169289007	-0.1526252577	0.0273722422	-0.0021074635	0.0905332886	0.0578856947	0.0598344545	-0.0324669869	0.0536963659	-0.0168356291	-0.0129576205	0.1494539232	-0.0709769559	-0.0985397121	0.2269557704	-0.0976703941	-0.0558122141	0.0927870777	0.0802951492	-0.0250542397	-0.0052708942	0.0551258835	-0.0344009972	0.0046452606	0.0084439474	-0.0358427024	0.0004781799	-0.1263188087	-0.0001895409	0.0123716403	-0.0351645229	0.0924885244	0.057275212	-0.1596429841	-0.065824148	0.0363860978	0.0466022724	-0.0414371945	0.0864391769	-0.1464913786	0.0277415558	-0.029932615	0.0066046834	0.0873284376	0.1437389817	-0.0046875752	-0.0937130792	0.0555342366	0.0272836885	-0.0185501715	0.1186250237	0.0170798054	0.1475417197	-0.0423178324	-0.0241499048	0.0366629316	-0.0276010681	-0.1061182684	0.1540896589	-0.0223515415	0.0750362016	-0.0165379384	-0.0966728009	-0.00966424	-0.0045884899999999	2.105424048009999e-05	9.339753477759998e-05	-0.0976686	0.0491704	0.0095391554259599	0.00241772823616	-0.170124	0.041655	0.0017351390249999	0.028942175376	0.0008560939999999	-0.000785666	7.328969368358287e-07	6.17271063556157e-07	-0.00198104	-0.0004762999999999	3.924519481599999e-06	2.268616899999998e-07	-0.000602307	-0.0001461329999999	2.1354853688999983e-08	3.62773722249e-07	0.0	0.0	0.0	0.0	0.0
701.6633069268379	-0.1730191739552538	492331.3962875059	0.0299356345561583	712.6460784414053	11.446426007824698	131.02066835260564	507864.4331179136	700.4539787248024	0.9416796016390664	490635.7763114059	0.8867604721431106	690.9493771269642	511.1118958295578	1.238233	31.898916	0.14220379	0.0716852	-0.1835660637	0.0456829012	-0.0798177581	-0.102301575	0.0277428942	0.062453233	0.1578270944	-0.0421036063	0.0132014805	0.0992217751	0.1055183879	0.1331520013	0.1248011187	-0.0190117742	0.0363263658	0.0469939347	-0.1124293929	-0.0404419894	-0.0160786805	0.0060211191	0.1693301261	0.0529891147	0.0914221132	0.0085606773	-0.0428544986	0.0801118331	-0.1630862377	-0.1871772917	0.0269292162	0.1874140414	-0.0377560618	0.0301581956	-0.0198470867	-0.0945895414	0.0289284383	0.0252365587	0.0106520369	-0.0097837122	-0.0476852138	0.0774599395	-0.035158948	0.0540220441	0.0313536925	0.010918931	0.025439931	-0.1069244991	0.0418811069	0.1088005164	0.0475741397	-0.0371434571	0.1520563585	-0.0275058351	-0.0733990723	-0.1009830846	-0.0447497521	-0.1143062859	-0.0664964415	0.0895638583	0.0030864147	0.0713443203	-0.1111567025	-0.0393309631	0.0798412684	-0.0342446775	-0.0031891873	0.1702265393	-0.0309923359	-0.0676184695	0.0178772728	0.0689350604	-0.0268117146	-0.1777702973	0.0415713986	-0.0892589483	-0.0832125055	0.0050154908	0.0380875427	0.1777074485	0.1341577379	-0.1638468739	-0.096139046	-0.1296807787	-0.0690634871	-0.0016488189	0.0677832907	-0.0855132246	0.065053051	-0.0639915962	-0.0079902761	-0.0509758744	-0.0895439605	-0.0352396681	0.0008940623	0.1223415631	0.0181355759	-0.1000955012	0.0018730549	-0.0267556393	-0.0262930076	0.0472275181	-0.0478585828	0.0114683559	-0.0333354298	-0.012595052	0.0732270951	-0.0212145853	-0.1003129872	0.0093662	0.01903044	0.0003621576465935	8.772570244e-05	-0.0897617	0.0079068999999999	0.00805716278689	6.251906760999992e-05	-0.120898	0.0492259999999999	0.0024231990759999	0.014616326404	0.000606081	-0.0002500129999999	3.6733417856100004e-07	6.250650016895003e-08	-0.0025858	-0.00060476	6.686361640000001e-06	3.657346576000002e-07	-0.000136271	0.0004660359999999	2.1718955329600003e-07	1.8569785441e-08	0.0	0.0	0.0	0.0	0.0
702.45766448338	0.7943575565420815	493446.7703914449	0.6310039276355063	710.3383379786877	-2.307740462717561	5.325666043263863	504580.5544023244	700.4134881279532	-0.0404905968491675	490579.0543515664	0.0016394884332018	690.9925758212893	506.8653858637925	1.261411	32.496021	0.1973205	0.108747	0.0420795698	0.1584848724	-0.0525998288	0.0921548561	0.1231974716	0.0594144484	0.0068656915	0.1426849452	0.0504863046	-0.0982683045	-0.0545315051	0.0444814652	0.0430541231	0.0784934277	0.1043958596	0.0585248409	-0.2186189135	0.008907945	0.0983272004	-0.0115660243	0.1326715088	-0.0163188736	0.1297403896	0.0677124174	0.0881144485	0.1152924451	-0.0267128073	0.0357275263	-0.0638589737	0.0587642132	-0.0118634298	0.0886242075	0.1029895731	-0.0804665076	-0.0722369258	-0.0565382685	0.0049804564	0.0557701811	-0.0031476416	0.1268732936	0.1138289592	-0.0899701508	-0.043917796	0.1607128835	-0.0089837011	0.0107309149	-0.0962146602	0.011604812	-0.0962593546	0.0032718233	-0.0020884443	0.0535605072	-0.0308165749	-0.1126963762	0.1151048137	0.0671028122	-0.1310834911	0.1488910179	0.0900940655	0.1324009227	0.0678129742	0.0301555114	0.1143213015	-0.170463588	-0.0120060881	0.0366967936	-0.1115230504	0.0370134658	-0.0443343527	0.1262663632	-0.0725680882	-0.1329316325	-0.0387235734	-0.1382047338	0.0374410314	-0.0077331023	-0.0943492107	0.0696228705	0.0780696461	0.0642457027	-0.0796822298	-0.1129250785	0.0639930294	0.0607698656	-0.0047168666	0.0874045011	0.026664556	-0.0151387584	0.0769662732	0.0285182446	0.0539345488	0.1325511636	0.0259401119	0.0094497025	0.1472412908	0.1788751216	0.1016252937	0.0744157706	-0.046610055	0.060457883	0.0707519114	0.023592562	-0.0319554826	-0.1785750679	0.0713867084	-0.0258549876	-0.1035676303	0.0638585	0.0544923	0.00296941075929	0.0040779080222499	-0.101977	-0.0122152999999999	0.010399308529	0.0001492135540899	-0.197098	-0.0761999999999999	0.0058064399999999	0.038847621604	0.0008139469999999	0.0002078659999999	6.625097188088373e-07	4.3208273955958456e-08	-0.00172695	0.00085885	2.9823563025000003e-06	7.376233225e-07	-0.000114729	2.1542000000000005e-05	4.6405776400000013e-10	1.3162743441e-08	0.0	0.0	0.0	0.0	0.0
702.3385883082541	-0.1190761751258833	493279.4926268312	0.01417913548261	707.3994875474941	-2.9388504311936003	8.63684185692681	500414.0349824573	699.4246539076005	-0.9888342203527144	489194.8464937667	0.9777931153405608	689.3966926280834	505.5209842026045	1.107234	28.524162	0.30614998	0.139076	0.0419126938	0.0734678756	0.101835383	-0.0826423531	-0.0468363963	-0.0711680281	0.0335652114	0.1395972143	0.1654188486	0.0094418151	0.0118137671	-0.001195544	-0.1155003329	-5.29922e-05	0.1591494477	-0.0754553412	0.0199164302	-0.1397995626	-0.0070049246	-0.0039854307	-0.0779943374	0.1190132968	-0.1455641399	-0.0618113661	0.1571074664	-0.0758811207	-0.0605829903	0.1379947447	-0.0653445838	0.0283022499	0.0607819551	-0.033236656	0.099227303	0.0126603747	0.0844819886	0.1522955091	0.1305862151	-0.1054134431	0.0454051135	-0.0048761434	-0.1238694058	-0.0109881538	-0.0908246456	0.0052251889	0.077059734	-0.096277707	0.0056251679	-0.025371941	-0.0002669346	0.1166507392	-0.1040331848	-0.0373634649	0.0059061529	-0.0588904309	-0.0105680673	0.0462530078	0.0910519301	-0.0521318239	0.0153915523	-0.0989648715	0.1004947441	0.1119196251	0.1319164634	0.1034855235	0.0523217593	0.0767728651	0.009256928	0.0352888994	0.1088906678	-0.097019263	0.001536656	-0.0081395109	0.0259323223	0.0712973001	0.1326320009	-0.061487419	-0.0405149133	-0.1670730405	0.0816024151	-0.054687923	-0.0327155466	0.1237477122	0.1051755372	-0.0956244986	-0.2404337986	-0.0946188193	0.029635842	-0.0004109767	-0.0204753417	-0.1532591969	0.0010980883	-0.0035056319	0.037422925	0.0785367072	-0.0291960895	-0.052955716	0.1296893057	-0.1053651098	0.0099190007	0.0513347035	0.0317589536	0.0529359286	-0.097891198	-0.1027545007	0.0695158277	-0.030451217	-0.1064242213	-0.0086993799999999	-0.0725578799999999	0.0052646459500943	7.567921238439827e-05	-0.0159954	0.0859815999999999	0.00025585282116	0.0073928355385599	-0.12681	0.0702879999999999	0.0049404029439999	0.0160807761	0.00112743	0.0003134830000001	1.2710984049e-06	9.827159128906269e-08	-0.0008959089999999	0.0008310410000001	8.026529362808209e-07	6.906291436811664e-07	-0.000516655	-0.000401926	1.61544509476e-07	2.66932389025e-07	0.0	0.0	0.0	0.0	0.0
702.7132543577471	0.3746660494930438	493805.9178500559	0.1403746486427239	704.4158314732495	-2.983656074244664	8.902203569377077	496201.6636301494	700.5324542462796	1.1078003386791124	490745.7194523158	1.2272215903775563	690.4430317754501	501.7252986142344	0.959731	24.724257	0.0548194	0.0270173	-0.0540777085	0.0128323071	0.151000748	0.0505694289	-0.107835103	0.0708063202	0.0040882321	0.1037552874	-0.0064697051	-0.087377988	0.0118829505	0.0930644551	0.0235292814	-0.0765813202	0.0583436537	-0.0704465086	-0.1187458423	0.0010442031	-0.0665411308	0.0677570801	0.0457476773	0.0097805378	0.0999965981	-0.0625721503	0.0526257458	0.0844660132	0.1057641354	0.1005485556	0.0506287335	-0.0168763788	-0.0327444597	0.0208543305	-0.0202528479	-0.0680839324	0.127010714	0.0512397488	-0.0818116849	-0.0105005332	-0.0683649046	0.0658706828	-0.1792133744	0.0054925074	-0.2066578625	0.0744645977	-0.1528751053	0.1341154893	0.0524917838	-0.105957793	-0.0674041064	0.0565615828	0.0416619895	0.0931912503	0.037693549	0.0012156116	-0.0517744708	-0.0671555405	-0.0595934188	-0.0328756918	0.061450298	-0.0546242741	-0.0658306615	0.1283486276	0.0715658159	-0.0540166862	0.0018114294	-0.0370404528	0.0266925159	-0.0240446985	0.0247945868	0.129282399	-0.0753250773	-0.1174512793	-0.0415970388	0.0150055295	0.0894041887	0.0879022076	-0.0603834894	-0.0563683629	0.0185520674	-0.0120297099	-0.0006580359	-0.1113664894	0.1856408404	0.0498465558	-0.0410728255	-0.0349730338	-0.0395508199	0.0301825262	-0.1078878734	-0.0683190023	0.1149655703	0.0974334293	0.0408541374	-0.0194758738	-0.1033065885	0.0906245362	-0.1057696244	0.1461452693	-0.0065648889	-0.0070890262	-0.0620638019	0.0011047672	-0.0504372772	0.1538980654	0.0676152521	-0.034995421	-0.108871781	-0.017704	-0.0090046200000001	8.108318134440181e-05	0.000313431616	-0.00990067	0.00609473	9.80232664489e-05	3.71457337729e-05	-0.109234	0.017576	0.000308915776	0.011932066756	0.000910075	-0.000217355	8.28236505625e-07	4.7243196025000016e-08	-0.00105794	-0.0001620310000001	1.1192370436e-06	2.6254044961032424e-08	-0.00058015	-6.3495e-05	4.031615025e-09	3.365740225e-07	0.0	0.0	0.0	0.0	0.0
702.4517002332387	-0.2615541245083932	493438.3911605679	0.068410560047352	709.6321077685166	5.216276295267107	27.209538388565537	503577.7283759875	701.3565005339652	0.8240462876856327	491900.94084125	0.6790522842484725	691.8227798619677	507.687410647931	0.953533	24.564568	0.0713919299999999	0.0365633	-0.0748452133	0.0598250402	-0.001412823	-0.0138324217	0.0178853979	0.096610005	0.0298554729	0.017318771	-0.0217491639	0.1398957868	0.0294692797	0.0664520726	0.097794774	-0.0062095513	0.0046503797	-0.0853062628	0.029485268	0.020408977	-0.0163590478	0.0005161281	-0.0546276767	0.0319887669	0.0095199675	0.0717545997	0.1342676717	-0.0035224786	0.0270928115	0.058199469	-0.0472025243	-0.1160456693	0.0972500759	0.027206751	0.0154881245	-0.0224975538	0.1310651535	-0.1924147191	-0.0263065244	0.10265841	0.0593457163	0.0657917541	-0.0592337559	-0.0626823574	-0.0416863735	-0.1242620494	-0.0877151932	-0.0631940064	-0.0344178525	-0.0320350354	-0.1279015272	-0.0260321467	0.1528005544	-0.0463806755	-0.0497021685	0.0742570428	-0.0160015104	0.045842609	0.1611507543	0.1197456081	3.77576e-05	0.060250706	-0.071321778	0.0730679333	0.0220244355	0.0715466597	-0.0568407672	0.0472410108	0.0272219541	-0.0124888688	0.0393502212	-0.0940580727	0.1152242719	-0.0166253706	-0.0596250441	-0.0369885706	0.0354063084	0.0397131039	-0.1182283411	-0.0752325727	-0.0995220318	0.1156256106	-0.0516643565	-0.0177599822	0.0915238986	-0.0001586148	0.0712041503	-0.0410114295	-0.0641949526	-0.0542322072	-0.0721271121	-0.0117840406	-0.2053993402	0.0654005662	0.0361645203	0.0801593238	0.0537326686	0.0574414719	0.005828738	0.0529058795	0.1548840641	-0.0825750848	0.0045429147	-0.0355043386	-0.1988871681	-0.0164293603	0.0656857936	-0.0394798359	-0.1109009027	-0.0146645	0.0030395	9.238560250000005e-06	0.00021504756025	-0.040614	-0.0307133299999999	0.0016494969959999	0.0009433086396888	-0.0933089	0.0159250999999999	0.0002536088100099	0.00870655081921	0.00104765	0.000137575	1.0975705225e-06	1.8926880625000005e-08	-0.00122681	-0.00016887	1.5050627761e-06	2.85170769e-08	-0.000452315	0.0001278349999999	1.6341787224999992e-08	2.04588859225e-07	0.0	0.0	0.0	0.0	0.0
701.7030348091556	-0.7486654240831285	492387.1490603791	0.5604999172175706	711.6675165346232	2.035408766106684	4.142888845143935	506470.65409055824	702.399073426634	1.0425728926687725	493364.458350594	1.086958236527732	693.1883644421491	502.5253340936011	0.95476	24.596174	0.20206872	0.0962514	0.045750933	0.0564659715	0.0205013017	0.0472289917	0.0296068232	-0.0367231777	-0.0277636757	0.1126535246	-0.0762878444	0.0513295257	-0.0566776577	-0.0033976378	0.0399987418	0.0906147931	-0.0448119362	-0.0646864914	0.0526109723	-0.0918516534	-0.0062117011	-0.0181363251	0.0677652816	0.0700311438	-0.0953759847	-0.0086055818	0.0664487598	-0.094230022	-0.0127054723	-0.010786231	0.1167659919	-0.1151655192	0.021796532	0.0098492631	0.0659523822	-0.0822265623	-0.0944653044	0.0085932406	-0.0447151626	-0.0926886661	-0.1273412707	0.0875508417	-0.0681440538	-0.076756596	0.09410425	0.0604615323	0.1056964895	-0.1009771569	0.0966607853	-0.0523711486	-0.1266623946	0.0886317512	-0.1250010462	-0.003615915	-0.0575433232	0.1326089855	0.172854759	-0.0342375967	0.0270599363	-0.0285955847	0.0101249702	0.0621323402	0.0500110278	0.0939431626	-0.0999574827	0.0559366708	0.0816198195	0.0043794206	0.0840176891	0.0906326819	-0.0066337925	0.059142018	0.0464594472	-0.0716184394	0.0717341693	0.0175664734	-0.0272458766	-0.0091960626	0.0605329309	-0.1172670048	-0.017949248	0.0585857761	-0.0274960632	0.0135628599	-0.0966694843	0.1793258557	-0.0768504006	-0.0282340369	-0.0469035129	-0.0784442692	0.0127083346	-0.0491292143	0.0402949591	0.0598950122	0.1061659652	0.0801778813	-0.006586265	-0.1294910773	-0.0145120644	-0.0130626267	-0.1384842605	0.0764281209	-0.072551142	0.0912090178	-0.1780408724	0.0822586773	0.0637282764	-0.0438968002	-0.1125037874	-0.0245444	-0.0098799	9.761242401e-05	0.00060242757136	-0.00786503	0.0327489699999999	6.18586969009e-05	0.0010724950360608	-0.0256808	0.0676281	0.00457355990961	0.00065950348864	0.00238596	0.0013383099999999	5.692805121599999e-06	1.7910736560999997e-06	-0.000728886	0.000497924	5.31274800996e-07	2.4792830977600005e-07	-0.000452314	1.000000000015745e-09	1.0000000000314906e-18	2.04587954596e-07	0.0	0.0	0.0	0.0	0.0
