global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
767.2868182941249	-2.4357373043126245	5.9328162156201305	588729.0615279215	837.272242461145	-11.936101563833631	701024.8079959144	142.47052054215166	744.749520885942	-2.1081398289436493	554651.8488598402	4.444253538378558	746.3173179268125	539.9560631130395	1.382647	32.882591	0.130742107	0.0599781	-0.0409109336	-0.1347994214	0.0339801571	-0.1150244722	-0.1105427183	0.1203172293	0.0726188664	-0.1469113381	-0.0846953378	-0.0101007689	-0.0138112665	-0.0273043479	0.0508096688	0.1429551534	0.0406743822	0.12738372	0.0408525842	0.0834996444	0.1889549679	0.0409064955	0.0770639965	0.0445677487	-0.0834536339	0.0096803199	-0.1522421671	0.0056013816	0.1430546219	0.0193336489	-0.0533449962	-0.0543783823	0.0396398915	-0.1198020697	0.038168212	-0.1073160954	-0.0798834959	0.0207343752	0.1074876645	-0.0558379402	-0.1946925502	0.0631813854	0.0227136025	0.0131032655	0.0511301275	-0.111244473	0.0760226729	0.1451557996	0.1221700443	0.0073934481	-0.011610819	0.0246187373	0.0361231588	0.0507857665	0.0367470225	-0.0882889458	0.0063065981	0.0494924039	-0.0716588397	-0.0064370087	-0.0353217085	0.0917654234	0.0874797594	-0.1501225507	-0.0548062544	-0.1048625131	-0.0620147406	0.0165166285	0.0562011152	0.1012502839	0.160494937	0.1001499301	0.1178754263	0.0614347665	-0.0104211744	0.0344155958	0.1472378632	-0.1408945788	0.1219950579	-0.072875786	0.1106528242	0.0995471535	-0.0576835971	-0.0357118063	0.0462503365	0.1233376322	0.0028242559	0.1576769337	-0.0706383522	0.069620686	0.0456105517	-0.0153817871	-0.0801884421	-0.0406161842	-0.0060119013	-0.1270552617	0.0607918996	0.0055102778	0.0567084877	-0.0292106936	-0.0062360952	0.0510202325	-0.097841659	0.0046717314	0.0894725335	-0.0127546747	-0.101135669	0.0580287203	0.0571476618	0.0386753506	0.0940386689	0.0394798359	-0.0293067317	-0.012797	-0.01307131	0.000163763209	0.000170859145116	0.0857751	0.0203488	0.00041407366144	0.00735736778001	-0.0270599	-0.027459297	0.00073223818801	0.0007540129917342	-0.000426261	-0.000726255	1.81698440121e-07	5.27446325025e-07	-0.000165068	-0.000670999	4.502396580010001e-07	2.7247444624000005e-08	0.000513325	0.0	0.0	2.6350255562500004e-07	0.0	0.0
769.4209002857318	2.1340819916068767	4.554305946900773	592008.521796506	830.2071769561619	-7.065065504983068	689243.9566695199	49.915150589701646	744.1005146622447	-0.6490062236973699	553685.5759206174	0.4212090783979206	744.1720066772432	535.4547735401884	1.335493	31.76115	0.1753324399999999	0.094412	0.06570144	-0.0661463741	0.017552967	0.0033964834	0.0730763735	-0.0823876182	0.1215932293	-0.142150418	-0.1947082731	0.0063341948	0.0584529128	0.0159027605	-0.2012143329	-0.0199202358	0.035966463	0.0283435217	-0.1357705397	0.0660945473	0.0586095604	0.0332132336	0.0235056724	-0.1979846283	-0.0736597549	-0.0092939069	-0.2165611766	-0.0039541101	-0.1000949069	-0.1423542068	0.0405301663	0.0017384904	0.135969341	-0.0847559703	0.1622221899	-0.1484455341	0.0032289115	0.134152766	-0.0479559154	0.0126336572	0.0919879423	-0.0456283474	-0.0431522992	-0.0313101697	0.0706427141	-0.0813991413	0.0897768588	-0.1194369476	-0.0077510573	-0.0709031848	0.0207097405	0.0783255138	-0.1055754082	0.1099982065	-0.0747133083	-0.0046929409	-0.0372372126	-0.0054030073	-0.055110707	0.1128863707	0.1162051679	-0.0888083447	0.1674877105	0.1115723307	-0.1853481764	-0.0391443794	0.0692975605	0.1322436211	0.136398574	0.118470107	-0.0414815204	0.05694929	-0.0831329569	-0.0837343426	-0.148426662	-0.195990012	0.1937028444	-0.0787686402	-0.0192513919	0.0057182778	-0.0262692047	0.0350722962	-0.0070441482	0.0173444835	-0.1290003927	0.0363306787	0.0231856601	-0.0983768253	0.0112256185	-0.0469653835	0.1408423108	-0.0229486617	-0.035780881	0.1768560488	0.0776439099	0.142537638	0.028680653	-0.0939800463	-0.05817815	-0.147403851	0.0064077542	0.0500868052	0.0555385253	-0.0155335479	0.0369838621	0.1127541291	-0.0608423708	0.1218016232	0.0172883692	0.1556484698	0.092661062	0.034995421	-0.0361224311	-0.0160919	-0.0032949	0.0002589492456099	1.085636601e-05	0.142641	0.0568658999999999	0.0032337305828099	0.020346454881	0.0457888	0.0728487	0.0020966142054399	0.00530693309169	7.459879999999998e-05	0.0005008597999999	5.5649809614399975e-09	2.508605392560399e-07	-0.000233579	-6.8511e-05	4.693757120999999e-09	5.4559149241e-08	0.000236237	-0.000277088	7.677775974399999e-08	5.5807920169000014e-08	0.0	0.0
774.3106739004644	4.889773614732576	23.909886003334883	599557.0197161913	837.2134365245699	7.006259568408041	700926.3382972801	49.08767313990922	746.239332969115	2.1388183068703484	556873.1420701897	4.574543749803744	746.7396500042377	544.2032927189426	1.231916	29.29784	0.353111749	0.208078	0.046370922	-0.0635630944	-0.1137878371	-0.1375932189	0.0494353137	0.0582767737	0.1371641874	0.0452375768	-0.1022636233	-0.0316010395	0.0324162091	0.1263075357	-0.0060580003	0.0958825334	-0.0963754716	0.0118162158	0.0461655975	0.1476892088	0.0910393112	0.028361193	0.0389795422	-0.0088688937	-0.0613365173	0.0063977225	-0.0590243093	0.0739790556	-0.1197138293	0.1547443874	0.0384525309	0.0177705811	0.1275974454	-0.0489291688	0.0842873383	0.0397261719	-0.1915774577	0.1241440931	0.0187646891	-0.0103457452	0.1305797942	-0.0565226221	-0.0741479774	-0.0678478333	0.0027504251	0.1518922028	0.1015722858	-0.0327939818	-0.0222545802	0.1109167308	0.0047920504	0.0770832546	-0.0215433315	0.0034693013	0.1122250754	-0.0714587133	-0.0927018361	-0.0237997061	0.0995712581	-0.0408099384	0.1310935839	0.0196364624	-0.1253596532	-0.0386350102	-0.1221631031	0.0013097645	-0.1099290382	0.0023180731	0.1162136636	0.1286468855	-0.0252363444	-0.0336229853	-0.0568519105	-0.0073486053	0.0637645594	-0.1006467475	0.0380227116	0.0274655381	-0.0063656719	0.0701963219	-0.0385115346	0.0965868242	-0.036924785	-0.0215527965	-0.0866116643	0.0978431952	0.1124259325	-0.0355986177	0.1069400751	0.0851787154	-0.1158830526	0.031107966	0.0496118199	0.1128890758	-0.0061097823	0.0913678517	-0.0453391095	-0.0474803855	0.1089738604	0.0010052234	-0.0611939136	0.2746493041	-0.1133949021	0.0917599639	-0.0090028191	-0.0655555476	-0.0339911304	-0.0008528478	0.0825298761	-0.0107017238	0.0912438734	0.030451217	-0.0427992974	0.000295154	0.0163870539999999	8.7115883716e-08	0.0002685355387989	-0.0254093	-0.1680502999999999	0.0282409033300899	0.00064563252649	-0.0730897999999999	-0.1188785999999998	0.0053421188640399	0.0141321215379599	-0.000295516	-0.0003701148	8.7329706256e-08	1.3698496517904e-07	0.000232471	0.0004660499999999	2.1720260250000003e-07	5.4042765841e-08	7.64859e-05	-0.0001597511	2.552041395121e-08	5.850092898810001e-09	0.0	0.0
774.250507305274	-0.0601665951903669	0.0036200191768014	599463.8480624742	838.0744757208973	0.8610391963273969	702368.8268548569	0.7413884976121295	748.0339056303553	1.794572661240295	559554.7239726033	3.2204910364710746	748.4955648433838	577.1590749456122	1.412907	33.602234	0.314165238	0.199526	0.1410801999	0.0856367201	-0.1106333795	0.0938191838	0.1029853932	-0.0385938752	0.0254839583	0.1012140605	0.0344859223	0.1630873847	0.0283981651	-0.1131499154	-0.047116705	-0.0819271753	-0.0485351964	-0.1533730889	0.0479978948	-0.0389372515	0.037796202	-0.0227025072	-0.0869843993	-0.0144191443	-0.1369333306	-0.028797132	-0.0271049443	0.0335525651	-0.0359960958	0.0267322062	0.1077914225	-0.0881220841	0.0650321321	0.0527482318	0.0113270603	-0.027549892	-0.0800818952	-0.0783833951	-0.00627965	-0.0049575844	-0.0488951519	0.1122701348	-0.0171259777	-0.0783046075	0.1095556293	0.1458653025	-0.0284230425	-0.1329145316	0.0301898598	-0.0434158668	-0.0228154905	-0.0489274395	0.0433532929	0.0998403989	-0.1458396789	0.0342122597	-0.0516169614	0.0011907787	0.0900344995	-0.0983757846	0.1183773575	-0.0921424542	0.0600078861	0.0698622848	-0.0386981702	0.082969806	0.0821766928	-0.1312126592	0.0290298266	-0.0225158038	-0.0200583832	-0.1248967303	0.0032708468	0.0553146113	-0.0582569601	-0.061112783	0.0136635447	-0.0135574002	-0.0642155835	0.0311681442	0.0064951916	-0.0023989735	-0.0641014105	-0.0545321129	-0.1068723289	0.1596677285	0.0692588642	-0.1574821091	-0.0262219387	-0.0528861031	0.0380494601	-0.0161260807	-0.0204630746	-0.1366965698	0.0098386406	-0.0299531043	0.0212958092	0.107607402	-0.1383003062	0.0765081432	0.127701945	0.0719884978	0.0908186079	-0.1868457285	-0.1110918916	-0.0197621267	0.0408119957	0.0748747546	-0.0686574465	0.0361488815	0.0897877085	0.0258549876	-0.0493116688	0.000284941	-1.021300000000002e-05	8.1191373481e-08	1.0430536900000037e-10	0.159224	0.1846333	0.03408945546889	0.025352282176	-0.00614748	0.0669423199999999	3.7791510350400006e-05	0.0044812742069823	0.000169832	0.000465348	2.8842908224e-08	2.1654876110400002e-07	-0.000233579	-0.0004660499999999	2.1720260250000003e-07	5.4559149241e-08	0.000396676	0.0003201900999999	1.0252170013800997e-07	1.5735184897599998e-07	0.0	0.0
771.1593577653005	-3.091149539973572	9.555205478478822	594686.7550689906	843.1236002126709	5.0491244917735685	710857.4052355757	25.493658133427697	747.9299878726481	-0.1039177577072223	559399.2667591795	0.0107989003668969	749.4167365721385	563.3941685567938	1.35989	32.341358	0.213940963	0.145855	0.0160635147	0.1730090989	0.0212116795	-0.0416721243	0.0993655377	0.0216628633	-0.0781376214	0.0839028201	0.1928113541	-0.1465838716	-0.0714830591	-0.0226612127	0.1350900354	-0.0659970248	-0.1298028632	0.0136963574	-0.0433028717	-0.0577874526	0.0291536843	-0.1147296107	-0.0357071247	0.0897933661	-0.1321587776	-0.1280388721	0.0349734966	0.0113076904	0.0944022527	-0.04491129	-0.1680416305	-0.0301076127	0.0541824612	0.0423089127	0.0936602155	0.0879793845	0.057252902	0.035433298	0.0241420475	0.0367723152	-0.2065646916	-0.0152931469	-0.0832209847	-0.0125995618	-0.054697258	0.0357115412	-0.0384440953	-0.0458756068	-0.0163423294	0.0732170803	0.011666431	0.0970521808	0.0378983571	0.1849813588	0.0241504051	0.0935178398	0.1045208902	-0.0719717574	0.1056591024	-0.0271783155	-0.0671748075	-0.1103901401	-0.0179595096	0.0174921302	0.1191154234	0.1378907548	-0.1171993435	-0.0321671932	-0.1186800587	-0.0342747541	0.1195764765	0.0095329785	-0.0056856733	0.0913495616	0.0509809639	0.0067579832	0.0969327541	-0.0372518488	-0.0799410403	0.0275024467	0.1397567126	-0.0796222695	-0.1614804871	0.0971223115	0.0741516638	-0.0427647377	0.0546966693	0.0454540568	0.0467960408	-0.0741286477	0.0941512003	0.0097566656	-0.098902521	-0.0130663263	-0.1631709038	0.0068333931	0.1142762953	0.0638724174	0.0025580391	0.0249056563	-0.036707121	-0.0247100356	0.1287300728	-0.1403894034	-0.133870247	-0.0703239655	-0.1014958561	0.1162690346	-0.0667444822	-0.1035754081	0.0882931893	0.0212145853	-0.0556345156	0.000349834	6.4893e-05	1.22383827556e-07	4.211101449e-09	0.0294061	-0.1298179	0.01685268716041	0.00086471871721	-0.0627529	-0.05660542	0.00393792645841	0.0032041735733764	0.000710701	0.000540869	5.05095911401e-07	2.92539275161e-07	-0.000233579	0.0	0.0	5.4559149241e-08	0.00038849	-8.185999999999979e-06	6.701059599999966e-11	1.5092448010000002e-07	0.0	0.0
769.4345793520575	-1.724778413242916	2.9748605747887518	592029.5719026778	847.3466015329584	4.223001320287494	717996.2631294542	17.83374015114992	746.4462746814022	-1.4837131912458972	557182.0409857434	2.2014048338770844	748.3384235680275	561.7438522644511	1.278479	30.405237	0.241404751	0.15417	-0.0773574511	0.0981932565	0.0470578233	0.0918432244	-0.0674634746	0.0593516697	-0.1920562455	-0.0178369116	0.0169170854	0.1114911289	-0.0432890809	0.0504496209	0.0339076739	0.0386673854	0.2139936916	-0.0510658272	-0.0426422911	0.0183063276	0.0173243649	-0.138657124	-0.0396321062	0.0937949665	-0.1569331428	0.128902	0.0652302553	0.2010999837	-0.0060589602	-0.0208974526	-0.010474923	-0.0297791439	-0.1409646618	0.0176046662	0.0320198893	0.0438193023	0.1005092058	-0.0639666514	0.0050898371	-0.0428393933	-0.063335507	-0.0758717736	0.0520388111	-0.0514606636	-0.0456104004	-0.0350083989	-0.034947739	0.1141292394	0.1819489852	-0.0572396188	0.1293428228	-0.0754148018	0.0428442712	-0.0099908546	0.0645938668	-0.0266407377	0.010415914	0.0904733199	0.0624044141	0.0797447544	0.1034304989	0.0684662293	-0.0144151167	-0.0996798385	0.0791176122	0.0123134968	0.1883266374	0.0660467509	-0.0646202573	0.0357201148	0.0865598063	0.0536868064	-0.0394474955	0.0106377144	0.1667353708	-0.0639814497	-0.0876376981	-0.0395725657	-0.2564457597	-0.1521949209	0.1122018937	-0.0216108083	0.0977454862	-0.0352612814	0.1209604925	-0.0207979195	-0.0745835904	0.0879883766	0.0431360107	0.0655080049	-0.0589982406	-0.0446017381	-0.0586053161	-0.0353220284	0.075430352	-0.03642799	0.0755737275	0.0529174073	0.0507195814	0.078228749	-0.0144476933	-0.06980391	-0.0002235999	-0.0222387599	0.0411368943	0.0552835056	-0.0308955686	-0.039194121	0.0228279791	0.0870549844	0.0867609543	0.0165379384	-0.0617435365	0.000349833	-9.999999999615351e-10	1.2238312788900002e-07	9.999999999230705e-19	0.135498	0.1060919	0.01125549124561	0.018359708004	0.0397109	0.1024638	0.00157695557881	0.0104988303104399	5.372e-05	-0.000656981	2.8858384e-09	4.3162403436100006e-07	-0.000233579	0.0	0.0	5.4559149241e-08	0.00038849	0.0	0.0	1.5092448010000002e-07	0.0	0.0
768.357997370796	-1.0765819812614836	1.1590287623769016	590374.0121236602	842.5041331307963	-4.842468402162126	709813.2143424745	23.44950022593861	746.3667262030764	-0.0795484783258189	557063.2899830979	0.0063279604039532	747.9574077811121	551.69430451904	1.076965	25.612755	0.114960935	0.0922259	-0.0983659283	0.0835019272	0.0666346266	0.0866289268	-0.0270573467	-0.1398487664	-0.1264829101	-0.063374881	-0.0288867333	-0.1476878719	0.0807836462	0.0385612651	0.0534980497	-0.131020532	-0.0021764353	0.1043506263	-0.1068751628	0.1168287284	-0.1697240827	0.0742810994	0.1141183139	-0.0947405132	-0.0677040592	-0.0993509554	0.1231836228	0.0781279983	-0.143848918	-0.0138935031	-0.0418712519	-0.0933721916	-0.0372496067	-0.0889592772	-0.0966150084	-0.0010971933	0.2132430275	0.0335136756	-0.0651479682	-0.0404171505	0.0231609231	0.1470146671	-0.037992056	0.0250796487	-0.0216391212	-0.0361144758	0.1094346858	-0.0202347333	-0.0555285772	-0.0165776056	-0.0272317399	-0.0580834241	-0.0396886321	0.0473597774	-0.0567551094	-0.0871742788	-0.2384294148	-0.0312329443	-0.0152895204	0.0179184192	-0.0096262356	0.1213516276	-0.0346995135	0.1055418502	0.1281929297	0.0154555621	-0.0628752378	0.1386429933	-0.0592423928	0.0842458966	-0.1252733379	0.1739508868	-0.0481987778	-0.0368907294	-0.0097702665	-0.0396117678	0.0577451969	0.1380122965	-0.159331604	-0.1167375802	-0.085144252	-0.0604102161	-0.0687001708	0.0449977064	-0.0683230901	-0.0624444208	0.0668232809	0.0112766983	-0.1086845187	0.0704456426	-0.0021774057	0.0027461922	0.0748065286	-0.1302207756	0.1258139621	0.0097574867	0.0871907853	-0.0528276634	0.0753548412	-0.0099115045	0.0035117361	0.0012294216	0.0069693231	0.0107931137	0.0048044001	0.0102639717	0.2107556582	0.1132982995	-0.0918208256	0.0967811404	0.0851916578	0.0118330366	-0.0676152521	0.000344308	-5.52500000000004e-06	1.1854799886400001e-07	3.052562500000044e-11	0.0452535	-0.0902445	0.00814406978025	0.00204787926225	0.0384744	-0.0012365	0.0014802794553599	1.5289322500000036e-06	0.0003628	0.00030908	1.3162384e-07	9.55304464e-08	-7.317079999999998e-05	0.0001604082	2.5730790627240007e-08	5.353965972639997e-09	0.00038849	0.0	0.0	1.5092448010000002e-07	0.0	0.0
768.3219022456932	-0.0360951251028609	0.0013028580561911	590318.5454704405	842.7831272048876	0.2789940740913152	710283.3995012498	0.0778376933780703	746.3454852346404	-0.0212409684360181	557031.5833301308	0.0004511787400999	747.5642886867238	551.8700442391347	1.021377	24.290741	0.142541679	0.0706789	-0.0773882869	0.0995180221	0.108948008	-0.0096950565	-0.0035147858	0.0970391867	-0.0912596522	-0.0737381549	-0.0807794883	-0.0592893337	0.0598464055	-0.0649876405	0.1127184312	0.0465065007	0.0906214686	0.0516010841	-0.0938454245	0.0120008902	-0.0321940407	-0.0325058044	-0.0901126089	-0.1077113477	-0.0192351849	0.0056432055	0.1297738973	0.1142824608	-0.0203264101	0.0215751964	-0.105547847	0.1237703425	-0.0423948838	0.1149616023	0.1325021629	-0.0394163732	-0.0835469035	0.0038033646	-0.0251045946	-0.0285429913	0.1419345014	-0.1082937122	0.1545453897	-0.0132021422	0.0196647471	0.0384991448	-0.0483085549	-0.0953128776	0.062314658	0.0213521465	-0.1066218734	0.0093877906	0.0333895335	0.0628912291	-0.0079613467	0.0492075374	-0.1035979366	0.0231728564	-0.1253617632	-0.044247684	0.0014701539	0.0516501494	-0.0692170971	-0.1192161441	0.0392219321	0.0385156605	0.0114841421	0.1571194319	0.0215995582	0.0527114766	-0.0368583063	-0.0421204449	-0.149105981	0.0664507995	0.0538815749	-0.0848073499	0.1050797057	0.0758350225	0.0168461912	0.0370271265	0.0245647242	-0.1400276078	0.1868412528	-0.0341233959	0.1047472882	-0.0083220036	-0.0656125288	-0.0253330904	0.0236803681	0.0833361269	0.0632760858	0.0466592878	0.0304905076	0.0649802092	0.0657483981	-0.0306727403	0.0462423358	-0.0368212391	-0.0430235667	0.0557625949	0.0509353961	0.0561509166	0.0176325184	-0.0395610876	-0.1203748577	-0.0292912373	-0.0403412091	-0.1995066261	-0.0313369653	0.0319640908	0.0835859703	0.0071079182	-0.0732270951	0.000336149	-8.158999999999987e-06	1.12996150201e-07	6.65692809999998e-11	0.0810995	0.035846	0.001284935716	0.00657712890025	-0.00786423	-0.04633863	6.184611349289999e-05	0.0021472686302769	-0.000398797	-0.0007615969999999	1.59039047209e-07	5.800299904089999e-07	0.000301194	0.0003743648	1.4014900347904004e-07	9.0717825636e-08	0.000459506	7.101599999999997e-05	5.043272255999996e-09	2.11145764036e-07	0.0	0.0
768.481245874717	0.1593436290238514	0.0253903921104908	590563.4252611573	842.4297903984785	-0.3533368064090609	709687.9517508245	0.1248468987633542	746.6534004119803	0.3079151773399644	557491.300346773	0.0948117564363017	748.2030865844671	554.3606370348368	1.038137	24.689325	0.164155838	0.0847641999999999	-0.1086775308	0.0749875274	0.0743388911	0.1338057319	-0.0233053188	-0.1092586472	-0.1508898327	-0.0450258926	-0.0924418256	0.0243413739	0.1037148261	-0.0812837481	0.0266433941	-0.1358200752	0.1438894219	0.0267906481	-0.1016022981	0.1457849282	-0.1307042523	0.0138991281	0.0786820409	0.0774782698	-0.0424309156	0.0367200655	0.0367923887	-0.055465465	0.0268553334	0.0326280062	0.0879431599	0.067492715	0.0671732869	-0.1139249409	0.0734160614	-0.1368030065	0.0117646614	-0.2146788972	0.0714261151	-0.1438322676	-0.0095158448	0.0596954056	0.0302031326	-0.0781635236	0.160692154	0.074478109	-0.0662708611	0.1054637558	-0.0054885276	-0.0147883484	-0.067360098	-0.0938187835	-0.0101746739	-0.0700032058	-0.071720265	0.0905168437	-0.0125689612	-0.0237091708	-0.1238214908	0.0396498966	-0.1563812607	-0.1062150469	-0.1759937557	0.0674311505	0.0982854295	0.0028765446	0.0987994189	0.1399631741	-0.0364931734	0.1268686984	-0.1244887907	0.0797499988	-0.0967387552	0.009682312	-0.0504813727	0.0058046473	-0.0586009457	-0.1614687245	0.0240804447	0.0089834675	0.0552893921	-0.037773904	0.0360456609	-0.03515236	-0.0513496776	0.2677053524	-0.0378320524	0.0106756882	-0.2074765381	-0.0729777236	0.0206045698	-0.0093687518	0.1636947912	-0.082261076	0.0289940373	-0.1206043556	-0.1307283309	0.1013076953	-0.0552260759	0.1273934051	0.0726617286	-0.0712663842	-0.0493675874	-0.1226365567	0.0076380175	-0.1130193468	0.0578974023	-0.0410647165	0.0717676042	-0.0454151378	0.0819445778	0.0023706562	-0.0785574968	0.000363107	2.6957999999999995e-05	1.31846693449e-07	7.267337639999996e-10	0.112969	0.0318694999999999	0.0010156650302499	0.012761994961	0.0596076	0.06747183	0.0035530659777599	0.0045524478435488	0.000325163	0.00072396	1.0573097656900001e-07	5.241180816000001e-07	-0.000233579	-0.000534773	2.85982161529e-07	5.4559149241e-08	0.000496524	3.701800000000005e-05	1.370332324000003e-09	2.4653608257600004e-07	0.0	0.0
768.401089964249	-0.0801559104680791	0.0064249699829667	590440.2350582458	844.923863770999	2.494073372520461	713896.3355697136	6.220401987515586	747.4707570835292	0.8173566715488505	558712.5326950243	0.6680719285254155	749.2350585916327	548.9832431358227	0.988671	23.512922	0.177045074	0.121498	-0.1129696462	0.0595928923	0.1060741792	-0.0331439601	-0.0352295169	0.0226164921	-0.1347355437	-0.0374712448	-0.0385930181	-0.1172474829	0.0284962712	-0.1470313328	0.1645217793	-0.0667185788	0.0274085132	0.0761042116	-0.0651579177	0.1575126024	-0.1036360839	0.1040443913	-0.0711140732	0.1244901726	0.0450934175	0.0101378565	0.0491788822	0.0284795992	-0.0701110084	-0.120944231	-0.0937501016	0.1185830926	0.0063580809	-0.0029816699	-0.0878465955	-0.1124334237	-0.1171382868	0.196329826	-0.039959341	-0.0100983088	-0.0750480779	-0.0148146411	-0.1434039363	0.0383779471	0.0320170587	-0.1057620285	-0.0652260489	-0.0819562378	0.0281118348	0.0355103927	0.0818504133	-0.051487996	0.0359076892	-0.0487884314	-0.09060031	0.0391843475	0.0440036423	-0.0634868399	-0.014408148	0.057643793	0.0582380339	0.0844705155	-0.0222910079	-0.0431130426	0.1345862981	0.0527832675	-0.0599581447	0.1090356468	-0.0087971014	0.142266626	-0.1138158189	0.0539056117	-0.0112590017	0.0443545192	0.0832493553	0.0514136308	0.0287559045	-0.1915522126	0.0364516588	0.1469880311	-0.1384822172	-0.0842392538	0.0579144315	-0.0751154996	-0.060559781	-0.2139934492	-0.0778177226	-0.0167194866	0.0791029766	0.077871159	0.0772343873	0.0313445433	0.0688125023	-0.1052827148	-0.14317602	0.0903152998	0.0657848753	0.0255055325	-0.0371116504	-0.0957916867	0.0719213858	0.0753594038	-0.0199766762	-0.0159477561	0.097429266	0.0051044203	0.0168933292	0.0306718944	0.0140224854	-0.0555198596	0.0802681812	-0.0023706562	-0.0835859703	0.000349833	-1.3273999999999968e-05	1.2238312788900002e-07	1.7619907599999915e-10	0.0496978	-0.0632712	0.00400324474944	0.00246987132484	-0.0429361	-0.1025436999999999	0.0018435086832099	0.0105152104096899	0.000441467	0.000116304	1.94893112089e-07	1.3526620416000005e-08	-0.000233579	0.0	0.0	5.4559149241e-08	0.00038849	-0.000108034	1.1671345156000005e-08	1.5092448010000002e-07	0.0	0.0
