global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
809.7162398700177	-0.2650405399859892	655640.38910924	0.0702464878360647	836.611050383995	1.066324877242323	699918.0496246114	1.1370487438258554	771.2342232918535	-0.1942142037655685	594802.2271765885	0.0377191569442937	769.6678211314912	589.8481595436639	1.030435	20.142342	0.14473737	0.072198	-0.0728035865	-0.0251040694	-0.1127627824	0.0516410972	0.006320781	-0.0722554844	0.0321829109	-0.0577155111	-0.0448598965	0.0247852038	-0.0434898106	0.0483908674	-0.0289472592	0.0377759801	-0.0187546846	-0.0820265975	-0.0140159156	-0.015944029	-0.1104323527	0.1085737668	-0.0828789376	0.0917799636	-0.1135088229	0.0476564363	-0.0943501217	0.0148661656	-0.167697774	0.0689431294	-0.0560359771	0.0553560851	-0.0146130523	-0.0043888181	0.0740179157	-0.0265122948	-0.1906607621	-0.1707311673	-0.0782106516	-0.1034617149	0.0354277134	0.0538702182	-0.0518487167	0.0568484552	0.0287730637	0.0853957394	-0.0857342099	0.0702394602	0.0301696674	-0.0867211013	0.0348579273	0.1258311299	-0.0495019632	0.1221572414	-0.1089771806	0.12515524	0.0823510637	0.1844837828	0.0352260631	-0.0677880543	0.0062425615	-0.0225435673	-0.092125613	-0.055340153	0.0383022361	0.0818711234	-0.0318489055	0.0704031721	-0.0341284044	0.0798524051	0.0306476275	-0.0057162246	0.0626903068	0.0318361223	0.1130361185	-0.1698575978	0.0067736561	-0.0578745087	-0.1203810706	-0.0838991233	0.0821886337	-0.0839413574	0.0585324261	0.0991764015	-0.1548794931	-0.0727870353	-0.0075746024	-0.1051145509	0.0653273373	0.0729522314	-0.1238211903	0.2150037954	0.0017534631	-0.0625512117	-0.0223186166	-0.0432428041	0.1309961171	-0.0385139833	0.0447131607	-0.2129587323	-0.0142452992	0.0077710998	-0.0484955101	0.0424749313	-0.0821438579	-0.0799657507	-0.0178802166	-0.1369339767	0.0338659069	0.1421298329	-0.083990946	-0.0079443838	0.125205462	0.0376448026	0.0115451739	-0.0322052992	0.1025263906	0.0685692013	0.0200485104	0.00595162	0.02178642	3.5421780624400006e-05	0.0004746480964164	0.0129063	0.056404	0.00016657257969	0.003181411216	0.0516722	-0.0181228999999999	0.00267001625284	0.0003284395044099	0.000980061	0.00033015	9.605195637209998e-07	1.0899902249999998e-07	-0.00010214	-0.0003213	1.0432579599999998e-08	1.0323369e-07	0.000196194	0.000317031	3.8492085636e-08	1.00508654961e-07	0.0	0.0
808.7825896610533	-0.9336502089644227	654129.2773388397	0.8717027126993102	835.4199605055153	-1.1910898784797157	697926.5104110368	1.4186950986168234	770.7834720505957	-0.4507512412577625	594107.1607863714	0.2031766814954136	769.6752283958346	591.1380484988455	0.840053	16.420853	0.02867751	0.0186453	-0.0826806412	0.0041606886	-0.1118889671	0.0163530658	-0.0075229268	-0.1094745042	0.0234141967	-0.0197453116	-0.021335836	0.0305038316	-0.0089243716	0.0394965075	-0.0873797154	-0.0041828012	-0.0160347733	-0.0966572432	-0.0268599947	-0.0310440607	-0.0773263436	0.0271506083	-0.0404136612	0.0486477908	-0.1361009114	-0.0783483528	-0.0414717415	-0.0403120641	-0.026070815	0.0690147147	0.0712424589	0.0518478541	-0.057939776	-0.0025296273	-0.0332407827	-0.1583019155	-0.0257164888	-0.1803110313	0.0087400896	0.0706580728	-0.0491344234	-0.0527464815	-0.0631936679	-0.0677630672	-0.0252817144	-0.089988246	-0.0359239889	0.1797142015	-0.0932290232	-0.0767975599	-0.0698039639	0.1667614344	0.0376951604	0.1865755393	0.0887426178	0.1592444774	0.010737543	-0.0992345732	0.0554493996	0.1119990842	-0.0245338538	-0.1336770874	0.0350070131	-0.0292583254	0.0004635131	-0.0026375591	0.0611767005	0.059365627	-0.0381108668	0.0774722179	0.0405590061	-0.0367271696	0.0555348893	-0.0041448544	0.0420945577	-0.0704112581	0.1258616774	-0.0557346198	-0.0184098182	0.00332245	-0.0107723901	-0.0059898841	0.0304971708	0.0386581709	-0.0310505216	-0.0480664528	0.0410257755	-0.1907848411	0.2137120283	0.1089416882	0.035490352	-0.0191577626	-0.0279329023	0.0178348853	-0.0679240456	0.0222644197	-0.0248667414	0.0123141037	-0.1045871648	-0.0784104568	-0.0039373979	-0.0312834233	0.0764679041	0.0690884515	0.0329226939	-0.2210135358	0.0597026675	-0.0948712014	0.0494847887	-0.0680576686	-0.2011652386	0.0925374731	0.0381970475	0.0376762488	-0.0268658146	0.0198248576	0.1014413551	0.0647104904	0.013011472	0.00713973	0.00118811	5.0975744472900006e-05	1.4116053721e-06	0.0141037	0.0011973999999999	0.00019891435369	1.4337667599999988e-06	0.0516676	-4.600000000000437e-06	0.00266954088976	2.1160000000004017e-11	0.000950229	-2.9831999999999927e-05	9.02935152441e-07	8.899482239999956e-10	0.00021916	0.0003213	4.80311056e-08	1.0323369e-07	0.00037081	0.000174616	1.375000561e-07	3.0490747456e-08	0.0	0.0
807.9958530256525	-0.7867366354007572	652857.2985066519	0.618954533481704	831.6786740017434	-3.741286503771903	691689.4167892982	13.99722470330579	770.4704625946404	-0.3130094559553527	593624.7337307992	0.0979749195174658	769.2784790145362	588.4590195917134	0.8614629999999999	16.839369	0.04179109	0.0285562	-0.1101691302	0.0476523733	-0.0738737417	0.0011370475	0.011704275	-0.1637444168	0.0186772894	0.0170548165	-0.0601374148	-0.0275068582	-0.0123438601	0.0120147411	-0.0275994652	0.0030047111	-0.0160403469	-0.0220684594	-0.0518725292	-0.0116466364	-0.0656904888	0.0533237723	0.0182638796	0.0367047189	0.0573648756	-0.0582817172	-0.1711020525	-0.0296647005	-0.0046719202	0.0869154368	-0.059442667	-0.0633923148	-0.0608040707	0.0412745759	-0.1098929637	-0.0679120938	0.048881269	0.0095334846	0.0577575879	7.61715e-05	-0.0833821092	-0.0003247073	-0.0613414243	0.1269221906	0.0168851774	0.0790302473	-0.0652742545	-0.0434074045	0.0177395578	-0.0288702815	-0.1378784445	0.1050172073	-0.0894614914	0.0665452273	-0.0647903743	0.1239365057	-0.0720993057	0.0098870416	-0.0363884961	-0.0691152555	0.1056228099	-0.038484376	0.0119732832	-0.0729163776	-0.2130733057	-0.1088595867	0.0877068341	-0.0012706179	-0.0695213057	0.0693730339	0.065632812	0.0159992651	0.0328207565	-0.0260279481	-0.0041535524	-0.0484183026	0.0874295633	-0.0443617117	-0.0839124413	-0.1013810529	0.0287161952	-0.024868745	-0.0109959789	-0.1046617977	-0.0645789895	0.0356975325	-0.1137568484	-0.027385931	0.0629701005	0.0678741003	0.0407063711	-0.0555820668	0.1150065939	-0.019653109	0.0426628557	-0.1270231977	0.058758125	-0.0874879067	-0.13109147	-0.0285828321	0.0152524269	-0.0188937834	0.1049401592	-0.0122393634	-0.116835357	-0.0172843773	-0.0192133191	-0.0343570171	0.0263897031	-0.0324655961	-0.2276742862	-0.0792163559	-0.0680059555	0.0524692609	-0.0201313822	0.0863183177	0.1003129872	0.0607412226	0.0059244253	0.00715045	1.0719999999999652e-05	5.11289352025e-05	1.1491839999999255e-10	0.0110222	-0.0030815	0.0001214888928399	9.495642250000003e-06	0.0786102	0.0269426	0.00617956354404	0.00072590369476	0.000964684	1.4455000000000023e-05	9.30615219856e-07	2.0894702500000067e-10	4.32916e-05	-0.0001758684	1.87416263056e-09	3.0929694118560004e-08	0.000326008	-4.480199999999998e-05	1.0628121606400002e-07	2.0072192039999983e-09	0.0	0.0
807.0135553122855	-0.9822977133670748	651270.8784577752	0.9649087976861837	830.1598680533468	-1.5188059483965617	689165.4065263502	2.306771508884779	769.2102733554101	-1.2601892392302716	591684.4446355047	1.5880769186717707	768.131185915541	585.3118326621396	0.8746739999999998	17.097607	0.03867978	0.0189236	-0.1405038273	0.0554835066	-0.011526455	0.052270742	-0.0003695971	-0.180755258	-0.0377030536	0.0046990071	-0.0589724349	-0.0807485425	0.0212134017	0.0244501707	-0.0119601545	-0.0279142717	-0.0319826122	-0.0472435337	-0.1208806329	-0.071436327	-0.0440090382	0.0246655004	-0.0417547367	0.0131775298	-0.0276211844	-0.0415898838	-0.1148375203	-0.1601823376	-0.125378507	-0.0387408402	0.0373214769	-0.0432178066	-0.2143988952	-0.0327643516	0.0201458684	-0.0917941985	0.0517719881	-0.0553988374	0.0157714941	-0.0158436114	0.0264158168	-0.0855598399	0.0051549133	-0.0674844986	-0.0352730029	-0.0913267987	-0.1779053373	-0.0363395956	0.0400260249	0.1093036663	-0.0339118103	-0.0710510825	0.0154009484	-0.0599571622	-0.1230684337	-0.081288971	-0.1128344763	-0.0531202031	-0.1153213841	0.0102021635	-0.009345941	-0.1695792503	-0.0352790074	0.042153327	0.0408241673	0.0289766265	0.0510348487	-0.017557814	-0.1159109041	0.0213863388	0.0795291011	-0.0390388235	-0.0001888209	-0.0190562283	-0.0046848696	-0.0671809059	0.1285356927	-0.0839541446	-0.0897901621	-0.083610068	-0.0290062312	0.053489478	0.0358523474	-0.0427989462	-0.0159185663	0.0165477203	0.0501884482	-0.0442288714	0.1285413266	0.1079866657	0.123667861	0.1528786111	0.0029541086	0.0871578591	0.0850037615	0.0294778037	-0.1437952008	0.0342515685	0.0389380421	0.0318927885	-0.0464028877	-0.0133104815	-0.0607426105	0.0309178015	-0.0093739716	0.1336485383	-0.1160915728	0.044774788	-0.0655511109	-0.1949439291	-0.0547382748	-0.0642523617	-0.0052140682	0.0837157394	-0.0780096069	0.0516497591	0.099141769	0.0566681795	-0.0011853914	0.0138319	0.0066814499999999	0.00019132145761	4.464177410249999e-05	0.006165	-0.0048571999999999	3.8007225000000006e-05	2.3592391839999992e-05	0.0786194	9.200000000000874e-06	0.00618101005636	8.464000000001607e-11	0.00122723	0.0002625459999999	1.5060934729e-06	6.893040211599994e-08	-0.000153118	-0.0001964096	2.3445121924e-08	3.857673097216e-08	0.000242325	-8.368300000000003e-05	5.8721405625e-08	7.002844489000006e-09	0.0	0.0
807.7919004145523	0.778345102266826	652527.7543753539	0.6058210982227558	834.4003809154034	4.240512862056562	696223.9956717703	17.981949333267135	769.5217651304184	0.311491775008335	592163.7470094349	0.0970271258978432	768.6860219121667	585.063401292931	0.999246	19.532671	0.100312074	0.0505474	-0.1387644506	0.0565081315	0.0516032336	0.0523231243	-0.0331565379	-0.1123583545	-0.0031389481	-0.0540519027	0.0057680955	0.0395821819	0.0547332812	-0.0966017794	-0.0573381107	-0.1201687968	-0.0733280646	0.1271364659	-0.0852815004	0.0381426821	0.0631216866	0.0452877089	-0.0211306388	0.0783172177	0.0450288829	-0.0289843619	0.0419353285	0.0795839906	-0.0543175895	-0.1056836066	0.0549496108	-0.0735222257	-0.0195606793	0.0286271127	0.1150230779	0.0849564201	0.0243723748	-0.0098982695	-0.1695441193	-0.0403984598	0.0201846441	-0.0196159368	-0.1112047344	0.1121818138	-0.094322401	0.0439026157	0.0360970409	-0.0056666209	0.0030428462	0.026943508	-0.0377200466	0.0613097308	0.0895966787	-0.008146666	0.1805255494	0.1139988369	-0.0093160274	-0.0293053298	-0.1482055479	0.0369654241	0.011232155	-0.0696392126	0.0013830364	0.0560229432	0.1323748706	-0.0707188589	-0.0355713791	0.1227746877	-0.0844230635	0.0243445565	0.0703499892	0.1208340597	-0.016119941	-0.0666861011	0.0287744376	0.0219337612	0.0417149517	0.0805340143	0.0192636742	-0.0127454821	0.0052833448	-0.0277082943	-0.1111591939	0.1293540854	-0.1029525385	0.0037148085	0.1614035846	0.0087844367	-0.049580447	-0.0912106839	0.0681538977	0.1589121311	-0.0368368985	0.0302292074	0.1094030168	-0.0794725689	-0.0554985572	-0.0113298086	-0.0127633941	0.0357839566	-0.0017150757	0.0046353878	-0.0328756676	-0.1602486907	0.0159482089	-0.0914148118	0.172501259	0.0902682226	0.1018265267	0.1326899678	-0.0650268511	0.0548724368	-0.0675776793	0.0619403448	-0.0216960468	-0.072428575	0.0979282008	0.0524983198	-0.0082906521	0.00747058	-0.0063613199999999	5.58095655364e-05	4.046639214239999e-05	-0.000859154	-0.007024154	7.38145595716e-07	4.933873941571601e-05	0.0476115	-0.0310079	0.00226685493225	0.00096148986241	0.000815795	-0.0004114349999999	6.65521482025e-07	1.6927875922499997e-07	-0.000192799	-3.9681000000000015e-05	3.7171454401000004e-08	1.5745817610000011e-09	-0.000424933	-0.000667258	1.80568054489e-07	4.45233238564e-07	0.0	0.0
809.3978752064389	1.6059747918866378	655124.9203886981	2.5791550321753296	832.1832236667474	-2.217157248656008	692528.9177523797	4.915786265267879	769.647218595795	0.1254534653766086	592356.8410922436	0.0157385719749999	768.1805913054674	583.0095180894228	0.990946	19.370434	0.053345141	0.0247853	-0.1312060912	0.0034595773	0.1191963886	0.1287167929	-0.0201361178	-0.1351177693	-0.1343418276	0.0237673796	-0.0425469285	-0.0325486654	-0.0575935817	-0.0415242072	0.0171664942	-0.0528172821	-0.042376501	0.0269035978	-0.0697250226	0.0166624785	0.1392886047	-0.0399447927	-0.0259842781	0.0464572384	-0.016961959	0.0469285212	-0.0352523607	0.0586040049	-0.0859722138	0.1139125433	-0.0535789823	-0.1332376561	-0.1549602694	0.1213510471	-0.0459708932	0.1244303164	0.1598273824	-0.0479666557	0.017938502	0.0529158894	-0.0708206103	-0.0073943606	-0.0044026291	0.0594137757	-0.0073294895	0.1984802998	0.0241743596	0.0269961438	-0.0621324808	0.0661970154	0.1204753263	-0.1208593603	0.0502188298	0.0187109375	0.0799532322	-0.0040858356	0.0413004198	0.0161081637	-0.0973225074	0.1197500711	-0.0714100047	-0.0567339301	-0.0227961182	-0.0188009752	0.0886913205	0.0155836093	0.0273121471	0.0439609075	-0.0695142503	-0.1040219363	0.0815869033	0.0433520371	0.0856885483	0.0259457552	0.0669142794	0.0286975347	0.1077356845	0.0408050066	-0.0847553512	-0.1985157606	-0.1590314002	-0.0458329574	-0.118439301	0.0488862895	-0.0470180779	0.0228790111	0.1640714203	0.0512548041	0.0182742882	-0.0210117467	0.0777315811	-0.1036385891	0.1284876274	0.1077502035	0.0771856179	0.0580001969	0.1769051904	0.0444902183	0.0455553153	0.0935242742	0.0217372611	0.009881443	0.0541219003	-0.0987043431	0.1011835089	0.0929474494	0.0766076827	-0.0282842294	-0.0140752165	0.0915014214	-0.0009217967	0.0967151643	-0.0540621288	0.0063375228	0.1500589363	-0.0944615604	0.0966728009	0.0482387676	-0.0153640485	0.0112348	0.0037642199999999	0.00012622073104	1.4169352208399996e-05	-0.0126746	-0.011815446	0.00016064548516	0.0001396047641789	0.0655546	0.0179431	0.00429740558116	0.00032195483761	0.00110589	0.000290095	1.2229926921e-06	8.415510902499999e-08	-8.64465e-05	0.0001063525	7.47299736225e-09	1.1310854256250002e-08	-0.000424933	0.0	1.80568054489e-07	0.0	0.0	0.0
810.7955977789442	1.397722572505245	657389.5013777154	1.95362838969068	834.1829571065804	1.999733439832994	695861.205927079	3.9989338303862985	769.5402955252067	-0.1069230705883228	592192.2664370225	0.0114325430240354	768.0005309873034	594.0604129868452	0.9178980000000002	17.942524	0.086024445	0.0377126	-0.0795913969	0.0090546004	0.1231550176	0.1311955308	-0.013833872	-0.0778160561	-0.1366373502	-0.0653793508	0.0153513206	0.0023983038	0.054067316	-0.0449131002	0.0459115198	-0.0491638816	0.0528542304	0.1280164425	-0.0879967648	0.0092334765	0.1107741352	0.0147589297	-0.0810450855	0.0018332126	0.0199462722	0.0092008903	0.0894151607	0.0759297048	-0.1307838516	0.005742962	0.0495195545	-0.018640962	-0.0108723252	0.043776837	-0.1044610752	0.1353600219	0.0501440999	-0.0029993363	0.025463475	-0.0473813265	-0.0559667083	0.0411136782	0.0544149772	0.0586259967	0.0069932594	-0.0564888055	-0.012030428	0.0808970405	0.0533369469	-0.1485605608	-0.1740143524	0.0150531623	-0.0213076677	-0.0515615732	-0.0606262132	-0.2394485609	0.0278581802	-0.0301229801	-0.004504761	0.037904377	-0.0606293817	-0.0136203802	-0.0322344989	-0.0929414141	-0.0147890188	0.129754746	-0.0547483354	0.0980779182	-0.1070629511	-0.0968766129	0.0460804138	0.0677238838	-0.0152078181	-0.0407594849	0.0446838342	-0.0215210042	-0.0613998392	0.0183549995	-0.0302758726	-0.047155949	0.0269235282	-0.1319485121	-0.0832635029	0.0771599403	-0.0691014301	-0.0280556741	0.1047435455	-0.0454409388	-0.1008717659	0.0606020768	0.1026378456	-0.1160081419	0.0500675079	-0.0172864176	-0.0820570374	-0.1183166661	-0.0262315243	0.0677652657	0.2062959436	-0.0603908348	0.0747801145	0.032171568	0.0923953574	0.0198969707	-0.0181229336	0.0457764699	-0.0685501588	0.0317230915	0.0568155471	-0.0250712247	0.0669266739	0.0130715887	-0.0031612354	-0.1276974254	-0.0776675527	-0.0004772483	0.0953761056	0.0438968002	-0.0223783947	0.0211231	0.0098883	0.0004461853536099	9.777847688999998e-05	-0.00148327	0.01119133	2.2000898929e-06	0.0001252458671688	0.0382364	-0.0273182	0.0014620222849599	0.00074628405124	0.000878083	-0.000227807	7.71029754889e-07	5.1896029249e-08	9.36415e-05	0.000180088	8.76873052225e-09	3.2431687744000003e-08	-8.029569999999998e-05	0.0003446373	6.447399438489997e-09	1.1877486855129e-07	0.0	0.0
812.276632278231	1.4810344992868067	659793.3273452645	2.1934631880777222	834.7770048658053	0.5940477592249636	696852.6478527248	0.3528927402402003	770.2614142835542	0.7211187583475294	593302.6463341012	0.5200122636406824	768.2966089122992	599.6994404151372	0.891677	17.429981	0.0507979699999999	0.02807	-0.0441557746	-0.0054008892	0.0949488812	0.1405582784	0.0608807609	-0.0260249079	-0.1371225819	-0.0590266946	0.0404385323	-0.0457522917	-0.0298390889	0.0561185742	0.0739991203	-0.0029491126	0.0748587509	-0.074523462	-0.0490583031	0.0182331728	0.0386786016	-0.1025823931	-0.0196743195	0.0306775945	-0.0010770692	-0.0507044192	-0.0389536278	-0.1106430626	-0.0400865164	-0.0402643997	0.0086305639	-0.1307117811	-0.0396203496	-0.1865473713	-0.0098670745	0.1397172449	0.0929706137	-0.0844085709	-0.0911258913	0.1656432737	-0.027693221	-0.0007673039	-0.0734743729	0.2327643748	-0.0592988847	-0.1575544479	0.0396346577	0.1157977934	-0.0891764158	0.0575060003	-0.0167689418	-0.0228256245	0.04347471	-0.0156996876	-0.0442877536	-0.1357538077	-0.0217516033	0.1156668771	-0.0311992288	0.149026214	-0.0743846358	-0.0260929185	-0.032535023	0.0304610721	-0.0090471369	0.086473555	-0.0042903608	-0.094340393	-0.0626981522	-0.1106535522	-0.0112965409	-0.0507475916	0.0858723934	-0.0321085466	0.041191119	-0.0752961028	0.0280167891	-0.0340650829	-0.0631360217	-0.0519822129	-0.0461340914	-0.0313098939	-0.1068302582	-0.040905622	-0.050305891	0.1633775753	0.0918974042	-0.0653169305	0.1086844633	-0.0438660511	0.012700869	-0.0997948708	-0.0765461771	-0.0305161273	0.0054584778	0.0586401732	-0.1557582595	-0.092431534	0.0393884554	0.0512988276	-0.0897163098	0.029179772	0.0759984036	0.0568696849	-0.0462094486	-0.0189704937	-0.0234568091	0.1805419039	0.0749857747	0.1198083515	0.1278073507	-0.0069321253	0.0057199786	-0.140322316	0.1048751612	-0.0599579605	0.0940386689	0.0394798359	-0.0293067317	0.00713015	-0.0139929499999999	5.08390390225e-05	0.0001958026497024	-0.0140843	-0.01260103	0.0001983675064899	0.0001587859570608	0.0317181	-0.0065182999999999	0.00100603786761	4.248823488999997e-05	0.000878083	0.0	7.71029754889e-07	0.0	0.000102718	9.0765e-06	1.0550987524000001e-08	8.238285225000001e-11	-0.000424933	-0.0003446373	1.80568054489e-07	1.1877486855129e-07	0.0	0.0
814.1463294751888	1.8696971969578728	662834.2457979227	3.495767608312126	841.8237321356933	7.046727269887924	708667.1959868674	49.65636521618212	771.1915079168131	0.9300936332588208	594736.3418830079	0.8650741666285938	769.8921832698903	612.1078252763742	0.973424	19.027925	0.19447189	0.0945826	0.007871768	-0.0589658227	0.043940372	0.0473794088	0.0926756954	0.0399136499	-0.0804384918	-0.1119884739	0.0250717755	0.0924902146	0.0648316862	0.0409907222	0.0418654818	-0.0075708267	0.1073435464	0.052550187	-0.0199863102	0.0516049277	0.0164182079	0.0112078811	-0.0185164824	-0.0037996973	0.0930121719	0.065874301	0.0026971139	0.0169013502	-0.0577044323	-0.0239606478	0.0058226585	-0.0652406852	0.0583990823	-0.0033593265	-0.2221981248	-0.1120617535	0.0752017684	0.0423169499	-0.0080000239	-0.0237634288	0.0668867118	-0.0397642282	0.1342280563	-0.0432931748	0.0155526649	-0.0757390882	0.0009071787	-0.0421446407	-0.068393172	0.103824839	-0.0307761729	-0.0135067182	0.1209568507	0.0066457288	-0.016027041	-0.0365908569	-0.1336741738	-0.0649357718	0.0056207176	-0.0940497191	-0.0375842775	-0.031684598	0.1604110453	0.0798775389	0.1298494717	-0.0328405467	0.1991193105	0.0195768788	-0.0369341372	-0.0549869303	-0.0471632271	0.0353307473	-0.0503688813	-0.0923930131	-0.0141117121	-0.0626102948	-0.0648311758	0.0394083789	-0.0244180557	-0.0153630509	0.1171955777	-0.2084332507	-0.0063612204	-0.0069247077	0.0725912154	0.0056058364	-0.1390832154	-0.0064455254	0.0095428849	0.0398333865	0.1255643532	-0.0698708998	-0.0690452083	0.0373730041	-0.0032386822	-0.1475262158	-0.1001039943	0.0470015182	-0.0546355368	0.1136513914	0.1008369111	-0.0313690776	0.0398186588	0.0451268161	0.0680857845	0.064128044	-0.0187177747	0.015062604	-0.0008881103	0.0003248659	0.0791929005	0.0224768714	0.025357997	-0.0076094945	-0.0802893275	0.0258671736	0.092661062	0.034995421	-0.0361224311	-0.0105533	-0.01768345	0.00011137214089	0.0003127044039025	0.00539574	0.01948004	2.9114010147600004e-05	0.0003794719584016	-0.0515678	-0.0832859	0.0026592379968399	0.0069365411388099	-5.6172e-05	-0.0009342549999999	3.1552935839999998e-09	8.728324050249999e-07	0.000430029	0.000327311	1.84924940841e-07	1.07132490721e-07	-0.000206049	0.000218884	4.2456190401e-08	4.7910205456e-08	0.0	0.0
815.7426918921647	1.5963624169758075	665436.1393754751	2.5483729663328427	844.5630725028615	2.739340367168211	713286.7834354737	7.503985647197268	771.8925051632503	0.7009972464372822	595818.0395271984	0.4913971395126518	770.3473224502587	617.6710236341249	1.051643	20.556887	0.1373579399999999	0.0753756	0.052481516	-0.1204569056	-0.0185885862	0.0508734575	0.047517083	0.074879267	0.0112276095	-0.1202041809	0.0448384114	0.0964615267	-0.1457223983	-0.0228501208	0.0224495959	0.0601005221	0.1656037806	-0.0157905659	0.0127713437	0.0674749544	-0.0338059502	-0.0495836369	-0.0158364958	0.0956592416	-0.0668030624	0.0127130999	-0.0567148872	0.019937748	0.0704688826	0.1528656914	0.108006789	0.040021091	0.0297904629	-0.1580000978	-0.0897358421	-0.0323682394	-0.0561570947	-0.0569215393	-0.0307842286	-0.0167034554	-0.0997545935	0.0827427628	-0.0439081647	0.0869887151	0.1356466375	0.0068917442	0.0529988727	0.0610295774	0.0754935771	0.069314833	-0.1014869471	-0.0370484762	0.0200309334	-0.051691867	-0.1772755181	-0.0061982522	0.0577379496	0.0936177513	-0.0067488014	0.0207748033	0.0301004074	-0.0143875206	0.1291023622	-0.072052835	-0.0516633237	0.0234151748	-0.0045404912	-0.0396734641	0.009545351	-0.0125834951	-0.0953284155	0.0116577675	0.1024330904	0.0180925389	0.0972311635	-0.0137899645	-0.0533462362	0.0663137819	-0.0551470562	0.0884476351	-0.1074248985	-0.0842229798	0.0349237533	0.0117398339	-0.1895294936	0.0505274111	-0.0998677716	-0.1724533153	0.0094914735	0.0805638621	-0.1126150465	0.0106419451	0.0297211149	0.021439342	0.0664417556	-0.0542647571	0.1032670742	-0.1670266333	-0.047019349	0.0367962329	0.083896852	-0.0209648304	0.00146505	0.0304040174	-0.0388851896	0.0540924059	-0.0530424983	0.0401588771	-0.1312254289	-0.0217143846	0.1035443335	0.0873408429	0.0777819449	-0.0914300828	0.0436189033	-0.0040245001	0.0912438734	0.030451217	-0.0427992974	-0.0157271	-0.0051738	0.00024734167441	2.676820644000001e-05	-0.0605103	-0.06590604	0.00366149640609	0.0043436061084816	-0.0193937	0.0321741	0.0003761155996899	0.0010351727108099	0.000511744	0.0005679159999999	2.61881921536e-07	3.225285830559999e-07	0.000367968	-6.206100000000003e-05	1.35400449024e-07	3.851567721000004e-09	-0.000153946	5.210300000000001e-05	2.3699370916e-08	2.714722609000001e-09	0.0	0.0
